,Parietal_Inf_R,Frontal_Sup_Medial_L,Thal_MDm_R,Frontal_Med_Orb_L,Paracentral_Lobule_L,ParaHippocampal_L,Frontal_Med_Orb_R,Cuneus_L,Vermis_4_5,Thal_VA_L,Vermis_6,Thal_PuA_R,Frontal_Sup_2_L,Thal_MDl_R,Vermis_10,VTA_L,N_Acc_R,Rectus_L,OFCpost_R,Cingulate_Post_R,Hippocampus_L,Occipital_Mid_R,Vermis_8,Cuneus_R,Thal_PuI_L,Lingual_R,OFCant_R,Temporal_Mid_L,SN_pc_L,Pallidum_R,ACC_sup_L,Rectus_R,Fusiform_L,Thal_IL_R,Frontal_Inf_Tri_R,Angular_R,SupraMarginal_R,Vermis_1_2,Calcarine_R,Heschl_L,Thal_PuL_R,Thal_VA_R,Red_N_L,Postcentral_R,Thal_PuM_L,Thal_PuL_L,Thal_VPL_L,Frontal_Inf_Tri_L,Pallidum_L,Frontal_Sup_2_R,Cerebellum_Crus1_L,Supp_Motor_Area_R,Hippocampus_R,SN_pr_R,Vermis_7,Thal_LGN_L,Precuneus_R,Cingulate_Mid_L,Cerebellum_Crus2_R,Rolandic_Oper_R,Cerebellum_3_R,Cerebellum_8_R,Cerebellum_10_R,Thal_MDm_L,Thal_IL_L,Temporal_Pole_Sup_R,Frontal_Mid_2_L,Vermis_9,LC_R,LC_L,Temporal_Sup_L,ACC_sup_R,Temporal_Pole_Mid_R,Cerebellum_6_R,Precentral_L,Cerebellum_9_R,Thal_LGN_R,Precuneus_L,Lingual_L,Cerebellum_3_L,Parietal_Sup_R,Parietal_Sup_L,Heschl_R,OFClat_L,Temporal_Mid_R,Putamen_R,Calcarine_L,Occipital_Sup_R,Postcentral_L,ACC_pre_R,SN_pc_R,OFCmed_R,Occipital_Inf_R,N_Acc_L,Cerebellum_8_L,Temporal_Pole_Mid_L,SupraMarginal_L,Cerebellum_7b_R,Cerebellum_Crus1_R,SN_pr_L,Frontal_Inf_Orb_2_L,Parietal_Inf_L,Cerebellum_7b_L,Supp_Motor_Area_L,Frontal_Inf_Oper_L,Thal_LP_R,Amygdala_R,Angular_L,Fusiform_R,Frontal_Sup_Medial_R,Cerebellum_Crus2_L,Thal_AV_R,OFCpost_L,Thal_LP_L,Caudate_L
Lingual_R,0.5884512024529212,0.2976974959109664,0.6935573419480536,-0.0324455503758592,0.539077402104113,0.7546035366701263,0.0811041141756784,0.761532907172001,0.8642807902826269,-0.15107820432538013,0.871228793458131,0.48612408852737415,0.5187569619287838,0.2695049038926249,0.3949548647431962,0.5108302927601834,-0.34070460222859195,-0.24751650429702216,-0.2734783986388434,0.5220096891920386,0.6743214246668237,0.7338169309740775,0.6185418078332268,0.7971257615625708,0.6154800239522509,1.0,-0.0738466472732757,0.7839692545299902,0.6219905849177912,0.09745726635037681,-0.016993678264301888,-0.33219031604643484,0.8568717457422625,0.1962135016434919,-0.06252100166108164,0.5474112594237908,0.5486420032866393,0.6056026946369546,0.8816799254920858,0.661224244243247,0.3269168211907802,-0.20647420531343588,0.5824242239881118,0.4785830787573142,0.4811062635101287,0.15369786023168713,-0.1029430375445133,0.3628290554950278,0.08009732389511473,0.3982785320230954,0.667814147664379,0.6934776549232292,0.7326219514547736,0.31051502275281395,0.761485956753873,-0.043574747217783635,0.6322987481059743,0.5543058054576814,0.2050500643137865,0.532596132488725,0.6760369915328576,0.39195303461897973,0.7041036140732906,0.5343529655464248,0.1826699898938742,-0.32833999028124816,0.40018446422061466,0.275513619798886,0.2540080742546449,0.030909204167897743,0.629057002100808,-0.089050231801918,-0.18038633683683025,0.8681269847463519,0.6115922821370284,0.4139372934422434,0.6170811184539865,0.49660606988117956,0.8863006676083927,0.8675522774409868,0.32203736306902525,0.1352924630435338,0.48160623588947715,-0.001903808823456754,0.6791667422952185,-0.08416272322807744,0.8761051320856739,0.796191734904663,0.3838476628916803,0.07160178214900455,0.18300895579559054,0.10078571335177801,0.6285071155047426,-0.0008821556510648557,0.6121048408894506,-0.3722089414611278,0.7072563889412274,0.06371066937530867,0.6153038306934069,0.5202104481944833,0.23951627337901304,0.4223631391256594,0.43292767668764215,0.5543312300735788,0.5125365315559892,-0.045776939925967444,-0.14599362073656103,0.6273382886934965,0.6687330393074221,0.2771332443512505,0.5319239329393693,-0.01926211114281972,0.08435428840455982,-0.035895920528899276,-0.02756271051426872
OFCant_R,-0.0686432919741279,0.07272393355011798,-0.20477319971256813,-0.04175503152064319,0.06716087584873243,-0.08101609911343542,-0.17831486137847521,-0.2054521376167884,0.024838010753136526,0.2701950944355361,-0.16119812610820541,-0.3447163729192988,0.022516742526039944,-0.08206467842093874,0.28808347905944726,-0.11110369927446473,0.29791887055325766,0.4855851439635393,0.13922482513911466,-0.04117553123284589,0.09227383628893437,-0.21478479133202164,-0.002232349949846859,-0.20157914407772315,-0.014943374422238188,-0.0738466472732757,1.0,-0.1068886109697379,-0.11081592331140146,0.1181715377483554,0.1353307864548617,0.49155626509383227,0.01188883769141757,-0.0425556388438326,0.20696334718577075,-0.19017749048882227,0.0799732836948268,-0.22179159959810552,-0.057652083071538525,-0.0370246937963462,0.023911796686778477,0.5628411663014096,-0.20827778679467215,0.02465289891842609,-0.1626544475292335,0.17419389633781,0.3108812890988994,0.32095618100163836,-0.07990884428505188,0.12662047607891597,-0.04853316168005285,0.019569981935055644,0.023143169095776683,-0.07377246500014024,-0.11987964306620823,0.1318653744390152,-0.1637681477714266,0.14104370081680695,0.22095177167109967,-0.04325788837825666,-0.014838362530652818,0.08177821235834602,0.050401020801116705,0.030594766599668314,-0.17302017103284575,0.31545014026765045,-0.010260719940354907,0.2509265677336715,0.04370270489547439,0.24285451077474346,0.11003841386002869,0.20594933696732232,0.1000646853819646,-0.03761929798573559,0.022570541121078317,-0.2128979911385921,0.029896402120480958,-0.11918086021777563,-0.00986867170920523,-0.08427109492135523,-0.19414759943075516,-0.11685587723204884,0.07835076360375073,0.42802874119985895,-0.07789333369722622,0.42127295481020455,-0.18298478864660428,-0.23416657381425562,0.024551772244357537,0.031192540142787106,0.1526491464787168,-0.032135225533353316,-0.20981919484565087,0.17684858633501324,0.15293521355741643,0.00422528146815974,-0.11661012712932577,0.07333847073787629,0.09599398377061291,-0.13164951014171944,0.09552230004459891,-0.09299209334109551,0.025989738942599254,0.03666108252283408,0.15632229549228358,0.03596449007838651,0.018807056901976427,-0.18369211081541884,-0.039687354022618394,-0.03691474621799711,0.08975013557310166,-0.04524608793214893,-0.08658302716059636,-0.08581397345183586,0.3436259598318092
Temporal_Mid_L,0.5102667928872129,0.2525149870082026,0.6396796708149586,-0.11932191090164712,0.43102262021136073,0.6679268571351853,0.1933400395594895,0.6905629049398937,0.6670464862388206,-0.21376089961306802,0.7787121124028229,0.5560632599411174,0.5770741592263926,0.08374391888840396,0.35124541850083235,0.5845383679307825,-0.26245124204422965,-0.34488498127556955,-0.4351721489011874,0.627015239128142,0.6538992518963979,0.7439407033912674,0.6730338118611604,0.7308969859098252,0.6180500709744673,0.7839692545299902,-0.1068886109697379,1.0,0.6369665917795648,0.07944467060349764,-0.08189363696152062,-0.4107724094130544,0.8747486395666093,0.03870820182445043,-0.2587089744433344,0.44895109560593266,0.37424644874116963,0.5483432286413404,0.8226939394858562,0.7337108621623505,0.43343067548527786,-0.27991243203236754,0.5886260483195827,0.2860243453540603,0.5616952763022132,0.0725884803348804,-0.21402557134840422,0.34577205822710944,0.09138173321715365,0.3204058308023105,0.8284818048620674,0.5951878370800682,0.583627489452142,0.2579565162588034,0.8652240517703943,-0.05155359170074522,0.44058994367948057,0.4568273847869703,0.3082776953877171,0.4107371299534409,0.5024222576067675,0.3680537672709741,0.8239155543382314,0.47487165342921095,0.12669342167217237,-0.4979531395006345,0.4450383150360338,0.24770088499542442,0.1911442300014421,-0.18933885318485016,0.7422275364353659,-0.16199766574212482,-0.20837168194583897,0.8679714236438432,0.5685162350379649,0.3287742232159618,0.49053855764234544,0.2800896911637428,0.8630976942038004,0.8515029304509413,0.14222671239944407,-0.09734039515909336,0.6152869483402642,-0.002052613811773342,0.6121569496602574,-0.15711342444182982,0.8084579354298038,0.7431941474319402,0.21510311022502773,-0.12240443713895857,0.2127313363125448,0.08789315518823941,0.6112961978659198,-0.1289340281609048,0.7097958235159855,-0.45307211798656216,0.6955057345217669,0.09187600919807236,0.6423902653521678,0.5326793710958941,0.15034677261584184,0.22616252982799484,0.40315878020085616,0.5276328025101837,0.5155944935343812,-0.08900252630195868,-0.3427378540333664,0.6298486240756704,0.46805157166369094,0.10806453733286434,0.6309619396619993,-0.150533264757252,0.09025172773922076,0.020420751260279615,-0.03259282515052584
SN_pc_L,0.4867168470507715,0.2998881432152817,0.5928937108555606,-0.026976394308473695,0.5334563001406771,0.45323225260803535,0.19611666673030426,0.583198015795952,0.568710794405494,-0.16029414461623034,0.7164338811268284,0.4096919556340616,0.45386073887687894,0.3752493136824007,0.2800097341395055,0.4312833513103105,-0.3286528974363566,-0.38277870394399893,-0.17676012096855048,0.4827016378213478,0.5404036704998082,0.6190861765595423,0.469473041194808,0.6370808114386473,0.495452557973693,0.6219905849177912,-0.11081592331140146,0.6369665917795648,1.0,0.11328907849329506,0.020713628091955944,-0.4455441314993539,0.6107153450903187,0.15557891346845684,0.051470629122955525,0.4437951191659454,0.4163027386267517,0.6221493044414375,0.6253216974248753,0.6103910018915333,0.24536960678671962,-0.22041333390498732,0.6019989766018118,0.410218844642087,0.4560128401556155,0.07821254578197719,-0.021283627152157383,0.3110172146478373,0.123742277438298,0.3918833280689453,0.542489040579019,0.6063790728941885,0.564735014509109,0.503944188675288,0.55994620405324,0.023183478959645988,0.5045469090192232,0.45221328540921346,0.17818823264925676,0.5632443736129714,0.44890123009843746,0.24111633366743826,0.5968440790043407,0.42039196395901995,0.2906250267380367,-0.2760011871204838,0.32975689880494397,0.16716835384872877,0.14193610061237136,-0.05492428045694749,0.5615182725694672,-0.08441122350178815,-0.10925299738771736,0.6228998756943313,0.5619110988329913,0.19858583134390204,0.4139696186255341,0.3637380232460785,0.6511869985975633,0.641727699094746,0.278453868234416,0.14912058012469684,0.3406897774401781,-0.05203400187431546,0.5660639249136465,-0.12898847256001741,0.6562398049634403,0.6069815860045624,0.38725553680625174,0.16250001487881408,0.23338875601562695,-0.07439098273211951,0.4322931503829383,0.010277076270694397,0.377600313444503,-0.31096380689622444,0.592063267949968,-0.02850360868026711,0.4098797927947051,0.6057906573555648,0.12301808406813723,0.4227961149781172,0.30289230506520876,0.5636291167158275,0.48558190320919875,0.08749606112673677,0.008091695597237793,0.5571924616130339,0.5374924970358125,0.2536762106716549,0.38416395770084155,-0.019078721405042052,0.06834494472823884,0.10209086571080438,0.02487815737032446
Pallidum_R,0.13939451034102632,0.2890846355977534,0.06667053174078,0.31698077427222565,0.17289610417880424,0.20988018628156602,-0.39007481885958845,-0.03274876737474573,0.1821901752490055,0.3503669351424655,0.12424465636362036,0.05833724888006474,0.32209549303774093,0.09642537425213617,0.2657090087790855,0.11197910528750142,0.5409487395404046,0.24867759610871407,0.16999933952773394,0.07454938975881077,0.34219934111273814,0.06550403418075096,0.21596763057211676,0.017737421327148405,0.22012253415340868,0.09745726635037681,0.1181715377483554,0.07944467060349764,0.11328907849329506,1.0,0.20943039080466677,0.24445213365389626,0.19732157561644117,0.14192224063289824,0.4005145449593051,-0.011844308142714012,0.17874643678654875,-0.004289587838067674,0.1573469164692143,0.1752577354078238,0.18792001858627,0.280573462434047,0.29424801124637284,0.20121251178102117,-0.04299104029559121,0.13885956250495513,0.3152264049786446,0.3140143884376034,0.7431600976314772,0.259459402688619,0.10376099753965642,0.309785156764611,0.3405334327546393,-0.0705321575237312,0.11770749970137684,0.37046452404755126,0.06402065688138663,0.2322521994363055,0.060816915727255276,0.18082795356705605,0.24202341443358943,0.23455414345687006,0.13352235954903813,0.14962389459460843,-0.16789107813746612,-0.02829823820847854,0.2149342749636275,0.3622391952612138,0.326833373963316,0.18566172019567628,0.24606121501002914,0.3099927340073029,0.09002798092040556,0.20248268339870096,0.18595243408904066,0.3703735819185946,0.1675172409442361,-0.0696845094452388,0.24983541933157874,0.10075312791738111,-0.08576654095684975,-0.1062145831231941,0.18298791756219382,0.0556882783758878,0.18794120206917278,0.6078893372688393,0.09628277054255797,0.025813097788988888,0.2009447547101681,-0.1850845670235816,0.31585532696066926,0.05575556328169446,0.11930520372648441,0.6676264855623885,0.06864829548141123,-0.0025294538512440523,-0.021896683233626976,0.41760106638166217,0.29023895655069737,0.36454713945945366,0.28711990299500606,0.005505568547554843,0.021404442195323323,0.27384964709400117,0.40077794240318126,0.3053383085945068,0.4186176711713564,-0.0742687121399571,0.2727358134758797,0.16046775646050182,0.08066684699878525,0.18016494536714758,-0.19800570673571377,0.22972038753732196,0.33993767356570415
ACC_sup_L,0.09077517714568588,0.6481841006206589,-0.1923964850064352,0.4278706183320348,0.37815285547515537,0.046795780178707835,-0.1664633090613837,-0.32773204161054226,0.16890857925059913,0.6383404144512467,-0.09166656354298586,-0.04590746747661177,0.46036568500178193,0.38505751964086016,0.22573206670311657,-0.21791195242922548,0.3060556216267193,0.05818159232001322,0.543325469783416,0.08420411316328426,0.20015606999739716,-0.2412161273077813,-0.10643291802201754,-0.17984909198422414,0.16171650066822923,-0.016993678264301888,0.1353307864548617,-0.08189363696152062,0.020713628091955944,0.20943039080466677,1.0,0.1349872239398044,0.06620952167866677,0.35741996890844413,0.5935944798058247,-0.10621565886548144,0.3525590014443406,-0.20711530500599945,-0.10299120835387611,0.040899623088850666,0.4949729098667579,0.3999219251432609,0.046096989586845806,0.268492233310816,0.10756085894758227,0.3905077969731087,0.6712996846270212,0.4451158636971807,0.48377785194217254,0.5441275813317953,-0.18480686085173095,0.2948365504249978,0.2758596445141462,0.04752116856002884,-0.15281606487265925,0.6605814302953812,0.12595871871886663,0.294617303248901,-0.07563104540888035,0.3924112187360288,0.24455884831966668,-0.0210339133975233,0.12394836187271058,0.40352401546298927,0.3221251057993912,0.3981026515363324,0.4090170314646444,0.12394788907228026,0.41508012987427123,0.35306140251143325,0.35150271459562477,0.8872646673471959,0.26363568989160197,-0.032681108192226034,0.16549180600483648,0.09578932058290755,0.13517372187843182,-0.002419236248557098,-0.1112218281797449,-0.13537611529721172,-0.11739633967634308,-0.10862097225451246,0.29602369940250217,0.19827328990803866,-0.046644965262857475,0.43377498887910687,0.025290677169269693,-0.21401772966156443,0.3993418924001062,0.3630341156681417,0.34427542133971323,0.19475805590620593,-0.23239422009902155,0.010845547093548303,-0.2030250783798515,0.28902787326155904,0.07296320721519663,-0.01199893373912938,-0.0822706231972256,0.298371407896974,0.3027656741418883,0.12346875462136112,-0.11910584849608338,0.2746911366379862,0.24630185976703095,0.7477244364950868,0.2867055740073889,-0.20236136083365466,0.39205504633425786,0.47749837679590723,-0.11711533006292113,0.4280849090628997,0.35666649907953596,0.542688683079271,0.294220569882953
Rectus_R,-0.17856120057489408,0.0149486339720116,-0.4360722186143787,0.051168389745540076,-0.11337407485789726,-0.1306277582877689,-0.415929238117395,-0.3946258519187431,-0.17010732115868102,0.49718224900313146,-0.4816258741289776,-0.5089977868217803,-0.14131427107772634,-0.16633501007825005,-0.0334338356551005,-0.28439295302465734,0.5116415604488803,0.9084488951584317,0.48462483075271395,-0.18774663407186823,-0.08652534408526748,-0.4275742053792257,-0.23266525745450695,-0.45482417780206513,-0.32799882144547726,-0.33219031604643484,0.49155626509383227,-0.4107724094130544,-0.4455441314993539,0.24445213365389626,0.1349872239398044,1.0,-0.29370772637548737,0.14552110235034885,0.1899953779881055,-0.26260980707286724,-0.07844807836222732,-0.4551880043450457,-0.31180286997595286,-0.3037559084085228,-0.07858196599138519,0.6675322933580272,-0.3382269820109287,-7.747065092207118e-05,-0.32953959821074946,0.2686764090318733,0.41055867970138016,0.11160735240149591,0.05185820137951417,-0.16805529318961465,-0.4281146748913861,-0.1388960746995383,-0.08721809368906833,-0.3934094622194524,-0.42928936689923813,0.15356352317931943,-0.25745511957235123,0.03460136134822382,-0.034206436201428866,-0.22216338026879834,-0.04647021830267322,0.05064310021331205,-0.23848870759870514,-0.14523533310282782,-0.13819166550118098,0.5419718955430364,0.08310312562941219,0.11783237844482153,0.10548179779629031,0.2219664783391164,-0.14688958667660282,0.26141688404452196,0.17450697973958862,-0.3735748556238914,-0.1338045855776021,-0.06345865950153297,-0.180339852739082,-0.1886422094641633,-0.3171263791198518,-0.43498759532386494,-0.1795469567026186,-0.0658150849070613,0.03623264011605311,0.45991314476728157,-0.2819080427218139,0.6136606465821253,-0.45493341940926624,-0.4360406214676523,0.00870397348052541,-0.0205519971177985,0.0405399773682715,0.09817104392148229,-0.40166277146614077,0.2973574427622009,-0.2282625071904812,0.24821395499297166,-0.3728752705562571,0.33398123032957794,-0.2016397559626873,-0.43735183015995077,-0.0577400466442655,-0.16309756709778409,-0.17942074468834726,-0.16146690503574893,-0.13001557830897958,0.10093102709313058,0.31511704426639026,-0.3966759948807791,-0.12877368202743278,-0.01006281785699404,-0.3257087523417812,-0.006205469181833754,0.14512868101294213,0.05834414018500017,0.2933181885711269
Fusiform_L,0.5912496812215765,0.343341853076378,0.5968154585000434,-0.06304458751613637,0.5749615578447197,0.7967395285879175,0.047217686318261703,0.6540766716486899,0.7720724826900235,-0.0750794110998455,0.8170480850163644,0.5193942868320646,0.7453767857721593,0.14713780095323276,0.5306739072918448,0.5708615530188597,-0.17709870807906983,-0.19676027746743885,-0.3326124744484038,0.582896632300898,0.8485295711015219,0.7006915887112226,0.7592842753609966,0.7043804101864449,0.7554389418252275,0.8568717457422625,0.01188883769141757,0.8747486395666093,0.6107153450903187,0.19732157561644117,0.06620952167866677,-0.29370772637548737,1.0,0.06158652380242637,-0.03708259883109338,0.396730141040614,0.5647935079929441,0.5159196855403348,0.8613557882407641,0.7806904539267397,0.5406163859040292,-0.06227315776276438,0.6458567837161281,0.42286268991001347,0.5815337360700251,0.2250470130168629,-0.045973594816068684,0.4803277874291734,0.17454091070994865,0.5071014917120562,0.7892032027859432,0.7541401314488643,0.7911491661828308,0.3276732041061939,0.8330533575266733,0.16427908847462724,0.4725599399677562,0.6056192083994274,0.3575415938201676,0.5469883843480448,0.6913669010693629,0.32090893368133144,0.8071901992526195,0.5778245862841881,0.11052497017724472,-0.41511615545358094,0.5018435347482203,0.45948508457262194,0.292150129320289,-0.0638921607177189,0.8119105241553989,-0.01844565133068272,-0.17063061199853546,0.9141127196398893,0.6497424577678199,0.2737932868621078,0.6004518421306576,0.3192943050605634,0.9246659424064626,0.8829831092651683,0.1385467114552006,-0.07487157347644198,0.6212259065940278,0.11127798252633771,0.701677467520116,0.005017138206468177,0.7959890225060776,0.7551390805755238,0.31328928673396383,-0.07793506044540431,0.36294492168656256,0.12174214160814543,0.6780341753449811,0.04196121353370495,0.7684865612669363,-0.4366833213100957,0.7504037133200064,0.10853464981956039,0.7566159711295215,0.6305008583041949,0.21997532076001827,0.3117097478345954,0.44915456136193266,0.6384639285200241,0.634570952292953,0.004976004172146878,-0.19475420530508772,0.5543733323492072,0.70059718301883,0.19955206048784827,0.6555251088719772,-0.05397765911590321,0.08951228165585143,0.11756851597585019,0.07094855437889963
Thal_IL_R,0.18623471765394276,0.30916155593632483,0.24130711481839373,0.1056370082499024,0.287820529351433,0.17114615336473687,-0.04776159298386243,0.053244145058707955,0.31852747827204325,0.3673640695987588,0.06623932131351873,0.04823014442505882,0.17842906679164394,0.44904296503053154,0.0962878939166135,-0.19846448095477667,-0.005249443213603981,0.12908077325671993,0.2637064275733882,0.2118072433138513,0.1019598758857093,0.07284803984778844,-0.009919751599156854,0.10967056729827293,0.09768749697954031,0.1962135016434919,-0.0425556388438326,0.03870820182445043,0.15557891346845684,0.14192224063289824,0.35741996890844413,0.14552110235034885,0.06158652380242637,1.0,0.28148968453958856,0.16383014753532818,0.22639803826717797,-0.004207558940806121,0.13056013926014573,0.0741268902300954,0.13763512560205865,0.09218908136487501,0.1763941042943995,0.3176597546461067,0.06758645345472455,0.18105550804523435,0.46149985858787984,0.2040259273903282,0.26457685393166497,0.16261319217017992,-0.06175938648202608,0.18313648701237162,0.2552431007183771,0.10351214437873231,0.002073050707107137,0.2837067292002486,0.3410568322148835,0.23073716500361086,-0.09884133147728008,0.24164048499346122,0.14152840439097147,0.09019297054460057,0.12850215967894554,0.40135812070967364,0.4142161715291238,0.20777913185376573,0.264734161989239,0.0742786930293427,0.42561755305107957,0.3686103229920338,0.1278197858510128,0.3082804690092499,0.15212236350889902,0.06480305093037167,0.2107435691386222,0.21773415324311235,0.1459869622752932,0.16597818677607182,0.04750529827692052,0.03860590903218185,0.11769157915807403,0.10854160806348453,0.17988211189214676,-0.09367143588363301,0.14930025960564344,0.21727590330154237,0.1819329516595823,0.06660293029467534,0.3840155544757178,0.23654277620934266,-0.13132813115053468,0.27522810638867956,-0.013175717353753523,-0.13016854891498736,-0.11598387355266007,0.11925721196696192,0.13320688676092476,-0.11665756352905579,-0.05955107195412856,0.17070793374622512,0.02016839615325659,0.23604683830495565,-0.056083155451715654,0.11680576320761256,0.17375249897766917,0.41604730802371304,0.32215402814428956,0.06239611575092896,0.3137175168658382,0.30940138489031666,-0.10832369075573171,0.25849827008682097,0.2785366831838255,0.28163064633406454,0.20555223008159687
Frontal_Inf_Tri_R,0.02810702466008591,0.28176036859502007,-0.1985148758855608,0.3406840527297459,0.3307141638079487,-0.0451638863223245,-0.35216839609857714,-0.2825750547602891,0.11514364555055152,0.607437397183974,-0.10920713618407689,-0.2973639206647025,0.31700507257177996,0.4567646234239897,0.32469170039885636,-0.2405106422202063,0.3934879185605156,0.23359088697021768,0.4314148817415573,-0.002342274312995064,0.2199762322498743,-0.17944024227005048,-0.03322731700807689,-0.12779597416104369,0.07347340632506158,-0.06252100166108164,0.20696334718577075,-0.2587089744433344,0.051470629122955525,0.4005145449593051,0.5935944798058247,0.1899953779881055,-0.03708259883109338,0.28148968453958856,1.0,-0.1013789349729155,0.2596945236748704,-0.20430350542010928,-0.04976026617685749,0.0995858689429595,0.2705518905832353,0.5910613311725322,0.0662371187610461,0.2814549969743671,-0.10402187053116976,0.2559085392075619,0.6604868081957811,0.6368182170627432,0.34555028438083246,0.38470558406372235,-0.2575183713554715,0.26701263154157756,0.2789811511090195,0.21817218788248005,-0.3167089890172768,0.6542336605250397,0.1485453196736444,0.19039575786414756,-0.06835326909594275,0.48548282931002434,0.138679852760566,0.037154656333723335,-0.07814265847268893,0.3241889025145331,0.14917060603712132,0.45192725940110684,0.30180357571791544,0.30912243126368644,0.27447014648349705,0.36374417773012724,0.23261545271378412,0.640339357494728,0.37160389779554814,-0.10551634173669523,0.15301831899636467,0.1009744750318521,0.195458155808153,0.0622160524960147,-0.10159112620285737,-0.18595459743079953,-0.04212036189372596,0.04860859294745664,-0.006895555217822498,0.29424413185362375,0.07708840499201934,0.6248646578712459,-0.08812929410944353,-0.1327454463247271,0.3657785440150535,0.2929871839120259,0.2598169175024868,-0.017583073765493396,-0.18962518623167485,0.3185149510329889,-0.27006055162733744,0.3070841380438635,-0.06887834061487287,-0.0029021071689820798,0.0047993415456684145,0.26308893241641734,0.33715128979606757,0.11933799535566667,-0.25732239887068115,0.19919021250902055,0.4548831392425458,0.4697465493950427,0.500203811316977,-0.2535606025772255,0.3911562108655821,0.21955014555778907,-0.16158987005788175,0.26285734199646904,0.1228550487452736,0.279357232669273,0.6508752600425767
Angular_R,0.80082611277385,0.13485133091967008,0.5714230962,-0.044236651591258794,0.6127975457423559,0.4841832971792346,0.18433493035585774,0.7976840431007411,0.44140487089879105,-0.28876392654384103,0.4410899703197021,0.4315240910589834,0.10740887092769058,0.19162097265800718,0.07520388459387302,0.3005512562112319,-0.32986698036451745,-0.2311279796609665,-0.09804727528042974,0.47558384129020914,0.361225951100896,0.7961231891016392,0.16696277430846587,0.7764584726680601,0.31439174682154464,0.5474112594237908,-0.19017749048882227,0.44895109560593266,0.4437951191659454,-0.011844308142714012,-0.10621565886548144,-0.26260980707286724,0.396730141040614,0.16383014753532818,-0.1013789349729155,1.0,0.6539670357479661,0.6263642772314363,0.490578898321364,0.26601370563777066,-0.17840899915725542,-0.23975989455870075,0.29859067525040645,0.7037405035732381,0.5904228887989896,0.3683662118056936,-0.16001620825401336,0.11078587281197186,-0.0003657843228828438,0.09506274613629907,0.2293118747083379,0.5455172365567098,0.4626959282657475,0.3501834742807481,0.3162868186330452,-0.35527973526477447,0.7416899983490464,0.632489707696658,0.1635800189990252,0.4504588275827917,0.5351392695518997,0.40683651549472055,0.4132663127846526,0.43514820936947324,0.10527127184211792,-0.003755095476120242,0.21330267804598632,-0.193524050195973,-0.061439673457822606,0.058848955933829675,0.2749468848224941,-0.1955041985554939,0.0060985305590237505,0.366199980156828,0.703087869196522,0.44048673148550166,0.2892402821718701,0.883067447371626,0.3900888365624296,0.5140568485181415,0.8693733601773946,0.7640971816881065,0.3517950037167451,0.05078808878960442,0.627538351500321,-0.07282817362095544,0.6320966973572367,0.7822794991988152,0.5884256267684582,0.011633067707842613,0.14693471815272996,-0.11718033358301552,0.31311133687785836,-0.11200643974340714,0.14235675904580136,-0.18777987161046716,0.6258329120128117,0.1580400542358929,0.11044462651448998,0.25287074935461296,0.16527187931195209,0.8201384585274246,0.09801530908921166,0.43285405770705787,0.20059040565105749,-0.19610999988892627,-0.11537805635716868,0.8825575692772043,0.38170503119384264,0.3101144720696172,0.149699514249582,-0.09436674161339934,-0.010800040129578832,-0.2954126050407958,-0.059756474809794735
SupraMarginal_R,0.8118720065253827,0.38626730592495756,0.4048442316561708,0.1053228498166537,0.8164027160180013,0.5588594299678943,-0.04749322085869967,0.4830987710247229,0.5510880942783077,0.11013081292323039,0.42042844192162476,0.2981802256787693,0.4514587481447963,0.30428946516170197,0.2950402648848922,0.24432989613948333,-0.06469737892247689,-0.025269638674469314,0.07842327392879726,0.33629253181948926,0.5703600817038044,0.5204781282395148,0.212351193991014,0.5383146588551065,0.4857950596518063,0.5486420032866393,0.0799732836948268,0.37424644874116963,0.4163027386267517,0.17874643678654875,0.3525590014443406,-0.07844807836222732,0.5647935079929441,0.22639803826717797,0.2596945236748704,0.6539670357479661,1.0,0.43926097525373736,0.45141361295885457,0.3538169100740007,0.20180022671357753,0.16992883329745753,0.39890644415508664,0.8054525469483078,0.5186701093007233,0.504657287224696,0.2551170421988946,0.5067405481156263,0.2351305996601313,0.4574879134478937,0.2429581470320573,0.794342741691586,0.6849441852396123,0.3431835679246118,0.29941559294013925,0.14971753257367734,0.6327079922483644,0.7701933415876118,0.26351731838200226,0.6836491115686568,0.6793003742901735,0.33919766335035473,0.43751137278095537,0.6054820215289343,0.12644226725701763,0.1210672498568063,0.4650584709993414,0.1024637800226251,0.20348872088542838,0.27670540106747227,0.5671244890333508,0.256435530780532,0.0692852234146148,0.43631689167812066,0.7195493046487887,0.3068934465109992,0.40979631457115956,0.6739910591163101,0.45467077535903466,0.473829313328584,0.587554135417686,0.4497922396436923,0.5482034898098029,0.28645382982884227,0.5430284708507954,0.24663452093529906,0.5217130039728036,0.5506056325361336,0.6586468964999693,0.06926691913900422,0.41985392389923215,-0.09348506825186645,0.2287629720375588,0.03631928704626836,0.23706969580129225,-0.10901221201794405,0.6907058686484381,0.12283970168233634,0.2151782591885815,0.4373267668397182,0.3832527145240823,0.7279125082295855,0.08892957024332555,0.5938032186154296,0.4915342010881433,0.1795411549040715,0.01912040416458724,0.5891635188766142,0.5960628817593316,0.40010810961439347,0.2158862402235377,0.20207335391347003,0.07518448567042509,0.04606318445473866,0.18847748027910477
