,Cerebellum_10_R,Thal_LGN_L,Cerebellum_9_R,Cuneus_L,Vermis_7,Thal_MDl_R,Cerebellum_8_R,Thal_VA_L,SupraMarginal_L,Thal_PuI_L,OFCpost_L,Angular_R,Frontal_Inf_Tri_R,Cingulate_Post_R,Thal_MDm_L,SN_pr_R,Olfactory_R,Cerebellum_3_L,Thal_LP_L,Occipital_Mid_R,Pallidum_L,Thal_PuL_R,Occipital_Mid_L,Cerebellum_6_L,Amygdala_L,Cerebellum_8_L,Thal_IL_L,Pallidum_R,SN_pr_L,Fusiform_L,Thal_PuL_L,Temporal_Pole_Sup_L,Thal_AV_L,Cingulate_Post_L,Precentral_L,Frontal_Inf_Oper_R,Rolandic_Oper_R,Amygdala_R,Frontal_Mid_2_R,SN_pc_R,Fusiform_R,SupraMarginal_R,VTA_R,Parietal_Sup_L,Thal_PuI_R,Thal_MDl_L,Precuneus_L,Red_N_R,Temporal_Inf_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Frontal_Inf_Orb_2_L,N_Acc_R,Vermis_1_2,Supp_Motor_Area_L,Heschl_R,Caudate_R,Cerebellum_Crus1_L,Occipital_Sup_R,Angular_L,Thal_PuM_R,Occipital_Inf_L,Temporal_Mid_L,Thal_LGN_R,Temporal_Inf_R,Thal_VA_R,Putamen_L,Thal_IL_R,ACC_pre_L,Red_N_L
OFCpost_L,0.16454252537975145,0.24534276574409916,0.019470036607281364,-0.11309746681491799,-0.07358257869397095,0.2951960603732467,-0.09924092938436505,0.44279064167061694,0.16356155472463332,0.02553642156519667,1.0,-0.010800040129578832,0.1228550487452736,0.13437643653660758,0.19284164240552568,0.15555164219788573,0.06536927987897517,-0.07674145365470564,0.34750045027938486,-0.09237788769139593,0.02622215387359963,0.1887923564095363,-0.08354694890886413,0.0063778242812030485,0.156142613158029,-0.16068237592165288,0.5209858634556664,-0.19800570673571377,-0.03654847235103377,0.08951228165585143,0.10776359456369296,0.3538264353377259,-0.204602080906803,0.20068243964568885,0.04818914873151489,0.19848053925261097,0.16157895442550174,0.1828961264857097,0.264124403569285,-0.1804316225255929,0.23242818299558868,0.07518448567042509,-0.24094150932325512,-0.057982553736376605,0.2154826707981091,0.3140372958661793,0.03799085565286787,0.16807148930516114,0.14739431084797666,-0.10631178844813649,-0.04508817086010721,0.02865724505936099,-0.03521044102903127,-0.07856567572742042,-0.004910421904314944,0.19468654541452773,0.15839326310906474,-0.06452643013002547,-0.026130313751518176,-0.020699599966337367,0.15275216020576665,-0.05857496382774923,0.09025172773922076,0.013692226215007342,0.07232629835653574,0.13297161218038,0.05529054087463025,0.2785366831838255,-0.011402614426734781,0.017169378919999673
Angular_R,0.4132663127846526,-0.35527973526477447,0.44048673148550166,0.7976840431007411,0.3162868186330452,0.19162097265800718,0.40683651549472055,-0.28876392654384103,0.6258329120128117,0.31439174682154464,-0.010800040129578832,1.0,-0.1013789349729155,0.47558384129020914,0.43514820936947324,0.3501834742807481,-0.1979862801035092,0.5140568485181415,-0.2954126050407958,0.7961231891016392,-0.0003657843228828438,-0.17840899915725542,0.6447415828340887,0.36851818144376924,0.32387331747662607,0.14235675904580136,0.10527127184211792,-0.011844308142714012,0.25287074935461296,0.396730141040614,0.3683662118056936,-0.23366363802295298,0.19682132680592368,0.45844987345129207,0.703087869196522,0.42576414156315906,0.4504588275827917,-0.11537805635716868,0.24455225710377876,0.14693471815272996,0.38170503119384264,0.6539670357479661,0.11776996652403621,0.7640971816881065,0.09888959746775541,-0.16574825163832846,0.883067447371626,0.5463029670850494,0.22799462960258893,0.11044462651448998,0.149699514249582,0.16527187931195209,-0.32986698036451745,0.6263642772314363,0.43285405770705787,0.3517950037167451,-0.14798592814929148,0.2293118747083379,0.7822794991988152,0.8825575692772043,0.39954176508977124,0.32495683268099024,0.44895109560593266,0.2892402821718701,0.06417422865992269,-0.23975989455870075,-0.09068816221822447,0.16383014753532818,-0.06522336531126295,0.29859067525040645
Frontal_Inf_Tri_R,-0.07814265847268893,0.6542336605250397,0.1009744750318521,-0.2825750547602891,-0.3167089890172768,0.4567646234239897,0.037154656333723335,0.607437397183974,-0.06887834061487287,0.07347340632506158,0.1228550487452736,-0.1013789349729155,1.0,-0.002342274312995064,0.3241889025145331,0.21817218788248005,0.44030719269357876,-0.18595459743079953,0.279357232669273,-0.17944024227005048,0.34555028438083246,0.2705518905832353,-0.36503076313719607,-0.21872216747125423,0.02030638694569584,-0.27006055162733744,0.14917060603712132,0.4005145449593051,0.26308893241641734,-0.03708259883109338,0.2559085392075619,0.32056976378165,-0.017026074671043705,0.065418253557919,0.15301831899636467,0.551895119818882,0.48548282931002434,0.500203811316977,0.6036544174138042,0.2598169175024868,0.3911562108655821,0.2596945236748704,0.043108472202812095,0.04860859294745664,0.054404856797364384,0.5680697182659743,0.0622160524960147,0.00917369275133056,-0.07005713395666266,0.0047993415456684145,-0.16158987005788175,0.33715128979606757,0.3934879185605156,-0.20430350542010928,0.19919021250902055,-0.006895555217822498,0.7389731007511231,-0.2575183713554715,-0.1327454463247271,-0.2535606025772255,0.023763773660278667,-0.3612025605944621,-0.2587089744433344,0.195458155808153,0.6044982445576482,0.5910613311725322,0.5478091404377765,0.28148968453958856,0.0807619887746983,0.0662371187610461
Cingulate_Post_R,0.5827397655218586,0.05028387535371467,0.25513021114795903,0.4947254126001403,0.480254592732087,0.2508412553820669,0.2762808666319353,-0.001226731140612586,0.4774577986509382,0.4747595890492716,0.13437643653660758,0.47558384129020914,-0.002342274312995064,1.0,0.5517012351055639,0.2668575595472907,-0.1334416714437172,0.523554533481316,0.11169412594801377,0.6013549523634449,0.08782898383446067,0.3275549538422862,0.6167035260158713,0.5322735958759074,0.47170834245623183,0.36566902677808666,0.18034633856714521,0.07454938975881077,0.430551459495042,0.582896632300898,0.35517740195581327,-0.11961070294533496,0.1337315557423343,0.8802299020616265,0.5307813811935954,0.3216469184970101,0.4697828943870949,-0.09633713964619496,0.4101249991372445,0.2445395533857676,0.47204451955878457,0.33629253181948926,0.2076951186090238,0.10540562177995882,0.278400664678094,0.13146561290377892,0.44265446636010575,0.5194001105181183,0.46365043772597686,0.3981434899145924,0.34592227934403774,0.07131007135917615,-0.21997032323525612,0.3015515577141141,0.4750692395395978,0.5303395460452226,0.007464318693257009,0.4236524651297299,0.5547362992824071,0.5080481643003901,0.7334595555075258,0.4464916459699096,0.627015239128142,0.4385554474351679,0.15077572174553128,-0.06043403560906478,0.026184597688826996,0.2118072433138513,-0.14354978540162228,0.37853853315832986
Thal_MDm_L,0.5127246661496454,0.31209122046602816,0.3686214469113993,0.3912409902742234,0.3563939252519802,0.4437695179045951,0.21126391966147368,0.246232905065345,0.6056645050863688,0.4971917578440456,0.19284164240552568,0.43514820936947324,0.3241889025145331,0.5517012351055639,1.0,0.20716614083557625,-0.02466755002493486,0.4799785551068381,0.10710296367757355,0.4560302160202556,0.2650353857817396,0.38380825916130773,0.3502292315189696,0.43268701235355395,0.48513271874072655,0.21418532697887757,0.19261178354395497,0.14962389459460843,0.5139822531345303,0.5778245862841881,0.4945437104572869,0.03934071025058004,0.32851398804975623,0.571284236693209,0.6578829375827671,0.5450366987456575,0.6088681951000808,-0.042207600318778536,0.68833750957813,0.39443097988641124,0.6447175819668745,0.6054820215289343,0.178860431207574,0.15801332070252025,0.041916021443604824,0.39359407047090506,0.4855373284558346,0.43956728562660463,0.514375068229531,0.2628400189900736,0.18688420423127203,0.16105761113288428,-0.02829321633094657,0.2090418706974424,0.5928556861779538,0.6538986622242536,0.24191456196408545,0.27528995699285297,0.4740652802051854,0.4185992164839663,0.5286671603766451,0.27391678253194435,0.47487165342921095,0.5712683026224821,0.29762078898115246,0.20335687506730188,0.19945279838066662,0.40135812070967364,-0.08688640971422358,0.27149562214405926
SN_pr_R,0.3260147041073006,0.048419627559052617,-0.12868364357712228,0.36241983406304756,0.21534340887109918,0.22244216049436177,-0.08041531589742616,-0.11814639342587101,0.42272113555328494,0.43330909859269223,0.15555164219788573,0.3501834742807481,0.21817218788248005,0.2668575595472907,0.20716614083557625,1.0,-0.11847149016897612,0.349225255239061,0.00036054021203680707,0.4402329236230279,-0.01808221760826762,0.04182226531603878,0.3863161248467515,0.3496303081085235,0.2634234863318541,0.1258120530812009,0.42110467239441296,-0.0705321575237312,0.3565216772696143,0.3276732041061939,0.09772645305375505,-0.3085381899454153,-0.12888606713468026,0.18063148817777702,0.41639608694655944,0.5910499090463724,0.4454474848837834,0.13826121389030316,0.18253131898489502,0.050621048496371876,0.37576671855850097,0.3431835679246118,-0.11537953544277878,0.2955050039630444,0.15309941937394195,-0.14874750950694998,0.336763425252102,0.5314690111322938,0.025863426009465975,0.29539484943034555,0.33843708756702595,0.1429591374166815,-0.2803195993027876,0.5017105657164358,0.3297577156180854,-0.08215706424502943,0.23860367462934262,0.3224820171081369,0.4296905276980272,0.45324483222740813,0.31029852853124823,0.2676190293117475,0.2579565162588034,0.009568093598437126,0.36160906373257806,-0.07658158701052048,-0.1049397443007548,0.10351214437873231,-0.15406627700093492,0.39696401323061076
Olfactory_R,-0.16924841511219063,0.2515015242776766,0.029786522105829428,-0.29258823112342586,-0.3231032691362215,0.004129703581234312,0.10408794590626261,0.498301842183734,-0.2656182920071736,-0.16620625799921956,0.06536927987897517,-0.1979862801035092,0.44030719269357876,-0.1334416714437172,-0.02466755002493486,-0.11847149016897612,1.0,-0.2928392810381164,-0.02342761520050532,-0.2607049550640406,0.03062629796592442,-0.02075217134503869,-0.36894433823689116,-0.2969520938260133,-0.288918508710835,-0.1297587376042633,-0.22653361182392964,0.3751417666356401,-0.2540331670977042,-0.11416725539022923,0.1795738996767129,0.5025669301115534,0.19011612704591324,-0.18958664400212935,-0.02131000198604618,-0.008736441344290285,-0.0028310866909830104,0.3377909898105997,0.24758535711276197,0.07201491451477685,0.03480672200747159,0.03349639579941638,0.0679425976111777,-0.04990894383126952,-0.05410492059623277,0.5161021128029823,-0.09837421849375096,-0.2786761424490012,-0.02043811756181195,0.06737407451924173,-0.13042503414249706,0.12059531691953858,0.54663703910541,-0.3454439082605619,-0.045588206998531756,0.03632781074720267,0.6841337006035172,-0.23831386213026998,-0.254628608683127,-0.3189899762314624,-0.17490907725725283,-0.3496809648223291,-0.2943431206040859,-0.012124214911092304,0.28373656121090757,0.7847317582616912,0.8146455423486076,-0.03818599424140743,0.009515167794833967,-0.17629795727819345
Cerebellum_3_L,0.7356899756095007,-0.13755554694003386,0.28551004521714624,0.782856270313508,0.8196576863324331,0.10424698247065957,0.3225895517492178,-0.3283939404795589,0.72265736993384,0.6831985622354183,-0.07674145365470564,0.5140568485181415,-0.18595459743079953,0.523554533481316,0.4799785551068381,0.349225255239061,-0.2928392810381164,1.0,-0.11946887596619951,0.7908970624884724,0.08267486850679714,0.3348506447859082,0.8205116449728378,0.9077270732861763,0.665053905344937,0.7274672149002098,0.05730493995264022,0.10075312791738111,0.5412865341229965,0.8829831092651683,0.1326795020987354,-0.5099555850546631,0.3068526208410822,0.46649475012220903,0.6054746115441542,0.4809849843166112,0.46120861258448653,-0.28157976282349634,0.27099654115504457,0.2825489057486154,0.5507492841036778,0.473829313328584,0.2493907868680103,0.08651385129415809,-0.1430621171893202,-0.2569210923725743,0.39301886303906863,0.6420593941652681,0.6100959729593558,0.6843153596740184,0.653994753714246,0.22210185514488476,-0.34795180629566613,0.693343468063541,0.5457679259802408,0.4330788914973003,-0.12373421060929789,0.7826142502041873,0.8295938641429904,0.6694295011094104,0.5432218954174166,0.8198866182499484,0.8515029304509413,0.5478077919464622,0.1016799944912222,-0.2880288179208741,-0.1280894636986821,0.03860590903218185,-0.12577107699165813,0.6058685818467621
Thal_LP_L,0.1201301483112502,0.5898766253340465,-0.010975760638109518,-0.3180374679320793,-0.0022683412457996767,0.268500356987287,-0.12605822331605399,0.5162471586238154,0.07593659421795203,0.08631100229755648,0.34750045027938486,-0.2954126050407958,0.279357232669273,0.11169412594801377,0.10710296367757355,0.00036054021203680707,-0.02342761520050532,-0.11946887596619951,1.0,-0.23753645400079634,0.38859962032291484,0.5027360236665469,-0.23245365016236041,0.011209438834633118,0.3027419155120552,0.023835017598399604,0.2769773811437212,0.22972038753732196,0.27845614723206596,0.11756851597585019,0.01064720809583507,0.16630584057004533,-0.1700698581738038,0.1955862400099268,-0.03114384521567721,0.17673289816661705,0.12894665648935902,0.27595101325684557,0.35535095026586927,0.18966680790383839,0.27074850431253655,0.04606318445473866,0.07363302040091133,-0.3505937282652818,0.10625789732948293,0.3201706792127401,-0.23240351628787329,0.07066993139146156,0.18487512896973507,0.06783980214350277,-0.007813079796336874,0.09768433215908362,0.22954186240084648,-0.24366032455963169,0.17211514840905234,0.19276646844488948,0.13430923236787265,-0.02733324482232292,-0.1929689286337999,-0.28002271759494557,0.17430194785482614,-0.048404627927617745,0.020420751260279615,0.1287825971589741,0.2124599994954584,0.13974304177282593,0.20545313852495353,0.28163064633406454,-0.0770091149804756,0.1809668481864041
Occipital_Mid_R,0.5990632716283414,-0.26852240361535307,0.3750092590028618,0.8749735959561252,0.7122793318364949,0.06228862539064924,0.37187757759853945,-0.4017127021316184,0.6839869172939878,0.5783940606024177,-0.09237788769139593,0.7961231891016392,-0.17944024227005048,0.6013549523634449,0.4560302160202556,0.4402329236230279,-0.2607049550640406,0.7908970624884724,-0.23753645400079634,1.0,0.02809000052657025,0.07288124538471999,0.9058227378681918,0.7527177186405584,0.5500221026457672,0.5307101016196675,0.12005779848996317,0.06550403418075096,0.41497297965590507,0.7006915887112226,0.17443878995662518,-0.539941419178816,0.21110523140113394,0.49778569973323566,0.6446018733644859,0.4728125725711267,0.49689770907349173,-0.2923446850446175,0.21984503871181157,0.1142241068018116,0.4477835157559246,0.5204781282395148,0.14963641863374533,0.3693397212549711,0.026493779015764354,-0.3039449355643385,0.5976014813767703,0.6622742037534616,0.43968479586338016,0.569709325672339,0.5405460845273418,0.15001022204239278,-0.3798043365054088,0.7416044333248109,0.4450781077051454,0.34854143933820425,-0.08350957559585805,0.6852836356802389,0.9487106262723135,0.8761135578348251,0.5344991246222376,0.7357880039491445,0.7439407033912674,0.3728631569224845,0.12556313724505805,-0.3593726067239431,-0.10781044020179949,0.07284803984778844,-0.1944741467234893,0.5081384052258191
Pallidum_L,0.1669699281792328,0.45436666945761384,0.321053356267004,-0.11944650346897272,0.12167583702482018,0.10728636575198046,0.04525402153549229,0.3915566435298876,0.07562927538476147,0.27160755986875196,0.02622215387359963,-0.0003657843228828438,0.34555028438083246,0.08782898383446067,0.2650353857817396,-0.01808221760826762,0.03062629796592442,0.08267486850679714,0.38859962032291484,0.02809000052657025,1.0,0.2703024962488983,0.008563675322604963,0.11345006909354481,0.3783394861768217,-0.032508499391314026,-0.012982980880561332,0.7431600976314772,0.4351511078278306,0.17454091070994865,0.19046607674792343,0.06792221008206062,-0.07715670079207558,0.15563584760579954,0.15749607237556593,0.22053299897701328,0.20512885285174337,0.32537285519921577,0.3949560758808545,0.3036099680324161,0.31974495558324,0.2351305996601313,0.24011544669346943,-0.14399868061423446,0.05478170111111436,0.16464705175529945,-0.0636316674431832,0.14335888931635568,0.18195617742563058,0.18446380559018896,0.07652344175452687,0.34067819941254474,0.491956517142156,0.02183099469721047,0.2525279874893452,0.19057789982299722,0.15128430210053345,0.0726599920220419,-0.019029382327586216,-0.05209328372763785,0.1848576100418246,0.09613643153918111,0.09138173321715365,0.11185777580552278,0.2984053494089225,0.1437929337920632,0.4575363313899362,0.26457685393166497,-0.2852228384020583,0.2725424534280976
Thal_PuL_R,0.42723324183292677,0.6475250266265568,0.1475923815181905,-0.02402457151143481,0.36245269170798133,0.29162821535495276,0.18646431122079946,0.32638381078658796,0.29573304855704646,0.43256380625052204,0.1887923564095363,-0.17840899915725542,0.2705518905832353,0.3275549538422862,0.38380825916130773,0.04182226531603878,-0.02075217134503869,0.3348506447859082,0.5027360236665469,0.07288124538471999,0.2703024962488983,1.0,0.10130607998796926,0.4063835544760506,0.4788903769334593,0.4393625079345263,0.0812395546096991,0.18792001858627,0.5678516170675265,0.5406163859040292,0.09778793690668687,0.07097401083393992,0.19114504989353442,0.3564492146534421,0.2555011427296416,0.339439609035578,0.39674874170112395,0.07008815705857771,0.4952929646045089,0.426216801575445,0.5152439764516067,0.20180022671357753,0.1814990828562866,-0.41519391175867426,-0.20534361878781304,0.2737151104975326,-0.17089410212371858,0.26002440054491427,0.549253389938479,0.5022514812322777,0.3254733233969794,0.1935830676677432,0.08616647798190889,-0.13895285458154044,0.4069703847306147,0.42008693198422714,0.17948402415630477,0.3478034507473358,0.15046763129353874,-0.06828710664733349,0.3639578563827312,0.31564160032821054,0.43343067548527786,0.4136013203304942,0.3570711073872493,0.19441212950223397,0.16497977732766836,0.13763512560205865,-0.07783860990843346,0.4248976832263607
Occipital_Mid_L,0.6690670758910171,-0.35405071005247635,0.290907213075035,0.8130173505573817,0.7966561744190991,-0.08722508408281866,0.3082211175078473,-0.48790409345694985,0.6452417147798722,0.6205748127868356,-0.08354694890886413,0.6447415828340887,-0.36503076313719607,0.6167035260158713,0.3502292315189696,0.3863161248467515,-0.36894433823689116,0.8205116449728378,-0.23245365016236041,0.9058227378681918,0.008563675322604963,0.10130607998796926,1.0,0.8362329970348601,0.5218905236058443,0.619359576759912,0.09895105474167246,-0.004075115553154969,0.37347456146202124,0.7098066486359584,0.06788627142082773,-0.5901232152512508,0.1723325124537326,0.4955936709491537,0.5174549655923881,0.31687291973898163,0.3256138331993514,-0.4196134948933508,0.07362389623042326,0.03362961836384125,0.30129429935513496,0.3369817283759826,0.17117953777450093,0.18306234330008295,0.04540548457180685,-0.4196148850339346,0.4288968706613487,0.6071416277225582,0.4710457079388549,0.6209894413862899,0.6702693438147416,0.1427977430590135,-0.39163592744726833,0.7288991266233567,0.3874197519013525,0.2963603457808846,-0.21363596843474972,0.8080339634016319,0.8429755991517215,0.8227743375643206,0.5357540632678577,0.8506022979240037,0.8388037694929552,0.30191310688957057,-0.07899474609436814,-0.47326646725876603,-0.2189061654125621,-0.008540365106723052,-0.21367918460864407,0.4609481795537919
Cerebellum_6_L,0.7679337481218842,-0.03638723154630521,0.24782705882260697,0.6808867676827668,0.942385681799619,0.016274125960034993,0.25767737368780086,-0.27368143579705545,0.6738028317848006,0.7301374999698715,0.0063778242812030485,0.36851818144376924,-0.21872216747125423,0.5322735958759074,0.43268701235355395,0.3496303081085235,-0.2969520938260133,0.9077270732861763,0.011209438834633118,0.7527177186405584,0.11345006909354481,0.4063835544760506,0.8362329970348601,1.0,0.7046443040822189,0.7843574647581706,0.13014690659305533,0.10239646107878177,0.5535788953771691,0.9181568179260268,0.05360569111535362,-0.541278262242933,0.1975078505978974,0.4624357730842096,0.48436968940333847,0.4304459544456149,0.4154314229601803,-0.3172611481966302,0.2659498396376492,0.168863471140125,0.525482976304601,0.38964219551686896,0.23458584737227095,-0.1250752277865135,-0.10040578472677149,-0.2577996473606497,0.22581083618505812,0.6345755449588739,0.6782517680925356,0.7909621785048365,0.7588364885888922,0.1752141702867771,-0.30967589905693726,0.6375998729445955,0.46642613313978865,0.4494389323531136,-0.06056417986495273,0.9222991244401559,0.7622939940828455,0.5853262231314003,0.5472285141819443,0.923883685800008,0.8973083378456349,0.4764037211916477,0.08503315364568807,-0.3053036907639564,-0.10843890118381669,0.026538304855474423,-0.1544878131540237,0.6088894510059873
Amygdala_L,0.5962358993927179,0.23006142677829083,0.2835639609812358,0.525135177995244,0.68447504959996,0.2676132435388736,0.15132789453972312,0.030089487961355108,0.5753341061808473,0.5698257817736659,0.156142613158029,0.32387331747662607,0.02030638694569584,0.47170834245623183,0.48513271874072655,0.2634234863318541,-0.288918508710835,0.665053905344937,0.3027419155120552,0.5500221026457672,0.3783394861768217,0.4788903769334593,0.5218905236058443,0.7046443040822189,1.0,0.4880676334195969,0.25214076687175674,0.3064154180283041,0.5990671852224043,0.7264790339623719,0.16507323172587235,-0.3196919639191778,0.012281273391131864,0.47017553537651213,0.4636593473895163,0.5264280287234818,0.46433052973274297,0.12677284663080746,0.4385686587403611,0.17765189742342885,0.6708821038309316,0.38481626367382366,0.23808735205590703,-0.05099742355499667,0.015892549341819117,-0.030652794566999784,0.26594142338800003,0.6133159094317098,0.5156107845589997,0.5299147945018268,0.38222298729924853,0.15630319093419995,-0.1573268027799527,0.4437931041833201,0.5021001919966093,0.45619648675193375,-0.052065155269641374,0.5522758140256219,0.6091495847656084,0.386321843107154,0.6597007490328124,0.5891032222124418,0.6526023504157603,0.4644194628886597,0.31852282758043604,-0.20785653097460058,0.0019742235465337447,0.3835876646571231,-0.12259164410854292,0.6223274144001906
Cerebellum_8_L,0.5798057141229127,0.01220546933766884,0.026165805094362223,0.47873437191538926,0.7782665460906093,-0.18150437548927592,0.2684680838304783,-0.29196999509600263,0.4820879281318643,0.5920946392418406,-0.16068237592165288,0.14235675904580136,-0.27006055162733744,0.36566902677808666,0.21418532697887757,0.1258120530812009,-0.1297587376042633,0.7274672149002098,0.023835017598399604,0.5307101016196675,-0.032508499391314026,0.4393625079345263,0.619359576759912,0.7843574647581706,0.4880676334195969,1.0,-0.11344152893353801,0.06864829548141123,0.39603481688771486,0.7684865612669363,-0.06721523521249755,-0.4545639667230749,0.3801017383651728,0.28479370266473286,0.2889957626414288,0.17177679769235044,0.17203049331249534,-0.41484735440097525,0.11286453341114132,0.22645984609822475,0.2959733892715903,0.23706969580129225,0.3088145329917159,-0.27313329492308136,-0.2420103361408936,-0.2571338684604353,-0.01702130266409306,0.44075860848461806,0.5521176793796049,0.7639748214862738,0.7312120953625851,0.12739917478879126,-0.1842790540186883,0.35953622576130406,0.31511621956371183,0.32612100868715616,-0.10877330192635158,0.7788899013501214,0.5539628728391938,0.36110249588844723,0.2989911869549086,0.7705248068152656,0.7097958235159855,0.39519399190124,-0.012424248479999575,-0.1762009963985963,-0.03490959651860485,-0.11598387355266007,-0.09796819638340865,0.47383356328158543
Thal_IL_L,0.22811668601844795,0.19722881970976078,-0.0729418435356465,0.08753586785285719,0.07790471946410212,0.33531605737921294,-0.11279674496522113,0.2747272569833562,0.15653402280002987,0.21491305980389191,0.5209858634556664,0.10527127184211792,0.14917060603712132,0.18034633856714521,0.19261178354395497,0.42110467239441296,-0.22653361182392964,0.05730493995264022,0.2769773811437212,0.12005779848996317,-0.012982980880561332,0.0812395546096991,0.09895105474167246,0.13014690659305533,0.25214076687175674,-0.11344152893353801,1.0,-0.16789107813746612,0.11566478900008695,0.11052497017724472,0.05220435145230754,0.04717003670921394,-0.41394418646568987,0.2588317111634144,0.16377154674005848,0.3551996411899013,0.3418026973671929,0.19674926726300462,0.23133167092942614,-0.2478253000718841,0.2967122996377937,0.12644226725701763,-0.23545361195556294,0.03697105109093955,0.5869837355501663,0.1363154976110685,0.13472755614435455,0.3337258115463261,0.12993376732417003,-0.009116689417142766,0.06479244421000736,-0.04079416389184182,-0.23781283343424084,0.1868004748179268,0.09845582458427636,0.052072396078116895,0.1657675271423272,0.10463582815334417,0.12196916756652561,0.13691521267591938,0.3622855364895019,0.07642223558945856,0.12669342167217237,-0.0748592331939487,0.14787917550115873,-0.07684728979692763,-0.17556067639260484,0.4142161715291238,-0.0876621896165294,0.14441640375259604
Pallidum_R,0.13352235954903813,0.37046452404755126,0.3703735819185946,-0.03274876737474573,0.11770749970137684,0.09642537425213617,0.23455414345687006,0.3503669351424655,-0.021896683233626976,0.22012253415340868,-0.19800570673571377,-0.011844308142714012,0.4005145449593051,0.07454938975881077,0.14962389459460843,-0.0705321575237312,0.3751417666356401,0.10075312791738111,0.22972038753732196,0.06550403418075096,0.7431600976314772,0.18792001858627,-0.004075115553154969,0.10239646107878177,0.3064154180283041,0.06864829548141123,-0.16789107813746612,1.0,0.36454713945945366,0.19732157561644117,0.13885956250495513,0.1164452391185397,0.01281769369605221,0.09993815498508897,0.18595243408904066,0.17749144873508257,0.18082795356705605,0.4186176711713564,0.39092877374635787,0.31585532696066926,0.2727358134758797,0.17874643678654875,0.339040983713069,-0.1062145831231941,0.02410655066797403,0.17687468387265148,-0.0696845094452388,0.021654216040636196,0.23230195135369627,0.29023895655069737,0.08066684699878525,0.28711990299500606,0.5409487395404046,-0.004289587838067674,0.27384964709400117,0.18298791756219382,0.39559898390804515,0.10376099753965642,0.025813097788988888,-0.0742687121399571,0.229713421123709,0.07836709930893655,0.07944467060349764,0.1675172409442361,0.3248678762633321,0.280573462434047,0.6427768171100792,0.14192224063289824,-0.12072700102410429,0.29424801124637284
SN_pr_L,0.5641086075334931,0.4136091062923059,0.2978915030290732,0.34892966164774003,0.5029675770229901,0.3955870703070949,0.27210242048382827,0.032429676748035687,0.5156431983953431,0.5739605009048605,-0.03654847235103377,0.25287074935461296,0.26308893241641734,0.430551459495042,0.5139822531345303,0.3565216772696143,-0.2540331670977042,0.5412865341229965,0.27845614723206596,0.41497297965590507,0.4351511078278306,0.5678516170675265,0.37347456146202124,0.5535788953771691,0.5990671852224043,0.39603481688771486,0.11566478900008695,0.36454713945945366,1.0,0.6305008583041949,0.1899274439786772,-0.2262783006734136,0.062269396973172735,0.4844862872312481,0.5692748285309351,0.5249402384499626,0.5867374499772056,0.13811397294922062,0.4758576967784392,0.5469284633603021,0.637726900483666,0.4373267668397182,0.25819448034932346,-0.0008305941604396942,-0.09184414753709352,0.00987961761898728,0.21900519541932556,0.5050737377904531,0.49146467856401505,0.455387093816658,0.3367997384536294,0.21906666007065814,-0.07136539253800023,0.3124588294124454,0.6807814023781555,0.4208879206214765,0.13229245460224148,0.4444058360859495,0.4402070677905414,0.3278612067072857,0.5184246200527761,0.44194297455343895,0.5326793710958941,0.4812059965187711,0.39103476337795995,-0.09838058165691108,0.015042411133662625,0.17070793374622512,-0.009252680852190751,0.6701923362590883
Fusiform_L,0.8071901992526195,0.16427908847462724,0.2737932868621078,0.6540766716486899,0.8330533575266733,0.14713780095323276,0.32090893368133144,-0.0750794110998455,0.7504037133200064,0.7554389418252275,0.08951228165585143,0.396730141040614,-0.03708259883109338,0.582896632300898,0.5778245862841881,0.3276732041061939,-0.11416725539022923,0.8829831092651683,0.11756851597585019,0.7006915887112226,0.17454091070994865,0.5406163859040292,0.7098066486359584,0.9181568179260268,0.7264790339623719,0.7684865612669363,0.11052497017724472,0.19732157561644117,0.6305008583041949,1.0,0.2250470130168629,-0.324532093556668,0.33070564108763556,0.555469909255421,0.6497424577678199,0.5358282167324028,0.5469883843480448,-0.19475420530508772,0.49386343472212113,0.36294492168656256,0.70059718301883,0.5647935079929441,0.28550330899842213,-0.07487157347644198,-0.12468763792662801,-0.014903353114784412,0.3192943050605634,0.6605471582790804,0.7735873687747967,0.7566159711295215,0.6555251088719772,0.21997532076001827,-0.17709870807906983,0.5159196855403348,0.6384639285200241,0.6212259065940278,0.06939196379971595,0.7892032027859432,0.7551390805755238,0.5543733323492072,0.5738442795569506,0.7966289220410837,0.8747486395666093,0.6004518421306576,0.2563977185352391,-0.06227315776276438,0.08940117615214992,0.06158652380242637,-0.11635047396073431,0.6458567837161281
