,Thal_PuM_R,Paracentral_Lobule_L,Frontal_Med_Orb_L,Occipital_Sup_L,LC_L,Parietal_Inf_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Orb_2_R,Frontal_Sup_2_L,Occipital_Mid_R,Occipital_Inf_R,Precuneus_L,Frontal_Mid_2_L,Thal_VPL_R,VTA_L,Frontal_Med_Orb_R,Putamen_L,Fusiform_R,Pallidum_L,OFCmed_R,Thal_VA_R,SN_pc_L,Cerebellum_Crus1_R,Postcentral_L,LC_R,Occipital_Sup_R,Olfactory_R,Temporal_Inf_L,Vermis_10,Precentral_R,Cerebellum_6_R,Lingual_L,ACC_pre_L,Paracentral_Lobule_R,Thal_LGN_L,Thal_MDl_R,Putamen_R,OFCpost_L,Vermis_6,Insula_L,Cerebellum_9_L,Temporal_Pole_Sup_R,Calcarine_L,Cerebellum_8_L,Vermis_3,Thal_MGN_R,Frontal_Sup_Medial_L,Raphe_D,Thal_PuL_L,Cerebellum_Crus2_L,SupraMarginal_R,Olfactory_L,ACC_sub_R,Calcarine_R,Cerebellum_10_L,Vermis_7,Occipital_Mid_L,SN_pr_R,Frontal_Inf_Oper_R,ParaHippocampal_L,Angular_R,ACC_sup_R,Thal_VL_R,ACC_sup_L,N_Acc_L,Temporal_Pole_Mid_L,Thal_IL_R,SN_pc_R,N_Acc_R,Temporal_Inf_R,Temporal_Pole_Mid_R,Occipital_Inf_L,Thal_AV_R,Rolandic_Oper_L,Thal_PuA_R,Supp_Motor_Area_L,Thal_PuA_L,ACC_sub_L,Precuneus_R,OFClat_R,Thal_LGN_R,Cerebellum_3_R,Cerebellum_9_R,Thal_PuI_L,Amygdala_R,Caudate_L,ParaHippocampal_R,Frontal_Inf_Orb_2_L,Fusiform_L,Thal_MDl_L,Supp_Motor_Area_R,Temporal_Pole_Sup_L,Parietal_Inf_R,Temporal_Sup_R,Thal_MGN_L,ACC_pre_R,Cerebellum_6_L,Amygdala_L,Cerebellum_8_R,Cerebellum_Crus1_L,Thal_PuI_R,Pallidum_R,Thal_VL_L,Cerebellum_4_5_R,Thal_LP_L,Cerebellum_7b_L,Precentral_L,Vermis_9,Cuneus_L,Thal_MDm_R,Red_N_R,Cingulate_Post_R,Cingulate_Mid_L,Cerebellum_Crus2_R,Thal_MDm_L,Thal_IL_L,Heschl_R,Parietal_Sup_L,Cuneus_R,OFClat_L,Heschl_L,Vermis_4_5,Insula_R,OFCpost_R
Cerebellum_6_R,0.37454962619442655,0.21240735127359006,-0.024565059187746055,0.17327250924328103,0.26457901822780866,0.45955100711113267,0.502239888549478,0.5083152184759279,0.35113072485124197,0.5018437075365076,0.2418090834837027,0.581832843555564,0.4553423240843451,0.6377157042096221,0.23956639927706305,0.3438902157732956,-0.37720543860386924,0.3438770287527434,0.7974156827070004,-0.09660855025643691,-0.375818990891946,0.7477757344149653,0.4936324162035427,0.8927596617644504,0.6136781211053501,0.4393017542399251,0.09778361857004926,0.22167428135267186,0.6172060992288455,0.4784965440760806,0.5131222765261833,1.0,0.8990785497907953,0.018316804476784368,0.20598320635966683,0.3323809142185117,0.08977107060710218,0.24306484445028234,0.6112879693160388,0.6229057092401666,0.6552545701108017,0.5525883054383686,0.5461326173085786,0.7840714747862858,0.7760358949181683,0.5148774118321497,-0.009217625064336245,0.43924786378474945,0.3413800192513996,0.5025239673853374,0.3995830511550602,0.3635814895395944,0.5416530578532622,0.0008592347722145852,0.7911194142106927,0.6407201130582728,0.3340098090165178,-0.2858900082935569,0.40076382276868305,0.5501414268619643,0.6006771657697773,0.33511668443862763,0.6018973662353962,0.716148346648285,0.678531329604281,0.18226091999394184,-0.21548045799636872,0.3769886130097168,0.6951764971832881,0.3356430366738086,0.7366186482082716,-0.11016532413689731,-0.04950083894126689,0.45217535578259366,0.4912330049718265,-0.04213841808959642,0.6353130878778552,0.19821730583161076,0.30045447961146066,0.6038140628251618,0.5035013989140129,0.03804212093630454,0.5145723014290376,0.6142787109457936,-0.15414134549098252,0.2148056692904851,0.3969407594091338,0.582108835061478,0.5984326337712969,0.8286439153342763,0.026478853023900812,0.6517729422420778,0.19810757444914903,-0.12434714923602595,0.723966719179426,-0.002416046716539342,0.2522625058848016,0.899060867406451,0.27402422695164075,0.7998153406765737,0.6298251413056646,-0.00043551921351743885,0.16324780930728794,0.6769501298244524,0.6850588816476634,0.17321437580831012,0.46000339953846947,0.6250972580875183,0.6197269024156979,0.40495142894284397,-0.12301343780699052,0.5008209315838543,0.6484317021694701,0.6059580290056779,0.681597206577647,0.4530686376373671,0.3867758032027602,0.4033449577978104,-0.08426250355948825,0.3595824513157397,0.43581358724816144,0.5417233386803202,0.7665216497939453,0.6083558734350923,0.24850279536683414
Lingual_L,0.4327786237074007,0.214944051793682,-0.08761961171184984,0.21152706545540406,0.17386005624853557,0.4047748351856278,0.5361023934101383,0.5770657405677344,0.5021301862408512,0.5147774716742181,0.18362098881643327,0.5169187159763146,0.4944311776339504,0.6202667393571851,0.3576676164571541,0.24100202399265222,-0.2879951992006346,0.3640881667159695,0.7774991443776995,-0.03381582523864471,-0.35757019147465835,0.7052440113595193,0.4794373667987987,0.7804603557459482,0.5840388912033329,0.4331510527751915,0.0880434717446616,0.21612080430228525,0.7041450037459864,0.4185285838105005,0.5395260121692679,0.8990785497907953,1.0,0.04179598369220196,0.22183270528346544,0.349015221420971,-0.03858902377476115,0.29965099100300496,0.5680187687651093,0.6112960013762434,0.7109875098795325,0.5339885410133349,0.5274166961975675,0.8142962119426174,0.7675697619982108,0.634675209828287,0.0371410798265129,0.4506874507519234,0.18036360840640006,0.45736479013683223,0.4548830027146959,0.3802184540491256,0.6100897797763284,0.05610102609005332,0.7969675299216531,0.5880322274455824,0.4105232692898244,-0.2615144880163927,0.43306627372003836,0.6522011351341842,0.5790197767453639,0.29908597590687264,0.6323131186658334,0.6996481421442168,0.681075941575972,0.1239637200166582,-0.17928244475156227,0.3553794745778429,0.6530315040691279,0.3295273194340927,0.7228821646415639,-0.15088876311029925,-0.09513256378631463,0.3925074930937496,0.5837597493512213,-0.043353803894949354,0.6510321260001438,0.2606567511276442,0.30189531241193923,0.6036848311196517,0.49587886493622557,0.09180925399688147,0.5692613977454696,0.6103712469155216,-0.0837366781032733,0.2549969356146017,0.4078193073692339,0.5696961410133652,0.6852293104829025,0.8415027120933055,0.031030074601599723,0.6634508033448153,0.3068252344482067,-0.11184739982579696,0.7860147534920887,0.14394504916802764,0.3718065600531163,0.780453868065231,0.38591813009515497,0.7491946821287906,0.6301646273406978,0.1920149589418968,0.20028173385597192,0.6284602707804402,0.7556554208575333,0.1985916436401944,0.47877352932594835,0.5599841272970273,0.6806911082822766,0.36909808935336663,-0.20284065731517725,0.5101897583139837,0.726049417150773,0.6491192038333709,0.6135523170117312,0.4155288030977619,0.37801648295375584,0.4893541131587791,-0.10638489712955733,0.303608898731975,0.44145919855219523,0.5799711221241427,0.8000683489155429,0.7061353818929699,0.2284084827191315
ACC_pre_L,0.5016402980401987,-0.04149828841924303,0.6300527934712834,-0.3760443388098364,-0.045644417022656286,-0.10881000372007153,0.708107095498607,0.6098528976200076,0.3675225712786949,0.7720290082089943,-0.43773326454871253,-0.2959022804938008,-0.0587187147522392,0.6593889895261458,0.5521943580836024,0.35668770013094,0.6949597873310575,0.7348189831050838,0.41584255630654154,0.8338348092037949,0.37650319169655805,-0.13542504959892893,0.3807777839406471,-0.10545445490334537,0.28505958250927516,-0.15036629346332314,-0.05577371033272137,0.3740652217772498,0.4321137155916724,0.45492328625054307,0.36042243189880624,0.018316804476784368,0.04179598369220196,1.0,-0.13889899228253455,0.6446677215951455,0.23523394537560977,0.8620909906062731,0.4758457757861131,-0.4229055937410157,0.5055905054332286,0.03101228847477293,0.5163180445750462,0.07707835948501889,-0.14405469178249253,0.613058936750612,0.2983779118759188,0.6255078106187052,-0.11569855352324633,0.10133479199930512,0.04693984574081314,-0.18124342683636135,0.11304929617731985,0.3395587703221201,-0.09213582509065524,0.21270037143926743,-0.3891572596615665,-0.01379264545009955,0.37464862824743195,0.5107049340421349,0.4594579659389275,-0.4386361003116653,0.4753337559163232,0.184813487480203,0.45260882914276424,0.5669671709517032,0.4281946748142459,0.40151668476782565,0.12916440197100118,0.3316615750419783,0.34085140180623213,0.6576893474627622,-0.26317217270798926,0.4012687820890073,0.6436835174797569,0.6370654821084624,0.5248100159985969,0.5233116976635617,0.1323355011614113,-0.0010823247734856325,0.39050853521632994,0.4248634014711831,0.5195215942424953,0.19006111883790888,0.166411595643099,0.5438983850057652,0.7561677638653865,0.5765150680145174,0.37776630322740556,0.34991637010494475,0.47840375021463916,0.4375082899253782,0.44237255562138134,-0.3749231262588136,0.296478871844992,0.19771250889313718,0.6792754231176904,-0.23242487822132277,0.15402131105550734,-0.06279904216816563,-0.11606966605389957,0.1595306118113541,0.7713606802143383,0.1269486022613538,0.5152990859891946,0.5964504568412692,-0.31238625315367996,0.46267236267539186,0.023127924664407606,-0.3054686111326509,0.5300923234044027,0.5009243316571453,0.4243864772208802,0.47252154481622344,0.033163157923737765,0.39010591582236526,0.28740792444255564,0.5266623240541288,-0.15357234247562954,-0.24002388596199137,0.34073455570963534,0.5683021767137421,0.0740642976484291,0.486319939779182,0.47727422084904997
Paracentral_Lobule_R,0.26298107049219893,0.8634418867117895,-0.3699792175395964,0.36532705215172445,0.007630656973541905,0.8250119069116272,0.20902716033831872,0.30691340840783593,0.05269132463598364,0.19612540151724106,0.5765401816855557,-0.09006199730079575,0.7911799473349782,0.06748685187610715,-0.009626398115353148,-0.18148969626524739,-0.15880538809496025,0.03616073716085991,0.24567870289524388,-0.19011033583807355,-0.20622968723724244,0.34866102865108617,0.12213615389139704,0.11467793591535125,0.5988619033622807,0.07271771262875555,0.2963491826440779,0.08357288198171672,0.17712616401368614,-0.06012899833125745,0.6016239602478973,0.20598320635966683,0.22183270528346544,-0.13889899228253455,1.0,0.1263331584331019,-0.20517463511700776,-0.062314738094658206,0.0611331619838889,0.4153909543976742,0.2511007616444491,0.13825829317470362,-0.01988093849342187,0.5489660898463746,0.19360433680307587,0.14260244244921738,0.40010371591118,0.36393998314822085,0.2994300020353011,-0.022285316167718425,-0.2374348987424825,0.818091819333736,0.3038146238068753,-0.3318487400703509,0.6005390907734932,0.5428751111420953,0.15903643270605755,0.2647496260751905,0.0968481381491099,0.35744413684686555,-0.038244160164386413,0.6692239369776888,0.058155128941107456,0.19178775263921075,0.13276992064465015,0.0024003683646964475,0.0951408925074712,0.16297842068460575,0.1812777733365924,-0.16807618097705457,0.08005427569825263,-0.22500423469847564,0.40624097930534236,-0.16006502927519667,0.20438964852960148,-0.01223472704779191,0.44510086268176785,-0.12220451580241422,-0.19636390172645676,0.7831138972368751,0.037615063690465245,0.07321805376343817,0.11906716221662549,-0.12430412949862578,0.2739768377673197,-0.17696575682041074,-0.008882245468670037,0.018218104680205814,0.14821647953142159,0.24223237551666935,-0.20111605875997715,0.5129135325776002,0.14756250015855144,0.7347590480974765,0.40329737598660553,0.1318900338476882,-0.16469216817082816,0.36837234064656027,-0.04703524462243855,0.03548437054660159,0.030644999423578113,0.23115656704399856,-0.029164441304121835,0.3572081535157383,-0.012855434223583229,-0.1274748570847641,0.3186279281254309,0.4519918500263353,0.010063607970007838,0.7847881871172007,0.03441317289740022,0.2023648351583106,0.3843467374215962,0.5071698909173841,-0.17652481438903414,0.043078887595678565,0.2741335623886364,0.04098759537063731,0.5741425839195801,0.7404583502140871,0.2227418279710335,0.001638563762308362,0.3399461162219631,0.36181653175552503,-0.1453109156140405
Thal_LGN_L,0.5666479985077018,0.19580468915370539,0.38116704335644497,-0.13752716752551372,-0.01254454394488935,0.27874629326421196,0.7556553820174463,0.6958626716429397,0.3735717476530964,0.7795980635773484,-0.11417799326636842,0.020226643451771872,0.22846804245178873,0.7255990498311029,0.4909338624398283,0.3214735021311062,0.25538789528330913,0.7166041551444859,0.650781315839175,0.5217592088448418,0.031363014871179845,0.27323593572612576,0.49688654254961506,0.22189806466441236,0.596310645034779,-0.11343901300360457,0.06269983013453032,0.41692477835082187,0.461869046627283,0.5704999700224476,0.5589370973733757,0.3323809142185117,0.349015221420971,0.6446677215951455,0.1263331584331019,1.0,0.14350933999739152,0.7238990311541375,0.5423438615271411,-0.15151033231299318,0.6720247189936711,0.2624879877307567,0.5303152167779427,0.38069196118258514,0.09689245269144664,0.6829967083010434,0.36837118515250133,0.6795872776138829,0.10592940048428232,0.23631501749151318,0.16787622405451388,0.1562272401090002,0.3849948455457776,0.07251229373953014,0.2892799912416986,0.5777816769240911,-0.2754298018435343,-0.05863523267891312,0.4233302719581435,0.6477797743019565,0.566222582062301,-0.0962250336222945,0.6329558882074452,0.4161926330601842,0.692126240142143,0.5476914750030525,0.1198436550282614,0.49793461058796334,0.3804233474309787,0.278262054213158,0.5154000749359005,0.44034934068366766,-0.17256153375166736,0.4695148709511758,0.6948530423588803,0.3960813850256184,0.7011728659743391,0.3948379975446229,0.20030408277327139,0.3081784727707491,0.44606653395004753,0.3273584168455372,0.6383876081258435,0.34417878858603546,0.12403554506505876,0.3577713475582919,0.6790348910732759,0.6479788308370638,0.5117688374130895,0.5754921808837894,0.2379394595090338,0.6759453596694852,0.280107178092296,-0.19504642109856257,0.5628569092274751,0.1740697239080823,0.5139342907694397,0.0992455627179662,0.13845070073642013,0.2341408159667446,0.03724873086542669,0.16453914704814343,0.6022429811508803,0.4517311145932461,0.6281474919814316,0.4281821020333429,-0.05635204129358649,0.6922338586157348,0.06912906367466368,0.06119169144912643,0.33672715951734733,0.6018414923427092,0.6029336340528892,0.648564647821965,0.1567713171074703,0.44459199833210905,0.41330163211048343,0.47897840614224796,0.0374958386867659,0.09117166733809955,0.3811891347930017,0.5495933302124819,0.37331414299658494,0.635698345506182,0.32970564804280844
Thal_MDl_R,0.0829162272440198,-0.10525114971818347,0.2573225850856267,-0.17434405215413384,-0.03749783594578727,-0.12921569648015319,0.1485560642232364,-0.030486754605392883,-0.24234986165616737,0.1922774812901151,-0.005914936354628621,0.11964912579300374,-0.167797453610769,0.1889816596586733,0.16783523811469908,0.41895131452706913,0.09417749014840493,0.3199586006486492,0.228614718792686,0.23219907768966547,0.21493963457350107,0.112708988748441,0.16854221116409807,0.1092730006116082,0.003914047458623137,-0.21850888532312643,-0.07513631925743751,0.3173230514783806,0.18095521782669707,0.33326762651206504,0.0998222024502989,0.08977107060710218,-0.03858902377476115,0.23523394537560977,-0.20517463511700776,0.14350933999739152,1.0,0.19670635717983992,0.1673876804088019,-0.22093217874298787,0.03093713228266127,0.20080893688250603,0.21960995389942198,-0.003308236309230626,0.005587152838217188,0.054552229509663513,0.06773562030847928,0.11498741854010693,0.17400692625443556,0.1794121487896807,0.06932672768966532,-0.05039656605916483,-0.1268805023287792,-0.0039786596450875405,-0.002015469582390771,0.04833687108981491,-0.3236083782417845,-0.04265806628684452,0.11785157390944416,0.022084245668909718,0.29963706891758307,-0.0842948157488412,-0.003493230268792195,0.2847516428779864,0.053413364817450196,0.3179135613972717,0.09380229714902873,0.39241538387837943,0.06326938536799544,0.03851852408292412,0.19728248890849487,0.3525090076240292,-0.20994571880820198,0.45466230327169543,0.1086150915379268,-0.0036973673112404314,0.07661922524613954,0.15598861190766852,0.09944707912882526,-0.11011570234881056,-0.017356791749669392,-0.10141903478743718,0.15053177253494057,0.24991010956809678,-0.06966150976987238,0.194513242549644,0.25939916481935,0.3144546989475183,-0.19051250267453612,0.17750538017516973,0.34940721042104383,0.07860592092424207,0.16702146064629875,-0.1475950146276826,-0.020364321887445296,-0.2311031222333215,-0.10518075275928453,0.0577285809100133,-0.14657350811275657,0.13406821204756345,0.13127343576989436,-0.4323182332023335,0.3949536531279743,0.24246351909237787,0.18830110265727634,0.04411044843331849,-0.13717799417604734,0.1224414322013672,-0.18758237127751437,0.0545043628155626,0.55608549637803,0.30294174630027065,0.09574669930117238,0.019877002922904705,0.16028011629977415,0.42104416628407115,0.28693451434089934,-0.06760997724788727,-0.20887732893426733,-0.010623215642164603,0.17577005946446675,0.24401388598862894,0.08970108764273042,-0.023912353657872757,0.2706485704944838
Putamen_R,0.6517726976505415,0.018874664108666644,0.5015073397478707,-0.27182400066069956,-0.039425246925250144,0.010317481901814212,0.8453000231341267,0.7742611120108128,0.45488210305658383,0.8539125840522832,-0.4085200119796149,-0.1232649814921884,0.07903981461468586,0.8078187737698923,0.6511756599977979,0.4025945777256133,0.5259373061871013,0.8615501990966677,0.6470128409127697,0.8015995072877431,0.148096334526922,0.12919707321640245,0.49434432355448876,0.09791512880892447,0.4490899548402948,-0.058042012109201215,-0.03955174993129428,0.4083841352965017,0.5982115163568984,0.6716262307817598,0.5115368028146957,0.24306484445028234,0.29965099100300496,0.8620909906062731,-0.062314738094658206,0.7238990311541375,0.19670635717983992,1.0,0.5403896899578846,-0.22539317113798643,0.6799148338388971,0.27257418356328345,0.5967452082954235,0.3079656701396369,0.08330071916229449,0.7834589916201675,0.3170288785896725,0.7144465135377096,-0.0402305566904455,0.26941905015182194,0.15724148320544795,-0.06773989209535417,0.3136370036206096,0.29809946299036366,0.15215747497371945,0.42890591432575104,-0.28868439174932065,-0.08307227822168332,0.5735833675165374,0.6887353082196866,0.6264472969357826,-0.3549543546073485,0.6569203614092752,0.4542126497008046,0.6454660894839092,0.6559295372370391,0.3080203835988495,0.6030128563982448,0.3228215977353563,0.44784234330794237,0.5641262865088342,0.5597520313799541,-0.27479327720258584,0.5701657596205914,0.7869903978391347,0.6562762065131389,0.6940038902112253,0.5644965477756639,0.21348525139615354,0.1737297977556324,0.4538956978438407,0.4667728392788926,0.67196455281767,0.40299255491185176,0.15063858654939566,0.5728329278242392,0.8847342057491949,0.7560483009894546,0.49702052547294195,0.5995671770393532,0.45696580904547984,0.6138054850857079,0.4091371957825243,-0.41384591937451837,0.5524551422851831,0.2565134413307773,0.7449523955337799,-0.030467600045633907,0.23850031019686813,0.16829210594631977,0.06824424217318269,0.1954348145426788,0.8327084795065621,0.35771292928495696,0.7527071652234877,0.6374504276247847,-0.15411813730396978,0.6279316764578422,0.22611807732224587,-0.16653053454768985,0.4831084172815956,0.6682996650313334,0.6162661832293531,0.6383674770693384,0.20674846610565123,0.5493060243718686,0.4563864167838194,0.66136261876909,-0.18911867904166854,-0.07568788398833931,0.4243619381709195,0.7169359011630233,0.31269328287977993,0.6846273723577703,0.43646857673872796
OFCpost_L,0.5204964300642193,0.1343665073366357,0.3203240226262333,-0.08763392070032375,0.07300119026340013,0.24590383729341037,0.5967877156267823,0.47251721166064686,0.49441565625436995,0.6697070315791092,0.02557043911344698,0.1924898895951458,0.2933544486701343,0.7127140301111784,0.3748772578239044,0.29797161315674814,0.16696996221808447,0.5607098583728362,0.645368363890802,0.3047899160740292,0.12152522377333716,0.430164817895938,0.528239251824795,0.5398951812244132,0.4737875093886903,0.17590322558636406,-0.027192135039959073,0.46648732522582653,0.5703092316658702,0.4891393861807719,0.42799605697717885,0.6112879693160388,0.5680187687651093,0.4758457757861131,0.0611331619838889,0.5423438615271411,0.1673876804088019,0.5403896899578846,1.0,0.18490126702866244,0.6707346556837503,0.25866982792160703,0.6053839093839308,0.4795231743413541,0.38903781058597803,0.590506715575006,0.19900556521039167,0.4934830355643636,0.05884637867882376,0.4469292188236066,0.3801382687849474,0.1476421022423875,0.5685541716527864,0.3337318366695407,0.40898574219401673,0.5219145982747349,0.07573784575788432,-0.2932719500203349,0.37488396406574687,0.5050677605022766,0.6005393221417725,-0.007339231171018682,0.537558857934997,0.44620126733695054,0.6306333559494797,0.3620717138875876,0.11010300882691089,0.3029267920363444,0.599904790029954,0.28264512290401755,0.5962482037833776,0.19387492932627468,-0.22341402659435433,0.41225533770603034,0.5440722418243685,0.22368651450686128,0.6216963063218821,0.32883170492383557,0.40188922774818264,0.4125539472520267,0.7118091172517305,0.2808990075161187,0.6110039521849752,0.4575777436994119,0.03613368842312878,0.6334929841007847,0.6021891853632461,0.6332047915756149,0.6315100787476133,0.6503904015547892,0.1205907861245226,0.5730824960727388,0.3833713437010767,-0.20159179136659985,0.5562590125403101,0.12910532858439958,0.5224074433151807,0.4682633506545227,0.36524002609746137,0.47287933742918253,0.37316992601768656,0.23257760370431885,0.3844596954043564,0.49458212714153243,0.6112503262386354,0.3308961501739353,0.007536967546040496,0.5647641578799711,0.3838778299862855,0.16474480617312154,0.26566637019930434,0.6110978969168178,0.6609659449838388,0.5521555057160298,0.4795154506621607,0.36135650954832926,0.3423157827397781,0.32343229936802703,-0.14271731135715007,0.1359917255764664,0.45724810263046345,0.45966736288770765,0.5686417416520354,0.6043626465145935,0.532587135547875
Vermis_6,0.017075073221426824,0.24060282615800424,-0.5143822352931579,0.39418154010022904,0.1226782551655723,0.4035247216893258,0.003906296622654667,0.11116822810696365,0.0972584837065201,-0.019616650211260855,0.3952633408639203,0.46813696468007493,0.41487108336536255,0.08854418009486636,-0.08615126222242576,0.09670773971836717,-0.5018060339820656,-0.1273531211806883,0.2591429872557655,-0.42436549935229445,-0.602102353630011,0.46482819584451185,0.09477246064941579,0.6482414213633185,0.2937107007764757,0.5811741413691778,0.06126211663810815,-0.2146543266325949,0.26435506859670155,-0.00868287995672115,0.20526609297030463,0.6229057092401666,0.6112960013762434,-0.4229055937410157,0.4153909543976742,-0.15151033231299318,-0.22093217874298787,-0.22539317113798643,0.18490126702866244,1.0,0.2733243494399259,0.39204933313006,-0.037315695070260856,0.5885097117980679,0.6866736172974409,0.017003030997708734,-0.08730460866619028,-0.009659698370078717,0.3746075723365875,0.32474637974789133,0.11375877049964028,0.40546758690164675,0.24880378544945983,-0.33166492066040154,0.6335721035347911,0.2767886630650697,0.5708931500110397,-0.192732645364195,0.10830748780535986,0.2104104816530104,-0.06764319056453674,0.48320495511462713,0.2076668532071658,0.3123975512825803,0.14942523571706007,-0.18874537716770912,-0.10420156803439536,0.02767276099751791,0.24471653972790822,0.08738176236096265,0.2962967451506147,-0.440945226142518,0.1618692159454567,-0.04288415637744781,0.11812700712496503,-0.28876426140205735,0.17783212380067637,-0.11564842423923742,-0.10167938269348745,0.4949171710539045,0.17775537682307213,-0.07414494967724926,-0.045089624579607794,0.2974472870859815,-0.15716384144477036,-0.17601110324807492,-0.09136774678640512,-0.07126563972702527,0.2117513133272889,0.3622574287290865,-0.23560551554273046,0.2106821991015113,0.010793437606524783,0.20591065367538927,0.3907954918485134,-0.09747145876656652,-0.1361281479116809,0.7342266124558188,-0.04254897908420233,0.5463101020306276,0.508631775080914,0.10958203820333193,-0.27530832316013143,0.3470511432909917,0.14279872217338319,-0.175234824752302,0.41373550961350036,0.1706145262087993,0.5790121741807707,0.46215465721312804,-0.29018743984871553,0.06968568189692413,0.25586561370460204,0.22569091826785673,0.42755778084047763,0.017886025584230705,0.09081424007776802,0.18537765799489142,0.030526281820044694,0.3742063658870214,0.06562303100010987,0.15142856259456222,0.3956266954662685,0.25896121160696334,-0.31508921776504106
Insula_L,0.6309980352977831,0.24722255253011025,0.18624219249291132,-0.02614229051854031,0.07168052509857209,0.40298768498206633,0.8186296609541749,0.8522438281581578,0.585993140106867,0.8077933758329267,0.026413753966264965,0.15873105417247688,0.41962943447578427,0.8358196382026447,0.508133079792396,0.32724573028653947,0.14912521371490375,0.6604568971941597,0.8029496227259618,0.3851505907969742,-0.24158611545090522,0.44287378329581356,0.5435414412411931,0.4970044583582102,0.7188611381522946,0.24680072800457564,0.03910865693972506,0.35877294277457644,0.6997058284747368,0.5388716483359286,0.6554196143224383,0.6552545701108017,0.7109875098795325,0.5055905054332286,0.2511007616444491,0.6720247189936711,0.03093713228266127,0.6799148338388971,0.6707346556837503,0.2733243494399259,1.0,0.4113080499916881,0.5666665916950333,0.6900961883542807,0.43871581875903015,0.7705381124462187,0.2734457360146169,0.7048640429094654,0.22218101737214588,0.4078180962281702,0.36810455904151596,0.31133597200773955,0.5526549260474813,0.026544134230241444,0.5801407197497191,0.6713529267881057,0.14442895153153065,-0.142039818382671,0.6476063677019975,0.9001611179491932,0.6012505125805409,0.04713824186327579,0.775402420371326,0.6057346705112187,0.8268304074794892,0.4310316777562847,0.16947318720542015,0.48003408841856055,0.6534843658821181,0.3802288533750366,0.673086925690418,0.12719394312419746,-0.10918048907247067,0.425616456929556,0.9124103208595821,0.28575854130600603,0.8161124601697111,0.3691907629571379,0.18885602938710494,0.5284965427999261,0.5565358782761417,0.3454248058922864,0.6877120823180695,0.4488942620568949,0.06755238384178042,0.3399558387534065,0.7112632051800085,0.6999547476722482,0.7451698645739054,0.8076762533743427,0.2327559246775628,0.7776223290146629,0.43331077099184323,-0.1527949984862065,0.8083378271364171,0.20136619295098268,0.611412082144507,0.4633327206916632,0.2200600660429844,0.4792218985705091,0.3732043124568009,0.3020455629901011,0.4917486305699226,0.6649955695703579,0.7831510425736552,0.4142352544633743,0.13465378003794037,0.7468580086111095,0.5210773144712018,0.21007172204941674,0.16724679114212382,0.6584002245017646,0.7695020762382608,0.7694968403695148,0.32598000375807684,0.40910894654609065,0.43169137156470805,0.6929851402118599,-0.084495476917869,0.18091243619566386,0.4189037055910615,0.7401238738664938,0.6113950049727731,0.9177238423174374,0.2698032452356818
Cerebellum_9_L,0.21950312733416946,0.0708213098877892,-0.1363991813746026,0.10322656216222849,0.01948594018509608,0.22019628060955956,0.3259161901851492,0.39316379827609904,-0.06883350708170145,0.3544829575595352,-0.02983577862379529,0.4580401339314272,0.14349016672740572,0.4648025389209892,0.20430525666723173,0.458957217827268,-0.30279480598708347,0.3243512651908898,0.5521936686785596,0.04139608943003036,-0.3842622196200567,0.5379849881149652,0.3060886185859234,0.6031322033148023,0.4384443901879122,0.2563452589969589,0.08692083449314661,0.08379048863546934,0.6094609521914187,0.520882394412839,0.3604282835900222,0.5525883054383686,0.5339885410133349,0.03101228847477293,0.13825829317470362,0.2624879877307567,0.20080893688250603,0.27257418356328345,0.25866982792160703,0.39204933313006,0.4113080499916881,1.0,0.19329511408483824,0.6213041455830721,0.7953788706881862,0.29894748711142016,-0.0007782576781640999,0.2782611187631455,0.2350461241160845,0.4115112791872818,0.19199945244445704,0.11761021792718657,0.20538281728841762,-0.26066380296739594,0.6055848135889053,0.5089923776438244,0.05351121173316567,-0.24668788774921876,0.4028441830775833,0.35426504097128436,0.39281653588546067,0.06289373108253249,0.5442767280103589,0.5800635305096884,0.33570066774789914,0.3454028445800824,0.016377415090438385,0.4865072859890233,0.3176182772613608,0.33107717902595535,0.6712153812165155,0.010591504499522534,-0.18849652929508845,0.5354598263254631,0.45242243930979753,0.014231845796787735,0.46083554348542294,0.08960985134670314,-0.0189373831998114,0.329712551753797,0.16132421672882682,0.11351186286893152,0.26574878069670865,0.8251222172248711,-0.15625150735825735,0.04278736034157914,0.39344635720293014,0.4354564391654601,0.13444112965324753,0.6163161799411531,0.12283036728362848,0.4706171533274554,0.12057468091325464,-0.20161834927318142,0.4416010660110096,-0.3151283614994491,0.07832331083733657,0.5027528519645443,-0.14559150387075967,0.8169842836581737,0.5985657764798439,-0.1758369326768733,0.19233349884619572,0.5009670625589409,0.5631820275383187,0.1521838524582802,0.48965371367194005,0.46059672314833855,0.45964023142150856,0.27796569909971686,0.1670508851286042,0.4984497520320699,0.42785824805412587,0.47556532190356476,0.6374541082163179,0.41492214590621734,0.24959207482586393,0.409902469278845,-0.14810623111191354,0.28607393065649217,0.18125699027324998,0.5419423203624685,0.4632346648348848,0.3271412530057596,-0.0801710201887876
