,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R
Vermis_8,-0.006432125679342926,-0.20640189076879847,-0.1467428696236474,0.3924721332845567,0.015441071381527222,0.36041790508863486,0.1023075871947747,0.1853851088470957,0.24511427974602645,0.07290991802400294,1.0,0.003857504555188942,0.17825128802235254,0.1977621107832685,0.7093723131160474,0.044801694212400725,0.47643140016000385,0.33241046364049837,-0.05584842249820988,0.11082732255240849,0.32040903877460153,0.3063857029744699,0.3902346687034887,0.1611648461008858,0.6592331602409641,0.21261632072641506,0.2789198261830618,-0.1481827956468579,0.18651754449756844,0.07692287300299117,0.4850800753261473,0.195988931091414,-0.05942941944459136,-0.11266198265910048,0.20017112079774793,0.2131276333475037,0.22502494724152572,-0.07746714287382257,0.1989407979137304,0.14478408871821202,0.14628582383327532,0.1431489270101825,0.27064627178624817,0.12143883912574344,0.3389273556505026,0.03415368727742053,-0.14453715482301088,0.15414140308867824,-0.03770738676690542,0.1109689879489584,0.14286541580711612,0.09554970368159957,-0.10924602643594913,0.04349314001179723,0.056797979436855696,-0.3323011434548803,0.31564950259668134,0.11207640663197664,0.02194668070288399,0.22349871116447267,0.45076839614267583,0.17122936788288318,0.05187555467162103,-0.3318659961780617,-0.2500915018919789,0.38327554369319244,0.2659664532351514,0.18628969421122854,0.30754475510855744,0.03366996421872197,0.11185744214578475,-0.22310938466349423,0.34733425669436485,0.4098100947144949,0.08913002339206696
Thal_AV_L,0.18528535008261474,0.1918364766783308,0.06475393402461618,0.5027101083926373,0.3365151143309862,0.07609500607651154,0.5672853400512825,0.5500132710246649,0.5507515673525768,0.4279422083109608,0.003857504555188942,1.0,-0.11367347654048461,0.29934437897921196,0.16164316098712175,-0.03930596158692426,0.3872843109386902,0.32869096362557804,0.34173058869890965,0.45086429116301796,0.10317867551419539,0.03541671643302799,0.27818154444876614,0.4886133166129638,0.08742210169189733,0.36159031522614155,0.294652338603238,0.16867072562686064,0.4836238523935226,0.5540801534370966,0.4503940626945453,0.15158222911666341,0.32109879044778994,0.35679450611226504,0.405571359334475,0.44938582784579156,0.6592502963930011,0.47169930650010655,0.08302925881712031,0.24389167561788722,0.23512734383988929,0.6565374962595865,0.2546936213862,0.2185647695868555,0.08637399363661624,0.33978343283198603,0.27076490563367495,0.04357016221614057,0.17065648388884225,0.46961512713811887,0.08030216855255011,0.2160083101912979,0.31400712464255276,-0.5693170624175783,-0.37588138496806417,-0.17206108081332347,0.6364668879917339,0.26465869722372115,0.4006524365762413,0.48505702980215293,0.5699861264496606,0.09650664306344842,-0.1443454211508891,0.11228849727725959,0.18804863888209755,0.22523658980551034,0.4901427139433482,0.4103315470015203,0.4209968387922205,-0.015196738296307674,0.3681090314642187,-0.5032581651476531,-0.23386613257401173,0.4318109113497827,0.7531132037921127
Thal_MGN_L,0.42861785600134894,-0.2311031222333215,0.38166076711170105,0.24420229019594883,0.31191778254937774,0.12248961577686242,0.0072954976390625795,-0.22243726448061932,-0.01094859559840896,0.1120388711404149,0.17825128802235254,-0.11367347654048461,1.0,0.1318900338476882,0.06412208745649998,0.3387176162448849,0.15827415404660664,0.1062172146539515,0.020571374143287663,0.0641914922186193,-0.16317080586212548,0.6785397612365001,0.20136619295098268,0.08382704455953441,0.15993241314583576,0.3097589024422221,0.20174586218794685,0.18909390313194116,0.3142469410569844,0.12105662660938016,-0.09747145876656652,-0.15699301886134165,0.026824614324705013,0.16995310512854964,0.1665262044613694,0.19689197836165737,-0.14421364734797934,-0.08356592685738035,0.6196601366083598,0.19646370174180064,0.20075131565900814,0.05406534650093699,0.019924817349771605,0.19658927836898113,0.16477606347456972,0.028123828936517797,0.06301603177872192,0.11529861754670637,0.11303040053432618,0.10180932567826545,0.2636992365215602,0.22113367865620204,0.09909952103112435,0.28826997274538807,0.23838900316296638,0.29857641196944223,-0.002416046716539342,0.01586513812521255,0.1197445449950255,-0.3151283614994491,0.14394504916802764,0.03401024775685301,0.1999540469840315,-0.0868044906632189,0.1624190581189881,0.24898376481042084,0.08444262857101272,0.23658591848198135,0.3954341140635426,0.13189203036395056,0.12182026316781716,0.22049710553534574,0.5077841301054096,0.18020886880214732,0.07740875365961591
Paracentral_Lobule_R,0.04780889390461745,-0.20517463511700776,-0.1453109156140405,0.40329737598660553,0.2227418279710335,0.04098759537063731,0.7847881871172007,-0.09006199730079575,0.08005427569825263,0.3866815180128087,0.1977621107832685,0.29934437897921196,0.1318900338476882,1.0,0.010063607970007838,-0.17696575682041074,0.27021845541467554,0.058155128941107456,0.043078887595678565,0.4519918500263353,0.07271771262875555,0.05269132463598364,0.2511007616444491,0.5988619033622807,0.15903643270605755,0.08758424615102077,0.2688984305055645,0.5741425839195801,0.7911799473349782,0.818091819333736,0.4153909543976742,-0.3080882267093185,0.2963491826440779,-0.038244160164386413,0.44510086268176785,0.1812777733365924,0.11467793591535125,-0.16006502927519667,-0.04703524462243855,0.20902716033831872,0.19612540151724106,0.3572081535157383,0.17712616401368614,0.0702027927042,0.20921887915633738,0.36532705215172445,-0.120383782755724,-0.008882245468670037,0.7347590480974765,0.2741335623886364,-0.009626398115353148,0.36393998314822085,0.12213615389139704,-0.15880538809496025,-0.19011033583807355,-0.21913551378890028,0.20598320635966683,0.16297842068460575,0.8015945625009611,0.13825829317470362,0.22183270528346544,0.0968481381491099,-0.1274748570847641,0.007630656973541905,-0.09436791492405773,0.35744413684686555,0.24223237551666935,0.13276992064465015,0.3038146238068753,0.40010371591118,0.2044490936523287,-0.2345401931093755,0.23115656704399856,0.28099499352950247,0.34866102865108617
Vermis_9,0.03149752856898995,-0.18758237127751437,-0.0429220471226885,0.46801414949078535,0.10873894616955403,0.5109889313210946,0.03521367543640844,0.436236253150361,0.49984355708290534,0.2474928695402786,0.7093723131160474,0.16164316098712175,0.06412208745649998,0.010063607970007838,1.0,0.13424583214096594,0.6328720376268588,0.5453298855473656,0.13964664827663192,0.2222714768727574,0.5777296555257341,0.34177409184367075,0.5210773144712018,0.2546396827279515,0.6813034416147207,0.37121700255076295,0.41351161645103385,-0.39146811255641617,0.1606823610147172,-0.025418137490000763,0.5790121741807707,0.3477133585068784,-0.10088251208562234,0.17891746291315347,0.327881966844672,0.38464900643362093,0.5716512790559247,0.12468651795184427,0.21057049396442598,0.24301674502357531,0.28110898323121525,0.2728756408527425,0.5037875090076518,0.1148666220235293,0.39187635827965034,0.030933490110339783,-0.09184302384239364,0.3262732860821779,-0.29496942635090395,0.09205722587517325,0.2223273114048255,0.1398119128878669,0.18776550241458353,-0.07068213972493192,0.032743056355598786,-0.30099978375011116,0.6197269024156979,0.16276487313396062,-0.09984457495605205,0.45964023142150856,0.6806911082822766,0.33049682957799564,0.20159351136457812,0.0844027599880017,-0.0677835262177896,0.42553399849040724,0.5191250313913928,0.3631530155387539,0.3534060518751778,-0.10159355728381002,0.22274126626972415,-0.3334938367441807,0.25675302706844666,0.6274285308352823,0.3075861270283505
Amygdala_R,0.5893488212564544,0.194513242549644,0.7259763643866387,0.29175196307621415,0.4708581881396579,0.14754105633397452,-0.05624817295050641,-0.025420277226898037,0.4120279415853919,0.15279666832146582,0.044801694212400725,-0.03930596158692426,0.3387176162448849,-0.17696575682041074,0.13424583214096594,1.0,0.28263127028637414,0.20637545379193378,0.29830175790811303,0.27679057627057246,-0.038773792854331496,0.5807783700780793,0.3399558387534065,0.12902105995819285,-0.1702885927111652,0.5641287404680826,0.47153522259938846,-0.0798564608579661,0.12784500346781527,-0.09687197365153405,-0.17601110324807492,0.3762503717449949,0.10639343976038151,0.578523031883326,0.40006656872158136,0.3433962409172345,0.12328760546293131,0.4257695696860623,0.5262164914333323,0.4380016394476621,0.48533198608510336,0.27824010741833605,0.4459912256852733,0.39938738817175884,0.26849760014447804,-0.11729284284697289,0.4861211167355151,0.5496469045256448,-0.2744072875084365,0.37016051969274333,0.3497400610224853,0.31679680817991124,0.4658467590256972,0.5172229401352778,0.453580676438197,0.7141640425680789,0.2148056692904851,0.2428219410700546,-0.013796612815946123,0.04278736034157914,0.2549969356146017,0.33178954876006816,0.31288428988384687,0.04006022062554228,0.6189410281186952,0.2320105993381292,0.39017108256616356,0.362691510684676,0.4746206958082231,0.10803036072265536,0.376839963744067,0.5090801958853444,0.1783938288092722,0.34763834851162645,0.2306002029350473
Temporal_Sup_L,0.26785872841131714,0.029306249107701087,0.23365741534050727,0.8919006474489222,0.49092210261122116,0.7079794298955976,0.26831319109575996,0.2957667366250933,0.754901214044383,0.5658024559050145,0.47643140016000385,0.3872843109386902,0.15827415404660664,0.27021845541467554,0.6328720376268588,0.28263127028637414,1.0,0.8016184793358007,0.47381960588464006,0.7550842536165657,0.3357834312511469,0.5057248592041234,0.8770753159849521,0.7397685154513789,0.2317370231437398,0.790724060091797,0.8002330422884615,-0.13850433129865364,0.4443807744495027,0.29805548179642277,0.3900840262648382,0.4310741468258939,0.04305687208070818,0.6082665806463524,0.8215990415874759,0.5855508353994138,0.6011154815820164,0.45578269219573087,0.22857466749641295,0.770439576327627,0.7801561674029489,0.666450439703631,0.7520926046771179,0.5795266829981127,0.7953785853227371,0.04071355712717829,0.4167148208124265,0.7026589895169685,-0.19991034583448458,0.463696250182129,0.5041991754668474,0.6714591424687995,0.4751665017660606,0.010497501887215543,0.34089818397432153,-0.018799527493860813,0.7527433251577356,0.5337968115533589,0.3417101376841857,0.5455020214331827,0.8079163308932681,0.5460856651573456,0.39129154513144815,0.07902935895789943,0.36822290762498233,0.8328941965553648,0.8615808993633493,0.7969398093199701,0.5479036478372757,0.17213388557344422,0.7321909111405286,-0.32696755508998293,0.24894642401367106,0.8724590603496829,0.5656596516931378
ACC_sup_R,0.1569965755383026,-0.003493230268792195,0.20567020875261613,0.6777361976829033,0.4266628378495783,0.7047626000154287,-0.0745674594986081,0.24691327026664187,0.6177120063620263,0.5246888677306382,0.33241046364049837,0.32869096362557804,0.1062172146539515,0.058155128941107456,0.5453298855473656,0.20637545379193378,0.8016184793358007,1.0,0.4742206886273409,0.6723468597234794,0.37044653296025204,0.42216110741710156,0.775402420371326,0.6149675498025816,0.09230212451225658,0.7096988207839676,0.6067050560475129,-0.20714734585616346,0.1301484002472353,0.08847377630933534,0.2076668532071658,0.44431213294544913,-0.03259740622278511,0.5401677793213194,0.6704051230880669,0.5359099375362885,0.4728633453560293,0.4722959761941833,0.22307737385915288,0.7550929146687714,0.7307699924773918,0.5166207668932468,0.6280526289641043,0.45902903200333106,0.7344106049885993,-0.03513416620375431,0.42738300076309493,0.6498771591566507,-0.37738039251069344,0.31173671621904836,0.5210061821621925,0.6256201600710405,0.4009535634920307,-0.056376114778366015,0.38742628783836675,-0.012479082053869422,0.6018973662353962,0.40013318063768927,0.18260452819449322,0.5442767280103589,0.6323131186658334,0.5561903512064289,0.4876474821319741,0.08241645059694117,0.3450913342500122,0.7251758195022056,0.716024205921165,0.8116147035088236,0.4181429592842923,0.11025466561459929,0.7444619956899848,-0.3775267338812088,0.1818038730668535,0.6586450743303802,0.4202824063604385
Thal_MDm_L,0.3272163187817155,0.42104416628407115,0.3737907310189485,0.4489257059948421,0.4392525233728281,0.3995237490621911,0.11107508936106468,0.17480964130444523,0.5448128048912959,0.4999215242278529,-0.05584842249820988,0.34173058869890965,0.020571374143287663,0.043078887595678565,0.13964664827663192,0.29830175790811303,0.47381960588464006,0.4742206886273409,1.0,0.5680828635436527,0.05953816692772648,0.15522859534422712,0.40910894654609065,0.4433309275457078,-0.27978147559362276,0.5902723562322407,0.5537970248199034,-0.13624818863021268,0.1446769277920677,0.09849416734567952,0.017886025584230705,0.3719455506878768,-0.04922500050331492,0.6855234791535468,0.5680140194560397,0.39389941802199674,0.36180959065264084,0.641524185592681,0.22012957783067655,0.5979168291575135,0.6256836902540968,0.4077249976662896,0.5744745115453505,0.5243079159463109,0.44892254865162107,-0.07995072163607846,0.6331956037841947,0.5826415736942528,-0.25031659111794397,0.45761355562234785,0.5489386742297994,0.6347901922071784,0.5235093034571543,-0.034210912670791,0.3980751990506445,0.24980513431502815,0.4530686376373671,0.7026699620095821,0.20805529712648047,0.41492214590621734,0.4155288030977619,0.5547530258551467,0.5383592147192495,0.19802543064720662,0.47925189696444764,0.4759771348979339,0.6380141881544715,0.5338815464159385,0.25704072226114993,0.2697118171565224,0.577500410212995,-0.08186713443629545,-0.11769592222172459,0.4699571089157602,0.4814570258322476
Precentral_L,0.30801673717982103,0.1224414322013672,0.3290688682579069,0.7675610480815469,0.4866738701280377,0.5277719549299402,0.408274742231327,0.17086895185962644,0.7098548811649158,0.6825120119002442,0.11082732255240849,0.45086429116301796,0.0641914922186193,0.4519918500263353,0.2222714768727574,0.27679057627057246,0.7550842536165657,0.6723468597234794,0.5680828635436527,1.0,0.1115428565845696,0.34447286873383787,0.7468580086111095,0.9356267067796263,-0.15393081519256302,0.7374650299025,0.7482113607216239,0.1924658068962935,0.517133066261807,0.44917850411633115,0.1706145262087993,0.284602313738847,0.18226980656737388,0.6764643948761159,0.9239272014428815,0.6042812680144137,0.5144201461633443,0.49470494240533164,0.15691920675452992,0.8421782081571405,0.8466883785870215,0.670506163030621,0.5911613576951824,0.6319170782453309,0.7179753946826215,0.008499971618550234,0.5511009433198573,0.6853863315809892,-0.035081064661357686,0.5613012894321897,0.4099218588487931,0.8112068802897427,0.5452490304527371,-0.004876013912951672,0.3350831223813998,0.14353565251021067,0.6250972580875183,0.5701620998590184,0.568350887330049,0.46059672314833855,0.5599841272970273,0.5227551321766648,0.3911773714527345,0.11670736393362591,0.4992609981884414,0.7606237769727986,0.762559541945158,0.8044559386779112,0.5402380253931705,0.3275068826125452,0.8205953609420202,-0.23596434103941719,0.04914240638431653,0.6231299472190663,0.5547467081576588
LC_R,-0.13232895613855625,-0.21850888532312643,-0.14569031087196468,0.17467033036064306,0.18312701820420907,0.20510452022942624,-0.05786700771411578,0.27315032280893925,0.10058011193682856,0.3388910490766111,0.32040903877460153,0.10317867551419539,-0.16317080586212548,0.07271771262875555,0.5777296555257341,-0.038773792854331496,0.3357834312511469,0.37044653296025204,0.05953816692772648,0.1115428565845696,1.0,0.1397142954905871,0.24680072800457564,0.1974814215637786,0.38182236780741025,0.06550449663349085,0.030658642286712244,-0.22995220500751712,0.027795334225213002,0.027450413497613253,0.5811741413691778,0.024656421872736752,-0.04252737524004631,0.053262521503770165,0.11813944231342595,0.2689852199972963,0.4089645769621536,-0.07881082753380583,0.02168733964684162,0.10907635501425061,0.07293279097014081,0.1530472166643237,0.3526084580047734,-0.2439626066295867,0.15204209799010843,0.07139270046144071,-0.260441255715271,0.10068610021458511,-0.18996643290999612,-0.07152342391288709,0.0946409637307025,0.05914352426564502,0.15515613682934346,-0.32330617237545084,-0.1487528850681193,-0.19399653264218164,0.4393017542399251,-0.13416288266252846,-0.031147985546875992,0.2563452589969589,0.4331510527751915,0.33678776676166283,0.167670811705337,0.4134564634079824,-0.048869455823743156,0.18660452596997923,0.31004304389665205,0.25166495878315015,0.17347555422853775,-0.14144932484405523,0.13439588695233243,-0.4368491182487452,0.17123303615648577,0.39442682887219205,0.2130380729239012
Frontal_Inf_Orb_2_R,0.47815217514590974,-0.24234986165616737,0.5481047771920435,0.5375331105815135,0.49629479133284854,0.38768736105565316,-0.015754640588329916,-0.015129097767170089,0.3355604700398861,0.286141994987101,0.3063857029744699,0.03541671643302799,0.6785397612365001,0.05269132463598364,0.34177409184367075,0.5807783700780793,0.5057248592041234,0.42216110741710156,0.15522859534422712,0.34447286873383787,0.1397142954905871,1.0,0.585993140106867,0.3366597156745794,0.17427926836012383,0.6102781205176636,0.42349130679282004,0.056134317617505564,0.3608800518091776,0.12063483119275273,0.0972584837065201,0.11447176526233012,0.08010709423648661,0.46085858283907627,0.4963143056821769,0.5035904617784851,0.19054147511072783,0.1453310689929466,0.6928322931515947,0.5116265210621371,0.4847160707289774,0.31522397654953804,0.396231222505889,0.3574368384328674,0.43073159082622725,0.020577263118213323,0.2524634184410067,0.4065499416110707,-0.13788925842850777,0.23504603582371864,0.31705864765720704,0.4132721900823246,0.3096447618291744,0.3090752019517747,0.2905859531588245,0.36270469285824514,0.35113072485124197,0.04992901744941658,0.12644914347729128,-0.06883350708170145,0.5021301862408512,0.34023524202830313,0.2565737242965982,0.06157771330026728,0.4467805815662782,0.49562708383894016,0.4379168270106676,0.588346161510333,0.6660275443129942,-0.004099292000470234,0.42116913661568556,0.11362677783255465,0.5098627004154943,0.5326368101102189,0.3209220764693963
Insula_L,0.2555493762382514,0.03093713228266127,0.2698032452356818,0.8083378271364171,0.4189037055910615,0.6929851402118599,0.21007172204941674,0.15873105417247688,0.673086925690418,0.5734683380283041,0.3902346687034887,0.27818154444876614,0.20136619295098268,0.2511007616444491,0.5210773144712018,0.3399558387534065,0.8770753159849521,0.775402420371326,0.40910894654609065,0.7468580086111095,0.24680072800457564,0.585993140106867,1.0,0.7188611381522946,0.14442895153153065,0.8124976327069722,0.7574572351445735,-0.084495476917869,0.41962943447578427,0.31133597200773955,0.2733243494399259,0.39918237626137787,0.03910865693972506,0.6012505125805409,0.8161124601697111,0.6534843658821181,0.4970044583582102,0.425616456929556,0.2200600660429844,0.8186296609541749,0.8077933758329267,0.6649955695703579,0.6997058284747368,0.5778741030912226,0.8541538177213169,-0.02614229051854031,0.45888456608733535,0.7112632051800085,-0.1527949984862065,0.43169137156470805,0.508133079792396,0.7048640429094654,0.5435414412411931,0.14912521371490375,0.3851505907969742,0.021818985390052118,0.6552545701108017,0.48003408841856055,0.3966989431753396,0.4113080499916881,0.7109875098795325,0.6476063677019975,0.4142352544633743,0.07168052509857209,0.43729927998784474,0.9001611179491932,0.8076762533743427,0.8268304074794892,0.5526549260474813,0.2734457360146169,0.7825861327491102,-0.25719045009345337,0.3020455629901011,0.7704782989003837,0.44287378329581356
Postcentral_L,0.224656499814302,0.003914047458623137,0.21709897141010778,0.7440147883029654,0.49013164463823783,0.49180155704816153,0.5253503014556263,0.19385104076424287,0.6217312482962193,0.707453048862323,0.1611648461008858,0.4886133166129638,0.08382704455953441,0.5988619033622807,0.2546396827279515,0.12902105995819285,0.7397685154513789,0.6149675498025816,0.4433309275457078,0.9356267067796263,0.1974814215637786,0.3366597156745794,0.7188611381522946,1.0,-0.016796171863008323,0.6421381913916928,0.6729035019784702,0.2958086021733869,0.6080726147939004,0.569191562742059,0.2937107007764757,0.10222987791438579,0.21353626916654234,0.5567485212479678,0.871422945554763,0.5715297783584057,0.5092301615857754,0.36125134504436085,0.12380987962775321,0.7243695409237105,0.7330507279455686,0.6823081849587295,0.5460931089335315,0.5011117919036409,0.6670376623389722,0.15580481796245593,0.3997177893832992,0.5182707124410878,0.11366440596966841,0.5066887936371075,0.28584395618117425,0.7568789340874783,0.4606466757765805,-0.1318730379120003,0.1681916422368036,0.018757431380040924,0.6136781211053501,0.426514084089428,0.6406184242930762,0.4384443901879122,0.5840388912033329,0.4313831051326741,0.2538310462046979,0.1635847711887045,0.39265449271587644,0.7262492754462738,0.7114572336125742,0.7376539640317221,0.539880815891172,0.28512175434405224,0.7449315839041222,-0.35295026055597023,0.09044056432091217,0.6479202735290701,0.595136879678578
Vermis_7,-0.03023387400146811,-0.3236083782417845,-0.2031686542003479,0.16895403411138324,-0.10593758028052704,0.05331383398885573,0.1908990936118017,0.29176959970639904,0.014011316384217746,0.05567800512585469,0.6592331602409641,0.08742210169189733,0.15993241314583576,0.15903643270605755,0.6813034416147207,-0.1702885927111652,0.2317370231437398,0.09230212451225658,-0.27978147559362276,-0.15393081519256302,0.38182236780741025,0.17427926836012383,0.14442895153153065,-0.016796171863008323,1.0,-0.034783714564293085,-0.026169361275030577,-0.1531220772108865,0.22612442895291754,0.17268981328337105,0.5708931500110397,-0.06980179436766439,-0.02532322640249847,-0.20685021920997335,-0.07603196561213796,0.2161303674663819,0.31467042319262856,-0.3287474246063935,0.18173176210318195,-0.20149618476467038,-0.1794429964976938,0.016826545505622202,0.04998598964096804,-0.16870443018614842,-0.03213623300276223,0.062453339531280835,-0.3882197658972009,-0.21888890474160283,0.17133366138212036,-0.08368957873243095,-0.0495302720188877,-0.21533902133362218,-0.1919699249226044,-0.23051245953891036,-0.33039449834852475,-0.44111262614247576,0.3340098090165178,-0.20895614808901933,-0.00720305466585918,0.05351121173316567,0.4105232692898244,-0.11043137271518101,-0.16887596783448533,-0.06722906629745522,-0.3892100320455035,0.10419009984700046,0.06792500722529174,-0.007479533282540889,0.23603110443863684,-0.09545992518100964,-0.1926754513460098,-0.31486637976680526,0.321393753593989,0.3516111602832487,0.10467232958028556
Hippocampus_R,0.5939634422392638,0.19421316342428513,0.5953537758140764,0.7887084249705196,0.6580620628229085,0.5786339337788129,0.18617007896991927,0.1865331965648255,0.7559601783575489,0.5779196538186675,0.21261632072641506,0.36159031522614155,0.3097589024422221,0.08758424615102077,0.37121700255076295,0.5641287404680826,0.790724060091797,0.7096988207839676,0.5902723562322407,0.7374650299025,0.06550449663349085,0.6102781205176636,0.8124976327069722,0.6421381913916928,-0.034783714564293085,1.0,0.7838270597489043,-0.04313700947128046,0.3751846442376446,0.22611073662629036,0.0726672981151404,0.4383602627236111,0.08396535056799102,0.848961472023775,0.8177991906181019,0.7362287013817544,0.4829493239522834,0.6408208500398569,0.49857855931704964,0.8229396882969297,0.8310513622652886,0.6704130558202368,0.7016956340191635,0.7617204255942769,0.7176921099815123,-0.04294184867885519,0.6774306165458327,0.729720868584544,-0.25625446551529213,0.5159129458621716,0.5543578376311559,0.7464118619959551,0.5806291385851039,0.13362558457522125,0.4514316854903552,0.35398217595710907,0.6584589577033957,0.5894493261456903,0.30982953326430585,0.43361037692377336,0.7038523896866938,0.629674777487578,0.4688063642241496,0.06824725618332564,0.625246610784399,0.7628633291707196,0.8481794167577649,0.8196174693362147,0.6089887126868831,0.23072525110405265,0.8134706163958354,-0.08525598191072431,0.1460519475243133,0.7483713690238165,0.5614271847506958
Cerebellum_10_R,0.3748201144157833,0.20943713108013062,0.2990799640390302,0.7248825812241786,0.4820983606408697,0.5810661259827204,0.33727055377652077,0.1381980553636448,0.732807288750881,0.5208994991216227,0.2789198261830618,0.294652338603238,0.20174586218794685,0.2688984305055645,0.41351161645103385,0.47153522259938846,0.8002330422884615,0.6067050560475129,0.5537970248199034,0.7482113607216239,0.030658642286712244,0.42349130679282004,0.7574572351445735,0.6729035019784702,-0.026169361275030577,0.7838270597489043,1.0,-0.07883376030099813,0.4249437783374218,0.25258823193505486,0.13286445790991508,0.4610416865581241,0.08519748573241842,0.6738499530404365,0.8221037665632134,0.4868152497283736,0.4188840533569574,0.5836073519549622,0.18403333093919613,0.7409865044616332,0.7854920518092386,0.6519078820882063,0.7204191711831931,0.7021748616504158,0.7483128298147389,-0.08936581465502728,0.5881633464686499,0.8003398780280261,-0.13469770510177745,0.5751748875586649,0.5135912350889251,0.668496750385502,0.5592538253333148,0.25932726490428604,0.5228754742938582,0.18341219128196737,0.5375839668268564,0.6701347696087997,0.3622349315950245,0.5543227689830446,0.5634787158202095,0.5457197846553156,0.42600955440369775,-0.00015367312815433833,0.45370142795954665,0.7321831156880546,0.8129206791463005,0.6507461831285617,0.509049632296898,0.27977029439790796,0.6771462131187692,-0.039871662365464355,0.14987481394436614,0.6889116610867774,0.5135425480692496
Parietal_Sup_L,0.14576835587877499,-0.20887732893426733,0.06762100973772928,0.09388109896162164,0.18476158951551758,-0.1518052209553402,0.48085390487615515,-0.22778080007798318,-0.09979629928251872,0.08432808177225762,-0.1481827956468579,0.16867072562686064,0.18909390313194116,0.5741425839195801,-0.39146811255641617,-0.0798564608579661,-0.13850433129865364,-0.20714734585616346,-0.13624818863021268,0.1924658068962935,-0.22995220500751712,0.056134317617505564,-0.084495476917869,0.2958086021733869,-0.1531220772108865,-0.04313700947128046,-0.07883376030099813,1.0,0.48989980500918917,0.5086264728311259,0.030526281820044694,-0.40467950253410584,0.3374227903678669,-0.05828951924619027,0.14269598658728372,0.04952953392290819,-0.14643175230040525,-0.14098404730174224,0.06205479568527615,-0.01622379084161226,-0.058401575126266356,0.13319436185201608,-0.20251951407772098,-0.02544729152428266,-0.09787408565768167,0.3096250703614447,-0.1277472265492521,-0.26758616101007,0.5715396138403448,0.15156485701095837,-0.20642195265522334,0.18493316018773037,-0.03980934828849464,-0.10614106477904356,-0.2985995617466314,0.06440988627580244,-0.08426250355948825,-0.07156848888855569,0.4728549636163367,-0.14810623111191354,-0.10638489712955733,-0.16990813533014784,-0.2232253732980602,0.09924040472315593,0.026111563954123975,0.01760387361943709,-0.11481450245551014,-0.0668375195529606,0.1471058515490841,0.13079517982372948,0.0704567891443756,0.016831862895532006,2.1053998180568915e-05,-0.14685456881300035,0.16048181023156946
Precuneus_L,0.33193639306602785,-0.167797453610769,0.19157033889940672,0.6399196066854332,0.41112808693861475,0.09609671175620899,0.8373805005259443,0.019574174417440623,0.36734227149226206,0.41922184234993604,0.18651754449756844,0.4836238523935226,0.3142469410569844,0.7911799473349782,0.1606823610147172,0.12784500346781527,0.4443807744495027,0.1301484002472353,0.1446769277920677,0.517133066261807,0.027795334225213002,0.3608800518091776,0.41962943447578427,0.6080726147939004,0.22612442895291754,0.3751846442376446,0.4249437783374218,0.48989980500918917,1.0,0.8575477569906652,0.41487108336536255,-0.13027117933098706,0.4176501300262388,0.27135129360801924,0.608358739315931,0.4271011050748109,0.32861965018340167,0.05291754012508307,0.27685361921904855,0.35974467329285825,0.35783940456142316,0.5193240403551783,0.35329433804497185,0.23452337589428326,0.2572599906977869,0.39532005734716463,0.025118529365723914,0.12829716155821735,0.6268816346076012,0.40813497593370673,0.1447770709406737,0.43041834741327883,0.3328240204702517,-0.09161924476373622,-0.1936164878782121,-0.04888870229993818,0.4553423240843451,0.2427927245873359,0.7848649838604762,0.14349016672740572,0.4944311776339504,0.13564791504476426,-0.08938088325177052,0.1024255967882752,0.14694126839723154,0.46529022419839927,0.4762502227016166,0.34433566578841995,0.5848822624002503,0.34401046194574353,0.3268593459285998,-0.12256665761794175,0.3123945515137247,0.5271100372556254,0.5599992981179922
