,LC_L,Precuneus_L,Rolandic_Oper_L,Temporal_Inf_R,Cingulate_Mid_L,Rectus_L,Supp_Motor_Area_R,Thal_PuI_L,Precentral_L,Olfactory_L,Precentral_R,OFCpost_R,Temporal_Sup_R,Precuneus_R,OFCmed_L,Supp_Motor_Area_L,Red_N_R,Thal_MDm_L,Insula_L,Cerebellum_10_L,Thal_PuM_R,OFCmed_R,OFClat_L,Cerebellum_Crus2_L,ACC_pre_R,Heschl_L,Cerebellum_3_R,ACC_pre_L,Thal_LGN_L,ACC_sub_R,Vermis_4_5,OFCant_R,N_Acc_R,Frontal_Mid_2_R,Cerebellum_7b_R,Thal_PuM_L,Raphe_D,SN_pr_L,Frontal_Med_Orb_L,Thal_PuI_R,N_Acc_L,Frontal_Mid_2_L,Calcarine_L,Thal_LP_R,Thal_VL_L,Thal_PuA_L,Thal_MDl_L,Cerebellum_4_5_R,Parietal_Inf_L,Occipital_Mid_R,ACC_sub_L,Putamen_R,Postcentral_L,Thal_LGN_R,Amygdala_L,Parietal_Sup_R,Cerebellum_Crus2_R,Frontal_Sup_2_L,Thal_VPL_L,SN_pr_R,ACC_sup_R,Thal_IL_L,Cerebellum_6_L,Thal_MDm_R,SN_pc_R,Cerebellum_8_L,Frontal_Sup_2_R,Parietal_Sup_L,Vermis_1_2,Rolandic_Oper_R,Thal_VA_L,Vermis_8,Caudate_R,Frontal_Med_Orb_R,Cuneus_R
Precentral_R,0.11747930568834293,0.6756527586739115,0.6559373619594944,0.5275577972517494,0.8968263449571879,0.11219480419973493,0.8977463649356204,0.22409754422522626,0.8078386704354064,0.43114547343363696,1.0,0.2694208195620527,0.7360663181650491,0.7234373517671498,-0.1526102252062833,0.8399710056380407,0.5637807954162758,0.5254103890355621,0.6554196143224383,0.7597656362432027,0.6151000193078815,-0.10547876740218681,0.507149900204879,0.0833876559783472,0.24572082362611636,0.5574157058542762,0.5296625538402638,0.36042243189880624,0.5589370973733757,-0.06409256947810131,0.5751920482561008,0.12563991011295614,0.26455628086946814,0.792026316898887,0.4109787916953201,0.45244828193518977,0.3575389194773066,0.3124176871145325,0.15623129378919662,0.11457544615831539,0.4909423513094634,0.6167528663483854,0.7184345987884182,0.4638827895741582,0.6059918395724893,0.26135730628644355,0.08529220046755094,0.5805870375434836,0.6143644259263652,0.24876993814669335,0.16135836872575335,0.5115368028146957,0.7706921002643257,0.3654585141297397,0.13423853872183816,0.04836903062679412,0.1332465161904287,0.7163857928537393,0.44422679115365865,0.4993214548685367,0.5074870716423096,0.5447857706612651,0.47454066410390805,0.22855351769058682,0.4996509449630904,0.3266576687126856,0.826837713985553,0.2723984380484844,0.47353322830624034,0.6665970715806069,0.43639631832768383,0.07430923013648072,0.6610467442767571,-0.0006161588224169389,0.5627209866934135
OFCpost_R,0.1195872355743951,0.19157033889940672,0.21579463187129894,0.34468317462566983,0.33781426563940903,0.743421817581267,0.4005834995159117,0.0654882156935291,0.3290688682579069,0.4622840619132794,0.2694208195620527,1.0,0.323002982421582,0.20508422382502983,0.45716304561213833,0.40329143494147923,0.37419351042152804,0.3737907310189485,0.2698032452356818,0.21476799706019498,0.3919812883318092,0.5786998153667959,0.6305140420352962,0.1524673223914832,0.5339668780305525,0.20514625609518652,0.5139790356208099,0.47727422084904997,0.32970564804280844,0.744300324789597,0.45815755559241883,0.7331514984511437,0.20483283334085284,0.44558425474273783,0.0213759589879486,0.1918104311800984,-0.29693269823716,0.7040518352042469,0.6184558254300039,0.06431833767356335,0.2698683131329595,0.4442609223871914,0.1171279772054907,0.47919309828178447,0.2903700732663395,0.3067872465437202,0.08248636083996173,0.401478156240605,0.07581279594895132,-0.030016397100772987,0.601424962767472,0.43646857673872796,0.21709897141010778,0.06607657255550536,0.6537642334671308,0.06858137199489239,0.19057825578456924,0.4818726341702842,0.15484751461820614,0.24303110249297152,0.20567020875261613,0.30056393894569816,0.0725514565351887,0.0986243814915295,0.5008859417136361,-0.05402973121987094,0.4446088194464783,0.06762100973772928,0.4426062825582131,0.18843088021761095,0.5445198970862581,-0.1467428696236474,0.4262203482997568,0.3098840438666758,0.02200571124248823
Temporal_Sup_R,0.01731453219936551,0.6399196066854332,0.7425375391536168,0.7585098705111329,0.8225764217474618,0.015439211399952003,0.8461706815534552,0.12875532543216608,0.7675610480815469,0.6328023510627874,0.7360663181650491,0.323002982421582,1.0,0.6856286485913732,-0.3078328063635831,0.833515705211957,0.6202876325716373,0.4489257059948421,0.8083378271364171,0.7339925736515452,0.6860807768814653,-0.24809199971066614,0.5566932638936275,0.22439711358952885,0.44122751483420647,0.6448677864035033,0.6675463271338845,0.296478871844992,0.5628569092274751,0.038530187750278756,0.7554242246906455,0.13108307809820874,0.3067716912135332,0.7788381769109233,0.3914520560715976,0.6079307352673152,0.2130000543873661,0.3539519076154718,0.059835777481699576,0.2356002126497522,0.32833543351171673,0.7744985306243302,0.7862115930649443,0.5108254900845035,0.7125266873140484,0.25705488213840805,0.057127370829535756,0.7482377673207294,0.5571219863476969,0.19776690163872881,0.20196809310502822,0.5524551422851831,0.7440147883029654,0.2258308362738842,0.338660880020222,0.1984360873350579,0.37322462946477175,0.7337698337651845,0.5896928229007667,0.49668788324456736,0.6777361976829033,0.5212383041972384,0.5662132119456074,0.0018853714966125983,0.6376832908390222,0.50329116814957,0.7338689409315569,0.09388109896162164,0.5716938074880359,0.7134024846852349,0.3945186011053507,0.3924721332845567,0.7938671355462306,-0.05053552742453906,0.4461574588831439
Precuneus_R,0.17861399282902163,0.9089168757552213,0.4291995998601132,0.47329824213058236,0.736334489080195,-0.021012126997451818,0.775394750902583,0.19178670108414309,0.6616699150331998,0.6181746197378881,0.7234373517671498,0.20508422382502983,0.6856286485913732,1.0,-0.21733479691842655,0.7362074245661706,0.4682040507913241,0.3122549871331446,0.5284965427999261,0.7463579196097166,0.4545434261245797,-0.1121215830553023,0.5082954190380864,0.029990231052587416,0.12017459395952486,0.28425292308399946,0.4185216992400812,-0.0010823247734856325,0.3081784727707491,-0.03999607522618246,0.7471468215887059,0.06140429816545724,0.0554132244129775,0.4530310918785563,0.4063673092330571,0.43148980728858893,0.2093311967577717,0.37608733701645286,-0.17623137052070637,0.24752082895477204,0.12949453848990466,0.42635419482036135,0.8175481686986857,0.3371906031333655,0.5579134080490773,0.07471746560593588,-0.14613207145063764,0.3985743760663362,0.8347440786625246,0.5230943278351406,0.16666770372927334,0.1737297977556324,0.7464714972031629,0.10906434676088829,0.2704753225045511,0.19306486628557945,0.2724686780809113,0.4866175231823447,0.6382286943905761,0.28874439994054457,0.28262181485075866,0.42849307221882615,0.6565886783754321,0.009967618386224205,0.5199636967793797,0.49416061141941947,0.6352468158515927,0.38470161923457585,0.3358189444717914,0.35858584813088057,0.14090343708442815,0.22795583859629154,0.4284310189430072,-0.1550440019349256,0.7807336418320228
OFCmed_L,-0.09969893168246467,-0.12256665761794175,-0.10867277536485986,-0.19976871773374738,-0.14433332188342807,0.6338625667039263,-0.178984645177679,0.1719038383871526,-0.23596434103941719,-0.08376288296207099,-0.1526102252062833,0.45716304561213833,-0.3078328063635831,-0.21733479691842655,1.0,-0.13092199677478203,0.014113713333079057,-0.08186713443629545,-0.25719045009345337,-0.31805776374872613,0.02672432123462548,0.8870513135847007,0.043577178639067245,-0.19827740242890982,0.20106779934747723,-0.12028705072545465,0.04439119122010086,0.4467814313445997,-0.0454211651410059,0.4694635033029488,-0.1884751256794053,0.7064310040578703,-0.15559510260468912,-0.05220875604244843,-0.4166670738740185,-0.20916383414950576,-0.5218441760009229,0.21819115897626648,0.4087605134098965,0.06658908339701378,0.050712013873746506,-0.09569549863480549,-0.35758911518106784,0.1715361790559102,-0.3541779226627171,0.11472483430065417,0.24760809786773466,-0.1422943088088384,-0.3328506070684365,-0.22248981981496538,0.12303522280666915,0.20145519027140957,-0.35295026055597023,0.06721636670413558,0.18506877333462843,-0.22068133673031914,-0.24621213873047867,0.006815427130254104,-0.2329128817885376,-0.18137245755786777,-0.3775267338812088,-0.011731016343570407,-0.46735954084115033,0.3855819513016138,-0.30378689430505973,-0.4443883212387641,0.019891454400746963,0.016831862895532006,0.017124440671686378,-0.1149748208382187,0.12413841097096555,-0.22310938466349423,-0.23548575983027684,0.7504464193549866,-0.15022661377835936
Supp_Motor_Area_L,0.127809165332503,0.608358739315931,0.8077883050761849,0.7370971818656566,0.9429577839221706,0.19633333155085614,0.9752754265308112,0.15979159600812415,0.9239272014428815,0.606279019813314,0.8399710056380407,0.40329143494147923,0.833515705211957,0.7362074245661706,-0.13092199677478203,1.0,0.7253161454109605,0.5680140194560397,0.8161124601697111,0.8134788764367132,0.6820535056365779,-0.04339568840409482,0.5904942727355548,0.20551673923984146,0.505232055212477,0.6900700585637239,0.7316537464663052,0.5248100159985969,0.7011728659743391,0.09606347819199397,0.6966026797086902,0.3032335883732796,0.35805220122251363,0.8730537247568946,0.40638704172470025,0.5802189785991486,0.17551967731080348,0.42208941831043245,0.23495597693460515,0.17225574063254115,0.5069625154380848,0.8595128158362354,0.7695603056694771,0.5172697529183716,0.6551854016774435,0.33929285918015495,0.18285719090247854,0.7782567488723824,0.6073119494094747,0.08829783428441268,0.27645899198437995,0.6940038902112253,0.871422945554763,0.29368929061788557,0.28260776713413394,0.14084776638064875,0.3525108977435466,0.8876888841114124,0.5059273293757398,0.5486149055590747,0.6704051230880669,0.5746162912820414,0.476622159853316,0.26526961197136084,0.60953791146603,0.43161958081567425,0.8976329373902837,0.14269598658728372,0.663470152282684,0.7703819549640577,0.5437578958398916,0.20017112079774793,0.8169646107226247,0.12151025242801243,0.4432728361941099
Red_N_R,-0.008158758949347242,0.3942274510350189,0.6656334956628599,0.6819828590547854,0.6330573158636169,0.2604009457360114,0.6818897636951893,0.18423156302745225,0.6846121310778921,0.5353005872431726,0.5637807954162758,0.37419351042152804,0.6202876325716373,0.4682040507913241,0.014113713333079057,0.7253161454109605,1.0,0.5035117751038588,0.6584002245017646,0.5933970779747744,0.6355039786532016,0.057920285912332926,0.45328243074198676,0.18078183373791423,0.4507144190531147,0.5819063819776245,0.6489669383032338,0.5009243316571453,0.6018414923427092,0.08718573982066452,0.6225888800606537,0.2153574564020343,0.3148737613993344,0.6670616896043993,0.45283919148365176,0.6196555338681005,0.14719698131403777,0.3343217861850945,0.17239210835675048,0.14281440267816958,0.5162728180423374,0.7442927678016044,0.603721891802832,0.509519466036193,0.6663867797207425,0.40795826792347584,0.2922482088872804,0.7324667815937167,0.33875471586055117,0.02276579784795094,0.33805016479997285,0.6682996650313334,0.5824399297865465,0.19258638754458232,0.1988239081825435,0.12451863684491946,0.42696223573209136,0.732145180174398,0.5403809559935212,0.5201915969096009,0.5646408188486166,0.5440897900100576,0.36037589280671856,0.5139017520637393,0.5138290706518456,0.3965120991233171,0.6493614540774659,-0.11832241133271601,0.6248768262223608,0.5957506987405727,0.6133679139485183,0.1412015693709973,0.7020937304020076,0.22904065492987918,0.22429368734544336
Thal_MDm_L,0.19802543064720662,0.1446769277920677,0.46765840937869857,0.5448128048912959,0.5669018104010185,0.24980513431502815,0.5820662050909631,-0.0007866904230064208,0.5680828635436527,0.25704072226114993,0.5254103890355621,0.3737907310189485,0.4489257059948421,0.3122549871331446,-0.08186713443629545,0.5680140194560397,0.5035117751038588,1.0,0.40910894654609065,0.4886396054663795,0.48485505204770174,-0.018008022704884084,0.4392525233728281,0.13853020312990158,0.29708576498765527,0.5547902347208012,0.49860694733816574,0.39010591582236526,0.44459199833210905,0.15067977051059847,0.47727580160780597,0.15528673654682232,0.41594988855619514,0.5979168291575135,0.44705240716960826,0.5582571619890975,0.19096044849027793,0.3272163187817155,0.2787451823673957,-0.11769592222172459,0.5515840990662476,0.5588833636249937,0.4266642679069315,0.45802430175962217,0.4077249976662896,0.454466441633263,0.32471856476707434,0.6568127215499018,0.13082451516840227,-0.17317305884871853,0.30050550312912305,0.5493060243718686,0.4433309275457078,0.22496529738674956,0.22012957783067655,0.11568331389155982,0.41823816892625293,0.6256836902540968,0.20368882244414338,0.5547530258551467,0.4742206886273409,0.45761355562234785,0.30276557983396996,0.2969332684784417,0.39389941802199674,0.3002247626258404,0.5354852150263019,-0.13624818863021268,0.5243079159463109,0.44892254865162107,0.6331956037841947,-0.05584842249820988,0.6506937330545608,-0.034210912670791,0.19188595682949608
Insula_L,0.07168052509857209,0.41962943447578427,0.9124103208595821,0.673086925690418,0.7694968403695148,0.021818985390052118,0.7776223290146629,0.06755238384178042,0.7468580086111095,0.5526549260474813,0.6554196143224383,0.2698032452356818,0.8083378271364171,0.5284965427999261,-0.25719045009345337,0.8161124601697111,0.6584002245017646,0.40910894654609065,1.0,0.6713529267881057,0.6309980352977831,-0.24158611545090522,0.4189037055910615,0.36810455904151596,0.611412082144507,0.7401238738664938,0.6877120823180695,0.5055905054332286,0.6720247189936711,0.026544134230241444,0.6113950049727731,0.1592830931634309,0.3802288533750366,0.8186296609541749,0.27589984236467135,0.6362206849185067,0.22218101737214588,0.2555493762382514,0.18624219249291132,0.3020455629901011,0.4310316777562847,0.8358196382026447,0.6900961883542807,0.4388603634493393,0.6649955695703579,0.3691907629571379,0.2327559246775628,0.7831510425736552,0.40298768498206633,0.026413753966264965,0.18885602938710494,0.6799148338388971,0.7188611381522946,0.3454248058922864,0.2200600660429844,0.10156165057051492,0.32598000375807684,0.8077933758329267,0.4944697514017669,0.6476063677019975,0.775402420371326,0.43169137156470805,0.4633327206916632,0.16724679114212382,0.6534843658821181,0.43871581875903015,0.7372796065297132,-0.084495476917869,0.5778741030912226,0.8541538177213169,0.45888456608733535,0.3902346687034887,0.8143159928884414,0.14912521371490375,0.18091243619566386
Cerebellum_10_L,0.09183823703648264,0.6452036693695079,0.6225124908221842,0.6195682296692357,0.7815268921876753,-0.014585244382981505,0.8392118749553422,0.17148453321360893,0.8328776091677169,0.5805324144482423,0.7597656362432027,0.21476799706019498,0.7339925736515452,0.7463579196097166,-0.31805776374872613,0.8134788764367132,0.5933970779747744,0.4886396054663795,0.6713529267881057,1.0,0.5881120966128776,-0.1687008556804962,0.39148228203174135,0.18567396514575493,0.23856894762834738,0.4842500297077195,0.6049384062632246,0.21270037143926743,0.5777816769240911,-0.062301996664171355,0.7433935491308689,0.0540380658734684,0.08510860505317562,0.651025145100037,0.4789642654519833,0.5013244207646075,0.22734810083070367,0.43457828507928803,0.03163306465472571,0.18014824717604475,0.4498175020492977,0.6640670195669297,0.7516350099559309,0.40492185607540465,0.6205860881144075,0.14143593191925213,0.04582440730005887,0.6022373606072462,0.6775147423039138,0.24875754147789866,0.17171577738681978,0.42890591432575104,0.8015241196501396,0.2750185182748452,0.1767390882719283,0.21473804983842415,0.3017632077500062,0.6551156035733465,0.49056350240476476,0.41948533763692725,0.5327844711624192,0.4853141159071892,0.5956075246835109,0.17048540677480867,0.63851556393155,0.48456860543320796,0.6922685257290248,0.21353640713342112,0.618555754333228,0.5332990262136056,0.42401120348253674,0.16167527763834358,0.6330503954525503,-0.1184623469407536,0.636740737991998
Thal_PuM_R,-0.14930028316074964,0.47813119801161313,0.6405736303266966,0.5140589828367685,0.6671236225131579,0.16902049868336638,0.6792924298584271,0.23222484343264382,0.6088816365866007,0.5038373066176032,0.6151000193078815,0.3919812883318092,0.6860807768814653,0.4545434261245797,0.02672432123462548,0.6820535056365779,0.6355039786532016,0.48485505204770174,0.6309980352977831,0.5881120966128776,1.0,0.060772555611152586,0.33971438602209325,0.13974924415249895,0.43169492962505235,0.4790915053597532,0.6417161014410205,0.5016402980401987,0.5666479985077018,0.1666289805360789,0.5744588152891908,0.33044361117023413,0.146409636044776,0.714588021314913,0.16230492273115438,0.6346483897341703,0.01121076374700784,0.382577831092952,0.2609827159567855,0.3417834498026957,0.4594016775307955,0.6567863665378144,0.49008097541545703,0.5649211058976169,0.44303891110015853,0.3750530847707791,0.11929013658013096,0.6518836924325623,0.27523399618089095,0.0016539549664605637,0.15535371442490356,0.6517726976505415,0.47274727169820097,0.4020217528163785,0.33301769472848314,0.11197578216243233,0.14102348318183225,0.7060765760980954,0.27270621460824745,0.5649092502630356,0.4862608974110662,0.41091005186594165,0.2182214592777947,0.3340343774982429,0.48806320038213613,0.16229904719944108,0.6973763864534047,0.021435829971234287,0.5919528227085197,0.5959993274700549,0.49332482342846823,0.2605213046702192,0.6200019926763131,0.28146434540611626,0.2892812975207331
OFCmed_R,-0.027614918287649403,-0.02717661568889406,-0.13831929170135365,-0.13304416368910288,-0.09235544306476032,0.6836038279624903,-0.07798314220236485,0.15026414705442162,-0.12697220832857276,0.10301257391503567,-0.10547876740218681,0.5786998153667959,-0.24809199971066614,-0.1121215830553023,0.8870513135847007,-0.04339568840409482,0.057920285912332926,-0.018008022704884084,-0.24158611545090522,-0.1687008556804962,0.060772555611152586,1.0,0.12610906134594452,-0.11090149567720865,0.1767337441266688,-0.17665227696480765,0.14898857381395267,0.37650319169655805,0.031363014871179845,0.5599991150146063,-0.029407393574697734,0.7373159693236936,-0.223141452581717,-0.033738117261863675,-0.37624659897999413,-0.21973232955820235,-0.5666872758526732,0.3694204679041541,0.4013487029261246,0.05397545767409288,0.06261041312854324,-0.039336296692993454,-0.3039977666800568,0.20454595685787913,-0.2577027882515626,0.06610971374258616,0.11706580284944698,-0.11764332733864714,-0.1924605657889932,-0.12042535775948154,0.332006763547872,0.148096334526922,-0.23508535467462482,-0.011479615324234216,0.3260776671257206,-0.14815850450139617,-0.17973435010974004,0.05639162055989905,-0.1825718054963546,-0.22441663187100855,-0.3638127347254583,-0.00037824495337679187,-0.36069419630303007,0.3077556177814247,-0.15529241608970076,-0.4207187472747658,0.08410224280981149,0.1014145366961492,0.1509088307773477,-0.18813467648026064,0.2631274204117598,-0.3381852958919397,-0.19964927222570453,0.6200593050983578,-0.04849633956705917
OFClat_L,0.2208617178885999,0.41112808693861475,0.33424725186915194,0.37339410918620464,0.5199795415587236,0.5246784844235954,0.5881951769510767,0.1004947338223713,0.4866738701280377,0.47196219401994965,0.507149900204879,0.6305140420352962,0.5566932638936275,0.5082954190380864,0.043577178639067245,0.5904942727355548,0.45328243074198676,0.4392525233728281,0.4189037055910615,0.39148228203174135,0.33971438602209325,0.12610906134594452,1.0,0.04978608235411052,0.4929435202719153,0.3572044125359548,0.5132265332480388,0.34073455570963534,0.3811891347930017,0.4503066978233662,0.5238330293787478,0.42741470384774194,0.3978028419611413,0.570437219618792,0.27981124844650684,0.36218996148065696,0.035655786985296443,0.5544346979908857,0.2999486642594655,0.0546947471015163,0.22324619377431443,0.47496273554587803,0.4256951733503328,0.40967057935448914,0.5272695374290065,0.38829676728498147,0.01640741554990316,0.47885962333259946,0.37421675011451977,0.11564049142261229,0.4827935594052028,0.4243619381709195,0.49013164463823783,0.07162096652818077,0.5557811248111422,0.016254660363455516,0.21485619982639906,0.5605903853977041,0.4424221305956814,0.3280344655381879,0.4266628378495783,0.4271129481234212,0.30822143421682213,0.03734422531077542,0.5238060042304654,0.21595088990477224,0.6262034377707563,0.18476158951551758,0.40749481338397714,0.36610045498689014,0.4537715219037251,0.015441071381527222,0.6214889547239618,-0.006477465206835227,0.2527470160002098
Cerebellum_Crus2_L,0.004397880517011054,-0.06263513586678156,0.30491043983829025,0.2510640395992788,0.13641258949152824,0.00011030289631232888,0.17693788727879312,-0.10678304907489261,0.1529839191362923,0.25148289217467323,0.0833876559783472,0.1524673223914832,0.22439711358952885,0.029990231052587416,-0.19827740242890982,0.20551673923984146,0.18078183373791423,0.13853020312990158,0.36810455904151596,0.18567396514575493,0.13974924415249895,-0.11090149567720865,0.04978608235411052,1.0,0.17000899312549927,0.2878477045837309,0.30826482700083363,0.04693984574081314,0.16787622405451388,0.04601607429082436,0.3542219083124718,-0.03946283707517555,0.06582568251308592,0.19288229888549702,0.057087388647432596,0.31727506858851734,-0.04586633084376074,0.27158178837005587,0.12022064909185957,0.06909465556728211,0.06597740117142402,0.32802845717837187,0.2093229118300645,0.18832497485397712,0.13955921626745682,0.17047053153746933,0.0676641499548809,0.38795498646038107,-0.07676872900169128,-0.10502212887619078,0.18776049250599897,0.15724148320544795,0.11479400661288833,0.04989934978093565,0.1912443079321574,0.1796829276008522,0.2525048133874223,0.18145337764980055,0.13150905627675066,0.15264968517437244,0.29814338106512417,-0.003280470703135251,0.27687231132573425,-0.08798880021838457,0.35563446890060185,0.25742913693858427,0.030832678571186278,-0.30512691339724823,0.31108326907244255,0.20086963322573972,0.2032492567303663,0.1818287368236041,0.2555066034389851,-0.10530054179438934,-0.1195040150131007
ACC_pre_R,0.14081667804838482,0.03349486232192771,0.5932406307174211,0.38810899922078007,0.4324750806044328,0.4659880288150076,0.41203581800750355,0.04768997293803731,0.38490735136562965,0.44573827207330297,0.24572082362611636,0.5339668780305525,0.44122751483420647,0.12017459395952486,0.20106779934747723,0.505232055212477,0.4507144190531147,0.29708576498765527,0.611412082144507,0.23856894762834738,0.43169492962505235,0.1767337441266688,0.4929435202719153,0.17000899312549927,1.0,0.49672986564537475,0.577368943373942,0.6792754231176904,0.5139342907694397,0.6123198065403882,0.3050544636663623,0.6000811112589989,0.47185551556368766,0.6521781003171975,-0.06794607671383683,0.41114646301755065,-0.27761940739443614,0.38065120770334154,0.4352063915171693,0.371340321389869,0.29987960589770374,0.6400121804753727,0.18156275663335641,0.25447791360068645,0.2532387548733396,0.48667166032766096,0.25907987128223225,0.6253408962687985,-0.06171788697056308,-0.3963393085466942,0.43501084871579093,0.7449523955337799,0.3031228854143868,0.3159652231657435,0.525012334111849,-0.07134043781246396,0.2096089354852734,0.6453042578750808,0.20073643186893075,0.5016332263817872,0.6143649579662662,0.20721346093322085,-0.014932070586213467,0.08076469703747487,0.4040785030436625,0.1078987514768939,0.5007249496917014,-0.16122343226840452,0.4065290740425539,0.6240687432915755,0.38178896345608215,0.2541454947474816,0.6432229153096847,0.48657551804433863,-0.255931473583129
Heschl_L,0.04313597346663368,0.1336546889738614,0.8456130251651782,0.6916463563282668,0.681467069197951,0.0782321889927294,0.626402768941239,-0.003479447626158096,0.5990286595462688,0.21682596987679917,0.5574157058542762,0.20514625609518652,0.6448677864035033,0.28425292308399946,-0.12028705072545465,0.6900700585637239,0.5819063819776245,0.5547902347208012,0.7401238738664938,0.4842500297077195,0.4790915053597532,-0.17665227696480765,0.3572044125359548,0.2878477045837309,0.49672986564537475,1.0,0.6009008267828311,0.5683021767137421,0.5495933302124819,0.004913404866514665,0.44951183108006665,0.14878837282670296,0.4758154115781916,0.7393984599535564,0.3553704849971319,0.65021220606761,0.2086001341930935,0.18174970187892836,0.20581212645663347,0.020040262265980942,0.5481605879568842,0.787533443150153,0.6245349377853144,0.4793289972196567,0.45808834233610746,0.49256028399330654,0.42303739872244966,0.8266367712751531,0.0691803092756361,-0.26652356287236084,0.025611256771866465,0.7169359011630233,0.495528856274346,0.40731486714777754,0.042262105779910825,0.1676508388896873,0.4173124795177717,0.7563313430370724,0.2796453495379588,0.590895474328262,0.6920258859818956,0.43238276760100636,0.3163831215237161,0.3348662959169548,0.396430238700013,0.4365971815718452,0.5849580889894651,-0.33341102369422093,0.5563896718515298,0.8194606965806568,0.5050752736450767,0.3086608986689586,0.7449563253630327,0.15859776970287798,0.03031009046175575
Cerebellum_3_R,-0.006283388328812041,0.31926470045601985,0.6867118645359189,0.5830949786275499,0.6446678021089312,0.29427034171048516,0.6859675829240596,0.17068613708517721,0.6436761506747768,0.5796187278754236,0.5296625538402638,0.5139790356208099,0.6675463271338845,0.4185216992400812,0.04439119122010086,0.7316537464663052,0.6489669383032338,0.49860694733816574,0.6877120823180695,0.6049384062632246,0.6417161014410205,0.14898857381395267,0.5132265332480388,0.30826482700083363,0.577368943373942,0.6009008267828311,1.0,0.5195215942424953,0.6383876081258435,0.33182592068821526,0.6292779343235375,0.424415159310579,0.17886731137099615,0.6992230527902347,0.18283688605231121,0.6147553243233365,-0.06063739819707721,0.5682172518152131,0.3249660790088789,0.22454614054929078,0.42708833377354183,0.7428219857409949,0.5135471812401244,0.5271810259382116,0.4566535048251782,0.4015004117157951,0.22963284275384901,0.7864611477681458,0.2596199733519848,-0.07908414455592809,0.32170518277637883,0.67196455281767,0.5456697021172399,0.20755751081390483,0.4657176498657742,0.11303866823077355,0.2261978190376553,0.7358427671024138,0.29885970849517335,0.44876419433561676,0.5573734304495541,0.45386344562232195,0.2934068266246269,0.2503654078908499,0.5915282411640789,0.22783797172331632,0.6644826932717944,-0.06519245880959867,0.8454153745290591,0.6033963575419697,0.6180483844119616,0.2525539441965935,0.6892362901585093,0.2644828270861704,0.17071349029722993
ACC_pre_L,-0.045644417022656286,-0.0587187147522392,0.6436835174797569,0.34085140180623213,0.47252154481622344,0.5251384306578116,0.4375082899253782,0.166411595643099,0.46267236267539186,0.11304929617731985,0.36042243189880624,0.47727422084904997,0.296478871844992,-0.0010823247734856325,0.4467814313445997,0.5248100159985969,0.5009243316571453,0.39010591582236526,0.5055905054332286,0.21270037143926743,0.5016402980401987,0.37650319169655805,0.34073455570963534,0.04693984574081314,0.6792754231176904,0.5683021767137421,0.5195215942424953,1.0,0.6446677215951455,0.3395587703221201,0.0740642976484291,0.6663837777177395,0.3316615750419783,0.708107095498607,-0.0652540317482058,0.300652001289859,-0.11569855352324633,0.19751615996097252,0.6300527934712834,0.1595306118113541,0.5669671709517032,0.6593889895261458,0.07707835948501889,0.389698857951944,0.1269486022613538,0.5233116976635617,0.47840375021463916,0.5152990859891946,-0.10881000372007153,-0.43773326454871253,0.1323355011614113,0.8620909906062731,0.28505958250927516,0.4248634014711831,0.15402131105550734,-0.09577847937407727,0.033163157923737765,0.7720290082089943,-0.06876938770212156,0.37464862824743195,0.4753337559163232,0.28740792444255564,-0.23242487822132277,0.5300923234044027,0.12916440197100118,-0.14405469178249253,0.6584538178417745,-0.15357234247562954,0.47500017359134444,0.6601857100993853,0.5593697712327229,-0.0220325367346534,0.5534761225585018,0.6949597873310575,-0.24002388596199137
Thal_LGN_L,-0.01254454394488935,0.22846804245178873,0.6948530423588803,0.5154000749359005,0.648564647821965,0.2126946072234746,0.6759453596694852,0.12403554506505876,0.6922338586157348,0.3849948455457776,0.5589370973733757,0.32970564804280844,0.5628569092274751,0.3081784727707491,-0.0454211651410059,0.7011728659743391,0.6018414923427092,0.44459199833210905,0.6720247189936711,0.5777816769240911,0.5666479985077018,0.031363014871179845,0.3811891347930017,0.16787622405451388,0.5139342907694397,0.5495933302124819,0.6383876081258435,0.6446677215951455,1.0,0.07251229373953014,0.37331414299658494,0.29905535254952637,0.278262054213158,0.7556553820174463,0.19107969238246647,0.42860000515088315,0.10592940048428232,0.263525908663399,0.38116704335644497,0.16453914704814343,0.5476914750030525,0.7255990498311029,0.38069196118258514,0.3684533195367282,0.4517311145932461,0.3948379975446229,0.2379394595090338,0.6281474919814316,0.27874629326421196,-0.11417799326636842,0.20030408277327139,0.7238990311541375,0.596310645034779,0.3273584168455372,0.13845070073642013,0.04046312351760216,0.1567713171074703,0.7795980635773484,0.2687600545982801,0.4233302719581435,0.6329558882074452,0.41330163211048343,0.0992455627179662,0.33672715951734733,0.3804233474309787,0.09689245269144664,0.718690495215896,0.0374958386867659,0.6579015100535577,0.6577899837459351,0.6198423029901143,0.028718706741646165,0.6987888271629135,0.25538789528330913,0.09117166733809955
