,Cerebellum_9_L,Cuneus_L,N_Acc_L,Thal_MDl_R,Thal_MGN_R,Thal_VL_R,Cerebellum_10_R,Hippocampus_L,Frontal_Inf_Oper_R,SupraMarginal_R,Pallidum_R,Frontal_Mid_2_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_L,Vermis_8,Temporal_Pole_Sup_R,Frontal_Inf_Oper_L,Vermis_4_5,Thal_VA_R,Calcarine_L,Thal_VPL_L,Angular_L,SN_pc_R,Cerebellum_8_R,Precuneus_R,VTA_R,Red_N_L,OFCpost_R,Thal_MDm_R,Cerebellum_Crus1_L,OFCpost_L,Paracentral_Lobule_R,Frontal_Med_Orb_L,Frontal_Inf_Tri_R,Temporal_Inf_L,Thal_MDl_L,Cingulate_Post_L,Putamen_L,Cerebellum_9_R,ACC_pre_R,Cerebellum_3_L,OFCant_L,Vermis_9,Thal_PuI_R,Thal_PuM_L,Thal_LGN_L,SupraMarginal_L,Rectus_R,Occipital_Mid_L,Precentral_L,ParaHippocampal_R,Pallidum_L,Thal_IL_L,Vermis_6,Insula_L,Thal_PuL_L,Caudate_L,Cerebellum_3_R,SN_pr_L,Frontal_Sup_Medial_R,Vermis_10,Frontal_Sup_2_R,Thal_VPL_R,Lingual_L,OFCant_R,VTA_L,Precuneus_L,Cuneus_R,Cingulate_Mid_R,Heschl_R,OFCmed_R,Cerebellum_6_L,Cerebellum_Crus1_R,Rectus_L,Thal_VL_L,Postcentral_R,Thal_PuA_R,Caudate_R,N_Acc_R,Frontal_Inf_Orb_2_L,Vermis_3,Insula_R,Cerebellum_6_R,Occipital_Inf_R,SN_pc_L
Pallidum_R,0.19233349884619572,-0.041461439685292464,0.6136299795310891,0.3949536531279743,0.3660429434080509,0.430756934252027,0.6100362475668174,0.6165012372466794,0.5752871434753924,0.03816417363599819,1.0,0.6559497448103366,0.24991674205682698,0.4276273076620889,0.005000769806573264,0.6031320943322038,0.6421726968919965,0.24688704345426013,0.1299445520655151,0.23976668113036392,0.07222699085300717,-0.04183473494684299,0.21147260388613465,0.04102930580649656,0.14852684180709433,0.3735584503028403,0.2235195782195562,0.47152067947215426,0.5100794736976602,-0.05703701622936101,0.3844596954043564,-0.029164441304121835,0.48794810256365256,0.5452974384465884,0.518257664754751,0.4644819725579872,0.5822777602013539,0.7772990897150136,0.29989585465606117,0.502355393290508,0.6234354129195024,0.4104242731576823,0.00884499272474587,-0.061784562519221646,0.44422544538045244,0.6022429811508803,0.13501379753207374,0.5961678836560625,0.041633939714556846,0.5603512984510454,0.7089304381546317,0.7386408439100142,0.5264766739414108,-0.27530832316013143,0.4917486305699226,0.09002514405635717,0.7405898726958132,0.5820979314929592,0.2631014111930401,0.7015333947832504,0.5728342255341927,0.7167094252077687,0.5869063635714719,0.20028173385597192,0.4868502592049157,0.39180465291028665,0.09917390929955883,0.0307392916297776,0.6728146032883028,0.5011961299940773,0.2564653392564759,-0.05989538626922473,0.003635506203295688,0.47815798572970264,0.35022171170713023,0.2599615330875074,0.5509439121381702,0.6816375602372844,0.3350003909273205,0.28799057853305265,0.6424932186305125,0.5284620611859385,0.16324780930728794,-0.1288406104367632,0.42895985678908527
Frontal_Mid_2_L,0.4648025389209892,0.08802510286552728,0.6102994697286998,0.1889816596586733,0.19971996008762594,0.6302806809171998,0.815470700246933,0.8719025983499826,0.7622224138385735,0.12599731996975738,0.6559497448103366,1.0,0.5013837267026996,0.2686401158265496,0.2376141886550807,0.70593267705122,0.8216782772324882,0.589218378963934,0.44615390294629076,0.6082760080289044,0.36760397923270255,0.0024585196434409413,0.5991920631178004,0.5296840540847624,0.42635419482036135,0.571344800971496,0.5222812763481829,0.4442609223871914,0.34011808777893787,0.3080534033992924,0.7127140301111784,0.06748685187610715,0.3647592895071069,0.830503143348427,0.7078225999999244,0.3233873123193077,0.6359778447680627,0.7866080714405121,0.610615643393927,0.6400121804753727,0.7150354458225852,0.24838720962386357,0.42809534500854807,0.12949118403205098,0.5795425247276933,0.7255990498311029,0.5084642983231914,0.5682227080833152,-0.1950321679524954,0.8473273441781418,0.8223849396692692,0.5405806311022874,0.5072409230430858,0.08854418009486636,0.8358196382026447,0.39779262797017734,0.8525910201090078,0.7428219857409949,0.34485240436774345,0.8327646010894356,0.7052866906934229,0.752384926970845,0.5342836992839762,0.6202667393571851,0.32754921247066565,0.4643711449139019,0.27204111790756075,0.10485784175707767,0.8698096700782356,0.6601913818746742,-0.039336296692993454,0.3740113850458033,0.5321189152912945,0.25111536982943583,0.6021820539696598,0.2607147134499882,0.4210959296115576,0.865546727104511,0.45377130312637104,0.6619137091552793,0.7956087523963267,0.7744963614611177,0.6377157042096221,0.20992923351070739,0.5635276405012412
Frontal_Inf_Orb_2_R,-0.06883350708170145,-0.015754640588329916,-0.00043719504856895683,-0.24234986165616737,-0.004099292000470234,0.3191074264479856,0.42349130679282004,0.548127364601635,0.49562708383894016,0.12063483119275273,0.24991674205682698,0.5013837267026996,1.0,0.33681361160231765,0.3063857029744699,0.5965277623187625,0.4990166624559868,0.5303155245764473,0.3209220764693963,0.2952483858408817,0.3850725345525658,5.04695479078207e-05,0.5035904617784851,0.13077043053349185,0.3809311401065654,0.5330205606166292,0.286141994987101,0.5481047771920435,-0.18832967829119404,0.1258774711154811,0.49441565625436995,0.05269132463598364,0.25842707118684305,0.5512390863404468,0.396231222505889,-0.033438553689005085,0.4359272665037455,0.38096937478187615,0.15338560909099297,0.7542339777850088,0.5408720403012455,0.21772964787184823,0.34177409184367075,0.5098627004154943,0.31936194248261746,0.3735717476530964,0.17288418179504844,0.4467805815662782,0.0441899744049565,0.34447286873383787,0.4734689212156049,0.2905859531588245,0.23504603582371864,0.0972584837065201,0.585993140106867,0.13202790611196227,0.4065499416110707,0.5374464512186989,0.47815217514590974,0.42116913661568556,0.21457215499957127,0.43609840970232205,0.31705864765720704,0.5021301862408512,0.5310448552796572,-0.12203272777208178,0.3608800518091776,0.007086582291378077,0.33938343236791635,0.38768736105565316,0.18873489180687844,0.1830851169383652,0.19054147511072783,0.36270469285824514,0.31522397654953804,0.12644914347729128,0.2668312441637961,0.4857231252892317,0.22061349544147144,0.8802919736856544,0.6543175041679263,0.6767914445997031,0.35113072485124197,-0.015129097767170089,0.3096447618291744
Temporal_Pole_Sup_L,0.12057468091325464,0.11819700910600474,0.16134871701741874,0.16702146064629875,0.2850671170332737,0.3192045941272971,0.4277550361998374,0.5162466719951682,0.4612900097293376,0.15976782965254413,0.4276273076620889,0.2686401158265496,0.33681361160231765,1.0,0.12755524073194305,0.3741622929123164,0.33780658873456876,0.32305123290673454,0.1728814880136462,0.33306908079047826,0.25579999330691605,-0.12839181739186126,0.1676420906083303,0.061379123103959876,0.2971904472550791,0.3326701626313242,0.25676285544063143,0.29711820853224125,0.2905428594691369,0.3674984068340968,0.3833713437010767,0.14756250015855144,0.14500550681243776,0.37664105917998497,0.6161470567160068,0.2796912577464346,0.4980573119753899,0.39986575740873415,0.15163208853939242,0.4526434360290012,0.4566914697922856,0.28712043481850746,0.21001056134594887,0.20882235528995477,0.4928212283667023,0.280107178092296,0.10426850094235499,0.42556772055044145,-0.005799235681873073,0.16550283582819206,0.406322434715799,0.43441727644642747,0.19445619930014896,0.010793437606524783,0.43331077099184323,0.16472486259456418,0.4378230157332836,0.4110530055295739,0.2250286025421746,0.3809362370964342,0.2861692736821573,0.4758465375799621,0.46136084809838007,0.3068252344482067,0.36160375440842485,0.242254433295301,0.2336146576042627,0.09465550761174175,0.4068101279487594,0.27774398034062076,0.2156520422780073,0.17351562047815136,-0.020778168457280737,0.29536394806970634,0.23475601945876198,0.2512654180672019,0.2464144157763939,0.34591749835772745,0.17304105938101672,0.40558387652888256,0.5299961448174952,0.47203393987013464,0.19810757444914903,-0.20032713693733212,0.40120559065455386
Vermis_8,0.22349871116447267,0.1023075871947747,-0.10646877941770869,-0.20640189076879847,0.03366996421872197,0.13280833274119486,0.2789198261830618,0.25346685090134274,0.38327554369319244,0.07692287300299117,0.005000769806573264,0.2376141886550807,0.3063857029744699,0.12755524073194305,1.0,0.024861246374602318,0.31646002311809834,0.3001462563313085,0.08913002339206696,0.383541126933736,0.21586200723528629,-0.04435138027368105,0.2131276333475037,0.3062937896517209,0.22795583859629154,0.021654736628271207,0.07290991802400294,-0.1467428696236474,-0.1303285129592818,0.25243023957013627,0.19539713253955046,0.1977621107832685,-0.3643828490908399,0.33486602462082055,0.27064627178624817,-0.07796878047076305,0.08742052969237667,0.09162701951322214,0.16030826622086455,0.2541454947474816,0.3198111186936972,-0.03822559152187588,0.7093723131160474,0.34733425669436485,0.39372200033808175,0.028718706741646165,0.22997326548817343,-0.2500915018919789,-0.08224777713323271,0.11082732255240849,0.015279003316526651,0.056797979436855696,0.1109689879489584,0.4850800753261473,0.3902346687034887,0.21009992013513137,0.15414140308867824,0.2525539441965935,-0.006432125679342926,0.11185744214578475,0.056227789244152615,0.10274526590837492,0.14286541580711612,0.45076839614267583,-0.047578388598075436,-0.21768197228384026,0.18651754449756844,0.10186648107387491,0.10577139763660474,0.36041790508863486,-0.3381852958919397,0.2501742697817481,0.22502494724152572,-0.3323011434548803,0.1431489270101825,0.02194668070288399,0.009677647767644246,0.20431077812866763,-0.01476701364858026,0.2668022304458598,0.3007772589506122,0.4288871191780265,0.31564950259668134,0.1853851088470957,-0.10924602643594913
Temporal_Pole_Sup_R,0.19329511408483824,0.15632872581774898,0.32842441065761485,0.21960995389942198,0.07053916872700809,0.6273005573045022,0.6224433527458572,0.6916466383684404,0.5343242446456345,0.15581266799284038,0.6031320943322038,0.70593267705122,0.5965277623187625,0.3741622929123164,0.024861246374602318,1.0,0.5497767063590825,0.6188056917552982,0.5105866629547916,0.42857889757125445,0.39315149429664803,-0.07900260062157198,0.5840645602778393,0.36415187306813435,0.39416896316448125,0.7117144670625006,0.3979431924495677,0.7536568416409453,0.07196175731796134,0.13035847263542233,0.6053839093839308,-0.01988093849342187,0.4347837916839232,0.6239841018533484,0.5022003002480694,0.20182491249361675,0.5999788946189375,0.5618349760082952,0.42946394585670694,0.6056006865273494,0.6156664686397538,0.1890821169446989,0.2289422621908466,0.030148086230544303,0.4797020141659646,0.5303152167779427,0.38005969594401634,0.718114414973911,0.07026255348631966,0.5910918023885214,0.7825344489354059,0.3465307303013537,0.47663014945785886,-0.037315695070260856,0.5666665916950333,0.1579592491715094,0.5719278485992701,0.6497996550972095,0.5326060380936857,0.7203690984112733,0.5239981373662355,0.6475848633326089,0.42304240277014904,0.5274166961975675,0.5057823596574494,0.31628044712946535,0.35930855174764187,0.13816231877860968,0.6212845461509517,0.44290563673485406,0.22869933743286533,0.3039208739799168,0.40569951900391127,0.49686084412642323,0.60530323129357,0.1813971031132386,0.3118182035350496,0.7343602235381543,0.3426157926690219,0.6793210400238641,0.6829052265120196,0.6402434593687696,0.5461326173085786,0.16058261466594928,0.5304802988289564
Frontal_Inf_Oper_L,0.39316379827609904,0.13843914296053456,0.5373482133844522,-0.030486754605392883,0.3554633804675968,0.5737545331548944,0.7431289565860003,0.7469562079376587,0.915915637536898,0.28347765417775145,0.6421726968919965,0.8216782772324882,0.4990166624559868,0.33780658873456876,0.31646002311809834,0.5497767063590825,1.0,0.4883721611096541,0.3271918539775988,0.6213978139769034,0.32578070888777,0.007136831191539801,0.5090665908696551,0.3190163127552969,0.4996490193439204,0.40243862091607013,0.5185915185199532,0.2812726707600645,0.17972642703598066,0.15865453342907562,0.47251721166064686,0.30691340840783593,0.2646513090932315,0.906611458194864,0.6779041700198076,0.27249288355717977,0.4801410478467362,0.6946336160443933,0.38268273332283287,0.6265703843159415,0.6051337951803979,0.11321813846280418,0.39253072802842887,0.22244246563080552,0.5810926553638843,0.6958626716429397,0.41502959430857883,0.4088997245968537,-0.02140302246802607,0.8339978208851505,0.7164213829104273,0.5045044054565764,0.4539067344686784,0.11116822810696365,0.8522438281581578,0.21797564451624357,0.7509786740847025,0.6714313516575418,0.2357897477458806,0.8124020318444797,0.5419537730212609,0.8161183880172402,0.5702593914481403,0.5770657405677344,0.25814223970357536,0.2980565646079713,0.3940140678041085,0.20266960822056262,0.8009942340128855,0.7609023948705448,-0.16788654718365376,0.27880138558445233,0.31567642166211796,0.10385661550371277,0.5203161020681943,0.4596275451504069,0.46929028979366133,0.8392733683687182,0.45283884169913663,0.6304652311342184,0.8007523929688177,0.8714741634487586,0.5083152184759279,0.02861698104383252,0.5213587816082692
Vermis_4_5,0.4632346648348848,0.5606475801094105,0.2067590583538087,0.08970108764273042,0.17000779643633349,0.6930283156187071,0.6619353202837218,0.7351701827208279,0.5614616849159613,0.47341686580480563,0.24688704345426013,0.589218378963934,0.5303155245764473,0.32305123290673454,0.3001462563313085,0.6188056917552982,0.4883721611096541,1.0,0.7807895247609001,0.7947010645181952,0.6399566213789871,-0.059686767221289384,0.6887913768650477,0.6355848857336528,0.7471468215887059,0.5439497572273734,0.5851838392424019,0.45815755559241883,-0.0029598327335163634,0.5159724558464048,0.5686417416520354,0.3399461162219631,-0.0052261234085821074,0.6067238012365976,0.6497184530993342,-0.01350559631632846,0.5290825522866854,0.45995134168905455,0.5561284265312394,0.3050544636663623,0.512955800123381,-0.12900290336022474,0.4401190657086716,0.25992818283282043,0.6541126111606255,0.37331414299658494,0.645506512419007,0.3427181825703043,-0.11442948554050528,0.5939406099015156,0.618999661949883,0.059404941808377604,0.4416288239110317,0.3956266954662685,0.6113950049727731,0.4091117746507125,0.43463862112698226,0.6292779343235375,0.6112881069234123,0.4479523883425578,0.5238538250552368,0.5010666202201298,0.35941068681392613,0.8000683489155429,0.13376461260284675,0.023451269402522165,0.6679419543414533,0.5314748052852375,0.5728989408122331,0.27195961658311946,-0.029407393574697734,0.7008329660070776,0.6407408871002309,0.12252411357078749,0.6215942671197864,0.4023367121980585,-0.0026030816326726696,0.580227143686227,0.08499032625299387,0.6306868954798887,0.6457762335454222,0.68827528957293,0.7665216497939453,0.32892505106339615,0.4539961909130858
Thal_VA_R,0.5379849881149652,0.581033558377434,0.1102293200323931,0.112708988748441,0.0015740083956380807,0.7796644405628091,0.5135425480692496,0.5383350309413941,0.36031584004373457,0.44871875495173563,0.1299445520655151,0.44615390294629076,0.3209220764693963,0.1728814880136462,0.08913002339206696,0.5105866629547916,0.3271918539775988,0.7807895247609001,1.0,0.6889135790533204,0.6807371718311511,0.046127707472866306,0.5520307568563622,0.6857508326765127,0.6921966542069686,0.41341530873962024,0.5919934139169944,0.28048957298971144,-0.10547455866433326,0.5513422493326235,0.430164817895938,0.34866102865108617,-0.10170754595028468,0.46515780434341575,0.5519982603919694,-0.08169418761701061,0.33916133973118134,0.24996646791388732,0.5931486561057412,0.12824745161322015,0.28222821183625124,-0.37045838045457424,0.3075861270283505,-0.03949574526926513,0.44376821415305756,0.27323593572612576,0.6819237066616193,0.3195495535821479,-0.06931545753063914,0.5547467081576588,0.5114920475902655,-0.17011548754472455,0.4457830249237588,0.46482819584451185,0.44287378329581356,0.3823098593051933,0.27847180183736986,0.38954927620144797,0.4366441340787234,0.41141141261497854,0.434915319405228,0.37969734410721284,0.11945477904900449,0.7052440113595193,-0.07382142279578499,0.2264161237324832,0.5599992981179922,0.5449532090196045,0.5207491403943714,0.17897196506729757,-0.20767505879134032,0.7417306341169633,0.67320375538701,0.0005951829600383395,0.6744231925140326,0.3257180661676373,-0.10149587274620231,0.49051090569502936,0.15375340593627715,0.5157362679879965,0.4172625300904364,0.48443165561087886,0.7477757344149653,0.481595157387193,0.49469542488163376
Calcarine_L,0.6213041455830721,0.655155533131926,0.2738849806930379,-0.003308236309230626,0.2430366593684829,0.6846556183718691,0.6958699642745554,0.6985978042533436,0.6718057822120831,0.5999100925372227,0.23976668113036392,0.6082760080289044,0.2952483858408817,0.33306908079047826,0.383541126933736,0.42857889757125445,0.6213978139769034,0.7947010645181952,0.6889135790533204,1.0,0.6750251191960096,-0.055808492029318875,0.5606466898244669,0.6670717938914763,0.8175481686986857,0.34446372957152127,0.573144629761064,0.1171279772054907,0.0787923641107061,0.5400035598742704,0.4795231743413541,0.5489660898463746,-0.16631807098118592,0.688540695868277,0.7204932873466152,0.02231197658253817,0.510795763833258,0.3949412475205285,0.5769480555063525,0.18156275663335641,0.42102767720886086,-0.1819299109895534,0.5465673989745915,0.15502498702156597,0.654925499181581,0.38069196118258514,0.74836171101313,0.2043748999078924,-0.18337960217664978,0.6828933769747385,0.5535544841018987,0.0028786341982806095,0.4775481014678395,0.5885097117980679,0.6900961883542807,0.38934780353418497,0.45289186149930094,0.5135471812401244,0.2855194788670272,0.5246558711688152,0.4754586057710493,0.5782731525758645,0.34337434711778003,0.8142962119426174,-0.08784029273882346,0.26632571905559466,0.721682662785057,0.5817858370385183,0.7086002949520678,0.46054423713560083,-0.3039977666800568,0.757060774665273,0.6789301743847622,-0.15283245061802472,0.6803418013846113,0.57662594415807,-0.008143701442650702,0.5940101949110268,0.2484251696494374,0.503207963294323,0.5684358319334876,0.686937604780075,0.7840714747862858,0.33812626588692585,0.5039459680353141
Thal_VPL_L,0.4002261421939807,0.5901673691473657,0.019508444020349507,0.016320308088489322,-0.002232004355988946,0.5850608385607324,0.5514717106486493,0.5109048141310836,0.41360464546674064,0.550966589466358,0.07222699085300717,0.36760397923270255,0.3850725345525658,0.25579999330691605,0.21586200723528629,0.39315149429664803,0.32578070888777,0.6399566213789871,0.6807371718311511,0.6750251191960096,1.0,-0.04789281338200806,0.43266817379032163,0.4711185520582184,0.6382286943905761,0.37763099858445953,0.43440770633122827,0.15484751461820614,0.020292096443034643,0.42228568660910365,0.37275119982761773,0.4212167499502348,-0.18814641747921437,0.43416474566780366,0.4655778131543786,-0.010844628497560623,0.4238956474163836,0.24473508794346516,0.42863119140912975,0.20073643186893075,0.2915235418628225,-0.23902064777848483,0.32545773099462266,0.1651305757598226,0.3978329068742894,0.2687600545982801,0.6350466464561879,0.22457957416936747,0.00267065760135762,0.41909469276278355,0.42454568107462426,-0.1417839966855019,0.4754520366551139,0.44938520602939913,0.4944697514017669,0.3804390718237797,0.2951004782043101,0.29885970849517335,0.32918351815000696,0.3180196839779883,0.33097339770983913,0.35586063794102496,0.1918622313566514,0.6076753057313535,-0.06080584474151322,0.2239611268534763,0.618208861205289,0.4854403465093315,0.46352411215717715,0.18268140747467188,-0.1825718054963546,0.5966648026828072,0.4892475270449119,-0.02295562487266936,0.7478187665491722,0.43768949657026823,-0.06983289517379938,0.39431239691099135,0.24268948834084075,0.48347727782800615,0.38214402888025933,0.4979263069801884,0.5628877338918921,0.317516019323962,0.4342545072175653
Angular_L,-0.06141651261081287,-0.03868294460278692,0.07110570153162024,-0.0060410172365566025,-0.10956897293676104,0.0351800100099701,-0.1318069085286454,-0.01765799128784355,-0.04997164597867686,-0.01762260638631976,-0.04183473494684299,0.0024585196434409413,5.04695479078207e-05,-0.12839181739186126,-0.04435138027368105,-0.07900260062157198,0.007136831191539801,-0.059686767221289384,0.046127707472866306,-0.055808492029318875,-0.04789281338200806,1.0,0.09904929060134358,-0.01891784842809681,0.04042762004153503,0.052935070948305525,0.22761387518574397,-0.058842481864282904,-0.09059862575681744,0.01617463319666905,0.00956153362766136,-0.011809667663639093,-0.056472931265099856,0.00852722444939549,-0.08160758809041627,-0.14547096425669667,-0.1168772973654006,-0.023969858501913296,-0.05571742013331079,-0.02281326465335799,-0.01559265796061179,-0.13585947748822869,0.012713994275030144,-0.037300883096668964,-0.021262274596919453,0.048373840735736834,0.0216762760683033,0.012945626547324585,-0.09518766017346318,0.07742236766862734,-0.07009735788193143,-0.032496390773239674,-0.14616779264809507,0.09728293767502447,0.009149939556893971,-0.05925212807401109,-0.00473330181816688,-0.05683324252300268,-0.047929159008777346,0.03209709978477311,-0.0675790352161389,0.047133322984887475,-0.12332973068149689,0.03698379613576856,-0.13828913301545195,0.00706797106601248,-0.03010164071220551,-0.0908619682136936,0.00044976118521652963,-0.04693328194000159,-0.1435868759509481,0.013104705929298266,0.0788648759238153,-0.06434883404098776,-0.008596851055363298,-0.050524590947172626,0.010313071025869668,0.08963429482416384,0.11149870945267852,0.062477432765995114,-0.030459315792114815,-0.023205422071211197,0.08072678327900211,0.14162276592908024,0.01052452587880582
SN_pc_R,0.3176182772613608,0.29704459339989175,0.34157502071800416,0.06326938536799544,0.13381790651008416,0.5380338717851428,0.4868152497283736,0.6584931368357058,0.5513322892010301,0.3575069883060337,0.21147260388613465,0.5991920631178004,0.5035904617784851,0.1676420906083303,0.2131276333475037,0.5840645602778393,0.5090665908696551,0.6887913768650477,0.5520307568563622,0.5606466898244669,0.43266817379032163,0.09904929060134358,1.0,0.5041155486495295,0.5199636967793797,0.6158784344691988,0.6223877470083453,0.5008859417136361,-0.0812519439327667,0.3095781535755082,0.599904790029954,0.1812777733365924,0.1739769535133602,0.6488214057253855,0.4203359166031145,-0.07457238199426797,0.3365926815588509,0.39255913297371947,0.35444034496385807,0.4040785030436625,0.35232417296664503,-0.17846444671036465,0.38464900643362093,0.17162433176483652,0.4729267420584605,0.3804233474309787,0.48671644409568154,0.426891420874682,-0.111589112422671,0.6042812680144137,0.6406368929868616,0.04725805479633921,0.3227941914284284,0.24471653972790822,0.6534843658821181,0.2955461303005887,0.37429433044040744,0.5915282411640789,0.5488929415002785,0.5948193683253924,0.3746575441911961,0.5060235368729599,0.3190860177470125,0.6530315040691279,0.1532344542346832,0.05075061323505688,0.4271011050748109,0.2603959960531924,0.5260395917479073,0.246208729864225,-0.15529241608970076,0.5502046821460177,0.6157079066642225,0.1432967224456193,0.6444878812227416,0.3262700604415707,0.060745969020682966,0.6561463487224615,0.3110841148740211,0.6364621327750093,0.5559310950979403,0.622665120372301,0.6951764971832881,0.2829089432929001,0.3780388634472329
Cerebellum_8_R,0.8169842836581737,0.2986576993077476,0.1809555078264161,0.13406821204756345,-0.10579509221620298,0.6240434134340276,0.49922721282927746,0.5183389142795376,0.34050223637522437,0.11148956561657848,0.04102930580649656,0.5296840540847624,0.13077043053349185,0.061379123103959876,0.3062937896517209,0.36415187306813435,0.3190163127552969,0.6355848857336528,0.6857508326765127,0.6670717938914763,0.4711185520582184,-0.01891784842809681,0.5041155486495295,1.0,0.37444782510502395,0.3361021808754544,0.4277237087490073,0.05864550067745253,-0.06434691518557806,0.6888743069602152,0.47287933742918253,0.03548437054660159,-0.13224050716054192,0.4601063180394223,0.5596637329815634,0.048749067287915546,0.24807865931975553,0.2563659035512549,0.8316996271313661,0.1308705737453564,0.36867658532973585,-0.2502825174204534,0.6217899951900716,-0.08487914012230093,0.5232714573645239,0.2341408159667446,0.539647747351622,0.12358339021350084,-0.3519076696984504,0.45025079706017745,0.4286881794547557,-0.11629631524689835,0.25383087408240085,0.5463101020306276,0.4792218985705091,0.5005212115163605,0.3268140194536893,0.34461368893369315,0.23173694328013744,0.3607487053285774,0.48231393257848304,0.17658686027462545,0.18427004115478102,0.7491946821287906,-0.22884965677656968,0.3813504251818599,0.2121642757995505,0.23401542475942383,0.46679750664680564,0.36979872898562,-0.405629306128595,0.7190341882742739,0.8570324145729236,-0.20367788754867863,0.5554542689122268,0.02374573560558081,-0.16355688153669173,0.49447473617287535,0.24122993477425786,0.35640464743845623,0.33900019467242776,0.39545194894841235,0.7998153406765737,0.6538418591653096,0.3667896411893263
Precuneus_R,0.329712551753797,0.8004141442863596,0.12949453848990466,-0.11011570234881056,0.31852866294641075,0.5393374164550474,0.5637902246411679,0.5563591635301477,0.5351830287430063,0.7640028335464343,0.14852684180709433,0.42635419482036135,0.3809311401065654,0.2971904472550791,0.22795583859629154,0.39416896316448125,0.4996490193439204,0.7471468215887059,0.6921966542069686,0.8175481686986857,0.6382286943905761,0.04042762004153503,0.5199636967793797,0.37444782510502395,1.0,0.2984009172320238,0.5921259712291257,0.20508422382502983,0.009967618386224205,0.34373891749033647,0.4125539472520267,0.7831138972368751,-0.17623137052070637,0.569448823874528,0.539599081318777,-0.14613207145063764,0.4734570500338646,0.2904823766858551,0.2760541551750845,0.12017459395952486,0.21866420691576424,-0.17554243936588107,0.2826339408627007,0.24752082895477204,0.43148980728858893,0.3081784727707491,0.737744943709068,0.2157149590994088,0.063737515010976,0.6616699150331998,0.42040460495139775,-0.07939624185609184,0.42849307221882615,0.4949171710539045,0.5284965427999261,0.21821410711557,0.28467274494130607,0.4185216992400812,0.37608733701645286,0.42348617144885964,0.290700722926159,0.6352468158515927,0.15389855530521546,0.6036848311196517,0.06140429816545724,-0.016107450100454147,0.9089168757552213,0.7807336418320228,0.610022393754534,0.22840843039401554,-0.1121215830553023,0.6565886783754321,0.46170180835612923,-0.021012126997451818,0.5579134080490773,0.7155375301788345,0.04881851506620913,0.4284310189430072,0.0554132244129775,0.5179489047595947,0.4729158063703869,0.6329190546213275,0.6038140628251618,0.1365146271923449,0.4233604935838742
VTA_R,0.16975805423347806,0.023597905320994764,0.2589673788852656,0.17039332747601285,-0.086254487459771,0.46836573360037215,0.4663904127503626,0.6022064358078899,0.357097265889567,0.04149685472811952,0.3735584503028403,0.571344800971496,0.5330205606166292,0.3326701626313242,0.021654736628271207,0.7117144670625006,0.40243862091607013,0.5439497572273734,0.41341530873962024,0.34446372957152127,0.37763099858445953,0.052935070948305525,0.6158784344691988,0.3361021808754544,0.2984009172320238,1.0,0.3721336486099096,0.7154339222329149,0.0560594812831889,0.2538009797840391,0.5063924288800851,-0.13782503424844905,0.4025452580623935,0.47360839583780034,0.4827758163003744,0.22490081866238953,0.515012220625135,0.42113101931476804,0.39126936200988305,0.5899731253240427,0.5469291770681456,0.19009593603351402,0.3126480345254594,0.06744433789199972,0.37090850060122316,0.3798327015707585,0.22905164273998657,0.5809200671510918,-0.13082090435171262,0.43215116802578113,0.6568841103602727,0.24063985870191637,0.37307127306752064,-0.07482630676778705,0.4631375580657998,0.17340660559464222,0.5016731062770253,0.5510732021185495,0.5685651951907765,0.49860964486820875,0.39872680860100257,0.4372230856834976,0.3322176278786708,0.46634961260692126,0.451284473169956,0.23396401767306996,0.21226730614028058,0.01731877880799284,0.4659083396941755,0.22630896613995657,0.2243690914952223,0.30679181349219636,0.370533211146396,0.4749524870609458,0.45234471096373846,0.050778679609842274,0.22398591073793914,0.5868489567802297,0.41574625561873435,0.5999145170484346,0.5733309753713719,0.45557392092388777,0.488419146744806,0.12751956985464605,0.4454555893271467
