,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R
SN_pr_L,1.0,0.11156211796363392,0.7040518352042469,0.3539519076154718,0.5544346979908857,0.0018223485262918488,0.20564248580628552,0.06672911167832873,0.33866777644508766,-0.006432125679342926,0.18528535008261474,0.42861785600134894,0.04780889390461745,0.03149752856898995,0.5893488212564544
Thal_MDl_R,0.11156211796363392,1.0,0.2706485704944838,-0.020364321887445296,0.17577005946446675,-0.06760997724788727,0.0545043628155626,0.11964912579300374,0.19728248890849487,-0.20640189076879847,0.1918364766783308,-0.2311031222333215,-0.20517463511700776,-0.18758237127751437,0.194513242549644
OFCpost_R,0.7040518352042469,0.2706485704944838,1.0,0.323002982421582,0.6305140420352962,0.08643422300373628,-0.013654357803604102,-0.0633780772343718,0.34468317462566983,-0.1467428696236474,0.06475393402461618,0.38166076711170105,-0.1453109156140405,-0.0429220471226885,0.7259763643866387
Temporal_Sup_R,0.3539519076154718,-0.020364321887445296,0.323002982421582,1.0,0.5566932638936275,0.6007181949584928,0.4292564911025452,0.22551443439843277,0.7585098705111329,0.3924721332845567,0.5027101083926373,0.24420229019594883,0.40329737598660553,0.46801414949078535,0.29175196307621415
OFClat_L,0.5544346979908857,0.17577005946446675,0.6305140420352962,0.5566932638936275,1.0,0.24437963515429856,0.23972138217080463,0.04269395384424473,0.37339410918620464,0.015441071381527222,0.3365151143309862,0.31191778254937774,0.2227418279710335,0.10873894616955403,0.4708581881396579
Heschl_R,0.0018223485262918488,-0.06760997724788727,0.08643422300373628,0.6007181949584928,0.24437963515429856,1.0,-0.1451260608781145,0.11777233870535624,0.606407934951314,0.36041790508863486,0.07609500607651154,0.12248961577686242,0.04098759537063731,0.5109889313210946,0.14754105633397452
Cuneus_L,0.20564248580628552,0.0545043628155626,-0.013654357803604102,0.4292564911025452,0.23972138217080463,-0.1451260608781145,1.0,0.17190135072433635,0.2933219575787572,0.1023075871947747,0.5672853400512825,0.0072954976390625795,0.7847881871172007,0.03521367543640844,-0.05624817295050641
Occipital_Inf_R,0.06672911167832873,0.11964912579300374,-0.0633780772343718,0.22551443439843277,0.04269395384424473,0.11777233870535624,0.17190135072433635,1.0,0.4348902347018495,0.1853851088470957,0.5500132710246649,-0.22243726448061932,-0.09006199730079575,0.436236253150361,-0.025420277226898037
Temporal_Inf_R,0.33866777644508766,0.19728248890849487,0.34468317462566983,0.7585098705111329,0.37339410918620464,0.606407934951314,0.2933219575787572,0.4348902347018495,1.0,0.24511427974602645,0.5507515673525768,-0.01094859559840896,0.08005427569825263,0.49984355708290534,0.4120279415853919
Vermis_8,-0.006432125679342926,-0.20640189076879847,-0.1467428696236474,0.3924721332845567,0.015441071381527222,0.36041790508863486,0.1023075871947747,0.1853851088470957,0.24511427974602645,1.0,0.003857504555188942,0.17825128802235254,0.1977621107832685,0.7093723131160474,0.044801694212400725
Thal_AV_L,0.18528535008261474,0.1918364766783308,0.06475393402461618,0.5027101083926373,0.3365151143309862,0.07609500607651154,0.5672853400512825,0.5500132710246649,0.5507515673525768,0.003857504555188942,1.0,-0.11367347654048461,0.29934437897921196,0.16164316098712175,-0.03930596158692426
Thal_MGN_L,0.42861785600134894,-0.2311031222333215,0.38166076711170105,0.24420229019594883,0.31191778254937774,0.12248961577686242,0.0072954976390625795,-0.22243726448061932,-0.01094859559840896,0.17825128802235254,-0.11367347654048461,1.0,0.1318900338476882,0.06412208745649998,0.3387176162448849
Paracentral_Lobule_R,0.04780889390461745,-0.20517463511700776,-0.1453109156140405,0.40329737598660553,0.2227418279710335,0.04098759537063731,0.7847881871172007,-0.09006199730079575,0.08005427569825263,0.1977621107832685,0.29934437897921196,0.1318900338476882,1.0,0.010063607970007838,-0.17696575682041074
Vermis_9,0.03149752856898995,-0.18758237127751437,-0.0429220471226885,0.46801414949078535,0.10873894616955403,0.5109889313210946,0.03521367543640844,0.436236253150361,0.49984355708290534,0.7093723131160474,0.16164316098712175,0.06412208745649998,0.010063607970007838,1.0,0.13424583214096594
Amygdala_R,0.5893488212564544,0.194513242549644,0.7259763643866387,0.29175196307621415,0.4708581881396579,0.14754105633397452,-0.05624817295050641,-0.025420277226898037,0.4120279415853919,0.044801694212400725,-0.03930596158692426,0.3387176162448849,-0.17696575682041074,0.13424583214096594,1.0
