,Frontal_Sup_2_L,Thal_PuI_R,OFCpost_R,Rectus_R,Parietal_Sup_L,SupraMarginal_R,Frontal_Sup_Medial_L,Cerebellum_Crus2_L,Red_N_R,VTA_R,Cuneus_R,Caudate_L,Cerebellum_7b_R,Cerebellum_6_L,ACC_sub_R,Vermis_9,Angular_L,OFCant_L,Vermis_8,Caudate_R,Frontal_Sup_Medial_R,Thal_VA_L,Putamen_R,Hippocampus_L,Thal_VPL_R,Thal_MDm_L,Pallidum_R,Paracentral_Lobule_R,Cerebellum_Crus1_L,SN_pr_R,Frontal_Inf_Oper_R,OFClat_R,Cerebellum_9_R,SN_pr_L,Parietal_Inf_R,Occipital_Sup_L,Raphe_D,Temporal_Pole_Mid_R,Cerebellum_4_5_R,LC_L,Temporal_Inf_L,Occipital_Inf_R,Temporal_Sup_R,Thal_MDl_R,Vermis_1_2,Angular_R,Supp_Motor_Area_R,OFCmed_R,Fusiform_R,SN_pc_R,Thal_PuM_R,ACC_pre_R,Frontal_Med_Orb_R,Thal_VA_R,ACC_pre_L,Amygdala_L,Temporal_Sup_L,Thal_MDm_R,ParaHippocampal_R,Cerebellum_Crus1_R,Lingual_R,Thal_AV_L,Precentral_R,Cerebellum_8_R,Vermis_4_5,VTA_L,Red_N_L,Thal_LGN_R,ParaHippocampal_L,Thal_MDl_L,Frontal_Inf_Tri_R,Heschl_R,N_Acc_R,Thal_PuA_R,Vermis_7,Cerebellum_3_L,LC_R,OFCant_R,ACC_sup_R,Thal_PuM_L,Calcarine_L,OFCmed_L,Lingual_L,OFClat_L,Temporal_Inf_R,Occipital_Mid_L,Precentral_L,Thal_VPL_L,Cingulate_Mid_R,Insula_R,Frontal_Inf_Orb_2_L,Paracentral_Lobule_L,Postcentral_L,Thal_MGN_L,ACC_sub_L,Frontal_Inf_Tri_L,Cerebellum_4_5_L,Parietal_Inf_L,SN_pc_L,Parietal_Sup_R,ACC_sup_L,Cerebellum_3_R,Precuneus_L,Cerebellum_10_L,Pallidum_L,Frontal_Mid_2_R,Calcarine_R,Thal_PuL_R,Thal_IL_R,Frontal_Mid_2_L
Pallidum_R,0.765098307343934,-0.061784562519221646,0.47152067947215426,0.5961678836560625,-0.10434387580697199,0.03816417363599819,0.7193239070866174,0.009865373550065329,0.57588408838333,0.3735584503028403,0.0307392916297776,0.7405898726958132,0.13530120320653216,-0.05989538626922473,0.22996207697055526,0.00884499272474587,-0.04183473494684299,0.4104242731576823,0.005000769806573264,0.6816375602372844,0.7015333947832504,0.7355075648951237,0.8327084795065621,0.6165012372466794,0.5869063635714719,0.6105831513307844,1.0,-0.029164441304121835,-0.05703701622936101,0.47587239506992357,0.5752871434753924,0.2816678082163349,0.29989585465606117,0.2631014111930401,-0.25716773962509304,-0.2071770447090372,0.016700521707062356,0.6675324128675928,0.6288201657010429,-0.05136536237911365,0.518257664754751,-0.1288406104367632,0.4673609365841249,0.3949536531279743,0.592402333909873,-0.23444923023427303,0.5631168402914528,0.2564653392564759,0.5867057588128787,0.21147260388613465,0.6049907612899733,0.502355393290508,0.4671084051657242,0.1299445520655151,0.7713606802143383,0.21608931351361912,0.4583237245313699,0.5100794736976602,0.7089304381546317,0.003635506203295688,0.3618143983447455,0.0571966925094155,0.5366196492694157,0.04102930580649656,0.24688704345426013,0.39180465291028665,0.2235195782195562,0.32524772954660275,0.5731629398860508,0.4644819725579872,0.5452974384465884,0.5011961299940773,0.3350003909273205,0.5509439121381702,-0.401882209576743,0.6234354129195024,-0.20732468621191358,0.4868502592049157,0.44953592581288804,0.44422544538045244,0.23976668113036392,0.3006354010588789,0.20028173385597192,0.4596327957357216,0.501892287586302,0.041633939714556846,0.5603512984510454,0.07222699085300717,0.6728146032883028,0.5284620611859385,0.28799057853305265,0.09355559979489068,0.3871066223896446,0.13250370740148018,0.18486752915451848,0.5817828594829708,0.654987308003891,0.020439089442437764,0.42895985678908527,-0.08089716615544919,0.5107393858007226,0.5820979314929592,0.09917390929955883,0.3072269314871388,0.7386408439100142,0.7656107342968231,0.15284644200401928,0.3613326762094946,0.6567319483732662,0.6559497448103366
Paracentral_Lobule_R,0.19612540151724106,0.23115656704399856,-0.1453109156140405,-0.09436791492405773,0.5741425839195801,0.818091819333736,0.36393998314822085,-0.2374348987424825,0.2023648351583106,-0.13782503424844905,0.7404583502140871,-0.008882245468670037,0.23522112202455478,0.36837234064656027,-0.3318487400703509,0.010063607970007838,-0.011809667663639093,-0.27760458155193335,0.1977621107832685,0.09573991230827934,0.2044490936523287,-0.120383782755724,-0.062314738094658206,0.15660558982182496,-0.009626398115353148,0.043078887595678565,-0.029164441304121835,1.0,0.030644999423578113,0.0968481381491099,0.35744413684686555,0.037615063690465245,-0.12430412949862578,0.04780889390461745,0.7347590480974765,0.36532705215172445,0.2994300020353011,-0.22500423469847564,-0.012855434223583229,0.007630656973541905,0.17712616401368614,-0.09006199730079575,0.40329737598660553,-0.20517463511700776,0.0702027927042,0.6692239369776888,0.5129135325776002,-0.20622968723724244,0.24567870289524388,0.1812777733365924,0.26298107049219893,-0.16469216817082816,-0.15880538809496025,0.34866102865108617,-0.13889899228253455,-0.04703524462243855,0.27021845541467554,0.03441317289740022,0.018218104680205814,0.11467793591535125,0.46595862925660775,0.29934437897921196,0.6016239602478973,0.03548437054660159,0.3399461162219631,-0.18148969626524739,0.3866815180128087,0.07321805376343817,-0.038244160164386413,-0.20111605875997715,0.3220106257522605,0.04098759537063731,-0.16807618097705457,-0.01223472704779191,0.15903643270605755,-0.17016280140907258,0.07271771262875555,-0.12765123843716528,0.058155128941107456,0.12513755073455282,0.5489660898463746,-0.2345401931093755,0.22183270528346544,0.2227418279710335,0.08005427569825263,0.2647496260751905,0.4519918500263353,0.4212167499502348,0.34975692657600893,0.36181653175552503,0.14821647953142159,0.8634418867117895,0.5988619033622807,0.1318900338476882,-0.19636390172645676,0.3021617682045117,0.20880257290979531,0.8250119069116272,0.12213615389139704,0.02155595111490817,0.13276992064465015,0.11906716221662549,0.7911799473349782,0.5428751111420953,-0.19011033583807355,0.20902716033831872,0.6005390907734932,-0.3080882267093185,0.16297842068460575,0.06748685187610715
Cerebellum_Crus1_L,0.1874280643376907,0.0029893585967480352,-0.024400241408443046,0.09478401724983812,-0.3044615908793511,0.08734291922011296,0.09579307188349624,0.41395900673313224,0.28316233911240835,0.2538009797840391,0.1736330470958802,0.2945936530708466,0.44788281847461586,0.674800295693866,-0.061157457880905826,0.5508286763465321,0.01617463319666905,-0.13146614642838259,0.25243023957013627,0.2955163174035013,0.13670940492629371,0.1267818113988598,0.06824424217318269,0.4353770415675582,0.1753537412195008,0.28556702686855373,-0.05703701622936101,0.030644999423578113,1.0,0.25822171199899735,0.27535885367012086,0.27587396043944556,0.5818341941408778,0.18631096300198724,-0.18984436684797695,0.09122191114907388,0.16238350788723285,-0.32483014087764966,0.45137340188526864,0.26520837542100373,0.6533494812826192,0.4298456203048444,0.31058892221712026,0.13127343576989436,0.09009313613329875,0.10300157737569318,0.2818248002804057,-0.2869395660038394,0.44445063972199317,0.3095781535755082,0.017867792838140217,0.13324935039669303,-0.285432488557232,0.5513422493326235,-0.11606966605389957,0.01756796827519643,0.47811876241987455,0.0027724834427477318,0.30765363700182125,0.5807494603124217,0.5063848312283633,0.3267895373724797,0.21932074326247783,0.6888743069602152,0.5159724558464048,0.36499466856401735,0.3963490459822047,0.09062475590359913,0.3818330735928401,0.10547017887865122,0.3037000048248893,0.21188826348975603,0.24723933005250176,-0.1469269562253359,0.3400189633619598,0.31851716095762606,0.4834504471900674,-0.18966665488200987,0.368417841590498,0.43856183945128985,0.5400035598742704,-0.32619545240865583,0.6301646273406978,0.21913821940037678,0.3896815812759296,-0.3644966176072627,0.21032744319783522,0.42228568660910365,0.3306266890892534,0.30611715940557455,0.3039380817954011,-0.04971745371666764,0.2507441950351568,-0.1673010764656877,0.18918986404215676,0.2997703747406391,0.3964294329462965,0.11819880187969267,0.3538783371969516,0.12939327854796084,0.3052282445966961,0.2124514123058191,0.13447675407300275,0.32252698364479265,-0.04721085535629432,0.1741824088947569,0.532741974073516,0.2574143564646542,0.2060824890721928,0.3080534033992924
SN_pr_R,0.6025298482282299,0.10377539442343614,0.24303110249297152,0.4106410498373089,-0.16990813533014784,0.08929441657856624,0.5859069807504775,0.15264968517437244,0.5201915969096009,0.3504771865417933,0.053344202103873584,0.6265022410240392,0.3617210014123975,0.23575294426350132,0.09009371611107249,0.33049682957799564,0.019479203735615794,0.09914164865757724,0.17122936788288318,0.6555100442308847,0.6288587769611488,0.4230569010909127,0.5735833675165374,0.6263524820990892,0.5004827809695341,0.5547530258551467,0.47587239506992357,0.0968481381491099,0.25822171199899735,1.0,0.6494355164487311,0.25965626156074023,0.41363298222425265,0.1815859055801402,-0.25275703279354356,-0.10037892856049183,0.2713574089405087,0.11992386306331748,0.6729054514852243,0.1333223709031581,0.5948641977186295,0.07084973631373133,0.49668788324456736,0.11785157390944416,0.37244288477967913,-0.13831434229276673,0.5270424679651189,-0.22441663187100855,0.5368481207330346,0.5805527672792498,0.5649092502630356,0.5016332263817872,0.11894339642482588,0.2663107000430571,0.37464862824743195,0.14448115317761778,0.5460856651573456,0.26063821144423505,0.6497055636846534,0.29225629929715624,0.4976780462682675,0.09650664306344842,0.4993214548685367,0.3044436677859419,0.3677397502755924,0.41350305741595594,0.48994126195037496,0.450081411775526,0.5634969918151173,0.2508486702768183,0.6138547434238354,0.5018440283770172,0.5899855278723684,0.4446284017159516,-0.11043137271518101,0.4299664011051978,0.33678776676166283,0.0889787548840281,0.5561903512064289,0.5521279770329898,0.46114243545972927,-0.18137245755786777,0.43306627372003836,0.3280344655381879,0.4473838557453601,-0.13789726841532118,0.5227551321766648,0.25393278026293425,0.6035096434105544,0.5861643784293502,0.39462419776043506,0.028527438244688258,0.4313831051326741,0.03401024775685301,0.22175994954143924,0.6161820027611307,0.6277263834252899,0.09225697155996125,0.5322915685759109,0.016289021689868066,0.5909100172220467,0.44876419433561676,0.13564791504476426,0.41948533763692725,0.42942871798684346,0.6628425060269982,0.3357632369426046,0.3059213460688734,0.53634805617176,0.5904896853284213
Frontal_Inf_Oper_R,0.7989356092370482,0.28450919879337144,0.22661465312809256,0.36738241049097253,0.01760387361943709,0.41040687920440033,0.782361932688384,0.2618094195329473,0.6048647528396812,0.357097265889567,0.24716183455336754,0.6853831886264264,0.21820696841276493,0.37964770243846685,-0.014334497442290695,0.42553399849040724,-0.04997164597867686,0.0019844433154412944,0.38327554369319244,0.8006262028296447,0.775371650428289,0.43677603338279036,0.6887353082196866,0.7734370431273674,0.6185490746311909,0.4759771348979339,0.5752871434753924,0.35744413684686555,0.27535885367012086,0.6494355164487311,1.0,0.39345771587251593,0.31356181818111245,0.2197726227616348,-0.040151795534286217,-0.059129229759581355,0.22728115674399527,0.14057396589338603,0.756060705675282,0.03440601606519322,0.7000276500388611,0.05680285244369964,0.8030144088057372,0.022084245668909718,0.540356032344566,0.08225705247755759,0.8005497156128872,-0.23789186884344943,0.7660217943615247,0.5513322892010301,0.6699836903082143,0.5629431158450728,0.16926865039086947,0.36031584004373457,0.5107049340421349,0.21009733270763276,0.8328941965553648,0.15788359736915264,0.6737994041672534,0.3410045298395797,0.7610520446765312,0.22523658980551034,0.7745121280336353,0.34050223637522437,0.5614616849159613,0.2679034830416878,0.5558584538076495,0.41756097876374365,0.5797755203605647,0.23885375112085885,0.9143574989428915,0.6915878629092244,0.3411418973222935,0.32126546342017454,0.10419009984700046,0.5562729722182571,0.18660452596997923,0.14508186010027116,0.7251758195022056,0.6451914963111096,0.6718057822120831,-0.218888863991307,0.6522011351341842,0.41895709621702454,0.5819033806089448,-0.028453461221834543,0.7606237769727986,0.41360464546674064,0.7480561582665451,0.9130826047797327,0.6427940499207243,0.3424317643918477,0.7262492754462738,0.24898376481042084,0.0950982385214329,0.9057485774285193,0.7934837463079539,0.4119501024171765,0.4993402255462722,0.03388170666102052,0.7707323956623853,0.6505686745648115,0.46529022419839927,0.6798051586145026,0.43236207353492834,0.8612382306822596,0.5764080821483692,0.28527495052375074,0.5545044219518677,0.7622224138385735
OFClat_R,0.5470298582316696,0.30014890631636826,0.5269710184579983,0.4102902344958551,-0.07765600082726516,0.010729913947788229,0.4602617669931734,0.25130646481092034,0.3512222544024803,0.5103573068457495,0.08794375514164472,0.493942515637521,0.1402674748210201,0.32562438518242026,0.44266770610148287,0.4118292033680774,0.08185847502372343,0.23264449112742577,0.3406256021876897,0.5216051051174324,0.4832600416352645,0.32159862053294924,0.4538956978438407,0.5899280473342614,0.3128746014780287,0.28809052136772734,0.2816678082163349,0.037615063690465245,0.27587396043944556,0.25965626156074023,0.39345771587251593,1.0,0.32641378826740713,0.5180083499097173,-0.22238035483545054,-0.005123272932021283,-0.18072142209235809,0.19905577265703403,0.5084192322477666,0.046146367093302866,0.44241737776467793,0.17267153911104796,0.5427079710366151,-0.017356791749669392,0.44906992103840027,-0.02555781629658194,0.4590220743530806,0.08922145756064273,0.5331219415879415,0.5259511528004518,0.4542404428512487,0.5723859212016059,0.14012597806217766,0.37727816447309775,0.39050853521632994,0.5018136119621264,0.5761043825981863,0.023114590783859683,0.47173750288188704,0.3623381916641971,0.4864817460800548,0.14853403150779415,0.23537864274546136,0.35928161209792614,0.5405717789966381,0.036919846176612835,0.3433746762426182,0.17550441749749562,0.45070928582664915,0.011810644253214007,0.5238336179662277,0.381320928325922,0.21563939495611692,0.2837377428036629,0.18452528770169177,0.5174541971079171,0.23335115379658364,0.4837461442579179,0.512720620563425,0.4172742801569252,0.3714333520414077,-0.002224188757326656,0.49587886493622557,0.5306297710782931,0.4407568012010996,-0.18185422721980712,0.4136933100523426,0.3006966599129611,0.42426476177873523,0.5812792008558555,0.6254548127977759,0.04837711456034668,0.3747075334388853,0.30654943712323157,0.2734930125888565,0.5508144850578356,0.5520836878104596,0.2007749510008105,0.2722061929568872,0.18917879132841645,0.5517522912610895,0.5688449590456365,0.26468786261569066,0.3946476181381496,0.26940054032956423,0.4720249819594838,0.29555287962812465,0.31530665654592843,0.20088951299289873,0.5756300968100075
Cerebellum_9_R,0.45712717480429965,-0.15722879710367663,0.173852977301707,0.2729794957595027,-0.323512578885396,-0.08909020048686242,0.250395402333478,0.32990072899874395,0.6009949796519864,0.39126936200988305,0.12577736114507262,0.5365783471363452,0.6671362819180875,0.47381156756518794,-0.0008545972120217642,0.47811986494216746,-0.05571742013331079,0.04893788045560774,0.16030826622086455,0.5423527906132992,0.38939025965482893,0.455057656128541,0.40299255491185176,0.6025009131880553,0.2634498619077286,0.4821517368059289,0.29989585465606117,-0.12430412949862578,0.5818341941408778,0.41363298222425265,0.31356181818111245,0.32641378826740713,1.0,0.282494583854868,-0.43722461631446496,0.04400083469087164,0.07589118694235789,0.1966928611945419,0.7099872260813003,0.05528384201366757,0.6713821398959847,0.4988925647430861,0.4539854061070408,0.24991010956809678,0.43822668825466177,-0.07480732335242575,0.4651773137123843,-0.16315061496082425,0.6416622805951089,0.35444034496385807,0.3002072421627447,0.2651503053200348,-0.12370589237782643,0.5931486561057412,0.19006111883790888,0.065394047495972,0.5703837387348065,0.20891877748207427,0.5783283952890927,0.6731078968272253,0.5429286434775181,0.4460236793788377,0.2516058886513784,0.8316996271313661,0.5561284265312394,0.5454303123884384,0.3173880488644823,0.04701024828181706,0.562537420029656,0.22406404214427314,0.41026081806354514,0.419138805786293,0.3782043718438842,0.0824527136134961,-0.03822667299716568,0.5666826381749808,0.20212715035179732,-0.011317770877608864,0.5156126178218284,0.5511768148497203,0.5769480555063525,-0.19664739273767795,0.6103712469155216,0.2242183031100628,0.7891453313136992,-0.3483261815371518,0.44383278899566037,0.42863119140912975,0.5742437838177799,0.36766169390404646,0.2988768649786017,-0.08197193179241445,0.33863846504219197,-0.1825214893921277,0.24952008238596995,0.4582247049534904,0.6063245117696593,0.05548309558131103,0.49201756484645753,0.20895416826723703,0.4319743070814736,0.4040033897205482,0.08319924770225942,0.4109454219892297,0.19080676123126836,0.3769464036257615,0.5174842045017238,0.6260315963684606,0.5159463155091205,0.610615643393927
SN_pr_L,0.35189755474811507,0.13736677802021427,0.7040518352042469,0.39482507580889264,0.14576835587877499,0.14437344505466707,0.3483602194104008,0.27158178837005587,0.3343217861850945,0.5685651951907765,0.2865757747810969,0.3236903624932116,0.10957538166328576,0.2316022675672089,0.6076397653228598,0.03149752856898995,-0.047929159008777346,0.1355295941228982,-0.006432125679342926,0.35155182930670803,0.2466797142247352,0.4190895254844831,0.3083432190595183,0.5170592210811265,0.24792809530593418,0.3272163187817155,0.2631014111930401,0.04780889390461745,0.18631096300198724,0.1815859055801402,0.2197726227616348,0.5180083499097173,0.282494583854868,1.0,-0.009263497070076373,0.031167567646454966,-0.3171058239997047,0.10746130508482186,0.4233479618650184,0.06986006158030367,0.35137663578652073,0.06672911167832873,0.3539519076154718,0.11156211796363392,0.5222314633033375,0.09352310993612038,0.42667465274782346,0.3694204679041541,0.47827459995367577,0.5488929415002785,0.382577831092952,0.38065120770334154,0.08632768047605463,0.4366441340787234,0.19751615996097252,0.6352359349146901,0.26785872841131714,0.015727037359443627,0.5329790671842515,0.2076976307539961,0.3761709454100729,0.18528535008261474,0.3124176871145325,0.23173694328013744,0.6112881069234123,-0.16119520495963632,0.31581808347458207,0.041466436008321166,0.6164085965383447,-0.006179805215737162,0.295477113190531,0.0018223485262918488,0.03961351291221487,0.11072514915537308,-0.03023387400146811,0.4122159150560391,-0.13232895613855625,0.5418893581675873,0.1569965755383026,0.35146376211456065,0.2855194788670272,0.21819115897626648,0.3564728607822478,0.5544346979908857,0.33866777644508766,-0.021864666027587243,0.30801673717982103,0.32918351815000696,0.3038999870195266,0.3982448390030553,0.41938229091129575,0.23592353879410355,0.224656499814302,0.42861785600134894,0.4747525064427853,0.3190729674890612,0.4615894741465111,0.18024710759485238,0.3219671157303242,0.07662175074159551,0.34098736794597095,0.5682172518152131,0.33193639306602785,0.43457828507928803,0.17640513008987263,0.30770618118465576,0.28262068181137545,0.18968258355334253,0.24990358145730934,0.34485240436774345
Parietal_Inf_R,-0.23981663919941815,0.1369501192949989,-0.16651586522331913,-0.22084396695941827,0.5715396138403448,0.7503391761139029,-0.04669520441204287,-0.2888427077375328,-0.10780801607085619,-0.28507024080244464,0.6141052164994395,-0.41280952737940485,-0.05594317308231895,0.1426666237704394,-0.24978328376086342,-0.29496942635090395,-0.06905467021904173,-0.31618704773502126,-0.03770738676690542,-0.306858272822516,-0.17796176697077137,-0.29445943049465134,-0.41384591937451837,-0.20113816314320754,-0.20558821325660945,-0.25031659111794397,-0.25716773962509304,0.7347590480974765,-0.18984436684797695,-0.25275703279354356,-0.040151795534286217,-0.22238035483545054,-0.43722461631446496,-0.009263497070076373,1.0,0.3306030395735428,0.16992380540994478,-0.3011421650800679,-0.4078587785045015,-0.06126266046538344,-0.19201985148631392,-0.21608454576667485,0.01833915608397552,-0.1475950146276826,-0.20557660144783146,0.6913839475174712,0.08776986608569104,0.008543126475654562,-0.13658909029002475,-0.049635388512662984,0.01721262731220853,-0.4361120039102137,-0.14247720995676103,0.08201273830140907,-0.3749231262588136,-0.060758876051728104,-0.19991034583448458,-0.05056092135622645,-0.284228522143363,-0.17825681279344943,0.07058815024933135,0.17065648388884225,0.2877602022976086,-0.27708893510282784,0.07781892433228224,-0.4233535254036933,0.07171573245396988,-0.07670434732554467,-0.28035429417584284,-0.33960492671091913,-0.12293315822871233,-0.4106082486236582,-0.4662090407477064,-0.25090315097296456,0.17133366138212036,-0.45001459639372643,-0.18996643290999612,-0.16419426349695135,-0.37738039251069344,-0.19166994958266717,0.15414011006522713,-0.005957011727976935,-0.11184739982579696,0.024175482477426707,-0.3055565781940412,0.40521970509928806,-0.035081064661357686,0.23886268220085768,-0.10706837326755654,-0.03132166099257324,-0.14956265490477902,0.737359068435617,0.11366440596966841,0.11303040053432618,-0.19116285108821188,-0.1375096907935875,-0.20081363695975565,0.5439621818908541,-0.12931301668375617,-0.08212136967893853,-0.2442333532724193,-0.20015848190854615,0.6268816346076012,0.16907347425739744,-0.4213949598934847,-0.1896353076109657,0.272350740012766,-0.45520195462947033,-0.1496481204667571,-0.37766852001243983
Occipital_Sup_L,-0.13217496216896732,-0.043528669884860656,-0.11350030224702606,-0.11382347285475036,0.3096250703614447,0.38972688520771104,-0.03912022423531269,-0.04338697738088216,-0.1368121972450749,-0.12066220168546042,0.3562794498318107,-0.2555991523331068,0.17428101621668735,0.26313339207844855,-0.209322381514404,0.030933490110339783,0.006434752744318193,-0.3008922343917368,0.03415368727742053,-0.0639801057245083,-0.0652896767274669,-0.2556105437127934,-0.27182400066069956,-0.11464557768114264,-0.22172098540814025,-0.07995072163607846,-0.2071770447090372,0.36532705215172445,0.09122191114907388,-0.10037892856049183,-0.059129229759581355,-0.005123272932021283,0.04400083469087164,0.031167567646454966,0.3306030395735428,1.0,0.11377806225797964,-0.15844333795869348,-0.09842887699619247,0.06857544798078738,0.03828765143912642,0.15022094795906807,0.17341456582477233,-0.17434405215413384,-0.19024237194670318,0.4614599580699182,0.11892025301669551,-0.21371550954185492,0.04723113491301937,-0.003809289813747091,-0.04098990892526398,-0.21483758307116535,-0.3817964562622509,0.32627539690284457,-0.3760443388098364,0.014738126200102114,0.04071355712717829,-0.28604209068236613,-0.12421092548900753,0.1693302523095202,0.18455274016835882,0.33978343283198603,0.13390830891387587,0.15964024003901678,0.16494396833317515,-0.07227322933077363,0.017575335433245753,-0.18204042338263915,-0.12370819227185954,-0.3374854540544773,0.0039167356002341325,-0.050662024305673584,-0.07112633907729642,-0.17337477655513084,0.062453339531280835,-0.16121598480464036,0.07139270046144071,-0.1725301159906026,-0.03513416620375431,0.02198765536546993,0.25823511175646313,-0.2272004984183618,0.21152706545540406,0.12956732532135293,0.061711533319277416,0.09165530287020705,0.008499971618550234,0.2955618580525672,-0.004593126505651323,0.013829663666971505,0.040490827854124285,0.3537289650123747,0.15580481796245593,0.028123828936517797,-0.01935348993084389,-0.030989422598296925,-0.06845321657413737,0.36842011415364545,-0.00952047390657233,0.13374489147733892,-0.06585438591841203,-0.12103676216749006,0.39532005734716463,0.07273678678366576,-0.43319766982495006,-0.09897207777274328,0.3834027114039061,-0.1560967075313776,-0.10108344723057974,-0.1391730028954439
Raphe_D,0.1321180191950555,-0.3187195024407268,-0.29693269823716,0.056407028303143446,0.052351021541524226,0.38534146207688597,0.1835636679602813,-0.04586633084376074,0.14719698131403777,-0.1211419613304266,0.1865363906841262,0.05004544817288353,0.4752592119394755,0.4063063828902421,-0.5433346370615167,0.011559011647248135,0.09414291820362183,-0.37474897330505014,-0.19746130835182477,0.20581234969437162,0.30900362495243594,0.024609457203211994,-0.0402305566904455,0.07166631934020788,0.02642337096149669,0.19096044849027793,0.016700521707062356,0.2994300020353011,0.16238350788723285,0.2713574089405087,0.22728115674399527,-0.18072142209235809,0.07589118694235789,-0.3171058239997047,0.16992380540994478,0.11377806225797964,1.0,-0.05733538844887614,0.09308248641621909,0.23076953726243685,0.08611061317019837,0.23061791619314773,0.2130000543873661,0.17400692625443556,-0.06176792036769262,0.32090781648863714,0.2303453919229653,-0.5666872758526732,0.19331873684294593,0.1538267845461726,0.01121076374700784,-0.27761940739443614,-0.3828920770163397,0.18591321535569635,-0.11569855352324633,-0.513063637042152,0.19950272052312312,0.14381972037972332,0.11258405866050285,0.38181285400793935,0.21344176155318054,0.4053076951941965,0.3575389194773066,0.19750054570239237,-0.036839058304743204,0.5755543139277042,0.3542514136478474,0.03358678605358401,0.0931511464366746,0.10231021364005545,0.20803372710534845,0.14379111575613135,0.29418940786643216,-0.08393173031144113,-0.06991879750136494,-0.23975100496185625,0.2654053383364974,-0.50892919438871,0.15754718346716443,0.09459032790583138,0.30181834810059915,-0.5218441760009229,0.18036360840640006,0.035655786985296443,0.16474582600688234,-0.052221377876521834,0.31833118808043276,0.21930211661349605,0.33861175614743866,0.08748119230880895,-0.05818420963624708,0.2354670913893224,0.35825562432673613,-0.37557774983664666,-0.060741806108363695,0.19704169178511519,0.14133679230801938,0.338455549616609,0.3066758987862012,0.14028423619704525,0.18979072046192116,-0.06063739819707721,0.15404213985254994,0.22734810083070367,-0.21299876899903628,0.19152873867972636,0.34500309771416615,0.0302462944056884,0.22884770369671317,0.13557737263456798
Temporal_Pole_Mid_R,0.45209371579013286,-0.2198653277701291,0.4319107086227426,0.5329216608688551,0.021493773498824614,-0.19724878492402542,0.3590480589318721,-0.14629009426981263,0.33874808250422883,0.24856929454959276,-0.1740514751024152,0.45942504769641984,-0.022489702951952507,-0.3025772184868912,0.18522084486440765,-0.2577875833895321,-0.13641720436618926,0.4801268805104147,-0.22581290455148503,0.3387108244793044,0.44222670549845133,0.5256117725417101,0.5597520313799541,0.2627679131101889,0.23707050598617435,0.27809120053552816,0.6675324128675928,-0.22500423469847564,-0.32483014087764966,0.11992386306331748,0.14057396589338603,0.19905577265703403,0.1966928611945419,0.10746130508482186,-0.3011421650800679,-0.15844333795869348,-0.05733538844887614,1.0,0.2810727439722929,-0.10967623822405066,0.13330256243399755,-0.16183432548344628,0.16239297328984642,0.3525090076240292,0.3728395681638104,-0.26154057253859,0.2328933995252737,0.411203874698355,0.2662568865815401,-0.08385319769777491,0.30878627146647936,0.30614506028751653,0.5064106741158515,-0.09264092839684376,0.6576893474627622,-0.028793815067894267,0.13833817113910818,0.4377990160672735,0.45178121720261954,-0.16020335501487645,-0.03379353612214051,-0.036259578320112916,0.1309675691039015,-0.11062679717412069,-0.06640248011560335,0.40020668579732926,-0.1362736318237663,0.02232555922173364,0.31917653665185974,0.3170917333299694,0.18814335620927064,0.3152038216067719,0.25958985768580217,0.45509119890478283,-0.5884589945112173,0.3729104851006834,-0.36527655120656644,0.48946526671841023,0.13079139613410498,0.03605938920241777,-0.07443416273031646,0.43581438862818844,-0.15088876311029925,0.2571070547269767,0.34045704870658744,0.12793312084504463,0.26211971507254683,-0.020667914821973794,0.37879612735563767,0.13925492211847104,0.0592946880244218,-0.018494958139793682,0.10951743471906845,-0.0013848045472659256,0.13176926656011337,0.24168786146179713,0.2827021224162861,-0.10274879312136083,0.18615629527831837,-0.009338977876904788,0.16707291888839415,0.27765599302500565,-0.10597215065340285,-0.0363170928153964,0.5114375887312933,0.4001738409389113,-0.136001173851912,0.330953872605647,0.35859586698468365,0.3925042063350272
