,Cerebellum_8_L,Frontal_Sup_Medial_R,Frontal_Inf_Oper_L,Supp_Motor_Area_R,Temporal_Sup_L,Thal_VPL_R,Pallidum_R,Cerebellum_7b_L,Cerebellum_6_L,ACC_sub_R,Thal_VL_R,N_Acc_L,Occipital_Mid_R,Thal_MDm_L,Temporal_Pole_Sup_L,Occipital_Sup_R,Amygdala_R,ACC_sup_L,Red_N_R,Temporal_Inf_R,Hippocampus_R,Cerebellum_4_5_R,Cingulate_Post_L,Angular_R,OFCpost_L,Frontal_Mid_2_L,Vermis_3,ParaHippocampal_L,Frontal_Mid_2_R,N_Acc_R,Frontal_Inf_Orb_2_R,SupraMarginal_L,Occipital_Mid_L,OFCpost_R,Heschl_L,Precentral_R,Cingulate_Mid_R,Cerebellum_9_L,Cerebellum_6_R,Supp_Motor_Area_L,Postcentral_L,Cerebellum_7b_R,OFCant_R,Rolandic_Oper_R,SN_pc_R,Pallidum_L,Temporal_Pole_Mid_R,OFCmed_R,Thal_MDm_R,ACC_sup_R,ACC_pre_L,Cerebellum_3_R,OFClat_R,Frontal_Med_Orb_L,OFCant_L
Hippocampus_R,0.3882352777061563,0.8134706163958354,0.7655067311404337,0.7957184061549686,0.790724060091797,0.5543578376311559,0.6465067741775884,0.23420834702066587,0.3988468977749843,0.3307158448400049,0.7029776097648653,0.47137425620387885,-0.028539435742274043,0.5902723562322407,0.4390284379894345,0.08396535056799102,0.5641287404680826,0.8196174693362147,0.7313514890110461,0.7559601783575489,1.0,0.8823765677563585,0.5989208987931479,0.025887027475882625,0.6700327927261229,0.8399983777629022,0.8686233884807525,0.848961472023775,0.8229396882969297,0.3956862406651863,0.6102781205176636,0.45683174846415886,-0.08282079482106115,0.5953537758140764,0.6916664771078318,0.6288624440717262,0.7725238726217025,0.43361037692377336,0.6584589577033957,0.8177991906181019,0.6421381913916928,0.3643859207721715,0.36739439343573516,0.7176921099815123,0.7362287013817544,0.4514316854903552,0.3261618685281658,-0.0034987029780492213,0.14886840719552383,0.7096988207839676,0.5301634567514543,0.8207912249225712,0.5877015147044673,0.38685554170345415,0.07887228427077825
Cerebellum_4_5_R,0.5311708112020628,0.7199362585899245,0.7815626672331741,0.7285183670526825,0.8455008030757242,0.6248755978739422,0.6288201657010429,0.19592163081375552,0.43370263752521526,0.20680918989133085,0.7022639591714074,0.5301721637261104,-0.2204315731131096,0.6568127215499018,0.417897515507195,-0.009181461462604578,0.4789809694943161,0.7610341869974308,0.7324667815937167,0.7988574210899615,0.8823765677563585,1.0,0.6494635355646661,-0.10181334136199988,0.6112503262386354,0.8630596546575814,0.8699104395560481,0.7945423717648668,0.7942105656152121,0.5046545258333032,0.4662019723036231,0.38828870051553,-0.259130666755054,0.401478156240605,0.8266367712751531,0.5805870375434836,0.7744085236120167,0.5631820275383187,0.6850588816476634,0.7782567488723824,0.5613595543876578,0.41883105052257297,0.22542806044684463,0.7500065476904084,0.5957375519980751,0.48675700346497625,0.2810727439722929,-0.11764332733864714,0.23409213570992088,0.7487342716654425,0.5152990859891946,0.7864611477681458,0.5084192322477666,0.28518283314883425,0.1493400070170887
Cingulate_Post_L,0.3029441977824027,0.4891511489361201,0.4801410478467362,0.5840384607665413,0.5086900654255133,0.4891370938553382,0.5822777602013539,0.04021419122789066,0.25506276993190624,0.31566941896900114,0.443779004730869,0.39967105582987167,-0.03689386693294372,0.461023961321893,0.4980573119753899,0.19026031226963033,0.7375542715226999,0.4398097341220126,0.7419298221606498,0.5576100224728874,0.5989208987931479,0.6494635355646661,1.0,0.02792851870126454,0.6217329818296898,0.6359778447680627,0.6812790116802633,0.6233591468513378,0.5926009095684686,0.3383852573825479,0.4359272665037455,0.2728653814371338,-0.092080274686982,0.49892277682922553,0.5276984509688845,0.4987050624622795,0.7030745342052225,0.25255359958517326,0.36715174461955596,0.652161082931339,0.36016961401546155,0.2498234255560488,0.5038710989148277,0.472466400506492,0.3365926815588509,0.4908271071098385,0.4048715289213493,0.3118841959442415,0.5321697913288075,0.2967540946423393,0.5529686052389376,0.5489373574441444,0.4173355291260605,0.3100194648977295,0.4970624341493549
Angular_R,0.2812978554960622,0.046227339344399834,-0.0158137105225199,0.29473540756202093,0.12376589138429718,-0.15109063736394732,-0.23444923023427303,0.4692417907204805,0.5174541644773001,-0.2081009507720748,0.2329445180581437,-0.2338343405892661,0.7483924382370353,-0.035597119747000486,0.006056549971795711,0.4209423112406414,-0.1679739436294117,0.06624115135380979,0.1218652874299715,0.1115573973178477,0.025887027475882625,-0.10181334136199988,0.02792851870126454,1.0,-0.007339231171018682,-0.10528846360510065,-0.06631999471880824,0.002022623881326144,-0.04222680855607465,-0.1627723721530093,0.07317670969764418,0.5657633853906583,0.22413196945851188,-0.025476306225377453,-0.1921727735447975,0.35426954863164084,0.10715679609179281,0.06289373108253249,0.33511668443862763,0.18802113078979754,0.3693242285411798,0.260169369761935,-0.230989000182582,-0.1260317879462455,0.23604045886962485,-0.5303585264284066,-0.26154057253859,-0.17132327323516464,-0.23802556627295637,-0.13006320575106212,-0.4386361003116653,-0.037633630456134146,-0.02555781629658194,-0.36581066044151545,-0.4604365464528077
OFCpost_L,0.38903781058597803,0.5821039611700619,0.47251721166064686,0.5730824960727388,0.6031718383577882,0.3748772578239044,0.3844596954043564,0.007536967546040496,0.4682633506545227,0.3337318366695407,0.44620126733695054,0.3620717138875876,0.02557043911344698,0.36135650954832926,0.3833713437010767,-0.027192135039959073,0.6334929841007847,0.6306333559494797,0.6110978969168178,0.5962482037833776,0.6700327927261229,0.6112503262386354,0.6217329818296898,-0.007339231171018682,1.0,0.7127140301111784,0.590506715575006,0.6005393221417725,0.5967877156267823,0.28264512290401755,0.49441565625436995,0.41479825946749704,-0.2932719500203349,0.532587135547875,0.45966736288770765,0.42799605697717885,0.6399489734645909,0.25866982792160703,0.6112879693160388,0.6216963063218821,0.4737875093886903,0.3334410173392763,0.43441479995563886,0.4441392482331128,0.599904790029954,0.3047899160740292,0.19387492932627468,0.12152522377333716,0.26566637019930434,0.537558857934997,0.4758457757861131,0.6110039521849752,0.7118091172517305,0.3203240226262333,0.29856299052165747
Frontal_Mid_2_L,0.4032343101202674,0.8327646010894356,0.8216782772324882,0.7993116091570815,0.8559083968880182,0.5342836992839762,0.6559497448103366,0.05270256975133496,0.3740113850458033,0.1727559818652162,0.6302806809171998,0.6102994697286998,-0.1550808121634336,0.5588833636249937,0.2686401158265496,0.047002339819306266,0.5140323310574532,0.8373988541944318,0.7442927678016044,0.8091719122330487,0.8399983777629022,0.8630596546575814,0.6359778447680627,-0.10528846360510065,0.7127140301111784,1.0,0.7956087523963267,0.7445142896086616,0.8860316168866332,0.45377130312637104,0.5013837267026996,0.5084642983231914,-0.1950321679524954,0.4442609223871914,0.787533443150153,0.6167528663483854,0.8698096700782356,0.4648025389209892,0.6377157042096221,0.8595128158362354,0.7167096058262374,0.39244800868942575,0.32754921247066565,0.7988828235804434,0.5991920631178004,0.5405806311022874,0.3925042063350272,-0.039336296692993454,0.34011808777893787,0.7769607445345043,0.6593889895261458,0.7428219857409949,0.5756300968100075,0.3647592895071069,0.24838720962386357
Vermis_3,0.29447215501804264,0.7070344677112264,0.8007523929688177,0.7465395724333932,0.7702589005491738,0.6242973144591337,0.6424932186305125,0.10650517270088582,0.26777347586550937,0.3409373632629852,0.5805869261003895,0.43991567891796457,-0.1596780169425866,0.5885124446328553,0.5299961448174952,0.03805012542766779,0.5488717567269734,0.764194874933649,0.6968164268313357,0.6021194499223848,0.8686233884807525,0.8699104395560481,0.6812790116802633,-0.06631999471880824,0.590506715575006,0.7956087523963267,1.0,0.7377671628567255,0.8182682756066321,0.3464346449110185,0.6543175041679263,0.3296926966956532,-0.0726212073142861,0.47404029289771715,0.6742179423819428,0.6047532489419213,0.731837180473112,0.29894748711142016,0.5148774118321497,0.7977469430440294,0.5719476521675754,0.17391684456938192,0.41893857834442755,0.7442331627812998,0.5559310950979403,0.6039442745505433,0.27367600530994834,0.04494871329295828,0.22956020302817984,0.6605817587359327,0.613058936750612,0.8629501745684243,0.5583691620126247,0.3414787865870202,0.21769242293315458
ParaHippocampal_L,0.35009718803619927,0.6817942889720074,0.5948206766528066,0.7133729071040525,0.6082665806463524,0.5102395169898286,0.5731629398860508,0.26778426307876446,0.3977917324409582,0.4047343077337597,0.7044590409733595,0.5089262208642544,-0.0804181426366495,0.6855234791535468,0.3562926121343887,0.09437702527499645,0.578523031883326,0.7282519445848147,0.6702648683971699,0.6636547503498113,0.848961472023775,0.7945423717648668,0.6233591468513378,0.002022623881326144,0.6005393221417725,0.7445142896086616,0.7377671628567255,1.0,0.7177332767165467,0.4752000896659037,0.46085858283907627,0.36590933370812745,-0.15857661535097992,0.6624448858210039,0.5895653443998308,0.5774262062299871,0.7188003686889067,0.39281653588546067,0.6006771657697773,0.7278866862470996,0.5567485212479678,0.39085647232487486,0.35504305660787827,0.5213115846494903,0.6715744135301172,0.3928903013145762,0.31917653665185974,0.12350340406274418,0.21369340176102053,0.5401677793213194,0.4594579659389275,0.6956933828581712,0.45070928582664915,0.4844078574184367,0.11028470166528549
Frontal_Mid_2_R,0.2532624671845788,0.9068382734612875,0.896253423461168,0.8507667305054549,0.770439576327627,0.6337217329927187,0.7656107342968231,0.11867113525379606,0.2793592383224907,0.18101541319660094,0.5946085719850394,0.6183969364496548,-0.13768144944019095,0.5979168291575135,0.41571575829495777,0.09534776204524134,0.4380016394476621,0.84952574285876,0.6670616896043993,0.6404887012306496,0.8229396882969297,0.7942105656152121,0.5926009095684686,-0.04222680855607465,0.5967877156267823,0.8860316168866332,0.8182682756066321,0.7177332767165467,1.0,0.47803477065836575,0.5116265210621371,0.41414469192172043,-0.018660297535565556,0.44558425474273783,0.7393984599535564,0.792026316898887,0.8700122222915487,0.3259161901851492,0.502239888549478,0.8730537247568946,0.7243695409237105,0.28840028761621816,0.3742564560713374,0.866629602280431,0.5510672902657908,0.5695910071681848,0.4001738409389113,-0.033738117261863675,0.3012340086866656,0.7550929146687714,0.708107095498607,0.6992230527902347,0.4720249819594838,0.433184595878395,0.19068908644530944
N_Acc_R,0.27815395573750745,0.5123452642630837,0.45283884169913663,0.3223059541680038,0.3679685813434522,0.3434200715400327,0.3350003909273205,0.17483277238442574,0.16026918745589885,0.17612232540548148,0.4300402567997229,0.33784320003772,-0.348375115939944,0.41594988855619514,0.17304105938101672,-0.035467825566199034,0.2916424602379737,0.4429467121254143,0.3148737613993344,0.40595046868056356,0.3956862406651863,0.5046545258333032,0.3383852573825479,-0.1627723721530093,0.28264512290401755,0.45377130312637104,0.3464346449110185,0.4752000896659037,0.47803477065836575,1.0,0.22061349544147144,-0.021382345648538914,-0.22327111840484812,0.20483283334085284,0.4758154115781916,0.26455628086946814,0.4671362363792559,0.33107717902595535,0.3356430366738086,0.35805220122251363,0.2925728629148417,0.3533644482178509,0.11050682150782783,0.44617100768216844,0.3110841148740211,0.22405132651107418,0.25958985768580217,-0.223141452581717,0.07048000809061064,0.49710298674615416,0.3316615750419783,0.17886731137099615,0.21563939495611692,0.25741627572315773,0.14646285435323525
Frontal_Inf_Orb_2_R,0.14335663264647971,0.42116913661568556,0.4990166624559868,0.45534300006368955,0.5057248592041234,0.31705864765720704,0.24991674205682698,0.09458763186573187,0.1830851169383652,0.5720394231842263,0.3191074264479856,-0.00043719504856895683,-0.007319423260055289,0.15522859534422712,0.33681361160231765,0.08010709423648661,0.5807783700780793,0.588346161510333,0.36147192696146546,0.3355604700398861,0.6102781205176636,0.4662019723036231,0.4359272665037455,0.07317670969764418,0.49441565625436995,0.5013837267026996,0.6543175041679263,0.46085858283907627,0.5116265210621371,0.22061349544147144,1.0,0.17288418179504844,0.0441899744049565,0.5481047771920435,0.2783767417857016,0.277034405530863,0.33938343236791635,-0.06883350708170145,0.35113072485124197,0.4963143056821769,0.3366597156745794,-0.12423612249224238,0.5310448552796572,0.43073159082622725,0.5035904617784851,0.2905859531588245,0.08984472552925683,0.18873489180687844,-0.18832967829119404,0.42216110741710156,0.3675225712786949,0.5374464512186989,0.5934986863628471,0.25842707118684305,0.21772964787184823
SupraMarginal_L,0.5029387975916902,0.4521582285182512,0.41502959430857883,0.666811358101825,0.6497822652056304,0.07546495658607756,0.13501379753207374,0.29942928258690193,0.6663068222385377,-0.31685554131081906,0.581049835573395,0.18446584463588106,0.5663732034901212,0.24070393428679437,0.10426850094235499,0.23500780146200814,0.04806584626478077,0.49953503132808175,0.4993700181651852,0.5605560814877272,0.45683174846415886,0.38828870051553,0.2728653814371338,0.5657633853906583,0.41479825946749704,0.5084642983231914,0.3296926966956532,0.36590933370812745,0.41414469192172043,-0.021382345648538914,0.17288418179504844,1.0,0.024285915622845,0.08460740030580406,0.31619622329619157,0.5787918501981494,0.6067114896937215,0.439920627509678,0.6393745670970615,0.6390729792802397,0.7910410636764801,0.49220363016372193,-0.15788777278974656,0.3734624834110475,0.48671644409568154,-0.14051953313158932,-0.03785901895551895,-0.2262422065248709,0.11025671688966845,0.3320202272290124,-0.05572010748716992,0.4081715157274223,0.2709237172882579,-0.2569405797626795,-0.3447977163790904
Occipital_Mid_L,-0.32028854096858034,0.0229114121604571,-0.02140302246802607,0.018163908660801857,-0.17772590304682875,-0.08973755443077946,0.041633939714556846,0.0033156672736685596,-0.2359277938019356,-0.03507311683191233,-0.03006595688874192,-0.12942870118273558,0.2506916243810269,-0.06390005566619344,-0.005799235681873073,0.15628781928415442,-0.11698189743874765,-0.1266143960419341,-0.10116126029897679,-0.19653594747409275,-0.08282079482106115,-0.259130666755054,-0.092080274686982,0.22413196945851188,-0.2932719500203349,-0.1950321679524954,-0.0726212073142861,-0.15857661535097992,-0.018660297535565556,-0.22327111840484812,0.0441899744049565,0.024285915622845,1.0,0.03183114099062012,-0.257891506844687,0.06900199834909684,-0.08189408728528262,-0.24668788774921876,-0.2858900082935569,-0.033821754307372845,0.006650810347426986,-0.21473438356397712,0.08972883726145352,-0.06413357140380814,-0.111589112422671,-0.05277318527577259,0.12793312084504463,0.1234596115247641,-0.060642410633702605,-0.2413865214422247,-0.01379264545009955,-0.11410259930864915,-0.18185422721980712,-0.022329910230283176,-0.10918048392454846
OFCpost_R,-0.05402973121987094,0.4371797238153114,0.2812726707600645,0.4005834995159117,0.23365741534050727,0.3044262725318817,0.47152067947215426,0.016742784422480568,0.0725514565351887,0.744300324789597,0.3116448117671793,0.2698683131329595,-0.030016397100772987,0.3737907310189485,0.29711820853224125,0.13890242660241647,0.7259763643866387,0.43014858783836357,0.37419351042152804,0.34468317462566983,0.5953537758140764,0.401478156240605,0.49892277682922553,-0.025476306225377453,0.532587135547875,0.4442609223871914,0.47404029289771715,0.6624448858210039,0.44558425474273783,0.20483283334085284,0.5481047771920435,0.08460740030580406,0.03183114099062012,1.0,0.20514625609518652,0.2694208195620527,0.36658813068299534,-0.0801710201887876,0.24850279536683414,0.40329143494147923,0.21709897141010778,0.0213759589879486,0.7331514984511437,0.18843088021761095,0.5008859417136361,0.33168900830421266,0.4319107086227426,0.5786998153667959,0.0986243814915295,0.20567020875261613,0.47727422084904997,0.5139790356208099,0.5269710184579983,0.6184558254300039,0.3787955321150567
Heschl_L,0.4365971815718452,0.650172774741497,0.7404694302440009,0.626402768941239,0.790490530033325,0.5736231033672846,0.6335174913469057,0.056475536332148336,0.3163831215237161,0.004913404866514665,0.6033789001245371,0.5481605879568842,-0.26652356287236084,0.5547902347208012,0.42103347685454484,-0.03283787477098997,0.29454208463911696,0.5913688375853537,0.5819063819776245,0.6916463563282668,0.6916664771078318,0.8266367712751531,0.5276984509688845,-0.1921727735447975,0.45966736288770765,0.787533443150153,0.6742179423819428,0.5895653443998308,0.7393984599535564,0.4758154115781916,0.2783767417857016,0.31619622329619157,-0.257891506844687,0.20514625609518652,1.0,0.5574157058542762,0.7357592070438451,0.5419423203624685,0.5417233386803202,0.6900700585637239,0.495528856274346,0.3553704849971319,0.14878837282670296,0.8194606965806568,0.396430238700013,0.5121771287267032,0.2973291907022559,-0.17665227696480765,0.3348662959169548,0.6920258859818956,0.5683021767137421,0.6009008267828311,0.3742249099369514,0.20581212645663347,0.20133874482912517
Precentral_R,0.3266576687126856,0.7067685145805351,0.7532055524140386,0.8977463649356204,0.6142192547113597,0.47825427918162,0.5366196492694157,0.3401123285953375,0.47454066410390805,-0.06409256947810131,0.5678187739148661,0.4909423513094634,0.24876993814669335,0.5254103890355621,0.36063522822379934,0.3025214694039882,0.19506163701215576,0.6316936939062926,0.5637807954162758,0.5275577972517494,0.6288624440717262,0.5805870375434836,0.4987050624622795,0.35426954863164084,0.42799605697717885,0.6167528663483854,0.6047532489419213,0.5774262062299871,0.792026316898887,0.26455628086946814,0.277034405530863,0.5787918501981494,0.06900199834909684,0.2694208195620527,0.5574157058542762,1.0,0.8117286863595279,0.3604282835900222,0.5131222765261833,0.8399710056380407,0.7706921002643257,0.4109787916953201,0.12563991011295614,0.6665970715806069,0.4996509449630904,0.21735841650975668,0.1309675691039015,-0.10547876740218681,0.22855351769058682,0.5074870716423096,0.36042243189880624,0.5296625538402638,0.23537864274546136,0.15623129378919662,-0.06360892286508353
Cingulate_Mid_R,0.4307367491770293,0.8495320196692763,0.8009942340128855,0.9004246138499962,0.7731602846134971,0.49669801513241785,0.6728146032883028,0.18243479272492458,0.44675114174496733,0.01633981629225231,0.6778965210997168,0.61586135785014,0.03453627687761722,0.6260294417929835,0.4068101279487594,0.1805819513838164,0.43153275140201536,0.7482110199671533,0.780196517453691,0.750494600861747,0.7725238726217025,0.7744085236120167,0.7030745342052225,0.10715679609179281,0.6399489734645909,0.8698096700782356,0.731837180473112,0.7188003686889067,0.8700122222915487,0.4671362363792559,0.33938343236791635,0.6067114896937215,-0.08189408728528262,0.36658813068299534,0.7357592070438451,0.8117286863595279,1.0,0.5388391450912408,0.6023551842528931,0.9191230775728852,0.82416676725789,0.5370471122634861,0.2554306650551693,0.774008197029474,0.5260395917479073,0.45549005326398384,0.37879612735563767,-0.05971334588221598,0.45379957942715726,0.6589125409900287,0.5798400345156901,0.6539667958916201,0.42426476177873523,0.2622733331915788,0.14634314384874658
Cerebellum_9_L,0.7953788706881862,0.3718654223375934,0.39316379827609904,0.4706171533274554,0.5455020214331827,0.20430525666723173,0.19233349884619572,0.48965371367194005,0.5027528519645443,-0.26066380296739594,0.5800635305096884,0.3454028445800824,-0.02983577862379529,0.41492214590621734,0.12057468091325464,0.08692083449314661,0.04278736034157914,0.33570066774789914,0.4984497520320699,0.6712153812165155,0.43361037692377336,0.5631820275383187,0.25255359958517326,0.06289373108253249,0.25866982792160703,0.4648025389209892,0.29894748711142016,0.39281653588546067,0.3259161901851492,0.33107717902595535,-0.06883350708170145,0.439920627509678,-0.24668788774921876,-0.0801710201887876,0.5419423203624685,0.3604282835900222,0.5388391450912408,1.0,0.5525883054383686,0.46083554348542294,0.4384443901879122,0.7656553136262879,-0.24657259676243837,0.3740426130403885,0.3176182772613608,0.04139608943003036,0.010591504499522534,-0.3842622196200567,0.1670508851286042,0.5442767280103589,0.03101228847477293,0.26574878069670865,0.16132421672882682,-0.1363991813746026,-0.18883979173174525
Cerebellum_6_R,0.7760358949181683,0.5475789292858197,0.5083152184759279,0.6517729422420778,0.7527433251577356,0.23956639927706305,0.16324780930728794,0.46000339953846947,0.899060867406451,0.0008592347722145852,0.716148346648285,0.18226091999394184,0.2418090834837027,0.4530686376373671,0.19810757444914903,0.09778361857004926,0.2148056692904851,0.678531329604281,0.5008209315838543,0.7366186482082716,0.6584589577033957,0.6850588816476634,0.36715174461955596,0.33511668443862763,0.6112879693160388,0.6377157042096221,0.5148774118321497,0.6006771657697773,0.502239888549478,0.3356430366738086,0.35113072485124197,0.6393745670970615,-0.2858900082935569,0.24850279536683414,0.5417233386803202,0.5131222765261833,0.6023551842528931,0.5525883054383686,1.0,0.6353130878778552,0.6136781211053501,0.6220776224475253,-0.09284178853719981,0.3919634868403908,0.6951764971832881,-0.09660855025643691,-0.11016532413689731,-0.375818990891946,-0.12301343780699052,0.6018973662353962,0.018316804476784368,0.5145723014290376,0.5035013989140129,-0.024565059187746055,-0.2637494820349779
Supp_Motor_Area_L,0.43161958081567425,0.8096575773725952,0.8612470361138782,0.9752754265308112,0.8215990415874759,0.4646957014166951,0.6023247201954622,0.23621967573879135,0.476622159853316,0.09606347819199397,0.6824670028650747,0.5069625154380848,0.08829783428441268,0.5680140194560397,0.3704391682788102,0.22723957613052023,0.40006656872158136,0.7941480100315939,0.7253161454109605,0.7370971818656566,0.8177991906181019,0.7782567488723824,0.652161082931339,0.18802113078979754,0.6216963063218821,0.8595128158362354,0.7977469430440294,0.7278866862470996,0.8730537247568946,0.35805220122251363,0.4963143056821769,0.6390729792802397,-0.033821754307372845,0.40329143494147923,0.6900700585637239,0.8399710056380407,0.9191230775728852,0.46083554348542294,0.6353130878778552,1.0,0.871422945554763,0.40638704172470025,0.3032335883732796,0.7703819549640577,0.60953791146603,0.38406339007665335,0.27074288987872197,-0.04339568840409482,0.26526961197136084,0.6704051230880669,0.5248100159985969,0.7316537464663052,0.5076521849040976,0.23495597693460515,0.0795023423980256
Postcentral_L,0.40165880999032727,0.7449315839041222,0.763169112807344,0.8857022619721721,0.7397685154513789,0.28584395618117425,0.3871066223896446,0.29632050196747073,0.5095311064140752,-0.12136953207687992,0.6485340066880143,0.4097284638986634,0.26901474395751884,0.4433309275457078,0.17967379408189962,0.21353626916654234,0.12902105995819285,0.7376539640317221,0.5824399297865465,0.6217312482962193,0.6421381913916928,0.5613595543876578,0.36016961401546155,0.3693242285411798,0.4737875093886903,0.7167096058262374,0.5719476521675754,0.5567485212479678,0.7243695409237105,0.2925728629148417,0.3366597156745794,0.7910410636764801,0.006650810347426986,0.21709897141010778,0.495528856274346,0.7706921002643257,0.82416676725789,0.4384443901879122,0.6136781211053501,0.871422945554763,1.0,0.47794378922631986,0.04443862714200201,0.6670376623389722,0.5715297783584057,0.1681916422368036,0.10951743471906845,-0.23508535467462482,0.13245649074577087,0.6149675498025816,0.28505958250927516,0.5456697021172399,0.3747075334388853,0.028182304639228196,-0.1865687190866043
Cerebellum_7b_R,0.7042741521676563,0.3894822105124941,0.26838028345196013,0.4536984809515251,0.3942947809247576,0.1196037612654729,0.13530120320653216,0.5037143109806462,0.6069426022853912,-0.2079213322145799,0.5552342250673424,0.37056582731808724,0.15426003968316757,0.44705240716960826,-0.014402973033148518,0.08691941527528715,0.04918367371854575,0.3261454744016637,0.45283919148365176,0.5981559835307871,0.3643859207721715,0.41883105052257297,0.2498234255560488,0.260169369761935,0.3334410173392763,0.39244800868942575,0.17391684456938192,0.39085647232487486,0.28840028761621816,0.3533644482178509,-0.12423612249224238,0.49220363016372193,-0.21473438356397712,0.0213759589879486,0.3553704849971319,0.4109787916953201,0.5370471122634861,0.7656553136262879,0.6220776224475253,0.40638704172470025,0.47794378922631986,1.0,-0.25759266399992403,0.1856209618134256,0.4015774849954545,-0.12477757241540667,-0.022489702951952507,-0.37624659897999413,0.14517619382857525,0.4102162802013601,-0.0652540317482058,0.18283688605231121,0.1402674748210201,-0.12100230681412866,-0.2377459806748893
OFCant_R,-0.22667715828506269,0.2899088879276553,0.25814223970357536,0.23911019664698827,0.09467083272472847,0.27776094391890555,0.4868502592049157,-0.26941135488466983,-0.23187375041409,0.7430260575925788,-0.005301911361037338,0.19961239899409172,-0.25190278382982373,0.15528673654682232,0.36160375440842485,0.04791861654749793,0.7367336676998159,0.17919002805154371,0.2153574564020343,0.1397690155785874,0.36739439343573516,0.22542806044684463,0.5038710989148277,-0.230989000182582,0.43441479995563886,0.32754921247066565,0.41893857834442755,0.35504305660787827,0.3742564560713374,0.11050682150782783,0.5310448552796572,-0.15788777278974656,0.08972883726145352,0.7331514984511437,0.14878837282670296,0.12563991011295614,0.2554306650551693,-0.24657259676243837,-0.09284178853719981,0.3032335883732796,0.04443862714200201,-0.25759266399992403,1.0,0.20739566586792924,0.1532344542346832,0.5119559018071699,0.48946526671841023,0.7373159693236936,0.23831338806490818,0.067772163389073,0.6663837777177395,0.424415159310579,0.4837461442579179,0.5830741177419301,0.7146330933546462
Rolandic_Oper_R,0.2417075062531035,0.7799709770317015,0.9120024724693443,0.7160567065055158,0.7953785853227371,0.6044653163780715,0.6846212197203154,0.014892689660759949,0.16412222381362396,-0.01150863602252478,0.5254140745358037,0.5453361094021508,-0.20107749139105602,0.44892254865162107,0.41933159709289863,-0.014340729810811538,0.26849760014447804,0.7018981598138254,0.5957506987405727,0.5882623684538875,0.7176921099815123,0.7500065476904084,0.472466400506492,-0.1260317879462455,0.4441392482331128,0.7988828235804434,0.7442331627812998,0.5213115846494903,0.866629602280431,0.44617100768216844,0.43073159082622725,0.3734624834110475,-0.06413357140380814,0.18843088021761095,0.8194606965806568,0.6665970715806069,0.774008197029474,0.3740426130403885,0.3919634868403908,0.7703819549640577,0.6670376623389722,0.1856209618134256,0.20739566586792924,1.0,0.38538696475273526,0.5963090200172081,0.3176846422964127,-0.18813467648026064,0.3031652180023783,0.7344106049885993,0.6601857100993853,0.6033963575419697,0.35410016544661266,0.23709655053744794,0.17900105760282345
SN_pc_R,0.41755354502128916,0.5948193683253924,0.5090665908696551,0.6275615217538787,0.5855508353994138,0.3190860177470125,0.21147260388613465,0.3555216922302263,0.5502046821460177,0.295556538701398,0.5380338717851428,0.34157502071800416,0.16518176746062035,0.39389941802199674,0.1676420906083303,0.18223993979542746,0.3433962409172345,0.7147215417896907,0.5138290706518456,0.5597502524051199,0.7362287013817544,0.5957375519980751,0.3365926815588509,0.23604045886962485,0.599904790029954,0.5991920631178004,0.5559310950979403,0.6715744135301172,0.5510672902657908,0.3110841148740211,0.5035904617784851,0.48671644409568154,-0.111589112422671,0.5008859417136361,0.396430238700013,0.4996509449630904,0.5260395917479073,0.3176182772613608,0.6951764971832881,0.60953791146603,0.5715297783584057,0.4015774849954545,0.1532344542346832,0.38538696475273526,1.0,0.04725805479633921,-0.08385319769777491,-0.15529241608970076,-0.0812519439327667,0.5359099375362885,0.12916440197100118,0.5915282411640789,0.5259511528004518,0.1739769535133602,-0.17846444671036465
Pallidum_L,-0.19595828480786795,0.4380891931338099,0.5045044054565764,0.2825066288774726,0.34089818397432153,0.5349552056991492,0.7386408439100142,-0.3351541596413757,-0.32468124009523586,0.31824488401584067,0.13829340835753284,0.5369254728554592,-0.5417157222580364,0.3980751990506445,0.43441727644642747,-0.18822201866701638,0.453580676438197,0.36067950604294763,0.44965299473716847,0.19516988657554507,0.4514316854903552,0.48675700346497625,0.4908271071098385,-0.5303585264284066,0.3047899160740292,0.5405806311022874,0.6039442745505433,0.3928903013145762,0.5695910071681848,0.22405132651107418,0.2905859531588245,-0.14051953313158932,-0.05277318527577259,0.33168900830421266,0.5121771287267032,0.21735841650975668,0.45549005326398384,0.04139608943003036,-0.09660855025643691,0.38406339007665335,0.1681916422368036,-0.12477757241540667,0.5119559018071699,0.5963090200172081,0.04725805479633921,1.0,0.5114375887312933,0.32624866226935273,0.6017445184434337,0.38742628783836675,0.8338348092037949,0.4952930411999009,0.26940054032956423,0.4975756597033524,0.6418366114334101
