,Cingulate_Post_R,Thal_PuL_L,Thal_PuM_L,Cerebellum_10_L,Precentral_R,Cerebellum_Crus2_L,Angular_L,Cerebellum_Crus1_R,OFCpost_L,Occipital_Sup_R,Cerebellum_3_R,Thal_VL_R,Thal_MGN_R,Frontal_Inf_Orb_2_R,Rectus_L,Cerebellum_7b_L,Thal_PuA_L,Postcentral_L,Pallidum_R,Frontal_Inf_Tri_R,OFCmed_R,Cingulate_Mid_R,Vermis_7,Vermis_9,Thal_VPL_L,OFCmed_L,N_Acc_L,Supp_Motor_Area_L,Thal_AV_L,Thal_PuL_R,Angular_R,Frontal_Med_Orb_R,OFCpost_R,Frontal_Mid_2_R,Heschl_R,Cerebellum_4_5_L,Rolandic_Oper_L,Temporal_Mid_R,Parietal_Sup_R,Cerebellum_9_L,Vermis_10,Thal_IL_L,Thal_LGN_R,Parietal_Sup_L,Vermis_3,Thal_LP_R,Lingual_L,Occipital_Sup_L,Frontal_Sup_Medial_R,Olfactory_L,Thal_PuA_R,Frontal_Inf_Tri_L,Thal_VA_R,SupraMarginal_R,Thal_VPL_R,Raphe_D,ACC_sup_R,Occipital_Mid_L,Thal_MDm_R,Amygdala_R,Insula_R,Thal_MDm_L,SupraMarginal_L,Hippocampus_R,Insula_L,Thal_PuM_R,Fusiform_R,Lingual_R,Temporal_Pole_Sup_L,Temporal_Mid_L,Cerebellum_Crus2_R,ACC_pre_L,Occipital_Inf_L,LC_R,SN_pr_L,Cerebellum_9_R,N_Acc_R,Frontal_Mid_2_L,ACC_sub_R,Cerebellum_6_R,Cerebellum_10_R,Paracentral_Lobule_L,OFClat_R,Heschl_L,Cingulate_Post_L,ParaHippocampal_L,ACC_pre_R,SN_pc_L,ACC_sup_L,Temporal_Sup_R
Cerebellum_3_R,0.6796999589474586,0.31174404364268843,0.6147553243233365,0.6049384062632246,0.5296625538402638,0.30826482700083363,-0.05683324252300268,0.3308182474815104,0.6110039521849752,0.016533183857360488,1.0,0.5100934266568036,0.261904805643064,0.5374464512186989,0.29427034171048516,-0.006490626025994547,0.4015004117157951,0.5456697021172399,0.5820979314929592,0.6823198638144868,0.14898857381395267,0.6539667958916201,0.006566575388280599,0.3289726648506929,0.29885970849517335,0.04439119122010086,0.42708833377354183,0.7316537464663052,0.18845688408427494,0.42022087063694347,-0.037633630456134146,0.2644828270861704,0.5139790356208099,0.6992230527902347,0.44313524375108126,0.8081806540742595,0.6867118645359189,0.5585944536342415,0.11303866823077355,0.26574878069670865,0.6031495554170345,0.45386344562232195,0.20755751081390483,-0.06519245880959867,0.8629501745684243,0.5271810259382116,0.5692613977454696,-0.12103676216749006,0.6187826365737383,0.5796187278754236,0.27789497333960694,0.74051058435603,0.38954927620144797,0.15313115498796903,0.4685003977415977,-0.06063739819707721,0.5573734304495541,-0.11410259930864915,0.2503654078908499,0.49681242681588134,0.727113893571497,0.49860694733816574,0.4081715157274223,0.8207912249225712,0.6877120823180695,0.6417161014410205,0.7818535988099778,0.6589094518343667,0.4110530055295739,0.6437412949674145,0.2261978190376553,0.5195215942424953,-0.16623786071927257,-0.028924453927831703,0.5682172518152131,0.4040033897205482,0.17886731137099615,0.7428219857409949,0.33182592068821526,0.5145723014290376,0.7076892880362072,0.18829962646782145,0.5688449590456365,0.6009008267828311,0.5489373574441444,0.6956933828581712,0.577368943373942,0.4931385684473703,0.6838419207482869,0.6675463271338845
Thal_VL_R,0.6702007373060967,0.3276276981470664,0.5959410336960387,0.6034660088881064,0.5678187739148661,0.2571672356999984,0.0351800100099701,0.5940534381236268,0.44620126733695054,0.0612495261114552,0.5100934266568036,1.0,0.07906025715277071,0.3191074264479856,0.10684748388981807,0.3990091082387977,0.3234333769748318,0.6485340066880143,0.430756934252027,0.6425909084036793,-0.228001212051282,0.6778965210997168,-0.023651196795774005,0.37517450058810126,0.5850608385607324,-0.30715665029458894,0.33050807727388143,0.6824670028650747,0.6388944233249857,0.34783525228920653,0.2329445180581437,-0.21072845903511062,0.3116448117671793,0.5946085719850394,0.485560562150848,0.6856360126401033,0.5399536988992618,0.6634250004395504,0.24522764965702964,0.5800635305096884,0.6026183050218227,0.5856833785619924,0.06023274909511175,0.01182731087340951,0.5805869261003895,0.4822001024465687,0.6996481421442168,0.12475750007121349,0.6132967531210575,0.4822681436610562,0.1095524000502158,0.6447265405771194,0.7796644405628091,0.31518040915741097,0.4134471054068325,0.281007333967255,0.5959421002168896,-0.03006595688874192,0.08413063518283301,0.2725579316673393,0.6239999604983378,0.6926222489956817,0.581049835573395,0.7029776097648653,0.6057346705112187,0.3716337321134247,0.768919348943143,0.7235506976360557,0.3192045941272971,0.711990492394236,0.5469015483735767,0.184813487480203,-0.12175299505896474,0.25633860561234456,0.3730605229471413,0.6052991698755756,0.4300402567997229,0.6302806809171998,0.0026561399216596233,0.716148346648285,0.6791882693488329,0.23561691062231316,0.39003512030729526,0.6033789001245371,0.443779004730869,0.7044590409733595,0.3298390495971441,0.5515886443068453,0.653313933066779,0.6804614006709031
Thal_MGN_R,0.4095586055609793,0.00352313409514715,0.3633186825475133,0.3838503512044147,0.49266242252321757,-0.014131684456066678,-0.10956897293676104,-0.08299938114527022,0.19900556521039167,0.14740525593512396,0.261904805643064,0.07906025715277071,1.0,-0.004099292000470234,0.056592492172985516,0.015236491835491339,0.3225244435881082,0.28512175434405224,0.3660429434080509,0.26826390337496653,0.0467511492764289,0.33522828433857854,-0.09545992518100964,-0.10159355728381002,-0.002232004355988946,0.08776735875564666,0.31770244958587834,0.3439592386069081,-0.015196738296307674,-0.022052912204434307,0.0729014016435221,0.23747073584597866,0.07531992920618923,0.3619061230785937,0.04103249108580622,0.3288771389894489,0.3375592053714512,0.13292230252486362,-0.055674524503001824,-0.0007782576781640999,0.13197740657227303,0.2648685789288317,0.5179634821382023,0.13079517982372948,0.33296118954846976,0.2610728761515461,0.0371410798265129,-0.10270542166590026,0.27952839450800926,0.15539706765565087,0.2029487468290655,0.26265824304026913,0.0015740083956380807,0.37528657278756816,0.4121796891172663,0.14977283109043701,0.11025466561459929,0.05193711283919428,0.38026174541786345,0.10803036072265536,0.34117611575228673,0.2697118171565224,0.17334145648931149,0.23072525110405265,0.2734457360146169,0.5173553320800188,0.21761935604429494,0.2536410634188929,0.2850671170332737,0.17897812734044113,-0.21554430826117604,0.2983779118759188,-0.15896971533804938,-0.14144932484405523,0.1097190706247373,-0.07073811856851542,-0.08861437363902015,0.19971996008762594,-0.1363543980489756,-0.009217625064336245,0.27977029439790796,0.4101600733786427,0.00877103696743829,0.1798878122033258,0.33858632395122895,0.1815736466481272,0.04511362608292552,0.3283404367993588,0.21556399736159496,0.20775375309517344
Frontal_Inf_Orb_2_R,0.548633135567331,0.13202790611196227,0.31936194248261746,0.30514113700058837,0.277034405530863,0.24612979091808365,5.04695479078207e-05,0.19054147511072783,0.49441565625436995,0.08010709423648661,0.5374464512186989,0.3191074264479856,-0.004099292000470234,1.0,0.36270469285824514,0.09458763186573187,0.2716304767708736,0.3366597156745794,0.24991674205682698,0.5512390863404468,0.18873489180687844,0.33938343236791635,0.17427926836012383,0.34177409184367075,0.3850725345525658,0.11362677783255465,-0.00043719504856895683,0.4963143056821769,0.03541671643302799,0.11447176526233012,0.07317670969764418,0.3090752019517747,0.5481047771920435,0.5116265210621371,0.38768736105565316,0.4687820717039723,0.4524656960655619,0.45878089987030457,-0.04597031788674784,-0.06883350708170145,0.21457215499957127,0.23504603582371864,0.07532098405115888,0.056134317617505564,0.6543175041679263,0.3302463657210577,0.5021301862408512,0.020577263118213323,0.42116913661568556,0.6660275443129942,0.2668312441637961,0.5730333485786755,0.3209220764693963,0.12063483119275273,0.31705864765720704,-0.32268706196005653,0.42216110741710156,0.0441899744049565,-0.18832967829119404,0.5807783700780793,0.6767914445997031,0.15522859534422712,0.17288418179504844,0.6102781205176636,0.585993140106867,0.4228275232267068,0.4343815562435715,0.47137444343683177,0.33681361160231765,0.5326368101102189,0.15170134797369123,0.3675225712786949,-0.07636238036051524,0.1397142954905871,0.47815217514590974,0.15338560909099297,0.22061349544147144,0.5013837267026996,0.5720394231842263,0.35113072485124197,0.42349130679282004,0.13613582745034206,0.5934986863628471,0.2783767417857016,0.4359272665037455,0.46085858283907627,0.7542339777850088,0.3096447618291744,0.588346161510333,0.5375331105815135
Rectus_L,0.19018228598177703,-0.008788636726090133,0.002566478008175908,-0.014585244382981505,0.11219480419973493,0.00011030289631232888,-0.06434883404098776,-0.17115850456530532,0.30532747920016523,0.08535723123447544,0.29427034171048516,0.10684748388981807,0.056592492172985516,0.36270469285824514,1.0,-0.1069418580250081,0.32520835831526923,0.018757431380040924,0.47815798572970264,0.095797900164632,0.6836038279624903,0.24869083924192895,-0.44111262614247576,-0.30099978375011116,-0.02295562487266936,0.6338625667039263,0.25681163252579453,0.19633333155085614,-0.17206108081332347,0.07814282606467937,-0.17864676085715547,0.4391730463218227,0.743421817581267,0.31680520421872477,-0.03478151687676834,0.21601591706098097,0.05135771009670597,-0.03337210292806306,-0.13770190158991033,-0.1580236469584589,0.2356678017107456,0.2236574953127307,0.07249101204899763,0.06440988627580244,0.3161684523362925,0.3326879003170887,-0.08667201609645381,-0.17486759497231186,0.2807376999909429,0.19569822198007547,0.38561508089067575,0.1337542898617192,0.0005951829600383395,-0.12984011710200172,0.2595447538827145,-0.331285187479668,-0.012479082053869422,0.08458161992046755,0.2963583513613562,0.7141640425680789,0.11788108658353788,0.24980513431502815,-0.1506490120664594,0.35398217595710907,0.021818985390052118,0.16902049868336638,0.14926179705964215,-0.05323748988766534,0.29536394806970634,0.03623798280348925,0.012276173720517492,0.5251384306578116,-0.0859502724843078,-0.19399653264218164,0.5241913276566147,0.051134990962270276,0.2178470286539349,0.25111536982943583,0.692454407143726,-0.09877794566617712,0.18341219128196737,-0.025854721407586486,0.26484140049824734,0.0782321889927294,0.4575953666766241,0.5170661839277755,0.4659880288150076,0.17069455655163462,0.18757317453614117,0.015439211399952003
Cerebellum_7b_L,0.3271275082608668,0.07278535114556349,0.2536816182176778,0.3599512456719882,0.3401123285953375,0.0016216508126150584,-0.043236381076707256,0.4393045830417241,0.007536967546040496,0.23405151463798946,-0.006490626025994547,0.3990091082387977,0.015236491835491339,0.09458763186573187,-0.1069418580250081,1.0,0.015536207144024445,0.29632050196747073,-0.15215487518310605,0.23285534067135663,-0.31073477585127596,0.18243479272492458,0.1624630875004679,0.1790062168207148,0.38391647686674213,-0.3754338403169895,-0.05785906320490186,0.23621967573879135,0.5007699519444232,-0.14137291700491392,0.4692417907204805,-0.5121176995529314,0.016742784422480568,0.11867113525379606,0.049964667499807616,0.13157769442728462,0.0183132076702799,0.44248390794251025,-0.01417783816762232,0.48965371367194005,0.04227849392798343,0.07560967548437392,0.010462866750748364,0.1916219347521152,0.10650517270088582,0.05982944569381976,0.47877352932594835,0.29088228854644477,0.17119253172646015,0.2563871908276655,-0.16829795300594555,0.21008947868848377,0.5483596156542231,0.4380145191443905,0.1127277096995406,0.1898460995574151,0.23546120385236305,0.0033156672736685596,-0.3471526071718701,-0.10449727579821338,0.16243224370281098,0.1781945890085805,0.29942928258690193,0.23420834702066587,0.13465378003794037,0.0713900346762186,0.27258695131706123,0.39298010819763,0.07391962737984094,0.38202297285640574,0.39583523865539416,-0.31238625315367996,0.030561815063072536,0.31407858916494885,0.18741658242292944,0.34557554985067895,0.17483277238442574,0.05270256975133496,-0.07382289655413701,0.46000339953846947,0.13748181234399023,0.31229986901524803,-0.007045174491809129,0.056475536332148336,0.04021419122789066,0.26778426307876446,-0.04480806252512937,0.2079292353738705,0.23840586396348468,0.331355393193395
Thal_PuA_L,0.37646794871134376,0.13268851108669177,0.5695138535257137,0.14143593191925213,0.26135730628644355,0.17047053153746933,-0.06001650767406344,0.03227882903682748,0.32883170492383557,-0.059835381601934426,0.4015004117157951,0.3234333769748318,0.3225244435881082,0.2716304767708736,0.32520835831526923,0.015536207144024445,1.0,0.14095755586220524,0.5402158899643372,0.3226690182291765,0.06610971374258616,0.380807162890989,-0.1261841610475312,0.1707856503917899,0.09249272428469686,0.11472483430065417,0.32985923748594487,0.33929285918015495,-0.07118428571710435,0.26250821949665953,-0.2519311253949147,0.2296076875577882,0.3067872465437202,0.4795043765156474,0.3876023792139206,0.49513210897976895,0.4329111968398293,0.1487212716522224,-0.03310885409801321,0.08960985134670314,0.4408031706013384,0.24740520762403467,0.3735347606367206,-0.2895192136593375,0.5799067758915345,0.3351050836695589,0.2606567511276442,-0.18385204815533399,0.3935103529546032,0.15217322866553415,0.3578561347860697,0.3515487109491223,0.06618366337335356,-0.08796096405045105,0.5792590783804601,0.023194640973837475,0.3958618248696726,-0.16033791566968866,0.2771488267777638,0.370361885021762,0.36364358303049743,0.454466441633263,-0.05710890397752391,0.47846338127798343,0.3691907629571379,0.3750530847707791,0.3858706280694217,0.28581864380424865,0.511766267902781,0.3357998926963946,0.17841665178799077,0.5233116976635617,-0.37661231076684376,0.13342165154446303,0.20615767922563455,0.23031973938140296,0.34179224559504606,0.40491233146845007,0.24442889558433528,0.19821730583161076,0.4282984968249633,-0.13375805302765986,0.30959449106439857,0.49256028399330654,0.46933583138690316,0.4414325046673055,0.48667166032766096,0.3972239134045506,0.3733121215682908,0.25705488213840805
Postcentral_L,0.7289848961935969,0.1983774821776265,0.4132597724190426,0.8015241196501396,0.7706921002643257,0.11479400661288833,0.14536383554110255,0.5092301615857754,0.4737875093886903,0.21353626916654234,0.5456697021172399,0.6485340066880143,0.28512175434405224,0.3366597156745794,0.018757431380040924,0.29632050196747073,0.14095755586220524,1.0,0.3871066223896446,0.8228155236488911,-0.23508535467462482,0.82416676725789,-0.016796171863008323,0.2546396827279515,0.4924738109620346,-0.35295026055597023,0.4097284638986634,0.871422945554763,0.4886133166129638,0.10222987791438579,0.3693242285411798,-0.1318730379120003,0.21709897141010778,0.7243695409237105,0.49180155704816153,0.6785878252794761,0.6612985343067022,0.6652704582052583,0.19002080000893287,0.4384443901879122,0.4474001145229187,0.5066887936371075,0.15899633652330342,0.2958086021733869,0.5719476521675754,0.3086786169808105,0.5840388912033329,0.15580481796245593,0.7449315839041222,0.539880815891172,0.19355374652888188,0.814519705238115,0.595136879678578,0.569191562742059,0.28584395618117425,0.35825562432673613,0.6149675498025816,0.006650810347426986,0.13245649074577087,0.12902105995819285,0.7256163885869283,0.4433309275457078,0.7910410636764801,0.6421381913916928,0.7188611381522946,0.47274727169820097,0.7049937694514814,0.7401805643476783,0.17967379408189962,0.6479202735290701,0.24616665821613404,0.28505958250927516,0.09353950156870947,0.1974814215637786,0.224656499814302,0.33863846504219197,0.2925728629148417,0.7167096058262374,-0.12136953207687992,0.6136781211053501,0.6729035019784702,0.5716643871170725,0.3747075334388853,0.495528856274346,0.36016961401546155,0.5567485212479678,0.3031228854143868,0.4606466757765805,0.7376539640317221,0.7440147883029654
Pallidum_R,0.5268035076069237,0.09002514405635717,0.44422544538045244,0.3072269314871388,0.5366196492694157,0.009865373550065329,-0.04183473494684299,0.003635506203295688,0.3844596954043564,0.046968958327058274,0.5820979314929592,0.430756934252027,0.3660429434080509,0.24991674205682698,0.47815798572970264,-0.15215487518310605,0.5402158899643372,0.3871066223896446,1.0,0.5452974384465884,0.2564653392564759,0.6728146032883028,-0.401882209576743,0.00884499272474587,0.07222699085300717,0.3006354010588789,0.6136299795310891,0.6023247201954622,0.0571966925094155,0.3613326762094946,-0.23444923023427303,0.4671084051657242,0.47152067947215426,0.7656107342968231,0.5011961299940773,0.654987308003891,0.6279416440310562,0.29798981224832694,-0.08089716615544919,0.19233349884619572,0.5728342255341927,0.5264766739414108,0.32524772954660275,-0.10434387580697199,0.6424932186305125,0.5807150170334201,0.20028173385597192,-0.2071770447090372,0.7015333947832504,0.20460253998641031,0.5509439121381702,0.5817828594829708,0.1299445520655151,0.03816417363599819,0.5869063635714719,0.016700521707062356,0.44953592581288804,0.041633939714556846,0.5100794736976602,0.4966525940099916,0.5284620611859385,0.6105831513307844,0.13501379753207374,0.6465067741775884,0.4917486305699226,0.6049907612899733,0.5867057588128787,0.3618143983447455,0.4276273076620889,0.31593688644427426,0.11377152098763821,0.7713606802143383,-0.2254838171719043,-0.20732468621191358,0.2631014111930401,0.29989585465606117,0.3350003909273205,0.6559497448103366,0.22996207697055526,0.16324780930728794,0.6100362475668174,0.09355559979489068,0.2816678082163349,0.6335174913469057,0.5822777602013539,0.5731629398860508,0.502355393290508,0.42895985678908527,0.5107393858007226,0.4673609365841249
Frontal_Inf_Tri_R,0.77085649227607,0.2905037057622975,0.5711603534337465,0.7173313754778029,0.7385439123712373,0.2804209105545081,0.00852722444939549,0.4576010378918348,0.5848141962296474,0.09628895175967506,0.6823198638144868,0.6425909084036793,0.26826390337496653,0.5512390863404468,0.095797900164632,0.23285534067135663,0.3226690182291765,0.8228155236488911,0.5452974384465884,1.0,-0.24641650998617354,0.8121495008769987,0.06269357472477308,0.43455849907521976,0.43416474566780366,-0.2789124163632971,0.45500393825640684,0.8712436578501619,0.3116379338546327,0.2967179159991658,0.11027953223597463,0.07289281407845241,0.3283703242032975,0.8652712148153472,0.7300613009230842,0.7964873021212469,0.8833769686823276,0.7146762262425169,0.08551173570191856,0.4470755513188541,0.5313840482318859,0.44959734263408296,0.2989602239257828,0.06070088427549856,0.7638702046736953,0.4681067304973181,0.6978607637746138,0.0039167356002341325,0.8592069118642283,0.5275327278083862,0.3286281984132313,0.9688698469311433,0.46515780434341575,0.3694657033942884,0.49329004748801303,0.20803372710534845,0.784044393891263,-0.06128527663188813,0.07735533001976733,0.29192254038955145,0.9142419161500321,0.4647264984531181,0.5591223534773615,0.8391561130411777,0.9281877196221525,0.6175762479659411,0.7995662085573012,0.775908746445647,0.37664105917998497,0.7480299322283295,0.26690743012969126,0.5024176047060693,-0.06554840115541331,0.2111515751164957,0.295477113190531,0.41026081806354514,0.41198187257343816,0.830503143348427,0.06873458739779896,0.6374362851118712,0.7462793645689972,0.3270713073160604,0.5238336179662277,0.7208714229424511,0.4261555914723193,0.6453091901758075,0.5904826676348216,0.4805761604045812,0.8325591183662815,0.8494547409580884
OFCmed_R,-0.02478549137718674,-0.15867530716952924,-0.21973232955820235,-0.1687008556804962,-0.10547876740218681,-0.11090149567720865,-0.1435868759509481,-0.39157471755401446,0.12152522377333716,0.09866381497984342,0.14898857381395267,-0.228001212051282,0.0467511492764289,0.18873489180687844,0.6836038279624903,-0.31073477585127596,0.06610971374258616,-0.23508535467462482,0.2564653392564759,-0.24641650998617354,1.0,-0.05971334588221598,-0.3401409556053179,-0.39534892303413566,-0.1825718054963546,0.8870513135847007,0.06261041312854324,-0.04339568840409482,-0.3347149961129367,-0.01570441291221641,-0.17132327323516464,0.6200593050983578,0.5786998153667959,-0.033738117261863675,-0.2929329568916073,-0.030030305115714907,-0.13831929170135365,-0.26340088066075795,-0.14815850450139617,-0.3842622196200567,0.001801945610104218,-0.00037824495337679187,-0.011479615324234216,0.1014145366961492,0.04494871329295828,0.20454595685787913,-0.35757019147465835,-0.21371550954185492,-0.13284666618565744,0.10301257391503567,0.14973718593886573,-0.18345370678934403,-0.20767505879134032,-0.17778334332370785,0.03544297030377019,-0.5666872758526732,-0.3638127347254583,0.1234596115247641,0.3077556177814247,0.5365935023093312,-0.13904025850706114,-0.018008022704884084,-0.2262422065248709,-0.0034987029780492213,-0.24158611545090522,0.060772555611152586,-0.11182389357392757,-0.25389351987567116,0.2156520422780073,-0.1886516923557616,-0.17973435010974004,0.37650319169655805,-0.10738571503008176,-0.4931860985569703,0.3694204679041541,-0.16315061496082425,-0.223141452581717,-0.039336296692993454,0.5599991150146063,-0.375818990891946,-0.025954332496651283,0.04674732643318086,0.08922145756064273,-0.17665227696480765,0.3118841959442415,0.12350340406274418,0.1767337441266688,0.0135038535016126,-0.17510268702137483,-0.24809199971066614
Cingulate_Mid_R,0.8382939335825402,0.3468335119730584,0.5542441094006095,0.7165206485244996,0.8117286863595279,0.18649723679900634,0.00044976118521652963,0.4803531171561367,0.6399489734645909,0.1805819513838164,0.6539667958916201,0.6778965210997168,0.33522828433857854,0.33938343236791635,0.24869083924192895,0.18243479272492458,0.380807162890989,0.82416676725789,0.6728146032883028,0.8121495008769987,-0.05971334588221598,1.0,-0.21593749397495174,0.25413520660423133,0.46352411215717715,-0.09984367843074286,0.61586135785014,0.9191230775728852,0.4059522261512419,0.43393128006759185,0.10715679609179281,0.12583616671729,0.36658813068299534,0.8700122222915487,0.5835538923731807,0.8619099784538965,0.7909420419548006,0.6492567506639124,0.13291675589050408,0.5388391450912408,0.7098882497502784,0.5800231476483595,0.30822406778145195,0.031008847448969513,0.731837180473112,0.48871976608258844,0.5817974366159744,-0.004593126505651323,0.8495320196692763,0.45529719317300055,0.40895793350645393,0.8544861529833058,0.5207491403943714,0.3774980959685343,0.49669801513241785,0.33861175614743866,0.6589125409900287,-0.08189408728528262,0.45379957942715726,0.43153275140201536,0.731844636743072,0.6260294417929835,0.6067114896937215,0.7725238726217025,0.7682029683572571,0.6201969471834866,0.83103010463896,0.7397907477983572,0.4068101279487594,0.6771212993070448,0.4154525573631277,0.5798400345156901,-0.10570320366812067,0.13758422931379702,0.3038999870195266,0.5742437838177799,0.4671362363792559,0.8698096700782356,0.01633981629225231,0.6023551842528931,0.8195316288791857,0.4051405154312175,0.42426476177873523,0.7357592070438451,0.7030745342052225,0.7188003686889067,0.44712471934212494,0.6327179462046707,0.7482110199671533,0.7465701139104567
Vermis_7,0.027555301165869343,0.12326519163221507,0.2050082596564419,0.04648896111607481,-0.11620948298192163,0.15309800551468852,-0.012992389233772382,0.31467042319262856,0.07573784575788432,-0.02532322640249847,0.006566575388280599,-0.023651196795774005,-0.09545992518100964,0.17427926836012383,-0.44111262614247576,0.1624630875004679,-0.1261841610475312,-0.016796171863008323,-0.401882209576743,0.06269357472477308,-0.3401409556053179,-0.21593749397495174,1.0,0.6813034416147207,0.1626238641259886,-0.31486637976680526,-0.3502835477244843,-0.07603196561213796,0.08742210169189733,-0.06980179436766439,0.2612509060571775,-0.23051245953891036,-0.2031686542003479,-0.20149618476467038,0.05331383398885573,-0.032939381627321164,0.02301857784369869,0.2765773944731257,0.1867473155950896,0.05351121173316567,-0.2895888548166659,-0.08368957873243095,-0.01941368370961252,-0.1531220772108865,-0.008799924393607802,-0.09538534895406175,0.4105232692898244,0.062453339531280835,-0.1926754513460098,0.23603110443863684,-0.36850523907371546,0.031780736341649234,0.10467232958028556,0.17268981328337105,-0.0495302720188877,-0.06991879750136494,0.09230212451225658,-0.1639760877202383,-0.3941984800438141,-0.1702885927111652,0.1812263660904325,-0.27978147559362276,0.19731722802268253,-0.034783714564293085,0.14442895153153065,-0.03893385824527962,0.009991849611726111,0.282238723202659,0.04961705295970324,0.3516111602832487,0.10085595441637152,-0.3891572596615665,-0.021976571347787775,0.38182236780741025,-0.03023387400146811,-0.03822667299716568,-0.2341796948436759,-0.07592953483150139,-0.032421747957967456,0.3340098090165178,-0.026169361275030577,0.0016002310861059385,0.18452528770169177,0.019546399290110303,-0.1399390697234915,-0.20685021920997335,0.008193918469214809,-0.1919699249226044,-0.007479533282540889,0.16895403411138324
Vermis_9,0.37220370396133445,0.3713568362854656,0.5654513712705157,0.24996335018088622,0.09617860403393795,0.27940808382651344,0.012713994275030144,0.5716512790559247,0.3838778299862855,-0.10088251208562234,0.3289726648506929,0.37517450058810126,-0.10159355728381002,0.34177409184367075,-0.30099978375011116,0.1790062168207148,0.1707856503917899,0.2546396827279515,0.00884499272474587,0.43455849907521976,-0.39534892303413566,0.25413520660423133,0.6813034416147207,1.0,0.32545773099462266,-0.3334938367441807,0.002068494254543083,0.327881966844672,0.16164316098712175,0.3477133585068784,0.00444947150606059,-0.07068213972493192,-0.0429220471226885,0.24301674502357531,0.5109889313210946,0.4299974189818667,0.4647246445371208,0.5260659243653364,0.2604257558266888,0.45964023142150856,0.19907924615661152,0.09205722587517325,0.15755769028226713,-0.39146811255641617,0.39861364500824203,0.12431716220892194,0.6806911082822766,0.030933490110339783,0.22274126626972415,0.3534060518751778,0.003864638406489026,0.4512362820932896,0.3075861270283505,-0.025418137490000763,0.2223273114048255,0.011559011647248135,0.5453298855473656,-0.3491762588472168,-0.16204764082658354,0.13424583214096594,0.4780293089652934,0.13964664827663192,0.25487906093918594,0.37121700255076295,0.5210773144712018,0.2218438078044408,0.4258502759333357,0.5506521202740804,0.21001056134594887,0.6274285308352823,0.5313782261068138,0.023127924664407606,-0.22427153734890842,0.5777296555257341,0.03149752856898995,0.47811986494216746,0.2763476538548009,0.42809534500854807,0.04003985598759847,0.6197269024156979,0.41351161645103385,-0.11819589671069688,0.4118292033680774,0.4930707778143392,0.24109667919460448,0.17891746291315347,0.40834211182839236,0.18776550241458353,0.3631530155387539,0.46801414949078535
Thal_VPL_L,0.5690280807008347,0.3804390718237797,0.3978329068742894,0.49056350240476476,0.44422679115365865,0.13150905627675066,-0.04789281338200806,0.4892475270449119,0.37275119982761773,0.23754684405062768,0.29885970849517335,0.5850608385607324,-0.002232004355988946,0.3850725345525658,-0.02295562487266936,0.38391647686674213,0.09249272428469686,0.4924738109620346,0.07222699085300717,0.43416474566780366,-0.1825718054963546,0.46352411215717715,0.1626238641259886,0.32545773099462266,1.0,-0.2329128817885376,0.019508444020349507,0.5059273293757398,0.5712992289157511,0.2023082640012369,0.5331335205549106,-0.1524374446568706,0.15484751461820614,0.3216387806567666,0.18268140747467188,0.48268745316787554,0.360725155969133,0.6080211335602388,0.13321857214852065,0.4002261421939807,0.33097339770983913,0.4754520366551139,-0.07254427379242172,0.17670500839370595,0.38214402888025933,0.19504206356709403,0.6076753057313535,0.2955618580525672,0.3180196839779883,0.5676492232934175,-0.06983289517379938,0.4701940959713125,0.6807371718311511,0.550966589466358,0.1918622313566514,0.21930211661349605,0.3009726446504529,0.00267065760135762,0.020292096443034643,0.2716243030640363,0.4979263069801884,0.20368882244414338,0.6350466464561879,0.47254380465012236,0.4944697514017669,0.27270621460824745,0.5660099814827372,0.6476202902416149,0.25579999330691605,0.5731828964362816,0.3873396234558434,-0.06876938770212156,0.19835103138603882,0.21476661253014082,0.32918351815000696,0.42863119140912975,0.24268948834084075,0.36760397923270255,-0.05546158672966245,0.5628877338918921,0.5514717106486493,0.4948137861354134,0.3006966599129611,0.2796453495379588,0.4238956474163836,0.3893339588236242,0.20073643186893075,0.4342545072175653,0.42025172320657855,0.5896928229007667
