,Fusiform_R,Occipital_Inf_R,Red_N_L,Amygdala_L,Lingual_L,Paracentral_Lobule_R,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Caudate_R,Frontal_Sup_2_L,OFCant_R,Temporal_Mid_L,SupraMarginal_L,Cerebellum_3_R,Parietal_Inf_R,SN_pr_R,LC_L,Frontal_Sup_2_R,ParaHippocampal_R,Thal_PuM_R,Hippocampus_R,Frontal_Inf_Tri_L,Thal_LP_R,Supp_Motor_Area_L,Thal_MGN_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,SN_pc_R,Supp_Motor_Area_R,SN_pr_L,Cerebellum_4_5_R,Cingulate_Post_R,Thal_MGN_L,Cingulate_Mid_R,Thal_VL_R,VTA_R,Cerebellum_3_L,Cingulate_Mid_L,Thal_PuL_L,ACC_pre_L,Insula_L,Precentral_R,Thal_VL_L,Thal_PuM_L,Caudate_L,Rectus_R,Fusiform_L,Cerebellum_6_R,Vermis_10,Cerebellum_7b_L,Angular_R,OFCpost_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Oper_R,Hippocampus_L,Putamen_L,Thal_IL_L,Occipital_Mid_R,Calcarine_R,Rolandic_Oper_R,Cerebellum_7b_R,Parietal_Sup_L,Angular_L,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Thal_PuI_R,Frontal_Inf_Orb_2_L,Pallidum_L,Heschl_R,Cerebellum_10_L,Putamen_R,Occipital_Sup_R,Vermis_3,Precentral_L,Temporal_Inf_R,Parietal_Inf_L,Cuneus_L,Frontal_Sup_Medial_R,Cerebellum_8_L,Temporal_Pole_Mid_L,SupraMarginal_R,Olfactory_R,Vermis_6,Occipital_Inf_L,Cuneus_R,Thal_MDl_R,Thal_LP_L,Rectus_L,Cerebellum_9_L,N_Acc_R,Temporal_Pole_Sup_R,Vermis_9,Frontal_Med_Orb_R,Thal_MDl_L,Thal_LGN_R,OFCmed_L,Heschl_L,Calcarine_L,Thal_AV_R,Thal_VPL_R,OFCpost_L,Thal_PuA_R,Cerebellum_Crus2_R,Thal_PuI_L,LC_R,Occipital_Sup_L,Precuneus_R,Thal_VA_L,Rolandic_Oper_L,Thal_VPL_L,Parietal_Sup_R,Cerebellum_8_R,Temporal_Sup_R,Vermis_8,Red_N_R
Cingulate_Post_R,0.8198930754825255,0.15199756271757225,0.6100889084319333,0.37275452114661584,0.726049417150773,0.3843467374215962,0.3531220270470895,0.24787988872114342,0.7609477131687283,0.8060663062008883,0.28118496650416425,0.7959198256914453,0.5942394209551332,0.6796999589474586,0.030084607156526052,0.547497187313231,0.07806485544719799,0.7727069023009492,0.7436577828924308,0.7276235843142514,0.8012993157979262,0.8159321177448143,0.5615249292875364,0.8881184967510994,0.4095586055609793,0.49253098344468377,0.7379609162901272,0.6244623010406626,0.8777665895219657,0.47302195084274196,0.7760078074070632,1.0,0.28368907314331016,0.8382939335825402,0.6702007373060967,0.5244057370859276,0.610913543047783,0.8542199191673946,0.3374511970549085,0.4243864772208802,0.7695020762382608,0.7669156201996338,0.6419889202895824,0.6884390913634523,0.6632430566289312,0.47395948247273206,0.8368843163566355,0.6484317021694701,0.5883037097032635,0.3271275082608668,0.27398849860223523,0.41974471508887884,0.548633135567331,0.7563728619925804,0.8529297081167908,0.6481131964673962,0.5541335974180869,0.14876471987421158,0.7297474298669251,0.6619745424205767,0.4082203338936644,0.04623083996687511,-0.04028714246491605,0.5170200829359863,0.77085649227607,0.2874891246535928,0.6910219859123058,0.3104791256379435,0.4801804711908068,0.738592172654858,0.6162661832293531,0.2419783904891583,0.8029698656216518,0.778826249518253,0.7333928768033784,0.5219675219370943,0.4596081290397868,0.7035975883041153,0.4974892900588339,0.07047954143078562,0.4879921283446117,0.5285493929250675,0.25586561370460204,-0.14087056023493708,0.4252563010066765,0.09574669930117238,0.39702419295185687,0.19018228598177703,0.42785824805412587,0.3188249333392881,0.6795710252278313,0.37220370396133445,0.1168540184183645,0.17326747894230746,0.2864800091778399,-0.09438484387540721,0.6147221259646515,0.7796484972234501,0.4815899523302574,0.5255272142644487,0.6609659449838388,0.30574752260530724,0.45345282299111206,0.1796721811647642,0.13292762087476032,0.07224657694588557,0.7474089199605675,0.49762581264489175,0.7380193447367144,0.5690280807008347,0.19990912890298637,0.4817894649944264,0.8128435634537149,0.23139178016330264,0.7847338026083609
Thal_MGN_L,0.12505898690180076,-0.22243726448061932,0.1120388711404149,0.6196601366083598,0.14394504916802764,0.1318900338476882,-0.1673010764656877,0.009798734532773377,0.18835970069667832,0.20075131565900814,0.4044668612985132,0.18020886880214732,-0.041478364560333866,0.32538762525450005,0.11303040053432618,0.03401024775685301,-0.0868044906632189,0.243741022205531,0.14538091558985322,0.29887654122783075,0.3097589024422221,0.20881210962695876,0.19121046455358545,0.1665262044613694,0.13189203036395056,0.17521546514777672,0.22355806057540406,0.19689197836165737,0.15398060657432366,0.42861785600134894,0.13117102186242297,0.28368907314331016,1.0,-0.005416883642158028,0.0559956983566214,0.24151459307059422,0.2916848625302368,0.12112937423095005,-0.09643645113264498,0.19771250889313718,0.20136619295098268,0.07885562221233736,0.05406534650093699,0.21331746790511338,0.11529861754670637,0.1624190581189881,0.08444262857101272,-0.002416046716539342,-0.03799688992176666,0.032984683155355674,0.14920139602047197,0.38166076711170105,0.6785397612365001,0.24898376481042084,0.19136924635706515,0.2108568143452835,0.10180932567826545,0.029280307507012004,-0.0121521618939235,0.16477606347456972,-0.3337297894064757,0.18909390313194116,-0.008737514365871198,-0.14421364734797934,0.21009557406721638,0.5077841301054096,0.5179035639232008,0.23838900316296638,0.12248961577686242,0.11004973869783714,0.2565134413307773,0.026824614324705013,0.42889821079673146,0.0641914922186193,-0.01094859559840896,0.11864605768648878,0.0072954976390625795,0.12182026316781716,-0.18155696071311983,-0.1053217240629354,0.12105662660938016,0.22931604066643557,-0.09747145876656652,-0.011889554521842167,0.012261589006236978,-0.2311031222333215,0.1999540469840315,0.29857641196944223,-0.3151283614994491,-0.12880536860231637,0.37906702258652747,0.06412208745649998,0.28826997274538807,-0.05922132731874441,-0.006673944636863883,0.22049710553534574,-0.0630566524583129,0.011500205765644677,-0.08356592685738035,0.2636992365215602,0.12910532858439958,0.20823792536027247,-0.19569319702513444,0.3430866656110982,-0.16317080586212548,0.028123828936517797,0.22008084185531412,0.06301603177872192,0.15165119968794286,0.18541343913690195,-0.12522734799283083,-0.19627585349298918,0.24420229019594883,0.17825128802235254,0.15827034889754948
Cingulate_Mid_R,0.83103010463896,0.13125803426804483,0.6067560675119221,0.10140029298842454,0.5817974366159744,0.34975692657600893,0.3306266890892534,0.18649723679900634,0.8127198655092401,0.8906415280006893,0.2554306650551693,0.6771212993070448,0.6067114896937215,0.6539667958916201,-0.10706837326755654,0.6035096434105544,0.10886546633962475,0.8527679213970072,0.8128729222091025,0.6201969471834866,0.7725238726217025,0.8544861529833058,0.48871976608258844,0.9191230775728852,0.33522828433857854,0.4051405154312175,0.8009942340128855,0.5260395917479073,0.9004246138499962,0.3038999870195266,0.7744085236120167,0.8382939335825402,-0.005416883642158028,1.0,0.6778965210997168,0.4659083396941755,0.5794918439083601,0.8871898841519462,0.3468335119730584,0.5798400345156901,0.7682029683572571,0.8117286863595279,0.6851496442585012,0.5542441094006095,0.7787223620692321,0.5943844876797747,0.8345988016529429,0.6023551842528931,0.7098882497502784,0.18243479272492458,0.10715679609179281,0.36658813068299534,0.33938343236791635,0.7480561582665451,0.8288944119000302,0.741403835419206,0.5800231476483595,0.03453627687761722,0.63957042007744,0.774008197029474,0.5370471122634861,0.031008847448969513,0.00044976118521652963,0.4803531171561367,0.8121495008769987,0.006813691875990994,0.5493181545819953,0.45549005326398384,0.5835538923731807,0.7165206485244996,0.7238096692175374,0.1805819513838164,0.731837180473112,0.9007878011792423,0.750494600861747,0.49908733007234307,0.34570472749769987,0.8495320196692763,0.4307367491770293,0.22597274428507585,0.3774980959685343,0.4776983131553294,0.16239351655763712,-0.10570320366812067,0.3353152088424838,0.26118255995760165,0.44560021395748156,0.24869083924192895,0.5388391450912408,0.4671362363792559,0.6212845461509517,0.25413520660423133,0.12583616671729,0.3098042026422846,0.30822406778145195,-0.09984367843074286,0.7357592070438451,0.7086002949520678,0.6038773123355677,0.49669801513241785,0.6399489734645909,0.40895793350645393,0.4154525573631277,0.0928635930326381,0.13758422931379702,-0.004593126505651323,0.610022393754534,0.6346085325836816,0.7909420419548006,0.46352411215717715,0.13291675589050408,0.46679750664680564,0.7465701139104567,0.10577139763660474,0.780196517453691
Thal_VL_R,0.768919348943143,0.4264256732865137,0.6226789338104979,0.22273782822001884,0.6996481421442168,0.19178775263921075,0.5379652420715424,0.2571672356999984,0.7281347091579393,0.5941592260509159,-0.005301911361037338,0.711990492394236,0.581049835573395,0.5100934266568036,-0.16820226963136622,0.47265412288441916,0.26195459710078794,0.5399631479231238,0.6962423640337331,0.3716337321134247,0.7029776097648653,0.6447265405771194,0.4822001024465687,0.6824670028650747,0.07906025715277071,0.23561691062231316,0.5737545331548944,0.5380338717851428,0.6967687369319097,0.3730605229471413,0.7022639591714074,0.6702007373060967,0.0559956983566214,0.6778965210997168,1.0,0.46836573360037215,0.4800517241901602,0.6327257341641136,0.3276276981470664,0.184813487480203,0.6057346705112187,0.5678187739148661,0.7034274684447425,0.5959410336960387,0.5440363489978715,0.46201850963840935,0.8119656582142085,0.716148346648285,0.6026183050218227,0.3990091082387977,0.2329445180581437,0.3116448117671793,0.3191074264479856,0.6008384174881559,0.6730167747362162,0.510134493341371,0.5856833785619924,0.11673155326852604,0.6960113089779569,0.5254140745358037,0.5552342250673424,0.01182731087340951,0.0351800100099701,0.5940534381236268,0.6425909084036793,-0.1088795291595087,0.5175392515527213,0.13829340835753284,0.485560562150848,0.6034660088881064,0.4542126497008046,0.0612495261114552,0.5805869261003895,0.6621300446095146,0.70355585841274,0.42857272353496745,0.3582461449559563,0.6132967531210575,0.5981061150308294,-0.0899586914899555,0.31518040915741097,0.365935360902993,0.3123975512825803,-0.12175299505896474,0.3379186291412345,0.2847516428779864,0.32058057650655103,0.10684748388981807,0.5800635305096884,0.4300402567997229,0.6273005573045022,0.37517450058810126,-0.21072845903511062,0.2170486959319257,0.06023274909511175,-0.30715665029458894,0.6033789001245371,0.6846556183718691,0.7187302838263344,0.4134471054068325,0.44620126733695054,0.1095524000502158,0.5469015483735767,-0.06111720266187568,0.25633860561234456,0.12475750007121349,0.5393374164550474,0.509216836495901,0.5399536988992618,0.5850608385607324,0.24522764965702964,0.6240434134340276,0.6804614006709031,0.13280833274119486,0.5759604622047463
VTA_R,0.5523603642866571,0.12751956985464605,0.3721336486099096,0.5303053038836313,0.46634961260692126,-0.13782503424844905,0.2538009797840391,0.2222571556821055,0.5868489567802297,0.5336959851106851,0.451284473169956,0.5187443292063966,0.22905164273998657,0.5510732021185495,-0.28507024080244464,0.3504771865417933,0.31947860639211284,0.4372230856834976,0.6568841103602727,0.32080742290134734,0.6634723693844278,0.5251955560186059,0.43538798705882914,0.5271428877152458,-0.086254487459771,0.04475248216422923,0.40243862091607013,0.6158784344691988,0.4779175617965494,0.5685651951907765,0.59251846534155,0.5244057370859276,0.24151459307059422,0.4659083396941755,0.46836573360037215,1.0,0.5469291770681456,0.41656546389278204,0.17340660559464222,0.3835293332743492,0.4631375580657998,0.2826882817164169,0.45234471096373846,0.37090850060122316,0.5016731062770253,0.5809200671510918,0.5788727380825123,0.488419146744806,0.39872680860100257,0.14849077629769114,0.002253859259908118,0.7154339222329149,0.5330205606166292,0.357097265889567,0.6022064358078899,0.42113101931476804,0.37307127306752064,-0.0635660155707584,0.30239639963625464,0.32701845228751825,0.19764138027132644,-0.0977986751784869,0.052935070948305525,0.370533211146396,0.47360839583780034,0.06744433789199972,0.5999145170484346,0.24063985870191637,0.22630896613995657,0.315445358316786,0.4455667453783056,0.16442894534257574,0.5733309753713719,0.43215116802578113,0.4986180255994573,0.14961454613357153,0.023597905320994764,0.49860964486820875,0.27192787937153706,-0.10256163469406995,0.04149685472811952,0.5182403946638758,-0.07482630676778705,-0.14164179986995584,0.01731877880799284,0.17039332747601285,0.3424104367756512,0.4749524870609458,0.16975805423347806,0.41574625561873435,0.7117144670625006,0.3126480345254594,0.14366841748813064,0.22490081866238953,0.031491167522013454,0.1374026064742097,0.3955019174697329,0.34446372957152127,0.4357615151587922,0.3322176278786708,0.5063924288800851,0.22398591073793914,0.4156919724970722,0.013269007762197556,0.20505406709530807,-0.12066220168546042,0.2984009172320238,0.4447952070290289,0.3742733312636051,0.37763099858445953,0.12440705225954919,0.3361021808754544,0.43099863103144026,0.021654736628271207,0.5253700352846105
Cerebellum_3_L,0.6908351461310669,0.13663700711399257,0.29855099694895143,0.4550709256970618,0.5642656537860024,-0.17016280140907258,0.31851716095762606,0.3522788212891709,0.6727474139245936,0.6877855856764409,0.4329012090347486,0.5899799900964761,0.1621981690826183,0.7557179760636193,-0.45001459639372643,0.4299664011051978,0.015335431640800604,0.49811852162425796,0.7150987590231436,0.5421107754793382,0.7396684289474279,0.6299101982917256,0.4811509223067175,0.5955290401524593,0.1042619222450569,-0.08439427396945787,0.6051337951803979,0.35232417296664503,0.5122547111226685,0.4122159150560391,0.833919522102642,0.610913543047783,0.2916848625302368,0.5794918439083601,0.4800517241901602,0.5469291770681456,1.0,0.5236264402094725,0.3480085729197589,0.5920723051313264,0.5986500553500315,0.3477083634211529,0.3058741855282093,0.6465856414678319,0.7491153647078422,0.47605940075579506,0.6724533058102418,0.4294670939903854,0.6421038585664198,-0.027772469378010003,-0.2270856653927337,0.42987776777544034,0.5408720403012455,0.5562729722182571,0.7630780691949557,0.6836982934116372,0.35090289349189524,-0.3313586677166713,0.26486577674276063,0.6001685622944689,0.12026210002030445,-0.30949440854967386,-0.01559265796061179,0.2704136057563978,0.5527246780815323,0.21030335144804937,0.5754409253037669,0.6027482532586826,0.546957169304834,0.32536023862200386,0.7360959729056629,-0.025355944746366148,0.8372032699606771,0.4503507698247066,0.6132728106222322,-0.050803294474107315,-0.10581966481908346,0.5251285495296557,0.2984456884964886,0.189095443259164,-0.10765254343019065,0.3882722928352648,-0.048541508189267016,-0.33521038283092125,-0.08327369725683545,0.15270555828548926,0.5148049786681125,0.357973890066062,0.32443230118990424,0.37595469797994213,0.6156664686397538,0.4689861420899161,0.368300579750324,0.3393914674738437,0.23573247998487337,0.1752188522058158,0.6481609070518033,0.42102767720886086,0.4994521955689739,0.556087383307564,0.5329171308718756,0.3800153172536329,0.4216278121652508,0.10475578390824095,0.06025970674260678,-0.16121598480464036,0.21866420691576424,0.5219974593044069,0.6646547910142017,0.2915235418628225,0.05104010274769662,0.36867658532973585,0.5508733764260181,0.3198111186936972,0.640196213983482
Cingulate_Mid_L,0.8291228920902719,0.06744142776269514,0.5252456211472546,0.21802645816191846,0.6491192038333709,0.5071698909173841,0.2637130960157151,0.13641258949152824,0.7718498588778985,0.8378039460301411,0.2618434065667723,0.6883993797025681,0.5871549589200095,0.6446678021089312,0.06034265172253182,0.547195101562881,0.1326303715878075,0.8672690499861798,0.7321428468337898,0.6671236225131579,0.744850408450768,0.8630848501099803,0.48447599981801276,0.9429577839221706,0.37474471255494013,0.5819430552385015,0.8597347382694829,0.5511146347107401,0.9577116296697329,0.3575046015817292,0.7317260403891075,0.8542199191673946,0.12112937423095005,0.8871898841519462,0.6327257341641136,0.41656546389278204,0.5236264402094725,1.0,0.27378149435069427,0.47252154481622344,0.7694968403695148,0.8968263449571879,0.5960813160229022,0.5573147774026179,0.6515036828664547,0.42696128740070666,0.8127928004541793,0.6059580290056779,0.5540899619009357,0.3001115390618689,0.2277345920914218,0.33781426563940903,0.41459780389801804,0.8065868615655444,0.7679721316152255,0.6447857482435599,0.542402522813926,0.11195110482905903,0.7412907718297876,0.7566237161517464,0.4390498763574096,0.1962594131169657,-0.023890558205154698,0.4419721600125746,0.849494974920961,0.1732856972420287,0.6149291432353641,0.29256768264335903,0.6096902674416539,0.7815268921876753,0.6383674770693384,0.24277872799515668,0.731978789886273,0.8725648521958049,0.7337012915804587,0.5950027292883251,0.43769682151234135,0.7776938441358345,0.45208645645079387,0.09700440778291186,0.5293714091912533,0.3931366456971333,0.22569091826785673,0.01883243137064906,0.48487195895151647,0.019877002922904705,0.39456416336083283,0.1143995500052966,0.47556532190356476,0.36733409897417957,0.5753087002619689,0.31150466666542953,0.07320411645487526,0.13581582006065646,0.34809135508342387,-0.14433332188342807,0.681467069197951,0.7785342999035444,0.4792471842439915,0.47050666015619547,0.5521555057160298,0.3809355681341529,0.3294213380571425,0.176214312591118,0.11407808822942134,0.13353884118304574,0.736334489080195,0.45284030559137434,0.7841093548032884,0.46315095569475184,0.12518098474425784,0.42283206738757545,0.8225764217474618,0.1914309373182551,0.6330573158636169
Thal_PuL_L,0.47634109273078745,0.27393346312836836,0.2620263029404931,-0.027924544022147203,0.45736479013683223,-0.022285316167718425,0.5132369828805715,0.341463808340949,0.28462043379177165,0.2607035598242616,-0.011974617689716605,0.4224009530376017,0.25515219230448466,0.31174404364268843,-0.24131349027567975,0.25451047100458696,0.06999806178795556,0.13266972364682225,0.34833385174663384,0.22987386597891646,0.34901481252106986,0.3223182173731288,0.03522250023704007,0.29761671624888864,0.00352313409514715,-0.035774632939811306,0.21797564451624357,0.2955461303005887,0.27460593034573944,0.23104513339552685,0.44197051073064525,0.3374511970549085,-0.09643645113264498,0.3468335119730584,0.3276276981470664,0.17340660559464222,0.3480085729197589,0.27378149435069427,1.0,0.10133479199930512,0.4078180962281702,0.196727838984474,0.32368783574895715,0.3950265797404128,0.3651963573267893,0.10656857592013858,0.49330665346913094,0.5025239673853374,0.4763634405381251,0.07278535114556349,-0.05475452755228036,0.059953443753113955,0.13202790611196227,0.26658177321424587,0.42543275653362916,0.3533455831468574,0.20036144529257244,0.024158177855020897,0.3319527778918932,0.2490593831801735,0.33057633606511583,-0.2986693416539652,-0.05925212807401109,0.4850087491231812,0.2905037057622975,0.02842447855718875,0.24417273848142124,0.12126709716631377,0.2749087946972778,0.3515956245093173,0.26941905015182194,-0.11009972277486514,0.31564000230640255,0.2610951135860578,0.4312819876733802,0.038615237478154055,0.08732193149451212,0.21007154224746682,0.5076554676429079,0.013543794507997975,-0.0141539585664491,0.158160095915837,0.32474637974789133,-0.11139397289484662,0.09281096011259901,0.1794121487896807,0.1430148528300134,-0.008788636726090133,0.4115112791872818,0.1602945477229661,0.1579592491715094,0.3713568362854656,-0.03892727551230519,0.17577491440242218,0.1648659089364499,-0.20694823396681772,0.3611005022559895,0.38934780353418497,0.2523299581307436,0.17477568731985826,0.4469292188236066,0.03250958189966522,0.4821599852117117,-0.22453330051380346,0.21126515108249863,0.006567905578283614,0.21821410711557,0.22635957025358466,0.35494125028704265,0.3804390718237797,0.23851062183697463,0.5005212115163605,0.2883878767651161,0.21009992013513137,0.3176750515007597
ACC_pre_L,0.41584255630654154,-0.2959022804938008,0.1276759369525572,0.15402131105550734,0.04179598369220196,-0.13889899228253455,-0.11606966605389957,0.04693984574081314,0.5534761225585018,0.7720290082089943,0.6663837777177395,0.21317765203871974,-0.05572010748716992,0.5195215942424953,-0.3749231262588136,0.37464862824743195,-0.045644417022656286,0.6584538178417745,0.5765150680145174,0.5016402980401987,0.5301634567514543,0.5582053160235739,0.389698857951944,0.5248100159985969,0.2983779118759188,-0.04149828841924303,0.6098528976200076,0.12916440197100118,0.4375082899253782,0.19751615996097252,0.5152990859891946,0.4243864772208802,0.19771250889313718,0.5798400345156901,0.184813487480203,0.3835293332743492,0.5920723051313264,0.47252154481622344,0.10133479199930512,1.0,0.5055905054332286,0.36042243189880624,0.1269486022613538,0.300652001289859,0.7561677638653865,0.5782516266560287,0.34991637010494475,0.018316804476784368,0.45492328625054307,-0.31238625315367996,-0.4386361003116653,0.47727422084904997,0.3675225712786949,0.5107049340421349,0.562452400809306,0.7348189831050838,0.28740792444255564,-0.43773326454871253,-0.09213582509065524,0.6601857100993853,-0.0652540317482058,-0.15357234247562954,-0.08976630979095802,-0.10545445490334537,0.5024176047060693,0.1595306118113541,0.37776630322740556,0.8338348092037949,0.5266623240541288,0.21270037143926743,0.8620909906062731,-0.05577371033272137,0.613058936750612,0.46267236267539186,0.34085140180623213,-0.10881000372007153,-0.3054686111326509,0.6293016141016204,-0.14405469178249253,0.4281946748142459,-0.18124342683636135,0.3740652217772498,-0.4229055937410157,-0.26317217270798926,-0.24002388596199137,0.23523394537560977,0.5964504568412692,0.5251384306578116,0.03101228847477293,0.3316615750419783,0.5163180445750462,0.023127924664407606,0.6949597873310575,0.47840375021463916,0.4248634014711831,0.4467814313445997,0.5683021767137421,0.07707835948501889,0.4012687820890073,0.5521943580836024,0.4758457757861131,0.6370654821084624,0.033163157923737765,0.166411595643099,-0.15036629346332314,-0.3760443388098364,-0.0010823247734856325,0.5593697712327229,0.6436835174797569,-0.06876938770212156,-0.09577847937407727,-0.06279904216816563,0.296478871844992,-0.0220325367346534,0.5009243316571453
Insula_L,0.8029496227259618,0.15873105417247688,0.5734683380283041,0.2200600660429844,0.7109875098795325,0.2511007616444491,0.3732043124568009,0.36810455904151596,0.8143159928884414,0.8077933758329267,0.1592830931634309,0.7704782989003837,0.5442072746033481,0.6877120823180695,-0.1527949984862065,0.6476063677019975,0.07168052509857209,0.7372796065297132,0.6999547476722482,0.6309980352977831,0.8124976327069722,0.9289686787213959,0.4388603634493393,0.8161124601697111,0.2734457360146169,0.24722255253011025,0.8522438281581578,0.6534843658821181,0.7776223290146629,0.2555493762382514,0.7831510425736552,0.7695020762382608,0.20136619295098268,0.7682029683572571,0.6057346705112187,0.4631375580657998,0.5986500553500315,0.7694968403695148,0.4078180962281702,0.5055905054332286,1.0,0.6554196143224383,0.6649955695703579,0.6362206849185067,0.7112632051800085,0.43729927998784474,0.8076762533743427,0.6552545701108017,0.5388716483359286,0.13465378003794037,0.04713824186327579,0.2698032452356818,0.585993140106867,0.9001611179491932,0.8280875735119666,0.6604568971941597,0.43169137156470805,0.026413753966264965,0.5801407197497191,0.8541538177213169,0.27589984236467135,-0.084495476917869,0.009149939556893971,0.4970044583582102,0.9281877196221525,0.3020455629901011,0.7451698645739054,0.3851505907969742,0.6929851402118599,0.6713529267881057,0.6799148338388971,0.03910865693972506,0.7705381124462187,0.7468580086111095,0.673086925690418,0.40298768498206633,0.21007172204941674,0.7825861327491102,0.43871581875903015,0.16947318720542015,0.31133597200773955,0.35877294277457644,0.2733243494399259,-0.10918048907247067,0.18091243619566386,0.03093713228266127,0.4142352544633743,0.021818985390052118,0.4113080499916881,0.3802288533750366,0.5666665916950333,0.5210773144712018,0.14912521371490375,0.2327559246775628,0.3454248058922864,-0.25719045009345337,0.7401238738664938,0.6900961883542807,0.425616456929556,0.508133079792396,0.6707346556837503,0.28575854130600603,0.32598000375807684,0.06755238384178042,0.24680072800457564,-0.02614229051854031,0.5284965427999261,0.45888456608733535,0.9124103208595821,0.4944697514017669,0.10156165057051492,0.4792218985705091,0.8083378271364171,0.3902346687034887,0.6584002245017646
Precentral_R,0.7274128161169499,-0.028507026343928217,0.5652660728506558,0.13423853872183816,0.5395260121692679,0.6016239602478973,0.21932074326247783,0.0833876559783472,0.6610467442767571,0.7163857928537393,0.12563991011295614,0.5885370717620523,0.5787918501981494,0.5296625538402638,0.2877602022976086,0.4993214548685367,0.11747930568834293,0.826837713985553,0.6427672970597109,0.6151000193078815,0.6288624440717262,0.7512323992922708,0.4638827895741582,0.8399710056380407,0.49266242252321757,0.6852728696929571,0.7532055524140386,0.4996509449630904,0.8977463649356204,0.3124176871145325,0.5805870375434836,0.7669156201996338,0.07885562221233736,0.8117286863595279,0.5678187739148661,0.2826882817164169,0.3477083634211529,0.8968263449571879,0.196727838984474,0.36042243189880624,0.6554196143224383,1.0,0.6059918395724893,0.45244828193518977,0.5187044645102177,0.3917548666779658,0.7197185714355551,0.5131222765261833,0.44831712996813716,0.3401123285953375,0.35426954863164084,0.2694208195620527,0.277034405530863,0.7745121280336353,0.6713205343979739,0.5925876051717347,0.5447857706612651,0.24876993814669335,0.7255021194980429,0.6665970715806069,0.4109787916953201,0.2723984380484844,-0.026118881278015607,0.32148610903448455,0.7385439123712373,0.11457544615831539,0.47427225249682214,0.21735841650975668,0.4032963887145807,0.7597656362432027,0.5115368028146957,0.3025214694039882,0.6047532489419213,0.8078386704354064,0.5275577972517494,0.6143644259263652,0.539034788022099,0.7067685145805351,0.3266576687126856,0.08746866712405202,0.7226821936499461,0.3506243011522848,0.20526609297030463,0.106969267052057,0.5627209866934135,0.0998222024502989,0.3006138659101717,0.11219480419973493,0.3604282835900222,0.26455628086946814,0.42888976226649866,0.09617860403393795,-0.0006161588224169389,0.08529220046755094,0.3654585141297397,-0.1526102252062833,0.5574157058542762,0.7184345987884182,0.3805684464136654,0.47825427918162,0.42799605697717885,0.27954889996775334,0.1332465161904287,0.22409754422522626,0.0632374932691415,0.13390830891387587,0.7234373517671498,0.43639631832768383,0.6559373619594944,0.44422679115365865,0.04836903062679412,0.26886441920121035,0.7360663181650491,0.07430923013648072,0.5637807954162758
Thal_VL_L,0.7094680183145137,0.3741072716771024,0.5854544982877347,0.12422710150158413,0.6284602707804402,0.3572081535157383,0.3442347260334293,0.13955921626745682,0.6680984409363928,0.530812363948135,-0.06388336831409124,0.6154891066164172,0.7256045954673902,0.4566535048251782,0.11036624050363977,0.49522815583886504,0.10827913855323072,0.5766678588099411,0.6451590787227157,0.44303891110015853,0.6704130558202368,0.6936498392934065,0.3892071011726145,0.6551854016774435,0.11853929253855097,0.43316052115818465,0.5203161020681943,0.6444878812227416,0.6840256993264588,0.2819106621398148,0.5754779305172923,0.6419889202895824,0.05406534650093699,0.6851496442585012,0.7034274684447425,0.45234471096373846,0.3058741855282093,0.5960813160229022,0.32368783574895715,0.1269486022613538,0.6649955695703579,0.6059918395724893,1.0,0.43441104653584056,0.4375155268264555,0.4810346303101901,0.7142633438502811,0.6769501298244524,0.46515626490237594,0.39800456805117884,0.43484003141080996,0.2903700732663395,0.31522397654953804,0.6020731794184343,0.627793267009827,0.4038953841171977,0.564083226848343,0.380493069127834,0.7022902915220262,0.4985568344585975,0.5457415451563226,0.13319436185201608,-0.008596851055363298,0.5881378834938127,0.6697494414852392,-0.07373047417652705,0.4982178507676968,0.008552811403932915,0.3196108184552222,0.6205860881144075,0.35771292928495696,0.22660355183994088,0.46831335991271184,0.670506163030621,0.6627238579502988,0.588919671213906,0.5352039210800533,0.681725720685207,0.49768625782775067,-0.06563196565187224,0.5415191043070073,0.47107922673273717,0.3470511432909917,0.04169565898188641,0.4137821694844755,0.24246351909237787,0.0501106890734484,0.057369401602099745,0.5009670625589409,0.3347994966620963,0.60530323129357,0.2728756408527425,-0.16806397848030366,0.11002897760264663,-0.017918796684139152,-0.3541779226627171,0.45808834233610746,0.6803418013846113,0.5072576624057851,0.3142082274291562,0.49458212714153243,0.03708300799402031,0.3782333383310742,-0.018859741535490263,0.1530472166643237,0.15154763051930592,0.5579134080490773,0.48452566135715014,0.519163521022308,0.7478187665491722,0.13673227895935505,0.5554542689122268,0.7125266873140484,0.1431489270101825,0.6663867797207425
