,Thal_AV_L,Frontal_Inf_Orb_2_L,Raphe_D,Thal_LGN_R,Temporal_Pole_Sup_R,Olfactory_R,Cingulate_Post_L,Frontal_Med_Orb_R,Occipital_Mid_L,Frontal_Inf_Oper_L,ACC_sup_L,Postcentral_R,Thal_MDl_L,ParaHippocampal_R,Thal_PuL_R,Vermis_8,Thal_PuA_R,Thal_AV_R,Cerebellum_Crus2_L,Cerebellum_3_L,Thal_VPL_R,ACC_sup_R,LC_L,Frontal_Sup_Medial_L,Hippocampus_R,Angular_R,Cerebellum_8_R,Frontal_Inf_Tri_R,Insula_R,Heschl_L,Precuneus_L,ACC_pre_R,Cerebellum_10_R,Frontal_Med_Orb_L,Red_N_R,Heschl_R,Cuneus_R,Paracentral_Lobule_R,Thal_MGN_L,Temporal_Inf_R,Thal_LGN_L,Thal_VL_R,Vermis_7,ACC_sub_R,Thal_VA_L,Fusiform_L,OFCmed_L,OFCant_L,Putamen_R,ParaHippocampal_L,Thal_MGN_R,Cerebellum_Crus2_R,ACC_sub_L,Calcarine_L,Cuneus_L,Temporal_Pole_Mid_L,Supp_Motor_Area_L,Paracentral_Lobule_L,Thal_MDl_R,Cingulate_Post_R,SN_pr_L,Red_N_L,Cerebellum_Crus1_R,Thal_PuI_L,Cerebellum_9_L,Thal_PuA_L,SupraMarginal_R,Postcentral_L,Vermis_6,Thal_LP_L,Pallidum_L,OFCant_R,Thal_MDm_R,Cerebellum_6_L,Thal_PuI_R,Thal_LP_R,Cerebellum_3_R,OFClat_R,Thal_VA_R,N_Acc_R
ACC_sup_L,0.4103315470015203,0.775093011615079,0.18979072046192116,0.28091882039660027,0.660516042565251,0.3854271466262444,0.4398097341220126,-0.014929450171580922,-0.1266143960419341,0.7711843355310787,1.0,0.34304256409863143,0.14835269317811753,0.7445527426302104,0.356693636924328,0.18628969421122854,0.32717053217256736,0.4633906573116753,0.3736735919839653,0.5937722688741186,0.5073704157310109,0.8116147035088236,0.16715028182419345,0.7250134656655448,0.8196174693362147,0.06624115135380979,0.46282300755539213,0.8325591183662815,0.7777256743430037,0.5913688375853537,0.34433566578841995,0.5988351054168506,0.6507461831285617,0.31004976519671373,0.6390801191853125,0.5281090640269935,0.1077534044882609,0.13276992064465015,0.23658591848198135,0.6305564361500867,0.692126240142143,0.653313933066779,-0.007479533282540889,0.18048095972503506,0.5680359972967124,0.7791090935058661,-0.28736736695713755,-0.0712380705590854,0.6454660894839092,0.7282519445848147,0.21556399736159496,0.35189742738985996,0.4700056236979879,0.5637327878487968,0.12032928689980832,-0.058299714436518824,0.7941480100315939,0.175540927628079,0.053413364817450196,0.7329762314739899,0.34098736794597095,0.672948733942929,0.5366991654268524,0.028344533475266432,0.33570066774789914,0.3733121215682908,0.2752392041984894,0.7376539640317221,0.14942523571706007,0.4557546910288253,0.36067950604294763,0.17919002805154371,0.06148451135395879,0.46556206927812127,0.18576673807369584,0.41571022746300745,0.6838419207482869,0.5517522912610895,0.5459501011476529,0.4429467121254143
Postcentral_R,0.4006524365762413,0.2685159335319401,0.3767053839551491,0.24442657509931476,0.1813971031132386,0.2640785269452688,0.2881769298803543,-0.062240421553038223,0.24215355762040863,0.4596275451504069,0.34304256409863143,1.0,-0.103781835413313,0.2982532777461422,-0.17703700365005054,0.02194668070288399,0.06993740667570279,0.06423852829014881,-0.12709754574312138,-0.007046555400255944,0.27134118998004597,0.18260452819449322,0.02535074589972485,0.5225808723728673,0.30982953326430585,0.6128601432748144,0.02374573560558081,0.48668492474710984,0.4634609205183804,0.2076643736032837,0.7848649838604762,-0.04129288837080196,0.3622349315950245,-0.05343131975801958,0.36382925309253944,0.09234448208143227,0.6550731566981352,0.8015945625009611,0.1197445449950255,0.21706704074848415,0.3159234967512499,0.3025686731096599,-0.00720305466585918,-0.20785899122090717,0.16119121286537533,0.4006430751597666,-0.12808014896903533,-0.1983343861933717,0.1721397293368242,0.2531154160975196,0.5310340343520081,-0.16456266483687285,0.01974490875853246,0.57662594415807,0.7136480043460821,0.061935640052121384,0.5810827343089834,0.861908218341448,-0.002249058117916104,0.5498780489075822,0.1640589496514605,0.43556356923721556,0.12493049752801567,0.31441130311625387,0.12909917789179773,0.0316528319246214,0.9235189683262385,0.6406184242930762,0.2229957005172541,-0.012946444514637513,-0.047698944394966414,-0.009907362651829102,0.14974877087825803,0.3628976872063445,0.17721964872905915,0.2705986642360832,0.24570338437822475,0.007821294903004363,0.3257180661676373,-0.004915544994562297
Thal_MDl_L,-0.1692398669719135,-0.020887777426540733,0.10231021364005545,0.09650630356152377,0.20182491249361675,0.1428567751591439,0.27212026003223033,0.3562539428843156,-0.03385092113580032,0.27249288355717977,0.14835269317811753,-0.103781835413313,1.0,0.3284733098418893,0.3059544162445142,-0.07796878047076305,0.23798335486924177,0.333319200654531,0.0676641499548809,0.3393914674738437,0.36696981269991474,0.15241092166909725,0.04743008208672207,0.24375508876855356,0.2527075329061966,-0.3291717140743402,0.048749067287915546,0.1921720326141061,0.17884164717436385,0.42303739872244966,-0.23324987661416138,0.25907987128223225,0.34361011679829734,0.1665661533655345,0.2922482088872804,0.3246760234936333,-0.1518850058522047,-0.20111605875997715,-0.05922132731874441,0.21053016680802164,0.2379394595090338,0.2170486959319257,-0.22610100498899918,-0.01937313591250007,0.34671522871204835,0.22696437358272517,0.24760809786773466,0.3154139774416246,0.45696580904547984,0.26845011878153674,0.13989401930103393,0.1085392991420611,-0.030913807641276884,0.02231197658253817,-0.18683252468230713,0.23576793429636844,0.18285719090247854,-0.17129591953844756,0.34940721042104383,0.17326747894230746,-0.006179805215737162,0.0969505222639381,0.011406595253377123,0.012602644493132857,0.12283036728362848,0.4414476970824667,-0.2367319550288274,0.07998865664487356,-0.23560551554273046,0.36358797582022045,0.47003792855165627,0.13839042466402984,0.45642009020943985,-0.10507133841482512,-0.15020067377358784,0.2858991114138656,0.22963284275384901,0.011810644253214007,-0.08169418761701061,0.2178449586790802
ParaHippocampal_R,0.3243110082258656,0.5895643244491691,0.11258405866050285,0.24514151703305603,0.7825344489354059,0.5979439805141825,0.6871553900992476,0.21543810716440367,-0.08698836192617525,0.7164213829104273,0.7445527426302104,0.2982532777461422,0.3284733098418893,1.0,0.4798248331777136,0.015279003316526651,0.40770543209047067,0.7135186050171479,0.29078781653075386,0.7150987590231436,0.535796896746409,0.5996908159401203,0.16638109455318378,0.72320861230032,0.8977998580552501,-0.040885354161695676,0.4286881794547557,0.7301239264901652,0.7010893249139313,0.6900149411728932,0.2844849660694996,0.6048001210326963,0.7734944251404081,0.4904384359151128,0.7391368123838657,0.5144400736172922,0.1814333178631398,0.018218104680205814,0.14538091558985322,0.7410021121796359,0.6479788308370638,0.6962423640337331,-0.23816195376135932,0.33785090239641385,0.737668935318196,0.8112288838484644,0.06093744829150006,0.19474286692752976,0.7560483009894546,0.9241748817707663,0.21152194647203917,0.44830240777879726,0.4949081191066466,0.5535544841018987,0.15185075681803067,0.09068293019422571,0.7948995095694165,0.17980838817414188,0.3144546989475183,0.7436577828924308,0.5329790671842515,0.5211295271478966,0.4139794530337123,0.09273485410912383,0.4354564391654601,0.4525163900556102,0.17096925082820633,0.5891424234991153,-0.07126563972702527,0.4816480585405263,0.48915254790263835,0.40593767423632354,0.32179976256048565,0.35685801119246713,-0.03992448119469853,0.6020369444380739,0.7691897282886958,0.47173750288188704,0.5114920475902655,0.5032635407940355
Thal_PuL_R,0.15158222911666341,0.2036641910093455,0.0302462944056884,0.18324124839851116,0.31986128912256945,0.23041261775516517,0.45139790119683043,0.17085102763294416,-0.2671315530479848,0.32856887730935186,0.356693636924328,-0.17703700365005054,0.3059544162445142,0.4798248331777136,1.0,0.195988931091414,0.24330541711080395,0.5371767687053866,0.3575359300836514,0.5560725989879651,0.3405329786683368,0.44431213294544913,-0.09598746819557406,0.21418710096504182,0.4383602627236111,-0.32491219594322507,0.4608940481958317,0.2967179159991658,0.29023000067219734,0.555335015805764,-0.13027117933098706,0.3287395301316641,0.4610416865581241,0.2595141494483954,0.4234518222363142,0.36883457523969054,-0.11749197323017374,-0.3080882267093185,-0.15699301886134165,0.5433855112510653,0.37063213206045154,0.34783525228920653,-0.06980179436766439,0.08935564029849394,0.4175172503442509,0.4532146473326046,0.031758374942723676,0.2647952745163715,0.5100182139118015,0.38801851808991955,-0.022052912204434307,0.4896085626964787,0.10357931573411644,0.2773821809722889,-0.13682437835573208,0.16480572311876646,0.3449013170823532,-0.21528490818850324,0.28920765533815435,0.342668980023072,0.18968258355334253,0.0809320101598202,0.3552101579856232,-0.17727023180457083,0.4260796310533125,0.26250821949665953,-0.2341987947428967,0.10222987791438579,-0.005017694718772266,0.3318821040927607,0.3484380407866284,0.15436447779377702,0.34444753807247974,0.1589130424274476,-0.04773116966973068,0.32674615282424185,0.42022087063694347,0.31530665654592843,0.20314176733140207,0.3073484871387935
Vermis_8,0.003857504555188942,0.2668022304458598,-0.19746130835182477,0.12930337852913434,0.024861246374602318,-0.07846990749227184,0.08742052969237667,0.04349314001179723,-0.08224777713323271,0.31646002311809834,0.18628969421122854,0.02194668070288399,-0.07796878047076305,0.015279003316526651,0.195988931091414,1.0,0.009677647767644246,-0.07746714287382257,0.1818287368236041,0.3198111186936972,0.14286541580711612,0.33241046364049837,-0.3318659961780617,0.09554970368159957,0.21261632072641506,0.03671120876879119,0.3062937896517209,0.33486602462082055,0.4288871191780265,0.3086608986689586,0.18651754449756844,0.2541454947474816,0.2789198261830618,-0.3643828490908399,0.1412015693709973,0.36041790508863486,0.10186648107387491,0.1977621107832685,0.17825128802235254,0.24511427974602645,0.028718706741646165,0.13280833274119486,0.6592331602409641,-0.05657805341397515,-0.14453715482301088,0.2659664532351514,-0.22310938466349423,-0.03822559152187588,0.14131716207100406,-0.11266198265910048,0.03366996421872197,0.070190010135902,-0.33590550773157607,0.383541126933736,0.1023075871947747,0.14104133840446947,0.20017112079774793,-0.0008476877217583247,-0.20640189076879847,0.23139178016330264,-0.006432125679342926,0.07290991802400294,0.22502494724152572,0.025226433258432164,0.22349871116447267,0.02129705076208638,0.07692287300299117,0.1611648461008858,0.4850800753261473,0.05187555467162103,0.056797979436855696,-0.047578388598075436,-0.1303285129592818,0.2501742697817481,0.34733425669436485,0.10309406043815275,0.2525539441965935,0.3406256021876897,0.08913002339206696,-0.01476701364858026
Thal_PuA_R,-0.2368468498606876,0.22481973717674766,-0.08393173031144113,0.33882969019761633,0.3118182035350496,0.15156890546609844,0.43137836863749157,0.4573788536535523,0.11810941116198416,0.46929028979366133,0.32717053217256736,0.06993740667570279,0.23798335486924177,0.40770543209047067,0.24330541711080395,0.009677647767644246,1.0,0.24253704790999936,-0.1112214456742094,0.3800153172536329,0.38955674798942924,0.35128482406542455,0.02903871138968492,0.5250151735378566,0.32468473190354497,-0.33846826888003567,-0.16355688153669173,0.3286281984132313,0.3324078036032791,0.30165556087940876,-0.015332224898888533,0.5234547568168859,0.3295124371207092,0.3980866716134656,0.33591348994677217,0.3840778317921666,-0.09780627609688793,-0.01223472704779191,0.20823792536027247,0.15631249977373823,0.3960813850256184,0.1095524000502158,-0.36850523907371546,0.30092966041868424,0.26170530754066795,0.23778990569694294,0.258582578381079,0.457796830764302,0.6562762065131389,0.29331495480495323,0.2029487468290655,-0.017999632324227074,0.10243771437126446,-0.008143701442650702,-0.2782162177548098,0.3297351246486939,0.39047698917529317,0.010187538138271337,-0.0036973673112404314,0.30574752260530724,0.11072514915537308,0.08885037014157088,-0.20869962225206334,0.12966899712570842,0.014231845796787735,0.3578561347860697,-0.14407171289813447,0.19355374652888188,-0.28876426140205735,0.5484116257240673,0.5580047750043973,0.4780196000099316,0.3589550047416154,-0.21227669918625192,0.16304276845383786,0.2463829503956282,0.27789497333960694,0.2837377428036629,-0.10149587274620231,0.4053959846685456
Thal_AV_R,0.47169930650010655,0.2924047922748665,0.14226696578355072,0.014326259122570966,0.6177995971098693,0.40751824972898043,0.46081655099530505,0.013598479262798627,-0.05747477300661507,0.41278143997097816,0.4633906573116753,0.06423852829014881,0.333319200654531,0.7135186050171479,0.5371767687053866,-0.07746714287382257,0.24253704790999936,1.0,0.1791691593761355,0.4994521955689739,0.3688181788069426,0.4722959761941833,0.06766897634214004,0.45272551481393364,0.6408208500398569,-0.1343448573131697,0.49659038371097486,0.45972546790262486,0.3723544770406384,0.5965969291009152,0.05291754012508307,0.32304131393046,0.5836073519549622,0.30951274755287805,0.5325598860496202,0.41227516542329634,0.12772494721144007,-0.16006502927519667,-0.08356592685738035,0.7119960486017928,0.4695148709511758,0.7187302838263344,-0.3287474246063935,0.1297598198463184,0.7096199109400072,0.6140010881433072,-0.02357070618215532,0.06496847801959861,0.5701657596205914,0.664580520888999,0.002052069086572233,0.5335354745134674,0.3040859176310694,0.36346955871647013,0.06568097410051141,-0.04061949975127686,0.5162604904017795,-0.00936837443546852,0.45466230327169543,0.4815899523302574,0.3388220096751168,0.2810311351400199,0.4062754536976683,-0.07548119761925531,0.5354598263254631,0.303107391973711,0.0014777085399048245,0.36125134504436085,-0.04288415637744781,0.3171280950298098,0.2793510026971102,0.1854927045430776,0.28174956721409944,0.2428638211198565,-0.2987214030293923,0.5136028801385213,0.47706217365079767,0.3151606527760729,0.49467206290953214,0.3917632884476664
Cerebellum_Crus2_L,0.13259019594743912,0.32710120849984575,-0.04586633084376074,0.04989934978093565,0.166102212684633,0.13498439226683487,0.13435902388697246,-0.10530054179438934,-0.32853375725279965,0.1758306819592307,0.3736735919839653,-0.12709754574312138,0.0676641499548809,0.29078781653075386,0.3575359300836514,0.1818287368236041,-0.1112214456742094,0.1791691593761355,1.0,0.3522788212891709,0.09421095752904075,0.29814338106512417,0.004397880517011054,0.07949999709574151,0.35115473550687043,-0.1743405559589349,0.3808134322266128,0.2804209105545081,0.3008684349692708,0.2878477045837309,-0.06263513586678156,0.17000899312549927,0.19507313371944018,0.12022064909185957,0.18078183373791423,0.1537719527147276,-0.1195040150131007,-0.2374348987424825,0.009798734532773377,0.2510640395992788,0.16787622405451388,0.2571672356999984,0.15309800551468852,0.04601607429082436,0.2032492567303663,0.3562473286369745,-0.19827740242890982,-0.1260062298627717,0.15724148320544795,0.36396717918029575,-0.014131684456066678,0.2525048133874223,0.18776049250599897,0.2093229118300645,-0.08915958426152208,-0.101002525951614,0.20551673923984146,-0.22912358189765256,0.06932672768966532,0.24787988872114342,0.27158178837005587,0.2835554543850846,0.36543937845895963,-0.10678304907489261,0.19199945244445704,0.17047053153746933,-0.09261505946701994,0.11479400661288833,0.11375877049964028,0.10564006472573959,0.06750096696351708,-0.03946283707517555,-0.08798880021838457,0.27687231132573425,0.06909465556728211,0.18832497485397712,0.30826482700083363,0.25130646481092034,0.2346137391540658,0.06582568251308592
Cerebellum_3_L,0.08859845632380846,0.5754409253037669,-0.23975100496185625,0.23573247998487337,0.6156664686397538,0.3882722928352648,0.654320554701653,0.368300579750324,-0.20132269733948108,0.6051337951803979,0.5937722688741186,-0.007046555400255944,0.3393914674738437,0.7150987590231436,0.5560725989879651,0.3198111186936972,0.3800153172536329,0.4994521955689739,0.3522788212891709,1.0,0.556087383307564,0.5750731944858535,0.015335431640800604,0.5011388804263672,0.7396684289474279,-0.2270856653927337,0.36867658532973585,0.5527246780815323,0.6112795090796833,0.6481609070518033,0.11241230757121294,0.696533424471993,0.6871344864082338,0.2973382433653043,0.640196213983482,0.546957169304834,-0.08327369725683545,-0.17016280140907258,0.2916848625302368,0.6132728106222322,0.5541640178591539,0.4800517241901602,-0.0007620226482430945,0.3926449503032513,0.5219974593044069,0.6724533058102418,0.1752188522058158,0.3819826844903947,0.7360959729056629,0.6383273769768276,0.1042619222450569,0.4216278121652508,0.3444915921115447,0.42102767720886086,-0.10581966481908346,0.189095443259164,0.5955290401524593,-0.08439427396945787,0.15270555828548926,0.610913543047783,0.4122159150560391,0.29855099694895143,0.2704136057563978,0.10475578390824095,0.32443230118990424,0.5517820745756219,-0.10765254343019065,0.3165298644134405,-0.048541508189267016,0.5148049786681125,0.6027482532586826,0.4329012090347486,0.24546185806810972,0.17646199624763623,0.21030335144804937,0.4811509223067175,0.7557179760636193,0.5174541971079171,0.28222821183625124,0.37595469797994213
Thal_VPL_R,0.08030216855255011,0.3814640271617906,0.02642337096149669,0.5345211470552653,0.42304240277014904,0.20787518793225715,0.4891370938553382,0.2616100625213084,-0.08973755443077946,0.5702593914481403,0.5073704157310109,0.27134118998004597,0.36696981269991474,0.535796896746409,0.3405329786683368,0.14286541580711612,0.38955674798942924,0.3688181788069426,0.09421095752904075,0.556087383307564,1.0,0.5210061821621925,0.015254735589224747,0.5533227529900944,0.5543578376311559,-0.15109063736394732,0.18427004115478102,0.49329004748801303,0.5224394915398333,0.5736231033672846,0.1447770709406737,0.5226970908708396,0.5135912350889251,0.2683736146507887,0.5366354526406262,0.4584998393092636,-0.041493385949857825,-0.009626398115353148,0.2636992365215602,0.374587078114584,0.4909338624398283,0.4134471054068325,-0.0495302720188877,0.19329082799834796,0.4251600545392385,0.4884958826832899,0.08718766340302998,0.27808646586317365,0.6511756599977979,0.5102395169898286,0.4121796891172663,0.16829745765332438,0.1890680895239789,0.34337434711778003,-0.07127124131999478,0.15338023521593042,0.4646957014166951,0.03229386579608965,0.16783523811469908,0.5255272142644487,0.24792809530593418,0.3281499878029591,0.13491894063097823,0.12704659602139826,0.20430525666723173,0.5792590783804601,0.0902604888546577,0.28584395618117425,-0.08615126222242576,0.5276675672390742,0.5349552056991492,0.27776094391890555,0.32977023069992845,0.07866821452143016,0.27804575220542177,0.4273771200647345,0.4685003977415977,0.3128746014780287,0.11945477904900449,0.3434200715400327
ACC_sup_R,0.32869096362557804,0.6379947158432919,0.15754718346716443,0.355998909848407,0.4824561757626793,0.10161272641017537,0.2967540946423393,-0.056376114778366015,-0.2413865214422247,0.7546738856032017,0.8116147035088236,0.18260452819449322,0.15241092166909725,0.5996908159401203,0.44431213294544913,0.33241046364049837,0.35128482406542455,0.4722959761941833,0.29814338106512417,0.5750731944858535,0.5210061821621925,1.0,0.08241645059694117,0.6256201600710405,0.7096988207839676,-0.13006320575106212,0.5678001363379284,0.784044393891263,0.6912610770550449,0.6920258859818956,0.1301484002472353,0.6143649579662662,0.6067050560475129,0.1945090588828589,0.5646408188486166,0.7047626000154287,-0.05473368856109967,0.058155128941107456,0.1062172146539515,0.6177120063620263,0.6329558882074452,0.5959421002168896,0.09230212451225658,0.06387831013668735,0.42738300076309493,0.716024205921165,-0.3775267338812088,-0.021007789882256777,0.6569203614092752,0.5401677793213194,0.11025466561459929,0.4069183788012344,0.16798997608671237,0.523702652192712,-0.0745674594986081,0.043100641578283035,0.6704051230880669,-0.030344626696942458,-0.003493230268792195,0.5698377709769096,0.1569965755383026,0.5246888677306382,0.4728633453560293,-0.07951715009459118,0.5442767280103589,0.3958618248696726,0.08847377630933534,0.6149675498025816,0.2076668532071658,0.4876474821319741,0.38742628783836675,0.067772163389073,0.05790144569668884,0.3579630256266753,0.1818038730668535,0.2824803926240513,0.5573734304495541,0.512720620563425,0.4202824063604385,0.49710298674615416
LC_L,0.11228849727725959,0.20731213547091615,0.23076953726243685,-0.0024420659649247293,0.13042370190660896,-0.03103024273836203,0.06774646036601521,-0.17256008907144,-0.10620701517647464,0.059961131715871446,0.16715028182419345,0.02535074589972485,0.04743008208672207,0.16638109455318378,-0.09598746819557406,-0.3318659961780617,0.02903871138968492,0.06766897634214004,0.004397880517011054,0.015335431640800604,0.015254735589224747,0.08241645059694117,1.0,0.1586937763515869,0.06824725618332564,0.07451128675746728,0.09434781048238391,0.07951517025865122,0.03947292353673152,0.04313597346663368,0.1024255967882752,0.14081667804838482,-0.00015367312815433833,0.09147043133043663,-0.008158758949347242,0.04052311945971232,0.032052854974537914,0.007630656973541905,-0.0868044906632189,0.05095181212869334,-0.01254454394488935,0.26195459710078794,-0.06722906629745522,0.10884829001946669,-0.01126264493594346,0.23485928345604346,-0.09969893168246467,-0.06293550451235647,-0.039425246925250144,0.2630101163133446,-0.16279993353023628,0.28985343732319496,0.3776951931940311,0.13370639544355162,0.015387800758216594,-0.044838478757927604,0.127809165332503,0.06980547387121262,-0.03749783594578727,0.07806485544719799,0.06986006158030367,0.2514850686973325,0.19422757528725565,-0.16134216018332925,0.01948594018509608,0.06236968536869769,0.0411731977759439,0.1635847711887045,0.1226782551655723,0.13662579441661785,-0.11791577434011903,0.027769301951433834,-0.13076263329307383,0.33321383518790776,-0.10747737065089749,-0.02808517174502188,-0.006283388328812041,0.046146367093302866,0.29889982715237373,0.3532386797439915
Frontal_Sup_Medial_L,0.2160083101912979,0.5773913724159819,0.1835636679602813,0.3732469107134445,0.6357666941788765,0.36305961606157533,0.48542922265831195,0.17384143390687218,0.07998387706479337,0.8390227428810011,0.7250134656655448,0.5225808723728673,0.24375508876855356,0.72320861230032,0.21418710096504182,0.09554970368159957,0.5250151735378566,0.45272551481393364,0.07949999709574151,0.5011388804263672,0.5533227529900944,0.6256201600710405,0.1586937763515869,1.0,0.7464118619959551,0.04200018244307591,0.20414462406558143,0.8095021437896913,0.770490337349595,0.6141411349427578,0.43041834741327883,0.5480768964420729,0.668496750385502,0.3429652150318029,0.5431649784379453,0.5719517581591549,0.3029260076669605,0.36393998314822085,0.22113367865620204,0.5215288724281213,0.6795872776138829,0.5795015572909966,-0.21533902133362218,0.1638009347154307,0.5726717524832031,0.7051647271371978,-0.04335183547873694,0.10498581376358031,0.7144465135377096,0.6477498256603926,0.4332519137110181,0.11385674764365959,0.21312098849243555,0.5316983721858566,0.22716565846320136,0.10637491580194605,0.8433287987534771,0.3872687125622476,0.11498741854010693,0.7071030239486283,0.3483602194104008,0.5560946592303597,0.22253335371711355,0.15034286762509508,0.2782611187631455,0.43326530934154023,0.3341250484924547,0.7568789340874783,-0.009659698370078717,0.5690646378685253,0.49893955694868136,0.3989217126375148,0.24549668891787216,0.26072387805798797,0.10789534157929916,0.4926308647460978,0.6613500224768799,0.4602617669931734,0.39193285841109904,0.3699354624284565
Hippocampus_R,0.36159031522614155,0.7177085704430671,0.035356336967881256,0.212386847288278,0.8158110025781413,0.5654215476799467,0.5989208987931479,0.13362558457522125,-0.08282079482106115,0.7655067311404337,0.8196174693362147,0.30982953326430585,0.2527075329061966,0.8977998580552501,0.4383602627236111,0.21261632072641506,0.32468473190354497,0.6408208500398569,0.35115473550687043,0.7396684289474279,0.5543578376311559,0.7096988207839676,0.06824725618332564,0.7464118619959551,1.0,0.025887027475882625,0.5204358016336476,0.8391561130411777,0.8323104665899318,0.6916664771078318,0.3751846442376446,0.6631911060822381,0.7838270597489043,0.38685554170345415,0.7313514890110461,0.5786339337788129,0.19459847206156522,0.08758424615102077,0.3097589024422221,0.7559601783575489,0.6790126086228607,0.7029776097648653,-0.034783714564293085,0.3307158448400049,0.6774306165458327,0.8481794167577649,-0.08525598191072431,0.07887228427077825,0.7330564831116284,0.848961472023775,0.23072525110405265,0.41547279135475,0.42422748284056605,0.6214425112301288,0.18617007896991927,-0.036084978721088075,0.8177991906181019,0.1922020190339224,0.19421316342428513,0.8012993157979262,0.5939634422392638,0.5779196538186675,0.4829493239522834,0.10879025863888052,0.43361037692377336,0.47846338127798343,0.22611073662629036,0.6421381913916928,0.0726672981151404,0.4688063642241496,0.4514316854903552,0.36739439343573516,0.14886840719552383,0.3988468977749843,0.1460519475243133,0.6166284472973776,0.8207912249225712,0.5877015147044673,0.5614271847506958,0.3956862406651863
Angular_R,0.5351538490431297,0.16701150495832814,0.32090781648863714,-0.27887121475377263,0.11352863668906386,0.16174911204315914,0.02792851870126454,-0.4031765627869141,0.22413196945851188,-0.0158137105225199,0.06624115135380979,0.6128601432748144,-0.3291717140743402,-0.040885354161695676,-0.32491219594322507,0.03671120876879119,-0.33846826888003567,-0.1343448573131697,-0.1743405559589349,-0.2270856653927337,-0.15109063736394732,-0.13006320575106212,0.07451128675746728,0.04200018244307591,0.025887027475882625,1.0,0.1504703003076401,0.11027953223597463,0.14905420148106835,-0.1921727735447975,0.7437172991958033,-0.3263940426785941,0.05054597762312174,-0.36581066044151545,0.1218652874299715,-0.20715373951820698,0.6258523804932988,0.6692239369776888,0.14920139602047197,0.1115573973178477,-0.0962250336222945,0.2329445180581437,0.2612509060571775,-0.2081009507720748,-0.17682154233552358,0.173252239323603,-0.2752359828724314,-0.4604365464528077,-0.3549543546073485,0.002022623881326144,0.0729014016435221,0.018186297577188204,0.0855873148298075,0.4578488066123526,0.7972591529626901,-0.25522453501394793,0.18802113078979754,0.7005328388053461,-0.0842948157488412,0.27398849860223523,0.09352310993612038,0.29758842252596757,0.31509707682776467,0.1633318787063678,0.06289373108253249,-0.2519311253949147,0.7979339119604297,0.3693242285411798,0.48320495511462713,-0.3850785336495142,-0.5303585264284066,-0.230989000182582,-0.23802556627295637,0.5174541644773001,0.029365270827797645,0.07086099282298336,-0.037633630456134146,-0.02555781629658194,0.46992933470873754,-0.1627723721530093
Cerebellum_8_R,0.6142018949036793,0.35640464743845623,0.19750054570239237,-0.021987831391012916,0.36415187306813435,0.11810704977095551,0.24807865931975553,-0.4122963108075867,-0.3519076696984504,0.3190163127552969,0.46282300755539213,0.02374573560558081,0.048749067287915546,0.4286881794547557,0.4608940481958317,0.3062937896517209,-0.16355688153669173,0.49659038371097486,0.3808134322266128,0.36867658532973585,0.18427004115478102,0.5678001363379284,0.09434781048238391,0.20414462406558143,0.5204358016336476,0.1504703003076401,1.0,0.4601063180394223,0.39545194894841235,0.47763461430141774,0.2121642757995505,0.1308705737453564,0.49922721282927746,-0.13224050716054192,0.4724486014579411,0.36979872898562,0.23401542475942383,0.03548437054660159,-0.19627585349298918,0.7497986928884529,0.2341408159667446,0.6240434134340276,0.2876770165599408,-0.13187538219851175,0.27408193194243924,0.6704347786035051,-0.48822658123911306,-0.2502825174204534,0.16829210594631977,0.4503001513340008,-0.10579509221620298,0.7638788961003337,0.1486399443775628,0.6670717938914763,0.2986576993077476,-0.21460437485792971,0.44121438453701384,0.00914066566100407,0.13406821204756345,0.4817894649944264,0.23173694328013744,0.4277237087490073,0.8570324145729236,-0.23299374421128277,0.8169842836581737,0.06250755802344135,0.11148956561657848,0.4356211794294132,0.5463101020306276,0.09319052033509305,-0.11629631524689835,-0.22884965677656968,-0.06434691518557806,0.7190341882742739,-0.08487914012230093,0.2648343493729708,0.34461368893369315,0.35928161209792614,0.6857508326765127,0.24122993477425786
