,Parietal_Inf_L,Thal_PuM_L,Frontal_Sup_2_R,SupraMarginal_L,OFClat_R,Cerebellum_9_L,Postcentral_R,Occipital_Inf_R,Precuneus_R,Rectus_R,Occipital_Inf_L,Rolandic_Oper_R,Parietal_Sup_R,SupraMarginal_R,SN_pc_R,Vermis_7,Cerebellum_Crus1_L,ParaHippocampal_R,Paracentral_Lobule_L,Amygdala_L,N_Acc_R,Cingulate_Mid_L,Thal_VL_R,Angular_R,Thal_PuL_R,Thal_VA_R,Frontal_Inf_Orb_2_L,Hippocampus_R,Cerebellum_Crus1_R,OFCant_R,Olfactory_L,Thal_MGN_R,Parietal_Inf_R,Cingulate_Post_R,Temporal_Inf_R,Cerebellum_4_5_L,Fusiform_L,Thal_VL_L,Calcarine_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,OFCpost_R,Occipital_Sup_R,Insula_R,OFCmed_R,LC_L,Vermis_8,Parietal_Sup_L,Thal_VA_L,Thal_IL_R,ACC_pre_R,Temporal_Mid_R,Thal_MDl_L,Calcarine_R,Frontal_Inf_Orb_2_R,Cerebellum_8_R,Supp_Motor_Area_L,ACC_sup_R,Temporal_Pole_Sup_L,N_Acc_L,Lingual_L,Cerebellum_6_R,Thal_VPL_R,Vermis_4_5,Cerebellum_10_L,Vermis_3,Thal_MDl_R,OFCmed_L,ParaHippocampal_L,Pallidum_L,Temporal_Pole_Mid_R,Temporal_Sup_R,Thal_MDm_L
Occipital_Inf_L,0.24974407385876327,-0.4439192840271675,-0.5176084934656712,0.15472996374574022,-0.641455269822067,0.6548433626183089,0.30904905878797007,0.5073466563170308,0.3844528218742978,-0.18558087057485356,1.0,-0.023122310768015995,0.6364705106156899,0.503673198970834,-0.44687079920569567,0.27450859283977164,0.1660823352294815,-0.6944120700533692,0.0527756780077185,0.1078810743063172,-0.4403132541537674,0.0035837245106663355,-0.3210303411720063,0.6045334802699955,-0.3757990924000221,-0.008012140852964098,0.48687333388896437,-0.631106009765169,0.2020442955975159,-0.3361158997159276,-0.2961010680935624,0.5179825933091868,0.5979101095121435,-0.4578712372461042,0.039370796575763416,0.05155568148676128,0.3584585430081939,-0.13469344183341397,0.6124344974041189,0.03738223259456421,0.12565376513399687,0.03731308301848679,-0.0658738942054446,0.2668745253686349,0.5429478964996067,0.0332857457641923,0.1421963372919974,-0.5013319404073348,0.23852989839495886,0.3973027972697568,-0.34594438181590914,-0.058140586134254234,-0.6453160238892947,0.4803989965630922,0.12736388460282166,0.7259592468389042,-0.37296536735870867,0.20221270178300296,0.05854856915825498,-0.17176854093593788,-0.41977770297053124,-0.1585860450855814,0.6475275646644242,0.45005008699919896,-0.27658339162355344,-0.30237362449890587,0.518137065202047,0.39968925500366276,0.0670994263814324,-0.3444861112499526,-0.20221431420768685,-0.28055817262681343,0.3434024044897775,-0.34877374148769263,-0.2807003689015055
Rolandic_Oper_R,0.5142441664008632,0.31569951183986156,0.4947581640344214,0.506974024303943,0.4939957150610354,0.2702994260735176,0.1300517691651906,0.18720104778282817,0.43408063174588596,0.09534390832458178,-0.023122310768015995,1.0,-0.03904044108216363,0.29817957379377186,0.3258582382581978,0.12031853366966723,-0.00040362126517124976,0.4564597449346142,0.37179703906527733,0.37648074837070516,0.20018363327868385,0.5046234826669233,0.42695656108909863,0.3252026460952136,0.25638663818377777,0.5946973306305893,-0.011817206126378472,0.5073883929350779,0.2861865419445586,0.18726180398668113,0.02443567251821362,-0.019301411904889303,0.13462961892608222,0.3105262682824577,0.55609088423112,0.4237669558317749,0.2664624176045414,0.32721884259210104,0.4480994181023077,0.4878624206047384,0.4751172818696481,0.490034590508567,0.6858719032402724,0.5033302064374356,0.2731675301560701,0.543781193121868,-0.10436980733376902,0.02304632830056926,-0.24141779274883715,0.37076410165180707,0.3691936752885041,0.06921211043499749,0.3455472424838618,0.5673432821751112,0.1919013911336355,0.4873362108125167,0.6427210433335333,0.3785096082796534,0.5365984341504014,0.6085189914487954,-0.18282558831124646,0.22656256248060203,0.4079113171656022,0.47782292235891705,0.2684215565898555,0.46990391755088073,0.23250491167218448,0.46344364512689645,0.3141279848028972,0.04640483580930227,0.017459027328469445,0.3617618811082782,0.0011655276162506828,0.6607175051609184,0.10617163370483526
Parietal_Sup_R,0.568839776215346,-0.10066822656758176,-0.4364813930099627,0.19396945637149607,-0.46752561202940596,0.3252857355570493,0.7396499733942935,0.43288194584587447,0.6697422668031989,-0.33436711800219354,0.6364705106156899,-0.03904044108216363,1.0,0.7174355864610795,-0.2913999753589153,-0.0009700515510410328,0.14248478571131487,-0.48028492556422875,0.44782403843696367,0.32343078480016624,-0.4176164941275545,0.327376661945534,-0.10667659882556951,0.826295788680742,-0.5486113164022074,0.03660010939001441,0.058842376667087325,-0.39237087979131735,0.3725684487060866,-0.5482136171780396,-0.37519722522333104,0.7449651208769503,0.8987961760979502,-0.1137180175175068,-0.09337707927506106,0.06757392191875622,0.09484384983798635,0.008697045873863888,0.6534491452195997,0.07807390398494526,0.21912461076705306,0.26143702027759547,0.12044493445843192,0.23683201643374524,0.8086657847658716,-0.23569334229527103,-0.30660217926614997,-0.4818188862942471,0.0540773810622823,0.74952451844187,-0.08681427225179657,0.0724863427420485,-0.6200043483354944,0.47168113575124004,0.4455495330206448,0.5126994708037362,-0.18990025676031272,0.36596797326668096,0.14868561021606502,-0.11662123044952986,-0.5665720930568974,-0.14849009281792927,0.4957484951073272,0.3350149392166872,-0.5752326189796764,-0.2032976897444321,-0.08504404551043489,0.6247844665951874,0.19220305881308308,-0.39860579344260616,-0.1250867606762099,-0.15789454806312875,0.4195897770481018,-0.12267596243910892,0.012113723067429963
SupraMarginal_R,0.5829831375632107,0.053612375342815946,-0.1259644885933309,0.358411670906509,-0.18924958727256383,0.3381788204765875,0.80681111373494,0.41800783817643294,0.6851139078891912,-0.1961693267507766,0.503673198970834,0.29817957379377186,0.7174355864610795,1.0,-0.1516301960041467,0.013337157351569949,0.1164591073992632,-0.18539895370391304,0.48451483351250074,0.45665438583895146,-0.16855961290690188,0.36996634102049925,0.1986216166876317,0.7515946832460327,-0.24863835555329666,0.2989314243906534,0.1940796540387758,-0.09322669909010686,0.5168032391457978,-0.26622453951698805,-0.20212963282417004,0.6190668004275962,0.8567007082928131,-0.039721127669035836,0.052797148400997924,0.30498108201317886,0.3330764997626691,0.28234030710308433,0.7302272586333993,0.3295733008616042,0.3823452258317171,0.43374867343634593,0.4660054881896614,0.4222076432519741,0.7477436821619902,-0.06356968541577357,-0.20110417573952008,-0.3076306785535511,0.1298909159726604,0.6619534843340313,0.16837105903195007,0.11393501932498891,-0.314537119178197,0.621334116379804,0.4296388576389382,0.6022567610292288,0.0884206948416002,0.3883579723687719,0.3289048860129057,0.1777214954234078,-0.39911779741235853,0.04482427903503388,0.6045209050205215,0.5140219080244643,-0.31426223625502825,0.04379003897692813,0.18101305861218842,0.7129944204064356,0.3964594465434761,-0.14389912257448295,0.05053017420191293,0.11720840841357053,0.39330351841853795,0.24395923014536192,0.13508614604969083
SN_pc_R,0.14500650309664367,0.49368274927380407,0.6671622051224733,0.24474005186591283,0.40777702075683503,-0.22192525866246968,0.055106154968609725,-0.29631109117358295,0.10469777311565062,0.08342176308539097,-0.44687079920569567,0.3258582382581978,-0.2913999753589153,-0.1516301960041467,1.0,-0.30788458883039904,-0.0642433079457823,0.5777571128499309,0.3448818447371327,0.24376530124229612,0.251605849782793,0.39324735514760795,0.4734523839897547,-0.17666884525337573,0.2687804653526131,0.19563854645748005,0.009431517195215127,0.6208451855081731,-0.19894618793813576,0.31129762091871654,0.2213645014298733,-0.08386015714338997,-0.19891629202211775,0.45284674586992424,-0.021795419366567696,0.43449321826907894,0.23813746204642702,0.3378085067440862,0.0320868717866617,0.1274674035981783,0.0716591384065814,0.46632298294369273,0.3519661021188758,0.05555468691106309,-0.14351554758543233,0.17930219887678034,-0.009939132881437546,0.43558017151349104,-0.1931090467071265,0.014071728347055626,0.3930604912888759,0.1976910139135414,0.4360240469993603,-0.16568035143041615,-0.014716574954153837,-0.15285057115996278,0.30280261584810586,-0.16158966704063246,0.48241333403739456,0.450975715179537,0.3585765939648757,0.2586245074398118,0.04447880537303282,-0.11051545044032654,0.38494913651811524,0.5785686584681244,-0.13467595955469058,0.04391702259918709,0.21672670527859314,0.18532931136944306,0.4097710546252899,0.43231695304724677,-0.25733127821722657,0.37384501886789606,0.42902986765554674
Vermis_7,0.005046307764254903,-0.23364471939162784,-0.19354397410215332,0.0001830203965616612,-0.09337808780356806,0.334480913887478,-0.2904486628854778,0.21597300527210692,-0.03180283293853403,0.08200667902587896,0.27450859283977164,0.12031853366966723,-0.0009700515510410328,0.013337157351569949,-0.30788458883039904,1.0,0.3026303632502735,-0.18039673802248998,-0.25072349338328853,-0.06487491143866954,-0.027791894645998245,-0.13416859152043611,-0.13282791694082577,0.14807292879665773,0.12197844737533658,0.19294951835657695,-0.05950449038955762,-0.15574123264157727,-0.05986691310891092,-0.12948519330610303,-0.1402526673675449,-0.1975014474175871,0.008092782336291503,-0.37573403351953044,0.4005763542832376,-0.04732944921413837,0.019963560020580792,-0.008824541660501894,0.03926394415214435,-0.09634781172069878,-0.019697468947923864,-0.23710670833487688,-0.09267050262854967,0.145474983901342,0.030536466894079174,0.19192274385198826,-0.024484494896801653,-0.22841902599139233,0.2817809870750848,0.008525266910963284,-0.15068243045418814,-0.18162396763395597,-0.2272791031991798,0.28725155177484923,-0.03601631175795619,0.19006666687671334,-0.019493228846462107,0.12821604487631472,-0.154365890526234,-0.04922780214968893,-0.2295026981877597,-0.11909834631158703,0.07783651641391513,0.4300575455059415,0.05548706214698224,-0.1908361248952581,0.276052818972803,-0.04371043447699967,0.04002407668690979,-0.117455859668524,-0.15644261159765238,-0.040479103874749366,0.1269756539887826,0.026543817216868652,-0.3901712798902021
Cerebellum_Crus1_L,0.17050584186810033,0.25787549872682775,0.053792998912583025,0.29663949748620305,-0.23385471706977665,0.4301474771425864,0.0702751864336675,-0.010430390390989716,0.28938359829030547,-0.0433252044002626,0.1660823352294815,-0.00040362126517124976,0.14248478571131487,0.1164591073992632,-0.0642433079457823,0.3026303632502735,1.0,-0.21623055347417997,0.2168346562979495,0.21990847730183205,-0.15885001671070112,0.22876216865267796,0.2836158724664992,0.2591116157107861,0.052152563203453746,0.23654438249506568,0.22717902493017297,-0.039638703078764465,0.250009060432558,-0.15953393095013876,0.10882087316916535,0.22360965268624192,0.13547978237001418,0.007168096683486599,0.14170210113677242,0.4616822494331671,0.3263577849889853,0.34928413302788625,0.2828964508987233,0.005612825811292181,0.0771158206075527,-0.08127349003545849,0.19556244757812338,0.03163876382503097,0.2551538830339241,0.11907227520325353,0.13920538333021956,0.0947226115054887,0.6184006260742493,0.26331077426333965,-0.005752240359221301,0.08597658892279703,-0.26716881971278683,0.15025377445994528,0.3361025145001026,0.18135846659699537,-0.1080418230749685,0.1716474470608497,0.10397341293346037,-0.05715314948849169,-0.1150637960234878,0.026790149149910184,0.370472658230291,0.5214947955569457,0.01368926157510869,0.2642187197137518,0.08760650808467611,0.24931209168330817,0.5348801958630461,-0.026819812568379238,0.05538315271235962,0.10711328150186628,0.27738110857168613,0.06362059784199227,0.2292464466491116
ParaHippocampal_R,0.11270873596083168,0.5137057908391652,0.7221095742861515,0.10085844148939242,0.8071049300138426,-0.343896247376099,-0.12772774850957283,-0.20996336510197972,0.022323521201491028,0.2908635651221642,-0.6944120700533692,0.4564597449346142,-0.48028492556422875,-0.18539895370391304,0.5777571128499309,-0.18039673802248998,-0.21623055347417997,1.0,0.1905600394996982,0.20471382386107895,0.5686516054655464,0.2727340929182686,0.5330872676923889,-0.2631845409471866,0.31941392540083546,0.2500318147819033,-0.3084856766643897,0.8998466215264896,-0.12018853967344621,0.470020886473508,0.2629860469999155,-0.3139141243456571,-0.34534597301082665,0.5060090883792441,0.2548060770892635,0.3387264433566174,0.08667400497362919,0.3489591033823214,-0.1307124710086858,0.10654694411346188,0.08013130822801734,0.3255400058535331,0.3939277180120039,0.20066823575523163,-0.20107957780588076,0.23777479437050256,-0.19140362874459668,0.45125143322979255,-0.2450417218465478,-0.029743130292740037,0.4762822018728384,0.1647582314222415,0.6663630988614226,-0.01797125123800795,-0.017218401652056573,-0.2289528879710605,0.6951114391782856,-0.03387942495125091,0.32663650806631644,0.483551593085865,0.3181686641593001,0.29401844963402785,-0.13320582841715808,-0.04773818181214551,0.37429585140836524,0.5791988459562007,-0.1445484468893787,0.04139647917722832,0.17889705985838975,0.4029265939459927,0.41792821770407274,0.5164500443258815,-0.41140217062303946,0.6862334074273404,0.3181843681930481
Paracentral_Lobule_L,0.7265025058779205,0.5963691890595838,0.4157712591130292,0.5649335768179672,0.011089879594083387,0.1285400574954184,0.7139012395671309,0.06565803378779492,0.7584736655025083,-0.2101045349731252,0.0527756780077185,0.37179703906527733,0.44782403843696367,0.48451483351250074,0.3448818447371327,-0.25072349338328853,0.2168346562979495,0.1905600394996982,1.0,0.4107126702707949,-0.21037750316775597,0.7427347550532443,0.5064687484310587,0.44612297209371654,-0.05542951213106897,0.26092868746260744,0.039161395424372136,0.35932137897876065,0.21391920829282482,-0.14834427059381727,-0.07693723344477385,0.6003535652179105,0.5114342150619701,0.4914165422441958,-0.018209630242847743,0.6336537144481801,0.4002381696478858,0.4354924247664462,0.6046499955171764,0.1113058423209081,0.20099454997301627,0.743891388886811,0.4975937995762806,0.20966057151414666,0.540457951272084,-0.09783451390984577,-0.25583827004548965,0.08692504864708925,-0.08619320805952771,0.7224028841213318,0.42926106288827043,0.16308672132815852,-0.11855752970883489,0.286645344429793,0.36473553870817754,0.3606442896985508,0.17613458997067977,0.19945538207574656,0.6697964665744862,0.25288670802616514,-0.15241819259533934,0.14394225753146825,0.5520306490554533,0.3343091619027176,-0.0558053334256498,0.5870492061221386,-0.17649072499082688,0.6062254933686287,0.6087554708667563,-0.05708159179047275,0.3611689726438867,0.2493027496176144,0.09621376096798993,0.370576356596822,0.5013459176273406
Amygdala_L,0.5118548885091363,0.17869173423847404,0.14461866675954727,0.2761989805665779,0.11564496988018555,0.4440943429297352,0.42880021275741304,0.11571506277489231,0.5359507484004967,0.031768676498149385,0.1078810743063172,0.37648074837070516,0.32343078480016624,0.45665438583895146,0.24376530124229612,-0.06487491143866954,0.21990847730183205,0.20471382386107895,0.4107126702707949,1.0,0.11428407784941164,0.42272139358640315,0.3516858061695613,0.5105006678260327,-0.13486602531912537,0.4063455967762596,-0.015988351886315016,0.23180654446478333,0.35378723325824085,-0.2865388871278427,-0.2472699080715978,0.29820027209378885,0.46889461572006175,0.1161748283874308,0.2680688898515709,0.48440115980487447,0.29831076806985196,0.2977424574565538,0.5385675478063823,0.30766528297254725,0.3632952867125563,0.38972779132397545,0.5581647369626926,0.5386073883922956,0.5163320506624758,0.19658148487637775,-0.27257064216538407,-0.03388474479808107,0.18711136959943603,0.5004880949794211,0.11086192950336117,0.17149281068587088,-0.09084795435493728,0.391989223519863,0.5156274584045007,0.3695279733591935,0.28298492144948995,0.4434882215935153,0.3903447709531772,0.27047100890478243,-0.277379338627977,0.0008143769296327133,0.47423006304474963,0.48028371052227653,-0.13335201538687338,0.28120738294212694,0.18507983811198866,0.6467020756959028,0.4283766540572838,-0.27627354152507794,0.1832295115720544,0.26469316474733545,0.14382715027072096,0.2943698118985326,0.3756642567937776
N_Acc_R,-0.17719680266392282,0.11747463348943535,0.34242015115596597,-0.10710733633269395,0.5577034969193414,-0.17796728834745776,-0.25517636404602784,-0.020740680704271524,-0.24522278799855787,0.20033834793660057,-0.4403132541537674,0.20018363327868385,-0.4176164941275545,-0.16855961290690188,0.251605849782793,-0.027791894645998245,-0.15885001671070112,0.5686516054655464,-0.21037750316775597,0.11428407784941164,1.0,-0.05161252152205637,0.0975000593600682,-0.2481383678791338,0.2236227525337711,0.022802294471632654,-0.14883156645991089,0.375007977757967,0.03136023453038059,0.360703995586244,0.18604408276609594,-0.45864311785340584,-0.3230835740673211,0.14234726062367747,0.21820524433533586,0.02764779718214387,-0.08099851635367823,0.11532079669557187,-0.32017321893997375,0.20784882477516972,0.006432730001432599,0.06488449276753551,0.09266955886977508,0.25166291240921534,-0.2896155632704407,0.14101065383740227,-0.014397598292425278,0.2937877727607084,0.0010615425262135306,-0.27970560829904967,0.2625933682093763,0.2609050857990358,0.520014974573954,-0.1132969940235722,-0.19970792664189688,-0.3261850063841529,0.412980173580892,-0.061956414973139876,-0.012589029196887475,0.4290082804702742,0.27580289280525777,0.293239228166826,-0.29106783210770243,-0.09946971190759589,0.4060690794774537,0.10198364361502815,0.10738111084190502,-0.21967941360992363,-0.09665236319257237,0.21185973731597205,0.06397846522267743,0.3084264375896909,-0.14686735062647513,0.29759065335641394,-0.09549059299786096
Cingulate_Mid_L,0.7275422847762394,0.66260456366028,0.45161471597746855,0.7015771496692206,0.09608137571029172,0.20955575374457058,0.4753634233513975,0.07580348065325584,0.7149177827361491,-0.19847967557998483,0.0035837245106663355,0.5046234826669233,0.327376661945534,0.36996634102049925,0.39324735514760795,-0.13416859152043611,0.22876216865267796,0.2727340929182686,0.7427347550532443,0.42272139358640315,-0.05161252152205637,1.0,0.48473471410476754,0.4910908854138366,0.1124353962403278,0.33290694876778987,-0.05525301964416713,0.40566819782661084,0.11404070649225768,-0.07375899560824223,-0.08679236990209803,0.446244496165859,0.41970140579666004,0.6951286856016845,0.10404508446830743,0.6501802849291662,0.38937361947255916,0.4725979208510433,0.5654313781914881,0.21101921641067883,0.22811330440180286,0.5794495071014164,0.5040266750724391,0.19448710069815797,0.5090617209926411,0.04106256099657899,-0.23344591563211706,0.10820963601922819,-0.14749238231028838,0.629939360165697,0.4239027776486924,0.2575166150134273,-0.03358266017906359,0.3092728822728108,0.2850805457076411,0.36731131690106195,0.2615560786943212,0.15778371195883656,0.606796986752838,0.29642465880270613,-0.16351157361476612,0.11721312139360919,0.5213853999373447,0.30945975897059785,0.13586347049871958,0.6259536705047486,-0.19296625774557663,0.5784497299085835,0.4880580774608448,-0.06791008954224291,0.2601336142481943,0.3619695392834875,0.14937133146337891,0.5074208524191228,0.4003127654259175
Thal_VL_R,0.30825446303469933,0.7652464291639989,0.6918087647131596,0.5078983655116994,0.35687367936269543,-0.07172506587407737,0.308379114336983,-0.15017758333163908,0.38466351883790706,0.14523654897342153,-0.3210303411720063,0.42695656108909863,-0.10667659882556951,0.1986216166876317,0.4734523839897547,-0.13282791694082577,0.2836158724664992,0.5330872676923889,0.5064687484310587,0.3516858061695613,0.0975000593600682,0.48473471410476754,1.0,0.08092713509075716,0.3469142573264579,0.6405977668471531,0.12268214223181972,0.7182203315762088,0.055887861440227976,0.3340832308712172,0.3431965288040918,0.17927876453252534,0.051791954310487075,0.5495857054694148,-0.011551056748870914,0.6804819514833366,0.4420749464403464,0.8110921027612646,0.34097135706941645,0.3125970150327486,0.41073440842332243,0.35688631775790675,0.6948311615078572,0.09907557919736192,0.20776686724080454,0.15685843215372042,0.048826718869086995,0.40926058665587656,0.11183397572708968,0.2630548125625963,0.6476969659281294,0.22791096039475092,0.4205160044586677,0.06670289502450993,0.29811724111591514,0.03860006023709047,0.40696435420638527,0.017507452309415226,0.4867515651521557,0.3271114026581439,0.271759741088828,0.2627241859287043,0.2997873630867771,0.250526036305683,0.20904611173482218,0.6863115480426085,-0.09044810954836706,0.3641538752612443,0.7490463538983648,0.3684420264106561,0.5614941880298531,0.6975585732327437,-0.033313146073604284,0.6484501425442606,0.7123549529777222
Angular_R,0.7444828174930631,0.0198294127865133,-0.2500100080352913,0.45380585040745564,-0.21745287942642422,0.5365846335241301,0.5798347114320429,0.492371054200296,0.7452153263491226,-0.24325898281482208,0.6045334802699955,0.3252026460952136,0.826295788680742,0.7515946832460327,-0.17666884525337573,0.14807292879665773,0.2591116157107861,-0.2631845409471866,0.44612297209371654,0.5105006678260327,-0.2481383678791338,0.4910908854138366,0.08092713509075716,1.0,-0.36807818630553796,0.3340714887145423,0.0685687142943985,-0.20879535422030537,0.47697662540203833,-0.4133814063714225,-0.34403041138389123,0.5723569725932145,0.8694409790158324,-0.018065743727712153,0.2491420940064259,0.2801775910128223,0.21475839522643755,0.16226206989011133,0.77090162962578,0.2695315594290151,0.3737518962948778,0.2450337053456958,0.36518486268743033,0.4767753022716831,0.9266868728004507,0.08109889877901859,-0.27309660488599374,-0.5046197283816105,0.10673682902391277,0.820758978448734,-0.03325310472893665,0.11061289405285293,-0.43201281007689757,0.7129320953861429,0.5055886819323168,0.6503380497941911,0.09355006585882451,0.5189822021776449,0.23629914039613029,0.08702429856104932,-0.6374632550785249,-0.019375152040413957,0.6518505342511587,0.6110680688649748,-0.4017027256219742,-0.027224740725645336,0.115359698368656,0.7781447232167068,0.34033573175763127,-0.3674705896767516,-0.15612318844896592,-0.017162871341615114,0.4018834212254343,0.1412238914238935,-0.009004882575013404
Thal_PuL_R,-0.10921112884480838,0.38249965392269614,0.51599813872352,0.2110654352400193,0.30811767291980535,-0.11348886452196627,-0.3288384734903163,-0.2643734565585048,-0.15149934787948144,0.09963772085967806,-0.3757990924000221,0.25638663818377777,-0.5486113164022074,-0.24863835555329666,0.2687804653526131,0.12197844737533658,0.052152563203453746,0.31941392540083546,-0.05542951213106897,-0.13486602531912537,0.2236227525337711,0.1124353962403278,0.3469142573264579,-0.36807818630553796,1.0,0.25530716883455723,0.06901690425159245,0.3736399845008587,-0.2594134015821459,0.44766101760024785,0.28481522822351824,-0.3611236584054517,-0.41663484615745316,0.27541012608127363,0.058906450226176965,0.2039460494390118,0.1204540261373404,0.3473566714134873,-0.2262008021321561,0.20954963217605127,0.06750701789220527,-0.026502303722759104,0.12937365238208953,-0.07762677511484915,-0.3326734331701146,0.2640570013241055,0.2141375681562492,0.3797209021148145,0.019466827515121063,-0.26896972493266214,0.3007510082895705,0.09385548577223342,0.4865825379082169,-0.1913273359595331,-0.184300240477739,-0.1610539738910519,0.12431167825002541,-0.3016891493971578,0.019483337946960434,0.2299679116612088,0.3958879285972838,0.1539515551333633,-0.15020066017161893,-0.0813704895943419,0.7185788855897572,0.33730878548289966,0.09545982310094932,-0.3108375377074075,0.20595454008109224,0.20749965021692074,0.1015817602383089,0.29804938291395433,-0.16716074104015197,0.2975160824430445,0.23713848383190061
Thal_VA_R,0.33894518417745817,0.309697890890304,0.3281831923519533,0.41424264209043116,0.31052210343303827,0.26170628968957654,0.16471326224237146,0.08230331096368704,0.3258892333459057,0.2041191582689062,-0.008012140852964098,0.5946973306305893,0.03660010939001441,0.2989314243906534,0.19563854645748005,0.19294951835657695,0.23654438249506568,0.2500318147819033,0.26092868746260744,0.4063455967762596,0.022802294471632654,0.33290694876778987,0.6405977668471531,0.3340714887145423,0.25530716883455723,1.0,0.03556277708817716,0.36902322411376,0.3124758794425916,0.11274775311277468,-0.005132838700081145,0.019437659971032695,0.18523279265914347,0.2338918201371561,0.3413627490283508,0.3954052859635648,0.21108692946871035,0.41106271808794526,0.3635399763110414,0.4207896595625467,0.5122573837527001,0.1990811932809352,0.6399134210094453,0.2811959697055732,0.3231881305811428,0.34732056351794205,-0.03835624823777702,0.055752533345174105,0.09501721861429065,0.29296958554334485,0.32511607645250595,0.027814487692321744,0.24384228789437412,0.3937643125765009,0.30804021928721853,0.24517110427474914,0.44350676020021046,0.2717004852144548,0.30444702547203134,0.2966759371804256,-0.21336322312730846,0.07380881193785997,0.31111029991967043,0.4946347545111407,0.05341340505562923,0.31238720631298644,0.10282799232493521,0.39991750967841966,0.4516953740112571,0.04729466535334393,0.08873097256749812,0.5477328678703859,0.21954964431090626,0.5261994031041044,0.29907912415731863
Frontal_Inf_Orb_2_L,-0.009699608158055428,-0.10341481990594528,0.12034352631301386,0.29852442889190006,-0.31151244659463706,0.31144156970581055,0.14037535962422182,-0.014010253682733138,0.12907062384272816,0.21537147546759924,0.48687333388896437,-0.011817206126378472,0.058842376667087325,0.1940796540387758,0.009431517195215127,-0.05950449038955762,0.22717902493017297,-0.3084856766643897,0.039161395424372136,-0.015988351886315016,-0.14883156645991089,-0.05525301964416713,0.12268214223181972,0.0685687142943985,0.06901690425159245,0.03556277708817716,1.0,-0.18949035761092903,-0.01211611857541345,0.3433642024105821,0.35101443757277573,0.23554597698429305,0.12851795415740772,-0.1649091662259507,-0.28234589767425083,0.37676906297228,0.6479479095203106,0.1327119830581412,0.28655410648455937,0.2169282142961976,0.137544897537283,0.1513924552216986,0.05632765046543441,0.09542384949000486,0.1086743926889077,0.1765704038966818,0.667884531746507,0.17516699407173908,0.3723768933151105,0.02112199654689547,-0.03146442888860653,0.026436412955006556,-0.0029040556652917154,-0.016526086799783096,-0.1387228428112979,0.3078583814866122,-0.2531799523935199,-0.18119222438607305,0.2272235267699888,0.16474085032330357,0.3617628722963321,0.2540419608303912,0.44410043577173836,0.1045205879360011,0.23647705202728583,0.13808922739357185,0.5733443604398767,0.0817782944824731,0.24707503524051821,0.19601127875608695,0.16693066484424815,0.13550156970120625,0.02930317173201829,-0.14534376111191552,0.10530462193630508
Hippocampus_R,0.20691228082699675,0.7012198039710803,0.8147237593973147,0.26189842747653014,0.7221137760443336,-0.2777789275391553,0.002824670497800441,-0.22777439881722716,0.21052425363522684,0.2388250929082355,-0.631106009765169,0.5073883929350779,-0.39237087979131735,-0.09322669909010686,0.6208451855081731,-0.15574123264157727,-0.039638703078764465,0.8998466215264896,0.35932137897876065,0.23180654446478333,0.375007977757967,0.40566819782661084,0.7182203315762088,-0.20879535422030537,0.3736399845008587,0.36902322411376,-0.18949035761092903,1.0,-0.1173818443261038,0.467552685641876,0.3365650407936618,-0.13253196865034575,-0.27130215047404554,0.6024125663107784,0.214929940282686,0.5153358282829315,0.2536517646048775,0.5291088297970827,0.059455973324307805,0.0937431427313834,0.16214545750307255,0.39701674727571046,0.4901066098629675,0.16670218754382554,-0.1005127501088465,0.25129725071285913,-0.11654492857088675,0.4996600424011263,-0.18184982921527115,0.11550594087697057,0.6078927493687902,0.17409941758042435,0.5949290419712362,0.050055992922364324,0.09965445879544914,-0.09323856520116075,0.6709579248708594,-0.05368722188776599,0.44639933690453976,0.4674956802961843,0.3203626439444891,0.25933884659140216,0.04471688431406432,0.06984379994969667,0.38568752557950736,0.7611360720906325,-0.1724805952957729,0.15143923328051268,0.4302427572949468,0.41791883537687224,0.5205676489239267,0.5930853749698694,-0.339448989242852,0.7662399959426224,0.4754079590338313
