,Thal_IL_L,Thal_PuI_R,Cerebellum_10_R,LC_R,Frontal_Sup_2_R,Cerebellum_Crus2_R,OFCant_R,Raphe_M,Rolandic_Oper_L,Vermis_6,OFCant_L,SupraMarginal_R,Temporal_Pole_Mid_L,Temporal_Pole_Sup_L,Parietal_Inf_L,Frontal_Sup_2_L,SN_pr_L,Vermis_9,Thal_VL_L,Cerebellum_4_5_R,Precentral_L,Cingulate_Post_L,Thal_PuL_R,Cingulate_Mid_L,Thal_AV_L,SN_pc_L,Heschl_L,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Caudate_R,N_Acc_L,Angular_L,Lingual_R,Cerebellum_8_L,ParaHippocampal_L,SupraMarginal_L,Cerebellum_7b_L,Occipital_Sup_L,Precuneus_L,OFCmed_R,Temporal_Pole_Sup_R,Cerebellum_9_R,Occipital_Inf_L,Rolandic_Oper_R,Cerebellum_10_L,Pallidum_R,ACC_sup_L,Hippocampus_L,OFCmed_L,Cingulate_Post_R,Vermis_7,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Parietal_Sup_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_L,Paracentral_Lobule_R,Temporal_Inf_R,ACC_sub_R,Cerebellum_7b_R,Thal_PuM_R,Angular_R,Thal_LGN_L,Paracentral_Lobule_L,Vermis_3
Precentral_L,-0.08058030043082812,0.40497027883887876,0.4345345996537908,0.07698719959027939,0.6371765861982108,0.1452864613159929,0.07278748852364327,0.24200337117244222,0.6143318827751495,0.09222388589877697,0.03315024158902965,0.3115589129023523,0.045374002639057005,0.08255011495179689,0.5327237059442065,0.6765055000835263,-0.07158722583485512,-0.14947689667341252,0.4218977854662567,0.6368129889673528,1.0,0.5421183999868253,0.1186158221416511,0.6844100582550698,0.029269211395019326,0.30497914678199023,0.382095919701837,0.6276724458377687,0.6389373095388503,0.6042091015681517,0.24117369646244577,0.1833879047052803,0.3061835159515764,0.370392278260969,0.4094337866508267,0.5458214305560183,-0.08366070774435984,0.17746185034216935,0.6142031091499023,-0.1728059073578901,0.06904884956734596,-0.06326533508270991,-0.15086181404764445,0.5852971077837562,-0.0943815168405901,0.30686117420027664,0.12923926187881807,0.7392952280605799,0.04294451562464815,0.5562453379636481,-0.3101701175887059,0.4923205570249923,0.13589169873461326,0.12117131115960468,0.27810782819534013,0.14651817547626356,0.8385688447899756,-0.04211714403840565,0.05982416065357073,-0.16348874424845788,0.37231801465524117,0.19528957393113033,0.5313414690328133,0.7816203064616833,0.4209049314763557
Cingulate_Post_L,-0.08968742536612397,0.3832922376140689,0.5510000287337512,0.2839888317868495,0.6340454430067569,0.1254929223097652,0.27061197351490524,0.30417820885301683,0.4023971483364915,-0.1587656835166886,0.07212542184653747,-0.1457025262444215,-0.02708098541980532,0.17308737427738843,0.321903776668234,0.531933999562367,-0.1279371887898871,-0.2957989493157991,0.3312956357782785,0.555491568082728,0.5421183999868253,1.0,0.3027754111458748,0.712835723022618,-0.12763340209984664,0.051632727769555874,0.18984728515163704,0.5480789300747362,0.35457608331970036,0.48534083387041066,0.2289186505297855,0.07420257931039459,0.06431410116812644,0.32331979508977615,0.23224000870656897,0.5747675644467524,-0.3314759120192535,-0.10558625043925228,0.5113989970134227,-0.12703861776839773,-0.006679581570796569,-0.20943828563923805,-0.38858757386740106,0.4124028224401101,-0.36981062645110835,0.3867453528770423,0.301361061886129,0.5736319837913766,0.17594887213781188,0.8699644124105748,-0.24880278651626989,0.5343412288474926,0.08611459575981022,-0.14042406139948221,0.36377516712719504,0.23752262052134304,0.45910640406430087,-0.0056374381346727155,0.16424197025554083,-0.27859048540656917,0.4623476380529442,0.04958148841241996,0.31304227078806784,0.444617507927041,0.13605301880007498
Thal_PuL_R,0.04505231132497877,0.22074898650563468,0.21663372033812775,0.5098121843514509,0.51599813872352,0.17854092852353878,0.44766101760024785,0.5072568258466694,0.3918698998429204,-0.031708072588058266,0.15010474181987826,-0.24863835555329666,-0.17018523302756064,0.3958879285972838,-0.10921112884480838,0.4343225248861178,4.4441189152834296e-05,-0.0815456171859914,0.3473566714134873,0.29438447719091754,0.1186158221416511,0.3027754111458748,1.0,0.1124353962403278,-0.3170517826639147,0.0028578752684665014,0.07991713673462496,0.4364095767573557,0.12937365238208953,0.24645410741948848,0.1539515551333633,-0.2252430551248867,-0.1630191773895218,-0.02669978969581477,0.1015817602383089,0.2110654352400193,-0.20829709030421473,-0.32130847411476404,-0.010688997579287794,0.2141375681562492,-0.07629258543804704,0.03518865456595279,-0.3757990924000221,0.25638663818377777,0.09545982310094932,0.13902245916060027,0.6773170100401382,0.23090703820174724,0.20749965021692074,0.27541012608127363,0.12197844737533658,0.513616686126868,0.12075498912448518,-0.5486113164022074,0.12431167825002541,0.48691485644654997,0.21707117220788905,0.058906450226176965,0.28400582311523404,-0.29341922221434746,0.46188090312359,-0.36807818630553796,0.12445620541261192,-0.05542951213106897,-0.3108375377074075
Cingulate_Mid_L,-0.014460192088258638,0.4082474288074729,0.4610493034928802,-0.07264462688614641,0.45161471597746855,0.023115192807738653,-0.07375899560824223,0.049910610499314584,0.35671762152651926,0.19471865072992633,-0.03524548379256159,0.36996634102049925,0.0475622565254741,-0.16351157361476612,0.7275422847762394,0.44500416303763085,-0.08033580997313149,0.018048957076037722,0.4725979208510433,0.5808484951837403,0.6844100582550698,0.712835723022618,0.1124353962403278,1.0,0.28203408261905377,0.2617743370391693,0.45897824379182617,0.5733027297443023,0.5040266750724391,0.5310015610775156,0.11721312139360919,0.479424362194016,0.46767646793255985,0.347003673446785,0.2601336142481943,0.7015771496692206,0.08744897588894816,0.4083067187786763,0.8306301429366529,-0.23344591563211706,0.06459522362263821,0.07450668804856443,0.0035837245106663355,0.5046234826669233,-0.19296625774557663,0.3445358686555159,0.12329057703988756,0.5898727610516258,-0.06791008954224291,0.6951286856016845,-0.13416859152043611,0.3415938368379453,-0.016998811200328142,0.327376661945534,0.2615560786943212,0.007895291613992387,0.5547889642525966,0.10404508446830743,-0.12234125910937522,0.000368593675963446,0.4494187043877609,0.4910908854138366,0.42575606746673705,0.7427347550532443,0.5784497299085835
Thal_AV_L,-0.03289234219149823,0.04752644595770129,-0.198861900146642,-0.40154758815143266,-0.33233360094902575,-0.3711449356493311,-0.6043950171676977,-0.4714423356841195,-0.2747234622438616,0.2706152873407121,-0.404864412670055,0.4976576676515402,0.19376257245117312,-0.4038712580818497,0.3611995799273037,-0.3499750597946113,-0.025705136462294415,0.35090150451139085,0.07683895499517146,-0.12658866136127853,0.029269211395019326,-0.12763340209984664,-0.3170517826639147,0.28203408261905377,1.0,0.29991522353598354,0.2220165426867368,-0.14338493435596444,0.08166358472841771,-0.0811696033644903,-0.19921380017546578,0.5418889925906266,0.32519265555568877,-0.08808295095459907,-0.05826999475404022,0.2021873760840775,0.43907677303117826,0.6263597966201374,0.3650913590941371,-0.271245059110614,-0.07866729999410324,0.24130247708421848,0.4998265205463376,-0.0946449620259686,0.0529518840082104,-0.010156708402682785,-0.24810578276525616,-0.0993498538977338,-0.38850709178280474,-0.13673608067855825,0.1140408890274346,-0.2483517255288659,-0.13710421778191656,0.6329946176680974,-0.3081885549746406,-0.3514078848717718,-0.046923253012047986,-0.020608806963395426,-0.361287410499249,0.4218336186621491,0.05404398988209201,0.6011093837236591,0.06500529818815677,0.28550620580580166,0.47022238987452797
SN_pc_L,0.22268832350026332,0.023640843539495995,-0.09642011246592884,-0.037920517932306524,0.12646315552629203,-0.004494913334958493,-0.19191615105579612,-0.050347074142614114,0.02618928733810822,0.3137970972277696,-0.2717054942938553,0.17695926810738727,-0.031188262171018197,0.07695885864802615,0.2180572359256053,0.011807949226153965,-0.05219188035292413,0.2611140413225128,0.18949640555452243,0.3070739127523634,0.30497914678199023,0.051632727769555874,0.0028578752684665014,0.2617743370391693,0.29991522353598354,1.0,0.10038653662670673,0.1178970042269737,0.15327221459316845,0.27352096572816215,-0.08432591632594921,0.22668379483646442,0.18548501871757056,-0.01434346900736638,0.2578340636592463,0.22352778639989654,0.2001007173885242,0.2978425984806926,0.3544322137090917,0.021771826347431005,-0.10991541964487446,0.2294659674866466,0.22885985927047747,-0.05230802300860496,0.12180541610420184,0.17590886632962674,-0.020155825052583523,0.3229470884543457,-0.2960905429209726,0.07117969821345724,-0.19397836960390746,0.09993473127283924,0.03649811175945865,0.24031116929568533,-0.27141062108808334,-0.09897931238177449,0.3795949229757722,-0.24004733644690066,-0.15892208632806648,0.12072914331577103,0.06121073524705613,0.165865142000928,0.23111083091978152,0.3950414096734427,0.2366655057418971
Heschl_L,0.01615018915792438,0.15843731175482267,0.1357966553171261,-0.21130026967998727,0.1473238424020611,-0.047877670251520114,-0.12318932797195364,0.06851744969920086,0.4699308209642886,0.11170924936555517,0.020978059920922127,0.35474977754993525,0.23476951277184516,-0.0379053661633903,0.3855048761656146,0.365583036152115,-0.19471446593025338,0.0008322659495551539,0.35466165864980037,0.22848625586248622,0.382095919701837,0.18984728515163704,0.07991713673462496,0.45897824379182617,0.2220165426867368,0.10038653662670673,1.0,0.2601030166469983,0.4720867741789959,0.353530693534497,0.033766616382895395,0.23349488961247988,0.2435786940958758,0.08460808694219009,0.05893732872622607,0.4750940246262685,0.08630853005931464,0.2984566850539042,0.33661235818365115,-0.06859367211851326,-0.00472791251559359,0.07698655373833617,0.08507109502475618,0.3484671218255079,-0.10481017521896906,0.24609844101008926,0.07720920254892939,0.2759143549180537,-0.0959496002605784,0.22378490126182216,-0.02768233558422889,0.17322141010457726,0.15472346659471561,0.28852639488618365,0.05811260097274477,0.1321185492837814,0.22440341694195695,-0.1022843873018372,-0.14025539419660515,0.05105185109165768,0.33133512986406,0.30980389917737616,0.2412799260272162,0.35737883296084555,0.3746061616898477
Frontal_Mid_2_R,0.02317006053677065,0.5585093695601477,0.601971564330374,0.3193052734429452,0.8229210635388651,0.2634110951812456,0.4868233734184412,0.4391313105342931,0.6083297687389615,0.1337864413228086,0.3154589624307487,0.24041056271800326,0.036853000508442424,0.291697101042642,0.4367097937842706,0.7476359594680191,-0.19819771874085335,-0.15090466322693585,0.5968896656456473,0.8250696168890788,0.6276724458377687,0.5480789300747362,0.4364095767573557,0.5733027297443023,-0.14338493435596444,0.1178970042269737,0.2601030166469983,1.0,0.5776293438028104,0.7346315836997673,0.40719707092254354,0.054984769491457926,0.25957151096116515,0.35088027178868414,0.48077897723472945,0.5877557645102954,-0.1591871004669322,0.01811061737872078,0.6147351703596485,0.05673238794114797,0.02026627630329085,0.001529100398716033,-0.3435594460107136,0.5434435184960329,-0.004870214640779447,0.5332239472261766,0.45714575477579605,0.7653509714030561,0.4221523564474933,0.6138090945393452,-0.14336357994435825,0.5447008084361143,0.15345708003469788,-0.18965932000753868,0.4912399623308828,0.43228634740146304,0.6691204135385493,0.09898270525258684,0.30320405575329856,-0.2543219051242506,0.5336445467145486,0.023191251251805472,0.4273983065366582,0.5596678738202945,0.3244038837694035
Frontal_Inf_Oper_R,-0.04775086213879102,0.4698847595778925,0.45180745558084234,-0.08353830694857067,0.4475265296775452,0.18271546638292854,0.058863338547969477,0.21513679690734433,0.597192585404651,0.22280836047431613,0.17487769756317595,0.4660054881896614,0.1921793948293158,-0.011457726386895862,0.45915353737644216,0.5593771111655845,-0.10299952125628933,-0.002613938779833774,0.5170408527502246,0.576751188490815,0.6389373095388503,0.35457608331970036,0.12937365238208953,0.5040266750724391,0.08166358472841771,0.15327221459316845,0.4720867741789959,0.5776293438028104,1.0,0.6168832125651694,0.26856535049796687,0.19581835807688078,0.4288286837072673,0.3447684175215125,0.26888543141943183,0.516587316761899,0.03246103661367278,0.24110675041492047,0.5770141271593378,-0.12684568991736514,0.28690368780377756,0.07876635981327763,-0.0658738942054446,0.6858719032402724,0.09684085320126724,0.5429234982327804,0.16755117512029397,0.6106131359175944,0.08059068628502074,0.31760338362803403,-0.09267050262854967,0.20958106153427633,0.10900491607755822,0.12044493445843192,0.46741112081979647,0.3318068736698132,0.5720276353045298,0.17190166686181277,0.09762859497658466,0.031161984055131736,0.49956107648348475,0.36518486268743033,0.3081853690369361,0.4975937995762806,0.6059980539888747
Caudate_R,0.23576008551018002,0.48979671603954905,0.5520292390411492,0.2081492391177257,0.7054181837467559,0.23394230546740166,0.21927258428261423,0.3653172680778268,0.5170725345061031,0.12267368403308913,0.07560122391358887,0.19441670976530517,0.11306363112009589,0.27176287849708397,0.35582723528671395,0.6442385206557908,-0.21272050592620734,-0.16752333128163818,0.7008290805779147,0.7817646926664078,0.6042091015681517,0.48534083387041066,0.24645410741948848,0.5310015610775156,-0.0811696033644903,0.27352096572816215,0.353530693534497,0.7346315836997673,0.6168832125651694,1.0,0.12237208688470416,0.018181041620457236,0.23884664712982173,0.4161259080911099,0.5972371505212519,0.5102666386021285,-0.25814494581338066,0.05047943545454691,0.5837778076741658,0.0012683954758058874,-0.13623333520978317,-0.12375051185704276,-0.29288790293445055,0.42327640191732063,-0.13047366351068604,0.7975742053159072,0.3818247000343845,0.7839758733694568,0.25887706122533555,0.561119996021361,-0.23380091681192755,0.5450003787153584,0.07072191182361402,-0.0735790013428529,0.346176618706897,0.4794663128317953,0.6321036961839418,-0.07737315126354448,0.22647693911059974,-0.17824299294216728,0.4497840611825416,0.03126210603274232,0.35323815039770295,0.5717377043409471,0.34410985327112326
N_Acc_L,0.06111625864866257,0.1421383138661783,0.1722331178078204,0.13162566931282135,0.3404212935350988,0.13306442711314212,0.5416700491816641,0.13886589931716994,0.33609566067495544,-0.009488146381182916,0.645437136134813,0.04482427903503388,0.2033268499902459,0.2650076524389404,0.08704080282206164,0.44586700065267554,-0.09840718657940233,-0.07787353389137497,0.1919664880803586,0.2590156162786353,0.24117369646244577,0.2289186505297855,0.1539515551333633,0.11721312139360919,-0.19921380017546578,-0.08432591632594921,0.033766616382895395,0.40719707092254354,0.26856535049796687,0.12237208688470416,1.0,-0.04445104672639367,0.03500547785582124,0.06221201345983122,0.011615310788152332,0.21929983337531214,-0.011325855696540571,-0.07344435324495592,0.1640475470355803,0.19720183825945117,0.15449874494182522,0.0280004224362496,-0.1585860450855814,0.22656256248060203,0.10659607849241447,0.16707181506639313,0.25675601354304334,0.22260457139435005,0.5483023771371223,0.1702359543957656,-0.11909834631158703,0.17762563279096252,0.14950022509400732,-0.14849009281792927,0.35564733115402397,0.21002146182462877,0.2839096865839734,0.10411086873695927,0.036082911789010075,-0.12482701563964012,0.13221498062042072,-0.019375152040413957,0.06031307270985721,0.14394225753146825,0.09792494713947766
Angular_L,0.13857068567981626,0.05228242980879503,-0.07517250336658997,-0.5112371123107948,-0.1514740863498302,-0.19732205295314917,-0.30647045809834905,-0.40423783864868884,-0.02009980196132635,0.5982097305839162,-0.14343989465221124,0.5363144171111407,-0.03067394292421525,-0.4844783597393871,0.7628849297829456,-0.25320738399267856,0.010206761114040853,0.631174040225287,0.12070788939952826,0.05374191049577545,0.1833879047052803,0.07420257931039459,-0.2252430551248867,0.479424362194016,0.5418889925906266,0.22668379483646442,0.23349488961247988,0.054984769491457926,0.19581835807688078,0.018181041620457236,-0.04445104672639367,1.0,0.6864256887609996,-0.056881715513966515,-0.07438258872668632,0.5367216814420059,0.6433650191537428,0.8415316607604523,0.5666168948451498,-0.08745810430516093,0.34232240577068673,0.6257610779175081,0.7173495865793977,0.32427738063197786,0.31081474321864655,-0.0650138569272899,-0.22425590168454884,0.0235710649418924,-0.33822507246245753,-0.005862744701739708,0.20720289319697982,-0.26097542980808114,-0.31429118296116987,0.6755347398635162,-0.06032458953755549,-0.29757565915480827,0.14724665214296478,0.24617151828604966,-0.24859395342786814,0.5102078675776968,0.14931941474714425,0.8366436449388424,0.2092416015608683,0.4062416969796439,0.6170043455759711
Lingual_R,0.169489894740237,0.26545667785048904,0.09753201840323546,-0.49240135728310386,0.03404033211815815,0.06275733663074107,-0.14564201016878728,-0.19697458351915778,0.15389930844399527,0.7649224344523534,0.10801833563433792,0.5644885380969775,-0.06368877208232422,-0.4900885131879458,0.6041745224179975,-0.02462505123474311,-0.03216391735885965,0.5019639880907607,0.25397407719690696,0.2902751682334553,0.3061835159515764,0.06431410116812644,-0.1630191773895218,0.46767646793255985,0.32519265555568877,0.18548501871757056,0.2435786940958758,0.25957151096116515,0.4288286837072673,0.23884664712982173,0.03500547785582124,0.6864256887609996,1.0,0.08378262551331396,0.03729107724493827,0.45080715196890403,0.526125499744757,0.7913678618568489,0.5826545498128258,-0.07297520089658477,0.5579554972574464,0.5502488894278454,0.5667527074785466,0.568407365835093,0.4266728964154113,0.09148155138600803,-0.12978408170952896,0.25624410685778726,-0.16623744038847565,0.034320428703537104,0.14018986234380282,-0.23586428741842458,-0.24996548681550632,0.43252756288801586,0.29481552508157766,-0.17790971527108893,0.37287091762128616,0.5360239613882721,-0.24007372592029264,0.44885846363028253,0.19982082756815434,0.6413909370143576,0.38257761193176626,0.4662274517069555,0.7827091083007756
Cerebellum_8_L,-0.013898048334992873,0.32525994867710617,0.6913221449671705,-0.04814498142466511,0.3179089352742349,0.11384439624927803,-0.07412836491796006,0.13603236395786117,0.08715336888111272,-0.2979799743981569,-0.012052445708705754,0.07075633083504655,0.0715387240083553,-0.16731368156835674,0.3722666034014825,0.38249253119135934,-0.05809144400985254,-0.3896403039876597,0.24415870695917274,0.3525994979417493,0.370392278260969,0.32331979508977615,-0.02669978969581477,0.347003673446785,-0.08808295095459907,-0.01434346900736638,0.08460808694219009,0.35088027178868414,0.3447684175215125,0.4161259080911099,0.06221201345983122,-0.056881715513966515,0.08378262551331396,1.0,0.19612064164454523,0.0814250090357888,-0.2623101555502736,-0.05795472944211312,0.3908608829051253,-0.4257475470435538,0.13614946407429412,-0.455581312782969,-0.414978897202763,0.2917949821982649,-0.36553939645212247,0.41389063837149404,0.16728814084970467,0.290643451365396,0.04194067430428061,0.39576899808474625,-0.1723033630636347,0.15174824214548951,-0.12769537391137697,0.06434942028357017,0.5555143211345548,0.09270328261305412,0.2785717880372749,0.23069145870078495,0.022334767359947126,-0.15097242382245,0.12662352908513225,0.08593815507573518,-0.09842548653803453,0.3903623005122051,0.28813323703114524
ParaHippocampal_L,0.0649843977685997,0.505269126700184,0.319182034511232,0.32335241236180184,0.5408026280316248,-0.017745384272233777,0.18975329035337815,0.4133694074532572,0.18380522218505865,0.12509120129214765,-0.1476817316960104,0.05053017420191293,-0.0196543805562847,0.5157268221547201,0.1433646588329417,0.374898302287947,-0.16999833781045884,-0.06603789361441244,0.5002137517745691,0.648128252084661,0.4094337866508267,0.23224000870656897,0.1015817602383089,0.2601336142481943,-0.05826999475404022,0.2578340636592463,0.05893732872622607,0.48077897723472945,0.26888543141943183,0.5972371505212519,0.011615310788152332,-0.07438258872668632,0.03729107724493827,0.19612064164454523,1.0,0.22509509154606644,-0.15085790674875454,-0.057851638508133414,0.3762583536444013,-0.003833351628948977,-0.3672620038387406,-0.031161990569960267,-0.20221431420768685,0.017459027328469445,-0.035948425208899536,0.5863575803083092,0.2322559935335769,0.6926465397146813,0.36908222945874086,0.36186473177432615,-0.15644261159765238,0.46125689768836226,0.20101440610808027,-0.1250867606762099,0.039448153807001674,0.357392269682961,0.4743920203401448,-0.28908603386182696,0.27200097216130603,-0.24178898322178033,0.35952148263331474,-0.15612318844896592,0.3071422575228328,0.3611689726438867,0.09887151259801459
SupraMarginal_L,0.06127896101570771,0.3313709417154073,0.25654124981004384,-0.030248360091191622,0.43688396877568597,0.08582446884641708,0.08030955260764677,0.05946664182721509,0.5734801364115005,0.38851031089548693,0.04856397603874173,0.358411670906509,0.013656931455088853,0.054106233735289104,0.6242592895164834,0.36186544849773494,-0.13916152715574012,0.2166524257238189,0.46320069528282487,0.5398071965026744,0.5458214305560183,0.5747675644467524,0.2110654352400193,0.7015771496692206,0.2021873760840775,0.22352778639989654,0.4750940246262685,0.5877557645102954,0.516587316761899,0.5102666386021285,0.21929983337531214,0.5367216814420059,0.45080715196890403,0.0814250090357888,0.22509509154606644,1.0,0.18785994641738948,0.3841949862596157,0.6475564881959331,0.11182864004275919,0.09838767672584198,0.36017187718862087,0.15472996374574022,0.506974024303943,0.10240583017852906,0.3210939846340153,0.15241577475828116,0.5461736665656194,-0.0014439153570557435,0.43690745428052324,0.0001830203965616612,0.31271303221244073,-0.026653085423192332,0.19396945637149607,0.15710744431682674,0.22745525057270588,0.50884782880784,0.011196227383230995,0.07035648421061545,0.12131396185303871,0.5530685936565949,0.45380585040745564,0.5330105571514628,0.5649335768179672,0.4550986977715491
Cerebellum_7b_L,-0.03894648456731514,-0.0013336696787648867,-0.4443558794259466,-0.47996529773019875,-0.3958402783256905,-0.23535706163549908,-0.22379427087249465,-0.44326544166370285,-0.1539057976673275,0.7174112724699698,-0.01509551384733803,0.4652924027098898,-0.004889510017246562,-0.34580247027113353,0.2890124611586286,-0.3895472024379885,0.13121065361836923,0.8113066175124614,-0.07017768243933918,-0.2061172625952274,-0.08366070774435984,-0.3314759120192535,-0.20829709030421473,0.08744897588894816,0.43907677303117826,0.2001007173885242,0.08630853005931464,-0.1591871004669322,0.03246103661367278,-0.25814494581338066,-0.011325855696540571,0.6433650191537428,0.526125499744757,-0.2623101555502736,-0.15085790674875454,0.18785994641738948,1.0,0.6867784764523811,0.16243536817550303,0.1729623028055435,0.24621190951740024,0.7786800185418609,0.8217115193566378,0.059672784490931705,0.6379843836100367,-0.28559114349796044,-0.21736765653056825,-0.20227048166186223,-0.23635277056463874,-0.35710166573296026,0.33695087753049036,-0.4943616853636783,-0.07714814265801224,0.4683823473096112,-0.2121795266268931,-0.3015472637609603,-0.050081972630145306,0.16826582824898975,-0.11955838259879499,0.529099296068802,0.06067491223327611,0.5300867504809609,0.10133825695384936,0.04200927614353551,0.38321768040540166
Occipital_Sup_L,0.17774948382797887,0.0697750612573598,-0.2213677007031605,-0.5998764263955593,-0.22605964600022477,-0.18371367495560906,-0.3653234655108934,-0.44884610654400997,-0.05804634512633803,0.6873507713654723,-0.08091656741004345,0.6721439297274326,0.07130780913885972,-0.507386538570948,0.5918759210143516,-0.25727347782282306,-0.013373737082382374,0.6251499920852543,0.15627533233264176,0.02385262769289634,0.17746185034216935,-0.10558625043925228,-0.32130847411476404,0.4083067187786763,0.6263597966201374,0.2978425984806926,0.2984566850539042,0.01811061737872078,0.24110675041492047,0.05047943545454691,-0.07344435324495592,0.8415316607604523,0.7913678618568489,-0.05795472944211312,-0.057851638508133414,0.3841949862596157,0.6867784764523811,1.0,0.5430355935825114,-0.05387865756035805,0.30967466392195186,0.5663408264616729,0.80464013540364,0.24898520823193993,0.36558414674185225,-0.04414283601612606,-0.23597676627334557,0.04918878551393119,-0.33569748480875317,-0.1265142285980288,0.1597179561193636,-0.35732843442953904,-0.23608412777763169,0.7558350446864798,-0.09040519567792278,-0.3354534472883055,0.176487189679323,0.21375855312079695,-0.33573517041487555,0.5483019040883237,0.07949425132562227,0.7820165689557211,0.2815079655795956,0.4382581075217054,0.724318367420389
Precuneus_L,0.028544211273477168,0.47898067183947424,0.5003640316721191,-0.14674724434356257,0.4429550910801321,0.06728357809702819,-0.09699997600619656,0.017169719503053498,0.2719563468889852,0.3423239492115786,-0.037300977258692226,0.49083120571143674,0.14256331256338362,-0.1633992334084273,0.8107525159077055,0.3391056612883314,-0.09529904710861854,0.14396273713543842,0.551078502670766,0.7068514167856912,0.6142031091499023,0.5113989970134227,-0.010688997579287794,0.8306301429366529,0.3650913590941371,0.3544322137090917,0.33661235818365115,0.6147351703596485,0.5770141271593378,0.5837778076741658,0.1640475470355803,0.5666168948451498,0.5826545498128258,0.3908608829051253,0.3762583536444013,0.6475564881959331,0.16243536817550303,0.5430355935825114,1.0,-0.2104574125389281,0.1457345444036806,0.186469824906269,0.10374911400319188,0.44915151063256953,-0.07593408198896924,0.480649691614912,0.05520662124788111,0.6614052532171102,-0.03608128990215886,0.5389676964711024,-0.0881582944592915,0.19026133248777807,-0.06735914351975927,0.4339055322172349,0.27067274917920453,-0.03305663297278194,0.5948837718753845,0.1539659523287618,-0.0810371180162168,0.10641629743102982,0.43361987829452137,0.6001449697570025,0.3687269726937006,0.8314141930709311,0.7420231406688149
OFCmed_R,0.0425720104813087,-0.0516451423680327,-0.3535669435642497,0.25255225840667894,0.10183314294173904,0.2914321024438779,0.4747404463274475,0.0049908023004529905,0.2036069379782964,0.30064620402812575,0.3534763597561705,-0.20110417573952008,0.03484139843701654,0.39631313135872337,-0.3329925206176578,0.016477485568207408,0.0944570519222925,0.26571096740900096,0.005680694808265342,0.03190165368145791,-0.1728059073578901,-0.12703861776839773,0.2141375681562492,-0.23344591563211706,-0.271245059110614,0.021771826347431005,-0.06859367211851326,0.05673238794114797,-0.12684568991736514,0.0012683954758058874,0.19720183825945117,-0.08745810430516093,-0.07297520089658477,-0.4257475470435538,-0.003833351628948977,0.11182864004275919,0.1729623028055435,-0.05387865756035805,-0.2104574125389281,1.0,-0.10820873429022103,0.35390819454608036,0.1421963372919974,-0.10436980733376902,0.45060368720567556,-0.08827035080050857,0.09019918917796811,0.04799202655004355,0.3006097122012795,-0.1679138537678019,-0.024484494896801653,0.09157682365003274,0.15934423513200943,-0.30660217926614997,-0.2539215691298395,0.21596949465670295,-0.05118637431762444,-0.1984784526669665,0.35341865011015494,0.05842927416150784,0.18257394876531124,-0.27309660488599374,0.23917346260300337,-0.25583827004548965,-0.231767013275613
Temporal_Pole_Sup_R,0.0843824049458386,0.11707342269251779,0.15748034623551535,-0.3424222523873616,-0.05069770442268697,0.2255150943998001,0.03565761811668135,-0.12130261909445257,0.08383578179291828,0.329760431672552,0.2445131600493071,0.2587209377977265,-0.17748325008917706,-0.479248404780748,0.3238742063215965,0.012143676713028982,0.07330570719599569,0.2605176649310601,-0.023307917013768546,-0.040404846571918625,0.06904884956734596,-0.006679581570796569,-0.07629258543804704,0.06459522362263821,-0.07866729999410324,-0.10991541964487446,-0.00472791251559359,0.02026627630329085,0.28690368780377756,-0.13623333520978317,0.15449874494182522,0.34232240577068673,0.5579554972574464,0.13614946407429412,-0.3672620038387406,0.09838767672584198,0.24621190951740024,0.30967466392195186,0.1457345444036806,-0.10820873429022103,1.0,0.3475567778134012,0.2351910069634573,0.5813726277987344,0.3597021527207877,-0.16975114185013523,-0.06916714898495618,-0.07705060593331668,-0.20224289267847986,-0.14653749959795712,0.1291828944542135,-0.2941750046101172,-0.10712998145881364,0.11311892135873257,0.5883683726315933,-0.06061495650649112,0.09411997245368162,0.7165254027716349,-0.05434723651180252,0.3325965188453184,0.03762312786429204,0.42197291399592257,-0.020185780919505486,0.04724424894191262,0.3967640159983945
Cerebellum_9_R,0.14247515861979473,0.04457884968779313,-0.3782849380985303,-0.19600912182408428,-0.12403754010981977,-0.016997294096519736,-0.023786201508166252,-0.2042416404567331,0.05108973845297823,0.8723352246757146,-0.02390545978131035,0.29658328965260267,-0.11152083476840138,-0.09628529691476329,0.2776732937514722,-0.2940234142354354,0.041343673837835444,0.8904518429612879,0.05889615993103147,0.017335754530718474,-0.06326533508270991,-0.20943828563923805,0.03518865456595279,0.07450668804856443,0.24130247708421848,0.2294659674866466,0.07698655373833617,0.001529100398716033,0.07876635981327763,-0.12375051185704276,0.0280004224362496,0.6257610779175081,0.5502488894278454,-0.455581312782969,-0.031161990569960267,0.36017187718862087,0.7786800185418609,0.5663408264616729,0.186469824906269,0.35390819454608036,0.3475567778134012,1.0,0.7286786020925415,0.2147347302890759,0.758871121806543,-0.19316327193922592,-0.056843792859888276,-0.005203117375423269,-0.1765574463245035,-0.31250728026035696,0.39703197654562167,-0.2595741412928942,-0.044159289302390235,0.18101578397422674,-0.16838354297115452,-0.0846949936043611,0.08570103811832651,0.23282704678218752,-0.005563142739431048,0.5056442691697445,0.20558997422964884,0.3980611704317736,0.21179089177423116,0.016122226874447664,0.2750491849794311
