,LC_R,Cerebellum_7b_L,Occipital_Mid_L,Thal_VA_L,Thal_VPL_R,Occipital_Sup_L,Lingual_R,Hippocampus_R,Caudate_L,Cerebellum_Crus2_R,Thal_VL_L,Frontal_Inf_Oper_L,Occipital_Inf_L,Temporal_Pole_Mid_L,Vermis_4_5,Cerebellum_6_R,Thal_LP_L,Temporal_Inf_R,Angular_R,Paracentral_Lobule_L,Thal_MDm_L,Temporal_Pole_Mid_R,LC_L,Vermis_10,Caudate_R,Thal_MGN_R,Insula_L,OFCmed_L,Precuneus_L,Frontal_Med_Orb_L,Lingual_L,ParaHippocampal_L,ACC_sup_R,Postcentral_R,Temporal_Sup_L,Vermis_8,Red_N_R,Rectus_R,Pallidum_R,Occipital_Inf_R,Occipital_Sup_R,Cerebellum_6_L,Occipital_Mid_R,OFCpost_L,Olfactory_L,N_Acc_R,SN_pc_R,Thal_LGN_L,Temporal_Sup_R,Vermis_1_2,Putamen_R,VTA_L,Thal_PuM_L,Thal_IL_L,Thal_LP_R,Temporal_Pole_Sup_R,Thal_PuI_L,Thal_PuA_L,ACC_sub_L,Parietal_Sup_R,Red_N_L,Cerebellum_Crus2_L,Raphe_M,Frontal_Sup_2_L,Fusiform_R,Amygdala_L,Heschl_R,SupraMarginal_R,Thal_VA_R,Thal_PuL_L,Cerebellum_9_L,Cingulate_Post_R,Temporal_Pole_Sup_L,Vermis_7,Frontal_Inf_Orb_2_L,Vermis_3,Postcentral_L,OFCant_R,Heschl_L,Thal_VL_R
Thal_VL_L,0.0994473415932482,-0.07017768243933918,0.09763323152619664,0.656926800250326,0.2569313571627146,0.15627533233264176,0.25397407719690696,0.5291088297970827,0.39270537734386013,0.15218491610918486,1.0,0.2501204407150211,-0.13469344183341397,0.11047913358542548,0.5443410900042895,0.32695500914661146,0.4418261357930899,0.060427032521337194,0.16226206989011133,0.4354924247664462,0.5490564155590466,0.035841616673467636,0.2929357048652329,-0.06804042980399425,0.7008290805779147,0.2550556293504385,0.5329382713820561,0.21654618379475482,0.551078502670766,-0.0680065547297163,0.3765426942864161,0.5002137517745691,0.30485753643757724,0.2785526490233292,0.5388911382175143,0.1698778924938979,0.3774439793702598,-0.15598112265437195,0.6389626462867835,0.04752149204161674,0.26167153204959487,0.20183969214526554,0.008527747313084902,-0.0492998025599727,0.3108751489215561,0.11532079669557187,0.3378085067440862,0.3064519858750811,0.5060415189388383,0.4926389429842533,0.6088530730721621,-0.027213772170493696,0.6913561025040268,0.16246868191871072,0.39696463149817224,-0.023307917013768546,0.6571155177347757,0.5775379389535745,-0.19298350839992517,0.008697045873863888,0.33397219129020556,0.07284094595016405,0.36449193298256954,0.5041186483058645,0.45773581611507697,0.2977424574565538,0.5209762148051381,0.28234030710308433,0.41106271808794526,0.23397223228566558,0.06830999246144594,0.4014214763897826,0.163600660054545,-0.008824541660501894,0.1327119830581412,0.3647196469237549,0.462758342328045,0.19905430119123316,0.35466165864980037,0.8110921027612646
Frontal_Inf_Oper_L,-0.06203878281269396,0.0904768746926361,0.06549433280298926,0.2750937390628322,0.1177166370669037,0.11706419426624698,0.1378566835517684,0.0937431427313834,0.15965017213520025,0.12368155110104594,0.2501204407150211,1.0,0.03738223259456421,0.31209598180182296,0.0608556484725517,0.07325254527761303,0.034007225845927726,-0.009943717351875096,0.2695315594290151,0.1113058423209081,0.20033354721077845,0.2497064340858879,0.008339268447577992,0.07126724453804836,0.2419619676659042,0.029114595328172132,0.36256992137755223,-0.07429826920244653,0.13882677598683885,-0.16709127833728454,0.13935365939888944,-0.12166482391907028,0.3488108573951878,0.26174952560675707,0.29638088062195933,-0.021464042673612977,0.2636296756623312,-0.02073449852421135,0.0868498828575973,0.05000321186649676,0.17238187450404321,0.09766483484589342,0.1335860479657555,0.09511541237062739,0.0014244436922321614,0.20784882477516972,0.1274674035981783,0.3395442143253943,0.23473009160709615,0.06447377320035103,0.3062266923170642,0.05590842414504312,0.0904529832990198,-0.023504516518164147,0.20084429774322424,0.1928917867531016,0.1622390809914549,0.10642430022080084,0.10981391006698385,0.07807390398494526,0.2523301440799153,0.14466151144226372,-0.016437560551021267,0.3729712573655649,0.05544925624147056,0.30766528297254725,0.17856366422530404,0.3295733008616042,0.4207896595625467,-0.019274722926824465,0.06749836618720942,0.08497359374483072,0.05250555096535919,-0.09634781172069878,0.2169282142961976,0.2934667416006014,0.3526390864286641,0.08091668779091923,0.3903699773314794,0.3125970150327486
Occipital_Inf_L,-0.6195219255634166,0.8217115193566378,0.9066282051437892,-0.34594438181590914,-0.27658339162355344,0.80464013540364,0.5667527074785466,-0.631106009765169,-0.144716085902661,-0.2445035743586715,-0.13469344183341397,0.03738223259456421,1.0,-0.0064722718335042334,-0.30237362449890587,0.45005008699919896,-0.018077825482728713,0.039370796575763416,0.6045334802699955,0.0527756780077185,-0.2807003689015055,0.3434024044897775,-0.5013319404073348,0.8958694247007638,-0.29288790293445055,0.5179825933091868,-0.19808389571693763,-0.3444861112499526,0.10374911400319188,0.07732660478340322,0.6475275646644242,-0.20221431420768685,-0.17176854093593788,0.30904905878797007,-0.09818488847211636,0.23852989839495886,-0.2944011224772133,-0.18558087057485356,-0.33902198644217935,0.5073466563170308,0.5429478964996067,0.7737081952547259,0.7693127252372824,0.3269527681313247,-0.2961010680935624,-0.4403132541537674,-0.44687079920569567,0.14525442380131662,-0.34877374148769263,-0.4622787908491781,-0.45262108752910085,0.22806644049771743,-0.4439192840271675,0.1179357060975904,0.21911427952862042,0.2351910069634573,-0.08819038561589647,-0.04320906465211282,-0.37711652326087935,0.6364705106156899,-0.36890905285127495,0.3795924371032267,-0.5557405800685135,-0.5445476109192252,-0.03082973397297185,0.1078810743063172,-0.05045603898398589,0.503673198970834,-0.008012140852964098,-0.268865698769621,0.6548433626183089,-0.4578712372461042,-0.41977770297053124,0.27450859283977164,0.48687333388896437,0.39968925500366276,-0.14315680785817878,-0.3361158997159276,0.08507109502475618,-0.3210303411720063
Temporal_Pole_Mid_L,-0.1120786994292014,-0.004889510017246562,0.007310164550482198,0.03321939354660818,-0.1984496490699966,0.07130780913885972,-0.06368877208232422,0.015986858057460418,-0.09925374779954957,0.06456595531999935,0.11047913358542548,0.31209598180182296,-0.0064722718335042334,1.0,-0.024644339343677,-0.004983398116576006,-0.10668066777772052,-0.1396651784360695,0.12718411427592918,0.020096599011777995,0.2038983681718512,0.37643611936288063,-0.01954826980992516,-0.12186763848512788,0.11306363112009589,0.19340564356158513,0.049255765223334746,0.060013792500457325,0.14256331256338362,0.12468808839225241,0.01799530181127092,-0.0196543805562847,-0.11157369277338251,0.2237816906698435,0.03669390550645197,0.19360692288031697,0.09289665281494813,-0.01543323859873552,0.16812057072249004,-0.10021515229199708,0.12044157465036837,-0.053392166149684256,0.05597354277596574,-0.08488661027328158,0.11346493157332274,0.026323671178930932,0.03928604564344521,0.07111715181101647,0.018266309534757653,-0.05721673568986859,0.06407229236634006,-0.04560611750789021,0.038431539280401716,-0.0957487454976191,0.2795028704447336,-0.17748325008917706,0.1907860022228995,-0.04522535138985057,0.11599412734764543,0.16105068273936735,0.03309633160889247,0.048853074002726406,-0.1145578188293936,0.03322935170437347,-0.038530429264473524,0.16266065615441394,0.042555735030148756,0.1259858854163011,0.09958993623178268,-0.23601067760569835,-0.06289421477464607,-0.030472820094645296,-0.00944628117604517,-0.09479182886620385,-0.010714812936459386,0.20476801537084446,0.05610841897822975,-0.04997423970774519,0.23476951277184516,0.1622350328401668
Vermis_4_5,0.3765854407593594,-0.17406395466571012,-0.007414724037825961,0.4891767123233245,0.3969185596140787,0.08279956265638908,0.3887575085918546,0.7611360720906325,0.43665282232509217,0.2501894228300205,0.5443410900042895,0.0608556484725517,-0.30237362449890587,-0.024644339343677,1.0,0.2538979836440356,0.3919113953970639,0.11921309365409066,-0.027224740725645336,0.5870492061221386,0.5487151259468913,-0.2069006722035416,0.5228699716055202,-0.18285596998816875,0.731728298330884,0.16141086288675716,0.48710363913160654,0.2709369607292597,0.6785143926619763,-0.041855843193412054,0.4533682026127724,0.5526644404970081,0.4311067052903005,0.17901688325371667,0.6920485001519684,0.012678895704384043,0.6544855510279435,0.09302347659793585,0.5663214040837501,-0.21066649155846567,0.08095582734327236,0.18180582314184707,-0.18818598185449734,-0.18746503761052496,0.302674792384825,0.10198364361502815,0.5785686584681244,0.4559158440319564,0.6012657592586594,0.7189897595199207,0.6209278817039265,-0.24017835716677974,0.7767700038705808,0.12670522885559346,0.12375592644497177,0.01869062013040305,0.6377863466050085,0.7083324495129064,-0.06840773642764883,-0.2032976897444321,0.6793487524383798,-0.0239201184506607,0.43140707073455975,0.5888647601751579,0.6657477170982068,0.28120738294212694,0.6417400543267254,0.04379003897692813,0.31238720631298644,0.5592546951422367,0.014053733660228237,0.6529446514131952,0.3018940765597456,-0.1908361248952581,0.13808922739357185,0.33610603918760745,0.570329516322979,0.3370867028963408,0.17566114071349012,0.6863115480426085
Cerebellum_6_R,-0.41629014495150635,0.5213585290157895,0.6025296316420226,0.0031265078833890717,-0.1289107005659869,0.6381613749289496,0.7949860733840555,0.06984379994969667,-0.05584144351623329,0.14252049192368732,0.32695500914661146,0.07325254527761303,0.45005008699919896,-0.004983398116576006,0.2538979836440356,1.0,0.4996537911488791,0.6843638739576263,0.6110680688649748,0.3343091619027176,0.017547089657593443,0.26841550696489197,-0.2925628327756327,0.6034483087609376,0.14536545059452505,0.27458168408619194,-0.11929283182126585,-0.12770887491931604,0.5380428454118655,-0.10889749155912068,0.716928273131615,-0.027079384244391085,0.16094198590463374,0.2115928600945692,0.08753795027373147,0.4209398591397599,0.051830333267334085,-0.07075587538893707,0.13437728662791826,0.4756897990322615,0.6047899987877168,0.737844050814206,0.6519379973160575,0.06351427360323449,-0.0965670459987349,-0.09946971190759589,-0.11051545044032654,0.10005092297121776,0.35102130156356115,-0.006839322548079698,0.19723976105071525,0.40714515165838955,0.10063186470566235,0.08769257411560541,0.26975307257919795,0.5578576141543559,0.19357421232050392,0.33918508931706415,-0.3309868840729796,0.3350149392166872,-0.011505803693247182,0.11150223586108195,-0.10341179952277564,-0.09411875763713073,0.7381195841459186,0.48028371052227653,0.145100129022866,0.5140219080244643,0.4946347545111407,0.013208967784381936,0.7193204103827244,-0.0971190711058341,-0.5205089654896952,0.4300575455059415,0.1045205879360011,0.6673093841717507,0.19270549874440326,-0.18678447272119908,0.09959503532482815,0.250526036305683
Thal_LP_L,0.08077861572439564,0.1185055573547016,0.19125303448227185,0.1410751369936346,0.2285124432924712,0.2201758966845217,0.3888966434791881,0.38525068192142947,0.12774567952156676,0.18913563310796885,0.4418261357930899,0.034007225845927726,-0.018077825482728713,-0.10668066777772052,0.3919113953970639,0.4996537911488791,1.0,0.4584272358534429,0.07881478566022944,0.17217523987278868,0.15195863502781634,-0.3023775812488632,0.15294753119982787,0.1517793094200139,0.3783859447634273,-0.046384051567302485,0.15938369219265971,0.10025953104486957,0.3064895042551712,0.009908549344987179,0.41704688207461754,0.1935624094590757,0.4198735813481221,-0.028900498436139312,0.23675639498025605,0.23914695008557532,0.25364240501168017,0.09931669822017504,0.4148922710167064,0.12690165542306753,0.13548178577341075,0.3856604856012149,0.08755215809833355,0.28488130726822875,0.2506187000734811,0.26891282092262864,0.2095330488458873,0.03778565667410277,0.4204316531709374,0.25609600335457894,0.3790695432022495,0.35008440008143504,0.22810659187945764,0.3145404388114347,-0.10719406130234935,0.3701125318948043,0.2813859114467936,0.46264186213475367,-0.3171458366244017,-0.12232315883107468,0.23231493231682582,0.020493872313778902,0.14279214439706456,0.21176686572642806,0.6185021456141773,0.3659559582426383,0.20952518993412067,0.17020286856686476,0.28162736131507454,0.07557504271553417,0.32048126937701743,-0.0177478346207648,0.01365401095921324,0.13550544808387396,0.18963314973354076,0.3045200372450409,0.18095968599356468,0.13717339903169287,-0.018595183005184462,0.38011505190981343
Temporal_Inf_R,-0.15805662013023786,0.16826582824898975,0.14094398733566763,-0.0449451605220616,0.055143093723402314,0.21375855312079695,0.5360239613882721,0.214929940282686,-0.08379935248660107,0.1615422528242979,0.060427032521337194,-0.009943717351875096,0.039370796575763416,-0.1396651784360695,0.11921309365409066,0.6843638739576263,0.4584272358534429,1.0,0.2491420940064259,-0.018209630242847743,-0.32316792684377277,0.013112540848132643,-0.30124083777107835,0.2931886907976123,-0.07737315126354448,-0.2528165312852743,-0.3784401669744601,-0.06647853662957633,0.1539659523287618,-0.12047870008178402,0.25321409134314715,-0.28908603386182696,0.24282401786812952,-0.3014194910406325,-0.25041890406681855,0.05257044921045179,0.049909600995122524,0.02497744403812413,-0.051350033186803354,0.42007525415321995,0.18571633496542378,0.32467221783773026,0.3495894750901766,-0.03418299859684589,-0.04612349809077674,0.21820524433533586,-0.021795419366567696,-0.12925700781075414,0.39173753874360134,0.0013120640860569517,0.21150969378328188,0.40143960591381517,-0.04519691603996755,0.08760574457558638,-0.16439376838984723,0.7165254027716349,-0.07605650065331433,0.17125077676644831,-0.1357609936331965,-0.09337707927506106,-0.046344802924341365,-0.23202630629212068,0.03362282710655098,-0.06557749650444121,0.6196451224589676,0.2680688898515709,-0.1899214692598696,0.052797148400997924,0.3413627490283508,-0.04007510755709485,0.4749781893370617,-0.08906570011577386,-0.5273265616038514,0.4005763542832376,-0.28234589767425083,0.3065976274867502,-0.031952287743281085,-0.006422523083089361,-0.1022843873018372,-0.011551056748870914
Angular_R,-0.6636883834971388,0.5300867504809609,0.7159303899275653,-0.03325310472893665,-0.4017027256219742,0.7820165689557211,0.6413909370143576,-0.20879535422030537,-0.059638156051950844,-0.15883707078406692,0.16226206989011133,0.2695315594290151,0.6045334802699955,0.12718411427592918,-0.027224740725645336,0.6110680688649748,0.07881478566022944,0.2491420940064259,1.0,0.44612297209371654,-0.009004882575013404,0.4018834212254343,-0.5046197283816105,0.565953156583199,0.03126210603274232,0.5723569725932145,-0.1464309039186369,-0.3674705896767516,0.6001449697570025,-0.21306653469120496,0.6518505342511587,-0.15612318844896592,0.08702429856104932,0.5798347114320429,-0.02498029866173273,0.10673682902391277,-0.05794163747374486,-0.24325898281482208,0.01395342693434719,0.492371054200296,0.9266868728004507,0.5271238979886916,0.9073523922388774,0.056005293389480675,-0.34403041138389123,-0.2481383678791338,-0.17666884525337573,0.13107476140725113,0.1412238914238935,-0.33103909561201234,0.07310848905350384,0.2757409591061198,0.0198294127865133,-0.019973129405961552,0.501584160164952,0.42197291399592257,0.24927397116198285,0.14678567987532581,-0.35718446946615623,0.826295788680742,-0.11576737338398682,-0.032502541558687245,-0.45383226598835175,-0.15482230786498893,0.3202319630672901,0.5105006678260327,0.11966842716798433,0.7515946832460327,0.3340714887145423,0.06830212832270537,0.5365846335241301,-0.018065743727712153,-0.6374632550785249,0.14807292879665773,0.0685687142943985,0.7781447232167068,0.2751248318144873,-0.4133814063714225,0.30980389917737616,0.08092713509075716
Paracentral_Lobule_L,-0.17855600863373378,0.04200927614353551,0.28380077632039674,0.42926106288827043,-0.0558053334256498,0.4382581075217054,0.4662274517069555,0.35932137897876065,0.27956501335291845,0.08967851893827249,0.4354924247664462,0.1113058423209081,0.0527756780077185,0.020096599011777995,0.5870492061221386,0.3343091619027176,0.17217523987278868,-0.018209630242847743,0.44612297209371654,1.0,0.5013459176273406,0.09621376096798993,0.08692504864708925,0.014976162044559233,0.5717377043409471,0.6003535652179105,0.25183039436417004,-0.05708159179047275,0.8314141930709311,-0.23112690833704969,0.5520306490554533,0.3611689726438867,0.25288670802616514,0.7139012395671309,0.4273181567881084,-0.08619320805952771,0.38896081393383414,-0.2101045349731252,0.33821575760533973,0.06565803378779492,0.540457951272084,0.20266123659787375,0.252314028394451,-0.17776490551806828,-0.07693723344477385,-0.21037750316775597,0.3448818447371327,0.43146048153681066,0.370576356596822,0.22620345639681474,0.4376323597299864,-0.16219742556230385,0.5963691890595838,0.037532996196561724,0.45434540611732144,0.04724424894191262,0.6084287913955748,0.43230500676810757,-0.26861813660421036,0.44782403843696367,0.429769601366046,-0.12046760956452005,0.05476446194248558,0.4216670748465342,0.4569770401153813,0.4107126702707949,0.6202497273757924,0.48451483351250074,0.26092868746260744,0.626588721849971,0.1285400574954184,0.4914165422441958,-0.15241819259533934,-0.25072349338328853,0.039161395424372136,0.6062254933686287,0.8162273905578357,-0.14834427059381727,0.35737883296084555,0.5064687484310587
Thal_MDm_L,0.14819745550749638,-0.20620978663743644,-0.08873476855181811,0.38888166165778265,0.08751093038929963,-0.017547028570442623,0.046807116417571376,0.4754079590338313,0.17670956367615867,0.1351934267955015,0.5490564155590466,0.20033354721077845,-0.2807003689015055,0.2038983681718512,0.5487151259468913,0.017547089657593443,0.15195863502781634,-0.32316792684377277,-0.009004882575013404,0.5013459176273406,1.0,-0.05183612332833134,0.42319607889487176,-0.29599146728182885,0.7006593164550156,0.3017518931377521,0.5816021513437856,0.17484309078719257,0.5019852738495701,0.007619254017189446,0.2100824601971602,0.5764628413475648,0.145688635478078,0.4009709952667523,0.5358630975418603,0.14210583906884103,0.41126308667124334,0.0556553793181668,0.6728139618293186,-0.3154330749693325,0.14495463255666421,-0.05424824098414778,-0.21173137062572492,-0.09649879798422889,0.19820571406595033,-0.09549059299786096,0.42902986765554674,0.2849406480847909,0.33438580332693263,0.4293146709329868,0.5326809633342335,-0.20193774648049562,0.6199541044850633,0.03596201951538881,0.47933476697029087,-0.2921987320703063,0.545415307746945,0.35989924725919764,-0.09312849322456297,0.012113723067429963,0.4717048483132511,0.010143785428851316,0.2902304437362224,0.5173167225799105,0.3205765632060491,0.3756642567937776,0.48428369609128347,0.13508614604969083,0.29907912415731863,0.33542897464681015,-0.15826120219850717,0.461138189609083,0.3434829820775762,-0.3901712798902021,0.10530462193630508,0.26748706228383434,0.5360508144750731,0.08888457662445849,0.37788202894568507,0.7123549529777222
Temporal_Pole_Mid_R,-0.3577437312299795,0.31899640735250273,0.291248332087568,0.003964046499939225,-0.23646656709136832,0.33169548419025724,0.15874231043212206,-0.339448989242852,-0.05674311797972764,0.01881231190832583,0.035841616673467636,0.2497064340858879,0.3434024044897775,0.37643611936288063,-0.2069006722035416,0.26841550696489197,-0.3023775812488632,0.013112540848132643,0.4018834212254343,0.09621376096798993,-0.05183612332833134,1.0,-0.3017491090863542,0.25932973948015997,-0.20166735020023432,0.3337539607684087,-0.11527888339267532,-0.09887435013164363,0.12033994547271454,-0.002225775936353333,0.16167892975720727,-0.19732517421861887,-0.22941719810205308,0.32368391226988946,-0.07191494242735488,0.30314908492359266,-0.08756448550594678,-0.13950623851628324,-0.2622068504799547,0.2736523693664318,0.3002680555028124,0.19956283185770698,0.3855414656708125,-0.033723573479982956,-0.23431570155453896,-0.14686735062647513,-0.25733127821722657,0.1614364584491011,-0.16195860114013072,-0.29163263044250487,-0.19097702766665334,0.20388011944821144,-0.06040464791789679,-0.2734399643185312,0.3476192307402429,0.026455217562354073,-0.03922581622745458,-0.017409511839107435,0.13571294916968166,0.4195897770481018,-0.15751075623139923,0.15377216636509747,-0.2890540707695933,-0.12366592345592792,-0.13432682303455554,0.14382715027072096,-0.05037609654632426,0.39330351841853795,0.21954964431090626,-0.14050476063364442,0.2879398022627893,-0.08688837353962635,-0.35600351411768205,0.1269756539887826,0.02930317173201829,0.23230294299748994,0.04457028463771699,-0.27856912996336136,0.17298906752723667,-0.033313146073604284
LC_L,0.7894329774139994,-0.42144396386663,-0.37074751966814046,0.3626516575472397,0.5906226783729829,-0.387205778824222,-0.30847540736933354,0.4996600424011263,0.43684449051167723,0.17493122469037434,0.2929357048652329,0.008339268447577992,-0.5013319404073348,-0.01954826980992516,0.5228699716055202,-0.2925628327756327,0.15294753119982787,-0.30124083777107835,-0.5046197283816105,0.08692504864708925,0.42319607889487176,-0.3017491090863542,1.0,-0.47609293830049537,0.4820257339940295,-0.20726463915116256,0.521936673062362,0.29751376607536195,0.09946767423195818,-0.023463464847022063,-0.14672908752736225,0.5422134957184676,0.24748786142452406,-0.10355144015327293,0.5289756724264773,0.020797986907080856,0.5448813099305222,0.2602695897542368,0.38250510891158973,-0.5749428666193798,-0.40424933685570325,-0.24035204458274917,-0.6106775047566275,-0.06573767654346488,0.29842207421861217,0.2937877727607084,0.43558017151349104,0.2022296185944269,0.21517789451276947,0.6343469746104571,0.2919648896651885,-0.19054821531035693,0.4270289892473686,0.07723619600059944,-0.20541408575077208,-0.3885709801682323,0.21047285342777167,0.3752898386515982,0.13257147300503444,-0.4818188862942471,0.5634877128179804,0.08359971137333537,0.4072415457456231,0.45067012177810795,0.08856158013936327,-0.03388474479808107,0.3580444225310198,-0.3076306785535511,0.055752533345174105,0.2395570397370472,-0.32719228825359625,0.38702932240711224,0.6845792560871758,-0.22841902599139233,0.17516699407173908,-0.3126491487403731,0.1721742822501373,0.3652071197657105,-0.06230745023765766,0.40926058665587656
Vermis_10,-0.5388051195473814,0.8846120834280954,0.8472423587034533,-0.31400745181053746,-0.11116364648276678,0.7326319249960186,0.6479316084889418,-0.4934855961415387,-0.09141360768645038,-0.12868318790509842,-0.06804042980399425,0.07126724453804836,0.8958694247007638,-0.12186763848512788,-0.18285596998816875,0.6034483087609376,0.1517793094200139,0.2931886907976123,0.565953156583199,0.014976162044559233,-0.29599146728182885,0.25932973948015997,-0.47609293830049537,1.0,-0.24087412730515234,0.3248228348039307,-0.1609328110113017,-0.30555159739862625,0.13770423318748604,0.06340889878628395,0.6769916266256347,-0.22347969523142505,-0.046580568123318636,0.1456143509618149,-0.04429223815146679,0.2604664977963834,-0.17763713464122416,-0.07446998850829858,-0.3011602279871397,0.5065804652370012,0.5119355040420944,0.879061043639919,0.7248045890707671,0.3360764448498217,-0.24534529914403308,-0.3328964645548471,-0.3529356183721307,0.1109011682985636,-0.19976638428407056,-0.30534821792619715,-0.36244777668344563,0.3208807739197467,-0.40289646351948355,0.13423618107914045,0.14142324584246221,0.4231237244038046,-0.11854121706468226,0.06503554733211815,-0.35700826711495115,0.4392509532825165,-0.24535861599149653,0.3656851164112119,-0.42074229979298794,-0.4453601498906925,0.14040048356397306,0.19860801312296103,-0.11667044832312938,0.4379384717809088,0.13926408755946176,-0.28325039560197846,0.8156457791680354,-0.4362730472403854,-0.40644645124753964,0.3935194887851695,0.47165429135463016,0.40560186607825716,-0.10157445406843951,-0.23375947998835322,0.0759507329702339,-0.23181740310448343
Caudate_R,0.2081492391177257,-0.25814494581338066,-0.04473476773919526,0.625509881546646,0.24518709698266247,0.05047943545454691,0.23884664712982173,0.6768526570318951,0.4675080505341395,0.23394230546740166,0.7008290805779147,0.2419619676659042,-0.29288790293445055,0.11306363112009589,0.731728298330884,0.14536545059452505,0.3783859447634273,-0.07737315126354448,0.03126210603274232,0.5717377043409471,0.7006593164550156,-0.20166735020023432,0.4820257339940295,-0.24087412730515234,1.0,0.2300439785064213,0.5965543415037442,0.25887706122533555,0.5837778076741658,-0.07468783695537884,0.35429920991528935,0.5972371505212519,0.4280520487178879,0.34415477881780826,0.6361499599311466,-0.08782265558123536,0.495070658875986,0.003014381514691631,0.7975742053159072,-0.21822302981421401,0.1709964190210133,0.07720576047484466,-0.14201419360471065,-0.14578677666414355,0.3071942551991382,0.016222616239663194,0.47147592607218086,0.35323815039770295,0.5771094877408869,0.5415996236343115,0.7104330845911976,-0.18795296146690735,0.7015274932930665,0.23576008551018002,0.3117853619125077,-0.13623333520978317,0.6483523078418956,0.4820322851323024,-0.293114582887457,-0.0735790013428529,0.5034050187150388,0.015297322701179875,0.3653172680778268,0.6442385206557908,0.5153391748076948,0.29997862719363727,0.7101138669406246,0.19441670976530517,0.4100302809219085,0.48452818209908954,-0.09718540558697467,0.561119996021361,0.27176287849708397,-0.23380091681192755,0.12010649807216914,0.34410985327112326,0.6390250431291882,0.21927258428261423,0.353530693534497,0.8146156324009327
Thal_MGN_R,-0.523301533642797,0.3799629226170871,0.6267967742008279,0.13143118282690341,-0.3466434188238624,0.6894238262253842,0.4812922227065822,-0.13253196865034575,0.022870567242784606,-0.11485155357539836,0.2550556293504385,0.029114595328172132,0.5179825933091868,0.19340564356158513,0.16141086288675716,0.27458168408619194,-0.046384051567302485,-0.2528165312852743,0.5723569725932145,0.6003535652179105,0.3017518931377521,0.3337539607684087,-0.20726463915116256,0.3248228348039307,0.2300439785064213,1.0,0.0880288244951013,-0.17678976769927698,0.5542768502511645,-0.044452429081696866,0.6275442683621631,0.2219148088067263,-0.11795340756415004,0.7521132305154263,0.19198711414347341,0.07448802263144969,-0.016393545629541057,-0.31202019413098153,0.1073938244801674,0.25900784260617693,0.646151292111751,0.37670841232025126,0.5163919260962517,0.04341984998662352,-0.20218859502353417,-0.45864311785340584,-0.08386015714338997,0.37363447385503407,-0.031085798074426112,-0.209475026608194,0.038931950339988565,-0.024445248067086305,0.19803999717864756,0.013134535408827187,0.5544296664910564,-0.09372837581487908,0.46281459666273667,0.14717232514858775,-0.3568817173046851,0.7449651208769503,-0.019839287978444958,0.07369876964478896,-0.3891297505557737,-0.03792307994201988,0.12351716233337619,0.29820027209378885,0.4395923926214902,0.6190668004275962,0.019437659971032695,0.25599740491371037,0.2626264939748646,0.11370750932680278,-0.2634705821015172,-0.1975014474175871,0.23554597698429305,0.6304309267349133,0.4180171087141291,-0.373993911202519,0.32923264409830855,0.17927876453252534
Insula_L,0.40041167091223073,-0.09092166089313519,-0.03350445620876138,0.3948700804153342,0.504981338218761,-0.04836838408273142,-0.09029788275635142,0.38762766816594657,0.5232777116024715,0.074291257132917,0.5329382713820561,0.36256992137755223,-0.19808389571693763,0.049255765223334746,0.48710363913160654,-0.11929283182126585,0.15938369219265971,-0.3784401669744601,-0.1464309039186369,0.25183039436417004,0.5816021513437856,-0.11527888339267532,0.521936673062362,-0.1609328110113017,0.5965543415037442,0.0880288244951013,1.0,0.2708261194543585,0.2907110904950594,0.12786127212503165,0.1418819140817719,0.46318376843819836,0.3201841563965474,0.15600035333217932,0.7526642429749469,0.137336060192726,0.3804252355972579,0.1168704059302413,0.49250390484347456,-0.32205670203407616,-0.07844837037266697,0.041686398949883026,-0.3032898834801332,0.04964342961328437,0.3587658915517398,0.07650710078782619,0.363393955999455,0.31225295854772805,0.3258290076264265,0.5109241492801234,0.41008853394867056,-0.23285757948987024,0.49135572226807117,0.12719566434781596,0.19639237225294925,-0.33717085264201085,0.41677636350641367,0.43166237685571657,0.06058148365220732,-0.19041392308504318,0.4499348999223086,0.2505188499129456,0.32511736005172176,0.5694778503270528,0.09868413410277162,0.060363097829260186,0.5608633281839623,0.04702335042015771,0.18728943182154673,0.16249446171032134,-0.11652539489154971,0.41780313359545873,0.5981915170199591,-0.1291816043915692,0.4119136274831715,0.010998361129415992,0.36510234205126835,0.32122101491908434,0.46267719810944963,0.5800968550743623
