,Thal_LGN_L,ACC_sup_L,Parietal_Inf_R,Thal_VPL_R,Paracentral_Lobule_R,Cerebellum_4_5_R,OFCpost_R,LC_L,Amygdala_L,Vermis_3,Vermis_9,SN_pc_R,Temporal_Pole_Mid_L,Putamen_R,Vermis_10,LC_R,Rolandic_Oper_L,Cerebellum_7b_R,SN_pr_L,Paracentral_Lobule_L,OFCant_L,Thal_IL_R,VTA_R,OFClat_R,Cerebellum_10_L,Parietal_Inf_L,Thal_PuA_L,Cerebellum_6_R,Cerebellum_4_5_L,VTA_L,Frontal_Sup_Medial_L,Thal_AV_R,Supp_Motor_Area_R,N_Acc_L,Raphe_D,Raphe_M,Heschl_R,Thal_PuM_L,Hippocampus_L,Occipital_Inf_R,OFCpost_L,Frontal_Sup_2_L,Thal_PuM_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Occipital_Mid_R,SN_pc_L,Heschl_L,Calcarine_L,ACC_pre_R,Vermis_8,Thal_PuL_R,Thal_AV_L,ACC_sub_L,Red_N_R,Cerebellum_8_R,SN_pr_R,Thal_MDm_R,Cingulate_Post_L,Lingual_R,Insula_R,Rolandic_Oper_R,ParaHippocampal_R,ACC_sup_R,Cerebellum_6_L,Postcentral_L,SupraMarginal_R,Temporal_Pole_Mid_R,Caudate_L,Temporal_Sup_R,Thal_MGN_L,OFCant_R,Putamen_L,Thal_PuI_R,Pallidum_R,OFCmed_L,Cerebellum_Crus2_R,Temporal_Sup_L,Thal_MGN_R,Vermis_1_2,Frontal_Inf_Tri_R,Angular_L,Temporal_Mid_R,Parietal_Sup_R,Caudate_R,N_Acc_R,Temporal_Pole_Sup_R,ParaHippocampal_L,Temporal_Pole_Sup_L,Vermis_4_5,Thal_MDl_R,Frontal_Mid_2_L,Fusiform_L,Cerebellum_7b_L,Frontal_Sup_2_R,Occipital_Sup_R,Thal_PuA_R,Frontal_Med_Orb_R,Red_N_L,Cerebellum_10_R
Cerebellum_10_L,0.21051483252530795,0.008416918788174726,0.06757259028298596,0.28936592236234376,0.1042496700761464,-0.06752194012498021,0.4415981263585581,-0.08212225872313718,0.18507983811198866,0.12538050601794667,0.6623087896300051,-0.13467595955469058,-0.17219231083908085,-0.15756513046081294,0.6904776761085886,-0.030355529901824843,0.10636297011887028,0.4141953485973595,0.12019797963955331,-0.17649072499082688,0.0980577223792756,0.023302201297586186,-0.11916630355257501,-0.14105189220799982,1.0,0.003936728187524502,0.23381160629700065,0.41145718725438835,0.17627961050088453,0.23758109942632316,0.049882871657909854,-0.43804621544112,0.027129064933569553,0.10659607849241447,0.423938498673713,-0.1493885999975555,-0.07983755956899749,-0.3626094215654273,-0.053088736772448006,0.2878564757689902,0.4345435452484428,-0.18779227281976765,0.16477190740141875,0.10240583017852906,-0.026448236001199388,0.2601329124351819,0.12180541610420184,-0.10481017521896906,0.27957534899847625,-0.10232823756290216,0.28678150167180366,0.09545982310094932,0.0529518840082104,-0.11668555465417604,0.1160047023770973,0.09223947725200864,-0.08303229341149826,-0.09402528652350431,-0.36981062645110835,0.4266728964154113,0.37636416529207234,0.23250491167218448,-0.1445484468893787,0.13142865805037682,0.7095017209567369,-0.10144693684339605,0.18101305861218842,0.007112213958134299,0.04103474584208667,-0.08260589209117988,-0.09219431855505403,0.1356587900267415,-0.05014864181360983,0.08416325090592844,-0.19937285562032073,-0.03443566142153568,0.04194636463529589,0.15643034912521195,-0.04498071047013855,0.010379397993617567,-0.10565793108771243,0.31081474321864655,0.33452297611884607,-0.08504404551043489,-0.13047366351068604,0.10738111084190502,0.3597021527207877,-0.035948425208899536,0.04822436183891424,-0.030545834290324477,0.09254681633347783,0.00656130842227291,0.49097809290332106,0.6379843836100367,-0.06250761663772623,0.06560309681165603,0.0636396668686458,-0.029087351171027676,0.05722862592501215,-0.3483168869984793
Parietal_Inf_L,0.2301597793692564,-0.08853579608052566,0.7099920084488585,-0.07877753328941546,0.4468107238391698,0.4397753698588251,0.45028583874897876,-0.17331685662739665,0.5118548885091363,0.7172750235728856,0.20572650134949316,0.14500650309664367,-0.024220472714985397,0.3501451883616709,0.3288984684814471,-0.36521584411005453,0.21625771703863975,0.25555986726537716,-0.057065013490957925,0.7265025058779205,-0.08128562628586743,0.12298615634254281,-0.20829582907912597,0.06543983397077144,0.003936728187524502,1.0,0.34105481042960123,0.5207614041612593,0.5129752349314339,0.06228863965926839,-0.14424821432785248,-0.043077552835704795,0.5439964098158007,0.08704080282206164,0.2680204889533065,-0.1329384604136395,0.3605811299527533,0.3525529517702229,0.36545306917180354,0.2552668182957512,-0.0907185615649972,0.21900373071017568,0.24600705394372632,0.6242592895164834,0.2826717673580175,0.5656505082909598,0.2180572359256053,0.3855048761656146,0.7032410504028224,-0.1703267679465846,-0.11130514879870114,-0.10921112884480838,0.3611995799273037,-0.28884672291303676,0.24959961341898937,0.47136646674882526,0.40826788606110864,0.3873385131749981,0.321903776668234,0.6041745224179975,0.13565995686262133,0.5142441664008632,0.11270873596083168,0.3174346032829331,0.3626052150220276,0.6379965414434117,0.5829831375632107,0.14056642360987567,0.21773739662210667,0.3898602608861846,0.1781938124386602,-0.22660962472909735,0.227058587053404,0.2664434784013102,0.19765072967476935,-0.19951692070817023,-0.04692917764715155,0.23361515914912806,0.5202252141084429,0.06578049203096936,0.20302492426565177,0.7628849297829456,0.5873460212434529,0.568839776215346,0.35582723528671395,-0.17719680266392282,0.3238742063215965,0.1433646588329417,-0.39184600902353045,0.3746103338100612,0.44124792635544646,0.43168402711844156,0.32584596295341367,0.2890124611586286,0.2144442389004446,0.8019590223290223,0.09728019312397315,-0.22385196597843235,0.2880749351763199,0.41646977292400905
Thal_PuA_L,0.4942174013939349,0.36851057806595666,0.007818970473833184,0.4960453996916416,0.5633780067774937,0.6163250674768574,0.2718687470684948,0.3752898386515982,0.31419674724710833,0.27673593604411845,0.1993688103298532,0.4380465885435398,-0.04522535138985057,0.42401038089282106,0.06503554733211815,0.2995599625235403,0.3314922145893539,-0.03246273928252838,-0.13712357485119708,0.43230500676810757,-0.0012040089941928779,0.27390157280628535,0.09213595968008066,0.1497897533134479,0.23381160629700065,0.34105481042960123,1.0,0.33918508931706415,0.753524962238499,-0.03480102061997711,0.30212675765913966,0.17639016493494902,0.361432831919975,0.2165084668471025,0.32483119398762766,0.22182495117561282,0.44337194289109716,0.6920953715404928,0.6380014283761837,-0.03423479694799981,0.010391430411459615,0.3484963187519286,0.6427090311543532,0.6029499288218328,0.20317818727706582,0.030088215680435574,0.3007935025228142,0.10646274287558002,0.3871925461398651,0.14084061337024692,0.14426106083699042,0.41111681664185784,0.13580120982138003,-0.06910393643447388,0.57479225617145,-0.06070203782443337,0.46785907997594567,0.5079132329633812,0.5613328262245997,0.3832682101714653,0.21042410499000413,0.3830994386181045,0.34832441053959046,0.32816005673481885,0.37226594651282213,0.33625047830182037,0.06919192922286567,-0.017409511839107435,0.5076370176457901,0.3870922890959023,0.3900192969172403,0.2073231126082298,0.5282266199528827,0.5543111378852845,0.4077519510757698,0.12195595612729088,0.18934001773676398,0.6016868739145091,0.14717232514858775,0.5506614619120755,0.17458335682633097,0.2809177480779789,0.13774626278284932,-0.12731862684676548,0.4820322851323024,0.1991647737296354,0.0882493196365704,0.4349661134257693,0.23586708614356344,0.7083324495129064,0.6118241621467719,0.41812054341989746,0.6267401270195363,0.06596040427111419,0.5987804367702063,0.17627403448816745,0.7096049948730426,0.06974862481922084,0.5338398828299284,0.3434768453915581
Cerebellum_6_R,0.10005092297121776,0.0359359058368846,0.4369431540799728,-0.1289107005659869,0.21639802838417027,0.18206893109944158,0.5368553717174956,-0.2925628327756327,0.48028371052227653,0.6673093841717507,0.5661225639949858,-0.11051545044032654,-0.004983398116576006,0.19723976105071525,0.6034483087609376,-0.41629014495150635,0.0464810866306665,0.481002554644976,0.07226727773768916,0.3343091619027176,0.10598106518578082,0.015124943296456937,-0.25353885095118783,0.021492483161148004,0.41145718725438835,0.5207614041612593,0.33918508931706415,1.0,0.46578945548953776,0.40714515165838955,-0.10577807250007686,-0.244609983937347,0.17263603374701825,0.0706879984573108,0.3951369533197436,-0.10341179952277564,0.145100129022866,0.10063186470566235,0.10573947517230588,0.4756897990322615,0.06351427360323449,-0.09411875763713073,0.2146368056566989,0.33329738524388325,0.31821647710091827,0.6519379973160575,0.09509998990233655,0.09959503532482815,0.6906702514801943,-0.2980676376597112,0.4209398591397599,-0.0813704895943419,0.32242768873782196,-0.3309868840729796,0.051830333267334085,0.619880275503383,0.16894176105758452,0.27205570279823693,-0.05484578854875062,0.7949860733840555,0.34318190096911744,0.47782292235891705,-0.04773818181214551,0.16094198590463374,0.737844050814206,0.19270549874440326,0.5140219080244643,0.26841550696489197,-0.05584144351623329,0.35102130156356115,-0.05053172337550441,-0.18678447272119908,0.11711550351305779,0.27579422106692286,0.13437728662791826,-0.12770887491931604,0.14252049192368732,0.08753795027373147,0.27458168408619194,-0.006839322548079698,0.17829654986745208,0.5732871596021442,0.8070455316344523,0.3350149392166872,0.14536545059452505,-0.09946971190759589,0.5578576141543559,-0.027079384244391085,-0.5205089654896952,0.2538979836440356,0.4967137838784061,0.12307101416383277,0.37042890064163264,0.5213585290157895,-0.009114739891323737,0.6047899987877168,-0.03638319298656121,-0.22811030420572212,-0.011505803693247182,0.18807857161750582
Cerebellum_4_5_L,0.4764209805437577,0.2717993964646185,0.2285361670214498,0.29807179274142476,0.6994267604133279,0.8344915286320191,0.30992737842166423,0.39898707960032337,0.48440115980487447,0.5336213576463292,0.29268988604705465,0.43449321826907894,0.10123913116062815,0.4663677028831343,0.1360719497596713,0.1930543581749963,0.43021385056541883,0.015500008639646156,-0.11656426664863122,0.6336537144481801,0.012091604557104032,0.24581473443174728,0.05942573658067213,0.08143040317869969,0.17627961050088453,0.5129752349314339,0.753524962238499,0.46578945548953776,1.0,-0.07558569201839577,0.20215271866673123,0.20419336973529825,0.5676864762876832,0.24307767801811242,0.3237590556481881,0.21639230223504125,0.6436681668172516,0.633873621632373,0.7951923359561951,-0.10940220346202113,-0.013490308870654106,0.4172065366997669,0.5884575578811027,0.6596869844343125,0.20631682851262456,0.09338785038122328,0.42270966106643937,0.24998883464747546,0.5688220381577579,0.10814025997117009,0.287358218408217,0.2039460494390118,0.18279450497721983,-0.164005573159883,0.5989152946029316,0.003545453436376534,0.549030805803872,0.554057853861559,0.47788848931479244,0.5010834742494972,0.23407061428759957,0.4237669558317749,0.3387264433566174,0.3777794896625773,0.4871914224393673,0.54714907989566,0.30498108201317886,0.0172215458964805,0.41743122172953756,0.5062962144062699,0.37466204222595595,0.15053470354086596,0.5765695950878253,0.548217831247776,0.5456070158452638,0.12087250511803953,0.14303121198125315,0.7439440767275401,0.37275872788927433,0.6082814168442909,0.3699531023942449,0.3474450578956282,0.20906860540215053,0.06757392191875622,0.655947731205638,0.02764779718214387,0.03970668982639132,0.5745631142442097,0.22411180069791947,0.8429097516056961,0.718831000943998,0.5210662244854617,0.8379007165536412,0.16086719186090406,0.6303134001230672,0.35693350149320396,0.6309464921081143,0.10535741800650018,0.6085847973498608,0.3890362249665592
VTA_L,-0.30954959084740447,0.05589400390596213,0.20333847234745572,-0.10615535293841011,-0.1901957263028054,-0.24638761828173286,0.35724704714678646,-0.19054821531035693,0.3628123306637824,0.17652839849370056,0.31432598547326707,-0.26223586504515267,-0.04560611750789021,-0.10064833236297326,0.3208807739197467,-0.25618659387996756,-0.21423646392269968,0.3194962494369726,0.28013600899803803,-0.16219742556230385,-0.05017285896934016,-0.021160066893006906,-0.19219239389513937,-0.032162225135881926,0.23758109942632316,0.06228863965926839,-0.03480102061997711,0.40714515165838955,-0.07558569201839577,1.0,-0.08228834663956745,-0.2905094862802507,-0.18602819159053652,-0.13816850345847528,0.08043312438408422,-0.23115412736762692,-0.3295582558949324,-0.2654762499856536,-0.32360644203895045,0.19495923845348587,0.2150899671783857,-0.22990221927085877,0.016713520553360887,-0.19165141558512808,0.08793826551794288,0.3237022333296097,0.14591949187056047,-0.1490627200162541,0.15837543543720078,-0.2175966091574288,0.35635483309419597,-0.08286791541017437,0.16319545284452336,-0.12370291821549959,-0.12813342993412186,0.38031945115393084,0.04159608882682909,-0.14504437589341418,-0.28775779517417766,0.1977379587509646,0.21815489978091923,0.005308658683089084,-0.19532094684099954,-0.039612233627788734,0.24971702918230032,-0.19469712948036025,0.12002191452444005,0.20388011944821144,-0.21018267180120465,-0.05930898639098432,-0.22715493326259517,-0.2603699353694668,-0.16761607075053764,-0.050962092851987884,-0.06712612965172488,-0.3111016471422495,-0.039561288295773,-0.3553893537318762,-0.024445248067086305,-0.21250818866644136,-0.05953758411781564,0.19596506218099596,0.33683805422899665,0.19028284882728544,-0.18795296146690735,0.07049736275721728,0.34444995655490357,-0.2522389391776822,-0.44575593687488874,-0.24017835716677974,0.08577807556620322,-0.1817920662646336,-0.10156025821340414,0.3238664088645882,-0.30330162824988144,0.26389887464549566,-0.24136189008765807,-0.2900951521477511,-0.18641402825439754,-0.005445645352931099
Frontal_Sup_Medial_L,0.13892206191924064,0.5617391432895884,-0.2996547435126553,0.4317381640763566,0.1288690555944692,0.33879430115638476,0.03108607632311196,0.444979559106926,-0.015627978634794128,-0.17373662627642553,-0.1805449923924836,0.2817509996903424,0.01248557514472529,0.4569575832546038,-0.2713233792977209,0.3849011941376656,0.4472287075348706,-0.2619701443504856,-0.14791926542298522,-0.13877863651441677,0.21460962056771618,0.25455301975320027,0.32894512258543374,0.39915817653853636,0.049882871657909854,-0.14424821432785248,0.30212675765913966,-0.10577807250007686,0.20215271866673123,-0.08228834663956745,1.0,0.460173742185378,-0.048646229101236484,0.21002146182462877,0.0076964035412554095,0.4463446667863546,0.24601510514130384,0.3909741320565383,0.37485395404866356,-0.16148436091378152,-0.006116039657309583,0.535074642364835,0.3932146918064641,0.22745525057270588,0.2956216821323395,-0.3772186860294346,-0.09897931238177449,0.1321185492837814,-0.11501262713776321,0.5634612375528241,-0.0012591105769729784,0.48691485644654997,-0.3514078848717718,0.15025521108296988,0.2961118897235682,-0.1758498504650834,0.24150155698995787,0.34323371524514634,0.23752262052134304,-0.17790971527108893,0.29338280837042413,0.21863122330345222,0.40418692830528885,0.3225800808205381,-0.12280628258519836,0.12329022739397963,-0.0966001689736337,-0.1745573808772279,0.3346085125001687,0.34240219963433083,0.4302314014879312,0.5052728170033537,0.5680533197898027,0.39544045725634874,0.48773711907926065,0.38472350444423864,0.2147165426949721,0.40465413765464964,-0.28725353782569074,0.4684819755060128,0.5213546504500407,-0.29757565915480827,-0.20360408205671723,-0.43974197971893614,0.4794663128317953,0.38364796185013406,-0.06061495650649112,0.357392269682961,0.4925322795119254,0.27260915080354403,0.26784035796500366,0.4870814538545467,0.16294255637372093,-0.3015472637609603,0.5349500382517095,-0.23144824722333288,0.37611421852925514,0.22039668542465168,0.276517242493081,0.298579545618686
Thal_AV_R,0.0860385238599989,0.3422353432543916,-0.16380191234952668,0.09593285578899062,0.2164293409813642,0.48459772655550076,-0.326552183999513,0.3769157235418357,-0.10564310205198649,-0.07237057318062101,-0.5107392196120946,0.30917592069771416,0.04939663893860561,0.46583545311560176,-0.5459242552080494,0.2207964485020593,0.19837769865616375,-0.42283803581697244,-0.32468851167640733,0.27000768916528034,0.25497272902185275,0.17735355044738613,0.1664818193048299,0.20970419606350074,-0.43804621544112,-0.043077552835704795,0.17639016493494902,-0.244609983937347,0.20419336973529825,-0.2905094862802507,0.460173742185378,1.0,0.08691174611866323,0.17119056208949976,-0.18198971341597264,0.43400117482215134,0.4089678722564026,0.633233354441417,0.4222563426724364,-0.2512767717593415,-0.24936171350230185,0.5395226793377984,0.12094788584440502,0.10418638053529954,0.12956109477425523,-0.44991166314000575,0.09964877412669282,0.18572528980654338,-0.10243058020206446,0.2973434729332261,-0.07343542371379384,0.3577285111378152,-0.3001958477457444,0.0390231913779486,0.1775010721478479,-0.24441127016721137,0.22135545795758002,0.5859021946571453,0.3281737730107183,-0.2211047257708274,-0.13957067960082176,-0.08612096318867067,0.3128776178923152,-0.015303720915732882,-0.36477736203711986,0.3180823016408843,-0.09063690018128887,-0.17874659323089265,0.1197654236408995,0.26839444973123866,0.3838253264754763,0.31656668256819137,0.3607277911262157,0.14102664554053565,0.5677570756303254,0.3793189221693727,0.21006018927095635,0.3514781894522352,0.08369511438194786,0.3898492503933552,0.428704345799502,-0.39138935611936077,-0.33549825175788195,-0.19444456673836066,0.5697631767875688,-0.07965657664533116,-0.41279564062006474,0.4268934587965542,0.39226725491696035,0.42506453364168373,0.32729274913094253,0.4184767436772012,0.015181355537567208,-0.47360735366597434,0.43013455838805736,-0.14936352336435899,0.3790434344346536,0.18011909913440455,0.23107900016795582,0.3363230859638345
Supp_Motor_Area_R,0.5152061210519853,0.04233214642106701,0.37087709922653284,0.15628353005826054,0.7750273522046196,0.5491252934266494,0.2689846181038049,0.22934502817124525,0.38972779132397545,0.4566520945965643,0.0015690979177414382,0.46632298294369273,0.04008292722391814,0.40599559035230287,0.013997751692609195,0.01645027832755289,0.4647593597761197,-0.050628888761600654,-0.06847892996674868,0.743891388886811,0.040410477184109804,0.19353940743159923,0.03556633289971995,0.1322008628206802,0.027129064933569553,0.5439964098158007,0.361432831919975,0.17263603374701825,0.5676864762876832,-0.18602819159053652,-0.048646229101236484,0.08691174611866323,1.0,0.2488644332785361,0.3181726467212115,0.10781574924033456,0.5946098740150981,0.3742368465497152,0.6345979904842861,0.011798278558441688,-0.08303752695041362,0.5348817988779534,0.21401939361228348,0.37686507233322725,0.21688377926267968,0.09574910483713332,0.34421140842343445,0.2873346553537716,0.46900559441115214,0.09531764228065209,-0.1742724630744745,-0.026502303722759104,0.11650716408380961,-0.051567767795561596,0.5886317771959576,0.06161035081741892,0.5434681891562967,0.3136041136276478,0.33434947795513964,0.3957251233258746,-0.029956291748177356,0.490034590508567,0.3255400058535331,0.4661695409560155,0.14549262089278442,0.8084733075442493,0.43374867343634593,0.06745477239556716,0.36256668930059743,0.3580245359959766,0.38238723901877264,0.0465894115282686,0.35511871680773843,0.33665925850579903,0.14264289742210715,0.060687664249894774,0.02164671274918567,0.4318929258716937,0.41922252829361384,0.27280903412807317,0.255259834595711,0.24684056858701972,0.18639005112971835,0.26143702027759547,0.4395746545333995,0.06488449276753551,0.10277689510382851,0.39179713361388263,0.045828494300496785,0.5503440266836882,0.34513706207778544,0.5887869104989074,0.46691161901771766,0.06582119517660252,0.5286064516571962,0.29383171909596945,0.3841406603750125,0.1364081128287355,0.5986676893664583,0.26685580948197873
N_Acc_L,0.06031307270985721,0.25675601354304334,-0.11320681144825762,0.1688234568058214,0.2839096865839734,0.2590156162786353,0.010708910352092137,0.019778701171385384,0.0008143769296327133,0.09792494713947766,-0.07787353389137497,0.2586245074398118,0.2033268499902459,0.2917253290806821,-0.0859858070362795,0.13162566931282135,0.33609566067495544,-0.12482701563964012,-0.09840718657940233,0.14394225753146825,0.645437136134813,0.23042193613549697,0.1115422886949012,0.35475477350318196,0.10659607849241447,0.08704080282206164,0.2165084668471025,0.0706879984573108,0.24307767801811242,-0.13816850345847528,0.21002146182462877,0.17119056208949976,0.2488644332785361,1.0,0.05916526506447741,0.13886589931716994,0.18835966879357416,0.22554781536783622,0.22260457139435005,0.07186187165764629,0.05274049110391679,0.44586700065267554,0.13221498062042072,0.21929983337531214,0.35564733115402397,-0.07981608326290511,-0.08432591632594921,0.033766616382895395,0.03796283977738863,0.4135230245105402,0.08788519942628922,0.1539515551333633,-0.19921380017546578,0.3799323392190455,0.2822655451685173,0.027122754124411026,0.24492350458634432,0.2754361644897472,0.2289186505297855,0.03500547785582124,0.20167999387735427,0.22656256248060203,0.29401844963402785,0.4320560976323931,0.015552744965792087,0.2587132787866522,0.04482427903503388,-0.011277635127639754,0.02313643737494047,0.28042092050401113,0.19709353350720746,0.5416700491816641,0.304124444076427,0.1421383138661783,0.16707181506639313,0.5483023771371223,0.13306442711314212,0.3363913372844201,-0.09630705533048514,0.18018579573359164,0.36807284911885624,-0.04445104672639367,0.031991994812240104,-0.14849009281792927,0.12237208688470416,0.293239228166826,0.15449874494182522,0.011615310788152332,0.2650076524389404,0.26253444296548367,0.05746411700141843,0.48634610391484584,0.12017487788361988,-0.011325855696540571,0.3404212935350988,-0.014030954680948601,0.2768917881729234,0.14950022509400732,0.2890457754641049,0.1722331178078204
Raphe_D,0.3986690516396653,-0.05118378582325176,0.31680408455785497,0.06422869452011236,0.2854289720443038,0.10317406511094022,0.35155100060334454,-0.15449840022493733,0.351916925432802,0.39133392839251224,0.44494745333854774,0.19171639559456377,0.06669822577095548,0.048717509093491415,0.4994882150660944,-0.28721166618052246,0.17214667757978258,0.2399157792275415,0.02537695157912017,0.21379846159058755,-0.02825319238078517,0.19706613814901605,0.055570607464140526,-0.18603139715720773,0.423938498673713,0.2680204889533065,0.32483119398762766,0.3951369533197436,0.3237590556481881,0.08043312438408422,0.0076964035412554095,-0.18198971341597264,0.3181726467212115,0.05916526506447741,1.0,-0.04375717177160986,0.1319708973085159,0.0055325086867772395,0.22402833868634925,0.3155550735703709,0.25644546363016874,-0.020108002681193594,0.2059725790034459,0.3096732713848948,-0.019978844466719818,0.40961870993020677,0.26197178337233,0.16420866627344996,0.510829192746879,-0.22361641046822117,0.07703998331659243,-0.02895760449316707,0.2083512289956801,-0.14859331528375572,0.34241529750313354,0.12617636918459324,0.2115133841324223,0.26290632269546377,-0.0005513106486646432,0.5066845210522218,0.24041908551818833,0.3168299726465609,-0.11319425371989182,0.14653834676382602,0.5548825224271992,0.17918945020226323,0.344644359757041,0.21321665439933804,0.1589764034467757,0.016972725898053806,0.160183191802577,-0.12247443758313165,0.10756824278453979,0.15649800307165465,0.0052530080194933566,-0.17600444173363133,0.10727677410850005,0.17831766708806712,0.2892701165615571,0.02654499947749772,-0.0445913696355802,0.4296438995662037,0.3534093999742606,0.24983060695007003,0.08329362356196511,-0.06206607969022756,0.3357612288674637,0.12158803558553506,-0.10957697341659338,0.13285675316683868,0.2400088397308514,0.16060617651854645,0.4218194673394057,0.4075340597393641,0.045089890054061464,0.31520934694703634,0.125596566042788,0.0010811875579829777,0.2152509597137635,-0.1473116798968868
Raphe_M,0.015898558422692843,0.52432121553874,-0.45960032884476903,0.39414599973470654,0.34835317439566094,0.45133530268825306,-0.11381178576832056,0.4072415457456231,-0.04584077991648065,-0.25924133425633356,-0.35158445580011594,0.44102128258470885,-0.1145578188293936,0.4549773638524763,-0.42074229979298794,0.4570351520162947,0.32042803259106895,-0.5304144027009313,-0.1140943924464967,0.05476446194248558,0.037332533834321634,-0.053393630604865364,0.4885680483448168,0.4350687930924345,-0.1493885999975555,-0.1329384604136395,0.22182495117561282,-0.10341179952277564,0.21639230223504125,-0.23115412736762692,0.4463446667863546,0.43400117482215134,0.10781574924033456,0.13886589931716994,-0.04375717177160986,1.0,0.16919779967466472,0.4143141570245583,0.4466467587372723,-0.29186007658085733,-0.2540941760089238,0.4447883155258414,0.31266063409031064,0.05946664182721509,0.25279983487662133,-0.5280224806647388,-0.050347074142614114,0.06851744969920086,-0.2602472515958348,0.5148391725088141,-0.06356539221527954,0.5072568258466694,-0.4714423356841195,0.22091773279547453,0.3872391400440534,-0.3036866399054865,0.37635014450502335,0.14573479000015907,0.30417820885301683,-0.19697458351915778,0.1614844097962083,0.19663072911545476,0.5310794785416386,0.23005247990232983,-0.24564535105796956,0.18439850302115465,-0.33428864158513855,-0.2890540707695933,0.2772182850061759,0.36619524736787684,0.37214026529410793,0.4049879484149852,0.3817803876348282,0.2995938138375161,0.37024367799451957,0.29433738533362724,0.19093580288278683,0.30814688817000346,-0.3891297505557737,0.6927212224253114,0.3158580354306745,-0.40423783864868884,-0.26108789674214145,-0.5562127782293279,0.3653172680778268,0.17140281888085127,-0.12130261909445257,0.4133694074532572,0.41015777263825576,0.43140707073455975,0.16886259727813305,0.25254234422906474,0.05240413856546257,-0.44326544166370285,0.5780369458073057,-0.39408406394351114,0.359752918315704,0.25415478776383793,0.38960629195274615,0.4485982522250227
Heschl_R,0.5293275801346555,0.2191697624698739,0.2157247288176815,0.17884768108125687,0.5725281929684384,0.6354068120370285,0.0613825238348982,0.3580444225310198,0.12869324539577298,0.3989692603384399,-0.07611763933367856,0.34434936012171696,0.042555735030148756,0.4805142649389158,-0.11667044832312938,0.11474990434851323,0.4772905249132373,-0.10883857932568061,-0.3123602613582849,0.6202497273757924,0.12196393254334068,0.2652330953543285,0.04134819934710548,0.030640598336115956,-0.07983755956899749,0.3605811299527533,0.44337194289109716,0.145100129022866,0.6436681668172516,-0.3295582558949324,0.24601510514130384,0.4089678722564026,0.5946098740150981,0.18835966879357416,0.1319708973085159,0.16919779967466472,1.0,0.5825061390224933,0.697053161824946,-0.07871126969169173,-0.1740615959295879,0.5151531754920633,0.3305967376460825,0.5291422648031937,0.16998616411714537,0.015506460687767138,0.3014499788267931,0.34914912723819874,0.4517343472249354,0.09954603103207592,-0.11447610429296477,0.12480648339600493,0.1572482935810149,-0.15134185007907286,0.38939039485081367,-0.1074714291089742,0.3212763478346615,0.5286530961936837,0.40238493173475826,0.3090289190373574,0.0001894851017355583,0.34456882702891833,0.26995362402131234,0.3405797847234353,0.1547366771979187,0.6329030161540891,0.40629475042177593,-0.05037609654632426,0.4158767227343475,0.6054677412019145,0.3892553439031299,0.16848936579836757,0.5186256918346294,0.39906673505187834,0.4972544528490532,0.235429648764422,0.12111238919782298,0.7512414657333402,0.4395923926214902,0.3961947282040256,0.4179833216305562,0.12733367284594121,0.1451280221210471,0.13176527122014092,0.7101138669406246,-0.0631831740427804,-0.2011263403689345,0.505981986759189,0.23386348485126698,0.6417400543267254,0.5875788499644078,0.5832746160542197,0.599594194713492,-0.0862333253097024,0.5736045106106265,0.20446269888035473,0.5220455499147768,0.08222668261956163,0.4337102577670445,0.2372660662970868
Thal_PuM_L,0.40338192101052023,0.3888589668334335,-0.01093765817066784,0.2617901649905672,0.547316447699806,0.7665061506017156,-0.038668359871288416,0.4270289892473686,0.17869173423847404,0.2557420271796415,-0.322931048117964,0.49368274927380407,0.038431539280401716,0.6597381357808558,-0.40289646351948355,0.2723707068854344,0.40495838342245766,-0.3522831326719571,-0.26010006274020536,0.5963691890595838,0.1249388193615502,0.2670050269013767,0.18804033101366344,0.3466351492545993,-0.3626094215654273,0.3525529517702229,0.6920953715404928,0.10063186470566235,0.633873621632373,-0.2654762499856536,0.3909741320565383,0.633233354441417,0.3742368465497152,0.22554781536783622,0.0055325086867772395,0.4143141570245583,0.5825061390224933,1.0,0.7620829238765054,-0.17544959047694295,-0.31084190825719354,0.6454089471297508,0.5400867523024175,0.5267254492643433,0.33107233238652367,-0.20337457153187022,0.1775671523007703,0.2627794705056881,0.23450937444089562,0.3275231110490457,-0.04959117984026903,0.38249965392269614,-0.046334069930400075,0.015395177689022509,0.5004946185069082,-0.08997343337520293,0.5526544273361794,0.6514176645922777,0.7384764327206541,0.12433903115680092,-0.019996606043448835,0.31569951183986156,0.5137057908391652,0.2666896105444943,-0.10724931010562666,0.5594446778394537,0.053612375342815946,-0.06040464791789679,0.41105106844261324,0.5448534698924404,0.527750580870662,0.2441247663384751,0.6345341520198984,0.5147950437245444,0.6284363266684806,0.27789960500596933,0.2401798639910587,0.5831996027755898,0.19803999717864756,0.606029813424975,0.45502435702187555,-0.014448912419355309,-0.043798709550468835,-0.10066822656758176,0.7015274932930665,0.11747463348943535,-0.13346682655188108,0.4969298229353181,0.2533084877210917,0.7767700038705808,0.6199182201211363,0.5802329932330651,0.30519407024689693,-0.3636499781694409,0.689376345638158,0.14231793380152907,0.6318238332599925,0.11165501923684584,0.5245050616472238,0.6262042233301144
