,Cingulate_Mid_L,Cerebellum_10_L,Cerebellum_4_5_L,Cerebellum_8_R,Occipital_Sup_R,Thal_AV_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_L,OFCant_R,Vermis_7,LC_L,Putamen_R,Frontal_Mid_2_L,OFClat_R,Cerebellum_7b_R,Thal_VL_R,OFClat_L,Occipital_Sup_L,Parietal_Sup_L,Parietal_Sup_R,Frontal_Sup_2_R,Supp_Motor_Area_R,Lingual_L,ParaHippocampal_R,Thal_VA_R,Vermis_4_5,ACC_sub_R,Thal_PuI_R,SN_pc_R,Frontal_Sup_Medial_R,ACC_pre_R,Fusiform_R,ACC_sup_L,ACC_pre_L,Parietal_Inf_R,ACC_sub_L,Frontal_Inf_Oper_L,Thal_MDl_R,Frontal_Inf_Tri_R,Thal_PuI_L,OFCant_L,Caudate_R,VTA_R,Amygdala_R,Thal_LGN_L,Frontal_Inf_Tri_L,Temporal_Sup_L,Precuneus_L,Cuneus_R,Rolandic_Oper_R,Thal_LGN_R,Precentral_R,Heschl_R,Thal_PuA_L,SN_pr_R,Occipital_Inf_L,Thal_MDm_L,Cerebellum_6_R,Angular_R,Vermis_8,Insula_L,Raphe_M,Rectus_R,Frontal_Med_Orb_R,Frontal_Med_Orb_L,Occipital_Mid_R,Thal_PuL_L,Cingulate_Post_R,Temporal_Sup_R,Thal_MDm_R,Thal_PuM_R,Temporal_Inf_R,Angular_L,Putamen_L,Supp_Motor_Area_L,Temporal_Mid_R,Parietal_Inf_L,Thal_IL_L,VTA_L,Cerebellum_7b_L,Hippocampus_R,Amygdala_L,N_Acc_R,OFCpost_L,Pallidum_L,Frontal_Inf_Oper_R,Postcentral_L,OFCmed_R,Thal_VA_L,Cerebellum_Crus2_R,Paracentral_Lobule_R,Cerebellum_4_5_R,SN_pr_L,Vermis_10,SupraMarginal_L,Thal_IL_R,Thal_MDl_L,Cuneus_L,SN_pc_L,Cingulate_Post_L,Thal_VPL_L,Cerebellum_3_L,Lingual_R,Cerebellum_10_R,Vermis_1_2,Postcentral_R,Thal_PuA_R,OFCmed_L,Fusiform_L,Occipital_Inf_R,Temporal_Pole_Sup_R,Rectus_L,Red_N_L,Olfactory_R,Red_N_R,Vermis_9,Thal_LP_L,Pallidum_R,Frontal_Mid_2_R,Caudate_L,Occipital_Mid_L,Temporal_Mid_L,Cerebellum_Crus2_L,Vermis_6,Thal_PuL_R,Insula_R,ParaHippocampal_L,Cerebellum_3_R,Calcarine_L,Cerebellum_Crus1_L
Cingulate_Mid_L,1.0,-0.19296625774557663,0.6501802849291662,0.15778371195883656,0.5090617209926411,0.21376937655056022,0.0475622565254741,-0.05525301964416713,-0.07375899560824223,-0.13416859152043611,0.10820963601922819,0.4982615290973105,0.510429667964869,0.09608137571029172,0.000368593675963446,0.48473471410476754,0.2728043488400496,0.4083067187786763,0.629939360165697,0.327376661945534,0.45161471597746855,0.5794495071014164,0.5213853999373447,0.2727340929182686,0.33290694876778987,0.6259536705047486,-0.12234125910937522,0.4082474288074729,0.39324735514760795,0.3415938368379453,-0.03358266017906359,0.4600647393469177,0.12329057703988756,-0.17401853991172592,0.41970140579666004,-0.18007109518367728,0.21101921641067883,0.4880580774608448,0.26471744403722197,0.6060271465239736,-0.03524548379256159,0.5310015610775156,-0.05721917775734319,0.06376562400733414,0.42575606746673705,0.22811330440180286,0.4391789989636321,0.8306301429366529,0.3243035876518112,0.5046234826669233,0.5236299396305036,0.6877385547403809,0.5651746750413239,0.5759840667803756,0.4727433682967588,0.0035837245106663355,0.4003127654259175,0.30945975897059785,0.4910908854138366,-0.14749238231028838,0.344740280644831,0.049910610499314584,-0.19847967557998483,-0.016998811200328142,-0.186252245593181,0.26906773789622845,0.5388090394406881,0.6951286856016845,0.5074208524191228,0.4789358864237472,0.4494187043877609,0.10404508446830743,0.479424362194016,0.4383835616379994,0.606796986752838,0.3092728822728108,0.7275422847762394,-0.014460192088258638,-0.09832594653671721,0.08744897588894816,0.40566819782661084,0.42272139358640315,-0.05161252152205637,-0.21809851546862813,0.3619695392834875,0.5040266750724391,0.6258575399997843,-0.23344591563211706,0.4239027776486924,0.023115192807738653,0.5547889642525966,0.5808484951837403,-0.08033580997313149,0.032283626013286715,0.7015771496692206,0.2575166150134273,0.2850805457076411,0.3447073573679215,0.2617743370391693,0.712835723022618,0.6560565318583119,0.33216354338403037,0.46767646793255985,0.4610493034928802,0.2863726589901077,0.4753634233513975,0.3391380746850047,-0.06791008954224291,0.38937361947255916,0.07580348065325584,0.06459522362263821,-0.12639502642055134,0.4265961977715154,0.006226968867695374,0.456448180351952,0.018048957076037722,0.09086223519370959,0.3445358686555159,0.5733027297443023,0.47647635172833197,0.24659873957012013,0.15851756234959946,-0.19673204789182877,0.19471865072992633,0.1124353962403278,0.04106256099657899,0.2601336142481943,0.6835365247349643,0.5654313781914881,0.22876216865267796
Cerebellum_10_L,-0.19296625774557663,1.0,0.17627961050088453,0.09223947725200864,0.06560309681165603,-0.43804621544112,-0.17219231083908085,0.5733443604398767,0.1356587900267415,0.276052818972803,-0.08212225872313718,-0.15756513046081294,0.00656130842227291,-0.14105189220799982,0.4141953485973595,-0.09044810954836706,0.019013312356296694,0.36558414674185225,-0.00013406178030941129,-0.08504404551043489,-0.06250761663772623,0.027129064933569553,0.4443821404649368,-0.1445484468893787,0.10282799232493521,-0.030545834290324477,0.14749212907661802,0.08416325090592844,-0.13467595955469058,-0.2015309716545089,-0.10232823756290216,0.17271345797208987,0.008416918788174726,-0.07211750334133386,0.06757259028298596,-0.11668555465417604,0.1999520406271253,0.09254681633347783,-0.10565793108771243,-0.17335416485819272,0.0980577223792756,-0.13047366351068604,-0.11916630355257501,-0.39990043839163353,0.21051483252530795,0.14998988344813746,0.15643034912521195,-0.07593408198896924,0.32231231472056504,0.23250491167218448,0.051683490268326984,-0.13160514625104608,-0.07983755956899749,0.23381160629700065,-0.08303229341149826,0.518137065202047,-0.22873725969298236,0.41145718725438835,0.115359698368656,0.28678150167180366,0.021097774027066588,-0.1493885999975555,0.21341346133465447,-0.029087351171027676,0.09434158738652236,0.2601329124351819,-0.2818852523815254,-0.4558038178573975,-0.08260589209117988,-0.09402528652350431,0.16477190740141875,0.2965517617295294,0.31081474321864655,-0.05014864181360983,0.1517114306361215,0.33452297611884607,0.003936728187524502,0.1717746180860152,0.23758109942632316,0.6379843836100367,-0.1724805952957729,0.18507983811198866,0.10738111084190502,0.4345435452484428,-0.016447179668814888,0.09684085320126724,-0.10144693684339605,0.45060368720567556,-0.12275153504295605,0.04194636463529589,0.1042496700761464,-0.06752194012498021,0.12019797963955331,0.6904776761085886,0.10240583017852906,0.023302201297586186,-0.07456224240684119,0.3125449289104131,0.12180541610420184,-0.36981062645110835,-0.28887750627044034,0.2316360262825289,0.4266728964154113,-0.3483168869984793,0.010379397993617567,-0.117990480988913,0.0636396668686458,-0.03443566142153568,0.49097809290332106,0.2878564757689902,0.3597021527207877,-0.021636442083605486,0.05722862592501215,-0.1693014606666655,0.1160047023770973,0.6623087896300051,0.3952208006054564,-0.19937285562032073,-0.004870214640779447,0.04103474584208667,0.4979425903835006,0.4780260194282295,0.43102762637384384,0.7064635114310194,0.09545982310094932,0.37636416529207234,-0.035948425208899536,-0.07282272737012371,0.27957534899847625,0.08760650808467611
Cerebellum_4_5_L,0.6501802849291662,0.17627961050088453,1.0,0.003545453436376534,0.35693350149320396,0.20419336973529825,0.10123913116062815,0.37676906297228,0.15053470354086596,-0.04732944921413837,0.39898707960032337,0.4663677028831343,0.5210662244854617,0.08143040317869969,0.015500008639646156,0.6804819514833366,0.3721224442408974,0.37278450462393004,0.47741233690684515,0.06757392191875622,0.6303134001230672,0.5676864762876832,0.6911244650553512,0.3387264433566174,0.3954052859635648,0.8429097516056961,0.148886109497205,0.548217831247776,0.43449321826907894,0.3549142480831576,0.10814025997117009,0.6510466097643051,0.2717993964646185,-0.05561745861532591,0.2285361670214498,-0.164005573159883,0.18194264497407883,0.718831000943998,0.3699531023942449,0.6112562005265251,0.012091604557104032,0.655947731205638,0.05942573658067213,0.1434854533566389,0.4764209805437577,0.1893804979000103,0.7439440767275401,0.80490351552383,0.29881663577222883,0.4237669558317749,0.6909998404822171,0.6781511555068327,0.6436681668172516,0.753524962238499,0.549030805803872,0.05155568148676128,0.5748348019310445,0.46578945548953776,0.2801775910128223,0.287358218408217,0.5255258546496083,0.21639230223504125,0.06651588975937564,0.10535741800650018,-0.024648095486719927,0.09338785038122328,0.3676438530066791,0.45876983981233316,0.5062962144062699,0.554057853861559,0.5884575578811027,0.0524451937724911,0.3474450578956282,0.5765695950878253,0.6633292100167625,0.20906860540215053,0.5129752349314339,0.0813854916312531,-0.07558569201839577,0.16086719186090406,0.5153358282829315,0.48440115980487447,0.02764779718214387,-0.013490308870654106,0.5008119711864089,0.5763001236739255,0.54714907989566,0.06861134673220806,0.3296010053974221,0.14303121198125315,0.6994267604133279,0.8344915286320191,-0.11656426664863122,0.1360719497596713,0.6596869844343125,0.24581473443174728,0.2507519603183975,0.3011757746191652,0.42270966106643937,0.47788848931479244,0.6838142898784364,0.7241737982111405,0.5010834742494972,0.3890362249665592,0.6082814168442909,0.37200810919195487,0.6309464921081143,0.12087250511803953,0.8379007165536412,-0.10940220346202113,0.03970668982639132,0.08136979938600579,0.6085847973498608,0.14514080328504117,0.5989152946029316,0.29268988604705465,0.42403633881071867,0.5456070158452638,0.7283015525714664,0.41743122172953756,0.33660306876982915,0.5742028045461004,0.1849167877039366,0.5048743931165048,0.2039460494390118,0.23407061428759957,0.5745631142442097,0.7742325253380928,0.5688220381577579,0.4616822494331671
Cerebellum_8_R,0.15778371195883656,0.09223947725200864,0.003545453436376534,1.0,0.5038012563033696,-0.24441127016721137,-0.015807206918475054,-0.18119222438607305,-0.32772867990743765,0.12821604487631472,-0.4088830581155316,0.17130386785375196,0.11252322077334222,0.1523072622239839,0.5727026240540398,0.017507452309415226,-0.036300350637738905,0.36359798370781776,0.4594219581189045,0.36596797326668096,-0.20697462824235205,0.06161035081741892,0.3031602533056212,-0.03387942495125091,0.2717004852144548,-0.08216581415583897,-0.2783381521083919,0.09689214454020678,-0.16158966704063246,-0.30856367221841646,-0.2194580310317731,0.40254529837273384,-0.18151339150372114,-0.2574951961888567,0.42020391830307985,-0.2911441137530207,0.08868940972478749,0.12269151671585955,0.16169489418514416,0.025145586237587825,0.0834639115482868,-0.01540496312039108,-0.2896349288559845,-0.2940589191911334,-0.17358110201184895,0.2549297017355675,-0.26616444206664014,0.268727509759747,0.45680817112318894,0.3785096082796534,0.032070202260737625,0.026290520155318686,-0.1074714291089742,-0.06070203782443337,0.1297303769699869,0.20221270178300296,-0.08213663224388033,0.619880275503383,0.5189822021776449,0.06680442854755475,-0.28622397523307297,-0.3036866399054865,-0.01180026011958121,-0.2516298243511161,-0.26343557461542516,0.5227586358095189,0.013935803640519984,-0.12165611061395426,0.18413239517444818,0.0985114011209774,-0.04132114703688355,0.5851103487099797,0.355277207855677,-0.0187941212450165,0.1481540100035065,0.6330895768464805,0.47136646674882526,0.007768119614069853,0.38031945115393084,0.22863739181349838,-0.05368722188776599,0.4434882215935153,-0.061956414973139876,0.14000085337227794,-0.14545029923470926,0.2807755818218033,0.18155532942306854,-0.2842577387880582,-0.06448316640927172,0.11817411025244821,-0.0004940877530419807,-0.1074406248599699,0.08015879061034895,0.3063863892704804,0.09129622957335012,-0.10148466289499879,0.5487720268460986,0.47484939363981815,-0.11682645326728365,-0.11711268682783904,0.09936079690826143,-0.27441316966800305,0.48320933964379303,0.2409045260839968,-0.38152830053031134,0.16411021791729483,-0.3228687554281727,-0.13859538564264612,-0.16696560281375028,0.4430410876738732,0.529217934859777,-0.25470105519715835,-0.13060922625764243,-0.16039770501498554,-0.13147419286341303,0.15174875693839476,0.24937052657507291,0.002928787105464665,-0.04077057826287448,-0.21503241179740973,0.24883859303689582,-0.27947185724183193,-0.15224082655914636,0.15758559146730008,-0.3016891493971578,0.20541155240146436,-0.2283618886990461,0.267349852247718,0.43231692049432624,0.1716474470608497
Occipital_Sup_R,0.5090617209926411,0.06560309681165603,0.35693350149320396,0.5038012563033696,1.0,-0.14936352336435899,0.12044157465036837,0.1086743926889077,-0.33468102774229413,0.030536466894079174,-0.40424933685570325,0.13728534721158417,0.2055691751287312,-0.1743963438138659,0.44632027650829614,0.20776686724080454,0.05460701208305903,0.7524209821115034,0.8896952625001804,0.8086657847658716,-0.14412903796414797,0.29383171909596945,0.6713231197239091,-0.20107957780588076,0.3231881305811428,0.08095582734327236,-0.27333956615485355,0.10141822204207829,-0.14351554758543233,-0.27855753651888737,-0.38050231911045657,0.38314568057261406,-0.2625319835518884,-0.3709000345259547,0.8953367896396877,-0.38615429643856103,0.17238187450404321,0.4315316917880715,0.11977158395957606,0.3407757234834343,-0.04869524682507293,0.1709964190210133,-0.3978899301425986,-0.47494169214772414,0.1182499376910725,0.3209155712512955,0.0297478930084444,0.6988522590243689,0.8423983447456455,0.2731675301560701,0.369716877732255,0.32033721134186144,0.20446269888035473,0.17627403448816745,0.13501385400288438,0.5429478964996067,0.14495463255666421,0.6047899987877168,0.9266868728004507,0.1475297680185306,-0.07844837037266697,-0.39408406394351114,-0.23302504990849512,-0.25275857890999387,-0.18378211443052508,0.8159814479548317,0.1470771860096054,0.10974717177483055,0.18792004103291962,0.34009530442098335,0.08559114534910447,0.18571633496542378,0.8153438928935546,0.06686485103988113,0.273226935020507,0.6740489412259169,0.8019590223290223,-0.006892898582753072,0.26389887464549566,0.4971959047571821,-0.1005127501088465,0.5163320506624758,-0.2896155632704407,0.05652302600889292,0.028829329974973682,0.36242402583274186,0.39028377605472037,-0.258530006561614,0.03748358265939448,-0.08587475807637679,0.13539297072814133,0.17092874519606113,-0.002377549511038798,0.5119355040420944,0.41331337996724643,0.08634122810355865,0.558504408604029,0.8334677062485045,0.23323102589666803,0.06310320610514018,0.3842941355270246,0.03498761359523514,0.6331055636293272,0.1385264682869397,-0.21088743071439767,0.6629066567539705,-0.14365356695955972,-0.2794066229077983,0.2728219018489833,0.4379009998494482,0.3430686934736037,-0.3191833350376291,-0.05690103284542419,-0.27503226533745734,-0.03504770528522759,0.3747901696696095,0.13548178577341075,0.12489405474117188,0.1340753144376627,-0.07458190801337511,0.6874914776064699,0.24714231981720194,-0.04090814083566018,0.4062443697168939,-0.3326734331701146,0.023390565174828085,0.00438004409734696,0.5800524991357346,0.7996921600496061,0.2551538830339241
Thal_AV_R,0.21376937655056022,-0.43804621544112,0.20419336973529825,-0.24441127016721137,-0.14936352336435899,1.0,0.04939663893860561,-0.0777170233508001,0.31656668256819137,-0.3318699211300167,0.3769157235418357,0.46583545311560176,0.4184767436772012,0.20970419606350074,-0.42283803581697244,0.5741705301452132,0.3444511331245315,-0.3378444510682427,-0.07447263101659021,-0.19444456673836066,0.43013455838805736,0.08691174611866323,-0.15516462497311068,0.3128776178923152,0.0545056181203017,0.42506453364168373,-0.004542911759862478,0.14102664554053565,0.30917592069771416,0.43648457075872465,0.2973434729332261,0.09834293283462722,0.3422353432543916,0.30084810505751836,-0.16380191234952668,0.0390231913779486,-0.028046498698603855,0.32729274913094253,0.428704345799502,0.4652276902993846,0.25497272902185275,0.5697631767875688,0.1664818193048299,0.5546421570799607,0.0860385238599989,0.03723011496579499,0.3514781894522352,0.1858781811880624,-0.30784468803504816,-0.08612096318867067,0.22771055111053665,0.3086000679507483,0.4089678722564026,0.17639016493494902,0.22135545795758002,-0.5343566106057432,0.6145538566871128,-0.244609983937347,-0.3268889529487237,-0.07343542371379384,0.45404841070130536,0.43400117482215134,-0.09134506936851075,0.18011909913440455,0.15097543735203603,-0.44991166314000575,0.3563655476856272,0.4939421219633361,0.26839444973123866,0.5859021946571453,0.12094788584440502,-0.31990497078691504,-0.39138935611936077,0.3607277911262157,0.14088470658328003,-0.33549825175788195,-0.043077552835704795,0.11670514556902388,-0.2905094862802507,-0.47360735366597434,0.4744856521867487,-0.10564310205198649,-0.07965657664533116,-0.24936171350230185,0.33043335812407165,0.20356570701629526,0.3180823016408843,-0.008038171041223648,0.4898805864894444,0.21006018927095635,0.2164293409813642,0.48459772655550076,-0.32468851167640733,-0.5459242552080494,0.10418638053529954,0.17735355044738613,0.21583259820226827,-0.2968707197250594,0.09964877412669282,0.3281737730107183,0.5942860718364086,0.1872147580187053,-0.2211047257708274,0.3363230859638345,0.3898492503933552,0.16058625352041447,0.3790434344346536,0.3793189221693727,0.015181355537567208,-0.2512767717593415,-0.41279564062006474,0.3591487077772869,0.23107900016795582,0.5688120621804247,0.1775010721478479,-0.5107392196120946,0.05863759402343023,0.5677570756303254,0.4671661421692011,0.1197654236408995,-0.40665769166462107,-0.06392327160107501,-0.10823594207743871,-0.30270641965361145,0.3577285111378152,-0.13957067960082176,0.4268934587965542,0.24219005449237335,-0.10243058020206446,0.047124441022926275
Temporal_Pole_Mid_L,0.0475622565254741,-0.17219231083908085,0.10123913116062815,-0.015807206918475054,0.12044157465036837,0.04939663893860561,1.0,-0.010714812936459386,-0.04997423970774519,-0.09479182886620385,-0.01954826980992516,0.06407229236634006,0.05855343908613428,-0.10949503530805363,-0.11123045981299526,0.1622350328401668,0.11513535257405426,0.07130780913885972,0.07794603462613481,0.16105068273936735,-0.01634526376821105,0.04008292722391814,0.01799530181127092,-0.00931965415013996,0.09958993623178268,-0.024644339343677,-0.09346378443740531,0.09171626318243677,0.03928604564344521,0.03726254579475848,-0.025183540704367836,-0.038530429264473524,-0.13471618274188757,-0.050265662561648,0.1048785146689957,0.11599412734764543,0.31209598180182296,0.03787731053191395,0.23246155188967832,0.1907860022228995,0.04076178171852843,0.11306363112009589,-0.0158820606330845,0.009120938455016834,0.07111715181101647,0.2428489671865258,0.03669390550645197,0.14256331256338362,0.07145868712703589,-0.08539330631137303,0.1319879321619345,0.1035524898701493,0.042555735030148756,-0.04522535138985057,-0.00670308886328474,-0.0064722718335042334,0.2038983681718512,-0.004983398116576006,0.12718411427592918,0.19360692288031697,0.049255765223334746,-0.1145578188293936,-0.01543323859873552,0.14077446849832306,0.12468808839225241,0.05597354277596574,-0.23601067760569835,-0.030472820094645296,0.018266309534757653,0.1404718773543495,0.06701175432177793,-0.1396651784360695,-0.03067394292421525,0.23057890907767004,0.030267343592125583,-0.10638875540176124,-0.024220472714985397,-0.0957487454976191,-0.04560611750789021,-0.004889510017246562,0.015986858057460418,0.16266065615441394,0.026323671178930932,-0.08488661027328158,0.2076763658445832,0.1921793948293158,0.05610841897822975,0.03484139843701654,0.03321939354660818,0.06456595531999935,-0.06816604362285086,0.0513299581597361,0.057448246559037845,-0.12186763848512788,0.013656931455088853,0.27905849607813615,0.059164483401528,0.08255044012496471,-0.031188262171018197,-0.02708098541980532,0.17347732904553967,0.056789787040246835,-0.06368877208232422,0.04976679715515176,-0.05721673568986859,0.2237816906698435,-0.0876435637365485,0.060013792500457325,0.03115097424495875,-0.10021515229199708,-0.17748325008917706,0.14981905354490826,0.03309633160889247,-0.0165192764504929,0.09289665281494813,-0.05626046210873624,-0.10668066777772052,0.16812057072249004,0.036853000508442424,-0.09925374779954957,0.007310164550482198,0.0022231709427511953,0.048853074002726406,-0.09879499237355484,-0.17018523302756064,-0.08434192403342529,-0.0196543805562847,0.21594411759946927,0.09327131855964599,0.195503999436862
Frontal_Inf_Orb_2_L,-0.05525301964416713,0.5733443604398767,0.37676906297228,-0.18119222438607305,0.1086743926889077,-0.0777170233508001,-0.010714812936459386,1.0,0.3433642024105821,-0.05950449038955762,0.17516699407173908,-0.1499974973412524,0.21394454044327021,-0.31151244659463706,0.273087281126486,0.12268214223181972,0.16130848803346665,0.329824670376267,0.02112199654689547,0.058842376667087325,0.12034352631301386,0.1513924552216986,0.44410043577173836,-0.3084856766643897,0.03556277708817716,0.13808922739357185,0.2416732655308741,-0.03385442808458198,0.009431517195215127,0.023970248417540092,-0.0029040556652917154,-0.008172362985269422,0.09389209927921956,0.0057758536068094005,0.12851795415740772,-0.05638561649486556,0.2169282142961976,0.24707503524051821,-0.08404818576285138,0.05491266293778954,0.27898185640397616,0.12010649807216914,0.008394961814128979,-0.2848708997842248,0.3087426095314099,0.137544897537283,0.49204983853087225,0.07905647129250007,0.26800295536734986,-0.011817206126378472,0.21263767537876777,0.07133883311843324,0.2392014823986228,0.24415674634510018,-0.07922644659330244,0.48687333388896437,0.10530462193630508,0.1045205879360011,0.0685687142943985,0.3723768933151105,0.4119136274831715,-0.15955050322488443,0.21537147546759924,0.13818392209335126,0.2126789234065147,0.10490850190041887,-0.11975572655982235,-0.1649091662259507,-0.14534376111191552,0.09690437764443999,0.13624161605882765,-0.28234589767425083,0.25783550510355147,0.014234724388920893,0.2272235267699888,-0.016526086799783096,-0.009699608158055428,0.18846953242316442,-0.02351172331726367,0.4384697951579683,-0.18949035761092903,-0.015988351886315016,-0.14883156645991089,0.5057731770913253,0.13550156970120625,0.05632765046543441,0.024319575415856057,0.667884531746507,-0.03146442888860653,0.13227662927883416,0.20922695034532213,0.155023955121673,-0.04849096281392494,0.47165429135463016,0.29852442889190006,0.026436412955006556,-0.1387228428112979,0.2883986338487589,0.3082701366152449,-0.1217486424685592,0.013329283096121592,0.5527572395937189,0.2087178728569764,-0.44068669292084317,0.12627747498861064,0.14037535962422182,0.26999743463777864,0.19601127875608695,0.6479479095203106,-0.014010253682733138,0.0032613693272179316,0.2247628847894513,0.16063194451519977,0.12050431475067043,0.15354858959461573,0.5531727739323757,0.18963314973354076,0.002328590232544879,0.1628988992320887,0.17499491191657018,0.47959708817501356,0.7758359782993356,0.6650129643502767,0.5636836739087105,0.06901690425159245,0.1765704038966818,0.16693066484424815,0.045022933905517586,0.28655410648455937,0.22717902493017297
OFCant_R,-0.07375899560824223,0.1356587900267415,0.15053470354086596,-0.32772867990743765,-0.33468102774229413,0.31656668256819137,-0.04997423970774519,0.3433642024105821,1.0,-0.12948519330610303,0.3652071197657105,0.3527930283283139,0.46449076093605846,0.5688833591092395,-0.3201364852038095,0.3340832308712172,0.20924788537278802,-0.3653234655108934,-0.33080594437884714,-0.5482136171780396,0.542676583691824,0.0465894115282686,-0.15442033106122655,0.470020886473508,0.11274775311277468,0.3370867028963408,0.5405261826846358,0.2689771740446857,0.31129762091871654,0.3929792755427807,0.6933841323471915,0.14932596022964964,0.48627234343492304,0.5359548770209946,-0.45950720570930853,0.3792383469938017,0.08091668779091923,0.0407156471665104,0.2940671548649333,-0.0014435148760033071,0.6682779598434317,0.21927258428261423,0.35278456945565445,0.5831275051114242,0.12530516896931765,-0.06582194160420814,0.3717284544924501,-0.09699997600619656,-0.3591311446998309,0.18726180398668113,0.0955101024068968,0.021172494051330756,0.16848936579836757,0.2073231126082298,0.10665799486227236,-0.3361158997159276,0.08888457662445849,-0.18678447272119908,-0.4133814063714225,-0.03736093808668365,0.32122101491908434,0.4049879484149852,0.43132099146597963,0.21751501896229733,0.18304917025846745,-0.42353196132051735,0.10118777734559953,0.27259573821095423,0.31791152509420856,0.07104921537659238,0.26007662326576586,-0.006422523083089361,-0.30647045809834905,0.2940071666092486,0.06580107738664154,-0.191777160174205,-0.22660962472909735,-0.025322068316614814,-0.2603699353694668,-0.22379427087249465,0.467552685641876,-0.2865388871278427,0.360703995586244,-0.04958833731954985,0.3299814672354074,0.058863338547969477,0.027632879214569566,0.4747404463274475,0.318718333541971,0.21409726297052908,0.1713681007278645,0.3295066022378695,-0.14414524576732007,-0.23375947998835322,0.08030955260764677,-0.050990456148213625,-0.33423223297317695,-0.38082034082085003,-0.19191615105579612,0.27061197351490524,0.07085414608049255,0.1893694733701613,-0.14564201016878728,0.1999830896080064,0.46392556364845233,-0.2988900274120711,0.46333466878681234,0.7247259340480247,0.15102474935272295,-0.16948238843971694,0.03565761811668135,0.7198922406027848,0.3029828921896499,0.7223996065037441,0.3296923460830503,-0.17334062412665208,0.13717339903169287,0.19399663416747095,0.4868233734184412,0.2137717252842952,-0.3256395712884975,0.028808360777748187,0.3267810168039105,-0.05996205267511406,0.44766101760024785,0.2051201010269575,0.18975329035337815,-0.013489303073529581,-0.2290880131419407,-0.15953393095013876
Vermis_7,-0.13416859152043611,0.276052818972803,-0.04732944921413837,0.12821604487631472,0.030536466894079174,-0.3318699211300167,-0.09479182886620385,-0.05950449038955762,-0.12948519330610303,1.0,-0.22841902599139233,-0.1383337063208955,-0.27907110915732253,-0.09337808780356806,0.13172604015094858,-0.13282791694082577,0.04109610025146269,0.1597179561193636,0.008525266910963284,-0.0009700515510410328,-0.19354397410215332,-0.23710670833487688,0.07783651641391513,-0.18039673802248998,0.19294951835657695,-0.1908361248952581,0.02602163572988593,0.007561228471234542,-0.30788458883039904,-0.25500954162999817,-0.2272791031991798,0.1236779355179104,0.19543166069560425,-0.04204740640850272,0.008092782336291503,-0.02121517338633399,-0.09634781172069878,0.04002407668690979,-0.12111977781945416,-0.28863230743384327,-0.11780290052559868,-0.23380091681192755,0.08604127787124491,-0.19991090136454745,-0.2081233124315516,-0.019697468947923864,-0.10815854305517227,-0.0881582944592915,0.17914059701662177,0.12031853366966723,-0.19663717421621935,-0.3311261296490181,-0.21346726309780073,-0.021194365135032794,-0.1952431229915214,0.27450859283977164,-0.3901712798902021,0.4300575455059415,0.14807292879665773,0.2817809870750848,-0.1291816043915692,0.10919624723520166,0.08200667902587896,-0.210674158331537,-0.008395608698697217,0.2736079675232807,-0.3324872985841426,-0.37573403351953044,0.026543817216868652,-0.2590298094339492,0.12574973821462507,0.4005763542832376,0.20720289319697982,-0.06070449394737619,-0.154365890526234,0.28725155177484923,0.005046307764254903,0.007441095871888557,0.2600335061285986,0.33695087753049036,-0.15574123264157727,-0.06487491143866954,-0.027791894645998245,-0.14236917072427543,-0.040479103874749366,-0.09267050262854967,-0.3469811128054402,-0.024484494896801653,-0.15068243045418814,-0.25074395936817123,-0.25936835361318833,-0.2453228490785307,0.08995973391047953,0.3935194887851695,0.0001830203965616612,-0.18162396763395597,-0.03601631175795619,0.1462647823434822,-0.19397836960390746,-0.24880278651626989,-0.24085504415631656,-0.10775685837917821,0.14018986234380282,-0.062141449751185664,0.0043479225631793935,-0.2904486628854778,-0.2618832018503213,-0.117455859668524,0.019963560020580792,0.21597300527210692,0.1291828944542135,-0.1350286281614161,-0.21566970450698428,-0.14513906770310755,-0.21854620403450953,0.42898225981669263,0.13550544808387396,-0.11008915117118726,-0.14336357994435825,0.04144717378989001,0.22232562641778866,0.07107600251763115,0.05170756157529471,0.3099887471529,0.12197844737533658,0.19192274385198826,-0.15644261159765238,-0.1717687575413423,0.03926394415214435,0.3026303632502735
