,Thal_AV_L,Vermis_9,Occipital_Mid_R,Angular_L,Calcarine_L,ACC_sub_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Temporal_Sup_L,Precuneus_L,Putamen_L,Insula_R,Supp_Motor_Area_L,VTA_L,SN_pr_L,Frontal_Sup_Medial_R,Cerebellum_4_5_L,Thal_VPL_L,Frontal_Mid_2_L,Postcentral_L,Temporal_Inf_R,Calcarine_R,Putamen_R,Red_N_R,Parietal_Inf_R,Cerebellum_Crus2_L,Thal_VL_R,Thal_PuA_R,Frontal_Sup_2_L,Thal_MDl_L,Fusiform_L,Thal_PuI_R,Thal_MGN_L,Pallidum_L,ACC_sup_L,N_Acc_L,Thal_MDm_R,Cuneus_R,Heschl_R,ACC_pre_R,OFClat_R,Vermis_3,Vermis_6,Heschl_L,Cerebellum_9_R,OFCpost_L,Thal_VA_L,Cingulate_Post_R,Vermis_4_5,Thal_LGN_R,Frontal_Inf_Oper_R,Thal_PuI_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_R,Raphe_M,Postcentral_R,Fusiform_R,ACC_sub_L,OFCant_L,Cerebellum_6_R,Occipital_Inf_L,Hippocampus_L,Hippocampus_R,Frontal_Inf_Tri_R,Amygdala_L,Paracentral_Lobule_L,Occipital_Sup_R,Lingual_L,Thal_VL_L,ParaHippocampal_R,Cerebellum_6_L,ParaHippocampal_L,Vermis_10,Lingual_R,Temporal_Pole_Sup_L,Thal_AV_R,Frontal_Med_Orb_R,Thal_MGN_R,Occipital_Sup_L,Cerebellum_Crus2_R,Frontal_Sup_2_R,Cerebellum_Crus1_L,Thal_PuA_L,Rectus_R,Occipital_Mid_L,Cerebellum_10_L,Vermis_7,Olfactory_R,Frontal_Sup_Medial_L,Insula_L,Frontal_Inf_Oper_L,Cerebellum_8_L,SupraMarginal_L,SN_pc_L,Vermis_8,Parietal_Sup_L,Cerebellum_8_R,Parietal_Sup_R,Precuneus_R,Thal_VPL_R,Frontal_Med_Orb_L,Olfactory_L,Precentral_R,Amygdala_R,N_Acc_R
Parietal_Inf_R,0.5778113444074625,0.36262606942395387,0.7684282936504574,0.7113918245863797,0.72763392100618,-0.34842640404539305,-0.08314716703559252,0.1256196843997696,-0.015907425725082715,0.5399539253319389,-0.036621042116999465,-0.15038435439226938,0.25914439962147445,0.20333847234745572,-0.006885754490866532,-0.3026492389719023,0.2285361670214498,0.2505895332285463,0.17853725749603233,0.40855510019990005,-0.030497540336600393,0.5641137165917647,-0.0053973358813491175,-0.07996469858206459,1.0,-0.009181310295085038,0.051791954310487075,-0.24800032755729984,-0.08183330499354513,0.4575619080266707,0.24001906391395258,-0.06208911665211518,-0.10947400132892723,-0.029935059955660766,-0.34485577659000677,-0.11320681144825762,0.23832540048055617,0.8024203292206702,0.2157247288176815,-0.477814716934001,-0.34687395254225806,0.6999073643594326,0.3530553858509702,0.33394042196206014,0.3095549487932902,0.10655262982815564,0.008624667239027007,-0.0348215859256014,-0.072905011136602,0.29989996686588416,0.2973722709673504,0.24557009912935723,0.12851795415740772,0.3693985826209663,-0.45960032884476903,0.8066776112747297,0.13821469586200505,-0.3800049670628779,-0.13081956468496764,0.4369431540799728,0.5979101095121435,0.042226838386004745,-0.27130215047404554,0.054116031947875926,0.46889461572006175,0.5114342150619701,0.8953367896396877,0.5833441752253964,0.15612929039590617,-0.34534597301082665,0.4186410406843336,0.012760725105496515,0.4948781094366154,0.5096078867053977,-0.5096022669141836,-0.16380191234952668,-0.1666173794173142,0.718420279522117,0.7270466233742625,-0.17255362769338634,-0.27626866913138876,0.13547978237001418,0.007818970473833184,-0.2986776562888612,0.6658219505132909,0.06757259028298596,0.008092782336291503,-0.3935991493095905,-0.2996547435126553,-0.08104257692977586,0.17351437467772468,0.08470217834173255,0.2984419817808676,0.27444914099086204,0.08309115896475515,0.7898840705288898,0.42020391830307985,0.8987961760979502,0.754831698618603,-0.434221966227318,-0.20736070512550375,-0.3493000200452935,0.3324381603693496,-0.5778361454664364,-0.3230835740673211
Cerebellum_Crus2_L,-0.03187708235884296,0.4298753597597857,0.058599851598562236,0.056538785639540116,0.13109467994372012,0.21459991020419372,-0.23968907506521875,-0.16701218367912826,0.35427546948179284,-0.1140780167719299,0.03459357525085286,0.023108767451914928,0.009614500668436872,-0.08970953387387877,-0.08299814021122566,0.037209150391317704,0.1849167877039366,-0.03884938573766884,0.07517674228263369,-0.12252589299569536,-0.23202630629212068,0.1623701076977968,-0.1506636970917267,-0.004013483533734767,-0.009181310295085038,1.0,0.11325226238718439,0.07611279534806545,-0.014580048880968246,-0.2310631016719902,0.41542270912167234,0.00013095762189318106,-0.11358099337541394,0.08059888198890687,0.12192630506355663,0.18208200454277024,-0.08172906072704406,0.12122811577634551,0.16026439130697318,0.002792296757177316,-0.2673848422476934,-0.03576886277640685,0.4530686995041518,-0.01093369073092418,0.4740105416644608,0.2217544386790231,-0.0685955693283153,-0.2262360143364464,-0.0239201184506607,0.0869879480483661,0.05069683513507183,-0.08864453715036519,0.6650129643502767,0.15377216636509747,-0.06502878154019952,0.028429333871470952,-0.06139757101704801,0.056426237378131044,0.2881620324743605,0.11150223586108195,0.3795924371032267,0.07574772135769729,-0.21451835634609653,-0.025485203072905947,-0.16434206470155752,-0.12046760956452005,-0.04090814083566018,0.25103207355178414,0.07284094595016405,-0.2795601887830314,0.42889478696109196,0.07788464886964723,0.3656851164112119,0.07715094347711678,0.2894624733702743,-0.10823594207743871,0.07905335829797976,0.07369876964478896,0.12805132253848417,0.1914809665986745,0.024531023870348275,0.18712281648682463,0.095223435183898,0.21749800096537122,0.2841022050620032,0.43102762637384384,0.05170756157529471,0.08631768568597097,0.17820277163072654,0.2505188499129456,0.14466151144226372,-0.43945959071432733,0.19411335104134553,0.06836332809560455,0.2883152883468857,-0.19917195162536125,-0.15224082655914636,-0.06326894269533183,-0.1073542345463411,0.10253324407982474,0.21964379329053577,0.2567538802221605,-0.011590142870398373,-0.16361398041932723,-0.16608741660051143
Thal_VL_R,-0.09685057626522152,-0.1764475193636343,-0.13565354214997366,-0.019516894214574115,0.34097135706941645,0.3402917089172966,0.40696435420638527,0.35593958346658583,0.6457352929786253,0.6063367716237713,0.783378100238709,0.15685843215372042,0.4867515651521557,-0.091966291308571,-0.1733003655355467,0.47922431492188877,0.6804819514833366,0.813938113651178,0.6659805044491567,0.5792857713995897,-0.011551056748870914,0.03860006023709047,0.7712690755454092,0.5267285876601681,0.051791954310487075,0.11325226238718439,1.0,0.4778209108126674,0.6563115416247706,0.29811724111591514,0.4420749464403464,0.6317533495406187,0.45457855282942466,0.6975585732327437,0.445552345886083,0.2627241859287043,0.6035765145631026,0.029264060959752775,0.5926338173305706,0.4205160044586677,0.35687367936269543,0.3641538752612443,0.09886659222702283,0.3276168090000623,-0.07011020157896355,-0.22482476900367937,0.6476969659281294,0.5495857054694148,0.6863115480426085,0.6301442606946756,0.6948311615078572,0.5607801234944048,0.12268214223181972,-0.033313146073604284,0.47908834526900607,0.308379114336983,0.5603521929185492,-0.04347272691958962,0.21737688185672382,0.250526036305683,-0.3210303411720063,0.7871793516286375,0.7182203315762088,0.700462667090506,0.3516858061695613,0.5064687484310587,0.20776686724080454,0.2997873630867771,0.8110921027612646,0.5330872676923889,0.07600615946320448,0.5614941880298531,-0.23181740310448343,0.2021241301622293,0.271759741088828,0.5741705301452132,0.14575759480620284,0.17927876453252534,-0.0010392532402246461,0.24257297454976195,0.6918087647131596,0.2836158724664992,0.5547536994992796,0.14523654897342153,-0.0767446575196323,-0.09044810954836706,-0.13282791694082577,0.41899582804033236,0.5724738629213156,0.5800968550743623,0.3125970150327486,0.37156006151511933,0.5078983655116994,0.15692272686926717,0.11183397572708968,0.2630548125625963,0.017507452309415226,-0.10667659882556951,0.38466351883790706,0.20904611173482218,-0.10765686661279544,0.3431965288040918,0.6153026231795694,0.5011250097683971,0.0975000593600682
Thal_PuA_R,-0.18376318531026098,-0.07316419083554332,-0.36846841894938837,-0.08402771961179843,0.06842189477104133,0.2448423895095811,0.17630815327355753,0.469584870409191,0.61373792174161,0.39671344895470717,0.40260075476745555,0.18450400694410432,0.44509961121582525,-0.24136189008765807,-0.20300659565257345,0.6346269354087458,0.6309464921081143,0.4514641280032374,0.45071690953631466,0.33571384045727043,-0.07471973292935317,-0.06622610440950755,0.41324824441846386,0.6057763657919549,-0.24800032755729984,0.07611279534806545,0.4778209108126674,1.0,0.4892261585142885,-0.0863322931298434,0.5368853921149942,0.3819545340679818,0.4082173616536972,0.3649515118166079,0.4703166688291084,0.2768917881729234,0.4891343965791171,-0.232767176113053,0.5220455499147768,0.38429230362133526,0.2815605144378961,-0.02534506746618457,0.1195927232654304,-0.0912308632799943,0.00536485791976393,0.015361718574290872,0.38857811301415446,0.48626212798658325,0.7495654991217557,0.39408162228037275,0.2169458444501263,0.518789489156365,0.26999743463777864,-0.3339572775611445,0.359752918315704,-0.00866114494291091,0.33928709456192996,0.08649873494273419,0.05896923046072186,-0.03638319298656121,-0.32782073230595654,0.6814308990422693,0.599076942560462,0.15158667259597894,0.04841077052326955,0.34864607784942897,-0.14365356695955972,0.21270647681432472,0.4450761725453322,0.47782734672280114,0.04014875514093231,0.5518907305353082,-0.2667802533702505,0.05874939266235299,0.5499963398406217,0.3790434344346536,0.15126894350523115,0.0009439469321492611,-0.10163488607409,0.282372836138949,0.7639910921478514,0.16963675435037323,0.7096049948730426,0.031118056263692566,-0.1202346545766848,0.0636396668686458,-0.2618832018503213,0.48444832809698263,0.37611421852925514,0.50110793984608,0.012242063626728611,0.14059077621043756,0.33152620485152356,0.30486753940682343,-0.01469794500184697,0.011373721280611758,-0.3228687554281727,-0.3697556160525793,0.16001575690931724,0.6559000551457445,-0.004504254261643969,0.4206465805138834,0.48044232782683605,0.49548329341981767,0.26911524325380054
Frontal_Sup_2_L,-0.3499750597946113,-0.4173566624208022,-0.3771027033681807,-0.25320738399267856,0.052526465426359775,0.31052739677878277,0.5239755356925049,0.481019617103106,0.5303136582616363,0.3391056612883314,0.5895714878636303,0.1186479291978555,0.4695724383585202,-0.22990221927085877,-0.1199959056192459,0.6786360754629368,0.4172065366997669,0.5381952400964387,0.8363813188066137,0.6733366199601699,-0.06557749650444121,-0.13339135588854495,0.710661760388824,0.5711729631995573,-0.08183330499354513,-0.014580048880968246,0.6563115416247706,0.4892261585142885,1.0,0.06086889863248869,0.16635056833014214,0.4202706550750135,0.580503639482078,0.5612721001183856,0.4856247551412813,0.44586700065267554,0.3756739017637411,-0.24132221856887778,0.5151531754920633,0.6579360987978448,0.591023918164767,0.1151575073900186,-0.20420044752843244,0.365583036152115,-0.2940234142354354,-0.16489509495361526,0.629935907507439,0.6239946057452184,0.5888647601751579,0.39209172433858275,0.5593771111655845,0.4024932271653682,0.028060691922310636,-0.12366592345592792,0.4447883155258414,0.2573516312985843,0.3136013734928655,0.1846850828848231,0.42630345183941076,-0.09411875763713073,-0.5445476109192252,0.6683252277865652,0.7020568877184644,0.6542234752357313,0.1992603373715659,0.4216670748465342,-0.06615262962656157,-0.010160581620178655,0.5041186483058645,0.6364049577559701,-0.25755195733461644,0.374898302287947,-0.4453601498906925,-0.02462505123474311,0.37797663649103297,0.5395226793377984,0.28786287410238764,-0.03792307994201988,-0.25727347782282306,0.2965929910407385,0.7717676107040077,-0.10779213948374762,0.3484963187519286,0.14344292313704168,-0.38920200583744374,-0.18779227281976765,-0.3451291296938153,0.5526363502921682,0.535074642364835,0.5694778503270528,0.3729712573655649,0.38249253119135934,0.36186544849773494,0.011807949226153965,-0.19880483143097138,0.03797399347359773,-0.05717964100558351,-0.25407689908198516,0.17104229176248945,0.37479075175466414,-0.1279019093224803,0.42084510148815996,0.6055047746889126,0.6358038205408922,0.34138928043005884
Thal_MDl_L,0.3048528575006508,0.07912175364909482,0.4667051275485634,0.29941720540319283,0.5520361956160609,-0.3845165604417538,0.3410754106073104,0.15356921836933837,-0.023856298757018682,0.4569008604240281,0.1000874231374608,0.323512578093383,0.20769245486658292,0.30970335971504387,-0.12583755870979169,-0.21218730395188007,0.2507519603183975,0.510621342135783,0.18651935565431552,0.25104030414086065,0.3105718560121319,0.3838549246740214,0.32429162773871695,-0.0976437946527691,0.4575619080266707,-0.2310631016719902,0.29811724111591514,-0.0863322931298434,0.06086889863248869,1.0,0.049887407608826255,0.10145611397611118,-0.008068528277778467,0.03546138588523403,-0.01754660838942126,-0.025587334239207483,0.5940400125859324,0.5218056871154658,0.1639764448441078,-0.25794322262347125,0.04534350399565117,0.6154228009016778,0.190958199239572,0.30472563532307045,-0.009181621091635268,0.08014476033346818,0.01376748132081807,0.059763084890607804,0.17200672199077818,0.21917953305027907,0.437559483192229,0.41067481072661016,-0.1387228428112979,0.014028558071295029,-0.15227267261228097,0.3523870141610586,0.5627959499556444,-0.5055374288044705,0.026557779974931212,0.5471767007628573,0.12736388460282166,0.08941407036451302,0.09965445879544914,0.4193443394612495,0.5156274584045007,0.36473553870817754,0.558504408604029,0.4558237337984595,0.3236969821489242,-0.017218401652056573,0.25756692900447964,0.017055642839024044,0.1516891678629293,0.4829865986947252,-0.4261991983442656,0.21583259820226827,-0.2013097602494983,0.32622136427226944,0.4154875246001322,0.06664149809996839,-0.0755815191713606,0.3361025145001026,0.11059826601128042,-0.2403933282113628,0.30992512643223447,-0.07456224240684119,-0.03601631175795619,-0.0027501155663798974,0.01134981536076709,-0.011899877850198238,0.05578603206825497,0.42752431241793504,0.18535432868930282,0.1879806544212064,0.15333614554096453,0.5301877854087298,0.5487720268460986,0.4455495330206448,0.5088840580931058,-0.41376051498844674,-0.02239770142928346,-0.004623510953813015,0.20372563602308075,-0.2044741893902993,-0.19970792664189688
Fusiform_L,0.23408485068465815,0.5294935682046588,0.1628891894687137,0.4031668780470928,0.567823289030131,0.18336051081543825,-0.0635034311495174,0.13737061387227426,0.7387718913354746,0.5546944426440187,0.39291741154882126,0.20353448350059822,0.5798128677829623,-0.10156025821340414,-0.15710432647495942,0.20235419507848565,0.8379007165536412,0.38074719353571784,0.33718953459205026,0.3512511316095991,-0.10326037452504128,0.5115801292646492,0.19075099206993593,0.45495806987784565,0.24001906391395258,0.41542270912167234,0.4420749464403464,0.5368853921149942,0.16635056833014214,0.049887407608826255,1.0,0.39876104014268443,0.2150878268283333,0.3708074109726518,0.15355068468686786,0.12017487788361988,0.3802190952566577,0.382510242856094,0.599594194713492,-0.04956041129126547,-0.19604340890499694,0.40211469506282776,0.7256554666727673,0.18170429371286215,0.6082459609744261,0.16772233767825176,0.19499372991959363,0.1527246789486448,0.6195591484174333,0.6115240541123668,0.3802931012224115,0.4447548245393318,0.6479479095203106,-0.03008568117239782,0.05240413856546257,0.3331587384223086,0.43142593722371075,-0.2397009450247179,-0.04519907938228123,0.37042890064163264,0.3584585430081939,0.628751850864775,0.2536517646048775,0.13760414940073018,0.29831076806985196,0.4002381696478858,0.2728219018489833,0.7436004876198622,0.4328526431686197,0.08667400497362919,0.6753126683663422,0.5430073716167786,0.39761738729908325,0.5106910115951887,0.3244193737279243,0.015181355537567208,0.10044849283351558,0.40826418317029506,0.48882367477673794,0.029955147682323144,0.4198107721877228,0.3263577849889853,0.6267401270195363,0.11023914474823242,0.5605163375969663,0.49097809290332106,0.019963560020580792,0.0022332438855842103,0.16294255637372093,0.5136512610007449,0.14320667630632225,-0.16219183779267402,0.5370094869945434,0.4591247647355995,0.28429547815368217,0.3545135535540921,-0.16696560281375028,0.09484384983798635,0.5193194909461868,0.3414084626947523,0.07410659523352084,0.12099763558069473,0.47418326261947163,-0.10344013716093618,-0.08099851635367823
Thal_PuI_R,0.04752644595770129,-0.037147493709565015,-0.07243530135938424,0.05228242980879503,0.2784339932540102,0.4798262860298902,0.4899831665504751,0.20310084113019827,0.45982263600243406,0.47898067183947424,0.7779723877115269,0.21559991971019968,0.42817883481232527,-0.050962092851987884,-0.08570026786297495,0.33182551844250463,0.548217831247776,0.4994026198463815,0.459414717550114,0.39306270801123494,0.2574586345060343,0.11632999186794221,0.5751925666420844,0.5073660032397564,-0.06208911665211518,0.00013095762189318106,0.6317533495406187,0.3819545340679818,0.4202706550750135,0.10145611397611118,0.39876104014268443,1.0,0.407612709615818,0.5363153266632287,0.30152835561032365,0.1421383138661783,0.2976514221921711,0.046681133482509754,0.39906673505187834,0.30506683280689184,0.45295327022109855,0.28214990581162175,0.14121329356083703,0.15843731175482267,0.04457884968779313,-0.21387230039543637,0.4535208100652126,0.39144388744529013,0.5508652486403692,0.5953910201271828,0.4698847595778925,0.34547846485834227,-0.03385442808458198,-0.07044235547139366,0.2995938138375161,0.07251864697744972,0.5355756448146303,-0.067698932269881,0.06332339062350784,0.27579422106692286,-0.22435686823347534,0.6061291988184092,0.7085220666796739,0.5128664764308276,0.3940778194323496,0.30385125702576193,0.10141822204207829,0.28099991481442504,0.49706742580105295,0.6439737916213483,0.10970033549809112,0.505269126700184,-0.09943528474112048,0.26545667785048904,0.175273994207019,0.14102664554053565,0.12765120110398778,0.037231909278787424,0.0697750612573598,-0.01829191810528633,0.5505834499571622,0.07345595917434158,0.5543111378852845,0.3181651375783875,-0.0027963010430742657,0.08416325090592844,0.007561228471234542,0.14244379533802384,0.39544045725634874,0.3233890763198253,0.08504968513377772,0.32525994867710617,0.3313709417154073,0.023640843539495995,0.03221446011309127,0.23535307046307388,0.09689214454020678,-0.16293676784405278,0.33173818189661425,0.32754744731462143,-0.0832583110933943,0.11494746402153733,0.4100737531520812,0.4045679402890624,0.35215438520146597
Thal_MGN_L,-0.16766616833646641,-0.2685871227704564,-0.29277864092876854,-0.14377640541219042,0.047434165650825595,0.1155983125349167,0.2529668313054047,0.24382077631619684,0.37112794621062706,0.2557060277089452,0.5281360933048467,0.025763365322381403,0.42925778890889604,-0.22715493326259517,-0.11320013025174312,0.5410623474078511,0.37466204222595595,0.4242055726710045,0.5233963752530503,0.4396823202135575,-0.028619063847489638,-0.07949027560814986,0.45134282615196347,0.4935273541310706,-0.10947400132892723,-0.11358099337541394,0.45457855282942466,0.4082173616536972,0.580503639482078,-0.008068528277778467,0.2150878268283333,0.407612709615818,1.0,0.4889549034884022,0.28904197036173246,0.19709353350720746,0.41384967463751626,-0.21165644452379098,0.3892553439031299,0.34693845842521687,0.3223777833394676,0.11570609548176507,-0.1127219143441309,0.23168123127135182,-0.17347595330980994,-0.11495289035513356,0.5409358122226957,0.4161194951489995,0.49021999415026535,0.36404195346845086,0.3191270568785307,0.4588113170782972,-0.06793491218288962,-0.1068663489854098,0.37214026529410793,0.1287512342002456,0.19626738829787221,0.17641604676905137,0.07586528568601593,-0.05053172337550441,-0.388953487556784,0.5225348164485702,0.5418808474064493,0.3535588301376686,0.18329739330837153,0.2841332640066982,-0.1040652846245367,0.029711948025116813,0.4394939946873751,0.5109713223150655,-0.1282110510940124,0.3870572925599354,-0.312937147603075,0.02543699883439473,0.2925769877587197,0.3838253264754763,0.19803207969674125,-0.0030838777101989874,-0.16495517993885,0.113643709962783,0.5795074581776032,-0.10878247568526543,0.3900192969172403,-0.02705529937469326,-0.2707606641127121,-0.09219431855505403,-0.20010109611455584,0.2373211454713303,0.4302314014879312,0.40899915177649276,0.2543810485212249,0.249494851983954,0.30005360553994254,-0.0003588572032187383,-0.1753693852413725,0.01518890244452341,-0.10768714357190302,-0.22581143222586583,0.11287204438908893,0.3497581426758555,-0.13892111202795754,0.11778085175796818,0.45350682437533996,0.40773915627436214,0.30294519503933
Pallidum_L,-0.21267001231337412,-0.10720125589990835,-0.18950884993024755,-0.05333539923701629,0.11983710759288069,0.44977494002337226,0.31581554060932066,0.22791066450738273,0.535850745218817,0.3446239494552588,0.7682581901687151,0.18447223937291773,0.42438199424137896,-0.09676314895801405,0.036580181219413165,0.4542061997645333,0.5008119711864089,0.5078776395034234,0.6233558869582457,0.4116294908330633,-0.07560578428604525,-0.06280849022399068,0.5600673355751462,0.5181977057234143,-0.029935059955660766,0.08059888198890687,0.6975585732327437,0.3649515118166079,0.5612721001183856,0.03546138588523403,0.3708074109726518,0.5363153266632287,0.4889549034884022,1.0,0.33074558957335853,0.16515189630232585,0.37074419619963583,-0.10051330953574679,0.4679498489229638,0.3844695508785391,0.32149687566923857,0.1666790011740777,0.02630390772225927,0.21104305733286385,-0.05472591941275753,-0.191330551335656,0.6192032555828108,0.4458355249041854,0.4970307550852918,0.47740342334983155,0.5586615306346682,0.35596931477414023,0.13550156970120625,0.03981063230514372,0.3552518721817007,0.1737613887080265,0.30444498730625097,0.12660468575815198,0.1382962728736109,0.05600088005710428,-0.28055817262681343,0.6381425811861544,0.5930853749698694,0.6162508685257588,0.26469316474733545,0.2493027496176144,0.028829329974973682,0.13285542520914795,0.5225162291605403,0.5164500443258815,-0.015993639874251366,0.48111386094202147,-0.21192786471139474,0.06205829920954391,0.34249798460632946,0.33043335812407165,0.09394076588529253,-0.0030627154588316764,-0.0763419135395985,0.08423384844212559,0.5933379866294475,0.10711328150186628,0.3715032927815554,0.18230827944648645,-0.1402152595246693,-0.016447179668814888,-0.040479103874749366,0.31041238770172697,0.568085082159378,0.5182924032069715,0.48019139275174627,0.2558963387874536,0.42075127739631474,-0.026972632974776506,0.009247619140801727,0.07021507918642599,-0.14545029923470926,-0.15789454806312875,0.17567288978089537,0.3126338923774922,-0.07093936397524743,0.19771204150601027,0.45399912495643274,0.4528034557575792,0.3084264375896909
ACC_sup_L,-0.24810578276525616,-0.0585560630832713,-0.32731361274892423,-0.22425590168454884,-0.09625644594859491,0.3473226371195666,0.2860646941449623,0.11503650686985412,0.38763825401721047,0.05520662124788111,0.3748680303387619,0.29837872207125526,0.17569530090212693,0.05589400390596213,-0.07327853581329248,0.5420734322538318,0.2717993964646185,0.2427354705608242,0.3450832739511613,0.07495792689911093,0.09364465547295435,-0.14141014292615237,0.46760369538776875,0.3053848273354487,-0.34485577659000677,0.12192630506355663,0.445552345886083,0.4703166688291084,0.4856247551412813,-0.01754660838942126,0.15355068468686786,0.30152835561032365,0.28904197036173246,0.33074558957335853,1.0,0.25675601354304334,0.18559172809296307,-0.2567033932376318,0.2191697624698739,0.484915183384316,0.38865826432667056,-0.24056655658776652,-0.05321426280743643,0.07720920254892939,-0.056843792859888276,-0.11710676199384186,0.2664597859620617,0.26009764942331404,0.36867793766112733,0.06252119512050307,0.16755117512029397,0.09691492621210725,0.09389209927921956,-0.23683186589688116,0.52432121553874,-0.2512104066674279,0.2676873548781944,0.22920916494464022,0.18807936694098795,0.0359359058368846,-0.3532927755878435,0.29288679843497956,0.46371852279418946,0.330119935340676,-0.02269796621874422,-0.03337527055164735,-0.2625319835518884,-0.07514934999120751,0.4574913004401381,0.39112196015373935,-0.058059973738194465,0.2322559935335769,-0.2219701031991288,-0.12978408170952896,0.36997582264160234,0.3422353432543916,0.1297410865393525,-0.3063270703853638,-0.23597676627334557,0.07704330475127015,0.5852528591765985,0.19428207656757784,0.36851057806595666,0.1790876395535124,-0.25157433855420847,0.008416918788174726,0.19543166069560425,0.5369484568457344,0.5617391432895884,0.5221483516466503,0.04498876172624999,0.16728814084970467,0.15241577475828116,-0.020155825052583523,0.1335759369928354,-0.22288949422924859,-0.18151339150372114,-0.4317689240266335,-0.09282913946078679,0.5844327434053884,0.03765149289361523,0.46672816178808524,0.08785311040807102,0.5086133703801071,0.29698348924908063
N_Acc_L,-0.19921380017546578,-0.07787353389137497,-0.07981608326290511,-0.04445104672639367,0.03796283977738863,0.036082911789010075,0.35564733115402397,0.09794338582658321,0.3363913372844201,0.1640475470355803,0.304124444076427,0.20167999387735427,0.2836084717927885,-0.13816850345847528,-0.09840718657940233,0.17762563279096252,0.24307767801811242,0.1569535236931503,0.48634610391484584,0.2587132787866522,0.10411086873695927,-0.046352445822523396,0.2917253290806821,0.2822655451685173,-0.11320681144825762,0.18208200454277024,0.2627241859287043,0.2768917881729234,0.44586700065267554,-0.025587334239207483,0.12017487788361988,0.1421383138661783,0.19709353350720746,0.16515189630232585,0.25675601354304334,1.0,0.2754361644897472,-0.06005888391023129,0.18835966879357416,0.4135230245105402,0.35475477350318196,0.09792494713947766,-0.009488146381182916,0.033766616382895395,0.0280004224362496,0.05274049110391679,0.15789793287260295,0.1702359543957656,0.26253444296548367,0.022484526002221377,0.26856535049796687,0.21634980019784775,0.2540419608303912,-0.011277635127639754,0.13886589931716994,0.028574856538296136,0.19732839766120724,0.3799323392190455,0.645437136134813,0.0706879984573108,-0.1585860450855814,0.22260457139435005,0.25933884659140216,0.36807284911885624,0.0008143769296327133,0.14394225753146825,-0.014030954680948601,0.07331042867133347,0.1919664880803586,0.29401844963402785,0.015552744965792087,0.011615310788152332,-0.0859858070362795,0.03500547785582124,0.2650076524389404,0.17119056208949976,0.14950022509400732,-0.09630705533048514,-0.07344435324495592,0.13306442711314212,0.3404212935350988,0.026790149149910184,0.2165084668471025,0.13130298146784786,-0.11362333445987864,0.10659607849241447,-0.11909834631158703,0.5177154089900216,0.21002146182462877,0.2181305032705362,0.2820015873468688,0.06221201345983122,0.21929983337531214,-0.08432591632594921,0.08788519942628922,-0.001710498595253393,0.027122754124411026,-0.14849009281792927,0.0277754586987169,0.1688234568058214,0.2878040769635595,0.6933549726793089,0.18584674658208758,0.2704973364366926,0.293239228166826
Thal_MDm_R,0.09472768510752545,-0.07389082033402614,0.11919634195431253,0.17890742807514948,0.4825263745783117,-0.2635057795341459,0.2851419083747477,0.36947428810959115,0.431487180996822,0.5971162982222198,0.46447852707224624,0.21192705927186414,0.48895154970184385,-0.14504437589341418,-0.3613686999511536,0.26980526593066645,0.554057853861559,0.7294617484350983,0.5312007544621439,0.45973462930748527,0.0068635533542762955,0.22133147663940572,0.5140734187782211,0.3052972234722468,0.23832540048055617,-0.08172906072704406,0.6035765145631026,0.4891343965791171,0.3756739017637411,0.5940400125859324,0.3802190952566577,0.2976514221921711,0.41384967463751626,0.37074419619963583,0.18559172809296307,0.2754361644897472,1.0,0.2398745986373518,0.5286530961936837,0.026245856278403975,0.11970006944732968,0.4842884442780764,0.1832592106334262,0.26530120716808914,-0.043462921440650594,0.08136688230517339,0.4788104770699848,0.3897820978261639,0.571035241434345,0.4741251865918852,0.4596515365797592,0.8538592372702198,0.09690437764443999,-0.10032982990243795,0.14573479000015907,0.3762664325208882,0.48346104831842285,-0.2746055289352809,0.10884616901462144,0.27205570279823693,-0.0784784854466416,0.5522179772561184,0.44248117256145536,0.422567854548974,0.31172002562672657,0.5473616081040629,0.34009530442098335,0.4679440770989279,0.7065591640132695,0.26451777705205737,0.16638164597052033,0.43319627584366466,-0.09749221833890793,0.3723260893631894,0.10026058486235459,0.5859021946571453,-0.018567217620516503,0.40126240416805226,0.26284035004518025,0.17240375556682858,0.4087826106389236,0.2813018059555627,0.5079132329633812,-0.31463350493169306,0.15951276942321294,-0.09402528652350431,-0.2590298094339492,0.306264266061773,0.34323371524514634,0.3645296721003444,0.1587547206247107,0.3432250291976063,0.42114848749006273,0.2822652579892703,0.012911926970602039,0.42443451072885363,0.0985114011209774,0.20207348459186375,0.4939187315084299,0.010112574637506998,0.019561339532997924,0.3138232588580921,0.49864139198851193,0.12698962432211428,-0.047416343325622654
