,Frontal_Med_Orb_L,Temporal_Pole_Mid_L,VTA_R,SN_pc_L,Occipital_Inf_L,Cerebellum_Crus2_L,Thal_LP_R,Cerebellum_3_R,Vermis_7,Frontal_Mid_2_R,Heschl_L,Thal_VPL_R,SupraMarginal_L,SN_pr_R,Thal_AV_R,ParaHippocampal_L,OFCmed_R,ACC_sup_L,Pallidum_R,Postcentral_R,Olfactory_L,Postcentral_L,Thal_PuM_L,Cerebellum_9_R,Cerebellum_10_R,Rectus_L,Fusiform_R,OFClat_R,Cerebellum_Crus1_L,Cingulate_Post_L,Cerebellum_7b_R,Cerebellum_9_L,OFCpost_R,Cerebellum_6_L,Occipital_Mid_R,Thal_PuL_L,Cingulate_Post_R,SupraMarginal_R,ACC_sub_R,Precuneus_R,Frontal_Sup_2_L,Temporal_Mid_L,Temporal_Pole_Mid_R,Calcarine_R,Rolandic_Oper_R,Putamen_L,OFCmed_L,Olfactory_R,Vermis_8,Thal_PuA_L,Thal_MDm_L,Parietal_Sup_R,Thal_MGN_R,Vermis_6,Thal_PuI_R,Amygdala_L,Thal_LGN_R,Red_N_R,Temporal_Mid_R,OFCant_R,Vermis_1_2,Calcarine_L,Cerebellum_7b_L,Rectus_R,Precuneus_L,Frontal_Inf_Orb_2_L,Parietal_Inf_R,ACC_pre_L,Thal_IL_L,Insula_L,Thal_VA_L,Thal_LP_L,OFCant_L,Fusiform_L,Hippocampus_L,Caudate_R,Cerebellum_4_5_R,Thal_LGN_L,Cerebellum_Crus2_R,Cerebellum_8_L,Occipital_Inf_R,Cingulate_Mid_L,Red_N_L,Frontal_Inf_Oper_L,Occipital_Sup_R
Heschl_L,-0.0890350747991103,0.23476951277184516,0.022086947466871874,0.10038653662670673,0.08507109502475618,-0.01093369073092418,0.5540415652942422,0.37886910683473113,-0.02768233558422889,0.2601030166469983,1.0,-0.04219336405576917,0.4750940246262685,0.18850730253406026,0.18572528980654338,0.05893732872622607,-0.06859367211851326,0.07720920254892939,0.24609844101008926,0.37525956643447594,-0.07024497650138044,0.40476210132040225,0.2627794705056881,0.07698655373833617,0.1357966553171261,-0.0394852493308284,0.1076167298532875,-0.06607557030691866,0.010466374230725493,0.18984728515163704,0.05105185109165768,0.07365329326742573,0.14825829136665733,0.13847888235364822,0.19866657215822886,0.03973899031417464,0.22378490126182216,0.35474977754993525,-0.14025539419660515,0.38388601213416584,0.365583036152115,0.1171601265966995,0.17298906752723667,0.28866066714470656,0.3484671218255079,0.28645104659369985,-0.0959496002605784,-0.0895247039246433,-0.11035006498046407,0.10646274287558002,0.37788202894568507,0.28852639488618365,0.32923264409830855,0.11170924936555517,0.15843731175482267,0.24980408811888377,0.22693845068392757,0.08544798106609057,0.1568735131073454,-0.12318932797195364,0.01261016315181475,0.41918692419997355,0.08630853005931464,-0.0972384371973016,0.33661235818365115,0.01217460492450537,0.33394042196206014,-0.04545784051478647,0.01615018915792438,0.46267719810944963,0.26589351959420493,-0.018595183005184462,0.020978059920922127,0.18170429371286215,0.2759143549180537,0.353530693534497,0.22848625586248622,0.2412799260272162,-0.047877670251520114,0.08460808694219009,0.07340890740487219,0.45897824379182617,0.07349568669277173,0.3903699773314794,0.2710214243335248
Thal_VPL_R,0.014453248926782531,-0.1984496490699966,0.27620151810388704,0.04581461830020763,-0.27658339162355344,0.10253324407982474,-0.4318568442208051,-0.0631891468279697,0.05548706214698224,0.42993870797663886,-0.04219336405576917,1.0,0.21280678473037673,0.2582046478981094,0.09593285578899062,0.2578854080961712,0.31463654898762167,0.5844327434053884,0.0744380890544308,-0.3644136448566346,0.29832608331138744,0.05827633967732562,0.2617901649905672,0.17338004834064857,0.13578991938314156,0.27031720033717943,0.07035163178185525,0.26327055497310475,0.01368926157510869,0.293419226195056,-0.2252394308590645,-0.034805676570168725,-0.014802328960130917,0.020500295576738076,-0.41001489395262414,0.11575422969108078,0.2436989889947725,-0.31426223625502825,0.4326552306118775,-0.11495428230639952,0.37479075175466414,0.2496330267172118,-0.23646656709136832,-0.10987179419394384,0.2684215565898555,0.2828464519569553,0.26344635113967185,0.3453863826781322,-0.009465245398979326,0.4960453996916416,0.08751093038929963,-0.5752326189796764,-0.3466434188238624,0.08301004104264713,0.32754744731462143,-0.13335201538687338,0.055268280079520664,0.4856493971197043,-0.2355321597363396,0.49652606031902613,0.5873656457409707,-0.22808973757622805,-0.10472978747206847,0.18101715903791296,0.00516506503335169,0.23647705202728583,-0.434221966227318,0.3354788094127755,0.15779446369400946,0.504981338218761,0.3035531237895735,0.2285124432924712,0.06219498254521702,0.3414084626947523,0.3161252561163972,0.24518709698266247,0.3089599126618093,0.2450311666599759,0.15005002981476231,-0.10707851592538815,-0.2862922790766334,0.13586347049871958,0.48625303320954466,0.1177166370669037,-0.3820398481829557
SupraMarginal_L,-0.13706894632125077,0.013656931455088853,0.0369097674909043,0.22352778639989654,0.15472996374574022,0.19411335104134553,0.3196366822310096,0.5569558214599318,0.0001830203965616612,0.5877557645102954,0.4750940246262685,0.21280678473037673,1.0,0.3282175223167043,0.10418638053529954,0.22509509154606644,0.11182864004275919,0.15241577475828116,0.3210939846340153,0.3133524761998938,0.008715227666151936,0.492376875203997,0.5267254492643433,0.36017187718862087,0.25654124981004384,0.03905651883760854,0.3568430671677584,-0.0013650219180812932,0.29663949748620305,0.5747675644467524,0.12131396185303871,0.256331960947489,0.2377589373144431,0.4188423115765424,0.28639094294854367,0.3589263441689291,0.43690745428052324,0.358411670906509,0.07035648421061545,0.524219666245567,0.36186544849773494,0.4187283256503421,0.16700069233821044,0.38996933466703015,0.506974024303943,0.43387414235012284,-0.0014439153570557435,0.016520527379918912,-0.037547928464060035,0.6029499288218328,0.40112808504932995,0.19396945637149607,0.3134591354642344,0.38851031089548693,0.3313709417154073,0.2761989805665779,0.41785138975811037,0.3922137015416481,0.2644973155568154,0.08030955260764677,0.3108214995344404,0.531514302364034,0.18785994641738948,-0.017195859042369744,0.6475564881959331,0.29852442889190006,0.2984419817808676,0.016213080158752318,0.06127896101570771,0.48467133614834085,0.4188978186490053,0.10980842699594828,0.04856397603874173,0.5370094869945434,0.5461736665656194,0.5102666386021285,0.5398071965026744,0.5330105571514628,0.08582446884641708,0.0814250090357888,0.03699509756134547,0.7015771496692206,0.42584658553300603,0.40126968621132086,0.41331337996724643
SN_pr_R,-0.2779518188453246,-0.00670308886328474,0.322728838683466,0.3117693897857855,-0.35647311755573013,-0.22164570840891165,0.17930262575635905,0.6652621897757182,-0.1952431229915214,0.5181722254816121,0.18850730253406026,0.2582046478981094,0.3282175223167043,1.0,0.22135545795758002,0.38738874538733226,-0.20226012177625316,0.3314033627654431,0.4498415308396011,0.2215607871824153,0.11640658008356104,0.5906675147681483,0.5526544273361794,-0.1174123232548068,0.6426830078864687,-0.033330202195168905,0.49278279848201295,0.4637424785519253,0.08777941917355653,0.43062150594492205,-0.19763857397840492,-0.0302007711761721,0.30692349411228886,-0.037150120350139336,-0.14066430670882124,0.43394725365827247,0.4249473925854456,0.07676240628318926,0.12695596951353644,0.33519087797838426,0.5975886976512123,-0.07076439197427647,-0.18855635222424724,0.04406239643828782,0.48375548329193724,0.48095214826254046,0.027599065510061548,0.2239055788189627,-0.10514684787048936,0.46785907997594567,0.513611072691114,-0.10052625126444033,0.04240489984788599,-0.006609657426288665,0.4551391341753663,0.5729615150993372,0.41106323603005307,0.6749051133577365,0.061406260212363166,0.10665799486227236,0.4950406049404803,0.2541158462235485,-0.23113613478736517,0.0436285424418937,0.5186665651626953,-0.07922644659330244,0.05607781349237233,0.1273263787786882,0.045081581871929004,0.30064322665218646,0.38785606604082007,0.3812618090353524,-0.018136006931300144,0.2628862948551763,0.677596848196923,0.5607307677040436,0.6493796391119966,0.23414287051601548,0.2159788515852144,0.4701425067508546,-0.19670631570746866,0.4727433682967588,0.6639586278362006,0.21819874543139398,0.13501385400288438
Thal_AV_R,0.15097543735203603,0.04939663893860561,0.1664818193048299,0.09964877412669282,-0.5343566106057432,-0.10823594207743871,0.22162625285148851,0.24219005449237335,-0.3318699211300167,0.4671661421692011,0.18572528980654338,0.09593285578899062,0.10418638053529954,0.22135545795758002,1.0,0.4268934587965542,-0.008038171041223648,0.3422353432543916,0.5677570756303254,0.16058625352041447,0.4805488540044416,0.3180823016408843,0.633233354441417,-0.4597612897144904,0.3363230859638345,0.3591487077772869,0.09834293283462722,0.20970419606350074,0.047124441022926275,0.3281737730107183,-0.42283803581697244,-0.44071653257308807,-0.326552183999513,-0.36477736203711986,-0.44991166314000575,0.3563655476856272,0.4939421219633361,-0.09063690018128887,-0.004542911759862478,0.025268297549090848,0.5395226793377984,-0.06392327160107501,-0.17874659323089265,-0.3190725313430334,-0.08612096318867067,0.3607277911262157,0.3793189221693727,0.5688120621804247,-0.07343542371379384,0.17639016493494902,0.6145538566871128,-0.19444456673836066,0.08369511438194786,-0.30270641965361145,0.14102664554053565,-0.10564310205198649,0.22771055111053665,0.1775010721478479,-0.33549825175788195,0.31656668256819137,0.3898492503933552,-0.10243058020206446,-0.47360735366597434,-0.09134506936851075,0.1858781811880624,-0.0777170233508001,-0.16380191234952668,0.30084810505751836,0.11670514556902388,0.45404841070130536,0.4898805864894444,0.05863759402343023,0.25497272902185275,0.015181355537567208,0.4222563426724364,0.5697631767875688,0.48459772655550076,0.0860385238599989,0.21006018927095635,0.30826190551834554,-0.2512767717593415,0.21376937655056022,0.23107900016795582,-0.028046498698603855,-0.14936352336435899
ParaHippocampal_L,0.03489980819624858,-0.0196543805562847,0.24464722073269998,0.2578340636592463,-0.20221431420768685,0.07788464886964723,0.24158773435108205,0.487192409656688,-0.15644261159765238,0.48077897723472945,0.05893732872622607,0.2578854080961712,0.22509509154606644,0.38738874538733226,0.4268934587965542,1.0,-0.003833351628948977,0.2322559935335769,0.5863575803083092,0.2562972360166188,0.17182036141409004,0.39675466480300214,0.4969298229353181,-0.031161990569960267,0.319182034511232,0.2354463015301683,0.2315318744203809,0.07301643029076947,0.05538315271235962,0.23224000870656897,-0.24178898322178033,-0.17543418789252727,-0.007081859931224833,0.03777097315798027,-0.2919535293427359,0.28925865439695797,0.36186473177432615,0.05053017420191293,0.27200097216130603,0.2382401429456078,0.374898302287947,0.3614550447376929,-0.19732517421861887,-0.06957651243522442,0.017459027328469445,0.605108852862733,0.36908222945874086,0.22030510092939387,0.08215424403148762,0.4349661134257693,0.5764628413475648,-0.1250867606762099,0.2219148088067263,0.12509120129214765,0.505269126700184,0.1832295115720544,0.599472644971366,0.467104511725382,-0.2265296769208198,0.18975329035337815,0.5397132360877775,0.16554722385581755,-0.15085790674875454,0.0793768579231886,0.3762583536444013,0.16693066484424815,0.012760725105496515,0.09018861268726301,0.0649843977685997,0.46318376843819836,0.39547640739778894,0.1935624094590757,-0.1476817316960104,0.5430073716167786,0.6926465397146813,0.5972371505212519,0.648128252084661,0.3071422575228328,-0.017745384272233777,0.19612064164454523,-0.2046526988093711,0.2601336142481943,0.5135807759639738,-0.12166482391907028,0.00438004409734696
OFCmed_R,0.27530685192442067,0.03484139843701654,0.11142413223041943,0.021771826347431005,0.1421963372919974,0.5442672206866948,-0.12742175314656445,-0.24052607283571661,-0.024484494896801653,0.05673238794114797,-0.06859367211851326,0.31463654898762167,0.11182864004275919,-0.20226012177625316,-0.008038171041223648,-0.003833351628948977,1.0,0.09019918917796811,-0.08827035080050857,-0.24029398436326044,0.3493413197999503,-0.24191591459568995,-0.1261212432955557,0.35390819454608036,-0.3535669435642497,0.3976023556528502,-0.14648884132771198,-0.1724060906830926,0.13920538333021956,-0.12703861776839773,0.05842927416150784,0.1207509283892047,-0.17175498358125071,0.27988547656366874,-0.19808511972024515,-0.23853936495646896,-0.1679138537678019,-0.20110417573952008,0.35341865011015494,-0.23592587017851688,0.016477485568207408,0.40894789863143266,-0.001835942554176633,-0.017216026131910516,-0.10436980733376902,-0.012512337557838428,0.3006097122012795,0.16872340934617733,0.26589334599526365,0.11128606835864402,-0.002238605234124813,-0.30660217926614997,-0.14783375404351623,0.30064620402812575,-0.0516451423680327,-0.27257064216538407,-0.024553012519194006,0.06944691926087541,-0.2360462914566185,0.4747404463274475,0.1515175003005275,-0.1008930133588185,0.1729623028055435,0.4725885076932946,-0.2104574125389281,0.667884531746507,-0.2977055046044123,0.1893665809288513,0.0425720104813087,0.29242327992827416,0.03732271733128707,0.05001246208267223,0.3534763597561705,0.30901205411602056,0.04799202655004355,0.0012683954758058874,0.03190165368145791,0.23917346260300337,0.2914321024438779,-0.4257475470435538,-0.14666817688615766,-0.23344591563211706,0.0373492119651526,0.09372337661512274,-0.258530006561614
ACC_sup_L,0.03765149289361523,-0.13471618274188757,0.31010346674496786,-0.020155825052583523,-0.3532927755878435,0.12192630506355663,-0.13964275191779663,0.10854869615796096,0.19543166069560425,0.45714575477579605,0.07720920254892939,0.5844327434053884,0.15241577475828116,0.3314033627654431,0.3422353432543916,0.2322559935335769,0.09019918917796811,1.0,0.3874080203180734,-0.2512104066674279,0.46672816178808524,0.07495792689911093,0.3888589668334335,-0.056843792859888276,0.32939120714778375,0.30006779471918116,0.2676873548781944,0.38865826432667056,0.19428207656757784,0.301361061886129,-0.22485860546133643,-0.11987848380858347,-0.015544776965887401,-0.058059973738194465,-0.32731361274892423,0.11503650686985412,0.26009764942331404,-0.1774114091330618,0.3473226371195666,-0.09282913946078679,0.4856247551412813,0.03812472816738671,-0.23683186589688116,-0.14141014292615237,0.2431959756489527,0.3748680303387619,0.3595651713647789,0.5369484568457344,0.1335759369928354,0.36851057806595666,0.24117117316865944,-0.4317689240266335,-0.3063270703853638,-0.05321426280743643,0.30152835561032365,-0.02269796621874422,0.06252119512050307,0.3053848273354487,-0.1285884065962328,0.48627234343492304,0.5138537351832129,-0.09625644594859491,-0.21736765653056825,0.1790876395535124,0.05520662124788111,0.09389209927921956,-0.34485577659000677,0.424692372268707,0.12108343561620889,0.5221483516466503,0.2664597859620617,0.3744532113146029,0.18807936694098795,0.15355068468686786,0.29288679843497956,0.3818247000343845,0.30654346711666897,-0.04123155836094022,0.07704330475127015,0.16728814084970467,-0.22134550543380424,0.12329057703988756,0.3157913915412037,0.04498876172624999,-0.2625319835518884
Pallidum_R,0.0992556081076255,0.16812057072249004,0.18996758605348055,0.17590886632962674,-0.33902198644217935,-0.007905655901104515,0.3032813117932947,0.5882491123713349,-0.11008915117118726,0.5332239472261766,0.24609844101008926,0.0744380890544308,0.3210939846340153,0.4498415308396011,0.5677570756303254,0.5863575803083092,-0.08827035080050857,0.3874080203180734,1.0,0.15572581280042763,0.39880086185706287,0.3386818076076498,0.6284363266684806,-0.19316327193922592,0.5656223171374644,0.20445065073473873,0.5221848453029702,0.27801514701568164,0.2984125212995893,0.3867453528770423,-0.16067984409329736,-0.15554671066103687,0.08712186613320523,-0.002386049561915656,-0.13826961648606015,0.270621985921977,0.4115941558307654,0.026078660043388335,0.19996302979212316,0.2729171114251703,0.4491767936591585,0.09009081198754923,-0.2622068504799547,-0.06095222172509825,0.19525306010533386,0.695404275640126,0.328421905553507,0.42206660742115665,0.05908823792475323,0.4077519510757698,0.6728139618293186,-0.0885324528049514,0.1073938244801674,-0.001688822601839888,0.5275194340337277,0.2866436522087031,0.542707168929742,0.334414723995019,0.00330558073320001,0.19399663416747095,0.44788467320774905,0.24801539342462278,-0.28559114349796044,0.05574304577731831,0.480649691614912,0.002328590232544879,-0.02100835291283776,0.1910827473401575,0.1900002940850363,0.49250390484347456,0.37448919466129754,0.4148922710167064,0.07055783637079485,0.33740989951097383,0.6127889996326795,0.7975742053159072,0.6396387002791457,0.052913565224420485,0.06389160725866308,0.41389063837149404,-0.19002715756811125,0.3445358686555159,0.34249821326701063,0.0868498828575973,0.12489405474117188
Postcentral_R,-0.17166069774235188,0.2237816906698435,-0.2515838772931433,0.3732064241891652,0.30904905878797007,0.028429333871470952,0.6209007071294553,0.6009890407681282,-0.2904486628854778,0.2663636168618923,0.37525956643447594,-0.3644136448566346,0.3133524761998938,0.2215607871824153,0.16058625352041447,0.2562972360166188,-0.24029398436326044,-0.2512104066674279,0.15572581280042763,1.0,-0.1847634866052279,0.7091887938810524,0.26394498662266624,0.021814673757071495,0.00803521955442194,-0.10928683088366715,0.13786963300470628,-0.26724556051032633,0.0702751864336675,0.054830748824453567,0.14973300921521548,0.08741843247207857,0.15515786370067808,0.19135057883146092,0.4124356552919307,0.3237850496313795,0.19842546972557532,0.80681111373494,-0.23577131527733672,0.708866871619647,0.2573516312985843,0.31838335838910325,0.32368391226988946,0.3756897628152355,0.1300517691651906,0.19431627726363282,-0.13052223994252662,-0.17110351855795194,0.007746536264502037,0.06863903189508502,0.4009709952667523,0.7396499733942935,0.7521132305154263,0.17980625522895097,0.07251864697744972,0.42880021275741304,0.478613362634668,0.1421151074366474,0.2569668527865283,-0.2988900274120711,-0.10918413155973519,0.6291175702287889,0.24239324440156546,-0.25279422989229,0.5950741252994887,0.14037535962422182,0.8066776112747297,-0.2654824825035235,-0.09199922335614152,0.15600035333217932,0.2507348483455058,-0.028900498436139312,-0.031062429356661366,0.3331587384223086,0.378491802059147,0.34415477881780826,0.3132695231681557,0.37004754903672876,-0.06452647822825466,0.18314723601942923,0.16069044802183463,0.4753634233513975,0.15030718494493486,0.26174952560675707,0.6629066567539705
Olfactory_L,0.41216510294966846,0.11346493157332274,0.24956715812488975,-0.04481656358662785,-0.2961010680935624,0.2567538802221605,-0.19590455674020943,0.04083519520217303,-0.1402526673675449,0.38273995373038194,-0.07024497650138044,0.29832608331138744,0.008715227666151936,0.11640658008356104,0.4805488540044416,0.17182036141409004,0.3493413197999503,0.46672816178808524,0.39880086185706287,-0.1847634866052279,1.0,0.030761483824750555,0.28119684864954214,-0.11302256881578399,0.13941754580337892,0.6988117089445522,0.18281448062091477,0.3390274134225654,0.10882087316916535,0.14754871783139403,-0.21098238308129927,-0.23483836911435785,-0.23155568333358445,-0.09587455212602987,-0.33473762996389095,0.04364485929812729,0.19090598559544406,-0.20212963282417004,0.22539178709263752,-0.13763963718240652,0.42084510148815996,0.0688946727913641,-0.23431570155453896,-0.20565260511799816,0.02443567251821362,0.2520164065441397,0.6984718551006444,0.8480885316294531,0.12955734239149963,0.15328971943267775,0.19820571406595033,-0.37519722522333104,-0.20218859502353417,-0.08169426769944435,0.11494746402153733,-0.2472699080715978,0.0545297639138727,0.15889662529604937,-0.18220059175989956,0.7194404991321602,0.32498510338747355,-0.13524245213538189,-0.2350390752702331,0.12486676038769082,-0.004000036199962716,0.35101443757277573,-0.3493000200452935,0.23940041746860138,0.24761073425585498,0.3587658915517398,0.20138438741277515,0.2506187000734811,0.6995524256627965,0.12099763558069473,0.21442827235293624,0.3071942551991382,0.27753095722070986,-0.0982956630042567,0.2456896482716116,0.02855771943257166,-0.17802139748542128,-0.08679236990209803,0.15417277061883944,0.0014244436922321614,-0.23891387618541948
Postcentral_L,-0.2668598581345828,0.05610841897822975,0.03773794219876689,0.2810589671583289,-0.14315680785817878,-0.12252589299569536,0.39559283866251604,0.7192748966088229,-0.3469811128054402,0.6736394142948764,0.40476210132040225,0.05827633967732562,0.492376875203997,0.5906675147681483,0.3180823016408843,0.39675466480300214,-0.24191591459568995,0.07495792689911093,0.3386818076076498,0.7091887938810524,0.030761483824750555,1.0,0.5594446778394537,-0.08518410592817331,0.4555917320107062,0.04709897648323486,0.4000033990176892,0.23606772421230227,-0.0424001607738398,0.39464913466695833,-0.11575803510043438,-0.01739549613137471,0.24004046705769286,0.03988574172339919,0.05307540294753857,0.575679323146417,0.5233365313682796,0.5224173167990169,0.025611991586832347,0.6366355099793285,0.6733366199601699,0.1393948697373852,0.04457028463771699,0.2658945528811273,0.5404768990801592,0.48307193469530774,0.10439822238479243,0.18251738260176795,-0.19998335253723185,0.33625047830182037,0.5360508144750731,0.23765294134389278,0.4180171087141291,0.07760258254945532,0.39306270801123494,0.46480621412846923,0.5649431472116551,0.5180499585805413,0.2289316740200145,0.027632879214569566,0.32001732253522364,0.48321196384246384,-0.051705774882651455,-0.09806472497859142,0.6652817064505782,0.024319575415856057,0.40855510019990005,0.03608387085808529,-0.041829215321924754,0.36510234205126835,0.5327659827196923,0.18095968599356468,0.103085630929723,0.3512511316095991,0.7098036315788664,0.6390250431291882,0.6562483615223721,0.45981427199809477,0.14871874852632327,0.42526540198886975,-0.038200399264345784,0.6258575399997843,0.5553872442841311,0.3526390864286641,0.39028377605472037
Thal_PuM_L,-0.12294934655859743,0.038431539280401716,0.18804033101366344,0.1775671523007703,-0.4439192840271675,-0.11526552717270351,0.2890677261340186,0.6213689530916804,-0.23364471939162784,0.6993875764698727,0.2627794705056881,0.2617901649905672,0.5267254492643433,0.5526544273361794,0.633233354441417,0.4969298229353181,-0.1261212432955557,0.3888589668334335,0.6284363266684806,0.26394498662266624,0.28119684864954214,0.5594446778394537,1.0,-0.24210720902950458,0.6262042233301144,0.273444478721257,0.451438266992194,0.3466351492545993,0.25787549872682775,0.7384764327206541,-0.3522831326719571,-0.19851988870298634,-0.038668359871288416,-0.10724931010562666,-0.20337457153187022,0.5853942386137791,0.7898372851761747,0.053612375342815946,0.12016573057868839,0.38847809149549956,0.6454089471297508,0.06186875770946733,-0.06040464791789679,-0.046943328049705926,0.31569951183986156,0.6345341520198984,0.27789960500596933,0.42093252893621247,-0.04959117984026903,0.6920953715404928,0.6199541044850633,-0.10066822656758176,0.19803999717864756,-0.06735367718587822,0.5147950437245444,0.17869173423847404,0.5082694703951124,0.5004946185069082,-0.043798709550468835,0.2441247663384751,0.606029813424975,0.23450937444089562,-0.3636499781694409,-0.09921376502605651,0.6616947892756625,-0.10341481990594528,-0.01093765817066784,0.21346724673924897,-0.0029960635051453576,0.49135572226807117,0.6230440430988733,0.22810659187945764,0.1249388193615502,0.30519407024689693,0.7620829238765054,0.7015274932930665,0.7665061506017156,0.40338192101052023,0.2401798639910587,0.414981147270411,-0.17544959047694295,0.66260456366028,0.5245050616472238,0.0904529832990198,0.14231793380152907
Cerebellum_9_R,0.11336326508534335,-0.11152083476840138,-0.1460114274981371,0.2294659674866466,0.7286786020925415,0.4740105416644608,0.052815075936322016,0.06399017135015515,0.39703197654562167,0.001529100398716033,0.07698655373833617,0.17338004834064857,0.36017187718862087,-0.1174123232548068,-0.4597612897144904,-0.031161990569960267,0.35390819454608036,-0.056843792859888276,-0.19316327193922592,0.021814673757071495,-0.11302256881578399,-0.08518410592817331,-0.24210720902950458,1.0,-0.3782849380985303,-0.13637792233840218,0.18118638892293637,-0.33272487796252953,0.2533819344327961,-0.20943828563923805,0.5056442691697445,0.735138655915988,0.3626302623375659,0.8765496628013569,0.5090739938703569,-0.26596637535890244,-0.31250728026035696,0.29658328965260267,-0.005563142739431048,0.32074871105708813,-0.2940234142354354,0.6638216816028986,0.14767829913246416,0.6461136997164239,0.2147347302890759,-0.09136557136471525,-0.1765574463245035,-0.31539306753847546,0.330894103948778,0.29288445726231976,-0.17493684115790878,0.18101578397422674,0.18047829476183205,0.8723352246757146,0.04457884968779313,0.1620337884423607,0.07938553337912937,0.06595900787309586,0.42585367983581923,-0.023786201508166252,0.020750495845166573,0.4866564480973949,0.7786800185418609,0.06503752000360628,0.186469824906269,0.5799864281965461,0.3095549487932902,-0.2398073396926546,0.14247515861979473,0.0704446432223017,-0.21543579495405496,0.22457060847585555,-0.02390545978131035,0.6082459609744261,-0.005203117375423269,-0.12375051185704276,0.017335754530718474,0.21179089177423116,-0.016997294096519736,-0.455581312782969,0.2903494978266127,0.07450668804856443,-0.0038709679571884634,0.07885078649049017,0.3505899528186808
Cerebellum_10_R,-0.30657071206051323,0.04976679715515176,0.23327659780030038,-0.09642011246592884,-0.6190007354039324,-0.44437881769960375,0.18459935943689673,0.6201753935088604,-0.062141449751185664,0.601971564330374,0.1357966553171261,0.13578991938314156,0.25654124981004384,0.6426830078864687,0.3363230859638345,0.319182034511232,-0.3535669435642497,0.32939120714778375,0.5656223171374644,0.00803521955442194,0.13941754580337892,0.4555917320107062,0.6262042233301144,-0.3782849380985303,1.0,0.05908799771267549,0.6000592453279256,0.7198851683659498,0.046468095785053676,0.5510000287337512,-0.36024224733536325,-0.17351746398236254,0.21978679499904,-0.2661581727560093,-0.19882732323214575,0.413383552735352,0.5906729998513582,-0.058472295696662485,0.23329603687524797,0.2567647308476097,0.5637473928273983,-0.4139952148840265,-0.24944683261399644,-0.13507196320626008,0.4921701310551237,0.5656059849269702,0.19533536704065022,0.362477670759763,-0.15637909541560083,0.3434768453915581,0.41131456350240914,-0.21341109386792256,-0.13611467655466014,-0.2804774158849115,0.5495033974061114,0.3715161843832098,0.3811469874701779,0.4327434750474654,0.1387542665192675,0.1999830896080064,0.5107389731103095,0.06730905555882039,-0.4443558794259466,0.14662184946621343,0.5003640316721191,-0.44068669292084317,-0.08491466372984335,0.3039054547001673,-0.1252092548705477,0.15845787549829818,0.4530023883870476,0.30154065832547805,0.03987731374782756,-0.022270069468021205,0.5263223688051853,0.5520292390411492,0.631730356571194,0.006993670570561126,0.15725031363361044,0.6913221449671705,-0.16096364442829023,0.4610493034928802,0.4496321532418816,0.06932258223600947,0.1385264682869397
Rectus_L,0.3566674108173012,0.14981905354490826,0.16366098433856155,-0.26713797068377615,-0.304408857379642,0.3838194821305068,-0.08329244947641905,-0.04852544565196125,-0.1350286281614161,0.3451275141815675,-0.0394852493308284,0.27031720033717943,0.03905651883760854,-0.033330202195168905,0.3591487077772869,0.2354463015301683,0.3976023556528502,0.30006779471918116,0.20445065073473873,-0.10928683088366715,0.6988117089445522,0.04709897648323486,0.273444478721257,-0.13637792233840218,0.05908799771267549,1.0,-0.04242593370458034,0.29286155384296503,-0.06008174302817431,0.13110253510996558,-0.2541977244267442,-0.3799112856516083,-0.36657900070176247,-0.19651638025851167,-0.3733331787021744,-0.004694026762902252,0.1745947306497866,-0.129564250919737,0.384002143425819,-0.26509547976384623,0.4210212857813475,0.038426753242612695,-0.012002610104663846,-0.3120605211172041,-0.029323820139592734,0.41882588466583914,0.8528670581177875,0.5947773923397672,0.08608951130700963,0.12149411993152776,0.14386875874369748,-0.38192024632499744,-0.18677023375480245,-0.13716474165311776,0.25992282371533115,-0.3482551427764165,0.04556638384010885,0.16230569536509337,-0.2954720277574084,0.7198922406027848,0.24729543952388408,-0.2450092848301025,-0.20761343727402662,0.3268719835736131,-0.11009597567661278,0.2247628847894513,-0.35484332410066477,0.35868104724052347,-0.1848514288209187,0.29867400645713327,0.34092561503684543,-0.017711682689988194,0.6578507896218672,0.07718139223390173,0.2122155291241581,0.14560863071807179,0.1994348318229425,0.1447067613815729,0.10986439777645564,-0.1479485915111489,-0.09113559800291177,-0.12639502642055134,0.17032521776434156,0.040877949977969376,-0.3191833350376291
