,Cerebellum_7b_L,SN_pc_L,Cerebellum_Crus1_R,Occipital_Mid_R,Supp_Motor_Area_L,Paracentral_Lobule_R,Thal_PuL_L,Temporal_Pole_Mid_R,Occipital_Sup_R,Thal_IL_R,Vermis_6,Thal_VL_R,Cerebellum_10_L,Frontal_Inf_Orb_2_L,ACC_sub_L,Parietal_Inf_L,ParaHippocampal_R,Cuneus_L,Frontal_Sup_2_L,Parietal_Sup_L,OFCmed_R,LC_L,Paracentral_Lobule_L,ACC_pre_L,Hippocampus_R,SN_pc_R,Thal_AV_R,SN_pr_R,Red_N_L,Supp_Motor_Area_R,Vermis_8,Temporal_Sup_L,Thal_PuA_R,Temporal_Sup_R,Thal_PuI_R,Frontal_Inf_Oper_R,Thal_VA_R,ACC_sup_L,Cerebellum_9_R,Olfactory_R,Lingual_R,OFCpost_R,N_Acc_L,Thal_MDl_L,Precuneus_L,Cingulate_Mid_R,ACC_sub_R,OFCant_L,Cingulate_Post_R,Thal_LP_L,Occipital_Sup_L,Occipital_Mid_L,Olfactory_L,Thal_MDm_R,Cerebellum_3_R
OFCmed_R,0.021462947723507042,0.12472121131729622,-0.15429645216014226,-0.3026415765297425,-0.2992293500584732,-0.06561724863280273,0.05590654600465079,0.2724313898202338,-0.2045046764567107,0.05239083906871187,0.26521636258851816,-0.07402535227226638,-0.017470138220404344,0.6334923834215044,0.5335230261564206,-0.14108483309974892,0.4573759108319701,-0.2552676460396446,0.09480665154677415,0.041970388585494935,1.0,-0.30827832501733204,-0.11846890925565001,0.4162264343210747,0.28707104990090326,0.04231656398466828,-0.0013064321142586383,0.13399455853149456,-0.55987902194563,-0.3066450050437394,-0.09335329495249299,0.2244603141442434,-0.29642365930376746,0.026532049650784234,-0.29281719112357874,-0.32562243420891895,0.2795815484831913,-0.10383726853057552,-0.008074567698638015,0.24206902010427653,-0.1886498338097414,0.8511711219773438,0.11647833052751727,-0.05455091334516165,-0.16374118736008092,-0.11562557840608408,0.5790320898633416,0.30695306421019275,0.16798312610844954,-0.3573379840144511,-0.12429866530691705,0.18330072505220313,-0.01411531771073228,-0.31084313748716996,0.28013221561674634
LC_L,-0.5191996638416461,0.14194075520158664,-0.16569246458408143,0.10205725284654278,0.14971529550358056,0.19622491886430143,0.01105254861830019,0.3166737755657112,0.059408206576443454,-0.13569163796879646,-0.34582545098738254,-0.02383744651275251,-0.10892047441924783,-0.25981774732870344,0.11443391050689906,0.13921063082592505,0.1915951348028281,0.048183268243584196,0.18322293772910822,0.12305901160046943,-0.30827832501733204,1.0,0.12044562364260053,0.09787135010029453,0.14233486733543282,0.22796793022978257,-0.16850967866501793,0.3898006573266415,0.5473856212057571,0.18601839545057242,-0.3349343199234688,-0.11923889064814208,-0.023428483611548055,0.32351254186732303,-0.15646355764824316,0.28158248326117025,0.0034280819115071652,0.15564642869560674,0.03599689136692772,0.3838787106231509,0.1297709658560118,-0.1060919081577872,-0.23605628740773332,0.015863189684425835,0.21650256567526255,0.20752672410781767,-0.028548840832962434,0.28213300749352865,0.1659890018646145,0.238659722721008,0.0365975939852683,-0.16480081065606356,-0.11408366815364641,0.027037288541231125,0.2130393942421008
Paracentral_Lobule_L,-0.3337475544076004,-0.42455608593961974,0.09023858917506479,0.6840363186433307,0.6551743180975557,0.8112319448226851,0.14020274804544972,0.22048012304703388,0.80500735115377,0.28125220760064185,0.1084975468965752,0.4543481121115858,-0.10177569866222602,0.02269879578121377,-0.24146499794888204,0.8257702593549519,-0.12491080564274874,0.7440567560974576,0.5340066150562351,0.7799716871497655,-0.11846890925565001,0.12044562364260053,1.0,-0.027211135219541615,0.06818894226786591,-0.3287342274897098,0.2801246619534981,-0.2670833819689314,0.2999210291302913,0.7009776349690838,-0.04578537670512639,0.4361422756742653,0.621845358491508,0.20368032267804176,0.6450984473680853,0.4212402346687067,-0.2422684126157845,0.19496014827510585,0.18153412162165114,0.07182230066972366,0.4585906603668593,0.023511912194879143,0.004059557987961579,0.44656698998454303,0.9041922089102754,0.6257716894701864,-0.1863956784481572,-0.12415732980317201,0.12627237555159113,0.6714640978533524,0.7492717559974198,0.2672483705898282,0.3129088043162384,0.5820910658569518,0.016825733565306488
ACC_pre_L,-0.2789788281806135,0.21606964511273163,0.022440327286664213,-0.15798553823067768,-0.3423920229455892,-0.02772528782501985,0.2169916484227014,0.5836743363462341,-0.009316111870040186,0.17943584320065384,-0.2019422425525823,-0.028268919145149306,-0.24485064399571868,0.11120909498265512,0.7490852610260356,-0.11527794851578108,0.5023906988197392,-0.2047106667146863,0.4091693435659267,0.007116338551989869,0.4162264343210747,0.09787135010029453,-0.027211135219541615,1.0,0.23742630136468068,0.23373437520379747,-0.05892368056069544,0.39292438384063066,-0.04430572935367245,-0.3968460188998849,-0.29864671586295866,-0.05725226756378592,-0.3859413232472369,0.13492250067869158,-0.3359994988765236,-0.16447053777554857,0.5366991642003022,0.033244685919418586,0.026865835356570795,0.6205813398681924,-0.06626045204905368,0.5830527165935406,-0.07442766591860472,0.05234090778703286,-0.030733989192561356,0.04473091298248074,0.7574422827238723,0.4239483396533844,0.312311083379653,-0.30236546099735767,-0.3203742425727795,-0.23661405699364962,-0.47405779122110353,-0.27585465038417917,0.26038285019759216
Hippocampus_R,0.04888411235259656,0.0848895352909771,0.01316375818524777,-0.03395285533780243,0.18994067812256618,0.1494131157304196,0.2906956305629777,0.2884688968569515,-0.008968655875609924,0.5555681660219246,0.24580661813375596,0.5375825785545433,0.13821918023155544,0.5768449802740603,0.3094494405288087,-0.13909009469337014,0.5963714657301217,-0.0062199664655151156,0.3152077130014794,-0.1808776499299112,0.28707104990090326,0.14233486733543282,0.06818894226786591,0.23742630136468068,1.0,0.11652310874146572,0.45747359724099146,0.3004294656127955,0.16470989660295687,0.19651042177162578,0.16138593264239637,0.29342727085428827,-0.12265875373912564,0.5924649916423157,-0.16816942739781307,0.4090232832388407,0.4855339957832856,0.4829845887697158,0.44103929069798936,0.6185813515831595,0.36356466126491604,0.36804124727647997,0.21099684214199085,0.5153985336377659,0.09596311993128076,0.48682606827928593,0.427949890891058,0.35892840179800023,0.6914227164212275,-0.10459485164811635,-0.16126317026188242,-0.233775832317116,0.2635256673032472,0.23684959203816744,0.6934352257134255
SN_pc_R,0.22728577508848222,0.9024704171722734,0.03291679999870594,-0.40371930500966413,-0.0952448214953511,-0.07980761124814889,0.020649844219852772,0.007168940968161692,-0.37003691773615827,0.15816805543067863,0.09823267683307269,0.06132803536357155,0.49941132248808956,0.04332653025077848,0.19636237062282946,-0.27400587771830726,0.6053363311206996,-0.22359498836255848,0.16546238665715582,-0.29382511697309566,0.04231656398466828,0.22796793022978257,-0.3287342274897098,0.23373437520379747,0.11652310874146572,1.0,0.21706133432232363,0.7441324765564744,0.0469556923466363,-0.10930120371483079,0.18378530904058976,0.19495983477650328,-0.1445161848561405,-0.045188495551099585,-0.40904914901874206,-0.15111613234366328,0.1691695018343895,0.16201870467928736,0.2856344451785711,0.2518115676237615,0.17978429551083935,0.10030345120629881,0.3024580770721461,-0.2547482423731529,-0.2170915536869441,0.08386882838384056,0.3672431778570807,0.1873758744787622,0.33922253864956897,-0.25309132707366344,-0.22967871721590438,-0.07680715496014004,-0.3189680264044584,-0.15599369338432115,0.3276990959324572
Thal_AV_R,0.2478598688568522,0.1867673877743153,0.10627565590049691,0.10824816381395523,0.38475102016791773,0.30734133672336794,0.024487653785259616,-0.2588559195787475,0.23828403224843936,0.7836106227136963,0.25283550784258324,0.8572053724268849,0.23564608901888287,0.4147734138149083,-0.26392603062465736,0.3509018677772144,0.1741690568982499,0.35092689244683184,0.3741778870100077,0.1923332188610997,-0.0013064321142586383,-0.16850967866501793,0.2801246619534981,-0.05892368056069544,0.45747359724099146,0.21706133432232363,1.0,-0.01824264650520611,-0.04815157815025222,0.2845067953620121,0.18435789239826703,0.7453044665115818,0.5063552512719195,-0.00397826920762002,0.40422224129135503,0.1449885605677016,0.09918965558880254,0.5074399503685836,0.3561109520147564,0.014215452444884848,0.46419627016775805,-0.012919853284286468,0.5046001885454322,0.58061876839475,0.313165996965301,0.452009317714108,0.047290941794429976,-0.24305649784685757,0.452211823559344,0.16681702772718404,0.38380432945819415,0.17321443163147235,0.38134673520421086,0.6343926955368395,0.250143672499006
SN_pr_R,-0.004212944540415795,0.7059368481108996,0.04067321278232795,-0.2839629917819859,-0.15112378199349383,-0.007459030277770286,0.13120879650698952,0.4052147396687073,-0.3180238479567373,0.09069199811586393,0.08578352119905538,-0.0530534194756516,0.36790188903192855,0.0928584613934822,0.44168050596515607,-0.343729449806895,0.7049343151580129,-0.26395176408867005,0.1733889741575695,-0.33498008598769513,0.13399455853149456,0.3898006573266415,-0.2670833819689314,0.39292438384063066,0.3004294656127955,0.7441324765564744,-0.01824264650520611,1.0,0.19236175363155295,-0.09747406863171733,0.05475296758049373,0.03252370230355461,-0.35565087505646864,0.3757169275800996,-0.5648237483097693,0.08255858282688062,0.3525707642887117,0.15651096747095142,0.32404552373267936,0.5246604059419053,0.2158147254802802,0.30071556049810694,0.08678073475904627,-0.12745323849663573,-0.16506131066527674,0.1710621563317038,0.489007621218731,0.42622850330897527,0.4087337968644875,-0.2959609668776093,-0.33819273126578314,-0.24540905324478723,-0.3102907278071226,-0.21239216144655543,0.4818130013423784
Red_N_L,-0.1670201081099608,-0.06523982570885642,0.22257679622946333,0.24489262844252616,0.3522270616383621,0.3293311799680691,0.23145466928960298,0.2879699596612712,0.20945449123263044,0.13752315782992725,-0.10447507323165632,0.13200053854609164,0.08508673523852373,-0.2631024191593897,-0.12158908131061708,0.1540125121027307,0.035305566480489804,0.2965652957692108,0.2794526384412014,0.04813139713399088,-0.55987902194563,0.5473856212057571,0.2999210291302913,-0.04430572935367245,0.16470989660295687,0.0469556923466363,-0.04815157815025222,0.19236175363155295,1.0,0.46812007947997825,0.12363009664294469,-0.12217982862043533,0.023830661700062396,0.3887973477343478,0.07904455794501784,0.4664144250845569,0.1158146025843225,0.26859887436024305,0.32494697867714556,0.255135886704767,0.46576107472690403,-0.38732299960200384,-0.1329050048563217,0.2732279704779368,0.3013826724403937,0.3552230650200543,-0.22776280086592487,0.02036439651700143,0.2442767937214682,0.248351970404863,0.06921268671703687,-0.23227868156335915,0.09956755022526372,0.22048922920872535,0.15977513085238815
Supp_Motor_Area_R,0.0812355976277813,-0.2016165610032992,0.17249404229933707,0.45772247584126763,0.8773850693712567,0.7412061100725063,0.24157638795409764,0.03052113060106848,0.47394330209227514,0.2949207834595383,0.28189299926184713,0.43839169732888844,0.33653514742216106,0.06683409608552367,-0.41022473388233643,0.47170917850751365,-0.12386658076591853,0.5998643445778171,0.485197254540719,0.3868675988326606,-0.3066450050437394,0.18601839545057242,0.7009776349690838,-0.3968460188998849,0.19651042177162578,-0.10930120371483079,0.2845067953620121,-0.09747406863171733,0.46812007947997825,1.0,0.3346147515569726,0.38576429599819895,0.46317176650113623,0.256534432859484,0.4628755750584901,0.5575497810659593,-0.19720099229578036,0.37583591407753103,0.5047235748849102,0.0327458272396705,0.6346196119741602,-0.28986928467344103,0.22893445382369584,0.35540344336687846,0.6511480122847663,0.7225996605606549,-0.3473373539307091,-0.16245384045858244,0.2917183431637201,0.49424816187397014,0.5710030430686651,0.29628844945203575,0.5180652001177394,0.5319332521495279,0.15574731703719674
Vermis_8,0.8033724986709905,0.1730053192093571,0.6684896455441407,0.004206016972287476,0.2663295175499185,0.07191432240330706,0.15909544896740813,-0.14638189313554606,-0.0674371878611729,0.23301592831679738,0.7514518456149819,0.17796837313679573,0.7613460681132729,0.1907595653761903,-0.3243202806792878,-0.2827895923266059,0.03340887010740786,0.07985069576283994,-0.015891505651979228,-0.2983272192836355,-0.09335329495249299,-0.3349343199234688,-0.04578537670512639,-0.29864671586295866,0.16138593264239637,0.18378530904058976,0.18435789239826703,0.05475296758049373,0.12363009664294469,0.3346147515569726,1.0,0.1244749325160351,0.10928141033050022,0.09379578504380526,0.16425275514156146,0.2335421897158028,-0.09326372964471344,0.1316208053520024,0.5715496598017156,-0.1355238893704931,0.46556470911744896,-0.23237188352885235,0.20890028745523395,0.02834947109185619,-0.1113740001874216,0.12699611210613132,-0.17912837786963706,-0.14272227314334446,0.11767581357177297,-0.0531360617601141,-0.10886697407575348,0.17823592316241682,0.18941056228044736,0.23984683802550225,0.18820069073312262
Temporal_Sup_L,0.15243047890007258,0.18763305643514952,0.0973776190391742,0.1518086394038896,0.49501856725367777,0.5222484148935638,0.14033267892435128,-0.14589066041040225,0.3118275508713206,0.5780636243816023,0.2990324842720705,0.7044781469988995,0.33939971761156645,0.5372798587968393,-0.23766681579335439,0.5502256662530113,0.14417151719246205,0.44439939661693534,0.5328949392374862,0.48184351359108707,0.2244603141442434,-0.11923889064814208,0.4361422756742653,-0.05725226756378592,0.29342727085428827,0.19495983477650328,0.7453044665115818,0.03252370230355461,-0.12217982862043533,0.38576429599819895,0.1244749325160351,1.0,0.60443530772641,-0.03702748084338603,0.4829696935515863,0.05831358783344468,-0.13551310754867785,0.36969572890715574,0.4412113164622214,-0.08015516561479394,0.5843510610952185,0.14567192164084208,0.5520974730107385,0.39422217676015064,0.4995272883444182,0.5326045392998018,0.03856442841034432,-0.20775742170464148,0.4326281022455541,0.28931487306927245,0.6542677006307247,0.5393829109179701,0.4151274811628365,0.6048422207951346,0.1996936567706704
Thal_PuA_R,-0.0008512292093821213,-0.1484859763289425,0.2247192482752316,0.682238181335266,0.5120486617603492,0.4988199590853309,-0.0338364230321187,-0.33222798257454,0.7138496743984115,0.2689790727470867,0.22240114825200488,0.5950946208250913,0.04327575138928003,-0.06967608958648049,-0.6580182539734942,0.7017441807561149,-0.32591573851475086,0.6779858568295832,0.19252133837793126,0.6088525608274286,-0.29642365930376746,-0.023428483611548055,0.621845358491508,-0.3859413232472369,-0.12265875373912564,-0.1445161848561405,0.5063552512719195,-0.35565087505646864,0.023830661700062396,0.46317176650113623,0.10928141033050022,0.60443530772641,1.0,-0.06967842210842544,0.8788826946240346,0.3240515820922311,-0.6461205086154007,0.16216742902411083,0.04906734148316582,-0.3707776286213118,0.4408623203516173,-0.28104421962849546,0.0610859421510252,0.3087278926809487,0.6931325043856237,0.4053963522353943,-0.5032587378460913,-0.29015585851798115,-0.055093901886134194,0.793789602456256,0.8039851802479556,0.4703188393277883,0.2581188094151038,0.8095141709935455,-0.18552899460160846
Temporal_Sup_R,-0.13606953631603289,-0.032838027407882366,0.22016932873704703,0.34744247344633916,0.166968177997981,0.14191964498107584,0.33035557543558264,0.4889205492400332,0.20612843210642728,0.100868594612375,0.2500147403419876,0.27489395221129964,0.013514552040401445,0.19780194035157225,0.21833174435813021,-0.1474725008827955,0.38741540897809285,0.049455888373611846,0.12233118965504369,-0.13842861905424494,0.026532049650784234,0.32351254186732303,0.20368032267804176,0.13492250067869158,0.5924649916423157,-0.045188495551099585,-0.00397826920762002,0.3757169275800996,0.3887973477343478,0.256534432859484,0.09379578504380526,-0.03702748084338603,-0.06967842210842544,1.0,-0.1777759177336681,0.8032317819802869,0.20078441783571338,0.43268149025457037,0.25080012686737907,0.5199491605521959,0.3743481196111122,0.19796836865346665,-0.3260950823618088,0.42069535884271303,0.23178771025345674,0.5366561998506372,0.11703350690045541,0.5195494438539819,0.5279398061640502,0.23885888693385193,-0.13071035603241288,-0.25110842647425835,-0.014055367618556644,0.24136475847939576,0.49024764843290275
Thal_PuI_R,0.058251454937150844,-0.4142473892754283,0.2933133144183441,0.6614580381383797,0.47459724633578926,0.4863631187438025,-0.023549323644026142,-0.28057608002481377,0.7359359199418037,0.31718311457075693,0.1875679424881114,0.4937418471088832,-0.023346966671265238,-0.0924020991704606,-0.6425211506057268,0.7055749827857931,-0.5005374057134133,0.7299177774118981,0.20330303829077767,0.6186302294633175,-0.29281719112357874,-0.15646355764824316,0.6450984473680853,-0.3359994988765236,-0.16816942739781307,-0.40904914901874206,0.40422224129135503,-0.5648237483097693,0.07904455794501784,0.4628755750584901,0.16425275514156146,0.4829696935515863,0.8788826946240346,-0.1777759177336681,1.0,0.23443807492286772,-0.5152617111698379,0.022207746436382264,0.07411014653372909,-0.3976057248432762,0.43666606584271883,-0.3351479858934395,0.06957326034103602,0.37500419855361766,0.6487110284864375,0.29206693069214945,-0.5255274418549013,-0.43974537566165534,-0.1582442964146235,0.6512515781673971,0.7636476049713585,0.45940224043381356,0.3677360278135848,0.7515607921165499,-0.28457737374252595
Frontal_Inf_Oper_R,-0.026900622924336544,-0.15428070044662837,0.31419634314930384,0.613709124097965,0.4925510223035248,0.2840066625798708,0.31402273727747654,0.20692595492997112,0.45904117983280945,0.1644374361638889,0.2598894531267369,0.47649945621910034,0.07439654169783672,0.029175518009697855,-0.16682026083190069,0.07193898021736166,0.07214340621219847,0.31374200135955294,0.19239413107103753,0.011829084363112446,-0.32562243420891895,0.28158248326117025,0.4212402346687067,-0.16447053777554857,0.4090232832388407,-0.15111613234366328,0.1449885605677016,0.08255858282688062,0.4664144250845569,0.5575497810659593,0.2335421897158028,0.05831358783344468,0.3240515820922311,0.8032317819802869,0.23443807492286772,1.0,-0.09894427644429139,0.5525343417739713,0.27554029328372986,0.2564876164033485,0.5227080678243498,-0.1887185751176965,-0.23704685618691884,0.5080802170631669,0.44834889431933755,0.6829733516611438,-0.24881619937674262,0.30795068322624514,0.42483237722473627,0.5695071825678975,0.16202943375917334,-0.05561831035042871,0.09854986920497656,0.5684086650811057,0.27144273793619356
Thal_VA_R,0.01976284348020449,0.15998244514224008,-0.1519636549308149,-0.4449554566686033,-0.22507519979615867,-0.19821966949600175,0.1444332560967087,0.4535582656927135,-0.37224082269120845,0.4636627057437994,-0.14498126235949402,0.06544087626784578,-0.014864245890815555,0.28783013245613354,0.6149268514562207,-0.30553287425512227,0.531791683580768,-0.23124460078313597,0.28011933729583877,-0.32337042723270637,0.2795815484831913,0.0034280819115071652,-0.2422684126157845,0.5366991642003022,0.4855339957832856,0.1691695018343895,0.09918965558880254,0.3525707642887117,0.1158146025843225,-0.19720099229578036,-0.09326372964471344,-0.13551310754867785,-0.6461205086154007,0.20078441783571338,-0.5152617111698379,-0.09894427644429139,1.0,0.1792960658576187,0.22144083149085855,0.5902371936649111,0.012545323567760731,0.3373436753735095,0.17220907929518506,0.3650076161204085,-0.2740109739265044,0.054066177942237684,0.6048864241981918,0.20805795042854047,0.4890895890445111,-0.6635983333187614,-0.4345815375699789,-0.4055763427763478,0.08987624216564263,-0.3005688578134223,0.47848941571409265
ACC_sup_L,0.12064411847895323,0.18165348493464775,0.20805836290444515,0.02391022166224682,0.5505618458392988,0.12717011452798627,0.43034793901166835,-0.012625315846570877,-0.00572534213518138,0.4039437774097584,0.15620291211907938,0.6770207042312679,0.1761162608479448,0.40310646434109804,-0.07585889379368184,0.018629957192216908,0.1769290184868827,0.0007940175709366669,0.5188551959117995,-0.033930849054456994,-0.10383726853057552,0.15564642869560674,0.19496014827510585,0.033244685919418586,0.4829845887697158,0.16201870467928736,0.5074399503685836,0.15651096747095142,0.26859887436024305,0.37583591407753103,0.1316208053520024,0.36969572890715574,0.16216742902411083,0.43268149025457037,0.022207746436382264,0.5525343417739713,0.1792960658576187,1.0,0.40779318316209573,0.2005792623917877,0.42549526052103254,-0.12441044067624778,0.1638097960974201,0.5110428701257622,0.16736780312406446,0.6714922878819813,0.0005773845052725131,0.0864351853000845,0.74090333444191,0.2613821467607001,0.05177073145242185,0.12564763281561914,0.15982208102812043,0.44357184902821745,0.31513168456954616
Cerebellum_9_R,0.46945318494334215,0.24425371038783367,0.5108227723508304,-0.09003839231581715,0.514208091444658,0.41977852195491144,0.3131067755919516,0.18460042642811436,-0.042014802274937264,0.47091659898223964,0.4926852762254761,0.3941104386000839,0.7182336140292259,0.3953837698054772,-0.041400709837915266,0.0007318496024385184,0.24649706603042928,0.14052732607211604,0.5011204554888864,-0.04404442942340254,-0.008074567698638015,0.03599689136692772,0.18153412162165114,0.026865835356570795,0.44103929069798936,0.2856344451785711,0.3561109520147564,0.32404552373267936,0.32494697867714556,0.5047235748849102,0.5715496598017156,0.4412113164622214,0.04906734148316582,0.25080012686737907,0.07411014653372909,0.27554029328372986,0.22144083149085855,0.40779318316209573,1.0,0.25227832690471214,0.7749672563810672,-0.07513809801074177,0.42635240079888503,0.27840271821994145,0.12246811140857662,0.5189580444273265,0.06433597855408173,-0.02826302325336163,0.5575382771632461,-0.09145448308324153,0.06033164559267861,0.18765070343643858,0.35017859924380546,0.2878498368506357,0.5114587931693951
Olfactory_R,-0.2514315731272587,0.175279560547886,-0.10514597111046844,-0.03531717604960414,-0.07532922688306294,0.14150046123177396,0.23688205681140043,0.6488057360647373,0.03549588056199659,0.24725359391387017,-0.06168801663249397,0.10862340491680404,-0.07985750541360655,0.16016686172643255,0.6732749281261308,-0.16729577804063706,0.7141509414807106,-0.04425754541253262,0.36439127135737137,-0.14469070920310956,0.24206902010427653,0.3838787106231509,0.07182230066972366,0.6205813398681924,0.6185813515831595,0.2518115676237615,0.014215452444884848,0.5246604059419053,0.255135886704767,0.0327458272396705,-0.1355238893704931,-0.08015516561479394,-0.3707776286213118,0.5199491605521959,-0.3976057248432762,0.2564876164033485,0.5902371936649111,0.2005792623917877,0.25227832690471214,1.0,0.14937665254181035,0.4991702500858727,-0.03636813754223211,0.1963060932826388,0.09978986744772086,0.3337595294720694,0.6182169118341617,0.6111073034521276,0.5033679573966916,-0.20246657942091095,-0.2772387304285658,-0.40795298545098596,-0.19347991704801323,-0.17116852759723833,0.6037631257180878
Lingual_R,0.31119243913564226,0.16478175542280074,0.5463464027557104,0.3491780643261509,0.6035661154719453,0.5536800719103662,0.2932925152321742,0.18205956735843393,0.374965328593813,0.5741810407774467,0.43473940711807335,0.6172122756739868,0.5622546070178986,0.23763586561862918,-0.22368703103919713,0.29972468644322875,0.16632424017074518,0.4979561128755488,0.546439755402344,0.19105991240770784,-0.1886498338097414,0.1297709658560118,0.4585906603668593,-0.06626045204905368,0.36356466126491604,0.17978429551083935,0.46419627016775805,0.2158147254802802,0.46576107472690403,0.6346196119741602,0.46556470911744896,0.5843510610952185,0.4408623203516173,0.3743481196111122,0.43666606584271883,0.5227080678243498,0.012545323567760731,0.42549526052103254,0.7749672563810672,0.14937665254181035,1.0,-0.1579311946225396,0.3081067976686784,0.5113117333837603,0.49496649382187313,0.7057122691994907,-0.14606079079033457,-0.029575779348599347,0.5638618517172512,0.30386988708378054,0.39731454820310547,0.2627972773956016,0.3819139913457054,0.6346512780171126,0.3657889905513191
OFCpost_R,-0.24368748046722952,0.11259568081720693,-0.22459836235241393,-0.11265021742297127,-0.3224381749753001,0.07218544776464195,0.04470213410154925,0.5620814952653149,-0.0057116007067851285,0.07470428042060388,0.1399838723531729,-0.049924750136570405,-0.15138189614354586,0.5034861610258285,0.668150294006997,-0.03456441616298348,0.6733044536049088,-0.1512653667673085,0.16417346422023216,0.07900915647711501,0.8511711219773438,-0.1060919081577872,0.023511912194879143,0.5830527165935406,0.36804124727647997,0.10030345120629881,-0.012919853284286468,0.30071556049810694,-0.38732299960200384,-0.28986928467344103,-0.23237188352885235,0.14567192164084208,-0.28104421962849546,0.19796836865346665,-0.3351479858934395,-0.1887185751176965,0.3373436753735095,-0.12441044067624778,-0.07513809801074177,0.4991702500858727,-0.1579311946225396,1.0,0.024253059241563794,-0.027761527356255367,0.03104390466051931,0.020654191770966078,0.7299609114584686,0.4688956421961504,0.20321435473771077,-0.2431693122994387,-0.12271445486258284,-0.12453609310876816,-0.16863619084408019,-0.28217266753332243,0.3654052165921809
N_Acc_L,0.368716808558589,0.2429414131768147,-0.11892213282293222,-0.25742195400896845,0.25499924589322415,0.20988313239289172,-0.015201228116961375,-0.222494071363573,-0.11350233873772476,0.44737383761617355,0.05641267435408655,0.3212051296612627,0.4655699213557792,0.4101808449125518,0.010288827179343903,0.07741551609889966,0.14758104023798307,0.13787424535452913,0.2963513151355827,-0.0018243735439007992,0.11647833052751727,-0.23605628740773332,0.004059557987961579,-0.07442766591860472,0.21099684214199085,0.3024580770721461,0.5046001885454322,0.08678073475904627,-0.1329050048563217,0.22893445382369584,0.20890028745523395,0.5520974730107385,0.0610859421510252,-0.3260950823618088,0.06957326034103602,-0.23704685618691884,0.17220907929518506,0.1638097960974201,0.42635240079888503,-0.03636813754223211,0.3081067976686784,0.024253059241563794,1.0,0.10980786179883383,0.02249137193933431,0.22142982493119978,0.1996918984972304,-0.20846762825780724,0.2745706967338694,-0.25948305225145557,0.1963640947370444,0.24963293661456792,0.3785744906837941,0.11968714070660606,0.0593352340840384
Thal_MDl_L,-0.010806473373416175,-0.22244511834643232,0.14124204149899097,0.3954879635403334,0.40124679443309247,0.25941055000275404,0.26140030640603923,0.15796089487684223,0.41725431102647026,0.7354626642680512,0.09026742865705376,0.7743015089678176,-0.06053810642530953,0.3179852009123213,-0.07920118372695736,0.34992255489220053,0.08086167484999228,0.5000829097078915,0.42218829945608427,0.23016600720754718,-0.05455091334516165,0.015863189684425835,0.44656698998454303,0.05234090778703286,0.5153985336377659,-0.2547482423731529,0.58061876839475,-0.12745323849663573,0.2732279704779368,0.35540344336687846,0.02834947109185619,0.39422217676015064,0.3087278926809487,0.42069535884271303,0.37500419855361766,0.5080802170631669,0.3650076161204085,0.5110428701257622,0.27840271821994145,0.1963060932826388,0.5113117333837603,-0.027761527356255367,0.10980786179883383,1.0,0.4685912840502662,0.5497226616573847,-0.04556021841051404,-0.0171406168945814,0.5120832497886953,0.24470942143528887,0.3411972527136935,0.08587865825580669,0.5005545444875311,0.6900797973287838,0.2901461992325032
Precuneus_L,-0.38490080594057186,-0.3300968110481908,-0.020748760805468912,0.7884423137613804,0.6189662632814921,0.7714423197653826,0.13290632049044937,0.23123039282387714,0.8860255179779459,0.30653920823958763,-0.006937994154551516,0.5168337188920785,-0.11422012566011185,-0.035749392788410043,-0.22799347824877392,0.8269388851998141,-0.03581833199234415,0.8534546490410688,0.5177683229215134,0.7578002316038107,-0.16374118736008092,0.21650256567526255,0.9041922089102754,-0.030733989192561356,0.09596311993128076,-0.2170915536869441,0.313165996965301,-0.16506131066527674,0.3013826724403937,0.6511480122847663,-0.1113740001874216,0.4995272883444182,0.6931325043856237,0.23178771025345674,0.6487110284864375,0.44834889431933755,-0.2740109739265044,0.16736780312406446,0.12246811140857662,0.09978986744772086,0.49496649382187313,0.03104390466051931,0.02249137193933431,0.4685912840502662,1.0,0.6693506485693658,-0.14597737699705046,0.0030230020267038695,0.15440306564293402,0.7501176934537055,0.8211532175679938,0.29036777186700063,0.2672934476482832,0.6712261932157672,-0.024979409284418067
Cingulate_Mid_R,-0.04510358362964913,0.02054957803885254,0.1763588925401692,0.44061883057012907,0.7554154794694775,0.6132229715531854,0.3722094883387282,0.24013414653382525,0.4732212419300477,0.4780282446156544,0.18778574811585358,0.6958941716979694,0.21514902802537278,0.261070623954423,-0.07780721469251073,0.38574428712462494,0.23790693652126085,0.4737576118080483,0.7078613336267187,0.278348507218783,-0.11562557840608408,0.20752672410781767,0.6257716894701864,0.04473091298248074,0.48682606827928593,0.08386882838384056,0.452009317714108,0.1710621563317038,0.3552230650200543,0.7225996605606549,0.12699611210613132,0.5326045392998018,0.4053963522353943,0.5366561998506372,0.29206693069214945,0.6829733516611438,0.054066177942237684,0.6714922878819813,0.5189580444273265,0.3337595294720694,0.7057122691994907,0.020654191770966078,0.22142982493119978,0.5497226616573847,0.6693506485693658,1.0,0.037612608854662236,0.14363796737165152,0.7160282798465678,0.46379515511591834,0.4389252595953944,0.1547187722638234,0.27981055203896715,0.5910344805105733,0.35742548088091614
