,Vermis_1_2,Calcarine_L,Thal_PuI_R,Thal_MDm_L,Rectus_L,Vermis_7,Frontal_Sup_2_L,Caudate_R,Occipital_Mid_R,Thal_VL_R,Hippocampus_R,Rolandic_Oper_R,Pallidum_L,Temporal_Inf_R,VTA_L,OFClat_R,Cerebellum_3_R,Frontal_Sup_Medial_R,Cerebellum_7b_L,Thal_VA_L,Heschl_R,Thal_PuM_R,Postcentral_L,Precentral_R,Thal_PuA_R,SN_pc_L,Frontal_Mid_2_R,ACC_sub_R,Occipital_Inf_L,OFClat_L,N_Acc_R,Thal_IL_L,Cerebellum_10_R,Cerebellum_6_R,Putamen_R,Cerebellum_Crus1_L,Occipital_Sup_R,Thal_MDl_R,Temporal_Inf_L,LC_L,Pallidum_R,Thal_PuL_R,Fusiform_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_R,Frontal_Inf_Oper_L,Vermis_9,Raphe_M,Insula_L,Thal_LGN_R,Olfactory_R,Thal_MDm_R,Caudate_L,Vermis_6,VTA_R,Cerebellum_9_L,Precentral_L,Lingual_L,OFCpost_R,Cingulate_Mid_R,Occipital_Sup_L,ACC_pre_L,SupraMarginal_L,Occipital_Mid_L,ACC_pre_R,Calcarine_R,Frontal_Sup_2_R,ACC_sup_R,Cerebellum_8_R,Frontal_Inf_Tri_L,Cingulate_Post_R,Cerebellum_Crus2_L,Occipital_Inf_R,Frontal_Med_Orb_R,Thal_VL_L,Vermis_10,ACC_sub_L,Temporal_Pole_Mid_R,Thal_MGN_L,Frontal_Mid_2_L,Thal_PuM_L,SN_pr_L,Rolandic_Oper_L,Temporal_Pole_Sup_R,Vermis_4_5
Hippocampus_R,0.31949980344737144,0.2359653991289824,-0.16816942739781307,0.5115992518488398,0.3265796399869998,0.17049934792651775,0.3152077130014794,0.5755096584173909,-0.03395285533780243,0.5375825785545433,1.0,0.7586484687532802,0.4808859684172811,0.289140060568448,-0.14629402483348117,0.4758922557825785,0.6934352257134255,0.2991294390017049,0.04888411235259656,0.3511666694004652,0.503115815058854,0.39351867067338414,-0.05139948925265591,0.22774412923840684,-0.12265875373912564,0.0848895352909771,0.41304428365297463,0.427949890891058,-0.14393578276606483,0.3349841750543362,0.2909675212022134,0.6209029965318368,0.5066393073067426,0.2996720610921973,0.41634437152659715,-0.007165297884819895,-0.008968655875609924,0.48502312305012,0.3663986469056541,0.14233486733543282,0.46126194051304736,0.2649066576138585,0.4715296067546238,0.44803836983859585,0.01316375818524777,0.34052189907200453,0.4586951781718565,0.2998931756298845,0.5032094321821826,0.45274500053778655,0.6185813515831595,0.23684959203816744,0.3464346785642314,0.24580661813375596,-0.1345957423740474,0.4571640317253631,0.00813095829433178,0.3074277427132286,0.36804124727647997,0.48682606827928593,-0.16126317026188242,0.23742630136468068,-0.07517958845731171,-0.233775832317116,0.3355683620781387,0.2800292457353086,0.33646335210033756,0.5500118400900487,0.11344317972269578,0.4226090904317324,0.6914227164212275,-0.06173107568584968,-0.10556872867315735,0.004739157381931319,0.5810505053221878,0.23210628416677262,0.3094494405288087,0.2884688968569515,0.5569867649245203,0.2115415678149942,0.34829339024579015,0.2811106313164427,0.5217367170878828,0.3995993971489938,0.5183664782334857
Rolandic_Oper_R,0.36322088361314725,0.18145951173758093,-0.22079765128724013,0.29603521098656965,0.2960040645239972,0.2726989430604026,0.4489573954673653,0.4253548769896255,-0.2061484307137687,0.4388455734923228,0.7586484687532802,1.0,0.5567664893118365,0.2062843997358403,-0.06882212124473173,0.2648680714477866,0.6028219952386764,0.4330673042800432,0.1893412795636028,0.5843231268415209,0.6752833395892127,0.41264639559174837,0.03672219140906328,0.07857376764430705,-0.18183659348210593,0.28601881079435915,0.3481308212873107,0.5762480805618129,-0.131789817191238,0.4011877436517694,0.07332591864219531,0.455779706602536,0.6103994270195896,0.3780992077104591,0.5835762110505753,0.13566858434821802,-0.10270318589933224,0.43293837181874617,0.3907596231008085,-0.03367910023955129,0.45734703484360517,0.19774593753900774,0.3890070731992346,0.2815453360579018,0.16022418845959216,0.6169434719624729,0.43731202345951076,0.33515233414979745,0.4121646914395026,0.3447574337543323,0.5521303692773734,0.0815339391111326,0.5849241119484319,0.2710264825521003,-0.14230862821543064,0.47366712511928455,0.10931080671299681,0.33593515775066257,0.40740718039049634,0.5172542878882425,-0.21163199417708728,0.4091523633636255,-0.005401883786415198,-0.23213723645198203,0.4706142059779525,0.28003400654423033,0.32925227178755406,0.6699897103586925,0.27838692516637453,0.6285068856043304,0.7318666644745063,0.08097137775841695,-0.15529928425034,0.14109179390730592,0.6847028369716888,0.3308485238859214,0.38308820873549815,0.32023106192871703,0.33594371180960203,0.33381909154770467,0.15311649989983095,0.35741473390251566,0.6109513674349034,0.35450254644086254,0.44789478865362164
Pallidum_L,0.5909408765134695,-0.10720120903102277,-0.35011110859319056,0.08146342716547364,0.3863462020454808,0.05584911962771114,0.25587272930160454,0.027985517095131633,-0.5069497372948554,0.10936116456652624,0.4808859684172811,0.5567664893118365,1.0,-0.19659502767179318,-0.14139568818098522,0.16952602058872843,0.38874523746784184,0.24232972691043578,0.28074568871279965,0.7785885258462866,0.6564649000463643,0.5326359170453325,-0.14739094519198528,-0.09652887713941119,-0.4213082463943179,0.27769160076487415,0.18720702200315942,0.5588648151392883,0.13212815076224754,0.5533693676470935,-0.2475135999485214,0.15892378679501992,0.33517570602910507,0.03976895943148777,0.48057145521645334,0.14381162598450004,-0.3601553619066483,0.2578478296700334,0.6129348371240206,-0.22426649817356847,0.2955968189231721,0.3925555750937437,0.41959058393353627,-0.09246834003778809,-0.21547430888527194,0.562378401630908,0.5372084515262533,0.16521254888923834,0.11509749933983522,0.05179269153966173,0.37927258575117856,-0.2656732932316667,0.6569192818938769,0.06388343359963063,-0.30379318248568415,0.32444871008955334,-0.0783499774254099,0.11700867009402159,0.4120128323156966,0.05310460314507315,-0.21090581635036973,0.3151331170536617,-0.20946101808461196,-0.012994260858452062,0.2578242605591631,-0.16887948497056648,0.1307216325425453,0.47353575703575845,0.11998182660683514,0.6430848585413117,0.42332404495082715,0.008260474744525749,-0.48298040865172565,0.2406060660496614,0.6188119072507287,0.16111895433500026,0.4816546138971895,0.1204476270009454,0.1367035796621107,0.2234331681668475,-0.029388498811173096,0.39279998550543094,0.4311496131861862,-0.06385446133025426,0.40948634552796853
Temporal_Inf_R,0.10680204757140145,0.09611631333064118,-0.23331239526823805,0.3079885905811056,-0.06492281339504005,0.15612060518665305,0.24092748948495032,0.49067669794583263,0.00531920652733719,0.1140744734614796,0.289140060568448,0.2062843997358403,-0.19659502767179318,1.0,0.20395781721806666,0.4171140475391689,0.5004270413059037,0.4990469388306793,-0.07872290344144581,-0.08672126951966964,0.20559829656886844,0.430183987389973,-0.05977564664663175,-0.017941631966730924,-0.18510432024009607,0.17307094351707566,0.16495686922039435,-0.04965542384086366,-0.18113231874848365,-0.33656052599352015,0.7246425762540339,0.3801104401992603,0.36194775727798584,0.5150091915070155,0.1726849338712665,-0.10464627837359132,-0.1483681987299491,-0.02946922869368706,-0.3175862102636777,0.49089208978627374,0.41226187492897776,0.12433007877076338,-0.02249830249204588,0.5786973520597676,0.4089741567309192,-0.07914457890066041,0.1786777242282368,0.1702308842464526,0.32696395676155,0.15600052762372818,0.36952483621999455,0.08440519903782887,-0.22810442223494706,0.16696428370032107,0.1063139506157812,0.4730174425338464,0.07281670264066707,0.16116630151516137,-0.04989507446907804,0.3073591457755092,-0.22369203190541245,0.12369407221048913,-0.1514820925843406,-0.24624927129725752,0.19071666848484434,0.18501763171891014,0.24706354926311275,0.19107461512726356,0.47053266144774764,-0.04332019725593746,0.4559615803689552,-0.10631741238197794,0.4402480708268361,-0.031347320018591314,0.029867613351213577,0.11153515833615187,0.06131956836806858,0.47408492335896313,0.40559500502986434,0.18574454798944526,0.2933570137505743,0.29630034040520514,0.21050780261205632,0.7138713960721875,0.41130804294172907
VTA_L,-0.2701820781243684,0.2887826022960056,0.3615851975625713,0.3253465871969498,-0.6991073898910838,0.2686398232611949,0.24548991166559153,0.15502852526211844,0.15192808893623713,0.16023709252760968,-0.14629402483348117,-0.06882212124473173,-0.14139568818098522,0.20395781721806666,1.0,-0.340469216345601,-0.06708170607233954,0.28903075137153966,0.2480144517715224,-0.15386413188060274,-0.06802225243234937,-0.10412477970051774,0.28429637291198234,0.14599359765115763,0.21756176335279115,-0.032168673497787986,0.13698181110125232,-0.3422122111703444,0.031721808086331606,-0.5415519783024669,0.03770365686322678,0.1849499017478416,0.3627620616045972,0.4653874320672282,-0.14542959523641144,0.26852063759254147,0.1912292732461815,0.3214991905193737,0.012709994100858964,0.0848930165929528,0.10728738575781076,-0.01786733343089885,0.25320627016864017,-0.17142421430952837,0.35778632938933586,0.08551318309666368,0.1530692474157949,0.3126876575064593,-0.120584458547875,-0.10063508952549938,-0.18195564806293535,0.31970369246416547,0.0366685024482275,0.0434918811127573,0.6479416307124886,0.40312356682209466,0.35670247019603324,0.35511189829480183,-0.616104262292624,0.1991828240742627,0.24032959675853155,-0.224883708858112,0.21452191590152264,0.04521503346613009,-0.12399123134898561,0.338135210433086,0.17292418837772114,-0.08070954353912718,0.3783649812286385,0.177966601927939,0.028089283622539537,0.3202992256389337,0.4192852749725715,-0.37357484937156965,-0.11792892564082211,0.007196856073145789,-0.4029549553018006,-0.053756625164753324,0.0367617241448238,0.33539465670798296,0.26529167676412957,-0.19492780649962252,0.047600817892157164,0.028278914223751013,0.3110350477738094
OFClat_R,0.5076731368699408,-0.2915565908105628,-0.5560936751278057,0.11403622041596626,0.2299201955229312,-0.4678967249121476,0.0526032653388783,0.2526016501534982,-0.12503525875345212,-0.1597866358170312,0.4758922557825785,0.2648680714477866,0.16952602058872843,0.4171140475391689,-0.340469216345601,1.0,0.3872238469408427,0.21136332336575636,-0.49289009655249366,0.07276936846663459,0.41535390909163544,0.608628219436226,-0.2661508224199093,0.003010415176562683,-0.5499660952706803,-0.12048643277941214,0.09380418628328742,0.35351659011565756,-0.4577642963493682,0.14335076980457137,0.5208544036265276,0.08030211735469335,0.0053235974061860035,-0.23057969233148856,0.3190417946239594,-0.6291802366215068,-0.191105887599977,-0.1701942614485018,-0.16616904600117158,0.4498167633860711,0.39742133078750036,0.3901733989565266,-0.20831111416256187,0.6206075646605101,-0.39932919755768165,-0.24001290058787716,0.1544760616991303,-0.0979726298894338,0.07876458895481052,-0.0746963496494753,0.6462979371825084,-0.31961887803101835,-0.23913044717493231,-0.3335243736050295,-0.2970958464276897,0.02752546599220742,-0.26279075601188934,-0.35940376620758246,0.33765361493910934,0.14355885905117113,-0.36200320378990586,0.28936971614778617,-0.3549828369350123,-0.4452827115729306,0.2714099168827647,-0.2767504660111169,0.14053464563649137,0.2618434823086552,-0.24995441758546666,-0.20863045242933823,0.31904691546548386,-0.669577925527518,-0.3626050383708424,0.05665977410424412,0.022128292485329056,-0.2462413402728998,0.601898415237881,0.5464950483524948,0.22532378933692937,-0.1934213936213782,-0.025819351544287095,0.30523099952796545,0.08595307422277254,0.5777540712692582,0.14836539975737306
Cerebellum_3_R,0.4433964654416999,0.0918014381380019,-0.28457737374252595,0.29995611305651965,0.32556021442501537,0.2412677585789806,0.3065144239340909,0.43095295671672423,-0.17439828326719328,0.28976995433302,0.6934352257134255,0.6028219952386764,0.38874523746784184,0.5004270413059037,-0.06708170607233954,0.3872238469408427,1.0,0.4041303690067676,0.05286689354161809,0.382028246772073,0.5198878313747409,0.4380468620709614,-0.07457903145164445,0.00012866374093195842,-0.18552899460160846,0.3597270891195405,0.2514393248584523,0.38756593528407013,-0.10857167395909421,0.2167412123621953,0.3271485322357492,0.40930615173708673,0.5305397137788853,0.4024398581569505,0.4234222719073974,0.022545031616285006,-0.18265877640004252,0.21229965282415458,0.220908776514098,0.2130393942421008,0.5070535307103832,0.26075820713099546,0.3281441706269358,0.38994619268534764,0.1496696085440595,0.3211268592573666,0.5321624806912497,0.3585832592522516,0.43428741496593326,0.39100617941876625,0.6037631257180878,0.01869213601262898,0.2848693538296376,0.42856680598755487,-0.11326356060537558,0.5621501398475569,0.033880699821999975,0.25669626961319536,0.3654052165921809,0.35742548088091614,-0.20140158129701016,0.26038285019759216,-0.11139676899818193,-0.21312020945727833,0.311050073169642,0.18305355693114794,0.2668449287211204,0.4055830514723948,0.31180597945693694,0.35800448325830536,0.5909530284768192,-0.10465468094195143,0.010556708395881024,0.05154536585782386,0.46395218695446,0.40302213805135334,0.3093270574568098,0.36341142204178206,0.4643715408050433,0.2150593271863884,0.20194165798771177,0.4463932040884128,0.42515506485661886,0.467048864438282,0.5602813130119806
Frontal_Sup_Medial_R,0.10620263425825212,0.24750189406561823,-0.008168063590709995,0.41991507482888013,-0.039928800000492495,0.32936025186040435,0.6411522631512225,0.3931960656849015,-0.020523107373128773,0.28305099666509453,0.2991294390017049,0.4330673042800432,0.24232972691043578,0.4990469388306793,0.28903075137153966,0.21136332336575636,0.4041303690067676,1.0,0.17525608239261273,0.147462245041043,0.29271845169789684,0.31249133148266245,0.15417896135919187,0.3132205310129774,-0.09889447118065212,0.09399773809734882,0.538572659942718,0.09548775697890534,0.1635614168200165,-0.12623357065728563,0.2741423668971754,0.4138721480592862,0.4662754883426681,0.46619966956398856,0.14952090770334522,0.18048043525583451,0.0011721123973548761,0.30089344536942686,0.22038673381394575,0.18379305222678483,0.30565014686535713,0.30293988172071207,0.35189691984568555,0.3942529364437066,0.3641534134836176,0.35381480223142403,0.24873079394881717,0.15516715936111136,0.36354291189739474,0.17146207944671094,0.35399592162139126,0.1464279331301159,0.13400791912842877,0.2269865519834721,0.2802115761761294,0.5132253846729496,0.2941246105318145,0.4155950607125044,-0.00877242840852979,0.5673147673873934,0.004354842719152737,0.21111020054734775,0.00691762240636452,0.12599679948517445,0.19811144799994615,0.2977983909771554,0.7247234384093715,0.49955509594701797,0.47073527441681456,0.38183163000540543,0.625999461185737,0.18185416153385608,0.2417213823910104,0.04626130453685762,0.23342470977525315,0.17103416804598395,0.11914505165268585,0.35639103209558365,0.3978781126021215,0.4466922335277242,0.24964030541066476,0.1299814767643673,0.5630493831824326,0.4430022206164799,0.6105885257516213
Cerebellum_7b_L,0.013634760433730735,0.05984683945309701,0.058251454937150844,0.07249371308598114,0.06555327014779624,0.636928131788341,-0.07755746284927507,-0.07503260966815871,-0.2537265096903244,0.16528418220454885,0.04888411235259656,0.1893412795636028,0.28074568871279965,-0.07872290344144581,0.2480144517715224,-0.49289009655249366,0.05286689354161809,0.17525608239261273,1.0,0.27478655125852025,0.057334270398724047,0.029993751484748695,-0.33776484757498393,0.3470186352166438,-0.0008512292093821213,0.3102480850241142,0.4483491042863023,-0.1422126111662493,0.6206354703600687,0.01946444657907236,-0.22739000082418173,0.17372742228300675,0.4635167587799887,0.6600586906768585,-0.26054212496046103,0.9314789010139554,-0.2918493428393305,0.16876407795948903,0.395250382265994,-0.5191996638416461,-0.2400980400684463,-0.12040451828656105,0.5375377336584385,-0.22194906994197816,0.5732351728588524,0.36453673773350326,0.49548141600414813,0.3822221584687289,0.08599221379521459,0.03586535540856481,-0.2514315731272587,0.09036727728058197,0.27590932740366625,0.5931321489349137,0.0911925153705773,0.5006579612494103,-0.17575950591937278,0.4351786269873581,-0.24368748046722952,-0.04510358362964913,-0.19486476894910224,-0.2789788281806135,-0.3315997127287028,0.26353619737635636,-0.3832843354775909,0.1097301690004397,0.3004288619005823,0.12697892305548755,0.7645951655913422,0.3801392527542318,0.13722692455176602,0.820627218506682,0.3977274110058074,-0.1503371239773379,0.2580749620927338,0.29927807950901475,-0.26877449176612306,-0.37905981782754505,0.0866682530502001,0.19470324330674493,0.03834786159080942,0.15965899230485864,0.2246359684052789,-0.36207496452182253,0.1258504581223416
Thal_VA_L,0.670467266900325,-0.2200174415137614,-0.5088889836762297,-0.12700003511689126,0.4274780036167122,0.08443070887794939,0.26562139440060234,0.08409967948344978,-0.7022107032507373,0.023406319614193673,0.3511666694004652,0.5843231268415209,0.7785885258462866,-0.08672126951966964,-0.15386413188060274,0.07276936846663459,0.382028246772073,0.147462245041043,0.27478655125852025,1.0,0.7076995954851738,0.5608533419481107,-0.24963458725372015,-0.40078504408520255,-0.49593249150936813,0.6123995746873653,-0.007847690807010567,0.7191765994437771,0.057188711434880905,0.6488712070689744,-0.16635827338277243,0.08915006029197878,0.3215251083928943,0.04158489407726531,0.626258888679675,0.1503346713539767,-0.5523493136882893,0.0879045021378421,0.4142526960412357,-0.14469032764061132,0.30276587257399634,0.26867164820692613,0.1494882831415813,-0.1409720866923804,-0.09358421985710923,0.5857064725262985,0.4339463989704521,0.21651613142622939,-0.0034432039766106705,0.07644043568628474,0.37984080188939545,-0.409390857873573,0.7738922390701897,0.016545036441897226,-0.5376226239313395,0.28219450817034974,-0.18080654651098954,-0.030027039003847004,0.41896463154807334,-0.0742035210996679,-0.4256680150945146,0.5451193547224071,-0.26114289589575984,-0.13639139390690438,0.4671748713439814,-0.24204912452051228,-0.08164461804542444,0.4153529587047168,0.19389369139609464,0.6141859139726222,0.42129584611192833,0.013784039755142367,-0.5103682751380761,0.4378814413258596,0.7529025125286222,0.24309136168447146,0.5659818901176116,0.09058904184121998,0.004063795087754275,0.16825171576261932,-0.18725573577514776,0.6510720473630429,0.27197916023232294,-0.020829369779473524,0.2543910556724792
Heschl_R,0.6876829598697193,-0.26214553823344366,-0.548380678399281,0.09068187516748365,0.2310744838083274,-0.09507959995581795,0.2563177034663705,0.12006781628726501,-0.6477251031911561,0.01946064489985211,0.503115815058854,0.6752833395892127,0.6564649000463643,0.20559829656886844,-0.06802225243234937,0.41535390909163544,0.5198878313747409,0.29271845169789684,0.057334270398724047,0.7076995954851738,1.0,0.7396174861430262,-0.11844624672557545,-0.3575315484680293,-0.6053806449899796,0.24094522327478388,-0.02381816830761002,0.6019467510293425,-0.25428573340971666,0.2722552374011533,-0.02217909768633376,0.15991700133265602,0.4087785182286288,0.09398099790841513,0.6170947787216264,-0.13410704530779075,-0.5293286375612881,0.17548613120903994,0.15285591182763475,-0.00907731968065612,0.3363311666554449,0.41994296793382335,0.12149624843230863,0.045904541045652364,-0.17957809144376574,0.3948999628000079,0.5052391831005428,0.3080273001166897,0.055971685150915135,-0.03956245711191025,0.4486544115379353,-0.37153857991715367,0.5547251691432366,-0.04250349024433601,-0.30370123688715955,0.3733482111855833,0.004017595830266533,-0.07760518410732672,0.3643296449084944,0.08124088781525543,-0.401283590658049,0.37983472272421487,-0.2290147827081617,-0.38443791598870763,0.4209710375832293,-0.2593502812333363,0.03305115204226149,0.5272066864708082,0.18259969654078897,0.5007634898597453,0.4947264474531587,-0.21542844593295096,-0.4490848687058005,0.09970092396465997,0.5388010944623288,0.07367020955648243,0.490220397676308,0.32576821851971866,0.15020623364517433,0.24726553288398234,-0.05155784237682796,0.4201000357977391,0.3343739848876413,0.2270891742156062,0.40245833035391976
Thal_PuM_R,0.7704392766709414,-0.4321047494849537,-0.750568644992109,-0.02109855319961487,0.23461319934242242,-0.1615331549821971,0.05239463251580523,0.14157199911036034,-0.6462513709825002,-0.22460086484887243,0.39351867067338414,0.41264639559174837,0.5326359170453325,0.430183987389973,-0.10412477970051774,0.608628219436226,0.4380468620709614,0.31249133148266245,0.029993751484748695,0.5608533419481107,0.7396174861430262,1.0,-0.4653879175634345,-0.2526388999589488,-0.7704272706836408,0.3270427720951334,0.0876591156459568,0.4555399363153049,-0.1831475419255249,0.17388093061839122,0.3113772191807727,0.08321669159708805,0.2828467851718717,0.06381872529616181,0.4769100459389921,-0.1866323323878979,-0.6809509605977508,-0.1533186193920903,0.0014456764726383158,0.17774499606651578,0.43052688936387573,0.4892174879854271,-0.04287322577572602,0.3265733627901585,-0.16271064406015995,0.12620796859332037,0.5027090561185213,0.1287418446415489,0.042854986632593836,-0.19111641345956124,0.4847905488461798,-0.49200993226126183,0.18131828196169036,-0.14775640567820345,-0.39589285520569933,0.3355380767681025,-0.3299702396721069,-0.24732333613490753,0.2300359342128225,-0.05412562448985834,-0.6119569694185304,0.32632839617870474,-0.5716681296721734,-0.3810944021464512,0.27878072517200203,-0.4252068650517864,0.07067436554287204,0.35230425214675626,0.2509450127703324,0.19036050252506,0.45762994305286464,-0.32537610217014945,-0.33089569608048275,0.17947566088813635,0.3312365277359604,-0.08910771936238464,0.5523145380091715,0.36313014230912444,0.1483915474566343,0.007988959256782517,0.003258214851857189,0.6219561926229542,0.20694815132545716,0.348131217629694,0.2703293049251739
Postcentral_L,-0.43259785979070925,0.6514946630067155,0.66194144710585,0.32417949752228903,-0.32848896498827274,-0.004603155952250653,0.5817581911198804,0.13110366618483119,0.4071491573145734,0.4895827570873333,-0.05139948925265591,0.03672219140906328,-0.14739094519198528,-0.05977564664663175,0.28429637291198234,-0.2661508224199093,-0.07457903145164445,0.15417896135919187,-0.33776484757498393,-0.24963458725372015,-0.11844624672557545,-0.4653879175634345,1.0,-0.10834653284172392,0.6619963487260496,-0.26812875672861214,-0.17532426767075066,-0.196568106556513,-0.040821013293309186,-0.25922400813079355,-0.2598486090792676,0.24014293671492867,0.024208825621351515,-0.0036649294155894556,0.06092409889776358,-0.16083315758596356,0.5814102260349546,0.5894156187331694,0.14534102500378243,0.10625115556922186,-0.023470321943318242,0.018413318795317105,0.20577813342218004,-0.28728963205499225,-0.013675525908242421,0.3445083154059217,-0.26377334462483093,-0.017600576312586252,0.2910110579177153,0.23161720514229214,-0.1627140259965964,0.5801020738451003,0.2831441209115439,-0.06103688876949102,0.4480550184752862,-0.010093030566760277,0.9411100716693892,0.4465996426783969,-0.05818013273743178,0.508935248383297,0.8173894841217061,-0.06483529545178612,0.9624840874032448,0.34997082755215286,0.23954423552823698,0.5768306414228869,0.04323130943645137,0.17026389280597107,-0.22560206932863835,0.36553599265209535,0.11048317265005173,-0.053678830940066785,0.06950116391634058,-0.042434034251814,0.05079989502328937,0.10894330202117923,-0.36660195505464893,0.03445349960754977,0.067177372221367,0.5882254641680905,0.3643450986205546,-0.48216586893639124,0.35895072748465107,0.02120168519281601,0.3491334689696651
Precentral_R,-0.2957552427020853,0.3267054418980713,0.3098141245748892,0.3969351560514652,-0.08478557481642647,0.385942134513066,0.0316069051462106,0.27985673483668877,0.5256707344950209,0.33038983064389116,0.22774412923840684,0.07857376764430705,-0.09652887713941119,-0.017941631966730924,0.14599359765115763,0.003010415176562683,0.00012866374093195842,0.3132205310129774,0.3470186352166438,-0.40078504408520255,-0.3575315484680293,-0.2526388999589488,-0.10834653284172392,1.0,0.271289092174883,-0.2651985587390193,0.8250922482765748,-0.3052410552476494,0.2712654452445832,-0.10643145806143492,0.19652917532159106,0.28754199619385273,0.1477532517532634,0.3484446326667995,-0.44021940831571993,0.395231471892361,0.4295542065268093,0.2200408942856151,0.24593846103094508,-0.12629086297012307,-0.08357605566392963,-0.12293083716275263,0.43264039665552717,0.4081640450213818,0.2773088588686339,-0.14076572494275963,0.15438841213794072,0.05571711238817961,0.19257624644712462,0.2200918835827468,0.0506859529896055,0.4170304565857716,-0.3636171491001407,0.331134891993022,0.34035099323465495,0.17299402754052368,-0.09052477500757045,0.37478644372158093,-0.25216097199229254,0.4410239028939215,0.14930308160523453,-0.3209881117667021,-0.1298714710487614,0.19048478565238627,-0.38575072130332283,0.3961654175966665,0.7518095482418143,0.054824572202126734,0.20078743418091535,-0.13464177294541324,0.18134272928773845,0.41346430037840837,0.4368831470156106,-0.33996313790554755,-0.1407213587906014,0.06971327686579938,-0.22520356325179328,-0.10601715835785629,0.3371780189120499,-0.011313711163770918,0.24712370520746615,-0.2447728447532537,0.19163323285304135,0.0012298096760462428,0.06949388165040389
Thal_PuA_R,-0.6572697793273797,0.7759986138214958,0.8788826946240346,0.3210877586082434,-0.3158837765366552,0.24533579843112388,0.19252133837793126,0.18611081745171912,0.682238181335266,0.5950946208250913,-0.12265875373912564,-0.18183659348210593,-0.4213082463943179,-0.18510432024009607,0.21756176335279115,-0.5499660952706803,-0.18552899460160846,-0.09889447118065212,-0.0008512292093821213,-0.49593249150936813,-0.6053806449899796,-0.7704272706836408,0.6619963487260496,0.271289092174883,1.0,-0.1484859763289425,0.037337784162394964,-0.5032587378460913,0.22199209277763784,-0.23489251423536578,-0.19426440109967844,0.272384991266243,-0.11459621871279231,0.14753585873653127,-0.33665820629846044,0.24117518530487478,0.7138496743984115,0.47502402559724166,0.20684532155001037,-0.023428483611548055,-0.2510875510040265,-0.253097637800793,0.3105790975121439,-0.21780884762345087,0.2247192482752316,0.1407638025407506,-0.29199770894505434,-0.07464453316721144,0.3232157428934119,0.4756276101772484,-0.3707776286213118,0.8095141709935455,0.026618609046429865,0.22240114825200488,0.460094179685018,-0.08927994131622559,0.5708325776268461,0.5616943941702316,-0.28104421962849546,0.4053963522353943,0.8039851802479556,-0.3859413232472369,0.7601158813205315,0.4703188393277883,-0.09907700895707916,0.7421057584324019,0.09430960181789055,-0.11850983114334025,-0.11194140354778115,0.0988396308909876,-0.055093901886134194,0.29025914345549786,0.4067102155015312,-0.22302050398824008,-0.06580798036866417,0.27917041608869747,-0.6580182539734942,-0.33222798257454,0.126822865635649,0.28089044901073235,0.4694733855763297,-0.49507700031398494,0.1717830136462164,-0.21626510071865504,0.1187676582662935
SN_pc_L,0.4914761349892237,-0.018624077323389405,-0.4142473892754283,-0.1968173990038454,0.21473474832703912,0.1465986480436806,0.11517519950606842,0.22069079923933152,-0.43137026004784257,0.07258610317275262,0.0848895352909771,0.28601881079435915,0.27769160076487415,0.17307094351707566,-0.032168673497787986,-0.12048643277941214,0.3597270891195405,0.09399773809734882,0.3102480850241142,0.6123995746873653,0.24094522327478388,0.3270427720951334,-0.26812875672861214,-0.2651985587390193,-0.1484859763289425,1.0,0.0808506017659859,0.3206019442115652,0.18325514913087967,0.3911886196271662,0.10876289679586307,0.09597808893757964,0.1989393439132946,0.2465807690713237,0.381999591811948,0.2913196938178704,-0.4411487007623701,-0.10541800056100459,0.2756594744151699,0.14194075520158664,0.2952113634561661,-0.02161660540796002,0.09546238202991472,-0.02262155300157979,0.11917800636741734,0.3574119589484832,0.43677193586917606,0.15575618660759885,0.08298823806639671,0.21387234405572575,0.175279560547886,-0.17101635953257527,0.4343900734890244,0.16965428036369434,-0.45866490652653624,0.38449053179289777,-0.17707717173971957,0.1101933038823873,0.11259568081720693,0.02054957803885254,-0.27129810022248846,0.21606964511273163,-0.20491176252836152,-0.0003375019273901228,0.26311578843835276,0.040565440936788044,-0.08176100673680779,0.09369007410943443,0.3803698980938359,0.3404489200470291,0.34376006467073694,0.023555590637667195,-0.08954092785831957,0.3361543741604114,0.5309891406244053,0.4013890457950238,0.20648540359176656,-0.06861871422978436,0.03235552351479577,0.16894343684566124,-0.025237157019394236,0.81808792250663,0.09727601317459031,-0.03197036854293772,0.144426341053053
