,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R
SN_pr_L,1.0,-0.23282250346976277,0.2766385155189002,0.18721166859317134,0.4615387621189162,0.4201000357977391,-0.5090715667280773,-0.2428394775640902,0.29630034040520514,0.49386250091930006,0.058846141833497456,0.014045873911379687,0.022972903933303954,-0.31485171205538914,0.5134058979857794,-0.3858641539074113,-0.032769348741970634,0.16637219883832174,-0.2110063952370023,-0.38544138537873884,-0.22751994399311445,0.5074640595900228,0.07806555703761474,-0.48216586893639124,-0.017513870616838345,0.2811106313164427,0.2319362332396114,-0.49752872174129437,-0.4601467453399852,-0.40904680784186453
Thal_MDl_R,-0.23282250346976277,1.0,-0.058596543035203855,0.07411242080085532,-0.02536093328899794,0.17548613120903994,0.5406467086696302,0.12354315007785278,-0.02946922869368706,0.17701874048508168,0.20379983084034783,0.1065548209323131,0.49130103474855746,0.44073355323559865,0.2078680001961053,0.5539296888866699,0.7168539659839003,0.4900918899907546,0.7622678133750621,0.6020506285637723,0.2810767580616519,-0.0631320399923646,0.4757951889765717,0.5894156187331694,0.3002629570203731,0.48502312305012,0.3727846437155269,0.32659028382035094,0.5029988623061414,0.2970199706930262
OFCpost_R,0.2766385155189002,-0.058596543035203855,1.0,0.19796836865346665,0.6907847027603526,0.3643296449084944,-0.1512653667673085,-0.4326946996198112,-0.04989507446907804,-0.1509770199609855,-0.23237188352885235,0.05811713752350147,0.06481660372513098,0.07218544776464195,-0.017179415742695908,-0.06356091540685578,0.14567192164084208,0.024253059241563794,-0.08893642148878352,-0.13465780973432698,-0.09642360019998239,0.5270275240576703,0.24546382294948704,-0.05818013273743178,-0.10280148027457482,0.36804124727647997,0.03137099329151159,0.07900915647711501,0.03104390466051931,0.011120882189839212
Temporal_Sup_R,0.18721166859317134,0.07411242080085532,0.19796836865346665,1.0,0.0003264883691923311,0.10718533109198011,0.049455888373611846,0.28826727915416334,0.6320503048671778,-0.2583639895911598,0.09379578504380526,-0.059407004899183595,0.5470256585233444,0.14191964498107584,0.19723495401869445,0.25396055968825954,-0.03702748084338603,-0.3260950823618088,0.41045013074908815,-0.13168031350835716,0.07095346210206063,0.6986339092043969,0.5059600453155164,-0.1540157992897384,0.14540237956869956,0.5924649916423157,0.29727087104151995,-0.13842861905424494,0.23178771025345674,0.4410771493170107
OFClat_L,0.4615387621189162,-0.02536093328899794,0.6907847027603526,0.0003264883691923311,1.0,0.2722552374011533,-0.1683917540101226,-0.5419423024998967,-0.33656052599352015,0.06924046958255883,-0.143652025519257,-0.012017511710211662,0.03331139906450576,-0.10006163634047098,0.1052290382408499,-0.22546542439021777,0.18851708670533415,0.2836573906148838,-0.15954849070675675,-0.3771677445986204,0.012036297640822294,0.38339926386328377,0.0628925959244075,-0.25922400813079355,0.008627810848048133,0.3349841750543362,-0.0508932157170348,-0.1124122439449007,-0.10469949375489339,0.09526835732194792
Heschl_R,0.4201000357977391,0.17548613120903994,0.3643296449084944,0.10718533109198011,0.2722552374011533,1.0,-0.3764765805412396,-0.4490848687058005,0.20559829656886844,0.46445775246285603,-0.06830089789403337,0.21369410117597257,0.15020623364517433,-0.0747703307473963,0.5052391831005428,0.07151196430419716,0.07394552263424722,0.34539818340945655,0.09068187516748365,0.004017595830266533,-0.17602978525796187,0.3851138201204878,0.055971685150915135,-0.11844624672557545,-0.09507959995581795,0.503115815058854,0.4087785182286288,-0.2950320885478133,-0.33778251380038365,-0.46496620826016183
Cuneus_L,-0.5090715667280773,0.5406467086696302,-0.1512653667673085,0.049455888373611846,-0.1683917540101226,-0.3764765805412396,1.0,0.2885487791359287,-0.10111523536710182,-0.0381037463745126,0.07985069576283994,0.1401653632931665,0.2492192261635785,0.6142779048613435,-0.18684742777069022,0.4137983595689728,0.44439939661693534,0.13787424535452913,0.5310747568174976,0.524316699281485,0.5259540667660935,-0.2215082557209976,0.12193189286607962,0.6349467395582155,0.12829216131080562,-0.0062199664655151156,-0.02101247711544076,0.619067967704878,0.8534546490410688,0.616296625155223
Occipital_Inf_R,-0.2428394775640902,0.12354315007785278,-0.4326946996198112,0.28826727915416334,-0.5419423024998967,-0.4490848687058005,0.2885487791359287,1.0,0.4402480708268361,-0.14624140790159196,0.567687879151462,-0.06218249643507368,0.22671011833628912,0.13933770662453268,-0.05014446684134507,0.2567065408824169,0.025770972223208424,-0.25009284969501205,0.3043295475179877,0.15004630377477626,-0.0619793110845038,-0.15347218159938175,0.24479759925571867,0.06950116391634058,0.589692976558752,-0.10556872867315735,0.29382363229943453,0.02933079778632721,0.1737798647370017,0.3023631583550044
Temporal_Inf_R,0.29630034040520514,-0.02946922869368706,-0.04989507446907804,0.6320503048671778,-0.33656052599352015,0.20559829656886844,-0.10111523536710182,0.4402480708268361,1.0,0.11118697824670185,0.11989292689279511,0.06362795144858507,0.40559500502986434,0.029160239025559222,0.1786777242282368,0.05953965939463177,-0.1517926042846376,-0.3648386371367839,0.3079885905811056,0.07281670264066707,-0.03993447532123423,0.5799799213173681,0.32696395676155,-0.05977564664663175,0.15612060518665305,0.289140060568448,0.36194775727798584,-0.1693946389151396,-0.002603458851890831,-0.14477703291014668
Red_N_R,0.49386250091930006,0.17701874048508168,-0.1509770199609855,-0.2583639895911598,0.06924046958255883,0.46445775246285603,-0.0381037463745126,-0.14624140790159196,0.11118697824670185,1.0,0.2437261237667318,0.12736944804889647,-0.09786885976399698,0.06227234532146232,0.5255031878992644,-0.04144948953836521,0.19393337411141606,0.5668036036935369,0.0011907854585437362,0.13569306041318344,0.05494114534901333,-0.02164925213255624,-0.15653337181921,0.01262194107774535,0.04555167217242765,0.03498697322288627,0.3726448940434844,-0.22387621378435354,-0.16207123588615066,-0.44668715728397757
Vermis_8,0.058846141833497456,0.20379983084034783,-0.23237188352885235,0.09379578504380526,-0.143652025519257,-0.06830089789403337,0.07985069576283994,0.567687879151462,0.11989292689279511,0.2437261237667318,1.0,-0.13463206277708284,0.10691216617745565,0.07191432240330706,0.483775816992414,0.30861792442469066,0.1244749325160351,0.20890028745523395,0.1474414889323994,-0.0386020844810242,-0.318881014561249,-0.14968132530158276,0.18315029216324513,-0.19082454380932073,0.6842952458041937,0.16138593264239637,0.6548431555177019,-0.2983272192836355,-0.1113740001874216,0.1442157425657291
Thal_AV_L,0.014045873911379687,0.1065548209323131,0.05811713752350147,-0.059407004899183595,-0.012017511710211662,0.21369410117597257,0.1401653632931665,-0.06218249643507368,0.06362795144858507,0.12736944804889647,-0.13463206277708284,1.0,0.2643885845118866,0.06643011719645547,-0.002560122971465369,0.03983295063093264,0.007031098988066657,0.018654479440660548,0.37568165726933045,0.11141605216490764,0.053603475612187194,0.022620390192811285,-0.05927003110817901,0.04254322456984221,-0.11707335275258612,0.11080982182063352,-0.07160651080480507,0.11526858786981316,0.0029261565206072184,-0.021531281965072036
Thal_MGN_L,0.022972903933303954,0.49130103474855746,0.06481660372513098,0.5470256585233444,0.03331139906450576,0.15020623364517433,0.2492192261635785,0.22671011833628912,0.40559500502986434,-0.09786885976399698,0.10691216617745565,0.2643885845118866,1.0,0.05449965851473257,0.18119692802167015,0.24446953491693857,0.27725489908780765,-0.06683030699345884,0.7847059662723976,0.0988305421698442,0.08512017593027237,0.3571372921198373,0.5856939137706707,0.067177372221367,0.2722773546300533,0.5569867649245203,0.2440769412335023,0.040922106232176486,0.24491562963947985,0.3488717565791066
Paracentral_Lobule_R,-0.31485171205538914,0.44073355323559865,0.07218544776464195,0.14191964498107584,-0.10006163634047098,-0.0747703307473963,0.6142779048613435,0.13933770662453268,0.029160239025559222,0.06227234532146232,0.07191432240330706,0.06643011719645547,0.05449965851473257,1.0,-0.07819727709239625,0.4551882075853317,0.5222484148935638,0.20988313239289172,0.26516559327747624,0.6873514050420421,0.6920002980886282,0.07627391868113921,0.2837258811604977,0.7254211452248345,0.08907120540681314,0.1494131157304196,0.23863346480955017,0.6289398665785251,0.7714423197653826,0.39616842165285
Vermis_9,0.5134058979857794,0.2078680001961053,-0.017179415742695908,0.19723495401869445,0.1052290382408499,0.5052391831005428,-0.18684742777069022,-0.05014446684134507,0.1786777242282368,0.5255031878992644,0.483775816992414,-0.002560122971465369,0.18119692802167015,-0.07819727709239625,1.0,0.15838323774801535,0.1814521682340056,0.4337873509244465,0.12561515111380694,-0.07096499312871135,-0.26295615971331276,0.18776578094709992,0.2111208810821391,-0.26377334462483093,0.21589416116731447,0.4586951781718565,0.5661168848302754,-0.44133858184114205,-0.2724338615071943,-0.212095036974631
Amygdala_R,-0.3858641539074113,0.5539296888866699,-0.06356091540685578,0.25396055968825954,-0.22546542439021777,0.07151196430419716,0.4137983595689728,0.2567065408824169,0.05953965939463177,-0.04144948953836521,0.30861792442469066,0.03983295063093264,0.24446953491693857,0.4551882075853317,0.15838323774801535,1.0,0.19254940830169592,0.2200365569777022,0.537644344217022,0.25583191607986666,0.1815720673891631,-0.02685577315411732,0.21004208113899855,0.2472106506431672,0.2339465515220482,0.47952105148641555,0.46195449632623503,0.11831883316568272,0.3543821249843444,0.43681443517696694
Temporal_Sup_L,-0.032769348741970634,0.7168539659839003,0.14567192164084208,-0.03702748084338603,0.18851708670533415,0.07394552263424722,0.44439939661693534,0.025770972223208424,-0.1517926042846376,0.19393337411141606,0.1244749325160351,0.007031098988066657,0.27725489908780765,0.5222484148935638,0.1814521682340056,0.19254940830169592,1.0,0.5520974730107385,0.3462917326401659,0.6639092223339353,0.37113375789310926,-0.043893518336631875,0.6468809414483169,0.6592065151307656,0.2684741933904359,0.29342727085428827,0.25441377862415593,0.48184351359108707,0.4995272883444182,0.16911260798477523
N_Acc_L,0.16637219883832174,0.4900918899907546,0.024253059241563794,-0.3260950823618088,0.2836573906148838,0.34539818340945655,0.13787424535452913,-0.25009284969501205,-0.3648386371367839,0.5668036036935369,0.20890028745523395,0.018654479440660548,-0.06683030699345884,0.20988313239289172,0.4337873509244465,0.2200365569777022,0.5520974730107385,1.0,0.10480914331380344,0.27162560247175427,0.12734345939538924,-0.17672829611307855,0.1233297428144298,0.21063041944576455,0.09253064989725239,0.21099684214199085,0.30014191672823176,-0.0018243735439007992,0.02249137193933431,-0.09869141743128389
Thal_MDm_L,-0.2110063952370023,0.7622678133750621,-0.08893642148878352,0.41045013074908815,-0.15954849070675675,0.09068187516748365,0.5310747568174976,0.3043295475179877,0.3079885905811056,0.0011907854585437362,0.1474414889323994,0.37568165726933045,0.7847059662723976,0.26516559327747624,0.12561515111380694,0.537644344217022,0.3462917326401659,0.10480914331380344,1.0,0.343980007604533,0.18116091620413188,0.15965417509046448,0.4566662037184859,0.32417949752228903,0.245620741492931,0.5115992518488398,0.2902386034464612,0.18082012686247878,0.45947090670049967,0.4447536872968666
Precentral_L,-0.38544138537873884,0.6020506285637723,-0.13465780973432698,-0.13168031350835716,-0.3771677445986204,0.004017595830266533,0.524316699281485,0.15004630377477626,0.07281670264066707,0.13569306041318344,-0.0386020844810242,0.11141605216490764,0.0988305421698442,0.6873514050420421,-0.07096499312871135,0.25583191607986666,0.6639092223339353,0.27162560247175427,0.343980007604533,1.0,0.47680405889577204,-0.15981295308529622,0.3575825536940075,0.9411100716693892,0.051469002845422045,0.00813095829433178,0.1811265246259083,0.694671462338252,0.6425661985450264,0.0301152710892647
Raphe_D,-0.22751994399311445,0.2810767580616519,-0.09642360019998239,0.07095346210206063,0.012036297640822294,-0.17602978525796187,0.5259540667660935,-0.0619793110845038,-0.03993447532123423,0.05494114534901333,-0.318881014561249,0.053603475612187194,0.08512017593027237,0.6920002980886282,-0.26295615971331276,0.1815720673891631,0.37113375789310926,0.12734345939538924,0.18116091620413188,0.47680405889577204,1.0,0.11032966393708679,0.11534217308143846,0.6160295266166195,-0.1604044815821092,0.019807680820737316,-0.09367888213109768,0.5503411650058856,0.6930566802839475,0.35663796899881545
Frontal_Inf_Orb_2_R,0.5074640595900228,-0.0631320399923646,0.5270275240576703,0.6986339092043969,0.38339926386328377,0.3851138201204878,-0.2215082557209976,-0.15347218159938175,0.5799799213173681,-0.02164925213255624,-0.14968132530158276,0.022620390192811285,0.3571372921198373,0.07627391868113921,0.18776578094709992,-0.02685577315411732,-0.043893518336631875,-0.17672829611307855,0.15965417509046448,-0.15981295308529622,0.11032966393708679,1.0,0.38388602129239197,-0.16664272507102018,0.02553692431175623,0.5811896378807595,0.22785753475761666,-0.14122307338149467,0.04626850690728034,0.031104335713217676
Insula_L,0.07806555703761474,0.4757951889765717,0.24546382294948704,0.5059600453155164,0.0628925959244075,0.055971685150915135,0.12193189286607962,0.24479759925571867,0.32696395676155,-0.15653337181921,0.18315029216324513,-0.05927003110817901,0.5856939137706707,0.2837258811604977,0.2111208810821391,0.21004208113899855,0.6468809414483169,0.1233297428144298,0.4566662037184859,0.3575825536940075,0.11534217308143846,0.38388602129239197,1.0,0.2910110579177153,0.31056390030458136,0.5032094321821826,0.3593875740188119,0.23136866599773298,0.29836939823892783,0.22891945208463968
Postcentral_L,-0.48216586893639124,0.5894156187331694,-0.05818013273743178,-0.1540157992897384,-0.25922400813079355,-0.11844624672557545,0.6349467395582155,0.06950116391634058,-0.05977564664663175,0.01262194107774535,-0.19082454380932073,0.04254322456984221,0.067177372221367,0.7254211452248345,-0.26377334462483093,0.2472106506431672,0.6592065151307656,0.21063041944576455,0.32417949752228903,0.9411100716693892,0.6160295266166195,-0.16664272507102018,0.2910110579177153,1.0,-0.004603155952250653,-0.05139948925265591,0.024208825621351515,0.8124758623906033,0.777432597659766,0.1715218507707857
Vermis_7,-0.017513870616838345,0.3002629570203731,-0.10280148027457482,0.14540237956869956,0.008627810848048133,-0.09507959995581795,0.12829216131080562,0.589692976558752,0.15612060518665305,0.04555167217242765,0.6842952458041937,-0.11707335275258612,0.2722773546300533,0.08907120540681314,0.21589416116731447,0.2339465515220482,0.2684741933904359,0.09253064989725239,0.245620741492931,0.051469002845422045,-0.1604044815821092,0.02553692431175623,0.31056390030458136,-0.004603155952250653,1.0,0.17049934792651775,0.4725564462670379,-0.07021108369476037,0.03425456606267693,0.24818958736361685
