,VTA_R,Temporal_Sup_L,Amygdala_R,N_Acc_L,Occipital_Inf_R,Thal_IL_R,Rolandic_Oper_R,Temporal_Inf_R,Thal_VPL_L,Vermis_6,Thal_VA_R,Calcarine_R,Fusiform_L,Red_N_R,Cuneus_R,Vermis_10,ACC_sub_R,Cerebellum_8_R,Olfactory_R,Raphe_D,Occipital_Inf_L,Heschl_R,Supp_Motor_Area_L,Frontal_Sup_Medial_L,Amygdala_L,Occipital_Sup_R,Postcentral_L,Frontal_Med_Orb_R,Caudate_R,Parietal_Sup_L,Caudate_L,Putamen_L,OFCmed_R,ACC_pre_L,Olfactory_L,Supp_Motor_Area_R,Cerebellum_3_R,Frontal_Mid_2_L,Occipital_Mid_L,Cerebellum_9_L,Putamen_R,OFCmed_L,SN_pr_R,OFClat_L,Temporal_Mid_R,Pallidum_L,Cingulate_Post_R,Vermis_8,Cerebellum_6_R,Thal_LP_L,ACC_sup_L,N_Acc_R,Thal_AV_L,Hippocampus_R,Cingulate_Mid_L,Hippocampus_L,SupraMarginal_R,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Temporal_Inf_L,OFClat_R,Temporal_Pole_Sup_L,Thal_PuI_L,Cerebellum_8_L,ACC_pre_R,Thal_MDm_L,Precentral_R,Thal_LP_R,ACC_sup_R,Thal_PuL_L,Parietal_Inf_R,Thal_PuL_R,ACC_sub_L,Frontal_Sup_Medial_R,Vermis_1_2,Cerebellum_4_5_L,Temporal_Sup_R,Heschl_L,Cingulate_Mid_R,Thal_PuM_R,Rectus_R,Frontal_Mid_2_R,Cerebellum_4_5_R,Cerebellum_9_R,SN_pc_R,Thal_PuM_L,Vermis_3,Calcarine_L,Occipital_Mid_R,Frontal_Inf_Oper_L,Vermis_4_5,Paracentral_Lobule_L,Insula_R,Thal_LGN_R,Cerebellum_10_L,ParaHippocampal_R,Thal_VL_L,Insula_L,Temporal_Pole_Mid_R,Rolandic_Oper_L,Red_N_L,Cerebellum_Crus2_R,Raphe_M,Precuneus_L,Cerebellum_10_R,Thal_VPL_R,Temporal_Mid_L,Thal_IL_L,Lingual_R,Precuneus_R,Lingual_L,ParaHippocampal_L,Frontal_Sup_2_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Pallidum_R,Thal_PuI_R,Angular_L,OFCpost_L,Cerebellum_7b_R,Temporal_Pole_Sup_R,LC_L,Parietal_Inf_L,Frontal_Inf_Oper_R,Thal_LGN_L,Cerebellum_6_L,OFCpost_R,Fusiform_R,Postcentral_R,Thal_MDl_R
Olfactory_L,0.4665367344380888,0.4151274811628365,0.5311371816725721,0.3785744906837941,0.13931022917224248,0.4796588571157862,0.11391839413312935,-5.9559411929328894e-05,0.3357218306219009,0.2126228193069367,0.08987624216564263,0.24805009777857379,0.5851701581821149,0.10548480159127424,0.21778825192366177,-0.021561187178597164,-0.2961725890009789,0.12410493221795174,-0.19347991704801323,0.07993404247478256,0.2307232898272444,0.20593894218995726,0.5010520034408291,0.25379630106571377,0.07832502839719638,0.09193235596697744,0.3922451837726154,-0.4385097403174842,-0.01855045329402005,0.25421836534143344,0.20593368860306513,-0.05258809090647243,-0.01411531771073228,-0.47405779122110353,1.0,0.5180652001177394,0.17775400760399176,0.4834157154975271,0.2921079162359067,0.38493726870294454,-0.221218634382729,-0.4312383492161226,-0.3102907278071226,-0.359188692838859,0.04338241524594673,0.1755876668219244,0.15510158989907255,0.18941056228044736,0.24621677345198367,0.0755557590627056,0.15982208102812043,-0.2736288115660706,0.2961719479398015,0.2635256673032472,0.16069225395419443,0.3256750712430075,0.07582527812647909,0.16186995633600332,0.1270813180432059,0.31972771624839363,-0.034202580764528465,-0.07709125683463135,0.5241919882250824,0.16062291793281983,-0.1916138888458927,0.5096774182989985,0.17367193325091176,0.06724443068540145,0.2778207777089535,-0.013103059098970993,0.05709220935408963,0.24420872461290857,-0.38563452303838675,0.2614777430529908,-0.05720276415990986,0.4443247041548424,-0.014055367618556644,0.022731754338714927,0.27981055203896715,-0.05796772469505625,-0.29305054922998275,0.17125101251051,0.42676876742516817,0.35017859924380546,-0.3189680264044584,0.39658872444703797,0.08435917971344614,0.3056149011753454,0.0621821395329394,0.2821865976456299,0.526425986389361,0.3129088043162384,0.4858863282566688,0.06382584572455854,0.21460764533274673,-0.17452627739531096,0.010831003171632356,0.3160132702741454,-0.13703642544965006,0.40347219535929557,0.09956755022526372,0.03765767808409582,0.2842695013235848,0.2672934476482832,0.254424434351492,0.4263491724090887,0.47869145896062854,0.33858095225784357,0.3819139913457054,0.3075729614242765,0.4658617339415162,0.15147069740140373,0.2949138240025485,0.31028809008950703,-0.2683492611712643,-0.19651053194638882,0.3677360278135848,0.27757446181270773,-0.4801811207385651,0.03374638711161938,-0.16103809047592263,-0.11408366815364641,0.3670726420677747,0.09854986920497656,0.3559830585347046,0.28643785018234796,-0.16863619084408019,0.3751578559689808,0.059908599551714736,0.5826031786853961
Supp_Motor_Area_R,0.6285384697048999,0.38576429599819895,0.5169763293945078,0.22893445382369584,0.3626107700036314,0.2949207834595383,0.17041659621374677,0.1551782275020631,0.37481522029290887,0.28189299926184713,-0.19720099229578036,0.6026869827504512,0.513692144621214,0.11829330014380623,0.5771858728576819,0.03388780712144193,-0.3473373539307091,0.20327254378963008,0.0327458272396705,0.44979236452059396,0.14129367248991231,-0.13339001681645934,0.8773850693712567,0.44633791041810905,0.2688218302263864,0.47394330209227514,0.5174664373260041,-0.3710066503243779,0.2627229519930554,0.3868675988326606,-0.01980022732970053,0.09773069406865614,-0.3066450050437394,-0.3968460188998849,0.5180652001177394,1.0,0.15574731703719674,0.5575387127369004,0.29628844945203575,0.43252109913681247,-0.1983597842097811,-0.27797733273587927,-0.09747406863171733,-0.3553630084048741,0.41610188613786225,-0.06491526896029574,0.2917183431637201,0.3346147515569726,0.3884049982996188,0.49424816187397014,0.37583591407753103,0.04427239707252702,-0.011249432557615105,0.19651042177162578,0.4233146061597736,0.2522368217096072,0.46597308503292123,0.15782240008944146,0.16535201924916318,0.30559638318953547,-0.05386936619306518,-0.18539480917907297,0.5223173417045568,0.12455346321764653,-0.16925231411608177,0.4031349199930292,0.5736122699282744,-0.045186602729523,0.11097206308503105,0.24157638795409764,0.43884762116632303,0.07169286310517316,-0.41022473388233643,0.547075786660069,-0.28171768670583364,0.5166213012842756,0.256534432859484,-0.18172377152032668,0.7225996605606549,-0.2664465762476888,-0.395934276762928,0.5308673027615112,0.31096207212048743,0.5047235748849102,-0.10930120371483079,0.4524663855919444,0.20998995017342714,0.5579208954914874,0.45772247584126763,0.1999992512775345,0.5202205284936011,0.7009776349690838,0.47825982778033327,0.13847591117395633,0.33653514742216106,-0.12386658076591853,-0.07933740625390989,0.28452553005295944,0.03052113060106848,0.38235345433084345,0.46812007947997825,0.11125270099013523,0.1624432158476849,0.6511480122847663,0.3157630329571312,0.4991057423506349,0.3651929637789233,0.2645033461328521,0.6346196119741602,0.6644381755730752,0.5741777515092014,0.058508491049322334,0.6367740634008463,0.4515489385993141,-0.04347738770004466,0.1291410912718266,0.4628755750584901,0.4543239781176491,-0.2881091544313077,0.07939710108249319,0.09124851368374483,0.18601839545057242,0.47170917850751365,0.5575497810659593,0.16968685253781068,0.38731685833886614,-0.28986928467344103,0.5420131583264477,0.4942504244685997,0.4867664193411499
Cerebellum_3_R,-0.11326356060537558,0.1996936567706704,0.19178476941451003,0.0593352340840384,0.010556708395881024,0.42369167039293654,0.6028219952386764,0.5004270413059037,0.027613626906573853,0.42856680598755487,0.47848941571409265,0.18305355693114794,0.3281441706269358,0.21811108155716885,-0.08142529783660897,0.40302213805135334,0.38756593528407013,0.31180597945693694,0.6037631257180878,-0.04199939059771127,-0.10857167395909421,0.5198878313747409,0.10408673083613956,0.3493940332076797,0.36623535328079154,-0.18265877640004252,-0.07457903145164445,0.05154536585782386,0.43095295671672423,-0.14086964128096968,0.2848693538296376,0.3724976825269911,0.28013221561674634,0.26038285019759216,0.17775400760399176,0.15574731703719674,1.0,0.2150593271863884,-0.21312020945727833,0.5621501398475569,0.4234222719073974,0.15589788326392828,0.4818130013423784,0.2167412123621953,0.3838735769535679,0.38874523746784184,0.5909530284768192,0.18820069073312262,0.4024398581569505,-0.21261524719746006,0.31513168456954616,0.3271485322357492,0.244921176420482,0.6934352257134255,0.39714893593509715,0.5037073769759495,-0.028185560935727175,0.022545031616285006,-0.10465468094195143,0.220908776514098,0.3872238469408427,0.2806977598443992,-0.05770032398563229,0.23592730332684125,0.311050073169642,0.29995611305651965,0.00012866374093195842,0.2607737464871778,0.4055830514723948,0.18561284512555473,-0.17323469509819756,0.26075820713099546,0.3093270574568098,0.4041303690067676,0.4433964654416999,0.6611305807041907,0.49024764843290275,0.33938565623949857,0.35742548088091614,0.4380468620709614,0.3258551706909933,0.2514393248584523,0.6950541781693296,0.5114587931693951,0.3276990959324572,0.20194165798771177,0.40950588928113,0.0918014381380019,-0.17439828326719328,0.3211268592573666,0.5602813130119806,0.016825733565306488,0.45139767101525163,0.39100617941876625,0.2928922488038818,0.649476035215516,0.46395218695446,0.43428741496593326,0.36341142204178206,0.42515506485661886,0.15977513085238815,0.10890787122024033,0.3585832592522516,-0.024979409284418067,0.5305397137788853,0.04091721287314265,0.04428707458734146,0.40930615173708673,0.3657889905513191,0.10749762111980596,0.25669626961319536,0.5323405237941229,0.2668449287211204,-0.11139676899818193,0.5775844285564,0.5070535307103832,-0.28457737374252595,-0.21175845897997722,0.1978495073437213,0.10424516950294223,0.467048864438282,0.2130393942421008,-0.12998102916822352,0.27144273793619356,0.30969586315459335,0.33398953818890637,0.3654052165921809,0.6613118045061699,-0.018561218203886693,0.21229965282415458
Frontal_Mid_2_L,0.15687120200699517,0.6170956731193666,0.18782932363851856,0.5002310471669855,0.1251797774905919,0.45072103796812746,0.33381909154770467,0.18574454798944526,0.46973971827526245,0.2099427233322702,0.030198669088906917,0.41817491944329027,0.44412072915300477,0.4111501462057293,0.18750509009780633,0.2587187685567697,-0.13195787916157467,0.3749751986532579,-0.0908302118458298,0.20026013689665978,0.21514163519735482,0.24726553288398234,0.7197688541415418,0.6437912762443758,0.17138932353196787,-0.050086591229879025,0.5882254641680905,-0.14289388910192583,0.2745756927197166,0.24192690632798813,0.507964921973038,-0.20886947275142853,-0.10626891383298136,-0.21892277249059902,0.4834157154975271,0.5575387127369004,0.2150593271863884,1.0,0.28568141438066097,0.5445219807380768,0.11327828572104845,-0.42569738581281347,0.01872411578121572,-0.22956414740763695,0.05861935794051706,0.2234331681668475,0.4885083917668848,0.21658746075956134,0.4139519701240641,0.1552954058630402,0.6025660727663749,-0.15051745779330303,0.06205886799763592,0.2115415678149942,0.5566550425864295,0.2811424723928399,-0.1980980242500731,0.2195195308907305,0.1272716719307987,0.31674784354708746,-0.1934213936213782,-0.1372970339776501,0.13422901912229315,0.2566984677526861,0.0852389674979898,0.2746343357251712,-0.011313711163770918,-0.04822776845851948,0.4416185101705123,0.22120970645948348,-0.19525138398199954,0.1963021811448976,-0.33203651785521376,0.4466922335277242,0.06071388842431342,0.5271052374307765,-0.07962938140305906,0.12020401861811812,0.5525172721945295,0.007988959256782517,-0.20561973942452497,0.2783690666065642,0.41515826507590087,0.5679319359099595,0.22650300332129292,0.3524247418844956,0.2614177133091293,0.42661516587379444,-0.13619967594643748,0.5954259872991718,0.566409655380108,0.3425790804463239,0.4885857724714454,0.19068361714375084,0.433203832187878,0.06291984042088065,0.4261212528109238,0.395286256312537,-0.12907601212985453,0.5755461839494393,0.22318256961630664,0.3190085366401692,0.23212231351134086,0.26829179209483184,0.38631751809430753,0.3684974273486839,0.47981714094902383,0.34186702269326424,0.5214170311631031,0.39147456704573214,0.5118947613455361,8.820442938312262e-05,0.33144826370530195,0.5061001436375125,0.0034198116693301126,0.029874842803056204,0.2169759179925125,0.3176582876313616,-0.445479982958739,0.2935644452213811,-0.07304017970357897,0.034696247807737245,0.38408791322921826,0.11425946539041844,0.1049521975830451,0.4057630671344432,-0.17831584561516595,0.3943508686635301,-0.21940206697996012,0.5612051080542292
Occipital_Mid_L,0.2231767433894236,0.5393829109179701,-0.07910844344803485,0.24963293661456792,0.21280478889048435,0.05646862222848449,-0.23213723645198203,-0.24624927129725752,0.44079583192804184,0.22506790175183233,-0.4055763427763478,0.2896391725722361,0.5046439354046303,-0.06320820452785615,0.2215072574516113,0.16990145578178356,-0.3165479114154946,0.07331039578247596,-0.40795298545098596,0.10815002372992305,0.8713687544378765,-0.38443791598870763,0.4122078865342041,0.19557614043418606,0.14730701607017913,0.18894539828283272,0.34997082755215286,0.3232262719698956,-0.16604487403520743,0.4914272469474654,0.17103093950223602,-0.16575982970758174,0.18330072505220313,-0.23661405699364962,0.2921079162359067,0.29628844945203575,-0.21312020945727833,0.28568141438066097,1.0,0.09655286607088763,-0.44781491650789784,-0.006130341773237828,-0.24540905324478723,-0.017143057154763705,-0.12639145972417348,-0.012994260858452062,0.02570708716367616,0.17823592316241682,0.1031942296729326,0.31916264157410473,0.12564763281561914,-0.37565091688211955,-0.157422290159802,-0.233775832317116,0.20429521337493625,0.2628643795515844,0.17552729465684722,0.44276132494050763,0.4001178805316292,0.47537646774322084,-0.4452827115729306,0.05916508018574198,0.2468083867923683,0.20287689766619635,-0.1254701538428479,0.04460867009199759,0.19048478565238627,-0.46913017967765275,0.08879147471963253,0.14285890851407615,0.19955710657909256,-0.029595498727667393,-0.347026722054841,0.12599679948517445,-0.3088316809430553,0.2710400356022836,-0.25110842647425835,0.025616839175924472,0.1547187722638234,-0.3810944021464512,0.035974187695817825,0.19765709714705185,-0.04002382622398545,0.18765070343643858,-0.07680715496014004,0.2740214891139034,-0.08059301127304144,0.4267369044310196,0.16451047278661282,0.3892217600414657,0.1860578573865545,0.2672483705898282,0.06404852346438362,0.08334068880027556,0.25961035312176567,-0.3268442501628201,0.01568089278987175,0.4014133409099256,-0.32875559418961386,0.3873129764253373,-0.23227868156335915,0.08133722408020602,-0.11395769065645987,0.29036777186700063,-0.05043787295903721,0.35550223253191854,0.6225821724553355,0.1410802987671493,0.2627972773956016,0.19609792870446788,0.5213796611023649,-0.12326240079513721,0.23122099597971965,0.3630320465867854,-0.32305132396321085,-0.4055986313765848,0.45940224043381356,0.6606634998505981,-0.25042019025972645,0.05832071933488099,-0.40755715271232823,-0.16480081065606356,0.3283645545674895,-0.05561831035042871,0.10975423802381516,0.46775254314461645,-0.12453609310876816,-0.09272535790677658,0.14295731636525902,0.25455074789829835
Cerebellum_9_L,0.2047836213962005,0.3194950829841724,0.2984045740528642,0.3614063410966804,0.33089808234491624,0.4248362823280749,0.47366712511928455,0.4730174425338464,0.09275832385088693,0.5122279591084506,0.2771275518152124,0.3617154870942577,0.6338341129400894,0.517507020367134,-0.08391697995705005,0.3435039658465516,0.03223197447685707,0.7549364479990353,0.1993995486975069,-0.0223253051615054,0.2830104283989943,0.3733482111855833,0.4212375075269842,0.37562456575106024,0.28530091942514035,-0.22850180615123422,-0.010093030566760277,-0.1250683507798021,0.2930817831559345,-0.228970801143642,0.3235147612871857,0.23891003641484876,-0.023595271741100283,-0.12038128583998114,0.38493726870294454,0.43252109913681247,0.5621501398475569,0.5445219807380768,0.09655286607088763,1.0,0.15764697738732636,-0.13329068221714313,0.43213404444734693,-0.0835129057650945,0.36838882769405207,0.32444871008955334,0.5349513914666079,0.6249526489526369,0.7907801165263489,-0.1947400990355876,0.3978164304329264,0.180305779915341,0.017687410081696435,0.4571640317253631,0.47993813543374153,0.38328384019142375,-0.09075786919990315,0.46803566653640993,0.28509029568664424,0.38697998391871197,0.02752546599220742,0.1505000635980974,0.14524792242933174,0.6922186188443036,0.033073824626233476,0.31108261200059906,0.17299402754052368,0.048431172765581745,0.37970550112518187,0.2512794132671592,-0.2975076458130474,0.13302698487558898,-0.055719961537897135,0.5132253846729496,0.21710694244331485,0.7488976748396073,0.32031074167108875,0.47474909926539055,0.4127679358953214,0.3355380767681025,-0.0535207430548383,0.4569334697550854,0.6083479446616752,0.8525703468442992,0.38319669656683253,0.3166201931635259,0.35054728837942656,0.22586783650333986,-0.18774951259058628,0.48570773460317207,0.6090387838807803,-0.0030696279747965483,0.47401166189756666,0.09086574567221557,0.7871286539507134,0.3517860649129099,0.347068937463638,0.3850996823835811,0.12084782899575909,0.5138945396476264,0.3758697367466478,0.4990757628814181,0.4711898363201636,-0.024494207697822942,0.7664813864135475,0.07406925033343814,0.2659009811719857,0.4280039320206159,0.6834344010567701,0.07625772916498871,0.5728966532833412,0.43140196126371766,0.39984874094962025,-0.07079288607115311,0.263044812357551,0.32454993764123724,-0.13242479570417512,-0.13614600891228834,-0.11587488488129843,0.49450004700577727,0.19933892383312046,0.0756001967842261,-0.1588950676457348,0.2827407604641676,-0.019017915363477612,0.6970776731241497,-0.10157491890940996,0.6610191625242289,-0.02754554720918598,0.35541360893110635
Putamen_R,-0.3670585190482626,0.14853239801903367,-0.030903811765975574,0.2404209972314455,-0.45263734741005146,0.2892046508417923,0.5835762110505753,0.1726849338712665,-0.002174018294480472,-0.19411156410739422,0.5472768066445667,0.03288758536457078,-0.04000373234014788,0.38686000525150127,-0.038356488729978176,0.22755126643773307,0.7399561218632511,-0.06114120329074888,0.6119662055107439,0.2037710191159238,-0.46672726583526786,0.6170947787216264,-0.16531349269745535,0.4495267098524897,-0.13080460854926393,-0.11570029410753745,0.06092409889776358,0.38743472001826784,0.34732697246305777,-0.08859390209850562,0.5046252633351911,0.05276412776433385,0.29527959688589134,0.6867077072080741,-0.221218634382729,-0.1983597842097811,0.4234222719073974,0.11327828572104845,-0.44781491650789784,0.15764697738732636,1.0,0.33734451918691877,0.6048567569270011,0.5046907193048734,0.07406271860654547,0.48057145521645334,0.43444316630821617,-0.25009466905703276,-0.039835022347703086,-0.3123095386924031,0.0949228863976188,0.1638446529900846,0.002829695365068658,0.41634437152659715,0.4193756788087476,0.14189229679562296,-0.262393108015455,-0.3010285617103028,-0.3538940009238386,0.16198317165980283,0.3190417946239594,0.43747796355697266,-0.38732608346547553,-0.15649026526477175,0.7320003770991578,0.01654024873754897,-0.44021940831571993,0.35957749071152356,0.37723082344866354,0.09648777355823773,-0.21726631101538438,0.24701003385707182,0.6026117477502536,0.14952090770334522,0.4258048668557104,0.24349951372906203,0.1587019153048367,0.1627338994661416,0.23453806424397697,0.4769100459389921,0.529646271493942,-0.17005572794072865,0.4525725302840597,0.22582995859654567,0.4868257406458888,-0.03305182728222654,0.5236075394899158,0.005256411588321437,-0.2558186219771202,0.30758627971803854,0.21097637358213048,-0.054218388668313494,0.05036599991757875,0.13643092725647846,0.005802573866349504,0.729397513128538,0.5307072603843264,0.04849790538542772,0.5674347878201074,0.18342324724060238,0.05732995364170368,-0.1848729614231274,0.09557592005093392,0.025969369300568805,0.2294490698669288,-0.1351115949449629,0.005535248289490381,0.17026305422708696,0.10692235389633103,0.11355491426244205,-0.05158096767469626,0.37777386067135765,-0.1349929965134051,0.05813861955008741,0.5997286234723956,0.701748430053259,-0.4235504006540494,-0.19520397865705824,0.48236345838901706,-0.1837262996745659,0.4526058749396701,0.1954585060721643,-0.04253340717488606,-0.12811422895184948,0.018337007502247236,-0.08258140555226069,0.5642428368117515,0.3598889809597588,-0.3305105840323626,0.11157635440155353
OFCmed_L,-0.3483737465593845,-0.15899700055962718,-0.10705316287497202,-0.13592188137806843,-0.24254976322270905,-0.14500732494383772,0.1820183303793477,0.04597056131993906,-0.2725387686323696,-0.02464913897245753,0.3105563533827469,-0.14798311353022664,-0.053360451313876914,-0.18462916280183533,-0.08951543204062472,0.10127072044131906,0.5574948122125915,-0.13751961822331485,0.5611513389489587,-0.00809708477151756,0.0408108727754724,0.11867125759887649,-0.3697683942982858,-0.011160227889605284,-0.009750701785295676,0.03457314544650023,-0.3270362136175523,0.6235900502584499,0.04639611727807758,-0.046266183400685015,-0.07423605383222669,0.4445482338839044,0.6103608115339175,0.6564800270356773,-0.4312383492161226,-0.27797733273587927,0.15589788326392828,-0.42569738581281347,-0.006130341773237828,-0.13329068221714313,0.33734451918691877,1.0,0.28369271355711106,0.6522482817580056,0.16844048529207933,0.2983075255783879,0.1918812598637219,-0.17766738492587428,-0.17495851508295016,-0.21607256902600647,-0.10501465172916324,0.25931166763911695,-0.06259000587095727,0.1809093787221811,0.05135106510544642,0.18677963369983072,0.18942255494094828,-0.13485611311374499,-0.13362915396983113,0.19708798232163408,0.4328046747730372,0.5601858428423383,-0.3379198576881793,-0.10274298730987377,0.393116571080543,-0.10476292173519552,0.04913254862666413,0.2578009724822945,0.18786527001670472,0.19642045578055622,0.18767752911540786,0.21776775703371082,0.787292266295784,0.1483081974570539,0.22859356117469645,0.03655702936724423,0.29954784375920934,0.09724467339792073,-0.003936611264603389,0.29431700962744406,0.7614413168547687,0.08074679950134867,0.11125678565626457,-0.04531795698691885,0.043414647322752964,-0.21903053430350078,0.1711111073866902,-0.1281214838220877,0.0031761750447129567,0.02127588032498968,-0.07647537880002536,-0.0816823593210839,-0.2575790784651231,0.02729749168731064,-0.16270640636230277,0.44565697829189,0.11796167821657981,0.10202503829352928,0.5856038176700139,0.13053454928456645,-0.16091709249974653,-0.23412356182355437,-0.18930678403190865,-0.04292796968688839,-0.059350441980172544,-0.24350788368400786,-0.11436893271275818,-0.01617026225877788,-0.09330057243127851,-0.12538972689343772,-0.09007810041782595,0.46349947220782395,0.11064801503474526,-0.3158851500514116,0.5549230810235054,0.31864789610653704,-0.3485101181260496,-0.050028481447494375,0.9173686997674277,-0.269704846934882,0.4588534108931598,0.039615994039039766,-0.26890563850862925,0.016651159858903322,0.03532070185444385,-0.09256649645315207,0.6559640291971813,0.005122006310543201,0.18709687114049148,-0.25145511351530037
SN_pr_R,-0.2937452211867268,0.03252370230355461,-0.20661164321969058,0.08678073475904627,-0.1207930082509136,0.09069199811586393,0.4074053770114509,0.44763804933350315,-0.21424100127795714,0.08578352119905538,0.3525707642887117,0.027971259509843326,0.023265910736572255,0.46303269397586927,-0.24856580699159275,0.22462861380730803,0.489007621218731,0.28565694163814953,0.5246604059419053,0.010482457184075037,-0.1346918418145757,0.3911842581040325,-0.15112378199349383,0.23325184110580222,0.16967584317729337,-0.3180238479567373,-0.27735968470548733,0.3475776019355081,0.33151298561294384,-0.33498008598769513,0.21337350202919275,0.2804218890168762,0.13399455853149456,0.39292438384063066,-0.3102907278071226,-0.09747406863171733,0.4818130013423784,0.01872411578121572,-0.24540905324478723,0.43213404444734693,0.6048567569270011,0.28369271355711106,1.0,0.3476317592783877,0.29165235815793605,0.2503515853703408,0.4087337968644875,0.05475296758049373,0.23495976772366417,-0.2959609668776093,0.15651096747095142,0.440523547463822,-0.08632129206988838,0.3004294656127955,0.3403865355452755,0.1090282575744756,-0.2656900249702396,-0.04737367224844031,-0.2363204070469389,0.14911424279851074,0.2997751394964832,0.2805435594224513,-0.3399723535467102,0.2135103040276017,0.40434670809358964,-0.09191109531171616,-0.24039516841981623,0.0681693883617089,0.12014328791862675,0.13120879650698952,-0.36333765405331747,0.06281939429361812,0.44168050596515607,0.22255731520443228,0.5027374319158616,0.35252231745285195,0.3757169275800996,0.4192188463397646,0.1710621563317038,0.5470136092421812,0.38452311186289273,0.0782484851044542,0.30549581050300356,0.32404552373267936,0.7441324765564744,0.04475272495856366,0.5286312110789032,-0.06245589945286097,-0.2839629917819859,0.2216077739633192,0.22211705247181662,-0.2670833819689314,0.05179481343469381,0.04778192559646905,0.36790188903192855,0.7049343151580129,0.3356018136287406,0.14841208190928493,0.4052147396687073,0.12534429738387676,0.19236175363155295,0.06485235920006299,0.20775045499309458,-0.16506131066527674,0.30893156823821366,-0.3352497421272125,-0.15392621593955352,0.13400601413422514,0.2158147254802802,-0.10895445405799817,0.03311031208620022,0.3862944875120227,-0.020424262621895676,-0.26180992091588323,0.6331725323137266,0.6772444735365944,-0.5648237483097693,-0.40301507562104194,0.3753019174443017,0.06600521174505297,0.43613861649550595,0.3898006573266415,-0.343729449806895,0.08255858282688062,-0.229830301042317,0.16353918834839107,0.30071556049810694,0.3987592718536037,-0.20141075367255862,-0.14281656595990813
OFClat_L,-0.6096459751045941,0.18851708670533415,-0.22546542439021777,0.2836573906148838,-0.5419423024998967,0.12749126994217994,0.4011877436517694,-0.33656052599352015,-0.004049940926788218,-0.015426667229237254,0.285812818527823,-0.06791430603948961,0.13274624625888515,0.06924046958255883,-0.1084782243257661,0.29480588402519153,0.7387595358887757,-0.2279842514159564,0.48362098221115296,0.012036297640822294,0.0613059166317453,0.2722552374011533,-0.36275086765840725,0.026800766447871577,-0.06396168793947006,-0.05398673360733746,-0.25922400813079355,0.5750033071044801,0.10781083972652425,-0.1124122439449007,0.44806672124270513,0.02616495631722227,0.6372149114583449,0.5822117798847345,-0.359188692838859,-0.3553630084048741,0.2167412123621953,-0.22956414740763695,-0.017143057154763705,-0.0835129057650945,0.5046907193048734,0.6522482817580056,0.3476317592783877,1.0,-0.26639706854485906,0.5533693676470935,0.23661250249499338,-0.143652025519257,-0.24108100977539715,-0.3076357755283803,-0.040898153194758945,-0.10355443357785085,-0.012017511710211662,0.3349841750543362,0.24314363549246112,0.18471978093927596,0.09526835732194792,0.02003307621576542,-0.06695378054713952,0.49496835272078,0.14335076980457137,0.8241410104882113,-0.5986398332403308,0.06448467406672737,0.48279372599273995,-0.15954849070675675,-0.10643145806143492,0.05366209762272178,0.2562388768621931,0.02030426060741864,0.05231643879100853,0.044214206644861094,0.6777384638411547,-0.12623357065728563,0.3995274937450333,0.0944263514739922,0.0003264883691923311,0.36652164737387566,-0.014183024753490273,0.17388093061839122,0.7665045323674186,0.03111414758691104,0.23401221566808447,-0.011319162943353337,0.38996327433185324,-0.23641715408066186,0.2491674157605135,-0.04255717454090994,-0.1841569703581883,0.2894178210001028,-0.03628363651405602,-0.20541682391973293,-0.012120067140192176,0.24775931333604087,0.007810302998041244,0.6036211401106436,0.5544812370375855,0.0628925959244075,0.18364746462447176,0.14476551377923744,-0.42262402205169647,-0.45294313222701077,-0.06514434876778398,-0.10469949375489339,-0.0508932157170348,-0.14438188622333037,0.24390558264242032,0.04021398833729764,-0.1273902124705027,-0.08824698213513672,-0.0420678827144486,0.47329734566338366,-0.0722190052408432,-0.165106486237442,0.38339926386328377,0.23139667098978864,-0.334106006850541,-0.0858326746926715,0.7379499176078801,-0.4557347424378482,0.0063236794110472115,-0.13973500201898092,-0.2536510039961623,-0.2497244928816832,0.10116168758237722,-0.0026561320113842263,0.6907847027603526,0.012214983916433372,0.012910812482095529,-0.02536093328899794
