,Pallidum_L,Occipital_Mid_L,SupraMarginal_L,SN_pr_L,Thal_PuI_L,OFCant_R,Thal_MDm_R,Parietal_Sup_L,OFCmed_L,Raphe_D,Thal_LP_L,Cerebellum_Crus2_R,Cingulate_Mid_R,Frontal_Sup_Medial_L,Cerebellum_Crus1_R,Occipital_Inf_L,LC_R,OFClat_L,Temporal_Mid_R,Parietal_Inf_L,VTA_L,SN_pr_R,Precentral_L,Fusiform_R,Thal_MGN_R,Thal_PuL_R,Cerebellum_10_R,Rolandic_Oper_L,Thal_LGN_R,Cerebellum_7b_L,Thal_VPL_L,Hippocampus_L,Heschl_R,Rectus_L,Paracentral_Lobule_L,Cerebellum_Crus1_L,Calcarine_R,OFCpost_L,Supp_Motor_Area_L,Thal_PuL_L
Thal_LP_L,-0.61174905366649,0.31916264157410473,0.6220313949744236,-0.48818610205993646,0.5399193493913794,-0.6238043585969734,0.6900351093451657,0.5809384964200205,-0.21607256902600647,0.5088623940414051,1.0,-0.03156803908442962,0.46379515511591834,0.05948859236595551,0.11904059019094357,0.03324866070136768,-0.25620011597383874,-0.3076357755283803,0.4051511909625073,0.6008050770347574,0.10390717753114022,-0.2959609668776093,0.44580021867945757,0.14187566153895523,0.3051690315787609,-0.2135996075507247,-0.24468047415621647,0.05070626251552056,0.361627647583933,-0.3064179642143322,0.6234707448974912,0.26397072171942654,-0.6862021955741138,-0.27351246891195274,0.6714640978533524,-0.06601239720599064,0.628418665620244,-0.26407745494882906,0.5326890665398707,0.14471344131712777
Cerebellum_Crus2_R,-0.19209186290865013,0.08133722408020602,-0.09576866243972762,0.0423839535421842,0.218443166288166,-0.3310790585992088,0.1862588120475449,-0.18942757024964282,-0.23412356182355437,-0.2952397570824529,-0.03156803908442962,1.0,0.05867229735236061,0.14633761648922933,0.8546505197687291,0.29391403977244074,0.2436901413414057,-0.45294313222701077,0.3315872821573056,-0.17344601522276312,0.4605683430686989,0.06485235920006299,0.13634618096714285,0.07159437498856788,0.05852234130079389,-0.13666830651331738,0.49617881388896967,0.18674065114076924,0.03380307367601256,0.5596586068436712,0.041074962319370405,0.10527566171808857,-0.04820479715601641,-0.17876433381806592,-0.06802342182465644,0.5835018914580279,0.23082903730031643,-0.34425292762936344,0.21219153642112842,0.2705421027612641
Cingulate_Mid_R,0.05310460314507315,0.1547187722638234,0.46671353907776725,-0.03208442343692493,0.34365105247028016,-0.06765099867054872,0.5910344805105733,0.278348507218783,-0.003936611264603389,0.4659546040483447,0.46379515511591834,0.05867229735236061,1.0,0.6270648526943196,0.1763588925401692,0.0026585661626241687,0.32341946208395,-0.014183024753490273,0.5852799151923005,0.38574428712462494,0.1991828240742627,0.1710621563317038,0.5236339618247959,0.7008686399503402,0.4930302932007294,0.12908527499884873,0.3459492379572536,0.6375616780799384,0.4568758475815962,-0.04510358362964913,0.5407014097054984,0.49726599117709847,0.08124088781525543,-0.11550261338527461,0.6257716894701864,0.056973230996811654,0.7695440294228911,0.02616013332026543,0.7554154794694775,0.3722094883387282
Frontal_Sup_Medial_L,0.28646711212143394,0.19557614043418606,0.4776256755474222,0.09889425985921502,0.14113580862878164,0.2359567180425601,0.28394408025164736,0.37406282375900807,-0.011160227889605284,0.36823617945887593,0.05948859236595551,0.14633761648922933,0.6270648526943196,1.0,0.1088979491420835,0.02189537623387823,0.41675425132634314,0.026800766447871577,0.193522059892161,0.41786233952552104,0.3041983027367883,0.23325184110580222,0.6330008720866092,0.47556118730139263,0.39991912747637093,0.26651024169007415,0.36771166029535435,0.5422400685942345,0.2748037450525782,-0.0823068987589694,0.37094240161722053,0.30422654393020765,0.35580679815152444,-0.09345738745889426,0.45523945842750535,-0.019224762249379038,0.41777669651325916,-0.03848100069196969,0.5610856177752481,0.31644989516151784
Cerebellum_Crus1_R,-0.21547430888527194,0.14973857496849147,-0.012792687970569505,-0.04394731533423807,0.2323927348956149,-0.3537069753407275,0.3228946970216119,-0.09284923006916225,-0.048878198151429283,-0.10277982182472065,0.11904059019094357,0.8546505197687291,0.1763588925401692,0.1088979491420835,1.0,0.3373418546549322,0.030136099876533828,-0.24754746323534182,0.43757386960765216,-0.11737062518128287,0.35778632938933586,0.04067321278232795,0.06963202799457059,0.12797354279598327,0.19745111543822502,-0.20693278880262192,0.5287266345507525,0.22711713049889945,0.2397726886363526,0.5732351728588524,0.20298676314508515,0.2708501042667849,-0.17957809144376574,-0.04876468168812913,0.09023858917506479,0.6792926794097155,0.4268406531376259,-0.15411096858865772,0.21254861550090656,0.27438920450597665
Occipital_Inf_L,0.13212815076224754,0.8713687544378765,-0.024079535407852615,0.04336971442460488,0.08027968387608893,0.154276444156301,0.2099202518034204,0.08561592057539985,0.0408108727754724,-0.21762156710241323,0.03324866070136768,0.29391403977244074,0.0026585661626241687,0.02189537623387823,0.3373418546549322,1.0,0.14131947256876537,0.0613059166317453,-0.16492625323902563,-0.09397933357095263,0.031721808086331606,-0.1346918418145757,0.03815258285084637,-0.14855943042660957,0.1453615594716836,-0.03320005634243721,0.1204919029392437,0.36812916253435946,0.04661050846468022,0.6206354703600687,0.22781781409258411,0.25253056096541343,-0.25428573340971666,0.23262863523414243,-0.08190330882701334,0.7227818189332673,0.14780373602812835,-0.18167263777041992,0.23900949300733104,0.1815128828671552
LC_R,0.4384024842745143,0.07465310491230513,-0.02108543249655078,0.1926669098726133,0.06951483644061507,0.2989844343856473,0.07363981395411624,-0.08605445700426399,-0.04345561033576798,0.011850343093188215,-0.25620011597383874,0.2436901413414057,0.32341946208395,0.41675425132634314,0.030136099876533828,0.14131947256876537,1.0,-0.059914582619089406,0.08186850676526931,-0.025143369971015746,0.42068141516966806,0.22789913072205262,0.23649591082864135,0.3980622556981136,0.1815216085763256,0.2800961585266131,0.45551828288172036,0.4752684492651523,-0.14839177305747664,0.28019294144727064,0.019674383074839444,0.09093293143126586,0.4231719855488745,-0.19716541769816717,0.03682634723350786,0.19952124813974204,0.14913134126302566,-0.00869205167314988,0.36077674665292175,0.17579075933397503
OFClat_L,0.5533693676470935,-0.017143057154763705,-0.165106486237442,0.4615387621189162,-0.5986398332403308,0.5566621569793903,-0.26266674966825704,-0.1124122439449007,0.6522482817580056,0.012036297640822294,-0.3076357755283803,-0.45294313222701077,-0.014183024753490273,0.026800766447871577,-0.24754746323534182,0.0613059166317453,-0.059914582619089406,1.0,-0.26639706854485906,-0.2536510039961623,-0.5415519783024669,0.3476317592783877,-0.3771677445986204,0.012214983916433372,-0.037341741658936986,0.044214206644861094,-0.0508932157170348,0.14476551377923744,0.24775931333604087,0.01946444657907236,-0.004049940926788218,0.18471978093927596,0.2722552374011533,0.680959606867689,-0.20541682391973293,0.02003307621576542,-0.06791430603948961,0.7379499176078801,-0.36275086765840725,0.02030426060741864
Temporal_Mid_R,-0.3255504284664598,-0.12639145972417348,0.06614618719700799,0.008760359733152477,0.4861872368997468,-0.4436290073430712,0.40679609061928157,0.06381985729190194,0.16844048529207933,0.2512308854102887,0.4051511909625073,0.3315872821573056,0.5852799151923005,0.193522059892161,0.43757386960765216,-0.16492625323902563,0.08186850676526931,-0.26639706854485906,1.0,0.10980477868780432,0.1952374845708475,0.29165235815793605,0.12455242752038302,0.6294429606356132,0.18728475327986163,0.020369980407776333,0.3219856243009823,0.2899184087792204,0.2966160691949719,-0.15998354163688863,0.16283406282477955,0.45573569766239386,-0.09260688785805105,-0.0697104284389993,0.40160308011082013,-0.07431696319053264,0.5369602179212021,0.13964042286939304,0.34147076559795386,0.31713429338465965
Parietal_Inf_L,-0.2546478442871284,0.3283645545674895,0.9262047933718593,-0.5559085731482383,0.4987225851975761,-0.18176657604423357,0.5465608630428888,0.8912041911977648,-0.26890563850862925,0.6284404378896287,0.6008050770347574,-0.17344601522276312,0.38574428712462494,0.41786233952552104,-0.11737062518128287,-0.09397933357095263,-0.025143369971015746,-0.2536510039961623,0.10980477868780432,1.0,0.2291066992529385,-0.343729449806895,0.8380849163317493,0.2174233220312604,0.5057750031855283,-0.024578933548042955,-0.1493817844777851,0.17974004070261992,0.23244208302674535,-0.44865616813907144,0.6287025844285234,0.14300123591324632,-0.2503401468699482,-0.3258200668928032,0.8257702593549519,-0.2612566839923223,0.5132579047695894,-0.31915777019416663,0.4922086121570606,-0.062039500891342546
VTA_L,-0.14139568818098522,0.04521503346613009,0.21452191590152264,-0.19492780649962252,0.49714791341390746,-0.25603241431957824,0.31970369246416547,0.08906179526779838,-0.4442474923730701,0.2052138989069536,0.10390717753114022,0.4605683430686989,0.1991828240742627,0.3041983027367883,0.35778632938933586,0.031721808086331606,0.42068141516966806,-0.5415519783024669,0.1952374845708475,0.2291066992529385,1.0,-0.09428520559138495,0.35670247019603324,0.22580971401266497,0.2252124208863999,-0.01786733343089885,0.3627620616045972,0.047600817892157164,-0.10063508952549938,0.2480144517715224,0.1473132278246869,-0.07363632789898529,-0.06802225243234937,-0.6991073898910838,0.2329925667500907,0.26852063759254147,0.338135210433086,-0.4197889452781051,0.39570893739943613,0.039596535831448613
SN_pr_R,0.2503515853703408,-0.24540905324478723,-0.26180992091588323,0.8251261928980921,-0.3399723535467102,0.1533975409841036,-0.21239216144655543,-0.33498008598769513,0.28369271355711106,0.010482457184075037,-0.2959609668776093,0.06485235920006299,0.1710621563317038,0.23325184110580222,0.04067321278232795,-0.1346918418145757,0.22789913072205262,0.3476317592783877,0.29165235815793605,-0.343729449806895,-0.09428520559138495,1.0,-0.23172609625357704,0.3987592718536037,-0.32942076606960974,0.06281939429361812,0.30893156823821366,0.12534429738387676,0.04778192559646905,-0.004212944540415795,-0.21424100127795714,0.1090282575744756,0.3911842581040325,0.20568180147459394,-0.2670833819689314,-0.04737367224844031,0.027971259509843326,0.3753019174443017,-0.15112378199349383,0.13120879650698952
Precentral_L,-0.0783499774254099,0.3475902280946886,0.8649697702698546,-0.38544138537873884,0.4184341338704324,-0.050626053253390695,0.5376369720261955,0.694671462338252,-0.45024707810927256,0.47680405889577204,0.44580021867945757,0.13634618096714285,0.5236339618247959,0.6330008720866092,0.06963202799457059,0.03815258285084637,0.23649591082864135,-0.3771677445986204,0.12455242752038302,0.8380849163317493,0.35670247019603324,-0.23172609625357704,1.0,0.33613477641059997,0.4922352888272948,0.08703251118711636,0.1811265246259083,0.4481041455391609,0.2041886499210833,-0.17575950591937278,0.6361052543140084,0.24161660572724472,0.004017595830266533,-0.3359857436665919,0.7223613739466473,-0.052623940860728156,0.5319420636639037,-0.5121093140523276,0.712388520563249,0.12757747870627453
Fusiform_R,0.21543295307893195,-0.09272535790677658,0.24341476348884045,0.1770096180078784,0.31883589325257994,0.09296831098826636,0.4173649581214305,0.08568827435459402,0.005122006310543201,0.3778350034175775,0.14187566153895523,0.07159437498856788,0.7008686399503402,0.47556118730139263,0.12797354279598327,-0.14855943042660957,0.3980622556981136,0.012214983916433372,0.6294429606356132,0.2174233220312604,0.22580971401266497,0.3987592718536037,0.33613477641059997,1.0,0.40848591078543245,0.19443555702612783,0.5644211326149768,0.5460117256455873,0.32853747612429635,-0.05703393397091397,0.33380033578065693,0.5327122606983807,0.3342709799513506,-0.0647619447443639,0.37058045212217805,-0.02074696934155778,0.6016352240327181,0.09606125096261413,0.46802137089067275,0.21226360445400022
Thal_MGN_R,0.1485164762371499,0.2826875963455242,0.5306944694997094,-0.5021877475620397,0.5105253479243185,0.0011580307204273662,0.6837693129544895,0.4100420198571806,-0.11279229197995458,0.2994386215015807,0.3051690315787609,0.05852234130079389,0.4930302932007294,0.39991912747637093,0.19745111543822502,0.1453615594716836,0.1815216085763256,-0.037341741658936986,0.18728475327986163,0.5057750031855283,0.2252124208863999,-0.32942076606960974,0.4922352888272948,0.40848591078543245,1.0,0.08527061292974465,0.21861841299061,0.5342355252644487,0.4486806458097002,0.10505873904207556,0.6743635516019666,0.514312302350191,0.017316982292538675,-0.09991401643817495,0.536129607350358,0.21008731703877417,0.6043620311525418,-0.1378350053597397,0.46922889234272785,0.2570744193291576
Thal_PuL_R,0.3925555750937437,-0.029595498727667393,-0.05746521138966546,0.1224317656785106,0.046201620878824956,0.294520420181877,-0.16774893190280643,0.02096883807415006,0.21776775703371082,0.035007073782432736,-0.2135996075507247,-0.13666830651331738,0.12908527499884873,0.26651024169007415,-0.20693278880262192,-0.03320005634243721,0.2800961585266131,0.044214206644861094,0.020369980407776333,-0.024578933548042955,-0.01786733343089885,0.06281939429361812,0.08703251118711636,0.19443555702612783,0.08527061292974465,1.0,0.1745977816468919,0.35608711956796113,-0.08975877351601337,-0.12040451828656105,-0.1359593903323186,0.2024611349333104,0.41994296793382335,0.14065253618187176,-0.05415753202376501,-0.1920738707285726,-0.1690269063524322,0.1721008149696487,0.031236143495638097,0.2693088580713263
Cerebellum_10_R,0.33517570602910507,-0.05043787295903721,-0.04890773574697866,0.2319362332396114,0.08576420221313241,0.19484420406918104,0.17071017577586334,-0.20566594664120033,-0.059350441980172544,-0.09367888213109768,-0.24468047415621647,0.49617881388896967,0.3459492379572536,0.36771166029535435,0.5287266345507525,0.1204919029392437,0.45551828288172036,-0.0508932157170348,0.3219856243009823,-0.1493817844777851,0.3627620616045972,0.30893156823821366,0.1811265246259083,0.5644211326149768,0.21861841299061,0.1745977816468919,1.0,0.5004847022752443,0.04312594196796488,0.4635167587799887,0.09349299701959443,0.3894395995929381,0.4087785182286288,0.02386209412123177,0.04639337800997853,0.43239374622773036,0.31594298566782053,-0.029730354031951844,0.2993120414142136,0.25375545605522914
Rolandic_Oper_L,0.4311496131861862,0.3873129764253373,0.2858257884585183,0.09555378550649316,0.17137496840991492,0.289221625903907,0.4249327170414876,0.16781490052871453,0.13053454928456645,0.16886344484066784,0.05070626251552056,0.18674065114076924,0.6375616780799384,0.5422400685942345,0.22711713049889945,0.36812916253435946,0.4752684492651523,0.14476551377923744,0.2899184087792204,0.17974004070261992,0.047600817892157164,0.12534429738387676,0.4481041455391609,0.5460117256455873,0.5342355252644487,0.35608711956796113,0.5004847022752443,1.0,0.36308501203926297,0.2246359684052789,0.49207780069136847,0.671164858368924,0.3343739848876413,0.2219164154482638,0.2936990043668129,0.29049286101306204,0.5001314180921824,0.040005482064684704,0.469223368329638,0.4150916740349507
Thal_LGN_R,0.05179269153966173,0.08334068880027556,0.2736248490705986,0.03638724482025631,0.19933774578211003,-0.1313498386325182,0.5162766553774298,0.19725223007242618,0.02729749168731064,0.27214342537208963,0.361627647583933,0.03380307367601256,0.4568758475815962,0.2748037450525782,0.2397726886363526,0.04661050846468022,-0.14839177305747664,0.24775931333604087,0.2966160691949719,0.23244208302674535,-0.10063508952549938,0.04778192559646905,0.2041886499210833,0.32853747612429635,0.4486806458097002,-0.08975877351601337,0.04312594196796488,0.36308501203926297,1.0,0.03586535540856481,0.5888783176031102,0.5475893410812335,-0.03956245711191025,0.1413418182666498,0.3205909567693759,0.16856037340497876,0.5612481863764827,0.05122685230057622,0.18594711163253708,0.14331109806353606
Cerebellum_7b_L,0.28074568871279965,0.26353619737635636,-0.3315997127287028,0.15965899230485864,-0.04478788904790292,0.19487572158991062,0.09036727728058197,-0.4311840869651816,-0.15682372314370074,-0.4815788589905437,-0.3064179642143322,0.5596586068436712,-0.04510358362964913,-0.0823068987589694,0.5732351728588524,0.6206354703600687,0.28019294144727064,0.01946444657907236,-0.15998354163688863,-0.44865616813907144,0.2480144517715224,-0.004212944540415795,-0.17575950591937278,-0.05703393397091397,0.10505873904207556,-0.12040451828656105,0.4635167587799887,0.2246359684052789,0.03586535540856481,1.0,0.011785166948222967,0.0699049862927579,0.057334270398724047,0.06555327014779624,-0.3337475544076004,0.9314789010139554,0.1097301690004397,-0.17534721083425656,0.08924414224537612,0.11745437621118639
Thal_VPL_L,-0.09514327415528956,0.44079583192804184,0.7762286847986587,-0.3209440390950633,0.3968634117055562,-0.1608825488661524,0.8578048004877764,0.5321010611911614,-0.2725387686323696,0.45179208150918426,0.6234707448974912,0.041074962319370405,0.5407014097054984,0.37094240161722053,0.20298676314508515,0.22781781409258411,0.019674383074839444,-0.004049940926788218,0.16283406282477955,0.6287025844285234,0.1473132278246869,-0.21424100127795714,0.6361052543140084,0.33380033578065693,0.6743635516019666,-0.1359593903323186,0.09349299701959443,0.49207780069136847,0.5888783176031102,0.011785166948222967,1.0,0.6035981951592604,-0.23069065389167231,-0.12099525677940642,0.551486012663836,0.23054612789839188,0.784499054147072,-0.2984686748796582,0.5498859008802871,0.14587545462069734
Hippocampus_L,0.19992664061748266,0.2628643795515844,0.22739127204249435,0.06261941457456956,0.2661834823289032,0.048755124626872134,0.5596938162332833,0.18946877237874898,0.18677963369983072,0.1319199210753546,0.26397072171942654,0.10527566171808857,0.49726599117709847,0.30422654393020765,0.2708501042667849,0.25253056096541343,0.09093293143126586,0.18471978093927596,0.45573569766239386,0.14300123591324632,-0.07363632789898529,0.1090282575744756,0.24161660572724472,0.5327122606983807,0.514312302350191,0.2024611349333104,0.3894395995929381,0.671164858368924,0.5475893410812335,0.0699049862927579,0.6035981951592604,1.0,0.11675900734573474,0.32946244445084716,0.2963577223559075,0.19527240732112405,0.5090132295742367,0.12841346820816105,0.3596460364089295,0.4214347088530641
Heschl_R,0.6564649000463643,-0.38443791598870763,-0.2290147827081617,0.4201000357977391,-0.34748558626241816,0.6220920641603583,-0.37153857991715367,-0.2950320885478133,0.11867125759887649,-0.17602978525796187,-0.6862021955741138,-0.04820479715601641,0.08124088781525543,0.35580679815152444,-0.17957809144376574,-0.25428573340971666,0.4231719855488745,0.2722552374011533,-0.09260688785805105,-0.2503401468699482,-0.06802225243234937,0.3911842581040325,0.004017595830266533,0.3342709799513506,0.017316982292538675,0.41994296793382335,0.4087785182286288,0.3343739848876413,-0.03956245711191025,0.057334270398724047,-0.23069065389167231,0.11675900734573474,1.0,0.2310744838083274,-0.2588593277699579,-0.13410704530779075,-0.2593502812333363,0.1865522126832149,-0.1257364705684972,0.07570537086660482
Rectus_L,0.3863462020454808,0.09925496164819161,-0.28480982067220273,0.3601268278395199,-0.4792834249694159,0.4735205135534777,-0.31795577394767116,-0.11812303716344975,0.6607320477856331,-0.38069776395669247,-0.27351246891195274,-0.17876433381806592,-0.11550261338527461,-0.09345738745889426,-0.04876468168812913,0.23262863523414243,-0.19716541769816717,0.680959606867689,-0.0697104284389993,-0.3258200668928032,-0.6991073898910838,0.20568180147459394,-0.3359857436665919,-0.0647619447443639,-0.09991401643817495,0.14065253618187176,0.02386209412123177,0.2219164154482638,0.1413418182666498,0.06555327014779624,-0.12099525677940642,0.32946244445084716,0.2310744838083274,1.0,-0.22830271798210588,0.054365327243319356,-0.2329374259767506,0.5747594828895771,-0.3508867912712667,0.1516146536034579
Paracentral_Lobule_L,-0.23148576595812276,0.2672483705898282,0.7446980254851829,-0.5341665140951424,0.5332786136399985,-0.2180004930279097,0.5820910658569518,0.7799716871497655,-0.0816823593210839,0.6137540839233273,0.6714640978533524,-0.06802342182465644,0.6257716894701864,0.45523945842750535,0.09023858917506479,-0.08190330882701334,0.03682634723350786,-0.20541682391973293,0.40160308011082013,0.8257702593549519,0.2329925667500907,-0.2670833819689314,0.7223613739466473,0.37058045212217805,0.536129607350358,-0.05415753202376501,0.04639337800997853,0.2936990043668129,0.3205909567693759,-0.3337475544076004,0.551486012663836,0.2963577223559075,-0.2588593277699579,-0.22830271798210588,1.0,-0.14359055751774014,0.6376623901875106,-0.11307473533540098,0.6551743180975557,0.14020274804544972
