,Occipital_Sup_L,Vermis_3,Thal_LP_R,Thal_PuI_R,Cerebellum_7b_R,Thal_AV_R,Insula_L,OFCant_R,Amygdala_R,Cerebellum_Crus1_L,Temporal_Sup_L,Parietal_Inf_L,Heschl_R,Hippocampus_R,Frontal_Med_Orb_L,Occipital_Inf_L,Cingulate_Mid_R,Pallidum_R,Frontal_Inf_Oper_R,Cingulate_Mid_L,Cerebellum_6_L,Parietal_Inf_R,Frontal_Inf_Tri_R,Pallidum_L,Thal_IL_L,Thal_PuL_R,Parietal_Sup_R,Cerebellum_6_R,Angular_R,Thal_VL_R,Temporal_Sup_R,OFClat_R,Occipital_Mid_L,Thal_LGN_L,N_Acc_L,Frontal_Mid_2_L,Cuneus_R,Temporal_Pole_Sup_R,Postcentral_L,Thal_VPL_R,Thal_VPL_L,Vermis_9,SupraMarginal_R,Thal_MDm_L,SupraMarginal_L,Parietal_Sup_L,Precentral_L,OFClat_L,OFCmed_R,Angular_L,Rectus_R,Putamen_L,Vermis_6,Cerebellum_10_L,ParaHippocampal_L,Thal_VA_R,Temporal_Pole_Mid_L,Vermis_10,Frontal_Sup_2_R,Thal_AV_L,Temporal_Mid_R,Paracentral_Lobule_L,OFCpost_L,Amygdala_L,Caudate_R,Occipital_Inf_R,Supp_Motor_Area_L,Raphe_M,Insula_R,Cerebellum_Crus1_R
Temporal_Sup_L,0.33948960822519036,-0.15786659778017217,0.2897304659499519,0.3220679659476899,0.24000990785987814,0.30237473945876747,0.4099524963999312,-0.0339896661693923,0.02439483098102762,0.37482856555310956,1.0,0.2852791129206664,-0.08636198088639423,0.1585362139471494,0.057388873205143374,0.3988692750980905,0.19461310041488578,-0.030716416897014657,-0.13629889057578287,-0.0008099265079698725,0.44081946103066305,0.13187360882788549,-0.2692265804806626,-0.011055652990377923,0.10782148521858807,0.27645137274624043,0.17476310081758248,0.2466387392066326,0.18863599732011263,0.16901561138970242,0.1756934412732041,-0.14224328623277457,0.3910884288595059,-0.16090312812744323,0.4265560811224943,-0.07748210033722933,0.34412123898181624,0.3213828264520355,0.032800383985866495,0.3777231680579232,0.034719987422440715,0.20957025961061157,0.00338962327352128,0.08926897545347913,0.39609547790176985,0.2605889153943049,0.09375125243530312,-0.15449798346718072,0.07395344421982519,0.41625930363842145,-0.05678085141248041,0.11951650786935197,0.3646818206844094,0.275743708110413,0.14199480598508282,-0.10250950537416154,0.3564423396967045,0.26902884327830096,-0.20317394814085984,0.25174403950445184,0.1541547703033676,0.11011481631540668,-0.04094396210432596,0.026879002876838063,0.141662636244373,0.23117563111549058,-0.07906719288988052,0.3986983675828274,0.44771724368841664,0.16796671377160236
Parietal_Inf_L,0.7603183820157761,-0.4168481496134634,0.6401680613763626,0.35855392069167774,0.26032390161158747,-0.04089416885789115,0.2197976565073968,-0.1887060518299467,-0.024313402162473696,0.036942843415616274,0.2852791129206664,1.0,-0.34474670044066436,-0.3326903354575999,0.10711815399809639,0.2645881915868072,0.023690009246212604,-0.2588236066910822,-0.33104396843462675,-0.6607471051608014,0.1408858758623246,0.8341352947080437,-0.3951431170025725,-0.3187477488460856,-0.18492946270810917,0.6221012960531087,0.8017301947084732,0.008298209308079004,0.799810262544127,-0.19356596796498915,0.11670897306619671,-0.14345175611567829,0.7476441523569458,-0.3776154257885459,0.08042961306421031,-0.5538021876467804,0.5830414106460365,-0.0940354127149301,0.4859542277774127,0.585434618171251,-0.33343376324919327,-0.5237805601054054,0.6600073668471044,-0.3873064651183633,0.8970758938428306,0.8978198705381056,0.25498544265104267,-0.20776072784322894,-0.03292218262448555,0.7896305791842442,0.09822450859237229,-0.2844551133635907,0.20420527580064,-0.18694973977794074,0.014816960461460084,-0.4490155539259097,-0.036917392583374384,0.005997939837567464,-0.10670902766292836,-0.0199458827792468,0.0940562187031471,0.686766011224695,0.004328040933040265,-0.0405573132582904,0.10299783888528134,-0.12034045451595966,-0.43944841900073967,-0.021803572110988496,0.06787502051587814,-0.1376666117077201
Heschl_R,-0.6300204739323556,0.6266000797024288,-0.7491473867590575,-0.6572676307244929,-0.4135316832021752,0.2215656570779328,-0.0005295153289531991,0.633695491553462,0.3565851355264635,-0.5565627527729623,-0.08636198088639423,-0.34474670044066436,1.0,0.2563503111853333,0.42758271235385675,-0.633521033487436,0.35069647131184556,0.5542707698943173,0.36577862009282225,0.6028287376090721,-0.5166794609255095,-0.4423237231977983,0.534596162525348,0.6424346864294828,0.3362304503217013,-0.7277249269785947,-0.3283891435809293,-0.5135594690407994,-0.5983860691231052,0.38967631339761705,-0.29640369518673104,0.4113902667427662,-0.6621857714545825,0.6356557903796279,0.3756133875231255,0.4586114994706185,-0.7023446291842467,-0.11548356309713535,0.26416322748064913,-0.6144180948473869,0.7076947944421165,0.11259689382758854,-0.33738116220039693,0.5329689872505259,-0.39222538626068393,-0.422890971891359,0.12670810163287452,0.6116645140471095,0.5034767237211567,-0.645477634258357,0.3058000445967598,0.48351512987177664,-0.6113899719314148,-0.2001637178876472,0.3920810517535428,0.6948779065938968,-0.40706531739012936,-0.5521227260421705,0.4587629810659313,0.19362564282641348,-0.5945373882984061,-0.1794975344998052,0.2833098108256315,0.36720542031004233,0.26133929344168216,-0.2921038920013679,0.26402416355360536,-0.27582076550764556,0.37819172564215864,-0.4723347810582854
Hippocampus_R,-0.31050030809695905,0.16523868365431532,-0.2711856305639518,0.012316207693835686,0.08530772210401458,0.19647795085410502,0.4023152743295,0.07905902749704156,0.3619781696673961,0.106131888186627,0.1585362139471494,-0.3326903354575999,0.2563503111853333,1.0,-0.09535665116957785,-0.02631542872424914,0.09164401877124023,0.26020765594733103,0.2964885413478969,0.4010007321093923,0.16753271390574395,-0.4444482499498532,0.26491433939232106,0.161459996415703,0.18646323272309695,-0.22566743459933652,-0.42225992112238325,0.30342434412547326,-0.35331240001475567,0.323373387574332,0.2375505778501826,0.10018101471380038,-0.29465717780578254,0.26382608184381034,0.10372733783047539,0.42157653302646,-0.17434936317274927,0.5092908097438469,-0.09022928922168394,-0.0969436386239553,0.23479211908248174,0.4040836666728198,-0.24500266138903445,0.29509724794295045,-0.2569138858163993,-0.4101894042763242,0.09896777319643237,0.22202792998496523,0.13550272975733718,-0.3005407621031597,-0.17339111838101495,0.39147325094961866,0.11536355189040824,0.18843319849900475,0.016474006243315492,0.26517599075152787,0.25160534434371895,0.16990599057375555,0.08068173110249008,0.16763742491789502,0.22008543004387313,-0.14286322263093676,0.05480197223150359,0.23283578937464217,0.1618404709287246,0.25296374122567,0.3378776022175002,0.2943210103999321,0.37831656799088464,0.3068679464151156
Frontal_Med_Orb_L,-0.24452598265514722,0.595457602354909,-0.4510713542793492,-0.6397294356667502,-0.21592110295324707,0.2230927277679686,-0.1167298853021705,0.6238364514747081,0.36248958066015524,-0.7163788028747905,0.057388873205143374,0.10711815399809639,0.42758271235385675,-0.09535665116957785,1.0,-0.6386539615624883,0.518884510435424,0.4359895515279304,-0.184802835565534,0.1498996159096963,-0.6679590013540033,0.12855688711122237,0.1684480329696581,0.6083719932589038,0.4114411753769453,-0.5011564541086884,0.3656321588909837,-0.7269698734022767,-0.11891615399497604,0.39281946227479053,-0.5610529815081973,0.4111653123653553,-0.2786205976267154,0.40986757734740464,0.7042033276447257,-0.11996124533388984,-0.4377751639681458,-0.23978287811639673,0.2425614593190209,-0.4222257833957538,0.572362378576388,-0.38937186579278443,-0.10891888396341567,0.44140460048509866,-0.0846012269904982,0.15672941962966466,-0.23143168740450037,0.5942570275342351,0.7841034087930747,-0.22474896101046918,0.6633199549821902,0.5047141634585838,-0.6950261688147185,-0.5174703685203056,0.7024278645654665,0.672381113659761,-0.6163364794999341,-0.7901266474707628,0.386196568135372,0.24350998912595848,-0.719946092345328,-0.025792808277045127,0.5958319869477925,0.4980229266504891,0.5649920962900384,-0.6149326101707112,-0.3601572490464243,-0.40340590718047975,-0.0495461941658606,-0.7990769260769972
Occipital_Inf_L,0.7169910240030214,-0.7882399356529838,0.8026407013928372,0.8890852277776674,0.5318936957390901,-0.13099622821381277,0.11934510419933451,-0.7287110885492761,-0.3917929433899223,0.9167592017935253,0.3988692750980905,0.2645881915868072,-0.633521033487436,-0.02631542872424914,-0.6386539615624883,1.0,-0.22162582364247962,-0.6482607842908807,-0.1512651350705671,-0.3620515617536444,0.8627641537305404,0.2956938434586662,-0.4683919620643781,-0.7187122351706979,-0.3530461063706607,0.7988461506778667,0.08940132104245542,0.8386584343805739,0.5529587777035565,-0.371256653884488,0.6670587970815,-0.4707754684040541,0.7639245864653067,-0.732146581703498,-0.3671814127093176,-0.36034910202803094,0.8477152182613473,0.4661345033074786,-0.36084388689533525,0.7337025152837904,-0.7293688643300408,0.15518825937899958,0.3491201627609667,-0.5063123714051185,0.4589611973740952,0.31494748025771374,-0.0811755637707038,-0.8037140744366739,-0.6262825217304455,0.7035258222669487,-0.5114339336467462,-0.5121548533918391,0.9254212695999682,0.5209589341802434,-0.5361284200226961,-0.7923039038401626,0.7513080332161142,0.873354502469569,-0.5842289399923618,-0.12059085014837986,0.8176913339148371,0.10488031549395385,-0.4953371234586189,-0.5547059283654696,-0.31334919641214076,0.6475097456115624,-0.1616368979706277,0.5719103487676986,0.0987251775285072,0.7874699368564168
Cingulate_Mid_R,-0.16403372510094913,0.33403470421349246,-0.3055807128849865,-0.3463838359842399,-0.26800539533283513,0.09486172578719364,-0.08852340399597858,0.2452279020545927,0.1976875558677708,-0.2897263287084058,0.19461310041488578,0.023690009246212604,0.35069647131184556,0.09164401877124023,0.518884510435424,-0.22162582364247962,1.0,0.411389199797038,0.106180288455215,0.4788051696298043,-0.18840707726772382,-0.05163953331229123,0.2261199641574445,0.3994617826710819,0.14230609070277037,-0.3599863965588854,-0.0010353931802554845,-0.24215346678308003,-0.15775495452343136,0.21548876670393066,-0.0915699185246858,0.24561084342749812,-0.16336990520863645,0.36813759592742923,0.44184674301177906,0.08242653936486674,-0.2394524277445163,0.12717797973576056,0.1338404210568068,-0.246767233735051,0.3087560161180568,-0.026436154316465895,-0.06580226781639932,0.35085587999396234,-0.03246287292408427,-0.032300602548600614,-0.03994933002936641,0.2590383393035634,0.3702839099639393,-0.16820455110976357,0.1396006409195716,0.4516893671668598,-0.19589933320497427,-0.03497282860842327,0.24164254108056132,0.4671606007965899,-0.13587400111412665,-0.2657768433517118,0.24666543678853894,0.12689445086333356,-0.2622338850003432,-0.000482373045215017,0.04675304647434601,0.13458125901955306,0.44417397127382763,-0.16917684817767215,-0.08987122288353147,-0.040897841981703424,0.01796383220988046,-0.30792578335716064
Pallidum_R,-0.6172710044826806,0.7493179406779119,-0.6753475351879137,-0.7024405561220864,-0.34246893987271754,0.2514246008634327,0.1311135054552428,0.5859045313576338,0.5738951537502675,-0.5973925637510166,-0.030716416897014657,-0.2588236066910822,0.5542707698943173,0.26020765594733103,0.4359895515279304,-0.6482607842908807,0.411389199797038,1.0,0.40024517043760865,0.5171778639853699,-0.40047287073387217,-0.3545523672550304,0.5648316816630163,0.8314123120827405,0.47957806675181325,-0.6682808812350989,-0.21463687566928913,-0.5210924307147493,-0.539005225218184,0.5188113576740925,-0.3517364581787148,0.4206909448650515,-0.6125973988850797,0.6419577578127518,0.43448651602097305,0.5233580024851351,-0.6529358717825683,-0.1505943162789637,0.2832485675917226,-0.5203521056549979,0.6304116997377625,0.21125092481259933,-0.2880800682454772,0.5933597385454585,-0.4192099236119647,-0.36011181702158707,0.2552809568301796,0.6771494822555135,0.5417567649681105,-0.5929350114125522,0.3268615379262802,0.7744561561857518,-0.522091951247682,-0.09893713728872103,0.5176734337982698,0.7487628610926782,-0.46338630424704996,-0.5334054425324394,0.6165664717360013,0.26565497991636894,-0.48962954684325316,-0.03884797090279699,0.36480329559822705,0.6108363940987036,0.37247200417548826,-0.30439289442813855,0.40219512203519103,-0.22462448221342318,0.1328206860356131,-0.481930413758893
Frontal_Inf_Oper_R,-0.427095973951676,0.2259285056357553,-0.35126438808104987,-0.208299381637472,-0.15921585807655209,-0.14496083971156598,0.05100252442290133,0.08608008937690426,0.22811070400950678,-0.04860430581253096,-0.13629889057578287,-0.33104396843462675,0.36577862009282225,0.2964885413478969,-0.184802835565534,-0.1512651350705671,0.106180288455215,0.40024517043760865,1.0,0.4413210148580593,0.09868041010506239,-0.37665083997680077,0.4586376367780712,0.22012537990260986,0.08910978293814578,-0.3018238479973243,-0.44249951365885876,0.018864771802014277,-0.37904966899447184,0.07166206554012391,0.28689553017689756,0.2613878054113778,-0.39169915870959243,0.20765362876493051,-0.19425482216062548,0.4524416810016161,-0.31050586354187165,0.16546728190157498,-0.025980362530185593,-0.27412599789965597,0.10470305716434872,0.46223908374837464,0.03936340094184826,0.13237194799761348,-0.43954583947222786,-0.4726047031103779,0.21364560310879002,0.13385180774799926,-0.05094352559595552,-0.4458430006880875,-0.1546867272920847,0.38252128385761786,-0.029826952188216616,0.2792033446326937,-0.04054890771145072,0.19858260486961257,0.0881210187927199,0.05053493930047622,0.32013098328927114,-0.06862111670470118,0.09646220995159793,-0.08402376665467975,-0.11643626291783031,0.09045850951005452,-0.040863375181719015,0.1401147745995672,0.47254610916709605,0.06262498450568554,0.23415854792084814,0.09207998915753117
Cingulate_Mid_L,-0.7251984160513424,0.5086423744389438,-0.7345249376848744,-0.45910137332405093,-0.37009660158970625,0.18262367079858952,-0.15393445512555498,0.3656327630459669,0.258674276338264,-0.1708120959389724,-0.0008099265079698725,-0.6607471051608014,0.6028287376090721,0.4010007321093923,0.1498996159096963,-0.3620515617536444,0.4788051696298043,0.5171778639853699,0.4413210148580593,1.0,-0.10264428117006921,-0.7876992935601229,0.4488238011134672,0.5730353774571462,0.2442969947556043,-0.7057685171915848,-0.7379892262922372,-0.10638973355540023,-0.7951781889162949,0.3110405311787708,-0.15270149854370438,0.23108915491035356,-0.7035453812307103,0.5440232832240456,0.2012688027796416,0.7082147055201691,-0.6332799031268516,0.19593753656486765,0.009957453953650374,-0.6211072619654194,0.5477602887315614,0.5086189275419614,-0.5436047911660422,0.5033854110599298,-0.609832984962335,-0.7634909755941135,0.14836959728969012,0.39526376135467045,0.25859944791853884,-0.7233720115409213,-0.09092014499072144,0.5157339149730774,-0.26285634032689986,0.2168092369024874,0.11167107698950436,0.6047248535790858,0.016825211899458757,-0.10435305832369193,0.30631263289938504,0.19921693773100996,-0.23093186679703184,-0.46905227023446916,0.1034918347094973,0.14245328644649907,0.11252465461814315,0.08815585914115139,0.531519318895776,0.005729602029765294,0.13734209569144293,-0.030634144588998727
Cerebellum_6_L,0.512077127067823,-0.6233011317225555,0.6084144969060323,0.8076567195012494,0.43833662806779256,-0.04014890500560878,0.17721008022299756,-0.6564326697473075,-0.23313774322925823,0.9184388219416092,0.44081946103066305,0.1408858758623246,-0.5166794609255095,0.16753271390574395,-0.6679590013540033,0.8627641537305404,-0.18840707726772382,-0.40047287073387217,0.09868041010506239,-0.10264428117006921,1.0,0.07318857770677616,-0.3385054274669377,-0.5206303870519243,-0.2898914977056739,0.6403610789593585,-0.11894045167922426,0.8603936765761581,0.3382426953462443,-0.2158274437025336,0.6568185263514814,-0.47975638194661285,0.569503950896057,-0.5548347519347606,-0.32852493418603845,-0.04601486559449139,0.7026127443635972,0.5730367434462013,-0.2726862587234934,0.6043432762907684,-0.5769023094104138,0.44869934218174323,0.24621929427114075,-0.35440833416099604,0.31244270508189503,0.11189017952653893,0.12737170587459365,-0.6329695175253264,-0.5750098727412897,0.5154749836299866,-0.6081786067312321,-0.29364586906586365,0.914625045559915,0.6990928127174709,-0.4903707719015138,-0.6556956425500715,0.7858105060367707,0.9180995389539196,-0.41941441474339003,-0.028828530403993687,0.8177541480095359,0.0511155474969448,-0.42627430446047987,-0.4283013835143967,-0.2730521360755422,0.6893702882395416,0.14642795432663994,0.577441408924411,0.19363617510900855,0.832867443044346
Parietal_Inf_R,0.8228211507292255,-0.42944668438511596,0.7054161251138872,0.39325046194664093,0.3100385795545515,-0.18095051335344942,0.12660622040968883,-0.26646889204455193,-0.08038231659961591,0.07192703324739032,0.13187360882788549,0.8341352947080437,-0.4423237231977983,-0.4444482499498532,0.12855688711122237,0.2956938434586662,-0.05163953331229123,-0.3545523672550304,-0.37665083997680077,-0.7876992935601229,0.07318857770677616,1.0,-0.41042370207736284,-0.3997575276999565,-0.17113108335947957,0.686099471898744,0.9115128519871091,-0.0029170386398877568,0.9387293858145681,-0.21717092985893582,0.19151456304596215,-0.1390576068134158,0.7893870743929751,-0.49538402787490265,0.00243220806151632,-0.8406844709936451,0.6672026014258505,-0.17673236861115363,0.07772962275742723,0.62092378721348,-0.4894368638544882,-0.5792143663410897,0.7949641061093484,-0.4126884834774765,0.7053348508824577,0.9534342877425489,-0.1820426864646904,-0.2841463469333973,-0.09184569465890899,0.8032147141806701,0.1997731770313156,-0.2968923112623408,0.1861489863383779,-0.23101211649025583,0.06342229182847581,-0.5138515390416684,-0.13013598407454424,-0.023597998524363714,-0.15426163672886478,-0.11728723127703797,0.14369962967662173,0.5467027575104835,0.045155258482583165,-0.08856431803161417,0.20231227757798062,-0.2118406767805429,-0.7152023241462974,-0.07734809440871733,-0.055869242898729375,-0.16063559336527786
Frontal_Inf_Tri_R,-0.6207972955655681,0.5775888208104027,-0.5811848417804872,-0.6076257300725011,-0.30406674577667064,0.13313847763116265,-0.04746274476135746,0.47031810027165344,0.38682552033529993,-0.4244504925609525,-0.2692265804806626,-0.3951431170025725,0.534596162525348,0.26491433939232106,0.1684480329696581,-0.4683919620643781,0.2261199641574445,0.5648316816630163,0.4586376367780712,0.4488238011134672,-0.3385054274669377,-0.41042370207736284,1.0,0.5088141863433158,0.339960449441571,-0.6123129172562696,-0.33324466628081456,-0.36548627053100424,-0.5404320838871269,0.33367145913947277,-0.13239972942349243,0.36771546692081114,-0.6204821430432654,0.479620795356077,0.09628994710296114,0.49555932795477636,-0.5805491798787061,-0.0829362610618992,0.03854964491706893,-0.4761636612059777,0.4357587039155433,0.229482290892929,-0.2187459826310079,0.4187491039733194,-0.5687314673786042,-0.4824375859826286,0.007737029385935758,0.4715471931585841,0.2680924442851818,-0.6164449245976497,0.19060197941788368,0.4655808793121146,-0.4236534974057153,-0.06450397345846069,0.27514263231674446,0.5672027172770617,-0.400202968308297,-0.38217707095360065,0.5777443203192424,0.18617237796447958,-0.32590799659598785,-0.0332526740508878,0.1122908123896925,0.38096657152557895,0.06433349425084685,-0.18291694717315404,0.40859561508041153,-0.11973604850356316,0.06047907907150625,-0.29797136134241997
Pallidum_L,-0.6628758914828243,0.833187066161313,-0.7497644677060057,-0.7946414167947018,-0.37878729873932515,0.32655036075093796,-0.06406679804484061,0.750860407862151,0.5378404461286885,-0.6547448857441166,-0.011055652990377923,-0.3187477488460856,0.6424346864294828,0.161459996415703,0.6083719932589038,-0.7187122351706979,0.3994617826710819,0.8314123120827405,0.22012537990260986,0.5730353774571462,-0.5206303870519243,-0.3997575276999565,0.5088141863433158,1.0,0.5806959160146883,-0.7642278290844428,-0.1765122643949883,-0.644530020672156,-0.6075623166693783,0.5413895645526495,-0.5603040795863133,0.48027638697285135,-0.6684257506145111,0.6583464057382047,0.5722456459164131,0.483938717582198,-0.7339983464349765,-0.24758137588613235,0.30173578032974746,-0.6046932270853713,0.7955254717776423,0.10860336284229619,-0.4392834576809914,0.6874039374628661,-0.44477775653624885,-0.372187040952399,0.13947910137733482,0.7410145563361845,0.6479029941020515,-0.6231380839629554,0.46120038535239266,0.6830924654641076,-0.6683537415219857,-0.17664093564290478,0.6547653393681571,0.8318371945368792,-0.5512416148892002,-0.6607764232549348,0.6166463139506041,0.31338906779375375,-0.675295242532958,-0.14395260821764397,0.4841990551311441,0.655364928570308,0.3511293551903552,-0.4153009403344382,0.3194888274045119,-0.30589984887739463,0.09696137715266846,-0.6165217766618629
Thal_IL_L,-0.3685944640405643,0.548169003312972,-0.3612330190999112,-0.48625026963773565,0.15444725647468738,0.4294556256570146,0.08249972669396981,0.553959771688905,0.39675177713833254,-0.3828164186105661,0.10782148521858807,-0.18492946270810917,0.3362304503217013,0.18646323272309695,0.4114411753769453,-0.3530461063706607,0.14230609070277037,0.47957806675181325,0.08910978293814578,0.2442969947556043,-0.2898914977056739,-0.17113108335947957,0.339960449441571,0.5806959160146883,1.0,-0.430339136586123,0.00017196110237921688,-0.4556220386653134,-0.3249760809496621,0.7105527741118881,-0.3084021503777158,0.5231287455794561,-0.3569891669125347,0.20735704695654636,0.4777159132487775,0.11749560129558205,-0.3922712564002372,-0.11294350066950978,0.0575194916218016,-0.07306226172347262,0.5563123132112293,-0.08699661526864942,-0.2533767974110448,0.7324337116795194,-0.3212902792139135,-0.16565247787617574,-0.0834504412494474,0.4437180655860859,0.46626304566301324,-0.31742093149438894,0.606363504618179,0.4751374672641261,-0.4225929925000787,-0.06502612684596454,0.5597106203035643,0.6042381330264939,-0.3778813266148948,-0.4551229378339882,0.2943508196577163,0.4682504772168069,-0.38029943722852627,-0.190750116593076,0.4835406332553458,0.5742497797816608,0.3748282897519439,-0.3307455648923917,0.05767245449127758,-0.030955269215359044,0.1245968051693203,-0.4302286896406432
Thal_PuL_R,0.9176976768251959,-0.8145742133767023,0.9499026195944851,0.8845221920910891,0.5126057317045809,-0.19713581744423803,0.1779336793525055,-0.6999678559147982,-0.31986081292874435,0.6727552821582053,0.27645137274624043,0.6221012960531087,-0.7277249269785947,-0.22566743459933652,-0.5011564541086884,0.7988461506778667,-0.3599863965588854,-0.6682808812350989,-0.3018238479973243,-0.7057685171915848,0.6403610789593585,0.686099471898744,-0.6123129172562696,-0.7642278290844428,-0.430339136586123,1.0,0.4875889781776354,0.6175394661492929,0.8576014078307838,-0.41135493651818833,0.5462596560599516,-0.49885029840735096,0.9279347057006125,-0.7507915978287956,-0.3868314730128774,-0.621542563408377,0.9395055934741375,0.18781276490644555,-0.13321752748064425,0.8414263001044223,-0.780483594610863,-0.17993156623819676,0.6285287199773434,-0.6485529296308358,0.7112066702909846,0.6866195203497191,-0.026327417258836097,-0.6982511355919356,-0.5497409923202814,0.895762580095217,-0.35730943958382894,-0.5862092260929262,0.7465254229566828,0.21614482697250756,-0.42063372961339374,-0.9039198742638743,0.4736925990327387,0.6315579070603065,-0.5111006619213176,-0.21245552298596718,0.6769010122075053,0.38970936360941083,-0.32387413074495364,-0.4518991506065857,-0.20996774261543047,0.3671730381133648,-0.38768657420857394,0.3300705219835184,0.02586765166800646,0.5182616587507529
Parietal_Sup_R,0.6638784753997723,-0.20448720238879325,0.5481454115618681,0.16417721303461366,0.2543998204153723,-0.047404999227417456,0.05851909600945948,-0.021100736041267262,0.040796931676819796,-0.1330505142651208,0.17476310081758248,0.8017301947084732,-0.3283891435809293,-0.42225992112238325,0.3656321588909837,0.08940132104245542,-0.0010353931802554845,-0.21463687566928913,-0.44249951365885876,-0.7379892262922372,-0.11894045167922426,0.9115128519871091,-0.33324466628081456,-0.1765122643949883,0.00017196110237921688,0.4875889781776354,1.0,-0.21676144598324273,0.7835343116046585,-0.10070629410460098,-0.05761376690062598,-0.015905338294258064,0.6292540142835311,-0.35853399425704013,0.21722980464261044,-0.7698734785181599,0.4789468709910223,-0.2504832255848271,0.19491721205526422,0.46219683464573663,-0.2609434911065914,-0.6224476437794297,0.5715467499378475,-0.2710794124395385,0.6315601112907266,0.9140471024880327,-0.17533039205678724,-0.08215305477056252,0.14070855966726437,0.6852539387683855,0.38902148277058046,-0.18000664104387912,-0.03318369607098495,-0.36759352770469056,0.28205340497933334,-0.2840893000883765,-0.31936712456802413,-0.25653011652732116,-0.031428351029018885,-0.0493650631070926,-0.10116478928697044,0.5321184305725319,0.22590796629176177,0.1166069435945912,0.24019177702014693,-0.3608699915513578,-0.6792982806323777,-0.16537406641328062,-0.08635816127653205,-0.37669653661817176
Cerebellum_6_R,0.4582768554220067,-0.7089122637049294,0.5788403774927515,0.8492283779891143,0.427475618248321,-0.16662086442950194,0.13447889986454828,-0.744087931128436,-0.30412281608988884,0.9074909963938348,0.2466387392066326,0.008298209308079004,-0.5135594690407994,0.30342434412547326,-0.7269698734022767,0.8386584343805739,-0.24215346678308003,-0.5210924307147493,0.018864771802014277,-0.10638973355540023,0.8603936765761581,-0.0029170386398877568,-0.36548627053100424,-0.644530020672156,-0.4556220386653134,0.6175394661492929,-0.21676144598324273,1.0,0.30286484862928476,-0.37983722572429884,0.7468288020906536,-0.47337357472731706,0.49600608280119146,-0.5348235829572857,-0.47463017852385686,-0.06675693719305127,0.6685035389237539,0.6551714755498859,-0.3762687773971057,0.5022556270103137,-0.6621551994431117,0.41178789911260977,0.19557391468100066,-0.46151003068097496,0.22702941309144178,0.012673732697266215,0.010341955515882564,-0.6950334488078109,-0.6324694828293708,0.4349348901832364,-0.6919967798825533,-0.3755596485621551,0.9085991315310006,0.5815103971114213,-0.6238176905740794,-0.6825490482201378,0.81814062184683,0.9480339400358,-0.5504445115596014,-0.1700229367008923,0.9227798699069623,-0.04180024567979387,-0.481336437662596,-0.5452512938603961,-0.3099515788610536,0.7549857720416128,0.10420075416912983,0.5411433903163544,0.11734446160776182,0.9620607890456745
Angular_R,0.9453720293377297,-0.6515189886763024,0.8560886566917675,0.6568367436084598,0.4173405211321717,-0.23222439350195867,0.15021139550609508,-0.5034918155504172,-0.21408620130260056,0.3581790909565727,0.18863599732011263,0.799810262544127,-0.5983860691231052,-0.35331240001475567,-0.11891615399497604,0.5529587777035565,-0.15775495452343136,-0.539005225218184,-0.37904966899447184,-0.7951781889162949,0.3382426953462443,0.9387293858145681,-0.5404320838871269,-0.6075623166693783,-0.3249760809496621,0.8576014078307838,0.7835343116046585,0.30286484862928476,1.0,-0.3420015531646349,0.4017719027491085,-0.31252415111932796,0.9199861414759392,-0.6462222704351164,-0.15873063703624202,-0.824271697723079,0.8541621785000986,0.0265277484159904,-0.042479479187760315,0.7533152101594235,-0.678631222523189,-0.43539109367182677,0.8087266443736486,-0.5531551351818569,0.773422630773808,0.9141456050606679,-0.16518867358207734,-0.4951117845233327,-0.2989420464069174,0.9147099708759449,-0.0407995855994959,-0.44635862286895966,0.46667011006229336,-0.040897876299294915,-0.16724731440119353,-0.7225462043406957,0.1511142587222169,0.27956341788977435,-0.3446470964624817,-0.1779955172627323,0.4268315465291419,0.4827890164384299,-0.12083583873595816,-0.28855597054421117,0.07420615666655343,0.03258140014972115,-0.6625406565738244,0.09228175569603499,-0.03274272991113808,0.15129071528506266
Thal_VL_R,-0.3615331646735714,0.5470364048852426,-0.4172291304418966,-0.4031323626400522,-0.046522084558980555,0.6866319978171326,0.171862480572926,0.4957435633786511,0.28339969814770827,-0.3370674345799108,0.16901561138970242,-0.19356596796498915,0.38967631339761705,0.323373387574332,0.39281946227479053,-0.371256653884488,0.21548876670393066,0.5188113576740925,0.07166206554012391,0.3110405311787708,-0.2158274437025336,-0.21717092985893582,0.33367145913947277,0.5413895645526495,0.7105527741118881,-0.41135493651818833,-0.10070629410460098,-0.37983722572429884,-0.3420015531646349,1.0,-0.23267626650927228,0.3023991340388772,-0.3569704682385994,0.4287856940310043,0.45488338786296784,0.2182507904476909,-0.36919607206303184,-0.026823157764214196,0.08728978708348437,-0.05344003938696287,0.6448093703427452,0.019358116523985315,-0.26619645083669347,0.8334068188860341,-0.26500861418557153,-0.19386582447998257,-0.05501654682890212,0.555907300972164,0.43917830603888036,-0.33892887265279975,0.3760636929019198,0.5116549543303368,-0.3699244988545706,-0.04292346139612457,0.4966698441347895,0.6436405786054658,-0.2996099700875259,-0.3599958904938674,0.32627058563290506,0.6557407021469013,-0.36042956395063824,-0.1817830260679372,0.46298881150510357,0.42895747034709497,0.4988022340612675,-0.2706628538045721,0.08305683898092414,0.0042642680900591215,0.28767743364073084,-0.3656608399241069
