,Calcarine_L,Rectus_R,Rolandic_Oper_L,Thal_MGN_L,Cingulate_Mid_R,Cerebellum_10_R,Vermis_4_5,Temporal_Pole_Mid_L,Cerebellum_4_5_L,Thal_VA_L,OFClat_R,Frontal_Sup_2_R,Temporal_Inf_L,Hippocampus_L,Postcentral_L,OFCpost_L,SN_pc_R,Cerebellum_9_L,ACC_sup_L,Cerebellum_3_L,SN_pr_R,Vermis_6,Frontal_Mid_2_L,Cerebellum_10_L,OFCmed_R,Frontal_Inf_Orb_2_L,Red_N_L,Cerebellum_4_5_R,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Postcentral_R,Heschl_L,Vermis_1_2,LC_L,Lingual_R,Precuneus_L,Temporal_Pole_Mid_R,Insula_R,Occipital_Mid_R,Cerebellum_Crus1_R,Occipital_Mid_L,Thal_LGN_R,Frontal_Med_Orb_L,Precentral_L,Temporal_Pole_Sup_L,Temporal_Inf_R,Thal_MDl_L,Temporal_Sup_R,Frontal_Med_Orb_R,Thal_VL_L,Thal_LP_L,Heschl_R,Rolandic_Oper_R,ACC_sub_R,Cerebellum_8_R,Caudate_L,Thal_PuA_R,Insula_L,Putamen_L,Thal_MDm_R,Olfactory_L,Occipital_Sup_L,Supp_Motor_Area_L,Thal_AV_L,Cerebellum_6_R,Occipital_Sup_R,Temporal_Pole_Sup_R,ACC_sub_L,Cingulate_Mid_L,Cingulate_Post_L,Thal_MDl_R,SN_pc_L,Thal_PuM_L,N_Acc_L,OFCant_L
OFClat_R,-0.4896999482958212,0.657271699842413,0.2790155720680229,-0.47681985371158087,0.24561084342749812,-0.25029484717419814,0.25456785677442023,-0.37990166913061957,0.004885696605735703,0.3175085908782137,1.0,0.3032108537609253,-0.11090599747268158,0.23032210786669977,0.15170081577209293,0.30450428043402805,-0.3935134788681278,-0.4139283255001084,0.21610897067121057,0.0867501671088357,-0.06015751102580401,-0.512452285647074,0.12697655608372366,-0.11293817927896606,0.42348714983363706,0.33820922257895863,-0.34668959588574855,0.23554011836821326,0.2880710942744416,-0.0848783339910805,0.0015597560239709977,0.5297926429908356,-0.5960744668496152,0.5376759501185682,-0.5008789952321746,-0.22726575615387892,-0.3872849030984953,-0.02332342613399495,-0.38276800731499744,-0.4699248943144171,-0.439181234571976,-0.5435232417158946,0.4111653123653553,-0.03524173032830393,-0.3561920356207412,-0.34975179149967356,0.4399977310073061,-0.1837440082121496,0.4713361221402164,0.479655185491853,0.046440235489570776,0.4113902667427662,0.35826823982949274,0.33157610950690075,-0.4577857448925844,0.06187705003444074,-0.527481139973126,-0.02138060870984912,0.39499853544657315,-0.500574100738814,-0.17038395832642936,-0.44745043048457583,0.08685194896355958,0.27450745083509037,-0.47337357472731706,-0.4186826481154964,-0.19652709140402297,0.3040291931219777,0.23108915491035356,0.04333536540352756,-0.2673884177697843,-0.08486913492688472,-0.5293449759592458,0.3264854720220109,0.6743694792079378
Frontal_Sup_2_R,-0.38649433338228883,0.26235745926413123,0.46296221134358595,-0.3798811568641673,0.24666543678853894,-0.12088847935403779,0.5185324230209002,-0.42744498528819874,0.35261339120086577,0.5227897275991366,0.3032108537609253,1.0,-0.08797242072981594,0.4729705884524692,0.37626277476460834,0.31700048229976924,-0.26313269271104234,-0.42738818999671907,0.44390575543476446,0.21813665661045595,-0.23450655052834937,-0.5419341129054835,0.42758490694754203,-0.21224488110396222,0.42272517513965824,0.42937819055369814,-0.48510369949119064,0.4390675707035258,0.595756957745727,0.33851612133174763,0.16223493076095472,0.35801378003378653,-0.4363657175940489,0.46271544399513237,-0.5225983106803345,-0.18617437867711015,-0.5089137156455645,0.018313988274428976,-0.6123830918199017,-0.5492957129916509,-0.48502722440782364,-0.6516459468670563,0.386196568135372,0.2698858813107426,-0.5415666078303452,-0.5500813220820726,0.418881018331809,-0.42965705138921284,0.48549675237953505,0.5674396305760101,0.2534471069536228,0.4587629810659313,0.0829609871741928,0.3411721024826831,-0.516814650867765,0.05395411326913041,-0.6085103276595643,0.0458117254327368,0.4819609928803307,-0.5820635845660765,-0.01810971732455518,-0.4812524827276951,0.3680832340338874,0.13288558756814692,-0.5504445115596014,-0.4866742897326495,-0.42210016424525504,0.2669264416622032,0.30631263289938504,0.2950326604859321,-0.0649082042446944,-0.1713463001845213,-0.519084759177026,0.30447581743514096,0.5512135721623089
Temporal_Inf_L,0.3457248155272541,0.17108884401246338,-0.11781751412552226,0.024821003035346827,0.15782047854170636,0.14460463050738803,0.23848546742012297,0.06379728642165743,0.33232414451622444,0.26325949207525307,-0.11090599747268158,-0.08797242072981594,1.0,0.18007137937231962,-0.18764286119225884,0.1815582059412384,-0.21750724216448664,0.10882699093128616,-0.3945796281271546,0.39915274442654664,0.06955951815407459,0.18223133640020575,-0.14105638988993827,0.29500982791041,0.1889853012998315,-0.05909375742600011,0.12521140023329214,0.17415581666852736,0.007402906462147334,-0.18404973348003362,-0.09871711212093347,-0.06298370360175358,0.06151763618593671,0.14655392541802809,0.17704718647942116,0.24590862246768216,0.0719083364474769,0.21521880188047107,0.032123852017583485,-0.018300342146213282,0.24892521974120993,0.21568649650576174,0.21345960071675807,-0.2120132055263237,0.5129032666598282,-0.048302479963428194,0.23780316373195814,-0.04416436575910718,0.08525226123500633,0.12190169866685853,0.21387782218439183,-0.0563561178523942,0.009837038055465618,0.02879186962127708,0.10357656420457888,0.46757024806553793,0.19779533932833265,-0.031794043947706754,0.060324037722743674,0.3758224434649787,0.10183855004471348,0.22396231041512235,-0.17727001229358916,0.27044140631790714,0.043020641308633326,0.18767188131368928,0.14149846804940128,0.23988525039656963,0.06963349549410768,0.3770476117729571,0.17749937301844113,0.007329834165214537,0.10478090322196544,0.444288501767508,0.0751957060137497
Hippocampus_L,-0.2753423824569836,0.3587396946121951,0.5219808975270519,-0.13008987623231844,0.1885123911784171,-0.1901400016255565,0.4925763257348835,-0.26899504112240963,0.4267267425713237,0.5971633679456919,0.23032210786669977,0.4729705884524692,0.18007137937231962,1.0,0.2435366004888262,0.4806764083240281,0.0142707601688088,-0.32824369472029963,0.239611009583039,0.34875942027165663,0.17071005010363596,-0.3548652573459982,0.3282866661939017,-0.16823349486096814,0.5866022121330725,0.5721817750522791,-0.33239787053099756,0.49341575347560074,0.6260843339506313,0.05073942726740864,-0.1313313089209257,0.3977238906767897,-0.3980947364159171,0.5475926814518215,-0.34402677235659346,-0.13409913583997563,-0.2689780637820238,0.32722649949374055,-0.40135338510219415,-0.36338594539601954,-0.3659972468788262,-0.36852860745291743,0.3926227716215116,0.1692860678914023,-0.23562816893212687,-0.30299996813903174,0.616071843989731,-0.2951968466954327,0.5374362500884238,0.5823393987679396,0.5110840193637689,0.3858361606894924,0.18636592671009952,0.5190637200470248,-0.35090922417967146,0.34323271620153245,-0.41514811288972453,0.4610834352710075,0.6188168547862093,-0.17013888198981014,0.34666559808055664,-0.3585763578713114,0.20632927324723344,0.34575060166911464,-0.3472408326334765,-0.38896301871586797,0.0037187870835862875,0.46341654651208286,0.2719998853412789,0.315275296874679,0.20545901563628466,0.02592920917977044,-0.30635414298852354,0.554697461360372,0.5207207877274808
Postcentral_L,-0.24118257484854547,0.17083993392149024,0.5934711102492033,-0.04746052078877717,0.1338404210568068,0.017253095030407083,0.06796912878163598,-0.2827159383019512,-0.03788922009172868,0.2763929564008717,0.15170081577209293,0.37626277476460834,-0.18764286119225884,0.2435366004888262,1.0,0.18147406813091774,-0.06390627804290461,-0.39612417989360527,0.17366373044879976,-0.03586299509783436,-0.13409570812890118,-0.33633726248762724,0.2726296093473032,-0.281326373335251,0.27661998902571355,0.14378053024177057,-0.26268107304491084,0.06528818502644303,0.4386380843895794,0.5310316077532166,0.2066518158890965,0.4339233846319561,-0.2674994023109868,0.11143753520883119,-0.37221521250841083,0.09684344476562053,-0.3438233929029867,0.14063396673268524,-0.23294286032958633,-0.4119029888508171,-0.07738161208838756,-0.3379016653887067,0.2425614593190209,0.7829909622079696,-0.3749173553086028,-0.4441464576999503,0.1617066668469533,-0.4089706765460558,0.298617217301955,0.2661153064561363,0.12554931646683917,0.26416322748064913,-0.07213580966072905,0.20904046529591647,-0.4018178462800404,0.22764741769154886,-0.19522644115748783,0.12831859758996703,0.05216556261468185,-0.24117932377593881,0.1767987966639206,-0.06794507076820279,0.2669261898795519,0.12036967105316386,-0.3762687773971057,-0.11817842576859658,-0.3505310143214187,0.18396484645830874,0.009957453953650374,0.10905719980968953,0.04281275055130991,-0.04967173163990857,-0.13250129822732043,0.23790859027720693,0.21891949182056006
OFCpost_L,-0.43474368406900876,0.6235754003221758,0.11090225211650456,-0.42039033483009786,0.04675304647434601,-0.09996803697500463,0.23000270498052142,-0.5100188617100415,0.05600607277828441,0.41459096687054003,0.30450428043402805,0.31700048229976924,0.1815582059412384,0.4806764083240281,0.18147406813091774,1.0,-0.039754721344610985,-0.5294618006652052,-0.05236967670288693,0.2628815436871341,-0.23467747035497605,-0.5267390807643468,-0.058769209502129625,-0.39148312317729145,0.752003581800433,0.23334346971633302,-0.4074050260250171,0.25470212611419485,0.22834169696464557,-0.06335489913634841,0.06340777193276602,0.2219370378140839,-0.5389865028512517,0.38631935562662406,-0.48455622122924935,0.04312580999512487,-0.46611882496779417,0.12900451449753678,-0.3706504091123974,-0.5073573074557091,-0.23120885233743171,-0.41894500534953816,0.5958319869477925,-0.1411782269498573,-0.20269225215025807,-0.48951347908580733,0.462065133491607,-0.39701498083600406,0.634206495205101,0.4831770614385236,0.27626464799556005,0.2833098108256315,-0.002906135076025937,0.29670075792648365,-0.5036289860867569,0.2897180634155728,-0.36586685879798303,0.029592415015504286,0.39380471113785315,-0.23680562579896916,0.4105886239458048,-0.20955410585180073,-0.14007159931475735,0.2797610625261845,-0.481336437662596,-0.24503866405646274,-0.12126544638913332,0.37021133100014286,0.1034918347094973,0.11258705272484719,-0.0813291433586768,0.26784680762158036,-0.34451663780689384,0.4359561116399407,0.6769339672996472
SN_pc_R,0.3113640106126181,-0.3617938108186331,-0.13919266801945054,0.4362669299371259,-0.316078198295056,0.20749488181093964,-0.2622741947810108,0.38049812554692986,-0.08215887956046054,-0.36161325002945016,-0.3935134788681278,-0.26313269271104234,-0.21750724216448664,0.0142707601688088,-0.06390627804290461,-0.039754721344610985,1.0,0.3295540160261378,-0.10634154344532884,-0.02588073129379506,0.43584849352493976,0.3987174780910983,-0.1516353500782094,0.1099629694466006,-0.33191142523772826,-0.23312924519282605,0.41725076961987745,-0.17973991338307277,-0.2625741968133435,0.07335312242558734,0.12585297958956665,-0.24759190152568616,0.42046299783934254,-0.4532875262633531,0.42462230779101884,0.13936446314316625,0.3419271145280885,0.10411232614402961,0.3703681838463631,0.43239453264810435,0.33723924745693257,0.47159477399124555,-0.4503242277825188,0.09558921578267815,0.23734884550585902,0.3594173370880183,-0.31974088246186605,0.34921054773142224,-0.37588147503369745,-0.46264631222203106,-0.17935499218892587,-0.2650542618427174,-0.14871298415688008,-0.25478704646967476,0.4020541068187703,-0.11028862972067002,0.44537601376253205,0.3450749628312105,-0.21039014821018134,0.48321119714695504,0.5981435122185438,0.34164722291090294,-0.03308119420460093,-0.07578583660572066,0.4411794721276241,0.3368065418891381,0.19137378655032933,-0.09304249972579627,-0.19818807152987372,-0.2589027537585629,0.3735024747730168,0.6478116860393448,0.46016842853886536,-0.31660319780112445,-0.4632162145046647
Cerebellum_9_L,0.7442247654071193,-0.704797208551753,-0.1942898152717226,0.5259965763011614,-0.24514951962606638,0.3763043308564852,0.004606491608355564,0.8048290515470569,0.29954254450385337,-0.32435465758448423,-0.4139283255001084,-0.42738818999671907,0.10882699093128616,-0.32824369472029963,-0.39612417989360527,-0.5294618006652052,0.3295540160261378,1.0,0.04215787451809693,0.2370428934442735,0.37910496314118175,0.8470211707171634,0.17963979930445137,0.7638179275440522,-0.6472963180779062,-0.31788510331408915,0.7466123524954537,0.0626635490788813,-0.327638248434214,-0.1570120319405573,-0.28433013627955345,-0.3345615096880863,0.8245506172453413,-0.5013883767102313,0.8698636638343281,-0.14376873495202705,0.8496775188309472,0.12337974048983522,0.4594335243559674,0.9265871100468459,0.31016703750956426,0.740279169345275,-0.7926576718455917,0.10814553082284185,0.6519733491250057,0.8798839786386657,-0.3976804172831419,0.6589787328288865,-0.8064101197144541,-0.5337443588732732,-0.24029389530458783,-0.42382300640386483,0.12783767467358587,-0.47466654111765905,0.9598739879487265,-0.28640825824088767,0.5121393669946732,0.1129081439517671,-0.27972302402547744,0.5548741737185178,0.04649110820142801,0.2458887126672947,0.3440619277865598,-0.060506612822612216,0.8736819257997516,0.2865957317396331,0.5760633223406464,-0.44868469709688596,0.0663465017218008,0.0945863751716337,0.2494954192446367,0.21110643041043206,0.4518676630569021,-0.45083304096341575,-0.6360045711289851
ACC_sup_L,-0.2350711240510423,-0.0590108792810355,0.40700066608222063,-0.14828681513590922,-0.2450829375367615,-0.22556491036586296,0.30904558665742016,-0.14796253448532656,0.2068155396298857,0.11842055512088556,0.21610897067121057,0.44390575543476446,-0.3945796281271546,0.239611009583039,0.17366373044879976,-0.05236967670288693,-0.10634154344532884,0.04215787451809693,1.0,0.08093290096719087,-0.09308173433567048,-0.20231688766093273,0.5972304302208503,0.005009429856782175,-0.045807278416171555,0.2859014159833666,-0.16910669908172885,0.37753111195014566,0.402305059967222,0.14326985423529495,-0.08883908058885184,0.2797950911234487,-0.1394109332672285,0.25761243374484494,-0.1820260616653217,-0.4959829098782159,-0.09864353539371368,0.023384498997170308,-0.3468416089976991,0.000966628961153722,-0.5246432436486378,-0.3119404620023322,-0.31096212403932316,0.3636292746295327,-0.5388853159462836,-0.002986875960347021,0.2088386978793046,-0.05408342864459433,-0.12672719225476525,0.22753263848011482,-0.027031741550200883,0.219088770281189,0.15139630492415174,-0.01838881139260544,0.006153294339995221,-0.539088091413315,-0.4161013899737634,0.12963353467904315,0.17035694513885954,-0.4535289664198993,-0.08515647911686343,-0.5384069678490068,0.6427347209211459,0.01743051327653662,-0.10796661304900716,-0.4785121399175492,-0.2056511835228207,-0.1940230834523442,0.21547266125411357,0.019626892458092383,0.0022188940684395447,-0.03746435713002979,-0.35669414840228436,-0.2877981570099756,0.2685859234385644
Cerebellum_3_L,0.19157207378259325,0.1035935008435308,0.2644521303930988,-0.08755780767137439,0.05675828199974329,0.015303550790118456,0.6887028662417546,0.02586614188250937,0.817299117571511,0.40486970019079294,0.0867501671088357,0.21813665661045595,0.39915274442654664,0.34875942027165663,-0.03586299509783436,0.2628815436871341,-0.02588073129379506,0.2370428934442735,0.08093290096719087,1.0,0.2557194706080401,0.043901807978419735,0.33985155420508883,0.4779107144657014,0.2577222692388299,0.20873916388604316,0.11084422988395555,0.6828970598713666,0.2360005957324097,-0.2022410161642363,-0.22653242377662317,0.19632636440014659,0.0006261620256398597,0.21219965265565222,0.11968908189583724,-0.17467801173764852,0.13950397432312167,0.29553992759666087,-0.19903826167730052,0.04109065995314783,-0.16330698473205082,-0.055821872686140084,0.007491276440981771,0.16741031447618238,0.167231117441998,0.04276195247464852,0.30635294518863665,-0.0136538648683069,0.06122467922508484,0.23797114278182818,0.14127321635975607,0.14423763428966213,0.25074577056253033,0.15051472021239926,0.17792470331872004,0.14478761338982293,-0.16948322345860387,0.22776464899078733,0.3424344665092681,-0.0042804586018486985,0.3024934108401898,-0.1923492324852964,0.3237248667513324,0.2445990451054903,-0.021013790186397832,-0.1994414438115631,0.16183146638405144,0.14480398885158074,0.27798075380902604,0.5179951792890305,0.1022508474754354,0.18194898860499534,-0.19557512929787177,0.25720055111573925,0.2795239726785262
SN_pr_R,0.3219903623312397,-0.16605912786512367,0.09779105558152841,0.3402581184201396,0.03539676937036121,0.08597344746463546,-0.05157672403559839,0.35393175861578124,0.15509480126219438,-0.12960518294688747,-0.06015751102580401,-0.23450655052834937,0.06955951815407459,0.17071005010363596,-0.13409570812890118,-0.23467747035497605,0.43584849352493976,0.37910496314118175,-0.09308173433567048,0.2557194706080401,1.0,0.3898503214401234,-0.01612694695434843,0.39407142042318066,-0.18229497307865253,0.0393011309464695,0.4134967204454639,-0.04727259100658049,-0.007368604835890757,-0.013375911228130973,-0.0077818233120259695,0.18741815472374931,0.281062319709312,-0.15790751074016127,0.36192647821159485,0.09172184624583826,0.38210527320446713,0.2832593472833514,0.2813277362299669,0.37276115521665043,0.2243239469766071,0.3727912399138578,-0.25129795373268626,0.09952468529831648,0.3519187281783221,0.3768236507104341,-0.07083023731497654,0.36221856710408973,-0.1975076079369268,-0.25318594134221767,-0.054315717325556866,-0.11014959253318689,0.09990568185743431,0.23802246338090297,0.41319529023394885,0.18944615938827644,0.29374190451520343,0.5553923313121798,0.051866420439082114,0.39965508502578195,0.3976866952018064,0.22571578485878463,-0.0005365270235966624,0.05638780910903427,0.37404672876143624,0.22701065047439034,0.2878664103106402,0.1687937906149469,-0.05403440366881544,0.035192921365179874,0.344328190358831,0.24984803765555,0.28219109794551056,0.02768674244418968,-0.21938499066204717
Vermis_6,0.8883937849874755,-0.6317057648885706,-0.312007783491476,0.6743646004357693,-0.19589933320497427,0.5756023694774025,-0.22310648890730858,0.7950696594516078,0.1362435169564086,-0.5267956093677427,-0.512452285647074,-0.5419341129054835,0.18223133640020575,-0.3548652573459982,-0.33633726248762724,-0.5267390807643468,0.3987174780910983,0.8470211707171634,-0.20231688766093273,0.043901807978419735,0.3898503214401234,1.0,-0.18950932923431063,0.5984738871201201,-0.6374477229646927,-0.3859578667434782,0.8734387018119857,-0.21217085078747008,-0.5217570582817654,0.08756790150249949,0.029404805543742883,-0.4112553097514298,0.913861094458459,-0.7145059902897405,0.9472590795280571,0.2785847882833266,0.7476181558335198,0.09796526894906096,0.7243093161541471,0.8664756175841452,0.6765809216843041,0.9117062659855563,-0.6950261688147185,0.03599317616489724,0.7672556482197932,0.8347713818228275,-0.5624430002781002,0.7147123914919711,-0.7676107660592698,-0.7676523252663652,-0.19488879347481622,-0.6113899719314148,-0.08752508133847858,-0.5141938693229836,0.873854603797326,-0.2055898397950266,0.8082589073715613,0.18251169830403408,-0.41055930335606877,0.7465681808201431,0.06975267144722844,0.6286119502150603,0.0025478879543110876,-0.13297255459587093,0.9085991315310006,0.6589357376112575,0.5451995801343976,-0.4374787781185118,-0.26285634032689986,-0.0808017086360023,0.3033257648983578,0.16926076606634,0.7685627987656942,-0.38794849914099916,-0.7414237155789508
Frontal_Mid_2_L,-0.22545984202608213,-0.215928062084463,0.543649825762524,-0.23100187667061017,0.08242653936486674,-0.278907603552927,0.524924753667663,0.06020587613254055,0.47820307639595855,0.5371384981985066,0.12697655608372366,0.42758490694754203,-0.14105638988993827,0.3282866661939017,0.2726296093473032,-0.058769209502129625,-0.1516353500782094,0.17963979930445137,0.5972304302208503,0.33985155420508883,-0.01612694695434843,-0.18950932923431063,1.0,0.24703547623387664,0.12474197348122652,0.33139392669322865,-0.29344108156969273,0.6163780138543667,0.7130983761828145,-0.18366890078990747,-0.6193544889579102,0.2645771461801761,-0.1388470196676605,0.40926905042934514,-0.1832243469110212,-0.7876063678600953,0.1484907357418096,0.13596239012463152,-0.46257654903816936,0.061445462685903444,-0.7152198073321012,-0.394019499901759,-0.11996124533388984,0.5604152457286747,-0.31275650286669426,0.04630359095914231,0.30962432878437923,-0.24016307687712746,0.03993580566080565,0.538646187271993,0.04415923545729381,0.4586114994706185,0.3937660324225346,0.18117936551916958,0.07231544508077063,-0.039912977048914645,-0.6177256274000761,0.024323108683857154,0.3373478212855543,-0.4384780824840881,-0.005256206975396036,-0.749433361495302,0.8898425466291597,0.13664798484552157,-0.06675693719305127,-0.7573968419040786,0.0370422778734744,0.01612347485041274,0.7082147055201691,0.45001105341680364,-0.0853345219304348,-0.08481683361095059,-0.5783657245400582,0.0546697755420402,0.2455693278075568
Cerebellum_10_L,0.580990157174923,-0.3993432391486748,-0.01675685384944368,0.27854933532199,-0.03497282860842327,0.29339559629545453,0.24493509652340684,0.5471195825950331,0.46936719251382386,-0.09305739537853887,-0.11293817927896606,-0.21224488110396222,0.29500982791041,-0.16823349486096814,-0.281326373335251,-0.39148312317729145,0.1099629694466006,0.7638179275440522,0.005009429856782175,0.4779107144657014,0.39407142042318066,0.5984738871201201,0.24703547623387664,1.0,-0.44572915977895466,-0.27086391722511893,0.6050119819202427,0.28534538079458893,-0.14419969239840436,-0.2532417696649916,-0.2636438768985203,-0.09756146081270775,0.4925775374864103,-0.18727136661418423,0.6124330656137451,-0.17246504783918937,0.6523748888986559,0.11453432920228902,0.2767974236749803,0.619930661902539,0.1336335259441455,0.47763287925190784,-0.5174703685203056,0.15217372321655181,0.5649666265010606,0.616981630383582,-0.14573911253195196,0.44755370757528595,-0.5627039287810457,-0.27435519325364804,-0.2005379721442799,-0.2001637178876472,0.2378194249510118,-0.31413937022863236,0.715872449447985,-0.08426484533145598,0.28563949058793975,0.06178582429908759,-0.11167055140591065,0.37014829156624296,0.007643922246714523,0.08815618918385874,0.35135211984999404,0.07666557656076481,0.5815103971114213,0.12398735867366512,0.3894965513512105,-0.23925567185749017,0.2168092369024874,0.2813350653412588,0.16760677912571068,0.16632788782480193,0.2224840986167757,-0.15642761312616044,-0.3114230411294401
OFCmed_R,-0.5564203115978329,0.6887994267091789,0.31468725753750876,-0.5589787362041612,0.3702839099639393,-0.25617800227081333,0.34947135470779794,-0.5232427496040007,0.18589740783420342,0.6006277611838113,0.42348714983363706,0.42272517513965824,0.1889853012998315,0.5866022121330725,0.27661998902571355,0.752003581800433,-0.33191142523772826,-0.6472963180779062,-0.045807278416171555,0.2577222692388299,-0.18229497307865253,-0.6374477229646927,0.12474197348122652,-0.44572915977895466,1.0,0.556696080983241,-0.6063945368852811,0.3387984798958365,0.5055776221019453,-0.03624920698516905,-0.07401574152445212,0.404191621733433,-0.678752297504311,0.6031530885986232,-0.6436257678234942,-0.06801149273836425,-0.5375226119274438,0.21718944145471047,-0.5017814132547056,-0.6553537709312645,-0.3901670825825277,-0.6396681289314625,0.7841034087930747,-0.04257215335964362,-0.3250953275684744,-0.5844240908637214,0.5166548665919424,-0.5139015594455772,0.8476061112680483,0.69419296144219,0.39275034797938013,0.5034767237211567,0.14908117906417837,0.5838769611000485,-0.6650024112607407,0.40618326215247,-0.5900769955939816,0.08899300092183435,0.557130575748704,-0.475458728631198,0.21946910307463627,-0.3779443298033208,-0.08145726694179602,0.24663147545047873,-0.6324694828293708,-0.42821291210161616,-0.09445834586205876,0.5241331554169434,0.25859944791853884,0.277541035833841,-0.2469505759092861,-0.11900423256991648,-0.5533619819724939,0.644539521113992,0.7714873616578082
Frontal_Inf_Orb_2_L,-0.3650538543211835,0.38231117016438426,0.40133265120301753,-0.30267421091860397,0.21512267179342803,-0.25132183038770484,0.4361556293486584,-0.17500116864345208,0.360093535086848,0.4282987606409425,0.33820922257895863,0.42937819055369814,-0.05909375742600011,0.5721817750522791,0.14378053024177057,0.23334346971633302,-0.23312924519282605,-0.31788510331408915,0.2859014159833666,0.20873916388604316,0.0393011309464695,-0.3859578667434782,0.33139392669322865,-0.27086391722511893,0.556696080983241,1.0,-0.4189264268572498,0.3402685091625777,0.5478126372295491,0.09206231770460581,-0.12404429543199086,0.42548338130568536,-0.3682897266769106,0.4706305032999951,-0.3460816560570141,-0.2505029590914239,-0.33311500315713277,0.31916930956458767,-0.39672624288527086,-0.358043774939996,-0.4298165893557258,-0.47591586307071704,0.3386052401166103,0.10296349653898189,-0.3356612966920413,-0.296662693911377,0.3910003982211779,-0.27544902160545054,0.5111374663165497,0.49380652131442476,0.4187174733000371,0.38494582419738405,0.16375089310408533,0.43635392276632223,-0.3536674420135772,0.05761885627835657,-0.49390730480270456,0.43138800616374895,0.5205449804408373,-0.465872366766005,0.017840957959431785,-0.44606554060151604,0.18376220204530863,0.09221788436802365,-0.3980545373629423,-0.4489696600997664,-0.08676361833877877,0.24333379872124586,0.2074784520536805,0.14096642786209101,-0.07898377374606895,-0.23495454780062017,-0.4144965389436236,0.37877475726824156,0.467051840479102
Red_N_L,0.8268089324473903,-0.4482324281502117,-0.2472811877544557,0.6255599046955166,-0.28486062131632633,0.6330871157832477,-0.18202714359083777,0.644436245398054,0.1190897147182989,-0.6002331229601192,-0.34668959588574855,-0.48510369949119064,0.12521140023329214,-0.33239787053099756,-0.26268107304491084,-0.4074050260250171,0.41725076961987745,0.7466123524954537,-0.16910669908172885,0.11084422988395555,0.4134967204454639,0.8734387018119857,-0.29344108156969273,0.6050119819202427,-0.6063945368852811,-0.4189264268572498,1.0,-0.19833828852501756,-0.5886346600540506,0.1768932633228413,0.25526777297610287,-0.30399967898482183,0.8087531627605193,-0.7251118570559517,0.8636997453102688,0.3968621617283336,0.6540813909158573,0.07386196762016156,0.6872868553653279,0.7433774552450965,0.7135402793697497,0.8600549367861974,-0.6511798923165204,0.06606330505457052,0.7291677674679268,0.7285665485070559,-0.5382517960182118,0.7053895346008494,-0.7275859027404703,-0.8203797350963578,-0.2221084309947025,-0.657880336162911,-0.10914559408586517,-0.5468383627307544,0.7940212033399648,-0.2821604813711678,0.8152575685026263,0.21929551638028089,-0.3908765331208041,0.6833388755670236,0.11681414326983564,0.6664627656585279,-0.04723453742165431,-0.1109753046327496,0.7864507604069605,0.7271604222425553,0.4525740373486416,-0.4240021281554971,-0.4127835145116225,-0.1814440054386201,0.2964778836602619,0.29550381911367796,0.7759334206893103,-0.3800492028824602,-0.63070154204715
Cerebellum_4_5_R,-0.11633785951806731,0.10201694175111763,0.4245746846451504,-0.2562924602710993,0.16176837108154654,-0.19666896764830483,0.8792161516459986,-0.15070086459845763,0.7622770477030553,0.6312493628466804,0.23554011836821326,0.4390675707035258,0.17415581666852736,0.49341575347560074,0.06528818502644303,0.25470212611419485,-0.17973991338307277,0.0626635490788813,0.37753111195014566,0.6828970598713666,-0.04727259100658049,-0.21217085078747008,0.6163780138543667,0.28534538079458893,0.3387984798958365,0.3402685091625777,-0.19833828852501756,1.0,0.49613321234455265,-0.24477207937710663,-0.384106833872898,0.20979096873001865,-0.2555590840623239,0.5059393636781097,-0.1286339152692417,-0.48507440384963657,-0.013619069782400343,0.23497917196802548,-0.491609969133368,-0.12192352459822674,-0.5371617349282225,-0.37382092378724163,0.10554502958644095,0.23038888997495538,-0.2210300987008898,-0.06989745583705761,0.4818588093162496,-0.1135424959240424,0.20663210541406216,0.5488031707228913,0.22288023664588694,0.4429566317425103,0.45497092674178846,0.22274141856020915,-0.03722914711725923,0.0402789387973882,-0.5338369096975185,0.05760445409685224,0.5330434014292144,-0.32581558189130655,0.08938813789444942,-0.5627670415741954,0.5509647987495837,0.26316939144724866,-0.20626939026967056,-0.5715454288835521,0.09444097077955281,0.15496213462637654,0.5630307735996126,0.5727879079459671,-0.04145273045135731,-0.042317050391966704,-0.5025498503429231,0.25061822031274866,0.44451376589739316
