,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R
Vermis_8,0.0683326349576771,0.21725441869257556,-0.4276367554173654,0.6087087144998875,-0.4432944927818775,-0.21076163000327844,0.27467275080435266,0.6500546835514612,0.7992409002480262,0.5625152948086332,1.0,-0.08455867618937074,0.4344304186311254,0.06155327360330299,0.8012478323427558,-0.237543844221427,0.25262150269050976,0.11725619951294779,-0.18385043446288554,0.09354539848125033,-0.5044770915207575,-0.3589576388055965,0.17460718452856416,-0.4140857237424345,0.7815770396763332,0.3227612021746168,0.16467183081496745,-0.2902275758267655,-0.23255387358548502,-0.062137216337933364
Thal_AV_L,0.14442311335185948,0.3072477965542904,0.2442839391701145,-0.13223888525134847,0.2881443835641228,0.19362564282641348,-0.10603618868879006,-0.06897320762723728,-0.17230613929613403,-0.1109753046327496,-0.08455867618937074,1.0,-0.06199822494231516,0.019948789419844768,-0.0037598547616693135,0.23292515249798929,0.25174403950445184,0.021532420155316683,0.5236405411228658,0.007410044129614568,0.1789666780386719,0.2776113014721002,0.09206339215208979,0.12036967105316386,-0.1447145380044795,0.16763742491789502,-0.06219206155869002,-0.06368334380814872,-0.06868438003752914,-0.1795207339842177
Thal_MGN_L,0.13832536569323606,0.6331409807675455,-0.35083205436804044,0.56367285504137,-0.43273888588020426,-0.4816143302325735,0.6726705326860453,0.4647987123161727,0.5296959629636145,0.6255599046955166,0.4344304186311254,-0.06199822494231516,1.0,0.395678833982539,0.08360271098340193,-0.3440657527656134,0.3083098860107204,-0.12197086103625968,-0.2650524793349419,0.14381676263944693,-0.6106706043154987,-0.49721165400805845,0.2646816070686619,-0.04746052078877717,0.631143301187293,0.13233320221554776,0.33201945945081096,0.34645104125904735,0.37212380541703816,0.4006730568519665
Paracentral_Lobule_R,0.017671238220122384,0.3106339901769626,-0.1280779030383368,0.3466543696606574,-0.2637323996502764,-0.31177323253847755,0.6910029323200245,-0.008377083494385132,0.02138371398987114,0.46661374353528046,0.06155327360330299,0.019948789419844768,0.395678833982539,1.0,-0.14666218940046513,-0.04216101524633281,0.30074696622485436,-0.2682314931018923,-0.30410550590247504,-0.03978736235002196,-0.31367637123962105,-0.2398748871222371,0.16836942009987557,0.030689904406969514,0.20306415333037625,-0.27519632877440775,0.37482489468091706,0.7374179364823069,0.776188247784641,0.6167917294479797
Vermis_9,0.04721275039065949,-0.0259842254132137,-0.25155294255999583,0.34127258899150814,-0.051541193114112184,0.11259689382758854,-0.12490129729946547,0.42734545277176966,0.5306082396607527,0.19222037045664062,0.8012478323427558,-0.0037598547616693135,0.08360271098340193,-0.14666218940046513,1.0,0.03451912144911242,0.20957025961061157,0.24570218494392154,0.09459291953850785,0.09808810806563507,-0.06045316020058033,0.019209557620489984,0.03791143061575884,-0.3320234840237094,0.40257017554864893,0.4040836666728198,-0.08651996778993724,-0.5507473083335617,-0.49580295160157434,-0.34234805210019814
Amygdala_R,0.0807603671162988,-0.1700905316933225,0.4056209094171868,-0.20853473555678398,0.45153961625306827,0.3565851355264635,-0.2387202564402422,-0.19048409446101,-0.26049565428841037,-0.15697119227881598,-0.237543844221427,0.23292515249798929,-0.3440657527656134,-0.04216101524633281,0.03451912144911242,1.0,0.02439483098102762,0.20074530167281254,0.24933423461803175,0.1860220948625731,0.4640354407291489,0.4730627787640648,0.11772127275793771,0.25130777009367394,-0.3774959440614848,0.3619781696673961,0.0903024471631043,-0.09228442783821969,-0.07286814268411526,-0.053018113120196816
Temporal_Sup_L,0.028465128231363622,0.3141763706259571,0.2013635134912425,0.1756934412732041,-0.15449798346718072,-0.08636198088639423,0.3429021291129678,0.23117563111549058,0.17001848864677488,0.2898164655444703,0.25262150269050976,0.25174403950445184,0.3083098860107204,0.30074696622485436,0.20957025961061157,0.02439483098102762,1.0,-0.3381516288699414,0.08926897545347913,0.09375125243530312,-0.2708094447158839,-0.018892810628177596,0.4099524963999312,0.032800383985866495,0.2896612056322063,0.1585362139471494,0.24403926953371896,0.2605889153943049,0.30027817806413454,0.00338962327352128
ACC_sup_R,0.19025307216719095,0.10500240074610705,-0.09591902983515725,-0.14697036444267528,0.34301012475097886,0.29477771960335036,-0.41633616750413177,0.024795620293773687,-0.05540195077521659,-0.22784358446542058,0.11725619951294779,0.021532420155316683,-0.12197086103625968,-0.2682314931018923,0.24570218494392154,0.20074530167281254,-0.3381516288699414,1.0,0.2205036195158293,0.43162117839652436,0.37663902803081545,0.2634130818665195,0.16989137355313239,0.22223078924117334,-0.12151073771225368,0.26691332747128155,-0.22514819606869185,-0.5308578608773485,-0.5131257487644276,-0.235843721214357
Thal_MDm_L,0.29218632276504364,0.2561446886628553,0.3157261963424774,-0.36353702524675785,0.6346229618655922,0.5329689872505259,-0.5491689325056401,-0.298057943667178,-0.38039850264095165,-0.5365751039116253,-0.18385043446288554,0.5236405411228658,-0.2650524793349419,-0.30410550590247504,0.09459291953850785,0.24933423461803175,0.08926897545347913,0.2205036195158293,1.0,-0.029337534362123996,0.4626377385633889,0.6008095511261193,0.03484094498344888,0.08744511580559146,-0.4673293911233942,0.29509724794295045,-0.4603664588073458,-0.38789449336992887,-0.3949901175076207,-0.44073705816066927
Precentral_L,0.22607529187280564,0.1368400440991294,-0.03729528061757503,-0.14725703519062075,0.11309965027876205,0.12670810163287452,-0.033129126774522996,0.15183076178810032,-0.0104340735923651,0.06606330505457052,0.09354539848125033,0.007410044129614568,0.14381676263944693,-0.03978736235002196,0.09808810806563507,0.1860220948625731,0.09375125243530312,0.43162117839652436,-0.029337534362123996,1.0,0.08098390546027595,0.11118863661291604,0.24038153912079327,0.7829909622079696,0.053730246060358006,0.09896777319643237,0.1360533333502068,-0.07911032519812461,-0.12383526995582553,-0.0403496926123554
Raphe_D,0.02743316078454645,-0.29213764140146764,0.38682960238988884,-0.6193535753593002,0.8195578450150454,0.5945944142143263,-0.6695505370711076,-0.4864182749710123,-0.6724186724789594,-0.7764864740246671,-0.5044770915207575,0.1789666780386719,-0.6106706043154987,-0.31367637123962105,-0.06045316020058033,0.4640354407291489,-0.2708094447158839,0.37663902803081545,0.4626377385633889,0.08098390546027595,1.0,0.7492962909199901,-0.13113578791660765,0.36383710175479805,-0.711174958577389,0.09036605377477247,-0.4324018684825627,-0.3408412602370545,-0.3582915843898599,-0.36540824545379136
Frontal_Inf_Orb_2_R,0.059123470870419,-0.1854468027013414,0.5962322318238354,-0.36646957269161295,0.7667051719856954,0.7577472324150127,-0.651910591768664,-0.4025079976050386,-0.5244617257689839,-0.6786817687083657,-0.3589576388055965,0.2776113014721002,-0.49721165400805845,-0.2398748871222371,0.019209557620489984,0.4730627787640648,-0.018892810628177596,0.2634130818665195,0.6008095511261193,0.11118863661291604,0.7492962909199901,1.0,0.11601858363019059,0.32437781967306806,-0.656625239412991,0.27940161636923294,-0.4643366347335249,-0.3197584241525113,-0.34692097256048754,-0.2741127716622101
Insula_L,0.3695292372369112,0.36866243957745043,0.2371171224568512,0.25435012510812266,0.04334775642955408,-0.0005295153289531991,0.15188668528512395,0.12706869235526397,0.14458205321746295,0.21929551638028089,0.17460718452856416,0.09206339215208979,0.2646816070686619,0.16836942009987557,0.03791143061575884,0.11772127275793771,0.4099524963999312,0.16989137355313239,0.03484094498344888,0.24038153912079327,-0.13113578791660765,0.11601858363019059,1.0,0.12831859758996703,0.09876430038185698,0.4023152743295,0.06983677861984279,0.13091725179466054,0.1577912752481075,0.20579308430377508
Postcentral_L,0.17417411956966117,0.04281275055130991,0.22154942675634878,-0.4089706765460558,0.35720107079782265,0.26416322748064913,-0.12499072461094592,-0.2081612125367181,-0.4441464576999503,-0.26268107304491084,-0.4140857237424345,0.12036967105316386,-0.04746052078877717,0.030689904406969514,-0.3320234840237094,0.25130777009367394,0.032800383985866495,0.22223078924117334,0.08744511580559146,0.7829909622079696,0.36383710175479805,0.32437781967306806,0.12831859758996703,1.0,-0.3530734794341495,-0.09022928922168394,0.017253095030407083,0.17659756270053384,0.09684344476562053,0.04168457762199647
Vermis_7,-0.10370138050201924,0.29589698071382164,-0.47936145316525525,0.6730158311454773,-0.7191665901935899,-0.5291306771032249,0.5899655885965205,0.738696225537252,0.8628586158567535,0.7613921289269558,0.7815770396763332,-0.1447145380044795,0.631143301187293,0.20306415333037625,0.40257017554864893,-0.3774959440614848,0.2896612056322063,-0.12151073771225368,-0.4673293911233942,0.053730246060358006,-0.711174958577389,-0.656625239412991,0.09876430038185698,-0.3530734794341495,1.0,0.13517711375614258,0.44859416884814635,0.02361062165836855,0.08555659800444908,0.14415128876255426
Hippocampus_R,0.2624744092307649,0.16494758604101808,0.09465294107182404,0.2375505778501826,0.22202792998496523,0.2563503111853333,-0.22096194153892817,0.25296374122567,0.3974653020518868,0.05030640406146472,0.3227612021746168,0.16763742491789502,0.13233320221554776,-0.27519632877440775,0.4040836666728198,0.3619781696673961,0.1585362139471494,0.26691332747128155,0.29509724794295045,0.09896777319643237,0.09036605377477247,0.27940161636923294,0.4023152743295,-0.09022928922168394,0.13517711375614258,1.0,-0.09201509220482888,-0.4101894042763242,-0.3720738938581139,-0.24500266138903445
Cerebellum_10_R,-0.07672623303470472,0.1604500036985551,-0.13263094906612471,0.3510913819916279,-0.500293125995905,-0.4652297444402945,0.631380001683246,0.33165320883315036,0.35718558423839736,0.6330871157832477,0.16467183081496745,-0.06219206155869002,0.33201945945081096,0.37482489468091706,-0.08651996778993724,0.0903024471631043,0.24403926953371896,-0.22514819606869185,-0.4603664588073458,0.1360533333502068,-0.4324018684825627,-0.4643366347335249,0.06983677861984279,0.017253095030407083,0.44859416884814635,-0.09201509220482888,1.0,0.4153638530723671,0.456724344217794,0.4799913155100957
Parietal_Sup_L,-0.03932706602647911,0.21639579241984747,0.11386111672252788,0.13116199367497836,-0.26181731196696373,-0.422890971891359,0.7318072840172473,-0.19101634766915834,-0.1477270799970567,0.35604526802607367,-0.2902275758267655,-0.06368334380814872,0.34645104125904735,0.7374179364823069,-0.5507473083335617,-0.09228442783821969,0.2605889153943049,-0.5308578608773485,-0.38789449336992887,-0.07911032519812461,-0.3408412602370545,-0.3197584241525113,0.13091725179466054,0.17659756270053384,0.02361062165836855,-0.4101894042763242,0.4153638530723671,1.0,0.9722869339213168,0.6694562643750868
Precuneus_L,-0.036956516137457505,0.2429745204064108,0.0871025096197047,0.1921724700714732,-0.28845999026716784,-0.45736018069419143,0.7770993362504505,-0.12292802807691208,-0.09266946411917802,0.3968621617283336,-0.23255387358548502,-0.06868438003752914,0.37212380541703816,0.776188247784641,-0.49580295160157434,-0.07286814268411526,0.30027817806413454,-0.5131257487644276,-0.3949901175076207,-0.12383526995582553,-0.3582915843898599,-0.34692097256048754,0.1577912752481075,0.09684344476562053,0.08555659800444908,-0.3720738938581139,0.456724344217794,0.9722869339213168,1.0,0.6719894610512267
SupraMarginal_R,0.030639508008615417,0.28690462897796654,-0.02297781432031881,0.46385927054486836,-0.31394530534757925,-0.33738116220039693,0.6407840753723478,-0.01875685003241026,0.07526376564068832,0.48450569367989293,-0.062137216337933364,-0.1795207339842177,0.4006730568519665,0.6167917294479797,-0.34234805210019814,-0.053018113120196816,0.00338962327352128,-0.235843721214357,-0.44073705816066927,-0.0403496926123554,-0.36540824545379136,-0.2741127716622101,0.20579308430377508,0.04168457762199647,0.14415128876255426,-0.24500266138903445,0.4799913155100957,0.6694562643750868,0.6719894610512267,1.0
