,Cerebellum_4_5_L,Occipital_Inf_L,OFCmed_L,Vermis_10,Red_N_L,Lingual_L,Occipital_Sup_L,SupraMarginal_L,Heschl_L,Occipital_Mid_L,SN_pr_L,Fusiform_R,Pallidum_L,Occipital_Inf_R,Putamen_R,OFClat_R,ACC_pre_R,Cerebellum_4_5_R,Temporal_Inf_L,Thal_VPL_L,Thal_LGN_L,Frontal_Sup_2_L,SupraMarginal_R,Cuneus_L,Caudate_R,ParaHippocampal_L,Cerebellum_7b_L,VTA_L,Cerebellum_Crus2_L,N_Acc_L,Cingulate_Post_R,OFClat_L,Vermis_6,Cerebellum_10_R,Parietal_Sup_L,Temporal_Sup_R,Thal_MGN_R,OFCpost_L,Occipital_Sup_R,Thal_MDl_R,Thal_VA_R,Paracentral_Lobule_L,ParaHippocampal_R,Cerebellum_Crus1_L,ACC_pre_L,Thal_PuM_R,Frontal_Mid_2_R,Thal_IL_L,Thal_PuL_L,Olfactory_L,OFCant_L,Thal_LGN_R,OFCpost_R,Hippocampus_R,Vermis_7,Thal_MGN_L,Temporal_Mid_L,Thal_VA_L,Fusiform_L,Precuneus_R,Vermis_3,Angular_R,Temporal_Inf_R,Temporal_Pole_Sup_R,Cerebellum_9_L,Rolandic_Oper_R,Cerebellum_10_L,Calcarine_L,Red_N_R,Postcentral_R,Cerebellum_8_R,Vermis_4_5,Amygdala_L,Temporal_Sup_L,Rectus_R,Frontal_Inf_Tri_L,ACC_sub_L,SN_pr_R,OFCant_R,Frontal_Sup_2_R,Calcarine_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Cuneus_R,Vermis_9,Frontal_Sup_Medial_R,SN_pc_L,Cingulate_Mid_R,Frontal_Sup_Medial_L,Caudate_L,Thal_MDl_L,SN_pc_R,Frontal_Inf_Oper_R,Pallidum_R,Cingulate_Mid_L
Caudate_R,0.08930982882529459,-0.31334919641214076,0.46785164135607266,-0.36829865188832345,-0.21433508765928666,-0.27989350500824395,-0.0028856893609346995,0.036744817788061934,0.20290944417416573,-0.049994757276928294,0.30808184126256377,0.19760280104088396,0.3511293551903552,-0.3321170161895792,0.4881668732403631,0.24816607591161913,0.2713835446763819,0.14436347637657146,0.14794559405037916,0.25448628345904717,0.24295368992450558,-0.010935645198703542,0.07662906906696113,-0.0899764264498411,1.0,0.4042421975722959,-0.18982357364564162,0.1580399649065721,-0.36264543588079295,0.44579277756847074,0.0740937014624897,0.3457624451573009,-0.29200206523949085,-0.16693497929597073,0.21796379627797283,-0.04884467179935638,-0.16314143023764568,0.3962866679514916,-0.058672760309637785,0.10512380562340501,0.4481773586174174,-0.09516022496714546,0.33920778633838894,-0.3230216672677589,0.4474473084223572,-0.2370972695911862,0.2649782346468606,0.3748282897519439,-0.10250220306892795,0.24803727082300725,0.42180150024990365,-0.23247109433199928,0.33528351841780074,0.1618404709287246,-0.3602286240411645,-0.10751132853499094,-0.10383774473760403,0.3544458602407658,0.08902128873559739,0.16743964598258418,0.29658203351219303,0.07420615666655343,-0.24662476710029696,0.10979182789641555,-0.35209932704488944,0.20106233881869565,-0.14597844483251737,-0.1888517978131492,0.054216934171420525,0.1236167447588203,-0.334214488501093,0.18444063247861725,0.27900163029925373,0.141662636244373,0.35962879185312063,0.19614311394347533,0.5265755832000626,0.27305585773140467,0.2089136805834152,0.15018443799571635,-0.23163474463778824,0.5649920962900384,0.5464694435978403,-0.10776935796092878,-0.09668129722607646,0.6663162996940173,-0.023268661684744847,0.44417397127382763,0.5421922247729376,0.5543437103797538,0.4463614721117725,-0.04401926860278692,-0.040863375181719015,0.37247200417548826,0.11252465461814315
ParaHippocampal_L,0.21041843378798725,-0.5361284200226961,0.7505797049570149,-0.6713376335314197,-0.4616310854211661,-0.5464761295889217,-0.26833598923635765,-0.1915480828990692,0.485754861548763,-0.2790258044865892,0.010185878648875255,0.3192748180022044,0.6547653393681571,-0.45827117636731707,0.6118474677578067,0.4666020413235802,0.48167982177258717,0.3605863472464984,0.38486448825157454,0.522711990207453,0.2704018693205371,0.13900985595635446,-0.1387753140374286,-0.30969466263472495,0.4042421975722959,1.0,-0.41370622249522493,-0.1617524700450942,-0.6447164493493082,0.6000047503627349,0.014497666870854763,0.6330899410519011,-0.5802228999586323,-0.17853726822653815,0.07219240665174811,-0.435208493343454,-0.5033407861488459,0.7270522304354754,-0.28930044421986817,-0.18542001148448048,0.5857826806072434,-0.031010138672241318,0.6975952819790243,-0.558216445998284,0.6247539221656723,-0.4766288102818898,0.44977606347647925,0.5597106203035643,-0.10978637167311363,0.19808047417885688,0.7941499762633429,-0.5399424069228593,0.7339447921233052,0.016474006243315492,-0.6655255738694712,-0.5219303728732373,-0.2309402162208954,0.5344600471892889,0.2594811650775262,0.13535131148911042,0.6894876112250385,-0.16724731440119353,-0.6032167829300705,-0.23515474048385904,-0.5872601075109967,0.07383473689478805,-0.2917942893023421,-0.4215936689326052,-0.041354727840410034,0.07744313222243705,-0.6033876384595689,0.4104979112993667,0.7681373306494131,0.14199480598508282,0.7702256337180594,0.3949772359144858,0.5367602573590564,-0.15772486410872885,0.7240156081806848,0.4243787487699255,-0.4499345411288633,0.7024278645654665,0.7222314172014292,-0.37012751605960237,-0.1843646791448963,0.35901083371665793,-0.04249376077028889,0.24164254108056132,0.4727117339804354,0.36174356871020547,0.5874790383064965,-0.40166906137073166,-0.04054890771145072,0.5176734337982698,0.11167107698950436
Cerebellum_7b_L,0.3237973243459175,0.6380907881417394,-0.5204433229507934,0.7657658015574492,0.6520461696202663,0.749317254862139,0.3027091746341684,0.18227074003306779,-0.27419964182284906,0.3639394656042894,0.12017758346727643,0.02359342380845856,-0.3909692652539959,0.6912827801231926,-0.2931775674790554,-0.3802494247318348,-0.37838453926739485,0.09878570355172842,0.14253409119813917,-0.40341033593502545,-0.3141672537190058,-0.028729026324856907,0.16298049309628798,0.47471937766681166,-0.18982357364564162,-0.41370622249522493,1.0,0.18804851265523803,0.7023458688863806,-0.3600093671400709,0.25403720454239553,-0.40066563118213916,0.6991937098087422,0.3672411020748986,-0.029829815033389488,0.6041662525870509,0.6036195490745041,-0.29989653471856065,0.30441104785243644,0.33910157946997116,-0.4755614217981888,0.026088558167369005,-0.15807252522623777,0.7191004331101701,-0.522944571095202,0.5671305706613958,-0.3209308082620407,-0.295959482728721,0.0844083412772956,0.16011428846383208,-0.5033848257897889,0.6447870107050411,-0.2927462931992905,0.20356438309281447,0.7216562427071164,0.556938036715543,0.5784535554484016,-0.197995042532882,0.2881611849059058,0.09372465616728673,-0.4794339508137569,0.15067194120562283,0.6756619201710776,0.5235303834788302,0.7964332810398002,0.14751821718386543,0.5327269661743496,0.69163372958113,0.37104668151385123,-0.11803183778476704,0.7875679174126108,0.07713101475458112,-0.347708765002792,0.3480143181226713,-0.5945096249772042,-0.26478176791756886,-0.4064938419760442,0.28814256423636264,-0.5190683297071205,-0.2658175931649489,0.6975329564405076,-0.6035467186678618,-0.6011531858138486,0.48572257662646334,0.5472341552209807,-0.2030664809270908,0.2501961816392318,-0.2465145224012034,-0.4009924796056502,-0.2177810042315211,-0.31253175633722996,0.3897858318899238,0.24475967604429705,-0.22256603541527842,0.005166001316876206
VTA_L,0.21968260438839363,-0.11267767287706534,0.12988616119321703,-0.008496798444915573,-0.11359237303982546,0.027708815405489657,-0.07072255245774375,0.09271389199783797,-0.10984803865115608,-0.08542694115094239,0.6232764815757081,0.12009493424974564,0.03775779323875632,0.03332585180718705,0.04796910887485208,-0.20692384070183337,0.19149377642453166,0.12775668906510368,-0.26708368625463147,0.17599094089609046,0.40096993194333597,0.20519425487834736,0.0642476281045437,-0.03280240055795369,0.1580399649065721,-0.1617524700450942,0.18804851265523803,1.0,-0.019326830696017296,0.01231799631594561,0.13957989395355677,0.21483995843024262,-0.01852506841018552,-0.024656854172443062,-0.08137272064547088,-0.029585562208093222,-0.10429807543758146,0.008943401789274358,-0.11522028980729668,0.243734797799761,0.08385101901349092,0.22448693073889078,-0.03996771396848672,-0.10357461890179957,0.07925269298548934,-0.04943146952200027,0.056528355346012506,-0.01782599610686184,-0.023941047095768126,0.2616790959917408,-0.090666915732623,-0.059716486306341875,0.02755649495604644,0.2640141046583662,-0.04005564017949693,0.17629563874304524,-0.10178296238703687,0.16609612967798945,-0.10426292331309266,-0.0451765301697208,-0.03500918433150994,-0.07396341574198617,-4.535229472660562e-05,0.02175773933965452,-0.01862521731531294,-0.03963278747373981,-0.20275777761254318,-0.04677482053529719,-0.016001959270875676,0.013661636134677538,-0.015832406195824444,0.1341185556892657,0.14952895670957655,-0.0073402546440304965,-0.1777917169835845,0.25846555189054055,0.08853166432363889,0.2141844354524386,-0.10028779446254346,0.2438190144212662,-0.02769827935072828,-0.07759562706418373,0.07838495699702978,-0.0719488691302218,0.07396297325358027,0.013500366022463194,-0.036972145008229436,0.005814704477746546,-0.009939368248123269,0.040133714293751135,0.062200120147067155,0.4701280258672299,0.0685668426126462,0.19517789640370176,0.08127347788580466
Cerebellum_Crus2_L,0.054473143655367484,0.8820477153416277,-0.7057451219629192,0.9545543552803828,0.7684515238970293,0.9014965201562671,0.5081944978198701,0.2740820133873576,-0.46941510310307144,0.544770827275351,-0.03655311413185468,-0.05937973790779236,-0.6808975991479158,0.7200161493576893,-0.5381656408818107,-0.5881904266261544,-0.5919077147467479,-0.24349820050712598,0.1474584393318796,-0.6646767499886559,-0.5695191897556576,-0.29395938136252997,0.14195302673301247,0.6072615336819254,-0.36264543588079295,-0.6447164493493082,0.7023458688863806,-0.019326830696017296,1.0,-0.44941001457191737,0.04870140920722049,-0.7291284741342494,0.9223057767887933,0.45629618699797203,0.06063569791023175,0.6521606042310203,0.8868554093888015,-0.5110295513645351,0.5222393545636227,0.26954741675145516,-0.7195490282625941,-0.022814485106446843,-0.2801620419892713,0.9638454610322327,-0.7614058240370938,0.8090556773794716,-0.6515838850011939,-0.4766208942965502,0.19136221304535558,0.10600694502484313,-0.7773918136159665,0.8859244654847741,-0.4744452169433979,0.16371052430585958,0.9337898541526488,0.5987977020549334,0.6749998506930455,-0.506405967987973,0.3191979197472984,0.12091020935569326,-0.7296569652910762,0.3190855320665146,0.8563468419986344,0.569383955160277,0.8743736420854092,-0.05133321748205707,0.5664037408945615,0.7836837088690707,0.30120130954230157,-0.14755286216792288,0.9198631387255531,-0.3100812653462162,-0.5920268249142636,0.2967049469195379,-0.7070589016789427,-0.5071953153824809,-0.4781527224628009,0.3374335832007613,-0.7605254402375782,-0.5670844782164278,0.8393715282204844,-0.7439409363637756,-0.797504035878718,0.6994095912674276,0.398697799621532,-0.23990625397229043,0.22452786215045728,-0.28636138061039507,-0.3919842652705344,-0.21739302709211208,-0.5679034780788453,0.4256432397603651,-0.055938690985585605,-0.5943040562648543,-0.16470508426696778
N_Acc_L,0.21253000091380847,-0.3671814127093176,0.6483279053890075,-0.49381067129791417,-0.3800492028824602,-0.37236820616201266,-0.1758030062246662,0.026381062199089863,0.367019029147586,-0.1724258201568608,0.14842517294677565,0.11653313602025919,0.5722456459164131,-0.40192103267960905,0.7250916332652317,0.3264854720220109,0.48638326780969665,0.25061822031274866,0.444288501767508,0.5554499580450799,0.3028645029504109,0.16424463996709404,-0.20622324107314577,-0.247168181843161,0.44579277756847074,0.6000047503627349,-0.3600093671400709,0.01231799631594561,-0.44941001457191737,1.0,0.14070652219414162,0.4045550217206029,-0.38794849914099916,-0.13242549099246909,0.0868979274497549,-0.457188052786562,-0.3398299910008628,0.4359561116399407,-0.2347195781547991,-0.059793983428319764,0.5561667351117808,-0.0052639796319474364,0.5395882964396668,-0.3995534168199816,0.566940215535222,-0.39154566824960013,0.2748637036688312,0.4777159132487775,0.07270224607121592,0.17651609880255179,0.46996324400264794,-0.4096220310123188,0.5349422379457008,0.10372733783047539,-0.46328658396348693,-0.34539159318723717,-0.006610302397593826,0.5943021560415371,0.23586901016718254,0.10230072867772097,0.5007059403624029,-0.15873063703624202,-0.4865424867448964,-0.11168282333494571,-0.45083304096341575,0.09184225377769586,-0.15642761312616044,-0.2938501615981334,0.1795766245304971,-0.0923870017820392,-0.49369691803696336,0.32296177743655974,0.5484272840969211,0.4265560811224943,0.5421081903669113,0.5219519830077642,0.652720156564228,0.02768674244418968,0.5732916848673643,0.30447581743514096,-0.35485004212935767,0.7042033276447257,0.7148506643785356,-0.30912642146912517,-0.13918207144831857,0.33241262877089917,-0.11959278052249034,0.44184674301177906,0.739030747323637,0.7231078339031551,0.5149053974634391,-0.31660319780112445,-0.19425482216062548,0.43448651602097305,0.2012688027796416
Cingulate_Post_R,0.7504032793996163,0.06503572337381244,0.10802461995579557,0.12687711898576817,0.1316398231302636,0.21791192113103844,-0.2048364594996466,-0.16913262126227613,0.0026652596173025156,-0.15322440908029103,0.08043406842897209,0.07376487945842518,0.23225192520918278,0.19658486176094056,0.21777156618378815,0.020979870634488244,0.2191616460770605,0.5146752320679038,0.18649867226527994,0.11878848466539037,0.13581809342669074,0.3694149114771627,-0.13791552185898615,-0.06957348313549659,0.0740937014624897,0.014497666870854763,0.25403720454239553,0.13957989395355677,0.04870140920722049,0.14070652219414162,1.0,0.06737624850322277,0.13913060835696253,0.01735536628418534,-0.2969160984667404,0.0643502999753655,-0.04337170273364903,-0.17885294667864995,-0.21857512754626954,0.055963391562179714,0.1852145406427542,-0.0958037898966815,0.23947157115509426,0.0820162387999848,0.10681614487516351,-0.1308766171605621,0.4132723808974475,0.155608188691398,-0.27659488585968195,-0.16460529222616482,0.08476183250524848,-0.05880782006095088,-0.03313614193896676,0.2439070323739838,0.12328469064985781,0.020844376450746105,0.1114420980498309,0.33309217076393716,0.28479719696861316,-0.11550913837055422,0.2848118977897265,-0.2852410925863897,0.1495469999300123,0.2118119342328217,0.3014498201395846,0.31904557558519675,0.4444414242090239,0.2706491905838164,0.5141658507085648,-0.21912765559353922,0.16597023623804927,0.6046720437137345,0.19269524686391618,0.18425834533761462,-0.15166844147828046,0.25398498326413044,-0.011938336787980031,0.15147111700065155,0.04878024995263307,0.2794901659974312,0.08283975648979208,-0.07561320058060193,-0.03646496456682435,-0.14436189672687258,0.4749258924088545,0.04116793009213302,-0.2349359511321253,0.36028059077110863,-0.07750466730653649,0.031063536943610838,0.16915744639545213,-0.19109512256446926,0.3671572855241044,0.38387724919203625,0.4077359194292126
OFClat_L,0.20338651046322473,-0.8037140744366739,0.6513807750416768,-0.7317549595298117,-0.7322204860114142,-0.6911895368567166,-0.5984909379838982,-0.3533042156185852,0.41962572250028424,-0.6366043150105636,0.221546894351804,0.34332906149045445,0.7410145563361845,-0.4995915506709212,0.6076333448710556,0.41532161835737247,0.733580504790422,0.4695829999683797,-0.03455097993978978,0.7751633253344705,0.7399829132051687,0.5025661697917689,-0.31394530534757925,-0.5964595211641888,0.3457624451573009,0.6330899410519011,-0.40066563118213916,0.21483995843024262,-0.7291284741342494,0.4045550217206029,0.06737624850322277,1.0,-0.7443080565498901,-0.500293125995905,-0.26181731196696373,-0.5504911160268083,-0.7307096603669757,0.6069864118394709,-0.646062928658126,-0.04042448213751234,0.7713634789264345,-0.0317704217154263,0.3895799398336314,-0.7435965006729062,0.7862508741921856,-0.7417420968495961,0.6134208199218927,0.4437180655860859,-0.13928372081332654,0.07479756986144633,0.7626751470602599,-0.7602712610350725,0.46891822658224286,0.22202792998496523,-0.7191665901935899,-0.43273888588020426,-0.5436835498214666,0.6929751130463256,0.026659313337940246,-0.21961795722273808,0.7634954074083726,-0.4951117845233327,-0.6264490139525504,-0.2846904190777385,-0.6261922438796791,0.17860737435767168,-0.46533173689116564,-0.6306940512931847,-0.2231837977194221,-0.13695905200906627,-0.6669641186916855,0.4600538397698611,0.6392966482324295,-0.15449798346718072,0.48941197273360315,0.6584447301850809,0.37737363685153413,-0.2281521789010475,0.6989621173031314,0.5748729934744928,-0.6524740088431454,0.5942570275342351,0.7130489891239751,-0.6924116409719172,-0.051541193114112184,0.050474738785183916,-0.1324051972731214,0.2590383393035634,0.3052341851449989,0.2358626537217134,0.6681482983539422,-0.261506860629008,0.13385180774799926,0.6771494822555135,0.39526376135467045
Vermis_6,0.1362435169564086,0.9254212695999682,-0.6223720280386128,0.9267931058578206,0.8734387018119857,0.951346682586463,0.6286119502150603,0.4008984466964616,-0.4112553097514298,0.6765809216843041,-0.005363493844560844,-0.10768697751577577,-0.6683537415219857,0.6958107632359277,-0.5203682696729499,-0.512452285647074,-0.639514357609659,-0.21217085078747008,0.18223133640020575,-0.7227017337585284,-0.6422803495927397,-0.34942770332764145,0.3095938236664832,0.7302471084648241,-0.29200206523949085,-0.5802228999586323,0.6991937098087422,-0.01852506841018552,0.9223057767887933,-0.38794849914099916,0.13913060835696253,-0.7443080565498901,1.0,0.5756023694774025,0.21232391469939513,0.7147123914919711,0.8478967273123252,-0.5267390807643468,0.6589357376112575,0.3033257648983578,-0.7589812849869847,0.08756790150249949,-0.18533417752324163,0.9245010638822377,-0.7818932883167045,0.8495636382871894,-0.5925021468846879,-0.4225929925000787,0.18752304863255712,0.06975267144722844,-0.7414237155789508,0.9117062659855563,-0.4420332656889298,0.11536355189040824,0.9121800855697054,0.6743646004357693,0.7566006006818474,-0.5267956093677427,0.3356017519335894,0.274172227273474,-0.7350768212273626,0.46667011006229336,0.8347713818228275,0.5451995801343976,0.8470211707171634,-0.08752508133847858,0.5984738871201201,0.8883937849874755,0.42205105202725035,0.029404805543742883,0.873854603797326,-0.22310648890730858,-0.5114701788263102,0.3646818206844094,-0.6317057648885706,-0.5217570582817654,-0.4374787781185118,0.3898503214401234,-0.7593458348644477,-0.5419341129054835,0.8924496822808777,-0.6950261688147185,-0.7676107660592698,0.7874713517777995,0.3218837343914262,-0.07792441353596243,0.16926076606634,-0.19589933320497427,-0.3222818184952471,-0.2055898397950266,-0.5624430002781002,0.3987174780910983,-0.029826952188216616,-0.522091951247682,-0.26285634032689986
Cerebellum_10_R,0.06782957025737414,0.5559645144653316,-0.21438831257003851,0.4957050112409791,0.6330871157832477,0.5434906883508757,0.5659827146020937,0.42154199179083324,-0.31405425800283265,0.599320287782562,-0.07672623303470472,-0.089445069504142,-0.35516348114712526,0.33165320883315036,-0.3401584344507703,-0.25029484717419814,-0.4874563245685136,-0.19666896764830483,0.14460463050738803,-0.49223011890808094,-0.5376249087092064,-0.2782910491091699,0.4799913155100957,0.631380001683246,-0.16693497929597073,-0.17853726822653815,0.3672411020748986,-0.024656854172443062,0.45629618699797203,-0.13242549099246909,0.01735536628418534,-0.500293125995905,0.5756023694774025,1.0,0.4153638530723671,0.3510913819916279,0.4100209012506317,-0.09996803697500463,0.5949170021164757,0.1604500036985551,-0.5716183560898104,0.3436890755071487,0.005875031789733579,0.4728123374621597,-0.4977878331111634,0.6128867046598663,-0.28491502218346054,-0.21648489871584145,0.13690794302207207,0.07357296865759319,-0.3764561267927796,0.5563562608591661,-0.13263094906612471,-0.09201509220482888,0.44859416884814635,0.33201945945081096,0.5444573160047957,-0.3340338505537052,0.14002269701913075,0.521826651708509,-0.4483687515175851,0.5365718948615467,0.35718558423839736,0.1882921717871641,0.3763043308564852,-0.26147131297023013,0.29339559629545453,0.5373332868872851,0.322638718206972,0.37118679371953284,0.38412748040772177,-0.13890308771176588,-0.13156685636274615,0.24403926953371896,-0.24217993429454746,-0.4213060342177778,-0.2894315662619023,0.08597344746463546,-0.3966587362611432,-0.12088847935403779,0.5897323209421262,-0.256101934238227,-0.3555312650625197,0.6285806113357459,-0.08651996778993724,0.1431103933584396,0.06351516480666468,-0.08071493866406564,0.007167954885495144,-0.09312091827497736,-0.40812653356355066,0.20749488181093964,-0.04975752036498099,-0.26459892827140785,-0.3105970339383319
Parietal_Sup_L,-0.2912015622864613,0.31494748025771374,0.01867053125139294,-0.004890787084072454,0.35604526802607367,0.20434001429576998,0.861060388075293,0.8220358836267065,-0.12294516064810403,0.823877141009059,-0.03932706602647911,-0.30293243786425306,-0.372187040952399,-0.19101634766915834,-0.2641814360529439,-0.19348770068126378,-0.6047740232117319,-0.5018355037589871,0.19878672457466268,-0.43986658213614716,-0.4841390445343661,-0.7336399172740297,0.6694562643750868,0.7318072840172473,0.21796379627797283,0.07219240665174811,-0.029829815033389488,-0.08137272064547088,0.06063569791023175,0.0868979274497549,-0.2969160984667404,-0.26181731196696373,0.21232391469939513,0.4153638530723671,1.0,0.13116199367497836,0.1942549963499834,0.07126930847503767,0.8305954892697247,0.21639579241984747,-0.49425830664980014,0.5323752401769949,-0.04355414666780673,0.10498815099273406,-0.4143758338896999,0.46912980606482785,-0.3401923096256116,-0.16565247787617574,0.5274606901687906,0.12616226642120318,-0.23369781713327414,0.3594390371581345,0.11386111672252788,-0.4101894042763242,0.02361062165836855,0.34645104125904735,0.4984138745218787,-0.3902981187174035,0.1054870165063884,0.9163867893131088,-0.43665347121979864,0.9141456050606679,-0.1477270799970567,-0.10974365918682993,-0.2141477155399248,-0.47663444723663234,-0.21111131892830057,0.35066474862656294,0.1697464670309607,0.7410823477502478,-0.10927948048846292,-0.38274574478582213,-0.08807730282656956,0.2605889153943049,0.1738337238738942,-0.4635432251928202,0.04292328629425612,0.08011011502603257,-0.2544326006250212,-0.22246494513516937,0.33670736849477007,0.15672941962966466,0.010917031542927677,0.6899157206530399,-0.5507473083335617,0.6524507808893346,0.03613668179282769,-0.032300602548600614,0.40830529011919287,0.20887242313832727,-0.301006229798115,0.1525163763365239,-0.4726047031103779,-0.36011181702158707,-0.7634909755941135
Temporal_Sup_R,0.027143964329826794,0.6670587970815,-0.4633507270250321,0.6938719400388713,0.7053895346008494,0.7096227200642798,0.44759017074041635,0.19148471686691101,-0.22918219173437734,0.4750389119844258,-0.05268643036184011,0.15650447461518308,-0.5603040795863133,0.5542561365443713,-0.33621843225062664,-0.1837440082121496,-0.5472053065066843,-0.1135424959240424,-0.04416436575910718,-0.644413195570962,-0.46451022107497375,-0.3442687764752783,0.46385927054486836,0.5344312308325074,-0.04884467179935638,-0.435208493343454,0.6041662525870509,-0.029585562208093222,0.6521606042310203,-0.457188052786562,0.0643502999753655,-0.5504911160268083,0.7147123914919711,0.3510913819916279,0.13116199367497836,1.0,0.6643111815497564,-0.39701498083600406,0.49236021436538097,0.2507880214032715,-0.543288226022514,0.022075506666591416,-0.1026187000361425,0.6587332194921763,-0.5805984418070499,0.6449119674559878,-0.3140917286101379,-0.3084021503777158,-0.02383973845017065,-0.04587074054542298,-0.4965158891192072,0.707312101003625,-0.2789394414933991,0.2375505778501826,0.6730158311454773,0.56367285504137,0.42668613282341067,-0.49155020964122653,0.1675142466690475,0.1939244752793082,-0.5808697307517814,0.4017719027491085,0.7877416833284409,0.6729232270391783,0.6589787328288865,0.2761825817839303,0.44755370757528595,0.6622618934154622,0.30637886354482563,0.11219825969373799,0.6963309236814652,-0.17346118127980623,-0.44530533507241293,0.1756934412732041,-0.46014406075167147,-0.5522921535700618,-0.45017998010761623,0.36221856710408973,-0.6372613269422718,-0.42965705138921284,0.7161008641188685,-0.5610529815081973,-0.6128163358914608,0.614237840350479,0.34127258899150814,0.05431953369911315,0.13606177383490378,-0.0915699185246858,-0.46007624860755614,-0.37422998234048727,-0.4290105882310034,0.34921054773142224,0.28689553017689756,-0.3517364581787148,-0.15270149854370438
Thal_MGN_R,-0.03859250879259624,0.8573498532572074,-0.5997787484780696,0.8628172259139135,0.7551714118029373,0.8437091938178335,0.5870435363721407,0.32411070355485205,-0.44513922481671214,0.6085511683230662,-0.06315038845422664,-0.031087508645141582,-0.6705693006823431,0.6137740231700332,-0.4573967301177634,-0.5086802927855308,-0.6436471790222108,-0.29832030622978956,0.29654189313290896,-0.6481225986083681,-0.6420407859625774,-0.4672849035056413,0.14131768273224635,0.6220331478619368,-0.16314143023764568,-0.5033407861488459,0.6036195490745041,-0.10429807543758146,0.8868554093888015,-0.3398299910008628,-0.04337170273364903,-0.7307096603669757,0.8478967273123252,0.4100209012506317,0.1942549963499834,0.6643111815497564,1.0,-0.3939069986455508,0.5982908954740036,0.298595765932025,-0.6781086311179094,-0.17751032416782286,-0.17264381618951088,0.9188732350156547,-0.7228441270435756,0.8334891619686293,-0.7261705822711593,-0.3069540222612177,0.1924180060472565,0.13860406780897816,-0.694118460039209,0.9343650444059911,-0.34988924746376765,0.16909970534026325,0.8203620243972284,0.6086905990554575,0.7303574186602857,-0.5185424179857572,0.3470555290544122,0.19494994732522294,-0.728660552860703,0.412407377218499,0.8135686420895464,0.6262069576308288,0.7513908006541602,-0.02259056018969574,0.5333069697505595,0.7404642780408643,0.27990695871276094,-0.13690019209154775,0.8388456014161334,-0.3788104235808827,-0.5609613935530385,0.38954629072430713,-0.5310943551315487,-0.6058918073391054,-0.36875625285801444,0.4077970536749279,-0.7341586590241009,-0.7232526588174266,0.8217253790703626,-0.5924867024609288,-0.6990616468685629,0.7539506866601041,0.30456047674469705,-0.0752290115442404,0.24850644861973667,-0.2734975697355174,-0.28192620791612466,-0.07984141253530717,-0.46259407967878713,0.4049294811527466,-0.18210270243083715,-0.6439953767856463,-0.2441500297584648
OFCpost_L,0.05600607277828441,-0.4953371234586189,0.6142467349668914,-0.5416964685917707,-0.4074050260250171,-0.4808846119398426,-0.20955410585180073,-0.1715800657794274,0.2219370378140839,-0.23120885233743171,0.10960426410105413,0.2758849055523016,0.4841990551311441,-0.40733710069944323,0.43605617797203383,0.30450428043402805,0.35231489055127096,0.25470212611419485,0.1815582059412384,0.4051381094246395,0.17717941561203143,0.07716644501318762,-0.09331327020843018,-0.22992513455165658,0.3962866679514916,0.7270522304354754,-0.29989653471856065,0.008943401789274358,-0.5110295513645351,0.4359561116399407,-0.17885294667864995,0.6069864118394709,-0.5267390807643468,-0.09996803697500463,0.07126930847503767,-0.39701498083600406,-0.3939069986455508,1.0,-0.24503866405646274,-0.0813291433586768,0.45404995939858167,-0.06335489913634841,0.5437850549043101,-0.4724527395837348,0.4935912825177146,-0.3591496908534622,0.2569088535721579,0.4835406332553458,-0.15246707896295086,0.4105886239458048,0.6769339672996472,-0.41894500534953816,0.6639024501562283,0.05480197223150359,-0.5449500651097202,-0.42039033483009786,-0.23712459207902292,0.41459096687054003,0.06792270953398505,0.13809771353346767,0.4853172391412079,-0.12083583873595816,-0.48951347908580733,-0.12126544638913332,-0.5294618006652052,-0.002906135076025937,-0.39148312317729145,-0.43474368406900876,-0.24308601166172975,0.06340777193276602,-0.5036289860867569,0.23000270498052142,0.5896993943352554,-0.04094396210432596,0.6235754003221758,0.22834169696464557,0.37021133100014286,-0.23467747035497605,0.5564381895313132,0.31700048229976924,-0.378833166879045,0.5958319869477925,0.634206495205101,-0.2757142873430066,-0.25796401592861273,0.20373092864827153,0.26784680762158036,0.04675304647434601,0.40185417171693744,0.2897180634155728,0.462065133491607,-0.039754721344610985,-0.11643626291783031,0.36480329559822705,0.1034918347094973
