,Cerebellum_Crus1_L,VTA_L,SN_pc_L,OFCpost_R,VTA_R,Fusiform_L,Parietal_Sup_R,Calcarine_R,Putamen_L,OFCmed_R,Rolandic_Oper_L,Pallidum_L,Parietal_Inf_R,Cerebellum_6_L,Thal_MDl_R,Cerebellum_7b_R,Thal_PuL_L,Thal_MDm_R,Cerebellum_Crus2_R,Precuneus_R,Temporal_Sup_R,Temporal_Pole_Mid_L,Thal_IL_L,SN_pr_L,Cerebellum_Crus1_R,Cuneus_R,Raphe_D,Paracentral_Lobule_L,Occipital_Inf_R,Cerebellum_7b_L,Vermis_10,Frontal_Mid_2_R,Frontal_Sup_2_L,Occipital_Sup_L,Vermis_4_5,Thal_VL_L,Frontal_Sup_2_R,SN_pr_R,Cerebellum_8_R,Thal_VL_R,ParaHippocampal_L,Vermis_9,LC_L,SupraMarginal_R,Postcentral_R,N_Acc_L,Thal_LGN_R,Precentral_R,Heschl_L,OFCpost_L,Thal_PuM_R,Postcentral_L,Cingulate_Mid_R,Vermis_6,Precuneus_L,Hippocampus_R,ACC_pre_R,Cerebellum_3_R,Thal_VPL_L,ACC_sup_R
Rolandic_Oper_L,-0.4072020400190808,0.23260240501484591,-0.08362986055235859,0.2400243580799772,0.06344764437962787,-0.040229112956018206,-0.18545935757005513,-0.3287395112593455,0.5129218089453488,0.31468725753750876,1.0,0.5030362459165838,-0.26301107767865767,-0.17589654883561873,0.17695203484193783,-0.2360818703876991,-0.08089008494370512,-0.33137257230701805,-0.18961447993052227,-0.1695953367854737,-0.17894891880236205,-0.16449616513148385,0.2772724223346375,0.2291477720169591,-0.2925377125805311,-0.4395356858496332,0.42063561594409626,0.23770249743257316,-0.1417370764781485,-0.029479650857092515,-0.3099219774052063,0.4869484363879531,0.5838706739940701,-0.38732476264905297,0.4331001599846551,0.4361513814439292,0.46296221134358595,0.09779105558152841,-0.24815158702404297,0.41013297767510626,0.2616469267019919,0.1094904096281304,0.36288158226210104,-0.13480486667882674,-0.06727219146358239,0.27164658827628546,-0.39966397156752315,0.048555835195537,0.6102825533258421,0.11090225211650456,-0.35694429883678674,0.5934711102492033,0.2702304787672614,-0.312007783491476,-0.23148999857474745,0.283829571868185,0.5116311038281726,0.2263301015018418,0.5154197927700379,0.39789487311304433
Pallidum_L,-0.6547448857441166,0.03775779323875632,-0.2237316194335139,0.41546771817674827,-0.19052956020709116,0.11135931651966673,-0.1765122643949883,-0.6234112654880284,0.6830924654641076,0.6479029941020515,0.5030362459165838,1.0,-0.3997575276999565,-0.5206303870519243,-0.18374042417972833,-0.37878729873932515,-0.2242168691018188,-0.5768272248574375,-0.5433151075198318,-0.2899036811535381,-0.5603040795863133,-0.5512416148892002,0.5806959160146883,0.12394848916309016,-0.6165217766618629,-0.7339983464349765,0.7225927599790135,-0.14395260821764397,-0.4153009403344382,-0.3909692652539959,-0.6607764232549348,0.6747075173421337,0.6042050314359776,-0.6628758914828243,0.5875074381882622,0.8718543771963733,0.6166463139506041,-0.20724041832528178,-0.5837383836394101,0.5413895645526495,0.6547653393681571,0.10860336284229619,0.7603352294492888,-0.4392834576809914,-0.2688739546332782,0.5722456459164131,-0.7607271315370806,-0.1639443423831499,0.44645021520267586,0.4841990551311441,-0.7379419858153013,0.30173578032974746,0.3994617826710819,-0.6683537415219857,-0.36972873801898903,0.161459996415703,0.7859447920584127,0.1653239545756756,0.7955254717776423,0.24482508909998402
Parietal_Inf_R,0.07192703324739032,-0.08731534146941482,0.032375712921106234,0.08135584104683694,0.09674935955143138,0.014047174619711148,0.9115128519871091,0.30051198590886524,-0.2968923112623408,-0.09184569465890899,-0.26301107767865767,-0.3997575276999565,1.0,0.07318857770677616,0.20199124204365046,0.3100385795545515,0.41117098367422517,0.38231684497293683,-0.13667187433695252,0.8846914167452181,0.19151456304596215,-0.13013598407454424,-0.17113108335947957,-0.05149669292930181,-0.16063559336527786,0.6672026014258505,-0.3273219165975037,0.5467027575104835,-0.2118406767805429,-0.06334678296917003,-0.023597998524363714,-0.25471506620475837,-0.7468429373722433,0.8228211507292255,-0.3811524165425222,-0.5525873840895168,-0.15426163672886478,0.06812270282133652,-0.12440895437307313,-0.21717092985893582,0.06342229182847581,-0.5792143663410897,-0.47084936122698073,0.7949641061093484,0.8687765808902872,0.00243220806151632,0.3303033099091067,0.630816332581148,-0.11829283717987149,0.045155258482583165,0.45112508198620865,0.07772962275742723,-0.05163953331229123,0.1861489863383779,0.94421579582298,-0.4444482499498532,-0.6156796090774123,-0.3091338448664555,-0.4894368638544882,-0.472303130193128
Cerebellum_6_L,0.9184388219416092,-0.004659832690076267,0.22477031267621836,-0.37895691218838246,0.2098050045600242,0.4682900920167017,-0.11894045167922426,0.8834988133419344,-0.29364586906586365,-0.5750098727412897,-0.17589654883561873,-0.5206303870519243,0.07318857770677616,1.0,0.3967263615139705,0.43833662806779256,0.16694717750187182,0.7350592443586954,0.8221498325256199,0.23474917077480284,0.6568185263514814,0.7858105060367707,-0.2898914977056739,0.028908589223663173,0.832867443044346,0.7026127443635972,-0.7151405797756435,0.0511155474969448,0.6893702882395416,0.7845884842429824,0.9180995389539196,-0.4732187133623967,-0.2018841684695845,0.512077127067823,-0.05388329466382833,-0.6294482944026195,-0.41941441474339003,0.36809053367345973,0.8760847116439779,-0.2158274437025336,-0.4903707719015138,0.44869934218174323,-0.5961062940607978,0.24621929427114075,-0.041417935090186035,-0.32852493418603845,0.8536634000204744,0.03670232740316101,-0.35144655319623835,-0.42627430446047987,0.7668264850394303,-0.2726862587234934,-0.18840707726772382,0.914625045559915,0.1843525167344012,0.16753271390574395,-0.5357088502449225,0.37039773043620566,-0.5769023094104138,-0.15012306952482604
Thal_MDl_R,0.29126805279417134,0.243734797799761,0.19281123012128235,-0.06808744190050069,0.3198285684988634,0.22577173523715027,0.05499661957630799,0.38142869629962406,-0.07483946753563617,-0.2469505759092861,0.17695203484193783,-0.18374042417972833,0.20199124204365046,0.3967263615139705,1.0,0.1194839180024802,0.32117920711937153,0.6343689346892287,0.24490642651996308,0.24475808891060027,0.2507880214032715,0.263987832175782,0.1107921304496089,0.25127426447430984,0.2071786866395475,0.3586316368708764,-0.29213764140146764,0.21097190362855392,0.145234161319487,0.33910157946997116,0.30228421799951377,-0.16203904975768435,-0.1146845078343749,0.3326093353001591,-0.003884740372475156,-0.20480090948033808,-0.0649082042446944,0.344328190358831,0.25730137312661217,0.4339842290474153,-0.18542001148448048,-0.0259842254132137,-0.13908213346876697,0.28690462897796654,0.19881613941698092,-0.059793983428319764,0.40653926577076566,0.1507777482488109,0.008278860099503243,-0.0813291433586768,0.38580770357422667,0.04281275055130991,-0.12606904233945085,0.3033257648983578,0.2429745204064108,0.16494758604101808,-0.15718610841258387,0.10379903266933573,-0.0006242905894839937,0.10500240074610705
Cerebellum_7b_R,0.4577905535130757,-0.15496051899051144,0.2619596944127541,0.15636456074545485,-0.17924853064978943,0.0880440021293592,0.2543998204153723,0.45594602675687174,-0.1775181226335733,-0.08333184967579438,-0.2360818703876991,-0.37878729873932515,0.3100385795545515,0.43833662806779256,0.1194839180024802,1.0,-0.1317401141746554,0.4509182623316587,0.31047811851264373,0.3779416482304201,0.4066022886888126,0.3909932170691464,0.15444725647468738,-0.20234675358880613,0.3950104057319055,0.5613410645997097,-0.47170853039757055,0.038916736982672576,0.2756235136128407,0.298152899801401,0.3781258455578875,-0.3930776950091104,-0.38331090396550366,0.45686802669222437,-0.14096942303135743,-0.44799642115889315,-0.3379198994803773,0.11123009811044997,0.4098135196169546,-0.046522084558980555,-0.010707290022028346,-0.11066885216501986,-0.35666409259559667,0.2496714268007388,0.15488397307139862,-0.08901526936258555,0.5473724593454106,0.04484623632000025,-0.1865279096378995,0.06705040553128963,0.5954746963565805,-0.24658028772063378,-0.26800539533283513,0.4627371278168782,0.34766773963961334,0.08530772210401458,-0.4192979391132513,0.11824347292628795,-0.4672651309076769,-0.26871310762029904
Thal_PuL_L,0.17920074305379158,-0.023941047095768126,-0.025443797608844625,-0.08488535310274771,0.2653679956923263,0.2711767564769917,0.4069947084838923,0.3251689752147373,-0.4140963457622297,-0.16480354212846748,-0.08089008494370512,-0.2242168691018188,0.41117098367422517,0.16694717750187182,0.32117920711937153,-0.1317401141746554,1.0,0.4462846819119842,0.022910797961927614,0.4361853346821879,-0.02383973845017065,0.0679891543465532,-0.33347842597517624,0.015383249075226268,-0.02363034409505909,0.39636596141303343,-0.19238778119166156,0.4012964191353349,0.012734048155953687,0.0844083412772956,0.1264448099252558,-0.316216700847024,-0.33057139751740944,0.5188006102720469,-0.304367473338568,-0.20513011260692002,-0.17667230061898306,0.03273488302095966,-0.002587467311717544,-0.12967347967279402,-0.10978637167311363,-0.23507189334269235,-0.27311311408029865,0.20906406967781668,0.2161254421753276,0.07270224607121592,0.28338668482874807,0.04907027242455962,0.0078077967419223635,-0.15246707896295086,0.3247221440274256,0.3849393968784848,0.02635483434951237,0.18752304863255712,0.5072373770054729,-0.22514176896559643,-0.30618666110822224,-0.19236780671374204,-0.010505966344358885,-0.24295306130997907
Thal_MDm_R,0.7683490693104942,-0.006666725235009418,0.2856993595706405,-0.23479837159548297,0.26136579945096516,0.3993638983565319,0.20874512777537477,0.7957123095703191,-0.4187444377796639,-0.475458728631198,-0.33137257230701805,-0.5768272248574375,0.38231684497293683,0.7350592443586954,0.6343689346892287,0.4509182623316587,0.4462846819119842,1.0,0.5647017260439339,0.451595695592068,0.544877562716972,0.5748636075390272,-0.16666573149779873,0.0944327260804411,0.6035049558947913,0.8217378652409023,-0.7604806564963413,0.03961579272174523,0.4412123620418581,0.5221631363424855,0.7024664658831615,-0.6490585257978342,-0.5534014493075373,0.7470606046189106,-0.34459479207088584,-0.6151706299044136,-0.5820635845660765,0.39965508502578195,0.6191513889511664,-0.017884142089470687,-0.3737838686687652,0.055983925982024715,-0.5385255114363904,0.32154145093764985,0.11254736192335256,-0.15775807579820894,0.877540197448269,-0.0323495242004094,-0.364421709835133,-0.23680562579896916,0.8228293084986427,-0.24117932377593881,-0.19007125449705523,0.7465681808201431,0.4840396649386321,0.049462282376434435,-0.6286188762026331,0.009106642790774038,-0.5002399155972481,-0.36666393730313357
Cerebellum_Crus2_R,0.8523018341504027,0.13377908506215738,0.07821212885819404,-0.4654485437923432,0.3189120387765618,0.2763835291514545,-0.36307503428333054,0.749562883256245,-0.3022628409887207,-0.6043140792000941,-0.18961447993052227,-0.5433151075198318,-0.13667187433695252,0.8221498325256199,0.24490642651996308,0.31047811851264373,0.022910797961927614,0.5647017260439339,1.0,-0.02007590167470658,0.6702620410381522,0.7975397480227501,-0.431115667921102,0.007069264506612319,0.9051993741063338,0.5275079575895273,-0.6191469078942459,-0.052794069095197495,0.7191441636601439,0.7349772843437818,0.9009580204372399,-0.43697928787825974,-0.06626511635826624,0.32124470418706474,-0.10320710778539177,-0.5754225547840003,-0.4034622697658819,0.37516512819588693,0.9009248297783681,-0.33163552404421326,-0.6213423885950716,0.5483139106153228,-0.5285606347674879,0.10257279524476978,-0.22098205460551856,-0.45381087869984893,0.7535602670105255,-0.09244467409246931,-0.4217939298999977,-0.5537463110396814,0.6612108762485714,-0.36923831932690865,-0.18918920076852214,0.8583623269006797,-0.044826785159341846,0.2619701484718646,-0.4274226909144012,0.3802025893936919,-0.5543268186942665,0.03207652342947903
Precuneus_R,0.1686650748127834,-0.0451765301697208,0.06302601133170577,0.12064517575033079,0.10073922356458088,0.2547915882408567,0.8508187357298201,0.4414339864532817,-0.20471051835623427,-0.001357050408992405,-0.1695953367854737,-0.2899036811535381,0.8846914167452181,0.23474917077480284,0.24475808891060027,0.3779416482304201,0.4361853346821879,0.451595695592068,-0.02007590167470658,1.0,0.1939244752793082,-0.03359211249501849,-0.12668332166692975,-0.009468115088450016,-0.08509559998122439,0.7160724909245665,-0.26674377249289016,0.5861303829922545,-0.0853251940340188,0.09372465616728673,0.06616995709507673,-0.21669821227281794,-0.644605936203554,0.8206845656713376,-0.23054512155048548,-0.4843315267037386,-0.061442236361810565,0.03357630335139233,-0.03811648987365565,-0.14230154323091573,0.13535131148911042,-0.4206687770418844,-0.46454557175580596,0.6653677725835788,0.7122979813883622,0.10230072867772097,0.38107603816330904,0.5189247091490795,-0.1620422186111762,0.13809771353346767,0.4827814795734624,0.11027723321536786,0.014620603010242261,0.274172227273474,0.9575131596305952,-0.3289258485437572,-0.5659459463891984,-0.1278940458362527,-0.437521541474918,-0.4750492768808265
Temporal_Sup_R,0.6587332194921763,-0.029585562208093222,0.13606177383490378,-0.2789394414933991,0.16435741446206154,0.1675142466690475,-0.05761376690062598,0.7161008641188685,-0.1605792090597713,-0.5139015594455772,-0.17894891880236205,-0.5603040795863133,0.19151456304596215,0.6568185263514814,0.2507880214032715,0.4066022886888126,-0.02383973845017065,0.544877562716972,0.6702620410381522,0.1939244752793082,1.0,0.5820284911588409,-0.3084021503777158,-0.05268643036184011,0.7154253447689435,0.614237840350479,-0.6193535753593002,0.022075506666591416,0.5542561365443713,0.6041662525870509,0.6938719400388713,-0.3140917286101379,-0.3442687764752783,0.44759017074041635,-0.17346118127980623,-0.6414280998093765,-0.42965705138921284,0.36221856710408973,0.6963309236814652,-0.23267626650927228,-0.435208493343454,0.34127258899150814,-0.5024429672926446,0.46385927054486836,0.11219825969373799,-0.457188052786562,0.707312101003625,0.20989769569159614,-0.22918219173437734,-0.39701498083600406,0.6449119674559878,-0.4089706765460558,-0.0915699185246858,0.7147123914919711,0.1921724700714732,0.2375505778501826,-0.5472053065066843,0.1840490394950533,-0.644413195570962,-0.14697036444267528
Temporal_Pole_Mid_L,0.7980841731492601,0.07980454166848945,0.13970215325327087,-0.3435816127252604,0.23154841422965233,0.15502190763848805,-0.31936712456802413,0.6978074531348137,-0.2860265585875052,-0.5232427496040007,-0.16449616513148385,-0.5512416148892002,-0.13013598407454424,0.7858105060367707,0.263987832175782,0.3909932170691464,0.0679891543465532,0.5748636075390272,0.7975397480227501,-0.03359211249501849,0.5820284911588409,1.0,-0.3778813266148948,-0.02134076229401278,0.8286077263365208,0.5141141315110093,-0.6546561313636639,-0.04099356123648987,0.7251717172970824,0.6809372649689768,0.8551074800257468,-0.5148624470718011,-0.09191787696846894,0.32394120271608423,-0.18983285251245877,-0.5259870977156715,-0.42744498528819874,0.35393175861578124,0.8033619011519052,-0.2996099700875259,-0.5850119731007685,0.34870149817118806,-0.5263267844539683,0.09269991349138135,-0.21544380557350068,-0.33006827495278596,0.7287921542600139,-0.19534952802747857,-0.3104771951963637,-0.5100188617100415,0.6616422650569148,-0.2827159383019512,-0.13587400111412665,0.7950696594516078,-0.053843151582717186,0.25160534434371895,-0.3776798321675978,0.2796246703373568,-0.4697438695368249,-0.1224092532534357
