,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,Raphe_D
Precentral_L,1.0,0.6379190364571391,0.5859235188517551,0.5846137117374633,0.8794526477887435,0.6986781909975719,0.49119202380424054,0.4178075282527005,0.5169972736364346,0.5693878290159855,0.3387519724855844,0.25910369003605616,0.5049868218997924,0.42843004272171953,0.7533871157473955,0.6578146576388256,-0.04455629711113496,-0.023635985646837852,0.23875359833311077,0.15003068244285828,-0.07672601195587475,0.17917549375882166,-0.02753641681812689,0.06423704040432568,0.048453768035652475,-0.0027095359954568622,-0.16134100611070568,-0.04662440801700106,-0.05362577445292861,-0.07437496622671366,0.09588477809624547,-0.2285271115636773,0.1490991014260731,0.44874817277646806,0.7399026131732632,0.6063714982076475,0.6086334781634839,0.54654007502361,0.15971385886514455,0.38582615256521574,0.04353758569828673,0.26367867836780673,-0.36753948347515614,0.45974348258901443,0.462879572012194,0.6004194256315433,0.3077434988109092,0.42809187592669457,0.524213069798295,0.5468783787610279,0.0915507579378341,0.22111738358485714,0.28681094401023177,0.11863239477455162,-0.03868756419692027,0.16379843502463173,0.18692922461200573,0.6509295112932337,0.9540500882635825,0.547636574202758,0.5956522716972202,0.24059043070905198,0.8211725476581452,0.25983516293576836,0.5673239856978952,0.4443942600501921,0.5229013399105296,0.2667700343103816,0.5836638354590244,0.598178050339093,0.6156440804511627,0.7768776261952002,0.5129637417481379,0.29720646290247343,0.7585248923741783,0.4651522535944272,0.5664260782496985,0.1354418941553586,0.06286878351132912,0.41449451121922753,0.20181579880971443,0.42307427066805037,0.02446187869870403,0.33916576784467267,-0.1259372833127693,0.4147073183094659,0.08199456363338535,0.14183343009794747,-0.056421607149837134,0.5360024525385475,-0.1596635718455099,0.355537803504582,0.264637324647355,0.3857148170393566,0.5238928402948481,0.6905754522102867,0.711978818093007,0.7603382501347242,0.010626259689722686,0.24724774555146223,0.2928361083587365,0.5647702575003412,0.030822519041009886,0.2652337868830727,0.23292600693545254,-0.1258882338458586,0.3348387691841275,0.09267056782516978,0.44306145874843655,0.5630527472244271,0.6063742040821529,0.2081522351878725,-0.0706029536078129,-0.22096234994802616,0.2789243632483401,0.5555293774051563,0.5037181118383174,0.14523376217968414,0.03128570864221256,-0.1843550371254786,0.4776434485823136,0.2626528411040403,0.4651752093182826,0.4397099248936264,0.3808060665170051,0.33481555375814226,0.19518615906096767,0.20594559221744727,-0.1269360501358663,0.37715702176890975,0.2796901624236923,0.08652386724201398,0.20251864870974964,0.05482136329380581,0.07064129470464116,0.015009675328072264,0.2251878686720746,0.09760020852619754,0.13748753639451416,0.25589025158785866,0.3574633869809227,0.16567326019469525,0.16915648067430625,0.07135166480510227,-0.06313332842814949,-0.1476485808658394,-0.06090972058484684,0.367511419220504,0.3149973035224961,0.5494836281402508,0.5035611836552862,0.13850226489166453,0.21341697200670937,0.1292774294444069,0.15630338530716387,-0.05191837557433806,0.2984876883288312,0.14611597783148314,0.33634376324485626,0.2050972179044552,0.13853624628544275,0.11057443271391425
Precentral_R,0.6379190364571391,1.0,0.8631903422563107,0.8223638745187947,0.7736488868187223,0.6747267970682382,0.6698094456787534,0.44760802097777336,0.7863456668733324,0.6476284602348364,0.5665900946202234,0.376772248414334,0.5928395475335638,0.2477372769566524,0.8602618624847432,0.7906601298311355,0.07595554864628551,0.037956215266471915,0.46147221224117224,0.4687091365483263,0.04054252892115609,-0.013168387580871176,0.04193254389200174,-0.061370606517945896,-0.000722562468877888,-0.07513102104973318,0.13090520144578208,-0.10676743255291189,0.26891188367991625,0.02476235640000965,-0.10314069629757981,0.017302393260115755,0.46280396219797404,0.5794393541173372,0.8327211984943362,0.8076270724740036,0.5804431085670324,0.6105174895052015,0.6025153290240326,0.2440434052790787,0.38691580447125723,0.2501470928200621,0.005304367292159276,0.19975304560320695,0.5149734841881527,0.5092235404836528,0.5123993498180848,0.662023126017767,0.6202218432600418,0.4533908103502811,0.222978808565545,0.3905200858908878,0.20378719680738616,0.22765958043090304,0.027604267032430033,-0.15537955106903578,0.4787274942015288,0.6447768975601835,0.5103204087590422,0.9185504077476172,0.30576251438074303,0.592028266417612,0.5482769496769967,0.7782535352479379,0.4222579158402958,0.8575889041686671,0.2527581435069784,0.5418960187005831,0.7169637502962458,0.6374972653391744,0.9110951164348481,0.71870265875707,0.7092929719967802,0.36505421055854104,0.5536267765874444,0.7947617703148022,0.6608056921118188,0.39306685813364284,0.25113562430941966,0.8046414244212733,0.45047804931832075,0.3175565826887827,0.5388904514835197,0.07807134766796842,0.23583271668450045,0.030486755245722457,0.1603346823400634,-0.2626013197143573,0.3688650094786447,0.34080483868392625,-0.19446752652370008,0.11825580061579381,0.4476203353697956,0.07716168770678572,0.41151003293105287,0.6784804885430442,0.768268891206624,0.7702726340701668,0.13889282571535239,0.1372606574732438,0.46316139072647594,0.5547100470055115,0.15845417434646195,-0.05783567733043408,0.10967324132958524,-0.3922754621612474,0.6995060975510425,-0.3341242376227569,0.5840446485725551,0.4918077044856076,0.7953618557394257,0.1434778042761649,-0.04327469055254277,-0.2797694591982191,0.31422005311268647,0.5190553859880048,0.41934513089080117,0.12416852632862176,0.37668686624437997,0.1207183512316914,0.27585432089205725,0.28242450940180924,0.5075107792400322,0.6755665271089987,0.5825240210849894,0.405523164618128,0.3952326681489929,0.4001983465405985,0.11316567271312927,0.4904265972154303,0.375066781694476,0.48741251477968667,0.39924179132205045,0.1148613748385915,0.14282939849237244,0.28405699307621146,0.31027782581673796,0.05393742500470228,0.3114612780645845,0.5051963396267146,0.5191803949864389,0.3963652882616214,0.4169416107897912,0.30994646904426015,-0.2721700350135853,0.02676403244856348,-0.012015799836864396,0.691172458288547,0.44517919251625854,0.789953425593577,0.7337899775268696,0.19910079177178028,0.22683978316746517,0.051478379612916375,0.16320902323129646,-0.06640868011673268,0.3208459649259322,0.14283145162735844,0.39961476663045653,0.18338734510173352,0.19066885791850713,0.1304966509466627
Frontal_Sup_2_L,0.5859235188517551,0.8631903422563107,1.0,0.9052716320397104,0.7563490776107195,0.7180277572133004,0.7491798294870172,0.5648613665155876,0.7854867122991547,0.6177273488339206,0.6820401314268896,0.42811798605323537,0.571777412282006,0.4075220595385223,0.8321355080100037,0.8162850521360964,0.2200448819628015,0.1971761756351045,0.6455817810092749,0.6132733280098168,-0.047655439899311924,0.02802299070674646,0.23272440559889257,0.036800915624931325,0.14791131474899455,0.05400307496581394,0.17996702813937215,-0.1595135032209067,0.44689304475955277,0.07171429414060972,0.1047125571034618,0.06918992334279198,0.5722261280837742,0.6364971055876886,0.7830209325611635,0.7925084571622959,0.6391737251502507,0.6970731757609622,0.6167274899844374,0.4310986619101374,0.5218173162242404,0.1225615308202493,0.21363896638566712,0.1881476320788393,0.6143250481001571,0.5555487104239898,0.5810846570335092,0.7331864758019412,0.6676468708210633,0.5548098052048613,0.3753713345058051,0.5272052867760848,0.34283426388283694,0.37053476873055796,0.16450422833300835,-0.02155633571542317,0.6054232542247077,0.7307706147719689,0.4858135691647094,0.8793639522487661,0.43488866363882694,0.6740544020850181,0.5939634887274472,0.7886903579635091,0.5171940031105032,0.8044077838142341,0.4019582809988213,0.6571216713688246,0.8094556675668784,0.7653884606665803,0.8168823393280412,0.7542761578132314,0.8111448168269698,0.38085522833910573,0.5354313177638823,0.762369392055258,0.6056442577862524,0.4208760535925281,0.4087813159472076,0.7262240508574619,0.6557708805102141,0.47501231100634056,0.6733120764594642,0.2847939560952068,0.4566490915166242,0.22667668225340862,0.2161575564116242,-0.04772582018736404,0.4591428066860747,0.46496649097176646,-0.14041420446545613,0.2499264800017904,0.241935330314051,0.26151380408611063,0.5294102657280251,0.6411265173524213,0.8389855564308563,0.8054749324608916,0.25442030706514185,0.2607160330308812,0.28897170764979185,0.5928998405340581,0.09697067431289765,0.17290445072140223,0.341407713841184,-0.1748160660068368,0.8003434481513265,-0.09747567239080072,0.6271103148399451,0.5961015229789511,0.8226898372759543,0.28077932770122,0.03551882010389316,-0.15350060354703746,0.3673175879855197,0.6549868003621128,0.40971103387388613,0.16397113102813612,0.49493553467324136,0.20488438066158565,0.22559250516187962,0.27730209546267753,0.5442515749261171,0.766149554888058,0.503475357982803,0.47320270129014647,0.4784199384093658,0.4083723176481542,0.08960110487622146,0.5413018950810118,0.35238864127734615,0.5647590890959152,0.21974077462990804,0.37470390648542373,0.3219372714682507,0.24240228080182102,0.10216646319631864,0.29836716972091226,0.511915170664605,0.6096770924968347,0.44350652377019445,0.5415199525013387,0.44728991854010425,0.3429202016809549,-0.009012150301707864,0.19920500676895342,0.05875080351276597,0.7392992281803232,0.43350967935765233,0.8559349727783302,0.709968343762656,0.3627250032956795,0.2671717037641201,-0.1154237455078629,0.10934985873227389,0.08754224607120037,0.31583931978068136,0.2455446959024791,0.45751308512840067,0.17991683282044182,0.1494333453357417,0.2694577237254069
Frontal_Sup_2_R,0.5846137117374633,0.8223638745187947,0.9052716320397104,1.0,0.7471082427472086,0.8008578438528341,0.621847071329263,0.5925569504849952,0.6842937776861923,0.6260193743289055,0.5736492706002112,0.4417373681492715,0.543950520005054,0.43490669826911676,0.7755843395124744,0.8160454520255124,0.13705774711372856,0.17338816323776376,0.765422981997459,0.7146490340462549,-0.05052947529589104,0.11897315921554763,0.1094342070625919,0.09160935326004463,0.05432585398117815,0.09206330639461319,0.06594428808764066,0.025187737035961496,0.3107433549116715,0.13130678408966268,0.11514904495921428,0.10221092393443491,0.5059283262791545,0.6712672154601961,0.7486970495056333,0.8155345287851965,0.5847511029688148,0.6156988578843414,0.5099440197039151,0.4999284226065642,0.5105413159739887,0.11351166117164656,0.2520942181442793,0.16825253404849314,0.6704960415280093,0.6256964950682139,0.6262859234139059,0.7111666804716159,0.7259542837716225,0.6733166388282441,0.47748214255300925,0.5809356092137342,0.4589335389954635,0.43745139205817846,0.2755879813049506,0.07135204800818594,0.6260838363804417,0.7822309902165173,0.5227501166351486,0.8275835034636394,0.528081449951475,0.645629782246346,0.6623036163583446,0.7154802665380808,0.6353817141419246,0.7172096999981278,0.5244881043910228,0.6400305431594935,0.8801657831591657,0.7803147740667918,0.7938191115662806,0.7166006519015039,0.7052975001722062,0.43145992832991675,0.4134585356558659,0.745772293283204,0.5824961550785467,0.4120895228701401,0.3584610930207377,0.567704233704651,0.6375462561773629,0.6204857875495252,0.5709189221452184,0.35356311783274885,0.4455620064037187,0.303795771571998,0.05193162331357476,0.0592508263341091,0.4049609379544217,0.5301224075062094,-0.024589277032717308,0.31427535281983715,0.39780939005932286,0.29474941602121596,0.3740644904228261,0.6376080998614342,0.8013346296399678,0.8092425479705339,0.390051540126817,0.35588795912000987,0.39477008163459665,0.46387600247600475,0.27793770935564144,0.2800598290729865,0.3821064452879419,-0.024907290742970215,0.7010158994590995,0.003613310079587944,0.5724140433889541,0.590300061746854,0.8475346876966151,0.3993211840326241,0.13588321641571693,-0.06012977691932937,0.478859037715736,0.6125451549438943,0.35545142567528626,0.23672335393711727,0.33962778942505556,0.22889101439972503,0.2773184049894902,0.27662340445118344,0.5815319287350125,0.7730587716021909,0.42121839889891904,0.5173781448686715,0.4974130424377507,0.3906121953363531,0.05832003167861578,0.5180287254600214,0.41640568321037547,0.3893883862246387,0.18900926773555637,0.3926774545912366,0.32386874320508235,0.43856906585524513,0.07653437085942492,0.22604527759359844,0.5004266515861013,0.4480012227297799,0.45377850378486506,0.42473828171079125,0.4444662555843286,0.18530034575282622,0.0985867233401125,0.11734445690421569,0.0964394016247781,0.7304303411512953,0.38010354329913876,0.8652867618076294,0.7386018169099805,0.3638430189983959,0.2859797031008552,-0.10621432654664531,0.04756174461069423,-0.018007009138357975,0.2621857585057267,0.22513067332365624,0.4242056624981838,0.1370812806494313,0.12602842615146878,0.36304397502689834
Frontal_Mid_2_L,0.8794526477887435,0.7736488868187223,0.7563490776107195,0.7471082427472086,1.0,0.8312914149784678,0.655201200262999,0.5515895611614251,0.7505368348124053,0.7301475959636415,0.5125290081835503,0.42532620741822086,0.629399747942163,0.5423920285283799,0.8147790389417404,0.746583870683078,0.13897722362345355,0.15188121946316938,0.406113556866297,0.3211293914792275,-0.07443274171510054,0.15822797033313865,0.02121012165170021,0.04997767488764871,0.0752532504608881,0.019081021949312438,0.033957647858665875,-0.01227175958372464,0.16619260753771753,0.0342362518416402,0.01644137232668148,-0.028811714235935062,0.40635032141209676,0.6285114799552162,0.7931280718814081,0.7132576358889005,0.6622009720461689,0.6797099749906778,0.43827483594197914,0.48087398989535846,0.24275201467020444,0.25682197462907425,-0.1430544221321354,0.42911768337191997,0.612687306745355,0.6720504820950506,0.33217581834888077,0.47015160207972156,0.665109928621905,0.6654730757147946,0.11060566796081898,0.24980936289868977,0.25774169937014085,0.11540484758831067,0.055956501152736475,0.10811960842222364,0.42443736672204957,0.7550682210042601,0.8165297587209033,0.6578037596500629,0.4437986086388646,0.2718528894403149,0.718330103049094,0.40364820346388935,0.6183426604663339,0.5967377871897963,0.43437694267504146,0.33749697362054315,0.6369589188219825,0.6665012384681004,0.7128743478577354,0.7702014411874069,0.6602483338386093,0.33063718926875163,0.7177970328455918,0.6543847899813681,0.595897564971145,0.2260719131718439,0.2401420510780365,0.5446044179121141,0.45541537620408545,0.5447207036920882,0.3089397270256563,0.39175151217585097,0.11333393046065722,0.36545176937774937,0.14223881425027887,0.1009363033355498,0.17362155975077906,0.5450958664901036,-0.07237372486062509,0.3412636397890158,0.3479358432032855,0.3682512099944617,0.5719923360547866,0.7797547788389174,0.8411275537109019,0.8648384949983366,0.1684204713136365,0.30477946041924353,0.3781374295680122,0.5754535328605935,0.16983278970767793,0.32063702422428536,0.3608409211408855,-0.05115389529642493,0.5743689888681474,0.05614593878862762,0.5626913363750454,0.6827679560882476,0.7553101379388083,0.2745107036846741,-0.035258731593158024,-0.1612654656857982,0.3840326944240967,0.6743027952602644,0.5316753998193621,0.04527267556732577,0.2794229332887864,-0.050931539551224994,0.5044411163477651,0.3197456352096682,0.5757804193966637,0.6135814079789811,0.46611946496769263,0.37787924191472505,0.255309041061604,0.3011492282369865,0.07675762980058154,0.4556680662936106,0.24373065625725668,0.2786677112431754,0.25684956294092826,0.17686847885959983,0.1836292881918424,0.20104996954881135,0.20048929336371857,0.16274098117879293,0.292330188132442,0.38345978103068856,0.3784546550220734,0.3891338433507083,0.18745713660520416,0.17838594216337458,-0.04924228107042798,0.0773450683398821,-0.00594515949370769,0.5610238081331541,0.4481592935336037,0.7329292095979366,0.6384041369282538,0.28255059236317737,0.24414501103611178,0.06505414715849499,0.20189770344463484,0.034359638024170754,0.3787381490685291,0.24512228841719044,0.43298533717234766,0.18603050340264662,0.20230874995043274,0.15023101665169156
Frontal_Mid_2_R,0.6986781909975719,0.6747267970682382,0.7180277572133004,0.8008578438528341,0.8312914149784678,1.0,0.4927279369710638,0.5541264913166489,0.6741653490430927,0.753088305001891,0.40762270051291666,0.4002274506773923,0.6458653241254835,0.5718154027695549,0.6392314550774475,0.591246391208614,0.20694202216684146,0.19246061841277487,0.684229497430801,0.6045615833064045,0.14927207994015193,0.15394356828021483,0.144446321951787,0.06952271543723157,0.1940830951394215,0.05458856775063693,0.13691954756235408,0.22869477783047154,0.30109047251108584,0.1450022104461029,0.008147627558720413,0.20945128020103163,0.4319633512752767,0.6315139236644759,0.6653138659149661,0.6646276905218552,0.6078288149921746,0.6205144932348124,0.38474403592365797,0.5465226676303571,0.23975234351050076,0.30829488880635353,0.09411467115929484,0.48646777613824344,0.6947480006647208,0.7387496949150859,0.45339090674762933,0.4881052280750222,0.7293781272221004,0.7178539674155269,0.25386166051844433,0.3357179145338193,0.35486822419761144,0.24987171176492048,0.23700077411661,0.2557003189390017,0.4023607781538175,0.7516424494359498,0.6767731040172126,0.59132287100924,0.4187414596669717,0.2525406253344918,0.6734756659376699,0.355813380182631,0.5766251055323478,0.5984342074566502,0.4872054180603553,0.37539459817353765,0.6206875548365733,0.6063359543874498,0.6276508413661053,0.5828616329215534,0.5886696429727829,0.46941894028076986,0.6450859568319016,0.5832926094723463,0.5644545313043979,0.16180112761548907,0.3406186665563928,0.3813014570093025,0.5134947564948814,0.7616297412386742,0.4202055956018943,0.6507402331923817,0.18490982733852018,0.5388781720590957,0.20389040071550663,0.23330505470546875,0.1361389593859895,0.583475228168604,-0.014610873104545972,0.380859652795347,0.35174132322113216,0.37008893846967705,0.5353023536378704,0.7855076301502372,0.8262131309707805,0.8511541316653882,0.22907823957345771,0.4133205788101774,0.4148906947168945,0.44394242020144103,0.3112865173661201,0.44860432957468843,0.4028406193681631,0.09465593493738812,0.6015485019317011,0.19324682899093684,0.518973121858672,0.7419040038341486,0.7515453196272939,0.283008877387899,0.16801994903612838,-0.01296077015210334,0.5072783966239911,0.61768905515133,0.5012408599915568,0.13888114744375202,0.26062259864772824,0.1062688195303719,0.46475315505209597,0.42429850373465455,0.5974432657803596,0.5991909434680508,0.525203381657066,0.4320185672540806,0.2617068458587122,0.29099268199173245,0.05022055568378867,0.4267614834508088,0.30366389602307003,0.20627840924709903,0.19657918643738495,0.23943041762079958,0.19825207525123523,0.23576372188988987,0.22744179140883183,0.2776157496446909,0.29622904204502487,0.3706437949150396,0.4303465257808232,0.28290241551916867,0.09433764894654699,0.2868357944804523,0.20246156291990386,0.04922142468251066,-0.0019120410086503371,0.705461589396748,0.5886519031771454,0.746751698806181,0.6892720340846863,0.2957760196499578,0.29662715719257027,0.12490056875525235,0.18494920057652486,0.004112659706099996,0.3501923910435354,0.21680080172136065,0.3035436588700974,0.18232325131914962,0.17467910547525548,0.17216447140174576
Frontal_Inf_Oper_L,0.49119202380424054,0.6698094456787534,0.7491798294870172,0.621847071329263,0.655201200262999,0.4927279369710638,1.0,0.6188947740941542,0.839253775620996,0.6204341422640343,0.6244832521258576,0.2996819256220667,0.6586759305070793,0.5040925928526776,0.6373179225921429,0.5594104039329414,0.2976546230125999,0.330368573187445,0.3800530785265443,0.35588908619553483,-0.2137322611765374,0.1801159491747924,0.14984204437488113,-0.0536089538078262,0.09171945010016413,-0.05564363840042295,0.1280419441328352,-0.3418645758956155,0.4167203558531536,-0.1090692324286887,0.2559312808761131,0.03969540354984294,0.7069583781015558,0.6065607250770038,0.6492983641576148,0.5734703813606173,0.5195698511595904,0.5522116307553633,0.5599259160562935,0.417498493943653,0.38197876704276557,0.1549493535074758,0.1487179405128278,0.24967170803175262,0.5262773949545755,0.4665574582431687,0.3376374265673174,0.5084332142351105,0.5060387167779877,0.4804309590217706,0.2603050105090496,0.3925454348088494,0.21543578267088664,0.2551967356379838,0.06758090912434042,-0.006531335383192487,0.4478825477445832,0.5206888934683871,0.43914302818181344,0.7206634979951076,0.26385316327074115,0.4713222608235117,0.3890674631699805,0.6006702070999587,0.4322667797607331,0.6738032773061764,0.21957096034911694,0.4977412619023462,0.5583896532556085,0.6368835321459518,0.5668387593869809,0.5183120631405839,0.6601852780929981,0.13613972731446716,0.48560260721568843,0.6500530035285934,0.5492871080649776,0.3100729052018026,0.5770346573132374,0.7236460329500313,0.5457501910987178,0.23231317974969287,0.5429402401439094,0.11119248887930064,0.3766262740667398,0.12189045731708852,0.38824863635611634,-0.12210615697219104,0.35488521137971124,0.2720971252091821,-0.04765227116593732,0.16634024464488895,0.10850657254850019,0.32454884933034056,0.6451176300105713,0.5883763581347817,0.7162271855102698,0.7031487719865367,0.1665005975411076,0.19967933507778204,0.1255345014583233,0.5866291128599619,0.05982377233651849,0.18112849399171757,0.3161501247044106,-0.14240362192180483,0.7149666074143293,-0.10567807176118561,0.5739489936687077,0.5537893028689805,0.6266667899611748,0.14367552785318205,-0.046386738389996116,-0.14532599267034285,0.26159025716480794,0.6583051163351428,0.2327502283577112,0.10940748751310085,0.4313504990179133,-0.04327084663235976,0.177511360497308,0.2555370249324668,0.45650943374130903,0.5702437942516708,0.4058389007959529,0.4449625839031606,0.24162970922983845,0.29719902176623864,0.11409854809020158,0.4995904821421938,0.12924916164520803,0.6888729082087309,0.1985982070773672,0.33496412823160376,0.18610848352552878,0.01908052744045448,0.06816421911982748,0.314673261768345,0.4761475303635688,0.5485359825989223,0.2775574303156602,0.479173753439499,0.2273222926603722,0.2230605725071967,-0.14522420010599246,0.22652123921184975,-0.035013543776019174,0.5634038270426107,0.36718662212293063,0.683094868103588,0.45910190615176305,0.4559132622853022,0.37635941941675793,-0.08012962559586037,0.11206728674703573,0.22197055830119786,0.3477150794207962,0.4127327413921443,0.5555138087663917,0.36790012114125265,0.3524593811825135,0.26292887393298786
Frontal_Inf_Oper_R,0.4178075282527005,0.44760802097777336,0.5648613665155876,0.5925569504849952,0.5515895611614251,0.5541264913166489,0.6188947740941542,1.0,0.5913886970831117,0.6255120961878181,0.4839437212060913,0.09549376999251177,0.6355186386265776,0.793038279990942,0.41848932838596614,0.4752637193626588,0.4941720454326902,0.5993470562223511,0.5028299903680976,0.5327926633534412,-0.18238157515727738,0.5595447208953318,-0.021286622105971962,-0.16411443866412398,0.07760970125485282,-0.022908332293329663,0.03608596496158869,-0.14787421144218152,0.43111478486565313,-0.27493921307365,0.4700426419872196,0.0849972695427132,0.5930163694752087,0.8117100333150976,0.5264364218499175,0.48733114026216123,0.38356811885651393,0.35263733777558276,0.2676353702152682,0.7767913905497674,0.10247687082782468,-0.24657005342619667,0.2612496025665619,0.11947483697447076,0.7146788268492319,0.6952640439346012,0.2919992228501093,0.4803307950798088,0.6219094975757687,0.6497514241352823,0.3771041599154527,0.5495472754459975,0.4748922955848026,0.4683083885143769,0.4538371354851691,0.4184338075717885,0.6302041857177374,0.5018811124134387,0.500772700954597,0.5442614578757626,0.4234329903451638,0.39488822928639394,0.4209599129515981,0.3707556470533082,0.5472564653189066,0.3910905137612523,0.4395766420431501,0.49449181691302097,0.5466940568294616,0.6816850695670864,0.4509381830828244,0.5293406554781572,0.5508592571862817,0.39802595214935643,0.40850364803252126,0.4373150930612263,0.22692733256109812,-0.05512605344203725,0.6476104652968028,0.35600512099485626,0.686866044487409,0.5620557222487893,0.3419962319081685,0.38688033755896145,0.4829105485440017,0.5410994094908964,0.07771036655145458,0.19128706959987912,0.18046626327986498,0.5144638837791936,0.3428520583054424,0.5290781110883191,0.30516941397305825,0.3503129314149091,0.5249783824704034,0.3550421822243069,0.6457335495072948,0.6745691745045299,0.49662783003527594,0.5196866315145896,-0.04665735551488744,0.22011129848636085,0.32154098177645474,0.5464054016263932,0.5377584222911845,0.2887912985094568,0.49155251989495047,0.08404009868568942,0.3581561837573309,0.6234292274246956,0.6546599156067433,0.2994394818138647,0.35448718247646094,0.2625142093740944,0.47643362628160063,0.5561536265890034,0.2135236787191133,0.1903388191961607,0.2766804580999856,-0.09898427740755954,0.4548007534779233,0.4932304133150685,0.7610572834246939,0.542579723998957,0.1293194540792033,0.7109766406523159,-0.007500116656749957,0.09995198396870915,-0.16828668438871144,0.45808899707692036,0.37685006633950263,0.48053857808888695,0.18755059558562293,0.3489274179271858,0.13570985417674689,0.09210174820783404,-0.39129887450995937,0.22110919883221627,0.5761643146159604,0.1451076176390161,0.2898258935086015,0.3987952504323767,0.06789022011915714,-0.011508041045424305,0.1445545970913189,0.39934426024220065,-0.08980415445424707,0.47244048630433,0.264849196586743,0.592362182736438,0.4726568219795778,0.8118977118936327,0.6246782487446833,-0.03710638716284222,0.2682755149914654,0.15875577796950008,0.3905839100941727,0.767822952840181,0.3494038545183292,0.39260192581660197,0.0031312211044134293,0.3511220101150355
