,SN_pr_R,Thal_PuL_L,Postcentral_R,Thal_PuM_R,Parietal_Inf_R,Thal_VA_R,N_Acc_L,OFClat_R,Cerebellum_4_5_R,Caudate_L,Cingulate_Mid_L,Cingulate_Post_R,Cerebellum_9_R,Cerebellum_10_L,Occipital_Inf_L,Cerebellum_3_L,Cerebellum_6_L,Thal_LGN_R,Thal_PuM_L,Thal_AV_R,Thal_MGN_L,SN_pc_R,Thal_PuA_R,N_Acc_R,Fusiform_R,Frontal_Sup_2_L,Parietal_Inf_L,Cuneus_L,Frontal_Inf_Orb_2_R,Putamen_R,OFCpost_L,Putamen_L,Occipital_Mid_L,ACC_pre_R,Thal_VA_L,Cerebellum_8_R,Temporal_Mid_R,Thal_VL_R,Frontal_Sup_Medial_R,Cerebellum_9_L,Frontal_Inf_Oper_R,ACC_sub_R,Pallidum_L,Frontal_Med_Orb_R,Temporal_Inf_R,Occipital_Sup_R,Thal_MDl_R,OFCant_R,Precentral_L,Supp_Motor_Area_L,Postcentral_L,Olfactory_R,SupraMarginal_R,Vermis_8,VTA_L,Rolandic_Oper_R,Temporal_Inf_L,Angular_R,Vermis_6,Thal_IL_R,Temporal_Mid_L,Calcarine_R,Cerebellum_Crus1_R,Cerebellum_7b_L,Temporal_Pole_Sup_L,Frontal_Sup_Medial_L,Olfactory_L,Thal_MGN_R,Cerebellum_3_R,Temporal_Pole_Mid_R,Thal_LGN_L,ParaHippocampal_R,ACC_sup_L,Thal_VL_L,Thal_VPL_R,Raphe_M,Cerebellum_6_R,SN_pc_L,Cerebellum_4_5_L,Temporal_Pole_Mid_L
Cingulate_Mid_L,0.32668627994218064,0.020241125579112892,0.6310388322442654,0.016762999038545712,0.2852609186967486,-0.13036470359969604,0.12004910406252185,-0.05876554045999519,0.48532537904134165,0.49026759444645307,1.0,0.7309941470305569,0.4192735131962509,0.31092070605892214,0.2182632472565825,0.38575149533657027,0.505248683326886,0.3156186457233191,0.08470449796133236,0.2804610895779253,0.27804257984255926,0.38300629826416116,0.07835726492895005,-0.028702940060007513,0.7024429535694817,0.7225292689599004,0.5084467509628477,0.4752895297625369,0.0764729658544212,0.43212561940149735,0.11781410567014435,0.17350050987785107,0.10901917590956581,0.37579766838403916,-0.050197389227613076,0.3417829500351494,0.4635279547469113,0.4861410624112663,0.3498302601113542,0.5153597314181986,0.6251225848620745,-0.15511510217148963,0.3063501395189709,-0.15329567561933796,0.17432378646268212,-0.01682643330789771,0.360498450414519,0.005062518790755664,0.6882342959560123,0.7093193493351367,0.6442680704871974,0.21700632667169226,0.5583749076411162,0.1825209770858145,0.22235681706872346,0.7402105640831437,0.33493367305964195,0.5247810006824336,0.6941046131465604,0.37381363019710506,0.590279309864683,0.6352020455263886,0.5550505972690903,0.42008789935044205,0.24443618039290083,0.7692128323991506,0.5293126498254347,0.3164816706777363,0.5631823877413551,0.07037023768459427,0.33988414130951516,0.26655323294737726,0.421881130053038,0.35187845740288115,0.3574668575970507,0.12964544329993197,0.5948377989984708,0.2985667988447322,0.439784744806243,0.16538128541443364
Cingulate_Post_R,0.1264619028650721,0.07006210437269651,0.2295649963746217,0.2627815355696323,-0.12410810781679804,0.1397836527992641,0.24747137489654866,0.011377425216171851,0.6099181965497047,0.38038824080387384,0.7309941470305569,1.0,0.46743250432241096,0.3662043388601677,0.26564924304175674,0.47981296694185077,0.6379240119957442,0.03874443398035032,0.07998286919175777,0.1006762820533676,0.15361063635548575,0.31393260878460816,0.08904888244522914,0.15429811408726424,0.5487164185009364,0.5710137710167688,0.06361834608465762,0.15578678903576232,0.19263177916866991,0.5143759266911683,0.031440275248882064,0.30024120086190975,-0.038081473441112686,0.2525493265405836,0.2668323327103723,0.4518631915585357,0.5589140952135777,0.26440515359344946,0.2752020882844768,0.48681915514724666,0.5889701495982842,0.16490193113802404,0.2745078834485123,0.11527279535105947,0.4063068794377659,0.14676663057706496,0.17130511681141977,0.15608669726536356,0.26013333933214394,0.35224166559681436,0.19412721275865927,0.1573758439102993,0.18147538325910634,0.4335870716999856,0.16172454008008466,0.6486090427005384,0.37117968030786713,0.25221012569731943,0.6012244637061429,0.1154981555023612,0.48673307110765873,0.5078162875681652,0.5897052039196244,0.2288207579617083,0.3296830973906857,0.5918500355589625,0.45364364885655606,0.01872349167528732,0.320529519466959,0.04437422080845607,0.0019311513231298376,0.4354981180867668,0.45812045362851317,0.14879327098645478,0.17029442700731526,0.31783443492782854,0.5908749085916323,0.4257770197808914,0.6233098842655298,0.10329573001624813
Cerebellum_9_R,0.10926253849011425,0.2151718231251739,0.21646531576047315,0.20101403418112376,-0.17983806931778,0.18796856799416006,0.14767815691613953,-0.14181984495115316,0.5400897226087523,0.41375709464791344,0.4192735131962509,0.46743250432241096,1.0,0.3997094110898719,0.5094300272908596,0.38961846444619486,0.7570754777266493,0.3895441268941915,0.30337560207433933,0.24428827796260277,0.35856969540008604,0.20576996280745624,0.20047295211672056,0.22894214313636993,0.3784920202240227,0.4780532674089521,-0.12994065543278882,0.08580975007061035,0.2455149495197113,0.327465624836331,0.22089639827642837,0.35210217737003435,0.10278303276546057,0.3528289825103406,0.20819893730255262,0.8961190463088773,0.5798145102104085,0.4481235215902811,0.31680212756814546,0.8310301995511308,0.6079902559916727,0.07796261479328706,0.3992621272161595,-0.04422679440640549,0.5402142143168577,0.022601567023372585,0.10560930101240192,-0.19755708180414114,0.07616718878657078,0.3316549809937801,0.0073420228084568745,0.36313651670798114,0.18848308958835558,0.5299145968085515,0.2237919365055455,0.5682707257125095,0.5338239043714855,0.045891632878082095,0.43546951339258566,0.39105924354249144,0.4278759680198385,0.5031764875355194,0.6174351229372474,0.6858345007827195,0.4161786718435079,0.48796481465342995,0.36353402550182007,0.11093441506053457,0.4437753608734305,0.5147116268302258,0.2369390770418569,0.39161178078539255,0.394416330423048,0.20242825128605108,0.30308149191800765,0.44150267466607573,0.7920487185647578,0.483047265316173,0.48380665518168836,0.6129715732954609
Cerebellum_10_L,0.5015665073559542,0.12331710278950818,0.22132915441816417,0.6928444445281717,-0.0746792712611475,0.6093964274840381,0.6701884465603347,0.30413135775805816,0.026216235684157325,0.6262538502123913,0.31092070605892214,0.3662043388601677,0.3997094110898719,1.0,-0.1210651530005373,-0.028589954588792342,0.2084836566092259,0.006011615564699754,0.6625194891900306,0.17377543316386354,0.22737962480018986,0.388810176435434,0.6548752394008396,0.748966333456083,0.42679023689071904,0.5860354449758624,-0.17501930302629432,-0.13078226728189316,0.7254643518990627,0.7143196208894498,0.5503104511080544,0.8039900413822781,-0.3519743955868681,0.6366406047046788,0.5224730427862455,0.35699766236105884,0.5023961186287839,0.3830582002620881,0.7178858138779379,0.7173653225178999,0.5945679039456843,0.42490799682468045,0.8078062726205433,0.25075121823189855,0.421233780892181,0.0367887907038053,-0.2508842015302378,0.30583842390647736,-0.08593501685479192,0.2036324084536433,-0.07704425448594687,0.5864334090216395,0.22585366668787035,0.2469023168586102,0.04425563945527707,0.5965187133156222,0.3275531925078371,0.05122749422639447,-0.14374358148371782,-0.09003119187760729,0.16492959252386175,0.06756873789494279,0.2191785466229461,0.07136637059815731,0.5027732079484112,0.5629900174162108,0.6105304041058277,-0.056744303334899715,0.04378827377450294,-0.08381215189976805,-0.1549451666312332,0.5757853920745658,0.5403122734231534,0.3121957118708254,-0.16724358705012482,0.5041221167216149,0.28173955240461646,0.40854364100859786,0.11097533604915603,-0.06977221870760339
Occipital_Inf_L,-0.3367391839520945,0.08049182977883762,0.1400369856073176,-0.15092100234310793,-0.0984819069499224,-0.14160955840344855,-0.09508378806364372,-0.5624056166064945,0.3418139013905675,0.15601633435503773,0.2182632472565825,0.26564924304175674,0.5094300272908596,-0.1210651530005373,1.0,0.2349470661794673,0.5239391343904269,0.2538637956765802,-0.11890262194079873,0.25478625504923336,0.3024310887742168,-0.05613230603031474,-0.31869319618755837,-0.18519331512150858,0.02982343523459237,0.1170256257338825,-0.08322576644521923,0.22235264929065116,-0.15029320904994484,-0.04539478316484197,-0.044983926838090105,-0.04323020682266199,0.34857252776587,-0.07735387559514047,0.026773379748470404,0.47526881076128874,0.18202195221960016,0.2888554111293091,0.05277642398240639,0.2590187328036542,0.3105810436610723,-0.08736423623985053,-0.024587000819378726,-0.12254610870482269,0.09697679997727336,0.045191272474254404,0.4814754387464522,-0.3539144398682965,0.031283443164813574,0.02320441458492175,0.017227656384986346,0.17937642168289258,0.08128417908660651,0.17171744263014985,0.2661483830119237,0.2291988918555255,0.31074412534659224,0.14035146891842795,0.30139365714902827,0.4309259330753095,0.35216664738109177,0.341789584650342,0.1945723337334123,0.34804772380712884,0.06743416725185905,0.21275096155216133,0.17341764022097295,0.13315023902131354,0.30566453407102284,0.2962965896481183,0.22042436895510167,-0.07680071934677235,0.17207532429003713,0.1572033442688074,0.5282803945643488,0.20319118318325202,0.3212761192879006,0.31737836381600576,0.2934619429178894,0.3517759852805993
Cerebellum_3_L,0.07046300201611837,-0.020072219533125154,0.038693276646320475,-0.054046524343818333,-0.2256893298277821,0.11065812636346896,0.06923211066740609,0.10507408767473812,0.8974385907813528,0.15079399129422197,0.38575149533657027,0.47981296694185077,0.38961846444619486,-0.028589954588792342,0.2349470661794673,1.0,0.6947935335421962,-0.1312477414404905,-0.22388330259263894,0.17375500180324915,-0.05718273548882674,0.1333172199822452,-0.20816952176302045,-0.19231439557247335,0.288174020836007,0.2876776433378035,-0.09323858335206779,-0.01780012881528728,-0.0301757541163559,0.2056945438724765,-0.03880290528456387,-0.07242680332467298,-0.09295885234645812,0.11325329356357274,0.246039937232827,0.2544558890943744,-0.047718444630012416,0.10878109919621397,-0.24807120431529642,0.16548478216870274,0.25611653880075436,0.04562757152558688,-0.18666971565802412,0.07414099382374968,0.1227436271316869,0.10526043681148436,0.05872929391757535,0.2666378190264292,0.14475013592269784,0.13396461179156155,0.041236153618267976,-0.18342614480274455,-0.1261989787259524,0.5513848058111376,0.0734889832583329,0.31058458418109236,0.5508422872303046,-0.15284883845707653,0.5834737349093746,-0.08168684619071909,0.4463272320102187,0.3553933659973782,0.25241406048420273,0.09410993652792121,0.4588203797756101,0.20775589054989227,0.055808026291211704,-0.231556918257709,0.305649787109568,0.03905725211569496,-0.10051225608951606,0.5872354945752264,0.2198831817386561,-0.08013177701290715,-0.006690515126459862,0.19484258228224458,0.48712359169520025,0.4149220341268534,0.9266858827741131,0.4082558102218064
Cerebellum_6_L,-0.03648306917481791,0.11721951344946897,0.21527500447859652,0.07737597679003753,-0.14081738925265536,0.12345218093975774,0.1746257029501493,-0.20023709617412894,0.7610379433115396,0.34089666469666974,0.505248683326886,0.6379240119957442,0.7570754777266493,0.2084836566092259,0.5239391343904269,0.6947935335421962,1.0,0.1660115122328356,0.049144855957686896,0.18725451792462203,0.2596621404689839,0.24068929416785362,-0.12039808164074202,-0.0001469835699031521,0.486460034772385,0.3951690736500101,-0.09693561170206723,0.1960049379697343,0.1083277045673028,0.33123520182285704,0.05278077952424481,0.19081847199629032,0.07818382345214873,0.11606367482290185,0.29837816173465176,0.6761278875892013,0.36429322077566134,0.33780414668440045,0.07984448814722854,0.5947717997003217,0.525152081749083,0.1258593366939351,0.1380224101685921,0.07828129875222449,0.3070702730835182,0.04610819872813633,0.27566395773115454,0.0461119389096697,0.07086350060979878,0.1386436198123331,0.02603059809337343,0.08724776310534146,0.11977187375186611,0.4859292413909735,0.19209046256534576,0.5097411017800431,0.6435439199396059,0.15849256997769015,0.6616774877044306,0.2484863446249839,0.6020567842390536,0.5728258015637522,0.5035533179714125,0.36524705130526164,0.5152352038079149,0.34261298570053184,0.35452169619457863,0.016396201464700735,0.43989913621036686,0.26328000290930864,0.09524108113687864,0.46669437767554717,0.3594785478183436,0.14522648943993172,0.3341581047126254,0.3257655762350009,0.6848061429140542,0.5319309237940995,0.7934709363416127,0.5599637897956026
Thal_LGN_R,0.22445541247654033,0.25510997316540324,0.5961539654569438,-0.2631648835910369,0.5223807965612739,-0.36939235021865285,-0.23937790180167096,-0.28964512606575626,-0.0517253083012313,0.24781156515485664,0.3156186457233191,0.03874443398035032,0.3895441268941915,0.006011615564699754,0.2538637956765802,-0.1312477414404905,0.1660115122328356,1.0,0.2757066762978926,0.3771596287143722,0.6285015488510068,0.05401586902502048,0.05733024173512524,-0.1248216121362724,0.35591681363308536,0.19252724158024298,0.5166093713360668,0.5009890523797681,-0.14192841010760376,-0.11605422851109698,0.18717658499871923,-0.049609000512464134,0.34191101015137765,0.21431326217418598,-0.42637231077128196,0.29238648988380117,0.32990736689007033,0.6253035603444358,0.2276389102058786,0.4236715139044125,0.22899815439302376,-0.429624835897637,0.19020162008988878,-0.38937603888591804,0.008930276430353554,-0.25284134568135175,0.4123880699630593,-0.5767470354767292,0.44820219229876995,0.44568859517073156,0.5374665206185237,0.2612116098455497,0.6211326502712862,-0.20040996290391824,0.2906709040847266,0.2398603783733922,0.032882033072208924,0.4076937031450712,0.30570224093178716,0.7717969534223432,0.31289868965573103,0.48605012446454976,0.23769947860457116,0.6293098664152201,-0.11064875361575893,0.23555850607113651,0.16051644323885744,0.618853451865601,0.6115739482815589,0.4218198603205276,0.7775856957511892,-0.2865941189022149,0.08819102955867661,0.46317076607921787,0.6461041425587135,-0.06074137881036142,0.3503671140159637,-0.15981953934101206,-0.146638835107361,0.34361495554793287
Thal_PuM_L,0.41134341600482954,0.3347284252902787,0.3106574439838362,0.6107934920341102,0.14053336669070016,0.40085767559384344,0.4374977308296812,0.10252202429724737,-0.22663639128743762,0.5102808904630494,0.08470449796133236,0.07998286919175777,0.30337560207433933,0.6625194891900306,-0.11890262194079873,-0.22388330259263894,0.049144855957686896,0.2757066762978926,1.0,0.25583583917538616,0.40657052222243256,0.2028957947987524,0.6480263168658894,0.5470154675145965,0.3879921786173588,0.27929556805821265,-0.046206982131863916,0.03225493133864684,0.49244739151007316,0.4718256114035043,0.5873740686724966,0.6594798799630376,-0.18199184961967477,0.46182704947908265,0.265456118728235,0.2713727035727891,0.2605833052748132,0.4574461571988229,0.5528017192841173,0.5715972598311627,0.3117919075342459,0.14519279474515148,0.7505250216727225,-0.02099517627477343,0.16888710165324516,-0.12385167949584788,-0.08045857046005664,0.00038723938484834747,-0.017364573264693144,0.11495761317098634,0.037516963209534,0.46238893717849644,0.267123515842981,-0.055001196013046004,0.10097259002844948,0.3080954123818544,0.05387119042384822,0.07291460677934801,-0.20409869629786553,0.10954549276615583,0.01253950144505604,0.0070297640802322835,0.018468598782553462,0.19112586876247512,0.24855723265080826,0.3001386390007563,0.429220622137201,0.11993757731945379,0.14247205263113893,-0.05882597144204291,0.08267723014948028,0.27872663441369894,0.35662012702366913,0.4967823860537502,0.049497317833159554,0.32121613572894087,0.08421428729343006,0.1590699241874333,-0.17555815936504968,0.05724078275670687
Thal_AV_R,0.3209143640502251,0.22215055988039004,0.3370746521929056,0.03167530491791185,0.1449928432797285,0.2324315307707453,0.23364009578833306,-0.15730867815220426,0.19606231795458356,0.5558159581363376,0.2804610895779253,0.1006762820533676,0.24428827796260277,0.17377543316386354,0.25478625504923336,0.17375500180324915,0.18725451792462203,0.3771596287143722,0.25583583917538616,1.0,0.4735342961472017,-0.1519178235516555,0.24103544346026148,0.01652020811763738,0.17201802875051223,0.410759933625532,0.043087829555214674,0.11176918365586737,0.12879626611785808,0.22305873554267658,0.12144016427706926,0.1564950655493542,0.009718619424694541,0.5023280277033043,0.2179120573031177,0.12543568872979607,-0.054094749808172,0.5399465568411166,0.20209474947360254,0.24453455753989464,0.2087246147545172,0.05095393818747105,0.24915611991777084,0.08109054288475274,-0.02122716109537796,-0.15652357170288186,0.06518672017780408,0.059638408825803464,0.09289632138084201,0.10735738148436508,0.16334284171029334,0.14468765145824822,0.23931686958537562,0.1169740551315473,0.18555955101289048,0.24003359208550387,0.4016008933607791,0.009397537943404748,0.04086478569792107,0.2958798851492264,0.4207551591149682,0.13232380085940523,-0.047970371054034774,0.1666024663427582,0.32687181615877425,0.31268381453758454,0.20745854904152253,0.033306071134971416,0.18415973981253342,0.11436976942085972,0.16617229380161946,0.1881462287658907,0.43484685766796694,0.2306348534943258,0.18356049107631003,0.29125631535300456,0.1818360831975615,0.29290325280065127,0.15464526772487297,0.30975395423884733
Thal_MGN_L,0.06224221609830331,0.17207345872772986,0.5112799740745912,0.030281329155072843,0.4070698170115929,0.010517614039667594,0.1755555633107052,-0.37209849761448854,-0.045099039298989285,0.5753794079646323,0.27804257984255926,0.15361063635548575,0.35856969540008604,0.22737962480018986,0.3024310887742168,-0.05718273548882674,0.2596621404689839,0.6285015488510068,0.40657052222243256,0.4735342961472017,1.0,-0.08744015119462552,0.1311824031176491,0.03366822735146683,0.4397209915328183,0.26827104372922894,0.2709146724342724,0.45001721454415405,0.04924366634480256,0.12492108168155634,0.25964577757557944,0.22077699165238576,0.14368529621659515,0.26061332122802205,0.02303485092482359,0.2402322554088601,0.25735915630209083,0.7978190275068212,0.34589534476640466,0.4569017160066364,0.23518857248538477,-0.08336523820989464,0.3988520602797425,-0.12273652260073845,-0.06580665465250382,-0.1472216473421162,0.3626087586182165,-0.2554368211917135,0.15915530186478577,0.09579796396106949,0.3138995972975857,0.3820436128181046,0.49411971628634704,-0.20209084400629346,0.11656919248369531,0.19842881984729668,0.177301259144254,0.38740014395653094,0.15682079926029632,0.5634976423753035,0.415175262481541,0.4176934808666293,-0.022830410524290447,0.3111066085340779,0.12837916337805902,0.29099755601951377,0.35965043928172563,0.3948766745411071,0.4853878826789005,0.15224739957243646,0.6007233364207705,-0.027738643612398937,0.21725977727280982,0.6935581675309023,0.6175451741734229,0.27754347756979886,0.15664475383001128,0.2325761721558459,-0.038952895171469666,0.25313023065672335
SN_pc_R,0.40409067972689167,0.05442593390982754,0.3102854515408222,0.32984022923135115,0.11949112689213844,0.09817083612004207,0.2921957999085521,0.14883449822728292,0.12298274612519798,0.2731282702114807,0.38300629826416116,0.31393260878460816,0.20576996280745624,0.388810176435434,-0.05613230603031474,0.1333172199822452,0.24068929416785362,0.05401586902502048,0.2028957947987524,-0.1519178235516555,-0.08744015119462552,1.0,0.0509709527568154,0.26346585101022973,0.4033556966829783,0.4193728579427557,0.13050715103568772,0.13843313940791552,0.33740654170449424,0.3810875657248413,0.3135471170196521,0.2954448623883446,-0.113478623721761,0.27101490161395136,0.14710786704357437,0.2442155762922836,0.30558385621918777,0.167982311385745,0.32739377509030093,0.4560618712491465,0.3494617931630697,0.07205541550810812,0.3241096988078886,0.034017895771793545,0.05751752568684457,0.07114465099584935,0.16504052140776473,0.1614087822726204,0.26349284057679634,0.3680515210636564,0.23217016347159972,0.2684768373788819,0.2475496688102657,-0.00291616355837596,0.19431483495195953,0.4362828856221173,0.1543321864599814,0.30057762827849493,0.20045712766270593,-0.06986026198303845,0.20293925913322952,0.08520724781186294,0.24947407359984927,0.038841021873309026,0.23999186193223368,0.4430511812085412,0.5954599996754945,0.1309832141410089,0.3458571550455287,-0.1162010413182731,-0.04283863065180175,0.2561865542328144,0.26382361176656344,0.2187343076379291,0.04604345286545299,0.03609230280285491,0.16527254157578666,0.23186800321070677,0.20148832728335803,-0.06627618278578024
Thal_PuA_R,0.47520219297340316,0.19618442512460538,-0.018915685167834224,0.5892787352118969,-0.17515462082162894,0.5439574158619982,0.37322185458423335,0.44552826474507745,-0.11234034901540212,0.34279655972695516,0.07835726492895005,0.08904888244522914,0.20047295211672056,0.6548752394008396,-0.31869319618755837,-0.20816952176302045,-0.12039808164074202,0.05733024173512524,0.6480263168658894,0.24103544346026148,0.1311824031176491,0.0509709527568154,1.0,0.6579676223360994,0.14923912438852271,0.36457973007675093,-0.14025598669619924,-0.34781640662112073,0.5669041008393112,0.49196987540509135,0.34254860329183234,0.6464594887645315,-0.2606012803950164,0.5923977435632769,0.29133938882828686,0.19793111777992795,0.35007317451590325,0.14360056757289985,0.49113948469121566,0.3527553982967462,0.29355059051278515,0.2888218749901676,0.628515784306977,0.17912722149763124,0.49428267642257584,-0.010677095262377876,-0.5523119765369653,0.1480619816534445,-0.06494058514694455,0.18216380836886,-0.10623869413481057,0.37169191749775415,0.011568859174353432,0.2556446563985745,-0.06202814067478063,0.32574872812491923,-0.04025617286778039,-0.2852935296938785,-0.26608088511480366,-0.10385446245379736,-0.18739422681692322,-0.12930173625384087,0.18508979689051555,0.08958625518127532,0.17227320976672023,0.30988628112116123,0.22087425807403577,-0.0757509932524712,-0.11731476760958898,0.09894997464104421,-0.1352452017549884,0.3695100914041053,0.32638655357504737,0.06592064957787488,-0.38474575452996307,0.36136218387112023,0.18616666654863762,0.12255378718866294,-0.13207136031976388,-0.11796282226946346
N_Acc_R,0.25393521261134555,0.1794697600389624,-0.15658045198074205,0.7671661366049685,-0.38496057844324894,0.7661996941025874,0.53254286074155,0.3984030200775633,-0.12625866125128882,0.34994360077666836,-0.028702940060007513,0.15429811408726424,0.22894214313636993,0.748966333456083,-0.18519331512150858,-0.19231439557247335,-0.0001469835699031521,-0.1248216121362724,0.5470154675145965,0.01652020811763738,0.03366822735146683,0.26346585101022973,0.6579676223360994,1.0,0.06950571079409361,0.3991261059262654,-0.44761515297255805,-0.4292292370584494,0.8181889356295047,0.5236352544414707,0.40436496509197695,0.8078958285454366,-0.3798065302164012,0.5092568990648201,0.6264065532667411,0.319939438211106,0.513445178175172,0.0882996038591263,0.686468715875776,0.41709096151223923,0.43229653470759877,0.6845819640522921,0.6631641760631122,0.5200419756462805,0.5868105182431932,0.07427418764351976,-0.44698357533374944,0.25388125936434114,-0.3242958674866935,-0.08601331694471018,-0.36518289325703496,0.5796654182492835,-0.1431476864224097,0.22861992876442686,0.005730227359765139,0.318009856850753,0.0022741847590354186,-0.2154903863632573,-0.35697598308906925,-0.26008991082867566,-0.24888161781178905,-0.24432816678178831,0.1553728824434388,-0.12012812480468639,0.2990692181932967,0.2663774484444379,0.3534291085061721,-0.18797136648216786,-0.2059546260055537,0.13181260554946986,-0.4179627521700574,0.44146318184651756,0.43701152116874264,0.06453721019104873,-0.3513770524108691,0.547895126455579,0.08051120564966394,0.32284431058816104,-0.04312186535765762,-0.2269303196377487
Fusiform_R,0.433414979022871,0.03528782626383782,0.6842504275115282,0.17092153007306232,0.45298887219442785,-0.031428483082386514,0.28877552824789565,-0.012729700467387845,0.2920733997667876,0.534068372390202,0.7024429535694817,0.5487164185009364,0.3784920202240227,0.42679023689071904,0.02982343523459237,0.288174020836007,0.486460034772385,0.35591681363308536,0.3879921786173588,0.17201802875051223,0.4397209915328183,0.4033556966829783,0.14923912438852271,0.06950571079409361,1.0,0.4961708395712449,0.442568777989901,0.5491501393933073,0.20662456709575489,0.4819268128802931,0.3717480237127498,0.3468410104038879,-0.005403151559436678,0.2759859621506376,-0.010770183138173649,0.25787253692721723,0.36930379890078247,0.5462896749324782,0.3659478476609241,0.5999912148468218,0.4482514652446876,-0.11791844508963079,0.47797684105765675,-0.16818970515616719,-0.027316400653709185,-0.13072275612377451,0.3094655768140262,0.0633674373042849,0.46697572383915675,0.46072151045084453,0.4991149024197941,0.2599108430627846,0.582293118412443,-0.0857096011534298,0.25641804965916665,0.5650280087558284,0.2673619174687972,0.586249890596116,0.590677731941763,0.2684992034404828,0.5060722124046956,0.5475387889830962,0.27503508084647194,0.2935539762752989,0.422856244019095,0.5482418614246727,0.5110834846319379,0.3312225621917303,0.6543705797552648,-0.10839792290985534,0.39700212166479537,0.43129180220462426,0.32262361855559535,0.5716673111232928,0.30888428726526646,0.10397462080901977,0.3867545586639666,0.23079174608627626,0.32971221566587716,0.28846381594848897
Frontal_Sup_2_L,0.41225413744357997,0.15162848875212623,0.4084168624636204,0.3762904959330274,0.011488072691043214,0.35010179524163937,0.48636267435488256,0.1458262760069961,0.3864081535384174,0.7367847860802904,0.7225292689599004,0.5710137710167688,0.4780532674089521,0.5860354449758624,0.1170256257338825,0.2876776433378035,0.3951690736500101,0.19252724158024298,0.27929556805821265,0.410759933625532,0.26827104372922894,0.4193728579427557,0.36457973007675093,0.3991261059262654,0.4961708395712449,1.0,0.11285927625501153,0.08182568013357748,0.55065421988556,0.6016714543280371,0.3315375952699689,0.4782699980727266,-0.09353558283311555,0.7428660145688958,0.3763527707608911,0.4373545377676055,0.5086064089913523,0.495605213363489,0.6456781221776033,0.6331407035795221,0.6393836385134233,0.33075321487555936,0.5006577723999724,0.29461136126647114,0.3223808527168194,-0.04193419163316473,0.018935653038620825,0.25549680069004027,0.3474089691758589,0.46587010439312826,0.316811105485321,0.5095354888514524,0.3182169754192477,0.25717176213539217,0.1575724581860671,0.7172410179537198,0.4234615964864652,0.20797760948667338,0.3245448665977145,0.1515649577787943,0.47488645938255586,0.3030717276152376,0.4011947213786397,0.19102162384914048,0.4843755968965892,0.855945288809526,0.6299074779330994,0.10525326117908478,0.38868215522425426,0.20085663716008426,0.040543589917542006,0.4592002480441477,0.7500150297567352,0.29869779723409245,0.10324435150977836,0.3996661980376307,0.44294867671467336,0.4819410495287285,0.3837834339752533,0.14154667362768777
Parietal_Inf_L,0.2216275587734173,-0.18305578569337314,0.6533006737991714,-0.49504257318231776,0.7913735586092087,-0.7020825914324157,-0.34776969921572426,-0.1872022929584797,-0.0969339573776993,0.0322684462961351,0.5084467509628477,0.06361834608465762,-0.12994065543278882,-0.17501930302629432,-0.08322576644521923,-0.09323858335206779,-0.09693561170206723,0.5166093713360668,-0.046206982131863916,0.043087829555214674,0.2709146724342724,0.13050715103568772,-0.14025598669619924,-0.44761515297255805,0.442568777989901,0.11285927625501153,1.0,0.7253246999492174,-0.4284898021752574,-0.16819879365966817,-0.023499632690748284,-0.32751956366804685,0.3126920047658508,-0.04129204244189503,-0.727127054244866,-0.20400393428445057,0.08905815238143328,0.3478928189970209,-0.023210546538098595,0.02635513049152975,0.023138398702722548,-0.6907958207197561,-0.03760773003278517,-0.5790653089438683,-0.3307727786276637,-0.15741261640461857,0.5055403250439152,-0.37980941632693427,0.8265482374343375,0.6671083643316639,0.9214271543269884,-0.037862511352475765,0.7190054153858837,-0.4209962115381195,0.16067038002850975,0.14810753746008706,-0.18848324895341745,0.6532989297494362,0.43779968842935635,0.5504548097373889,0.30426166917933595,0.537900245925361,0.11223380120669797,0.31832407478653946,-0.3272429539675112,0.27060375772835416,0.1445859018823373,0.6065081567022818,0.5226157448010432,-0.05263170269273102,0.718660330995741,-0.36008401710784094,-0.17153637375696185,0.3778837889389562,0.4940497554674357,-0.41122882450420933,0.10044252679862466,-0.33388091126106084,-0.18074330325579996,-0.06579718847800767
