,Insula_R,Parietal_Inf_L,Thal_MGN_R,Thal_VPL_L,Thal_PuL_R,Frontal_Inf_Orb_2_L,ParaHippocampal_L,SN_pr_L,Vermis_1_2,Temporal_Sup_L,SN_pr_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Thal_VL_R,ACC_pre_R,Olfactory_R,Putamen_L,Temporal_Sup_R,Precuneus_R,Frontal_Mid_2_R,SupraMarginal_R,OFCmed_L,Caudate_L,Thal_AV_L,OFCant_R,Calcarine_R,N_Acc_R,Thal_PuM_R,Calcarine_L,OFClat_R,OFCpost_L,Paracentral_Lobule_L,Thal_VA_L,Postcentral_L,Frontal_Mid_2_L,Parietal_Sup_R,ACC_sup_L,Hippocampus_R,Thal_AV_R,Rectus_R,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Putamen_R,Thal_PuM_L,SupraMarginal_L,Occipital_Sup_L,Temporal_Inf_R,Frontal_Inf_Orb_2_R,Cingulate_Post_R,OFCpost_R,Temporal_Pole_Mid_R,Thal_MDm_L,Fusiform_R,Frontal_Inf_Tri_L,Cerebellum_Crus2_R,Caudate_R,Cuneus_L,Thal_PuL_L,Thal_VA_R,Amygdala_L,Paracentral_Lobule_R,Thal_PuI_R,Cerebellum_4_5_L,Heschl_L,OFClat_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_L,Thal_IL_R,Lingual_L,Angular_L,Thal_MDl_L,Cerebellum_7b_R,Thal_LGN_L,Thal_MGN_L,Rolandic_Oper_R,Angular_R,N_Acc_L,Thal_PuI_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_8_R,Vermis_3,Thal_PuA_R,Cingulate_Mid_L,Cerebellum_9_R,Frontal_Sup_Medial_L,Vermis_8,Olfactory_L,Thal_MDm_R,Raphe_M,OFCmed_R,Parietal_Sup_L,Rectus_L,Fusiform_L,Vermis_4_5
SN_pr_R,0.21050098548258236,0.2216275587734173,0.04412820762215185,-0.2294274295850138,0.18670743751383062,0.4427418066575419,0.5396906831386015,0.3408300549261511,0.26510393117674713,0.22600807522984862,1.0,0.3741029537206791,-0.05251966098206972,0.33688607225785633,0.5655764287790918,0.17612621785438223,0.3755946435590923,0.34118206471180146,0.2922674780558656,0.48995460856056133,0.40370765016123716,0.21426144588434756,0.4406569093629334,0.6321749157650631,0.16715365132558757,0.1553065244906228,0.25393521261134555,0.22186325960059958,0.1204575072347698,0.3563908509962621,0.4268426851388198,0.4539554564749704,0.05243751528358025,0.2374753903496585,0.41137350227363484,0.16840555888682165,0.2982635781794181,0.39164171825522803,0.3209143640502251,0.6803195169917272,0.025622441453801933,-0.173260455741498,0.4903174636588184,0.41134341600482954,0.1033239512302533,0.021568581872329358,0.06697123596507767,0.39557880868778805,0.1264619028650721,0.6823698612622752,-0.1014766487804959,0.12766902725341786,0.433414979022871,0.49869349369029004,-0.3252797479162674,0.17969554477990698,0.08465568663714948,0.06404594538862703,0.19883444573277476,0.7156450696350017,0.42133433336772785,0.30801710915535774,0.04994077386450478,0.3035742720596692,0.07897181926557484,0.3221785404767587,0.4342331026411925,-0.017177349864513657,-0.03932429974446991,0.0795700027020027,0.014914345122134343,-0.163846945262452,0.0976456981896814,0.06224221609830331,0.40690457589709006,0.04449405368433655,0.4188847529137558,-0.2950812436113146,0.05227071919490112,-0.03648306917481791,-0.047626719471946355,0.010063718089816076,0.47520219297340316,0.32668627994218064,0.10926253849011425,0.41818373188144065,0.07753636165082747,0.2803957478851724,0.3315475885870051,0.04594321068304177,0.28264289760262357,0.17128898042532928,0.5640240375271692,0.34894873802484355,0.04355883244105703
Frontal_Sup_Medial_R,0.6721835233868835,-0.023210546538098595,0.19143335913550164,0.2809167204847081,0.22696162085873414,0.4818925212390524,0.5837794019625723,0.4252656610826066,0.25408968692148254,0.15874784523169322,0.3741029537206791,1.0,0.19850075695776884,0.4922896325801243,0.6014089435660763,0.7306123417317638,0.7827748016768575,0.7403673549156613,0.17539202775359536,0.7105524267572227,0.39495602823644416,0.2704719315478866,0.624948607348746,0.495972258758961,-0.02214265514721976,0.1596328831567708,0.686468715875776,0.5725410737722293,0.18872593903241514,0.08313625781832562,0.609103459616439,0.39597492244300503,0.338663733055025,0.08199140761167721,0.27908316119862525,0.08946836808928092,0.5765526569145867,0.6157786019454303,0.20209474947360254,0.5434606381690457,0.050922221410948355,-0.04063872687762974,0.5859334979072637,0.5528017192841173,-0.012020648061519241,0.016748491618115473,0.3086530402330328,0.6906593206711651,0.2752020882844768,0.4348624111781857,0.09769511527570304,0.33863150124635055,0.3659478476609241,0.41584366949255314,0.04645609879034565,0.7928387700781627,0.11885713156578154,0.09597130208457212,0.38924818842142056,0.5756179634080584,0.12394305832629686,0.32464140421131427,-0.11596083345904402,-0.06035792230818278,0.034389041873063034,0.7613287737532698,0.3420221850848507,0.1534355046698359,0.009955390873777111,0.010562083364014659,0.4707534260506765,0.0790897592453659,0.0509113459119956,0.34589534476640466,0.5624119541822897,0.2865712349127675,0.537914613862272,0.35236835987807985,-0.1520241293530788,0.07984448814722854,0.3170202189701783,0.13464232896077438,0.49113948469121566,0.3498302601113542,0.31680212756814546,0.6562469312858624,-0.09037226195713406,0.613298501136389,0.5109632617361504,0.43483996863902474,0.13220316785421432,-0.014372255438384147,0.49166663172803526,0.1963866197790083,-0.01548179410163198
Frontal_Med_Orb_R,0.3583841944863811,-0.5790653089438683,-0.4035620952152737,-0.2959999854007212,0.5746671639812635,0.40525478670875303,0.3477513023949152,0.3549267996208804,0.3093861536876828,-0.07238557522535027,-0.05251966098206972,0.19850075695776884,1.0,-0.11891667668520312,0.22935941666106646,0.21498915585976996,0.27886674524869903,0.0983369646563768,-0.3050275667664515,-0.1346020764742278,-0.46412192848363915,0.7031548319852478,0.24108299703920452,-0.21799583292984986,0.582215174363361,-0.37894622227508334,0.5200419756462805,0.4071296047111806,-0.4144350293705589,0.244457991413146,-0.04852863536194893,-0.5233396428593284,0.7342664211447997,-0.5281204104645277,-0.40163083450928366,-0.3073178299240694,0.3736289465913043,0.43640407521794317,0.08109054288475274,0.04455106030262768,-0.15384207166882957,-0.1178620506332782,0.2032095485246694,-0.02099517627477343,-0.43587029641140934,-0.10032704603068449,0.30933366606454177,0.6308916904634395,0.11527279535105947,0.07288195744516221,0.1832645564943466,-0.5144954370081842,-0.16818970515616719,-0.007007828688033814,0.07497399538027914,0.5709935434141472,-0.5152195060752365,0.1818352304076924,0.7054071164980633,-0.1107981939093287,-0.5267443258248838,0.3888372984665703,0.18635937889765558,0.26627315658358863,0.6148659117511083,0.27295533651283865,0.37447037467700833,-0.37007628773403556,-0.2423408834244397,-0.5232931549974955,-0.291987593875686,-0.30279404670057253,-0.573319663858271,-0.12273652260073845,-0.07220849243484558,-0.3140366840979594,0.46210390731979295,-0.1853426706746922,0.05795794283887305,0.07828129875222449,0.07563074723114711,-0.1192107527735496,0.17912722149763124,-0.15329567561933796,-0.04422679440640549,-0.0985066615085617,0.20950575729844814,0.022298281893469815,-0.32291343314817855,0.4402092969702002,0.3131258289302276,-0.39850474002076947,0.45288072493982456,-0.1105095359595505,0.13484019365234612
Thal_VL_R,0.45992997297651794,0.3478928189970209,0.40746952157968264,0.6088306555604333,-0.16775917040293178,0.33355746439896256,0.527144967561083,0.36219800468279795,0.48512752324436864,0.3723063612937209,0.33688607225785633,0.4922896325801243,-0.11891667668520312,1.0,0.448947602265178,0.5276532615375534,0.33555018020193084,0.4726068783335007,0.4873213753243263,0.6251948789441412,0.6409898871223714,-0.06601251712704698,0.77236245943073,0.6623627737250802,-0.1325053214651956,0.5351587870775566,0.0882996038591263,0.12684260703564332,0.5688933008526609,-0.29535948499867976,0.4964960592431264,0.5291095628160627,0.09435111064506808,0.4598015453725787,0.365316834964958,0.2987712773461356,0.38386901638609017,0.4505057126539753,0.5399465568411166,0.18625802189500748,0.3245160191960879,0.14304522563368932,0.31950459451055113,0.4574461571988229,0.48667763052416435,0.10683719847435964,-0.04934038923896248,0.209821590378792,0.26440515359344946,0.37141017421979555,0.10158917502468336,0.6608568431044113,0.5462896749324782,0.4729718640328307,-0.03479565628924105,0.3326483937997861,0.518490783670471,0.13956319767972641,0.06536302518834576,0.47168904394681854,0.4857280740983977,-0.07416484122886743,0.11619060263429168,0.13460646939645052,-0.20075288135840622,0.29245447712187134,0.35976296408691055,0.5939345432506974,0.39145054120861644,0.414230125667123,0.7960313111945336,0.4022102342430953,0.575621701443122,0.7978190275068212,0.4399691755547858,0.47592191479207374,0.3005102676646514,0.42330180740308376,0.06257950060309493,0.33780414668440045,0.29224872974707344,0.35929697546511996,0.14360056757289985,0.4861410624112663,0.4481235215902811,0.5465595176389659,-0.13520192213770776,0.506555211013458,0.6451907810809369,0.3433856746397924,-0.19514827930480919,0.26059705049480325,0.16905329664299676,0.5700744594801368,0.19496789467393963
ACC_pre_R,0.5448337164446525,-0.04129204244189503,-0.0019866847969403313,-0.03760875937695188,0.4036968540524505,0.5706498704461546,0.579598889112888,0.33683807975398766,0.4541469450808997,0.3571613162192413,0.5655764287790918,0.6014089435660763,0.22935941666106646,0.448947602265178,1.0,0.44912451539632325,0.5634527577876446,0.5480121657770439,0.0680555532692191,0.6325474381246662,0.22876401203917598,0.27539159473047264,0.6660000711795703,0.6348531704519061,0.2502346707783147,0.07634701535649523,0.5092568990648201,0.46592628903532174,-0.03175192141808115,0.3935216508235874,0.4411824057109912,0.16427695355923597,0.41634535587599913,0.13321976292119853,0.4866894604085592,-0.06319860919532697,0.7451484731361979,0.630375755371732,0.5023280277033043,0.5060398738047848,0.055353093157902176,0.02439946678743673,0.6148124222716682,0.46182704947908265,0.005725265490608865,0.09300074491970611,0.30530690784537057,0.5820505262791171,0.2525493265405836,0.39548146682943136,0.1306885207241516,0.06729007536713938,0.2759859621506376,0.6675528566015553,0.023625852684183622,0.5752223793613437,-0.1680184283933941,0.2139226602920585,0.5126086834329244,0.6218038925761763,0.1384553229172213,0.49625669867289457,0.18823483948268177,0.47853440282024307,0.24466587727571418,0.6948156389750438,0.42310440239203045,-0.00993228638128716,-0.07950710854291763,-0.21946680661088805,0.17444981689496752,-0.09883282666090525,-0.03211991175563002,0.26061332122802205,0.6168006922630419,-0.11379628716401788,0.46388285801305146,-0.11892795866571743,0.1965876571939116,0.11606367482290185,0.22055817853166682,0.10668087574392507,0.5923977435632769,0.37579766838403916,0.3528289825103406,0.6521446496101718,0.2848903819600785,0.47533496732583935,0.32999056264431315,0.3385527106106891,0.260762452089775,-0.20666198609449457,0.5557127583859087,0.27120157865422134,0.2357781698094429
Olfactory_R,0.600336314343531,-0.037862511352475765,0.19499518421505221,0.3246482028568891,0.14552366577730577,0.39493937629920084,0.4643720060830915,0.5188127047685149,0.31410845297685874,0.1378030764178893,0.17612621785438223,0.7306123417317638,0.21498915585976996,0.5276532615375534,0.44912451539632325,1.0,0.5941423688231952,0.5861520480737773,0.04201813169540493,0.4746921051245586,0.2225613594638506,0.2676788695062591,0.5362108664523377,0.3695645165615962,-0.05216699327590746,0.0653491824782492,0.5796654182492835,0.4597163012398868,0.12265316774641874,-0.017268766461529743,0.5544770362778388,0.2644883281424391,0.2959752035563113,0.06757130602622272,0.2323011735991004,0.06453359614539816,0.39092888290083616,0.6384679673902238,0.14468765145824822,0.21008333921993935,0.045525708454052495,0.07352361022978243,0.3637885575606216,0.46238893717849644,-0.014150101819636173,0.041177176211203016,0.31842789845053465,0.6122416305368905,0.1573758439102993,0.4226113500994708,0.22446732494571417,0.39428160259603307,0.2599108430627846,0.3293916913194283,0.2060300117566901,0.6453791578810708,0.02855230295682198,0.0708709975077049,0.3635326206353805,0.3599862830579206,0.01110751389171003,0.2655235648645792,-0.06129594188201386,-0.07104848494957174,-0.055891130935086145,0.5825642689405937,0.2573438280682982,0.24826860888229066,-0.02728046127569868,-0.030890847310380037,0.5484768458587429,0.21537159598343522,0.13003493067960006,0.3820436128181046,0.40535850297003856,0.18750957994037717,0.38476697027183715,0.4104706156249681,-0.15006919525726933,0.08724776310534146,0.3813550356574623,0.16378574304739923,0.37169191749775415,0.21700632667169226,0.36313651670798114,0.5079360973160956,-0.06702744694846904,0.497244103438805,0.42267722468828156,0.47735398283840974,-0.14478689385600535,-0.09150742620818927,0.35222581586977775,0.11916913752625055,0.0017625781419256864
Putamen_L,0.7472374550968113,-0.32751956366804685,-0.09963314249635098,0.1181492227996895,0.5544867879994518,0.6610994540143765,0.7633717181742606,0.5424595460680717,0.4421793623209919,0.10440898310964598,0.3755946435590923,0.7827748016768575,0.27886674524869903,0.33555018020193084,0.5634527577876446,0.5941423688231952,1.0,0.6831622844865048,-0.11875166361371825,0.5416160912095348,0.09366130843383577,0.4736311331631305,0.5911967668035732,0.44072197337180674,0.22953084819181255,-0.00855436347446717,0.8078958285454366,0.8071686698308482,-0.07531916928156838,0.26486301884685826,0.617289272853471,0.09409897064079377,0.6083971300728369,-0.20916931850973838,0.11860257351686594,-0.10905421790062642,0.5443466900052081,0.7729999334403522,0.1564950655493542,0.5826902914062113,0.058251084644476335,0.09232485677249783,0.8029975742438473,0.6594798799630376,-0.27552664815930683,0.03250715107093664,0.4026551331836356,0.8080222906324425,0.30024120086190975,0.5313751112835587,-0.04119464494350527,0.029842903039432014,0.3468410104038879,0.4413171326643299,0.09835894171969596,0.8300024231275985,-0.17263570195111327,0.07376224717938488,0.6904813507880726,0.44410848788766394,-0.16640959260320526,0.6420634670310925,0.08667078990858619,0.03841758444449051,0.2903551554917165,0.8602454769449402,0.5196287955967706,-0.17524334861732205,-0.10893061779836465,-0.3194684866306574,0.2904958061111797,-0.1737505799200063,-0.22366274470413947,0.22077699165238576,0.5545214504806081,-0.03835408862881218,0.6706615745962464,0.21956339409922784,-0.008374389685822712,0.19081847199629032,0.34231006291368227,0.034209394138586556,0.6464594887645315,0.17350050987785107,0.35210217737003435,0.48098910211169194,0.15557378229166874,0.5393185212188659,0.25239070525022766,0.5427418144406172,0.37925384132727635,-0.3287868320768433,0.4518658609711041,0.20152701451216626,0.09711074339789949
Temporal_Sup_R,0.7686722876850357,0.09220273634425835,0.2231673564994904,0.30251918894224367,0.20884313586677075,0.44579017290793405,0.5295076180729749,0.45508957723963295,0.2928846248764911,0.5736813384818501,0.34118206471180146,0.7403673549156613,0.0983369646563768,0.4726068783335007,0.5480121657770439,0.5861520480737773,0.6831622844865048,1.0,0.333429386186057,0.742303866645345,0.4197752752142402,0.17996991710702057,0.5607584775861916,0.3308604795148961,-0.014361282966159853,0.4589834336238279,0.5434602679273366,0.4521101121610076,0.3928081837878429,0.11924485731718537,0.3664593417937694,0.4230462008665573,0.2773136111399104,0.19772537774042803,0.5180307618716563,-0.01972269086232386,0.5667535328007275,0.7298490416649503,0.1321022479265385,0.3830319970619298,0.3314137670595654,0.17955417435320073,0.6708162811974311,0.3976153528475822,0.23022400406993856,0.026441780450467578,0.5416174980863802,0.523560948168659,0.700997092413754,0.32861622357416653,0.2405686461385303,0.31748276145034854,0.5735877072621879,0.570690424480751,0.3892827276191428,0.6277550823767127,0.14500094629469462,0.07258541867399568,0.29773245006598714,0.5993352004550869,0.10601709980310865,0.2462551105125168,0.27067412458619156,0.1244705742396329,0.10447592530460026,0.7652545846398471,0.36747565020788725,0.24417078328499942,0.3831712506746065,-0.01097617955817504,0.4121308050754772,0.20443395418634744,0.12931996683472644,0.31064813735110414,0.8235511571225252,0.30642266463284423,0.3821821369413745,0.3320942131279212,0.2644097817451153,0.4451979188813246,0.5548005927873025,0.548562198250152,0.4292491785185096,0.6371885553187416,0.5774127574122487,0.7397465173743542,0.267583362361085,0.6247239623316448,0.5308983865740833,0.4270328156159214,0.1221975431340125,-0.1621990311737577,0.2364163757738966,0.4853393343082656,0.4484909879062802
Precuneus_R,0.050146032682698294,0.8179182798280906,0.5345624444339557,0.43956016418996935,-0.5247151720580685,-0.014669832103642798,-0.027936458594658764,0.029983875299062587,-0.10437265733354975,0.512261344349051,0.2922674780558656,0.17539202775359536,-0.3050275667664515,0.4873213753243263,0.0680555532692191,0.04201813169540493,-0.11875166361371825,0.333429386186057,1.0,0.49182243051668784,0.7795336197861571,-0.20074210531074513,0.28162140534474445,0.2906705624487422,-0.16535003926291364,0.6390157664490097,-0.2689790020867469,-0.29498719094303355,0.8243416907382706,-0.19307723773189228,0.036105800494189905,0.7832694359059342,-0.423416545978999,0.8124973967940372,0.5164951994595303,0.5098959946365694,0.0718910530571471,-0.11667901462538917,0.14816711399663465,0.20635134178753411,0.137229044774982,-0.29808085084115915,0.05975940421486865,0.06465306140033023,0.8233359106497425,-0.228422128156677,-0.24054570243310858,-0.20272398642366898,0.3964160750084958,0.10031826899056927,-0.06361173138668816,0.52271816949199,0.674718361331547,0.3335721286464074,-0.12203509627191644,-0.15892489858646605,0.7448075310178189,-0.009953161301315424,-0.4885437653065016,0.3395282356890715,0.7765947093871555,-0.4596710925769287,0.06368312613061561,-0.11934520187047508,-0.20478921243460008,-0.09899354787936483,-0.01789499936545603,0.5150326704517388,0.6205612658346836,0.7737279171004005,0.36300448264179985,0.4905603262155629,0.5879383321281165,0.3569427330700342,0.3556344746606613,0.7997653602406403,-0.09903931143094714,0.22887041796675733,0.08656297322973124,0.22570680478361915,0.01384615611399945,0.5576703413351165,-0.12897833284382734,0.742792817365406,0.07061981673359079,0.4003539650899996,-0.30481031511576046,0.3295851694832988,0.5013466189345012,-0.20733006030478618,-0.11271344022175642,0.6325171111764877,-0.02506987434107741,0.4875904972097409,0.24831831857977765
Frontal_Mid_2_R,0.6589857908955425,0.24381724753805953,0.3009887116051092,0.42073222233563007,-0.010777105514012127,0.5523490010006146,0.5381045078319961,0.43411155827168285,0.3246189685445069,0.5709396388644714,0.48995460856056133,0.7105524267572227,-0.1346020764742278,0.6251948789441412,0.6325474381246662,0.4746921051245586,0.5416160912095348,0.742303866645345,0.49182243051668784,1.0,0.653267113554171,-0.0037621543370518974,0.717777640710238,0.4739760286779898,0.03695003074731069,0.4590805466284673,0.26780431008302674,0.318378902349761,0.5033839459072383,0.018863439032032216,0.503893671991293,0.6236382451016215,0.16746155883847416,0.41240102815810226,0.6491119959084352,0.1449237921434725,0.6249983278421727,0.485456971330478,0.3545174642048043,0.47108549662614346,0.3640284463987703,0.12187225077305085,0.6500153511109444,0.4208229709518709,0.42861222859228726,0.09782684907809186,0.09675812885158523,0.38756644711894944,0.5065256042903107,0.43260241783619796,-0.019959372723815955,0.37761894555179437,0.6438936082575019,0.7790813343372649,0.08826418801620184,0.46317929227290683,0.3943089134650165,0.1094075475539671,0.12630039697972592,0.6330766619699622,0.36814873628791056,0.08980328349496207,0.24022807460075296,0.17822896843933755,0.10714691138702352,0.6746585323916513,0.47217050285747403,0.274908418298658,0.4012489741899099,0.22877269143335413,0.4762124637587809,0.2954891494042737,0.2504397113910876,0.3607699019644408,0.8165163181838365,0.48020250694190797,0.42503731159347974,0.2647354608082296,0.2420444746805987,0.38924885730463593,0.3848951349074851,0.4717044380851034,0.25955234275178446,0.7401279238551828,0.5138683837262543,0.8586134414031088,0.06813635573726536,0.6888097228201442,0.5479464443406749,0.22233501178024975,0.1390283449717548,0.14156249014851904,0.18640023959963098,0.5763754715634194,0.34871185029331997
SupraMarginal_R,0.12429215333874742,0.7190054153858837,0.5942200955832818,0.5036526800138194,-0.4845461793271407,0.043589477843835295,0.14655611280742564,0.04855284278175385,-0.022254022855418852,0.3361353706898465,0.40370765016123716,0.39495602823644416,-0.46412192848363915,0.6409898871223714,0.22876401203917598,0.2225613594638506,0.09366130843383577,0.4197752752142402,0.7795336197861571,0.653267113554171,1.0,-0.32901410498192074,0.419273905761145,0.5587482187673924,-0.32086282185070075,0.635488984123546,-0.1431476864224097,-0.2205995284077878,0.7839472609751007,-0.2696273820778371,0.2797135618344605,0.8429162690702763,-0.4140479438366746,0.6962581314970747,0.49686414154030784,0.5862689406320265,0.16863416427094247,-0.010199915416209005,0.23931686958537562,0.31238796736161945,0.2305774677286347,-0.11481604237911634,0.14596924143889844,0.267123515842981,0.6833637683401314,-0.06706078135052054,-0.2547573493657903,-0.09101713869547406,0.18147538325910634,0.2320227427062667,-0.07526687467529534,0.7402964906091132,0.582293118412443,0.35074520629425715,-0.20058066545933811,0.014905927377619282,0.7782393878696363,0.001102139024409758,-0.420832770302049,0.5272534932348316,0.8322525124968041,-0.3307944237109226,-0.16306131965170553,-0.07292722376243262,-0.3698699135479606,0.07100848013525803,0.0670866257854708,0.6125714622318459,0.4420431965631296,0.7423881602563347,0.6031797240235977,0.4227115288729465,0.6665113540842142,0.49411971628634704,0.43903413813797404,0.7791988143448435,0.01509361087232621,0.36023563476043424,-0.11648959323400486,0.11977187375186611,0.0562015564005966,0.3050181231158334,0.011568859174353432,0.5583749076411162,0.18848308958835558,0.4677399609985173,-0.35200573215985786,0.38178951478528333,0.7075832758104852,-0.1527539115030155,-0.15409214668983842,0.6191506210434565,0.07594249623619596,0.46008828296952364,-0.012274517317404256
OFCmed_L,0.3541564086103647,-0.42182353162761493,-0.4412489006249938,-0.3122490851588681,0.5862056902880376,0.5313921563314076,0.46181244224414797,0.5159766516280662,0.31591456748883306,-0.08203966767816492,0.21426144588434756,0.2704719315478866,0.7031548319852478,-0.06601251712704698,0.27539159473047264,0.2676788695062591,0.4736311331631305,0.17996991710702057,-0.20074210531074513,-0.0037621543370518974,-0.32901410498192074,1.0,0.23162158222030274,0.007190405967114371,0.7120196625382156,-0.3619875266390452,0.6133887056843532,0.5709264177809946,-0.41760908381544454,0.5560567930369054,0.24098541527738818,-0.2647251184651212,0.657857264260073,-0.3831242874130396,-0.2246717030875802,-0.21298311493866456,0.2911629296619873,0.48350646891621085,-0.05771767883383208,0.34028448716948123,-0.4043652123866775,-0.34242689946745647,0.38547225856060024,0.17306436494347135,-0.4299029041466568,-0.2929148568629262,0.2595760644312239,0.6504555798134501,0.12542262787483013,0.44271378742127293,-0.20585338928877409,-0.48571963757130215,0.02126851523976418,0.12289410318867013,-0.14031542893482093,0.49448364922014737,-0.4751030631732869,0.02112815997056956,0.7133246177183118,-0.060232048911105146,-0.33236287302790457,0.5324020125986166,0.15250563653096003,0.08241333373300051,0.6718783983297086,0.3592088451560537,0.36516613344991683,-0.5345121029040325,-0.38434369534364954,-0.4508776167732427,-0.19297023677847502,-0.5011345524544103,-0.597600460615159,-0.2312194663552858,0.04228916266092994,-0.2510183590082473,0.49319453961101656,-0.28389353180037613,-0.040514138450792034,-0.08958758069200287,-0.11925480250411741,-0.21534221007071516,0.3523801709944061,-0.09013308589557394,-0.19535472827678851,0.0012075655450424843,0.17393275926436627,0.09689797669028513,-0.3062064675171351,0.366584220555961,0.4649318723640398,-0.2517015670719538,0.5643251888846468,-0.1343818480762605,0.07940825690175865
Caudate_L,0.7022414000084353,0.0322684462961351,0.11766019091868861,0.38353057191402035,0.22436057459936434,0.690065881210357,0.760770214404273,0.5213338386900104,0.5442557831393824,0.4104297401037903,0.4406569093629334,0.624948607348746,0.24108299703920452,0.77236245943073,0.6660000711795703,0.5362108664523377,0.5911967668035732,0.5607584775861916,0.28162140534474445,0.717777640710238,0.419273905761145,0.23162158222030274,1.0,0.5456491942776289,0.31290291924188945,0.28040565353244795,0.34994360077666836,0.4533521353411449,0.3241121498078964,-0.07769519593514862,0.5438336629062571,0.31184329637449126,0.48506175772072707,0.19290708412339844,0.326663772805655,0.09088156954985437,0.718444467442453,0.6365261297448961,0.5558159581363376,0.45692971319365316,0.2285628075927767,0.0569250144996145,0.6769422163016917,0.5102808904630494,0.26076192464611564,-0.003771448091205334,0.051179682387610566,0.5636450323661077,0.38038824080387384,0.5173009956278414,-0.04475896681148077,0.2446054722637082,0.534068372390202,0.7219319177649693,-0.07534076518184536,0.6206292059747602,0.23094944686951335,0.128350485115337,0.4324700792185112,0.5210455591269602,0.21691340215155336,0.27548220799138284,0.22172840607061706,0.3198402377013818,0.26159330681386483,0.5620449320671776,0.6727030512573919,0.21342817427813535,0.1884711614344117,0.09589551350286525,0.4595659768477615,0.0869499970554288,0.17461803708464635,0.5753794079646323,0.5654052765890802,0.2710618040829195,0.7096294944745147,0.21804170997624886,0.14097376862865668,0.34089666469666974,0.2594916862562457,0.27219126718821274,0.34279655972695516,0.49026759444645307,0.41375709464791344,0.6930848869103042,0.04987108089593626,0.6512931350187556,0.41843336203405995,0.43946549272251817,0.2360964318951844,0.031051841795551444,0.39983881347183736,0.5441270027254317,0.2778093847123477
Thal_AV_L,0.15159549602060157,0.33358250816623325,0.2856612495310922,0.13124263189529592,0.0642886736184858,0.20733666654083074,0.4694120755085034,0.1117642262824716,0.33833422399953716,0.06759593175573392,0.6321749157650631,0.495972258758961,-0.21799583292984986,0.6623627737250802,0.6348531704519061,0.3695645165615962,0.44072197337180674,0.3308604795148961,0.2906705624487422,0.4739760286779898,0.5587482187673924,0.007190405967114371,0.5456491942776289,1.0,-0.130080484317722,0.22912186858380598,0.28431388799145435,0.19347558049384975,0.2115214029920005,0.14291935207688222,0.50524648838372,0.45221408476781677,-0.02889244937629744,0.37992837649877687,0.38561785201507476,0.368853145647533,0.2776348055682623,0.3602440859643028,0.5114513308960889,0.5293239527489014,-0.020864471820405153,-0.12314889542201252,0.3307657439341282,0.6287669484376788,0.1585146486952506,0.07299755980965841,-0.0015023285291628859,0.2797177341904766,-0.0665178209933938,0.4227109283293175,0.011179266233236443,0.5140838868632123,0.3928393143174192,0.36348366230523776,-0.2949599444133256,0.30669776908659185,0.19092119889418774,0.11465224905687456,0.1572243494006468,0.6737775692802919,0.5566876106709208,0.2546739823429095,-0.18515609739945155,0.1315591549820682,-0.27118375542804585,0.3324252185435022,0.17972266685788546,0.2663542129071182,-0.06357145892211348,0.22692201741902626,0.4863052730983814,0.04079612849260435,0.4101821751597528,0.574457616183071,0.33312116884895193,0.12565757304136413,0.23245028029433082,0.062199405746317334,-0.1667561661503706,-0.09429540931745503,0.004618999325553819,-0.056918447550763945,0.5620724037078861,0.22512958210543793,0.18042455922060133,0.3830683998963658,-0.14372573616982398,0.2974220365254431,0.5594155118338978,0.15805256985312094,-0.011536092168482366,0.2197221834274022,0.5152583801023467,0.26907979547446287,-0.13963231412489505
