,Olfactory_R,Pallidum_R,Red_N_R,Angular_R,SupraMarginal_L,Frontal_Inf_Tri_L,Thal_LGN_L,Thal_LP_L,Thal_MGN_R,Supp_Motor_Area_R,Thal_PuM_L,Thal_PuI_L,Frontal_Inf_Orb_2_L,OFCmed_L,Vermis_4_5,Frontal_Sup_Medial_R,Fusiform_R,SupraMarginal_R,Thal_PuL_R,Frontal_Mid_2_R,Cerebellum_8_L,OFCpost_R,Occipital_Inf_R,Caudate_R,Temporal_Pole_Sup_L,Vermis_10,ParaHippocampal_L,Precentral_L,Cingulate_Mid_R,Pallidum_L,Cerebellum_Crus1_R,OFCant_R,ACC_pre_R,Amygdala_R,Temporal_Inf_R,Frontal_Inf_Oper_R,Thal_PuA_L,Paracentral_Lobule_R,Raphe_D,VTA_L,N_Acc_L,Olfactory_L,Thal_IL_R,Frontal_Mid_2_L,Temporal_Sup_R,Frontal_Inf_Orb_2_R,Parietal_Sup_L,Insula_L,Occipital_Mid_L,Precentral_R,SN_pr_L,Thal_VPL_R,Temporal_Inf_L,Cerebellum_8_R,Amygdala_L,Rolandic_Oper_L,OFClat_L,Cerebellum_Crus1_L,Precuneus_R,Temporal_Pole_Sup_R,Thal_VPL_L,Thal_PuM_R,Thal_AV_L,Hippocampus_L,Angular_L,Raphe_M,Temporal_Mid_L,Thal_MDm_L,ACC_pre_L,Rectus_R,Frontal_Med_Orb_R,Vermis_3,Cingulate_Post_R,ACC_sub_L,Cuneus_R,Thal_LGN_R,Paracentral_Lobule_L,Caudate_L,Cingulate_Post_L,Cerebellum_4_5_R,Thal_VL_R,Temporal_Sup_L,Temporal_Pole_Mid_L,Thal_VL_L,ACC_sup_R
Thal_PuM_L,0.46238893717849644,0.7171226852754087,0.05727563278481361,0.07291460677934801,-0.13335724809306615,0.2623097070650731,0.08267723014948028,0.012470913187062543,0.11993757731945379,0.06538418963711067,1.0,0.3633331846377519,0.344889246732565,0.17306436494347135,-0.14295710586086843,0.5528017192841173,0.3879921786173588,0.267123515842981,0.3722939565196071,0.4208229709518709,0.3809153080310591,0.423070744298633,-0.0659598163566824,0.5682391612086707,0.24855723265080826,0.12803580811757329,0.5500799348442879,-0.017364573264693144,0.13001363573682784,0.7505250216727225,0.018468598782553462,0.00038723938484834747,0.46182704947908265,0.392079065639705,0.16888710165324516,0.3117919075342459,0.17496734447546644,0.14864542564088878,0.19863984441035906,0.10097259002844948,0.4374977308296812,0.429220622137201,0.10954549276615583,0.12083380571304023,0.3976153528475822,0.49244739151007316,-0.069639340274296,0.5901410538935357,-0.18199184961967477,0.20041566627021515,0.3356088711462974,0.049497317833159554,0.05387119042384822,0.2713727035727891,0.4966906005522643,0.13265141372820352,-0.07670225941050407,0.052592672166141226,0.06465306140033023,0.2988559035641821,0.22351600588799236,0.6107934920341102,0.6287669484376788,0.6816207910300085,-0.033468487769534046,0.32121613572894087,0.01253950144505604,0.3301697027532007,0.36161428295487286,0.49466254163909706,-0.02099517627477343,-0.10004653789069863,0.07998286919175777,0.09650934839262269,0.15808162704214682,0.2757066762978926,0.23557251368153181,0.5102808904630494,0.04425569891474336,-0.22663639128743762,0.4574461571988229,-0.10344304798084895,0.05724078275670687,0.4967823860537502,0.4487623918927654
Thal_PuI_L,0.4104706156249681,0.12698563029656743,0.6349455906159707,0.5497048072621575,0.22811195468307896,-0.032932972683413074,0.3908146165144396,-0.10749677009723896,0.46993450885183796,-0.027553929134560194,0.3633331846377519,1.0,-0.06189379728621298,-0.28389353180037613,-0.06067108274745173,0.35236835987807985,0.3240515589591048,0.36023563476043424,-0.27481983377388214,0.2647354608082296,0.48928042366975394,-0.09561324135547346,0.6026585851026497,0.28569392101564056,-0.10814252488865209,0.25607293019891714,0.026742045577420187,0.13882759987487447,0.016160224829085152,0.3296076257551426,0.04836059533606893,-0.4157558652761099,-0.11892795866571743,0.1337154186574865,-0.06980216271017509,0.2404262623339153,0.6688679860333765,0.10696965808321628,0.24441499758514668,0.2809514479652737,-0.005500052657868057,0.43194408052852445,0.4946175377353958,0.0053181860318945685,0.3320942131279212,0.03857646995367217,0.1563540559826332,0.3980882231396734,0.22262147653797756,0.19267644709613577,0.10296973732818333,0.670304663355666,-0.1494070884078841,0.3757456274757066,-0.012100185926203027,-0.20924041887920472,-0.39216366268439495,0.1912722653668065,0.22887041796675733,-0.08993309564583427,0.8199775785435172,0.13379813571591598,0.062199405746317334,0.32341373355632597,0.37828711253613473,0.1107513558769183,0.12733842365387077,0.6270060318196747,-0.2318673402246765,-0.15440073733987586,-0.1853426706746922,0.25883515979810634,0.13734992314738123,-0.09111804881485536,0.4370752454506179,0.4462558038334498,0.33101952505081916,0.21804170997624886,-0.041934059913667394,-0.2459709269103018,0.42330180740308376,-0.0392704710124513,0.07525714623207196,0.5653587199785127,-0.04766785036216122
Frontal_Inf_Orb_2_L,0.39493937629920084,0.5942677190224166,0.01847589498600977,-0.01081534021125779,-0.031216143962620953,0.6864659884956424,-0.3160741558090867,0.4477692972691668,-0.2656175666063126,0.0256021463345709,0.344889246732565,-0.06189379728621298,1.0,0.5313921563314076,0.3617291007018269,0.4818925212390524,0.3452227277869004,0.043589477843835295,0.4164503132171654,0.5523490010006146,0.27323127045752105,0.5861054092807445,-0.1837381925636822,0.5362753690546925,0.7584745363226856,0.07591917306571765,0.7605702055983883,-0.1367655861262303,0.37778658432384576,0.5108717759529962,-0.05781567931715634,0.5915136852836661,0.5706498704461546,0.6388206661718059,0.09241615312313695,0.445541603401772,-0.354091015943361,-0.12876094223040027,0.39093610758244784,0.23607837482232813,0.7809730118983526,0.5338814121348614,-0.2846250597484798,0.15321575160750503,0.44579017290793405,0.7249106367629671,-0.21483243337717808,0.5512717178800826,-0.29401701577770284,0.16369535373245223,0.6527028700512835,-0.12953440951720085,0.5637234892346187,0.14020555952665106,0.24494080643639662,0.6800804819571704,0.6021907592310851,0.09854184296034418,-0.014669832103642798,0.365500255190836,0.08650348115601422,0.6084255282086907,0.20733666654083074,0.6428910918089488,-0.24677149255127268,0.396896080769418,0.41161520200558316,-0.23561910622272592,0.6167333514315325,0.4599407510002421,0.40525478670875303,0.1331970045512133,0.3840822441829161,0.6598473672600826,-0.15435690494581464,-0.21569547594169397,0.02386795488538049,0.690065881210357,0.29331190370704363,0.2713162514420918,0.33355746439896256,0.34924208344056346,0.13835320464414624,0.2919534018728141,0.29959160216803027
OFCmed_L,0.2676788695062591,0.45644605292099416,-0.19619131167178092,-0.2510183590082473,-0.4299029041466568,0.12289410318867013,-0.597600460615159,0.5440523231692415,-0.4412489006249938,-0.32334200476242664,0.17306436494347135,-0.28389353180037613,0.5313921563314076,1.0,0.07940825690175865,0.2704719315478866,0.02126851523976418,-0.32901410498192074,0.5862056902880376,-0.0037621543370518974,-0.2923234414694024,0.44271378742127293,-0.4197277459617723,0.49448364922014737,0.36516613344991683,-0.40251361241682587,0.46181244224414797,-0.38690903378186525,0.09760684117277657,0.21175281288138123,-0.052087321890609564,0.7120196625382156,0.27539159473047264,0.4712184526922474,0.2595760644312239,0.08360579849246105,-0.6006194411455763,-0.33236287302790457,0.44518149123128054,0.013934491990564218,0.49319453961101656,0.09689797669028513,-0.5345121029040325,-0.2246717030875802,0.17996991710702057,0.6504555798134501,-0.2517015670719538,0.15331081640980135,-0.5467612703467064,-0.3849219736903787,0.5159766516280662,-0.4875375129578812,0.06585244764156226,-0.11925480250411741,-0.060232048911105146,0.24562990270577179,0.6718783983297086,-0.4043652123866775,-0.20074210531074513,0.5017276646533347,-0.3122490851588681,0.5709264177809946,0.007190405967114371,0.4298826076168389,-0.4508776167732427,0.366584220555961,-0.16373486410098687,-0.48571963757130215,0.62624914753028,0.34028448716948123,0.7031548319852478,-0.21534221007071516,0.12542262787483013,0.5385490541548354,-0.5333032487748822,-0.4754341586708429,-0.2647251184651212,0.23162158222030274,-0.014269799006851757,-0.040514138450792034,-0.06601251712704698,-0.08203966767816492,-0.3790109413903384,-0.11271231316712862,-0.07463625282371586
Vermis_4_5,0.0017625781419256864,-0.030696467559010992,0.14948194948940988,0.014822099862426889,0.3550311603456991,0.5681151613491058,-0.04193571432990327,0.2405441546286188,-0.08917874924345762,0.38971290169675815,-0.14295710586086843,-0.06067108274745173,0.3617291007018269,0.07940825690175865,1.0,-0.01548179410163198,0.4647571583259937,-0.012274517317404256,0.07182847431944661,0.34871185029331997,0.34855365917279624,0.009340823279448145,0.028481731252179766,0.057553814653008684,0.4111245291095877,0.5148913154370336,0.2634052057101987,0.24188670316947847,0.6895780337624929,2.734927956536732e-05,0.505506023133028,0.24133552034266198,0.2357781698094429,0.27597635097687256,0.3032677602304779,0.4600053577578579,-0.18850645338250271,-0.12991413606264618,0.36360588186130494,0.12599370053275372,0.12399983349380168,0.3006624419657264,-0.0003619547577717009,0.41168907078194583,0.4484909879062802,0.07011738118777679,-0.2567514041489656,0.2385207492892745,-0.007016666780401252,0.31467243611102563,0.27161295474798464,0.090547463265173,0.5042611128930236,0.4361387140786311,0.10245883230467694,0.6525936058125337,0.3936659261548473,0.4723920293475241,0.24831831857977765,0.2734984047279546,0.14748236542137166,0.10949200171501212,-0.13963231412489505,0.19429439138594448,-0.14169575632304968,0.26721952244379377,0.510968234747388,-0.15331418223362012,0.22456361624943233,-0.11560390755377105,0.13484019365234612,0.7864488271831153,0.7703797996544018,0.3880756654016178,-0.042045747219699704,-0.018697328667709675,0.0072536201350210504,0.2778093847123477,0.8012806717747716,0.9111828311682861,0.19496789467393963,0.7438303362594428,0.30732668471334457,0.032704715110589,0.1733108914212347
Frontal_Sup_Medial_R,0.7306123417317638,0.6886810786494953,0.135847843761238,0.2865712349127675,-0.012020648061519241,0.41584366949255314,0.0509113459119956,0.15069504157384575,0.19143335913550164,0.13372407823229465,0.5528017192841173,0.35236835987807985,0.4818925212390524,0.2704719315478866,-0.01548179410163198,1.0,0.3659478476609241,0.39495602823644416,0.22696162085873414,0.7105524267572227,0.3824589269753924,0.4348624111781857,-0.012674121508436753,0.7928387700781627,0.3420221850848507,0.18319308902496256,0.5837794019625723,0.04720247934684067,0.4128672613521205,0.7965545126653787,0.11479373620877766,-0.02214265514721976,0.6014089435660763,0.547561599172781,0.3086530402330328,0.6838843208459517,0.1648728274664489,0.12394305832629686,0.31084990074330715,0.17649696313668145,0.537914613862272,0.613298501136389,0.1534355046698359,0.27908316119862525,0.7403673549156613,0.6906593206711651,-0.014372255438384147,0.7371120732132715,-0.12160385754647347,0.25994083334553725,0.4252656610826066,0.14536259470568821,0.13933730032101801,0.3170202189701783,0.5756179634080584,0.23381031654396744,0.034389041873063034,0.050922221410948355,0.17539202775359536,0.457946995429785,0.2809167204847081,0.5725410737722293,0.495972258758961,0.6557067649868809,0.010562083364014659,0.43483996863902474,0.1677488555708433,0.33863150124635055,0.4530680652386269,0.5434606381690457,0.19850075695776884,0.13464232896077438,0.2752020882844768,0.24793614208144651,0.24554765197464232,0.2276389102058786,0.39597492244300503,0.624948607348746,0.22727259095337146,-0.1520241293530788,0.4922896325801243,0.15874784523169322,-0.10217521687127046,0.4903862227863961,0.4382695902948592
Fusiform_R,0.2599108430627846,0.36450381547793914,0.4602759492035381,0.586249890596116,0.5359270669778268,0.5806197458939654,0.39700212166479537,-0.1982390866413952,0.3312225621917303,0.48761902178130623,0.3879921786173588,0.3240515589591048,0.3452227277869004,0.02126851523976418,0.4647571583259937,0.3659478476609241,1.0,0.582293118412443,-0.13240472566801392,0.6438936082575019,0.3688950250687621,0.4275192545004777,0.4386241405007345,0.20601072153789213,0.422856244019095,0.42074807617683596,0.4793135984588647,0.46697572383915675,0.5070492689753537,0.47797684105765675,0.27503508084647194,0.0633674373042849,0.2759859621506376,0.4884313189093854,-0.027316400653709185,0.4482514652446876,0.3911080267672232,0.42499326192985093,0.25933375665407393,0.25641804965916665,0.28877552824789565,0.5110834846319379,0.2684992034404828,0.472166802052246,0.5735877072621879,0.20662456709575489,0.30700013838674184,0.5779767290259897,-0.005403151559436678,0.6599627448607097,0.36381869063492306,0.30888428726526646,0.2673619174687972,0.25787253692721723,0.4823239856939922,0.26282991836966885,0.03743367261909968,0.2562969922141063,0.674718361331547,0.10129435565246274,0.4900051253129765,0.17092153007306232,0.3928393143174192,0.5144595398919167,0.43075108802095097,0.10397462080901977,0.5060722124046956,0.40537760896285524,0.07758407375608607,0.3778153503387121,-0.16818970515616719,0.5891199077237618,0.5487164185009364,0.09199462309385949,0.47813772870010446,0.35591681363308536,0.623093441966704,0.534068372390202,0.5800798716183133,0.2920733997667876,0.5462896749324782,0.4980978910816249,0.28846381594848897,0.5716673111232928,0.38629944182127485
SupraMarginal_R,0.2225613594638506,0.11298866045270643,0.4301741443722475,0.7791988143448435,0.6833637683401314,0.35074520629425715,0.6665113540842142,-0.6390640375704978,0.5942200955832818,0.6014320040598388,0.267123515842981,0.36023563476043424,0.043589477843835295,-0.32901410498192074,-0.012274517317404256,0.39495602823644416,0.582293118412443,1.0,-0.4845461793271407,0.653267113554171,0.31815750719934693,0.2320227427062667,0.49888847003395664,0.014905927377619282,0.0670866257854708,0.3897617814974147,0.14655611280742564,0.5457153429296896,0.2409910934295221,0.38819284364756473,0.07732113403890406,-0.32086282185070075,0.22876401203917598,0.09511414585331397,-0.2547573493657903,0.4233016081740625,0.7362455875943148,0.8322525124968041,-0.22237259236532747,0.2840436976153006,0.01509361087232621,0.38178951478528333,0.6125714622318459,0.49686414154030784,0.4197752752142402,-0.09101713869547406,0.6191506210434565,0.4465909154172121,0.20762211551301996,0.8012239010816555,0.04855284278175385,0.6082222293797942,0.20347933141722999,0.0562015564005966,0.5272534932348316,0.03315631035950415,-0.3698699135479606,0.2305774677286347,0.7795336197861571,-0.31159244091876076,0.5036526800138194,-0.2205995284077878,0.5587482187673924,0.22061737661703365,0.7423881602563347,-0.1527539115030155,0.5206002630012301,0.7402964906091132,-0.1894869054414701,0.31238796736161945,-0.46412192848363915,0.3050181231158334,0.18147538325910634,-0.28555306670029473,0.773385544505851,0.6211326502712862,0.8429162690702763,0.419273905761145,0.34382666253498007,-0.11648959323400486,0.6409898871223714,0.3361353706898465,0.1624552897937954,0.6146857828095124,0.5332146258149131
Thal_PuL_R,0.14552366577730577,0.5776007253974667,-0.515748001481104,-0.6047530100477342,-0.637774842355235,0.11464141942925339,-0.6114725196392443,0.6913605363517,-0.5366133114489934,-0.35665852455008074,0.3722939565196071,-0.27481983377388214,0.4164503132171654,0.5862056902880376,0.07182847431944661,0.22696162085873414,-0.13240472566801392,-0.4845461793271407,1.0,-0.010777105514012127,0.05540534271592513,0.21714106566797564,-0.6738241597474014,0.6040592715203559,0.36111878789191665,-0.14480462355825227,0.4854286221005309,-0.5443665362053506,0.15382407842227236,0.35010805368726083,0.08968531566129556,0.5158976629416683,0.4036968540524505,0.3208465509523813,0.5244673655458849,0.13198362559084564,-0.6856968034480095,-0.576582967052049,0.3482621353165766,-0.21352072949502338,0.5214743855499392,0.06430509907953473,-0.5171479064453465,-0.21731990554331093,0.20884313586677075,0.6134957169892661,-0.6147367661704345,0.09812477210247286,-0.43482484017297524,-0.4166714602743649,0.3173304568404073,-0.6421004802081564,0.14467315940237446,0.1881414900937083,0.14446412938901518,0.37415296923746594,0.5221729354049182,-0.06068447089130452,-0.5247151720580685,0.6592280102534179,-0.44924804159725523,0.7017640082118746,0.0642886736184858,0.39644749925689365,-0.7785462603344608,0.4875429068421053,-0.25310715247916277,-0.5270418453995275,0.6601884222740124,0.324114652074814,0.5746671639812635,-0.25701414625916585,0.1367863556141451,0.5177920422869757,-0.5751756134543956,-0.4112727049471989,-0.5089417792762415,0.22436057459936434,0.035113255337126364,0.08056756932141065,-0.16775917040293178,-0.12110666586998628,-0.06376407300054589,-0.22874171979044386,0.02620427543758351
Frontal_Mid_2_R,0.4746921051245586,0.5007112083557086,0.3510173720559177,0.48020250694190797,0.42861222859228726,0.7790813343372649,0.2504397113910876,-0.06453194649734022,0.3009887116051092,0.5898207663873689,0.4208229709518709,0.2647354608082296,0.5523490010006146,-0.0037621543370518974,0.34871185029331997,0.7105524267572227,0.6438936082575019,0.653267113554171,-0.010777105514012127,1.0,0.5806405151032297,0.43260241783619796,0.16311809203205843,0.46317929227290683,0.47217050285747403,0.4836240529451335,0.5381045078319961,0.4164272961188604,0.6675968648165787,0.6623840797437344,0.27561701648487935,0.03695003074731069,0.6325474381246662,0.5411486493815512,0.09675812885158523,0.7793159886537484,0.2780356754359493,0.36814873628791056,0.2468772023845238,0.28864177397860385,0.42503731159347974,0.6888097228201442,0.274908418298658,0.6491119959084352,0.742303866645345,0.38756644711894944,0.14156249014851904,0.7428882984175293,0.021737123819099122,0.7445888101977904,0.43411155827168285,0.32514768435830155,0.47208353628306826,0.3848951349074851,0.6330766619699622,0.4795208959595526,0.10714691138702352,0.3640284463987703,0.49182243051668784,0.15589896469464387,0.42073222233563007,0.318378902349761,0.4739760286779898,0.5833476381690068,0.22877269143335413,0.22233501178024975,0.5734194681542901,0.37761894555179437,0.29817643659416854,0.47108549662614346,-0.1346020764742278,0.4717044380851034,0.5065256042903107,0.2064818371618755,0.40973015703859317,0.3496914664335616,0.6236382451016215,0.717777640710238,0.557038077687225,0.2420444746805987,0.6251948789441412,0.5709396388644714,0.24166572569584188,0.5733669298545273,0.6706350295825776
Cerebellum_8_L,0.3385119217291205,0.24331511605746095,0.3029159470755659,0.22697363537478327,0.17719160744341153,0.4033745907067403,0.2513394176095545,0.0643022141021022,0.21967765367809028,0.23137174427117238,0.3809153080310591,0.48928042366975394,0.27323127045752105,-0.2923234414694024,0.34855365917279624,0.3824589269753924,0.3688950250687621,0.31815750719934693,0.05540534271592513,0.5806405151032297,1.0,0.13806305368246727,0.184376506290762,0.39749700862445525,0.42856370341754885,0.7630192002632235,0.4207687094135528,0.03156519202852348,0.4007364860824806,0.47252298060227066,0.429069073756437,-0.23422224121982213,0.27508518724100717,0.34368359515975805,0.3036923565245095,0.5754306717003351,0.273116862091118,-0.035917642938242886,0.17462481109612282,0.24621249856616434,0.24092531562310313,0.4791155664700072,0.41025784097551327,0.27891155330876927,0.5356003108042834,0.25788494493063513,-0.19930808236570682,0.5205441075867348,0.1411366449103243,0.3708899828032604,0.3108053705188257,0.4060786889388457,0.534321925781754,0.8280022370984608,0.43007999172624445,0.3795194015372328,-0.07091154860484067,0.813459751206245,0.08626537251104967,0.255242833221539,0.41141758160418423,0.21852860701360877,0.1652413919622743,0.4614206241672977,-0.015600913978695556,0.35443004242676945,0.4779203096069304,0.3688269461781836,0.15108812462937488,0.01456779341109957,-0.11972075019300012,0.45247292079712587,0.35281603270727496,0.14377407158546365,0.37239645575102187,0.39110518096426417,0.1918735309461922,0.43619913639735924,0.3489155215717406,0.33320268525919555,0.45818035279704483,0.37701885577522554,0.6272246035147351,0.3112579386695075,0.2967345434857128
OFCpost_R,0.4226113500994708,0.5809759290228736,0.060804338562182106,0.11440755606294446,-0.018900845183883054,0.49867619377123434,-0.004634236673511065,0.05501357331877308,-0.012832771960548703,0.10725195845212686,0.423070744298633,-0.09561324135547346,0.5861054092807445,0.44271378742127293,0.009340823279448145,0.4348624111781857,0.4275192545004777,0.2320227427062667,0.21714106566797564,0.43260241783619796,0.13806305368246727,1.0,-0.11144438634536867,0.3145630198426583,0.6284149035324477,-0.027646818337219638,0.6902112776409132,-0.03386721435686349,0.08431470808604039,0.5395824022913398,-0.08607496351037021,0.36585926365807764,0.39548146682943136,0.7266440010819941,0.004855909728374665,0.24227735619322732,-0.05163132673921331,0.16516557285931777,0.14388675654494615,0.2456833998918612,0.6067138806845824,0.3381354026917901,-0.11629222051459544,0.19146915665193745,0.32861622357416653,0.5817868638898007,0.07222378269527559,0.5748067318852981,-0.3655953768533445,0.20934191847715436,0.5830365175655045,-0.13592141339935515,0.3673209391934473,-0.04493999031287595,0.4221813421030003,0.27067702815967326,0.307505350009055,-0.029947137975985198,0.10031826899056927,0.22741549876132164,-0.001207772737028509,0.4150178859275311,0.4227109283293175,0.6559106862567372,0.020784817527596634,0.19935822410078724,0.2998764030349961,0.05161641764044834,0.38426494093954605,0.6053543769693785,0.07288195744516221,-0.06840594972200766,0.10461711899495009,0.2336773365834394,0.0703530489835909,-0.03526707858451764,0.35459347140000247,0.5173009956278414,0.096226158598592,-0.07875002098603642,0.37141017421979555,0.1533523651591219,0.09143479801266645,0.3374291203963475,0.3366364627512704
Occipital_Inf_R,0.07801120350911331,-0.29725121067170795,0.7086442808533375,0.734409724286648,0.5796951799106775,0.02777922278672908,0.6255229124281241,-0.4784560590138563,0.594878261264317,0.18061516361836769,-0.0659598163566824,0.6026585851026497,-0.1837381925636822,-0.4197277459617723,0.028481731252179766,-0.012674121508436753,0.4386241405007345,0.49888847003395664,-0.6738241597474014,0.16311809203205843,0.184376506290762,-0.11144438634536867,1.0,-0.20826881509858247,-0.08291384716579561,0.2510466251533108,-0.19436978522666634,0.434687939309223,-0.06406206921004318,-0.10816085952561869,-0.09833649364111403,-0.3581876141561171,-0.262397351555169,-0.08227326942008727,-0.541018861424318,-0.06892385241576525,0.7171463706643301,0.42143318040081024,-0.06660325388179457,0.2620510901111748,-0.2265147289019641,0.1408003883083667,0.5001559986123015,0.10435139857858447,0.006866979649135333,-0.261946424803222,0.5920021566105517,0.08927908419692289,0.3153766752181135,0.42081945113210695,-0.06970310973702898,0.6839501802488747,-0.10738611194272879,0.03960017431283834,-0.10107215179704095,-0.2572249995081603,-0.3852317561735277,0.10703952060563154,0.5778296072869537,-0.4164190933042577,0.7129721019321557,-0.3579563962042433,-0.002669794643195864,-0.09661485009911706,0.7416745575386846,-0.263333402927012,0.3106743889983394,0.5558139133073009,-0.3493737599574797,-0.23076113605651968,-0.25040421068916013,0.4064102990403618,0.014581634664579337,-0.23489235348490242,0.5896911399612773,0.46479471491742347,0.46584033754117127,0.08815529998155192,0.007517785461136347,-0.12932404989274768,0.3509735153579365,0.13612481620785188,0.26742590242778125,0.4453092089139424,-0.11031322110198534
Caudate_R,0.6453791578810708,0.7544342072169079,-0.07833347741190308,-0.03640949945087606,-0.3278780488897167,0.2922561769822969,-0.2601862426991462,0.554795706689112,-0.09296885279343126,-0.2189885553415539,0.5682391612086707,0.28569392101564056,0.5362753690546925,0.49448364922014737,0.057553814653008684,0.7928387700781627,0.20601072153789213,0.014905927377619282,0.6040592715203559,0.46317929227290683,0.39749700862445525,0.3145630198426583,-0.20826881509858247,1.0,0.45424122778294695,0.12192906560971409,0.6657836183089375,-0.327155259541192,0.3473188969431645,0.7297536458788064,0.11829943216267237,0.2605913802413996,0.5752223793613437,0.5357517243611051,0.48089638167485216,0.540009679433243,-0.18906101027382693,-0.2948271316170943,0.4634617181481814,0.03047458686725237,0.6385599691828576,0.4778803150935452,-0.09214480270519333,-0.03670790385082892,0.6277550823767127,0.8389578953803328,-0.3546341084927894,0.5371318006806943,-0.31196418117011343,-0.09793544299028474,0.4999473826897524,-0.08764944575334174,0.19669274988941754,0.424186809676395,0.37922241199794304,0.3649946951562246,0.33093013794519033,0.06788803413755717,-0.15892489858646605,0.7075687048418058,0.12765146769614943,0.7506359567643741,0.30669776908659185,0.6914060602420287,-0.3774946368386458,0.6072928845650161,0.0029470594850728934,0.007551324147812445,0.6816506517822235,0.40649558076590225,0.5709935434141472,0.0013194312097054267,0.24745609688440656,0.5536564690330124,-0.12187789654861937,0.0016108724114655588,-0.0558702663008538,0.6206292059747602,0.1316498918423249,-0.06774630760180604,0.3326483937997861,0.014731388555915182,-0.01151264271383267,0.2952906120525579,0.18274451488554216
Temporal_Pole_Sup_L,0.2573438280682982,0.4283748031919565,-0.056269219246014704,0.0055901596611570995,-0.03689264489334203,0.6060050113460744,-0.14006118257505717,0.3906876649174471,-0.21729454566869544,-0.03575008750414289,0.24855723265080826,-0.10814252488865209,0.7584745363226856,0.36516613344991683,0.4111245291095877,0.3420221850848507,0.422856244019095,0.0670866257854708,0.36111878789191665,0.47217050285747403,0.42856370341754885,0.6284149035324477,-0.08291384716579561,0.45424122778294695,1.0,0.31988274452491605,0.8468868775849266,-0.28030515107103826,0.2741557221451062,0.41135708903505586,0.004302337313809514,0.5048960332031955,0.42310440239203045,0.6222025750909274,0.09620822982082373,0.35898105790388696,-0.2881639285690197,-0.1305296841233622,0.18066839026190956,0.1637571270225554,0.7274633929682264,0.34695846754032716,-0.13928068255189,0.028706519665818223,0.36747565020788725,0.5964717387271522,-0.18968169832102144,0.38863673967794954,-0.25323626882016775,0.18516826936851694,0.5811615447016616,-0.07851731446622885,0.7894879785513714,0.25939795676721844,0.3634662204101539,0.6937296514401009,0.5564690298363583,0.4060734808027693,-0.01789499936545603,0.39435787291891294,0.013788587641259592,0.4032120208042789,0.17972266685788546,0.5570055426690513,-0.21060919567179368,0.3841229525696819,0.561038612203127,-0.18698205871714804,0.5392916379964475,0.39636809908913956,0.37447037467700833,0.19364306328029582,0.3296830973906857,0.589417420491174,0.010121458611852886,-0.11064875361575893,-0.016303704509069154,0.6727030512573919,0.2956364779909258,0.3912159213615337,0.35976296408691055,0.3681447824917627,0.5263952238767611,0.21418272463583463,0.14698811476024753
Vermis_10,0.19994455639366315,-0.09238584545968384,0.21486650198998256,0.2225271441575013,0.45267322916561153,0.3910531369540312,0.5243299301823449,-0.17222738772438798,0.29154078602587025,0.450905553362018,0.12803580811757329,0.25607293019891714,0.07591917306571765,-0.40251361241682587,0.5148913154370336,0.18319308902496256,0.42074807617683596,0.3897617814974147,-0.14480462355825227,0.4836240529451335,0.7630192002632235,-0.027646818337219638,0.2510466251533108,0.12192906560971409,0.31988274452491605,1.0,0.2499005236252481,0.2877771231198212,0.5185675110552251,0.18705674288004773,0.536800163001792,-0.3360546158315925,0.22567275031941442,0.07782409113283112,0.28785914384374245,0.531857364014184,0.35453115665076956,0.13459427223974804,-0.15557193845101744,0.19485167002933448,-0.0325295389916033,0.2501888505223609,0.5868782256320656,0.4150345654802993,0.4404319922542947,-0.02005759850074798,-0.03636205204467953,0.40059795773621903,0.24586464448894207,0.5057035002082042,0.07473766989728553,0.5092732841905259,0.5355415404142285,0.7157793838661193,0.454654410576534,0.4213095467976583,-0.21130461492361627,0.8477476855300771,0.3266695475043135,0.15550391320986995,0.3492869266092228,-0.13486107684543552,0.21765348765503753,0.16788389635794826,0.13328933700599987,0.2772103022877819,0.5826620967990679,0.4286350788515388,0.03530643792575347,-0.12604387452220475,-0.202393490469496,0.6555970254033854,0.4226013648686827,-0.04026465869038128,0.48654700481213536,0.5522350717558965,0.24806119581871167,0.36160009300138907,0.5833429753814083,0.5578771002887293,0.5337254541271768,0.6035461044317638,0.6574142307884581,0.2720711942797224,0.34148377223858983
