,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_L,Thal_LP_L,Red_N_R,Rectus_R
Vermis_8,-0.00291616355837596,-0.334507426750167,-0.039180726889503664,0.267583362361085,0.37858513682575196,0.46410354398946224,-0.4570936582319079,-0.6627565273250137,0.7299051178106912,0.07753636165082747,1.0,-0.14372573616982398,-0.20040996290391824,-0.4208545352225136,0.11000374617828024,0.14033307832093778,0.3885782536525269,0.25790075966726916,-0.11364347870542674,-0.1943585767324348,0.1530265715633527,0.1431167847020128,0.03935829568862064,-0.36266009075069605,0.13299218689549816,0.47885357042504567,0.2261348298888374,-0.677077872623244,-0.45328133263101555,-0.35200573215985786,0.2201725814295591,0.07187262358099593,0.24530011803371313,0.23225613001007964,0.11704115776506072,0.4276262954588745,0.5963696527086011,0.1169740551315473,0.19025603841452057,0.06813635573726536,0.25717176213539217,-0.4198596953806313,0.45682692656397494,0.3917814937464014,0.32801735879624316,0.22882518786939846,0.3952946558807785,0.04987108089593626,-0.638897073577671,0.052785992989575016,-0.3324683647251164,0.19448171643881657,0.3534330913358922,0.20950575729844814,0.024489178303863008,0.01264351281155736,0.6930320779231341,-0.15202567862554445,-0.365045857740676,0.25736724586297555,0.1489209629765782,0.17926766975400893,0.4586855784628428,-0.43660236475819963,-0.06799170226624299
Thal_AV_L,0.05503437381892238,0.4863052730983814,0.4227109283293175,0.3308604795148961,-0.27118375542804585,-0.17874126059937553,0.19092119889418774,-0.002669794643195864,-0.0015023285291628859,0.6321749157650631,-0.14372573616982398,1.0,0.5234913765090571,0.5566876106709208,0.08331807183801641,0.16184121966871645,0.06759593175573392,0.2776348055682623,0.7159963714258291,0.2671036319121863,-0.24972650005602748,0.2797177341904766,0.5541032850205962,0.37992837649877687,-0.12451620022166157,0.3602440859643028,0.574214524640829,0.2197221834274022,0.3677096453820401,0.5587482187673924,-0.11091286860191726,0.11465224905687456,-0.24248245835399135,0.4694120755085034,0.3923736807632997,-0.017976098755838898,-0.1148333030575046,0.5114513308960889,0.6737775692802919,0.4739760286779898,0.3563482134740867,0.5780734336895126,0.10678270709002372,0.33833422399953716,0.33312116884895193,0.07299755980965841,-0.02889244937629744,0.5456491942776289,0.45420886888146045,0.5408073345781098,0.11866718887558177,0.3830683998963658,0.05867641730757382,-0.21799583292984986,0.6056490518852112,0.5152583801023467,0.1268233008495616,0.2663542129071182,0.5610579394508769,0.4315787231412027,-0.06357145892211348,0.1117642262824716,-0.37854336576611136,-0.05811789208826018,0.5293239527489014
Thal_LGN_R,0.05401586902502048,0.5613862978217486,-0.03526707858451764,0.2852294912659799,-0.6258533167115456,-0.03820709082320496,0.5009890523797681,0.46479471491742347,0.008930276430353554,0.22445541247654033,-0.20040996290391824,0.5234913765090571,1.0,0.5714326811336219,0.5717479415006934,-0.14067426672470296,0.21359079197493816,0.08819102955867661,0.1496333298516939,0.44820219229876995,-0.3843520707579439,-0.14192841010760376,0.35499096711416445,0.5374665206185237,0.35048953595693183,0.06801764689279591,-0.02479488003098782,0.30005314262366706,0.49435392554081375,0.6211326502712862,0.30570224093178716,0.25510997316540324,-0.25284134568135175,0.006616565061762794,0.44568859517073156,-0.15981953934101206,0.23769947860457116,0.3771596287143722,0.4872306772185025,0.3496914664335616,0.19252724158024298,0.46317076607921787,0.032882033072208924,0.07824140579607218,0.2398603783733922,0.2944258350980651,-0.42637231077128196,0.24781156515485664,0.5223807965612739,0.6009373396788704,0.6461041425587135,0.23555850607113651,-0.32165737765898644,-0.38937603888591804,0.19020162008988878,-0.02239860197007089,0.3503671140159637,0.7717969534223432,0.5961539654569438,0.4236715139044125,0.4105497473003688,-0.1289562804658261,-0.5992545290585849,0.2720272564730636,-0.0482048450433364
Paracentral_Lobule_R,0.11492820294773592,0.40508217764164156,0.16516557285931777,0.10601709980310865,-0.43613713135444443,-0.34344979815641924,0.7139578203047661,0.42143318040081024,-0.3965370866738852,0.42133433336772785,-0.4208545352225136,0.5566876106709208,0.5714326811336219,1.0,0.12090780796411756,-0.11210174212858813,0.19562739697665696,-0.053238210105436244,0.3265494032817487,0.6167608207466136,-0.39664212692441286,-0.293285804837396,0.18879230084580834,0.7848862043275397,0.09447539777004668,-0.24548764349392777,0.020495986060324878,0.6969475112779908,0.8432270849531233,0.8322525124968041,0.23330988684820017,-0.10262677807605901,-0.2705221965114646,-0.05508373739242084,0.5818439610319283,-0.2940027721149265,-0.04623728369059198,0.24311799381736493,0.41390283870587147,0.36814873628791056,0.15513128760487743,0.44160416712632183,0.00874192198347418,-0.15558671250691533,0.13795698231454462,-0.2083721400118866,-0.5691327222388497,0.21691340215155336,0.9044010494282911,0.2672926598613251,0.4638745194301065,0.2782636015157063,-0.34325917233429326,-0.5267443258248838,0.14649032510421606,0.12440258306270637,0.04361836383686434,0.5377373678906985,0.7623323760902551,0.13861812262555867,0.28094780097431477,-0.13271902058354199,-0.81580947547598,0.3001768669091261,0.2816176854761695
Vermis_9,0.23417248125338694,0.4668862972769749,-0.09519754835660875,0.4814231733505494,-0.3337499752334481,0.39219768049499015,0.4207948037150076,0.4249672355475595,0.27039173611609235,-0.07055305493430046,0.11000374617828024,0.08331807183801641,0.5717479415006934,0.12090780796411756,1.0,0.15840151030444843,0.3831911049899619,0.14358873886100051,-0.17048144180613903,0.2568619773268977,0.0980422491242383,0.002276732731800512,0.3906132784189243,0.2422497804153937,0.6103756272360991,0.24133240959800076,-0.038648763657293035,0.0042911372204832675,0.2824178836464901,0.41475490765007805,0.49532629413735196,0.20040851447737823,-0.07057957606559025,0.10900306531238711,0.37865430950762285,0.27790670048877475,0.5874674171159381,0.11352898878870653,0.37756169135401024,0.46099397337148074,0.3182935319300709,0.30546215734305976,0.26447921412066644,0.11980562319678216,0.3868967352034327,0.36810615677837827,-0.13858289314208166,0.26440820386159514,0.15842251577905248,0.4944759915594179,0.604351264186913,0.37405825595494185,-0.12538033734888768,-0.2215852736448412,0.2917135563980422,-0.31566088363517375,0.6080597801965968,0.654549110263303,0.40974263825703605,0.728548993482182,0.6568782434301222,0.11725583436572246,-0.18089924937266297,0.4702409231926415,-0.13960975624692706
Amygdala_R,0.48294844838354506,0.21718938857443004,0.7266440010819941,0.5920796435070655,0.4039256419493709,0.3929060225309861,-0.0004634578853568842,-0.08227326942008727,0.2466368715598104,0.4329065072725349,0.14033307832093778,0.16184121966871645,-0.14067426672470296,-0.11210174212858813,0.15840151030444843,1.0,0.2953048412654633,0.3606629635993981,0.30745553288545147,-0.06329343258404241,0.6080733616621342,0.6329423006178293,0.6097895706730215,-0.08384019954990488,-0.040071104505439055,0.6998433349765604,0.5799619275431035,-0.16673182287011512,0.05359177861030623,0.09511414585331397,-0.01220043456049425,-0.026315828001550332,0.07261636419690648,0.7041606562370556,0.21057272669796423,0.5465837851403571,0.20011419799100794,0.02041687238529718,0.3344826039579463,0.5411486493815512,0.4902409486188356,0.25609632017779055,0.37665173174478034,0.3617666138423944,0.5146728464728664,-0.031788479183890904,0.4929465596925357,0.5249157352748222,-0.08493393440896539,0.15968865341123206,-0.1160081413240213,0.545819648469968,0.4803597480105903,0.21432296764134215,0.6393754040552004,0.3077373272943669,0.19243720296992783,-0.15203848838771386,0.16386978430369398,0.5546898045310464,0.06943510003581825,0.8275960627403615,0.3516118251410931,0.29593556627052936,0.454912694820803
Temporal_Sup_L,0.3273871728642758,0.1179872742137645,0.1533523651591219,0.5736813384818501,0.22434570339381024,0.532333639559986,0.26578353572437075,0.13612481620785188,0.23343327512623366,0.22600807522984862,0.3885782536525269,0.06759593175573392,0.21359079197493816,0.19562739697665696,0.3831911049899619,0.2953048412654633,1.0,0.4577197930496728,-0.10238178102591133,0.5192626644728634,0.13545385636187282,0.03970452753269619,0.4530541270003582,0.4757798504413125,0.5313154248077876,0.34822626971440795,0.02810853394479249,-0.027953002410244943,0.3719346728251106,0.3361353706898465,0.6572389179575576,-0.08448828568879625,0.07996646721183004,0.2165707161738751,0.5968472450618665,0.3236968662644097,0.5706797454931806,0.2192284406476809,0.35106508845012796,0.5709396388644714,0.6393896856571322,0.2025540908906066,0.5319973057681624,0.213103671811306,0.7675354855120478,0.05711470478828623,0.02466495761938117,0.4104297401037903,0.04476116191125855,0.24779882581113577,0.2899545991296165,0.6795060329114009,0.13812330972990383,-0.07238557522535027,0.12342844614159691,-0.15075808385672945,0.6558686173807198,0.2729396250447999,0.3590370898399085,0.46707313396924255,0.6600952242651256,0.1984705565036687,-0.06763068317802276,0.23827591083171396,0.1077534724254555
ACC_sup_L,0.26382361176656344,0.1672886661014135,0.30657125933681695,0.5667535328007275,0.42628480616736414,0.5238039724962794,-0.05321779704834075,-0.08686672494797418,0.23600768504244404,0.2982635781794181,0.25790075966726916,0.2776348055682623,0.08819102955867661,-0.053238210105436244,0.14358873886100051,0.3606629635993981,0.4577197930496728,1.0,0.2799600081613057,0.03674665459736094,0.2744674883727653,0.5948556734497045,0.5405895924512525,0.05871254880834729,0.03695055666973689,0.5742034920454647,0.46945422939001336,-0.22683272360314105,0.06621457456392299,0.16863416427094247,0.04795031931660765,0.22563589768211112,-0.023045235283876368,0.5691482355050671,0.0946111428193294,0.2855869297533796,0.14146756650738568,0.43484685766796694,0.3926315465114886,0.6249983278421727,0.7500150297567352,0.34138910008487816,0.4351734236607535,0.40496877168267,0.6599254061750539,0.07005325954222012,0.5580452471153088,0.718444467442453,-0.13024859797832383,0.32916820333865177,0.04398245852128362,0.6435654910691028,0.5643733592063098,0.3736289465913043,0.49845598802345453,0.3253662949767268,0.2238991922680229,-0.029849220411464674,0.253501225641725,0.5243002193235954,0.11576286527442434,0.32739859413254413,0.34313347865921795,-0.09210044364044939,0.3409778171088683
Thal_Re_L,0.02490213746548271,0.08077157809297716,0.5064091672797116,0.1948500371938137,0.0766860399646689,-0.24352376817521185,0.0020573090834514695,-0.19057689077913464,-0.07295043723553515,0.6786232026453557,-0.11364347870542674,0.7159963714258291,0.1496333298516939,0.3265494032817487,-0.17048144180613903,0.30745553288545147,-0.10238178102591133,0.2799600081613057,1.0,0.021040340503172987,-0.07089290616260384,0.386210952801699,0.32213277445849925,0.09966888737964268,-0.3719890147140832,0.33555055637210346,0.6956135983301621,0.12796848201419964,0.1658447978482884,0.28968946994763484,-0.2988528736934711,0.10854196018070754,-0.21302952602338796,0.5403299428916956,0.14550573370149195,-0.007662109274839914,-0.23483398255188506,0.38527541395621007,0.5463973234683994,0.3907685627803576,0.2895122111844422,0.34273553548578445,0.11392618510879078,0.20608071186978222,0.2071568731116716,-0.04320637022847675,0.1800038532676402,0.47995216193987184,0.2697369306319018,0.22270241553888948,-0.24585171987368787,0.2741437250753872,0.17831907102223504,-0.011814453814168785,0.5794743851885015,0.647464512604184,-0.07349673556424555,-0.09569366530683791,0.3244774246625683,0.294336070587256,-0.31260248827654635,0.3190796796173425,-0.07491141313124448,-0.21905928123162693,0.6495640389438981
Precentral_L,0.26349284057679634,0.3129660773494181,-0.03386721435686349,0.21523483251133188,-0.3495887200299662,-0.05132044129321177,0.5164131409574749,0.434687939309223,-0.14163656105500486,0.1994097564623442,-0.1943585767324348,0.2671036319121863,0.44820219229876995,0.6167608207466136,0.2568619773268977,-0.06329343258404241,0.5192626644728634,0.03674665459736094,0.021040340503172987,1.0,-0.046438046956454176,-0.31216585184537293,0.3175356018052383,0.9367179750333493,0.4460275836577955,-0.19875553443095006,-0.21083172414793142,0.48767605838588224,0.6800774361467139,0.5457153429296896,0.5569956793615618,-0.03693396719241057,-0.021541525821856148,-0.2706178215379782,0.8056841423762048,-0.17100129863214156,0.2875238142354272,0.09289632138084201,0.2510038765886798,0.4164272961188604,0.3474089691758589,0.3555043104207288,-0.18279606930343262,-0.20642185738685395,0.39895174904788583,-0.12226927344503657,-0.5525576348671113,0.06482675155354595,0.4865278066565736,0.07129298067816355,0.3771716770865322,0.4747057762253931,-0.37615897087655764,-0.546107994564302,-0.008950028716172053,-0.1941825439876568,0.28590012862055436,0.39425752813125586,0.6146510417995068,0.12987340522114968,0.4583032092261153,-0.1509458102039473,-0.6266303593964123,0.4319943951682847,0.04301842458620734
Raphe_D,0.5507608323913004,0.021294876972822157,0.14388675654494615,0.4165432048345769,0.5174836081223995,0.4781507593899718,-0.19083772015916686,-0.06660325388179457,0.2595648250666824,-0.06869474411769799,0.1530265715633527,-0.24972650005602748,-0.3843520707579439,-0.39664212692441286,0.0980422491242383,0.6080733616621342,0.13545385636187282,0.2744674883727653,-0.07089290616260384,-0.046438046956454176,1.0,0.4324997643904377,0.266545563848404,-0.16795561226135994,0.005930596454099781,0.3697765479978222,0.24746036778022631,-0.30488708790784147,-0.12564828175849013,-0.22237259236532747,0.059090605523252404,0.04058394887312774,0.2394360767836799,0.2506785610003554,0.003943298620734045,0.45302692578231013,0.25231175296370284,-0.31057565446197616,-0.08836388045143406,0.2468772023845238,0.32492509752773896,0.06331922533866899,-0.041379227460226056,0.11216770523864339,0.30756220021376274,-0.2160950092143789,0.522522558540335,0.16320790432202653,-0.3619045383311564,-0.26009437649408085,-0.22071837486256482,0.30368337090274367,0.4664289972245392,0.32074410628211164,0.3458341366793689,-0.015493841163952938,0.035233078617677153,-0.4136573038116457,-0.12026068810324027,0.27717158425637783,0.027052027376811474,0.4923673283355537,0.5204045658217628,0.36189188399924543,0.21168578238956845
