,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_L,Thal_LP_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_pre_R,Olfactory_L,Thal_MGN_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_L,Hippocampus_L,Thal_MDm_L,Thal_MGN_R,Cuneus_R,Thal_PuL_R,OFCmed_R,Vermis_10,ACC_sub_R,ACC_sup_R,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R,Cingulate_Mid_R,Vermis_4_5,VTA_L,Red_N_L,Raphe_M,ACC_pre_L,Thal_VL_R,Cerebellum_Crus2_L,Cerebellum_9_R,Thal_MDm_R,Pallidum_R,Thal_PuM_L,N_Acc_L,Cerebellum_8_R,Rolandic_Oper_L
SN_pc_R,1.0,0.14620335657725098,0.33149598168983396,0.43953071267125027,0.24061689840769662,0.24379545056979565,0.13843313940791552,0.145246406188694,0.05751752568684457,0.40409067972689167,-0.00291616355837596,0.05503437381892238,0.05401586902502048,0.11492820294773592,0.23417248125338694,0.48294844838354506,0.3273871728642758,0.26382361176656344,0.02490213746548271,0.26349284057679634,0.5507608323913004,0.33740654170449424,0.41781007154640043,0.23217016347159972,0.1240318083790987,0.24175624756377642,0.2541345826390045,0.10389712792318995,0.25042227345794793,0.2475496688102657,0.20045712766270593,0.05442593390982754,0.07114465099584935,0.23188876394053112,0.3680515210636564,0.23186800321070677,0.24947407359984927,-0.1519178235516555,0.2751331677642973,0.47990602484176786,0.4193728579427557,0.2187343076379291,0.1543321864599814,0.11727810024740083,0.4362828856221173,-0.06997529893084507,0.14710786704357437,0.2731282702114807,0.11949112689213844,-0.09711638370796424,0.04604345286545299,0.4430511812085412,0.4997076237305459,0.034017895771793545,0.3241096988078886,-0.005861323801162439,0.16527254157578666,-0.06986026198303845,0.3102854515408222,0.4560618712491465,0.207572171937561,0.3412369051703859,-0.00819770440432602,0.49579194645680075,0.38098607214650754,0.3494617931630697,0.2220914451270843,0.27101490161395136,0.5954599996754945,-0.08744015119462552,0.32739377509030093,0.18158446972597142,0.22719216742016968,0.20293925913322952,0.09817083612004207,0.257650692698627,0.09692138399266102,0.40699403792948785,0.06514110596544564,-0.04283863065180175,0.5071782650835802,0.06177778535976861,0.1309832141410089,0.09082310079079828,0.0091845560615392,0.28436625003604116,0.10334717129511718,0.07205541550810812,0.2703588496116037,0.24776376300620667,-0.113478623721761,0.388810176435434,0.2561865542328144,0.06174301463520796,0.3385055787744319,0.09826081069098906,0.1614087822726204,0.1333172199822452,0.23999186193223368,-0.1162010413182731,0.38300629826416116,0.4716066504493783,0.4416221527157936,0.23562352813958473,0.23836822558888662,0.33511552618602236,0.2886419545006947,0.19431483495195953,0.5006730326102227,0.03609230280285491,0.20416551217165743,0.167982311385745,-0.07464249420842742,0.20576996280745624,0.2710035092062478,0.3250273231670712,0.2028957947987524,0.2921957999085521,0.2442155762922836,0.1692527047637538
Thal_MDl_L,0.14620335657725098,1.0,0.15346370220963582,0.4121308050754772,-0.43496420232647093,0.20529231901406106,0.5911693991407396,0.47952665598411925,-0.07970019989422857,0.014914345122134343,-0.334507426750167,0.4863052730983814,0.5613862978217486,0.40508217764164156,0.4668862972769749,0.21718938857443004,0.1179872742137645,0.1672886661014135,0.08077157809297716,0.3129660773494181,0.021294876972822157,0.0713355899143455,0.6176186629558228,0.44166224321170117,0.21579592328614997,0.24907663977027614,0.12514319716516728,0.31259830393956456,0.5107480791044716,0.6031797240235977,0.09084722454900744,0.03047113750798003,-0.12173357001429874,0.24056890860148453,0.292553348491927,0.23649382208472464,-0.02975699977179352,0.2610943674631698,0.20820063795990915,0.4762124637587809,0.23431264443614022,0.7499428943798577,0.06142412013684474,0.2526405206955582,0.2849468061350606,0.05818503727848299,-0.06505121906195582,0.4595659768477615,0.4762312749652992,0.672998994449622,0.7322011422723701,0.39958500855573936,-0.1094541938276642,-0.291987593875686,0.47708488200761406,-0.058497403907673606,0.07560357364028829,0.6014625393121705,0.6161061549631663,0.4414103395362217,0.3418292341024012,0.2510133433755217,-0.27814647211088767,0.5685803778517117,-0.018203397710845677,0.4080196449171323,0.2872260407375407,0.17444981689496752,0.46678400152645766,0.699870740205806,0.4707534260506765,-0.19297023677847502,0.7127914766718915,0.36704493369525854,-0.08450743936045821,0.1126496237439547,-0.11102736671410218,0.5535438459017359,0.1729787602775731,0.5293827897388377,0.42531058908873265,0.8064284458472255,0.4753983369866934,0.5796096631595561,-0.3553488175616452,-0.3683253645554035,0.3289891318791442,-0.1732804016489891,0.3555388931425838,0.5737315505263673,0.16221481210468877,0.20807238117374366,-0.05905027963139027,0.7118610838667495,0.23400669253815343,0.4169208119306503,-0.3856306530177097,-0.09663060845453149,0.00632988592900828,0.04819261821987278,0.3184529940193802,0.20422926664620303,0.41190807632388404,0.2586747902171782,0.20937690203762147,0.12581371809408806,0.010727211716998959,0.417287465786356,0.5023739699779848,0.23928228308165017,-0.13947789033613325,0.7960313111945336,0.14209468657250618,0.3092919879636727,0.6215801579346957,0.1752340964427706,0.384463447464901,0.0590576964303802,0.2682356398466113,-0.02357786337140639
OFCpost_R,0.33149598168983396,0.15346370220963582,1.0,0.32861622357416653,0.307505350009055,-0.012984604897424276,0.0762276473132979,-0.11144438634536867,0.004855909728374665,0.6823698612622752,-0.039180726889503664,0.4227109283293175,-0.03526707858451764,0.16516557285931777,-0.09519754835660875,0.7266440010819941,0.1533523651591219,0.30657125933681695,0.5064091672797116,-0.03386721435686349,0.14388675654494615,0.5817868638898007,0.5748067318852981,0.050715553549024336,-0.19635724576123437,0.5063791951162177,0.6420385172387801,0.07222378269527559,0.1853523142176519,0.2320227427062667,-0.1660692044637617,-0.10366007193948504,-0.10466663947208404,0.6902112776409132,0.18091107672748138,0.1478729189905964,-0.08607496351037021,0.08193480279630902,0.4221813421030003,0.43260241783619796,0.32315522680064346,0.3374291203963475,0.3673209391934473,0.24276259062527253,0.3452467044580044,-0.04293355372689218,0.2749029217211717,0.5173009956278414,0.1871732839063742,0.17141192280754533,-0.13592141339935515,0.3965519241726488,0.34880626106907736,0.07288195744516221,0.5395824022913398,0.4265439870619098,0.023640744932666418,-0.11629222051459544,0.2641379940053491,0.39503891809619146,-0.11389986944530707,0.5830365175655045,0.05501357331877308,0.060804338562182106,0.6053543769693785,0.24227735619322732,0.2954193398258457,0.39548146682943136,0.3381354026917901,0.00931328751545293,0.4348624111781857,0.44271378742127293,-0.09561324135547346,0.2998764030349961,0.3372861933962122,0.096226158598592,0.22741549876132164,0.35459347140000247,-0.029947137975985198,-0.004634236673511065,0.6559106862567372,0.05161641764044834,-0.012832771960548703,0.0703530489835909,0.21714106566797564,0.39131038155950176,-0.027646818337219638,0.08692159440806292,0.3366364627512704,0.07159415500904033,-0.3655953768533445,0.5668786985361999,0.5574428781708313,-0.05163132673921331,0.10725195845212686,0.1303918842906786,0.36585926365807764,0.073623373983436,0.6284149035324477,-0.23994409125376442,0.1825859600511904,0.49867619377123434,0.2898792946055884,0.3145630198426583,0.15830427475081085,0.08431470808604039,0.009340823279448145,0.2456833998918612,0.27577358697799953,0.19935822410078724,0.38426494093954605,0.37141017421979555,-0.11843076661644467,0.08314660531565131,0.16988214281855035,0.5809759290228736,0.423070744298633,0.6067138806845824,-0.04493999031287595,0.27067702815967326
Temporal_Sup_R,0.43953071267125027,0.4121308050754772,0.32861622357416653,1.0,0.10447592530460026,0.6919131885923594,0.14500094629469462,0.006866979649135333,0.5416174980863802,0.34118206471180146,0.267583362361085,0.3308604795148961,0.2852294912659799,0.10601709980310865,0.4814231733505494,0.5920796435070655,0.5736813384818501,0.5667535328007275,0.1948500371938137,0.21523483251133188,0.4165432048345769,0.523560948168659,0.7624091557447719,0.19772537774042803,0.14859469064179934,0.7298490416649503,0.4991753200625424,-0.1621990311737577,0.27798353259138614,0.4197752752142402,0.28286745781244527,0.07258541867399568,0.06574223236816522,0.5295076180729749,0.489311156342082,0.40149401653877165,0.5305880523450611,0.1321022479265385,0.5993352004550869,0.742303866645345,0.6955059001827987,0.36023898216852374,0.2972111554045775,0.2928846248764911,0.8235511571225252,0.026441780450467578,0.2773136111399104,0.5607584775861916,0.00800814228469509,0.40895599124710036,0.19608761449715859,0.7397465173743542,0.34832852857516866,0.0983369646563768,0.7003333938987345,0.2364163757738966,0.5489391515956635,0.24417078328499942,0.3951856715209755,0.7472337931357526,0.3831712506746065,0.45508957723963295,0.1468914465167367,0.21789627433762218,0.3830319970619298,0.8347881272099192,0.4853393343082656,0.5480121657770439,0.6247239623316448,0.31064813735110414,0.7403673549156613,0.17996991710702057,0.3320942131279212,0.39017673408592024,0.29773245006598714,0.663774670215932,0.5597417576382903,0.4230462008665573,0.3314137670595654,0.12931996683472644,0.6183088250377555,0.31748276145034854,0.2231673564994904,0.2497518172586645,0.20884313586677075,0.1221975431340125,0.4404319922542947,0.2523838503545385,0.4978350482986529,0.3928081837878429,-0.04801880225946248,0.6896994986580355,0.4282804298523673,0.16050759008312268,0.4119104371328543,-0.01972269086232386,-0.014361282966159853,0.09484035784644979,0.36747565020788725,0.2405686461385303,0.6371885553187416,0.570690424480751,0.6133220732025543,0.6277550823767127,0.41441532725768376,0.724596894483291,0.4484909879062802,0.24367885065326814,0.5247722132592628,0.4270328156159214,0.37416409924857197,0.4726068783335007,0.17955417435320073,0.5774127574122487,0.5308983865740833,0.5475725603709004,0.3976153528475822,0.3821821369413745,0.5548005927873025,0.4367895807406937
OFClat_L,0.24061689840769662,-0.43496420232647093,0.307505350009055,0.10447592530460026,1.0,0.33850903041013874,-0.3966020141697541,-0.3852317561735277,0.10440320108411272,0.07897181926557484,0.37858513682575196,-0.27118375542804585,-0.6258533167115456,-0.43613713135444443,-0.3337499752334481,0.4039256419493709,0.22434570339381024,0.42628480616736414,0.0766860399646689,-0.3495887200299662,0.5174836081223995,0.4521539823048563,-0.04127117120062547,-0.3913235356470684,-0.16788296052930418,0.3350654976001682,0.322445044834076,-0.3524246944829428,-0.29014974755757034,-0.3698699135479606,-0.09154897248922603,-0.016333681909515497,0.1636666224814339,0.4125280254216495,-0.30974973228887437,0.3558305665885026,-0.02035001625942251,-0.06998570192914882,-0.1291059404381098,0.10714691138702352,0.29737235807805346,-0.15618954117972547,0.41637085228708387,0.2528766406686944,0.18313193093128752,-0.2047870895433032,0.7250183950772754,0.26159330681386483,-0.4357370611110962,-0.2959799699701836,-0.46398610101185167,0.1191369144432895,0.6737693331767703,0.6148659117511083,0.054001973085028555,0.17413823555112173,-0.03127956113402866,-0.6539588991976488,-0.30956044342511724,0.05230272751660623,-0.1333139918448926,0.389180108735843,0.6691959653335334,-0.20274362478596678,0.2800472419689787,0.10425263983320662,0.10514818352364608,0.24466587727571418,0.20394246738505575,-0.343555760520561,0.034389041873063034,0.6718783983297086,-0.39216366268439495,0.12403741795144167,0.5969190173612915,0.18763665580995828,0.3431699376985204,-0.38550313306382816,-0.0939856951073945,-0.6533982987820557,0.31084250808292463,-0.7464692268477295,-0.4818859405860349,-0.5648193822562305,0.5221729354049182,0.7303378224157868,-0.21130461492361627,0.6438693389352462,-0.139552576755888,-0.32920704072811574,-0.3907200514744266,0.3325821567262001,0.5925654316285727,-0.743349446359596,-0.23634605959198868,-0.3717500229045369,0.8656827354942407,0.3763521469333084,0.5564690298363583,-0.3049146870009774,0.05587609544293053,0.37936207610686995,-0.05666729472981998,0.33093013794519033,0.32120823093702544,0.24543436858222925,0.3936659261548473,-0.18564296234925723,-0.2235576756208879,0.19495612965557318,0.5376917293799404,-0.20075288135840622,-0.11816426237851387,-0.04326788393935405,-0.44622796545408966,0.32844876161395353,-0.07670225941050407,0.5618955781314775,-0.06892205783564355,0.5381484997142717
Heschl_R,0.24379545056979565,0.20529231901406106,-0.012984604897424276,0.6919131885923594,0.33850903041013874,1.0,-0.11648143519380838,-0.06442566903266696,0.5752046617609888,-0.1520022646468217,0.46410354398946224,-0.17874126059937553,-0.03820709082320496,-0.34344979815641924,0.39219768049499015,0.3929060225309861,0.532333639559986,0.5238039724962794,-0.24352376817521185,-0.05132044129321177,0.4781507593899718,0.40581804074232475,0.4495114550782295,-0.11498125302283797,0.24367373959941763,0.6237067987168483,0.13237425396827573,-0.4311491488131004,-0.09666008508998533,-0.03274704109258228,0.27725912645035417,0.14843634093058702,0.23262789826777844,0.3207783939520329,0.07298523835474127,0.6095301637375142,0.5384891992577355,0.05003886452781665,0.08060044857582604,0.3976699083289269,0.5393066443253215,0.04350347301561579,0.34463612205242283,0.3504462541482541,0.5971990435274764,0.06394530885578376,0.5136678556008452,0.36792041662062425,-0.40844621650411755,0.2827922571949718,0.18173458390903643,0.4543311068103448,0.37221840767211306,0.4188771367716515,0.3059717545134152,-0.04042424282266151,0.4788104904900595,0.11502809205410117,-0.03783733677838032,0.47488599970862555,0.3873586958676978,0.44558897614748477,0.5121387439672771,0.14602766541653686,-0.07967453173676198,0.6864265600972368,0.3167873504117965,0.30043748261035313,0.44419468641780263,0.12853448842499568,0.4032092900273542,0.26708718173094037,0.25979894932970693,0.31375579426101746,0.3960985417096865,0.5358331778898674,0.532100938932263,-0.06700347375816254,0.3967667170141563,-0.18404082959617704,0.3425512695996843,-0.038327997733833025,-0.030336779885669976,-0.08816314439842544,0.3005604743974548,0.043909803140883726,0.3971501670238853,0.5239166115817018,0.09751085512859975,0.13002326497786573,-0.0504879067101479,0.40408391388278797,0.383268839963621,-0.1547013737822785,0.08388364378288206,-0.341666221719032,0.1406858141733384,0.3134935925561468,0.30543129269622415,0.3256214383370071,0.45215624744079697,0.3679580147495221,0.26561722097384066,0.5465178512319877,0.4071603957519584,0.6845575171189631,0.5803568216044038,0.16605964450606914,0.2879331966113403,0.5205557234792804,0.3577177851287986,0.235288174644527,0.3757619700722874,0.5537626201266611,0.13639427895173492,0.20869752354269752,0.07810256800650872,0.2742104046527993,0.6179385315215716,0.5459353499056164
Cuneus_L,0.13843313940791552,0.5911693991407396,0.0762276473132979,0.14500094629469462,-0.3966020141697541,-0.11648143519380838,1.0,0.6969563456540518,-0.4231714555391915,0.08465568663714948,-0.4570936582319079,0.19092119889418774,0.5009890523797681,0.7139578203047661,0.4207948037150076,-0.0004634578853568842,0.26578353572437075,-0.05321779704834075,0.0020573090834514695,0.5164131409574749,-0.19083772015916686,-0.33103849991495266,0.2166001850012862,0.6706041297763049,0.40580206547853037,-0.25061365621136467,-0.1593881126090504,0.6724692915596818,0.860576410739669,0.7782393878696363,0.4253873336795512,-0.13444908753376966,-0.221289573243782,-0.024489938848262484,0.39498312488717124,-0.09599907351967646,0.0003351615577469002,0.11176918365586737,0.20224468886938696,0.3943089134650165,0.08182568013357748,0.5510860119421486,0.1302271240763845,-0.15594479062178548,0.13642034384229762,-0.10835883754081045,-0.4805993652084398,0.23094944686951335,0.8193186191938829,0.30159090404312194,0.7592427138480071,0.2941345361716705,-0.3365944923444693,-0.5152195060752365,0.12718191645806007,-0.2504163089634376,0.07340996869765841,0.6447264670486822,0.7626823500138421,0.24313935907728862,0.608742093871452,-0.03162896804269503,-0.6011044219687357,0.5913960446798532,0.04010445493155363,0.1502118605850485,0.4449692086464736,-0.1680184283933941,0.31030342483839285,0.45001721454415405,0.11885713156578154,-0.4751030631732869,0.4698437040745885,0.5598464053552292,-0.5973902954163205,0.19366654770946715,-0.5132340841945341,0.7338989523338677,0.2513820827660161,0.6854359822738783,0.007080214647920098,0.695998128272227,0.5661855761341652,0.8028470209927426,-0.7126302059625481,-0.20506020823816898,0.3172794251799232,-0.5562595546424265,0.13719844179800353,0.8749781960781903,0.3298350223304793,-0.13078226728189316,-0.23819816631548651,0.8100099382153129,0.41904095163017585,0.5525368760423208,-0.3599366300280523,-0.01780012881528728,0.005379506249370757,-0.1418222489282163,0.4752895297625369,0.174206491334897,0.47441723210552567,-0.2466840560207754,-0.12301692797996494,0.0649902703672712,0.024246831792378732,0.25772238732587494,0.4222225729096092,-0.24630231306374892,-0.5216643962525069,0.518490783670471,-0.04447818915708215,0.08580975007061035,0.5157840819275211,-0.1689550567758044,0.03225493133864684,-0.08644232660848508,0.0020818207211276405,-0.1195477402998823
Occipital_Inf_R,0.145246406188694,0.47952665598411925,-0.11144438634536867,0.006866979649135333,-0.3852317561735277,-0.06442566903266696,0.6969563456540518,1.0,-0.541018861424318,-0.19855741594598258,-0.6627565273250137,-0.002669794643195864,0.46479471491742347,0.42143318040081024,0.4249672355475595,-0.08227326942008727,0.13612481620785188,-0.08686672494797418,-0.19057689077913464,0.434687939309223,-0.06660325388179457,-0.261946424803222,0.08927908419692289,0.5509241833931066,0.5654862024253746,-0.33726659980927515,-0.44612082351097293,0.5920021566105517,0.6193764103761233,0.49888847003395664,0.43162183677873794,0.03575744652926238,-0.20558042352383019,-0.19436978522666634,0.1295618768599428,-0.12051580189619059,-0.09833649364111403,-0.01751456393745952,-0.10107215179704095,0.16311809203205843,0.0328324659346203,0.4453092089139424,-0.10738611194272879,-0.21524332705161686,5.545312709863947e-05,0.0068488840079167996,-0.4307352567671223,0.08815529998155192,0.6182266546982271,0.22341760521828558,0.6839501802488747,0.05263308380627126,-0.39458388688619783,-0.25040421068916013,-0.10816085952561869,-0.3638446406503267,-0.14003782115080166,0.5001559986123015,0.5605912318215162,0.10158678841025821,0.5210396871219648,-0.06970310973702898,-0.4784560590138563,0.7086442808533375,-0.23076113605651968,-0.06892385241576525,0.2561538957830953,-0.262397351555169,0.1408003883083667,0.37664741442759375,-0.012674121508436753,-0.4197277459617723,0.6026585851026497,0.3106743889983394,-0.5554124221034216,0.007517785461136347,-0.4164190933042577,0.46584033754117127,0.10703952060563154,0.6255229124281241,-0.09661485009911706,0.5558139133073009,0.594878261264317,0.5896911399612773,-0.6738241597474014,-0.3199252368228329,0.2510466251533108,-0.3349385844597322,-0.11031322110198534,0.711137097850341,0.3153766752181135,-0.29981379610653985,-0.36180553781540997,0.7171463706643301,0.18061516361836769,0.5579833074725842,-0.3581876141561171,-0.04527380962600603,-0.08291384716579561,0.10660166681548695,0.2546392306520198,0.02777922278672908,0.24810646373672382,-0.20826881509858247,-0.0791984164836656,-0.06406206921004318,0.028481731252179766,0.2620510901111748,0.37787396173385535,-0.263333402927012,-0.3493737599574797,0.3509735153579365,-0.09760974275522899,0.02323644783431645,0.3095434004945291,-0.29725121067170795,-0.0659598163566824,-0.2265147289019641,0.03960017431283834,-0.2572249995081603
Temporal_Inf_R,0.05751752568684457,-0.07970019989422857,0.004855909728374665,0.5416174980863802,0.10440320108411272,0.5752046617609888,-0.4231714555391915,-0.541018861424318,1.0,0.06697123596507767,0.7299051178106912,-0.0015023285291628859,0.008930276430353554,-0.3965370866738852,0.27039173611609235,0.2466368715598104,0.23343327512623366,0.23600768504244404,-0.07295043723553515,-0.14163656105500486,0.2595648250666824,0.4057201343346778,0.2937743330490562,-0.2909500929315929,-0.019883340901471893,0.6500932637542621,0.326766044446045,-0.6122117993997851,-0.36784680897517374,-0.2547573493657903,0.09792896971688465,0.13001581345450855,0.21895441039806623,0.2279385940728825,0.16841308521873183,0.338462972487241,0.7150236979915595,-0.02122716109537796,0.3490575643366535,0.09675812885158523,0.3223808527168194,-0.2953425660008739,0.08874109013616198,0.22559857164108013,0.34658390593467203,0.20024197671416183,0.33275779416222506,0.051179682387610566,-0.6042086157304654,0.1900260850037684,-0.23962739402154673,0.24081079840912908,0.23023484251914458,0.30933366606454177,0.2941433781177994,0.2097865144122208,0.6364035818626385,0.03411433615611033,-0.3354584563333565,0.3699566183378505,0.07353016130469475,0.21477420925123158,0.407465308077712,-0.33954593549809864,0.027703707809340727,0.4688578402960691,0.06335215669962062,0.30530690784537057,0.08126607724121956,-0.06580665465250382,0.3086530402330328,0.2595760644312239,-0.06980216271017509,-0.13238124603476484,0.4595950957571146,0.3972433557285429,0.7901728500739881,-0.1965786311182213,0.32673432177123246,-0.24683270255105363,0.21215462220601458,-0.06080664787894771,-0.21515080596732755,-0.1603865199468276,0.5244673655458849,-0.015064690135683085,0.28785914384374245,0.3901333569749138,0.1624791246287662,-0.20075669479989355,-0.09858895525402098,0.421233780892181,0.35451140806607445,-0.28052637143755055,0.0744193538954025,-0.4417649119472638,-0.013139633133851664,0.1227436271316869,0.09620822982082373,0.5214078512878592,0.17432378646268212,0.07077221074841532,0.040258176269388324,0.48089638167485216,0.2504892580518711,0.5060654842751711,0.3032677602304779,-0.04754167487854742,0.14496869571970944,0.49282304837899016,0.3716038722022856,-0.04934038923896248,0.4389710646740144,0.5402142143168577,0.15444985582570117,0.264784503046271,0.16888710165324516,0.08883378901465461,0.6253387221210117,0.295488380616321
SN_pr_R,0.40409067972689167,0.014914345122134343,0.6823698612622752,0.34118206471180146,0.07897181926557484,-0.1520022646468217,0.08465568663714948,-0.19855741594598258,0.06697123596507767,1.0,0.07753636165082747,0.6321749157650631,0.22445541247654033,0.42133433336772785,-0.07055305493430046,0.4329065072725349,0.22600807522984862,0.2982635781794181,0.6786232026453557,0.1994097564623442,-0.06869474411769799,0.39557880868778805,0.41451724317076694,0.2374753903496585,-0.1597481153621778,0.39164171825522803,0.6198737818357547,0.17128898042532928,0.29579705187801075,0.40370765016123716,0.013986163814744795,0.06404594538862703,-0.19316826336055765,0.5396906831386015,0.44524232080941717,0.00878542326185283,0.06392838299133811,0.3209143640502251,0.7156450696350017,0.48995460856056133,0.41225413744357997,0.19652392894433826,0.31105963257093794,0.26510393117674713,0.40690457589709006,0.021568581872329358,0.05243751528358025,0.4406569093629334,0.3135738504766733,0.1298910200626408,-0.2221437163043515,0.41818373188144065,0.31102969460590696,-0.05251966098206972,0.4823517758935737,0.5640240375271692,0.24265558102095958,-0.017177349864513657,0.4175525891060254,0.3969667923250872,-0.03932429974446991,0.3408300549261511,-0.22998084122397414,-0.12991750058123566,0.6803195169917272,0.2706252209193578,0.34894873802484355,0.5655764287790918,0.2803957478851724,0.06224221609830331,0.3741029537206791,0.21426144588434756,-0.2950812436113146,0.2656652286288216,0.19883444573277476,0.27648554323820357,0.182395656006734,0.4539554564749704,0.025622441453801933,0.0976456981896814,0.45158046280036857,0.12766902725341786,0.04412820762215185,0.1904594405117475,0.18670743751383062,0.28264289760262357,0.10740647474445747,-0.0977805985855384,0.6069657719883982,0.1204575072347698,-0.19969785344645932,0.5015665073559542,0.42213194170346385,-0.019084924119145922,0.4293560185589711,0.16840555888682165,0.16715365132558757,0.07046300201611837,0.4342331026411925,-0.1014766487804959,0.32668627994218064,0.49869349369029004,0.5052253487697836,0.17969554477990698,-0.012101662032130808,0.22880165781320727,0.04355883244105703,0.2254340925110481,0.247959607523182,0.04594321068304177,0.3974060967577557,0.33688607225785633,-0.173260455741498,0.10926253849011425,0.3315475885870051,0.48946040356795545,0.41134341600482954,0.4188847529137558,-0.047626719471946355,0.29612384376598716
