,Occipital_Mid_R,Vermis_6,Paracentral_Lobule_L,Rectus_L,Frontal_Med_Orb_R,ACC_pre_L,Rectus_R,Cerebellum_8_R,Thal_PuL_L,Frontal_Sup_Medial_L,Red_N_R,Thal_Re_L,Parietal_Inf_L,ACC_sub_L,Cerebellum_6_R,Thal_LP_R,Cerebellum_4_5_L,Thal_AV_L,Cingulate_Mid_L,Frontal_Inf_Tri_R,Occipital_Mid_L,Caudate_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_L,ACC_sup_R,Thal_PuM_R,ParaHippocampal_L,Thal_VPL_R,Precuneus_R,Paracentral_Lobule_R,OFCpost_R,SN_pc_R,Temporal_Mid_R,OFCpost_L,ParaHippocampal_R,Frontal_Inf_Oper_L,Cerebellum_10_L,Olfactory_R,OFCmed_R,Thal_VL_L,Cerebellum_6_L,Temporal_Pole_Mid_L,Thal_PuI_R,SupraMarginal_R,Vermis_8,Angular_R,Cuneus_L,Cingulate_Post_R,Cerebellum_9_L,Amygdala_L,Hippocampus_R,Thal_MDm_L,Rolandic_Oper_L,Temporal_Inf_L,Vermis_9,Cingulate_Mid_R,Thal_PuI_L,Thal_MGN_R,Cerebellum_Crus1_R,Thal_VA_L,OFCmed_L,Caudate_L,Heschl_R,Cerebellum_8_L,Raphe_M,Cerebellum_7b_R,Vermis_1_2,Occipital_Inf_R,Precentral_R,Thal_AV_R,Vermis_3,Heschl_L,Parietal_Sup_L,Cerebellum_Crus2_R,Supp_Motor_Area_R,Thal_LGN_L,Frontal_Sup_2_R,Pallidum_R,Occipital_Sup_R,Raphe_D,ACC_sup_L,Vermis_7,Frontal_Med_Orb_L,Thal_VPL_L,Postcentral_L,Cerebellum_10_R,OFClat_R,Frontal_Inf_Oper_R,SN_pr_R,Cerebellum_3_R,SupraMarginal_L,Putamen_L,Temporal_Sup_R,Temporal_Pole_Mid_R,Lingual_L,Cerebellum_Crus2_L,Occipital_Inf_L,SN_pr_L,Thal_MDl_R,Precuneus_L
Thal_PuM_R,-0.08855776343113764,-0.33135040586590875,-0.133649102641061,0.3901982661377118,0.4071296047111806,0.5970828293088647,0.45234917927298324,0.24858099153321167,0.20669038452712668,0.34052558723313187,-0.04681546087958919,0.3633746044555976,-0.49504257318231776,0.5194218690201955,-0.03024642112092925,0.675548994048568,0.10654741905552191,0.19347558049384975,0.016762999038545712,0.7211841898872731,-0.4067869268509553,0.7506359567643741,0.7464186910556335,0.4032120208042789,0.1722514389301765,1.0,0.6040429125351505,-0.32959244621255945,-0.29498719094303355,-0.40322566288426137,0.4150178859275311,0.32984022923135115,0.2954760746377046,0.4728835537161818,0.5534225993449448,0.009496260029140027,0.6928444445281717,0.4597163012398868,0.4811453926866288,0.2386461943849582,0.07737597679003753,-0.16071105930409377,0.721072911913302,-0.2205995284077878,0.17344259058623,-0.21529628967847184,-0.3975525584305779,0.2627815355696323,0.40340989793412935,0.19085953118411722,0.663741294784091,-0.22980841284459835,0.285502853000384,0.09275994034234997,-0.02140896034320265,0.2528957149348586,0.13379813571591598,-0.256082536999023,0.007539930581519512,0.7116879648841133,0.5709264177809946,0.4533521353411449,0.3752595401729039,0.21852860701360877,0.5069873323746965,-0.28455668080222374,0.3844151698759938,-0.3579563962042433,-0.15226602221304913,0.03167530491791185,-0.04383415112117357,-0.002148040507150341,-0.4164422119523477,0.11133258218015399,-0.2165714225493874,-0.45070401085258177,0.04580346486993477,0.8055833222780505,0.07844287360473169,0.64512216621993,0.48328172034031647,-0.31532838257978657,0.29899001853249874,0.0364971605831219,-0.3434157793621566,0.649622727385004,0.33849918555870373,0.34736544796231267,0.22186325960059958,-0.12582014352725807,-0.4328660989698189,0.8071686698308482,0.4521101121610076,-0.15307228590065317,-0.29721266482160336,-0.007355726089837018,-0.15092100234310793,0.52303604334196,-0.33501006379495396,-0.2951974823613711
ParaHippocampal_L,0.190578987528495,-0.09894265250805345,0.07050344816498855,0.5087194792200662,0.3477513023949152,0.6104102001123285,0.5386960288819131,0.28120708381074205,0.08006131199765022,0.4556881586002519,-0.06295488920899112,0.5403299428916956,-0.2951142916528374,0.5545009462272108,0.2207311635173182,0.3931270751771675,0.3217548116063938,0.4694120755085034,0.21996616244302775,0.6516828340485412,-0.3124057874899889,0.6657836183089375,0.7284178064799053,0.8468868775849266,0.3221804219283774,0.6040429125351505,1.0,-0.07941769452769526,-0.027936458594658764,-0.05508373739242084,0.6902112776409132,0.23188876394053112,0.269172051404314,0.6332298673772377,0.773917067680677,0.18837038624738361,0.727779390358363,0.4643720060830915,0.3830107043494607,0.381076573452288,0.37131084816725224,0.3084351923807256,0.5241646949918026,0.14655611280742564,0.23225613001007964,0.0013247441792345268,-0.024489938848262484,0.3061907519011307,0.6262032340777507,0.5254999189801652,0.8075366539266073,-0.006978568029946389,0.5992889825003297,0.6095045567569534,0.10900306531238711,0.2964177582215342,0.026742045577420187,-0.15019873777911277,-0.011705646021348732,0.6622264092321429,0.46181244224414797,0.760770214404273,0.3207783939520329,0.4207687094135528,0.5757531924834608,-0.16473271107465842,0.6807446408504488,-0.19436978522666634,0.17744528914997051,0.38330828393429994,0.09016462807194986,0.3339232886659303,-0.19497873477112354,-0.0712893554447254,-0.03994091259280555,-0.11612376933063405,0.30870715894277423,0.6966794447086305,-0.08591537486787171,0.2506785610003554,0.5691482355050671,-0.07826712374722745,0.26521309093901285,0.0707285172286406,-0.19681214918235396,0.7712587364237146,0.16653176948697734,0.4692447870182558,0.5396906831386015,0.12113504987792605,-0.13098897782419922,0.7633717181742606,0.5295076180729749,-0.04396886030983696,0.05516734826152486,0.18333000382262407,-0.005674936122743673,0.6623874669377635,-0.18607183587967072,-0.002524114630417241
Thal_VPL_R,0.33154218924052603,0.3521850721951264,0.4884249365064133,-0.38534600697992083,-0.361011264322801,-0.40148997626449207,-0.29371441517794783,0.2475551531111929,0.06327927682019649,0.24015086027877308,0.605218767175361,-0.24585171987368787,0.4940497554674357,-0.2220701695365796,0.16609962505108794,-0.12205389841934959,-0.016015200247340627,0.11866718887558177,0.3574668575970507,-0.15072061974407236,0.3736465944682961,-0.08764944575334174,-0.30102366870241276,-0.07851731446622885,0.07648278157089061,-0.32959244621255945,-0.07941769452769526,1.0,0.5389012933188685,0.4638745194301065,-0.13592141339935515,0.04604345286545299,0.2657759771375967,0.13064003628203275,-0.36264706880879344,0.1962719192009455,-0.16724358705012482,0.23751846294680756,-0.4526734198279934,0.5890868344161119,0.3341581047126254,0.25961251612260394,-0.5906923385479843,0.6082222293797942,-0.3324683647251164,0.6956241163579924,0.7592427138480071,0.17029442700731526,0.31557685435833693,0.0602015440415118,-0.11485342828254406,0.7482197395469088,-0.01701563396483498,0.18014807507544478,0.604351264186913,0.11316667344786814,0.670304663355666,0.6207987654930833,0.09475171397581285,-0.3421975391277133,-0.4875375129578812,0.2775119028849744,0.18173458390903643,0.4060786889388457,-0.061633057094955264,0.6692772509384806,0.008086206826983999,0.6839501802488747,0.4410690080466341,0.18356049107631003,0.4296634293437108,-0.13743358193874822,0.4102151818098781,0.1308749244225822,0.2868486838159432,0.7246405906281478,0.37707104544029835,-0.2952564743159353,-0.14374820019444898,-0.22071837486256482,0.04398245852128362,0.4635530923329466,-0.1874774633096019,0.8068700224662246,0.5237960478460689,-0.28380922989250285,-0.6419187294226056,0.23640045384681474,-0.2221437163043515,0.5809625151176616,0.6548639448983153,-0.15935686222411907,0.19608761449715859,0.17720691063188315,0.6099759655496396,0.22047250706442761,0.5282803945643488,-0.05322616354306083,0.8800949681547546,0.5952129675430424
Precuneus_R,0.3105167222133719,0.624020709372533,0.7832694359059342,-0.02506987434107741,-0.3050275667664515,-0.21320097551992515,0.20635134178753411,0.01384615611399945,-0.009953161301315424,0.4003539650899996,0.5315564136743322,0.10407002929792149,0.8179182798280906,-0.18588183774986022,0.276629368351003,-0.11533465285969637,0.06368312613061561,0.2906705624487422,0.742792817365406,-0.09899354787936483,0.16467815604899563,-0.15892489858646605,-0.20272398642366898,-0.01789499936545603,0.32245255925839944,-0.29498719094303355,-0.027936458594658764,0.5389012933188685,1.0,0.7765947093871555,0.10031826899056927,0.3110631879719467,0.2358811457614483,0.036105800494189905,-0.1487459198496643,0.4300941107433783,0.06752811317674945,0.04201813169540493,-0.11271344022175642,0.44554718859799,0.22570680478361915,0.03868736581676119,-0.4596710925769287,0.7795336197861571,-0.30481031511576046,0.7997653602406403,0.7448075310178189,0.3964160750084958,0.3032056793883256,0.3395282356890715,-0.11667901462538917,0.52271816949199,0.029752935393780204,0.07779992760424866,0.3493970110908781,0.431424745302855,0.22887041796675733,0.5345624444339557,0.28850293285606426,-0.423416545978999,-0.20074210531074513,0.28162140534474445,0.034235883284821245,0.08626537251104967,-0.20733006030478618,0.4905603262155629,-0.10437265733354975,0.5778296072869537,0.7057461287497827,0.14816711399663465,0.5576703413351165,-0.11934520187047508,0.6325171111764877,-0.12203509627191644,0.6994102908957162,0.5879383321281165,0.6956275592716812,-0.07852733067782824,-0.19956664608842098,-0.04810182212985485,0.0718910530571471,0.4224055137318075,-0.21603480141090362,0.43956016418996935,0.8124973967940372,-0.0752328413625076,-0.19307723773189228,0.2515474322756892,0.2922674780558656,0.6013747554694252,0.8233359106497425,-0.11875166361371825,0.333429386186057,-0.06361173138668816,0.6205612658346836,-0.29808085084115915,0.002754430726430929,0.029983875299062587,0.5555556538486618,0.9227664764704548
Paracentral_Lobule_R,0.36829019030737126,0.23330988684820017,0.788256261872829,0.12440258306270637,-0.5267443258248838,-0.26633660556633343,0.2816176854761695,-0.23700650705595575,-0.10262677807605901,0.2782636015157063,0.3001768669091261,0.3265494032817487,0.8667118715980129,-0.39507064753800564,0.04361836383686434,-0.31144864233731057,-0.25630027797999544,0.5566876106709208,0.4107943634699111,-0.2397642559880728,0.20641038356826713,-0.2948271316170943,-0.293285804837396,-0.1305296841233622,0.48694674704743385,-0.40322566288426137,-0.05508373739242084,0.4638745194301065,0.7765947093871555,1.0,0.16516557285931777,0.11492820294773592,0.01293516627284018,0.14504277839239144,-0.2743447816161586,0.1985694585342444,-0.011769144836982534,0.01110751389171003,-0.1476798894889343,0.44160416712632183,-0.125824285456272,0.00014401285992318057,-0.3686643500612698,0.8322525124968041,-0.4208545352225136,0.6224958046184698,0.7139578203047661,-0.032904181646572356,0.13861812262555867,0.41390283870587147,-0.24548764349392777,0.6327538084308524,-0.1155559545631658,0.00874192198347418,0.12090780796411756,0.04878388382206224,0.10696965808321628,0.5494419739782117,-0.04623728369059198,-0.5691327222388497,-0.33236287302790457,0.21691340215155336,-0.34344979815641924,-0.035917642938242886,-0.3449279721108937,0.2772201221943815,-0.15558671250691533,0.42143318040081024,0.6802803335286886,0.24311799381736493,0.1525298614945731,-0.04299199282884058,0.6969475112779908,-0.42631335603741427,0.6514956078485342,0.6414086822329053,0.5819849230521046,-0.060105271332161286,-0.2705221965114646,-0.39664212692441286,-0.053238210105436244,0.09447539777004668,-0.5053511455988616,0.277170690583101,0.7848862043275397,0.020495986060324878,-0.15761516641906076,0.06478489772601473,0.42133433336772785,0.40136715513485044,0.6491038861502627,-0.16640959260320526,0.10601709980310865,-0.17298116206043743,0.28094780097431477,-0.3347359102945536,-0.15408175848886174,-0.13271902058354199,0.4217830744283206,0.8432270849531233
OFCpost_R,0.16580091214880746,-0.1660692044637617,0.35459347140000247,0.4265439870619098,0.07288195744516221,0.38426494093954605,0.6053543769693785,-0.04493999031287595,-0.10366007193948504,0.3965519241726488,0.060804338562182106,0.5064091672797116,0.005329009614065654,0.2336773365834394,0.023640744932666418,0.15830427475081085,0.06232588196317131,0.4227109283293175,0.1825859600511904,0.3834243788833961,-0.3655953768533445,0.3145630198426583,0.5817868638898007,0.6284149035324477,0.3366364627512704,0.4150178859275311,0.6902112776409132,-0.13592141339935515,0.10031826899056927,0.16516557285931777,1.0,0.33149598168983396,0.11472826200298741,0.7354292061911382,0.5574428781708313,0.15751553317614447,0.5668786985361999,0.4226113500994708,0.39131038155950176,0.3374291203963475,0.005886213375684887,0.09143479801266645,0.34865729163433173,0.2320227427062667,-0.039180726889503664,0.11440755606294446,0.0762276473132979,0.10461711899495009,0.39503891809619146,0.4221813421030003,0.5063791951162177,0.05161641764044834,0.27067702815967326,0.3673209391934473,-0.09519754835660875,0.08431470808604039,-0.09561324135547346,-0.012832771960548703,-0.08607496351037021,0.2749029217211717,0.44271378742127293,0.5173009956278414,-0.012984604897424276,0.13806305368246727,0.19935822410078724,-0.19074752390645558,0.24276259062527253,-0.11144438634536867,0.20934191847715436,0.08193480279630902,-0.06840594972200766,0.0636514993529121,0.07222378269527559,-0.2657723247660433,0.10725195845212686,-0.004634236673511065,0.2898792946055884,0.5809759290228736,-0.10466663947208404,0.14388675654494615,0.30657125933681695,-0.19635724576123437,0.002227688996502065,-0.001207772737028509,0.050715553549024336,0.6420385172387801,0.2641382895910875,0.24227735619322732,0.6823698612622752,0.13810875515373236,-0.018900845183883054,0.5313751112835587,0.32861622357416653,-0.23994409125376442,-0.11389986944530707,-0.11843076661644467,-0.27783292421789674,0.5830365175655045,-0.10322622250757277,0.1853523142176519
SN_pc_R,0.08808269731495656,0.20045712766270593,0.40699403792948785,-0.005861323801162439,0.034017895771793545,0.20416551217165743,0.38098607214650754,0.2442155762922836,0.05442593390982754,0.4430511812085412,0.49579194645680075,0.02490213746548271,0.13050715103568772,0.25945082378673856,0.16527254157578666,0.23836822558888662,0.20148832728335803,0.05503437381892238,0.38300629826416116,0.3596095734562866,-0.113478623721761,0.23562352813958473,0.33740654170449424,0.23999186193223368,0.2703588496116037,0.32984022923135115,0.23188876394053112,0.04604345286545299,0.3110631879719467,0.11492820294773592,0.33149598168983396,1.0,0.30558385621918777,0.3135471170196521,0.2561865542328144,0.3129875875791127,0.388810176435434,0.2684768373788819,0.28436625003604116,0.2187343076379291,0.24068929416785362,-0.06627618278578024,0.0993970679595957,0.2475496688102657,-0.00291616355837596,0.30057762827849493,0.13843313940791552,0.31393260878460816,0.4560618712491465,0.2751331677642973,0.24175624756377642,0.06177778535976861,0.1692527047637538,0.1543321864599814,0.23417248125338694,0.33511552618602236,0.22719216742016968,0.1309832141410089,0.24947407359984927,0.14710786704357437,0.18158446972597142,0.2731282702114807,0.24379545056979565,0.31834422144109537,0.03609230280285491,0.18170571414081196,0.11727810024740083,0.145246406188694,0.3148578654827175,-0.1519178235516555,0.36430293221259713,-0.040661502198775894,0.10389712792318995,0.13595550932013675,0.3385055787744319,-0.04283863065180175,0.4416221527157936,0.3250273231670712,0.07114465099584935,0.5507608323913004,0.26382361176656344,0.1240318083790987,0.03699652477369972,0.2210262300058737,0.23217016347159972,0.2541345826390045,0.14883449822728292,0.3494617931630697,0.40409067972689167,0.3458571550455287,0.17931171765171475,0.2954448623883446,0.43953071267125027,-0.1162010413182731,0.207572171937561,-0.07464249420842742,-0.05613230603031474,0.3412369051703859,0.16504052140776473,0.25042227345794793
Temporal_Mid_R,-0.07350780089115314,0.26796119990744943,0.31653500967647513,0.11911932063061416,0.12272012763224051,0.21316191401257498,0.1305267800640804,0.6560966009617991,0.05250518622153774,0.5341480900849376,0.18494609951976906,-0.054967740888178865,0.08905815238143328,0.07261374530713526,0.5634371624901047,0.3103823165738031,0.1261784994718191,0.1633883102000057,0.4635279547469113,0.562229236107846,0.03388892085253766,0.5458645408443474,0.3860297255936821,0.10584564833257029,0.27774344551245955,0.2954760746377046,0.269172051404314,0.2657759771375967,0.2358811457614483,0.01293516627284018,0.11472826200298741,0.30558385621918777,1.0,0.17571005626326028,0.19905765928802396,0.19213923339282615,0.5023961186287839,0.5737342844703499,-0.0707547506749298,0.1741236418892705,0.36429322077566134,0.025373852239151604,0.12063569339090906,0.2949375827502993,0.27512006546705237,0.26879072075843996,0.11016994874605673,0.5589140952135777,0.6283029159529381,0.46765803647999826,0.6151256748907139,0.4017901632198394,0.19752422581150172,0.09957923864770467,0.5698207179039378,0.5803921748800588,0.39891238133424556,0.26395622450486267,0.6680025357533356,0.12458435184867903,0.10992523622221333,0.3128077143502188,0.6844324212128468,0.49290133730872165,0.4081229095915427,0.31500055306775915,0.08600500551402417,0.034603202856589715,0.12705791542795308,-0.054094749808172,0.5065033795271364,0.010574549452628139,-0.21579262802965132,0.6031496482068186,0.2895921194012527,0.17954578023719256,0.38647312358864444,0.31882684937851147,0.11664889636984221,0.3507638842084156,0.3352355991201773,0.1647221620538749,0.08865043786334607,0.2594629044611857,0.12481458288220319,0.29313904403599067,0.031129676454046396,0.6765326044059428,0.0884512885744365,0.2867889701283279,0.1649866367406497,0.4817614819336967,0.8621096923991949,0.459307288460107,0.36790629574918726,0.2633362164549731,0.18202195221960016,0.3033956311668732,0.09172932907888283,0.18326152160027323
OFCpost_L,0.16522329834111368,-0.2216828909554766,0.3170728388125722,0.31406377097628824,-0.04852863536194893,0.3410320770372425,0.5250098198939642,0.1139423588362293,0.03156143841115919,0.4323520718121408,0.19160924876888777,0.4077466336150475,-0.023499632690748284,0.19473360035315507,-0.040935880516679166,0.22138025547783377,-0.04932401471572257,0.50524648838372,0.11781410567014435,0.49559045833372883,-0.2062742725588203,0.4419844442999684,0.5906281682089579,0.47825420843012845,0.3866845714669705,0.4728835537161818,0.6332298673772377,0.13064003628203275,0.036105800494189905,0.14504277839239144,0.7354292061911382,0.3135471170196521,0.17571005626326028,1.0,0.3924105914342679,0.10236177459678779,0.5503104511080544,0.5544770362778388,0.21007740145364934,0.5620022633258902,0.05278077952424481,0.08888091800383288,0.3243307242691248,0.2797135618344605,-0.19127127766018254,0.1660876817631416,0.14618453104529738,0.031440275248882064,0.48757251160692205,0.414217624658973,0.45297577881177614,0.2801074937016709,0.2179767014858702,0.2251016186208787,0.1234451735492725,0.06631725513917108,0.2554915023490042,0.1451889053481575,-0.17635536191885853,0.22587209195512667,0.24098541527738818,0.5438336629062571,0.043762170862125825,0.33910079046386543,0.30475113928043623,0.04190871315473991,0.32766909100366076,0.04857733162360473,0.24426739597951805,0.12144016427706926,-0.04178354806916738,-0.044035769274056315,0.07815112845443263,-0.14678871868373836,0.0427482116776258,0.15844262494438716,0.31449389850894627,0.5877317256643227,-0.11575901329780307,0.12559866852921006,0.4041444039303489,-0.12413775417309719,-0.06627752110992852,0.3012768120202925,0.10536177790228572,0.5678616520787615,0.09492788600860491,0.3695317129971419,0.4268426851388198,0.2870055918234174,-0.015281272484275604,0.617289272853471,0.3664593417937694,-0.11490328713964788,-0.07868055760234312,0.02543608202055338,-0.044983926838090105,0.37645241842288935,0.08051991853190517,0.151959320313514
ParaHippocampal_R,0.10311245847883846,0.12854292163330935,-0.1047060567127241,0.29105321480120955,0.31314344186403975,0.5359680564278473,0.3888655029551769,0.29745150724582986,-0.03456437908584154,0.4056238733094384,-0.13467802893425668,0.3029695717700104,-0.36008401710784094,0.5450054822290265,0.357604948874531,0.4018922316870266,0.6476099776785402,0.1667390588841499,0.26655323294737726,0.5947792190624903,-0.34670379883910396,0.41961756586485316,0.5831736865032018,0.7567782577689933,0.2674626241181515,0.5534225993449448,0.773917067680677,-0.36264706880879344,-0.1487459198496643,-0.2743447816161586,0.5574428781708313,0.2561865542328144,0.19905765928802396,0.3924105914342679,1.0,0.3441157060243935,0.5757853920745658,0.21744903501719312,0.45035988120801335,0.04220155922774707,0.46669437767554717,0.2618677980434028,0.4780725917606432,-0.15781432817191046,0.5313416599332766,-0.23682785613395663,-0.23819816631548651,0.4354981180867668,0.42854101387845916,0.3100011354759797,0.71617956574296,-0.3252169208849466,0.6062475577970592,0.5370494029952757,-0.027138073225191475,0.42021382000384305,-0.2409802296553806,-0.3833224942948983,0.15455679222572713,0.6443633964136039,0.4961894607135488,0.46044975848009617,0.383268839963621,0.2803201874539369,0.5126538575775819,-0.24043070281287504,0.6172818040786459,-0.36180553781540997,0.09125502063585951,0.1881462287658907,0.245655869391322,0.3650902150412959,-0.3914603302326359,0.11974513737923285,0.050236026081085385,-0.38263373233735976,0.19682038643345606,0.5404059001710384,0.09671418768027293,0.436329655890766,0.4316359854328354,0.10537274689938321,0.20810660124212485,-0.16347308233842872,-0.23720402942688282,0.5721332282544904,0.40221167997794754,0.415021537124275,0.42213194170346385,0.05545617050728125,-0.15182289080776082,0.5929863046682948,0.4282804298523673,-0.09361399768633626,0.12359074907906145,0.25696605479232437,-0.07680071934677235,0.6172886839889679,-0.33276170303937297,-0.1934948961225783
Frontal_Inf_Oper_L,0.21019223603790285,0.5225629491126856,0.2939051189690989,-0.10260694710697706,-0.059237208514456734,0.15914386323835325,0.11723009199061409,0.1815747294520491,-0.05060666367445159,0.7059925906877457,0.17484063362479618,-0.0161725953266877,0.31120884549848116,0.2900354657801135,0.4389582567216539,0.09061483620985211,0.5940446377953695,0.06350910421026652,0.7667225016182057,0.27213057942895724,0.032745891974769355,-0.01718504396839729,0.05157670215196216,0.3362527111778911,0.46744807469857,0.009496260029140027,0.18837038624738361,0.1962719192009455,0.4300941107433783,0.1985694585342444,0.15751553317614447,0.3129875875791127,0.19213923339282615,0.10236177459678779,0.3441157060243935,1.0,0.18517764598968225,0.07709292118752827,0.11835076706663311,0.23304313750981578,0.48714647605601485,0.17995560485265175,-0.09300924448026515,0.28212833334607773,0.312668770211887,0.2249145046446779,0.23675118883011162,0.6013950427896904,0.3258950026761106,0.24187226653288135,0.2330818032299035,0.0073710917665056235,0.6838647860420887,0.4587203841840484,0.17469832113273764,0.6792755314308873,-0.10614007181197085,0.07554413880516574,0.3353302510775487,0.10276492916068286,-0.033238386131459956,0.4725167088297468,0.41333635929255763,0.2342745138299744,0.057091872913058075,0.18057936101423544,0.2340443197945714,0.08858906622296271,0.5225004680173464,0.30818318672793193,0.6102527673831941,0.4110281231067177,0.07094083529137758,0.21330354283845615,0.6215607934101638,0.14343373330052103,0.6765665470515989,0.04056633941187949,0.1239674833070012,0.14155070485554844,0.5744614535710733,0.42409712756706336,0.054884276668591025,0.22353768062277704,0.515439796631007,0.054717791437380404,0.04119023854259943,0.5019755636666885,0.2271786670707938,0.4081000381987169,0.6593334061109689,0.050037089239337695,0.3944758137292263,-0.03700010249861911,0.49042537376834505,0.12861642785078137,0.2453091477044618,0.17560581051802443,0.25133213412756117,0.373035815707051
Cerebellum_10_L,-0.02689847760019863,-0.14374358148371782,0.20523989732955736,0.5413363263515353,0.25075121823189855,0.5610537423988277,0.6620013900332696,0.35699766236105884,0.12331710278950818,0.5629900174162108,-0.004753096117275843,0.5341294787253045,-0.17501930302629432,0.40871206943841115,0.28173955240461646,0.503442998416009,0.11097533604915603,0.49729110962326534,0.31092070605892214,0.7642413818152971,-0.3519743955868681,0.7517854341022359,0.7254643518990627,0.5027732079484112,0.48016529505123196,0.6928444445281717,0.727779390358363,-0.16724358705012482,0.06752811317674945,-0.011769144836982534,0.5668786985361999,0.388810176435434,0.5023961186287839,0.5503104511080544,0.5757853920745658,0.18517764598968225,1.0,0.5864334090216395,0.3794168307095839,0.3121957118708254,0.2084836566092259,-0.06977221870760339,0.5995550863973154,0.22585366668787035,0.2469023168586102,0.05122749422639447,-0.13078226728189316,0.3662043388601677,0.7173653225178999,0.5913739082997044,0.7606430549761174,0.05633790256549449,0.42694781219887296,0.3275531925078371,0.17632960351486787,0.4467475400736798,0.1037441899211965,-0.056744303334899715,0.2191785466229461,0.5224730427862455,0.47377304215999,0.6262538502123913,0.40408391388278797,0.38913740916236217,0.5041221167216149,-0.1713215090877002,0.4392487445674432,-0.29981379610653985,0.16789400738003257,0.17377543316386354,0.09456117516823859,0.15212821051404238,-0.21149160535341865,0.08355249932104283,0.1446278268926552,-0.1549451666312332,0.4156164337836184,0.8080470199853825,0.0367887907038053,0.44674104439861484,0.5403122734231534,-0.21353879577800705,0.1437325380722067,0.010494828307686698,-0.07704425448594687,0.8762345476344585,0.30413135775805816,0.5945679039456843,0.5015665073559542,0.04378827377450294,-0.11485230837593277,0.8039900413822781,0.6896994986580355,-0.08381215189976805,-0.08146136130688234,-0.013959192660798682,-0.1210651530005373,0.5748812814196914,-0.2508842015302378,0.05955115720184108
Olfactory_R,-0.04597261529016636,-0.15067890396256736,0.2644883281424391,0.35222581586977775,0.21498915585976996,0.37253648141018325,0.21008333921993935,0.3813550356574623,0.0708709975077049,0.5079360973160956,0.24321541883885237,0.23688790506697377,-0.037862511352475765,0.17296100867943578,0.11236338519683477,0.3872414212555338,-0.06129594188201386,0.3695645165615962,0.21700632667169226,0.5825642689405937,-0.1345958877574094,0.6453791578810708,0.6122416305368905,0.2573438280682982,0.29970072587858637,0.4597163012398868,0.4643720060830915,0.23751846294680756,0.04201813169540493,0.01110751389171003,0.4226113500994708,0.2684768373788819,0.5737342844703499,0.5544770362778388,0.21744903501719312,0.07709292118752827,0.5864334090216395,1.0,-0.14478689385600535,0.423257514958787,0.08724776310534146,-0.06913569167087065,0.2655235648645792,0.2225613594638506,-0.06702744694846904,0.18750957994037717,0.02855230295682198,0.1573758439102993,0.5363427589924916,0.3599862830579206,0.6384679673902238,0.39428160259603307,0.16766178884863658,0.1289552093788251,0.3094784238169918,0.2694894140792925,0.4104706156249681,0.19499518421505221,0.13342104265445284,0.2959752035563113,0.2676788695062591,0.5362108664523377,0.41700948413011374,0.3385119217291205,0.47735398283840974,0.21537159598343522,0.31410845297685874,0.07801120350911331,0.07623534977825698,0.14468765145824822,0.16378574304739923,-0.07104848494957174,-0.09150742620818927,0.2060300117566901,0.06564236654423608,0.13003493067960006,0.3349034267273638,0.4850227807851993,0.01756241980052521,0.23289868188292984,0.39092888290083616,-0.08806950594303313,0.18935514137935278,0.3246482028568891,0.06757130602622272,0.4529623354800246,-0.017268766461529743,0.4901958310314198,0.17612621785438223,0.3260092294386001,-0.014150101819636173,0.5941423688231952,0.5861520480737773,0.22446732494571417,-0.02728046127569868,0.07352361022978243,0.17937642168289258,0.5188127047685149,0.10864982134776242,0.09616310229489988
OFCmed_R,0.022202056013228114,-0.22026983787728213,-0.15508585570177286,0.23866675479612737,0.3131258289302276,0.3949905833520843,0.5924261447999637,-0.24408696450955547,-0.03757328320712603,0.11932352053240614,-0.2447878358935482,0.3749879527434163,-0.25692335747954137,0.5648752827305292,-0.17762550289315918,0.29109790346282854,0.09909519081562602,-0.011536092168482366,-0.025975956664564263,0.29146792358759704,-0.29188792553944987,0.2941391904422281,0.4124970478305335,0.41077223069721513,-0.011783821246139612,0.4811453926866288,0.3830107043494607,-0.4526734198279934,-0.11271344022175642,-0.1476798894889343,0.39131038155950176,0.28436625003604116,-0.0707547506749298,0.21007740145364934,0.45035988120801335,0.11835076706663311,0.3794168307095839,-0.14478689385600535,1.0,0.04407491636679889,-0.026640544117019063,-0.09919181849664215,0.5104057206393308,-0.15409214668983842,0.1244433472664539,-0.12803678122636758,-0.20506020823816898,0.12670544637715891,0.08401343548915916,0.09931373133801331,0.20336138206555823,-0.5256859479147469,0.29125277284542367,0.17431191936567844,-0.3422001043016969,0.05785403612247827,-0.25988227360586214,-0.24851320900097568,-0.15473056827383103,0.46973054628840083,0.4649318723640398,0.2360964318951844,0.043909803140883726,-0.08130690728387102,-0.06172127363862902,-0.514130434705913,-0.02686596695002031,-0.3199252368228329,-0.13619714777306693,-0.16617697069407505,-0.1924918269937801,0.11283807857753864,-0.17059717093117274,-0.25547045804582996,-0.17937491807178413,-0.4308718631358997,-0.032130185567730216,0.544249951199946,0.03804329420103269,0.4051174496528362,0.3560218265827538,-0.33173430075899746,0.25192784273157043,-0.16808029185169449,-0.23366795414194813,0.47120352234317237,0.5194353599913601,0.005023259219709567,0.28264289760262357,-0.4006578626830808,-0.2402297151688887,0.37925384132727635,0.1221975431340125,-0.43717448864273534,-0.24482474976368915,-0.3031650211642158,-0.46146390298118184,0.1669052862210565,-0.3875771763309288,-0.09977299474407089
