,Hippocampus_L,Cerebellum_3_R,Vermis_10,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Temporal_Inf_R,Thal_MGN_L,Heschl_R,SN_pr_L,Red_N_R,Rectus_L,Angular_L,Vermis_1_2,SN_pc_R,Frontal_Sup_Medial_L,OFClat_L,Occipital_Sup_L,Putamen_R,Insula_R,Occipital_Mid_R,Vermis_7,Pallidum_L,Frontal_Med_Orb_R,Occipital_Inf_R,Amygdala_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_R,Thal_MDl_L,N_Acc_L,Temporal_Pole_Mid_L,Thal_PuA_L,Fusiform_R,Rolandic_Oper_L,Cerebellum_6_L,Cerebellum_8_L,SN_pc_L,Thal_AV_R,Frontal_Inf_Oper_R,Cerebellum_Crus2_R,Cerebellum_8_R,OFCpost_L,Olfactory_L,SN_pr_R,Cingulate_Mid_R,Cingulate_Mid_L,Temporal_Pole_Sup_L,Lingual_L,Cerebellum_10_R,Frontal_Med_Orb_L,Supp_Motor_Area_L,Fusiform_L,Red_N_L,Thal_VPL_R,Hippocampus_R,ACC_sup_L,Caudate_R,Raphe_D,Calcarine_L,Caudate_L,Vermis_3,Supp_Motor_Area_R,Parietal_Inf_L,Thal_IL_R,Thal_IL_L,OFCmed_L,Thal_LP_L,Cuneus_L,Calcarine_R,VTA_R,Temporal_Mid_L,Precuneus_L,Vermis_4_5,Cerebellum_6_R,SupraMarginal_L,Thal_VA_R,ACC_sub_L,Thal_LGN_L,Paracentral_Lobule_L,Pallidum_R,Olfactory_R,Temporal_Mid_R,Cerebellum_10_L,Angular_R,Frontal_Inf_Orb_2_R,Thal_PuM_L,Frontal_Sup_2_L,Cerebellum_4_5_R,VTA_L,Precuneus_R,Thal_PuA_R,ACC_sub_R,Frontal_Sup_2_R,Temporal_Sup_L,Thal_AV_L,Thal_VL_R,Rectus_R,Vermis_6,Cerebellum_9_L,OFClat_R,Parietal_Sup_R,Thal_PuL_L,ParaHippocampal_R,ACC_pre_L,Cingulate_Post_R,OFCant_R
Cerebellum_Crus1_L,0.08855416527429168,0.324488836511583,0.8477476855300771,0.5405227730095225,0.2108026563503736,0.32673432177123246,0.24911548950754486,0.3967667170141563,0.1532394856764481,0.1366558123898787,-0.33435945492882163,-0.014960946826422775,0.3383108147891742,0.06514110596544564,0.281891988194154,-0.0939856951073945,0.5671305027544513,0.13423412850992916,0.3205510991265844,0.18559567262859863,0.6120894204722782,0.12865263436911029,-0.15384207166882957,0.10703952060563154,0.12189529269762844,1.0,0.050922221410948355,0.1729787602775731,0.02512479542380074,0.7376399933646393,0.1852919896663789,0.2562969922141063,0.45122199099466365,0.7924268654761927,0.813459751206245,0.3641914526849803,0.2494071606155133,0.46155875522617223,0.5728657042104612,0.7389970711100986,0.030902119034597268,0.1731602481279847,0.025622441453801933,0.4104524500754645,0.3641730216116792,0.4060734808027693,0.6984490682976853,-0.017965077378613525,-0.08640937439066697,0.2514888807029179,0.6801444625837704,0.3345417438104677,0.4067723266901269,0.28422848180355076,0.17438548925972078,0.06788803413755717,-0.1070937059778915,0.37605057462064057,0.2285628075927767,0.5276041969127294,0.2837811446292216,-0.061590262214569653,0.4895899332551855,0.41274025574073453,-0.4043652123866775,-0.004396731044905759,0.2513820827660161,0.5927923378196459,0.05874567935844052,0.5921279067742634,0.039634793255521536,0.4723920293475241,0.7667771925303166,0.2806022277996344,-0.07568065648003114,0.021975390709050684,0.2749660113473923,0.08253442353487978,-0.14232152709765508,0.045525708454052495,0.33694253292721155,0.09291095079116148,0.1352250032885259,-0.04668761904589137,0.052592672166141226,0.24298380209142542,0.5679039706212845,0.1739924097904194,0.137229044774982,-0.10201079817039482,-0.1273275188887649,0.31085378810911624,0.48849267262640317,-0.020864471820405153,0.3245160191960879,-0.21340284908387955,0.4980605862423561,0.6041354099319001,-0.3615233205281941,-0.16043299032827854,0.12209887904065304,0.23383683899785593,-0.041956670377353615,0.39391271826970076,-0.27225139717014946
Frontal_Sup_Medial_R,0.6557067649868809,0.1686422654412293,0.18319308902496256,0.11479373620877766,0.7613287737532698,0.3086530402330328,0.34589534476640466,0.4032092900273542,0.4252656610826066,0.135847843761238,0.49166663172803526,0.010562083364014659,0.25408968692148254,0.32739377509030093,0.6562469312858624,0.034389041873063034,0.016748491618115473,0.5859334979072637,0.6721835233868835,0.053982144251008925,-0.1928578487190497,0.7965545126653787,0.19850075695776884,-0.012674121508436753,0.547561599172781,0.050922221410948355,1.0,0.4707534260506765,0.537914613862272,-0.10217521687127046,0.1648728274664489,0.3659478476609241,0.23381031654396744,0.07984448814722854,0.3824589269753924,0.26625118781401624,0.20209474947360254,0.6838843208459517,0.04645609879034565,0.3170202189701783,0.609103459616439,0.613298501136389,0.3741029537206791,0.4128672613521205,0.3498302601113542,0.3420221850848507,0.009955390873777111,0.6101035127975301,0.14900409021194613,0.25399436261199504,0.1963866197790083,0.3802153148992286,0.14536259470568821,0.6157786019454303,0.5765526569145867,0.7928387700781627,0.31084990074330715,0.18872593903241514,0.624948607348746,0.13464232896077438,0.13372407823229465,-0.023210546538098595,0.1534355046698359,0.3890603174313419,0.2704719315478866,0.15069504157384575,0.11885713156578154,0.1596328831567708,0.3516912498221653,0.1677488555708433,0.21559410100872614,-0.01548179410163198,0.14054871606945205,-0.012020648061519241,0.38924818842142056,0.24793614208144651,0.0509113459119956,0.39597492244300503,0.6886810786494953,0.7306123417317638,0.6028798989639897,0.7178858138779379,0.2865712349127675,0.6906593206711651,0.5528017192841173,0.6456781221776033,-0.1520241293530788,0.17649696313668145,0.17539202775359536,0.49113948469121566,0.36836530568660236,0.5051930154918617,0.15874784523169322,0.495972258758961,0.4922896325801243,0.5434606381690457,-0.13759550436346726,0.6207435637970797,0.08313625781832562,0.08946836808928092,0.09597130208457212,0.26904518784051534,0.4530680652386269,0.2752020882844768,-0.02214265514721976
Thal_MDl_L,0.42531058908873265,0.5696080352183436,0.3289891318791442,-0.02975699977179352,0.2074059306546586,-0.07970019989422857,0.699870740205806,0.20529231901406106,0.2510133433755217,0.5685803778517117,-0.058497403907673606,0.495555247956754,0.2526405206955582,0.14620335657725098,0.39958500855573936,-0.43496420232647093,0.05818503727848299,0.10279453773753416,0.33739291258356874,0.21353620267504772,0.21579592328614997,0.47708488200761406,-0.291987593875686,0.47952665598411925,0.21718938857443004,0.1729787602775731,0.4707534260506765,1.0,0.0590576964303802,0.07142433390457219,0.7118610838667495,0.4224028699820785,-0.02357786337140639,0.1923112811139096,0.4046086868052769,0.23649382208472464,0.2610943674631698,0.4080196449171323,0.06269589203555204,0.2682356398466113,0.41783833244380575,0.46678400152645766,0.014914345122134343,0.12581371809408806,0.3184529940193802,0.00632988592900828,0.3418292341024012,0.12514319716516728,-0.23575689356109447,0.292553348491927,0.2872260407375407,0.5023739699779848,0.7322011422723701,0.24907663977027614,0.1672886661014135,0.2586747902171782,0.021294876972822157,0.5737315505263673,0.4595659768477615,0.2683278165771301,0.23400669253815343,0.36640044757642837,0.6014625393121705,0.672998994449622,-0.19297023677847502,-0.27814647211088767,0.5911693991407396,0.43573132957854893,-0.1094541938276642,0.36704493369525854,0.5107480791044716,0.010727211716998959,0.07560357364028829,0.4166502474994453,-0.08450743936045821,-0.11945909625808745,0.5293827897388377,0.5535438459017359,0.1752340964427706,0.5484768458587429,0.40637386024465744,0.20807238117374366,0.5697349719461837,0.0713355899143455,0.384463447464901,0.23431264443614022,-0.1435362669116667,0.417287465786356,0.36300448264179985,0.002920815817146539,-0.1732804016489891,0.41190807632388404,0.1179872742137645,0.4863052730983814,0.7960313111945336,-0.018203397710845677,0.09084722454900744,0.4414103395362217,-0.4236949051007826,0.4169208119306503,0.03047113750798003,-0.05905027963139027,-0.13947789033613325,0.14100782562798342,-0.3856306530177097
N_Acc_L,0.6646647895723163,-0.12163493045697787,-0.0325295389916033,-0.14522372650379767,0.527331121466111,0.08883378901465461,0.1755555633107052,0.2742104046527993,0.5828703226252034,-0.06810145822962624,0.4619299287905247,-0.23955481513543395,0.43380222720426975,0.2921957999085521,0.43244454889511014,0.5618955781314775,-0.08707207400803561,0.7379233718909638,0.6670405471449922,0.12780463118097804,-0.28741452946866947,0.6154342583081689,0.46210390731979295,-0.2265147289019641,0.6376537554220949,0.02512479542380074,0.537914613862272,0.0590576964303802,1.0,0.044612299837416526,-0.31727167557150393,0.28877552824789565,0.5392136424789357,0.1746257029501493,0.24092531562310313,0.44423360038769966,0.23364009578833306,0.28270665710198206,-0.18867559501973044,0.08264914909079991,0.49952133633167517,0.5680997983536535,0.4188847529137558,0.15183118853814867,0.12004910406252185,0.7274633929682264,-0.14049285031258266,0.7165057021420139,0.4434670795805068,-0.1806011445623988,0.25505455204236543,0.07014929914763877,-0.18617056160608197,0.6094081828862612,0.5796588697543834,0.6385599691828576,0.374639006143227,-0.0779598609372576,0.7096294944745147,-0.04886808622383502,-0.1637584338664598,-0.34776969921572426,-0.25296592062046785,0.20694777204014436,0.49319453961101656,0.483906147260446,-0.08644232660848508,-0.10006750289721086,0.7168532747173147,0.3462788019942418,-0.0320097364854833,0.12399983349380168,-0.06367702317049272,-0.18399018826213723,0.6682750829195909,0.7129249732684164,-0.31654740612303706,-0.005161068784121213,0.6873634781725548,0.38476697027183715,0.13394063408267573,0.6701884465603347,0.0038366784772809123,0.7204437026051486,0.4374977308296812,0.48636267435488256,0.008637061995723708,0.01617880737807516,-0.09903931143094714,0.37322185458423335,0.5399941622676177,0.2079143766414667,0.10395229983078504,0.23245028029433082,0.3005102676646514,0.5810608218155832,-0.2675986762745863,0.4399413023847345,0.10549841109795105,-0.09927121255150127,-0.0021171251566935267,0.593116553792583,0.5383074914327258,0.24747137489654866,0.5686310667533758
Temporal_Pole_Mid_L,0.028740362028742174,0.3561065423078912,0.6574142307884581,0.1629933040285686,0.09004872026000672,0.004680465961079404,0.25313023065672335,0.08090402652767865,0.11443185001159782,0.025595324643511226,-0.25085251139372855,0.04251809553334658,0.29003830326109736,-0.06627618278578024,0.09942216735037851,-0.05782373673158984,0.5778398885760611,0.08449518728844645,0.13891416762138342,0.3067072410436478,0.5815277738572426,0.015875337230075184,-0.1173954031408286,0.26742590242778125,0.05909933180071727,0.7376399933646393,-0.10217521687127046,0.07142433390457219,0.044612299837416526,1.0,0.1541819919510776,0.28846381594848897,0.34028662258681486,0.5599637897956026,0.6272246035147351,0.19661814234666516,0.30975395423884733,0.11734976289166017,0.27691980012016415,0.44381895525463044,0.08888091800383288,-0.0662937580345613,0.12044401888163636,0.1369592786597095,0.16538128541443364,0.5263952238767611,0.48237129766792025,-0.0408466856950486,-0.07622676169835813,0.08203306439794243,0.5993328486819391,0.14926516809056314,0.25961251612260394,0.16062398522297996,0.14837148100625724,-0.01151264271383267,-0.26573513370187307,0.27631451903703613,0.26678253242215144,0.29736653173298483,0.13465720779277993,-0.06579718847800767,0.2919306415088187,0.414073832254966,-0.3790109413903384,-0.05362043915575014,0.1991813169536313,0.3246332690214748,0.0004027260684866945,0.48546451258786244,0.00801382847040022,0.30732668471334457,0.44244722541934917,0.18867136394192083,-0.05519141502220003,-0.009189915792196126,0.338343612949402,0.0030043206611640857,-0.1069384545835603,-0.06913569167087065,0.025373852239151604,-0.06977221870760339,0.04640563681323022,-0.015488580809845812,0.05724078275670687,0.14154667362768777,0.4179629587959408,0.20287631175164478,0.03868736581676119,-0.11796282226946346,-0.13929418973379318,0.19391723105572448,0.31275176354720385,0.08919735391792892,0.29357381597984067,-0.15037385527717723,0.3616237992360474,0.41215819528230874,-0.21925190511129888,-0.020809019761852454,0.15423881925753719,0.2618677980434028,0.07820163730122014,0.10329573001624813,-0.11197890419913152
Thal_PuA_L,-0.021260981094391004,0.5961101411090848,0.35453115665076956,0.06039289355967346,-0.2208657428044339,-0.28052637143755055,0.5447782411162205,-0.1547013737822785,-0.18511588450962052,0.58365986166686,-0.24631144941228597,0.8103371587725238,-0.2595030732565212,0.06174301463520796,0.1955424803594964,-0.743349446359596,0.03718317844517974,-0.2548096819348309,-0.12810390814683803,0.2842959538860219,0.3536963416178417,0.13937853580486828,-0.6116328399168186,0.7171463706643301,-0.13464293439275682,0.1852919896663789,0.1648728274664489,0.7118610838667495,-0.31727167557150393,0.1541819919510776,1.0,0.3911080267672232,-0.3614384092805114,0.014609298550873322,0.273116862091118,-0.25317698522880494,0.06570062988213356,0.11000171365840357,-0.011877238557295779,0.11131825611878918,0.17151969737004613,0.18648208879859393,-0.019084924119145922,-0.04212361762226912,0.2948683953885854,-0.2881639285690197,0.4419038615898488,-0.20552018289919707,-0.5018604819534314,0.43985200956037895,0.21274168401796306,0.47968533237698086,0.806710305495414,-0.2462504522528779,-0.16498627031902255,-0.18906101027382693,-0.286143448424166,0.770565375819498,0.10940892767270491,0.2851752432652248,0.39009617642921696,0.7159103376715946,0.794100470697687,0.4380199062193432,-0.6006194411455763,-0.7156577904020045,0.8100099382153129,0.5181426558459002,-0.537345659461866,0.2883300015847734,0.7186480485162989,-0.18850645338250271,0.06872354914321871,0.6082452359676683,-0.6560108662305987,-0.5503178565848329,0.8535267775747101,0.716290917538452,-0.1781675261564331,0.2036390768663173,0.25420770067391063,-0.15487561696680086,0.7309150671118259,-0.3488213583130765,0.17496734447546644,-0.02447285525008724,-0.27625860682220443,0.26745929543394203,0.5930694877815071,-0.18237006392577879,-0.6299993775060274,0.3840757684255797,0.08814864955252247,0.3155882164739309,0.5262086161463627,-0.08955205859786389,0.29044694254567116,0.24453445206656513,-0.552343790053407,0.5656597034374071,0.007944606086896297,-0.48122673847605363,-0.5224104584324033,-0.015780760043588055,-0.6679891872571059
Fusiform_R,0.5144595398919167,0.6543705797552648,0.42074807617683596,0.27503508084647194,0.328411473650695,-0.027316400653709185,0.4397209915328183,0.20794429458266267,0.36381869063492306,0.4602759492035381,0.08572707417260225,0.43075108802095097,0.22878476740056775,0.4033556966829783,0.5482418614246727,0.03743367261909968,-0.06700790029607707,0.4819268128802931,0.418273501781341,0.3614722128618348,0.5049531770283325,0.47797684105765675,-0.16818970515616719,0.4386241405007345,0.4884313189093854,0.2562969922141063,0.3659478476609241,0.4224028699820785,0.28877552824789565,0.28846381594848897,0.3911080267672232,1.0,0.26282991836966885,0.486460034772385,0.3688950250687621,0.23079174608627626,0.17201802875051223,0.4482514652446876,0.026489475939454197,0.25787253692721723,0.3717480237127498,0.5110834846319379,0.433414979022871,0.5070492689753537,0.7024429535694817,0.422856244019095,0.6084234697295455,0.32101056034713216,-0.15268893454583338,0.46072151045084453,0.687027967755816,0.5475879831884314,0.30888428726526646,0.34048312889468835,0.32262361855559535,0.20601072153789213,0.25933375665407393,0.7068383531813568,0.534068372390202,0.5891199077237618,0.48761902178130623,0.442568777989901,0.2684992034404828,0.31456392514936454,0.02126851523976418,-0.1982390866413952,0.5491501393933073,0.5475387889830962,0.1331848879742187,0.5060722124046956,0.6666274770902586,0.4647571583259937,0.3867545586639666,0.5359270669778268,-0.031428483082386514,0.09199462309385949,0.39700212166479537,0.623093441966704,0.36450381547793914,0.2599108430627846,0.36930379890078247,0.42679023689071904,0.586249890596116,0.20662456709575489,0.3879921786173588,0.4961708395712449,0.2920733997667876,0.25641804965916665,0.674718361331547,0.14923912438852271,-0.11791844508963079,0.6335133970848754,0.4980978910816249,0.3928393143174192,0.5462896749324782,0.3778153503387121,0.590677731941763,0.5999912148468218,-0.012729700467387845,0.3814134517681127,0.03528782626383782,0.43129180220462426,0.07758407375608607,0.5487164185009364,0.0633674373042849
Rolandic_Oper_L,0.3512881570901968,0.10565349594334161,0.4213095467976583,0.23622794943070713,0.497516289727824,0.295488380616321,0.15445874951847777,0.5459353499056164,0.35869950206128776,-0.2051682522456841,0.1658686521628705,-0.3188802070601023,0.6088336361111514,0.1692527047637538,0.5162061420877434,0.5381484997142717,0.14522670503784413,0.6370566981990505,0.6709256803235465,0.1656448599157999,0.19217841300007474,0.2691805898537569,0.3506285784724364,-0.2572249995081603,0.31030468929491917,0.45122199099466365,0.23381031654396744,-0.02357786337140639,0.5392136424789357,0.34028662258681486,-0.3614384092805114,0.26282991836966885,1.0,0.6223715823649644,0.3795194015372328,0.4829338724720518,0.48172555105182696,0.5404525888290613,0.20589004335208821,0.31088168246669523,0.2179767014858702,0.40058290833913773,0.29612384376598716,0.5780152036281594,0.45327497933218935,0.6937296514401009,0.303525171019974,0.3773570850466712,0.38620583546677734,0.06328321641744805,0.6104668767557414,-0.029467090604791656,-0.01701563396483498,0.5821585019773371,0.7395949488606615,0.3649946951562246,0.11751648424707185,0.008114985186579661,0.625370268970706,0.3402485450545261,0.2061497067311122,-0.2501132016580076,-0.030843833376879643,0.3359906488493262,0.24562990270577179,0.3916631555388474,-0.1195477402998823,0.28132641469128117,0.6061064911239971,0.5816360355978474,-0.04618880021229877,0.6525936058125337,0.4556497966537355,0.1521212284493633,0.4745648608402005,0.6364015110076323,-0.1728888232298821,-0.11308021654051845,0.25122940543715994,0.16766178884863658,0.19752422581150172,0.42694781219887296,-0.1468694959356798,0.4104054301832777,0.13265141372820352,0.6346269909989851,0.6478329021095474,0.05257278320532048,0.029752935393780204,0.19269313171952662,0.3610406330525434,0.424170791542046,0.6090182497293564,0.14574987325361652,0.3430660290944957,0.1857880679573797,0.2271798524348664,0.4511673831191697,0.14430773544662717,-0.2881714282372341,0.11976983552247449,0.6062475577970592,0.5612192775918079,0.5505472019781745,0.4404746378016034
Cerebellum_6_L,0.2899350896314745,0.43989913621036686,0.7365857095815896,0.5035533179714125,0.33282153380285334,0.3070702730835182,0.2596621404689839,0.6012034192842124,0.3045109539581734,0.2569956392577368,-0.3317720522687668,-0.07467945813262943,0.506049713921291,0.24068929416785362,0.34261298570053184,0.21980323461118903,0.30420076212127983,0.33123520182285704,0.5295516986731313,0.1762183039896297,0.7293452599616319,0.1380224101685921,0.07828129875222449,0.17044354662429112,0.2637172962036579,0.7924268654761927,0.07984448814722854,0.1923112811139096,0.1746257029501493,0.5599637897956026,0.014609298550873322,0.486460034772385,0.6223715823649644,1.0,0.6903269398173388,0.5319309237940995,0.18725451792462203,0.525152081749083,0.5763228183680847,0.6761278875892013,0.05278077952424481,0.35452169619457863,-0.03648306917481791,0.5772326675591019,0.505248683326886,0.5152352038079149,0.7980557016092572,0.006591748797166254,0.15840434813827636,0.1386436198123331,0.7843572177781757,0.28861310639776977,0.3341581047126254,0.40887041689946746,0.3594785478183436,0.18733834165412905,0.2361623136981042,0.39112414877222856,0.34089666469666974,0.6887179207508927,0.23176127493870727,-0.09693561170206723,0.2484863446249839,0.3280338744042728,-0.08958758069200287,0.21067409258414568,0.1960049379697343,0.5728258015637522,0.31202648540601685,0.6020567842390536,0.09425542831498422,0.7925196881522155,0.6848061429140542,0.32388332860838986,0.12345218093975774,0.32573138397519097,0.09524108113687864,0.014013896682461049,-0.020091882276700054,0.08724776310534146,0.36429322077566134,0.2084836566092259,0.15849256997769015,0.1083277045673028,0.049144855957686896,0.3951690736500101,0.7610379433115396,0.19209046256534576,0.22570680478361915,-0.12039808164074202,0.1258593366939351,0.32872379109220773,0.6233034325386848,-0.09429540931745503,0.33780414668440045,-0.16812584054437615,0.6616774877044306,0.5947717997003217,-0.20023709617412894,-0.13173573821266077,0.11721951344946897,0.46669437767554717,0.131662877233585,0.6379240119957442,0.0461119389096697
Cerebellum_8_L,0.4614206241672977,0.4131367610494899,0.7630192002632235,0.429069073756437,0.5081703601296034,0.3036923565245095,0.344502008945779,0.4552038630431546,0.3108053705188257,0.3029159470755659,-0.21083283986744542,-0.015600913978695556,0.36172941413520837,0.31834422144109537,0.4650567610109177,-0.07091154860484067,0.4748296497763531,0.3476933078322044,0.5363521595704743,0.2058541036754881,0.48063427364265415,0.47252298060227066,-0.11972075019300012,0.184376506290762,0.34368359515975805,0.813459751206245,0.3824589269753924,0.4046086868052769,0.24092531562310313,0.6272246035147351,0.273116862091118,0.3688950250687621,0.3795194015372328,0.6903269398173388,1.0,0.39399525403774055,0.1846929298222646,0.5754306717003351,0.569289371714504,0.8280022370984608,0.33910079046386543,0.4791155664700072,0.09806516330856643,0.4007364860824806,0.33233560036296605,0.42856370341754885,0.5151945135244467,0.24059815218329272,-0.08118566280323637,0.2693774219187856,0.5453111349799559,0.47039719011657155,0.4060786889388457,0.45539213485245755,0.39092657356095906,0.39749700862445525,0.17462481109612282,0.3820745070476454,0.43619913639735924,0.45247292079712587,0.23137174427117238,-0.10813325129094141,0.41025784097551327,0.4802254043097,-0.2923234414694024,0.0643022141021022,0.23696657214796027,0.4342507383033315,0.2428983329435803,0.4779203096069304,0.06259505543537187,0.34855365917279624,0.5965392074744347,0.17719160744341153,0.11272726177757435,0.14377407158546365,0.2513394176095545,0.1918735309461922,0.24331511605746095,0.3385119217291205,0.49290133730872165,0.38913740916236217,0.22697363537478327,0.25788494493063513,0.3809153080310591,0.3987994423818936,0.33320268525919555,0.24621249856616434,0.08626537251104967,0.09499624582156521,0.02726356032634741,0.4129935876425528,0.37701885577522554,0.1652413919622743,0.45818035279704483,0.01456779341109957,0.28486349068886063,0.8492600471560526,-0.3008649335582545,-0.057077164523529504,0.20037040989256732,0.2803201874539369,0.15108812462937488,0.35281603270727496,-0.23422224121982213
SN_pc_L,0.40833234948245395,0.17061163451167552,0.2998118264787036,0.2684216886411309,0.4585483942915943,0.338462972487241,0.2325761721558459,0.6095301637375142,0.6652979503780364,0.21439938922180302,0.0869441504047017,-0.324110942868221,0.6808493163110614,0.23186800321070677,0.39266837861919207,0.3558305665885026,0.0993183139442665,0.3940673351210417,0.5985541616574113,0.06445603473776629,0.18696232805746196,0.3258189679611102,0.3802535977878969,-0.12051580189619059,0.5465837851403571,0.3641914526849803,0.26625118781401624,0.23649382208472464,0.44423360038769966,0.19661814234666516,-0.25317698522880494,0.23079174608627626,0.4829338724720518,0.5319309237940995,0.39399525403774055,1.0,0.29290325280065127,0.39019232076212385,0.33379488547919545,0.5551560803671751,0.11947895317013642,0.43686237937616273,0.00878542326185283,0.4388886317298116,0.2985667988447322,0.5011200755249862,0.2605751185837208,0.2654947279452066,0.35695449188090406,-0.007924105631527028,0.36814934625470874,0.42592058937355015,0.03256178297093246,0.6305163221220539,0.2855869297533796,0.4388506016528731,0.45302692578231013,0.03130877520188383,0.4664419778423612,0.4117925585665835,0.036245027117671615,-0.33388091126106084,-0.011121994519493505,0.3718182365609517,0.3080257748527903,0.4906858048900973,-0.09599907351967646,0.1406306513002499,0.4427973166169085,0.38828783222745844,-0.15958533312649825,0.4990756826691167,0.32981649023139686,-0.03818017758975766,0.5777594281482424,0.5389037779669613,-0.282748777602328,-0.11922581939020802,0.25437035901156385,0.4045714752158308,0.3160508103194786,0.40854364100859786,-0.028816821828996905,0.4066315382469994,0.1590699241874333,0.4819410495287285,0.4570010441235015,0.2126678102086813,-0.07573732498551121,0.12255378718866294,0.5096622810791505,0.22179328848863822,0.3236968662644097,-0.017976098755838898,0.3333650096190907,0.029295233265924127,0.16013891235100772,0.4408031108400695,-0.0746770898609319,-0.31697113033118757,0.019750386187968667,0.6263140001995198,0.311557622556592,0.4257770197808914,0.3234937560760751
Thal_AV_R,0.0963998774601329,0.18415973981253342,0.319258530841391,-0.047970371054034774,0.16010171108815774,-0.02122716109537796,0.4735342961472017,0.05003886452781665,0.1241785940879034,-0.14959114593080833,0.34627383389208377,0.033139648861597405,0.5516707518498908,-0.1519178235516555,0.31268381453758454,-0.06998570192914882,0.2078484005634346,0.22305873554267658,0.19518838066047697,0.2545934550274468,0.06827828185170655,0.24915611991777084,0.08109054288475274,-0.01751456393745952,0.02041687238529718,0.2494071606155133,0.20209474947360254,0.2610943674631698,0.23364009578833306,0.30975395423884733,0.06570062988213356,0.17201802875051223,0.48172555105182696,0.18725451792462203,0.1846929298222646,0.29290325280065127,1.0,0.2087246147545172,-0.14112137938603045,0.12543568872979607,0.12144016427706926,0.20745854904152253,0.3209143640502251,0.2210557826130338,0.2804610895779253,0.32687181615877425,0.12525462209175106,0.22544821758400466,0.07290291387368397,0.10735738148436508,0.37252121157417534,0.08022524680612432,0.18356049107631003,0.3033425052305169,0.43484685766796694,0.2030610878160131,-0.31057565446197616,0.07524380486975717,0.5558159581363376,0.1019033412433396,0.2450246122442986,0.043087829555214674,0.2958798851492264,0.5762852238767024,-0.05771767883383208,-0.07779430553491892,0.11176918365586737,0.13232380085940523,0.13755766278442075,0.4207551591149682,0.13649824606709884,0.12342411595822203,0.1818360831975615,0.19621417673607128,0.2324315307707453,0.17048922798752408,0.16617229380161946,0.07734576890002881,0.10447344612001092,0.14468765145824822,-0.054094749808172,0.17377543316386354,0.009397537943404748,0.12879626611785808,0.25583583917538616,0.410759933625532,0.19606231795458356,0.18555955101289048,0.14816711399663465,0.24103544346026148,0.05095393818747105,0.4096314887162429,0.2192284406476809,0.5114513308960889,0.5399465568411166,0.12688193948062804,0.04086478569792107,0.24453455753989464,-0.15730867815220426,0.038906865501656125,0.22215055988039004,0.1881462287658907,0.2905832272244449,0.1006762820533676,0.059638408825803464
Frontal_Inf_Oper_R,0.5293973161089037,0.3149303846599454,0.531857364014184,0.46706729803843994,0.7759804910508079,0.4688578402960691,0.23518857248538477,0.6864265600972368,0.37453382616565417,0.17835433969369843,0.11467178262617629,-0.055241617478761024,0.38157072277003085,0.3494617931630697,0.7101532413884323,0.10425263983320662,0.15309837259163733,0.616066192937752,0.7525538777785105,0.0784764397359295,0.20635113625987844,0.6119623862559479,-0.012766517560298686,-0.06892385241576525,0.48616308215558773,0.46155875522617223,0.6838843208459517,0.4080196449171323,0.28270665710198206,0.11734976289166017,0.11000171365840357,0.4482514652446876,0.5404525888290613,0.525152081749083,0.5754306717003351,0.39019232076212385,0.2087246147545172,1.0,0.40083003045972815,0.5511734126853867,0.3695317129971419,0.5656525143973204,0.2706252209193578,0.7449315735830875,0.6251225848620745,0.35898105790388696,0.42435133108899153,0.39154539754496237,-0.031033270508452667,0.48230149575998577,0.5045988635263235,0.41077892896321133,0.23640045384681474,0.6186155158096742,0.5946211651517318,0.540009679433243,0.32014917695767997,0.32067042006273355,0.4881632351781857,0.5012301034658008,0.4093752972793239,0.023138398702722548,0.24152777122437183,0.3654007904501044,0.08360579849246105,0.153501283786069,0.1502118605850485,0.5036757602208498,0.35012728657360137,0.40533622862430996,0.20568366311286332,0.4600053577578579,0.5976389936735893,0.2506074961137277,0.2331654687188874,0.1891341449446686,0.07817509161561494,0.36142456934241396,0.43139144983939837,0.4901958310314198,0.6765326044059428,0.5945679039456843,0.24151735704434515,0.4041786473845117,0.3117919075342459,0.6393836385134233,0.4026425763418792,0.23452386166994493,0.2515474322756892,0.29355059051278515,0.17520432183166326,0.6077090718216961,0.5823467643616809,0.2850934490125064,0.4416715239485497,0.2708761193159262,0.2742994208017349,0.6810093350137927,0.09489566924823267,-0.09081304132906932,0.10182319501035124,0.415021537124275,0.3097860345096506,0.5889701495982842,-0.08617904834753047
