,Thal_MDm_L,Precentral_R,Cerebellum_Crus2_L,OFCmed_L,Hippocampus_R,Thal_MDl_L,Occipital_Sup_L,Thal_VL_L,Thal_PuM_R,Frontal_Inf_Tri_L,Precuneus_R,Frontal_Sup_Medial_R,Temporal_Sup_L,Vermis_8,Frontal_Inf_Oper_R,Temporal_Pole_Sup_L,Paracentral_Lobule_L,Rectus_L,Insula_R,VTA_L,Temporal_Mid_R,Rectus_R,Supp_Motor_Area_R,Lingual_R,SN_pc_R,OFClat_L,Precentral_L,Cerebellum_10_L,Thal_IL_R,Thal_LP_L,Thal_VA_R,Raphe_M,Supp_Motor_Area_L,Cingulate_Mid_L,Parietal_Inf_R,Rolandic_Oper_L,Precuneus_L,Thal_LGN_L,Occipital_Sup_R,Thal_MDm_R
Precuneus_R,0.52271816949199,0.7057461287497827,-0.29808085084115915,-0.20074210531074513,-0.11667901462538917,0.36300448264179985,-0.228422128156677,0.44554718859799,-0.29498719094303355,0.3335721286464074,1.0,0.17539202775359536,0.512261344349051,-0.30481031511576046,0.2515474322756892,-0.01789499936545603,0.7832694359059342,-0.02506987434107741,0.050146032682698294,0.2072221729569128,0.2358811457614483,0.20635134178753411,0.6994102908957162,0.47479861004337,0.3110631879719467,-0.20478921243460008,0.7191022141354475,0.06752811317674945,0.5150326704517388,-0.6133588552616641,-0.4885437653065016,-0.20733006030478618,0.5866423106252127,0.742792817365406,0.7420479342593762,0.029752935393780204,0.9227664764704548,0.5879383321281165,-0.19956664608842098,0.5013466189345012
Frontal_Sup_Medial_R,0.33863150124635055,0.25994083334553725,-0.04063872687762974,0.2704719315478866,0.6157786019454303,0.4707534260506765,0.016748491618115473,0.4903862227863961,0.5725410737722293,0.41584366949255314,0.17539202775359536,1.0,0.15874784523169322,-0.09037226195713406,0.6838843208459517,0.3420221850848507,0.39597492244300503,0.49166663172803526,0.6721835233868835,0.17649696313668145,0.6028798989639897,0.5434606381690457,0.13372407823229465,0.0017962740405776485,0.32739377509030093,0.034389041873063034,0.04720247934684067,0.7178858138779379,0.1534355046698359,0.15069504157384575,0.38924818842142056,0.43483996863902474,0.25399436261199504,0.3498302601113542,0.11754371479763438,0.23381031654396744,0.21559410100872614,0.0509113459119956,-0.09950995570583304,0.5109632617361504
Temporal_Sup_L,0.10831352800457689,0.5253573504609356,0.2444933243611845,-0.08203966767816492,0.34822626971440795,0.1179872742137645,0.05711470478828623,0.2025540908906066,-0.028258784211191042,0.7367627678715392,0.512261344349051,0.15874784523169322,1.0,0.3885782536525269,0.5823467643616809,0.3681447824917627,0.3398688056573851,-0.15075808385672945,0.5176114261270511,0.1968241602909721,0.4249166205606403,0.1077534724254555,0.6652296654523986,0.5354129847315793,0.3273871728642758,0.22434570339381024,0.5192626644728634,0.21467737684384133,0.2729396250447999,-0.06763068317802276,-0.10469820392578005,0.12277649299698107,0.5968472450618665,0.8189457232663592,0.04476116191125855,0.6090182497293564,0.3719346728251106,0.2911940152931948,0.07996646721183004,0.25504357760050983
Vermis_8,-0.37256558468467005,-0.121020578495465,0.5656323076048019,0.17393275926436627,0.47885357042504567,-0.334507426750167,0.22882518786939846,-0.4198596953806313,0.17344259058623,0.25094810298471426,-0.30481031511576046,-0.09037226195713406,0.3885782536525269,1.0,0.3476808533076978,0.2923636954259131,-0.37360948016847895,0.01264351281155736,0.2840105265436909,-0.07338696619384304,0.27512006546705237,-0.06799170226624299,0.14568930458788099,-0.0001042243300035228,-0.00291616355837596,0.37858513682575196,-0.1943585767324348,0.2469023168586102,-0.15202567862554445,0.4586855784628428,0.4160983256098316,0.350601260452763,0.11704115776506072,0.1825209770858145,-0.638897073577671,0.5888086091268901,-0.45328133263101555,-0.3681660024292582,0.24530011803371313,-0.13989747954634163
Frontal_Inf_Oper_R,0.2685853228683382,0.49107306631539255,0.35285870881257236,0.08360579849246105,0.6186155158096742,0.4080196449171323,0.15309837259163733,0.3334324644741916,0.34736544796231267,0.5971612793688743,0.2515474322756892,0.6838843208459517,0.5823467643616809,0.3476808533076978,1.0,0.35898105790388696,0.36142456934241396,0.11467178262617629,0.7525538777785105,0.23452386166994493,0.6765326044059428,0.2708761193159262,0.4093752972793239,0.3539241613738492,0.3494617931630697,0.10425263983320662,0.23773746593390963,0.5945679039456843,0.24152777122437183,0.153501283786069,0.2331654687188874,0.3923199905942934,0.48230149575998577,0.6251225848620745,-0.021323718580539327,0.5404525888290613,0.20568366311286332,0.07817509161561494,0.1183162174349126,0.4226740938562428
Temporal_Pole_Sup_L,-0.18698205871714804,0.18516826936851694,0.2891432261948596,0.36516613344991683,0.6118666871455087,0.00632988592900828,0.19018938948038105,0.21418272463583463,0.4032120208042789,0.6060050113460744,-0.01789499936545603,0.3420221850848507,0.3681447824917627,0.2923636954259131,0.35898105790388696,1.0,-0.016303704509069154,0.2622974242513966,0.6341167436668831,0.1637571270225554,0.10584564833257029,0.39636809908913956,-0.03575008750414289,0.24159317593578544,0.23999186193223368,0.5564690298363583,-0.28030515107103826,0.5027732079484112,-0.13928068255189,0.3906876649174471,0.5221169892682356,0.3841229525696819,-0.0832710787289857,0.24443618039290083,-0.07509476918641746,0.6937296514401009,-0.027787662780292762,-0.14006118257505717,-0.11388483316416634,-0.01718704866614939
Paracentral_Lobule_L,0.6967065735956794,0.7611510854959996,-0.22083919543887703,-0.2647251184651212,-0.013692143958576528,0.5535438459017359,-0.17867078762570685,0.5406664829566363,-0.133649102641061,0.37189700846227025,0.7832694359059342,0.39597492244300503,0.3398688056573851,-0.37360948016847895,0.36142456934241396,-0.016303704509069154,1.0,0.03851041703265753,0.11629137789869574,0.33532859392908504,0.31653500967647513,0.34162177986060555,0.7027874153979116,0.3170259186120694,0.40699403792948785,-0.38550313306382816,0.6906408866549244,0.20523989732955736,0.5155829258534549,-0.6229556888476533,-0.4410186552933229,-0.1767796716160483,0.7507390944516542,0.6300698855502951,0.7740757589458565,-0.11308021654051845,0.8568254010658641,0.6040576905346869,-0.19360398054229552,0.6379316862212349
Rectus_L,-0.04680677729308969,-0.06957009857478219,-0.396136621552569,0.5643251888846468,0.46517434828467935,-0.058497403907673606,-0.17262983401251467,0.005994338456482934,0.3901982661377118,0.14687059965746468,-0.02506987434107741,0.49166663172803526,-0.15075808385672945,0.01264351281155736,0.11467178262617629,0.2622974242513966,0.03851041703265753,1.0,0.1747156380044821,-0.011608494752212553,0.11911932063061416,0.5814075130679927,-0.04663797916304068,-0.4286347555803216,-0.005861323801162439,0.17413823555112173,-0.1941825439876568,0.5413363263515353,-0.13855561994576607,0.11177132269192971,0.5390881687946807,0.33545747721074015,-0.04001407617246226,-0.010723771266071542,0.027628733464643434,0.1658686521628705,-0.010737707783680073,-0.21533475209314684,-0.12427218522756525,0.11356846668751365
Insula_R,0.016346266766962037,0.17087292000869866,0.2760490309271526,0.3541564086103647,0.7901067950859928,0.33739291258356874,0.07628215372519428,0.37605897629736695,0.6083676438805372,0.6714591466744224,0.050146032682698294,0.6721835233868835,0.5176114261270511,0.2840105265436909,0.7525538777785105,0.6341167436668831,0.11629137789869574,0.1747156380044821,1.0,0.2255426829122751,0.5652708465344747,0.31406098689382206,0.09207802878285731,0.20202945117976404,0.39685957818969114,0.43032971823327454,-0.04549414051235343,0.6628026233142464,0.01985403913097365,0.49758660830516876,0.555581775518849,0.5583871217067574,0.11374474199599317,0.47971854033730943,-0.22078831956682207,0.6709256803235465,0.02595295241528177,-0.13301777651397742,0.08672811236393575,0.22881006157180442
VTA_L,0.330384708663682,0.2973885512568275,0.17717477869460277,0.013934491990564218,0.1961789152356642,0.417287465786356,0.09681522726273675,0.22611081345511072,0.010793094055937038,0.23924238697895706,0.2072221729569128,0.17649696313668145,0.1968241602909721,-0.07338696619384304,0.23452386166994493,0.1637571270225554,0.33532859392908504,-0.011608494752212553,0.2255426829122751,1.0,0.16099919335450527,-0.1522781673028458,0.22838688256067174,0.29710482198888555,0.19431483495195953,-0.18564296234925723,0.18590891008340052,0.04425563945527707,0.28514470170905315,-0.13057799245175306,-0.030057937224682522,0.039108489853933066,0.2422549513004183,0.22235681706872346,0.2087554686588936,0.05257278320532048,0.23072543991261255,0.1754865192930454,-0.15648674365079537,0.22378689575133234
Temporal_Mid_R,0.4017901632198394,0.12705791542795308,0.2633362164549731,0.10992523622221333,0.6151256748907139,0.40637386024465744,0.045550390290865286,0.1741236418892705,0.2954760746377046,0.2512231880948457,0.2358811457614483,0.6028798989639897,0.4249166205606403,0.27512006546705237,0.6765326044059428,0.10584564833257029,0.31653500967647513,0.11911932063061416,0.5652708465344747,0.16099919335450527,1.0,0.1305267800640804,0.2895921194012527,0.1570994748840329,0.30558385621918777,-0.07046149152967907,0.15283008848237242,0.5023961186287839,0.39211990306099964,0.09401731483890442,0.1774916305807649,0.4081229095915427,0.40810975829216045,0.4635279547469113,-0.08162206762493078,0.19752422581150172,0.18326152160027323,0.17954578023719256,0.11664889636984221,0.5694663150340863
Rectus_R,-0.01912387187646629,0.2568237692335973,-0.3970208202224872,0.34028448716948123,0.35814141928045823,-0.018203397710845677,-0.24074562481001618,0.2943945564433632,0.45234917927298324,0.43926477219815124,0.20635134178753411,0.5434606381690457,0.1077534724254555,-0.06799170226624299,0.2708761193159262,0.39636809908913956,0.34162177986060555,0.5814075130679927,0.31406098689382206,-0.1522781673028458,0.1305267800640804,1.0,0.19203402857884821,-0.25017791174685133,0.38098607214650754,0.2800472419689787,0.04301842458620734,0.6620013900332696,-0.21604573584459447,-0.01844686713867563,0.31189367589524486,0.13453644265139697,0.24428466657857056,0.22530179110561147,0.23290157804749181,0.1857880679573797,0.25182408050733956,-0.05728158302057954,-0.12886241149429759,0.25596867521073413
Supp_Motor_Area_R,0.426742134750632,0.778013749529139,0.02568819710870751,-0.32334200476242664,0.054844640502611695,0.23400669253815343,-0.007923437158505416,0.2307218222058501,-0.2165714225493874,0.5519205932965087,0.6994102908957162,0.13372407823229465,0.6652296654523986,0.14568930458788099,0.4093752972793239,-0.03575008750414289,0.7027874153979116,-0.04663797916304068,0.09207802878285731,0.22838688256067174,0.2895921194012527,0.19203402857884821,1.0,0.37087227577363596,0.3385055787744319,-0.23634605959198868,0.8325752315284856,0.1446278268926552,0.4240820613704753,-0.552753294046752,-0.37689480277023996,-0.13076029163033195,0.9314719170030407,0.7829877335266778,0.4225098618083528,0.2061497067311122,0.5994627964335191,0.46163541219184206,-0.037870991598040964,0.4775320165697094
Lingual_R,0.4126581597067542,0.5919482244175627,0.4309101361440649,-0.4710611182666282,0.007556865614452882,0.41223291809795837,0.24927349704745144,0.3891381195731114,-0.29853960780028344,0.3402149807631387,0.47479861004337,0.0017962740405776485,0.5354129847315793,-0.0001042243300035228,0.3539241613738492,0.24159317593578544,0.3170259186120694,-0.4286347555803216,0.20202945117976404,0.29710482198888555,0.1570994748840329,-0.25017791174685133,0.37087227577363596,1.0,0.05770324811416253,-0.21975742468003628,0.39779058171930076,-0.16948392158324774,0.5028870753407907,-0.2920346573378736,-0.3548497041768551,-0.014007387060172514,0.29292833931414014,0.4925685786595338,0.34287328350333657,0.3039023654289587,0.43993243090464107,0.5352101948556088,-0.15720883378807135,0.24587848245877084
SN_pc_R,0.06177778535976861,0.3148578654827175,-0.07464249420842742,0.18158446972597142,0.24175624756377642,0.14620335657725098,-0.06997529893084507,0.2187343076379291,0.32984022923135115,0.4716066504493783,0.3110631879719467,0.32739377509030093,0.3273871728642758,-0.00291616355837596,0.3494617931630697,0.23999186193223368,0.40699403792948785,-0.005861323801162439,0.39685957818969114,0.19431483495195953,0.30558385621918777,0.38098607214650754,0.3385055787744319,0.05770324811416253,1.0,0.24061689840769662,0.26349284057679634,0.388810176435434,-0.06986026198303845,-0.00819770440432602,0.09817083612004207,0.03609230280285491,0.3680515210636564,0.38300629826416116,0.11949112689213844,0.1692527047637538,0.25042227345794793,-0.04283863065180175,0.07114465099584935,0.2710035092062478
OFClat_L,-0.7464692268477295,-0.2333084346922647,-0.11816426237851387,0.6718783983297086,0.3350654976001682,-0.43496420232647093,-0.2047870895433032,-0.15618954117972547,0.4469596169316637,0.37936207610686995,-0.20478921243460008,0.034389041873063034,0.22434570339381024,0.37858513682575196,0.10425263983320662,0.5564690298363583,-0.38550313306382816,0.17413823555112173,0.43032971823327454,-0.18564296234925723,-0.07046149152967907,0.2800472419689787,-0.23634605959198868,-0.21975742468003628,0.24061689840769662,1.0,-0.3495887200299662,0.3325821567262001,-0.6539588991976488,0.6691959653335334,0.5969190173612915,0.19495612965557318,-0.30974973228887437,0.05587609544293053,-0.4357370611110962,0.5381484997142717,-0.29014974755757034,-0.6533982987820557,0.1636666224814339,-0.44622796545408966
Precentral_L,0.47437336140600295,0.6926867258316628,-0.1703822028157967,-0.38690903378186525,-0.19875553443095006,0.3129660773494181,-0.12226927344503657,0.3555043104207288,-0.30388177508977976,0.4093219780858539,0.7191022141354475,0.04720247934684067,0.5192626644728634,-0.1943585767324348,0.23773746593390963,-0.28030515107103826,0.6906408866549244,-0.1941825439876568,-0.04549414051235343,0.18590891008340052,0.15283008848237242,0.04301842458620734,0.8325752315284856,0.39779058171930076,0.26349284057679634,-0.3495887200299662,1.0,-0.08593501685479192,0.39425752813125586,-0.6266303593964123,-0.550958994642233,-0.2801453702749125,0.8056841423762048,0.6882342959560123,0.4865278066565736,-0.059105794574793855,0.6800774361467139,0.546592625664337,-0.021541525821856148,0.35704577051093345
Cerebellum_10_L,0.05633790256549449,0.16789400738003257,-0.013959192660798682,0.47377304215999,0.7606430549761174,0.20807238117374366,-0.05689720853373189,0.3121957118708254,0.6928444445281717,0.5283071372945772,0.06752811317674945,0.7178858138779379,0.21467737684384133,0.2469023168586102,0.5945679039456843,0.5027732079484112,0.20523989732955736,0.5413363263515353,0.6628026233142464,0.04425563945527707,0.5023961186287839,0.6620013900332696,0.1446278268926552,-0.16948392158324774,0.388810176435434,0.3325821567262001,-0.08593501685479192,1.0,-0.09003119187760729,0.3039931269562527,0.6093964274840381,0.5041221167216149,0.2036324084536433,0.31092070605892214,-0.0746792712611475,0.42694781219887296,0.05955115720184108,-0.1549451666312332,0.0367887907038053,0.3452903766924175
Thal_IL_R,0.8288945578274874,0.4168970535947719,0.2869961734571567,-0.5345121029040325,-0.009497059171988842,0.6014625393121705,0.19239488946938021,0.31729637747144257,-0.416906852737214,0.01894162798379608,0.5150326704517388,0.1534355046698359,0.2729396250447999,-0.15202567862554445,0.24152777122437183,-0.13928068255189,0.5155829258534549,-0.13855561994576607,0.01985403913097365,0.28514470170905315,0.39211990306099964,-0.21604573584459447,0.4240820613704753,0.5028870753407907,-0.06986026198303845,-0.6539588991976488,0.39425752813125586,-0.09003119187760729,1.0,-0.5691765460461006,-0.47628112807354694,0.02551429950479538,0.3988462902671638,0.37381363019710506,0.5116527337653778,-0.030843833376879643,0.5416833722040383,0.7543580034798026,-0.19060816601909827,0.6964288969174212
Thal_LP_L,-0.6278794740164751,-0.5181577767734915,0.21288213404429973,0.5440523231692415,0.47461884749312605,-0.27814647211088767,0.033775461102049896,-0.250451434335935,0.6032137340790346,0.07676093464403912,-0.6133588552616641,0.15069504157384575,-0.06763068317802276,0.4586855784628428,0.153501283786069,0.3906876649174471,-0.6229556888476533,0.11177132269192971,0.49758660830516876,-0.13057799245175306,0.09401731483890442,-0.01844686713867563,-0.552753294046752,-0.2920346573378736,-0.00819770440432602,0.6691959653335334,-0.6266303593964123,0.3039931269562527,-0.5691765460461006,1.0,0.7632142603617751,0.4817018935900324,-0.5297978308553717,-0.18553800794793185,-0.7786114318478257,0.3916631555388474,-0.649936363033123,-0.7358263736017635,0.21617430874980942,-0.4588406390411342
Thal_VA_R,-0.4374118747074271,-0.36531501332128435,0.09726181188125478,0.7133246177183118,0.7463340994323466,-0.08450743936045821,0.025984666181230565,-0.06371818089754089,0.7571273673596367,0.2332066011052808,-0.4885437653065016,0.38924818842142056,-0.10469820392578005,0.4160983256098316,0.2331654687188874,0.5221169892682356,-0.4410186552933229,0.5390881687946807,0.555581775518849,-0.030057937224682522,0.1774916305807649,0.31189367589524486,-0.37689480277023996,-0.3548497041768551,0.09817083612004207,0.5969190173612915,-0.550958994642233,0.6093964274840381,-0.47628112807354694,0.7632142603617751,1.0,0.6426330845350646,-0.37150420895783837,-0.13036470359969604,-0.5809392763020962,0.4745648608402005,-0.5205444545567751,-0.6496171359511119,0.09516728281150717,-0.18118965605155488
Raphe_M,-0.0339460358260977,-0.1223927454351825,0.32162421911739775,0.366584220555961,0.7114820851409699,0.23928228308165017,0.11602188546601427,0.07092617718425046,0.5069873323746965,0.22015251513816628,-0.20733006030478618,0.43483996863902474,0.12277649299698107,0.350601260452763,0.3923199905942934,0.3841229525696819,-0.1767796716160483,0.33545747721074015,0.5583871217067574,0.039108489853933066,0.4081229095915427,0.13453644265139697,-0.13076029163033195,-0.014007387060172514,0.03609230280285491,0.19495612965557318,-0.2801453702749125,0.5041221167216149,0.02551429950479538,0.4817018935900324,0.6426330845350646,1.0,-0.10914000781233961,0.12964544329993197,-0.3858574060275151,0.3789698306135113,-0.250335938754604,-0.2371569579205224,0.12311564126990078,0.05313858878905728
Supp_Motor_Area_L,0.49178963457189534,0.7283632550777311,0.057184752804491965,-0.3333644913588924,0.10350915566616446,0.292553348491927,0.02801051276053615,0.24015026149567892,-0.1364154585153262,0.5127510788858205,0.5866423106252127,0.25399436261199504,0.5968472450618665,0.11704115776506072,0.48230149575998577,-0.0832710787289857,0.7507390944516542,-0.04001407617246226,0.11374474199599317,0.2422549513004183,0.40810975829216045,0.24428466657857056,0.9314719170030407,0.29292833931414014,0.3680515210636564,-0.30974973228887437,0.8056841423762048,0.2036324084536433,0.3988462902671638,-0.5297978308553717,-0.37150420895783837,-0.10914000781233961,1.0,0.7093193493351367,0.3849041707957618,0.06328321641744805,0.545995523780525,0.4627475725570816,0.02545873274006861,0.5353108724977551
Cingulate_Mid_L,0.33295712852179704,0.7115689130323847,0.053169382844852286,-0.09013308589557394,0.3039466447953884,0.3184529940193802,-0.067012379401745,0.35187845740288115,0.016762999038545712,0.6978399468702735,0.742792817365406,0.3498302601113542,0.8189457232663592,0.1825209770858145,0.6251225848620745,0.24443618039290083,0.6300698855502951,-0.010723771266071542,0.47971854033730943,0.22235681706872346,0.4635279547469113,0.22530179110561147,0.7829877335266778,0.4925685786595338,0.38300629826416116,0.05587609544293053,0.6882342959560123,0.31092070605892214,0.37381363019710506,-0.18553800794793185,-0.13036470359969604,0.12964544329993197,0.7093193493351367,1.0,0.2852609186967486,0.45327497933218935,0.6400632270245121,0.33988414130951516,-0.01682643330789771,0.4077177037797696
Parietal_Inf_R,0.658744010051062,0.651936776842098,-0.36217525476341533,-0.3532963545237225,-0.3454190730434768,0.4762312749652992,-0.1971724760204272,0.5414027705617189,-0.3990088696093601,0.09429535409585378,0.7420479342593762,0.11754371479763438,0.04476116191125855,-0.638897073577671,-0.021323718580539327,-0.07509476918641746,0.7740757589458565,0.027628733464643434,-0.22078831956682207,0.2087554686588936,-0.08162206762493078,0.23290157804749181,0.4225098618083528,0.34287328350333657,0.11949112689213844,-0.4357370611110962,0.4865278066565736,-0.0746792712611475,0.5116527337653778,-0.7786114318478257,-0.5809392763020962,-0.3858574060275151,0.3849041707957618,0.2852609186967486,1.0,-0.24987088282684589,0.870444467309313,0.6731178985296431,-0.318821959851073,0.505231959863026
