,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Lingual_L,Lingual_R,Occipital_Mid_L,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_9,Vermis_10,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L
Precentral_L,1.0,0.8078386704354064,0.8466883785870215,0.8517010740911642,0.8473273441781418,0.8421782081571405,0.8339978208851505,0.7606237769727986,0.8542384261107699,0.826813625546705,0.5590292913598456,0.34447286873383787,0.7217809335973993,0.7179753946826215,0.9239272014428815,0.9247011212868147,0.5402380253931705,0.4216080882133549,0.8112068802897427,0.8205953609420202,0.2020028509875876,-0.004876013912951672,0.14353565251021067,0.4992609981884414,-0.23596434103941719,-0.12697220832857276,-0.029053791799776466,0.16722596713135449,0.5647641578799711,0.3290688682579069,0.4866738701280377,0.4136933100523426,0.7468580086111095,0.7450839877045068,0.8725648521958049,0.9007878011792423,0.49020669413607804,0.778826249518253,0.7554424899127336,0.7374650299025,0.6764643948761159,0.7315551188708473,0.15691920675452992,0.27679057627057246,0.6828933769747385,0.6517707068407816,0.408274742231327,0.5599841272970273,0.7413736438103713,-0.04466024448773221,0.762559541945158,0.8019865999042712,0.9356267067796263,0.568350887330049,0.1924658068962935,0.19477369368669586,0.6628856620626926,-0.035081064661357686,0.6910005438208389,0.44917850411633115,0.07742236766862734,0.1962867708015293,0.517133066261807,0.6616699150331998,0.4830137456363384,0.4519918500263353,0.6853863315809892,0.7995643976211346,0.6536522460132614,0.6279316764578422,0.3350831223813998,0.5603512984510454,0.5990286595462688,0.5277719549299402,0.7550842536165657,0.7675610480815469,0.16550283582819206,0.5910918023885214,0.6231299472190663,0.6859673231172906,0.036503754673507895,0.26211971507254683,0.5911613576951824,0.7098548811649158,0.21032744319783522,0.5144201461633443,0.1529839191362923,0.3276927738827989,0.4503507698247066,0.6436761506747768,0.8029458196530058,0.6863639974334551,0.4703675369320494,0.6250972580875183,0.3709095478909637,0.45025079706017745,0.46059672314833855,0.44383278899566037,0.6319170782453309,0.6723058953735521,0.5939406099015156,0.1706145262087993,0.2222714768727574,0.6017888968894676,0.49470494240533164,0.3911773714527345,0.44310265242725644,0.5511009433198573,0.5547467081576588,0.670506163030621,0.6621300446095146,0.41909469276278355,0.4099218588487931,0.5613012894321897,0.5701620998590184,0.5680828635436527,0.2717809831152221,0.19377674426368827,0.1224414322013672,0.6922338586157348,0.25422609542127683,0.0641914922186193,0.3275068826125452,0.15743539094114248,0.04914240638431653,0.4767731195353682,0.6088816365866007,0.2524749858511903,0.3333257001987567,0.2610951135860578,0.284602313738847,0.25908415342970775,-0.02330927543073463,0.46267236267539186,0.38490735136562965,0.8044559386779112,0.6723468597234794,0.5700991621726307,0.35129672564609926,0.35753825182881876,0.5452490304527371,0.6042812680144137,0.30801673717982103,0.5227551321766648,0.6825120119002442
Precentral_R,0.8078386704354064,1.0,0.7163857928537393,0.826837713985553,0.6167528663483854,0.792026316898887,0.7532055524140386,0.7745121280336353,0.7512323992922708,0.7385439123712373,0.47427225249682214,0.277034405530863,0.6559373619594944,0.6665970715806069,0.8399710056380407,0.8977463649356204,0.43114547343363696,0.3506243011522848,0.7691783358732297,0.7067685145805351,0.15623129378919662,-0.0006161588224169389,0.11219480419973493,0.3917548666779658,-0.1526102252062833,-0.10547876740218681,-0.06360892286508353,0.12563991011295614,0.42799605697717885,0.2694208195620527,0.507149900204879,0.23537864274546136,0.6554196143224383,0.691837892930645,0.8968263449571879,0.8117286863595279,0.4987050624622795,0.7669156201996338,0.6713205343979739,0.6288624440717262,0.5774262062299871,0.6427672970597109,0.13423853872183816,0.19506163701215576,0.7184345987884182,0.7255021194980429,0.539034788022099,0.5395260121692679,0.7401416454580266,0.06900199834909684,0.7197185714355551,0.7274128161169499,0.7706921002643257,0.8616223103141649,0.2723984380484844,0.04836903062679412,0.6143644259263652,0.2877602022976086,0.5787918501981494,0.7226821936499461,-0.026118881278015607,0.35426954863164084,0.6756527586739115,0.7234373517671498,0.6852728696929571,0.6016239602478973,0.5187044645102177,0.6610467442767571,0.5925876051717347,0.5115368028146957,0.21735841650975668,0.5366196492694157,0.5574157058542762,0.4032963887145807,0.6142192547113597,0.7360663181650491,0.36063522822379934,0.42888976226649866,0.5885370717620523,0.6025990700243539,0.08746866712405202,0.1309675691039015,0.6420094091591964,0.5275577972517494,0.21932074326247783,0.32148610903448455,0.0833876559783472,0.1332465161904287,0.3477083634211529,0.5296625538402638,0.7296250180624769,0.5805870375434836,0.47454066410390805,0.5131222765261833,0.3266576687126856,0.26886441920121035,0.3604282835900222,0.2516058886513784,0.47353322830624034,0.6047532489419213,0.5751920482561008,0.20526609297030463,0.09617860403393795,0.44831712996813716,0.3805684464136654,0.3006138659101717,0.4638827895741582,0.43639631832768383,0.470021135420631,0.6059918395724893,0.5678187739148661,0.44422679115365865,0.47825427918162,0.5447857706612651,0.5399756311832853,0.5254103890355621,0.22855351769058682,0.08529220046755094,0.0998222024502989,0.5589370973733757,0.3654585141297397,0.07885562221233736,0.49266242252321757,0.22409754422522626,0.11457544615831539,0.45244828193518977,0.6151000193078815,0.26135730628644355,0.27954889996775334,0.196727838984474,0.15450492340586144,0.16135836872575335,-0.06409256947810131,0.36042243189880624,0.24572082362611636,0.6316936939062926,0.5074870716423096,0.4909423513094634,0.26455628086946814,0.22633817999035533,0.50907515197152,0.4996509449630904,0.3124176871145325,0.4993214548685367,0.5652660728506558
Frontal_Sup_2_L,0.8466883785870215,0.7163857928537393,1.0,0.8973000142483621,0.9136335812285313,0.9316545790886511,0.8552039022670944,0.7989356092370482,0.87479471712163,0.8357975628119669,0.6495802258856604,0.4847160707289774,0.8452516589288869,0.8276134541903761,0.8876888841114124,0.8395811558173674,0.46383505780186507,0.4620844747112263,0.8617046486682172,0.8788831574768688,0.42791838875244576,0.29386674147222,0.3230938718928821,0.6163495816661327,0.006815427130254104,0.05639162055989905,0.31269683684027055,0.4287346378448928,0.6697070315791092,0.4818726341702842,0.5605903853977041,0.5470298582316696,0.8077933758329267,0.7914657988373127,0.8378039460301411,0.8906415280006893,0.6682143655721503,0.8060663062008883,0.8599223933656656,0.8310513622652886,0.7252892485800085,0.8035129387383072,0.28535617616086245,0.48533198608510336,0.5787089993430486,0.45519341295027477,0.12256256700477824,0.5147774716742181,0.6800057345116706,-0.0913257996175419,0.7640278033339301,0.7893333256498378,0.7330507279455686,0.4066464315274155,-0.058401575126266356,0.11822022444701837,0.34305597170310037,-0.23981663919941815,0.4324295732083323,0.22102396010502845,0.04474025275318324,-0.06231730996507818,0.35783940456142316,0.4866175231823447,0.24494452707862813,0.19612540151724106,0.8519228931514504,0.8666893087664403,0.8127783728668369,0.8539125840522832,0.6346892206230815,0.765098307343934,0.7563313430370724,0.6601909820340663,0.7801561674029489,0.7337698337651845,0.4598329691398943,0.7119371685722148,0.6508697576480554,0.6044045287651661,0.21428327250460755,0.45209371579013286,0.707013633825669,0.6952931954799326,0.1874280643376907,0.35410904506331986,0.18145337764980055,0.3253616234741278,0.6877855856764409,0.7358427671024138,0.8609482015682748,0.8055731698483455,0.25022245455296677,0.5018437075365076,0.26347185517712385,0.3419254219118266,0.3544829575595352,0.45712717480429965,0.6627779029774574,0.8339582854738083,0.5329345377404785,-0.019616650211260855,0.28110898323121525,0.6520917393854596,0.5705107689250299,0.6155191308998671,0.5420263550112606,0.6590976187520463,0.37369273097369765,0.530812363948135,0.5941592260509159,0.2975235206891668,0.6299025042739234,0.5125936773646583,0.6067138416377329,0.6256836902540968,0.3813576830772064,0.32700505950008346,0.1922774812901151,0.7795980635773484,0.43646956436365747,0.20075131565900814,0.3694242546650087,0.17113709777802477,0.19530182615586025,0.603477334682968,0.7060765760980954,0.5107928753648352,0.5109548556685279,0.2607035598242616,0.4376153974315372,0.2620825929740734,0.1990864554419398,0.7720290082089943,0.6453042578750808,0.7971078587783037,0.7307699924773918,0.6348155509004487,0.423322712879934,0.41098584733083215,0.5971481729010389,0.5413765576136219,0.35189755474811507,0.6025298482282299,0.5397727758447611
Frontal_Sup_2_R,0.8517010740911642,0.826837713985553,0.8973000142483621,1.0,0.752384926970845,0.8845403539901984,0.8161183880172402,0.7823140709639502,0.842859479406144,0.811744413072074,0.5965442379066743,0.43609840970232205,0.7507393800456946,0.7612449199993324,0.8976329373902837,0.8865872959096573,0.48027551281255554,0.4756215997381778,0.9209337268836302,0.8617781357831508,0.3172359302785858,0.2549708813305424,0.3013237066918778,0.6014495911547141,0.019891454400746963,0.08410224280981149,0.1662427811391107,0.42058663358674714,0.552553957218852,0.4446088194464783,0.6262034377707563,0.46360494754592313,0.7372796065297132,0.7817551031563476,0.8672690499861798,0.8527679213970072,0.5760954626418565,0.7727069023009492,0.7480321619623034,0.7332726255164576,0.6069341926969258,0.7075169915756829,0.2694838357733629,0.35771678492357795,0.5782731525758645,0.5178492112051647,0.35907418548271686,0.4230885051362715,0.6582725802777397,0.11931714764643758,0.6862406914000144,0.733169277161703,0.801448944699976,0.6485790929460005,0.2351655186365344,0.010428929297769386,0.5716624449685773,0.0909376322035811,0.5282455983201072,0.48377665533920383,0.047133322984887475,0.17968465196677355,0.5715108052426126,0.6352468158515927,0.5381559534446655,0.47437075338068696,0.6860953044926965,0.7577835896370695,0.6908578038845236,0.7198803525419507,0.4790958344668273,0.7167094252077687,0.5849580889894651,0.5214977092307541,0.6772882589032476,0.7338689409315569,0.4758465375799621,0.6475848633326089,0.5731462932389912,0.5546812908872109,0.1741887341032277,0.40176944139900345,0.5914324807076008,0.5557872296869734,0.05807445408967046,0.22552157283038773,0.030832678571186278,0.09930783685735434,0.49811852162425796,0.6644826932717944,0.7684443889079369,0.6257070895717093,0.26897367058214555,0.4214020319698052,0.16473850320821926,0.17658686027462545,0.2433596986053824,0.231123848308688,0.608339474965527,0.7268272820928736,0.5010666202201298,0.0023253490225365937,0.11941578644243389,0.50364072426927,0.44810702503675753,0.44113052277340764,0.5072926584657727,0.5747350858396905,0.37969734410721284,0.5766678588099411,0.5399631479231238,0.35586063794102496,0.5095046552232513,0.536615518067584,0.5395939333037421,0.5354852150263019,0.33683660734261234,0.19331126529168183,0.15646837961098897,0.718690495215896,0.3403517949234263,0.243741022205531,0.4427786682612215,0.2602662512920625,0.1578002236091569,0.459011167998099,0.6973763864534047,0.3689018739678128,0.4893707629376892,0.13266972364682225,0.20952244459049554,0.19813926411745622,0.12839313867515337,0.6584538178417745,0.5007249496917014,0.7185060060855923,0.5814995563880171,0.5386591490931408,0.2845648239419363,0.2606008486131962,0.4926609709832183,0.5060235368729599,0.3311681190885119,0.49849379070061306,0.5425387466583063
Frontal_Mid_2_L,0.8473273441781418,0.6167528663483854,0.9136335812285313,0.752384926970845,1.0,0.8860316168866332,0.8216782772324882,0.7622224138385735,0.8854874575985288,0.830503143348427,0.6619137091552793,0.5013837267026996,0.8387328567777013,0.7988828235804434,0.8595128158362354,0.7993116091570815,0.5210322011040337,0.4614373775838666,0.7208117158379863,0.8327646010894356,0.3647592895071069,0.21614044686283143,0.25111536982943583,0.5682227080833152,-0.09569549863480549,-0.039336296692993454,0.24838720962386357,0.32754921247066565,0.7127140301111784,0.4442609223871914,0.47496273554587803,0.5756300968100075,0.8358196382026447,0.7744963614611177,0.7727977777900853,0.8698096700782356,0.6359778447680627,0.7752246872278064,0.8719025983499826,0.8399983777629022,0.7445142896086616,0.8223849396692692,0.24544400628055207,0.5140323310574532,0.6082760080289044,0.4885319545681223,0.08802510286552728,0.6202667393571851,0.7161406817772076,-0.1950321679524954,0.8042805761266876,0.8322789597457131,0.7167096058262374,0.2607147134499882,-0.17508868691235324,0.22396287300206624,0.30166260285441726,-0.37766852001243983,0.5084642983231914,0.12599731996975738,0.0024585196434409413,-0.10528846360510065,0.27204111790756075,0.42635419482036135,0.12968354108076838,0.06748685187610715,0.8525910201090078,0.865546727104511,0.7866080714405121,0.8078187737698923,0.5405806311022874,0.6559497448103366,0.787533443150153,0.6601913818746742,0.8559083968880182,0.7744985306243302,0.2686401158265496,0.70593267705122,0.7006539812730006,0.7060365018537368,0.18895513353746396,0.3925042063350272,0.7078225999999244,0.8091719122330487,0.3080534033992924,0.5321189152912945,0.32802845717837187,0.47857787393445494,0.7150354458225852,0.7428219857409949,0.8789086463847421,0.8630596546575814,0.3740113850458033,0.6377157042096221,0.4032343101202674,0.5296840540847624,0.4648025389209892,0.610615643393927,0.6757604893197635,0.7956087523963267,0.589218378963934,0.08854418009486636,0.42809534500854807,0.7052866906934229,0.6072103211742577,0.5086014795205059,0.5034404261440805,0.6367366778327119,0.44615390294629076,0.6021820539696598,0.6302806809171998,0.36760397923270255,0.5342836992839762,0.5072409230430858,0.5828703264564198,0.5588833636249937,0.34011808777893787,0.3233873123193077,0.1889816596586733,0.7255990498311029,0.32634237946488126,0.10736957466188685,0.19971996008762594,0.04772315297731152,0.12949118403205098,0.5795425247276933,0.6567863665378144,0.40491233146845007,0.4210959296115576,0.39779262797017734,0.5586304596461182,0.313979722869547,0.1727559818652162,0.6593889895261458,0.6400121804753727,0.8373988541944318,0.7769607445345043,0.6102994697286998,0.45377130312637104,0.4643711449139019,0.5635276405012412,0.5991920631178004,0.34485240436774345,0.5904896853284213,0.5222812763481829
Frontal_Mid_2_R,0.8421782081571405,0.792026316898887,0.9316545790886511,0.8845403539901984,0.8860316168866332,1.0,0.896253423461168,0.8612382306822596,0.9023602760239288,0.8652712148153472,0.6601653928263198,0.5116265210621371,0.8311093997051865,0.866629602280431,0.8730537247568946,0.8507667305054549,0.46591508220463224,0.4120524040400961,0.8793576463499664,0.9068382734612875,0.433184595878395,0.25395341859181736,0.31680520421872477,0.6156086444060181,-0.05220875604244843,-0.033738117261863675,0.19068908644530944,0.3742564560713374,0.5967877156267823,0.44558425474273783,0.570437219618792,0.4720249819594838,0.8186296609541749,0.8091348414089118,0.8468918414478757,0.8700122222915487,0.5926009095684686,0.7743365552464188,0.8184888586634208,0.8229396882969297,0.7177332767165467,0.814250193056044,0.27648880229808637,0.4380016394476621,0.5524273593338492,0.4643186823156533,0.10962565366276246,0.5361023934101383,0.6774945812445959,-0.018660297535565556,0.7704141882021617,0.790866871205267,0.7243695409237105,0.49130381213348634,-0.01622379084161226,0.026124307550978956,0.330397795119932,-0.1896353076109657,0.41414469192172043,0.3001040435629453,-0.020429255293464624,-0.04222680855607465,0.35974467329285825,0.4530310918785563,0.2757911524182569,0.20902716033831872,0.8170400725146625,0.8829333591580903,0.7901523562492246,0.8453000231341267,0.5695910071681848,0.7656107342968231,0.7393984599535564,0.643748895362577,0.770439576327627,0.7788381769109233,0.41571575829495777,0.6678501757664891,0.6281563151115732,0.6093645774574868,0.19580946771553273,0.4001738409389113,0.7031525133022838,0.6404887012306496,0.1741824088947569,0.309298657921053,0.19288229888549702,0.23137046779324105,0.6333621482972381,0.6992230527902347,0.8437006637061558,0.7942105656152121,0.2793592383224907,0.502239888549478,0.2532624671845788,0.2893098117979299,0.3259161901851492,0.3769464036257615,0.6166800134283715,0.8182682756066321,0.49778152005104304,0.003906296622654667,0.24301674502357531,0.6154061913652378,0.5275440820979561,0.5588049657860299,0.5300821962685557,0.6237313808929434,0.3627703396182115,0.5888292293574772,0.5946085719850394,0.3216387806567666,0.6337217329927187,0.5316801030153391,0.5809304085130917,0.5979168291575135,0.3012340086866656,0.29745111445803846,0.1485560642232364,0.7556553820174463,0.45293784638305,0.19646370174180064,0.3619061230785937,0.1310417480559008,0.1708743523388444,0.5396416062742078,0.714588021314913,0.4795043765156474,0.5469483026737881,0.25621629730380635,0.3788826634882767,0.3083130638813939,0.18101541319660094,0.708107095498607,0.6521781003171975,0.84952574285876,0.7550929146687714,0.6183969364496548,0.47803477065836575,0.39441470543657053,0.5569120174535511,0.5510672902657908,0.30770618118465576,0.6628425060269982,0.5250971489777839
Frontal_Inf_Oper_L,0.8339978208851505,0.7532055524140386,0.8552039022670944,0.8161183880172402,0.8216782772324882,0.896253423461168,1.0,0.915915637536898,0.9152177083122992,0.906611458194864,0.6304652311342184,0.4990166624559868,0.8918353084236729,0.9120024724693443,0.8612470361138782,0.8355759299373269,0.45921595839605556,0.292630678207369,0.8390227428810011,0.8124020318444797,0.2646513090932315,0.21947722558237123,0.10385661550371277,0.4088997245968537,-0.14161013990127586,-0.16788654718365376,0.11321813846280418,0.25814223970357536,0.47251721166064686,0.2812726707600645,0.4230427508898755,0.424385112564181,0.8522438281581578,0.8714741634487586,0.8597347382694829,0.8009942340128855,0.4801410478467362,0.7379609162901272,0.7469562079376587,0.7655067311404337,0.5948206766528066,0.7164213829104273,0.22838149763345408,0.28680569154229973,0.6213978139769034,0.5134617834830033,0.13843914296053456,0.5770657405677344,0.7025789310955797,-0.02140302246802607,0.7412032047616105,0.7530717992011194,0.763169112807344,0.4596275451504069,0.05200387954491286,0.020567688321825126,0.3918690511292036,-0.16215598385588714,0.41502959430857883,0.28347765417775145,0.007136831191539801,-0.0158137105225199,0.3940140678041085,0.4996490193439204,0.306844729427962,0.30691340840783593,0.7509786740847025,0.8392733683687182,0.6946336160443933,0.7742611120108128,0.5045044054565764,0.6421726968919965,0.7404694302440009,0.7609023948705448,0.7986474755810384,0.7709343389108391,0.33780658873456876,0.5497767063590825,0.620377113991006,0.5918955557786497,0.1756915470071614,0.2544827056284427,0.6779041700198076,0.6391782314283692,0.15865453342907562,0.31567642166211796,0.1758306819592307,0.21190210729221856,0.6051337951803979,0.6714313516575418,0.809287802805203,0.7815626672331741,0.27880138558445233,0.5083152184759279,0.31064084919813845,0.3190163127552969,0.39316379827609904,0.38268273332283287,0.5822820835905073,0.8007523929688177,0.4883721611096541,0.11116822810696365,0.39253072802842887,0.5419537730212609,0.41278143997097816,0.5473087214828154,0.4568311912485661,0.4394252112582132,0.3271918539775988,0.5203161020681943,0.5737545331548944,0.32578070888777,0.5702593914481403,0.4539067344686784,0.5739942917395816,0.5184912220235123,0.17972642703598066,0.27249288355717977,-0.030486754605392883,0.6958626716429397,0.41046171686680627,0.22355806057540406,0.3554633804675968,0.15133340727354982,0.22244246563080552,0.5810926553638843,0.6549386370394881,0.4203476027426744,0.46929028979366133,0.21797564451624357,0.32856887730935186,0.12157362155804814,0.06592645559613178,0.6098528976200076,0.6265703843159415,0.7711843355310787,0.7546738856032017,0.5373482133844522,0.45283884169913663,0.2980565646079713,0.5213587816082692,0.5090665908696551,0.2357897477458806,0.6643282859622681,0.5185915185199532
Frontal_Inf_Oper_R,0.7606237769727986,0.7745121280336353,0.7989356092370482,0.7823140709639502,0.7622224138385735,0.8612382306822596,0.915915637536898,1.0,0.9057485774285193,0.9143574989428915,0.6427940499207243,0.49562708383894016,0.8989075892542211,0.901398685112516,0.8106202486006683,0.8005497156128872,0.46187485700156017,0.283960968426204,0.782361932688384,0.775371650428289,0.160641429259024,0.16926865039086947,0.031414586387793535,0.36738241049097253,-0.218888863991307,-0.23789186884344943,0.0019844433154412944,0.14508186010027116,0.5050677605022766,0.22661465312809256,0.41895709621702454,0.39345771587251593,0.9001611179491932,0.9130826047797327,0.8065868615655444,0.7480561582665451,0.4463735550855486,0.7563728619925804,0.7734370431273674,0.7628633291707196,0.5797755203605647,0.6737994041672534,0.21009733270763276,0.2320105993381292,0.6718057822120831,0.5764080821483692,0.2510468959384293,0.6522011351341842,0.7610520446765312,-0.028453461221834543,0.7723858991311112,0.7660217943615247,0.7262492754462738,0.5462581423893891,0.01760387361943709,0.03388170666102052,0.4119501024171765,-0.040151795534286217,0.5046402147620908,0.41040687920440033,-0.04997164597867686,0.08225705247755759,0.46529022419839927,0.5351830287430063,0.3424317643918477,0.35744413684686555,0.6853831886264264,0.8006262028296447,0.676855218549194,0.6887353082196866,0.43236207353492834,0.5752871434753924,0.7272211827480705,0.6915878629092244,0.8328941965553648,0.8030144088057372,0.4612900097293376,0.5343242446456345,0.7208949394909279,0.6428265460438745,0.1805742547701881,0.14057396589338603,0.7000276500388611,0.5819033806089448,0.27535885367012086,0.3410045298395797,0.2618094195329473,0.1458599672172646,0.5562729722182571,0.6505686745648115,0.7934837463079539,0.756060705675282,0.37964770243846685,0.5501414268619643,0.3415845277757394,0.34050223637522437,0.35426504097128436,0.31356181818111245,0.540356032344566,0.7836445748496552,0.5614616849159613,0.2104104816530104,0.42553399849040724,0.49210286577128165,0.35643801956817084,0.4672976869359367,0.4813424359252009,0.43677603338279036,0.36031584004373457,0.6020731794184343,0.6008384174881559,0.41360464546674064,0.6185490746311909,0.47116259695371526,0.5545044219518677,0.4759771348979339,0.15788359736915264,0.23885375112085885,0.022084245668909718,0.6477797743019565,0.41756097876374365,0.24898376481042084,0.4310067845253281,0.17226075757977893,0.28450919879337144,0.6451914963111096,0.6699836903082143,0.40872701365229525,0.32126546342017454,0.26658177321424587,0.28527495052375074,0.0950982385214329,-0.014334497442290695,0.5107049340421349,0.5629431158450728,0.7707323956623853,0.7251758195022056,0.44502068505922826,0.3411418973222935,0.2679034830416878,0.4993402255462722,0.5513322892010301,0.2197726227616348,0.6494355164487311,0.5558584538076495
Frontal_Inf_Tri_L,0.8542384261107699,0.7512323992922708,0.87479471712163,0.842859479406144,0.8854874575985288,0.9023602760239288,0.9152177083122992,0.9057485774285193,1.0,0.9688698469311433,0.7537594871981814,0.5730333485786755,0.8854068952616712,0.8616951385733752,0.9139136844109585,0.8891270565239217,0.5820061419664873,0.4145775080155693,0.8181414286789688,0.8801958242739942,0.2611536642950135,0.13654757416031704,0.1337542898617192,0.5231595444176158,-0.22317308251683773,-0.18345370678934403,0.04203918843222291,0.2530513605181618,0.6396701673453421,0.36671690114922445,0.5597212547037367,0.5508144850578356,0.9289686787213959,0.9058494066512189,0.8630848501099803,0.8544861529833058,0.5342361565867265,0.8159321177448143,0.8391576638608079,0.8570464494460588,0.6820283406045746,0.7764395164041528,0.29549120161558123,0.35704292745992605,0.7029232131268139,0.6119133894390891,0.24167357551877372,0.7074575223490386,0.7939609548859891,-0.06645497314420831,0.84310958128267,0.8442232673785252,0.814519705238115,0.4762568752014146,0.009987713349569577,0.09519856277394213,0.48431538889911446,-0.1375096907935875,0.5628903318845864,0.36118068135113846,0.003706495458568461,0.10447436702486397,0.468605547668648,0.5764929692914484,0.33413478001618163,0.3021617682045117,0.7309519973083283,0.8828519876088619,0.6903335579902314,0.7285645975837283,0.41119817462564173,0.5817828594829708,0.7356106532826878,0.6905299796714824,0.8920551331546146,0.8651943991461605,0.3998681259115695,0.6662716250533159,0.7654884843636649,0.7380853040713488,0.11872444557572978,0.24168786146179713,0.7098424115429673,0.7248560036399231,0.2997703747406391,0.47659712096672124,0.27388386675390186,0.3153010984347689,0.6299101982917256,0.74051058435603,0.8542233900895587,0.8195885702214429,0.44903167608136363,0.6640379896804974,0.42726407972248953,0.46084231111133167,0.44140538583269295,0.4582247049534904,0.6308543195600214,0.8188374661814546,0.6290875544736566,0.20413462735748195,0.4512362820932896,0.5804658203859805,0.4829345994705002,0.4339661358289558,0.46095504344087723,0.5216623360997248,0.480073299057354,0.6936498392934065,0.6447265405771194,0.4701940959713125,0.5043018701522733,0.48204987740626576,0.5021539555472505,0.484220049724044,0.1578335070053709,0.20027812235501974,0.038930300403487994,0.7265367190304001,0.29792377141265597,0.20881210962695876,0.26265824304026913,0.10576324163082572,0.21863662075407736,0.5962221573304288,0.667453550077534,0.3515487109491223,0.3794545467235698,0.3223182173731288,0.3690053167292904,0.25090534726213337,0.10681836270052239,0.5582053160235739,0.6347183592398898,0.8684110171185818,0.7979960190226508,0.4802314220595154,0.42770061404324267,0.34530844865577465,0.5402832027911575,0.6556023091437312,0.3190729674890612,0.6161820027611307,0.5922266073991053
