,Vermis_7,Thal_PuL_L,Thal_LGN_R,Heschl_R,Cerebellum_9_R,Thal_VL_L,Rolandic_Oper_L,Supp_Motor_Area_L,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Thal_LP_L,Temporal_Pole_Sup_L,Raphe_D,Frontal_Inf_Orb_2_L,Vermis_8,Cerebellum_7b_L,ParaHippocampal_L,Cerebellum_3_L,Lingual_L,SN_pr_L,Frontal_Inf_Tri_R,Insula_R,Cerebellum_Crus1_R,Calcarine_R,Supp_Motor_Area_R,Frontal_Med_Orb_R,Cerebellum_3_R,Amygdala_L,Frontal_Sup_Medial_R,Vermis_4_5,Temporal_Sup_R,Paracentral_Lobule_R,Cuneus_L,ACC_sub_R,Thal_MDl_L,Occipital_Sup_L,Postcentral_R,Thal_MDm_L,Temporal_Pole_Mid_R,OFCant_L,Hippocampus_L,Cingulate_Mid_R,Olfactory_R,Precentral_R,Vermis_6,Thal_MGN_R,Lingual_R,OFClat_L,Occipital_Inf_R,Vermis_9,Temporal_Mid_L,Calcarine_L,Thal_VA_R,Rectus_R,Thal_PuI_L,N_Acc_L,Cerebellum_7b_R,Amygdala_R,Angular_R,Vermis_1_2,Olfactory_L,Putamen_L,Vermis_3,ParaHippocampal_R,Cerebellum_6_R,Thal_MDl_R,SupraMarginal_R,Thal_AV_L,Parietal_Inf_L,Rolandic_Oper_R,Precuneus_L,Thal_PuM_L,Occipital_Mid_L,N_Acc_R,Fusiform_R,Temporal_Inf_L,Temporal_Sup_L,ACC_sup_L,Fusiform_L,Red_N_R,OFCmed_L,Thal_IL_L,Cingulate_Post_L,OFClat_R,Thal_MGN_L,Cerebellum_10_L,Thal_AV_R,Cerebellum_4_5_L,Frontal_Inf_Tri_L,ACC_sub_L,SN_pr_R,OFCant_R,SN_pc_R,Thal_VPL_R,Frontal_Med_Orb_L,Cerebellum_6_L,Thal_PuA_L,Cerebellum_8_R,Thal_MDm_R,ACC_pre_L
Supp_Motor_Area_R,-0.1359645609152762,0.2772925619901339,0.3504922781777048,0.465842970241795,0.22510772262303394,0.5423899613534908,0.7042961331413221,0.9173107565845056,0.8493994007906255,0.21615876962896807,0.03336773574128223,-0.13221854802542712,0.17083057295744686,-0.07767971060221034,0.12774012163492818,0.19719524743992928,0.2551155051314764,0.5205968128391353,0.4937123728604122,0.0637219182373799,0.40322579300060224,0.39403574137130926,0.3254384486658068,0.6012739927598356,1.0,0.32884469927480786,0.703367281991273,-0.293146468585855,0.3851929923977973,0.5371876598779394,0.5754323016508184,0.8162556714478549,0.5631433402632088,0.17654301738648331,0.4463530718915659,0.37069148845940636,0.7594135702378081,0.40922991773111184,0.3723717832354199,-0.1510926169253363,0.15628392847703518,0.6626353623858035,-0.13614544497297293,0.8164914171890677,0.13610828241093398,0.14440952492488104,0.5810391323674031,-0.14131676565181575,0.2548940690787853,0.013401217138723885,0.07453918376815948,0.6394971962309782,0.3875811012633535,0.06066327577480912,0.3876890937582204,0.20459798437504692,0.15638855936807622,-0.13103385900639397,0.6134299257934197,0.2339885114955739,-0.05978071470395595,0.5422415022077499,0.6118234962177138,0.3130748693936717,0.25065401437763424,0.009171294832601765,0.6927431589001988,0.35162005711968547,0.627264029700845,0.7112872981510063,0.7143901225304141,0.5738941668472681,0.1989102735315554,0.00713036764886886,0.6078621266670701,0.08680811048260074,0.49563122008294563,0.6724301300790857,0.23076571214663555,0.14266447600972046,-0.31087428184181076,0.5397249352091987,0.5893417373867478,-0.02399869616122535,0.446090838884836,0.13463629291778131,0.3306912532256559,0.4415565823177077,0.23729961853678327,0.03072624644402087,0.14326849253301596,-0.07685424764579045,-0.011396292371867766,0.4673546627158416,-0.1119885553444677,0.1785030308190827,0.0626334515446575,0.3176837805538395,0.33580230164604263,-0.06524042422378536
Frontal_Med_Orb_R,-0.16851800719482493,0.089083292876928,0.13277351913849336,0.06326132290424213,-0.060499382846351694,-0.07099367586841698,0.04889884800673446,0.23751565417027373,0.3471692135980644,0.2955838005098758,-0.2032659878039251,-0.142407237156888,-0.011116628262994605,-0.17227908141160833,0.20761772683919907,0.06596514934518168,-0.10910971297358454,0.03650418032452585,0.0005563089898718369,-0.07829049267791695,0.06821987457828999,0.06707012666853594,0.04936029660231732,0.1769368733092355,0.32884469927480786,1.0,0.28202957534293055,-0.3331682894073841,0.054404580972703884,0.04630444149092414,0.1653673750391333,0.2859602849938405,0.15209283260414425,0.22385827059533542,-0.10749566010023417,0.19176458553487502,0.17953508053195633,-0.04713697156205667,0.13980941303750094,-0.08266448148994658,-0.08623212957686338,0.009427472881620772,-0.04189069025902121,0.19826850772906376,-0.1424525088583882,0.029434905346516275,0.08776412540841587,0.011769742928289893,0.040299839235743116,-0.21663249930560566,-0.1503863519631719,0.15736430767521872,0.025545727902220098,0.11434002753610713,0.08584869193153105,0.06484922694840907,-0.015296687985161017,-0.19781260560406677,0.2303800073281425,-0.09743768726767413,-0.15831812857034183,0.11198177270955033,0.10738332023388346,0.025733908879566322,-0.11847548517745986,0.0933713415565382,0.11314043188777755,-0.06895930077557279,0.36155661038907394,0.15134562200916496,0.3545974278430339,0.29181982906427595,0.04187143375984651,0.06787158322820142,0.09015085219589689,-0.24654416899987008,0.01854749642248702,0.20210058234691572,-0.18942235427414514,0.0791137348882975,-0.26000215438559415,0.2286207274230996,0.1665640440113632,0.06060941010799151,0.18807833114741604,-0.005362397186298832,0.24070295958121243,-0.06551968278826169,-0.06241760082071193,-0.030686357264759934,-0.10709128871639846,-0.17434837664285827,-0.07155670736552511,0.11019968322904616,-0.24841114698526787,-0.16287485995004738,-0.12694723618512296,-0.0953963832744565,-0.11153698865394088,-0.1493628097623701
Cerebellum_3_R,-0.18112431492455427,0.4463756236745009,0.5375884075500754,0.5795019266655985,0.1890007792298787,0.6592603836159598,0.5739469067952265,0.7384221926376255,0.6478450874722986,-0.048179985159141056,0.3730042144767574,-0.12434443824327719,0.13739414790012636,0.14573063602655553,0.06615627013504044,0.13044461786543454,0.5163948504923922,0.6774561673773792,0.3505916729479404,0.36668287181256326,0.6775364982636894,0.6075123197027666,0.3766429301184213,0.511324161620709,0.703367281991273,0.28202957534293055,1.0,-0.15608402696299883,0.49942991389621766,0.5526067776021166,0.6968515826213132,0.5912676216201467,0.38373724060304704,-0.07256149890570747,0.5320260163172575,0.1538398426700437,0.47360551545273016,0.5868561077879163,0.47920656820975244,0.14742472072215268,0.38797132783394317,0.6659916896750755,0.2835968383763276,0.5159355061117893,-0.08870536225715236,0.2893613297086392,0.5766815803468625,-0.219850640284978,0.18511897925689974,-0.20270354563302387,-0.09275527497533094,0.5108081356850559,0.3833080562936316,0.1006667128081448,0.5631352812757794,0.6147024710948212,0.03958705819836563,0.17902497717278668,0.38014511179701455,0.3819888080143272,0.3549989053426008,0.6721693704041646,0.7545264600639225,0.678714684104516,0.187946852867278,-0.026104276385982613,0.5465061742291114,0.47998793878070256,0.4674651108597617,0.742308376409967,0.6353374325611074,0.671770751514167,-0.07397347913108789,0.458620333498823,0.6654236674096874,0.009251555244770825,0.4868676508683712,0.6773137726622576,0.17921842698721896,0.39992254706083513,0.03757808010960643,0.5728904440807232,0.5372380527513266,0.2234161392440219,0.5184834810868701,0.31924079593619575,0.43987408449134413,0.36635040853864903,0.34587007217281146,0.1056042111849322,0.4425697023777051,0.17335946914742634,0.3240652356317885,0.42849331249491995,0.06508823266348052,0.022552088838776567,0.383153159611828,0.22203081679014725,0.5411557183187466,0.2748148643143468
Amygdala_L,0.16543904076527663,0.0549036868636427,-0.016593647646558896,0.13057495673257988,0.546233624387254,0.2460454616559632,0.1939867260363953,-0.12951885050606435,-0.5330348133005977,-0.23062130237383874,0.4747256708345781,0.7617680832855259,0.2401106664453244,0.6245089462156377,-0.20948229862130893,-0.26896939144068455,0.39004644541381106,0.18848862323722035,0.3445519970940525,0.34009351048955744,0.0024226746375803215,0.3387913624125616,0.2990565610762601,-0.03762354627974403,-0.293146468585855,-0.3331682894073841,-0.15608402696299883,1.0,0.3882522790446722,0.2655768941077261,-0.08483884016296837,-0.3545069928259499,-0.04947586506574853,-0.23421904198396837,0.21041779101660124,-0.12539431979382973,-0.26328684018645626,-0.0002471004792254476,0.05270877331020384,0.15566118869706969,0.6081497810241074,0.27925649708343386,0.1453328376774912,-0.3292064327223603,0.4247027442393342,-0.10295637535456514,0.1508828269392163,0.46540800994311454,-0.019534731352493045,0.5784268630128963,0.6777876122345092,0.09617421080072977,0.07516511070601495,0.06780507939291058,0.14664827457531765,0.08388059443963333,0.050602010304521085,0.5691740593223191,-0.3607861201409134,0.3681837905031891,0.5014007570535122,0.27985186225084524,0.08366019297523258,0.08475193008055239,0.34707476101740875,0.2528235221483904,-0.08754854371776925,0.16816786390450275,-0.48583834819293187,-0.01438519595336017,-0.40934815486087717,-0.1517696580855093,0.13021922240104583,0.09063192499608042,0.019676323690055963,0.5825388753082349,0.4286087327733537,0.07381550289633436,0.6256236573643282,0.11196909187455123,0.5882648728528995,-0.159194819601081,-0.07566557417243285,0.22352193728080844,-0.14484099941346903,0.21068707917402849,0.02011107941681694,0.4659538718408737,0.45371501267263376,-0.17128031584239903,0.31299790347399137,0.34968597492130105,0.21417637439482382,-0.05079644911138002,0.4417412978306396,0.5259244515891737,0.4166990021090901,0.420067109013997,-0.004194238744650325,0.22734751214728102
Frontal_Sup_Medial_R,-0.07346927157680375,0.3618911354876065,0.30200535665051725,0.6404192502712004,0.23240015269847103,0.5860023827976499,0.5774181335840011,0.5154210120625129,0.1874145224968265,0.043184756991759325,0.5825493904077788,0.3723757651864751,-0.08041501700989614,0.6043802199482156,-0.0856831315769956,-0.09383440028424875,0.7271998587495386,0.6060015515234148,0.2791278208654985,0.3824061644121249,0.6837893626495279,0.8273591216334772,0.30265514351902134,0.39593267299455304,0.3851929923977973,0.054404580972703884,0.49942991389621766,0.3882522790446722,1.0,0.48230159643190335,0.6263353049995946,0.22275016694348584,0.25511330758289574,-0.21436131550630302,0.5282586300745478,0.14244612015378538,0.1647870455792044,0.4692607841145666,0.6133298518370631,0.296327221505864,0.7493883751023005,0.7567732064927088,0.23189776220722644,0.1971206778924932,-0.01887564967017135,0.038166380087536714,0.30861049709284893,0.22557280385034836,-0.13610761649677808,-0.02271411080149765,0.10279950045420856,0.3602359351392329,0.6245255620072833,0.37365344784778315,0.640531614948999,0.6342908521486454,-0.1308583926134322,0.5491715167748986,0.17540075966770594,0.6379584021542624,0.6259578236165764,0.7240125139705376,0.6453007114388639,0.6539928123167594,0.22837712157287035,0.13904962482129352,0.3337843066501948,0.48028799366299435,0.20708845624398503,0.5822894273806232,0.41622791026233164,0.4788560076405061,0.1569997862350381,0.18956745371437117,0.40360850197700165,0.12991641044320396,0.5799564227776176,0.7217480249608321,0.30016234677321385,0.3882076160279254,0.5045237557518447,0.45047256696937027,0.5995047634393749,0.4660165936039167,0.3853071183886929,0.6097406341136984,0.20857136536104773,0.3804027959445338,0.6008294997875411,0.1953653158080717,0.6930751005565746,0.4848500963962735,0.4857383053824611,0.17501061333539006,0.3207003634510294,0.021554837681681597,0.6225609257704472,0.2606260690484471,0.49203715548914123,0.5713558764105265
Vermis_4_5,-0.06459125988061112,0.14561722941291502,0.7360673280531834,0.5192991486531093,0.6374139549111665,0.6457889111978999,0.6181146390668366,0.6356715127587742,0.40721219871295333,-0.1008718300142043,0.31566502700406696,0.16048266928440563,0.40046100891539504,0.12500843476585322,-0.1714656073974528,0.12423521717344814,0.5275425507903181,0.6005628873446861,0.7158827669508095,0.3234119064923304,0.47676545737978515,0.5159451353761471,0.6475979678173027,0.6817630918635653,0.5371876598779394,0.04630444149092414,0.5526067776021166,0.2655768941077261,0.48230159643190335,1.0,0.5257370804885355,0.47998215777324515,0.548264131352624,-0.009426902593156853,0.630230907905867,0.12110446665021432,0.42980274025580645,0.4510951702948448,0.3982525377024088,-0.11548302011501232,0.41745156511676823,0.8087147553126086,-0.008743240941680136,0.49562195218660066,0.31333271350796493,0.14732972786630624,0.8105101607480817,-0.10222786877904871,0.39991617625450343,0.3999242143765088,0.37775831357501377,0.7381658905567688,0.3581493797448628,0.14559973667949935,0.3225158842554954,0.2277364330048614,0.2411206727137447,0.29574958091299935,0.1919204448156103,0.40212245154828513,0.2959551147632642,0.6099735093401062,0.6758251842406945,0.4650218501990477,0.599610890485377,0.19838369225588295,0.6575125756528055,0.5086428673249599,0.1652340476308694,0.590984705586682,0.35588375571305253,0.2540463461145324,0.05423994664602651,0.11631630017427749,0.7695456932080398,0.5287396523259591,0.5222454547290812,0.45627943020528905,0.6975478075530566,0.18701927419269004,0.06721392818456474,0.34501726309487724,0.3397472007148611,0.010360879175004318,0.22711828236246165,0.23961576267064943,0.28167209563960477,0.8310726046086248,0.2593805212481379,-0.11616469218829883,0.30660571900954575,0.2599395223493935,0.22526367719410392,0.497284085390367,0.20718014155140022,0.519525893264263,0.2767228650702712,0.6257602055515756,0.38337628910775007,0.10550022053894383
Temporal_Sup_R,-0.20641916150533368,0.2399689264233111,0.5201878531376881,0.7574572938244536,0.23396108662365844,0.5573439617437798,0.4660933272909965,0.6342039604517581,0.5375367866727945,-0.10706475540010013,0.32705755498529726,-0.030760207122552456,-0.057121801213102376,0.21985661519108934,0.06091003078758644,0.17939599708528792,0.5322085892348077,0.4267424096453854,0.33108751590002583,0.2863676282932155,0.7809550259457934,0.7115994118123503,0.3293449821874758,0.6300077981347919,0.5754323016508184,0.1653673750391333,0.6968515826213132,-0.08483884016296837,0.6263353049995946,0.5257370804885355,1.0,0.422431995930583,0.42845923035608485,-0.28109932484188405,0.45026883386217154,0.16838037728422944,0.2953511908927046,0.504825040764939,0.5604826667483174,0.3148867172467369,0.3919177126744354,0.666699030226164,0.23024276450063047,0.3734212991162789,-0.10418327097814857,0.21221068108685295,0.49401060657325085,-0.26081474626481077,0.25841700694572467,-0.1499573315760374,-0.12699792381903352,0.5476730635085462,0.5598861557222018,0.17512703462083226,0.5449618241931226,0.5935043784547613,-0.059579322028592535,0.30828583559997974,0.3828581644580221,0.37117963202232196,0.3743145222824271,0.6574947444307769,0.6021805446991781,0.6366412543063122,0.20733269837747234,-0.047483622936542076,0.4626864510586994,0.4298566934701663,0.48203584235223684,0.687725276715958,0.6372956402899872,0.5488292653752211,-0.044888927720028914,0.24186987662904771,0.6227517237698187,-0.09690263917561018,0.5056544475410174,0.6368070019030392,0.11101605528873384,0.18187929903021335,0.22003052840435047,0.4451462035987981,0.5760745788547585,0.3872000422347502,0.3973462202042645,0.24479327394475459,0.2346791299632443,0.31029181473848483,0.3751577001365283,0.3094707105923093,0.46256204006810353,0.37431247159971315,0.30226843587078506,0.29867929677312466,0.15041608994669733,-0.04156193318485874,0.3656689442424497,0.18993994818700494,0.5624167979257823,0.43064557949516585
Paracentral_Lobule_R,-0.01438227695367216,0.17430049842372256,0.38050797892068194,0.372010800155855,0.03715336691294026,0.38660345389611556,0.6078875697144688,0.6483387506386112,0.8958976800331012,0.18505530364875286,-0.1375997721009514,-0.2611138183339421,0.1755360878102011,-0.2698634693864004,-0.02008232985842183,0.28674814396695064,0.14242884047786367,0.424813788389923,0.33738924988321006,-0.04315363897063945,0.28030002929571785,0.2276793753978797,0.11408199964301208,0.530021543912789,0.8162556714478549,0.2859602849938405,0.5912676216201467,-0.3545069928259499,0.22275016694348584,0.47998215777324515,0.422431995930583,1.0,0.5656871715729029,0.22370913592779654,0.3704724111797465,0.44438904903416493,0.8001615389479331,0.29637113854486785,0.18976076623637433,-0.21862982074341133,-0.07801005564166225,0.5671437249673162,-0.17132109959769112,0.817468280777373,-0.11155522890896034,0.09436213595135247,0.46521991496634935,-0.29282506795763535,0.1516899363726232,-0.05463989739901199,0.019536992820451463,0.5326435933193019,0.18008599257628452,-0.032223723729802145,0.10171630952836062,0.09836775880184358,0.16274482228816725,-0.24538255578246151,0.611175441634889,0.03696350634520171,-0.12830687254801496,0.374277694708416,0.4808405519473105,0.22913720704053264,0.0576799890089928,-0.07978969203571432,0.7166817752612653,0.2675362531326905,0.6787041610744184,0.6670693874812113,0.7155423082098361,0.34919143619259463,0.23410746719543316,-0.04274660510548809,0.4521739894593804,0.0680566865442829,0.3285409138586873,0.41223315929575743,0.10797305264306016,0.0026249599468943087,-0.3476997737989036,0.4133990668616631,0.4163639484630536,-0.1957018889863832,0.33491032291090495,0.20742525201786727,0.20674032112584093,0.259064778384498,0.04863244401879381,0.048851518589764296,0.01260708250298649,-0.09268099283656621,-0.14312927839224612,0.4527685996177721,-0.12122094317391799,-0.0014362775854646443,-0.11238081571907553,0.14441190474004342,0.2709915866953475,-0.13151374100017152
Cuneus_L,0.06374934903242029,-0.13618423822150505,0.4310983600814374,0.3559042779780962,0.3281730402039846,0.21176035251536973,0.526434451965321,0.42779595687958555,0.5584190493491755,0.17208785047889671,-0.2307607077119651,0.07866953232965648,0.262513792608372,-0.17691689364523008,-0.15200134192976414,0.32402548734217623,0.19220835121586433,0.17598854824277368,0.6684998680035279,-0.04584855371840537,0.12514482613127528,0.31792917606814286,0.33938402020518477,0.8240893504217435,0.5631433402632088,0.15209283260414425,0.38373724060304704,-0.04947586506574853,0.25511330758289574,0.548264131352624,0.42845923035608485,0.5656871715729029,1.0,0.07657255616905807,0.17461368752907602,0.7167262717923409,0.5851964646844257,0.0023720045571350547,0.027247265149651805,-0.27999994645354215,0.03919157525431086,0.48944990846500835,-0.29189120992865286,0.6361245073230793,0.2523199886364052,0.23156912581736902,0.6747574375495401,-0.08115041686282096,0.3334415161104135,0.34758356621095815,0.3846595233692721,0.8603395516756335,0.2279118998510377,-0.07823934892326605,0.05040368303503374,0.022801166477667622,0.4087227284244623,-0.15167558442228168,0.7222263949548736,0.007423810408961302,-0.07143534368661124,0.46012443805880604,0.3977558602183785,0.06439522403429346,0.2776095732359126,-0.13059504819931017,0.6718115900260635,0.03076410513639185,0.5820756807398638,0.46966900554336044,0.6735060551218831,0.19097233385210177,0.531694630209818,-0.1830387437617019,0.43211884353916497,0.28668187301055914,0.36899800716180037,0.439820004552378,0.39107291883357015,-0.16361025378623376,-0.299402082967602,0.1992749036244581,0.1743723682189143,-0.16417140465342608,0.06282093832279813,0.02098912463078165,0.04207576870613883,0.4343664642313158,0.08716828206137307,-0.036405872091737596,-0.10352072312308554,-0.14747121161379062,-0.2656140321180551,0.4646059732417352,-0.057018335563926395,0.2835173616602879,-0.2785338344221037,0.351392892386847,0.0773391507547872,-0.20867117330435137
ACC_sub_R,0.043847921625116616,-0.09796069011930368,0.025464793468751582,-0.21411040800490538,-0.051745761784096046,-0.06196359181567312,0.00925251671146781,0.07818840404629852,0.16253395007959828,0.3092060000828516,-0.19763330808392343,-0.12100276123438726,0.1903566848394981,-0.3537330835237172,-0.025777150511727936,-0.015662543663221194,-0.2844209929639275,-0.059553725489615635,0.06252355362616016,-0.15051332907188944,-0.2197887266098681,-0.2932561926939702,0.03126895276009315,-0.05783372910286547,0.17654301738648331,0.22385827059533542,-0.07256149890570747,-0.23421904198396837,-0.21436131550630302,-0.009426902593156853,-0.28109932484188405,0.22370913592779654,0.07657255616905807,1.0,-0.12442414716562822,0.21444080075384475,0.10858771711937483,0.0012048258253779232,-0.14313811222465433,-0.6119316008489873,-0.2105213225664204,-0.1647263162405772,-0.17413359585769964,0.13821094338386813,0.1102347114180927,0.34347617211358705,0.059625826840757096,0.07971789578973189,0.07719667830235492,0.037212184695974725,0.01730214493561669,0.049279049771081884,-0.20575736658281538,0.1973737864342977,-0.0971188943725003,-0.43758314769099266,0.11082113418392865,-0.4421226470014455,0.05817526857556431,-0.27495829699645663,-0.49832592119013647,-0.1890268411088025,-0.027741025257039923,-0.27934590044188384,-0.05233912206818357,0.30999038876699536,0.005024058715332772,-0.20850266546000334,0.14585308033245925,-0.13087363688718673,0.049699472380065675,0.190695234653094,0.13197361535611277,-0.06444879157333176,-0.044908507612285584,-0.06527698060370196,-0.1717132704569389,-0.22155854883155054,-0.027858226507374777,0.15078776114303635,-0.5774465048116298,0.06135334502894222,-0.06866643599369401,-0.3763347814756722,0.07464220345947184,-0.1422260574707241,0.16591262870944093,-0.03919092302802678,-0.23847092051885607,-0.4875508295978931,-0.4362402769020767,-0.4961580788669903,-0.2210110011632364,0.5337526938785337,-0.46759486083659385,0.05759185961583277,-0.19293534448682828,-0.06559385468707961,-0.03822075905133774,-0.3510736357102834
Thal_MDl_L,-0.1650370832743426,0.3002120136404835,0.3960308626587006,0.456157932372886,0.4163544312081311,0.7529192214250536,0.5299832952526641,0.6081091403129179,0.3113827271707767,0.023743068062739618,0.4600022076041655,0.15570135314769645,0.09063250841986442,0.31720492123593447,0.08553347162098834,0.012884954842261483,0.6516250246659034,0.7101828513374968,0.38456678759156304,0.3216241057165929,0.5803836836722299,0.565870093042204,0.4367833493739653,0.346750718263393,0.4463530718915659,-0.10749566010023417,0.5320260163172575,0.21041779101660124,0.5282586300745478,0.630230907905867,0.45026883386217154,0.3704724111797465,0.17461368752907602,-0.12442414716562822,1.0,-0.08298750127106905,0.3255800859080029,0.6392803394198574,0.5288162061096489,0.10417616993171233,0.5715738369891606,0.7123211650081389,0.09105703527157097,0.35720033829101006,0.13043165882318597,-0.07066959746688345,0.4692573239095692,0.06414609561111632,0.11239826420988791,0.07156670394004158,0.09450435912573163,0.3878765449559582,0.5263528228395827,0.22769120857207467,0.5079410537346085,0.4219565563593044,-0.046136153960613616,0.3865759364708394,0.05282170127343778,0.622868159544916,0.4189552466969428,0.6078389388581109,0.6749123476055546,0.5893549092468114,0.42943657332369733,0.057632967921328326,0.4291875454238025,0.6831769215246116,0.08188861299470551,0.5341388702888205,0.2536247778399019,0.29399898237178584,-0.16435034812731783,0.16483765546768228,0.6482247057084886,0.3689047389043583,0.4634202866879629,0.5173159348491082,0.49403710752327884,0.20062332299690644,0.23382139295177062,0.5088561616731124,0.42911133789630135,0.21263592152487612,0.3961661839648289,0.394976049052291,0.2093667058159583,0.5962525356784675,0.39475257385769164,0.08839064823982308,0.5377495718722797,0.41214104591157535,0.3784381256223331,0.1979031716842411,0.2943790053366773,0.3124086149222229,0.4967391312224781,0.45816250352777904,0.511204632726976,0.31026938133906246
Occipital_Sup_L,0.10637384753701691,-0.1001046495449824,0.013960900314966215,0.13763554456765015,0.009739251466837415,0.0035941985854126587,0.2550962276546718,0.19068670281775582,0.45140315460812197,0.3972832192317068,-0.3892341648426511,0.07815577735938538,0.11621221420256007,-0.274330942213136,-0.13556709625474903,0.40175624898537443,-0.05071082100613532,-0.07918991919744883,0.36056962659001013,-0.1385793830167911,-0.07822715053169006,0.19650213570409517,0.0884248234982358,0.4095312287403698,0.37069148845940636,0.19176458553487502,0.1538398426700437,-0.12539431979382973,0.14244612015378538,0.12110446665021432,0.16838037728422944,0.44438904903416493,0.7167262717923409,0.21444080075384475,-0.08298750127106905,1.0,0.40031997724001184,-0.166877738296562,-0.08540493831636743,-0.3365542668612515,-0.14980064849595515,0.1720544135699523,-0.27308743264821006,0.4240684720722474,0.0971030393241123,0.1526232818009656,0.27762226551063185,0.11076716651939765,0.12574311231138754,0.22092324822395068,0.26836874927189097,0.514270807347505,0.04197630992122584,-0.1640146491897435,-0.14742856004861524,-0.07666964220945865,0.3307718079531399,-0.24577787251712582,0.7718763388172919,-0.2900335009209966,-0.19973392555269318,0.1868073669605123,0.04045402697950569,-0.17413885086937886,0.054133721539819865,-0.283336180588665,0.41415963826718366,-0.16950407179635385,0.6905301182584086,0.22069045810746546,0.5839672401634632,0.10126936266491918,0.6790732120914822,-0.2573574357171893,0.06847224110601777,0.02270056419573055,0.08348971064893516,0.25362382192007044,0.041224414225254094,-0.2657952637641016,-0.3738064449540643,0.16014858953208355,0.17438201440080697,-0.14546549641912374,-0.07250303262320164,-0.018572087572958026,-0.018608908292682518,0.08159399892651759,-0.028446459188388798,-0.11868098092349455,-0.2164810245071457,-0.2813091022935861,-0.3784062603431355,0.3095980278628578,-0.06993901040394604,0.03914599145820239,-0.4565061766479401,0.09225323045448497,-0.03860300730292819,-0.3150906622375657
Postcentral_R,-0.023543062902002875,0.17449261656579854,0.30005773677750047,0.2525985192433861,-0.004307770099925098,0.33129856181843775,0.6986226558432418,0.6229233320760311,0.7475362219842703,0.1708148717037369,-0.12491754958851953,-0.14365757801461215,0.1551684348107363,-0.11943900765044071,0.10705407084399186,0.26988818265390446,0.17528689979637888,0.47229535546754897,0.3441289352656488,-0.04539372746071668,0.18375872986481082,0.15631950882414716,0.01958522643873783,0.534767478459934,0.7594135702378081,0.17953508053195633,0.47360551545273016,-0.26328684018645626,0.1647870455792044,0.42980274025580645,0.2953511908927046,0.8001615389479331,0.5851964646844257,0.10858771711937483,0.3255800859080029,0.40031997724001184,1.0,0.2322878801537816,0.06218517342476034,-0.15697232836569078,0.011756340800732899,0.5746031514265276,-0.23216714792679305,0.9498909352646395,0.020465145320707034,0.04382979909372163,0.42126990431723116,-0.10790795990083797,-0.021446536612920213,0.027773172715385555,0.15442871674331207,0.5078675966002889,0.2145217607754285,-0.06946925591111341,0.1363613276549013,0.046728663265973656,0.1653050193071494,-0.3333018426015258,0.6313556967736966,0.08852522533640567,-0.1317900488523603,0.43049523708076,0.5521839417679695,0.14740352303293794,1.564919412918168e-05,-0.16810870049367996,0.8207719162036751,0.26776637983716844,0.509805290836473,0.6560251295146495,0.6433961877046822,0.30994308142897053,0.24336333421272904,-0.0858048838085429,0.2836705445326696,0.2594190586446359,0.40623677735469854,0.45494079459495895,0.20646737747243488,-0.004339617086925695,-0.34117009761582984,0.38593776017313286,0.3613669414028406,-0.262293941573148,0.27960399719776874,0.16925671345312082,0.1923440413103029,0.31784621963132265,0.13064026349066937,0.07244775522371959,0.0011504902983036146,-0.16510353665026617,-0.13434469800154983,0.35748523996886916,-0.06396578959987276,0.07678418657237289,-0.12020212521904379,0.1702296043035821,0.16884629605243354,-0.15603346869701573
Thal_MDm_L,-0.28524607138257196,0.5520651477112208,0.5357105577902237,0.46937601477545177,0.11575511559671499,0.6759577374512513,0.390092434143609,0.5288113959845211,0.3519827801259044,-0.20389515144932557,0.5951787480795743,-0.10566088173892937,0.1345847691716619,0.29995139341647004,0.22779130967729158,0.07603578609097728,0.653103217250265,0.5972610900333585,0.12917419673337346,0.5135357275895859,0.6444228716682083,0.4788664790602274,0.26326195959742554,0.26567062529177327,0.40922991773111184,-0.04713697156205667,0.5868561077879163,-0.0002471004792254476,0.4692607841145666,0.4510951702948448,0.504825040764939,0.29637113854486785,0.0023720045571350547,0.0012048258253779232,0.6392803394198574,-0.166877738296562,0.2322878801537816,1.0,0.5392835305115575,0.3202988015742344,0.449625258026086,0.5363404486511847,0.5400912096946798,0.2878240514136333,-0.13848215065520786,0.26722624548875823,0.3720997031666675,-0.1477040363056685,-0.032402977112904234,-0.2121796579015295,-0.18718859903343832,0.17057033825819057,0.2655569733195585,0.22420601448012928,0.4768271442391054,0.46080454472415866,-0.07989110425200031,0.3732548244052589,0.007697169234613003,0.39780858278239156,0.4664024622427652,0.45114476117916524,0.6432538907057826,0.6734502360820884,0.13682512202647085,0.2477180035675074,0.21268324505406921,0.4883758122865771,0.09381617824587708,0.510856410072327,0.3273250493616993,0.6056452927761674,-0.2911395536885024,0.5799624419443538,0.500840814306675,0.07863547968353984,0.37143086746641596,0.3782978984622995,0.1650914372498824,0.548846704382967,0.2796830629322748,0.4297438544752375,0.4852382523023643,0.3298965447999854,0.6901037572724621,0.436417104237683,0.5036813125778277,0.34071545778329543,0.35808344132482317,-0.05130356565201316,0.4223510175868448,0.33068389070296883,0.3559924751920187,0.44625855817614696,0.09488400497194928,-0.01193603027107814,0.6443508764804321,0.17614379031641816,0.5869484113834827,0.44066834431935775
