,Thal_AV_R,Parietal_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_R,Olfactory_R,Cingulate_Post_R,Vermis_6,Cerebellum_7b_L,OFCant_R,Thal_VA_R,Thal_VL_R,Frontal_Sup_2_L,Occipital_Sup_L,Cerebellum_Crus1_R,OFCpost_L,Fusiform_L,Vermis_10,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Frontal_Med_Orb_L,Cingulate_Mid_R,ParaHippocampal_L,Thal_VPL_L,ACC_sub_R,Vermis_7,OFCant_L,Rectus_R,Lingual_R,Precentral_L,SupraMarginal_L,Putamen_L,Cerebellum_8_L,ParaHippocampal_R,Pallidum_R,Thal_VA_L,Temporal_Inf_R,Temporal_Inf_L,Vermis_9,Thal_PuI_R,Cerebellum_6_L,Frontal_Sup_Medial_L,Hippocampus_R,Frontal_Sup_2_R,Thal_PuM_L,Cerebellum_Crus2_R,Cerebellum_7b_R,ACC_sup_R,Thal_PuL_L,Frontal_Inf_Oper_R,Thal_PuL_R,Amygdala_R,Rolandic_Oper_R,SN_pr_R,Vermis_4_5,Supp_Motor_Area_R,SN_pc_L,Thal_LP_R,Frontal_Inf_Oper_L,Postcentral_R,Cuneus_L,Rectus_L,OFCpost_R,Temporal_Pole_Mid_R,Insula_L,Occipital_Inf_L,Pallidum_L,Precuneus_R,Insula_R,VTA_R,Lingual_L,Precuneus_L,Supp_Motor_Area_L,Thal_IL_L,Red_N_R,Parietal_Inf_L,Fusiform_R,Cerebellum_4_5_L,Angular_L,Cerebellum_Crus1_L,Thal_VL_L,Vermis_1_2,Temporal_Pole_Mid_L,SN_pc_R,Thal_MDm_L,Thal_PuM_R,Precentral_R,Cerebellum_6_R,Vermis_8,Thal_LGN_L,Thal_IL_R
Thal_VL_R,0.15980067133737025,0.0806687849838662,0.3875253803704078,0.4772792523416531,-0.11898628515901186,0.4230900903771616,0.19015438244080857,0.06740768699644621,0.21878782151973955,0.6501398321108467,1.0,0.4798027028453577,0.20700610120376475,0.4087308609128287,0.09027320758915222,0.48796005906521034,0.2604015629863483,0.37976269253839723,0.28144204456946237,0.3340721224820342,0.7337138250417988,0.4972952054400309,0.42733354120134454,-0.09634293693252484,-0.057964254787108524,-0.01123927206798277,0.23764846864022968,0.5382451195033827,0.3029933567318496,0.33681144451258355,0.6674469505391629,0.31332194401758473,0.4197105583020323,0.5002004398472131,0.40455629107000596,0.262060724451389,0.2893449492447644,0.12134064851253853,0.28367209552675265,0.3102403507017734,0.4349383636905399,0.540349574280578,0.5585296990556443,0.36894134477722285,-0.008582401853399431,-0.04328775197219363,0.4926792434499648,0.14644753410232317,0.7176684155532617,0.10931275477608561,0.13985986490855387,0.5885625910767477,0.5303690010974672,0.6203508971826164,0.5566873648718071,0.11926556701191812,0.48512015436028316,0.37721768945666423,0.38809695203243166,0.4290142773269211,0.19142220302190485,0.2433518492844695,0.3637948978984231,0.5793898876235022,-0.03475667320533994,0.4953819148524171,0.5291502076957508,0.608316235687703,0.16814528283701952,0.49938846010866345,0.44024499764394287,0.649293895296261,0.5519149801529861,0.1268288528457278,0.30062011134165334,0.6002588452781717,0.524129219913294,0.1234348612287246,0.05794407371892503,0.6633522879640323,0.47634502346118035,0.07286743336406601,0.365217788144605,0.3190122228244891,0.4988600156636833,0.4164857584242486,0.3665407752062549,-0.08115262774807055,0.4059921935295967,0.26866148558506975
Frontal_Sup_2_L,0.30782231390664944,0.1314248788643934,0.27104104383853656,0.464815224888492,0.0676260251705019,0.24972599230026973,0.2389614250591792,0.06613373150700579,0.15595792241987955,0.40422818394057214,0.4798027028453577,1.0,0.2549507610511663,0.4766694273831357,0.1452663440049442,0.4030528489758215,0.38976800132534545,0.4071974362370404,0.18825974816599705,0.10621899429863595,0.7483476545261726,0.48975219781883794,0.47744867023820386,-0.03947795874144463,-0.16230500643145127,-0.01659604477109948,0.09153003284196326,0.5715600806994889,0.39502194374569843,0.33201096385871204,0.6093362028504226,0.33055764097783863,0.4819722877694329,0.3879167728141147,0.551542066609751,0.3274050964762999,0.2774463144947633,0.14386384291936366,0.3488665851056294,0.2671516618286996,0.6788663523931222,0.48369658761494533,0.7617413885357406,0.46471805027472673,0.28337231311221683,0.25143846085512883,0.6635026716586164,0.451187547162015,0.6227768145490357,0.10136962527442427,0.29459748742740177,0.6373445071311942,0.3694089748929016,0.6015343104513714,0.6826999636988169,0.36160467270393953,0.4413298685543919,0.42104683306775603,0.4953219283082432,0.4155516347913607,0.116078323999042,0.18104299885827893,0.4848482639262512,0.667208210487082,-0.025614612328056202,0.42429185242200645,0.574405806269684,0.5796709941172229,0.11558516915587688,0.5104321913627734,0.4663938436645015,0.7755979363760851,0.48956153760981047,0.22596547157238453,0.36253243943179775,0.6001399132310921,0.5651556673486233,0.1092812183945521,0.21162756677918695,0.5821906309170972,0.4471991667582858,0.00770307705138755,0.21222242189275267,0.44236537032303674,0.3767983036712812,0.541670636648088,0.4379559408657598,-0.033815553351663905,0.567324520839079,0.2633112531405239
Occipital_Sup_L,-0.018608908292682518,0.7369261452015246,-0.19254208729966996,0.32751693642695506,-0.27308743264821006,0.04866910654341065,0.0971030393241123,0.40175624898537443,-0.2813091022935861,0.04197630992122584,0.20700610120376475,0.2549507610511663,1.0,0.0884248234982358,-0.37481435533107016,0.041224414225254094,0.35406204834222843,-0.028446459188388798,-0.274330942213136,-0.06993901040394604,0.1720544135699523,-0.05071082100613532,-0.22614265887526017,0.21444080075384475,0.10637384753701691,-0.3365542668612515,-0.1640146491897435,0.27762226551063185,0.36868227420813526,0.5732170221294531,0.1868073669605123,0.035980203603762126,-0.17413885086937886,-0.017601951655284647,-0.06716068440137538,0.0326596045705955,0.02270056419573055,0.22092324822395068,0.1405420052516766,0.03914599145820239,0.13932771354243334,-0.08593134888792453,0.27264253627298835,0.10126936266491918,0.26325514685321233,0.3307718079531399,0.28170450835496075,-0.1001046495449824,0.29318604982274676,0.49900902523921564,-0.24577787251712582,0.22069045810746546,-0.2164810245071457,0.12110446665021432,0.37069148845940636,-0.19381387863568197,-0.24583659495531246,-0.04855284522534505,0.40031997724001184,0.7167262717923409,-0.33795438158254315,-0.29677459101624654,-0.08540493831636743,0.23984791408710626,0.0808539366113401,0.42615172144204844,0.3347069117363434,0.19650213570409517,-0.3339679844943976,0.36056962659001013,0.5839672401634632,0.19068670281775582,0.16014858953208355,-0.2657952637641016,0.6905301182584086,0.06847224110601777,0.08159399892651759,0.7666287743666108,0.1312633682364245,0.0035941985854126587,-0.2900335009209966,0.3972832192317068,-0.3784062603431355,-0.166877738296562,0.04391854578237574,0.4240684720722474,0.054133721539819865,-0.13556709625474903,0.04404369995529572,-0.21798786035428808
Cerebellum_Crus1_R,0.26526441966933473,-0.1582074711295105,0.2760755025550539,0.6220115992181813,0.14177169701870823,0.021723325262193702,0.6694307223802269,-0.002699624749036981,0.134129237295747,0.15936115964998548,0.4087308609128287,0.4766694273831357,0.0884248234982358,1.0,0.027304501476917816,0.6516789050893623,0.6633313096160566,0.08426576136034422,-0.01861360022122053,0.1275710896919463,0.4253453657114121,0.3498890480526218,0.10682192017884005,0.03126895276009315,-0.04032370914778385,-0.2612235099121457,0.0727403803602273,0.7613207157409311,0.04457405601107705,0.13814850446276392,0.4396491550556263,0.5798309973222985,0.32700305416590675,0.272300404460161,0.41827046753454494,0.686079025435564,0.40124572728280467,0.5475755113557736,0.2264437775852695,0.6865652028200744,0.3592603261724227,0.3568141934816262,0.2530905499132808,0.20566233370821763,0.6047946471659456,0.4637951217430124,0.1929464743796948,-0.0015950426945470636,0.2985236789708935,-0.028800728231375344,0.4665821087903149,0.19714695864905318,0.1790111626996958,0.6475979678173027,0.3254384486658068,0.35830270320454377,0.5028539655305618,0.2714400880306653,0.01958522643873783,0.33938402020518477,-0.02008871758268733,0.21430398785978477,0.4509948750476947,0.5132168769352198,0.17344660211189913,0.2982256447214993,0.271218564237935,0.45231370100555623,0.20775830067958256,0.7043735271633237,0.035626024896077205,0.46404424341053874,0.24368005852390884,0.23019977114561826,0.009065692713031096,0.7598519873879805,0.7689679988216633,-0.03515590127959221,0.5508494720939726,0.46150495756070053,0.25304561333023673,-0.06388000168927921,0.21963057671655992,0.26326195959742554,0.07444752754943583,0.13650516832222223,0.8494186763309011,-0.21606343408323414,0.22700766889803997,-0.13615299511149961
OFCpost_L,0.05651152388875618,-0.426379193723013,0.5814815605919091,0.02880798765609913,0.41587127727292067,0.18503845766633747,-0.08104585993438224,-0.28434930266228026,0.6453763242876627,0.24154921240165872,0.09027320758915222,0.1452663440049442,-0.37481435533107016,0.027304501476917816,1.0,0.15685616769279664,-0.059490630479404685,0.4831204084319975,0.7266018526914045,0.46968930261190717,0.3230289086665374,0.5350713860157467,0.37667502486239585,-0.6243656503122358,0.011454233990770364,0.8086336540498461,0.013832943090635909,-0.047540406823992964,-0.41986916230798077,-0.1859933853924208,0.30153008421042654,0.09188904534993558,0.48740446076382915,0.20350794545591303,0.18698075951910556,0.026023889102039396,0.13778372048076323,-0.0034486867711018194,-0.10253779610126536,-0.043672672700261074,0.4347612714591516,0.44623808826436717,0.23721997315661056,0.1018613249692454,-0.09505665576609025,-0.1331717108690815,-0.020288931168492348,0.3328442641824573,-0.06631780580777157,-0.3321603244698662,0.7219482200960081,0.19570009076473882,0.5422713821234691,0.1092024580195176,-0.20671654945364198,0.27243809256704943,0.5171458909690951,0.5583698804424566,-0.2285465495657113,-0.22049153667592541,0.5920324490913067,0.7088623101990134,0.2629599752409418,0.338652227224631,0.03550121645993923,-0.35037045341138456,0.0038640059470328764,0.41948436310094006,0.3406048961258354,-0.05239141024059453,-0.1552380888483267,-0.026893754108611022,-0.04203912412297693,0.2740088585795582,-0.33361879408258976,0.045710050483075505,0.12336996018824142,-0.4725895575894963,-0.06796024110340838,0.26272650870432857,0.4432222328545054,-0.5105708752217232,0.4070630576756636,0.3024768338515638,0.2257412432390461,-0.2842852241526074,0.05479175370147085,-0.010785108073963877,0.28105164728393855,0.3132725756634187
Fusiform_L,0.18439540662971024,-0.3980446489868757,-0.015387019040924793,0.36878185881851794,-0.11779479796641722,0.07692176855833162,0.7030914898043491,-0.03587121078834357,0.08244970073084891,0.19146598573642218,0.48796005906521034,0.4030528489758215,0.041224414225254094,0.6516789050893623,0.15685616769279664,1.0,0.703812687144325,0.3667109110534512,0.30068610890932007,0.3102024018369397,0.5413229898507717,0.4420694189825108,0.0780281817025166,-0.027858226507374777,0.033916594450983426,-0.1779709956950619,0.07618418550888868,0.69180266520823,-0.1814600366287019,0.27531070721980727,0.4821643090554884,0.7290568451837526,0.13971031683852544,0.24450175418712017,0.3567353944205836,0.35998337018419924,0.843546120571404,0.7298328793042342,0.11651756600211621,0.8766201123361277,0.3782830446899828,0.19625161054916368,0.19766270698805047,-0.0030436108703793697,0.5275245560544646,0.3469925555994446,0.05246293236750976,-0.004168238317730255,0.2046619847360933,-0.11504270833660046,0.3014580692219661,0.21567054037538086,0.21637472316179018,0.6975478075530566,0.23076571214663555,0.2517354330908111,0.4537732230251238,0.6611466477931195,0.20646737747243488,0.39107291883357015,-0.11758174687644395,0.10637364593087288,0.1482187405060261,0.570384988750761,0.4746239567759488,0.1160245317229546,0.2302006732950673,0.3241487271291178,0.2040352465662343,0.8221587564604014,-0.10316075041623529,0.37626993665129665,0.1658330936921218,0.08971910253689828,-0.25719152341517904,0.5419820036124914,0.8697206996711134,-0.01463876235845633,0.5565532880829827,0.5058085415637843,0.42609049681384803,-0.12373812541270576,0.13946230152185718,0.1650914372498824,0.10946252816197426,0.20363814641477151,0.658814622754018,-0.16596037200016417,0.3220787275664817,-0.08052902552118682
Vermis_10,0.23366143068556486,-0.10956404236715264,-0.16397248969375777,0.38538056136684207,-0.15139540625617964,-0.098420737463352,0.7137660527433868,0.17257252320405414,-0.08293473714232623,-0.019154782942179895,0.2604015629863483,0.38976800132534545,0.35406204834222843,0.6633313096160566,-0.059490630479404685,0.703812687144325,1.0,0.19305930403253732,0.01632988592266537,0.10982210735869548,0.3806706302216555,0.12719675079633228,-0.14631755494918272,0.1091438837212844,0.17161831554728965,-0.3258485926435736,-0.13901738754428478,0.6445610439032481,-0.12537466534055197,0.3440980992033391,0.28568740896452416,0.6623836696221705,-0.09374324385220852,0.05998133794722887,0.21063730142187614,0.3460054807306853,0.6272638894242513,0.8405594285707508,0.17495585658537313,0.7492114174910227,0.2618979617450397,-0.04513144294110229,0.13612284315682177,0.015814780296091277,0.7178434713022113,0.48083029853929243,0.10532176863907573,-0.0008622801654094579,0.09750532944725171,0.0524930347724768,0.18125809755823535,0.1458200984512774,-0.11859053217648036,0.5694082933963975,0.2829313879672725,0.1383858776224078,0.2629205801061303,0.3965455127982886,0.24061185967827078,0.4687843222062263,-0.30060787255942817,-0.07613668533174517,0.04008387073339266,0.4752944142400413,0.5258204504529534,0.18058795488818302,0.1776721583432605,0.2383319007969046,-0.11034137106610797,0.7809694803851241,-0.004614313407294376,0.3385800729250067,0.06729318686092955,-0.012526687645980153,-0.026581470817648667,0.37642349590630453,0.7668539463725725,0.19529758868557756,0.7423504855252563,0.301066846070674,-0.0733116865073039,0.0033023184943663016,-0.21757927772168237,0.022099740597559342,-0.06045590993991997,0.273691079408327,0.6330861374033526,-0.23229353053347707,0.1841272289164704,-0.2735042760343031
Frontal_Inf_Tri_L,0.3135733250034456,-0.17497510062739188,0.3537636726626902,0.022965889853504052,0.23574478846864017,0.4627081734849483,0.05935426537071931,-0.13770413278402222,0.2637649665528967,0.37560538727312104,0.37976269253839723,0.4071974362370404,-0.028446459188388798,0.08426576136034422,0.4831204084319975,0.3667109110534512,0.19305930403253732,1.0,0.8212921021245421,0.311359867374061,0.5084893727316531,0.4899356884032196,0.5376952900523241,-0.23847092051885607,0.0433244165078258,0.4481620978055806,0.2643098689670889,0.17401208165712795,-0.08238002420440448,0.2764462123447285,0.5355406498242299,0.25169445436974996,0.3441345053508106,0.4221000195606907,0.29783561672609354,-0.13771973100390766,0.3637316059350146,0.08401252809922546,0.06833494812914717,0.16000814616707093,0.5256845418741409,0.38877040531381235,0.5009377224967739,0.3964695143777171,0.03605017084670044,-0.26909157812260587,0.37524394033374986,0.5208569410134117,0.2936125125275842,-0.07789607634913227,0.30853679845994936,0.397243910357859,0.46184472194172943,0.2593805212481379,0.23729961853678327,0.26344616739531146,0.4161210066225196,0.7759416003401973,0.13064026349066937,0.08716828206137307,0.1876510177370138,0.40586985833030215,0.22890008884301194,0.5846872805542414,0.14852169152374647,-0.07251782262313437,0.2445212474761507,0.5972797820362779,0.20578357179346085,0.24264146591172217,0.11328189544315612,0.38800134236670786,0.3252856598737071,0.29729536675716023,-0.04550446409710876,0.10616271292126322,0.32720569916786274,-0.14924289229188442,0.18274756852592408,0.47480941440390156,0.5136693284341062,-0.1996313773010366,0.2589450419650123,0.35808344132482317,0.4264792171932705,0.05318879587482803,-0.02120620967849701,0.09301191822567902,0.4418315896334907,0.3837023339477574
Frontal_Inf_Orb_2_L,0.20587313514287298,-0.4073584542803041,0.48177674543125876,-0.17686452456966328,0.3207175311643214,0.4105766250237759,-0.007388849538728596,-0.2924858111375534,0.42783480623051784,0.38979014882459984,0.28144204456946237,0.18825974816599705,-0.274330942213136,-0.01861360022122053,0.7266018526914045,0.30068610890932007,0.01632988592266537,0.8212921021245421,1.0,0.4513207400712768,0.3795735692602468,0.540823500574582,0.5284508846546775,-0.3537330835237172,0.014642600383134701,0.6267139948075588,0.2935845522366719,-0.05768559793263517,-0.403500620248552,-0.000592790748879425,0.44993400812103973,0.222276756712002,0.3589130192538757,0.40979130369917277,0.193285717768431,-0.25859325473903194,0.303075301825858,-0.003511080840303715,-0.021195240105844844,0.0820076054494112,0.4719603133789277,0.40799652587650087,0.3644218687158558,0.30645938328631006,-0.16972153326918074,-0.40114297930320575,0.13264024481651213,0.4436487996170462,0.11433895893462864,-0.2933302680964903,0.4668824687314915,0.21219971241641256,0.587427228428879,0.12500843476585322,-0.07767971060221034,0.27404666966258123,0.46808008376888627,0.7704435548233481,-0.11943900765044071,-0.17691689364523008,0.3516480209184592,0.6264300442389322,0.22330053379981477,0.4316602949012309,0.11813783359783799,-0.36340085856847293,0.035773681014350675,0.51598601516325,0.4061878344482155,0.03902047565818214,-0.1087686923904056,0.13111885857357733,0.14445058363860389,0.3647128361527177,-0.3355292418024243,-0.04844256601200086,0.20220824219324893,-0.36095143080809583,0.07911691283536819,0.37325983505726396,0.596873227009635,-0.23230431817783703,0.4477679869552094,0.29995139341647004,0.29907106653678417,-0.21208276481801147,-0.0964250245284977,0.10307238235950969,0.41194729058389545,0.43284152820476984
Frontal_Med_Orb_L,-0.08353681565908759,-0.24660475807897622,0.31008998723796494,-0.011247159579489215,0.12297042817142369,0.17444188394744842,0.09320390656500548,0.03846619240602267,0.4483803477296336,0.2576828036168553,0.3340721224820342,0.10621899429863595,-0.06993901040394604,0.1275710896919463,0.46968930261190717,0.3102024018369397,0.10982210735869548,0.311359867374061,0.4513207400712768,1.0,0.2772638995794983,0.39029238810202344,0.23855658320755768,-0.46759486083659385,-0.06074507820995434,0.37847191335725217,-0.10973487362731764,0.08299897756506017,-0.31399234865494163,-0.01706226192405618,0.3242347393390562,0.15861091032379016,0.2390484750022955,0.15880208995153242,0.17711996940334276,-0.04779060129947815,0.24298410749264215,0.1658891397472617,-0.24814109651641744,0.20700531388261045,0.25774801341577586,0.2933181407175931,0.12165043340486963,-0.0729360605112434,-0.09562482494528116,-0.07942567576723618,-0.06214056655049622,0.10609513639655087,0.057695749197001565,-0.023111291712804606,0.4297277636371278,0.15515269848507596,0.5505160055517724,0.20718014155140022,-0.1119885553444677,-0.029314780226274248,0.34568366106510484,0.4500640277553075,-0.06396578959987276,-0.057018335563926395,0.15868190683937464,0.4264987502452745,0.18363891043567587,0.28577761626542225,-0.0004566213894617102,-0.010785497991160157,-0.025465088987783643,0.35982217593243243,0.3514342245891704,0.10493708561980011,-0.12985298687786068,0.017034192536318517,0.12547055231261434,-0.0007937801425326746,-0.21271447677466843,0.08826259309199726,0.28940842760499363,-0.13245584218999418,-0.09318615094000762,0.27174658049595635,0.3313407905058017,-0.10348386363622034,0.3310086804164273,0.09488400497194928,0.2876830635474813,-0.11322642333263473,0.16023098384034334,-0.008966730141326984,0.17711715565325695,0.11749636189315303
Cingulate_Mid_R,0.25256779056122,0.030573536504023422,0.45336279724301,0.5752674773406331,0.02096609527070919,0.3407379345415722,0.13891370174619722,0.05977733986790429,0.378508338091158,0.5439942763573716,0.7337138250417988,0.7483476545261726,0.1720544135699523,0.4253453657114121,0.3230289086665374,0.5413229898507717,0.3806706302216555,0.5084893727316531,0.3795735692602468,0.2772638995794983,1.0,0.6586459926037693,0.5156710052355792,-0.1647263162405772,-0.05608398906435917,0.12478642846066064,0.1779518353857662,0.6447198356592164,0.34063650367740816,0.37963191289600895,0.7615881381880315,0.45548783307041263,0.5999265088109358,0.4797923936163002,0.5449523644951285,0.3605485823044544,0.40711910125764506,0.17799678709325809,0.40847625807215737,0.28605271187557174,0.6801273655496329,0.629163310606408,0.7728522115488797,0.4399694053773157,0.14451476801036964,0.0649195662818328,0.5438759449179671,0.33749016417434946,0.7335107525159938,0.07945595948063124,0.35341523925492224,0.7914508434220175,0.506663843024377,0.8087147553126086,0.6626353623858035,0.3635824621004427,0.650774376821624,0.5608180354872417,0.5746031514265276,0.48944990846500835,0.3714983576271665,0.36889512132671365,0.49873648949557603,0.7557064132304852,0.06068246528292017,0.39272235760012925,0.7265438765828912,0.6954421185749292,0.13486727780441862,0.5689622767888676,0.5096704946579422,0.7632728467738749,0.4858483371429564,0.23905908332675777,0.30783318583334507,0.6756821693194197,0.6595097738723595,0.020994249844339462,0.16151718378174307,0.761098023676467,0.5809231281114479,-0.05330145852098869,0.291543355623861,0.5363404486511847,0.5295787810936462,0.5913495143133366,0.4141270494244106,-0.08849909971281461,0.6001206536535745,0.29039457999269036
ParaHippocampal_L,0.31614972241017963,-0.17029509770686344,0.6425995956719542,0.34108900391513264,0.4020474640997388,0.2637374981287548,0.007024486245956154,-0.004768395718611698,0.5308331579795146,0.48566845561883176,0.4972952054400309,0.48975219781883794,-0.05071082100613532,0.3498890480526218,0.5350713860157467,0.4420694189825108,0.12719675079633228,0.4899356884032196,0.540823500574582,0.39029238810202344,0.6586459926037693,1.0,0.6681591111029809,-0.2844209929639275,-0.19322371272581607,0.37447160868891294,0.20570159838405525,0.4357520098764789,0.05459220996436094,0.054228953459486626,0.6922246132552197,0.36817631124883077,0.809320276982203,0.6030634537784934,0.561246796033505,0.18309216561210168,0.2607552839549438,-0.005882028208529482,0.21387237609357274,0.11704810272994652,0.6305983848617635,0.8045987433394445,0.6405629777194729,0.3982741864470566,0.06529481046512324,0.010371146752287667,0.3394041348581961,0.4242705345791595,0.5170181264713303,-0.12077614833694877,0.652233704458344,0.5527637633146872,0.7380575673442399,0.5275425507903181,0.2551155051314764,0.49547540839861676,0.5854811120206621,0.5637461239507103,0.17528689979637888,0.19220835121586433,0.47967671308097226,0.6345783701153803,0.5784078938660382,0.6409934438298666,-0.06716960327607621,0.1316618550862784,0.4683071522748319,0.7247703308192092,0.42002339140632045,0.2901187746053093,0.3155159007865506,0.4148760594076568,0.4441150066043415,0.44036604694701215,-0.0009018023507926401,0.495992276397843,0.49330659074271294,-0.3019600918014746,-0.03834270939571205,0.6504323623376576,0.6759217581959267,-0.12490349795799778,0.5645828354629024,0.653103217250265,0.5471195937412608,0.21615396327045033,0.319973095184897,0.06812658652656588,0.43973163491828937,0.4549237183581615
Thal_VPL_L,0.422300311203371,-0.07053777552886636,0.5911775685012445,0.04314464655484104,0.4633654268530953,0.44769202434502897,-0.24943757597620175,-0.030287638993205825,0.3645609012727894,0.47932865119430446,0.42733354120134454,0.47744867023820386,-0.22614265887526017,0.10682192017884005,0.37667502486239585,0.0780281817025166,-0.14631755494918272,0.5376952900523241,0.5284508846546775,0.23855658320755768,0.5156710052355792,0.6681591111029809,1.0,-0.18070754497075853,-0.21419077274402912,0.43990368847146416,0.3161484839050834,0.158661096296781,0.20674962619610435,-0.07475316108824967,0.540704228259929,0.09773352070795603,0.7457886266598474,0.6498816217822259,0.6189141867621426,-0.024816341951048083,0.00804965862970405,-0.41236793838667346,0.19467395832012846,-0.1574281509479846,0.4297590562816769,0.6835792348985195,0.5973566760198254,0.610275173311347,-0.24502928420764775,-0.2715860087367204,0.5740688688787625,0.7553584476050889,0.5635216291701509,-0.038690742807659266,0.35269416641759255,0.5351661400885942,0.7305231292411437,0.2860578643897152,0.3511891057205496,0.4886710597211695,0.5356545352372696,0.32875052995109955,0.2042242537540632,-0.12448209456658335,0.4882166989578474,0.47879800849364873,0.4916398419283825,0.4176493994221576,-0.3170722744656765,0.21037479103760975,0.38922796980915936,0.5973759480564804,0.35025601577258,-0.038836975061191145,0.32351109156872376,0.5157013055868293,0.6378918487409849,0.5372219416317076,0.07114351719695314,0.3496069584494373,0.1919223177484603,-0.3898626986066176,-0.20317946193781988,0.6205717890924554,0.5648752369910702,-0.15045672651438016,0.6594922514233146,0.7440445142787263,0.649199860015532,0.21056624563478887,-0.006926553705972751,0.23554981167402486,0.4270759456344184,0.682749538744821
ACC_sub_R,0.16591262870944093,0.16390886908355087,-0.3758760211058442,-0.1254878836479234,-0.17413359585769964,-0.13209656675777456,0.1102347114180927,-0.015662543663221194,-0.4961580788669903,-0.20575736658281538,-0.09634293693252484,-0.03947795874144463,0.21444080075384475,0.03126895276009315,-0.6243656503122358,-0.027858226507374777,0.1091438837212844,-0.23847092051885607,-0.3537330835237172,-0.46759486083659385,-0.1647263162405772,-0.2844209929639275,-0.18070754497075853,1.0,0.043847921625116616,-0.6119316008489873,0.1973737864342977,0.059625826840757096,0.2159431455348177,0.0735646055611504,-0.1890268411088025,0.12697552531920597,-0.27934590044188384,0.15173410531773399,-0.014838721402206396,-0.0679664672642147,-0.06527698060370196,0.037212184695974725,0.362984131583111,0.05759185961583277,-0.14937861471130465,-0.33617484224694805,-0.061334979453785556,0.190695234653094,0.1800327592607939,0.11082113418392865,-0.03224291917977118,-0.09796069011930368,-0.007637673925380517,-0.022146644725796673,-0.4421226470014455,-0.13087363688718673,-0.4362402769020767,-0.009426902593156853,0.17654301738648331,0.10213387347883011,-0.20591638206827517,-0.3104591778500846,0.10858771711937483,0.07657255616905807,-0.4225629182113054,-0.41471833177558454,-0.14313811222465433,-0.16156022385739477,0.08009250260179959,0.019459941809035736,0.03147352757842666,-0.2932561926939702,-0.14351698237882002,0.06252355362616016,0.049699472380065675,0.07818840404629852,0.06135334502894222,0.15078776114303635,0.14585308033245925,-0.044908507612285584,-0.03919092302802678,0.273689987918169,0.21162025029242215,-0.06196359181567312,-0.27495829699645663,0.3092060000828516,-0.2210110011632364,0.0012048258253779232,-0.2040283346008153,0.13821094338386813,-0.05233912206818357,-0.025777150511727936,-0.09254316675906404,-0.07736455235240274
Vermis_7,-0.0714470806731268,0.0041649228698868316,-0.24254442122198858,-0.061777230487420086,-0.1056475961189858,-0.22760516206656292,0.10239762264742747,0.03869495656661894,-0.17920489082778057,-0.12451603569402696,-0.057964254787108524,-0.16230500643145127,0.10637384753701691,-0.04032370914778385,0.011454233990770364,0.033916594450983426,0.17161831554728965,0.0433244165078258,0.014642600383134701,-0.06074507820995434,-0.05608398906435917,-0.19322371272581607,-0.21419077274402912,0.043847921625116616,1.0,-0.09215415614031869,-0.07859817114897759,-0.025610238311556382,-0.13883091200873868,0.23557954855801647,-0.09753990658558372,0.061222072999074596,-0.16644731767654528,-0.19490099173591038,-0.20870401042899797,-0.18575772238968893,0.11610493025979529,0.23358130705281108,-0.17035661203932198,0.027243642884206668,-0.052537713106437116,-0.24445043184058432,-0.19217881075848506,-0.19436295393133024,0.1841622134402756,0.05647654990149975,-0.17171915064682047,-0.056278473607665455,-0.20624063114515698,-0.13322026835188483,-0.10520754074286774,-0.020607061983389567,-0.18219651456017677,-0.06459125988061112,-0.1359645609152762,-0.13865984493907121,-0.14028791462747334,0.03131720696577592,-0.023543062902002875,0.06374934903242029,-0.20882629421401716,-0.1076581038390852,-0.35840766716385786,0.07338992796790708,0.20743390969409065,-0.026168730574481346,-0.215687275984787,-0.05117657468455135,-0.1182231125146443,0.05514339151703402,-0.11611202657657246,-0.22031908682999096,-0.09427285183335665,-0.026878041773148786,-0.03167579013501505,-0.21987381726421681,-0.08652676209792222,0.11452758479769341,0.20101658219852717,-0.14326873773811996,-0.2446082549701718,-0.1777195633463041,-0.12996832249190254,-0.28524607138257196,-0.28070768118901107,-0.044349666508748935,-0.07263327210979269,-0.4106052694447287,-0.22398381574781628,-0.18334560553437643
