,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_L,Thal_LP_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_pre_R,Olfactory_L,Thal_MGN_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_L,Hippocampus_L,Thal_MDm_L,Thal_MGN_R,Cuneus_R,Thal_PuL_R,OFCmed_R,Vermis_10,ACC_sub_R,ACC_sup_R,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R,Cingulate_Mid_R,Vermis_4_5,VTA_L,Red_N_L,Raphe_M,ACC_pre_L,Thal_VL_R,Cerebellum_Crus2_L,Cerebellum_9_R,Thal_MDm_R,Pallidum_R,Thal_PuM_L,N_Acc_L,Cerebellum_8_R,Rolandic_Oper_L,Precuneus_R,OFCant_L,OFClat_R,Thal_PuM_R,Angular_R,Cerebellum_3_R,OFCpost_L,Frontal_Inf_Tri_R,Cerebellum_4_5_L,Thal_MDl_R,Temporal_Pole_Mid_L,ACC_sub_L,Olfactory_R,Cerebellum_6_L,Cerebellum_7b_L
SN_pc_R,1.0,0.3784381256223331,0.5936006406109849,0.30226843587078506,-0.0027861739231432336,0.29616742250509315,-0.2656140321180551,-0.13871789984509733,-0.033617624865878236,0.7915504069309769,0.06254874620854091,0.37872990710956267,0.15079832693860656,-0.14312927839224612,-0.3059878865608355,0.478702877303956,0.1856848739255092,0.24770126552168767,0.6553159468351669,-0.09379889975581471,-0.32058939337187625,0.6935351725704902,0.317959732807447,-0.12631527259235428,-0.12996832249190254,0.594413947068765,0.5175056084958732,-0.33882406272866455,-0.04174847390049022,0.0055563500758731505,-0.08447369755090871,0.32619957382743153,-0.32993823072878176,0.5645828354629024,0.1786569115735714,0.37524152345507517,0.21963057671655992,0.14808790863272203,0.21417637439482382,0.37284892772826045,0.21222242189275267,0.3563793570541817,0.011172375323180717,0.5916069093439043,0.2378311570242553,-0.3784062603431355,0.4633598745875623,0.4922948858744473,-0.31474660602018645,0.5074154078186656,-0.061751945773287506,0.362512868853491,0.7573240699287072,-0.07155670736552511,0.06759774384387149,0.3756633955128823,0.1437633757176315,0.5283719887905661,-0.13434469800154983,0.22969027016753207,-0.12819281192861753,0.5459013471001062,0.6648814058893522,0.5257606555413948,0.40051334089639085,0.29835767040244476,0.13946230152185718,0.5795264487424417,0.5696843739913922,0.10244309412120661,0.4857383053824611,0.43495108683807143,0.6156106296069664,-0.2365079013550626,0.43410879472047376,0.3490645704835569,0.5855645516516134,-0.15393778233542857,-0.19502299371112045,0.07269631928355366,0.6517133014432397,0.3559924751920187,0.017425511439892388,-0.46481855775185804,-0.3634139498939157,0.14212929069310937,-0.21757927772168237,-0.2210110011632364,0.1880976275351116,-0.09196393406476625,-0.3766379852733786,0.38278154175996953,0.7132121299357165,0.6422361954042524,-0.011396292371867766,-0.34576550882205653,0.39486966838064325,0.5153172376643683,0.020198055795226818,0.4841944648324391,0.24705332695746915,0.2589450419650123,0.3203710481355864,0.5856445395439642,0.3663650117207784,0.291543355623861,0.22526367719410392,0.7859018630663309,0.25883631006727237,0.28685907413686196,0.5039362912291878,0.365217788144605,-0.2217528392797302,0.0040129361596702075,0.5305325686004387,0.4296610201307561,0.24445637369408685,0.6699401583711913,0.10981542675746069,0.13094140668485266,0.10152241995630042,0.29357240440541305,0.32718441359486744,0.3641966648074487,-0.26341349610713316,0.3240652356317885,0.4070630576756636,0.5677493261842086,0.12656089653600694,-0.05858450262574843,-0.15591236082609533,0.1878235967412266,0.3865354683883375,-0.08327637105659712,-0.26713259500661035
Thal_MDl_L,0.3784381256223331,1.0,0.4005432502880473,0.45026883386217154,0.06414609561111632,0.456157932372886,0.17461368752907602,0.11239826420988791,0.3398242060088845,0.5377495718722797,0.08553347162098834,0.6831769215246116,0.3960308626587006,0.3704724111797465,0.07156670394004158,0.3865759364708394,0.4634202866879629,0.5173159348491082,0.416530922511841,0.2545279215076996,0.09063250841986442,0.386626168522955,0.4844795491017626,0.16777907710731146,-0.1650370832743426,0.6164324236277119,0.3710791541843789,-0.15643828812205,0.2536247778399019,0.4291875454238025,0.13043165882318597,0.3002120136404835,0.023983024794590014,0.6516250246659034,0.6081091403129179,0.3461412966667802,0.4367833493739653,0.2093667058159583,0.21041779101660124,0.526749501432731,0.544866931324564,0.7529192214250536,0.3689047389043583,0.622868159544916,0.5341388702888205,-0.08298750127106905,0.5425834320635634,0.6977308312250505,0.039299435049901625,0.5088561616731124,0.1979031716842411,0.494399136714556,0.19832794093348963,-0.10749566010023417,0.28607990815582074,0.3355550217913173,0.42943657332369733,0.3357108670186236,0.3255800859080029,0.6194980003699999,0.38456678759156304,0.3216241057165929,0.4600022076041655,0.20062332299690644,0.22769120857207467,0.5989193744770761,0.49403710752327884,0.3512581240704189,0.4189552466969428,0.3961661839648289,0.5282586300745478,0.23382139295177062,0.5079410537346085,0.09450435912573163,0.5263528228395827,0.42911133789630135,0.4684719953621841,0.3113827271707767,0.06965627463722128,0.4749707626799882,0.5715738369891606,0.6392803394198574,-0.07066959746688345,-0.010438038056114401,0.04135367611661494,0.029587842628613973,0.2229816701359015,-0.12442414716562822,0.3722568356853681,0.3878765449559582,-0.16435034812731783,0.394976049052291,0.5893549092468114,0.4967391312224781,0.4463530718915659,-0.20008871199263345,0.41214104591157535,0.7101828513374968,0.15570135314769645,0.5288162061096489,0.6647721738006378,0.39475257385769164,0.5569173826520318,0.5274591825487154,0.6255707805631613,0.7123211650081389,0.630230907905867,0.3188531195117025,0.29654806160603386,0.4653562469347722,0.31026938133906246,0.556538230483153,0.08721722863355844,0.4163544312081311,0.511204632726976,0.46594577548434535,0.29399898237178584,0.4219565563593044,0.45816250352777904,0.5299832952526641,0.44380180248608286,0.10417616993171233,0.21263592152487612,0.46833971492696996,0.05282170127343778,0.5320260163172575,0.22003427690842273,0.5803836836722299,0.5962525356784675,0.057632967921328326,0.023743068062739618,0.08839064823982308,0.09105703527157097,0.3124086149222229,0.012884954842261483
OFCpost_R,0.5936006406109849,0.4005432502880473,1.0,0.38450037767826056,0.13627908991663001,0.44396976785142384,-0.24155619408277126,-0.16640585240764216,0.14941574344305483,0.7112192683417885,-0.07096705909723688,0.4511365459404794,0.15538373152825355,-0.2662651630188176,-0.11734793107011511,0.8082551883030002,0.2188656378294037,0.3249477742875321,0.6255121329913451,-0.24457785039654756,-0.2126657055427838,0.6869201985782911,0.3029395538112064,-0.18700729103002936,-0.1076581038390852,0.6646405250595595,0.5210497293763735,-0.33993747144664604,-0.0407892776147682,-0.15831164614406237,-0.15996201280767908,0.3039515905483915,-0.33803336793154865,0.6345783701153803,0.07610819951743691,0.2993948689538146,0.21430398785978477,0.014712355187418868,0.4804146395889937,0.44726634734063997,0.18104299885827893,0.35679010524518767,-0.04026577564857479,0.5654266383201378,0.18086341198013114,-0.29677459101624654,0.2472560851060964,0.44149557715110166,-0.4738464248721064,0.132261244084249,-0.19382838833381522,0.5717207551938073,0.4825283503063542,-0.1076793803945408,-0.2859731542458355,0.5707080833992298,0.21316017277971824,0.3990855834157577,-0.3788880573811093,0.420485588265154,-0.0696168354012908,0.3861336347748147,0.6216721605414748,0.30894321973348227,0.3079899578897829,0.13908035660400875,0.10637364593087288,0.8305267203949117,0.7186310007247868,0.16126890756644485,0.6922315816600735,0.802418717138079,0.4823696854156945,-0.13351721175213158,0.41108721905026996,0.2626325474906631,0.861836283542401,-0.2528649578553365,-0.0553142177858735,0.2256105992293749,0.6428888968437491,0.34718799167074077,-0.15546373213549597,-0.33234040868881054,-0.3725939969605005,0.2657055776837905,-0.07613668533174517,-0.41471833177558454,-0.009897247774510762,-0.09294396605746881,-0.21224049660792196,0.5359920542776203,0.6380700738553636,0.6882587511092614,-0.1435690724778482,-0.37654120413008585,0.7694868335318649,0.3414090834026376,0.2946027490912111,0.5782609522072089,0.24310232059740733,0.40586985833030215,0.429211033600179,0.7643622149703719,0.5951535900751835,0.36889512132671365,0.21646284987745537,0.4834461145097668,0.11471584102356101,0.27083123518356783,0.7044610376480841,0.2433518492844695,-0.2477011026328259,0.16766357861214487,0.3470304826634451,0.30922845998339016,0.17682909094362953,0.5567806809514353,0.13680756122005625,0.09023377622870814,0.05714453917691076,0.5309845528501105,0.6956120110776186,0.22905249225871838,-0.32397565879402745,0.17484442656448543,0.7088623101990134,0.5806430149193981,0.17034614974615717,0.2206950329050288,-0.13206680414773803,0.25913803912749567,0.3943375129361953,-0.10037726623832251,-0.2509393739254519
Temporal_Sup_R,0.30226843587078506,0.45026883386217154,0.38450037767826056,1.0,-0.26081474626481077,0.7574572938244536,0.42845923035608485,0.25841700694572467,0.47217711752533226,0.46256204006810353,0.06091003078758644,0.4298566934701663,0.5201878531376881,0.422431995930583,-0.1499573315760374,0.30828583559997974,0.5056544475410174,0.6368070019030392,0.18059898291237217,0.4695752266326154,-0.057121801213102376,0.5608151726576845,0.555960787131107,0.468600838267165,-0.20641916150533368,0.7336106691726992,0.4786192224517806,0.25827679379222346,0.6372956402899872,0.4626864510586994,-0.10418327097814857,0.2399689264233111,0.37591023879518226,0.5322085892348077,0.6342039604517581,0.2939660712308979,0.3293449821874758,0.2346791299632443,-0.08483884016296837,0.6963158983430787,0.488663318139828,0.5573439617437798,-0.09690263917561018,0.37117963202232196,0.687725276715958,0.16838037728422944,0.3838979565405191,0.6453152582865014,0.19009955890561966,0.4451462035987981,0.29867929677312466,0.42457214649761993,0.04890596870674107,0.1653673750391333,0.45972428265329707,0.5487951857248778,0.20733269837747234,0.24034555860293436,0.2953511908927046,0.42272480863596607,0.33108751590002583,0.2863676282932155,0.32705755498529726,0.18187929903021335,0.17512703462083226,0.6996803881595449,0.11101605528873384,0.29290289637413447,0.3743145222824271,0.3973462202042645,0.6263353049995946,0.22003052840435047,0.5449618241931226,-0.12699792381903352,0.5598861557222018,0.5760745788547585,0.6949604185786838,0.5375367866727945,-0.09857156675347944,0.375300817798669,0.3919177126744354,0.504825040764939,0.21221068108685295,0.31237041049987196,0.18783790114537344,0.07072415671924848,0.027803193541238367,-0.28109932484188405,0.5648491229324667,0.5476730635085462,-0.044888927720028914,0.24479327394475459,0.6366412543063122,0.3656689442424497,0.5754323016508184,0.24236389807615275,0.37431247159971315,0.4267424096453854,-0.030760207122552456,0.5604826667483174,0.6690383674131002,0.3751577001365283,0.6825498405931121,0.6190605994930383,0.4749460599031073,0.666699030226164,0.5257370804885355,0.14792894121351008,0.30678802589129534,0.4516090541355272,0.43064557949516585,0.5906208006111329,0.09711872574358488,0.23396108662365844,0.5624167979257823,0.42764609399499637,0.5488292653752211,0.5935043784547613,0.18993994818700494,0.4660933272909965,0.7228593684759048,0.3148867172467369,0.3872000422347502,0.5753529571475664,0.3828581644580221,0.6968515826213132,0.28126183654772996,0.7809550259457934,0.31029181473848483,-0.047483622936542076,-0.10706475540010013,0.3094707105923093,0.23024276450063047,-0.04156193318485874,0.17939599708528792
OFClat_L,-0.0027861739231432336,0.06414609561111632,0.13627908991663001,-0.26081474626481077,1.0,-0.2389096371930922,-0.08115041686282096,-0.35544539148732146,-0.40790100061574897,0.07331628025855082,0.09648270288531928,-0.01826924005128106,-0.25618333595124143,-0.29282506795763535,0.26485723560266444,0.049764752614709314,0.24481009000070497,0.13295815734155486,0.12453712859017581,-0.4367331096208227,-0.012251835327009658,0.03643865859138793,0.17296935298234575,-0.3465035029967056,0.024403154749194064,-0.13449659390341132,-0.1802198411022538,-0.20590239400512755,-0.261808060788502,-0.22314658228486417,0.2571833001332575,0.06316895992197608,-0.1988361415479255,0.08014185054600925,-0.0500507351007228,-0.01392646052351801,-0.013936306749531889,0.0509265750608744,0.46540800994311454,-0.04304716763167022,0.023685202519722854,0.01285407717367124,0.36454105785773583,0.2272607648875595,-0.198440165895019,0.11076716651939765,-0.050579624956696864,-0.047849194282324085,-0.07128755389717595,0.035737134847939174,-0.09554261272439198,0.24828735795949142,0.15928176134391214,0.011769742928289893,-0.30285871981443935,-0.35803300728288495,-0.0722805906614024,0.04893888942510149,-0.10790795990083797,-0.06305803447046905,0.11633560927114804,0.026235953251855567,0.1641422152756046,0.037318777106401683,0.1975386870762504,-0.09676995056953926,0.3040206254739636,0.2845807982502239,0.047690803892715516,-0.04720423099601253,0.22557280385034836,0.0699971686080799,0.12202493339383617,0.4165106883221037,0.0870391963123507,0.09575099656859128,-0.07331771441123554,-0.38076874530327104,0.3865745304461842,0.1475832187139696,0.3745372508235992,-0.1477040363056685,-0.1373012348226996,-0.20130239493725616,-0.10720750477296813,0.06904731865258308,0.2755958493545683,0.07971789578973189,-0.047871470643399305,-0.034585481852827664,0.20044089738152399,0.011469598046373285,-0.22939415492696077,0.11742716086575428,-0.14131676565181575,-0.3057639896806716,-0.10179297173522213,0.08306207936914708,0.772849071802143,-0.016174882879605945,-0.02635570169448226,0.5444475973858176,0.07804658848911267,0.06638656237946816,-0.023506561463775288,-0.008365871772024044,-0.10222786877904871,0.1856733314162613,0.13646754437807837,0.01279704087613594,-0.003448532244280252,0.03894528176249641,-0.21728717523683708,0.1534629071450775,-0.14295708775889637,0.1385668257482114,0.0021310100238307065,-0.06039874443041441,0.14984221069648962,0.10154349930231389,-0.23455091067237105,0.01179566383508626,0.17146075720252543,-0.043041580913634005,-0.12325043747203313,-0.219850640284978,0.037706278114875376,-0.13251408414669463,0.17430163322405445,0.06328792761763591,0.3403062580154505,-0.19769361746528885,-0.10055645885830411,0.2799082082758042,-0.1412348462630292
Heschl_R,0.29616742250509315,0.456157932372886,0.44396976785142384,0.7574572938244536,-0.2389096371930922,1.0,0.3559042779780962,0.2153962327637173,0.4136025413420505,0.42196565307496187,-0.14235457413285066,0.4412138977929954,0.4095808642553955,0.372010800155855,-0.017295248729674487,0.43292621353620586,0.43243685177443425,0.5989645959478243,0.30463606434005747,0.3641521220093616,-0.023460611588721595,0.39149512902998984,0.6354320138206622,0.3255423451451289,0.003213516959755663,0.6056213689321944,0.3466973855247798,0.13005112062949142,0.5019507877693118,0.4576144408857904,-0.023569579737918886,0.34568235366445005,0.22821530256816525,0.5769724323085345,0.5263280691322573,0.3456523609850275,0.3262699666330026,0.23004388428520484,0.13057495673257988,0.5209352091282173,0.5696024755295159,0.55727312160352,0.017150752986385836,0.4166129959420231,0.7210508357653294,0.13763554456765015,0.39961341362900143,0.5760639978893063,0.11269139884282323,0.34076707406862117,0.3106789799159204,0.5411450944085745,0.12337661615880695,0.06326132290424213,0.30020895172768763,0.40962175214011437,0.2770059401506577,0.25906727201549,0.2525985192433861,0.428021610420218,0.35557431283488633,0.3504503151438438,0.45450261214955856,0.2584990615423862,0.07502731589082136,0.5464763815710947,0.18942950265443814,0.44583000514910914,0.4656143018848401,0.30011837098056926,0.6404192502712004,0.35657082274338264,0.5083219780266228,0.034682504913268145,0.4367000887505243,0.39507428668192696,0.6033732537260352,0.37544588904038445,-0.025460708275973642,0.4119259182008068,0.47420647770734214,0.46937601477545177,0.2019886428743193,0.2445434049926844,0.002754073690868606,0.18135659154473197,0.10178752465209678,-0.21411040800490538,0.45290543787866755,0.48258683439594763,0.10239950353905267,0.48007213709764257,0.6287680448480655,0.42779973065853605,0.465842970241795,0.12345116708322959,0.35443606290337015,0.47905573762745807,-0.011232312037231294,0.3832842107185286,0.6768739641411682,0.3417133685187863,0.6643593135166169,0.6257047429979555,0.5614771434295383,0.6855990132283156,0.5192991486531093,0.21240411857145855,0.34923113744031314,0.5139372916774252,0.40342700430110934,0.473331667751798,0.019133901268278727,0.2533109751664387,0.4537379715264381,0.33501583185319206,0.4868662793734243,0.500147796365754,0.2116135409768163,0.5613496378555217,0.5338201792932005,0.23663282870341742,0.3459350047075762,0.3079014088180254,0.24800352317019525,0.5795019266655985,0.4013017679051655,0.6466543375659843,0.30635292627253735,0.08900893226605218,-0.21827935066344445,0.1466091363586491,0.23364117194211448,-0.007229648676075292,0.06272448730117476
Cuneus_L,-0.2656140321180551,0.17461368752907602,-0.24155619408277126,0.42845923035608485,-0.08115041686282096,0.3559042779780962,1.0,0.3334415161104135,0.3404403300446177,-0.10352072312308554,-0.15200134192976414,0.03076410513639185,0.4310983600814374,0.5656871715729029,0.34758356621095815,-0.15167558442228168,0.36899800716180037,0.439820004552378,-0.27046059814677964,0.43158051559493615,0.262513792608372,-0.233792423327414,0.49029201914393244,0.4190332096209383,0.06374934903242029,0.2013801082396903,-0.2480095594892172,0.5316954294965364,0.6735060551218831,0.6718115900260635,0.2523199886364052,-0.13618423822150505,0.8799432594412225,0.19220835121586433,0.42779595687958555,-0.02071897345668576,0.33938402020518477,0.04207576870613883,-0.04947586506574853,0.15044337187696155,0.4155516347913607,0.21176035251536973,0.28668187301055914,0.007423810408961302,0.46966900554336044,0.7167262717923409,0.07857532521049107,0.26492446947835263,0.623339016181016,0.1992749036244581,0.4646059732417352,0.2326529747804157,-0.2732128753381454,0.15209283260414425,0.57116495142446,-0.09227586619051581,0.2776095732359126,-0.19379413574692597,0.5851964646844257,0.3305760892582483,0.6684998680035279,-0.04584855371840537,-0.2307607077119651,-0.16361025378623376,-0.07823934892326605,0.5019631062792324,0.39107291883357015,-0.13342408253782886,-0.07143534368661124,0.06282093832279813,0.25511330758289574,-0.299402082967602,0.05040368303503374,0.3846595233692721,0.2279118998510377,0.1743723682189143,-0.09179130144885243,0.5584190493491755,0.20455374812324714,0.2553236865493816,0.03919157525431086,0.0023720045571350547,0.23156912581736902,0.7636360809226315,0.42346452758495684,0.028471186726795668,0.4687843222062263,0.07657255616905807,0.40032215935866106,0.8603395516756335,0.531694630209818,0.02098912463078165,0.06439522403429346,-0.2785338344221037,0.5631433402632088,0.45981095440379555,-0.14747121161379062,0.17598854824277368,0.07866953232965648,0.027247265149651805,0.5623627229533431,0.08716828206137307,0.38010437977971645,0.019248732582908504,-0.009466399324253534,0.48944990846500835,0.548264131352624,-0.06976678760918806,0.2261626117579373,0.1462021065638714,-0.20867117330435137,0.4290142773269211,0.2547769594182351,0.3281730402039846,0.0773391507547872,0.06999031831338337,0.19097233385210177,0.022801166477667622,0.351392892386847,0.526434451965321,0.6497080984488874,-0.27999994645354215,-0.16417140465342608,0.1508826046192349,0.7222263949548736,0.38373724060304704,-0.22049153667592541,0.12514482613127528,0.4343664642313158,-0.13059504819931017,0.17208785047889671,-0.036405872091737596,-0.29189120992865286,0.2835173616602879,0.32402548734217623
Occipital_Inf_R,-0.13871789984509733,0.11239826420988791,-0.16640585240764216,0.25841700694572467,-0.35544539148732146,0.2153962327637173,0.3334415161104135,1.0,0.7622332629804274,-0.19901951817239466,-0.19378796579797106,0.050179968672771504,0.23964214704010942,0.1516899363726232,0.4013512088553948,-0.03093383366723082,-0.001056728259230433,0.031344441728858204,-0.30519930202481066,0.24954922559364984,0.36357829912206874,-0.12214094518747753,0.10918214442145337,0.07339615093344312,-0.055739594071969,0.004605459785190677,-0.23046110354676413,0.030747453860265794,0.05974677145653808,0.190916300291614,0.4999751402996849,-0.295766380857145,0.2893113203861395,-0.10386694846353686,0.288372805973234,-0.01996797267225359,0.6084771881207227,0.04806432037136283,-0.019534731352493045,0.06124855782968314,0.14592836199102208,0.1685938113489325,0.1816983789627102,-0.11422839057980193,0.049055216085179966,0.12574311231138754,0.05626480991540512,0.07241202869394472,-0.060110432993112806,-0.02183108262774866,0.31212551587629506,-0.09827162503739936,-0.15724126477775793,0.040299839235743116,0.3203635839451543,-0.0843986771701458,0.6242257972033916,-0.3671475562674417,-0.021446536612920213,0.24233409073787499,0.598863107980393,-0.04185565468003327,-0.1290983072134083,-0.18020071208456684,-0.051957877491003154,0.1698433792759296,0.36016197402400807,-0.31415156777986214,-0.15395457794864337,-0.12571731462110136,-0.13610761649677808,-0.29696024199317933,-0.02251337363818064,0.23193408193136067,0.006181854705749758,-0.0343429668405313,0.03189617878891097,0.21078700091012958,0.32495316307535704,-0.004677207435774112,-0.11024047809089373,-0.032402977112904234,0.2707668474099865,0.33794980853131495,0.1853186978418774,-0.2261079139908869,0.37378446823742745,0.07719667830235492,0.046220833972938476,0.5411439813518014,-0.012489565739276726,-0.38261597193221064,-0.08613198478735413,-0.2065399189616714,0.2548940690787853,-0.07362024143811863,-0.09837627539930682,-0.09696509686775767,-0.091018912652398,0.0731661315334481,0.16054009443625183,-0.2649802141751611,-0.05836425795506883,-0.056195903210271764,0.19029380932027426,0.1334924122518446,0.39991617625450343,-0.15939526951359054,0.1336392017530728,0.13374484534649683,-0.3258363749285588,0.26446156418489103,0.3723680690136229,0.5982329582798693,0.10814439481776614,-0.10924493418976129,-0.004983054929871417,-0.10715907905244014,0.39188537997000783,-0.03079068808122235,0.14479567984433578,-0.3813145200526194,-0.1775028255781801,-0.1263417851416958,0.18171741200577207,0.18511897925689974,-0.21491457816435502,-0.012295353922666544,0.3830873549558113,0.052327630061933826,-0.08844472615783654,-0.19590293123936575,-0.1798098429740059,0.5313040123692224,0.1468686071746205
Temporal_Inf_R,-0.033617624865878236,0.3398242060088845,0.14941574344305483,0.47217711752533226,-0.40790100061574897,0.4136025413420505,0.3404403300446177,0.7622332629804274,1.0,-0.003650847621710041,-0.1934538441386856,0.28432461532413955,0.49264239473272664,0.2575611906410057,0.3036889835174146,0.32963338733130815,0.012810413326491299,0.17516154537320935,-0.032050024455594475,0.2833595941046261,0.3335471401128105,0.05067789684821725,0.18026833194563116,0.11314565825962382,-0.18575772238968893,0.3632912981259167,0.04209308724007192,-0.0015487702073249635,0.18021081769203187,0.24432432038737215,0.31355717288374063,-0.13801281020993256,0.2734653437023998,0.18309216561210168,0.4242112590439222,0.19980982760845212,0.686079025435564,0.036834561412019094,-0.040883888591746104,0.24121507983279739,0.3274050964762999,0.33674838547840746,0.11741795420159501,0.10638467812791323,0.17857300601878054,0.0326596045705955,0.2706869104035681,0.2177468236600435,-0.10356938670896418,0.05706128047917225,0.3317474828481749,0.12384580382537363,-0.11693881825988167,0.03144016731800762,0.2866397096687694,0.27593343041747126,0.6929683885153142,-0.17610283699353138,0.0013811759504902207,0.45960153104105606,0.5519775684980265,0.09749943830447341,0.009951227578841962,-0.024942509948105176,-0.05668719709392701,0.2759012187564082,0.35998337018419924,-0.06756206258388785,0.11989836987699644,0.15900551413293776,0.11495342827062587,-0.024432144014699637,0.07375709149086036,0.0400384083378061,0.09943038392011044,0.06444460712440069,0.3432866903269444,0.3406725528910714,0.27317812774345945,0.2038623554937478,-0.004458083490676088,0.2566453213223816,0.17905979656035056,0.3871136553227287,0.07906229919148922,-0.011783883995523376,0.3460054807306853,-0.0679664672642147,0.1508523976247043,0.542168861138118,-0.10310199160135322,-0.07406566539363774,0.2575984874532032,0.03572042622601167,0.3397481551198981,-0.11784246793985831,0.2056761183942202,0.10953280693447118,-0.17916503501058992,0.3974858358499806,0.29848711152155616,-0.13771973100390766,0.18954215170600047,0.20917090382699086,0.45382110904173245,0.3605485823044544,0.5550533008412751,-0.12188223340855948,0.16499920793731238,0.18026941744473535,-0.07583770826539803,0.262060724451389,0.24444944044984332,0.613665758232787,0.24215953820425662,0.08747703242615132,0.13077962637470858,0.08167886285743228,0.5308909578016178,0.10330313968231014,0.36298280562329016,-0.11295199808411199,0.1592347906102687,0.1046548114545333,0.17587745936099664,0.3586085957735926,0.026023889102039396,0.2378885373798139,0.49946778640436623,0.20270179137246414,-0.1097335522872851,-0.084473532772724,-0.024371314260278835,0.4001906775913344,0.028508388300937805
SN_pr_R,0.7915504069309769,0.5377495718722797,0.7112192683417885,0.46256204006810353,0.07331628025855082,0.42196565307496187,-0.10352072312308554,-0.19901951817239466,-0.003650847621710041,1.0,0.10055076708194828,0.5067248179822883,0.1536242987104398,0.01260708250298649,-0.22083659284331475,0.6003236345191736,0.41700182092999616,0.515889872745747,0.6027608373750777,-0.016977894814342455,-0.29197400852990474,0.6931713249486788,0.4874282850200143,-0.004253560120699715,-0.18219651456017677,0.7487719012806613,0.5038961197802523,-0.2019583201660777,0.15275343219014545,0.14002623048777432,-0.11651331069690882,0.4623419097310384,-0.19536447836479287,0.7380575673442399,0.33114105277050826,0.3130007459351169,0.1790111626996958,0.171286456390937,0.31299790347399137,0.5160315267962963,0.3694089748929016,0.5372207009830327,0.07733690578316352,0.6948456566148592,0.4437398726414212,-0.2164810245071457,0.4880612406490306,0.6643527580858043,-0.17830290383679795,0.5337963175972517,-0.13115853634022168,0.5541973673163167,0.5771877692151778,-0.10709128871639846,0.13330694667796794,0.5176870742017763,0.1851275416899446,0.5321843597235315,0.0011504902983036146,0.39290741684013514,0.010394692353399005,0.48500706058468585,0.6583972521304489,0.3312033879077642,0.2646175396840411,0.44622527295998665,0.21637472316179018,0.6753464318038789,0.6861227476006737,0.24131941449759756,0.6930751005565746,0.5763309616143958,0.6083207483300511,-0.10345651582332048,0.591652696662991,0.5487934370380962,0.6993303937150978,-0.007443894248127631,-0.2528105947317767,0.3207645841439901,0.7309447496215334,0.4223510175868448,-0.15520693666115296,-0.4197033917966819,-0.1726899235636264,0.148481985186211,-0.11859053217648036,-0.4362402769020767,0.3210301789139387,0.04150395525719386,-0.18297552586736163,0.49059178327030467,0.7592037163165042,0.7029994655996232,0.14326849253301596,-0.24209808674613792,0.6062702170537972,0.6235513891976019,0.174314476774181,0.5460702831267035,0.4555114944104164,0.46184472194172943,0.5055265315624826,0.696987467992523,0.507923834423659,0.506663843024377,0.30660571900954575,0.7277830516693433,0.28511742745143703,0.38019702120304755,0.5887455540053549,0.5303690010974672,-0.1427900253081296,0.07391213987035088,0.5449259070799217,0.45975515085394797,0.2658634300921227,0.7448898573866265,0.19914245698313573,0.34950222514470225,0.23301567188237374,0.4484664852370052,0.474216079542224,0.5337461293120563,-0.0747841105214462,0.4425697023777051,0.5422713821234691,0.6673890944381679,0.26336512117510064,-0.11833277448208725,-0.1326486193021723,0.3801562903846279,0.3033557008284925,-0.035661094464056596,-0.13728052947454908
