,Olfactory_L,Frontal_Med_Orb_L,Paracentral_Lobule_L,Thal_PuM_R,Calcarine_R,Cingulate_Mid_L,Vermis_3,OFCmed_L,Postcentral_L,Thal_AV_R,Frontal_Sup_Medial_R,Raphe_M,OFCmed_R,Precentral_L,SN_pr_L,Caudate_R,Thal_VPL_R,Cerebellum_9_L,Cerebellum_Crus1_L,Temporal_Sup_L,OFCpost_R,ACC_sup_L,Fusiform_R,Thal_PuA_L,Precentral_R,Postcentral_R,SN_pc_L,Vermis_9,Thal_VPL_L,Thal_VL_R,VTA_L,Cerebellum_6_L,Temporal_Inf_L,Rolandic_Oper_R,Thal_MGN_R,Supp_Motor_Area_R,Temporal_Pole_Sup_R,Rolandic_Oper_L,Occipital_Sup_R,Thal_PuI_R,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_L,Vermis_1_2,Thal_LP_R,Thal_MDm_R,Occipital_Inf_R,Frontal_Sup_Medial_L,VTA_R,Thal_MDl_L,Cerebellum_7b_L,OFClat_R,Hippocampus_R,Rectus_R,N_Acc_R,Fusiform_L,Frontal_Mid_2_L,Parietal_Inf_R,Cingulate_Mid_R,Occipital_Sup_L,Insula_L,Cerebellum_4_5_R,SupraMarginal_L,Temporal_Pole_Sup_L,SupraMarginal_R,Temporal_Mid_L,ParaHippocampal_R,SN_pr_R,Occipital_Mid_R,Red_N_L,Cerebellum_4_5_L,OFClat_L,Insula_R,Olfactory_R,Cerebellum_8_L
Frontal_Sup_Medial_R,0.6259578236165764,0.3207003634510294,0.1874145224968265,0.4852047202094324,0.39593267299455304,0.6912348668996375,0.6453007114388639,0.5045237557518447,0.14680209580186426,0.20857136536104773,1.0,0.46900218233911295,0.2746458780413384,0.1048036198876875,0.3824061644121249,0.8098944524408194,0.17501061333539006,0.49956814605042804,0.0727350919820132,0.5799564227776176,0.6922315816600735,0.7217480249608321,0.40360850197700165,0.6225609257704472,0.1971206778924932,0.1647870455792044,0.3673485680086418,-0.02271411080149765,0.5757607220562606,0.6104683523205416,0.49563915030101324,0.021554837681681597,0.12991641044320396,0.5822894273806232,0.038166380087536714,0.3851929923977973,0.6970008907226458,0.5774181335840011,0.08809909500621461,0.2872265752443972,0.2606260690484471,0.6043802199482156,0.043184756991759325,0.6379584021542624,0.5541543241259179,0.49203715548914123,-0.13610761649677808,0.879257869197888,0.37160241161273877,0.5282586300745478,-0.09383440028424875,0.4660165936039167,0.7181706466987052,0.37365344784778315,0.18956745371437117,0.30016234677321385,0.3199161517539762,0.05974186502973413,0.7567732064927088,0.14244612015378538,0.7155628918880885,0.39239868876618,0.17876652069142585,0.3723757651864751,0.3337843066501948,0.10279950045420856,0.6539928123167594,0.6930751005565746,-0.1353649802038277,0.3939722786852092,0.3804027959445338,0.22557280385034836,0.8273591216334772,0.23189776220722644,0.22812892277383479
Raphe_M,0.26327448141033627,0.13074389623351645,0.2465333757464439,0.2985175957714705,0.3059220768743582,0.5154417497226613,0.5083760828246787,0.18769972632486762,0.22736426729131543,0.31275822151766947,0.46900218233911295,1.0,-0.06460351193626541,0.2928507351951783,0.2333967374543582,0.47404568263622915,0.21147824953678765,0.3493099767556228,-0.05554988170484218,0.3810636618004256,0.27083123518356783,0.5044476287337397,0.4148143159265051,0.3780223308570278,0.24890291966073963,0.2095226144112511,0.2877323115866221,-0.07775216398583748,0.41346109881060156,0.40891519751827327,0.13852488720865247,0.08274350015754617,0.04538870470857894,0.5368757984677731,0.09296541515012154,0.3949440143110505,0.41322526848889857,0.4068244429011692,0.05135022582621178,0.23994387808344989,0.12990518674301466,0.26042957282888685,0.037325596348775254,0.3953352358568633,0.3948649517127849,0.29257889601039677,0.13374484534649683,0.37294489749331977,0.18277138533443615,0.4653562469347722,0.028446160641868518,0.13290467960242883,0.42164699172469955,0.2055826329882608,0.2032074966539095,0.17378895596335592,0.4200407305663885,0.054251684195115876,0.5057757059540045,0.032604110915499654,0.4594972039847165,0.34048351226741685,0.1094207643556808,0.13213216844127523,0.3231214838549228,0.09867761908085865,0.4171760241597637,0.38019702120304755,-0.09163013845294275,0.35442472504640743,0.2730053922939819,0.01279704087613594,0.4937821294216084,0.19423726170964872,0.29763350687470935
OFCmed_R,0.3147908624485449,0.08215798384281806,0.002162669045605306,0.1083625806586676,0.1094638137721618,0.08176250133938502,0.1729986615327369,0.24582524209948672,-0.12675306355173352,0.07155513710512633,0.2746458780413384,-0.06460351193626541,1.0,-0.12770625324996487,0.3523441882772151,0.30701927032949977,0.2608545386853256,0.12284511692663462,0.09956852857818897,-0.004105385926090082,0.2657055776837905,0.07784539195082402,0.04487574773377836,0.2740350219492467,0.07137931108524156,0.022983534524708964,0.2849947121143276,0.04396022263167713,0.19952968079582956,-0.0256012663556072,0.1361252868528902,-0.07780826148776883,-0.01699088631910933,0.09570786004402763,0.1564894296609999,0.0005340771620396776,0.17015629254330528,0.17666076215031773,-0.020050016915534707,0.21534025940926937,0.17095638251457368,0.12923616689565068,-0.11901587831183778,0.06735519306264882,0.15062715548308667,0.13549547672496098,-0.2261079139908869,0.3056248546621098,0.17395326236973127,0.029587842628613973,-0.0571644081954612,0.3405962140624112,0.2333162698775698,-0.0013128784005374781,0.26196772230520343,0.06566938402585375,-0.12836709971091678,-0.025231204724457328,0.15127816039272582,0.03652114608996531,0.18666571416002695,0.1103475101245854,-0.13860104450107344,-0.009033276791376705,0.026498181083245323,-0.040549421253974254,0.3258427800517689,0.148481985186211,-0.01736526186590997,0.25155455352281914,0.13059408588308968,0.06904731865258308,0.18926941749795984,0.2486299597116626,0.07243301506960545
Precentral_L,-0.2334879288079129,-0.31399234865494163,0.8659239514268552,0.3449428287365543,0.5247085938559807,0.4416077542187747,0.4130598850899328,-0.441452552963574,0.8894212113743352,0.1335875476110016,0.1048036198876875,0.2928507351951783,-0.12770625324996487,1.0,-0.1531333519726261,0.019039155505435397,0.32910330939885524,0.13076525365965092,-0.22103592229570776,0.12847626542911222,-0.24457785039654756,0.3885626371279272,0.4497180312554461,-0.17450353680022598,0.6654066183986077,0.5790761713006339,0.038481451600387885,-0.30259579796415115,0.20674962619610435,0.3029933567318496,-0.16982836930264225,-0.2130175925325545,-0.26928822548696735,0.5442352494876482,0.12340615172246987,0.7357548380270524,0.08504029875496978,0.3916682781697505,0.5145669572647754,0.3772018160767467,-0.06654698651924616,-0.403500620248552,0.22936445363424834,0.00024822389286384617,-0.03446327443628035,0.2693742307729344,0.24954922559364984,0.05164253375052672,-0.29556838592788454,0.2545279215076996,0.2884440243508422,-0.14231833977727276,0.26920280529037843,0.03888951648221642,-0.06645972151591954,-0.1814600366287019,0.5814350388401258,0.5256154934553116,0.34063650367740816,0.36868227420813526,0.15050297846135535,0.18299121990607609,0.39983258581168996,-0.49332610850532504,0.488495353998025,-0.24805536886871746,0.23398267702200765,-0.016977894814342455,0.23296358406193016,0.0919911985356714,-0.0031234770019659807,-0.4367331096208227,0.15586654590091478,-0.15124331906560173,-0.10861355985890124
SN_pr_L,0.6684476711657896,0.2865224445183056,-0.04119042341428541,0.29844003305132705,0.11739367658746142,0.20226872546958896,0.3930339159865585,0.36681399488644806,-0.2137045963811919,0.45915586448034285,0.3824061644121249,0.2333967374543582,0.3523441882772151,-0.1531333519726261,1.0,0.4937581674756675,0.24860714603086004,0.29200079559553554,0.16589116365365314,0.3270505701638795,0.3861336347748147,0.19282223407182028,0.2945773403501252,0.5133285946995022,-0.004533849761690593,-0.04539372746071668,0.5975329031006631,0.12039460405823747,0.501068228375142,0.15321485293607712,0.35964315140662795,0.19197959708468923,0.22523794150168222,0.34291471217354313,0.30278664089119856,0.0637219182373799,0.37912264403466545,0.29406420734608424,-0.2037231735769692,-0.027134822364792657,0.39162217068256255,0.35388747907507434,-0.35835294499640385,0.24855892100901142,0.4061883584246632,0.3419450781342528,-0.04185565468003327,0.39734252876842024,0.4164306504396529,0.3216241057165929,0.0707018114434268,0.422236683320034,0.4529829887493853,0.06320732101400113,0.6605240473880504,0.30346354387227886,0.07071567712617735,-0.24125702241134675,0.2900310723957251,-0.1385793830167911,0.5740357825121966,0.37950588755159426,-0.10362679659913827,0.1360758614718118,0.02271471238961365,0.11664894184941489,0.6225771218964647,0.48500706058468585,-0.20896909622562868,0.55813781926437,0.3916759053877042,0.026235953251855567,0.5996013373226651,0.698539356585842,0.45910209921089395
Caudate_R,0.6854275758323221,0.3496485917334977,0.07702767518590814,0.4781189086927057,0.23174166778189595,0.5436481087445754,0.645751954338187,0.5874665510992825,0.039672235766089886,0.3183344252576347,0.8098944524408194,0.47404568263622915,0.30701927032949977,0.019039155505435397,0.4937581674756675,1.0,0.2628763403056528,0.501407452591128,-0.004070316431937283,0.48046736212026847,0.7643622149703719,0.5288657373763779,0.45163993810536057,0.8163026763890716,0.03814620061972517,-0.01236264620403453,0.5389273633220907,-0.16082569651744608,0.6817635842044573,0.5422701469354985,0.433017829823254,-0.03568556020064819,0.04565456559911751,0.5238199036681228,0.23070059106234073,0.22142344474140851,0.8214249263153519,0.38255446286053446,-0.10004804226258925,0.33454737047220234,0.1385657702989407,0.6115316348012294,-0.14498016068908787,0.5846419965525953,0.7436414170581922,0.6449008267386027,-0.056195903210271764,0.6200965373045003,0.38748010983352604,0.5274591825487154,-0.1097489810570436,0.4901834601380263,0.7626580143754377,0.3927904221602783,0.4833352399052903,0.21860273493743643,0.27557515794808674,-0.14523829299060168,0.6292120159025594,-0.13593274666090907,0.5540647171445079,0.3411670369546991,-0.029034178552808557,0.26485285091076194,0.16473313326158673,-0.09547705086797631,0.7481040909603797,0.696987467992523,-0.3598087990469247,0.4484266195863411,0.30954123364931946,0.06638656237946816,0.7648246898662945,0.490395948103136,0.26282566225558196
Thal_VPL_R,-0.06156960950608355,-0.2082767422186818,0.44501047380623965,0.24401599078725,0.4681802739996082,0.39068580366121214,0.42171140698046006,-0.2984788542650736,0.19922185235546827,0.4963573984588726,0.17501061333539006,0.21147824953678765,0.2608545386853256,0.32910330939885524,0.24860714603086004,0.2628763403056528,1.0,0.29651214785495905,0.33348380907515407,0.247696212065809,-0.19382838833381522,0.14144786265660902,0.43919671503529073,0.13669041181714534,0.4171956479356764,0.35748523996886916,0.3803140841986269,0.20010147425876654,0.13363489016116292,0.3304857261439077,-0.20457115086339916,0.24319671673831703,0.21377746914275422,0.3501692463029343,0.7351840312720892,0.4673546627158416,-0.015338552806579564,0.40937270100538264,0.3645182014227793,0.6171971932994275,0.23324247068735532,-0.11178076887266074,0.002627693719425207,-0.06765273567258702,0.2591321766088483,0.4140783151653922,0.31212551587629506,0.14532390169534543,-0.059558568236211876,0.1979031716842411,0.15260886830131803,-0.09135115213799631,0.11647749931596331,0.17912295261743127,0.32408149015081117,0.34088169949237945,0.210342463420332,0.28650736903012775,0.36684484428484765,0.3095980278628578,0.361531545811451,0.40988962603082096,0.28707811854589016,-0.015965738752743625,0.3773672871781537,0.1755380111524064,0.185416398092449,-0.13115853634022168,0.23896348334925302,0.6253677983549444,0.36739651408730695,-0.09554261272439198,0.2098489016873004,0.1662451709297166,0.42763420788479517
Cerebellum_9_L,0.3943240491770204,0.2815671735624797,0.26703491787753214,0.2263952705885323,0.38483502065980774,0.5520358802140433,0.4600532160404698,0.20742114809332302,0.00936737007134799,0.1885631210685274,0.49956814605042804,0.3493099767556228,0.12284511692663462,0.13076525365965092,0.29200079559553554,0.501407452591128,0.29651214785495905,1.0,0.2721546690309862,0.34268368042139935,0.420485588265154,0.3380897981160231,0.6374094680125991,0.31701431485213577,0.30109153313081144,0.22159062585621142,0.2862198922370844,0.3401067410538805,0.25818495871596153,0.5156973268755388,0.217629097762068,0.4026204299821277,0.2920036489362183,0.4910735417304045,0.10216822057623937,0.38556546654957863,0.42889155891715647,0.44187674718037373,0.1943832571965331,0.3175653011933223,0.5279523606172697,0.11017717622376398,0.07013529531235808,0.3116374059765688,0.6248430841160697,0.3283194640741168,0.24233409073787499,0.4399227542134394,0.11873707729193424,0.6194980003699999,0.11655201799837861,0.12278206609671939,0.4871841118237577,0.1511440054815856,0.14533273977585673,0.5047369401749059,0.09770068165853715,0.030257061154089243,0.650531799411041,0.10853097305725992,0.49161802627337453,0.6947123720446768,0.20379986742267026,0.17980106553869732,0.4844978366645288,0.1860919010892357,0.46222220656257623,0.39290741684013514,0.027433139396244227,0.37391095840025634,0.6962656786469507,-0.06305803447046905,0.5562839568235224,0.07084726097813236,0.5238036985330633
Cerebellum_Crus1_L,-0.03408095900830287,-0.09318615094000762,-0.1035358932510155,-0.1877085794537706,0.14929039345343678,0.08026784437751479,-0.015661950798689914,-0.14110326700678186,-0.3122253870234745,0.22999591434195846,0.0727350919820132,-0.05554988170484218,0.09956852857818897,-0.22103592229570776,0.16589116365365314,-0.004070316431937283,0.33348380907515407,0.2721546690309862,1.0,0.19325222887878976,-0.0553142177858735,0.009862459501408823,0.21924581509645652,-0.03446619508762604,0.02491826908145723,-0.012065877054360791,0.18083759829342674,0.6870646930625784,-0.20317946193781988,0.05794407371892503,-0.05804010555388404,0.6470023785410899,0.5086604955237309,-0.07336468153977463,0.23585650108243006,0.12783726185298036,-0.15664007238216623,0.21982304530283017,0.01651024742777314,0.1332350825414757,0.5348835317572813,0.07911691283536819,0.04715493069786767,-0.07047175096954782,0.16125014160962967,-0.11800212211306231,0.32495316307535704,0.21167278073695014,-0.04245752192716288,0.06965627463722128,-0.005774435864369548,0.0004738705395972521,-0.1564417566227772,0.009878271631280534,0.00019599726600621673,0.5565532880829827,-0.032436828630556455,-0.10577330553679634,0.16151718378174307,0.1312633682364245,0.29114889696339474,0.46839437697650965,0.18045025179986618,0.4422123812680237,0.01649863107384619,0.5399077074122406,-0.18242982902014776,-0.2528105947317767,0.18547090059683505,0.3585546867690748,0.5390977953587865,0.3865745304461842,0.06872018940304009,-0.06286725495708535,0.5076375676987279
Temporal_Sup_L,0.35291016896427224,0.34368294864804005,0.23545514995151406,0.42680277540034334,0.4120867361336445,0.7099887207728844,0.6346419897037111,0.26226565030324694,0.14869135740459172,0.33643936552108433,0.5799564227776176,0.3810636618004256,-0.004105385926090082,0.12847626542911222,0.3270505701638795,0.48046736212026847,0.247696212065809,0.34268368042139935,0.19325222887878976,1.0,0.2188656378294037,0.6226787974618705,0.3414478546685698,0.4369761656624249,0.3469091405865423,0.40623677735469854,0.31234922585797303,0.20848600328529862,0.4215034832186949,0.5925672895580201,0.22835689754151042,0.37503224118571976,0.4846283094719625,0.6268898361480053,0.053901140015955244,0.49563122008294563,0.2511337134340451,0.7275324704154232,0.09713831173807239,0.22673807939675922,0.34264285295481,0.6175387665412192,-0.16308517444761791,0.506991048769357,0.4547150266974944,0.3160984393540374,-0.001056728259230433,0.526590552786278,0.09007181292543084,0.4634202866879629,0.05149475257210004,0.15682835858210928,0.3895883810732594,0.16697190196381698,0.2018445270791857,0.5401344701175498,0.3726330375786973,0.21061413589947667,0.6956995725065825,0.08348971064893516,0.7501455848297939,0.4824518193077559,0.4233755299358262,0.5328253078184223,0.4075642650535338,0.5239143992821742,0.3445301146422174,0.41700182092999616,-0.01369250856095952,0.4209707953389117,0.5459774144812138,0.24481009000070497,0.6019223061981578,0.14176375732745042,0.4698304368820395
OFCpost_R,0.7186310007247868,0.4264987502452745,-0.2528649578553365,0.22905249225871838,-0.005158092275213309,0.24310232059740733,0.28653828928406677,0.802418717138079,-0.18700729103002936,0.014712355187418868,0.6922315816600735,0.27083123518356783,0.2657055776837905,-0.24457785039654756,0.3861336347748147,0.7643622149703719,-0.19382838833381522,0.420485588265154,-0.0553142177858735,0.2188656378294037,1.0,0.3249477742875321,0.23145745837751452,0.6882587511092614,-0.34185797257920214,-0.3788880573811093,0.2993948689538146,-0.11734793107011511,0.47879800849364873,0.2433518492844695,0.4834461145097668,-0.10037726623832251,-0.04026577564857479,0.18086341198013114,-0.15546373213549597,-0.1435690724778482,0.861836283542401,0.09023377622870814,-0.33803336793154865,-0.009272300285791535,0.13680756122005625,0.6264300442389322,-0.13206680414773803,0.5654266383201378,0.5951535900751835,0.3470304826634451,-0.16640585240764216,0.5717207551938073,0.4825283503063542,0.4005432502880473,-0.2509393739254519,0.6956120110776186,0.6646405250595595,0.3079899578897829,0.2920072976290055,0.10637364593087288,0.040727938752087994,-0.4738464248721064,0.36889512132671365,-0.29677459101624654,0.3029395538112064,0.16971395443790493,-0.1928038035628512,0.2946027490912111,-0.15831164614406237,-0.13351721175213158,0.6380700738553636,0.7112192683417885,-0.4923105883158663,0.11471584102356101,0.17034614974615717,0.13627908991663001,0.6231939180090906,0.3943375129361953,0.10357598434768464
ACC_sup_L,0.36522680894938925,0.18397528610853486,0.4736197791465511,0.4606271187654024,0.5477295415746956,0.7765871187837787,0.7020911821549972,0.17694373687736578,0.46528328623714515,0.252820602032123,0.7217480249608321,0.5044476287337397,0.07784539195082402,0.3885626371279272,0.19282223407182028,0.5288657373763779,0.14144786265660902,0.3380897981160231,0.009862459501408823,0.6226787974618705,0.3249477742875321,1.0,0.49661855459168935,0.37174340798043115,0.46460634285471525,0.45494079459495895,0.2640157523855113,-0.05735879132779558,0.5834993410566065,0.6132051552764932,0.3026057682574803,0.09741295856785126,0.12840705677114772,0.6715368745183823,-0.05844292432648122,0.6724301300790857,0.4629309799689066,0.6967707514855462,0.2735273594910031,0.3750379867533252,0.3167824351633974,0.4145665219667335,0.0567375654041477,0.5419104283337123,0.4468394767969557,0.36858107998566275,0.031344441728858204,0.6083118145864459,0.06761585271323388,0.5173159348491082,0.0382276455501527,0.31773549067567164,0.6274132516682714,0.1615344938964688,0.08452691478605216,0.25311234380487935,0.6242709236117112,0.36647586767147167,0.7377571956093308,0.25362382192007044,0.6833491394689426,0.4897223305155479,0.3979106394985127,0.19424975470216016,0.5245656851258443,0.13922474805956492,0.5103266596496508,0.515889872745747,0.06905739747027848,0.32200530369425406,0.40998275714783433,0.13295815734155486,0.7196948190672152,0.0035564502291412646,0.1481229546429801
Fusiform_R,0.2772472650128317,0.08826259309199726,0.5104694743771437,0.3839479444867415,0.6235386874638407,0.6479538528002027,0.5715920760642494,-0.007944012326962456,0.27231323211850833,0.24018559625467636,0.40360850197700165,0.4148143159265051,0.04487574773377836,0.4497180312554461,0.2945773403501252,0.45163993810536057,0.43919671503529073,0.6374094680125991,0.21924581509645652,0.3414478546685698,0.23145745837751452,0.49661855459168935,1.0,0.29475476796245714,0.40400657508324844,0.2836705445326696,0.37716090874765307,0.21718281431750872,0.3496069584494373,0.6002588452781717,0.1793753257971727,0.4593286278932872,0.2589839175351437,0.5104170220971294,0.19986588517820675,0.6078621266670701,0.44472471607103337,0.4506266364845413,0.28941055625320716,0.43724684070453174,0.6115598020815145,-0.04844256601200086,-0.06774119850208088,0.3986744884722746,0.6069177844087927,0.4808259040365615,0.6315564725954528,0.35704914000185145,0.06778590323989418,0.6482247057084886,0.061007792607159925,0.16142558327318218,0.6232343423964485,0.1252920114866736,0.1621071153686427,0.5419820036124914,0.4883218341402249,0.06731861966282557,0.6756821693194197,0.06847224110601777,0.487770499137776,0.8416683622553792,0.20579647678432528,-0.09665852706148266,0.5037471102835646,0.1095259750133581,0.5477890510767179,0.32940574115293014,0.08702781690138361,0.38076804360137106,0.6899687543001406,-0.30663868885576073,0.5041120854781519,0.03825007058460541,0.40268358061558757
Thal_PuA_L,0.64377213003549,0.39191115482669386,-0.12994427928051813,0.4411622001813094,-0.028401280849390368,0.40650397684519013,0.547654284788705,0.6459382557963322,-0.16285808807918611,0.32984250392351144,0.6225609257704472,0.3780223308570278,0.2740350219492467,-0.17450353680022598,0.5133285946995022,0.8163026763890716,0.13669041181714534,0.31701431485213577,-0.03446619508762604,0.4369761656624249,0.6882587511092614,0.37174340798043115,0.29475476796245714,1.0,-0.10993912152599475,-0.12020212521904379,0.46940076085860544,-0.16150442256354108,0.7505634298181597,0.39917839475369593,0.4368076179911892,0.023228477012367618,0.08692530787322619,0.34187121790395514,0.12424201647073352,0.0626334515446575,0.6671994038857436,0.3012565194183033,-0.4490481049485269,0.208950485218137,0.12288068305530087,0.7219128272074093,-0.26394312719079943,0.6400438227817264,0.7041114292625505,0.5500890044880453,-0.2065399189616714,0.4658873863046553,0.5091945595869976,0.4967391312224781,-0.2987725063078127,0.47458583476683786,0.6441403638422225,0.3399512725675364,0.5084092130347888,0.24694980604502048,0.26061221196301426,-0.3335596343690537,0.45909823523865995,-0.4565061766479401,0.4022564177229758,0.22962679617511939,-0.23605347628296489,0.2685005288183946,-0.034722116663451395,-0.07193201775542347,0.6591110692332177,0.7029994655996232,-0.6171673878030725,0.4277218298872281,0.25905671640380545,0.11742716086575428,0.5346485473297646,0.5144286589972625,0.2253420744059208
Precentral_R,-0.11353217274954346,-0.11322642333263473,0.7877568675582323,0.39524038098429465,0.6254182622858453,0.6171379183968397,0.5922669162614754,-0.3892016027425918,0.5627450609831094,0.20560349064234187,0.1971206778924932,0.24890291966073963,0.07137931108524156,0.6654066183986077,-0.004533849761690593,0.03814620061972517,0.4171956479356764,0.30109153313081144,0.02491826908145723,0.3469091405865423,-0.34185797257920214,0.46460634285471525,0.40400657508324844,-0.10993912152599475,1.0,0.9498909352646395,0.15204374027710874,0.036968920247517065,0.21056624563478887,0.4164857584242486,-0.03244906044602855,0.09297737426910568,0.19480298847524313,0.6903477179846486,0.10102770163330158,0.8164914171890677,-0.13240313618349364,0.6799241111498285,0.624917399306723,0.424004198499771,0.23707715546744523,-0.21208276481801147,0.2121639487145032,0.10673268765670622,0.09697961737337747,0.2100447926212808,0.08240278058114901,0.17870516598073397,-0.251415128092102,0.35720033829101006,0.32632261584493244,-0.25243234039261636,0.19014000595283762,-0.08888878953795723,-0.07239183367502856,0.20363814641477151,0.3546855256728595,0.777487786719375,0.5913495143133366,0.4240684720722474,0.40712201324490804,0.4191366270980725,0.349525900178204,-0.23472556495743016,0.8137361352511512,0.10748203851913274,0.1990397048276224,0.007705907259121152,0.4129882253643927,0.21841160698683826,0.3667856200812528,-0.19318383326474237,0.1990141261068766,-0.21184110004803303,0.23353428009467336
Postcentral_R,-0.1317900488523603,-0.06396578959987276,0.7475362219842703,0.4032168753221502,0.534767478459934,0.6081096247095726,0.5521839417679695,-0.34117009761582984,0.5553445314937147,0.1923440413103029,0.1647870455792044,0.2095226144112511,0.022983534524708964,0.5790761713006339,-0.04539372746071668,-0.01236264620403453,0.35748523996886916,0.22159062585621142,-0.012065877054360791,0.40623677735469854,-0.3788880573811093,0.45494079459495895,0.2836705445326696,-0.12020212521904379,0.9498909352646395,1.0,0.11933414084156167,0.027773172715385555,0.2042242537540632,0.38809695203243166,-0.02715534072679424,0.07678418657237289,0.2594190586446359,0.6560251295146495,0.04382979909372163,0.7594135702378081,-0.21280093891417304,0.6986226558432418,0.5764978110828644,0.37942394278253827,0.1702296043035821,-0.11943900765044071,0.1708148717037369,0.08852522533640567,0.04241457717442162,0.16884629605243354,-0.021446536612920213,0.15662619159068875,-0.23768886539325454,0.3255800859080029,0.26988818265390446,-0.262293941573148,0.11574571746080715,-0.06946925591111341,-0.0858048838085429,0.20646737747243488,0.31487507958712246,0.8351085328125779,0.5746031514265276,0.40031997724001184,0.3986872027889559,0.3420379567793125,0.39259260888241565,-0.14365757801461215,0.8207719162036751,0.15442871674331207,0.14740352303293794,0.0011504902983036146,0.4007130430129844,0.19783260632390146,0.31784621963132265,-0.10790795990083797,0.15631950882414716,-0.23216714792679305,0.19560653884909832
SN_pc_L,0.4032885679328317,-0.029314780226274248,0.1474673967461617,0.30092725602451387,0.13180356790621692,0.27386010333809846,0.5045157321520114,0.23393403328284984,-0.06705133686044137,0.533693634146349,0.3673485680086418,0.2877323115866221,0.2849947121143276,0.038481451600387885,0.5975329031006631,0.5389273633220907,0.3803140841986269,0.2862198922370844,0.18083759829342674,0.31234922585797303,0.2993948689538146,0.2640157523855113,0.37716090874765307,0.46940076085860544,0.15204374027710874,0.11933414084156167,1.0,-0.04540066402381136,0.4886710597211695,0.11926556701191812,0.16294279249178437,0.11707915867445609,0.19722272373686178,0.360622089816654,0.2625567674620334,0.2780403973278992,0.3535222004536863,0.3504194324008766,-0.16232441725384156,0.36266554890165825,0.28402086965383583,0.27404666966258123,-0.20997303799368758,0.33247963768001976,0.4956398868899421,0.22644954178325205,-0.01996797267225359,0.3740405556291347,0.20837584639011106,0.3461412966667802,-0.06464240598345296,0.3236367988438384,0.4195917296122021,0.308861575649311,0.5992800135613552,0.2517354330908111,0.2191176844458399,-0.07320675714292475,0.3635824621004427,-0.19381387863568197,0.4465904155556795,0.3530436886155432,-0.15894723953347561,-0.00015668515276060207,0.09206528880649402,-0.03253081699296498,0.5560125137306403,0.3130007459351169,-0.28918260565344533,0.37915751526704045,0.34835461761964437,-0.01392646052351801,0.40412705867763987,0.5191793165463968,0.40728603876256186
Vermis_9,0.010346748123556012,0.1658891397472617,-0.15954759622161538,-0.3176282078625675,0.21881139303739394,0.13133880516735982,-0.10884406007145178,-0.06684446016456072,-0.37533407866187524,-0.020024533314042088,-0.02271411080149765,-0.07775216398583748,0.04396022263167713,-0.30259579796415115,0.12039460405823747,-0.16082569651744608,0.20010147425876654,0.3401067410538805,0.6870646930625784,0.20848600328529862,-0.11734793107011511,-0.05735879132779558,0.21718281431750872,-0.16150442256354108,0.036968920247517065,0.027773172715385555,-0.04540066402381136,1.0,-0.41236793838667346,0.12134064851253853,-0.0669231203185394,0.8371299438775314,0.6623946226556416,-0.0671547564660077,0.044591960062358334,0.013401217138723885,-0.293702826591001,0.23998505453276714,0.10977569435080495,-0.047934108829206776,0.6929483364380101,-0.003511080840303715,-0.08459724490601588,-0.07552818172128861,0.11648129596609831,-0.26156140680618845,0.4013512088553948,0.1285979203492421,-0.06709583149125928,0.07156670394004158,0.05811060026992762,-0.11579120613328574,-0.22665557002269057,-0.20694793280843085,-0.21859377733025007,0.7298328793042342,-0.21254542994714296,-0.09038998594086597,0.17799678709325809,0.22092324822395068,0.3241591692395105,0.5801198927989696,0.31299596331319307,0.48974841588268864,0.17101778474419946,0.8098213757103928,-0.29997247307796954,-0.22083659284331475,0.38960289331457537,0.20416306418231644,0.6597080207907373,0.26485723560266444,0.04675889544982243,-0.22920258517894285,0.617150267957985
Thal_VPL_L,0.5438391746558059,0.23855658320755768,0.2423960534395881,0.649199860015532,0.12505641795621716,0.505428486247918,0.699503024873547,0.3594446358295374,0.2271538765272561,0.422300311203371,0.5757607220562606,0.41346109881060156,0.19952968079582956,0.20674962619610435,0.501068228375142,0.6817635842044573,0.13363489016116292,0.25818495871596153,-0.20317946193781988,0.4215034832186949,0.47879800849364873,0.5834993410566065,0.3496069584494373,0.7505634298181597,0.21056624563478887,0.2042242537540632,0.4886710597211695,-0.41236793838667346,1.0,0.42733354120134454,0.4401802379305775,-0.1574281509479846,0.00804965862970405,0.5351661400885942,0.06416349073871157,0.3511891057205496,0.5911775685012445,0.43132240132816557,-0.17511012681491478,0.19467395832012846,0.05216451203974652,0.5284508846546775,-0.15045672651438016,0.5648752369910702,0.5356545352372696,0.6149996850418411,-0.24403715307314774,0.4297590562816769,0.35025601577258,0.576534055067183,-0.030287638993205825,0.3900567608257542,0.6835792348985195,0.3161484839050834,0.5279254143562147,0.0780281817025166,0.5577988489134658,0.02799684667133494,0.5156710052355792,-0.22614265887526017,0.4176493994221576,0.23303738173429525,-0.07475316108824967,-0.009502771445934931,0.1786867787735217,-0.2717573405119267,0.7457886266598474,0.7305231292411437,-0.45922045157888036,0.37657366346558974,0.1919223177484603,0.026815959762380305,0.5973759480564804,0.4633654268530953,0.09773352070795603
