,Calcarine_L,Frontal_Mid_2_L,N_Acc_R,Insula_L,Occipital_Sup_L,Lingual_R,ACC_sub_L,Raphe_D,Frontal_Med_Orb_R,Thal_IL_L,Fusiform_L,Cingulate_Mid_R,Occipital_Sup_R,Thal_LP_R,Vermis_7,Thal_MGN_R,Cerebellum_8_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_L,N_Acc_L,ACC_sub_R,Vermis_9,Parietal_Sup_R,Rectus_R,Paracentral_Lobule_L,Temporal_Pole_Sup_L,VTA_L,Vermis_4_5,Thal_MDm_L,Frontal_Inf_Oper_R,OFCant_L,OFCmed_R,OFCpost_L,Thal_PuL_L,Vermis_1_2,Cuneus_L,Cerebellum_Crus2_R,Temporal_Sup_L,Occipital_Mid_R,Amygdala_L,Cerebellum_6_L,Vermis_8,Thal_PuA_L,Thal_PuI_L,Thal_PuM_R
Fusiform_L,0.6254970482310089,0.07659983817136153,-0.010697231144114697,0.570384988750761,0.041224414225254094,0.69180266520823,-0.2944695328254111,0.4800349092806974,-0.18942235427414514,0.1658330936921218,1.0,0.5413229898507717,0.07295748795980996,0.4537732230251238,0.033916594450983426,0.05379491759119174,0.7794299721610886,0.6611466477931195,0.3782830446899828,0.013106330698363738,-0.027858226507374777,0.7298328793042342,-0.48767482474176915,0.07618418550888868,-0.03835039408662593,0.542296029625348,0.30260700560240683,0.6975478075530566,0.1650914372498824,0.2046619847360933,-0.1779709956950619,0.06566938402585375,0.15685616769279664,-0.004168238317730255,0.42609049681384803,0.39107291883357015,0.5275245560544646,0.5401344701175498,0.1582880588018218,0.6256236573643282,0.8766201123361277,-0.16596037200016417,0.24694980604502048,0.1993624565536743,0.10946252816197426
Cingulate_Mid_R,0.634487640520462,0.4074372976113699,0.10243223168709015,0.7557064132304852,0.1720544135699523,0.6447198356592164,0.14829639219603336,0.20043391193179136,0.009427472881620772,0.4858483371429564,0.5413229898507717,1.0,0.27833505882382853,0.650774376821624,-0.05608398906435917,0.030795978037071476,0.4722477842756619,0.5608180354872417,0.6801273655496329,0.44123777692906657,-0.1647263162405772,0.17799678709325809,0.004956265613504252,0.1779518353857662,0.4954697408401145,0.21947280026164515,0.32252233530466845,0.8087147553126086,0.5363404486511847,0.7335107525159938,0.12478642846066064,0.15127816039272582,0.3230289086665374,0.33749016417434946,0.5809231281114479,0.48944990846500835,0.14451476801036964,0.6956995725065825,0.03298236105360375,0.27925649708343386,0.28605271187557174,-0.08849909971281461,0.45909823523865995,0.5397005277048255,0.5295787810936462
Occipital_Sup_R,0.6918344104096693,0.07828223038023092,-0.21612769773137744,0.22844259220967036,0.7697350644541014,0.4533468868613799,0.07379206207373129,0.08958740816430301,0.21670420559249587,0.17792772774294022,0.07295748795980996,0.27833505882382853,1.0,-0.1878034735016816,0.01382573694572354,0.21490188665511892,0.07663829878541831,-0.17709432354113935,0.024749776114000983,-0.004514116912475128,0.0710654226233454,0.10977569435080495,0.7132379524930574,-0.1214312392136848,0.6278570689560269,-0.14257064809427222,-0.18841890534259811,0.3236728625750571,-0.07719499906445802,0.4658877998116512,-0.2626703133811323,-0.020050016915534707,-0.3618935577349998,-0.19722649781191331,-0.23076202255872338,0.8799432594412225,0.1707895621329079,0.09713831173807239,0.7988250608213283,-0.32449529609521316,0.009317347249904146,-0.08512820605508296,-0.4490481049485269,-0.08250463578372637,0.17628652271385045
Thal_LP_R,0.2635073420687707,0.29769519346467194,0.3977811365748397,0.4563783535215956,-0.24583659495531246,0.4261669210305231,0.029741210896048604,0.2502611032749209,-0.11555568180241185,0.17622291793779848,0.4537732230251238,0.650774376821624,-0.1878034735016816,1.0,-0.14028791462747334,0.08949704266598292,0.4081468734079948,0.4649223435235261,0.4635688171659458,0.4115965932956926,-0.20591638206827517,0.11648129596609831,-0.3400046840796955,0.14709599283708,0.0882525356335302,0.23414763967257088,0.2176796703430189,0.5922682152757394,0.6325810892110946,0.37748949007632426,0.32407848126975003,0.15062715548308667,0.5171458909690951,0.405368225340466,0.5364840412920299,-0.009466399324253534,0.07478027969991022,0.4547150266974944,-0.32878557447818896,0.38689294088883225,0.31363280028954266,-0.07092715206410218,0.7041114292625505,0.5187435989779263,0.3948731301191854
Vermis_7,-0.013117669414026322,-0.2770638678996774,-0.10358532636034971,0.07338992796790708,0.10637384753701691,-0.025610238311556382,-0.10103424736879042,0.14952103555509627,-0.16851800719482493,-0.09427285183335665,0.033916594450983426,-0.05608398906435917,0.01382573694572354,-0.14028791462747334,1.0,0.09108901780075777,-0.06532311638981687,0.03131720696577592,-0.052537713106437116,-0.155978547150866,0.043847921625116616,0.23358130705281108,0.023648607177294115,-0.07859817114897759,-0.11181249551769462,0.09777814122553308,0.030917916304420437,-0.06459125988061112,-0.28524607138257196,-0.20624063114515698,-0.09215415614031869,0.06911691334855376,0.011454233990770364,-0.056278473607665455,-0.2446082549701718,0.06374934903242029,0.1841622134402756,-0.012906361155978466,0.16089661938787134,0.16543904076527663,0.027243642884206668,-0.4106052694447287,-0.17508787595068934,-0.1018455636067042,-0.28070768118901107
Thal_MGN_R,0.2761263840551375,0.04690608330982195,0.4924568495316746,0.19849099555305386,0.1526232818009656,0.4023153635606146,-0.4151072655356859,0.2382831234920326,0.029434905346516275,0.06296246924084604,0.05379491759119174,0.030795978037071476,0.21490188665511892,0.08949704266598292,0.09108901780075777,1.0,-0.045218191039438575,-0.20333744408661683,-0.06962642103055944,0.11771278627692701,0.34347617211358705,0.044591960062358334,0.18488550420590147,0.18814636071155022,0.17770885013199084,-0.039859047723847026,-0.190344173898394,0.14732972786630624,0.26722624548875823,0.19112778921962112,-0.19624520668576875,0.1564894296609999,-0.18889946148922868,0.04074043254434346,-0.23141210317771269,0.23156912581736902,0.26949683943081526,0.053901140015955244,0.11167897400086062,-0.10295637535456514,0.061853909302050855,-0.08091217989734384,0.12424201647073352,0.23492253000955574,0.04350229938548863
Cerebellum_8_R,0.5453834271307654,0.12251003963124675,0.02361732475018755,0.5284264492231482,0.09225323045448497,0.6663240119894887,-0.3496124106479782,0.4637628991121648,-0.0953963832744565,0.21560363379714745,0.7794299721610886,0.4722477842756619,0.07663829878541831,0.4081468734079948,-0.06532311638981687,-0.045218191039438575,1.0,0.5131147104223478,0.40054684383843614,0.04094217380449637,-0.06559385468707961,0.6929483364380101,-0.4579283969312838,-0.10239611346444422,0.09812284307928533,0.310140529273979,0.2368075376489054,0.6257602055515756,0.17614379031641816,0.18280692292278858,-0.21555545466573228,0.17095638251457368,0.09832368732847385,0.007567500916688343,0.3431739216242699,0.351392892386847,0.6674496715054017,0.34264285295481,0.21784508535466265,0.420067109013997,0.7848621372459599,-0.09649386696511067,0.12288068305530087,0.0825353538970882,0.07932103041416336
Frontal_Inf_Oper_L,0.29200533624727953,0.14099477869324373,0.06781984931476397,0.6342058214104291,-0.04855284522534505,0.2789909345266648,0.03695290292021612,0.17916281565919978,-0.192082568853672,0.12280949451954468,0.6611466477931195,0.5608180354872417,-0.17709432354113935,0.4649223435235261,0.03131720696577592,-0.20333744408661683,0.5131147104223478,1.0,0.6024963666040035,0.26524390134082865,-0.3104591778500846,0.41200652827309575,-0.4459969011748991,0.07847863069351596,-0.18130754427474466,0.7508836567013737,0.3806773565295244,0.38844030644460414,0.2006791852762808,0.15983377554656575,0.2819828660700208,0.16253483269286884,0.5583698804424566,0.3009913625581044,0.622428820185051,0.1557565188269236,0.2316119708390679,0.7158239136368963,-0.10006325053049717,0.7541739909486984,0.47684650777994375,-0.029899830683530575,0.5028964142746544,0.38338102228911647,0.20048783869446693
Frontal_Sup_Medial_L,0.334574739684618,0.22021966482305264,0.14078649317245198,0.705373438020305,0.13932771354243334,0.3105130929083727,-0.016637475374629847,0.04498955491414998,0.05524865863707124,0.34845874402766425,0.3782830446899828,0.6801273655496329,0.024749776114000983,0.4635688171659458,-0.052537713106437116,-0.06962642103055944,0.40054684383843614,0.6024963666040035,1.0,0.43907853783989187,-0.14937861471130465,0.1285979203492421,-0.1819186743854049,0.25066825542846466,0.1357093807004308,0.381717779487762,0.43876567632833047,0.4759323161836617,0.38222216379174495,0.3928852141761236,0.1645546350879506,0.3056248546621098,0.4347612714591516,0.2979045978134889,0.5618827471570056,0.2326529747804157,0.20399345633325341,0.526590552786278,-0.09909974348430414,0.4502429246248704,0.14255031758101266,-0.15889311420278757,0.4658873863046553,0.4065139473625707,0.36354249326280463
N_Acc_L,0.10892589213596252,0.29616151660083806,0.44668587946490895,0.5139768293811342,-0.07666964220945865,0.17322966324635847,0.35635072281484026,-0.2823468411970732,0.06484922694840907,0.5206363635506479,0.013106330698363738,0.44123777692906657,-0.004514116912475128,0.4115965932956926,-0.155978547150866,0.11771278627692701,0.04094217380449637,0.26524390134082865,0.43907853783989187,1.0,-0.43758314769099266,-0.36038105274833065,0.015332823452061061,0.2056078337610274,0.14904385095653708,0.038849749525943715,0.5579970301284096,0.2277364330048614,0.46080454472415866,0.5340168753520764,0.46747696637706104,0.12474261113137201,0.4731792782052937,0.39582757330879514,0.5113745621400676,0.022801166477667622,-0.2410493111494172,0.355841536088122,-0.22698001971622012,0.08388059443963333,-0.21189371458609005,0.12162988530320455,0.6187171427744722,0.6139480230086513,0.5717631518404122
ACC_sub_R,0.049279049771081884,0.06463333085826586,-0.06444879157333176,-0.16156022385739477,0.21444080075384475,0.059625826840757096,-0.4875508295978931,0.1903566848394981,0.22385827059533542,0.06135334502894222,-0.027858226507374777,-0.1647263162405772,0.0710654226233454,-0.20591638206827517,0.043847921625116616,0.34347617211358705,-0.06559385468707961,-0.3104591778500846,-0.14937861471130465,-0.43758314769099266,1.0,0.037212184695974725,0.15604060116313842,0.1973737864342977,0.16253395007959828,-0.12100276123438726,-0.2697123091561796,-0.009426902593156853,0.0012048258253779232,-0.007637673925380517,-0.6119316008489873,0.0907331562242253,-0.6243656503122358,-0.09796069011930368,-0.27495829699645663,0.07657255616905807,0.1800327592607939,-0.1717132704569389,0.13238228311995587,-0.23421904198396837,0.05759185961583277,-0.025777150511727936,-0.19293534448682828,-0.0971188943725003,-0.2040283346008153
Vermis_9,0.44905462912122496,-0.21254542994714296,-0.21859377733025007,0.3241591692395105,0.22092324822395068,0.49579283149241454,-0.44775332748213154,0.5700003019336324,-0.21663249930560566,-0.19968802738611352,0.7298328793042342,0.17799678709325809,0.10977569435080495,0.11648129596609831,0.23358130705281108,0.044591960062358334,0.6929483364380101,0.41200652827309575,0.1285979203492421,-0.36038105274833065,0.037212184695974725,1.0,-0.3844779309593632,-0.20694793280843085,-0.15954759622161538,0.48974841588268864,-0.0669231203185394,0.3999242143765088,-0.2121796579015295,-0.1793176197681941,-0.34749986783111575,0.04396022263167713,-0.0034486867711018194,-0.25706983195913563,-0.07552818172128861,0.34758356621095815,0.7354267262465963,0.20848600328529862,0.38960289331457537,0.5784268630128963,0.8371299438775314,-0.284579413554696,-0.16150442256354108,-0.2389334749156317,-0.3176282078625675
Parietal_Sup_R,0.19433616992248492,0.13147347060306985,-0.11729811686009572,-0.0678360957364825,0.6013039378749209,-0.019200354115728152,0.26224844007460346,-0.17744492667927314,0.3087977253087705,0.11887816134029242,-0.48767482474176915,0.004956265613504252,0.7132379524930574,-0.3400046840796955,0.023648607177294115,0.18488550420590147,-0.4579283969312838,-0.4459969011748991,-0.1819186743854049,0.015332823452061061,0.15604060116313842,-0.3844779309593632,1.0,-0.11637182477643156,0.6500144389378151,-0.3873039596090911,-0.3412967949245878,-0.13792164743524388,-0.04681617326517675,0.3517836234632185,-0.04922836403557728,-0.04440419291596638,-0.362976179297872,0.01257700885353116,-0.3958539369728707,0.45981095440379555,-0.22347343381099952,-0.061342114051615326,0.5081740094991842,-0.6097843664022917,-0.4999688316935132,0.08503886090914609,-0.38374609518871317,-0.07768132271966195,0.1873540722215755
Rectus_R,0.01644782377514273,0.22267643214596275,0.14662335180174094,0.14735874050942396,-0.1640146491897435,0.016276478446642966,-0.0018828038104104657,-0.1417958081745529,0.11434002753610713,0.22462038010388333,0.07618418550888868,0.1779518353857662,-0.1214312392136848,0.14709599283708,-0.07859817114897759,0.18814636071155022,-0.10239611346444422,0.07847863069351596,0.25066825542846466,0.2056078337610274,0.1973737864342977,-0.20694793280843085,-0.11637182477643156,1.0,-0.022183156214312452,0.14500592024290748,0.282866644587268,0.14559973667949935,0.22420601448012928,0.2924443123769565,-0.02659992056902213,-0.0013128784005374781,0.013832943090635909,0.1436679917211958,0.2835064415671108,-0.07823934892326605,-0.16302724038759717,0.16697190196381698,-0.3339674256260566,0.06780507939291058,-0.0667002877507226,-0.02199352912686394,0.3399512725675364,0.5095635832767642,0.12683292621927383
Paracentral_Lobule_L,0.5261966973516541,0.5192886908119148,0.020545955624465463,0.2836207213114165,0.45140315460812197,0.4811373365444599,0.10230723782844275,0.10382427973233901,0.3471692135980644,0.4517491893260482,-0.03835039408662593,0.4954697408401145,0.6278570689560269,0.0882525356335302,-0.11181249551769462,0.17770885013199084,0.09812284307928533,-0.18130754427474466,0.1357093807004308,0.14904385095653708,0.16253395007959828,-0.15954759622161538,0.6500144389378151,-0.022183156214312452,1.0,-0.3984042110131825,-0.17564406798131169,0.40721219871295333,0.3519827801259044,0.7086258413458796,-0.13783284926453648,0.002162669045605306,-0.32048507088142336,0.21213037058827494,-0.042971828323465334,0.5584190493491755,0.07646511349474308,0.23545514995151406,0.36680949403456964,-0.5330348133005977,-0.10013505061715065,0.04530283995900493,-0.12994427928051813,0.1637504811985358,0.5013284673646708
Temporal_Pole_Sup_L,0.19010475858188242,-0.08695040610364385,-0.04365828859622478,0.40967549933625647,0.07815577735938538,0.08839364795524773,-0.1337701170258436,0.2032991767051019,-0.142407237156888,-0.09184282256570309,0.542296029625348,0.21947280026164515,-0.14257064809427222,0.23414763967257088,0.09777814122553308,-0.039859047723847026,0.310140529273979,0.7508836567013737,0.381717779487762,0.038849749525943715,-0.12100276123438726,0.48974841588268864,-0.3873039596090911,0.14500592024290748,-0.3984042110131825,1.0,0.17556688215704314,0.16048266928440563,-0.10566088173892937,-0.0755676597145473,0.08757358640847293,-0.009033276791376705,0.30829430682963604,0.008768743104596556,0.2901421780764721,0.07866953232965648,0.1801811633609362,0.5328253078184223,0.052918271547282764,0.7617680832855259,0.4973806844305085,-0.05772076136518211,0.2685005288183946,0.19852766983465767,-0.04065836157514158
VTA_L,0.027056583798109032,0.04190091781589856,0.0938378691329442,0.39819659338482793,-0.17920820754053393,0.061269016478724084,0.20844377297966254,-0.2327407056365674,-0.0929075119124712,0.46241973854364277,0.30260700560240683,0.32252233530466845,-0.18841890534259811,0.2176796703430189,0.030917916304420437,-0.190344173898394,0.2368075376489054,0.3806773565295244,0.43876567632833047,0.5579970301284096,-0.2697123091561796,-0.0669231203185394,-0.3412967949245878,0.282866644587268,-0.17564406798131169,0.17556688215704314,1.0,0.21130894629501015,0.03223618970465434,0.2515385327241335,0.12888238405747374,0.1361252868528902,0.3120523388998123,0.158174626345464,0.5920032925295804,-0.06976678760918806,-0.15899428513366876,0.22835689754151042,-0.22346995340066717,0.3342516188019409,0.07033529487609945,-0.05471552433659639,0.4368076179911892,0.4383734460604006,0.24127701244853286
Vermis_4_5,0.7381658905567688,0.25759003990310747,0.11631630017427749,0.6356107936156337,0.12110446665021432,0.8105101607480817,-0.11616469218829883,0.40046100891539504,0.04630444149092414,0.34501726309487724,0.6975478075530566,0.8087147553126086,0.3236728625750571,0.5922682152757394,-0.06459125988061112,0.14732972786630624,0.6257602055515756,0.38844030644460414,0.4759323161836617,0.2277364330048614,-0.009426902593156853,0.3999242143765088,-0.13792164743524388,0.14559973667949935,0.40721219871295333,0.16048266928440563,0.21130894629501015,1.0,0.4510951702948448,0.5624014824428163,-0.11548302011501232,0.09372915258578507,0.1092024580195176,0.14561722941291502,0.40212245154828513,0.548264131352624,0.3516442462939985,0.5222454547290812,0.10334238252844462,0.2655768941077261,0.519525893264263,-0.1714656073974528,0.2767228650702712,0.3225158842554954,0.3787933681602937
Thal_MDm_L,0.17057033825819057,0.4521671503725033,0.5799624419443538,0.36315487917993455,-0.166877738296562,0.3720997031666675,-0.05130356565201316,0.1345847691716619,-0.04713697156205667,0.4297438544752375,0.1650914372498824,0.5363404486511847,-0.07719499906445802,0.6325810892110946,-0.28524607138257196,0.26722624548875823,0.17614379031641816,0.2006791852762808,0.38222216379174495,0.46080454472415866,0.0012048258253779232,-0.2121796579015295,-0.04681617326517675,0.22420601448012928,0.3519827801259044,-0.10566088173892937,0.03223618970465434,0.4510951702948448,1.0,0.4854236972567581,0.3202988015742344,0.251414913309179,0.3024768338515638,0.5520651477112208,0.39780858278239156,0.0023720045571350547,0.00801059962789322,0.37143086746641596,-0.36990838250207814,-0.0002471004792254476,-0.01193603027107814,0.22779130967729158,0.6443508764804321,0.4768271442391054,0.6538050673057175
Frontal_Inf_Oper_R,0.5891900949957133,0.623386681999917,0.14012566994608308,0.5806476055951078,0.29318604982274676,0.5423331597819917,0.22341873461993308,-0.019134107867457895,0.2821874029140555,0.6285183720979242,0.2046619847360933,0.7335107525159938,0.4658877998116512,0.37748949007632426,-0.20624063114515698,0.19112778921962112,0.18280692292278858,0.15983377554656575,0.3928852141761236,0.5340168753520764,-0.007637673925380517,-0.1793176197681941,0.3517836234632185,0.2924443123769565,0.7086258413458796,-0.0755676597145473,0.2515385327241335,0.5624014824428163,0.4854236972567581,1.0,-0.017953022354867305,0.006226077399456677,-0.06631780580777157,0.3106481072945277,0.42151090845692407,0.5019631062792324,-0.06523728411900483,0.4686160727404281,0.12835378458963678,-0.2104488316840989,0.02564174564545801,0.1446259448452937,0.2976851588180166,0.6419020809622676,0.5607256746832336
OFCant_L,-0.25669132213497425,0.08971158298363172,0.3405910726920638,0.0810647447883427,-0.3365542668612515,-0.2224212652457723,0.5158362133052042,-0.26573347151918963,-0.08266448148994658,0.028196828234061656,-0.1779709956950619,0.12478642846066064,-0.2626703133811323,0.32407848126975003,-0.09215415614031869,-0.19624520668576875,-0.21555545466573228,0.2819828660700208,0.1645546350879506,0.46747696637706104,-0.6119316008489873,-0.34749986783111575,-0.04922836403557728,-0.02659992056902213,-0.13783284926453648,0.08757358640847293,0.12888238405747374,-0.11548302011501232,0.3202988015742344,-0.017953022354867305,1.0,0.12566569013652074,0.8086336540498461,0.39247972974327644,0.2695110665950126,-0.27999994645354215,-0.3558765409631046,0.24820843365556228,-0.39479613953153636,0.15566118869706969,-0.34079984235214134,0.23345830040519494,0.49859561934338775,0.2604774592932082,0.41793294038767675
