,VTA_L,Putamen_R,Hippocampus_R,Thal_LGN_R,Cerebellum_8_L,Vermis_7,Temporal_Mid_L,Caudate_R,Lingual_L,Cuneus_L,Cerebellum_9_L,Cerebellum_Crus2_R,Cerebellum_4_5_L,Thal_VA_R,Cerebellum_4_5_R,Thal_VA_L,Frontal_Inf_Oper_R,ParaHippocampal_R,Thal_PuM_L,SN_pr_R,Red_N_L,SN_pc_R,OFClat_R,OFCant_R,OFCpost_R,OFClat_L,ParaHippocampal_L,Temporal_Mid_R,ACC_sup_R,Cerebellum_7b_L,Thal_MDm_L,Olfactory_L,Vermis_10,Fusiform_L,Fusiform_R,Frontal_Sup_2_R,Cerebellum_Crus1_R,Rolandic_Oper_R,Temporal_Pole_Mid_L,Angular_L,Temporal_Inf_R,Raphe_M,Precuneus_L,Thal_PuL_L,Thal_MDm_R,ACC_sub_R,Temporal_Pole_Sup_R,Red_N_R,Supp_Motor_Area_R,Cingulate_Mid_R,Vermis_9,Supp_Motor_Area_L,Hippocampus_L,Cerebellum_Crus1_L,Putamen_L,Precentral_R,Rectus_R,Thal_PuI_R,Caudate_L,Thal_IL_R,Occipital_Sup_L,Thal_PuI_L,Thal_MGN_R,ACC_pre_L,Occipital_Inf_R,Thal_MGN_L,SupraMarginal_L,Occipital_Sup_R,Cerebellum_Crus2_L,Paracentral_Lobule_L,Precuneus_R,Parietal_Inf_R,Vermis_6,Frontal_Mid_2_L,Temporal_Pole_Mid_R,Vermis_3,Thal_AV_L,Thal_IL_L,Pallidum_R,Thal_PuA_R,N_Acc_R,Cerebellum_3_R,Thal_MDl_L,Frontal_Inf_Orb_2_R,Heschl_R,OFCant_L,Rectus_L,Thal_LP_R,Vermis_8,Insula_L,Cingulate_Post_R,Cuneus_R,Angular_R,ACC_pre_R,Temporal_Pole_Sup_L,Frontal_Inf_Tri_R,Cerebellum_10_L,Frontal_Inf_Oper_L,Cerebellum_6_L,Lingual_R,ACC_sup_L,Occipital_Mid_R,Thal_VPL_R,Postcentral_L,Frontal_Med_Orb_R,SN_pr_L,Raphe_D,Frontal_Sup_Medial_L,Temporal_Sup_L,Paracentral_Lobule_R,Frontal_Sup_2_L,Cerebellum_8_R,Calcarine_L,Frontal_Med_Orb_L,Postcentral_R,Parietal_Inf_L,Frontal_Sup_Medial_R,Pallidum_L,Precentral_L,Thal_VL_L,Cingulate_Mid_L,Vermis_4_5,Parietal_Sup_R,SN_pc_L,Occipital_Inf_L,N_Acc_L,OFCmed_R,Thal_LGN_L,Temporal_Inf_L,Thal_PuM_R
Fusiform_R,0.1793753257971727,0.4805414230625755,0.6232343423964485,0.593318490998253,0.40268358061558757,-0.21987381726421681,0.1095259750133581,0.45163993810536057,0.6659440662887823,0.43211884353916497,0.6374094680125991,0.3110589022248331,0.6899687543001406,0.36894646644757445,0.8416683622553792,0.5682263433697117,0.6478422532165607,0.5477890510767179,0.37324696770178817,0.32940574115293014,0.38076804360137106,0.261327593993212,0.16142558327318218,0.25239480290518834,0.23145745837751452,-0.30663868885576073,0.495992276397843,0.7932086143166616,0.4440139931805374,0.061007792607159925,0.500840814306675,0.2772472650128317,0.37642349590630453,0.5419820036124914,1.0,0.4944351499719493,0.7598519873879805,0.5104170220971294,-0.06774119850208088,-0.04259012589825515,0.8241564513839956,0.4148143159265051,0.39484964094305813,0.11358345257810118,0.4808259040365615,-0.044908507612285584,0.44472471607103337,0.19092350780997727,0.6078621266670701,0.6756821693194197,0.21718281431750872,0.7295768028781487,0.3419007380366795,0.21924581509645652,0.5484181570935641,0.40400657508324844,0.1252920114866736,0.43724684070453174,0.5845779769616796,0.06660142582766448,0.06847224110601777,0.4103010612360823,0.19986588517820675,0.07475264604891857,0.6315564725954528,0.3488326207008675,0.20579647678432528,0.28941055625320716,0.24732071036667155,0.5104694743771437,0.583970519014486,0.06731861966282557,0.34814520051986236,0.4883218341402249,0.5686474976307385,0.5715920760642494,0.53554554077143,0.42074138375005904,0.405550572239241,0.36860726473650274,0.1621071153686427,0.6654236674096874,0.6482247057084886,0.2637125159402906,0.5512642244500854,-0.09686606114713153,0.3360851211182231,0.6069177844087927,-0.0628099140075491,0.487770499137776,0.18383516934033162,0.3379699487053585,0.27540909133045655,0.1024738951086272,-0.09665852706148266,0.5124305239565755,0.1279883627515754,0.17816514550220564,0.4593286278932872,0.8167781346323089,0.49661855459168935,0.08702781690138361,0.43919671503529073,0.27231323211850833,0.09015085219589689,0.2945773403501252,0.30397574778279635,0.35704914000185145,0.3414478546685698,0.4521739894593804,0.6001399132310921,0.6115598020815145,0.6917325236064678,0.08826259309199726,0.2836705445326696,0.28614493991223366,0.40360850197700165,0.4944754043022412,0.4497180312554461,0.6719158183010475,0.6479538528002027,0.7695456932080398,-0.08400298110741734,0.37716090874765307,-0.07409393783199607,0.3491579708990483,0.04487574773377836,0.4306113987129256,0.2589839175351437,0.3839479444867415
Frontal_Sup_2_R,0.2750565284920059,0.6112580107935889,0.6834899706908633,0.39882557632656057,0.1962247517347772,-0.19217881075848506,0.000958080371894928,0.6808882824094769,0.31301266149938894,0.38010437977971645,0.4871896786855157,-0.05188813435593067,0.36555228767221976,0.5724050124410645,0.4323641417810784,0.4428701122340926,0.73665626277633,0.6217069916178988,0.6019059760414872,0.5055265315624826,0.3564090338124772,0.3203710481355864,0.2976927004789607,0.3569606760441947,0.429211033600179,0.07804658848911267,0.6405629777194729,0.432866228434266,0.6114965055123386,0.037116540872798115,0.550089751269707,0.40956892415575136,0.13612284315682177,0.19766270698805047,0.4944351499719493,1.0,0.2530905499132808,0.7171963144966012,0.13725412054635766,0.052694683122355444,0.18954215170600047,0.5507868062562079,0.6335236144447245,0.4171302302910597,0.4744381985690882,-0.061334979453785556,0.5657633223447736,0.31393269360802695,0.6135358935900127,0.7728522115488797,-0.13153943875634827,0.6838509020574066,0.5757387778595663,-0.007490323887887359,0.7030496082833749,0.4614483156857035,0.26778885690874826,0.41322697888675264,0.6714243680424905,0.39591341234783967,0.27264253627298835,0.6151973423241616,0.08097930531457082,0.46336075732196064,-0.05836425795506883,0.5146580352957202,0.26818164139927364,0.28127692080287037,-0.05524930040848441,0.4728582799589767,0.6699228634554992,0.2980041794604433,-0.11888250729322013,0.5276387833010503,0.5900831740034593,0.733926797851676,0.4722496061151523,0.49520465956309,0.5183137546123872,0.11271439589048814,0.17310180679545922,0.6567989488068258,0.5569173826520318,0.4668376910255217,0.6643593135166169,0.16817024147329068,0.368435224950162,0.49325456912408766,0.01704099961834368,0.6354627370629181,0.3807394279159697,0.25044192270925614,0.35826110789010646,0.48173359093081225,0.14016189008848987,0.7175581103986713,0.5456422594254364,0.38976556534044254,-0.042402992849259975,0.3905081248214201,0.7618670003201995,0.006294712370426399,0.3051643915485638,0.3936952201230941,0.16179739987528816,0.276941940899212,-0.06775833519166728,0.7186099478381063,0.5268013917399326,0.4734172035546989,0.7617413885357406,0.20606855953474673,0.4730708944042389,0.12165043340486963,0.4124121427625136,0.42953176509846114,0.8261389172558599,0.3288878523419819,0.39274992205081244,0.602769957578994,0.7577563686551494,0.5260247046479404,0.16612548194057608,0.35432521523418925,-0.15421254700819692,0.5253978452824549,0.21834003437882696,0.5480875544387376,0.037407458084356186,0.5322148695147148
Cerebellum_Crus1_R,0.21906439970343575,0.2048671491011689,0.3568141934816262,0.4279390596725933,0.5798309973222985,-0.04032370914778385,0.3583153665985945,0.3167748533930667,0.7043735271633237,0.33938402020518477,0.5735206253368312,0.6047946471659456,0.7689679988216633,0.15936115964998548,0.827095210952037,0.41827046753454494,0.2985236789708935,0.32700305416590675,0.20566233370821763,0.1790111626996958,0.4462195630530396,0.21963057671655992,0.18469755781605737,0.134129237295747,0.21430398785978477,-0.013936306749531889,0.3498890480526218,0.6220115992181813,0.1929464743796948,-0.002699624749036981,0.26326195959742554,0.33382000948083057,0.6633313096160566,0.6516789050893623,0.7598519873879805,0.2530905499132808,1.0,0.19714695864905318,-0.06388000168927921,-0.03515590127959221,0.686079025435564,0.20226277516449878,0.035626024896077205,-0.0015950426945470636,0.24507453684427577,0.03126895276009315,0.2760755025550539,0.23019977114561826,0.3254384486658068,0.4253453657114121,0.5475755113557736,0.46404424341053874,0.32919171861791224,0.5508494720939726,0.4396491550556263,0.13650516832222223,0.0727403803602273,0.2264437775852695,0.3155956969951049,-0.13615299511149961,0.0884248234982358,0.25698197024592084,0.27955469265591704,-0.15351217765413275,0.6084771881207227,0.10263569246553529,0.13814850446276392,0.12166950995379033,0.1572616051651396,0.14647000573691332,0.271218564237935,-0.14469100100876436,0.6694307223802269,0.2043306183935211,0.4509948750476947,0.3171379463724883,0.293329912541057,0.24368005852390884,0.272300404460161,0.2996692177122442,0.2146024987831953,0.3766429301184213,0.4367833493739653,0.0727360180121868,0.3262699666330026,-0.2612235099121457,-0.02008871758268733,0.5028539655305618,-0.21606343408323414,0.5132168769352198,0.021723325262193702,0.24555949504566074,0.08694438317431377,0.17347570021559852,0.18888215342533632,0.17356673577592643,0.05032542103649585,0.2714400880306653,0.6865652028200744,0.7613207157409311,0.2904451126254437,0.15642710539816015,0.3976606087684174,-0.13220986126912682,0.04936029660231732,0.4645313165242851,0.47299811175702006,0.3592603261724227,0.24623683989892484,0.11408199964301208,0.4766694273831357,0.809873217737451,0.5878222189165916,0.1275710896919463,0.01958522643873783,0.009065692713031096,0.30265514351902134,0.2982256447214993,0.04457405601107705,0.46150495756070053,0.350676071465688,0.6475979678173027,-0.3606655160596897,0.35830270320454377,0.17344660211189913,0.19521632900835797,0.12710836721108446,0.22700766889803997,0.40124572728280467,0.07444752754943583
Rolandic_Oper_R,0.20432802359401173,0.6589931293855045,0.5758413593674581,0.4821964356589715,0.30749766805034384,-0.020607061983389567,0.09161729661507383,0.5238199036681228,0.3640691714957887,0.46966900554336044,0.4910735417304045,0.006152574823621427,0.3702795601474088,0.4690698357087919,0.47553340490826357,0.4529241210866489,0.7759303956774669,0.5885027126682513,0.5402491484910689,0.4437398726414212,0.4400128521623674,0.2378311570242553,0.09293744156270248,0.2574910467915022,0.18086341198013114,-0.198440165895019,0.5527637633146872,0.4842088543045713,0.618917742693134,0.24468856110628942,0.510856410072327,0.34976088887967854,0.1458200984512774,0.21567054037538086,0.5104170220971294,0.7171963144966012,0.19714695864905318,1.0,-0.06792937025522941,0.15466551504680454,0.17857300601878054,0.5368757984677731,0.6667554222819897,0.42243418210662487,0.4650060148002297,-0.13087363688718673,0.3804700343228766,0.237894395335173,0.7112872981510063,0.7914508434220175,-0.0671547564660077,0.6924688505022953,0.42100081509280496,-0.07336468153977463,0.7550039622711144,0.6903477179846486,0.08364857910832466,0.4002245581689371,0.6918055367209579,0.2493376548798178,0.22069045810746546,0.5050269264394189,0.16772827913602062,0.3285488136210968,0.049055216085179966,0.41752235721847364,0.34891685588149424,0.369971599886987,0.16885626788939434,0.6112842390487548,0.6956161046136028,0.4202691032982997,-0.06769879798088264,0.4428792270024716,0.35280117946493594,0.7693938566578741,0.4907693555961771,0.5120896981148112,0.42319277378192666,0.26233119326971893,0.2518388714165905,0.742308376409967,0.5341388702888205,0.30023868252822994,0.7210508357653294,0.15951857443170292,0.36790812375029147,0.4429285364779123,0.05814043750635332,0.725923836006175,0.28100377324192466,0.26214519046401885,0.4051694082622642,0.2489462025187866,-0.03620126798248215,0.6738406976059752,0.45170968243955806,0.2732618607750465,0.005649080989090362,0.5250985112771887,0.6715368745183823,0.08699593969129997,0.3501692463029343,0.5159389874980991,0.15134562200916496,0.34291471217354313,0.05048882573303336,0.4604868419289879,0.6268898361480053,0.6670693874812113,0.6373445071311942,0.16831181049823363,0.524652297273089,0.15515269848507596,0.6560251295146495,0.47167121835322334,0.5822894273806232,0.5125121891674701,0.5442352494876482,0.6113804913710282,0.7977949992998704,0.590984705586682,0.30658034181859845,0.360622089816654,-0.09514214134336595,0.5015001819071652,0.09570786004402763,0.47617779329616416,0.11889007226120292,0.5012993592443798
Temporal_Pole_Mid_L,-0.076801793096055,-0.11857126115711245,-0.11064243355497372,-0.15882120057642524,-0.13862549102734217,-0.1777195633463041,-0.05796637021507831,-0.14498016068908787,-0.03132316337783857,0.17208785047889671,0.07013529531235808,-0.16175255531611757,-0.049404553527664034,0.10907335696311089,-0.1164964007708657,-0.17388355434680813,0.23198834883580907,-0.23111667787013157,0.051669949061117514,-0.1326486193021723,-0.06512537581276406,-0.15591236082609533,-0.135442565785927,-0.19094709010754257,-0.13206680414773803,0.3403062580154505,-0.12490349795799778,-0.09004034480819337,0.0987108731081655,0.10334387141715817,-0.20389515144932557,-0.3236759386116647,0.0033023184943663016,-0.12373812541270576,-0.06774119850208088,0.13725412054635766,-0.06388000168927921,-0.06792937025522941,1.0,0.34515535765321437,-0.1097335522872851,0.037325596348775254,0.22351328781400995,-0.27218638042159266,-0.11584751066621461,0.3092060000828516,-0.09632486894361866,-0.1608112182087667,0.21615876962896807,-0.05330145852098869,-0.08459724490601588,0.09448791464205808,-0.11626557692862216,0.04715493069786767,-0.01060012607680218,0.2121639487145032,0.09897701101502544,0.12037012906896646,0.014618608228976376,-0.09516909176727642,0.3972832192317068,-0.03304759033556711,-0.0809627186186112,-0.2643227063864551,-0.08844472615783654,0.049279366105282094,0.09304111276649026,0.2803849583748574,0.03016869117568596,0.1577000418750426,0.041798969287276354,0.32294647829854817,-0.05090126554504706,0.06365578915076196,0.17242597195934872,-0.016796028931217465,-0.05677303387752262,0.11402593843996259,0.024396077276837944,-0.09129193399072207,-0.36167514985984367,-0.048179985159141056,0.023743068062739618,-0.08159809419655904,-0.21827935066344445,-0.3925920449911066,-0.2869882044602674,-0.2727630688032392,0.16097528934199978,-0.12334651299715713,0.044643677382781646,0.22804190310121078,0.32947167288805135,-0.25201986557383466,0.09019315010824552,-0.09477650449900173,0.04663519558781161,-0.1635818841717963,-0.05339950553659152,-0.1172441962240578,0.0567375654041477,0.27663170911508367,0.002627693719425207,0.16390906954473,0.2955838005098758,-0.35835294499640385,-0.12139828950758828,0.0007741436725317852,-0.16308517444761791,0.18505530364875286,0.00770307705138755,-0.0501343967513059,0.050313036626931054,-0.10348386363622034,0.1708148717037369,0.29542945419703687,0.043184756991759325,0.1326374926664566,0.22936445363424834,-0.1232119235487048,0.003948706419058408,-0.1008718300142043,0.2871658261984786,-0.20997303799368758,-0.0584113350126658,-0.1390126212749651,-0.11901587831183778,0.08877694977547647,-0.19241278560378225,-0.06950641144115745
Angular_L,-0.2755557397510637,-0.21152170388851374,-0.32934928476819636,-0.15075530045774446,0.08083745494017683,0.11452758479769341,0.3869684186877701,-0.3331248723839832,0.3001972075429531,0.5758160309477268,-0.05787460720518308,0.15325669784404952,-0.02355233751177781,-0.12025987820259458,0.024325890942585856,-0.23026824528895504,0.16244396094844943,-0.3904647276061496,-0.018023654054691356,-0.35655296487435184,0.05153744345285662,-0.4664101978664135,-0.3776956590556445,-0.4035467791765987,-0.49502248643409813,-0.006874266255795911,-0.3019600918014746,0.1599462250300988,0.14253507866381815,0.35380028302024796,-0.3453149059206888,-0.4006269636840933,0.19529758868557756,-0.01463876235845633,-0.04259012589825515,0.052694683122355444,-0.03515590127959221,0.15466551504680454,0.34515535765321437,1.0,-0.08080893756020131,0.07981969528705707,0.41459639080566935,-0.19424574417277624,-0.180874287469294,0.273689987918169,-0.3963644385774962,-0.38438071052493145,0.30041706078675773,0.020994249844339462,0.21161740599787304,0.0863193966012923,-0.2459449762073975,0.030504902485253865,0.0636717657608017,0.3558193579145654,-0.21943909726316851,0.009223391699725202,-0.09930301660099591,-0.3688956842312126,0.7666287743666108,-0.21090698175844844,0.09257069006826511,-0.432691405675162,0.23566773121746004,-0.2034923929092243,0.6131568308665629,0.5926230871464832,0.3013457151779507,0.34441671191605566,0.16092956436659428,0.5819282501550637,0.16327874185632343,0.07399504174637067,-0.2988605734665968,-0.06071315085395344,-0.273691341242474,-0.0038256697111911184,-0.20731137489287246,-0.018677134782436138,-0.3540522941778903,0.03438658050729732,-0.19296787145029007,-0.4101433386871636,0.011457174278208674,-0.45002931856227657,-0.4623197028134969,-0.35013845788654085,-0.0653074171335795,0.1304278736419843,-0.0035605290143477806,0.5113199933575493,0.6049917817640234,-0.423937653919488,0.05701586934255539,-0.2676102350269883,-0.23364163050287579,-0.1301567817040916,0.09999965247722264,0.17887837096495815,0.1254686214073741,0.7018682899246697,0.2029055239847963,0.3996515314019007,0.2036554289751404,-0.277757903925587,0.16201795512850076,-0.08258759757528546,0.11526224855115871,0.3987081693373868,0.1092812183945521,-0.03420709885682543,0.4123182206304535,-0.13245584218999418,0.35463549330331523,0.6356924592878398,-0.11097480419818867,0.3494861886617654,0.39416889132470195,-0.11283689057103433,0.14902815829366475,0.00434222249932319,0.5507126285312929,-0.31892446305915195,0.10199618143414028,-0.24856439282283455,-0.22478402324796629,-1.4327265109740173e-05,0.023044598623239754,-0.170173700212162
Temporal_Inf_R,-0.12188223340855948,0.1388422847079995,0.3632912981259167,0.49264239473272664,0.2529744321625568,-0.18575772238968893,0.0400384083378061,0.20917090382699086,0.5519775684980265,0.3404403300446177,0.45960153104105606,0.37585326766714966,0.49946778640436623,0.09943038392011044,0.6747540813694078,0.2706869104035681,0.2759012187564082,0.2575984874532032,0.13077962637470858,-0.003650847621710041,0.16499920793731238,-0.033617624865878236,0.1592347906102687,0.2056761183942202,0.14941574344305483,-0.40790100061574897,0.18309216561210168,0.7954972310361773,0.1508523976247043,0.028508388300937805,0.2566453213223816,0.11989836987699644,0.3460054807306853,0.35998337018419924,0.8241564513839956,0.18954215170600047,0.686079025435564,0.17857300601878054,-0.1097335522872851,-0.08080893756020131,1.0,0.18026941744473535,0.18021081769203187,-0.13801281020993256,0.24215953820425662,-0.0679664672642147,0.3432866903269444,-0.024942509948105176,0.3397481551198981,0.3605485823044544,0.3036889835174146,0.4242112590439222,-0.004458083490676088,0.27317812774345945,0.19418266838590947,0.14463988725150184,-0.05668719709392701,0.3455492268443613,0.2177468236600435,-0.17610283699353138,0.0326596045705955,0.07375709149086036,0.17905979656035056,-0.07583770826539803,0.7622332629804274,0.15900551413293776,0.057035063626129076,0.2734653437023998,0.24444944044984332,0.3406725528910714,0.36298280562329016,-0.10356938670896418,0.31355717288374063,0.22728938806046975,0.3974858358499806,0.16406625156718355,0.28432461532413955,0.05706128047917225,0.08747703242615132,0.32758268172696803,0.02652478611723646,0.3586085957735926,0.3398242060088845,0.05067789684821725,0.4136025413420505,-0.11295199808411199,0.27593343041747126,0.45382110904173245,-0.1934538441386856,0.18026833194563116,-0.026889019698583906,0.3871136553227287,0.17587745936099664,-0.06756206258388785,-0.17916503501058992,0.2378885373798139,-0.07406566539363774,-0.03772470691379898,0.4001906775913344,0.6465659696716446,0.17516154537320935,0.15552375061013826,0.3317474828481749,0.11314565825962382,0.03144016731800762,0.09749943830447341,0.3335471401128105,0.12384580382537363,0.012810413326491299,0.2575611906410057,0.3274050964762999,0.5308909578016178,0.542168861138118,-0.04779060129947815,0.0013811759504902207,0.17561096528060616,0.11495342827062587,0.2866397096687694,0.2833595941046261,0.33674838547840746,0.29848711152155616,0.5550533008412751,-0.11784246793985831,0.19980982760845212,0.0034298482779488468,0.08167886285743228,-0.011783883995523376,0.2038623554937478,0.11741795420159501,0.1046548114545333
Raphe_M,0.13852488720865247,0.49472800988440346,0.42164699172469955,0.26712543276086675,0.29763350687470935,-0.22147463481868992,0.09867761908085865,0.47404568263622915,0.26579297794675383,0.1462021065638714,0.3493099767556228,-0.05575177675431009,0.2730053922939819,0.3235410078037463,0.34048351226741685,0.4166918471811997,0.5213846930524714,0.4171760241597637,0.4128950779360887,0.38019702120304755,0.35442472504640743,0.28685907413686196,0.13290467960242883,0.24067805664430583,0.27083123518356783,0.01279704087613594,0.4544012694990214,0.2879463983967077,0.38818390275808046,0.028446160641868518,0.4055910865063936,0.26327448141033627,0.06782820908787476,0.17378895596335592,0.4148143159265051,0.5507868062562079,0.20226277516449878,0.5368757984677731,0.037325596348775254,0.07981969528705707,0.18026941744473535,1.0,0.2941316888783278,0.26465137557173546,0.29257889601039677,-0.05097648562322821,0.41322526848889857,0.23340437531450503,0.3949440143110505,0.5057757059540045,-0.07775216398583748,0.48680839985687496,0.4494613661678819,-0.05554988170484218,0.49268209940757807,0.24890291966073963,0.2055826329882608,0.23994387808344989,0.5523357713814361,0.15730219907601795,0.032604110915499654,0.47814897293159514,0.09296541515012154,0.25042684910414675,0.13374484534649683,0.2842587613726336,0.1094207643556808,0.05135022582621178,0.050964591112514356,0.2465333757464439,0.3318190861785309,0.054251684195115876,0.006458306009895633,0.4200407305663885,0.36169973121780286,0.5083760828246787,0.3921666755112401,0.3094495423832678,0.33955239365636086,0.10888731045055836,0.2032074966539095,0.5626413983537637,0.4653562469347722,0.37453378820776634,0.5139372916774252,0.08304077399740965,0.23770704183269312,0.3948649517127849,0.08868244856306576,0.4594972039847165,0.2782861181376557,0.06653938199681794,0.14584226911717146,0.2656678267447679,0.13213216844127523,0.4966581137183017,0.30653070400991667,0.24529350503801264,0.08274350015754617,0.31332135183076754,0.5044476287337397,-0.09163013845294275,0.21147824953678765,0.22736426729131543,0.0804389104323693,0.2333967374543582,0.015006775982701316,0.37294489749331977,0.3810636618004256,0.30953088493235253,0.4574588211449783,0.12990518674301466,0.31005134470043705,0.13074389623351645,0.2095226144112511,0.20285081334637065,0.46900218233911295,0.17779918961180308,0.2928507351951783,0.5395755085485098,0.5154417497226613,0.37627688252424,-0.01621817398817228,0.2877323115866221,-0.10469730693779,0.41745401511226815,-0.06460351193626541,0.4481401339679497,0.04538870470857894,0.2985175957714705
Precuneus_L,-0.05925808774707229,0.48251492251322187,0.4776968033307269,0.4311892504772393,-0.07297128005844494,-0.11611202657657246,-0.17766419355766977,0.2932637597484764,0.23620828264382948,0.6735060551218831,0.2477210264187325,-0.08973862538069856,0.07438142056951833,0.3659809808689244,0.20231009478736303,0.21217543203228453,0.7621337715425763,0.3641422270490216,0.5576162930668266,0.15275343219014545,0.21275897237943267,-0.04174847390049022,0.041773313651954566,-0.0070378728645168545,-0.0407892776147682,-0.261808060788502,0.3155159007865506,0.5459878644851366,0.6826486867941544,0.33282822664180606,0.3273250493616993,0.0008187991292178523,-0.004614313407294376,-0.10316075041623529,0.39484964094305813,0.6335236144447245,0.035626024896077205,0.6667554222819897,0.22351328781400995,0.41459639080566935,0.18021081769203187,0.2941316888783278,1.0,0.24965801066715043,0.34865580655547296,0.049699472380065675,0.25637688370500156,0.07595671801338523,0.7143901225304141,0.5096704946579422,-0.2871486299791758,0.5742014782352677,0.08474161458773581,-0.2273474002526725,0.48334410492705027,0.6965050900074496,0.05870694934222618,0.5327930463629214,0.4713943786547838,0.152671719536324,0.5839672401634632,0.32228738159593057,0.21900732220488428,0.15253863562503922,0.05974677145653808,0.39733912364530444,0.45239841511421064,0.7572551408236327,0.1290239093838997,0.8176548264233173,0.8093023173709144,0.7294967436093374,-0.2830641878529048,0.448458815541247,0.2543954922229418,0.5552715310369967,0.19971252833893638,0.43583264417395756,0.3403251796056387,0.2844609891781371,0.051646534674871646,0.6353374325611074,0.2536247778399019,0.23068394877569237,0.5019507877693118,0.029878105933007274,0.27892636780800156,0.09153451384528273,0.06731569840285478,0.37644449066358715,0.293452998277578,0.611753054833682,0.7606417717467535,-0.054191026193002007,-0.2381567476003936,0.48530221985310923,0.23069036213425304,-0.07496498748360374,-0.27340915708329483,0.3980700877414302,0.6068477695293194,0.4005654013968996,0.39534777616171757,0.7831475448624836,0.3545974278430339,-0.030254520205731758,-0.0752169862598413,0.2600883616304639,0.3023071160826636,0.7155423082098361,0.4663938436645015,-0.07823485002926817,0.5679274926802792,-0.12985298687786068,0.6433961877046822,0.8488021788600084,0.41622791026233164,0.6137412276623596,0.7528534320656975,0.31264080423123564,0.5954929786792593,0.35588375571305253,0.7726475850676077,0.12574656728959568,-0.26610923661265523,0.3403393002190154,0.08583414207221028,0.3750622028317736,-0.18563233644578245,0.5023020316271268
Thal_PuL_L,0.158174626345464,0.5519043072957346,0.37432014312000417,0.153059321634942,0.11446649432526966,-0.056278473607665455,-0.10539730089929207,0.4115107792937966,-0.032053081345155415,-0.13618423822150505,0.11045179656065997,-0.07842634801690818,0.1071567062500571,0.1804582339407164,0.1381580139624151,0.42847332907846597,0.3106481072945277,0.4707857672352418,0.538597447643193,0.4623419097310384,0.34612174366341814,0.32619957382743153,0.33015190074581463,0.21687543984198887,0.3039515905483915,0.06316895992197608,0.4242705345791595,-0.09352656788264954,0.517215222010882,0.04604422715350867,0.5520651477112208,0.36605524128313793,-0.0008622801654094579,-0.004168238317730255,0.11358345257810118,0.4171302302910597,-0.0015950426945470636,0.42243418210662487,-0.27218638042159266,-0.19424574417277624,-0.13801281020993256,0.26465137557173546,0.24965801066715043,1.0,0.3199790438000254,-0.09796069011930368,0.31950468087796036,0.40745754549983987,0.2772925619901339,0.33749016417434946,-0.25706983195913563,0.3787009150035426,0.4377323559757238,-0.10699227263059674,0.3252063011290547,0.1570118728928168,0.1436679917211958,0.15776758240213357,0.31316341181574936,0.50494550932092,-0.1001046495449824,0.46966572236046694,0.04074043254434346,0.4353575491512791,-0.295766380857145,0.38511116193188355,0.04364727130918625,-0.19722649781191331,-0.1577814224479268,0.21213037058827494,0.23146776813444264,0.06996190419976538,-0.2228942771794777,0.4852850537444514,0.2030781443783444,0.47592326397288864,0.24837838141707097,0.4114313578818932,0.4393377625729859,0.10057423823368254,0.5073363677348166,0.4463756236745009,0.3002120136404835,0.44715979184811455,0.34568235366445005,0.39247972974327644,0.28353364999177527,0.405368225340466,0.17343053834184227,0.3568805883972375,0.29624023240937836,-0.22853348430360804,-0.04596664785129327,0.42505525877609923,0.008768743104596556,0.4408005390913,0.3725816997605804,0.3009913625581044,-0.1545298301704402,0.08880502854796746,0.4851001697737068,-0.34349558749766895,0.15380421150656265,0.2046567203992848,0.089083292876928,0.43770964774787563,-0.10900122844901323,0.2979045978134889,0.340900404751854,0.17430049842372256,0.451187547162015,0.007567500916688343,-0.008910587668689707,0.10609513639655087,0.17449261656579854,0.10060844249465181,0.3618911354876065,0.07187237241265614,0.15004362002960187,0.3829899368092573,0.33901550938499025,0.14561722941291502,0.01257700885353116,0.3870027481471964,-0.14828501583893877,0.39582757330879514,0.19473591541225618,0.3593421363480124,0.024633880380090782,0.45335812932224084
