,Angular_R,OFCant_R,Precuneus_R,Thal_VL_L,Thal_PuM_R,Cerebellum_8_L,Temporal_Mid_L,Thal_PuA_L,Thal_PuA_R,Cerebellum_7b_R,Thal_VPL_L,Angular_L,Occipital_Sup_L,N_Acc_R,Cingulate_Post_L,Heschl_R,Parietal_Sup_L,ACC_pre_R,Thal_IL_L,Temporal_Mid_R,Parietal_Inf_L,Thal_PuL_R,Thal_VPL_R,Cerebellum_4_5_R,Insula_L,Thal_MGN_L,ACC_sup_R,Thal_VL_R,Parietal_Inf_R,Occipital_Mid_L,Thal_PuL_L,Lingual_L,Temporal_Inf_R,Cerebellum_6_R,Putamen_L,Heschl_L,Rolandic_Oper_R,Cerebellum_Crus1_R,OFCmed_L,Thal_AV_R,Frontal_Inf_Orb_2_L,Thal_LGN_R,Vermis_1_2,Vermis_10,Temporal_Pole_Mid_R,Cingulate_Mid_L,N_Acc_L,ParaHippocampal_R,Paracentral_Lobule_L,Paracentral_Lobule_R,VTA_L,Thal_LGN_L,Putamen_R,OFCmed_R,Thal_MDl_L,Cerebellum_6_L,Lingual_R,Cerebellum_Crus1_L,Caudate_R,SN_pr_R,Thal_MDl_R,Cerebellum_7b_L,Frontal_Med_Orb_R,SN_pc_L,Temporal_Sup_R,Cerebellum_3_L,Hippocampus_R,Caudate_L,Occipital_Mid_R,OFCpost_L
Thal_VPL_L,-0.02009511420183968,0.3645609012727894,0.38922796980915936,0.6205717890924554,0.649199860015532,0.09773352070795603,-0.2717573405119267,0.7505634298181597,0.08628222123618913,-0.2715860087367204,1.0,-0.3898626986066176,-0.22614265887526017,0.5279254143562147,0.5980474306619326,0.44954130640021817,-0.07053777552886636,0.5403554125190917,0.6378918487409849,0.04314464655484104,0.07114351719695314,-0.038690742807659266,0.13363489016116292,0.23303738173429525,0.4176493994221576,0.551959869757117,0.5740688688787625,0.42733354120134454,0.02799684667133494,-0.3394719763419472,0.7553584476050889,-0.038836975061191145,-0.024816341951048083,-0.006926553705972751,0.540704228259929,0.3707876518230768,0.5351661400885942,0.10682192017884005,0.3594446358295374,0.422300311203371,0.5284508846546775,0.2729161883321933,0.5648752369910702,-0.14631755494918272,0.4916398419283825,0.505428486247918,0.6675501444420473,0.7457886266598474,0.2423960534395881,0.18334721908006998,0.4401802379305775,0.4270759456344184,0.8200930270916864,0.19952968079582956,0.576534055067183,-0.1574281509479846,0.158661096296781,-0.20317946193781988,0.6817635842044573,0.7305231292411437,-0.03970151115103195,-0.030287638993205825,0.040153652104537425,0.4886710597211695,0.4696964660298429,0.7103045897690263,0.6835792348985195,0.652648122106577,-0.45922045157888036,0.37667502486239585
Angular_L,0.6049917817640234,-0.4035467791765987,0.16092956436659428,-0.11283689057103433,-0.170173700212162,0.08083745494017683,0.3869684186877701,-0.5668918161452645,-0.018677134782436138,0.23588310598123075,-0.3898626986066176,1.0,0.7666287743666108,-0.3540522941778903,0.030257525176701616,0.011457174278208674,0.6473746259297128,-0.423937653919488,-0.0038256697111911184,0.1599462250300988,0.6356924592878398,0.5845805252473962,0.2029055239847963,0.024325890942585856,0.1304278736419843,-0.2034923929092243,0.14253507866381815,0.1234348612287246,0.5819282501550637,0.6012753453811555,-0.19424574417277624,0.3001972075429531,-0.08080893756020131,-0.02354952748359118,0.0636717657608017,0.015678234831057538,0.15466551504680454,-0.03515590127959221,-0.49628036609613907,-0.0753152963868548,-0.36095143080809583,-0.15075530045774446,-0.32222804515508285,0.19529758868557756,-0.2988605734665968,0.14902815829366475,-0.24856439282283455,-0.3904647276061496,0.34441671191605566,0.3987081693373868,-0.2755557397510637,-1.4327265109740173e-05,-0.21152170388851374,-0.22478402324796629,-0.19296787145029007,0.09999965247722264,0.17887837096495815,0.030504902485253865,-0.3331248723839832,-0.35655296487435184,-0.28136757993557443,0.35380028302024796,0.2036554289751404,-0.31892446305915195,0.003746032481820898,-0.14186949046299954,-0.32934928476819636,-0.09930301660099591,0.7018682899246697,-0.4725895575894963
Occipital_Sup_L,0.7718763388172919,-0.2813091022935861,0.3347069117363434,0.0035941985854126587,0.04391854578237574,0.035980203603762126,0.26836874927189097,-0.4565061766479401,0.043601990623070574,0.3307718079531399,-0.22614265887526017,0.7666287743666108,1.0,-0.2573574357171893,0.17438201440080697,0.13763554456765015,0.7369261452015246,-0.20052594939268467,0.16014858953208355,0.32751693642695506,0.6905301182584086,0.49900902523921564,0.3095980278628578,0.1350211427418562,0.23984791408710626,-0.07250303262320164,0.28170450835496075,0.20700610120376475,0.6517980138080164,0.6790732120914822,-0.1001046495449824,0.36056962659001013,0.0326596045705955,0.054133721539819865,0.1868073669605123,0.1583954421759719,0.22069045810746546,0.0884248234982358,-0.3738064449540643,-0.018608908292682518,-0.274330942213136,0.013960900314966215,-0.2900335009209966,0.35406204834222843,-0.08540493831636743,0.2418295302295982,-0.07666964220945865,-0.17413885086937886,0.45140315460812197,0.44438904903416493,-0.17920820754053393,0.04404369995529572,-0.070588703163942,0.03652114608996531,-0.08298750127106905,0.03914599145820239,0.27762226551063185,0.1312633682364245,-0.13593274666090907,-0.2164810245071457,-0.283336180588665,0.40175624898537443,0.19176458553487502,-0.19381387863568197,0.16838037728422944,-0.07918991919744883,-0.08593134888792453,0.0601610146929838,0.819159954225032,-0.37481435533107016
N_Acc_R,-0.19329088382225998,0.16379548559571572,0.186822605623699,0.29154216665319427,0.3273640392904299,0.19657235200985637,-0.18714680284908286,0.5084092130347888,0.4841991590833532,-0.10083561726193822,0.5279254143562147,-0.3540522941778903,-0.2573574357171893,1.0,0.06665204781915741,0.22969019047269598,-0.13294861676246722,0.3314121904953707,0.11464079731436444,0.06319602714806849,-0.11348899500170723,-0.10648690075640092,0.32408149015081117,0.11073181367942769,0.2903867451086086,0.4132192217087478,0.11748641962126098,-0.019751993411442983,-0.17874101741180545,-0.3355252822679252,0.5073363677348166,-0.0658285956382951,0.02652478611723646,-0.0731239177600122,0.3116402870589098,0.09472896972799881,0.2518388714165905,0.2146024987831953,0.3032067832861235,0.5808821357540422,0.2809371160179634,0.43818804469874045,0.10509921044771105,-0.05050448595813222,0.2835923301100817,0.041266031990589126,0.44668587946490895,0.5501817966735897,0.020545955624465463,-0.04274660510548809,0.0938378691329442,0.01609581182350781,0.49890414521206067,0.26196772230520343,0.16483765546768228,-0.09107073325901305,0.18580284536629546,0.00019599726600621673,0.4833352399052903,0.31746247727975085,0.1699889469186333,0.042377821737106504,0.06787158322820142,0.5992800135613552,0.24186987662904771,0.3193343946294462,0.3464186141775611,0.29381757637851835,-0.33985010945211186,0.3078684393809058
Cingulate_Post_L,0.38777671256579277,0.18883031207277662,0.5858631971532536,0.5325374833984053,0.7242606889126731,0.058028268922138894,-0.06969283156407344,0.382584686158723,0.035582895366703754,-0.21769892346210454,0.5980474306619326,0.030257525176701616,0.17438201440080697,0.06665204781915741,1.0,0.39507428668192696,0.23745125055224667,0.23159561040092613,0.6078422805389749,0.16455129473500346,0.3371814775528144,0.1641046560341551,0.16732543233345526,0.24304117269149797,0.3621887250781372,0.43513932605568123,0.6021832127513495,0.6092901197346836,0.31526532655332346,-0.02541130227953903,0.41904134664495224,0.18568738901003348,0.06444460712440069,0.0021336707385386984,0.4850251048190463,0.36707249534901776,0.5117121866275879,0.07091769083477512,0.0783579735564607,0.281028676635851,0.3370095429962448,0.14239016296528406,0.4424674514932714,-0.036584515142109766,0.422369918813269,0.5590720673095699,0.453267598482884,0.40857253996323845,0.4331046520692272,0.4163639484630536,0.2637755720610307,0.4553767814838009,0.6255029539022793,-0.030212575870447754,0.42911133789630135,-0.04071180098871975,0.2020330963949411,-0.1554444029750499,0.4629380847136406,0.5487934370380962,-0.07726969903620869,0.12134192088426034,0.1665640440113632,0.23274760229937996,0.5760745788547585,0.5096836678734529,0.49570522822382157,0.5983153635318234,-0.09898113767672247,0.1257909266345708
Heschl_R,0.24800352317019525,0.35443606290337015,0.5338201792932005,0.55727312160352,0.3079014088180254,0.27970573092191336,0.034682504913268145,0.42779973065853605,0.133623827458128,0.07687371287358505,0.44954130640021817,0.011457174278208674,0.13763554456765015,0.22969019047269598,0.39507428668192696,1.0,0.13005112062949142,0.44583000514910914,0.34076707406862117,0.5885266362630527,0.37125256855019645,0.002754073690868606,0.3106789799159204,0.44952786265695094,0.6354320138206622,0.30011837098056926,0.45290543787866755,0.473331667751798,0.11269139884282323,0.10239950353905267,0.34568235366445005,0.35557431283488633,0.4136025413420505,0.2770059401506577,0.5812500175259333,0.6048400890236156,0.7210508357653294,0.3262699666330026,0.35657082274338264,0.23004388428520484,0.24210421375464988,0.4095808642553955,0.4166129959420231,0.10178752465209678,0.3832842107185286,0.6768739641411682,0.500147796365754,0.6287680448480655,0.37544588904038445,0.372010800155855,0.21240411857145855,0.4119259182008068,0.5546819328779082,0.18135659154473197,0.456157932372886,-0.007229648676075292,0.4672561639019443,-0.025460708275973642,0.6257047429979555,0.42196565307496187,0.08900893226605218,0.06272448730117476,0.06326132290424213,0.3456523609850275,0.7574572938244536,0.47905573762745807,0.6056213689321944,0.5760639978893063,-0.004479443089484153,0.4013017679051655
Parietal_Sup_L,0.8003505103846423,-0.28377116213286824,0.4142756942055441,-0.07719046300911513,0.18805574651716353,-0.3445952754730798,-0.22223693472843767,-0.44422995645177654,0.10521182612407516,0.11298205528130147,-0.07053777552886636,0.6473746259297128,0.7369261452015246,-0.13294861676246722,0.23745125055224667,0.13005112062949142,1.0,-0.3793640583038528,0.18772905035073345,0.2654477889791565,0.8783080700180436,0.6109513934291817,0.17868671126274566,-0.13369403163023452,0.019686890015416892,0.09298211591983105,0.437123486725428,0.0806687849838662,0.7576861197999224,0.42344010742176225,-0.011071608408501075,0.0004569336037208663,-0.0015487702073249635,-0.2418139628329337,0.10229404224053953,-0.0789050945738489,0.2605086247285932,-0.1582074711295105,-0.42421610269597165,-0.007334593166335547,-0.4073584542803041,0.03236728854042535,-0.3350053083317483,-0.10956404236715264,-0.03424496508156795,0.13411328693600444,0.046559804111869406,-0.06401336980207388,0.6612841012633413,0.5494164994181491,-0.26177403846002345,0.05433666804035069,0.09663784196830141,-0.027250289654768372,-0.15643828812205,-0.3765709010927579,0.07086749724450005,-0.25018059804091614,-0.13557288079038768,-0.2019583201660777,-0.3320090200512945,0.36667410174454945,0.35465299809986733,-0.1599678844895064,0.25827679379222346,-0.10326088458150581,0.011449314273579309,0.02596559153369995,0.6131672662190601,-0.426379193723013
ACC_pre_R,-0.3207367688021881,0.59507104629379,0.0708131678265381,0.374836567392859,0.22573336593530458,0.19050580638664577,0.07275406353728399,0.7496475237629285,-0.1940371179307735,-0.2202137389270451,0.5403554125190917,-0.423937653919488,-0.20052594939268467,0.3314121904953707,0.23159561040092613,0.44583000514910914,-0.3793640583038528,1.0,0.2071936457440128,0.017939291817465494,-0.2534274052272239,-0.43347991900098926,-0.03039124932255693,0.17341643944335092,0.4879481800231374,0.1653384497286606,0.06540423808285976,0.2930236916760417,-0.3700270556932426,-0.05056427562446737,0.42505525877609923,0.019724700517438864,-0.06756206258388785,0.10351990745863347,0.45002936181612485,0.45222688505991376,0.2489462025187866,0.17347570021559852,0.7624501650826645,0.13187772806898015,0.7566804374201274,0.14555300989859843,0.5538848970222511,0.046929484984698254,0.37995065112296095,0.349257737456663,0.5573424698080656,0.5795506720458565,-0.2972178602001663,-0.23513106374552253,0.5388986875478329,0.23865150530178805,0.4246041850957,0.33902589053248305,0.3512581240704189,-0.02140958701670882,0.03947979229510686,0.0371545104957583,0.7591048223736784,0.6753464318038789,0.1597526600105984,-0.26618828480970286,-0.17175474428671342,0.29504137844571005,0.29290289637413447,0.42605627490206555,0.5629890045878871,0.45449574683848293,-0.4113185724852763,0.694518649062823
Thal_IL_L,0.26361841202190905,0.06298923149651774,0.45205908601938105,0.4692603773826193,0.5931170114889562,0.07005940803641847,-0.12277940980315888,0.2870917288008888,0.014711229214454837,-0.03321332311286814,0.6378918487409849,-0.0038256697111911184,0.16014858953208355,0.11464079731436444,0.6078422805389749,0.34076707406862117,0.18772905035073345,0.2071936457440128,1.0,0.22826566873689655,0.3269739663979516,0.14296049549549458,0.26228942675588557,0.32629918569669164,0.4474495979690149,0.27342137283701423,0.6343726258039998,0.5519149801529861,0.242415167704589,-0.009517476897894424,0.4114313578818932,0.2026128586936946,0.05706128047917225,0.1547411459400748,0.5005738032534178,0.39842460439940547,0.5120896981148112,0.24368005852390884,-0.0987509036138903,0.29765759173172646,0.14445058363860389,0.22407962569389248,0.33364909555195804,0.06729318686092955,0.38707228280493955,0.5055529811141085,0.5206363635506479,0.526768334884922,0.4517491893260482,0.4133990668616631,0.46241973854364277,0.27178128709793736,0.7034619109481689,0.07825958797674147,0.5088561616731124,-0.011134128930011186,0.35942505456835083,-0.05777231566872155,0.32393566008548863,0.5337963175972517,-0.3379001923124048,0.12874034750932747,0.2286207274230996,0.17545437162426875,0.4451462035987981,0.548196242096545,0.5125605223026825,0.538642999087127,-0.0016397668579033594,-0.04203912412297693
Temporal_Mid_R,0.48130433189820526,0.17815472606502206,0.6466262435220562,0.3983996404499575,0.25132249987287997,0.26737952038851465,0.11004544904816549,0.003323500993907956,0.3370132825910431,0.3862307269233839,0.04314464655484104,0.1599462250300988,0.32751693642695506,0.06319602714806849,0.16455129473500346,0.5885266362630527,0.2654477889791565,0.017939291817465494,0.22826566873689655,1.0,0.4537880162154124,0.21756165461193078,0.4546215637577266,0.6837141408678404,0.4730274689638446,0.17393062391747816,0.3929474236365818,0.4772792523416531,0.23297711798224943,0.10078949549220512,-0.09352656788264954,0.651617844601755,0.7954972310361773,0.5531546222220752,0.5018089860856022,0.3012929793857618,0.4842088543045713,0.6220115992181813,-0.042862485409798104,0.12533634334619892,-0.17686452456966328,0.6371574681220664,0.11972558068973888,0.38538056136684207,0.3632535015580447,0.5740842711250499,0.2677833687413444,0.38630671164360825,0.5523696624363612,0.46022398260396186,-0.0034011613720953517,0.25895585640138175,0.31291489277370665,0.07642101446507445,0.3716442682752614,0.2902781473617324,0.782736254576551,0.18064896214521453,0.3095114531921389,0.0878741445880293,0.00927519893519374,0.19046644570599802,0.1251672967693701,0.19063183458160715,0.7107258993803965,0.2307868538517702,0.5144137497453383,0.40629020536507776,0.41754457853519167,0.02880798765609913
Parietal_Inf_L,0.7285517112381055,-0.14021510553799899,0.5681276770838791,0.17456898105410076,0.26438723410242343,-0.17564911387407825,-0.1511936919331622,-0.28346608232375675,0.12828636626337672,0.12419341874661097,0.07114351719695314,0.6356924592878398,0.6905301182584086,-0.11348899500170723,0.3371814775528144,0.37125256855019645,0.8783080700180436,-0.2534274052272239,0.3269739663979516,0.4537880162154124,1.0,0.545966309226121,0.2952949044772521,0.09670732482308696,0.21385811120066822,0.18055506654469153,0.5494448292230618,0.30062011134165334,0.6865936022899211,0.3694558699370756,0.10060844249465181,0.14691942992567517,0.17561096528060616,-0.030419724051702745,0.2624147414832025,0.09575112675283133,0.47167121835322334,0.009065692713031096,-0.34064476174476177,0.06459352438306991,-0.3355292418024243,0.18562747127995352,-0.16699268295026662,-0.026581470817648667,0.14511248805815063,0.399402504177521,0.15316212415686548,0.13177595969846032,0.7907910345057136,0.6787041610744184,-0.20030430295318014,0.19326773754044796,0.2532378336032573,-0.061344160395207355,0.08188861299470551,-0.27539938856733287,0.27164874004678485,-0.19855767623820011,0.046568117033394356,-0.062307724241476466,-0.2700913787923659,0.3662026182014582,0.36155661038907394,-0.08661122691655412,0.48203584235223684,0.11443840885332732,0.20184471591812175,0.24492958326156475,0.48695545357280484,-0.33361879408258976
Thal_PuL_R,0.5567297273160898,-0.15558831772339127,0.2737674405999328,0.08162153972797738,0.18415737613515543,-0.07073916573602665,0.08448608913954486,-0.4170389946977344,0.05344670136648692,0.07821902300751427,-0.038690742807659266,0.5845805252473962,0.49900902523921564,-0.10648690075640092,0.1641046560341551,0.002754073690868606,0.6109513934291817,-0.43347991900098926,0.14296049549549458,0.21756165461193078,0.545966309226121,1.0,0.047932357166372334,0.1228691703637651,0.027015790055143114,0.04199386583088477,0.3202347860216082,0.10931275477608561,0.5410542543271686,0.2786188790182998,-0.0035048311370596778,0.19872491176760224,0.07906229919148922,-0.05831153663741343,0.13697706799373557,-0.11042252668929044,0.22490931730439445,-0.028800728231375344,-0.3702758517622961,-0.0002504883474761937,-0.2933302680964903,0.05138730572078971,-0.2116301427061826,0.0524930347724768,-0.08919201382501447,0.15213252784130094,-0.02376166988576185,-0.1340629949997168,0.45096369377906975,0.38575798524818605,-0.2957305687883424,0.07867108164915101,0.10672154900370737,-0.20563006958287425,0.04135367611661494,0.018409827083219536,0.18407796201107288,-0.15943444085146016,-0.2074985015035752,-0.1726899235636264,-0.447705975660248,0.4612627296189725,0.10391463529388476,-0.19497192137093283,0.18783790114537344,-0.0046454286233482325,-0.07543828930202645,0.03921125193690364,0.49721673164800695,-0.3321603244698662
Thal_VPL_R,0.2692421859210939,-0.2732813358191661,0.537844572430604,0.3454189205039963,0.24401599078725,0.42763420788479517,0.1755380111524064,0.13669041181714534,0.6793706595507878,0.2672274854975605,0.13363489016116292,0.2029055239847963,0.3095980278628578,0.32408149015081117,0.16732543233345526,0.3106789799159204,0.17868671126274566,-0.03039124932255693,0.26228942675588557,0.4546215637577266,0.2952949044772521,0.047932357166372334,1.0,0.40988962603082096,0.361531545811451,0.3404128074081879,0.277473876486582,0.3304857261439077,0.28650736903012775,0.11741924684123828,0.15380421150656265,0.48662182406628146,0.3317474828481749,0.1970566490782352,0.2901625083173484,0.27110118679115625,0.3501692463029343,0.3976606087684174,-0.2984788542650736,0.4963573984588726,-0.11178076887266074,0.5824188934154954,-0.06765273567258702,0.3813723535628025,0.1493312842473901,0.39068580366121214,0.02270152650181982,0.185416398092449,0.44501047380623965,0.4527685996177721,-0.20457115086339916,0.1672290329262175,0.20304876402097027,0.2608545386853256,0.1979031716842411,0.24319671673831703,0.6378817862360383,0.33348380907515407,0.2628763403056528,-0.13115853634022168,0.3046543737054791,0.15260886830131803,0.11019968322904616,0.3803140841986269,0.29867929677312466,0.2709444641580071,0.11647749931596331,0.3233337641927591,0.23896348334925302,-0.23359149296961643
Cerebellum_4_5_R,0.21158734485676242,0.22916341461811934,0.4873012116005992,0.6575175993214071,0.2676362902420065,0.656102347814394,0.5012595248857067,0.22962679617511939,0.3244732140080539,0.45881062366212927,0.23303738173429525,0.024325890942585856,0.1350211427418562,0.11073181367942769,0.24304117269149797,0.44952786265695094,-0.13369403163023452,0.17341643944335092,0.32629918569669164,0.6837141408678404,0.09670732482308696,0.1228691703637651,0.40988962603082096,1.0,0.6450422573658705,0.2118788166715991,0.35274567135760504,0.5470255276618052,0.0721756450674524,0.12632932549414952,0.1381580139624151,0.8330632708358429,0.6747540813694078,0.8262112919263538,0.5801481680700283,0.4845195995502824,0.47553340490826357,0.827095210952037,0.034833617118828895,0.27797447613589255,0.07591169844269544,0.5471153470010068,0.3744895696069414,0.7204983601238595,0.4051383929059977,0.6410528686709682,0.18761542311759857,0.3840905478813926,0.34364997477638703,0.3734825661365016,0.1692437385640317,0.44920204368944083,0.3065999124269109,0.1103475101245854,0.6232089582320463,0.729055631388858,0.8643503170331437,0.46839437697650965,0.3411670369546991,0.2629395033641721,0.14456591757931617,0.1033391712728754,-0.015266387562471432,0.3530436886155432,0.43544708016765854,0.5457330275898292,0.43290011301431375,0.47566409025977846,0.19207397548481275,0.11315180852028862
Insula_L,0.26046298601738443,0.2079771542095092,0.5263471449715229,0.6114310518542322,0.3472853364866257,0.5708536533811784,0.48348529486892045,0.4022564177229758,0.17554993964897178,0.1845088258110705,0.4176493994221576,0.1304278736419843,0.23984791408710626,0.2903867451086086,0.3621887250781372,0.6354320138206622,0.019686890015416892,0.4879481800231374,0.4474495979690149,0.4730274689638446,0.21385811120066822,0.027015790055143114,0.361531545811451,0.6450422573658705,1.0,0.23642880885366283,0.4977948258576972,0.5793898876235022,0.1955251986891456,0.2680722005916116,0.3568805883972375,0.6022624128516045,0.18026833194563116,0.39291235809441444,0.8641077787867398,0.7622082625304737,0.725923836006175,0.5132168769352198,0.2629698021110943,0.418608594712218,0.4316602949012309,0.433540040690933,0.4607088842459654,0.4752944142400413,0.3740399687289762,0.7338479714350548,0.5139768293811342,0.5410998813660404,0.2836207213114165,0.3664192054704097,0.39819659338482793,0.44879087837829407,0.5009000259943626,0.18666571416002695,0.4844795491017626,0.37563800785233825,0.6488363015645044,0.29114889696339474,0.5540647171445079,0.4874282850200143,0.04975859931509001,0.08826522754192383,0.1286120900842325,0.4465904155556795,0.555960787131107,0.6211926983019104,0.5262528701137547,0.5915221795953631,0.1465853856283325,0.338652227224631
Thal_MGN_L,0.17288279367394813,0.13717000880061694,0.47946501624682714,0.45904189150262614,0.5004377441114575,0.028538578677624025,-0.18413990872755537,0.5086216711679269,0.4161340869517902,-0.083412541364856,0.551959869757117,-0.2034923929092243,-0.07250303262320164,0.4132192217087478,0.43513932605568123,0.30011837098056926,0.09298211591983105,0.1653384497286606,0.27342137283701423,0.17393062391747816,0.18055506654469153,0.04199386583088477,0.3404128074081879,0.2118788166715991,0.23642880885366283,1.0,0.42520214213499685,0.21470640006017386,0.1828873330090648,-0.18642191377622538,0.38511116193188355,0.07610727552213188,0.15900551413293776,-0.037807321072370954,0.36812827878444976,0.20332796529029146,0.41752235721847364,0.10263569246553529,0.13523649795708978,0.3723597861434062,0.250628899038938,0.34920476216530405,0.333185499414779,-0.09265287052075086,0.3988089131640009,0.40248020283019703,0.32699729592319776,0.4227401149112594,0.370863501555361,0.33491032291090495,-0.11718036790352865,0.5941394663458087,0.4534973161727102,0.1416412656616288,0.3961661839648289,-0.0725001290052172,0.21235234839675515,-0.026561083244808777,0.43790617979013186,0.24131941449759756,0.3678095579994748,0.006153632048226163,0.18807833114741604,0.45701254353108417,0.3973462202042645,0.49013146480889325,0.4615122183307114,0.43108389879431064,-0.2303306904710837,0.1568962721462609
ACC_sup_R,0.5495350284816715,0.016894765789158033,0.5840918046344503,0.4441455974994974,0.5210363518904335,0.018393348493225603,-0.08960585511433075,0.21764971299244198,0.049142461625384444,0.07177441671406612,0.5740688688787625,0.14253507866381815,0.28170450835496075,0.11748641962126098,0.6021832127513495,0.45290543787866755,0.437123486725428,0.06540423808285976,0.6343726258039998,0.3929474236365818,0.5494448292230618,0.3202347860216082,0.277473876486582,0.35274567135760504,0.4977948258576972,0.42520214213499685,1.0,0.4926792434499648,0.5393193959389488,0.04758705666132434,0.517215222010882,0.2764925484648035,0.1508523976247043,0.103710001870107,0.5471154124609313,0.425699162190393,0.618917742693134,0.1929464743796948,-0.13484494663874697,0.3503846603448352,0.13264024481651213,0.22104802918490557,0.2892177623220839,0.10532176863907573,0.33281762996898673,0.6282320238377398,0.4736719508546977,0.4228541401406506,0.668902924558798,0.5465540125008492,0.1428802267318678,0.5716975507044368,0.6079448184609356,0.05383062088929864,0.3722568356853681,-0.036671415322246506,0.3877231501836337,-0.06961502001427305,0.2901994318241139,0.3210301789139387,-0.24221496680924146,0.101110305337544,0.30579614880292944,0.23773833257396376,0.5648491229324667,0.524656441310755,0.4900786921764338,0.4348214973721899,0.14186912487270084,-0.020288931168492348
Thal_VL_R,0.32726546126595973,0.21878782151973955,0.5291502076957508,0.6633522879640323,0.4988600156636833,0.31332194401758473,0.23013397021765833,0.39917839475369593,0.07910304203132751,-0.04328775197219363,0.42733354120134454,0.1234348612287246,0.20700610120376475,-0.019751993411442983,0.6092901197346836,0.473331667751798,0.0806687849838662,0.2930236916760417,0.5519149801529861,0.4772792523416531,0.30062011134165334,0.10931275477608561,0.3304857261439077,0.5470255276618052,0.5793898876235022,0.21470640006017386,0.4926792434499648,1.0,0.23026248781917116,0.0664246365963898,0.14644753410232317,0.49938846010866345,0.262060724451389,0.3665407752062549,0.6674469505391629,0.4668536546545677,0.5885625910767477,0.4087308609128287,0.06254396572592062,0.15980067133737025,0.28144204456946237,0.2747507659071261,0.47634502346118035,0.2604015629863483,0.3637948978984231,0.7774957611483121,0.4512603421548162,0.4197105583020323,0.3830532183257771,0.4153601301011616,0.44564885588199366,0.4059921935295967,0.5558827491847093,-0.0256012663556072,0.556538230483153,0.3102403507017734,0.5382451195033827,0.05794407371892503,0.5422701469354985,0.5303690010974672,-0.08881773725731411,0.06740768699644621,-0.023718479302312145,0.11926556701191812,0.5906208006111329,0.5602677469694418,0.540349574280578,0.7370911325931878,0.10003951878245888,0.09027320758915222
Parietal_Inf_R,0.8417098583372821,-0.31419331635058884,0.5703088780783545,0.09078098443331162,0.30070118897394443,-0.06349751071993415,0.05349366072566005,-0.3335596343690537,0.20882222646458642,0.14613488589343007,0.02799684667133494,0.5819282501550637,0.6517980138080164,-0.17874101741180545,0.31526532655332346,0.11269139884282323,0.7576861197999224,-0.3700270556932426,0.242415167704589,0.23297711798224943,0.6865936022899211,0.5410542543271686,0.28650736903012775,0.0721756450674524,0.1955251986891456,0.1828873330090648,0.5393193959389488,0.23026248781917116,1.0,0.39365125726262995,0.06996190419976538,0.19235501938317318,-0.10356938670896418,-0.21370745635346564,0.2587583838344535,0.1767224317644315,0.4202691032982997,-0.14469100100876436,-0.42581586526182014,0.1027685656848375,-0.23254878485927566,0.09750393909304504,-0.16145758576687277,0.11748879779959992,-0.104973214936639,0.38086725236579183,-0.0178877210482258,-0.07578584603263927,0.6936337309641702,0.7016606373974874,-0.18716189202078773,0.26696063609773674,0.09581524050817755,-0.025231204724457328,0.039299435049901625,-0.11547150646935156,0.2132370769124158,-0.10577330553679634,-0.14523829299060168,-0.17830290383679795,-0.24406951634077134,0.3259630694039627,0.2704255152379455,-0.07320675714292475,0.19009955890561966,0.1753385149907735,-0.060296303271222346,0.14317968642031095,0.6082520939287128,-0.3469927207258701
Occipital_Mid_L,0.4469250339174282,-0.19070775174782534,0.08829267147604429,-0.05978632598368702,-0.15174023827971547,0.08844048853452822,0.45426927428767033,-0.40088642622512466,-0.08968772758790208,0.32136152250712646,-0.3394719763419472,0.6012753453811555,0.6790732120914822,-0.3355252822679252,-0.02541130227953903,0.10239950353905267,0.42344010742176225,-0.05056427562446737,-0.009517476897894424,0.10078949549220512,0.3694558699370756,0.2786188790182998,0.11741924684123828,0.12632932549414952,0.2680722005916116,-0.18642191377622538,0.04758705666132434,0.0664246365963898,0.39365125726262995,1.0,-0.16734233728095443,0.3440951244415919,-0.10310199160135322,0.12137420205306138,0.11240077406792498,0.2546821660852051,0.12035240112044858,0.05851783832162209,-0.17268310857518723,-0.10432521137043037,-0.15401856553751098,-0.12677427922137136,-0.12621768791747875,0.3884913166094843,-0.14182098749955938,0.1335514720827836,-0.19579421789449197,-0.22541463188786892,0.14409986516049142,0.23410746719543316,-0.046524941667153076,0.02949564437437471,-0.28193046597371735,0.12517841685014547,-0.16435034812731783,0.16345489335315733,0.1553902602073941,0.23619975060956264,-0.19955988416354373,-0.18297552586736163,-0.12003708335394074,0.14996872924260166,0.04187143375984651,-0.19518747428414326,-0.044888927720028914,-0.07458345530123599,-0.21373431218918207,-0.10628932179605893,0.589891988822867,-0.18301123148263054
