,Thal_MGN_L,Temporal_Pole_Mid_R,Frontal_Inf_Orb_2_R,Supp_Motor_Area_L,VTA_L,SN_pr_L,Cerebellum_6_L,Rolandic_Oper_L,Raphe_D,Cerebellum_8_R,Thal_PuI_R,Olfactory_R,Precuneus_L,Frontal_Inf_Tri_L,Occipital_Sup_R,Precentral_L,Cerebellum_9_R,Frontal_Inf_Tri_R,Thal_MDl_R,Thal_VA_R,Temporal_Inf_R,OFCpost_L,Rectus_R,Cingulate_Post_R,Thal_VPL_L,N_Acc_L,Temporal_Pole_Sup_L,Occipital_Inf_L,Thal_PuL_L,Thal_LGN_R,OFCmed_L,OFCmed_R,Cerebellum_10_L,Cerebellum_7b_R,SN_pc_R,Thal_LP_L,Hippocampus_R,Thal_MDm_L,Cerebellum_Crus1_L,ACC_sub_R,Parietal_Inf_R,Putamen_L,Precentral_R,OFCant_R,Red_N_R,Frontal_Inf_Orb_2_L,OFCpost_R,Occipital_Mid_L,Thal_VPL_R,Caudate_L,Cerebellum_3_R,Vermis_8,Putamen_R,Amygdala_R,Frontal_Mid_2_R,Parietal_Sup_R,Occipital_Mid_R,Thal_PuI_L,Cerebellum_8_L,Occipital_Inf_R,Thal_PuL_R,Cerebellum_4_5_L,Fusiform_R,Thal_AV_L,Temporal_Sup_L,Insula_L,Parietal_Sup_L,Frontal_Med_Orb_L,Lingual_R,Lingual_L,Thal_Re_L,Cerebellum_9_L,Vermis_9,Occipital_Sup_L,Vermis_3,Frontal_Inf_Oper_R,Temporal_Mid_R,Temporal_Pole_Sup_R,Cingulate_Mid_R,Pallidum_R,SN_pc_L,ACC_sub_L,Rectus_L,Frontal_Med_Orb_R,Thal_VL_R,OFClat_R,Temporal_Inf_L,Heschl_R,Supp_Motor_Area_R,Angular_R,Temporal_Sup_R,Temporal_Pole_Mid_L,Cuneus_R,Pallidum_L,Thal_PuM_R,Paracentral_Lobule_L,Thal_PuA_L,Cuneus_L,SupraMarginal_L,Thal_IL_L,Thal_PuA_R,Angular_L,Hippocampus_L,ACC_pre_L,Amygdala_L,Precuneus_R,Parietal_Inf_L,Frontal_Sup_2_R,Vermis_6,Postcentral_L,Cerebellum_7b_L,Frontal_Sup_Medial_R,Temporal_Mid_L,Cerebellum_10_R,Red_N_L,Vermis_1_2,Cerebellum_3_L,Thal_PuM_L,Fusiform_L,Thal_LGN_L
Rectus_R,0.15619408499986306,0.28918442803012656,0.4948467406253903,0.15650705094834547,0.282866644587268,0.06320732101400113,-0.0667002877507226,0.1132301809838738,-0.1417958081745529,-0.10239611346444422,0.22723091898337194,0.1322283560549125,0.05870694934222618,0.2643098689670889,-0.1214312392136848,0.03888951648221642,0.05341332308625863,0.40167208844363017,0.204615496110886,0.3562447545192349,-0.05668719709392701,0.013832943090635909,1.0,0.21855227346943967,0.3161484839050834,0.2056078337610274,0.14500592024290748,-0.08676024331999789,0.1436679917211958,0.1846759995424724,0.0761551126435097,-0.0013128784005374781,0.13426512697543108,-0.38396660556267737,0.40051334089639085,0.39377214610664185,0.271687500531291,0.22420601448012928,0.009878271631280534,0.1973737864342977,-0.14724825748455453,0.2504999449235152,-0.08888878953795723,0.10527830980094284,0.3331390939758981,0.2935845522366719,0.3079899578897829,-0.25732796717724377,0.17912295261743127,0.2824511028226287,0.1006667128081448,-0.02199352912686394,0.20005256319226788,-0.0046073866236967425,0.3513539645258788,-0.11637182477643156,-0.3339674256260566,0.5095635832767642,0.10442560361508184,-0.051957877491003154,-0.32510597917308626,0.0001987197959269341,0.1252920114866736,0.15807954010076938,0.16697190196381698,0.14735874050942396,-0.1299505533994496,-0.10973487362731764,0.016276478446642966,-0.05084902175742818,0.307379158056314,0.1511440054815856,-0.20694793280843085,-0.1640146491897435,0.3072520364643538,0.2924443123769565,-0.009031423494111967,0.32464188947272726,0.1779518353857662,0.33186247578910283,0.308861575649311,-0.0018828038104104657,0.2048889399198718,0.11434002753610713,0.23764846864022968,0.07506262911253285,-0.008471178306976815,0.07502731589082136,0.06066327577480912,-0.1767523610808908,0.17512703462083226,0.09897701101502544,-0.07700912967648411,-0.13396805589440738,0.12683292621927383,-0.022183156214312452,0.3399512725675364,-0.07823934892326605,0.0009590664087127103,0.22462038010388333,0.013321552181439386,-0.21943909726316851,0.4009344931077926,0.3597071875918353,0.06780507939291058,0.15198834802693414,-0.026007127713532426,0.26778885690874826,-0.06770386312506999,0.08285236922433728,-0.19914393727696256,0.37365344784778315,-0.18657031054988532,0.40688897477854413,0.10147343995146627,0.2835064415671108,0.24366526671912386,0.33062801986046875,0.07618418550888868,0.04871689732651527
Cingulate_Post_R,0.37977748823983315,0.3597776368528007,0.47092249581491774,0.47086392872138205,0.17675922179284476,0.12149759654787365,0.0047718286601119726,0.2442880035421943,-0.13880591184727903,0.017821173919994288,0.12926158322359457,0.09994964463330945,0.293452998277578,0.4627081734849483,0.023851307094765378,0.18402876581161173,0.015150870948828866,0.3350625645784579,-0.06424924371540465,0.43566463822887735,-0.026889019698583906,0.18503845766633747,0.21855227346943967,1.0,0.44769202434502897,0.38739361931103755,0.20103973694656507,-0.12663584960289276,0.29624023240937836,-0.004524059093230376,0.1100158162794073,-0.13299927901392145,0.007421679447098344,-0.29030929730797966,0.2526363660014741,0.23750982939248572,0.33350860212971045,0.3589873067817415,-0.09138472104489415,-0.13209656675777456,0.19542944820415212,0.3956007937479056,0.14362208975005006,0.15542102874454755,0.11202071943453598,0.4105766250237759,0.2076352010208563,-0.030076620389989848,0.028259886193019168,0.3803601700635638,0.37761946550579495,0.2116510150883271,0.46690164884015295,0.05195374351997143,0.43437447032153287,0.09345377909283421,-0.13056945824179086,0.40043200216789987,-0.013979823506789472,-0.05291838616772772,0.14711068694784035,0.12853723752802074,0.18383516934033162,0.24397687994939615,0.4844287650653636,0.2554929632179138,0.1404495050224316,0.17444188394744842,0.05862059918707463,0.1070761868703354,0.20047513748897813,0.03980578910662966,-0.22306082109745698,0.04866910654341065,0.2985677457548397,0.3698107082702104,0.039480360944851994,0.3996749999492456,0.3407379345415722,0.41303754096810485,0.20860822832926426,0.27612998644098624,0.29085289177806617,0.1438355966981652,0.4230900903771616,0.3015599592802705,0.01815165309172992,0.20888950665950784,0.4185335216637626,0.2567388769376105,0.47274567480812146,0.044643677382781646,-0.06578506627807286,0.20702627402650767,0.6300152259887657,0.24664509057768938,0.3088356661447421,0.0494919454635486,-0.06786268888896868,0.45322223260153005,-0.043304502624650215,-0.0035605290143477806,0.34618756455404587,0.2907577110542926,-0.02278840085900537,0.3920766439934419,0.1735613927692385,0.3807394279159697,-0.05828741665249652,0.19815084954609405,0.0080926574014122,0.46155073816927594,-0.042157947025020834,0.32217960461045114,0.1299494581477672,0.38656500637528046,0.32894234689751806,0.363345477477979,0.07692176855833162,0.3425493593802325
Thal_VPL_L,0.551959869757117,0.4916398419283825,0.7187981993178213,0.5157013055868293,0.4401802379305775,0.501068228375142,-0.1574281509479846,0.43132240132816557,-0.20379972340011257,0.05216451203974652,0.19467395832012846,0.4633654268530953,0.32351109156872376,0.5376952900523241,-0.17511012681491478,0.20674962619610435,-0.07272410565446528,0.7366497510162219,-0.03970151115103195,0.47932865119430446,-0.024816341951048083,0.37667502486239585,0.3161484839050834,0.44769202434502897,1.0,0.6675501444420473,-0.009502771445934931,-0.3170722744656765,0.7553584476050889,0.2729161883321933,0.3594446358295374,0.19952968079582956,0.4656927472547719,-0.2715860087367204,0.6594922514233146,0.7460391472320687,0.6835792348985195,0.7440445142787263,-0.20317946193781988,-0.18070754497075853,0.02799684667133494,0.540704228259929,0.21056624563478887,0.3645609012727894,0.5372219416317076,0.5284508846546775,0.47879800849364873,-0.3394719763419472,0.13363489016116292,0.652648122106577,0.6341246848784236,0.23554981167402486,0.8200930270916864,0.35269416641759255,0.6205929563308825,-0.053552495065518894,-0.45922045157888036,0.720725014197315,0.09773352070795603,-0.24403715307314774,-0.038690742807659266,0.1919223177484603,0.3496069584494373,0.5128962298820128,0.4215034832186949,0.4176493994221576,-0.07053777552886636,0.23855658320755768,0.158661096296781,-0.038836975061191145,0.6421706733975537,0.25818495871596153,-0.41236793838667346,-0.22614265887526017,0.699503024873547,0.5635216291701509,0.04314464655484104,0.5911775685012445,0.5156710052355792,0.6498816217822259,0.4886710597211695,0.22812505811516648,0.4882166989578474,0.040153652104537425,0.42733354120134454,0.3900567608257542,0.00804965862970405,0.44954130640021817,0.3511891057205496,-0.02009511420183968,0.4696964660298429,-0.15045672651438016,-0.27872877040680266,0.21037479103760975,0.649199860015532,0.2423960534395881,0.7505634298181597,-0.12448209456658335,-0.07475316108824967,0.6378918487409849,0.08628222123618913,-0.3898626986066176,0.6411392958734529,0.6241955819826798,0.02702547462282217,0.38922796980915936,0.07114351719695314,0.5973566760198254,-0.24943757597620175,0.2271538765272561,-0.030287638993205825,0.5757607220562606,-0.2717573405119267,0.6736484888893959,0.37657366346558974,0.5648752369910702,0.7103045897690263,0.610275173311347,0.0780281817025166,0.4270759456344184
N_Acc_L,0.32699729592319776,0.5240237333561044,0.7071490709458997,0.32453045237881983,0.5579970301284096,0.5279902647630416,-0.21189371458609005,0.280556084012554,-0.2823468411970732,0.04094217380449637,0.09156505237816129,0.46482125216062015,0.3403393002190154,0.3964190144806502,-0.004514116912475128,0.12414360662637977,-0.01853175311756475,0.69121124289025,-0.19635640868673476,0.518334867813329,0.08167886285743228,0.4731792782052937,0.2056078337610274,0.38739361931103755,0.6675501444420473,1.0,0.038849749525943715,-0.37258132663167914,0.39582757330879514,0.2919552114876805,0.489727847543638,0.12474261113137201,0.4653460903062464,-0.2200286415731462,0.6699401583711913,0.5639280887017918,0.7650082090207659,0.46080454472415866,-0.2500930137593388,-0.43758314769099266,-0.0178877210482258,0.6014372734444435,0.06701670738436437,0.4647248818246097,0.46418815269336233,0.4631642438047722,0.5567806809514353,-0.19579421789449197,0.02270152650181982,0.6275929029869122,0.6147024710948212,0.12162988530320455,0.8102105710017534,0.4827013652419556,0.5266044197352638,0.015332823452061061,-0.22698001971622012,0.6139480230086513,-0.0322162158829874,-0.10715907905244014,-0.02376166988576185,0.10060460707190694,0.3491579708990483,0.39276602762696305,0.355841536088122,0.5139768293811342,0.046559804111869406,0.3744638993650201,0.17322966324635847,-0.03294340229023072,0.5091864580549407,0.24026997876906409,-0.36038105274833065,-0.07666964220945865,0.5405193668965833,0.5340168753520764,0.2677833687413444,0.7062980635867251,0.44123777692906657,0.5289028107398914,0.28087492845841383,0.35635072281484026,0.5166476210015585,0.06484922694840907,0.4512603421548162,0.44889605508179614,-0.11777312588864149,0.500147796365754,0.20459798437504692,0.08595913684909307,0.5935043784547613,-0.1390126212749651,-0.20755510102344832,0.2524896043463585,0.5717631518404122,0.14904385095653708,0.6187171427744722,0.022801166477667622,-0.04980292162830789,0.5206363635506479,-0.03796984060442505,-0.24856439282283455,0.6099811322008505,0.553808584689406,0.08388059443963333,0.3442634788679591,0.15316212415686548,0.5253978452824549,-0.21500486810529984,0.19285485413735742,-0.06399980655276198,0.6342908521486454,-0.24303651906070992,0.593103886339624,0.4238289843056596,0.5113745621400676,0.5279288725622717,0.472769777243104,0.013106330698363738,0.3153647503691191
Temporal_Pole_Sup_L,-0.05880970529336733,0.004396763492896565,0.05092851220778363,-0.01925101835488747,0.17556688215704314,0.1360758614718118,0.4973806844305085,0.20970716491914493,0.2032991767051019,0.310140529273979,-0.09497243506889148,0.004230937288550032,-0.2381567476003936,0.6114434618313231,-0.14257064809427222,-0.49332610850532504,0.459076175059758,-0.011060226160880527,0.18101405607734214,0.12246996953744704,-0.17916503501058992,0.30829430682963604,0.14500592024290748,0.20103973694656507,-0.009502771445934931,0.038849749525943715,1.0,0.45097031205328136,0.008768743104596556,-0.08373042906960837,0.32024670668591376,-0.009033276791376705,0.026189476604640508,-0.14279252508447784,0.020198055795226818,0.2877617939749421,-0.014337208484355334,-0.10566088173892937,0.4422123812680237,-0.12100276123438726,-0.15028962328268697,0.3262103197172658,-0.23472556495743016,0.13374996192332297,0.043832248945377975,0.6542914358562636,0.2946027490912111,0.20322611143221092,-0.015965738752743625,0.14070630793283811,-0.12434443824327719,-0.05772076136518211,-0.11240900306047619,0.25254301299600973,0.022542842557364884,-0.3873039596090911,0.052918271547282764,0.19852766983465767,0.4088678380603944,-0.091018912652398,-0.09159383332905198,0.4028721821226358,-0.09665852706148266,0.08748358752124713,0.5328253078184223,0.40967549933625647,-0.31394725972428983,0.3959606253368574,0.08839364795524773,0.3630822162200763,0.0915250933238603,0.17980106553869732,0.48974841588268864,0.07815577735938538,0.08150656121122773,-0.0755676597145473,-0.10931211787451967,0.07488064183210111,0.21947280026164515,0.1567226561228615,-0.00015668515276060207,-0.1337701170258436,-0.20075388609965344,-0.142407237156888,0.2438642929946795,0.17546266032616667,0.5042020115220622,-0.011232312037231294,-0.13221854802542712,-0.15746986011192682,-0.030760207122552456,0.09019315010824552,-0.11618623922488097,-0.32858206084232777,-0.04065836157514158,-0.3984042110131825,0.2685005288183946,0.07866953232965648,0.25034495789521705,-0.09184282256570309,-0.17849181959966026,0.05701586934255539,0.5337456536791797,0.1503855572300047,0.7617680832855259,-0.1016618770496181,-0.30449184927698925,0.14016189008848987,0.3768867897088481,-0.4059175477350295,-0.12106031870423631,0.3723757651864751,0.6570489894999537,-0.24530554374169097,0.2631335297627421,0.2901421780764721,0.11524981797946146,0.013272636902360522,0.542296029625348,0.2255129965035386
Occipital_Inf_L,-0.16713715467592355,-0.24584430456345743,-0.4053704821115744,-0.06750487413808134,-0.08112216402717172,-0.028763017106734522,0.5109702386985104,0.17810898940742897,0.4524038547633914,0.342556637924921,-0.010385954764277096,-0.21533707410447672,-0.26610923661265523,0.14852169152374647,-0.007789292131228601,-0.30897889898865044,0.41624725067090074,-0.3291706508090219,0.2658826866583576,-0.13051080369208048,0.0034298482779488468,0.03550121645993923,-0.08676024331999789,-0.12663584960289276,-0.3170722744656765,-0.37258132663167914,0.45097031205328136,1.0,-0.14828501583893877,-0.034676219575852485,0.0017066403336455044,0.0030172784440084203,-0.142635515427163,0.28189840655312604,-0.28523681793672306,-0.07625327101049498,-0.29302005199358566,-0.20107472612630742,0.47582131240967934,0.08009250260179959,-0.04724622557832569,0.005869595758011867,-0.028209706889753793,-0.1445378625563905,-0.16002706638352743,0.11813783359783799,-0.12273049167919485,0.2985169498327752,0.04344964479244692,-0.17106550111330684,-0.259479421074461,-0.17801699323426876,-0.42454203661942735,0.03412913366763434,-0.3379477554245584,-0.29021433402411123,0.22485999418092828,-0.24495660419736406,0.40733489205888135,0.10101712880514103,-0.09624904105081358,0.3563473423227693,-0.07409393783199607,-0.018547776269634345,0.20744982443410942,0.1860547962147524,-0.2341356665393328,-0.0004566213894617102,0.16510607829052118,0.3981440413985616,-0.17926790632203432,0.07817347730071263,0.6201115533288819,0.0808539366113401,-0.1309509920201218,-0.2244901693875773,-0.01804459633136809,-0.30319404044098885,0.06068246528292017,-0.22243403008428766,0.0057770682632694555,-0.31697130341147783,-0.3131666746935309,-0.07871126178364865,-0.03475667320533994,-0.06832881141906395,0.511439718050275,-0.04617005842659255,-0.06862711821831288,-0.07142143297395219,-0.24875456157178913,-0.0584113350126658,0.13694623158096217,-0.2488324403539687,-0.2933071680514996,-0.22317349211149368,-0.13442666986928792,0.16474174824971083,0.1494806496152621,-0.27504879202462335,0.04895538374466813,0.10199618143414028,0.03465984126126173,-0.264879124210756,0.4679062282467733,-0.1365499513187279,-0.27614728802511784,-0.15421254700819692,0.4947391639795405,-0.34381899655978726,-0.08661316081847034,-0.05127399976033934,0.6250807707321328,-0.5366897507866544,0.0013975720162552913,-0.006728352821788227,-0.12228339628587694,-0.24698427674832152,0.4746239567759488,0.08069558542872572
Thal_PuL_L,0.38511116193188355,0.2030781443783444,0.44715979184811455,0.3787009150035426,0.158174626345464,0.43770964774787563,-0.1545298301704402,0.4195315726112828,-0.10900122844901323,0.007567500916688343,0.15776758240213357,0.419500010690614,0.24965801066715043,0.5208569410134117,-0.19722649781191331,0.15004362002960187,-0.12435465280336859,0.4408005390913,-0.029567030245193443,0.1804582339407164,-0.13801281020993256,0.3328442641824573,0.1436679917211958,0.29624023240937836,0.7553584476050889,0.39582757330879514,0.008768743104596556,-0.14828501583893877,1.0,0.153059321634942,0.28355206514231435,0.19473591541225618,0.3725816997605804,-0.15465854186161154,0.32619957382743153,0.6101613633896845,0.37432014312000417,0.5520651477112208,-0.10699227263059674,-0.09796069011930368,0.06996190419976538,0.3252063011290547,0.1570118728928168,0.21687543984198887,0.40745754549983987,0.4436487996170462,0.3039515905483915,-0.16734233728095443,0.15380421150656265,0.31316341181574936,0.4463756236745009,0.17343053834184227,0.5519043072957346,0.2512286932947931,0.3598720220811015,0.01257700885353116,-0.34349558749766895,0.46966572236046694,0.11446649432526966,-0.295766380857145,-0.0035048311370596778,0.1071567062500571,0.11358345257810118,0.24837838141707097,0.340900404751854,0.3568805883972375,-0.011071608408501075,0.10609513639655087,0.08880502854796746,-0.032053081345155415,0.4473398567912768,0.11045179656065997,-0.25706983195913563,-0.1001046495449824,0.47592326397288864,0.3106481072945277,-0.09352656788264954,0.31950468087796036,0.33749016417434946,0.4393377625729859,0.3870027481471964,0.03180261053522815,0.28353364999177527,0.089083292876928,0.14644753410232317,0.33015190074581463,0.024633880380090782,0.34568235366445005,0.2772925619901339,-0.04596664785129327,0.2399689264233111,-0.27218638042159266,-0.22853348430360804,0.07187237241265614,0.45335812932224084,0.21213037058827494,0.5169678358384681,-0.13618423822150505,0.04364727130918625,0.4114313578818932,0.10057423823368254,-0.19424574417277624,0.4377323559757238,0.4353575491512791,0.0549036868636427,0.23146776813444264,0.10060844249465181,0.4171302302910597,-0.2228942771794777,0.2046567203992848,0.04604422715350867,0.3618911354876065,-0.10539730089929207,0.4025504273093429,0.34612174366341814,0.2619627855433303,0.49586353107283554,0.538597447643193,-0.004168238317730255,0.3593421363480124
Thal_LGN_R,0.34920476216530405,0.3852196648143591,0.21991863794414226,0.3830384472880986,-0.0029353988736464365,0.356612937964124,0.1321869803739641,0.3713805907526605,0.322747572285653,0.3050112170054854,0.4782315611958775,0.31127621235117325,0.4311892504772393,0.13137727120547132,0.3343767633529037,0.3100726433944258,0.32286431284596556,0.47973306087192225,0.1897784426622906,0.07213693210496917,0.49264239473272664,0.05919599280214045,0.1846759995424724,-0.004524059093230376,0.2729161883321933,0.2919552114876805,-0.08373042906960837,-0.034676219575852485,0.153059321634942,1.0,0.0494910567505644,0.2378451939557331,0.2772442733458932,0.1457901092582935,0.15079832693860656,0.2605338347527865,0.5371024196103826,0.5357105577902237,0.1378238091945233,0.025464793468751582,0.09750393909304504,0.4535780808446446,0.3732871264849194,0.16495316989253922,0.3688929783834878,0.0030907046985994588,0.15538373152825355,-0.12677427922137136,0.5824188934154954,0.4305213143983286,0.5375884075500754,-0.07300864964366895,0.4087550956113148,0.21120178392118036,0.35710910181495903,0.047804560837914394,0.029911107816264503,0.23148957210084703,0.38010162306054995,0.23964214704010942,0.05138730572078971,0.4900653254888528,0.593318490998253,0.31031605460523837,0.3056202250217142,0.433540040690933,0.03236728854042535,-0.01431932344353906,0.6715789158508224,0.40268379726565007,0.14072244907636833,0.48986767813932375,0.059776280902731585,0.013960900314966215,0.613744830661762,0.4566793117520507,0.6371574681220664,0.31363157833418004,0.5229319356072751,0.4014820269433748,0.4629023111190856,-0.18943780226334078,0.32487862395977335,0.13277351913849336,0.2747507659071261,0.11837149044231303,0.2354003857486365,0.4095808642553955,0.3504922781777048,0.10799704511140511,0.5201878531376881,-0.15882120057642524,0.4227353065909441,0.2814852379494864,0.43247770418752124,0.4250553363934875,0.2401603456150157,0.4310983600814374,0.19427788376938424,0.22407962569389248,0.6330267492830125,-0.15075530045774446,0.21494863670114972,0.13943272504694654,-0.016593647646558896,0.7185604131017359,0.18562747127995352,0.39882557632656057,-0.017268448160142405,0.20041467419342252,0.1821456643789685,0.30200535665051725,0.016580160763476008,0.2980055886462959,0.411321957769706,0.17611086998375167,0.4231972635203502,0.39074435066871316,0.3273348330970517,0.18154356568846852
OFCmed_L,0.13523649795708978,0.28280825907283297,0.4580681710260677,-0.13474051644977839,0.3357876077161386,0.36681399488644806,-0.13513470150440293,0.06102036497202633,-0.1320144485998328,0.012645646555360327,-0.13755176068800773,0.4385249520185052,-0.18099483886693538,0.41523786520637423,-0.4055863073254855,-0.441452552963574,0.09137651869344558,0.3812906102420756,0.2227670111915025,0.2369045325481076,-0.024432144014699637,0.928401173163911,0.0761551126435097,0.1100158162794073,0.3594446358295374,0.489727847543638,0.32024670668591376,0.0017066403336455044,0.28355206514231435,0.0494910567505644,1.0,0.24582524209948672,0.4824441406035641,-0.23074357813149418,0.43495108683807143,0.5569673595689276,0.4665374503708516,0.2796830629322748,-0.14110326700678186,-0.5774465048116298,-0.42581586526182014,0.24353790648292062,-0.3892016027425918,0.7203173096256604,0.27501754603987205,0.6997712952398633,0.802418717138079,-0.17268310857518723,-0.2984788542650736,0.26068389063058406,0.03757808010960643,-0.03162749826604894,0.2863612412137192,0.7655034425312746,0.19436986039594997,-0.3743111335732394,-0.4624955634734373,0.28551293110567755,0.05343249800269716,-0.29696024199317933,-0.3702758517622961,0.05454168337940482,-0.007944012326962456,0.3404107840553277,0.26226565030324694,0.2629698021110943,-0.42421610269597165,0.4754029204630678,-0.15481947402481464,-0.17227608516522477,0.5598316806600095,0.20742114809332302,-0.06684446016456072,-0.3738064449540643,0.13027584646753543,-0.08921288491423707,-0.042862485409798104,0.6393134582264107,0.2626493991442446,0.1769306087623507,0.23393403328284984,0.31905648392822256,0.6142899796126711,-0.26000215438559415,0.06254396572592062,0.5682354201392691,0.02467473361105895,0.35657082274338264,-0.31087428184181076,-0.3585822504863854,0.22003052840435047,-0.3996390264663302,-0.3719989461876019,-0.46564744616219794,0.17569804604127595,-0.38900614562330804,0.6459382557963322,-0.299402082967602,-0.2280140609925053,-0.0987509036138903,-0.16325214498132098,-0.49628036609613907,0.5692412999317976,0.7025088991760837,0.5882648728528995,-0.06317597587448545,-0.34064476174476177,0.24182784573170218,-0.1839159117884748,-0.3034798677504576,-0.32996701378443694,0.5045237557518447,-0.003446792054291635,0.3513570050022404,0.03303515640433959,0.45211830027245753,0.19892765833455006,0.04450544481213873,0.06562929524102346,0.20754316078995827
OFCmed_R,0.1416412656616288,0.23174029398017224,0.036087155115364415,0.02649289239872288,0.1361252868528902,0.3523441882772151,-0.07780826148776883,0.17666076215031773,0.024766459530497782,0.17095638251457368,0.21534025940926937,0.2486299597116626,0.08583414207221028,0.11554329771803619,-0.020050016915534707,-0.12770625324996487,-0.02124101356543571,0.09867455563273858,0.21039844013781106,-0.041424081271385214,-0.011783883995523376,0.2331118843577907,-0.0013128784005374781,-0.13299927901392145,0.19952968079582956,0.12474261113137201,-0.009033276791376705,0.0030172784440084203,0.19473591541225618,0.2378451939557331,0.24582524209948672,1.0,0.36709307453159423,0.2785740723024051,0.14212929069310937,0.2571111830072166,0.2333162698775698,0.251414913309179,0.09956852857818897,0.0907331562242253,-0.025231204724457328,0.0915237473900541,0.07137931108524156,0.1386723897159728,0.366924907649921,0.12923616689565068,0.2657055776837905,0.12517841685014547,0.2608545386853256,0.0807932774146627,0.05796645823751398,-0.11728003158978455,0.10654966211698935,0.3492571213687387,-0.03952261484399187,-0.04440419291596638,-0.01736526186590997,0.04822208972737706,0.07243301506960545,-0.2261079139908869,-0.20563006958287425,0.13059408588308968,0.04487574773377836,0.054133468001560665,-0.004105385926090082,0.18666571416002695,-0.027250289654768372,0.08215798384281806,0.08853623647837817,-0.012888112971303258,0.2510335651640672,0.12284511692663462,0.04396022263167713,0.03652114608996531,0.1729986615327369,0.006226077399456677,0.07642101446507445,0.17015629254330528,0.15127816039272582,0.29801447788333246,0.2849947121143276,-0.19312639622066421,0.11273629177919144,-0.09504014234098707,-0.0256012663556072,0.3405962140624112,-0.01699088631910933,0.18135659154473197,0.0005340771620396776,0.012279206702257996,0.07072415671924848,-0.11901587831183778,0.12338464081910396,-0.08032296507520105,0.1083625806586676,0.002162669045605306,0.2740350219492467,0.028471186726795668,-0.13860104450107344,0.07825958797674147,0.20034602400208798,-0.22478402324796629,0.1937442420719708,0.11204234416360323,0.1951139088024678,0.11777351361875069,-0.061344160395207355,0.21834003437882696,-0.0023604580354593865,-0.12675306355173352,-0.0571644081954612,0.2746458780413384,-0.040549421253974254,0.108786605847295,0.25155455352281914,0.06735519306264882,0.15399506926509096,0.18475951071972802,0.06566938402585375,0.09724455564001845
Cerebellum_10_L,0.2679550085094225,0.4699022458839693,0.2926930180586607,0.15957386958299233,0.3602521744384607,0.3781098896519107,-0.2643655058850669,0.3847836872566562,-0.09122602042406419,0.08375883368649327,0.07893002642437902,0.38362807077887545,0.23069036213425304,0.24800839381563747,-0.07446333915187056,0.08217208142581235,-0.132334438370379,0.4482345519344866,0.09978351420965913,0.18817256955810943,-0.07406566539363774,0.3856723528500979,0.13426512697543108,0.007421679447098344,0.4656927472547719,0.4653460903062464,0.026189476604640508,-0.142635515427163,0.3725816997605804,0.2772442733458932,0.4824441406035641,0.36709307453159423,1.0,-0.08336131038539543,0.38278154175996953,0.42919566854755653,0.46395679526012834,0.436417104237683,-0.11506945076779179,-0.1422260574707241,0.03050348731312576,0.39664490550196296,0.20126359243275735,0.4273752228281042,0.40071156873583846,0.28000009625666655,0.5359920542776203,0.10027934336038691,0.0582675190607172,0.43896393356220187,0.31924079593619575,-0.09807978706100755,0.4393783360477538,0.5171668488012217,0.31838821407708584,-0.03309241415081742,-0.2245592981366394,0.2569187697249154,0.10382360521713323,-0.38261597193221064,-0.15103154734013224,0.11853884057284113,0.1279883627515754,0.3503912532650411,0.19860926422246997,0.4291858608843157,-0.015503996041564196,0.1896192220480778,0.05801192440509304,-0.09271395251156145,0.5269799977089227,0.4022565183924493,-0.21247615815249482,-0.018572087572958026,0.4728432963788073,0.29164866931546074,0.058469493650236945,0.44494749345801915,0.4619536470955174,0.31592358689917693,0.3485512206754592,0.026541641656255093,0.3030065059138382,-0.005362397186298832,0.1258279805659843,0.3167063576260522,-0.03881750106682475,0.48007213709764257,0.13463629291778131,-0.0391986711461774,0.24479327394475459,0.04663519558781161,-0.07503999496971578,0.0039060649787519075,0.29004515561015837,0.09805003528441886,0.4335618501456745,0.02098912463078165,-0.034613173444419096,0.2424281407962808,0.0909306715328356,-0.23364163050287579,0.4052174533562344,0.3723127337800328,0.21068707917402849,0.27498178568251824,0.067819578516915,0.5456422594254364,-0.2954852878219743,0.05459019500220387,-0.040450156677314164,0.6097406341136984,-0.13803667909796907,0.46683059699863155,0.24232445324823512,0.43153236503858006,0.5066898812424498,0.23744305271096872,0.0132815046807728,0.1722651159724385
