,Parietal_Sup_L,Thal_MGN_R,ACC_sub_R,Heschl_R,Thal_VL_L,SN_pc_L,Temporal_Pole_Mid_R,Raphe_D,Putamen_L,Angular_R,Thal_PuL_R,Cerebellum_Crus2_R,Red_N_R,Temporal_Sup_R,Pallidum_L,Parietal_Inf_L,Olfactory_L,Thal_LGN_L,Thal_MDm_L,Thal_VPL_R,Vermis_10,SupraMarginal_L,Supp_Motor_Area_R,Red_N_L,Paracentral_Lobule_R,Cerebellum_3_L,SupraMarginal_R,Occipital_Inf_L,Pallidum_R,Angular_L,Cerebellum_10_R,Putamen_R,Cingulate_Post_R,ParaHippocampal_L,Temporal_Pole_Sup_R,Cerebellum_Crus2_L,Thal_VA_L,Thal_VPL_L,Calcarine_L,Thal_PuM_L,Calcarine_R,VTA_L,Paracentral_Lobule_L,Occipital_Mid_R,Vermis_3,Thal_VL_R,Hippocampus_L,ACC_sub_L,Precentral_R,Occipital_Sup_R,Frontal_Sup_Medial_L,Temporal_Sup_L,Thal_IL_R,Frontal_Inf_Oper_L,ACC_pre_L,LC_L,OFCant_L,OFClat_R,Parietal_Inf_R,Cerebellum_9_L,Temporal_Pole_Mid_L,Frontal_Inf_Tri_L,SN_pr_L,Vermis_1_2,Fusiform_R,Thal_IL_L,Frontal_Inf_Orb_2_L,Amygdala_R,Temporal_Pole_Sup_L,Frontal_Sup_Medial_R,ParaHippocampal_R,Lingual_L,Cerebellum_Crus1_L,Frontal_Mid_2_L,OFCmed_R,Cingulate_Mid_L,Occipital_Mid_L,Thal_LGN_R,Insula_R,Cerebellum_6_L,Temporal_Mid_L,Vermis_6,Vermis_7,ACC_sup_R,Thal_AV_L,Occipital_Inf_R,Fusiform_L,VTA_R,Amygdala_L,Thal_LP_L,Cerebellum_10_L,Frontal_Med_Orb_R,Cerebellum_8_R,Parietal_Sup_R,Frontal_Mid_2_R,OFClat_L,Precuneus_L,Thal_PuM_R,N_Acc_L,Thal_VA_R,Supp_Motor_Area_L,Rolandic_Oper_L,Cuneus_R,Precuneus_R,OFCmed_L,Thal_MDl_L,Cerebellum_7b_L,Cingulate_Mid_R,Heschl_L,Thal_PuL_L,Postcentral_R,Olfactory_R,Occipital_Sup_L,Rectus_L,Cerebellum_8_L,Precentral_L,Insula_L,Vermis_9,Thal_MDm_R,Raphe_M,SN_pc_R,Frontal_Med_Orb_L,Cerebellum_4_5_L,Lingual_R,OFCpost_R,Cerebellum_Crus1_R,Rolandic_Oper_R,OFCpost_L,Temporal_Inf_L,Cuneus_L
Angular_L,0.7932510757399497,-0.2211201122029972,-0.3650529250577244,0.09938710082070347,-0.44035360914390104,-0.2079966996472895,0.2070134760774722,-0.04048299237246283,0.41980079380730123,0.7816108882223072,0.15161294664959954,0.341379373386221,-0.14263415794111425,-0.08000834372483545,0.5268680322034806,0.7247396357792759,-0.33859906941817014,0.20540915831924259,-0.3720427393300723,0.05221766402054143,0.2675978953016673,0.7847066929196187,0.2588427287985428,-0.38959164466278584,0.5998788974453889,0.14041015093145845,0.42151499333914944,0.12821621028088262,0.48599303378084285,1.0,0.012882918088075217,0.08045526332116978,0.4570813328766948,0.05978508523331884,-0.1411260657202492,0.5029280332571184,-0.33578054752055775,0.4282726839714437,0.6857490795491454,0.5380972044802497,0.37036281207989646,-0.04954766661136723,0.49523076036642744,0.5612302822867663,0.2309167758373271,-0.30801046773407614,-0.04910918245207646,-0.5119717266727529,0.24536840923286637,0.7882580911041152,0.34441670224357807,0.42369176389018365,0.1285885511295677,0.19223236813781555,0.08864233102981077,-0.1498086141644349,-0.2557542358081193,-0.22272127564875477,0.5824394612691738,-0.3750190976559108,-0.03850626062748334,0.03173784813377276,0.015488795093178909,0.22430063736823078,0.0572988970968601,0.14182337261264924,0.05001858450295086,0.4404411046547411,0.0880766041927176,0.3642942968442098,-0.4041796021956391,0.3677319836118319,0.24855785587047768,0.2291135023807546,-0.18475821021565278,0.25258531605889967,0.8294122031365673,0.20916758827515514,-0.013891939728962037,0.6442546676083032,0.737916153830784,0.35832588951035266,0.1181357286895412,0.3019185591275875,-0.1825612941991129,-0.06763092156202956,0.6198645570996282,-0.2760614413979259,-0.27449871260959036,-0.2693154113223018,-0.030771578655963312,-0.08732682338982843,-0.1869071465294856,0.6887987394845304,0.1255799332443721,-0.22324030131426661,0.7328971359139494,0.13817330072542464,-0.3428971072463506,-0.06286846131531669,0.30836328871057234,0.4858814920809699,0.7615270628721661,0.6969648967222152,-0.20753734351954023,0.17581942156853625,0.517876905010114,0.25089290740824394,0.5510445285029539,0.317488053526019,0.5288942928782673,-0.14771506302084042,0.8625411138165721,-0.11534841745252444,-0.22678096345294851,0.24252448989978945,0.5161765078927956,0.47099940843378574,-0.09687346646282856,0.32337558769011143,-0.26659256871366976,-0.22467209487868658,0.43886408696432444,0.3506710176530827,-0.3048627536664545,0.006026136164887034,-0.20761735889828817,-0.014533405421112103,0.2535609506050086,0.7949758382303093
Cerebellum_10_R,0.12333693599154041,-0.08184548215237887,-0.02171953256645545,0.013193423308382083,-0.1965815627584568,-0.17256806929485646,0.010573105098784235,0.04872224810882816,-0.01972154140589543,0.16991258435847767,-0.06627715613985857,0.2765749236702747,-0.11115778846580675,0.00561470024795508,0.0020878571425364595,0.05267779619783925,0.0175997823940195,-0.22681895920061887,-0.19908699595285687,-0.1456023992686717,-0.0672959323270082,-0.056518266128436974,-0.1656557535675624,-0.1494380662868028,-0.040923428332735476,-0.0842833230180394,0.1612671878502456,0.21348516755949326,0.0026569930943748325,0.012882918088075217,1.0,-0.049888988952296605,-0.08684484781885723,-0.228384934262562,0.020205420953577708,0.26387711580413586,0.011363079831775902,0.0008196856647096572,-0.031117807872924053,-0.1334379659548987,-0.05061110517342073,-0.19959902420105838,-0.08438831270892533,0.14438644610432508,0.009512606955665845,-0.08964527530001304,-0.16062408567060524,-0.009651420612390873,-0.14150505077555206,0.13854263983706025,0.011463195737525238,-0.07961054112781372,0.023716311828271927,-0.19834813388369524,0.021388029084560903,0.10530773255300238,0.08211578971802103,0.061502164442541786,0.15407808956828487,0.05079502393915928,-0.003272373226660275,-0.10626582717694454,-0.11346181456631056,-0.01366546990854678,0.1066498536624124,-0.07724147083067881,0.009506799795864367,0.05905044532198269,0.03756197890892951,0.06393802003718795,-0.11093007072463379,-0.13972597921132507,0.20948118382223765,-0.06564624570940282,0.05974947472687942,-0.05233270986097625,0.07372772475379276,-0.021607857513430733,-0.01706009238241401,0.08494145584190378,-0.02859595922721138,0.08151243501486158,-0.22426863345632922,0.035102251518903504,-0.008778489485901408,0.08568314892566624,-0.0443329242395093,-0.06389159740345073,-0.046791197712414356,-0.10024801907601985,0.10263348149552312,-0.01886199432233088,0.1708562661066737,0.1355323749321994,-0.08732511127038303,-0.0019388222941012889,0.06261919127919137,-0.12024015184979253,0.015365814300802796,-0.06334322479769318,-0.10129909803836362,-0.0032969193558021748,0.12810779559323915,0.052079761827583435,0.15310163777452918,-0.10946288159037212,0.18217235996934303,-0.06334071024838502,-0.05133013589478895,-0.2348939397243346,0.05043637765845803,-0.07129013484362413,0.07614873788682319,0.09732795548017291,-0.05228532221870601,-0.18317528589983326,-0.02637814123976573,0.17301320998624373,-0.10676392495600118,0.1198347070884339,0.0427859114566018,-0.06111028257106303,-0.19040873166310635,0.011604755953355778,-0.02946159976689268,0.060026761330463405,-0.009747041581200025,0.06409361181062267,-0.04554334151916002,0.09792874984018171
Putamen_R,0.04852037415449476,-0.23050945919114024,-0.20398878199970585,0.40188871802036885,0.31880769832518246,0.11220165228733807,0.3272061901098664,0.2717450359167745,0.589631257229515,0.16750549088937217,0.48941069173768315,-0.003261190109346893,0.3363065847808613,0.3732043920884173,0.33924821111769815,0.3483402061440078,0.12115732597875226,0.2628727769852294,0.07766348966468539,0.6373967578171351,0.13957018187363404,0.2816987538106829,0.5675417324126566,0.048571088142866814,0.3209967427032023,0.4246508254332788,0.4719983851551153,-0.1946567803642629,0.41775675976752763,0.08045526332116978,-0.049888988952296605,1.0,0.4413979646074329,0.031104392188206688,0.34427599628265076,-0.18663608509871432,0.2473163599636088,0.42784139412281236,0.4175659941402278,0.22269652488401256,0.34929790240200514,-0.12399475552460355,0.4446121069438318,0.18760890791092721,0.48878272328285904,0.4127032189000925,0.28977244873519103,0.24294923045851288,0.474663411531015,0.2056340601358121,0.3768483614195512,0.22489307246977447,0.2220184438044176,0.48121890280745866,0.2480255268617856,0.23656373938021247,0.11114780571170357,0.006659865035031183,0.13941027041089163,0.026800270196174394,0.05452175131035961,0.23404378091616956,0.3058295901308052,0.5250977170969214,0.3789703234884764,0.40047354447241135,0.09410291202210404,0.2119436251581541,0.07478240377412106,0.3663457060328626,0.23200873897080396,0.3953604425118969,0.020729692288054373,0.31297276075763564,0.13728736568301297,0.4006520618168407,0.040205873516925505,0.06023825181526455,0.6622592167046292,0.22196048493220982,0.22527407182285036,0.09861056593311239,0.0021399441358667176,0.45506375888121225,-0.15242582684292177,0.182964075853103,0.3144256958190112,0.2909828917972435,-0.07543606289591749,0.3916085137734918,-0.16977563222747044,0.10850070133432849,0.20070978833158454,-0.1178587375306686,0.5374658694989124,0.21807718360321765,0.2006619037381296,0.3614541842445662,0.13057481615856742,0.025763322151958517,0.5837147203181248,0.2714847650694591,0.10511451498409237,0.22828439649021962,0.11531082663642284,0.10979999907673581,-0.028136852461659853,0.3303912471186293,0.2592597671390758,0.27599488226555235,0.11012340497389969,0.11729652267096342,0.05040561236445486,0.38822247936517085,0.12910525810372334,0.48477874362154855,0.2803253050785903,-0.014830721997973164,0.27666002417226115,-0.0276598752566574,0.31071660160458925,-0.07100183050852431,0.4774827667784255,0.48895172941011494,0.2737691307399982,-0.037045215819493736,0.7191551363179122,0.06674928910848787,0.039060539450040725,0.1774053872739692
Cingulate_Post_R,0.3320130845855603,0.017062855315127304,-0.046541065947666604,0.325980045611354,0.17093316675911346,0.2130578910663882,0.23553442127272847,0.3220275119353108,0.5788570587428973,0.46541830819116997,0.5697525573286398,0.019252345416256682,0.2879909135139274,0.1117901698015248,0.4714304939810938,0.45607294686202055,0.03057204388930189,0.44596989317096414,0.07636685108788632,0.5326143808268547,0.11690549303873769,0.4422823051867793,0.7600554868077573,0.08265642874850118,0.7150683239587609,0.5311395320360048,0.5426694986241967,-0.2089797175377055,0.6108477572474824,0.4570813328766948,-0.08684484781885723,0.4413979646074329,1.0,0.20490376897194124,0.05485556759288718,-0.03848000348874522,-0.05907711745132169,0.6108420276075678,0.5194119157088765,0.6704029964454296,0.3489838427581952,-0.11629436122529022,0.7731671873783795,0.2605506257000685,0.45040402767097915,0.20659278149880198,0.3869219702965557,-0.04807643077073261,0.7765548111562369,0.4447870267373557,0.47351611718961256,0.325484188455731,0.2527327590434783,0.5986890623838028,0.27747287164815976,0.08827848239557726,-0.030885284152675625,-0.13960497294837254,0.4418851717583944,-0.10017570666265428,-0.04910501770372741,0.3147704959532605,0.28095067042770644,0.6723980958728047,0.2541633271088954,0.40669391129941324,0.1673565864648701,0.15505516244784245,0.09079314790072161,0.4698509030283494,0.19986968964445273,0.42886607018938666,0.10047283666657822,0.39447363463149193,0.008747666909854438,0.7500818182073256,0.2811130921566128,0.28281238014476345,0.40176315219671344,0.32050398785934103,0.38296059905251517,0.17071460457085874,0.0555884703645246,0.6536760653541307,-0.1693523586708812,-0.011474759591363041,0.4307232148677987,0.12252317773327012,-0.02033609681564578,0.29434896567291824,0.03352609875212512,0.05074897464374112,0.06219104433398783,0.2843428980410074,0.5395257038343649,0.018445608846158566,0.6267801807108386,0.5966083674890292,0.008334038923736532,0.014310043836824786,0.7177509779096013,0.37727980924745985,0.28933791338877407,0.6733795221213664,-0.14696651788206327,0.1404385648783001,0.09698997526362715,0.7364344697104581,0.4658642992145481,0.582231752143676,0.58576787504699,0.06160476449688415,0.37246953931007426,0.14678247397838864,0.12389383790867835,0.7396898287459477,0.42476049483567496,0.14813415603065225,0.27553969143446194,0.1470448002346168,0.19683296428278982,-0.10866667806549467,0.7630907761331169,0.34050688005268337,0.022745000034664193,0.03316581052255392,0.4241499669500851,0.08483303476073341,0.2167824736245384,0.34531033320668747
ParaHippocampal_L,0.037065717693656006,0.1106426846044181,0.41996268633828043,-0.26200935795839775,0.45359491573578214,0.6203987465080903,0.017469346454020648,-0.24074776265127765,0.33070288394147196,-0.19210928476352765,0.21086192853797076,-0.5531746007165598,0.3935086180045398,-0.6040606254276244,0.27500968167894907,0.14276959778702109,0.5340990902424972,0.5631712741591088,0.6638169244927823,0.3987300874046422,-0.46731899070883604,0.26281410236332703,0.5318082506952162,0.6531761142254687,0.5086514989368526,0.5650948025275606,-0.15803642819799515,-0.5476929690300948,-0.14880813044062513,0.05978508523331884,-0.228384934262562,0.031104392188206688,0.20490376897194124,1.0,-0.42328079238143124,-0.32778591956775827,-0.103878098459118,-0.056516651584655624,-0.030144961686845616,0.0716041784983513,-0.2710905158498339,0.5001255229323484,0.52109036913352,-0.5775362518365471,-0.26866845456102173,0.5724496495006784,0.8141204833987131,0.21179814780662576,0.5103588408398523,-0.2986390273108437,0.4818595252203781,0.6904922553607912,-0.16828967919743384,0.6036906357401765,0.34264179478622786,-0.11126342736858277,0.11838269465993814,-0.4636054071505041,0.2398801342211327,-0.3399005368852791,0.01759774171241454,0.7121587760070666,0.5771655041537653,0.12212621671126997,-0.6254238994791065,0.04477178579454867,0.7087375859211793,-0.5216191488592196,0.6626927813606344,0.29452748466980055,0.5370214923798329,0.0060495346035402105,-0.42332695486435973,0.6613035980748038,0.3677749669057924,0.3227984127547759,-0.23002321582868124,-0.028041496724524356,-0.3158007393910944,-0.2974353533445742,0.41588138964572396,-0.5201562883386734,-0.17954217845112455,0.17734915867434123,0.383854741523702,-0.6884338508470106,0.2875137863985664,-0.041556680678876946,0.5842590448119628,0.5153091646710182,-0.33135884207327915,0.0055396141948100075,-0.21322505771709488,0.40711260394913135,0.3571065073441479,-0.2789430199413353,0.43500460214488174,0.267857507640573,0.4871424550509469,0.5106348156717951,0.523772700419093,0.40064131116259194,-0.3891584926373951,0.430810977468576,0.1232112535150572,0.4293617501038381,-0.2284238744465254,0.408926907845192,0.5055613179508284,0.15834856350203277,0.5597947959410221,0.5954732600209671,-0.17017844346133834,0.008323683986586944,0.6618615046902441,0.5732293940532498,0.5020310738229813,-0.4914320207503777,0.3172898159699126,-0.4997331807266923,0.058002009551393605,-0.058884339431577656,0.5030051569974421,-0.3439527641639126,0.18634631323912432,0.4035527518740263,0.051525841188641945,0.48673857602087806,0.6588782460040049,-0.26385305601733405
Temporal_Pole_Sup_R,-0.03392103611603555,0.1148372403895528,-0.0910475660414731,0.41506769474346455,-0.07255004767033615,-0.2451584991557379,0.29954768888271693,0.3662022757927083,0.21017147843173156,0.21439668023966946,-0.04508662446096203,0.24184825372186267,0.03126540732929008,0.7447799445620338,0.02585451922657693,0.02273457195106271,-0.06960144893523985,-0.052528898624197774,-0.2865619164364727,0.027089712429804885,0.33903476287018924,-0.2363318291253551,-0.09376352868446335,-0.252053545384262,-0.2759582538191115,-0.17089806835827992,0.3193671264044238,0.33560678603871913,0.3033778216315097,-0.1411260657202492,0.020205420953577708,0.34427599628265076,0.05485556759288718,-0.42328079238143124,1.0,-0.010602036695366529,-0.10468069634889539,0.2505876549674135,-0.019728010651001073,0.06853773997081433,0.17422764776690694,-0.1844582609965356,-0.22873829773700202,0.37869220528996,0.45762789894085065,-0.14808450221663755,-0.3076994914443314,0.10317196365523826,-0.1886666560379833,0.15442843271365542,0.0517132245248992,-0.4944974857460157,0.15618220953434434,-0.25514449002982575,0.18075087067701595,0.24164489025441982,0.3326097794195537,0.47028339674768094,-0.05278315755638439,0.32274321491309765,0.006104238943649669,-0.26531651101778586,-0.10200171096240558,0.15349487952321508,0.615594773596351,0.11569056952656494,-0.22188728529058513,0.5550069556414122,-0.19514340029991614,0.29051764370509225,-0.027624446396157253,0.05369085253182389,0.3870928109237949,-0.12399453260479465,0.2298532330652198,-0.05253761023233998,-0.03369973015189221,0.15022271824574387,0.7586836228671417,0.05050171238088348,-0.4087189528586223,0.25088801914907477,0.09228602919589338,0.4222557395167975,-0.4331844357495364,0.5158257835345619,-0.2140822227837051,0.22950260129576544,-0.336305340969314,-0.1414891446451742,0.21830575442612327,0.4248347601327582,0.6096112389492578,-0.36775490559822144,0.28185554961054365,0.4354530669022335,-0.21060072966178425,-0.03590096898820084,0.06594827975114408,-0.5767763390228674,-0.05522042270856073,-0.1622948664908476,0.15869744548705073,-0.24518026711367383,-0.16815121913381698,-0.0631508876511286,0.03968048940538151,-0.20847691480921135,-0.42506341534018,0.10886685159006339,-0.42404726196087644,-0.03662754711228542,-0.03273155308627461,0.3171744486917993,-0.15322724151125647,-0.21393067346527248,-0.20557370737479172,0.12625372218981423,-0.14232231897492884,0.3339036262502609,0.14267438155134343,0.15674422452073455,-0.1970102998111838,0.2996444565770835,0.5601258608991192,-0.12765511913729768,0.39126202071834654,0.08016300271906958,-0.5236157983386746,0.09388653825979018
Cerebellum_Crus2_L,0.6931674325460626,-0.03694788404964627,-0.35633572545761444,0.05439043463909895,-0.44682133737154756,-0.3597837505800249,-0.08449253761370062,-0.09517323042948918,-0.14557546404731175,0.44393373731414654,-0.1492225488244638,0.758652115928728,-0.3122086499812056,0.08035618082910677,-0.04573331769791525,0.3972902735865357,-0.26221941706445134,-0.2606211803300447,-0.4704753044730303,-0.34052872766209136,0.26288890665760756,0.24233074865495813,-0.25231156258038684,-0.40238171347717616,0.13785425644703697,-0.4182038551727828,0.21590504802495167,0.5231468877872633,0.09295272751336886,0.5029280332571184,0.26387711580413586,-0.18663608509871432,-0.03848000348874522,-0.32778591956775827,-0.010602036695366529,1.0,-0.08127582099171599,0.041431813108953816,0.2660747392249256,0.06404376559094152,0.17279724202564392,-0.2096109361596192,-0.03236167783182749,0.4523024422571533,-0.05974275512909854,-0.457358795736181,-0.39465567422713954,-0.4122784501376745,-0.21117877575292346,0.516574486888987,-0.009130847446361463,-0.15359170579644504,0.1363973382874571,-0.2599623074355407,-0.14955227340027905,-0.06040679652619759,-0.14875682350660835,0.0703678321388173,0.32411323970573536,0.15767296136897227,0.2358925819568596,-0.32961946294489425,-0.30572924467336554,-0.17115799581649024,0.15387858283678504,-0.11346953478519743,-0.2401138240093914,0.24781188416784125,-0.1971610661066489,0.11379057332662484,-0.40619379749847956,0.05938415317135221,0.42676798360355384,-0.20563398416777964,-0.257018213143815,-0.09165700113086639,0.5423142739493677,0.11633488580173579,-0.07737970839438278,0.42617411929399124,0.11164766783237777,0.4826519377991388,-0.2394837526453016,0.007272189194844981,-0.23388475966632868,0.08811464247206074,0.1090329210329173,-0.28033738464435093,-0.26982434046220977,-0.4617153122108286,0.02161970193205067,-0.1382098017976973,0.06163418493036695,0.4401716953555826,-0.13908654115297872,-0.06950800466360808,0.28218816289744175,-0.21974774424372973,-0.33577568124135604,-0.20479961683228753,-0.21937301045645644,-0.13339275654433455,0.577334636218327,0.23655037900225037,0.011658069473760671,-0.020865077350972278,0.8394866658630086,-0.07924380272601773,-0.00259663216612132,-0.1559039032717917,0.14668658986109234,-0.28033634626825643,0.5904065272992518,-0.09754862377127081,-0.4495080250788055,-0.3066048807630334,-0.11821101086715584,0.5372267875425814,-0.26991300155408643,0.20821059758824637,-0.1737954298715208,-0.027248250729706602,-0.07612658993072721,0.22334825034540082,-0.23253475743469368,-0.09061227759057369,-0.19109612989514072,-0.2811377072115908,-0.15069249416386382,0.5439052212379514
Thal_VA_L,-0.16807870466702104,0.039521056628128534,0.19268918282885583,0.16196558288224477,0.478467866557878,-0.017196171064719126,-0.11190117759629051,0.18993777695936276,-0.24849165089509562,-0.24391949897082518,0.04595852718123789,0.01826274144831113,0.09186025508756154,0.07701843475486954,-0.4677153449986952,-0.13780562854431216,0.13671309190084277,-0.17974945517716004,0.26772213424388314,0.1028474611750726,-0.05644047503334097,-0.3146792581362559,0.05975314487038214,0.27566880924702075,-0.031250700845487395,0.12028996747559838,0.05236573067574214,-0.15205389181064333,-0.20797615856573026,-0.33578054752055775,0.011363079831775902,0.2473163599636088,-0.05907711745132169,-0.103878098459118,-0.10468069634889539,-0.08127582099171599,1.0,0.08186728520649954,-0.06499095684396211,-0.16206151093152601,0.08879755656652202,-0.00898311506329602,-0.0555785107711193,-0.1496917893238677,0.045402522972236695,0.36356553204001446,0.07562279102464434,0.4208678525687835,0.07602506908691277,-0.21318454849352278,-0.2967604812484208,-0.18437930487811416,-0.17854280217348148,0.03514596059127616,-0.3315982126896017,0.31590611256859263,-0.14611934783793792,0.08876838081326167,-0.14354869080512248,0.3127368219992028,0.16106056030282936,-0.11274170912142917,0.04095356043237554,0.16853693525984834,0.11214240277243356,0.052017285958947425,-0.18299872742331344,-0.371609751338746,-0.19890325042381551,-0.2812545051207897,0.2880737991007242,0.029971782944949427,-0.015245170861496253,-0.20229327348678122,-0.20915743402569378,0.02205705768166781,-0.3035047189187522,0.0767658117247485,0.041216415220766224,-0.2123085836152933,-0.27957116191587733,-0.03621626085977094,-0.19328841581863762,-0.28242194720685465,0.3686274967277137,0.10586393077142651,-0.18387081068599567,0.12267498848089074,0.047389963416644476,0.2640642112498586,0.02815149557742169,-0.2550764219818117,0.15681736588664458,-0.24893611951641761,0.035392120833836534,0.32649264263572386,-0.15132188341720493,0.24110788452278728,0.17924606928873865,0.3911635836659766,-0.0661785289415814,-0.3806174585383374,-0.26574377062574456,-0.08214106962387419,0.19965324947241905,-0.2150867281402968,-0.17693378449135347,0.04325106213802995,-0.20446895547207095,-0.09512878176719658,-0.11529472689717171,-0.2017991576893265,-0.2900848433710041,-0.0792168087800888,0.08381034060246305,0.010177577390601033,-0.35748793573149273,-0.2320169513388421,0.3731049718480047,-0.3424557785437814,0.29073057998211127,0.07482197975918405,0.02064415106130335,0.1415185457678253,-0.03469072826976553,-0.1715409090862112,0.2833141346311328,-0.3168554787148103,-0.06405849167684569,-0.28816801445715245
Thal_VPL_L,0.3320365235673645,0.02905570921663615,-0.08769407871414801,0.6166043285538466,0.1194271416538,-0.17605957612012904,0.37904116026815665,0.4149642686080528,0.5373253460278902,0.5455726207021802,0.2700612199859903,0.16398890025797172,0.03577120964887975,0.30192164889706435,0.3735424541821676,0.48303545104370554,-0.1568974534546291,0.2783821141040695,-0.08447811338810526,0.2922191183796153,0.3541218584019319,0.3007798496049772,0.44505614669944027,-0.11439596406407386,0.4625279328277629,0.37203819366322993,0.524027757523556,-0.09795396884990176,0.6031409081971583,0.4282726839714437,0.0008196856647096572,0.42784139412281236,0.6108420276075678,-0.056516651584655624,0.2505876549674135,0.041431813108953816,0.08186728520649954,1.0,0.4943010270027551,0.6416896727015394,0.44329708021330216,-0.0898174988416617,0.40607587802638706,0.4538967959251041,0.529550155237298,0.030292635661068917,0.060158531511647274,-0.11814862403354812,0.3612403561756968,0.49858959211868825,0.2668832870493662,0.11846713511142103,0.16177038578222444,0.2713224486032552,0.1647441962212678,0.2845351167198001,-0.06782041611216409,-0.04641742294069272,0.42490359112039655,-0.09346908598857243,-0.07471136534195785,0.05868426572245421,0.04776254998516095,0.552919758598767,0.41298286214131186,0.48581416943116773,-0.019176281221622158,0.4277274268697237,-0.0027249891197439007,0.3739876212211213,-0.06104764611379052,0.41871122224404606,0.26741006196046563,0.14769293790565874,-0.14582262708827562,0.42484472327968476,0.38832947755937663,0.32970237244783035,0.490756496272344,0.4064952029071702,0.2960030022794677,0.3085325749684086,0.12977474420911697,0.47489187507588887,-0.04385032363573711,0.2644282916198436,0.44963685160841843,0.06246142727850749,-0.23856868010869786,0.11607114926875046,0.2942379507854152,0.1286834896831992,0.1553383078951878,0.1598353172384282,0.31528792706136066,0.10261493633565379,0.4488807890536447,0.5952345022970669,-0.008167069065624696,-0.13677035456300246,0.38120241447248016,0.2771623199268774,0.4116466736396136,0.4384879315916071,-0.31123616367085327,-0.10609754109103971,0.16042067066595977,0.34297293823023767,0.28523930973095496,0.529491321545258,0.22571513725617848,-0.10217040220519852,0.41214143796474156,0.008466847441805238,-0.0702493697121983,0.3580631312652295,0.31783167776451016,0.23514751076152207,0.36668598855731555,0.2485933394148825,0.03180671262944375,0.07305200843080858,0.46149171408130685,0.47847544370155887,0.025965404999425325,-0.22543604525005972,0.2570244019110885,-0.02119810782071273,0.1670767686290278,0.392427543684643
Calcarine_L,0.4906530752115607,-0.33663701260289297,-0.46647481628111903,0.2511909347513779,-0.19358795037819118,-0.22629684593463326,0.2838017339509416,0.07863511386085249,0.4615724441257993,0.5643498301471037,0.31227286741696986,0.3484122813194067,0.015096147399363165,0.1766812519988365,0.4271799426657783,0.5869777734419228,-0.35133421220831895,0.1414350980639294,-0.361372862553762,0.23299794947607033,0.3697012035604568,0.6384015038236093,0.3077551113161132,-0.35161538730750985,0.4852450653182076,0.28223214182550016,0.45169856622255855,0.017038741375033972,0.5486086753794709,0.6857490795491454,-0.031117807872924053,0.4175659941402278,0.5194119157088765,-0.030144961686845616,-0.019728010651001073,0.2660747392249256,-0.06499095684396211,0.4943010270027551,1.0,0.4955307903936784,0.7585107123204348,-0.23461289066334143,0.4159260769769542,0.6017453275260632,0.5226052542761426,-0.07259149027217818,-0.010784616123555243,-0.36937661943333033,0.28285512813828473,0.7633917721074047,0.19950812689660935,0.3351755992907063,0.24475272382497668,0.25564595210081,-0.07686436413797931,0.02589946899224485,-0.2188900902965133,-0.11277443485535411,0.4056906388973398,-0.16664822237490387,0.07338275928540203,-0.037665049977102356,0.028556560316539727,0.4870958366098651,0.33897429182707134,0.21706213302696997,-0.1034526570541805,0.45151798542789406,-0.07008503085659455,0.2166713670828013,-0.32490599546154186,0.6762177049048747,0.28667444036540823,0.10764492574463126,-0.22234655048057175,0.2595000703600311,0.7047591237950109,0.06751660823890082,0.22894830908911495,0.697109509964499,0.6437666444459179,0.47935482851632116,0.14556392277016628,0.24241878553092816,-0.22334626197843854,0.16781136293769985,0.6667683259809558,-0.023223498157423323,-0.3592216534967199,-0.04331935967266844,0.012910838691021918,-0.0511311968652366,-0.11255983663421891,0.28591554822344917,0.10993290450820156,-0.014896689147598658,0.5010800209635057,0.18908180292580723,-0.34512448422227354,-0.03799090999784604,0.3022981222396329,0.3936970932921413,0.7303770885888042,0.5555795022482226,-0.01263063227033281,0.06358107147813234,0.32761867206748224,0.24787147338368046,0.4353352765864302,0.21999940194712483,0.27929832787876235,-0.2828873773898767,0.7331023575700122,0.03865401442789066,-0.19881304922269039,0.2926332027227837,0.37516961387531617,0.48807269630909206,-0.039831562108061366,0.23442719492810374,-0.13877568771443669,-0.04399321728037579,0.5556288227527951,0.707510451702979,-0.30651827126668163,-0.10626337223084226,0.11611812478825964,-0.24361750482608316,0.16213778925365835,0.7441779625033794
