,Cingulate_Mid_R,Paracentral_Lobule_L,VTA_L,Frontal_Inf_Tri_L,Lingual_L,Cerebellum_10_R,Frontal_Sup_Medial_L,SN_pr_L,Fusiform_R,Cerebellum_6_R,SupraMarginal_L,Precuneus_R,Vermis_3,Calcarine_R,Thal_VPL_L,Cuneus_R,Frontal_Inf_Tri_R,Temporal_Sup_L,SupraMarginal_R,Raphe_D,Heschl_R,ACC_sup_L,Temporal_Pole_Sup_R,Thal_MGN_L,Cerebellum_9_L,Angular_R,Cerebellum_8_L,ACC_sup_R,Parietal_Sup_L,Thal_IL_R,Frontal_Sup_2_R,Temporal_Pole_Sup_L,Cerebellum_4_5_R,Vermis_7,Calcarine_L,Paracentral_Lobule_R,Frontal_Inf_Oper_R,Frontal_Sup_Medial_R,SN_pr_R,Temporal_Mid_L,Temporal_Sup_R,Parietal_Inf_L,Occipital_Inf_R,Precentral_L,OFCpost_R,Rectus_R,Occipital_Sup_R,Cerebellum_8_R,LC_L,Supp_Motor_Area_L,Vermis_1_2,Thal_PuI_L,Supp_Motor_Area_R,Hippocampus_R,Thal_VA_R,OFCmed_L,Thal_AV_L,Thal_MDm_L,Cerebellum_7b_L,Thal_IL_L,Caudate_R,Frontal_Med_Orb_L,SN_pc_R,Occipital_Inf_L,Occipital_Mid_L,Frontal_Sup_2_L,Postcentral_L,Thal_LP_R,Amygdala_R,Thal_VPL_R,Vermis_6,Thal_AV_R,ParaHippocampal_R,Parietal_Inf_R,SN_pc_L
SupraMarginal_L,0.4089376974838793,0.6306793344068384,0.03914450825683537,0.35527427372946735,0.37478111678191495,-0.056518266128436974,0.5676893210133148,0.26619963075701186,-0.05425649429567574,0.045075572996661276,1.0,0.6834259325686425,0.1674518419246431,0.2668668529343867,0.3007798496049772,0.537092417103923,-0.09327739549215151,0.6803475649460545,0.30638573967895694,-0.0867181884110051,0.04505643643626575,0.47328872206080697,-0.2363318291253551,0.3083134195685948,-0.4030508055956855,0.4799325291772137,0.007066681118854483,0.36592915932979725,0.6060584606026859,0.04299506579468214,0.4086340213733513,0.2791925899505894,-0.006211056339891525,0.05042405734705302,0.6384015038236093,0.6433094576726814,-0.2634112763872129,0.3707748039469191,-0.506418529308939,0.8187804144981152,-0.23806163488023543,0.783829111833703,-0.20098883203284765,0.4884800274734882,-0.20969874011093392,-0.22425655183167967,0.5604468313190533,-0.2094527473982083,-0.16424168300634726,0.5798558909929561,0.28755863500913975,0.5858453177303911,0.4417936896477756,-0.18615680761240258,0.1399787149772247,-0.05018503717377234,-0.061153393092424756,-0.09743621648226286,0.30080172850535913,0.24614682305304306,0.22099094655602586,-0.264896054225094,-0.09506807095129383,-0.0733696020868649,0.6492441896805731,0.5238005458947875,0.7409379779476565,0.16506127437543527,0.24515074748651342,0.2561532454222812,0.18724521707470654,0.20032095148718687,-0.19241402601407065,0.4743462635484363,-0.0327715196273698
Precuneus_R,0.5490900929231181,0.7660825919469044,0.14180272502283806,0.4530461710307314,0.2534418908257654,0.052079761827583435,0.5694266015756342,0.39616024530103483,-0.1438611327360489,-0.17526573116176342,0.6834259325686425,1.0,0.16526965636928292,0.16207404186039537,0.4384879315916071,0.3437665569190369,0.19071307741797405,0.6463700715412657,0.4201871624168872,0.02268070891841594,0.0885769801892035,0.4954877296456649,-0.24518026711367383,0.13998021303399164,-0.33065432971869424,0.5234509292577755,0.2693888238445979,0.410186747573948,0.6608694513434415,-0.009227932093842331,0.47363151703110246,0.41288346578941654,0.09688995844735776,-0.16442434422885205,0.5555795022482226,0.8661103330559325,0.06799971630532471,0.5445461993620999,-0.1347555982701302,0.6707793084169634,-0.3320519568267802,0.6778105543196149,-0.3679930108654831,0.6045726303249639,-0.07056030888366674,-0.16054940566999013,0.4889377026186019,0.014051592594354125,0.04158078581395453,0.6398937568298878,0.4478814932592638,0.5083538001884111,0.6306247999177493,0.10275199366803153,0.33250724918836516,-0.040944079925447734,0.09391769751996416,0.17220016019957834,0.269758870334555,0.23855632033698387,0.31099181685980565,-0.20286232912626073,0.12716443824446047,-0.24034765697853244,0.38962753422488794,0.5960304599745727,0.7763812168590155,0.28311834159834487,-0.049687521107224554,0.35675777034378514,0.0030876470436210523,0.24695166688203288,0.14986712915320174,0.6445252396778279,0.13868965991894602
Vermis_3,0.11767711321504835,0.1394452569064635,-0.2473675811730463,-0.23850374953462986,0.6137600179569381,0.009512606955665845,-0.006616029531440708,-0.009099142350095932,0.7479420706615372,0.6241543393492203,0.1674518419246431,0.16526965636928292,1.0,0.6456437206639445,0.529550155237298,0.47776606808490457,0.2175312271830443,-0.11550990770172859,0.5015934105126827,0.38714886166379353,0.4709606716310258,0.12572150013320482,0.45762789894085065,0.5057943980277876,0.16240246230341307,0.4710518542154023,-0.20885808360163305,0.2792523045784846,0.10470547824404147,0.2727489772413737,0.0218625497919232,-0.2949474400148601,0.3584782271462597,0.29033278476894037,0.5226052542761426,0.14452228988469454,0.19491089588058333,0.10719368897350429,-0.25772405264570275,0.09201088012662675,0.6137497667633082,0.3295958988735641,0.4843808656928901,0.17142583423132177,-0.027542901003280836,-0.08764538764275363,0.5089026613457821,0.24347289652264587,0.14448537725352034,0.18512129585351306,0.5972863364650659,0.2546425057423995,0.2062449100488828,-0.011884034749210277,-0.3679499572698972,-0.1593663671289178,-0.32869054433326594,-0.3916482654885267,0.03837502039389401,0.3262416535987452,0.01966832664075179,0.11778345093186715,0.1739721609581982,0.11405472192847071,0.3462508978239853,-0.06326135870736029,0.17704972807034658,0.21728838125103783,0.555353747139357,0.19684338088460243,0.4751665398842797,-0.3812901470082496,-0.13473566280543411,0.18998269569091952,-0.21802385207049643
Calcarine_R,0.033157231898719546,0.05681555474963346,-0.4068299673099056,-0.4571921925575942,0.8605802742773788,-0.05061110517342073,-0.24744745124730458,-0.22776274130156665,0.6485348428802897,0.7087988022964433,0.2668668529343867,0.16207404186039537,0.6456437206639445,1.0,0.44329708021330216,0.6665724655532431,-0.029914593265027628,-0.1051164019596227,0.4133703536294009,0.1868466388090404,0.4405756337201554,-0.12415321370014562,0.17422764776690694,0.5269169206820494,0.29680684099317983,0.42428522361395654,-0.4022002634947615,0.03668855503217247,0.2077065475128951,0.2983584707646632,-0.19160616391899482,-0.46448038884916065,0.20377784922711534,0.27163626099170984,0.7585107123204348,0.11690205461623039,-0.058574470834969784,-0.13738125480274874,-0.35532376920034786,0.2744497576776404,0.5654499522321266,0.2967309782960543,0.5799358851518297,0.021905175705731323,-0.36698044255604656,-0.19336224088411386,0.6522932184149091,-0.12654133589376998,0.09719006710482034,-0.022946140206892507,0.4089157884273276,0.19974770976511916,0.033954063215619536,-0.10594442589580194,-0.28998000195834533,-0.022813126779187003,-0.26220292391093997,-0.5357135087744685,0.2019110287660818,0.17013942302289561,-0.2350559966497952,0.21943594120827536,-0.15507769723123097,0.15832399445114612,0.6032505420954564,-0.21013075290045832,0.1895833465863732,0.07180888204086758,0.49402254421770564,0.03147651774145247,0.7381725483093646,-0.45451332000857814,-0.38877232331395634,0.20957786625886385,-0.25783870312875146
Thal_VPL_L,0.34297293823023767,0.40607587802638706,-0.0898174988416617,0.05868426572245421,0.41871122224404606,0.0008196856647096572,0.2668832870493662,0.04776254998516095,0.41298286214131186,0.34344959800742914,0.3007798496049772,0.4384879315916071,0.529550155237298,0.44329708021330216,1.0,0.4116466736396136,0.1893975952605891,0.11846713511142103,0.524027757523556,0.4149642686080528,0.6166043285538466,0.40661867336522584,0.2505876549674135,0.39650300884881423,-0.09346908598857243,0.5455726207021802,-0.0702493697121983,0.47489187507588887,0.3320365235673645,0.16177038578222444,0.25988782594395865,-0.0027249891197439007,0.20363838355895633,0.12977474420911697,0.4943010270027551,0.4625279328277629,0.12849930211953256,0.3739876212211213,-0.2727653228344962,0.2960030022794677,0.30192164889706435,0.48303545104370554,0.2644282916198436,0.3580631312652295,0.025965404999425325,-0.33064453010376277,0.49858959211868825,0.1553383078951878,0.2845351167198001,0.38120241447248016,0.552919758598767,0.40704600872380525,0.44505614669944027,-0.03915729919991072,-0.13677035456300246,-0.31123616367085327,-0.04385032363573711,-0.08447811338810526,0.16042067066595977,0.48581416943116773,0.08012814192105246,0.07305200843080858,0.03180671262944375,-0.09795396884990176,0.38832947755937663,0.16593878471254928,0.35185932849573487,0.1872604097866498,0.4277274268697237,0.2922191183796153,0.3085325749684086,-0.2283884201598664,-0.06104764611379052,0.42490359112039655,-0.17605957612012904
Cuneus_R,-0.0035845532089695603,0.1124766357708034,-0.3775583937093158,-0.4446319359290397,0.5362647997355449,0.12810779559323915,-0.00883843630384012,-0.3141463468893036,0.5235022367482889,0.6771996711680993,0.537092417103923,0.3437665569190369,0.47776606808490457,0.6665724655532431,0.4116466736396136,1.0,-0.13936888713574985,-0.029414544356610214,0.5146441493209923,0.11051568767148374,0.30936220649322715,0.07705804097145154,0.15869744548705073,0.6088189366658258,-0.042599504771699215,0.7706386012380131,-0.5531073113804069,0.19995255709632387,0.6358300577096817,0.23979375860862637,-0.03786006016712147,-0.31651273194342416,-0.3386972020818946,0.23692264298396318,0.7303770885888042,0.22051018559677152,-0.39499394057559284,0.15101129971562158,-0.6651708271704856,0.4360000218782137,0.37336749976322164,0.5511824489551618,0.4065773317950877,-0.1312675668352184,-0.40205877109370236,-0.34779617370716853,0.9330466846223299,-0.0678083497652139,-0.0968046662212117,-0.03576300347427826,0.1969907290064883,0.13207721016412208,-0.07700462996581225,-0.5485489169317074,-0.4381411360096927,-0.23638646835207536,-0.42625447606591166,-0.7687896816456542,0.5361512525203493,0.07506284495088944,-0.3931788673789728,0.01201530377993683,-0.3093230344727241,0.3941494993158619,0.9311049870992046,0.03160077049134694,0.2696595266225563,-0.24069671060398384,0.7532529845258084,-0.22129976538414298,0.7331235343135282,-0.48441892867487146,-0.6936346014151766,0.4368546641139008,-0.5222458302295708
Frontal_Inf_Tri_R,0.243388183830646,0.32729260304068825,0.08642430949244445,0.22196243626332945,0.044298228328922384,-0.009863105808664032,0.35371668718690163,0.3657659388629098,0.2247347517768547,0.03420147346537966,-0.09327739549215151,0.19071307741797405,0.2175312271830443,-0.029914593265027628,0.1893975952605891,-0.13936888713574985,1.0,-0.07962535782536571,0.4974221066666185,0.2890625397642011,0.29683147984570074,0.3823163902696726,0.5132984018097666,-0.16651698164664788,0.21878489333129786,0.0874808524336499,0.24522694479186832,0.5063236444867893,0.11102177067132414,0.15103454620005263,0.5065240971651515,0.13092615334376156,0.4213059236776518,-0.19068207175448113,0.0005338655852166768,0.257643841856628,0.8462985722619109,0.5531254484890333,0.3696183487940916,-0.22732090966676993,0.3635207815019563,0.16181709487182983,0.027656225988161493,0.28450726102763174,0.6032468720031234,0.21445058646461906,-0.007884989124261312,0.4767357201147605,0.19508263487997135,0.4076218897858331,0.2655209395630415,0.257913172468835,0.4545290535888528,0.4923387029716344,-0.0993475530760673,0.10072424343470757,-0.21556487637244226,0.2400091885306624,0.07840949225436723,0.2575683384219834,0.4940230840779073,0.06081560616176663,0.39546981436121725,0.0571716664993755,-0.28982105772576466,0.2501073723533564,0.2605283128338304,0.4884620866402311,-0.028344908894895614,0.4390569051679901,-0.07130274924769757,-0.10045685011430783,0.5118440199786369,0.16825553292349424,0.1869533854260059
Temporal_Sup_L,0.43306088740044496,0.665823209713432,0.2852903977636647,0.7829251985563646,0.07313348096883027,-0.07961054112781372,0.6160056651695757,0.46805607625932627,-0.5377862066602989,-0.5133156415763104,0.6803475649460545,0.6463700715412657,-0.11550990770172859,-0.1051164019596227,0.11846713511142103,-0.029414544356610214,-0.07962535782536571,1.0,0.00779678077435249,-0.17432131247156094,-0.16092383299515256,0.4707806945048316,-0.4944974857460157,0.06377737030717072,-0.6185621543506282,0.0843998187152563,0.524209256411243,0.23679563926702676,0.2271016419852794,-0.173057561788224,0.4477766214200117,0.7307867062067022,0.22226026643420127,-0.09810030211030481,0.3351755992907063,0.6593063376013459,-0.10935156302706334,0.38607838472265743,-0.20119289812095353,0.8405740145521854,-0.6634747079337265,0.4430944741976937,-0.6152142063915814,0.6831773783409988,-0.0644154374004361,-0.10065060024379731,0.060289026697375625,-0.2845067319419424,-0.0015425580607739363,0.6816902484054638,0.2566870126434623,0.5124601440818215,0.6047608152357777,0.10131093135662686,0.5247549610505223,0.025352900502421033,0.24968980503790128,0.42866817533006546,0.024230462224456236,0.16281188765270416,0.4941946301236002,-0.31497363516857185,-0.015335912874358102,-0.5514918079454965,0.14966009882307507,0.6960004732608511,0.6366418224093858,0.3381049704231506,-0.21995166255333265,0.4118334239371446,-0.3439256357525939,0.5729960351411965,0.1945955318133818,0.34311243414083203,0.3333034153672458
SupraMarginal_R,0.32754805582159036,0.4423404195608841,-0.23080627571386175,-0.1269923461740864,0.4592540847002263,0.1612671878502456,0.2661063648012809,0.07813191218066644,0.5114493727048197,0.4413758396318853,0.30638573967895694,0.4201871624168872,0.5015934105126827,0.4133703536294009,0.524027757523556,0.5146441493209923,0.4974221066666185,0.00779678077435249,1.0,0.37568461811456855,0.49237205638167714,0.40532219095016336,0.3193671264044238,0.3449120950655697,0.09010680917821115,0.6945196731818625,-0.10580543558497839,0.5555703680280937,0.4543795783643382,0.25960498141441385,0.3230238441886798,-0.08296513107879402,0.15879899714142534,-0.013500990164454853,0.45169856622255855,0.4395850049591039,0.35496993759111134,0.4986772260405496,-0.14213487200983296,0.2142883151407467,0.48785413370450725,0.49445932783909097,0.29835345473965913,0.24835330534474737,0.07786790392682316,-0.18759776298171998,0.6061613672698426,0.18032259065559259,0.16707100156396665,0.35328412358021144,0.4799297291638395,0.42404472380894415,0.4252779206168302,0.01897118091149199,-0.24933329677866378,-0.06711640273331194,-0.4396447814221474,-0.3140899960237132,0.26926997988149964,0.31022728593409205,0.14720948058787725,0.0018479570982091317,0.11844811711641445,0.145467611918248,0.42565432515253115,0.20832611652809319,0.3593012376288871,0.21868449414408964,0.42281657034562514,0.2900324407609054,0.4181390244679226,-0.37855968267634954,-0.07347190054182084,0.5948466475759836,-0.2001695720664532
Raphe_D,0.31082379314441516,0.10845900165244861,-0.13706075215707983,-0.0785715506280229,0.12361587381492856,0.04872224810882816,0.04889175945759067,-0.04387169467559984,0.4412460729426075,0.35099220381756496,-0.0867181884110051,0.02268070891841594,0.38714886166379353,0.1868466388090404,0.4149642686080528,0.11051568767148374,0.2890625397642011,-0.17432131247156094,0.37568461811456855,1.0,0.592947006048121,0.24532398397148053,0.3662022757927083,0.136492971617093,0.12393003695539677,0.23092291519162847,-0.046116098819258045,0.3740715341746393,0.034145867371868296,-0.116158367635107,0.06765254718521822,-0.14286090486081127,0.1821884503697414,0.07131310351373256,0.07863511386085249,0.08687245024969548,0.29162710246416207,0.19441253621803387,0.011834558533392344,-0.14769761856593835,0.3702502201980694,0.13360555770421223,0.3476765142712952,0.19709801813834021,0.059622500615564254,-0.07647904021169352,0.14124080377080214,0.3072309271288085,0.2970965278848056,0.17881662750545455,0.20707331938354773,0.17995872553657957,0.23185718492208715,-0.07902422823347757,-0.2269787440448544,-0.24971170018173808,-0.10630568475096318,-0.05461047334231878,-0.041772172029693626,0.32645141912982545,0.08253809027908358,-0.04173727227166166,0.11036284739383988,-0.02868218944774738,0.033450673279428765,-0.03948261649965752,0.10416709421411653,0.02134874598773073,0.2771708852965628,0.11922875286383718,0.22133370087844662,-0.29903171472198214,0.048369677307710586,0.2036422460901455,-0.23484412242587197
Heschl_R,0.17746995405106566,0.08595728361331371,-0.17293934103893796,-0.18415945176753523,0.3678981726953721,0.013193423308382083,-0.020438681128672833,-0.10260914519612874,0.5606446586628213,0.5132201149681075,0.04505643643626575,0.0885769801892035,0.4709606716310258,0.4405756337201554,0.6166043285538466,0.30936220649322715,0.29683147984570074,-0.16092383299515256,0.49237205638167714,0.592947006048121,1.0,0.1984516752170664,0.41506769474346455,0.24838787763911344,0.19181929688638313,0.30935511825920486,-0.16742899236946693,0.34183898561014653,0.13395604159828856,0.029352665277208204,0.12983858933319115,-0.25089409600995094,0.18467216978927237,0.24944693961371378,0.2511909347513779,0.14658902851699934,0.2473547142384083,0.18100681052083012,-0.14748875576761433,-0.031242457087877616,0.5538746885648709,0.31379357542937214,0.4327205103132787,0.11927696609739727,0.041462944580674455,-0.15846308363643746,0.29978767073342405,0.19675205779721555,0.37078082560328013,0.15877865907969996,0.2620296090423794,0.10782310600754565,0.2271975123288144,-0.17758903774865553,-0.29075877396236227,-0.29007725222446135,-0.08960214851793967,-0.2076368883624014,0.1744672387361123,0.35708876731152805,-0.0861028561391574,0.18417407481236556,0.011187929636163727,-0.0006866713849747415,0.2444567352553732,-0.11292161887229016,0.12372264232454501,0.025433365420830873,0.4413744868516923,0.01692543446124279,0.43053630228140727,-0.4305990222244482,-0.14699421372097568,0.29703594740715583,-0.22698550601694265
ACC_sup_L,0.683809559911682,0.7210080850735743,0.1328001166442936,0.6033045928456188,0.026875422575199894,0.01657093418662198,0.8491677868115936,0.4211290681253571,-0.051825425341184304,-0.132182117460016,0.47328872206080697,0.4954877296456649,0.12572150013320482,-0.12415321370014562,0.40661867336522584,0.07705804097145154,0.3823163902696726,0.4707806945048316,0.40532219095016336,0.24532398397148053,0.1984516752170664,1.0,0.209405027885672,0.2116481324319768,-0.29452080519162865,0.3271268832066834,0.32607309001658086,0.9334621986487361,0.35360277299208137,0.11182578945359226,0.803019481928163,0.512738128973532,0.2797988773420454,-0.1083434159797853,0.2037578702600365,0.6227163682244831,0.29762684311499144,0.7914655636661221,-0.11596511102084396,0.37974066095062753,-0.08335457510551493,0.5324234913638548,-0.2528454013236999,0.6832703478391741,0.4385050128274476,0.06230824021493808,0.16183137499421046,0.1625762261673942,0.09197925980343702,0.7975475792217079,0.3997599851698734,0.5820355650012659,0.7202465248532809,0.13184593529985833,0.005072915303459529,-0.07492512356985347,-0.09362346253916505,0.24324010658228618,0.0800196668875565,0.3280985258214998,0.5376757925598058,-0.21168370619074234,0.099035591817243,-0.22400091595227942,0.12837865726921985,0.7222926390851272,0.5453881516087772,0.39080591592669034,0.17624537298075688,0.5046687875794105,-0.15429302893754548,0.14494713371176138,0.29878966539613244,0.5182013627129871,0.2602843210378163
Temporal_Pole_Sup_R,-0.20847691480921135,-0.22873829773700202,-0.1844582609965356,-0.26531651101778586,0.05369085253182389,0.020205420953577708,0.0517132245248992,-0.10200171096240558,0.615594773596351,0.49060315013380457,-0.2363318291253551,-0.24518026711367383,0.45762789894085065,0.17422764776690694,0.2505876549674135,0.15869744548705073,0.5132984018097666,-0.4944974857460157,0.3193671264044238,0.3662022757927083,0.41506769474346455,0.209405027885672,1.0,0.262234230328493,0.32274321491309765,0.21439668023966946,-0.15322724151125647,0.4222557395167975,-0.03392103611603555,0.15618220953434434,0.22018714881154505,-0.19514340029991614,0.15044099274145786,0.09228602919589338,-0.019728010651001073,-0.2759582538191115,0.3466926703270695,0.29051764370509225,-0.03094885660223956,-0.4087189528586223,0.7447799445620338,0.02273457195106271,0.5158257835345619,-0.21393067346527248,0.5601258608991192,0.0705889508324077,0.15442843271365542,0.6096112389492578,0.24164489025441982,-0.05522042270856073,0.15349487952321508,-0.13605616820808916,-0.09376352868446335,-0.01588174604253979,-0.5767763390228674,-0.16815121913381698,-0.4331844357495364,-0.2865619164364727,0.03968048940538151,0.11569056952656494,-0.029158025354507375,0.15674422452073455,0.14267438155134343,0.33560678603871913,-0.03369973015189221,-0.09524487431374833,-0.2418080949908301,0.07571261364947314,0.5550069556414122,0.027089712429804885,0.25088801914907477,-0.4960299130652293,-0.027624446396157253,-0.05278315755638439,-0.2451584991557379
Thal_MGN_L,0.007829861134032081,0.11536658211711923,-0.5888428575290124,-0.16658508669878713,0.4401144725097607,0.055885430565079997,0.09716696656961991,-0.33144220148742637,0.4604993830229811,0.4884331679655247,0.3083134195685948,0.13998021303399164,0.5057943980277876,0.5269169206820494,0.39650300884881423,0.6088189366658258,-0.16651698164664788,0.06377737030717072,0.3449120950655697,0.136492971617093,0.24838787763911344,0.2116481324319768,0.262234230328493,1.0,-0.12246085754360828,0.5250066142181917,-0.2936971584492163,0.30213167554052833,0.180910682058094,0.23536763042917752,0.048721201030496986,-0.15058965327052973,0.010467550557443188,0.21267165294931709,0.5144890878841746,0.11461201018652767,-0.25064526923822333,0.17275898914954743,-0.5204591788909765,0.3594587769755651,0.34554046825612833,0.29133794904625915,0.36579781655377575,0.04586582499063787,-0.15752665431081128,-0.1903978121920484,0.5635364400314327,-0.0010918856144209628,0.08098631931819399,0.06630671105579385,0.41571981026482346,0.10527999005385279,0.04470515249405351,-0.269423235188957,-0.3792517534808758,-0.2065124245108759,-0.44576919055262737,-0.5245123977569863,0.28150875083078625,0.12227220714683304,-0.1637960421763931,-0.02437500759327424,-0.25001231342546754,0.07700386195672008,0.5511803194868893,0.10116572046190525,0.09836545783218063,0.08373954277338867,0.6667875664528671,0.08038123026787133,0.44356274452191957,-0.39063162459961137,-0.48797613187025807,0.2690240715300439,-0.3131757815672017
Cerebellum_9_L,-0.13686917337554777,-0.3499109952373391,-0.214710445969822,-0.51842310347453,0.25832048532149343,0.05079502393915928,-0.41674141814626,-0.16205457549042143,0.4683895521716333,0.4282786586037266,-0.4030508055956855,-0.33065432971869424,0.16240246230341307,0.29680684099317983,-0.09346908598857243,-0.042599504771699215,0.21878489333129786,-0.6185621543506282,0.09010680917821115,0.12393003695539677,0.19181929688638313,-0.29452080519162865,0.32274321491309765,-0.12246085754360828,1.0,-0.12136893937475594,-0.2193864002690839,-0.105876256567477,-0.10740740550896045,0.18421688153837523,-0.25635340945089874,-0.4869561310909194,0.12059718061811305,-0.15825194209799162,-0.16664822237490387,-0.3295306011932225,0.3195034787328835,-0.30743465540911513,0.2935886008095441,-0.5393143908295591,0.5211129800887092,-0.2046364925638892,0.48812454733652066,-0.31751296500768766,0.05586401763727976,0.26078395099842344,-0.05592828796223469,0.21229023038745037,0.1102869482585295,-0.34682949271928504,-0.05498680450024682,-0.1866507650091882,-0.29592157686745285,0.19811159424113337,-0.3002437911338713,0.19059089195284487,-0.1343321384102981,-0.21057355397694802,-0.01585016352388123,-0.030862678720162722,-0.21489515465594886,0.3405704566502008,0.12294890970735131,0.35490392122641545,-0.12740281244069646,-0.46252561678168375,-0.2754690815726515,-0.12146251675792402,-0.048172285859488025,-0.1546263602799395,0.42629934423109794,-0.3878590069448444,0.10778189831320745,-0.13421935492766993,-0.016276789225832877
Angular_R,0.16290521170883895,0.3560017380730379,-0.1900545748916229,-0.19597411200165338,0.4310093114828277,0.16991258435847767,0.23897185938357138,-0.09354716488204054,0.43255956893383646,0.4713813522794062,0.4799325291772137,0.5234509292577755,0.4710518542154023,0.42428522361395654,0.5455726207021802,0.7706386012380131,0.0874808524336499,0.0843998187152563,0.6945196731818625,0.23092291519162847,0.30935511825920486,0.3271268832066834,0.21439668023966946,0.5250066142181917,-0.12136893937475594,1.0,-0.28734521054996254,0.41201911931323715,0.7119788645290723,0.23991618558292846,0.21280290120017298,-0.06810478577746523,-0.15956065070204098,0.08902746738925797,0.5643498301471037,0.4617530872016054,-0.11609302685484203,0.43104242852665864,-0.5145824811162889,0.45144888945933775,0.2859424349736873,0.5941576450486367,0.24974669579563666,0.10624820858172992,-0.1650986652617158,-0.276558591549972,0.8452743639083434,0.10385525215218022,-0.05055255943427199,0.18386210145280774,0.35109687822200086,0.24907207241030668,0.19056277946455946,-0.2951562825771133,-0.34023326067847776,-0.2853805579871318,-0.3679579542181893,-0.5490698146791289,0.4657809600311682,0.21698981763166147,-0.12825099490824773,-0.10175545242873434,-0.13132960499677793,0.2882485731970302,0.7337937282366045,0.24006884125472472,0.37206847234952534,-0.04751001909157741,0.6056453146064112,0.04346479289924603,0.5212015351340266,-0.36917027223978705,-0.34489464417052296,0.6758482428782381,-0.3517400101510159
Cerebellum_8_L,0.26566361458742277,0.36109264654529366,0.38289840467107883,0.7094998516451558,-0.2664193102946583,-0.05228532221870601,0.41360635328137274,0.5339797013601814,-0.5184310506581904,-0.6495841494466975,0.007066681118854483,0.2693888238445979,-0.20885808360163305,-0.4022002634947615,-0.0702493697121983,-0.5531073113804069,0.24522694479186832,0.524209256411243,-0.10580543558497839,-0.046116098819258045,-0.16742899236946693,0.32607309001658086,-0.15322724151125647,-0.2936971584492163,-0.2193864002690839,-0.28734521054996254,1.0,0.17186585575200333,-0.20734872633337698,-0.2359369713662103,0.3915788708343975,0.7050265697085337,0.3682344064999092,-0.2629053393361122,-0.19881304922269039,0.2905689739739706,0.3028668279330179,0.3077622968163563,0.345272567986125,0.16151268825854187,-0.4637393801487306,-0.04504340078955482,-0.5435631567600322,0.47482643637105365,0.38074451905578377,0.19105912215537155,-0.445751032332438,0.13664747127766466,0.1607826759103607,0.463494767389851,0.15451685817602312,0.24724823683324323,0.44320605928245993,0.4538293159514142,0.5047598746890305,0.210117064116389,0.2994985708272664,0.6984582535663088,-0.25747469258969086,0.03491479297641941,0.51902364920442,-0.0776693116996562,0.27737214485738454,-0.5182384607135638,-0.48440698231672336,0.4361894132798146,0.21489787222843645,0.3567187708600485,-0.4903858332645089,0.42353559216832787,-0.5934023439203456,0.5400692593775325,0.5629806690514046,0.07426114532727862,0.4990081310948353
ACC_sup_R,0.6171933077853405,0.631480868830148,-0.007820762646684033,0.3748271193004241,0.12878154910357023,0.035102251518903504,0.7464807298537284,0.3167883617326265,0.18739807369583714,0.09311577052302042,0.36592915932979725,0.410186747573948,0.2792523045784846,0.03668855503217247,0.47489187507588887,0.19995255709632387,0.5063236444867893,0.23679563926702676,0.5555703680280937,0.3740715341746393,0.34183898561014653,0.9334621986487361,0.4222557395167975,0.30213167554052833,-0.105876256567477,0.41201911931323715,0.17186585575200333,1.0,0.36913437706235624,0.1749001790943646,0.7647797469624331,0.3007772607786193,0.28787570300545706,-0.05173875820801853,0.24241878553092816,0.5201289038759188,0.40314400928823957,0.8199257762571688,-0.13371782697892018,0.22666501941320685,0.20737361013605218,0.5284892778580378,-0.019714426233089617,0.5669199736513955,0.49012901978159845,0.07012935147028039,0.26410683429750603,0.23953924246386857,0.14670215878685672,0.70042524894573,0.420711527560167,0.5319347467966594,0.6572172722326171,0.09488866587895615,-0.21800706187883775,-0.10788427429470794,-0.2764602843227955,0.0795934905201232,0.13978954336419064,0.37807969575725237,0.43247953212322054,-0.07255794375971485,0.10477478366550745,-0.0765704152860965,0.18895683399094754,0.6036378515443187,0.46325242016436535,0.3708707271007924,0.3445980559908226,0.4427254298913121,0.03018666629510237,-0.0884648414438737,0.22127948500121006,0.5435433372942994,0.132957984137422
