,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L
Vermis_8,-0.22006502990934618,-0.37197292156547307,-0.30716784020642535,0.627156057614659,0.388927817485626,0.37535642622406645,0.3174998058862858,0.6138042418857588,0.43284131659617053,-0.4582725098243947,1.0,-0.2291908751600921,0.20258737814050803,-0.23304325869383935,0.35857047971624906,0.3065067216428792,-0.35340465937286997,-0.09864577798496335,-0.4553413898294752,-0.16132509408022422,0.1714080059689504,-0.5115808337500226,-0.42595868255261166,-0.10388880606973042,0.1400140473472252,-0.10985578380121466,-0.05644544757441566,-0.02483977819024222,-0.2736894347090729,0.2575830381514336,0.689930831994331,-0.06697877002266046,0.25400289983933455,-0.3429264718611318,-0.21206997181408266,-0.06567605607318051,-0.41639342411247043,-0.5040475866188069,-0.22455548554812924,-0.18836048649598575,-0.46448181920775905,-0.2581438065630267,-0.32905299273713773,-0.007674030886763341,0.1587408645841727,0.13519223535058758,0.16622246157262097,-0.23709286126945622,-0.005020137080887992,0.18485890790679302,-0.04601999772480945,-0.4434999274135771,-0.10944283689857114,-0.20507381445928563,-0.19270542677105576
Thal_AV_L,0.24268009867184298,0.5573036834071363,-0.031604225290462126,-0.5101855783212237,-0.08704346384384858,-0.08960214851793967,-0.4185194241558782,-0.3624403314014062,-0.39302922219157144,0.4430709934080168,-0.2291908751600921,1.0,-0.44576919055262737,0.10534997934813957,-0.4289184926879972,-0.5139904554217822,0.24968980503790128,-0.2764602843227955,0.5330595736672122,0.13444595021429095,-0.10630568475096318,0.19448516283889458,0.05142337888811968,0.04967382534201001,-0.06819344590217087,0.1526925393841805,-0.008778489485901408,-0.12797138192005755,0.01931398070860414,-0.4396447814221474,-0.4343715335383481,-0.10816927519033609,-0.3955845474051797,0.383854741523702,0.04339618200565113,0.03478644771012567,-0.03490445818322835,0.4988709030740391,0.32821786016390575,-0.03626241608532151,0.020084384969001685,0.41846662928226736,0.4174297218644033,-0.07902556767793568,-0.22067703659920226,-0.3218589163336302,0.3686274967277137,0.3307853737128812,-0.06840449603142845,-0.05220693844542865,-0.022453876724188332,-0.017805091112189163,0.2556020527676907,-0.1601661458849422,-0.2653435591614489
Thal_MGN_L,-0.33144220148742637,-0.36365618543502154,-0.15752665431081128,0.34554046825612833,-0.009038668054045181,0.24838787763911344,0.5885421512005985,0.36579781655377575,0.44684344631730155,-0.4762676197917625,0.20258737814050803,-0.44576919055262737,1.0,0.11461201018652767,0.6000907465962778,0.6667875664528671,0.06377737030717072,0.30213167554052833,-0.5245123977569863,0.04586582499063787,0.136492971617093,-0.32879067000355533,0.29272789117487097,0.09836545783218063,0.21267165294931709,-0.269423235188957,0.055885430565079997,0.180910682058094,0.1880355488136688,0.3449120950655697,0.44356274452191957,0.17620666770172438,0.5635364400314327,-0.24382854345889998,0.06630671105579385,-0.25001231342546754,-0.16463545545815653,-0.39063162459961137,-0.5488206100223623,-0.036537621219490474,0.10116572046190525,-0.44254877161353795,-0.012209875939798017,0.41571981026482346,0.017059444618018497,0.554970307804648,-0.2954512965832974,-0.3500795990897899,0.2690240715300439,0.12227220714683304,0.08038123026787133,0.09716696656961991,-0.3131757815672017,0.1344625006568695,0.5245587864849984
Paracentral_Lobule_R,0.4250395597719763,0.24848092651059842,-0.02575943489950974,-0.3091250678503322,-0.23898988451369846,0.14658902851699934,0.309010646346337,-0.39353792387233977,-0.09981419490699805,0.2513942292277551,-0.23304325869383935,0.10534997934813957,0.11461201018652767,1.0,0.0002947734064523442,-0.09812804604878965,0.6593063376013459,0.5201289038759188,0.25219594415689683,0.7671477353433492,0.08687245024969548,0.18954715011906442,0.6024845233411844,0.8779212124871825,-0.07329851564036081,0.2524960030081213,-0.040923428332735476,0.6063082995355203,0.8715715505347683,0.4395850049591039,-0.0630326490956817,0.5252946019292414,0.3650586587628427,0.5086514989368526,0.7495526651612272,0.0597101486131343,0.23996598152130416,0.2602648591121395,0.16833328785335872,0.5419371087233401,0.6320881907423822,0.28590939197113024,0.5582402118839248,0.5055092049249843,0.26074986024372165,0.39777215357221424,-0.031250700845487395,0.45964201834414603,0.6728324533999905,0.2965305223089671,0.4596664521248975,0.6218735464198549,0.24089891986331274,-0.09281460710666839,0.5090529577884946
Vermis_9,-0.5181303817409526,-0.4810461097012997,-0.49524261067434977,0.4116449557177385,0.10074889563330482,0.26699847938020077,0.7274796300369967,0.5129925271161223,0.5893385731335733,-0.6706545645704364,0.35857047971624906,-0.4289184926879972,0.6000907465962778,0.0002947734064523442,1.0,0.6915348153868989,-0.21639611985197116,0.07200253448121127,-0.7802290484808864,-0.2516514510882303,0.13707524560604625,-0.5966358901935952,-0.05844957206650905,0.04443836949601234,0.18582198437162736,-0.5261317187019428,0.17301320998624373,0.3425133567555548,0.04215194540214373,0.33860942743544137,0.7475500791371094,-0.06692119329233312,0.6890290689988386,-0.4914320207503777,-0.23995425670243695,-0.29781702159604334,-0.3897294472794357,-0.5532819242734046,-0.6924450381712686,-0.2851000855496101,-0.20462025376721127,-0.6880747169531213,-0.244077379535783,0.14830961138132862,-0.1644284877789074,0.700407964856282,-0.2320169513388421,-0.4720283801494791,0.2271787324760578,-0.18516735437557288,-0.29868649314301077,-0.19334420145515407,-0.5500208679883011,-0.14262625353354635,0.19289572345886496
Amygdala_R,-0.3612711743582329,-0.5768467794449962,-0.06356351793119366,0.6337873497301449,0.1031251944111382,0.4413744868516923,0.6947896599096984,0.5843124042361425,0.5948728507385667,-0.7441573895580026,0.3065067216428792,-0.5139904554217822,0.6667875664528671,-0.09812804604878965,0.6915348153868989,1.0,-0.21995166255333265,0.3445980559908226,-0.7395112623863832,-0.215266889704508,0.2771708852965628,-0.42452453271801605,0.12579140146366236,-0.06025146960760368,0.37530778283069255,-0.5684069344070369,0.05905044532198269,0.28247343817344284,0.03365544286497587,0.42281657034562514,0.6018735018737853,-0.03914168787276856,0.6563913943257101,-0.5216191488592196,-0.08842490641049541,-0.29369621811040125,-0.35576988795671577,-0.5807100048362145,-0.6776122796831472,-0.02733759126103311,-0.0543715656051243,-0.6272392898752609,-0.27634233975628575,0.16925399175232259,-0.04900675750952346,0.6009913037927668,-0.371609751338746,-0.4976501714409139,0.22256174108170063,0.11859091016015645,-0.1777483385693327,-0.003923693085306818,-0.5443178359116231,0.23030881118142166,0.4083744049010827
Temporal_Sup_L,0.46805607625932627,0.24397746569571313,-0.0644154374004361,-0.6634747079337265,-0.45630701189021916,-0.16092383299515256,0.08590920538666827,-0.6152142063915814,-0.1870372934075203,0.3348126175818154,-0.35340465937286997,0.24968980503790128,0.06377737030717072,0.6593063376013459,-0.21639611985197116,-0.21995166255333265,1.0,0.23679563926702676,0.42866817533006546,0.6831773783409988,-0.17432131247156094,0.290041055921961,0.8535442877508267,0.6366418224093858,-0.09810030211030481,0.10131093135662686,-0.07961054112781372,0.2271016419852794,0.611821366195999,0.00779678077435249,-0.3439256357525939,0.39557385833426156,0.060289026697375625,0.6904922553607912,0.6816902484054638,-0.015335912874358102,0.36254615049482175,0.5729960351411965,0.27586922049151924,0.34568426185556694,0.6960004732608511,0.1971699039840138,0.8177577595979019,0.2566870126434623,-0.00934046930458385,0.18249043197609202,-0.18437930487811416,0.49771821498971464,0.34311243414083203,0.16281188765270416,0.4118334239371446,0.6160056651695757,0.3333034153672458,-0.05506175719727848,0.5882171285980337
ACC_sup_R,0.3167883617326265,-0.04460627509410716,0.49012901978159845,0.20737361013605218,-0.04780597279472783,0.34183898561014653,0.24143991327476186,-0.019714426233089617,-0.04225282935595918,0.09540875589679142,-0.09864577798496335,-0.2764602843227955,0.30213167554052833,0.5201289038759188,0.07200253448121127,0.3445980559908226,0.23679563926702676,1.0,0.0795934905201232,0.5669199736513955,0.3740715341746393,0.24837667061774746,0.4958992289608586,0.46325242016436535,-0.05173875820801853,0.09488866587895615,0.035102251518903504,0.36913437706235624,0.5431591029720433,0.5555703680280937,0.03018666629510237,0.4933075990438616,0.26410683429750603,0.17734915867434123,0.70042524894573,0.10477478366550745,0.10229973035663105,-0.0884648414438737,0.0024562266959435607,0.6276338658880289,0.6036378515443187,0.08941789099885515,0.15177067999345176,0.420711527560167,0.4816925028125442,0.2530960117772863,-0.28242194720685465,0.17189724635039869,0.5435433372942994,0.37807969575725237,0.4427254298913121,0.7464807298537284,0.132957984137422,0.39150496412926644,0.6232654417623984
Thal_MDm_L,0.5690902670639305,0.7419747987143819,0.4120930863555241,-0.5646064810524181,-0.20890908236002967,-0.2076368883624014,-0.7162094345194608,-0.642957455439229,-0.6355255811289773,0.8952116160112572,-0.4553413898294752,0.5330595736672122,-0.5245123977569863,0.25219594415689683,-0.7802290484808864,-0.7395112623863832,0.42866817533006546,0.0795934905201232,1.0,0.5229210504056767,-0.05461047334231878,0.665307956917508,0.25243957934578826,0.19504400377270092,-0.2420729492864526,0.5643505572901252,-0.19908699595285687,-0.30856520423319395,0.11869614308929578,-0.3140899960237132,-0.754095444140279,0.28012368755613376,-0.6570352028088735,0.6638169244927823,0.4618858398016128,0.3471152265187494,0.3275800266904517,0.6830202389568427,0.6051751444003927,0.40726077235171865,0.3586809482791452,0.8047907012723596,0.46657147506005836,0.07393714243874994,0.226709077434859,-0.5977149193693236,0.26772213424388314,0.7023872425275366,-0.11994705324939192,0.10649487012338202,0.4141552015872309,0.3768366404226874,0.5333907289503125,0.08394552841561873,-0.04504642757969245
Precentral_L,0.5814339764689435,0.3231833306830833,0.12221105020748131,-0.2772638754935955,-0.17617745797971607,0.11927696609739727,-0.02774063266553424,-0.37556505404177987,-0.24563385201951146,0.4491524643607212,-0.16132509408022422,0.13444595021429095,0.04586582499063787,0.7671477353433492,-0.2516514510882303,-0.215266889704508,0.6831773783409988,0.5669199736513955,0.5229210504056767,1.0,0.19709801813834021,0.2954649347509358,0.6102684419319068,0.7628827515811998,-0.008157131993472315,0.4060297298324905,-0.18317528589983326,0.1262427460441861,0.5741898987906443,0.24835330534474737,-0.2410409171069389,0.658772660235493,0.014200328587535645,0.5732293940532498,0.9203524857469101,0.2637664945319664,0.23065557025978084,0.3843357556948277,0.3068935738985822,0.6467695633369156,0.5739762276383285,0.48828120893750293,0.5355611696568715,0.5596877682301666,0.44610910327711095,0.006305490181319971,0.010177577390601033,0.6358500155916937,0.3661046028403209,0.41232006864497145,0.6648593972872939,0.630103883726965,0.45360673249150113,0.00023005927806940343,0.5020633919597022
Raphe_D,-0.04387169467559984,0.11633840917389904,0.059622500615564254,0.3702502201980694,0.31140481726629393,0.592947006048121,0.07148706430986515,0.3476765142712952,0.18403142582123838,-0.02520827133813879,0.1714080059689504,-0.10630568475096318,0.136492971617093,0.08687245024969548,0.13707524560604625,0.2771708852965628,-0.17432131247156094,0.3740715341746393,-0.05461047334231878,0.19709801813834021,1.0,-0.16745839470404134,-0.008323741068243103,0.10416709421411653,0.07131310351373256,-0.07902422823347757,0.04872224810882816,0.034145867371868296,0.02385554605991919,0.37568461811456855,0.22133370087844662,0.1602241457352896,0.14124080377080214,-0.24074776265127765,0.17881662750545455,0.11036284739383988,-0.25564096888321003,-0.29903171472198214,-0.26062276290366,0.25371071844533927,-0.03948261649965752,0.09731814072574238,-0.0876783661997974,0.20707331938354773,0.2913215248876181,-0.016946607929124755,0.18993777695936276,0.009210359019445398,0.2036422460901455,0.32645141912982545,0.11922875286383718,0.04889175945759067,-0.23484412242587197,0.08729889219836333,0.11670929136575316
Frontal_Inf_Orb_2_R,0.41926095622895215,0.4303010879896068,0.7038932231850072,-0.3117376098485287,-0.40007915464014343,-0.18208291421256165,-0.5420989001493757,-0.5720125260304091,-0.5075554847564467,0.6818613934023624,-0.5115808337500226,0.19448516283889458,-0.32879067000355533,0.18954715011906442,-0.5966358901935952,-0.42452453271801605,0.290041055921961,0.24837667061774746,0.665307956917508,0.2954649347509358,-0.16745839470404134,1.0,0.2721154174235846,0.10688876053725033,-0.28604835578229737,0.5324130812065722,-0.07322077103225023,-0.14222182834396407,0.17346348383100046,-0.12939203264489652,-0.714616325562328,0.24295181203133082,-0.4981370075264104,0.49768304020569476,0.3688342562629508,0.2673931587740326,0.34692390776889726,0.47162253550761496,0.4689890868538891,0.4775208907460423,0.43592424767607146,0.5964727164417579,0.26062697064955737,0.09645214804053096,0.2876737056949353,-0.43433907456379395,0.02167948049085715,0.4567519766016813,-0.033644864219060364,0.009876298576230933,0.4646050192026874,0.5156880110360738,0.5091046599114196,0.23498130697064468,0.09576040508274623
Insula_L,0.3757389503354118,0.13485285139085335,0.09620247531192556,-0.4604195910900244,-0.4556484505816811,0.01961892473981098,0.24064019453417004,-0.47886122275719206,-0.05842007028905514,0.1642383956365662,-0.42595868255261166,0.05142337888811968,0.29272789117487097,0.6024845233411844,-0.05844957206650905,0.12579140146366236,0.8535442877508267,0.4958992289608586,0.25243957934578826,0.6102684419319068,-0.008323741068243103,0.2721154174235846,1.0,0.5170845308328387,0.0022484456919325893,-0.10465909999521872,-0.02637814123976573,0.2883009740533694,0.6688789620055462,0.19400410739597207,-0.28847400782317273,0.38671684981261345,0.21596182564116073,0.5020310738229813,0.684842035864299,-0.07796986838308832,0.30115697047375056,0.3869258943212375,0.0675589681916917,0.3901865666075783,0.7602009472415309,0.02929586360899454,0.7001198986358801,0.32787515250195254,0.02222653554404042,0.3447047333879085,-0.35748793573149273,0.31341626040159504,0.4434582486441762,0.22211294643285528,0.3922322130680476,0.7246435363407302,0.17124051335226054,0.1998916980742436,0.7941341970293514
Postcentral_L,0.41570035032725744,0.1574090484137802,-0.06024228552639348,-0.2342119441055477,-0.18549261758287888,0.12372264232454501,0.366619467686828,-0.30216685413429833,-0.046268715369060645,0.17307487924627324,-0.10388880606973042,0.04967382534201001,0.09836545783218063,0.8779212124871825,0.04443836949601234,-0.06025146960760368,0.6366418224093858,0.46325242016436535,0.19504400377270092,0.7628827515811998,0.10416709421411653,0.10688876053725033,0.5170845308328387,1.0,-0.04983552955842851,0.2490091243410279,-0.1113449867386298,0.6269246008727548,0.7391707776887066,0.3593012376288871,0.01492060322617509,0.5280540644364696,0.37925630095621327,0.44044235299944184,0.7573416863050072,0.09783337122378172,0.174871459844841,0.25817154800503656,0.10657069459460043,0.555403817057842,0.5645733317027212,0.22124208615973529,0.4310124859642892,0.44365351701559996,0.2672080185866198,0.41202297241572977,-0.006806588953868967,0.5144817694970053,0.5625274797636094,0.2965820853228845,0.4097793549347406,0.5755395094499657,0.21089022966666088,-0.1673080253500194,0.43558658096925534
