,Fusiform_L,Cingulate_Post_L,Cerebellum_9_L,OFCmed_L,Thal_PuI_L,Pallidum_L,Cingulate_Post_R,Thal_MGN_L,Caudate_R,Cerebellum_10_L,Temporal_Sup_R,Vermis_6,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_L,Lingual_L,OFCpost_L,VTA_L,Precentral_L,Amygdala_R,SN_pc_L,Thal_MDl_L,Rolandic_Oper_R,SN_pr_L,Thal_LP_L,Occipital_Inf_R,Postcentral_L,Thal_IL_R,ACC_sup_R,Cerebellum_4_5_L,Precentral_R,Frontal_Inf_Orb_2_L,SN_pr_R,Occipital_Inf_L,Vermis_4_5,Precuneus_L,Cuneus_L,Precuneus_R,Parietal_Inf_L,Calcarine_L,Thal_VL_L
Temporal_Pole_Sup_L,0.25665513530308487,0.2696597959394812,-0.4869561310909194,0.05741585005419307,0.26971326612140895,0.4680388085841987,0.09079314790072161,-0.15058965327052973,0.5108744139813122,-0.42260376182795106,-0.6472561678703475,-0.5597227195191553,0.581590859081318,1.0,-0.3320042011054983,0.8263116736322426,0.39455034589814564,0.4208886334812342,-0.3132798060246762,0.39101647286146946,0.42850551999488196,0.04785890154077282,0.5047322805428408,0.49369507056288464,-0.6574351625248317,0.24126953115305702,-0.21036732656203108,0.3007772607786193,0.2760719303192863,0.3123910363084721,0.8809968543903348,0.03863244522997902,-0.43288146009351364,-0.3949288455680649,0.4432853915705352,-0.2330278432046098,0.41288346578941654,0.13293027212909328,-0.07008503085659455,0.3025026152539223
Lingual_L,0.5748681545275399,0.3199605193837774,0.25832048532149343,0.005779817878147592,0.4001777048545205,0.2044526492044929,0.42886607018938666,0.4401144725097607,-0.030875342237028272,0.12975493050673084,0.4520748811634845,0.6595386075384574,-0.4529775968503632,-0.3320042011054983,1.0,-0.4827926901254875,-0.24346726484127715,0.21991635969142356,0.3492774915216897,-0.07183574352668567,-0.05150912748839444,0.27044213478011614,-0.026438483840289087,-0.1169875736852206,0.45406791546513975,0.3660017109684668,0.3411786409578731,0.12878154910357023,0.587193868715307,0.2598099527060972,-0.4045065657818126,-0.30110914579971393,0.07391857334275023,0.8299902731834918,0.19336831091315418,0.5835983045727666,0.2534418908257654,0.38052012850746886,0.6762177049048747,-0.1125031201120141
OFCpost_L,0.03320599148567291,0.18735040163090702,-0.4499418195606321,-0.0365496954517476,0.15402299216030346,0.4503410259077762,0.08483303476073341,-0.12035185997157598,0.4500893791532775,-0.25875535500631036,-0.43991410511062395,-0.5905707283001984,0.5753614800104977,0.8263116736322426,-0.4827926901254875,1.0,0.38627311416174664,0.3290312619048047,-0.145665997456613,0.3287096456783717,0.3803384097847584,0.10502925180990248,0.4544453298600439,0.3772049247716165,-0.5126207842118201,0.08407395388380054,-0.18003072790018576,0.44527307561841273,0.1022125253302893,0.24226545721630113,0.7764799813535626,0.05865249253542541,-0.30354843174136614,-0.4130308130607041,0.3322362660366008,-0.2825464506638881,0.2690282097449842,0.06049253942291235,-0.24361750482608316,0.2371682449648181
VTA_L,-0.16677829587116133,0.11104716768449026,-0.214710445969822,-0.009622477043841823,0.21908245999345724,-0.04067679958644875,-0.11629436122529022,-0.5888428575290124,0.3008566144601013,-0.09415509763836716,-0.40521410013169334,-0.44966787230341165,0.3412180030679211,0.39455034589814564,-0.24346726484127715,0.38627311416174664,1.0,0.2295164749376185,-0.3823516557490944,0.2945782533144383,0.38985589255454545,-0.06098317465603996,0.5687198984016782,0.19013469261740423,-0.45745928568468547,0.12779049143193844,-0.3399711715717457,-0.007820762646684033,0.08414295287813298,0.20213310449354172,0.3596371816256883,0.11143648371400089,-0.25706991121835476,-0.3625754581997829,0.1194864105374397,-0.32944682924806445,0.14180272502283806,0.036966040163296396,-0.23461289066334143,0.34668709549284704
Precentral_L,0.42200736411881135,0.7052089410633978,-0.31751296500768766,-0.033053023213710675,0.72205525101522,0.5020633919597022,0.7396898287459477,0.04586582499063787,0.6723736311399305,-0.194131163001824,-0.2772638754935955,-0.2410409171069389,0.2954649347509358,0.4208886334812342,0.21991635969142356,0.3290312619048047,0.2295164749376185,1.0,-0.215266889704508,0.45360673249150113,0.2851310784336714,0.44610910327711095,0.5814339764689435,0.6334664803462232,-0.37556505404177987,0.7628827515811998,0.041008450819754794,0.5669199736513955,0.814472351283626,0.9406606833833226,0.517090776630266,0.06678923640083889,-0.5566280480433866,0.2719487454097107,0.5741898987906443,-0.02774063266553424,0.6045726303249639,0.4287706282361063,0.2926332027227837,0.48828120893750293
Amygdala_R,0.3355004299881763,-0.15224170010480534,-0.048172285859488025,-0.3463795031730453,0.0016256115933265312,0.4083744049010827,0.15505516244784245,0.6667875664528671,-0.32171886737119076,0.3140995892705612,0.6337873497301449,0.6018735018737853,-0.42452453271801605,-0.3132798060246762,0.3492774915216897,-0.145665997456613,-0.3823516557490944,-0.215266889704508,1.0,-0.5443178359116231,-0.20795274080866932,-0.04900675750952346,-0.3612711743582329,-0.44234623506587756,0.5843124042361425,-0.06025146960760368,0.22730049255083662,0.3445980559908226,-0.058608941175965636,-0.23656085987641134,-0.3916879541456064,-0.6984211630386035,0.3772158899964886,0.5766121596845158,0.03365544286497587,0.6947896599096984,-0.049687521107224554,0.32519473448174807,0.45151798542789406,-0.6272392898752609
SN_pc_L,-0.057498389745588185,0.3745956121312591,-0.016276789225832877,0.2944654551925747,0.2536537903316549,0.059861771116713355,0.2130578910663882,-0.3131757815672017,0.4350546880606682,-0.3816097627278458,-0.3155130214645531,-0.4816949208468519,0.5091046599114196,0.39101647286146946,-0.07183574352668567,0.3287096456783717,0.2945782533144383,0.45360673249150113,-0.5443178359116231,1.0,0.35487606700148655,0.21300264366073351,0.4766938722836301,0.3665929932911316,-0.4799896503273286,0.21089022966666088,0.2067893739327394,0.132957984137422,0.3454189320487374,0.4404370398783515,0.454435402381459,0.380300926214523,-0.4356603054621969,-0.22020376500209166,0.14984664087934868,-0.42258683913572553,0.13868965991894602,-0.09507164514367568,-0.22629684593463326,0.45386823634297174
Thal_MDl_L,0.0355343013443714,0.13847390035616378,-0.1716967491753492,0.11251286539355415,0.2707860073387247,0.2644459637019945,0.1404385648783001,-0.14752091927445382,0.47224743199045705,-0.4299242646710425,-0.2700251545946139,-0.23463189147283556,0.27720903002722463,0.42850551999488196,-0.05150912748839444,0.3803384097847584,0.38985589255454545,0.2851310784336714,-0.20795274080866932,0.35487606700148655,1.0,0.15775187917178213,0.43727874825763224,0.07445529027501208,-0.38979920483743546,0.23766985637059387,0.11604979406211129,0.14593600821552777,0.25200596916551393,0.22680934060780267,0.35642117299134124,0.03564555431021548,-0.15170273871781945,-0.1160239590711132,0.30958113829990097,0.014578314124629189,0.3469575013321446,0.1683004848854205,0.06358107147813234,0.11428926177150814
Rolandic_Oper_R,-0.016947649539102376,0.16619436247939134,0.26871644870833516,0.20910542705938664,0.4075423648243475,0.12942319290729581,0.4241499669500851,0.017059444618018497,0.597289448455861,-0.16869970811557933,0.41346307286757283,0.02886618413945993,0.2876737056949353,0.04785890154077282,0.27044213478011614,0.10502925180990248,-0.06098317465603996,0.44610910327711095,-0.04900675750952346,0.21300264366073351,0.15775187917178213,1.0,0.37302954015940115,0.45226700542089066,0.1599544297823158,0.2672080185866198,0.2670844384510706,0.4816925028125442,0.4190570937431062,0.5049327181195066,0.06591699869401903,0.3520929199684333,-0.08285451682516552,0.322628853723681,0.10171763530221913,-0.09686180799967727,0.1540919211124555,0.16100587569948202,0.11611812478825964,0.5351281046171078
SN_pr_L,0.05161543408611192,0.3504747604935013,-0.16205457549042143,0.12083879307166029,0.4855056553317104,0.2595148209467066,0.28095067042770644,-0.33144220148742637,0.6329040616748308,-0.4103303386877853,-0.296215624419459,-0.3994736874471158,0.41926095622895215,0.5047322805428408,-0.026438483840289087,0.4544453298600439,0.5687198984016782,0.5814339764689435,-0.3612711743582329,0.4766938722836301,0.43727874825763224,0.37302954015940115,1.0,0.48208606667431164,-0.43309733757026003,0.41570035032725744,-0.024119042898624626,0.3167883617326265,0.4689503060315214,0.5408395312627258,0.4850969086469262,0.18031733771263503,-0.33370517685950823,-0.09365794444001431,0.33641820743435114,-0.20739901407318723,0.39616024530103483,0.1993716267627567,0.028556560316539727,0.5078566291744566
Thal_LP_L,0.09581785883095334,0.34865733596926884,-0.21705883142453633,0.18321348125787296,0.42906418650645545,0.19435580176971384,0.29434896567291824,-0.1820090360305821,0.6873963076981237,-0.21080602637964166,-0.30147248883974964,-0.5267329628322566,0.585094776754274,0.49369507056288464,-0.1169875736852206,0.3772049247716165,0.19013469261740423,0.6334664803462232,-0.44234623506587756,0.3665929932911316,0.07445529027501208,0.45226700542089066,0.48208606667431164,1.0,-0.38650155102720163,0.2725699198684553,-0.1565749154998742,0.30017207808593166,0.3994040854764916,0.5683020602767824,0.6197959262037236,0.42908930777158855,-0.5126072457774646,-0.16848621303873149,0.17712231041275717,-0.5075226594096445,0.19657921313529686,-0.056120715762396786,-0.04331935967266844,0.7240744762799456
Occipital_Inf_R,-0.008521660091420476,-0.26279805820381186,0.48812454733652066,-0.14676884021754671,-0.16310809090996947,-0.15842458058686582,-0.011474759591363041,0.36579781655377575,-0.37636147292473243,0.40137256455338155,0.7918421767752295,0.6798789786627831,-0.5720125260304091,-0.6574351625248317,0.45406791546513975,-0.5126207842118201,-0.45745928568468547,-0.37556505404177987,0.5843124042361425,-0.4799896503273286,-0.38979920483743546,0.1599544297823158,-0.43309733757026003,-0.38650155102720163,1.0,-0.30216685413429833,0.24596120075631736,-0.019714426233089617,-0.16229129608295745,-0.30711308533674725,-0.7341655763696026,-0.1988368895533771,0.44373694336061226,0.5704077051304223,-0.3875169093174993,0.3346981572630087,-0.3679930108654831,-0.06811409602317062,0.16781136293769985,-0.3321820836227629
Postcentral_L,0.5108954424747395,0.6153282650737094,-0.2754690815726515,-0.05092952047034437,0.6509678569741284,0.43558658096925534,0.652440204971334,0.09836545783218063,0.440332254554905,-0.13680718198444977,-0.2342119441055477,0.01492060322617509,0.10688876053725033,0.24126953115305702,0.3660017109684668,0.08407395388380054,0.12779049143193844,0.7628827515811998,-0.06025146960760368,0.21089022966666088,0.23766985637059387,0.2672080185866198,0.41570035032725744,0.2725699198684553,-0.30216685413429833,1.0,0.056410425487668434,0.46325242016436535,0.7432722570225364,0.7705284106564819,0.3188440054003957,-0.11514109607227258,-0.2324812567163428,0.3868023076674491,0.7391707776887066,0.366619467686828,0.7763812168590155,0.7426367797105285,0.5143843615658393,0.22124208615973529
Thal_IL_R,0.04514205184392596,0.05616977649459333,0.18421688153837523,0.19889026511473346,0.15446624814565846,0.17467209358621,0.2527327590434783,0.23536763042917752,0.055539864933557705,-0.1925535678744835,0.3588871054722366,0.3012020024627795,-0.05683893492935698,-0.21036732656203108,0.3411786409578731,-0.18003072790018576,-0.3399711715717457,0.041008450819754794,0.22730049255083662,0.2067893739327394,0.11604979406211129,0.2670844384510706,-0.024119042898624626,-0.1565749154998742,0.24596120075631736,0.056410425487668434,1.0,0.1749001790943646,0.18501868044377648,0.10506868739068409,-0.22155263400768624,-0.05645650436532879,0.2652459188081592,0.33417161574484,0.03158108526610479,0.26114477576906064,-0.009227932093842331,0.0914199470969908,0.24475272382497668,-0.060621284028221784
ACC_sup_R,0.3003706846749998,0.5096566317280753,-0.105876256567477,-0.10788427429470794,0.5319347467966594,0.6232654417623984,0.6536760653541307,0.30213167554052833,0.43247953212322054,-0.029460216246897333,0.20737361013605218,0.03018666629510237,0.24837667061774746,0.3007772607786193,0.12878154910357023,0.44527307561841273,-0.007820762646684033,0.5669199736513955,0.3445980559908226,0.132957984137422,0.14593600821552777,0.4816925028125442,0.3167883617326265,0.30017207808593166,-0.019714426233089617,0.46325242016436535,0.1749001790943646,1.0,0.5036517899596326,0.5958633625561293,0.35702794845764063,-0.13371782697892018,-0.0765704152860965,0.4041184781040191,0.5431591029720433,0.24143991327476186,0.410186747573948,0.5284892778580378,0.24241878553092816,0.08941789099885515
Cerebellum_4_5_L,0.6346910376290751,0.7391325292953749,-0.08738565219165466,0.045889349168722206,0.7609228947758118,0.44948662993215244,0.7630907761331169,0.18792578592121462,0.48111340986360673,-0.18504786002245166,-0.09542088362420965,0.12339043538323123,0.05532854898100892,0.2760719303192863,0.587193868715307,0.1022125253302893,0.08414295287813298,0.814472351283626,-0.058608941175965636,0.3454189320487374,0.25200596916551393,0.4190570937431062,0.4689503060315214,0.3994040854764916,-0.16229129608295745,0.7432722570225364,0.18501868044377648,0.5036517899596326,1.0,0.8210081108188673,0.2848395270867615,-0.11651345985531066,-0.33784309787383954,0.5593728630576285,0.6383309012157689,0.2730186294662193,0.6778742964492207,0.49516422411105276,0.5556288227527951,0.29646657972480556
Precentral_R,0.3344889620203779,0.7607864348876536,-0.17984850316763618,-0.007499744436377922,0.7203630075170743,0.39475995021768384,0.7765548111562369,-0.019233608776145446,0.623887164866833,-0.19163212520872897,-0.1753921476276983,-0.15825625897643247,0.2437685273537144,0.3123910363084721,0.2598099527060972,0.24226545721630113,0.20213310449354172,0.9406606833833226,-0.23656085987641134,0.4404370398783515,0.22680934060780267,0.5049327181195066,0.5408395312627258,0.5683020602767824,-0.30711308533674725,0.7705284106564819,0.10506868739068409,0.5958633625561293,0.8210081108188673,1.0,0.4046069485185364,0.14127648191918696,-0.4456942755705289,0.31880053623170945,0.5985944441144576,0.015051785316226538,0.5996602401227868,0.41023103130388755,0.28285512813828473,0.4775649816652265
Frontal_Inf_Orb_2_L,0.22247628551757564,0.37758014221934755,-0.5184579964259737,0.11235695565847616,0.28045926063916143,0.4307183678651009,0.1673565864648701,-0.14652195033854193,0.553779277201219,-0.3615608818288358,-0.679424223284151,-0.7124250838646663,0.7034659787190057,0.8809968543903348,-0.4045065657818126,0.7764799813535626,0.3596371816256883,0.517090776630266,-0.3916879541456064,0.454435402381459,0.35642117299134124,0.06591699869401903,0.4850969086469262,0.6197959262037236,-0.7341655763696026,0.3188440054003957,-0.22155263400768624,0.35702794845764063,0.2848395270867615,0.4046069485185364,1.0,0.18736156031701642,-0.47643300608007216,-0.4413497732015913,0.4725817842660977,-0.3342316031628137,0.4125946295894363,0.15286832358803915,-0.1034526570541805,0.4103449167990633
SN_pr_R,-0.501763937450974,0.05010502590035892,0.2935886008095441,0.2795658791192806,-0.11688847382694055,-0.5053197482782272,-0.04971645411508615,-0.5204591788909765,0.2590680968754806,-0.1175282513653739,-0.10684988749535193,-0.4102084546536736,0.4219938751004849,0.03863244522997902,-0.30110914579971393,0.05865249253542541,0.11143648371400089,0.06678923640083889,-0.6984211630386035,0.380300926214523,0.03564555431021548,0.3520929199684333,0.18031733771263503,0.42908930777158855,-0.1988368895533771,-0.11514109607227258,-0.05645650436532879,-0.13371782697892018,-0.11651345985531066,0.14127648191918696,0.18736156031701642,1.0,-0.1924161353646899,-0.380023733575725,-0.22217018722225923,-0.6824342884765286,-0.1347555982701302,-0.4113661060978331,-0.49491490717494835,0.6323448646541546
Occipital_Inf_L,-0.2257651609802991,-0.3820262179522019,0.35490392122641545,0.006250646348289721,-0.24651394625781617,-0.17762693492811157,-0.2089797175377055,0.07700386195672008,-0.3936694480422413,0.10968411479500864,0.41831381485864044,0.4505708044832331,-0.2628960238975174,-0.43288146009351364,0.07391857334275023,-0.30354843174136614,-0.25706991121835476,-0.5566280480433866,0.3772158899964886,-0.4356603054621969,-0.15170273871781945,-0.08285451682516552,-0.33370517685950823,-0.5126072457774646,0.44373694336061226,-0.2324812567163428,0.2652459188081592,-0.0765704152860965,-0.33784309787383954,-0.4456942755705289,-0.47643300608007216,-0.1924161353646899,1.0,0.13648557238501524,-0.17783761874814524,0.34130618172207416,-0.24034765697853244,0.012721089755132354,0.017038741375033972,-0.40680714468622864
Vermis_4_5,0.5499988642534305,0.3439914010260432,0.271050852671893,-0.1495183098217315,0.3992874713550501,0.28492630805362773,0.5835198801486681,0.5445960388282534,-0.0388929084888778,0.23960803984385132,0.5904975082185052,0.7785801081831727,-0.5174786531217794,-0.3949288455680649,0.8299902731834918,-0.4130308130607041,-0.3625754581997829,0.2719487454097107,0.5766121596845158,-0.22020376500209166,-0.1160239590711132,0.322628853723681,-0.09365794444001431,-0.16848621303873149,0.5704077051304223,0.3868023076674491,0.33417161574484,0.4041184781040191,0.5593728630576285,0.31880053623170945,-0.4413497732015913,-0.380023733575725,0.13648557238501524,1.0,0.2519156740446092,0.6814170817283494,0.2741737596706817,0.5077085773777791,0.677445702079738,-0.2457836805317847
Precuneus_L,0.5597827221538864,0.6135485525454576,-0.3869329149253909,-0.028025199252678056,0.5214411722572485,0.5791934148702795,0.6267801807108386,0.1880355488136688,0.3481858348092346,-0.22107898480749655,-0.30553962989996264,-0.0449399259018964,0.17346348383100046,0.4432853915705352,0.19336831091315418,0.3322362660366008,0.1194864105374397,0.5741898987906443,0.03365544286497587,0.14984664087934868,0.30958113829990097,0.10171763530221913,0.33641820743435114,0.17712231041275717,-0.3875169093174993,0.7391707776887066,0.03158108526610479,0.5431591029720433,0.6383309012157689,0.5985944441144576,0.4725817842660977,-0.22217018722225923,-0.17783761874814524,0.2519156740446092,1.0,0.4326598427254702,0.8968084865429917,0.7301810998183286,0.5010800209635057,0.06096483199420458
