,Thal_IL_L,Cerebellum_4_5_L,Vermis_1_2,Temporal_Inf_L,Frontal_Sup_Medial_R,Thal_AV_R,Frontal_Inf_Tri_R,Frontal_Med_Orb_R,Occipital_Mid_R,Cerebellum_10_L,Thal_VL_R,LC_L,Thal_AV_L,VTA_R,Temporal_Pole_Sup_R,Thal_MDl_R,Cerebellum_6_L,Precuneus_L,ACC_sub_R,Temporal_Mid_L,OFClat_R,Cingulate_Post_R,Thal_LP_L,SupraMarginal_L,SN_pr_R,Caudate_R,Cerebellum_Crus1_L,Cuneus_L,SN_pr_L,Calcarine_R,Insula_L,Cingulate_Post_L,Heschl_R,Olfactory_L,Amygdala_L,Rectus_L,OFCant_L,Angular_L,Vermis_9,Cingulate_Mid_L,Precentral_L,Putamen_R,Thal_PuM_L,Thal_MDm_L,Occipital_Sup_R,Cerebellum_9_L,Caudate_L,Postcentral_R,Thal_MDm_R,N_Acc_L,Frontal_Sup_Medial_L,Thal_VPL_L,Cerebellum_6_R,OFClat_L,Thal_VL_L,Heschl_L,Precuneus_R,Cerebellum_4_5_R,Pallidum_R,Raphe_D,Cerebellum_9_R,Fusiform_R,Rolandic_Oper_R,Cerebellum_7b_L,Cerebellum_3_R,Supp_Motor_Area_L,Cerebellum_Crus2_L,Parietal_Inf_R,SN_pc_R,ACC_sub_L,Vermis_3,Vermis_7,Calcarine_L,Thal_PuI_R,ACC_pre_L,Parietal_Inf_L,Occipital_Mid_L,Lingual_L,Thal_PuL_R,Thal_LP_R,Temporal_Pole_Sup_L,Putamen_L,Pallidum_L,Cerebellum_7b_R,Thal_PuA_R,Thal_LGN_L,SupraMarginal_R,VTA_L,Temporal_Sup_R,Vermis_8,Rectus_R,Occipital_Inf_L,Rolandic_Oper_L,Hippocampus_R,Raphe_M
SN_pr_R,-0.21517716687879848,-0.11651345985531066,0.037811540941985314,-0.1477389832424332,-0.11449574142378659,0.1968222145648567,0.3696183487940916,-0.04618138065095096,-0.5574608135486051,-0.1175282513653739,0.4849265454173846,0.18893474770689966,0.22163352712233209,0.1838337866323879,-0.03094885660223956,0.48542117946727986,-0.6717777685034355,-0.22217018722225923,0.4203884662847184,-0.5445856535858767,0.14150282043683332,-0.04971645411508615,0.42908930777158855,-0.506418529308939,1.0,0.2590680968754806,-0.18229702526981517,-0.6824342884765286,0.18031733771263503,-0.35532376920034786,-0.36644482270266704,0.05010502590035892,-0.14748875576761433,0.5632849381058156,0.40692824901535013,0.14097869035683894,0.15580307023234127,-0.6232679210020722,-0.4468061226503122,0.05642823863475527,0.06678923640083889,0.013514063499625709,-0.3456479742568813,0.5425070928412522,-0.5705613647003107,0.2935886008095441,0.28249345854748703,-0.031132443581476522,0.2090694622987127,0.4975976516593304,-0.06872722248348148,-0.2727653228344962,-0.3371909083145912,0.2076257976385908,0.6323448646541546,-0.2769113244624051,-0.1347555982701302,0.25578992060006667,-0.44419803608146863,0.011834558533392344,0.5097882268318994,-0.16630291348885076,0.3520929199684333,-0.3462139022160524,0.1816661404285439,0.00291340040463524,-0.25222916920687,-0.2741461860674481,0.4717682960078733,0.5604583636542687,-0.25772405264570275,-0.357596900604032,-0.49491490717494835,0.1698886247593242,-0.019780031793711125,-0.4113661060978331,-0.7490667550751589,-0.30110914579971393,0.009611506047856275,0.33654246393798726,0.03863244522997902,-0.29013094959884156,-0.5053197482782272,-0.11173381909835926,0.16273670472099505,0.010256281150976463,-0.14213487200983296,0.11143648371400089,-0.10684988749535193,-0.18269102596897163,0.3434623732347537,-0.1924161353646899,-0.4086674053563609,0.607210649825891,-0.4549065250515157
Caudate_R,0.33818002197575375,0.48111340986360673,0.33123680688372636,0.28933670557898167,0.48308726533341706,0.4169267885058743,0.4940230840779073,0.18074922034974417,-0.4106139483076248,-0.4587109009348985,0.7318372549058438,0.12349494474819715,0.09991811055644854,0.17875842786372267,-0.029158025354507375,0.31915782075468846,-0.2338756265376937,0.3481858348092346,0.17078359808974775,0.21706893907695704,-0.28009264532592815,0.31371587825137415,0.6873963076981237,0.22099094655602586,0.2590680968754806,1.0,-0.2687853572396675,-0.2623948519408698,0.6329040616748308,-0.2350559966497952,0.4337385532671929,0.29572923619791774,-0.0861028561391574,0.4763491044512258,0.4412229893916219,0.374175475345888,0.26937987219652476,-0.07607520039514039,-0.4989586176739933,0.42983118459349834,0.6723736311399305,0.6088759032807327,0.011017409220638718,0.6108912814326559,-0.2561334385840686,-0.21489515465594886,0.7371403531601174,0.4178057941569036,0.4946818520035626,0.44587172085895865,0.6270464946981497,0.08012814192105246,-0.38324167147923105,-0.12263154594100581,0.6246441188438022,0.37381646224858645,0.31099181685980565,0.5941841691317059,0.04560256783411095,0.08253809027908358,0.3757607858422167,-0.23989233910241112,0.597289448455861,-0.2013205228854183,0.5655955126038348,0.7127126801801208,-0.32225111118045086,0.13110491991214648,0.37072368160079844,0.4434043580021857,0.01966832664075179,-0.23947822933115945,0.0710255017616565,0.3756393103397024,0.5395319864512296,0.22685574961760463,-0.362647490191664,-0.030875342237028272,0.5503688986074237,0.6497662484646132,0.5108744139813122,0.4294352581405298,0.39834379959844096,0.20911789078147028,0.31873374701349044,0.46557408810447043,0.14720948058787725,0.3008566144601013,-0.19929973283374608,-0.20726888703316707,0.1621762132887732,-0.3936694480422413,0.3426890901419619,0.5573783790779314,-0.4377034305050939
Cerebellum_Crus1_L,0.02205388517392712,-0.013059158391813588,0.17184124410975377,-0.1986449369521053,0.15563644526865106,-0.36775351888173236,0.12147453375441987,0.11447884006357059,0.5015319620450704,0.2312715714196687,-0.3119128197257769,0.332752481566885,-0.29733251292955354,-0.05521980330144344,0.3870928109237949,-0.20418727968559647,0.3787972823078682,0.11209011696841467,-0.2021900034519903,-0.0032730787450837673,0.23056492626869043,0.10047283666657822,-0.2981280083033694,0.11015498334462652,-0.18229702526981517,-0.2687853572396675,1.0,0.3667522122790255,-0.1867924323208109,0.3662862961413466,-0.08141662891619361,-0.12017409816481006,0.33433755042576363,-0.2037012051856043,-0.3335688326791175,0.02465474750003182,0.03197033523205147,0.24855785587047768,0.4592086930147603,-0.028613233100122388,-0.1915923717005174,0.020729692288054373,0.15676721841169364,-0.43522261609827473,0.44767773672566297,0.2350757393312374,-0.3797196175910811,-0.09867738806046585,-0.14091285774605994,-0.16669539549716006,-0.016455476644978897,0.26741006196046563,0.4893921297405692,0.2939979238318667,-0.28915862773091167,-0.05518901494365995,0.14454015412170063,-0.1909504213388743,0.32509981053986614,0.24111411677206648,-0.22585194268083528,0.4100541125498303,0.06955647179996166,0.3978011201228336,-0.3316754147119363,-0.11713875343741116,0.42676798360355384,0.18624574304039987,0.006123115596219528,-0.2097579602817814,0.3024770546030282,-0.14462495976521328,0.28667444036540823,-0.14199376651619436,-0.034739224942135064,0.2705688160096247,0.37620848015287545,0.1781597414311536,-0.11206579533916326,-0.221155546762129,-0.14972737294379931,0.08323138227531963,0.022756864275102588,0.0611007018188958,-0.13120990260891455,-0.15580004947706544,0.34886882808745223,-0.2577471936663938,0.35726782766134024,0.20228491376586083,-0.17685369480987592,0.3963862572776875,-0.04292242746150961,-0.31167318404282596,0.32469615521593287
Cuneus_L,0.14533652550132295,0.2730186294662193,0.18194557905180678,-0.07357403079675078,0.1940938739169365,-0.4140072590831628,-0.11777570016702292,-0.08486132461937504,0.8408688176509748,0.09266749322281016,-0.496385234343221,-0.18506106544762244,-0.4185194241558782,-0.15964701821182287,0.09388653825979018,-0.5455427774221745,0.8338980489723433,0.4326598427254702,-0.580568181376337,0.5237902447917117,0.0374532772332826,0.34531033320668747,-0.5075226594096445,0.6119204172403535,-0.6824342884765286,-0.2623948519408698,0.3667522122790255,1.0,-0.20739901407318723,0.6053973560911741,0.24064019453417004,0.14702406978092833,0.2636961809445726,-0.5531100957273647,-0.49444612184894926,-0.011551365907387076,-0.25187642550410533,0.7949758382303093,0.7274796300369967,0.15243737738661778,-0.02774063266553424,0.1774053872739692,0.4875411086732222,-0.7162094345194608,0.8957574266223973,-0.09885501322747192,-0.3009324066614949,0.17747355838140805,-0.35315135077782084,-0.5870925161269996,0.0867733566132506,0.392427543684643,0.614250126358206,0.002473993409633123,-0.6286593371873554,0.2646786309399566,0.4075524467856747,-0.2512738162284749,0.6283673044845799,0.07148706430986515,-0.5607839296575416,0.4712858509103399,-0.09686180799967727,0.5133248313110017,-0.29042921061071225,0.06999342691247955,0.5439052212379514,0.48092504095810074,-0.2988105208854447,-0.5985238137789206,0.44777446419995426,0.18600618504357785,0.7441779625033794,0.04374388478827021,-0.15798481968099454,0.6157275122582134,0.9299198560380164,0.5835983045727666,0.11690308289559953,-0.1771115430541268,-0.2330278432046098,0.3477857516328207,0.44557184456213966,0.04521553173801371,-0.3376626504768296,-0.024322911401244467,0.515380003345654,-0.32944682924806445,0.30481470270128197,0.3174998058862858,-0.27482718844676757,0.34130618172207416,0.2840300858611964,-0.45878466385913186,0.5628993667636083
SN_pr_L,0.30828987290757665,0.4689503060315214,0.17948495602538894,0.29585937196048623,0.38759771821719596,0.4544806481166908,0.3657659388629098,0.05605609019380109,-0.37460345081191254,-0.4103303386877853,0.5379920313505947,-0.02136102253598221,0.24268009867184298,0.1646473639137685,-0.10200171096240558,0.21415415098567409,-0.26484800721425544,0.33641820743435114,0.2933730217398765,0.22844627284320074,-0.26085755730467963,0.28095067042770644,0.48208606667431164,0.26619963075701186,0.18031733771263503,0.6329040616748308,-0.1867924323208109,-0.20739901407318723,1.0,-0.22776274130156665,0.3757389503354118,0.3504747604935013,-0.10260914519612874,0.35495418274488977,0.5668185887512374,0.05140269554715761,0.25704637280707743,0.015488795093178909,-0.5181303817409526,0.3777781679215123,0.5814339764689435,0.3058295901308052,0.018567456408254215,0.5690902670639305,-0.18338267619020424,-0.16205457549042143,0.5322838948281113,0.40518267166037897,0.4502314104583448,0.34450172077967156,0.5175917279015084,0.04776254998516095,-0.4310808142507238,-0.058561710904100034,0.5078566291744566,0.318357097636756,0.39616024530103483,0.425769176204562,-0.07017991159508173,-0.04387169467559984,0.40337154505512846,-0.3046054900141929,0.37302954015940115,-0.23429971881024808,0.48257959052002775,0.6325092802369767,-0.30572924467336554,0.13593633237180774,0.40301533901221115,0.35889270795338474,-0.009099142350095932,-0.15590161861531857,0.028556560316539727,0.1289922302770772,0.42368801343974927,0.1993716267627567,-0.2564330957946987,-0.026438483840289087,0.3726144559995397,0.43439570697723934,0.5047322805428408,0.3056748958805667,0.2595148209467066,0.12260926078631526,0.3429119695989227,0.44969701258231504,0.07813191218066644,0.5687198984016782,-0.296215624419459,-0.22006502990934618,0.1743253005811583,-0.33370517685950823,0.27203219783494026,0.3746408506901429,-0.3563194198223381
Calcarine_R,0.17013942302289561,0.3815397280817719,0.4089157884273276,-0.1467330218394012,-0.13738125480274874,-0.45451332000857814,-0.029914593265027628,-0.11824042583127109,0.7134639097217521,0.2621014935543844,-0.20844091286571104,0.09719006710482034,-0.26220292391093997,0.15216596064316845,0.17422764776690694,-0.3263274860444598,0.7051998129981154,0.07567988001327028,-0.4711784331455463,0.2744497576776404,0.20609052372190081,0.3489838427581952,-0.2109809424886441,0.2668668529343867,-0.35532376920034786,-0.2350559966497952,0.3662862961413466,0.6053973560911741,-0.22776274130156665,1.0,-0.10363605198609341,0.1445622218844996,0.4405756337201554,-0.43832642320178156,-0.4530509947029597,-0.005332510978530778,-0.28610423751818925,0.37036281207989646,0.5678867993416663,0.11192880062446774,0.021905175705731323,0.34929790240200514,0.38974997192105404,-0.5357135087744685,0.6522932184149091,0.29680684099317983,-0.24583021206357683,-0.166014793420472,-0.19267193850471193,-0.47178886264882675,-0.24744745124730458,0.44329708021330216,0.7087988022964433,0.31121574175698974,-0.23436945619274602,0.046811641293580675,0.16207404186039537,0.20377784922711534,0.512978612862698,0.1868466388090404,-0.23228735905129452,0.6485348428802897,0.1677277706862211,0.2019110287660818,-0.10392540506179665,-0.022946140206892507,0.17279724202564392,0.20957786625886385,-0.15507769723123097,-0.35198474097475724,0.6456437206639445,0.27163626099170984,0.7585107123204348,0.12007915306316316,-0.4616388761785812,0.2967309782960543,0.6032505420954564,0.8605802742773788,0.08590236832188514,0.07180888204086758,-0.46448038884916065,0.18611218184169712,0.07143089753160325,0.06651403982515047,-0.03256617826163641,-0.0650865017281096,0.4133703536294009,-0.4068299673099056,0.5654499522321266,0.6518870683262755,-0.19336224088411386,0.15832399445114612,-0.0359394833701078,-0.10594442589580194,0.3825935054143983
Insula_L,0.22211294643285528,0.5091668430855687,0.32787515250195254,0.7001198986358801,0.6105395638929754,0.3869258943212375,-0.019094967732720385,0.1998916980742436,-0.09813064465421763,-0.23549507443747225,0.23782054686211634,0.06351340622628482,0.05142337888811968,-0.12368796539159693,-0.20557370737479172,0.13485285139085335,0.20208632937946722,0.6688789620055462,-0.04858749912014892,0.7921247437190337,-0.4997432081450702,0.42476049483567496,0.36723589917923916,0.6607371672218264,-0.36644482270266704,0.4337385532671929,-0.08141662891619361,0.24064019453417004,0.3757389503354118,-0.10363605198609341,1.0,0.43424436484553836,0.01961892473981098,0.17518821419758238,0.0675589681916917,0.12130749166232044,0.11818866033033253,0.5161765078927956,-0.05844957206650905,0.3374385009397918,0.6102684419319068,0.2803253050785903,0.3788289109902762,0.25243957934578826,0.21596182564116073,-0.7063363498673135,0.31341626040159504,0.6618510505245908,0.3155192828042126,0.26622495729343015,0.7246435363407302,0.31783167776451016,-0.3624642254864558,-0.4556484505816811,0.02929586360899454,0.8215994378870957,0.6159334355633257,0.14464825933444952,0.3509370732420911,-0.008323741068243103,0.11229437440822412,-0.37249645164261413,0.02222653554404042,0.1130734147261212,0.5067050118592852,0.684842035864299,-0.11821101086715584,0.4434582486441762,-0.07796986838308832,-0.1056661457483598,0.04089543333350278,0.0022484456919325893,0.37516961387531617,0.1723978976968499,0.6717258103545011,0.48109625609487167,0.27445795760946134,-0.008292738629838493,0.38671684981261345,0.3035784469501332,0.7074600230866261,0.7754613203478138,0.7941341970293514,0.18438898760695863,0.22484670402922682,0.5389666082891134,0.19400410739597207,0.1730631801288318,-0.4604195910900244,-0.42595868255261166,-0.16749638081302107,-0.42653136249723167,0.931680608248815,-0.10465909999521872,-0.08137810853618489
Cingulate_Post_L,0.1276211614670458,0.7391325292953749,0.45296412348527215,0.4800184778996849,0.31222756270355717,0.22174706777346737,0.10063371370034178,-0.05177197238788772,-0.03233794256868497,-0.08595793362475374,0.24637841177130662,0.009683345287665089,0.12632646789506713,-0.0699965599972202,-0.23707898040730638,0.188166587463352,0.1484231811036618,0.6135485525454576,0.26857291943308687,0.44138646989660935,-0.2534367802286502,0.7155018653015701,0.34865733596926884,0.4104008404556315,0.05010502590035892,0.29572923619791774,-0.12017409816481006,0.14702406978092833,0.3504747604935013,0.1445622218844996,0.43424436484553836,1.0,0.08117601341922101,0.18943035979806175,0.20281141275405912,0.010181484757801553,-0.044758700424544065,0.3558312153977261,-0.04499225983278996,0.7637678858243867,0.7052089410633978,0.18665826130945962,0.4953014169457947,0.2566196089521471,0.1935423623363263,-0.15056964147302507,0.2936168824256828,0.6890165492709707,0.1393491221012481,0.21625536697852185,0.4046070656047814,0.3157323204142588,-0.16049313296914014,-0.06041905282691083,0.1971068090757689,0.5512088411503673,0.6043837497630105,0.28477289806734224,0.40282694399909247,0.08653782967685,0.30083711554847714,-0.09958737351748914,0.16619436247939134,-0.13643704862714193,0.4064356611297024,0.6345840621744474,-0.15939956275214853,0.4946575588830948,0.0056272372809740125,0.08423893084326821,0.08509138805935745,-0.043183365330826125,0.32601687844482663,0.34672583990692973,0.13771172540915763,0.3684958292334108,0.20008007823578075,0.3199605193837774,0.34533695315771346,0.33404631971453097,0.2696597959394812,0.458425263818404,0.3199643650375982,-0.1288260545888708,0.24418372579020484,0.4828044204693505,0.32495242556592513,0.11104716768449026,-0.22855383697437265,-0.06567580789533202,-0.009452568777965614,-0.3820262179522019,0.3748268761207065,0.27806283246548913,-0.11377290882161026
Heschl_R,0.35708876731152805,0.21825354472637504,0.2620296090423794,-0.004827548914679546,0.18100681052083012,-0.4305990222244482,0.29683147984570074,0.1247693983766716,0.3950624744782338,0.4613892748045287,-0.11029740914322056,0.37078082560328013,-0.08960214851793967,0.19671165101274699,0.41506769474346455,0.080085656406042,0.3589969511855544,0.07704175722795602,-0.07308117295610872,-0.031242457087877616,0.2529271803198621,0.325980045611354,-0.03860945063219056,0.04505643643626575,-0.14748875576761433,-0.0861028561391574,0.33433755042576363,0.2636961809445726,-0.10260914519612874,0.4405756337201554,0.01961892473981098,0.08117601341922101,1.0,-0.2871112485004184,-0.3510339004695465,0.07713642859152021,-0.0020175705502735826,0.09938710082070347,0.26699847938020077,0.31149276803529596,0.11927696609739727,0.40188871802036885,0.37661615781213253,-0.2076368883624014,0.29978767073342405,0.19181929688638313,-0.09714221864477784,-0.09242328020881407,0.23998059499536356,-0.08695473064458852,-0.020438681128672833,0.6166043285538466,0.5132201149681075,0.28437654445583255,0.05432669604867051,0.031082533653514193,0.0885769801892035,0.18467216978927237,0.5357658707322375,0.592947006048121,-0.14905002308125376,0.5606446586628213,0.3444983266709158,0.1744672387361123,-0.18525878682638872,0.15877865907969996,0.05439043463909895,0.29703594740715583,0.011187929636163727,-0.00828315581189524,0.4709606716310258,0.24944693961371378,0.2511909347513779,-0.0675330129966217,-0.017619156401155953,0.31379357542937214,0.2444567352553732,0.3678981726953721,-0.0008512681668407125,0.025433365420830873,-0.25089409600995094,0.34438537569387734,0.0584121015018188,0.15046347124480167,0.2559955160988367,0.013470719687569063,0.49237205638167714,-0.17293934103893796,0.5538746885648709,0.37535642622406645,-0.15846308363643746,-0.0006866713849747415,0.020292568700642492,-0.17758903774865553,0.36750293865395645
Olfactory_L,-0.08056070854104581,0.12341442625313494,0.18646774187284654,0.2736896476170878,0.2760472679078727,0.41637011656285683,0.3185655701296555,0.17527459187044359,-0.6363805118906947,-0.40560447306238023,0.6570856805417628,0.17858252489295,0.22970935369731557,0.09869309822889298,-0.06960144893523985,0.45380108291342414,-0.5622674250814054,0.15706211903511358,0.40939355950468403,-0.0671918923840126,-0.22793144734718812,0.03057204388930189,0.5645679271804124,-0.16349871922776113,0.5632849381058156,0.4763491044512258,-0.2037012051856043,-0.5531100957273647,0.35495418274488977,-0.43832642320178156,0.17518821419758238,0.18943035979806175,-0.2871112485004184,1.0,0.5314039645640468,0.21175087572406737,0.2912613542475994,-0.33859906941817014,-0.545265024660993,0.0776700083750911,0.2856946152627977,0.12115732597875226,-0.1936052736002179,0.6197425687756329,-0.5034823597872667,0.0002086335537087952,0.3523374626298359,0.27454006551430304,0.2778219269853668,0.7666572949348164,0.39406463699238764,-0.1568974534546291,-0.6127391306601188,-0.0827252953900318,0.5679249432038556,0.14455216333482332,0.13266466913216976,0.37985982055444273,-0.3201462502222746,-0.20840651381822695,0.6559326964027747,-0.46173185317207016,0.3014913663156741,-0.2210083384417472,0.5744735026897465,0.2899340926784106,-0.26221941706445134,-0.03888445083857421,0.259155626463191,0.41927042358484073,-0.2813582452716293,-0.5257901685860737,-0.35133421220831895,0.25042597508440523,0.38839794500698577,-0.1511995237723324,-0.5927115855403121,-0.317672298866112,0.1547536675107262,0.4619956961841886,0.5492169726261504,0.11505917475565537,0.02690031758337007,-0.0286525855472814,0.2923831107761243,0.3222248015227485,-0.10377392084486936,0.12889885599545656,-0.3712797799376133,-0.39372153625160095,0.3141566779612628,-0.3097837310368543,0.09588171292254986,0.611720165533041,-0.6205281252073852
Amygdala_L,0.24833192627588607,0.2069041069234936,-0.18628359711391843,0.25886754560362574,0.10711566521796786,0.4997249046853418,0.1764588339703936,-0.03347646522601905,-0.6197076026098729,-0.44433064449175885,0.565690361855139,-0.12017029250202135,0.32821786016390575,0.05876118248766617,-0.336305340969314,0.24000580089219947,-0.5488139527523174,0.1372835844508521,0.5077037213808845,-0.016483738543358505,-0.3370743965316255,-0.02033609681564578,0.37806078066260357,-0.10052776054880898,0.40692824901535013,0.4412229893916219,-0.3335688326791175,-0.49444612184894926,0.5668185887512374,-0.4530509947029597,0.0675589681916917,0.20281141275405912,-0.3510339004695465,0.5314039645640468,1.0,-0.05783282079683927,0.2811318167872166,-0.27449871260959036,-0.6924450381712686,0.18522596768101912,0.3068935738985822,-0.07543606289591749,-0.2822028867024732,0.6051751444003927,-0.4978206890253115,-0.017033677798821947,0.44586749490859445,0.2801289237352516,0.3340190861098755,0.31702783323025885,0.25280023277861746,-0.23856868010869786,-0.6546830371025083,-0.13337843002542804,0.5242502685570476,0.056343420450288104,0.13419872604517347,0.3118337680189659,-0.4202240321419785,-0.26062276290366,0.5044679695257469,-0.5559400300146691,0.15526820652281084,-0.25728143116954705,0.5094046981956778,0.29003017363426736,-0.26982434046220977,-0.03030489895103577,0.2559316819610975,0.32160906532626,-0.3613886868852115,-0.33740940967938543,-0.3592216534967199,0.09350826006306176,0.20149674980268514,-0.13251852201215475,-0.5097315138457564,-0.21062286976646152,0.06410367227882915,0.1503930272625594,0.465394429739074,-0.13007966900103043,-0.06038758549795211,0.023567391248370005,0.09441136613691163,0.3533940654718056,-0.20663870384525984,0.5017177808177055,-0.45310234902044355,-0.22455548554812924,0.4477957443946693,-0.2362557910738509,-0.0689107008238533,0.4928476141089501,-0.44062081223687094
Rectus_L,0.1018545289211508,0.10870940589122513,0.2069876490874137,-0.0854023782467052,0.33871559716247795,-0.1381363524438331,0.33777039765474487,0.2997787434552143,-0.020015939990352807,-0.18679423399550024,0.293950496999104,0.01830965142487237,-0.26884902857826604,0.2184135143816771,0.3171744486917993,-0.08519140529532242,0.005091296312587695,0.05671575046918013,-0.09994025760458608,-0.03224751354198367,0.128781305684508,0.14678247397838864,0.2297329533117856,0.04305244824125785,0.14097869035683894,0.374175475345888,0.02465474750003182,-0.011551365907387076,0.05140269554715761,-0.005332510978530778,0.12130749166232044,0.010181484757801553,0.07713642859152021,0.21175087572406737,-0.05783282079683927,1.0,0.28039359320611906,-0.11534841745252444,-0.023705818092451335,0.1311993271203953,0.1932753438130654,0.38822247936517085,-0.05427891428674671,0.05612878144741477,-0.05247612192686013,0.07942209768664327,0.10423748303569783,0.007644361621204446,-0.030949169748541092,0.19241821412928634,0.294933904617916,0.008466847441805238,0.07626667140442146,0.07440404888270516,0.13943949009875756,0.07768285757581939,0.03800395962690651,0.28161541944782814,0.1730347524408775,0.1443507054677552,0.07240134615463761,0.1799696703449597,0.45138923027312755,-0.015192889270765036,0.07598232081697738,0.2406420950027286,-0.09754862377127081,0.07975382439972235,0.14963586845797763,0.21734114713699976,0.14913952327443253,-0.14517438908342928,0.03865401442789066,0.3599107404757826,0.31518872890367916,0.10203333558232044,-0.16148503750412843,0.05249380585085883,0.26746598819204953,0.33201441587315905,0.1255293949761309,0.31330897242592304,0.28770487768921726,0.26784061753344957,-0.09580466222247719,0.1356704411446237,0.19839515724140364,-0.1846007338081446,0.19701752266527958,0.011477115078585154,0.4042274630780218,-0.05928558174980199,0.16395922215175895,0.15228916041996457,-0.014933870950016713
OFCant_L,0.19046048184724226,-0.036840037723447,-0.044181384134948376,0.010893282288953475,0.43402592206692175,0.06922793813685171,0.4271837425952374,0.3866923658144991,-0.2581159702940368,-0.07442781226677266,0.324615875450335,0.09611620607299352,-0.039566732752543,0.1492917489036824,0.3326097794195537,0.07076838975729725,-0.36813278995217674,0.05190402090022984,0.23108976907788323,-0.15754436111825315,0.02748165079476618,-0.030885284152675625,0.18189212135221014,-0.16381933300985146,0.15580307023234127,0.26937987219652476,0.03197033523205147,-0.25187642550410533,0.25704637280707743,-0.28610423751818925,0.11818866033033253,-0.044758700424544065,-0.0020175705502735826,0.2912613542475994,0.2811318167872166,0.28039359320611906,1.0,-0.2557542358081193,-0.3949650857723067,0.05332930561643248,0.05447886370404918,0.11114780571170357,-0.14241629348739665,0.24139066528955888,-0.2189668381122425,0.08590781061732883,0.03639141158932472,0.034771926726136534,0.13292566111274892,0.33029120679148893,0.31577933301091826,-0.06782041611216409,-0.24899585154273163,-0.0029754236250746345,0.2996615289732626,-0.05940018774277216,0.0202180818001581,0.24633072293823843,-0.14938493749888598,0.08949495118784967,0.11176096322601833,-0.09805917134937894,0.29851461673159885,-0.06458356383307631,0.15994060454016087,0.17640916601826817,-0.14875682350660835,0.059894285264411096,0.12278255044611147,0.228665973043165,-0.042033652314704344,-0.1445020418269738,-0.2188900902965133,0.007986836522577518,0.46930483813628043,0.01877921836021173,-0.3676277216275202,-0.24573489422760667,0.1002456199620163,0.1735509247621216,0.32851881725760407,0.2091717012345814,0.11246844334582239,0.34540102743821416,0.02245130618965306,0.20654620779743613,0.005262792411443623,0.10811510210783594,0.0018995093173951837,-0.31278246555161743,0.3688225234822431,0.030199132695116888,0.08682693692476737,0.222101907757647,-0.1256672106798938
Angular_L,0.14182337261264924,0.43886408696432444,0.22430063736823078,0.2535609506050086,0.3642942968442098,-0.05271461243494838,-0.12607330073608392,-0.08732682338982843,0.5612302822867663,-0.030771578655963312,-0.30801046773407614,-0.1498086141644349,-0.1825612941991129,-0.2760614413979259,-0.1411260657202492,-0.31000063772705894,0.6442546676083032,0.7328971359139494,-0.3650529250577244,0.737916153830784,-0.22272127564875477,0.4570813328766948,-0.2693154113223018,0.7847066929196187,-0.6232679210020722,-0.07607520039514039,0.24855785587047768,0.7949758382303093,0.015488795093178909,0.37036281207989646,0.5161765078927956,0.3558312153977261,0.09938710082070347,-0.33859906941817014,-0.27449871260959036,-0.11534841745252444,-0.2557542358081193,1.0,0.47099940843378574,0.25258531605889967,0.24252448989978945,0.08045526332116978,0.5380972044802497,-0.3720427393300723,0.7882580911041152,-0.3750190976559108,-0.04890628924046395,0.5288942928782673,-0.09687346646282856,-0.3428971072463506,0.34441670224357807,0.4282726839714437,0.20458519977286022,-0.22324030131426661,-0.44035360914390104,0.5510445285029539,0.6969648967222152,-0.22292156303264515,0.48599303378084285,-0.04048299237246283,-0.30815191071814946,0.0572988970968601,-0.20761735889828817,0.517876905010114,0.020843855324431566,0.30836328871057234,0.5029280332571184,0.5824394612691738,-0.26659256871366976,-0.5119717266727529,0.2309167758373271,0.1181357286895412,0.6857490795491454,0.08011449931459498,0.08864233102981077,0.7247396357792759,0.8294122031365673,0.3677319836118319,0.15161294664959954,-0.07467204583670005,0.0880766041927176,0.41980079380730123,0.5268680322034806,-0.01729197724389259,-0.0914059848144279,0.20540915831924259,0.42151499333914944,-0.04954766661136723,-0.08000834372483545,0.011509310375216424,-0.34970504621813936,0.12821621028088262,0.4858814920809699,-0.33854124567395194,0.32337558769011143
