,Frontal_Sup_Medial_R,Thal_AV_R,Temporal_Mid_L,Angular_L,ACC_sup_L,Cingulate_Post_R,Thal_MGN_R,Frontal_Sup_Medial_L,OFCant_L,Frontal_Inf_Oper_R,Thal_PuA_R,Cerebellum_4_5_R,Cerebellum_Crus1_R,Thal_PuI_R,Frontal_Med_Orb_L,SupraMarginal_L,Rolandic_Oper_L,VTA_R,Lingual_R,VTA_L,Cingulate_Post_L,Cerebellum_10_R,Thal_PuM_L,Temporal_Inf_R,Cerebellum_4_5_L,Cerebellum_7b_L,Occipital_Inf_L,Parietal_Inf_L,Cerebellum_6_R,Thal_VA_L,Occipital_Sup_L,Thal_LP_L,Precentral_R,Supp_Motor_Area_R,Thal_IL_L,Temporal_Pole_Mid_R,Cerebellum_9_L,Caudate_R,Red_N_R,Frontal_Inf_Orb_2_R,OFCant_R,N_Acc_R,Frontal_Sup_2_R,OFCmed_R,Frontal_Inf_Tri_L,Hippocampus_L,Frontal_Inf_Tri_R,Pallidum_R,Cerebellum_8_R,Thal_AV_L,SN_pc_L,Vermis_9,OFCpost_L,ACC_pre_R,Precuneus_L,Amygdala_L,Temporal_Inf_L,Thal_MDm_R,Olfactory_R,ParaHippocampal_L,OFClat_R,ACC_sub_R,Cerebellum_3_L,Angular_R,Frontal_Mid_2_R,Thal_VPL_L,Temporal_Pole_Mid_L,Cuneus_L,Cerebellum_3_R,OFCpost_R
Thal_PuA_R,0.12800536703417292,0.3081306951389856,0.09428137442982878,-0.0914059848144279,0.1387905898413124,0.06522903023230353,0.039131050616693676,0.16037960872660742,0.02245130618965306,0.20738046169498986,1.0,0.31154937884838774,-0.11707277123684194,-0.09146107277256642,-0.016779012228098904,0.02207830963862251,0.18532837395226043,0.034532878596517054,-0.05745627916646423,0.3710872054863501,0.24418372579020484,-0.15450761559799975,0.0716159907362201,-0.35586059456446617,0.21777343555912285,-0.328414154543826,-0.43086812528488655,0.0638148494195852,-0.279889000593833,0.362807888516155,-0.2042532040140769,0.45670585736439356,0.21886456498764031,0.30592476405658103,-0.010538989224393829,0.23256387603195425,-0.12198707745067183,0.31873374701349044,0.2791413586342569,0.318371014281225,0.19254207143985297,0.3913581035572556,0.2230943696668365,0.1608477662067854,0.3516214562626423,0.40800220667679254,0.17332791349910864,-0.0935860579812446,0.03866924504819784,0.5177083885270909,0.17444257058865734,-0.4128608635784108,0.22675719023387103,0.2484602701685489,0.1407018924390895,0.09441136613691163,0.4171328101765329,0.5064537744265555,0.13873243765145424,0.3260274002982257,-0.1880218507180047,0.41682988016790135,0.5027485772477346,-0.17440514851480976,0.27039452963164423,0.3049121593628868,-0.28066138158177817,-0.3376626504768296,0.350457577434703,0.30358011716458116
Cerebellum_4_5_R,0.16768862033463333,0.20250600687674583,0.06048733601736868,-0.22292156303264515,0.2797988773420454,0.3658615061189356,0.0346881275512024,0.230763522003206,0.24633072293823843,0.6255101974694187,0.31154937884838774,1.0,0.1311265459412441,0.4492753403679097,0.09868003980771364,-0.006211056339891525,0.10345317227105373,0.38540039252317176,0.21680812932849114,0.06869096049524849,0.28477289806734224,-0.27973129614326564,0.07739950345816805,-0.178186637636471,0.5405142073904915,-0.38768821117517327,-0.35914421769321847,0.06453369949625092,-0.11139151395196176,0.21488435427212338,-0.3499201327906618,0.5246587642841448,0.503836958499198,0.5752282364159108,0.38362741277164714,0.07779885140548967,0.12059718061811305,0.5941841691317059,0.45466007467614794,0.31891424276765207,0.014524091890811424,0.339435147239566,0.32834338844344757,0.30993605872230606,0.3532519094517873,0.5591908083252959,0.4213059236776518,0.11166283938350828,0.07370192296743941,0.0773153490368325,0.5009660561589734,-0.4065315987043334,0.1310684120867351,0.267883833200643,0.11269213174906993,0.3118337680189659,0.14627112246571097,0.33700537171654277,0.33435138856596897,0.4059983377798438,-0.034391138160985546,0.1168657502093795,0.5846469262825637,-0.15956065070204098,0.49949609205542395,0.20363838355895633,-0.006423904825952583,-0.2512738162284749,0.6633892844331692,0.3751258709912213
Cerebellum_Crus1_R,0.3070725373128796,0.3874562249246297,0.16370190118730701,0.006026136164887034,0.22692663915373998,0.03316581052255392,0.02737708393062042,0.40372209458268243,0.3324370756365459,0.16087379587422293,-0.11707277123684194,0.1311265459412441,1.0,0.16076308644339396,-0.11539758490768941,0.13055941890166325,0.23603847349798535,-0.07427111222535945,-0.35588272426705003,0.22411731803155838,0.10299297209368549,0.060026761330463405,-0.12123398894164081,-0.30190269881400833,0.1413488856088171,-0.0472262752776255,-0.14845406440659986,0.055063960023871296,-0.49314716915002865,-0.1715409090862112,-0.11325278734349913,0.20991746626624047,0.2036970863879195,0.21869480140847808,0.05572246100287265,-0.0027570332561828955,-0.14536532424139123,0.33450154405935956,0.3939212549599962,0.34692390776889726,0.13641501828395663,0.39716475190104317,0.35842506189605977,0.4305059912336163,0.45481747368790093,0.43225525175278207,0.170003958942858,-0.2359968714538951,0.15083231946678946,-0.03490445818322835,0.306267778225565,-0.3897294472794357,0.4802096584141997,0.4129193842050709,0.28383830446668457,0.4256336912889945,0.20273350377867796,0.10579887975879143,0.4520344721916111,0.4035527518740263,-0.18465756974750072,0.15397110328372232,0.20820652124832906,-0.050314255021823136,0.24416223748123755,-0.22543604525005972,-0.0032737736295567125,-0.17567135783351112,0.40844964074195605,0.27329889320289397
Thal_PuI_R,0.1795381060062279,0.10549259005158065,0.14132932126368686,0.08011449931459498,0.30421234835081995,0.4968851307751233,0.11478231436090497,0.28988108622892866,0.007986836522577518,0.2926198836096858,-0.09146107277256642,0.4492753403679097,0.16076308644339396,1.0,-0.11183976597006434,0.12159380801549469,0.14585738004050605,0.16059747040977151,0.10095058180911146,-0.2309096930692721,0.34672583990692973,-0.0866597007687509,0.21253208227841036,-0.14626647855931577,0.41851138190172993,-0.060290135252105845,-0.157930957901668,0.11300584955607526,-0.05922581718959136,0.004414085532041358,0.005430544434382034,0.2646198479951154,0.43475574040789206,0.41514411304019716,0.06757427715155784,0.07201374969236614,-0.012837581042255521,0.3756393103397024,0.37688538699371854,0.22254876314249128,0.19187670044769156,0.15421928592495804,0.24204200287863736,0.17966096478082458,0.295797785285399,0.35195522921728717,0.19642021748390112,0.1809997364486349,0.029462377933559297,-0.08585265673463302,0.45038756787695156,-0.010591919577160313,0.044357705954248365,0.2450629259393864,0.2655796868570625,0.09350826006306176,0.08285827286203655,-0.08408405343870602,0.19055053617571296,0.213034850889554,-0.17271863365809284,-0.1100418261581544,0.3866812953016083,0.0841544932420601,0.3332704490347057,0.20314834099882692,0.10673093898833223,0.04374388478827021,0.37437546852330444,0.12298499252457022
Frontal_Med_Orb_L,-0.08110487991173178,-0.22969610922163405,-0.2809509868575353,-0.22467209487868658,-0.21168370619074234,-0.10866667806549467,0.2849638788585371,-0.2411253848879775,0.157077034182293,0.12934618812628798,-0.016779012228098904,0.09868003980771364,-0.11539758490768941,-0.11183976597006434,1.0,-0.264896054225094,-0.33187473497013764,0.1754289735860707,0.20717944372272828,0.005061909078852035,-0.07726635257038823,-0.06111028257106303,-0.06552250027975955,0.1566437083120313,-0.07280802441917411,-0.046578842362243494,0.13369054702150643,-0.045994469051947505,0.17438449338394157,0.07482197975918405,-0.08108448859753123,-0.15082412161368136,-0.17150473261314744,-0.12797464163986272,0.0770907255751363,-0.23513126687336774,0.3405704566502008,-0.22293258562530738,-0.12069434247090428,-0.08686543270068722,-0.38529732196512406,0.015585421916060471,-0.17072687972507297,0.01142029379857434,-0.31197734743216204,-0.12951115746142403,0.06081560616176663,-0.05445514963157923,0.015816458744958704,-0.009216404456417415,0.026590918576932243,-0.016108394513908626,-0.22139192381181483,-0.2572340120999406,-0.19616599871840742,0.026453203095041504,-0.20751853929884037,-0.064559050588795,-0.02150939981418225,-0.058884339431577656,0.39749215430447377,0.06163137422449648,-0.19136426948073618,-0.10175545242873434,-0.17680049233686543,0.07305200843080858,0.11643817535858506,-0.028404483287681363,-0.10195184196176406,0.028450974718777937
SupraMarginal_L,0.3707748039469191,0.20032095148718687,0.8187804144981152,0.7847066929196187,0.47328872206080697,0.4422823051867793,-0.3459213017801535,0.5676893210133148,-0.16381933300985146,-0.2634112763872129,0.02207830963862251,-0.006211056339891525,0.13055941890166325,0.12159380801549469,-0.264896054225094,1.0,0.6762112866548324,-0.13992947853954754,0.27498590316643917,0.03914450825683537,0.4104008404556315,-0.056518266128436974,0.48640344402431646,0.19151604868047237,0.5682224490896923,0.30080172850535913,-0.0733696020868649,0.783829111833703,0.045075572996661276,-0.3146792581362559,0.6417539145287388,0.020641679120899627,0.4072630553546043,0.4417936896477756,0.24614682305304306,0.18881108714396155,-0.4030508055956855,0.22099094655602586,0.08674771516523236,-0.11029474803267411,-0.016555423187734376,-0.04763344589260816,0.4086340213733513,-0.039224734244116016,0.35527427372946735,0.2320563237305944,-0.09327739549215151,0.4277543408493334,-0.2094527473982083,-0.061153393092424756,-0.0327715196273698,0.26311200250977657,0.08893461756481201,0.3261772479890987,0.6521637602925635,-0.10052776054880898,0.40143080685636584,0.06866931851339671,0.04503430543582958,0.26281410236332703,-0.34465991298843635,-0.31506396047486873,0.32914324098039316,0.4799325291772137,0.23090955272736374,0.3007798496049772,-0.027386609463677183,0.6119204172403535,0.1796961234226635,-0.20969874011093392
Rolandic_Oper_L,0.4949912450214649,0.31853598046224824,0.7740872911683452,0.4858814920809699,0.6003230235505891,0.37727980924745985,-0.3897067612992593,0.6597553266564814,0.08682693692476737,-0.24942399254957906,0.18532837395226043,0.10345317227105373,0.23603847349798535,0.14585738004050605,-0.33187473497013764,0.6762112866548324,1.0,-0.06737892899043647,-0.060336555727469196,0.07656044434189084,0.3748268761207065,-0.0032969193558021748,0.355501570270252,0.017848789702128477,0.43887518121858937,0.07352788080787132,-0.443550628559461,0.48332988718672315,-0.2497278746824295,-0.3806174585383374,0.35841056343887895,0.27165267970609697,0.3560163773302999,0.4748742733906262,0.1671585776549533,0.4460712461957143,-0.6531063545684269,0.3426890901419619,0.3059181072642178,0.13976448300897737,0.16271252886433585,0.2519639711086563,0.4769573477440192,0.205925662050926,0.6267694948556651,0.38081583363596794,-0.14843919340529646,0.3702190810101676,-0.07221941498888829,0.048476964730235717,0.08228138034852922,0.02654427249265528,0.5495815303073732,0.5854316360639183,0.5671758043223046,-0.0689107008238533,0.6378564998237469,0.2155530994083134,0.31427476934613924,0.40064131116259194,-0.45795038694351614,-0.08667871157832807,0.5679482819250755,0.28615543333024773,0.27903058919846274,0.2771623199268774,-0.3109101013317958,0.2840300858611964,0.4107541665745791,0.015683517352339204
VTA_R,-0.030983504188984424,-0.1226912358244095,-0.17954832683073849,-0.2760614413979259,-0.03312339144117966,0.12252317773327012,0.09703625941240814,-0.053310073924705485,0.1492917489036824,0.3946668601109345,0.034532878596517054,0.38540039252317176,-0.07427111222535945,0.16059747040977151,0.1754289735860707,-0.13992947853954754,-0.06737892899043647,1.0,0.1582752991651192,-0.07717691206062952,-0.0699965599972202,-0.06389159740345073,-0.1028759829269956,0.061765841368072574,0.0990839774286096,-0.1425446588630475,-0.07662058293833794,-0.07409362398848839,0.10737056608429567,0.12267498848089074,-0.2838478776839454,0.14983454073266106,0.1122758622683745,0.1753657736793859,0.19928791742023297,0.016091045575054693,0.24953922308792628,0.17875842786372267,0.18636390377986334,0.1257680261570777,0.098426655211846,0.0018720471420883035,-0.01047308057668441,-0.061147113706825414,0.035483898718425166,0.060406763752115275,0.2826806768163193,0.033923928815041846,0.1460335344565801,-0.13828243044700575,0.14218689401988088,-0.13685226479608134,-0.0638387333974395,-0.035788863390760685,-0.22537123518646643,0.05876118248766617,-0.18184645517161838,0.07893459861690076,0.007487486370968844,-0.041556680678876946,0.060998588331840055,0.0009129776723087477,0.2032087825804585,-0.08908965963263193,0.19787428586843936,0.06246142727850749,0.04950077938714319,-0.15964701821182287,0.09291884789869859,0.1263629281792618
Lingual_R,-0.04639655113426268,-0.5251150750115416,0.21503833860567645,0.3506710176530827,-0.04929923492331997,0.34050688005268337,-0.15960900992611207,-0.17585547784308506,-0.21182272119679113,0.06334833190541098,-0.05745627916646423,0.21680812932849114,-0.35588272426705003,0.10095058180911146,0.20717944372272828,0.27498590316643917,-0.060336555727469196,0.1582752991651192,1.0,-0.39294912579027935,0.0810692054719836,0.011604755953355778,0.3345878782111214,0.5701722045350592,0.3564611034272551,0.21552316574229036,0.25607014909630366,0.37277091580514465,0.8243357289281903,0.1415185457678253,0.5052896930756094,-0.2320358436218447,0.06256746211541162,0.05980454982368429,0.2586336955565097,0.0916954893543265,0.3292287555362792,-0.11427173763000786,-0.1716062596316055,-0.5398147198426945,-0.28274037125541707,-0.43956024006318456,-0.10334243522371248,-0.3312670107365166,-0.4766684284232742,-0.3117335348174833,0.14082030103402232,0.5504643699124194,0.040122639590432656,-0.3362433434441265,-0.3464498469601219,0.5836505699238963,-0.555261506043229,-0.3717218613902488,0.08234500641984667,-0.4687269648057979,-0.2641498239830249,-0.17894400678138547,-0.44524818179200554,-0.3439527641639126,0.26566318585243215,-0.4757511713516515,-0.04726760071241368,0.5096541839537145,0.017376375269334814,0.47847544370155887,0.24875159817522494,0.6568561473214841,-0.21712139907383193,-0.2913851474429269
VTA_L,0.12578391185418894,0.44173290088957357,0.03304359628956725,-0.04954766661136723,0.1328001166442936,-0.11629436122529022,0.35888981515554963,0.217836339104026,0.10811510210783594,0.11341121285584276,0.3710872054863501,0.06869096049524849,0.22411731803155838,-0.2309096930692721,0.005061909078852035,0.03914450825683537,0.07656044434189084,-0.07717691206062952,-0.39294912579027935,1.0,0.11104716768449026,-0.19959902420105838,-0.09618822448169738,-0.34385045821074683,0.08414295287813298,-0.27524511710600263,-0.25706991121835476,0.036966040163296396,-0.4859387056049375,-0.00898311506329602,-0.28261809582494485,0.19013469261740423,0.20213310449354172,0.20402906973135937,0.081162169898884,-0.041535575165221446,-0.214710445969822,0.3008566144601013,-0.016343547924703508,0.3412180030679211,0.14001752788084823,0.29440343526448876,0.20287483103574844,0.14438766097655864,0.3918788492503843,0.38059019527991533,0.08642430949244445,-0.3068223433497559,-0.01730850003378244,0.4428246170040719,0.2945782533144383,-0.5576607264294494,0.38627311416174664,0.2874439368993162,0.1194864105374397,0.5017177808177055,0.24916948888536997,0.3396315661249675,0.2532621628093627,0.5001255229323484,-0.20132474382458018,0.517676197236671,0.13683563220447592,-0.1900545748916229,0.18055515178155934,-0.0898174988416617,-0.04622617970789052,-0.32944682924806445,0.19178899905722027,0.19143899661250036
Cingulate_Post_L,0.31222756270355717,0.22174706777346737,0.44138646989660935,0.3558312153977261,0.5934349301175315,0.7155018653015701,0.1250254051792333,0.4046070656047814,-0.044758700424544065,0.19265318856444424,0.24418372579020484,0.28477289806734224,0.10299297209368549,0.34672583990692973,-0.07726635257038823,0.4104008404556315,0.3748268761207065,-0.0699965599972202,0.0810692054719836,0.11104716768449026,1.0,-0.08554378624379391,0.4953014169457947,-0.28893181103542626,0.7391325292953749,-0.13643704862714193,-0.3820262179522019,0.3684958292334108,-0.16049313296914014,-0.0555192115844612,0.23247065807216316,0.34865733596926884,0.7607864348876536,0.6793983194753689,0.1276211614670458,0.05132837224221937,-0.15056964147302507,0.29572923619791774,0.2786749757786262,0.03412941437542193,0.021584256014818982,0.1744222585296375,0.3367635062507178,0.11343638967980045,0.39679304199962356,0.5775298666259463,0.10063371370034178,0.40282694399909247,-0.21064978966634404,0.12632646789506713,0.3745956121312591,-0.04499225983278996,0.18735040163090702,0.2569065460811841,0.6135485525454576,0.20281141275405912,0.4800184778996849,0.1393491221012481,0.23985994241037123,0.5356799479722598,-0.2534367802286502,0.26857291943308687,0.566770812868071,0.24887166733847874,0.3529903733966907,0.3157323204142588,-0.018541067812550382,0.14702406978092833,0.4064356611297024,-0.03510144682539842
Cerebellum_10_R,0.06393802003718795,-0.19288816464181716,-0.02859595922721138,0.012882918088075217,0.01657093418662198,-0.08684484781885723,-0.08184548215237887,0.011463195737525238,0.08211578971802103,-0.0882703161467178,-0.15450761559799975,-0.27973129614326564,0.060026761330463405,-0.0866597007687509,-0.06111028257106303,-0.056518266128436974,-0.0032969193558021748,-0.06389159740345073,0.011604755953355778,-0.19959902420105838,-0.08554378624379391,1.0,-0.1334379659548987,-0.004578524657313353,-0.19040873166310635,0.18217235996934303,0.21348516755949326,0.05267779619783925,0.10060390495721842,0.011363079831775902,0.07614873788682319,-0.10024801907601985,-0.14150505077555206,-0.1656557535675624,-0.07724147083067881,0.010573105098784235,0.05079502393915928,-0.11507483452637507,-0.11115778846580675,-0.07322077103225023,0.05591747556525389,-0.0567500514246951,0.0056208970438465615,0.05974947472687942,-0.10626582717694454,-0.16062408567060524,-0.009863105808664032,0.0026569930943748325,0.1708562661066737,-0.008778489485901408,-0.17256806929485646,0.17301320998624373,0.06409361181062267,-0.021292242106329223,0.06261919127919137,-0.046791197712414356,-0.04554334151916002,-0.10676392495600118,-0.07129013484362413,-0.228384934262562,0.061502164442541786,-0.02171953256645545,-0.0842833230180394,0.16991258435847767,-0.08732511127038303,0.0008196856647096572,-0.003272373226660275,0.09792874984018171,-0.24602222607397545,-0.02946159976689268
Thal_PuM_L,0.2930586740687261,-0.08808131354329855,0.39712099000889534,0.5380972044802497,0.47133643780844087,0.6704029964454296,0.10420789770234144,0.28453656732960675,-0.14241629348739665,-0.03434964927296925,0.0716159907362201,0.07739950345816805,-0.12123398894164081,0.21253208227841036,-0.06552250027975955,0.48640344402431646,0.355501570270252,-0.1028759829269956,0.3345878782111214,-0.09618822448169738,0.4953014169457947,-0.1334379659548987,1.0,0.12849113237753465,0.5209564887194976,0.10625956931547456,-0.03638592062113284,0.5026654022865862,0.2550190032177839,-0.16206151093152601,0.528269247630969,0.016402007596402996,0.4494546307085107,0.43842216098324105,0.22261795698297113,0.3156781759679685,-0.14085555688531684,0.011017409220638718,0.04761432719783889,-0.18358072778223924,-0.10496590365505123,-0.016348005035126643,0.17324295285401053,-0.13332749127698482,0.12961930246756279,0.09792709224176827,0.04513496326565633,0.6091322749825281,-0.00753732805771692,-0.10891570723770884,-0.09935685431895368,0.3338699117274977,-0.03626292574241353,0.11447930072114712,0.4728475348273221,-0.2822028867024732,0.2036101205508548,0.10978010882037037,-0.05965023429120467,0.0716041784983513,-0.06556040217097742,-0.09796856837790673,0.30384873226375947,0.5004011284490523,0.26542015151160697,0.6416896727015394,-0.07189513083456356,0.4875411086732222,0.0590750128845677,-0.1139959061266826
Temporal_Inf_R,-0.07922851354998459,-0.49502808013009486,0.16201455751353233,0.2943734219623584,-0.1747003833250101,0.01836564183710473,-0.27415702051810725,-0.25313421922483226,-0.18167962176069577,-0.26628487468220186,-0.35586059456446617,-0.178186637636471,-0.30190269881400833,-0.14626647855931577,0.1566437083120313,0.19151604868047237,0.017848789702128477,0.061765841368072574,0.5701722045350592,-0.34385045821074683,-0.28893181103542626,-0.004578524657313353,0.12849113237753465,1.0,-0.07035794838117629,0.3724318215384841,0.2807565712404453,0.21937175571939846,0.6193883439562079,-0.1341825888718856,0.45053172423853943,-0.4575391361988492,-0.2564788420283785,-0.20869536918282497,0.170224097613894,0.09337467491760089,0.09536039645499668,-0.3574665611841877,-0.4051951378783379,-0.5075554847564467,-0.18529502152149135,-0.49109650212257644,-0.21473829343110906,-0.35221750569805,-0.48947950352685177,-0.5525063864727023,-0.15994593607526633,0.42756825078873584,-0.0005527579944532509,-0.39302922219157144,-0.43196248107871615,0.5893385731335733,-0.4179686995296093,-0.3339270637772284,-0.08337495627343747,-0.5041925476678184,-0.2212724819834658,-0.24142254905977123,-0.3789821435326263,-0.43936513776660124,0.25985252843695533,-0.5217859945341577,-0.29086598058192326,0.3750646979681268,-0.23643533586516433,0.2416623018902822,0.13399996280052714,0.5990438101661181,-0.3634517848196284,-0.38431960425645506
Cerebellum_4_5_L,0.37384739148913915,0.2166536107051311,0.6179162358070459,0.43886408696432444,0.5607577940649296,0.7630907761331169,-0.050695766149179006,0.4607391759733622,-0.036840037723447,0.32418587208440613,0.21777343555912285,0.5405142073904915,0.1413488856088171,0.41851138190172993,-0.07280802441917411,0.5682224490896923,0.43887518121858937,0.0990839774286096,0.3564611034272551,0.08414295287813298,0.7391325292953749,-0.19040873166310635,0.5209564887194976,-0.07035794838117629,1.0,0.030909181640054774,-0.33784309787383954,0.49516422411105276,-0.028984958573569638,0.02064415106130335,0.3009767014447232,0.3994040854764916,0.8210081108188673,0.7914838859487896,0.43397710183584165,0.08671939256687747,-0.08738565219165466,0.48111340986360673,0.32216386389049223,0.05532854898100892,0.013524187063463278,0.08250406638980687,0.42973929538343375,0.07295606595196517,0.4438911569650172,0.6263334952849241,0.254679205850122,0.44583841801192164,-0.2014334283123739,0.029703968159093857,0.3454189320487374,-0.02726945509267413,0.1022125253302893,0.30684808759905996,0.6383309012157689,0.2069041069234936,0.4928477827188145,0.33845494483282185,0.1934807659071646,0.5030051569974421,-0.3036744171429062,0.00641260595673608,0.6480588636595517,0.3216811721992374,0.49698726846400343,0.46149171408130685,0.017904126577674758,0.2730186294662193,0.5657201597304253,-0.05332349625571204
Cerebellum_7b_L,0.2702984613216865,-0.2511730690889305,0.25832065143824784,0.517876905010114,0.0800196668875565,0.09698997526362715,-0.20459030057199293,0.13843901681114992,-0.06458356383307631,-0.20410819496552132,-0.328414154543826,-0.38768821117517327,-0.0472262752776255,-0.060290135252105845,-0.046578842362243494,0.30080172850535913,0.07352788080787132,-0.1425446588630475,0.21552316574229036,-0.27524511710600263,-0.13643704862714193,0.18217235996934303,0.10625956931547456,0.3724318215384841,0.030909181640054774,1.0,0.3681296124505319,0.44315586895113834,0.2864420047725353,-0.17693378449135347,0.5717384576235437,-0.2945463759788976,-0.09415890955689216,-0.056875855802034796,0.03797217122511298,0.07402966621399487,-0.01585016352388123,-0.2013205228854183,-0.17307348545795506,-0.03723615044811235,-0.09136479081351732,-0.2658475180462069,0.16922156302506733,-0.16529091486475989,-0.12535150435870387,-0.2576334413529392,0.07840949225436723,0.22857095321259235,0.05455253121991581,-0.3261784618546256,-0.28756103591462334,0.5133130359553315,-0.1235830542393687,0.04147317628962473,0.35284390632121515,-0.25728143116954705,0.04455040998980156,-0.11982617674661594,-0.1590385621283107,-0.2284238744465254,-0.09102313705931642,-0.44930427279899754,-0.21854205357940043,0.4657809600311682,0.0278546742741968,0.16042067066595977,0.11702794115467496,0.5133248313110017,-0.22254475767920595,-0.1501228138806675
Occipital_Inf_L,-0.08363308729023176,-0.46361705680447907,-0.2712534305472283,0.12821621028088262,-0.22400091595227942,-0.2089797175377055,0.017074049576419125,-0.21911949803272573,0.030199132695116888,-0.11834610153982975,-0.43086812528488655,-0.35914421769321847,-0.14845406440659986,-0.157930957901668,0.13369054702150643,-0.0733696020868649,-0.443550628559461,-0.07662058293833794,0.25607014909630366,-0.25706991121835476,-0.3820262179522019,0.21348516755949326,-0.03638592062113284,0.2807565712404453,-0.33784309787383954,0.3681296124505319,1.0,0.012721089755132354,0.47061983073209623,-0.15205389181064333,0.27122709987590965,-0.5126072457774646,-0.4456942755705289,-0.4810770946507686,-0.03616526819316158,-0.16729423303749394,0.35490392122641545,-0.3936694480422413,-0.39928341005796986,-0.2628960238975174,-0.22136511237031722,-0.3149443022224506,-0.15729651809216322,-0.06889177974118262,-0.5455775297034344,-0.5631585291646201,0.0571716664993755,-0.029914366204655537,0.1822452172204205,-0.35909726388153645,-0.4356603054621969,0.40581218243383044,-0.30354843174136614,-0.2878454582753548,-0.17783761874814524,-0.2362557910738509,-0.5794181924203119,-0.4285163380010058,-0.29771696029318223,-0.5476929690300948,0.4139098318575626,-0.35838307592861884,-0.6146250941422228,0.2882485731970302,-0.22287153055079878,-0.09795396884990176,0.25430556897665524,0.34130618172207416,-0.5460437831075221,-0.022025650369627253
Parietal_Inf_L,0.5302973204798328,-0.038941999945099004,0.5643262400392232,0.7247396357792759,0.5324234913638548,0.45607294686202055,-0.12058264570598519,0.5622612375405033,0.01877921836021173,-0.04026045275225362,0.0638148494195852,0.06453369949625092,0.055063960023871296,0.11300584955607526,-0.045994469051947505,0.783829111833703,0.48332988718672315,-0.07409362398848839,0.37277091580514465,0.036966040163296396,0.3684958292334108,0.05267779619783925,0.5026654022865862,0.21937175571939846,0.49516422411105276,0.44315586895113834,0.012721089755132354,1.0,0.211881614780536,-0.13780562854431216,0.6075886251774517,-0.056120715762396786,0.41023103130388755,0.4880513928240855,0.31084850563851785,0.22327901189813282,-0.2046364925638892,0.22685574961760463,0.026739351207003163,-0.029872090235050202,-0.05145499069383254,-0.010871335578805088,0.5169393217496067,-0.03449077445477359,0.21531961279962028,0.1402994878612393,0.16181709487182983,0.5343392504642752,0.05923193969031401,-0.07292301058673115,-0.09507164514367568,0.2817129342001712,0.06049253942291235,0.33362568116341873,0.7301810998183286,-0.13251852201215475,0.2693704082545986,0.0982488077175158,-0.0025157570159574827,0.14276959778702109,-0.15767324425000237,-0.2209487651478618,0.3071660271289043,0.5941576450486367,0.3751462623798557,0.48303545104370554,0.008395230599438301,0.6157275122582134,0.05054777587749267,-0.015227258884123447
Cerebellum_6_R,-0.1529185436260291,-0.7379396124130531,-0.11553662291425398,0.20458519977286022,-0.132182117460016,0.13014300554970187,-0.02432677947585288,-0.3446040072403133,-0.24899585154273163,-0.07064494017830417,-0.279889000593833,-0.11139151395196176,-0.49314716915002865,-0.05922581718959136,0.17438449338394157,0.045075572996661276,-0.2497278746824295,0.10737056608429567,0.8243357289281903,-0.4859387056049375,-0.16049313296914014,0.10060390495721842,0.2550190032177839,0.6193883439562079,-0.028984958573569638,0.2864420047725353,0.47061983073209623,0.211881614780536,1.0,0.026970109753489784,0.44210380647148917,-0.4813424177884744,-0.21907539080312358,-0.24650275043196385,0.08882600539059134,0.06904839622753013,0.4282786586037266,-0.38324167147923105,-0.36535331909156976,-0.655647388755729,-0.24894565378010347,-0.5461336238669057,-0.2668155501564511,-0.4329465105604217,-0.7111951953185257,-0.669695065697686,0.03420147346537966,0.5710957875163354,0.13137753246524053,-0.4660547851420712,-0.556368317270481,0.7607565705387906,-0.6036491579754373,-0.4938272742174178,-0.20510068864823439,-0.6546830371025083,-0.5462392619973684,-0.3943516619402611,-0.5849887765891035,-0.6680029114705643,0.47093970283839315,-0.5139213647386321,-0.3821348371758587,0.4713813522794062,-0.1613338162765822,0.34344959800742914,0.2543742696579193,0.614250126358206,-0.6214090090158728,-0.29185679343295023
Thal_VA_L,-0.2812545051207897,0.06265615908864838,-0.27957116191587733,-0.33578054752055775,-0.31291199524080676,-0.05907711745132169,0.039521056628128534,-0.2967604812484208,-0.14611934783793792,0.3224908371840234,0.362807888516155,0.21488435427212338,-0.1715409090862112,0.004414085532041358,0.07482197975918405,-0.3146792581362559,-0.3806174585383374,0.12267498848089074,0.1415185457678253,-0.00898311506329602,-0.0555192115844612,0.011363079831775902,-0.16206151093152601,-0.1341825888718856,0.02064415106130335,-0.17693378449135347,-0.15205389181064333,-0.13780562854431216,0.026970109753489784,1.0,-0.2900848433710041,0.2640642112498586,0.07602506908691277,0.05975314487038214,0.052017285958947425,-0.11190117759629051,0.3127368219992028,0.185755213076542,0.09186025508756154,0.02167948049085715,-0.01998421612380965,-0.10170449921452195,-0.2470916467184782,-0.20915743402569378,-0.11274170912142917,0.07562279102464434,0.19610486688306467,-0.20797615856573026,0.15681736588664458,0.3686274967277137,-0.017196171064719126,-0.2320169513388421,-0.3168554787148103,-0.24695932337071405,-0.15132188341720493,0.047389963416644476,-0.06405849167684569,0.3731049718480047,-0.2017991576893265,-0.103878098459118,0.08876838081326167,0.19268918282885583,0.12028996747559838,-0.24391949897082518,0.035392120833836534,0.08186728520649954,0.16106056030282936,-0.28816801445715245,0.07196894180991543,-0.03469072826976553
