,Vermis_6,Cingulate_Mid_L,OFClat_L,Hippocampus_R,OFCant_R,Cerebellum_Crus2_L,Temporal_Sup_R,Occipital_Mid_L,Thal_AV_R,Cuneus_L,Cerebellum_8_R,Cerebellum_7b_R,Cerebellum_4_5_R,ACC_sub_L,Precentral_L,Frontal_Sup_2_R,Cerebellum_7b_L,ParaHippocampal_L,Thal_MGN_R,Parietal_Sup_L,Frontal_Med_Orb_L,ACC_pre_L,Occipital_Sup_L,Frontal_Inf_Orb_2_R,Vermis_8,Supp_Motor_Area_L,Cerebellum_9_R,Frontal_Sup_Medial_L,Precentral_R,SupraMarginal_L,Vermis_7,Frontal_Mid_2_L,Cuneus_R,Thal_LP_R,Cerebellum_9_L,Raphe_D,Thal_LGN_L,Occipital_Mid_R,Rectus_L,Thal_IL_L,Cerebellum_6_L,Frontal_Inf_Orb_2_L,Pallidum_L,OFCant_L,Thal_VA_L,Postcentral_L,Rectus_R,Cingulate_Post_R,Temporal_Pole_Sup_R,Thal_VL_L,Cerebellum_10_L,Thal_PuM_R,Thal_VPL_R,Postcentral_R,Supp_Motor_Area_R,Cerebellum_3_R,Vermis_1_2,Fusiform_L,Cerebellum_Crus1_L,Pallidum_R,Occipital_Sup_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_L,Thal_Re_L,Olfactory_R,ACC_pre_R,Temporal_Inf_R,Vermis_10,SN_pr_L,ACC_sup_R,Thal_VL_R,Cerebellum_6_R,LC_R,Parietal_Inf_R,Thal_MDm_R,OFCpost_L,ACC_sub_R,Hippocampus_L,Vermis_9,Thal_LP_L,Caudate_R,SupraMarginal_R,Caudate_L,Temporal_Mid_R,Thal_PuA_L,Cerebellum_8_L,Parietal_Sup_R,Thal_PuL_R,Angular_L
Cerebellum_8_R,0.7750140588521506,0.4830996922674771,-0.4715555158333186,-0.22464479729198875,-0.02629095849300836,0.20118680285752502,0.7326315299468334,0.6406069351516505,0.4870442648448784,0.5617009584423306,1.0,0.7643881654280628,0.709408393993436,-0.15391552937608496,0.549103185162159,0.4182288060226673,0.040145835917104036,0.016509466542087417,0.2473806672513457,-0.006151544397181091,0.2048250449584607,0.10127840144438097,0.5587672531686588,0.46412806844134935,0.7517109988386448,0.46533087994839284,0.8611926890409293,0.22227004905739503,0.1019521625984153,0.4874326462086879,-0.5602059711550286,0.3930839160009817,0.5216225167527975,0.32299759146437873,0.8108634439097366,0.44559175823274466,0.4899273334496417,0.6251377155725205,0.23357507885310333,0.034937045289500646,0.7066332428518712,0.08116127758019528,0.44107609474360593,0.1952544875454583,-0.15136791544220776,0.2939094557956951,0.22022294107974524,0.4033812568782299,0.7589726588446066,0.407087819423914,0.673332533636627,0.7713931528065636,0.4597471766795,-0.12341131599010109,0.67463782755931,0.7636136161755549,0.3846695363904228,0.6044452347426233,0.5008124641835033,0.46102064757614786,0.6325376725066008,0.29654414131329654,0.44872514595018015,0.2983029643505274,-0.32896772643822075,0.2688467976803452,0.22096836331167335,0.8261619967879085,-0.3643578960312535,0.20492724470741133,0.6680477570277867,0.3180925314258183,0.8907689666427989,0.3890165884386314,0.16810584329207834,0.36128372287602023,0.5436183892630373,-0.1986341199090456,0.4504967381671939,0.7841297641975912,0.5935324791231126,0.5176300999230388,0.4276887517147006,0.3823812165598242,0.8436370049047296,0.705174174078093,0.5861606908814883,-0.44702051907829193,0.2043126562425158,0.3167081519716781
Cerebellum_7b_R,0.65468083381676,0.34866862032760726,-0.6674696316760665,-0.38490698155097713,-0.22032887956428257,0.3362460121580288,0.5690036831892583,0.6408123709492124,0.3690186691353798,0.527302159272238,0.7643881654280628,1.0,0.4884289058745889,-0.27033596960713685,0.3705021276786118,0.31055161709877055,-0.09252189602396821,-0.35687388693613065,0.32631467815661713,0.09788064948974007,0.10566133483734817,-0.08648269929266411,0.5861403994801454,0.3784106906165639,0.6313996788890125,0.27471832478434627,0.6987722538101329,0.1615048384237895,-0.16197125078326757,0.33612121376881426,-0.4370779303925571,0.26324187198244325,0.5424050072278992,0.09229573908985322,0.6122682562294836,0.16857969405924117,0.556962912515041,0.7410226135544491,0.10882490663588303,-0.10338844528669708,0.614676655507482,-0.11509135880430983,0.3203515171558181,-0.04164217541391605,-0.3859924137068562,0.2515284807618705,-0.01812656228663535,0.3789333670058651,0.6992286532147333,0.15628259902198705,0.3979388507144086,0.6519298870621276,0.25377636227002265,-0.2976756604967476,0.40393767011805465,0.45557630617102457,0.1486254515795364,0.3601096230615486,0.3585056168488514,0.30984407703996286,0.6722842110109697,0.1572637880216172,0.27017805494329344,0.2518273842357492,-0.39355566284411464,0.07931589119612359,0.012946069909725265,0.7401381943557303,-0.5716804806094739,0.1395522094906263,0.3868712369498401,0.060803942684511524,0.7960907636579972,0.30055821721725456,0.04637714528403322,0.1578384500485289,0.3291261903445249,-0.2386918503088684,0.17135537591596461,0.7184434674450209,0.3807916976725586,0.30604034863971274,0.19404068539890648,0.18981409265213292,0.8307650985061465,0.5429615750215365,0.4749222942636036,-0.3881858792562359,-0.12884331572418478,0.4271436394186041
Cerebellum_4_5_R,0.6141008336080068,0.7307300596544685,-0.08104407206284685,0.18413571398177542,0.08528184172179723,0.19627116420943094,0.8135334152518633,0.6357962020408915,0.621190641987378,0.5338310394169804,0.709408393993436,0.4884289058745889,1.0,0.05657748849304418,0.7424766165416116,0.6820356629189044,0.07264289594370169,0.42116565289223645,0.2419897611884503,0.21127840304609302,0.02096958905838015,0.31311203025175605,0.601625872206341,0.5264360641750156,0.5747106714544103,0.7373984312703781,0.7766718196589261,0.54798023286796,0.5285349875909918,0.6280817347419775,-0.29591304808660235,0.7259864624709933,0.5708575421003802,0.42506061951625973,0.7771004070829983,0.6595263731073423,0.6316027024094495,0.5344070525281128,0.341204623479441,0.3058731460756276,0.6918875963721351,0.39373436712967613,0.6410656928069819,0.42954352270367246,0.014782659828425316,0.47615087941998047,0.20478239809268758,0.5824694450149102,0.4709586075501407,0.6350322111172676,0.8503488214335337,0.8764800000509405,0.6615776954434599,0.274153901315649,0.8511850591290137,0.8023852707223615,0.768136620579303,0.8616424162762352,0.4799787224307169,0.784152278861258,0.6904299922548829,0.6340975456183073,0.6637117257082918,0.4986256895256471,-0.11512152366258249,0.33069913402203993,0.5211352339266008,0.7098100194226145,-0.04468366694359599,0.3945931200399384,0.7697360558875276,0.673152920504741,0.7203162548449715,0.4113265141011744,0.4968600387008133,0.6335901360126022,0.7334863988263373,0.007291184270401751,0.725257966347875,0.6287029240615756,0.6040939072976221,0.716168275856135,0.5437712313349663,0.746235021372488,0.7347322228140856,0.7450390661594442,0.533379110145915,-0.15352580852457592,0.3366252689456606,0.43030046550603396
ACC_sub_L,-0.510515939031628,0.24858286459035187,0.4507983798904437,0.7315473308256993,0.6118212792798724,-0.55570554191105,0.0022994417555571873,-0.3976160237200297,0.31922627504915563,-0.3051394638939993,-0.15391552937608496,-0.27033596960713685,0.05657748849304418,1.0,0.2995458613821372,0.35388566282231126,-0.3459727064590044,0.5909683062325632,-0.25747512296034053,0.37840998583690466,0.034750732112669894,0.6203197901512647,-0.2676463608764449,0.3186433414815353,-0.42442404132509404,0.19686729336141712,-0.28603139453881987,0.37689072709808746,0.09259953849306522,0.1771614279382291,0.36372550044870233,0.2512648679030337,-0.3320594497545751,0.4150322651640723,-0.28297496087371554,0.2845616232294087,-0.12319020126994429,-0.30874180359474995,0.6768251695460203,0.14034838448228662,-0.4476742231176823,0.3516350186329788,0.29447253215983793,0.6097543035016643,0.6846545536750719,0.4390919786320725,0.6445747684965623,0.28142056761296447,0.14720067386593275,0.4525346979544511,-0.09453577455280049,-0.08660234799756815,0.3611251323727302,0.17846315473884594,0.17187770297345292,0.05666600791926279,0.22442387814396933,-0.17975710345652104,-0.5408412243817369,0.1780556635261759,-0.23519072157492624,0.19031925910564695,0.31894901824227523,-0.2012328279825217,0.45768361141558106,0.4597220849615897,0.5873446082470074,0.15362896931110695,0.6775992133195501,0.14637088734593023,0.2205310455235662,0.41607056855621644,-0.35402511617843463,0.41127747337571324,0.13794157087745637,0.3474818995998096,0.4636561008394864,0.8085806367669056,0.16887772868822892,-0.4758230858550923,-0.12404750114486239,0.3364104601269696,0.05801466197107225,0.33372903710726537,-0.1590923131951664,0.0021571250228351753,-0.5300954041072589,0.23841652751678555,0.44184967239352435,0.15462491517567675
Precentral_L,0.2430175395668539,0.8463296654506755,0.1487546254579849,0.4700434395342909,0.3460161118795072,0.03797284239903698,0.6226806606497622,0.42432711629024567,0.7232372695489624,0.3952782959340599,0.549103185162159,0.3705021276786118,0.7424766165416116,0.2995458613821372,1.0,0.8489927201640496,-0.09870005774029388,0.5466074108333755,0.17695432477540124,0.5090795095071048,0.1349743215612133,0.4827361689923136,0.4756686239465088,0.669654664688134,0.36341516620046505,0.896015295691056,0.44613170470809216,0.8220463947066737,0.611318688667854,0.8281271692908595,-0.16054760748400335,0.813641885282282,0.3821869679555486,0.38372037791707414,0.469702875092583,0.5725714858958341,0.526349826303051,0.3824531289864093,0.4882633208305488,0.3752384143557714,0.27947034418953887,0.6123148301250965,0.7544230192214328,0.6300972753977495,0.20980898225790534,0.8675644393760764,0.41603915907229166,0.6960258139348887,0.4480542602882649,0.6621248816415555,0.5981836818708403,0.6872944946033587,0.6306085752955228,0.47183659050251403,0.9061971892427042,0.5297173168772428,0.5705974776853051,0.4733734221340372,0.1160960215494584,0.8121248433059375,0.5386443206959735,0.7552816810251769,0.9446345884793349,0.3536365517328384,-0.049875099112381666,0.4374706970110888,0.7365815411701407,0.6110339167861524,0.268028400581456,0.41714778467288327,0.8384466508175766,0.7551723406409345,0.4136785217608527,0.5009242339015483,0.6786301056618927,0.5376793871382092,0.7916535997622519,0.24202420297473942,0.6828169614641331,0.3354660646255181,0.48823810253442934,0.7621744521443965,0.5708586265013225,0.7770888289937289,0.5383599273378242,0.7200132365097215,0.1774152874976456,0.1399804856033975,0.46766474811298936,0.6376789025097647
Frontal_Sup_2_R,0.11341915368424922,0.6636819170438584,0.09076470036170375,0.4475058382129799,0.2705138839044984,0.013608128984785204,0.5667798610911255,0.43517334017024745,0.577359356067342,0.4561955474368875,0.4182288060226673,0.31055161709877055,0.6820356629189044,0.35388566282231126,0.8489927201640496,1.0,-0.20844024653354193,0.5516213887561525,0.11170229550533863,0.7396246468430263,0.11462178400111715,0.5450034067517427,0.5819413268860898,0.5865562763138843,0.2042626687718708,0.8128701841179339,0.29785379136787293,0.9017557692982362,0.5321093060532217,0.7343017640099291,0.034798841286694915,0.8535968576187425,0.5065317396311588,0.33752981211745947,0.2618154207264227,0.46521230741611796,0.4199887650105987,0.4243185892053843,0.46016714225817695,0.317706477017451,0.17163967395044832,0.5462592530339779,0.6813116351755953,0.5068763308992107,0.08989850497987775,0.8547428598151937,0.31921472506088433,0.5273038767018748,0.5017543638681784,0.5536848287824296,0.4704453587014661,0.6302582387050805,0.4611744949034929,0.5366437729842587,0.7943130836926587,0.3850001517851901,0.5414066634006177,0.39795101403535776,-0.0011816379089834154,0.6956783186691581,0.6162093511407374,0.7768591366499807,0.8027565320498484,0.39249687580463966,-0.14565595047346103,0.45500194248220416,0.7820731111736948,0.5419529264744257,0.3159006972156363,0.47985622059385497,0.7785218952449118,0.6260495862501636,0.26833268392315507,0.46720022678183915,0.7350110640592937,0.5000276382416254,0.7492109509206776,0.35201017279855873,0.5834444439445158,0.16224900318368252,0.3987602672065579,0.6462350240586987,0.5730437839096083,0.7010760568213353,0.4983537697925661,0.6226971610891231,0.05065520707815249,0.39504751077495076,0.329577297143311,0.6796274803600514
Cerebellum_7b_L,0.33017599150982563,0.03449179727971181,0.07605433991645982,-0.3783102811581664,-0.37057619203477715,0.4543573023707988,0.04926170241275693,0.41293026246137676,-0.1633171440178398,0.19465018477786897,0.040145835917104036,-0.09252189602396821,0.07264289594370169,-0.3459727064590044,-0.09870005774029388,-0.20844024653354193,1.0,-0.06157984193918838,0.07957986350885997,-0.3363965871244556,0.13096603842048826,-0.3385988206527984,0.26164640588336296,-0.3961126799881581,0.48428724918295935,0.03818978863123821,0.13457969596892208,-0.13641887311429715,0.35421590745031944,0.1188072737713228,-0.21864603612128777,0.04516232022751235,0.26721871227069255,-0.29438830734384935,0.2785409465458962,0.19728383093325402,0.19159886923524566,0.1399930646304754,-0.3259629865521794,0.3088146018613041,0.32111677556963103,-0.02624232970298578,-0.24485651178320725,-0.3027647091823292,-0.3369757265258938,-0.3104240202381299,-0.03195234099313351,-0.05903932843619048,-0.37458124680458865,-0.20155929197842234,0.16630374705823014,0.07586773375366775,0.0288938414246382,0.2180299942766424,0.06695557834517403,0.051657935454106955,0.15058435382385701,0.32872083058837503,0.5455516947710071,-0.02997578448432443,0.12770451369362534,-0.06749731714859267,-0.050981325720237995,0.4505749316022696,-0.16340055527008257,-0.33213642535342974,-0.22821183968593653,-0.26013599469102605,-0.4219831501133785,-0.445026716317899,-0.03533818963950941,-0.09973595244831694,0.21920105927862107,-0.327066335214774,0.16018429031584766,-0.022717389943807658,-0.16665605265812336,-0.3967607183851052,0.06584125714640915,0.4339654519518172,0.04009024253057372,-0.18591002068386522,0.20033863488609718,0.10482597776651996,-0.05158138055215281,-0.12342217630409905,0.6158484750828028,-0.023598979693238806,-0.1759541575908155,-0.006732269391866945
ParaHippocampal_L,-0.22216437246591184,0.4380245328856022,0.6437372595825939,0.774197130502166,0.6099832101054543,-0.24851305680693825,0.1795464228812249,-0.1301730011179444,0.3279731933035447,-0.10113033835902646,0.016509466542087417,-0.35687388693613065,0.42116565289223645,0.5909683062325632,0.5466074108333755,0.5516213887561525,-0.06157984193918838,1.0,-0.06574922959041891,0.32206358812466096,-0.008425694949005228,0.6233301379612334,-0.0464738717414826,0.3689440998459846,-0.15951440660380908,0.5075332786749257,-0.00701525579392931,0.5383564600810863,0.6090268171613379,0.42237766302622315,0.27586163633458016,0.5566184917132769,-0.08897920541707403,0.4632908251223923,0.0820963064583923,0.44982127664068966,0.07466644581585234,-0.2496182803903256,0.4922725312323629,0.40371628444256563,-0.16455526611142848,0.6941564290990658,0.4193325942127097,0.5831088089369906,0.5910031588134405,0.5165399791954586,0.4552696861231408,0.30862261577021893,-0.0672539826786093,0.5985996341214627,0.36990694579666555,0.2033305464778067,0.5198146940303771,0.5991512094927868,0.5103362231878096,0.27304694040959937,0.47344223094857874,0.3019538097137052,-0.15428495412222523,0.45382523839239197,-0.04171620642283778,0.4992147372155546,0.6142451420425799,0.12420666869839395,0.3798899732770236,0.5276176995052039,0.7634299992196737,0.0665522408674094,0.7349266665052268,0.3883993453465475,0.5523864640231019,0.7102465838638791,-0.18136443182148976,0.321686775112194,0.5451555059486711,0.4585907728445717,0.5406975947152004,0.5122387619523019,0.6461556188748914,-0.20793401353372976,0.29184425826523985,0.4552566705158723,0.3579332899958161,0.6475691227444561,-0.11115130889350658,0.2792283255670215,-0.18162947000147717,0.360321669531733,0.7296547773361435,0.12300671622859746
Thal_MGN_R,0.30852652568521394,0.14892748438329645,-0.21204680317154753,-0.2098600227081415,-0.12802677659057654,0.47280186443150446,0.27999596382505915,0.31587776443444915,0.12302360913073743,-0.08691584298148095,0.2473806672513457,0.32631467815661713,0.2419897611884503,-0.25747512296034053,0.17695432477540124,0.11170229550533863,0.07957986350885997,-0.06574922959041891,1.0,0.02579939874589219,-0.09517523977050428,0.15601771849655144,0.2897800843317274,0.3678705203849286,0.29523667818339366,0.032606370384267364,0.26592100309405964,0.09680201875551273,0.026074087394068437,0.21875972299459864,-0.016862514375033052,0.13824702164720382,0.20707617712401352,0.2752053215105989,0.2749790374274166,0.00671843020760582,0.4122266044323997,0.2815279184379116,-0.17597395038421965,0.17113156751030445,0.2855570948763941,0.4167364881841584,0.3588516133618384,-0.07909925577879431,-0.2550467823703239,0.11691827392903219,-0.20640772299340215,0.30199423503585415,0.18625799880792263,0.21780318453720815,0.24454424854624685,0.40732569569241595,0.3780327616693291,-0.021095204954305887,0.12919065760020368,0.13368027283904657,-0.019057518424725254,0.3087562522021363,0.3649834880294712,0.30200956264356804,0.24771909648677506,-0.05126510389782166,0.19384295264629764,0.2316185568011453,-0.10122236414977588,0.11537291453360941,0.03319978138888846,0.18057343912552104,-0.18846576505450469,0.38070683203420375,0.2017956460926355,0.20896989962098475,0.32813077684009234,0.05395869596923256,0.03902126503507618,0.28394678470905566,0.1753782083065152,-0.32216305637438597,0.3173250152882958,0.2972743598968354,-0.012348045149247469,0.2935210816444159,0.1307743644676027,0.18879043299903314,0.3630964601686709,0.12433776014525379,0.28211335374398294,-0.09528261520059836,0.05506290582262695,0.14613451888323967
Parietal_Sup_L,-0.3313909752302868,0.34598662600697677,0.06476810729748582,0.4596251888474843,0.17581596524306112,-0.15634084319320252,0.16351631100123212,0.20428415452365167,0.25834020244274064,0.2411328675313992,-0.006151544397181091,0.09788064948974007,0.21127840304609302,0.37840998583690466,0.5090795095071048,0.7396246468430263,-0.3363965871244556,0.32206358812466096,0.02579939874589219,1.0,0.1127616787146836,0.31860229251721817,0.450649684092403,0.3459319644036275,-0.16774716165033435,0.45979906482398486,-0.21502788534414582,0.7082607855220426,0.2836591558267711,0.4781308009247872,0.3205641182212491,0.5352627247410493,0.3542274839410002,0.06537908908075522,-0.30287517863697505,0.11918690718693117,0.058692571202564624,0.31306621589654265,0.2549029529642726,0.13226628813728367,-0.28931690086946443,0.31211326559541763,0.5697289391144307,0.3283568184373565,0.033163305398978604,0.8109387668791224,0.135350706624387,0.28850984579698896,0.28523259682266205,0.18224212364840484,-0.00017829740951686002,0.21422157046944248,0.10248882191322897,0.5212507780784478,0.30644193342214127,-0.16471667935092535,0.15441016842557215,-0.11795762156791972,-0.4231405255497673,0.36121300059079053,0.4309443517670646,0.6192022913654504,0.4810220039591694,-0.040910774835424005,-0.05585848556830307,0.30934243940420453,0.4896656093116502,0.21518190903265608,0.4174269724860314,0.3281967143731896,0.3662736168421838,0.2901317332677909,-0.16332597015493833,0.22984827271336306,0.5894840812909011,0.20934700891953073,0.366916735178385,0.36587136860612623,0.08575789174446882,-0.28234346158664264,-0.07502996790829608,0.35313661170394417,0.364530707315133,0.22979682485364114,0.1942521644739986,0.2190033029475526,-0.3770542625483429,0.7248158082372702,-0.007836822022498652,0.6718978297509595
Frontal_Med_Orb_L,0.010066441572327686,0.03298062107572634,-0.19896251019373482,-0.08792877989959073,-0.22730626471610696,-0.06982821705543346,0.04839970172448184,0.16098377871426908,0.09770548329718702,0.2125375779181834,0.2048250449584607,0.10566133483734817,0.02096958905838015,0.034750732112669894,0.1349743215612133,0.11462178400111715,0.13096603842048826,-0.008425694949005228,-0.09517523977050428,0.1127616787146836,1.0,-0.08813087140336774,0.23329729700819865,-0.16118938067499047,0.20073677207208693,0.1236727341331239,-0.014330462590759974,0.08570414169424032,0.16351422326378323,0.2033489555909539,-0.12361916559779748,0.042956835670642006,0.24975114897991574,-0.17111101576641047,0.023589031546424388,0.2310250143536811,-0.10658035848662421,0.20267715691851523,0.015207612849876253,0.1796514272324109,-0.04819516175273622,-0.08400656080695844,0.07209802563212107,-0.03837735221804974,-0.1342260552529484,0.13146432902790817,0.32900155772639683,-0.003424190346330664,0.1555306505141772,-0.13823497979115132,0.07052989014509488,0.09909166038556204,0.04743936422077738,0.214013556844763,0.1635982750175892,0.002503698717829981,0.04321420914207569,-0.022799974118762903,-0.04726843554131657,-0.04927694608146574,0.16314891799162273,-0.0018183610394915868,0.15021134015948892,0.01623550539520922,-0.178022170785095,-0.030534936584297328,0.08399130180433848,0.12726231679819017,-0.05700087599199986,-0.20825499773241596,0.23249602382663623,-0.0952927485750136,0.08737730617704663,-0.03148686953224408,0.16859728008660918,-0.1230225679420409,0.061284318245159196,-0.17587183266506823,-0.14886396301468036,0.10648246702335094,-0.051852657140539264,-0.022315993986159546,0.3255258546010159,-0.010141926291223817,0.10325025887850282,0.015711583403163278,0.11343348607803927,0.1557358285643818,-0.020349046554864553,0.10104521134823748
ACC_pre_L,-0.21964687613340503,0.3323331210391002,0.4544687398948164,0.6242604987104595,0.6935743097570631,-0.17589668585286558,0.20271487339605823,-0.23099323258073615,0.3560900076951147,-0.22118324729830693,0.10127840144438097,-0.08648269929266411,0.31311203025175605,0.6203197901512647,0.4827361689923136,0.5450034067517427,-0.3385988206527984,0.6233301379612334,0.15601771849655144,0.31860229251721817,-0.08813087140336774,1.0,-0.0909838649238557,0.6605418634291561,-0.15146336334698332,0.279596452684839,0.025354286154427454,0.5163201236641105,0.20443212412077538,0.24770202810495942,0.21595062137549412,0.4294336267151678,-0.19675361019089804,0.7119961215168765,0.01311299102787796,0.2188558008124529,0.1849026403970875,-0.22822134576434552,0.6091956953170374,0.17827957890526805,-0.16100265053521365,0.6937014530505015,0.427067760469197,0.6661056954568682,0.5465172438406063,0.5237811368986329,0.44530656722457457,0.47602568713493176,0.32669992485379745,0.7039621765215038,0.18800223091095236,0.19420069521407596,0.4708952623529966,0.2128684083573983,0.36244488563079713,0.17765850844555253,0.26973780019464383,0.10249435871137687,-0.20657571854962142,0.4332389512308386,-0.08841675125049483,0.298569778231789,0.48304925204178834,0.1274059022439304,0.30856390828717595,0.6506095637064112,0.8416049109688067,0.2796690908892101,0.6253067004795775,0.5851839900255509,0.5032712406355588,0.5809530861077403,-0.08941484682143326,0.4554759059940561,0.22885647150024074,0.4746275504611612,0.6736819089106929,0.5906129714838557,0.5894550104414039,-0.20390004252329816,0.17825575662893361,0.4935479381035269,0.08937654660996251,0.5211274597713741,0.06075139787392739,0.31170520964870085,-0.3027271130884983,0.16631210605550953,0.6770547840708762,0.1426549284448041
Occipital_Sup_L,0.5460996808424458,0.3897672454970258,-0.4108995807854253,-0.2928283605343042,-0.3830676384389115,0.4693538867344823,0.5256648461040425,0.9117447476855471,0.2358290852539947,0.7821121502565389,0.5587672531686588,0.5861403994801454,0.601625872206341,-0.2676463608764449,0.4756686239465088,0.5819413268860898,0.26164640588336296,-0.0464738717414826,0.2897800843317274,0.450649684092403,0.23329729700819865,-0.0909838649238557,1.0,0.13885416694273234,0.6856055180716201,0.519718248913294,0.4958767379637964,0.4888525467276937,0.3562796782420304,0.5824493693639536,-0.3038589502098601,0.5263000997472597,0.9482920326723338,-0.13676898924808453,0.4602431704869723,0.33515953939669396,0.45342352236127276,0.8159979482175588,-0.01837376878794531,0.2557169344458981,0.5430748066913318,0.10238207270011343,0.3738121716491115,-0.04236576910568522,-0.5625768324535351,0.4044393235640362,-0.044085450878817024,0.26206201550258984,0.40462909327165847,0.031176189502192253,0.47927724730051285,0.711459406676375,0.16899755956374735,0.32024055691974246,0.5471374470127707,0.2859813203708536,0.34976713533216824,0.5372247642629604,0.46870526038723587,0.41056268698843146,0.9001063794482632,0.4851974046922848,0.42058261980108747,0.5654040155728882,-0.5451534677320131,0.036581178844085724,0.15246739179767282,0.41850176733221645,-0.41760303708332946,0.0875525435332478,0.5001784941972927,0.1423470320704136,0.6175734940964677,0.04505272259254016,0.5127827434054483,0.2548488788899566,0.37874319156728237,-0.30924720626660845,0.2631564405084835,0.6213257122425623,0.3221702148727413,0.2692037377515141,0.4947034259343571,0.34922073715054097,0.673592938744763,0.471759936131916,0.5739735658534945,0.2285565332914938,-0.25069076963726794,0.6175049603274232
Frontal_Inf_Orb_2_R,0.17751759398626388,0.603366959717388,0.07508339684402345,0.4287526559696866,0.564679689110217,-0.010865356054369495,0.5621803325710869,0.10920479872166075,0.5816063367366962,-0.007369909989250492,0.46412806844134935,0.3784106906165639,0.5264360641750156,0.3186433414815353,0.669654664688134,0.5865562763138843,-0.3961126799881581,0.3689440998459846,0.3678705203849286,0.3459319644036275,-0.16118938067499047,0.6605418634291561,0.13885416694273234,1.0,0.13460281343790062,0.47077049331563114,0.40478684986018576,0.514933126736245,0.12296427392763223,0.4053224432856169,-0.08157805597186325,0.4974881651083637,0.022106826508668152,0.6964676946416982,0.3309077012317167,0.20307763992213523,0.4825058638657356,0.17291556435406766,0.48912953103263107,0.05762303300680925,0.1933033387479282,0.6301614997515814,0.6885928194775899,0.6669824575037717,0.369254611504862,0.6311438494334344,0.26938910435851277,0.6860142016407874,0.6154322024012657,0.7447070903024555,0.3710684089172278,0.47962721568014843,0.5315912644352156,0.010050665617955628,0.5413017284385985,0.4450622321163489,0.317121786131835,0.25536934539138817,0.00635944405370646,0.6501062106347236,0.25994335212467395,0.4574220256596538,0.5717061507478101,0.061184443388363596,0.11975264892719902,0.6562493010373655,0.5943571331311124,0.6258941701637856,0.29402793353230827,0.7068189423044967,0.5978281357513205,0.6623444250126543,0.33207770476284165,0.5407616471206088,0.24286985196715355,0.5064132220379461,0.6933397295016542,0.3470065934689107,0.6214243649292441,0.15558297196142623,0.30738882775000664,0.7367705672318531,0.20414100900160126,0.48079471619594805,0.49602542631953284,0.6376253116973079,-0.06141858334748795,-0.14309678153362104,0.4875768034186699,0.40626790386589057
Vermis_8,0.8260727554550873,0.37318941876133965,-0.41165830636102874,-0.47262827764425713,-0.2909052858213135,0.48274499073537536,0.5490092615845632,0.7986141711740906,0.24929372193207372,0.6086277360868576,0.7517109988386448,0.6313996788890125,0.5747106714544103,-0.42442404132509404,0.36341516620046505,0.2042626687718708,0.48428724918295935,-0.15951440660380908,0.29523667818339366,-0.16774716165033435,0.20073677207208693,-0.15146336334698332,0.6856055180716201,0.13460281343790062,1.0,0.363865891295935,0.7389754999949746,0.11249755763536592,0.2277591549425997,0.42769067488455664,-0.6764843958629603,0.311029182753888,0.6507578991098971,0.01937335753848433,0.7865926083131768,0.3823831889800124,0.5599824884952771,0.645461337868397,-0.017970989437274713,0.17130117034983078,0.7642234567877392,0.03655999699928701,0.1609134400156549,-0.039663392244055344,-0.4216864740737338,0.06265019230213344,0.07806190316340096,0.31576745407510715,0.38795653240614386,0.1257322490026759,0.6224196321101254,0.6679427769463984,0.2771488398785463,-0.009304510394341504,0.5232594832576569,0.5052907305271503,0.3387387517370806,0.6200337447648461,0.7151733135754436,0.3421767326601722,0.6501513481872004,0.17967870292400975,0.30145511479914955,0.5540501826369525,-0.4939531902421038,-0.0007215593095390246,-0.019311263238388193,0.46209916026188325,-0.626590237498059,-0.03232522687478734,0.4393735982134325,0.15332860827851005,0.8636547465945797,0.05684721141358996,0.1944967082208455,0.24445834045143242,0.3336657077253636,-0.4812652979463614,0.34019223547468147,0.9130723381383616,0.44215660623882697,0.23375431741529457,0.3400360747295612,0.3252230688497642,0.685239038423435,0.5106913640266378,0.8011542221541113,-0.339346730149589,-0.07084070725318274,0.2908431196036942
