,Thal_MDm_R,Cingulate_Mid_L,Thal_MDm_L,SupraMarginal_R,Frontal_Inf_Oper_R,Cerebellum_3_L,Thal_PuI_L,Hippocampus_R,Putamen_L,Occipital_Sup_L,Thal_PuM_L,Rectus_L,Frontal_Sup_Medial_L,Thal_VPL_L,Frontal_Mid_2_L,Thal_VL_L,SN_pr_R,Thal_PuL_L,Cingulate_Post_L,Thal_AV_R,Raphe_D,Thal_PuI_R,Vermis_4_5,SupraMarginal_L,Angular_R,Cerebellum_4_5_R,Thal_LGN_L,Thal_PuM_R,Vermis_1_2,OFCant_R,Frontal_Sup_2_R,Rolandic_Oper_L,ParaHippocampal_R,ACC_pre_R,Vermis_9,Pallidum_L,Supp_Motor_Area_R,Cerebellum_10_R,Temporal_Mid_R,Temporal_Sup_L,Cuneus_R,Pallidum_R,ACC_sub_L,Vermis_3,Thal_MDl_L,ACC_sup_L,Caudate_R,Cuneus_L,Thal_VL_R,Raphe_M,Vermis_10,SN_pr_L,Frontal_Inf_Tri_R,ACC_pre_L,Occipital_Sup_R,Cerebellum_Crus2_R,Precuneus_L,Cerebellum_8_L,SN_pc_R,Thal_VA_R,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Caudate_L,Heschl_L,Thal_Re_L,LC_L,Amygdala_L,Thal_VPL_R,Thal_MGN_L,Supp_Motor_Area_L,Thal_MGN_R,Fusiform_R,Red_N_L,Occipital_Mid_R,Frontal_Sup_Medial_R,Vermis_7,Occipital_Inf_R,ACC_sup_R,Thal_LP_L,Parietal_Sup_L,Occipital_Inf_L,Temporal_Pole_Mid_L,OFCpost_L,Olfactory_R,Frontal_Inf_Tri_L,Temporal_Pole_Sup_L,Insula_R,ACC_sub_R,LC_R,Frontal_Inf_Orb_2_R,Temporal_Sup_R,Lingual_R,Occipital_Mid_L,SN_pc_L,Thal_PuA_L,Thal_AV_L,OFCpost_R,N_Acc_L,Thal_PuA_R,Rectus_R
Thal_LGN_L,0.43805163539069086,0.6884307315820295,0.47884321685258685,0.27708160512698865,0.47034465994922864,0.48316654287499533,0.6051148790989083,-0.05817142726008759,0.3728729038650048,0.45342352236127276,0.6660623717258556,0.17878895588298474,0.44675509869179086,0.3820401062649484,0.6279858430987825,0.45373113013056837,0.3414044401944412,0.5138863418323868,0.6831605165286292,0.468189324175855,0.35768644652952625,0.7015111990401965,0.6135552072184379,0.5142187731456833,0.575969956427314,0.6316027024094495,1.0,0.6784305164587779,0.4974989019566211,-0.0628060471059371,0.4199887650105987,0.6503573054832011,0.3022111087111504,0.24101000793871075,0.636870716338477,0.4442709862135951,0.580489905227916,0.5809309744674211,0.6080379270496573,0.6890205694507716,0.3794399056533831,0.6326852506735746,-0.12319020126994429,0.5065915943513305,0.6332688600231261,0.4802572410440398,0.49187239089745094,0.3674501454608194,0.5098649330091943,0.21033811278924006,-0.27908638561388655,0.2915361490878343,0.5138630157765713,0.1849026403970875,0.5870637790647562,0.4580954893610113,0.582744500722922,0.5122507217321256,0.5283564066281868,0.37823636827505996,0.4899273334496417,0.37340533110124075,0.6085912734895318,0.30904936628459656,-0.22166356592724829,-0.27386649966477566,0.47219820045328376,0.518926722090465,0.7672016150370236,0.5188455008772902,0.4122266044323997,0.6866874831510357,0.2925456819468015,0.5885662950071551,0.18383653256316904,-0.2535860955393408,0.5452789807382703,0.5020847173331813,0.42274599617928754,0.058692571202564624,0.487296232673267,0.22655134498015664,0.49906092184741063,0.1331973067847688,0.40892537250128885,0.5806202747029872,0.7488861465319221,-0.11663380898728407,0.2894399234644677,0.4825058638657356,0.6609211325337021,0.6833398368072979,0.5864815847282154,0.4424035793744228,0.5864943674280396,0.3085075235993458,0.4339325567404692,0.3318456475927241,0.5098801365285532,0.00227397611951271
Thal_PuM_R,0.6078156459384723,0.6643730280531654,0.6779797682558002,0.5047616864695917,0.5348863536327724,0.6480251687560208,0.7157888798010593,-0.05558660287842401,0.5247664657200056,0.711459406676375,0.8583634223385479,0.23414008597804126,0.5341414248805453,0.5244246241964382,0.6543976424957562,0.49200409161798303,0.38589771100834913,0.678322053803886,0.5996557153739523,0.5387224396450194,0.5918759491219285,0.8285540387979666,0.8699281825554173,0.6867055092154197,0.6037626579476444,0.8764800000509405,0.6784305164587779,1.0,0.5760970780315566,-0.12207703084842508,0.6302582387050805,0.6335653720766342,0.49657084525545747,0.3736839348865608,0.7319594420298737,0.594825586859994,0.7758668875354067,0.7548834696182348,0.8071675810517193,0.5797446031114574,0.6692245740387083,0.6740679479276515,-0.08660234799756815,0.7732215469221276,0.7347173170715122,0.6769073404623418,0.5783536660721379,0.5969896455425932,0.5296910346099473,0.3549304554177973,-0.23384644573248256,0.3506907923460431,0.6478519117249576,0.19420069521407596,0.7680163545164419,0.6905711481250971,0.666474723881308,0.5943343402250532,0.6323292738875462,0.32456624313136584,0.7713931528065636,0.32532928969914515,0.6797757172204819,0.44869017536473027,-0.2625980324242474,-0.19822664861462674,0.4643139671511409,0.6322426719997657,0.5724641285437317,0.6423827570613002,0.40732569569241595,0.8944373949247474,0.37120227269296224,0.6790428319702335,0.2773360961073047,-0.3375556324529354,0.6811439409297485,0.7496508588759624,0.586164913899607,0.21422157046944248,0.5671092158719091,0.09119308579768354,0.6385404886799201,0.2601275388434309,0.4990384096084706,0.5325943331312938,0.8424130008036644,-0.17273521153527685,0.4097086787066938,0.47962721568014843,0.7679263176862954,0.8692641607044195,0.7357787129215895,0.565909613938165,0.7379281155572797,0.28467088158659803,0.6000806055698367,0.3399361984543716,0.7390958634265653,0.14076198858558553
Vermis_1_2,0.569852766380117,0.6810712063704721,0.541211218631777,0.500375547649925,0.6867407675236686,0.6920419921524061,0.6194558010431898,0.3024487203336467,0.44071093850016,0.34976713533216824,0.45997392988792263,0.33028141538138867,0.500066484930596,0.49195221730501393,0.6828838201570022,0.5515692161474679,0.5431240287497174,0.31125751451332845,0.6448978219430325,0.5444482538511635,0.6683965709836542,0.4734459719331197,0.7048317664741077,0.49747561825292386,0.4556885607764807,0.768136620579303,0.4974989019566211,0.5760970780315566,1.0,0.07589604115835119,0.5414066634006177,0.5612207281106221,0.586670171788313,0.4564285832095477,0.37214908438344774,0.5087837791844777,0.7095366379740277,0.7733649097876145,0.4407579098528456,0.5931638589403364,0.35138123083519385,0.6865121082174351,0.22442387814396933,0.7225538402335498,0.697191818218186,0.522835223822566,0.6095112700955891,0.37055909295142164,0.645668105763733,0.3978266399226028,0.07766435587055244,0.20074823410230208,0.6856859335082195,0.26973780019464383,0.47340272242978176,0.2009684991784874,0.5499188454679068,0.36261228673110835,0.51369090938432,0.5396812821722884,0.3846695363904228,0.33011604719229437,0.6741564598763263,0.31193237775595567,-0.010601334637321139,0.11415599018141483,0.37779686394214795,0.5804148794935676,0.5431977390622929,0.676783233617933,-0.019057518424725254,0.6278994934662235,0.4757077866235125,0.3444543433735641,0.28495177036653907,-0.13976547767083972,0.2366339230050444,0.5601544179584208,0.37362138268025274,0.15441016842557215,0.31994642251056354,0.20745357089968217,0.5883453796747651,0.15155160329357015,0.5198436808332356,0.4188739894247209,0.652059094787327,0.13180777955811973,0.3140852838670264,0.317121786131835,0.7029671837014698,0.5702870186421034,0.41859253733723134,0.660926165664877,0.4649926455218354,0.619483681046058,0.2742473454747261,0.16720128165251302,0.4644346505176237,0.25686673797414916
OFCant_R,0.27368139151835036,0.21585152183668377,0.2731701206254072,-0.14160276072331207,-0.06780507803905858,0.46121125023936327,0.2456625521613108,0.7489120176381575,0.5323410211680588,-0.3830676384389115,-0.0363112123516013,0.5978468511789385,0.2139723415001891,0.5460282966930455,0.1463891004631281,0.5873613339267448,0.4851393974595833,-0.28131078604718807,0.22266794234774914,0.2657001325188562,0.007665552521648846,-0.25011783712914765,0.0659372465177857,0.03891439432578496,-0.22348278367886126,0.08528184172179723,-0.0628060471059371,-0.12207703084842508,0.07589604115835119,1.0,0.2705138839044984,0.17205885873273968,0.5803974826303276,0.5946336739447988,-0.3641199356402541,0.2042553055385098,0.17512528858121407,0.11430531780685871,-0.17663282091682336,0.10186099996835911,-0.4758363132170889,0.24028062780004703,0.6118212792798724,0.1647674212304636,0.1668221583627618,0.3436847161916576,0.3565823568106992,-0.37398986815973045,0.48548523880679784,-0.050489145806963204,0.7096119176152,0.4452620284099252,0.33679490815435675,0.6935743097570631,-0.3507646287880097,0.00043292566024921757,0.17701744984549536,-0.4876427040421289,0.24862496448055788,0.32424102232404767,-0.02629095849300836,0.5055218986817643,0.26500844711795896,0.5374980151201848,0.4913580743859824,0.6668768186088353,-0.10755009690787935,0.2609795119555475,0.14248320748000948,0.1573715809183952,-0.12802677659057654,0.011457741134958729,0.2586214156642758,-0.49026485094495564,0.19202965496345806,0.12397819755798084,-0.34469076474698507,0.21156955158653554,0.09280212215555508,0.17581596524306112,-0.5515830474169224,-0.028549353062072298,0.4296956391028581,0.6792958783964003,0.37486366729675913,-0.2291387070331491,-0.004942765676648932,0.7341538390248755,0.36167670963943455,0.564679689110217,-0.04413667601896977,-0.22959622322966808,-0.4670640962173329,0.21553765443429782,0.20920335833055523,0.44055099510303974,0.25731974352571935,0.02412556798996273,-0.09984134085362957,0.5006026554389779
Frontal_Sup_2_R,0.5000276382416254,0.6636819170438584,0.6675671142185474,0.5730437839096083,0.4697999098062696,0.6630074287697901,0.6727333185715154,0.4475058382129799,0.7134524774849803,0.5819413268860898,0.596084268181934,0.46016714225817695,0.9017557692982362,0.5720883040979844,0.8535968576187425,0.5536848287824296,0.5866760968877347,0.5578183758234232,0.6241133716596643,0.577359356067342,0.46521230741611796,0.4105379678325732,0.6609032736297393,0.7343017640099291,0.6810770924542452,0.6820356629189044,0.4199887650105987,0.6302582387050805,0.5414066634006177,0.2705138839044984,1.0,0.7557437304010215,0.7145745320619638,0.7820731111736948,0.16224900318368252,0.6813116351755953,0.7943130836926587,0.5074889074144847,0.4983537697925661,0.5808490563215587,0.5065317396311588,0.6956783186691581,0.35388566282231126,0.5927544914422481,0.6965859533264116,0.6007104733955264,0.6462350240586987,0.4561955474368875,0.6260495862501636,0.15657855947258495,0.3159006972156363,0.47985622059385497,0.6236082531576184,0.5450034067517427,0.6162093511407374,0.44568583834244296,0.8239180673344996,0.05065520707815249,0.7340518051166877,0.38030783817734787,0.4182288060226673,0.5462592530339779,0.7010760568213353,0.7123626572745538,-0.14565595047346103,0.19680044483362538,0.2853781251006923,0.4611744949034929,0.4044175651866278,0.8128701841179339,0.11170229550533863,0.5900731133432727,0.41535702703869964,0.4243185892053843,0.8416902858254799,0.034798841286694915,0.10196366532953828,0.7785218952449118,0.3987602672065579,0.7396246468430263,-0.013222344194407142,0.1128563620403327,0.7492109509206776,0.45500194248220416,0.7833823953839778,0.39249687580463966,0.7118945521077009,0.35201017279855873,0.46720022678183915,0.5865562763138843,0.5667798610911255,0.38980618800714023,0.43517334017024745,0.658910721529272,0.6226971610891231,0.3599508714572583,0.7537645800275432,0.4399572161030054,0.5106185183861705,0.31921472506088433
Rolandic_Oper_L,0.5317667803218256,0.7427739555911659,0.5253677715557326,0.4850549808053258,0.592970504902559,0.6145821868649796,0.7112932619733118,0.2964377137082758,0.5887241719178905,0.4271935523835683,0.5428804944360677,0.4224951743157882,0.8173923381644843,0.5962227209797952,0.8484367717069323,0.5634431857258624,0.480968920537059,0.565778266996642,0.67964921808768,0.5824532542578372,0.5382702290099177,0.5261391447457081,0.610672549015325,0.7571736740888539,0.5512043522931368,0.6424974400578894,0.6503573054832011,0.6335653720766342,0.5612207281106221,0.17205885873273968,0.7557437304010215,1.0,0.5603031661778691,0.6522090737961025,0.35589368462109006,0.5172965862137058,0.8026196009074752,0.5788604181465888,0.4165106413596745,0.86960083628279,0.35932313455314485,0.7186514366115132,0.24766636110735,0.6008148056336756,0.7328055388146602,0.6394484424289222,0.5782194623393674,0.3187021940912756,0.638509742349896,0.15818642921785703,0.11206451515105675,0.33751390696357536,0.6305865128516613,0.47266392236548327,0.4889501557834785,0.30039549028186113,0.6376564920537516,0.29843637525073546,0.6382245837521547,0.34656646544847325,0.3227483486833892,0.6508838884265485,0.8825952924011995,0.5822789707804393,-0.0996862407687097,0.04694301693815086,0.49315234278110937,0.6059350498359908,0.5778641166944013,0.80268552359386,0.23181015154568024,0.5368916268361663,0.5823356982262021,0.3476019491163981,0.5998442480124077,-0.030600709111682767,0.1990098833471081,0.7027971282902008,0.44966081658131996,0.3562213597083097,0.2565668017466248,0.4123703925058683,0.7319581681925649,0.2770540679295595,0.8522675796334925,0.6584822418793111,0.8331047824171837,0.20892932505374592,0.4086360540076126,0.5136976798581835,0.5737579481188438,0.498848545685763,0.4256105018869086,0.6687400989541792,0.5561273899649428,0.439251157461963,0.5592468045788661,0.44549507779690695,0.5023168486074703,0.29892151502756664
ParaHippocampal_R,0.6030734471219134,0.6213840618233534,0.663198984415108,0.39557839875508244,0.4991926018990005,0.8579114451556579,0.7052322007259421,0.7484769773467119,0.7868284448034438,0.13363086419097067,0.40099446569145625,0.6075268777923124,0.6097007581836612,0.7737575068573899,0.6451701196271324,0.7383457745288979,0.7334074026366708,0.18160165296758682,0.5299585967183492,0.5663227319188586,0.5286202315543336,0.2146287426954264,0.6370183662018399,0.4727053434668211,0.2687881829804584,0.6919220428805442,0.3022111087111504,0.49657084525545747,0.586670171788313,0.5803974826303276,0.7145745320619638,0.5603031661778691,1.0,0.7925880973775528,0.005458056774819391,0.651362717226833,0.6806590898335474,0.6447998264953546,0.3087082786014535,0.45779752517522415,0.08320553843041856,0.6389362241390623,0.5200229710289501,0.7079997137438191,0.6421780752333276,0.7150953715080037,0.68994606314804,0.08719954437684825,0.8302793944684494,0.20704229150801629,0.6100286773879935,0.5655499613345347,0.768287240854412,0.6414685565568268,0.24042006091694731,0.23462514246951086,0.616146838370569,-0.11120838385125188,0.6195459444376039,0.5566082849195978,0.32094966951174436,0.6271517377603499,0.6962177328866265,0.6728729626651543,0.2785506425375141,0.5551606159593101,0.185182388366614,0.6495136692138536,0.4803123965416976,0.6334136627864968,0.0481340645504246,0.5348205168928462,0.563116175487548,0.03935799135247587,0.4654558911032423,0.12176781569843959,-0.03705014930058518,0.7134393239917931,0.4117790594811365,0.42356343550474357,-0.1883760932044507,0.04772750197637706,0.7146276597604596,0.595223766843126,0.7046490179818438,0.08617811028579608,0.5401412916402424,0.4803519849893665,0.5315406142613567,0.6616051463065913,0.47689466529206836,0.2964827785228311,0.04975673922975063,0.6467340197686725,0.6077555241173365,0.6391085330656469,0.5029111916455845,0.24982514521681165,0.44731021765606654,0.41313017733084073
ACC_pre_R,0.4505147957004029,0.5240190018753602,0.5174151913754607,0.37864442899980294,0.4245934076694795,0.6801394546685973,0.5859819729317353,0.6911965400970483,0.7360130981670217,0.15246739179767282,0.35526535616487015,0.611078840860741,0.7297988426791565,0.7612062096714574,0.648343305789106,0.6659678859683225,0.559125279350275,0.2853589416529428,0.5303436941189902,0.4765158174090733,0.4262906241759881,0.11916977081928104,0.5010467315435878,0.5022862836500009,0.26000792405346296,0.5211352339266008,0.24101000793871075,0.3736839348865608,0.4564285832095477,0.5946336739447988,0.7820731111736948,0.6522090737961025,0.7925880973775528,1.0,-0.07136740235664459,0.5424117385294475,0.631761947741697,0.3991955163001725,0.15435625177605453,0.45450441157094135,0.06586726912698054,0.5657823743059843,0.5873446082470074,0.5766075397034924,0.6048796671237389,0.7176629501576147,0.5461319906265518,0.08320273178018572,0.682395580888666,0.08933181812252393,0.6170547589732126,0.45479029662423304,0.6071417954237334,0.8416049109688067,0.14255345935388683,0.20056727725485743,0.5246543620111614,-0.16523469646798244,0.6100584608143643,0.39105772252944754,0.22096836331167335,0.6508700532918916,0.6803083600424833,0.7135215311498934,0.19701060912330998,0.5364075591395425,0.21818754847867158,0.5477611398169594,0.2898402206549825,0.5744986137478667,0.03319978138888846,0.34462188172111285,0.5631101529989139,-0.04202424930081699,0.6663974202473495,0.1529307100112476,-0.1541920908872027,0.7301676536677947,0.37928427465371084,0.4896656093116502,-0.253382669105305,0.1895521585244441,0.7231963509425926,0.5866638702750709,0.7937840825550028,0.24801030156179946,0.47650112608930195,0.5425262396045303,0.5215235667883813,0.5943571331311124,0.31884114549501047,0.15689550734455796,-0.011559472614621981,0.6470050217442914,0.4775879978591631,0.4647659410973109,0.5481466392942186,0.39129768723367,0.3845216547571171,0.5162382843166367
Vermis_9,0.24133724182670216,0.40116107265918133,0.3014483849975741,0.3304358442370401,0.39183103223133253,0.26231651990947336,0.3488018469140513,-0.5249503539226272,0.09911443418268595,0.6213257122425623,0.7517298118774948,-0.03704226534567795,0.08955046702724577,0.2498598174321951,0.3165681148200138,0.1501309147819433,-0.04391568839118615,0.6486698289547435,0.3382309767004465,0.30180376048942015,0.37825689945484103,0.858265214039425,0.5799864840146928,0.40967945457297816,0.3688173196497276,0.6287029240615756,0.636870716338477,0.7319594420298737,0.37214908438344774,-0.3641199356402541,0.16224900318368252,0.35589368462109006,0.005458056774819391,-0.07136740235664459,1.0,0.1618956073786988,0.5449824954662816,0.5980622662148317,0.7297428878523252,0.38438461230768844,0.6059889731491153,0.3602269181170112,-0.4758230858550923,0.4164199036352572,0.42374190968356423,0.45270202322338365,0.2579350889160588,0.6053257632938891,0.13589341067493854,0.40078141109278964,-0.7180725980723369,-0.02106236820568557,0.3888798450021065,-0.20390004252329816,0.6457217893766684,0.668804558317402,0.2492304689141465,0.903640377949533,0.3209879942353536,0.1465719811459292,0.7841297641975912,-0.014506590725538516,0.37485161652242055,0.04775415253438134,-0.4330917358935617,-0.580004088411894,0.5117629646989769,0.316464845546634,0.4021220981467282,0.3757617790222238,0.2972743598968354,0.7462003596725086,0.044575643440863524,0.6751224519324577,-0.21701242126285117,-0.6303112836462587,0.9190343625815316,0.4491776274516248,0.5964687044314618,-0.28234346158664264,0.8943209766821242,0.13866448522651803,0.3235687575059403,-0.04394580252236898,0.09924770685528157,0.5966863409880768,0.6485937323642507,-0.498751089514465,0.09524577706078236,0.15558297196142623,0.6385203109863379,0.9176299225921747,0.7920723354501317,0.23791151964824708,0.5720983682518285,-0.07299092035169606,0.29994824934582837,0.24202696030204018,0.5300964079479824,-0.03195048664120569
Pallidum_L,0.5515039148295733,0.7575313257489407,0.6687725129940353,0.5416997911375051,0.5295055986492498,0.6538595909754616,0.5915188257875353,0.4434513776825066,0.8137832220170638,0.3738121716491115,0.506761281509048,0.2872956151363559,0.6752892190723229,0.5380526524807674,0.6740012004405365,0.637796036128841,0.6255254947427141,0.3516071521789745,0.6915484196185525,0.6535255943519108,0.42937309914904426,0.3075332578782936,0.6294267861504617,0.6633514100395941,0.6290906445845817,0.6410656928069819,0.4442709862135951,0.594825586859994,0.5087837791844777,0.2042553055385098,0.6813116351755953,0.5172965862137058,0.651362717226833,0.5424117385294475,0.1618956073786988,1.0,0.6362535524941803,0.5581013836232184,0.5404345401422949,0.4172637435476531,0.26624820470390004,0.7947722406340414,0.29447253215983793,0.6257314844667303,0.6700245312369513,0.5739009860120459,0.8177206465773189,0.21283816566803,0.6921023700204612,0.2742363046788271,0.2881313302412746,0.5287764285576634,0.7409671694092383,0.427067760469197,0.47179498611069975,0.4380802223904194,0.7649224629086148,0.02232814662045954,0.6470594526527758,0.5070834106597487,0.44107609474360593,0.5238845721249696,0.5131393605960212,0.6247690095310784,0.11929078846144624,0.25035120854186754,-0.04853422797986483,0.610942723838405,0.5269137273601879,0.665134170044411,0.3588516133618384,0.6006472757534258,0.3340576835434951,0.41249482199186094,0.5396078815828476,0.022409409164549497,0.1767122915276373,0.6651834337463416,0.24086401329957674,0.5697289391144307,-0.043208573457064935,-0.24623294789835315,0.6294250052135743,0.3943303652781966,0.5615000571502616,0.05352052724126772,0.6539760695223928,0.14057873819528657,0.4146534040911884,0.6885928194775899,0.6368954670056997,0.4155982505722938,0.33160271400837776,0.5809501893104787,0.5351271978261222,0.4823489909779642,0.5240779039158467,0.2411941916154043,0.48933016051091727,0.15602910235449974
Supp_Motor_Area_R,0.5642483481408241,0.8061815404786598,0.6616338823731744,0.6842005235667838,0.7187440389007274,0.7480217441501217,0.7590305675254925,0.2734977625277287,0.6887757902870844,0.5471374470127707,0.7305336990230594,0.41950548338016297,0.7282102577337569,0.7161620465636686,0.8355421672344259,0.6141187048969872,0.5327055065558883,0.6304854268358838,0.6726640279475327,0.6874407691669198,0.6839903738270534,0.6642906673337834,0.7557367698683634,0.7910820985980596,0.5745859985699094,0.8511850591290137,0.580489905227916,0.7758668875354067,0.7095366379740277,0.17512528858121407,0.7943130836926587,0.8026196009074752,0.6806590898335474,0.631761947741697,0.5449824954662816,0.6362535524941803,1.0,0.802704337836658,0.6410063966697037,0.6703704864381446,0.5003984867529507,0.7795330715687211,0.17187770297345292,0.7280052713508635,0.7780503320981109,0.7916172229713766,0.7419000124008979,0.5310064982813723,0.6892925176110629,0.4399143530637985,0.0546305772205413,0.32322588815816483,0.8401975896226654,0.36244488563079713,0.6321843429889612,0.5427390327311965,0.676533830252779,0.448838343043823,0.688861107447996,0.5209112789829987,0.67463782755931,0.4954179431889382,0.8138274180442451,0.5656977041118961,-0.14590527866937944,0.038581154782771965,0.41018452270631955,0.6286303418693834,0.5176182323695636,0.9296990122601281,0.12919065760020368,0.774689781321957,0.4822979256437567,0.4878287209415702,0.45503946875845913,-0.2644884879726959,0.42041611703357895,0.8667899027551955,0.6349028471090049,0.30644193342214127,0.3802405950657013,0.13981637344120798,0.7870437192654649,0.346323092186585,0.7446088131997276,0.5145599324112923,0.8845872052343795,0.10453843291180534,0.4432660150800801,0.5413017284385985,0.7772736500259197,0.7310592615242575,0.5717986009484001,0.6841141818191019,0.7449009849193305,0.4035065254166174,0.5917346366816907,0.4191269588949862,0.5895078314009238,0.3704973943431154
Cerebellum_10_R,0.6374064249864632,0.6798963819100375,0.6473951489412101,0.4836061702660077,0.6872167585611959,0.7755600423549622,0.6630110727714665,0.1533817282524903,0.5449776652577951,0.3846018451902278,0.6893812597035889,0.2948813432098917,0.39813311621827907,0.6215848740581146,0.629952131405684,0.6484746868512331,0.5533807133880944,0.41429543159287496,0.6004983299606136,0.6391789794714234,0.6635529176764207,0.7011908500433834,0.8187779216771449,0.5113458868370383,0.3723462529652976,0.8915201229532778,0.5809309744674211,0.7548834696182348,0.7733649097876145,0.11430531780685871,0.5074889074144847,0.5788604181465888,0.6447998264953546,0.3991955163001725,0.5980622662148317,0.5581013836232184,0.802704337836658,1.0,0.6569355636045808,0.5682324618912515,0.37460539422594935,0.7133252504010226,0.040335468257633844,0.8057964774102956,0.7252134659412265,0.6578098196418799,0.7024209173998481,0.4056914945691368,0.6568093376397699,0.4059198048807313,-0.04854474021778743,0.36443558100872686,0.7984986774355125,0.27069819133715906,0.5294590132244935,0.4583283454192668,0.5796576722979541,0.5304353279209211,0.5391629176741703,0.5876822984525424,0.6763055365268464,0.37566909705204227,0.6917961008082099,0.3494178871662135,-0.04505164202372349,0.03711387397175485,0.44911585978672025,0.6627001126737433,0.6242061915583964,0.6819914057407378,0.19611870289058556,0.8308312800456837,0.4149461522091532,0.4089452235376294,0.11344264629026728,-0.2845161037537713,0.5236811652414127,0.6840336185812173,0.584858928597447,0.0005520033308990504,0.48710574900811726,0.1522837220930593,0.6734828059914786,0.31067061407051366,0.47103180947004714,0.42627621556800194,0.7829125675676109,0.011544194640660218,0.3576796736542451,0.5026483220533292,0.8311965690284941,0.7884932881401452,0.5128211021239052,0.6059347896731528,0.6729897301100082,0.5268876985890086,0.45684329909394,0.22089700242470758,0.5865892555431607,0.18655043317013092
Temporal_Mid_R,0.4113172470376809,0.5399953227875648,0.5221080150748175,0.48853076985152777,0.3955326439006472,0.4839364297087409,0.5349046259717717,-0.22261978616650568,0.4439545971689116,0.673592938744763,0.7926843956360956,0.19716466032056132,0.3314027799718057,0.27318297335704544,0.5011756421011971,0.3743477089065355,0.24584101821666232,0.5149456187483087,0.47488571344957253,0.5290673940790436,0.4677718388329559,0.7608929090197827,0.707420749179553,0.4903585196214275,0.6386710705602031,0.7347322228140856,0.6080379270496573,0.8071675810517193,0.4407579098528456,-0.17663282091682336,0.4983537697925661,0.4165106413596745,0.3087082786014535,0.15435625177605453,0.7297428878523252,0.5404345401422949,0.6410063966697037,0.6569355636045808,1.0,0.2992436381598457,0.6371347221391432,0.5554370633341451,-0.1590923131951664,0.5958277489521094,0.5686349616057905,0.40129930397759866,0.5882258107952163,0.5925476844280171,0.30973339733404226,0.4353602655184082,-0.4222402985304238,0.27993059052824276,0.5844129175330609,0.06075139787392739,0.8166413490688411,0.8255168972771861,0.5952240370431211,0.5180907554133121,0.5694896644851544,0.31521030578301007,0.8436370049047296,0.07968479957248041,0.38713902604837197,0.3748382525846143,-0.3478980889711531,-0.28354941552720336,0.26062518684263264,0.45155535432888194,0.5221938293756347,0.5136737116014873,0.3630964601686709,0.9045891965492667,0.10789856287887103,0.8132214919379253,0.16497961136116052,-0.43060919077739607,0.7837220755960079,0.580461861858495,0.39127035683051176,0.1942521644739986,0.502094627877113,-0.19276968098112668,0.5538503887070308,0.1643296625431014,0.19382848217102439,0.30315265790797646,0.7185515148345406,-0.22126583882198841,0.39893178777187444,0.49602542631953284,0.8407795396503637,0.8243402065530657,0.7453094354484058,0.3780934839832888,0.6511871196744189,0.12187520014401113,0.627522671300689,0.08840485428525917,0.5420454446781746,0.0598901349032347
Temporal_Sup_L,0.5215950052309334,0.7483089916504291,0.47967267631143035,0.3293933896173006,0.5444514060662958,0.5402507553995357,0.6485050929406264,0.22698340068226985,0.43299145631410024,0.3820786443197503,0.46692384349747545,0.29488431850362734,0.7220092390813886,0.5122323620209701,0.7927127557521737,0.5285259679133958,0.49022612450517705,0.5175390408667117,0.7028761049554223,0.5033357301580844,0.48144039733109645,0.5389356163609862,0.5869954479857225,0.7213988819179344,0.525879553934178,0.6015005415991944,0.6890205694507716,0.5797446031114574,0.5931638589403364,0.10186099996835911,0.5808490563215587,0.86960083628279,0.45779752517522415,0.45450441157094135,0.38438461230768844,0.4172637435476531,0.6703704864381446,0.5682324618912515,0.2992436381598457,1.0,0.3332873784998481,0.6908464098681161,0.11665500545636158,0.5261697099190624,0.6770677337417,0.5622409361753123,0.4801075713554186,0.30723198045165484,0.631018805842617,0.08047547255076061,0.03250960165698642,0.2831683262894869,0.5304898510139953,0.3138037763755837,0.45753404959624383,0.18842178760048092,0.6228832051185016,0.3917273059118544,0.47898016026495877,0.32967263865808677,0.2217665434069666,0.6414677432084227,0.8441493879750543,0.4284972041777426,-0.08118102669748954,-0.07868141042155022,0.5299696441697992,0.5389463933621117,0.623801822399434,0.7193228630688039,0.17553389278470075,0.48932335356562656,0.4932685388799804,0.3060403767567775,0.4445992513494517,-0.03927550640325413,0.22113535313860735,0.5343709050551154,0.42442889242097087,0.20746934255023777,0.36948367132586457,0.5228678358271176,0.6062559643468969,0.16316471664738794,0.7790729804088424,0.7106059465352222,0.7730832064100469,0.10000217944119202,0.24601177737649305,0.3908366757815374,0.5161094805119243,0.5038472443307529,0.4480758747521715,0.5594983290181785,0.501674813890365,0.4958579501711843,0.36809193743763363,0.40781419502177074,0.48348734960742573,0.15106084455565583
