,Precuneus_R,Frontal_Sup_Medial_L,Temporal_Sup_L,Putamen_L,Thal_VL_R,Temporal_Mid_L,Insula_R,Thal_PuI_R,SupraMarginal_R,Thal_LP_R,Vermis_4_5,Calcarine_R,Cerebellum_7b_L,Raphe_D,Olfactory_L,Frontal_Med_Orb_R,Heschl_L,Temporal_Inf_R,Lingual_L,Cerebellum_Crus2_L,ParaHippocampal_R,Thal_VA_L,Thal_MDm_R,Calcarine_L,Cerebellum_9_R,Thal_PuA_L,Frontal_Inf_Tri_R,Occipital_Mid_L,Thal_IL_L,Vermis_7,Cingulate_Post_R,Thal_LP_L,Paracentral_Lobule_L,Postcentral_R,Hippocampus_L,OFCpost_R,Cerebellum_8_L,Temporal_Inf_L,Precuneus_L,OFCmed_L,Cerebellum_7b_R,ACC_sub_L,ACC_sup_R,Temporal_Pole_Mid_R,Thal_MGN_L,Postcentral_L,Frontal_Sup_Medial_R,N_Acc_L,Cerebellum_Crus1_R,Thal_VA_R,SN_pc_L,Parietal_Inf_L,OFClat_R,Hippocampus_R,OFCant_R,ACC_sub_R,Cerebellum_8_R,Angular_R,Insula_L,ACC_pre_R,Occipital_Inf_R,Thal_MDm_L,Temporal_Mid_R,Thal_IL_R,Thal_PuM_R,Amygdala_R,Thal_VPL_R,Temporal_Pole_Sup_L,VTA_R,Thal_AV_R,Parietal_Sup_R,Rectus_R,Thal_PuL_L,Heschl_R,Occipital_Sup_L,ACC_sup_L,Frontal_Sup_2_L,OFCant_L,Thal_Re_L,Amygdala_L
Vermis_4_5,0.6733324617841666,0.5400805027619395,0.5869954479857225,0.5777425067870188,0.6413615314027535,0.6224798257342915,0.7839951914789801,0.7342599559177281,0.44774943275627016,0.48572368053358556,1.0,0.7842851196857232,0.04925352852452692,0.589104143907309,0.49162002414771755,-0.08026688369515261,0.4728779601160715,0.6507614886960124,0.7698705792066126,0.26904689564147416,0.6370183662018399,-0.032792021401827846,0.7182542846053297,0.8228420526934848,0.7224658894207535,0.6766571692233194,0.7142936552120184,0.6190145240580198,0.3110295050431906,-0.20147278106380984,0.5666063953536886,0.5052920878521967,0.5785345925946082,0.23119303339076794,0.725754325597073,0.5428603521817158,0.4943057377180865,0.6710783297367503,0.7690278266858801,0.43214030128145964,0.4563442490236496,0.04122526089889785,0.6955226068533316,0.23538811983341137,0.6604113640196093,0.4515316731084932,0.3083634591785377,0.2777334398701633,0.6041481372875891,0.42763967858031826,0.6313906335512116,0.564460201186553,0.1891796304926573,0.14656122706276564,0.0659372465177857,-0.004995558497637524,0.6327000420164185,0.4893566177386263,0.7095722005544348,0.5010467315435878,0.5370110531102973,0.7807312905604856,0.707420749179553,0.40480952627765776,0.8699281825554173,0.3775352737486791,0.6223378489784037,0.5050089786506265,0.010938729649424364,0.548016114024999,-0.10802714701906992,0.12251995620309197,0.5470129930343876,0.7366282636236828,0.6167735231458492,0.6527455392799469,0.6112246235481835,0.4100938034969567,-0.11462917538187882,0.43461849738070607
Calcarine_R,0.5501616802609796,0.388362826350743,0.4722094523828106,0.25789746658734475,0.28764801580991933,0.7705954796108057,0.7491726571466393,0.8429117880658069,0.5406083813951166,0.04351331107892735,0.7842851196857232,1.0,0.3033773925942782,0.5505247913759759,0.19265583275607584,-0.30645845250719544,0.20784194824199942,0.5677437675594807,0.8863817826379613,0.46909019126203017,0.26648763188596286,-0.4434278878976006,0.36722426852033957,0.8708330352901474,0.7606651471048548,0.5797412719877918,0.48875352190915455,0.8523375287118694,0.28011077798187095,-0.4206894639842113,0.3440036598724911,0.5359375666233586,0.39628017114413466,0.22420510184869902,0.4608688712074087,0.41545717715051594,0.7691211556062962,0.7135485673229728,0.5036410082280253,0.11605199771319934,0.6245427263424205,-0.2886414472762142,0.6184040363041678,0.5488859863233162,0.40522368967456546,0.2370671283869381,0.16559150697866798,0.3086589405752438,0.6704576009714593,0.21730448220796716,0.41212905982756365,0.4115426311547242,0.09522572887599724,-0.28323276901707095,-0.36026212778837724,-0.3644414365743441,0.701614849871055,0.5508044111812903,0.6767450464885163,0.22969025561499307,0.7324189823439279,0.46512058790617894,0.7588654513644597,0.34375342816980575,0.8553156752257025,0.6337119028523296,0.41021501482861045,0.644154999161202,0.1782930370404309,0.37303183041514554,-0.12669132996780796,0.001244644384678741,0.735274556589944,0.6813181393372156,0.8123327510959157,0.5310534321276061,0.4559382385767723,-0.008052432500731326,-0.43265142882090923,0.49770436635976684
Cerebellum_7b_L,-0.08777798472910396,-0.13641887311429715,0.21901589067161814,-0.2745292396083766,-0.09973595244831694,0.5001034851068656,0.12527218098128617,0.24900172435484386,0.20033863488609718,-0.29438830734384935,0.04925352852452692,0.3033773925942782,1.0,0.19728383093325402,0.015078671898592496,-0.25999798583234535,-0.3277917791181289,-0.26013599469102605,0.3073336092660168,0.4543573023707988,-0.3225291940195175,-0.3369757265258938,-0.022717389943807658,0.18551504827603313,0.13457969596892208,-0.12342217630409905,-0.04689188883804228,0.41293026246137676,0.3088146018613041,-0.21864603612128777,-0.05903932843619048,0.04009024253057372,-0.06749731714859267,0.2180299942766424,0.06584125714640915,-0.3372412273915796,0.6158484750828028,0.40066863168498873,-0.16751897552273448,-0.331693589143336,-0.09252189602396821,-0.3459727064590044,-0.03533818963950941,0.4805253525734362,0.0035667864306852697,-0.3104240202381299,-0.298608208068511,0.18563237148950673,-0.039420546291557286,-0.12382441230848702,0.004109036753785519,-0.22523428898436734,-0.10083588169610516,-0.3783102811581664,-0.37057619203477715,-0.3967607183851052,0.040145835917104036,0.03726780854475473,0.08859892222566959,-0.22821183968593653,0.22725944090478478,-0.12616994238308332,-0.05158138055215281,0.10114174842366558,0.07586773375366775,0.20294604961564247,0.0288938414246382,0.4505749316022696,0.025936756545376822,-0.1633171440178398,-0.023598979693238806,-0.03195234099313351,0.33067783115054766,0.06359479710300593,0.26164640588336296,0.08168694945139852,-0.10350106909483232,-0.3027647091823292,-0.16340055527008257,0.14630089270319413
Raphe_D,0.49055690009044894,0.4363357240196923,0.48144039733109645,0.46529012741806286,0.5214367192928527,0.47610294928688157,0.581798570079392,0.4157010801432548,0.5693183203826521,0.2431327029240321,0.589104143907309,0.5505247913759759,0.19728383093325402,1.0,0.3790612666191112,-0.15385389707220978,0.3448108642555327,0.47116186759367884,0.5453128975445989,-0.06427805569881845,0.5286202315543336,0.0813356181534845,0.5498778154826413,0.5747657845512542,0.4371514920646379,0.42914317731922264,0.6233911068290862,0.4025734528708805,0.29572592246918855,-0.1450176565922969,0.4115475670333268,0.3155671863615252,0.37061598293473874,0.3660699630541936,0.47470667852957404,0.2275065429922921,0.33011054383620253,0.4694984887995786,0.3662056991963258,0.305232238895309,0.16857969405924117,0.2845616232294087,0.5966723808315677,0.18962011773061974,0.32595181310695215,0.34062188604965343,0.2147833220536775,0.10868480221491457,0.27609322040833,0.3052740055620676,0.5660947386144916,0.43974152278091094,0.0062741595132784,0.22637269922783046,0.007665552521648846,-0.0031512805385321262,0.44559175823274466,0.3946048635744709,0.5668017834254888,0.4262906241759881,0.2674587153675627,0.41150949219003297,0.4677718388329559,0.6040800724470199,0.5918759491219285,0.17913733955692415,0.6062891734803646,0.32134456883637513,0.19628540047748677,0.47553787469625297,-0.0249443089097437,0.41650860216609487,0.3144052870793783,0.5631040280448979,0.33515953939669396,0.5732900818335284,0.5157745182630312,0.3183251232928808,0.007214608264919157,0.20814128996185435
Olfactory_L,0.3751480741596998,0.42387457022998937,0.44300614883488115,0.5379822084658724,0.6460444085962725,0.21423732881885035,0.46897653632612907,0.24347220509407907,0.22665706552032214,0.5563090083914862,0.49162002414771755,0.19265583275607584,0.015078671898592496,0.3790612666191112,1.0,0.29151404295237715,0.46415223945570994,0.2914210389658435,0.250451360290674,0.027797254335965912,0.6608431242033741,0.41585677326504933,0.5004788677240484,0.28381489839010554,0.30437723563306246,0.44423422654849,0.5570299533329327,0.08115702212412164,0.40801770872552057,0.07147069865275515,0.4127524177858872,0.3491890724121266,0.3561528543492677,0.25762759630807375,0.7097964732951519,0.4124693009178788,0.08927351583820888,0.2608330698638702,0.3735213352371748,0.5774859891867508,-0.019677973262287107,0.4833425753563939,0.5406766809082334,-0.06846874754119846,0.3954827864272415,0.39188162581747893,0.2462298295504291,0.46693257992566056,0.16512143653648922,0.33955729358175735,0.5125680261658081,0.35384671333109174,0.01606299675183281,0.45829256628970105,0.5007606446189488,0.4022417745800146,0.27064799675660056,0.1184880234412542,0.46759746741161184,0.5898359116092293,0.04856534540262969,0.48813877237802533,0.1646649211926887,0.4152331461759514,0.36414341095665076,-0.016709763351829533,0.5412260709027001,0.3007508593806341,0.08773718878763523,0.3437317723504965,0.05167671041238864,0.5206749942874147,0.22977107134416788,0.4061543868568637,0.12699566144215715,0.5907152654953316,0.4860067243066519,0.5562808769668628,0.12374638971992652,0.299651663200082
Frontal_Med_Orb_R,0.17836803738639345,0.3528411782970544,0.18064215588091304,0.21037163943054038,0.2507867059467838,-0.22303150236836358,0.00944644184635643,-0.2478859882084524,-0.09512760028859513,0.22360055748170587,-0.08026688369515261,-0.30645845250719544,-0.25999798583234535,-0.15385389707220978,0.29151404295237715,1.0,0.24884683598180968,-0.08765402228351718,-0.35711395039544747,-0.16538543454759502,0.2678965972426166,0.41348139503602194,0.10780754003343511,-0.26577259754215027,-0.319201306133058,-0.08875444563715224,0.052839549443344506,-0.32027696150102647,0.13075440825138068,0.34194777343594734,0.112356645075833,-0.13285044759771952,0.20500963751009652,0.1604918190751658,0.16019144235187338,0.2595739461384523,-0.4175875606384934,-0.2136115461494405,0.1811390094175347,0.19540471875123536,-0.27544873135280595,0.4971660993667122,0.022274113679680643,-0.5446400492032785,0.08684048095793336,0.3236675058456948,0.503358978751868,0.1408488755485965,-0.2339693007018442,0.18190351675315278,0.17828908005920852,0.16976396194829194,-0.051247296773982494,0.48283109109492356,0.5046645470082383,0.6768456451350379,-0.3246615113415713,-0.011837434924310754,0.08492737832890457,0.4678182313195799,-0.5054962591318373,0.105026805352782,-0.26380337744929266,0.015929340131400325,-0.21021170651559393,-0.3591633820712802,0.05411293202868719,0.04585207454640925,-0.019253593912224434,0.1225017340286107,0.282816643829025,0.23067333272893648,-0.18063561132106498,0.04866508307414907,-0.19661219880644967,-0.03308951048097327,0.35734765172451427,0.3560616440614355,0.1798515177142268,0.022561799741244785
Heschl_L,0.627873003303523,0.649523831252483,0.4284972041777426,0.7992407868497526,0.6009238811103093,0.06544951504507358,0.4788668138570393,0.16959564217293105,0.2666325027720457,0.47646833140123424,0.4728779601160715,0.20784194824199942,-0.3277917791181289,0.3448108642555327,0.46415223945570994,0.24884683598180968,1.0,0.4828457535183156,0.1499777302448374,-0.15741689746646692,0.6728729626651543,0.36361043666743664,0.44915291595192536,0.3587288083667717,0.15742218280108414,0.5698207637889441,0.6022210033004063,0.0985009494803016,0.13439468896519588,-0.012978825499189446,0.6136264422179447,0.23044850840933714,0.4944850951175538,0.26070648602276114,0.49073833971977215,0.6205250696210132,-0.18224488440364167,-0.06044581038377388,0.5942458295646237,0.5878337422291509,0.2718357738104093,0.4910122654804615,0.631274183285851,-0.2199558935027633,0.4441992792287818,0.7894679147247654,0.5696005527135151,0.21650950459891738,0.44495418652683166,0.240243300732191,0.4988437444076715,0.7115522695662302,0.1485675686411201,0.5591045126682528,0.5374980151201848,0.4366997197030169,0.34610768448508583,0.3884601343297751,0.5211332298709569,0.7135215311498934,0.061593604278396566,0.5043906407972139,0.3748382525846143,0.34232235380281334,0.44869017536473027,-0.028187087047612542,0.47162362595822976,0.06127658524391111,0.12394066871593358,0.5659351113686633,0.19792887261685432,0.4523987184200188,0.23795914353009195,0.5278142658948409,0.24732266552271903,0.6005673420609986,0.674238384140576,0.6644943483295486,0.1267111253705794,0.024625468675787222
Temporal_Inf_R,0.41563079064895747,0.34847464906579734,0.20658308931066613,0.5898892083960938,0.44972078779363195,0.24646266255806973,0.6256769555192965,0.5476455482403615,0.42357587704797206,0.49319061040389384,0.6507614886960124,0.5677437675594807,-0.26013599469102605,0.47116186759367884,0.2914210389658435,-0.08765402228351718,0.4828457535183156,1.0,0.6255738939486459,-0.05422919207803784,0.5063623408416209,0.058561070691985136,0.4542050139831336,0.618942557531161,0.7254390551951613,0.7007898754238501,0.6607924281967784,0.45868316453810537,-0.04812322623742276,-0.3266160531313005,0.546338423801749,0.44900559041438276,0.38858632658300346,-0.13273331655869522,0.37950467165266877,0.6988606222718807,0.2751557610658093,0.29771792865546576,0.5176053467981442,0.5614809051954073,0.7401381943557303,0.15362896931110695,0.6550539426998812,0.045174203255740376,0.4631258148049836,0.4612641654159849,0.20768084131830453,0.017558897279099313,0.7498888634590337,0.42544388696957386,0.46576720012736517,0.5856154390107794,0.2963948031423003,0.07063931992511152,0.12535164909349758,0.11491315843631277,0.8261619967879085,0.4978170349761668,0.5146303259134307,0.3730992589976912,0.560366955435487,0.5506725689922325,0.8559755045615058,0.3973737564214269,0.7112278062569917,0.33501509327208967,0.5522581362490623,0.11665814246011885,0.20746402598819869,0.6265305275604118,-0.3863689159896661,0.30305761931947695,0.3045297799695263,0.6155396301310843,0.41850176733221645,0.5052156116829468,0.42386248793098175,0.3698478889715445,-0.1633366948937901,0.1978622718611221
Lingual_L,0.3137048233572435,0.2464893326824916,0.5051331794056122,0.2820371691346377,0.34213280158640885,0.8154327814332113,0.7839859005108403,0.8978931560636418,0.4448254290120078,0.20021558777792303,0.7698705792066126,0.8863817826379613,0.3073336092660168,0.5453128975445989,0.250451360290674,-0.35711395039544747,0.1499777302448374,0.6255738939486459,1.0,0.4526114101011819,0.24075092117119065,-0.3478355115023584,0.46949191558734926,0.8509020652482494,0.906748035968392,0.6145173624772784,0.5640891963564455,0.7792316029656169,0.27020602463425253,-0.5169764209513096,0.4021183447625584,0.5641799951782267,0.24716601796815557,-0.006931078238551125,0.5666196217752609,0.3909188760389767,0.8452766212711486,0.769566280901274,0.4219655554958616,0.23814297781482824,0.6537726207128906,-0.31196762824473284,0.5824339031811617,0.5892524601568098,0.5175141273022843,0.08872266380643651,-0.05845625384704977,0.2430651697425254,0.7129404476790908,0.27157220332652676,0.4168164587834234,0.26789822689230003,0.2559117000284314,-0.34467633846241397,-0.2987182490917992,-0.3998395646559225,0.7940228415481844,0.4408987109527792,0.6399365015830915,0.11711271453556026,0.8590202454620263,0.4804845654698786,0.7980908076507992,0.3403809993836216,0.8585216002366256,0.6322958765657585,0.5292729147303241,0.6256801572396856,0.03341863129299552,0.4215847474048228,-0.4410546724321068,0.025617796239687667,0.6316467141456585,0.668144205247232,0.6267839948521794,0.5499720423761343,0.2984653093972984,0.04546727107651166,-0.35439459558824765,0.5349508770922603
Cerebellum_Crus2_L,0.060772142969204954,0.04470638732044332,0.2954763639315525,-0.1482843857707128,-0.09188761023777545,0.5690704325167066,0.32310963724260994,0.5462468635549759,-0.003953484611486717,-0.15965747534856,0.26904689564147416,0.46909019126203017,0.4543573023707988,-0.06427805569881845,0.027797254335965912,-0.16538543454759502,-0.15741689746646692,-0.05422919207803784,0.4526114101011819,1.0,-0.21901623946573875,-0.5532184573891602,0.0032134218300932348,0.4009540776881624,0.35066892441699815,0.12899113849080485,-0.0688902688746205,0.5230119985233455,0.269152498211756,-0.164362747042616,-0.01153513479138611,0.23022465307942575,-0.013835634153681437,0.006190421631993081,0.24132313296550545,0.0834835791027153,0.6321087836520602,0.38885942152512987,0.139567140953656,-0.1859847500813006,0.3362460121580288,-0.55570554191105,0.06779836981846321,0.3992197154099107,0.15938136574817158,-0.10368987145195874,-0.07337057994132828,0.3639007483147586,0.3331095630921666,-0.18409312596862173,-0.06889510701482912,-0.07409521098386503,0.12209781260150933,-0.5114805274405657,-0.37717048974933626,-0.46123740848717704,0.20118680285752502,0.12762299981834233,0.2764706984483244,-0.15657999185334778,0.47609233547361873,0.10601596429916461,0.22528468900273727,-0.05843818367952383,0.34800467300577825,0.4191735592806275,-0.008306858511686712,0.5832258235188762,-0.1966664248051917,-0.10823786419603329,-0.05188373619745701,-0.27594393199370765,0.5323131525981131,0.17711173361624868,0.4693538867344823,0.10732144328381671,0.024439168483135956,-0.31573268853960634,-0.3174752234646411,0.3869395388942855
ParaHippocampal_R,0.6581531712319598,0.6097007581836612,0.45779752517522415,0.7868284448034438,0.8302793944684494,0.11865399031653125,0.5401412916402424,0.2146287426954264,0.39557839875508244,0.6237031476048075,0.6370183662018399,0.26648763188596286,-0.3225291940195175,0.5286202315543336,0.6608431242033741,0.2678965972426166,0.6728729626651543,0.5063623408416209,0.24075092117119065,-0.21901623946573875,1.0,0.5368603380805506,0.6030734471219134,0.35171417087174306,0.30764113692250006,0.6077555241173365,0.768287240854412,0.04975673922975063,0.26820839394928075,0.12176781569843959,0.526013422077141,0.4117790594811365,0.6236399581671334,0.412399769046466,0.694609704000064,0.5029111916455845,-0.11120838385125188,0.2579574633610872,0.616146838370569,0.5519267898788303,0.051728039601750424,0.5200229710289501,0.7134393239917931,-0.19520993983509377,0.4803123965416976,0.6838556782402164,0.4654558911032423,0.24982514521681165,0.20375120429740115,0.5566082849195978,0.6467340197686725,0.6325013870720947,0.0326576616363329,0.7484769773467119,0.5803974826303276,0.4803519849893665,0.32094966951174436,0.2687881829804584,0.6021657800346709,0.7925880973775528,-0.03705014930058518,0.663198984415108,0.3087082786014535,0.3857455236596101,0.49657084525545747,-0.10780594898734489,0.6495136692138536,0.08617811028579608,0.2266236878406136,0.5663227319188586,0.1417311079171333,0.41313017733084073,0.18160165296758682,0.557157262108416,0.13363086419097067,0.7150953715080037,0.6975683336764038,0.6919540951270371,0.2785506425375141,0.185182388366614
Thal_VA_L,0.0006869551475506146,0.07459457146934137,0.010560800613269354,0.46865354069791426,0.4894809014862624,-0.4076602247686715,-0.12019394442609764,-0.38946378277526994,-0.16354438828298937,0.533849831929907,-0.032792021401827846,-0.4434278878976006,-0.3369757265258938,0.0813356181534845,0.41585677326504933,0.41348139503602194,0.36361043666743664,0.058561070691985136,-0.3478355115023584,-0.5532184573891602,0.5368603380805506,1.0,0.2778929252701891,-0.32802672909382663,-0.20801323162346388,0.06815086289135598,0.3422431633889429,-0.5739274829955937,-0.02016231752385595,0.16407494596569414,0.28213682168634385,-0.041298604886309834,0.19188923646764236,0.01256016650870907,0.2183688821031613,0.006752175226807057,-0.5192018635237233,-0.19358355845042433,0.03765314556046411,0.5074823293547939,-0.3859924137068562,0.6846545536750719,0.07067745801334979,-0.4469438954792065,0.11093822494951433,0.24803392721337703,0.059087643216718964,-0.1822652089310351,-0.2698597212841771,0.38315006783411093,0.22699807041123352,0.0884885829533355,-0.020302823353350947,0.7958511735107462,0.8169545593191708,0.6973756061392193,-0.15136791544220776,-0.2969369099020807,-0.05334889986586565,0.4482269897905713,-0.4429095434764874,0.16860718167324645,-0.2777782023582447,0.04040294929215425,-0.23127207410788167,-0.6127443038884643,0.26775555483963015,-0.35994869877080743,0.09349738039843702,0.30473405394962405,-0.06437141141156966,0.53053054122348,-0.5311023633676846,-0.08310608007528031,-0.5625768324535351,0.21504948961461154,0.12292070812693735,0.7114387786569236,0.6006486650581673,-0.18559901764110112
Thal_MDm_R,0.4688731954743118,0.46012636487421127,0.5215950052309334,0.6074496519874829,0.694084912222557,0.3923718295065817,0.5628877759921787,0.36927644172653495,0.2876226700819318,0.5222928533172921,0.7182542846053297,0.36722426852033957,-0.022717389943807658,0.5498778154826413,0.5004788677240484,0.10780754003343511,0.44915291595192536,0.4542050139831336,0.46949191558734926,0.0032134218300932348,0.6030734471219134,0.2778929252701891,1.0,0.5138644657905044,0.425383661452946,0.4870492910090243,0.5991803873189562,0.2771890334042072,0.36117710149760884,-0.02641488721363657,0.4751751553089736,0.2322037469088083,0.3985390206241563,0.1715950456790195,0.6131399467369759,0.41027598888093214,0.17166200961892747,0.4386017667472529,0.572401522276215,0.4751264468294844,0.1578384500485289,0.3474818995998096,0.5086603801969848,-0.014855176210944239,0.5533792139431821,0.38549826272386756,0.28237054836680436,0.18425152556190652,0.3147866332442131,0.3612670805377038,0.5710120775253845,0.44299830474915114,0.23318066747170663,0.3580294193839308,0.27368139151835036,0.2662689992759187,0.36128372287602023,0.33927940641622667,0.49270481047278636,0.4505147957004029,0.20411104710611638,0.828489271261928,0.4113172470376809,0.5379053087978086,0.6078156459384723,0.08396676444153657,0.647426256139041,0.29741570716768995,-0.07400707625305034,0.5093404554734247,-0.0656542944937508,0.29690212313113756,0.2236290079843072,0.5294632316629102,0.2548488788899566,0.5154364649363811,0.48864135607801445,0.5340656963901448,0.13243279850811154,0.24648379005541107
Calcarine_L,0.5446122742976516,0.3928961606881588,0.4741762790141538,0.4132153794612751,0.40816266090308057,0.6686594249731977,0.7334097996534836,0.7818106642896775,0.4770511226595218,0.2614678397582001,0.8228420526934848,0.8708330352901474,0.18551504827603313,0.5747657845512542,0.28381489839010554,-0.26577259754215027,0.3587288083667717,0.618942557531161,0.8509020652482494,0.4009540776881624,0.35171417087174306,-0.32802672909382663,0.5138644657905044,1.0,0.7136492772426175,0.5570753635698963,0.5596933581880764,0.7504208469116768,0.27555665073860397,-0.36547273357345617,0.4269932225799839,0.3621772987148492,0.27936333507911426,0.1492525463423913,0.5035304887109958,0.4920822477625801,0.6233906823475243,0.5485330258357817,0.5493453508471886,0.3141883584950846,0.5892525265891522,-0.16956929064902657,0.625101761751265,0.3790383801363844,0.47284135491120804,0.302316009836242,0.17067488997154648,0.20566442106189384,0.7142654134661134,0.15126331634499615,0.44824250685082057,0.44353347574613855,0.20058084869687803,-0.1905035431629916,-0.21731909410607214,-0.31660015572095107,0.7058231624018935,0.5148915155540728,0.6335488009317934,0.27782186469354525,0.7145941182214011,0.5477398723175148,0.7885982478306784,0.4325185600118737,0.8672368271097071,0.5352073702641381,0.5565011518930644,0.5293714361522427,-0.02245881137941606,0.3867334166264067,-0.1384746621140264,0.08362754279531469,0.6324758788273546,0.6503658211539682,0.7354421745147873,0.5581939166226229,0.43702401126531565,0.12820100201564144,-0.32148884683272994,0.34844757224505707
Cerebellum_9_R,0.21057827213990174,0.1653822479535867,0.41515592103851867,0.29110555980149894,0.3551472097692751,0.6796933446465134,0.7125541991384712,0.8664395725973434,0.3094055046472266,0.31077960612034383,0.7224658894207535,0.7606651471048548,0.13457969596892208,0.4371514920646379,0.30437723563306246,-0.319201306133058,0.15742218280108414,0.7254390551951613,0.906748035968392,0.35066892441699815,0.30764113692250006,-0.20801323162346388,0.425383661452946,0.7136492772426175,1.0,0.7165423527607137,0.5460490847358859,0.6581269270869731,0.1212704825848036,-0.5241351840422394,0.38746277683935654,0.7003251647753755,0.2753851193907029,-0.18594902770858315,0.5851728012475373,0.47604591107913236,0.7438929650773114,0.7488029769708863,0.4018271339259817,0.3390371267332099,0.6987722538101329,-0.28603139453881987,0.5673648192059347,0.487657344451543,0.516824106179122,0.08272474725435475,-0.12743596873384896,0.21805451245375101,0.7345782103198144,0.39378631849118256,0.36485883367518146,0.24460534188145122,0.22261340155112763,-0.2801559304627997,-0.11697934188456617,-0.24663961702129156,0.8611926890409293,0.34052395422232,0.5467233479033409,0.11056035029239739,0.8327569026221219,0.5123888836728253,0.7872305070093769,0.1795223753063783,0.8099317407848592,0.540804723740966,0.4854510589744073,0.49259802131663255,0.06993252545566667,0.44371751117251423,-0.5768303749713165,0.0454868222024777,0.5257699119293797,0.6553607207915222,0.4958767379637964,0.5464949069852965,0.2254612358709761,0.1387638735751062,-0.3099045782928961,0.5585801949406941
Thal_PuA_L,0.5235418425504547,0.5144092132717344,0.501674813890365,0.5767174053222213,0.5957104958597992,0.4366702141226885,0.6845798751593737,0.6212114702074669,0.3583955575603213,0.4139026505295178,0.6766571692233194,0.5797412719877918,-0.12342217630409905,0.42914317731922264,0.44423422654849,-0.08875444563715224,0.5698207637889441,0.7007898754238501,0.6145173624772784,0.12899113849080485,0.6077555241173365,0.06815086289135598,0.4870492910090243,0.5570753635698963,0.7165423527607137,1.0,0.6588619099580179,0.4801352049643551,0.19038806571531927,-0.39178879208287287,0.5835819380161422,0.7248266423154685,0.5793877958297653,0.14472735229848807,0.643197782011825,0.6623844479378934,0.33531806782846896,0.43975760979522505,0.6003894909397088,0.48332834093710014,0.5429615750215365,0.0021571250228351753,0.7627116014148202,0.2638508179903836,0.5132272855785148,0.5122177073216013,0.26653425766361116,0.39392551130228304,0.6889177763084399,0.37456047161732264,0.4997427329290541,0.5775283671959158,0.14333539205032336,0.18201874857777975,0.20920335833055523,0.04979166224737196,0.705174174078093,0.48509554197680477,0.6546501460330892,0.4775879978591631,0.5417457904877746,0.7018460237240745,0.6511871196744189,0.23059929677817445,0.7379281155572797,0.3304906484021305,0.4795818252963904,0.39448542940334685,0.2865125434803309,0.5575549513495096,-0.14299719331862454,0.24294105200601898,0.5651800723600353,0.6796353447094765,0.471759936131916,0.7272238471203464,0.5603023830233328,0.4464940162016607,-0.2279986058073207,0.4289629915016201
Frontal_Inf_Tri_R,0.5661385008885211,0.5734296356048355,0.5304898510139953,0.7742195315973641,0.7830342786880463,0.37784826891210055,0.7683171236304486,0.4864851729219977,0.6315024276430936,0.5587974434461356,0.7142936552120184,0.48875352190915455,-0.04689188883804228,0.6233911068290862,0.5570299533329327,0.052839549443344506,0.6022210033004063,0.6607924281967784,0.5640891963564455,-0.0688902688746205,0.768287240854412,0.3422431633889429,0.5991803873189562,0.5596933581880764,0.5460490847358859,0.6588619099580179,1.0,0.32245742002928285,0.2788290277792446,-0.15894113363076764,0.6624741021998564,0.45338882450904383,0.5971864548663898,0.36817386217980536,0.689104538727872,0.4785272706914196,0.26489939085296427,0.4185850512480944,0.6173377364729421,0.6078359483711631,0.28462694786411075,0.2917689674167013,0.802034177054754,0.10436083402691568,0.6009181805366177,0.5844965387547085,0.3110103229376233,0.22055130860120284,0.45931513457886824,0.607042839755449,0.6679543919980037,0.631592063645184,0.22495857766028607,0.43875195310175014,0.33679490815435675,0.16638565721568727,0.5758374782582512,0.42785660069497944,0.7725273588940539,0.6071417954237334,0.3272226820201748,0.6396775897238257,0.5844129175330609,0.4522979728733067,0.6478519117249576,0.11721564390371986,0.7299730170228166,0.23172357672910301,0.18958262831927206,0.708666187761365,-0.14206396052364542,0.3653759311852554,0.34637775658424136,0.6951847313335152,0.2718554474199329,0.7628594120643442,0.6651874285056342,0.6369299062749169,0.16589323018491944,0.19829338192121992
Occipital_Mid_L,0.5050775177687373,0.3641458077549831,0.4480758747521715,0.15703366853513268,0.15871920371443113,0.7872712036385069,0.6796102369912319,0.801848470433228,0.4890813653023131,-0.14693331464716128,0.6190145240580198,0.8523375287118694,0.41293026246137676,0.4025734528708805,0.08115702212412164,-0.32027696150102647,0.0985009494803016,0.45868316453810537,0.7792316029656169,0.5230119985233455,0.04975673922975063,-0.5739274829955937,0.2771890334042072,0.7504208469116768,0.6581269270869731,0.4801352049643551,0.32245742002928285,1.0,0.24517073919101584,-0.4224095756208634,0.30157659066253845,0.3790830131829909,0.4295355310387561,0.18530203000709017,0.31382832658374427,0.39133698746655754,0.762029241590291,0.6223789813772157,0.5408218245815527,0.013991908458605321,0.6408123709492124,-0.3976160237200297,0.446526659527042,0.5279213598981956,0.3676293536220969,0.22568386760754158,0.16716352345886826,0.3308157661243544,0.7024857573073967,0.1312958400418888,0.2871324306681715,0.46219574356002335,0.022322106758051356,-0.419740699292118,-0.4670640962173329,-0.4280931161508052,0.6406069351516505,0.6984051335088235,0.5889498370964011,-0.011559472614621981,0.7288315510337585,0.4151507798559397,0.7453094354484058,0.20089037526881195,0.7357787129215895,0.6600455706647097,0.22741338621911827,0.6203819570981238,0.11214969661040904,0.2954253007304132,-0.039021771928164285,-0.09247373003858494,0.7722641361069333,0.6133958541160102,0.9117447476855471,0.31741379142387166,0.3845043083339031,-0.08004852814460875,-0.5596677611988687,0.38651444700629395
