,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R
SN_pc_R,1.0,0.6282329364822776,0.669844734149642,0.5436723463789025,-0.025647467391008746,0.6227577208018014,0.3682555622088733,0.295009416672186,0.6372792545223497,0.362908539878545,0.36864111566183205,0.21816608443876198,0.4518150657788219,0.3209879942353536,0.20298721616422508
Thal_MDl_L,0.6282329364822776,1.0,0.5610963523518697,0.7349265485242624,0.08780060053642366,0.7396345457362983,0.32697701522844685,0.33987091313289175,0.5888756371858904,0.37078072856616284,0.5967558620044378,0.3547824585521123,0.4286111975558724,0.42374190968356423,0.31376541972633093
OFCpost_R,0.669844734149642,0.5610963523518697,1.0,0.579915437930474,-0.1931843336342301,0.6552899074702853,0.3568976784847918,0.3490550261860715,0.6988606222718807,0.2931012511990642,0.15124829415381635,0.267174443711124,0.2906279707183999,0.29994824934582837,0.39123864826724397
Temporal_Sup_R,0.5436723463789025,0.7349265485242624,0.579915437930474,1.0,-0.27720589680453445,0.8043779213738083,0.48770413715720284,0.5910549185565122,0.7722508633423293,0.5490092615845632,0.39387642291427666,0.3260655645508435,0.23674557667467358,0.6385203109863379,0.43014967757498185
OFClat_L,-0.025647467391008746,0.08780060053642366,-0.1931843336342301,-0.27720589680453445,1.0,-0.03995113813466419,-0.413893192321236,-0.5769131757982433,-0.4461148976537526,-0.41165830636102874,0.4447754803130054,0.1094872426537717,0.3555696902049739,-0.45756823597347474,-0.5209917202454553
Heschl_R,0.6227577208018014,0.7396345457362983,0.6552899074702853,0.8043779213738083,-0.03995113813466419,1.0,0.5240375887582647,0.4451952868061524,0.6155396301310843,0.5023137794935576,0.360093755326501,0.3359950565110201,0.4589494548319166,0.5444801854031565,0.39081204489972665
Cuneus_L,0.3682555622088733,0.32697701522844685,0.3568976784847918,0.48770413715720284,-0.413893192321236,0.5240375887582647,1.0,0.53152603180965,0.4252331327139496,0.6086277360868576,-0.11855054021160197,0.043191706140397204,0.18632441816034892,0.6053257632938891,0.5098670894131525
Occipital_Inf_R,0.295009416672186,0.33987091313289175,0.3490550261860715,0.5910549185565122,-0.5769131757982433,0.4451952868061524,0.53152603180965,1.0,0.560366955435487,0.8690071325060066,-0.16707964587196747,0.3417044564948084,-0.21163218920483443,0.9190343625815316,0.6611689227784662
Temporal_Inf_R,0.6372792545223497,0.5888756371858904,0.6988606222718807,0.7722508633423293,-0.4461148976537526,0.6155396301310843,0.4252331327139496,0.560366955435487,1.0,0.46209916026188325,0.2701140280201465,0.19450428510158915,0.05708964242384683,0.5288528610554656,0.33501509327208967
Vermis_8,0.362908539878545,0.37078072856616284,0.2931012511990642,0.5490092615845632,-0.41165830636102874,0.5023137794935576,0.6086277360868576,0.8690071325060066,0.46209916026188325,1.0,-0.11893442446015146,0.2485580989652917,-0.03255172679884859,0.9130723381383616,0.5814801872408702
Thal_AV_L,0.36864111566183205,0.5967558620044378,0.15124829415381635,0.39387642291427666,0.4447754803130054,0.360093755326501,-0.11855054021160197,-0.16707964587196747,0.2701140280201465,-0.11893442446015146,1.0,0.16340847552759016,0.3349302043766603,-0.07299092035169606,-0.2700411857851962
Thal_LGN_R,0.21816608443876198,0.3547824585521123,0.267174443711124,0.3260655645508435,0.1094872426537717,0.3359950565110201,0.043191706140397204,0.3417044564948084,0.19450428510158915,0.2485580989652917,0.16340847552759016,1.0,0.14501338924906304,0.31621123619129954,0.10306410877363725
Paracentral_Lobule_R,0.4518150657788219,0.4286111975558724,0.2906279707183999,0.23674557667467358,0.3555696902049739,0.4589494548319166,0.18632441816034892,-0.21163218920483443,0.05708964242384683,-0.03255172679884859,0.3349302043766603,0.14501338924906304,1.0,-0.13729181578824132,-0.08362442714855244
Vermis_9,0.3209879942353536,0.42374190968356423,0.29994824934582837,0.6385203109863379,-0.45756823597347474,0.5444801854031565,0.6053257632938891,0.9190343625815316,0.5288528610554656,0.9130723381383616,-0.07299092035169606,0.31621123619129954,-0.13729181578824132,1.0,0.6633773034728264
Amygdala_R,0.20298721616422508,0.31376541972633093,0.39123864826724397,0.43014967757498185,-0.5209917202454553,0.39081204489972665,0.5098670894131525,0.6611689227784662,0.33501509327208967,0.5814801872408702,-0.2700411857851962,0.10306410877363725,-0.08362442714855244,0.6633773034728264,1.0
