,Frontal_Sup_Medial_L,Thal_MDl_L,Temporal_Sup_L,Thal_PuI_R,Cerebellum_6_L,Temporal_Sup_R,SN_pr_L,SN_pc_L,Thal_AV_R,OFCmed_R,Thal_VPL_L,Caudate_R,Vermis_6,ACC_pre_L,Hippocampus_R,SN_pc_R,LC_L,Occipital_Inf_R,Cerebellum_Crus1_L,Cerebellum_3_R,ParaHippocampal_R,Frontal_Inf_Tri_R,Postcentral_R,Vermis_7,Occipital_Inf_L,Precentral_R,Occipital_Sup_R,N_Acc_R,Caudate_L,Frontal_Sup_2_L,Thal_MDl_R,Olfactory_L,Thal_PuM_L,Raphe_M,Paracentral_Lobule_L,Calcarine_L,Cuneus_L,Rolandic_Oper_R,ACC_sup_R,Parietal_Sup_R,Thal_VA_R,N_Acc_L,Thal_MDm_L,Cerebellum_Crus1_R,Frontal_Mid_2_R,Parietal_Sup_L,OFCmed_L,Temporal_Inf_L,Frontal_Mid_2_L,Lingual_L,Putamen_R,Cingulate_Mid_R,Temporal_Mid_R,Occipital_Mid_R,Amygdala_R,Vermis_4_5,Frontal_Inf_Oper_L,Pallidum_L,Paracentral_Lobule_R,Frontal_Med_Orb_R,Cerebellum_3_L,Cerebellum_4_5_R,Thal_PuL_L,Vermis_10,ACC_sup_L,Temporal_Pole_Mid_R,Red_N_L,Calcarine_R,OFCpost_R,Heschl_L,Occipital_Sup_L,Rolandic_Oper_L,OFCpost_L,Precuneus_L,Temporal_Mid_L,ACC_sub_L,Cingulate_Post_R,Vermis_9,Temporal_Pole_Sup_L,OFCant_R,Thal_IL_L,OFClat_R,Supp_Motor_Area_R,Thal_PuM_R,Frontal_Sup_Medial_R,Fusiform_R,Cerebellum_9_R,Hippocampus_L,VTA_L,Amygdala_L,Thal_VPL_R,Rectus_L,Parietal_Inf_R,Cerebellum_7b_R,Cerebellum_8_L,Frontal_Inf_Tri_L,Olfactory_R,Thal_VL_R,Cerebellum_9_L,Supp_Motor_Area_L,Vermis_1_2,SN_pr_R,Frontal_Sup_2_R,Insula_L,Temporal_Pole_Mid_L,OFCant_L,Angular_L,Lingual_R,Vermis_8,Rectus_R
Occipital_Sup_R,0.5145827035475056,0.5101539903364903,0.45753404959624383,0.7469717916541786,0.6431947733247964,0.6984416775712546,0.18298257112877814,0.38639433569272924,0.40124097061628017,-0.22685040189688074,0.1461323790980544,0.4368405786996682,0.6342357536084029,-0.08841675125049483,-0.2179237350902269,0.5149939101033891,-0.43514909830934373,0.6273549996632466,0.4535903677930476,0.4566430696585096,0.24042006091694731,0.4069910120851182,0.25148575640353915,-0.3137563062922128,0.551162011885274,0.34463717611476996,1.0,0.22296794715660972,0.4145736538817056,0.5392906601544524,-0.06922466600295404,0.1191594341352575,0.7303765286788075,0.24414667032958282,0.5449312126250412,0.747276184279445,0.7910389123233181,0.48565316189273233,0.5453153688742757,0.08420255270765797,0.2239067273682893,0.3048442117746348,0.5173769182157678,0.736375528811582,0.6119683149411789,0.4309443517670646,0.14465940996409726,0.5232020861351511,0.623357974531338,0.700129572199094,0.4517953384162481,0.4106955320529587,0.8166413490688411,0.9181549164091664,0.5733686155123864,0.6648024631843119,0.4360267862214062,0.47179498611069975,0.3861515455824081,-0.21617329078746653,0.32179328463282586,0.6904299922548829,0.7147172220568392,-0.40387081284801535,0.34670925767171545,0.3520312141001758,0.06086913409329081,0.8213637821092095,0.5228362165875564,0.272648585942842,0.9001063794482632,0.4889501557834785,0.46472124083200117,0.6925683225594279,0.6601404897155122,-0.23519072157492624,0.36673670101238215,0.6457217893766684,0.501332233489734,-0.3507646287880097,0.1907934930498104,0.0051578950638924165,0.6321843429889612,0.7680163545164419,0.37700329796489385,0.764008366652633,0.6120053474416431,0.3343810627397354,0.3145023579197928,0.34654176125495806,0.2820363656062725,0.07165674623288452,0.5362742292643179,0.6722842110109697,0.5531280115894044,0.3165161724984763,0.035641558518780335,0.2706520878949154,0.5674822461973923,0.6200976423443444,0.47340272242978176,0.2234551963911788,0.6162093511407374,0.6463041133963112,0.012886613597627711,0.0783217184052325,0.6677835959622419,0.7392212638434624,0.6501513481872004,-0.032621410614651083
N_Acc_R,0.2820659777130298,0.27415506573392395,0.19530521975059484,0.336462744153075,0.1916460108780408,0.23519028705801334,0.7263576188100961,0.10035701955104265,0.18152112811859858,-0.015663381434706625,0.4015053396094907,0.3848524770474206,0.21340095092337685,0.37431753526883454,0.11384977853283901,0.2709933494120188,-0.028577761190995466,0.2628227894353129,0.16807748150046825,0.08958071744962186,0.31021726861549825,0.2823615599024349,0.07414374887327436,-0.10779715739614301,0.008229050232594038,0.08004709675784331,0.22296794715660972,1.0,0.1536623077341793,0.2687507708694424,-0.14891698613655516,0.30645566150072995,0.5141753905188274,-0.1963849015746764,0.3602782819481763,0.20934856212774963,0.07041288402518373,0.24413903466131345,0.3253981241815882,0.04705386031195389,0.29679779903353837,0.46525928084645685,0.5612526121567921,0.3755454341481313,0.20570761244253394,0.23085430181356312,0.300862017777747,0.0798825376729079,0.26545623872263757,0.1645330826379665,0.4018362516646509,0.08588485440778573,0.2615741102699784,0.14062693952549468,0.09008506371601198,0.3531655315693257,0.2710240119094937,0.4074399593253318,0.2891140344662067,0.07820432849543066,0.28757557110164855,0.28434467803189856,0.34954255096978987,0.14674357405146554,0.32158080620588636,0.0877244315005261,-0.052496610398957526,0.12573782534348146,0.41498168612333725,0.32829376840929836,0.22091134243605937,0.18312068594353492,0.34213189092819923,0.5349150706006677,0.09304845109975499,-0.1628748301539131,0.32488205115121993,0.13667661995440572,0.1323586322151392,0.3317473355962274,-0.021558245263189,0.16120857091466215,0.2298899082615692,0.2954253785364008,0.22008016252718388,0.3211436148887925,0.27762483926905807,0.4944106389386389,-0.3697585087076937,0.138678334506019,0.09142878951111091,0.04503818241062472,0.18689892327663107,0.1959232189307508,0.01867317636290756,0.2166747621846275,0.5627787634470789,0.36421787199098543,0.20625814472632517,0.2045894962647129,-0.007609624351689356,0.36082063625254757,0.32171707230493873,0.34204215561465356,0.020167922764591246,0.32502642271376886,0.21070296834478824,0.2416069715826921,0.17109461688196775,-0.17506446083506075
Caudate_L,0.7213016085370171,0.7868224741527058,0.8441493879750543,0.5122361560919014,0.3993711250555511,0.5652570116995524,0.36787887743912956,0.7505975783512704,0.6088637004862497,0.2554608605832855,0.7230000205678464,0.6241991310060416,0.30831141562417425,0.5211274597713741,0.39807222411462356,0.6426041627011245,0.15620019179103448,0.2137710198067133,0.3306981706395297,0.6024349374079846,0.6962177328866265,0.7006952949347541,0.3990293861343584,-0.04349163379597536,0.2791748495353139,0.5992735331222182,0.4145736538817056,0.1536623077341793,1.0,0.7520119705374182,0.47580678210400495,0.6300658233151201,0.5218466280716919,0.24886036175367146,0.5387971107482791,0.5553794236322985,0.24392867898042542,0.7646902816706763,0.7263977483712755,0.05745687303704001,0.41642888479361356,0.4109772810413901,0.5979870091231945,0.34416785633523383,0.7498949810045831,0.22979682485364114,0.40497701321179375,0.5616056045180514,0.8091993056302794,0.5564820375757109,0.7903496922317055,0.7350485538723229,0.38713902604837197,0.24708416966833044,0.21835122992153952,0.7177011956778067,0.7917821034575852,0.5131393605960212,0.5119420662218103,0.18348242754007663,0.7441028895175205,0.746235021372488,0.4700637122915683,0.20354243926555415,0.7505051499365367,0.10845002416062842,0.7045409914758278,0.5272538694985621,0.4840691253381251,0.5707120427805508,0.34922073715054097,0.8825952924011995,0.7711439328709004,0.6008088271682038,0.6405392732926909,0.33372903710726537,0.6032592463217565,0.37485161652242055,0.6113238502578063,0.26500844711795896,0.5576563685355228,0.11045099046350931,0.8138274180442451,0.6797757172204819,0.44007786968477697,0.596978419315891,0.4808908516127476,0.8470090337468063,0.31061515778694,0.5205561997908151,0.7344819421587646,0.4975135442736991,0.6140592033142472,0.18981409265213292,0.32301582969830844,0.8619107534629178,0.371938109117235,0.7625590506088525,0.5701218407697255,0.7622551084994755,0.6741564598763263,0.5847005087599558,0.7010760568213353,0.7736255522907936,0.44539534315081275,0.5129434745080628,0.4654070502839806,0.5564425663074488,0.3252230688497642,0.39955082071493436
Frontal_Sup_2_L,0.9629656868770496,0.7215141704508031,0.6837248447843526,0.35962035924592,0.13114270410416765,0.5547772638671464,0.4284033943153922,0.6990740276617313,0.5754183388948704,0.05292691865369373,0.6147579882745875,0.6485627558696393,0.04394208031126454,0.5560516107729992,0.5001673431061437,0.6915539351852239,0.20821155837937505,0.02227972264483821,0.02437586353522554,0.3472220165117141,0.6975683336764038,0.6651874285056342,0.6700469380921799,0.09480227911945278,-0.0024558874567336486,0.6862398868414474,0.5392906601544524,0.2687507708694424,0.7520119705374182,1.0,0.4640960862801401,0.4860067243066519,0.5149429181094796,0.15276054932554792,0.7827134417117404,0.43702401126531565,0.38638869647764473,0.7903194075093292,0.7793049263150594,0.45697964523148144,0.40194060701084605,0.47587600373382677,0.6238404107800081,0.35976541210464424,0.7380843181119134,0.6949311312262983,0.3630863485684222,0.27155113492330996,0.9097125780510636,0.2984653093972984,0.7355511990718728,0.6457000979673456,0.3902026858427932,0.36348958379727875,0.17498869106947104,0.6112246235481835,0.8272439943640214,0.6949612972793722,0.806052441038366,0.35734765172451427,0.6333165668815679,0.643032000805366,0.5629789300660377,0.358239704742088,0.6300515155129142,-0.04543026522508667,0.48326402880755726,0.4559382385767723,0.6350985109009506,0.674238384140576,0.5067136120173151,0.8342727121162363,0.7598594933955598,0.7911163833030532,0.3778145010205905,0.3904562043165019,0.5689654958032011,0.12703666125182625,0.46022549092813636,0.2502440266023933,0.43455441180092746,-0.0166085212039417,0.8104091798745433,0.5681029702357794,0.8551886350974248,0.5041680129046338,0.2254612358709761,0.6278860507347026,0.31991421807151843,0.29769057049685205,0.5094084979789498,0.4512989777181647,0.8176894429515521,0.17770142662125585,0.06326198096416435,0.8704065830775874,0.40209899387718084,0.6659472450814576,0.23574839984340035,0.8600675153048272,0.5877124414876366,0.5945651531364563,0.9447330007028477,0.8293982448800047,0.21147737468576386,0.5409176269572614,0.6739561248543186,0.3543463566468011,0.15906304524200257,0.31434169868341283
Thal_MDl_R,0.4231051314237684,0.43314112818481343,0.2574619468750311,-0.19938269741101894,-0.17803849183537965,0.22125527077215562,0.22150757318076764,0.5350653760453588,0.6167996662663116,0.2794133046180761,0.5043368971557961,0.544799619651453,-0.29109646368623887,0.48559471657433834,0.7575935455941526,0.4186590530865704,0.67054077380112,-0.33911214893055946,-0.3559511945879307,0.30270414707980037,0.658343956443153,0.5415977069959562,0.2542782720571201,0.23460881328561106,-0.3915025978042952,0.31534914390488544,-0.06922466600295404,-0.14891698613655516,0.47580678210400495,0.4640960862801401,1.0,0.39655710093835717,-0.06430578624343686,0.30762918868289596,0.38105944635366057,0.014708997900845218,-0.12565031944179417,0.499220606253305,0.3620040253312891,0.08718933164754836,0.4416159570128639,-0.04804533137850475,0.30888708902053735,-0.08178741848919709,0.4213953244290941,0.2904381256360903,0.4300737656709251,0.0029423670078208633,0.37004207112212223,-0.07082393330905688,0.47879873402074824,0.4568864359909659,0.015582469202606515,-0.16863920793224327,-0.30741943872826133,0.24805464490726226,0.4529103854520444,0.5001248597821963,0.33705654050540385,0.3383768501683049,0.5723767220622761,0.31838343977089106,-0.23401414081108096,0.6191613411238602,0.389392710197325,-0.33905934061356124,0.4963193626160614,-0.05933911637559125,0.18764880085539878,0.48921444236574974,-0.19627632463065195,0.35039171184451173,0.47245826127605134,0.27164905238436615,-0.11366362380569212,0.7240555591584774,0.442445093301719,-0.2539230563417455,-0.1322843414378225,0.48232101428007823,0.29625441953461856,0.06847238481798064,0.3837905545848891,0.15687758463591606,0.3638518357689805,0.19352601524500504,-0.043411447487314125,0.2698783617676634,0.22351778426077942,-0.07434598014184962,0.5479791951310967,0.5388394852940339,0.26228583011464995,-0.1338354721644999,-0.3121124844954626,0.4785890587758598,0.39410064301514364,0.6609414131802398,-4.1796458860730646e-05,0.413863831719654,0.45832940882539247,0.5845609252830472,0.4028214534744293,0.28123843849872276,-0.11240915133777422,0.643114253499922,0.21121202678865633,-0.036342783557676075,-0.27016416268665316,0.569330952606129
Olfactory_L,0.42387457022998937,0.47882390819527837,0.44300614883488115,0.24347220509407907,0.1554991050680426,0.3207051023543935,0.4441243666881804,0.5125680261658081,0.3437317723504965,0.4662874191196071,0.6400115737158937,0.45932223685940415,0.07378852907079653,0.5928291180404519,0.45829256628970105,0.47068835496127176,0.26535437117649097,0.04856534540262969,0.10546287714906279,0.37922322259493274,0.6608431242033741,0.5570299533329327,0.25762759630807375,0.07147069865275515,0.02413549370570567,0.3520956252527807,0.1191594341352575,0.30645566150072995,0.6300658233151201,0.4860067243066519,0.39655710093835717,1.0,0.33053310088114307,0.0673138671830827,0.3561528543492677,0.28381489839010554,0.008354526889986927,0.4189725438069187,0.5406766809082334,0.05167671041238864,0.33955729358175735,0.46693257992566056,0.48813877237802533,0.16512143653648922,0.466861275737436,0.15269173343742815,0.5774859891867508,0.2608330698638702,0.4990444021329718,0.250451360290674,0.5066807072114508,0.40504961521088945,0.1646649211926887,-0.018642042667001764,-0.016709763351829533,0.49162002414771755,0.5159115306236437,0.3340973942363487,0.30044871617959257,0.29151404295237715,0.5453047675874323,0.48265350926730466,0.22977107134416788,0.3745558514233092,0.5907152654953316,-0.06846874754119846,0.5873548401234274,0.19265583275607584,0.4124693009178788,0.46415223945570994,0.12699566144215715,0.47703630952885134,0.6463024942846207,0.3735213352371748,0.21423732881885035,0.4833425753563939,0.4127524177858872,0.1285006676943818,0.3007508593806341,0.5007606446189488,0.40801770872552057,0.01606299675183281,0.516143917553988,0.36414341095665076,0.2462298295504291,0.3627677000322392,0.30437723563306246,0.7097964732951519,0.10653593694577045,0.299651663200082,0.5412260709027001,0.5681829401092723,0.3475537131891165,-0.019677973262287107,0.08927351583820888,0.6085192174402624,0.6972676701392494,0.6460444085962725,0.3365359460264862,0.42582259794052485,0.42785105713303573,0.4808112499876747,0.46369610774464,0.46759746741161184,0.332928705997608,0.5562808769668628,0.16045952547892192,0.2774601145161567,0.1743652849379047,0.5206749942874147
Thal_PuM_L,0.46470109962935624,0.6445820676906125,0.46692384349747545,0.8425984258302771,0.7245099657827196,0.739113760029894,0.4010510110008396,0.4282891679945479,0.4561425771661194,-0.02725780563264385,0.5339654044837724,0.552708492475069,0.7395409848263016,0.20781337176855919,-0.13861066539793765,0.5907874952757185,-0.26752773484181325,0.7345212889370263,0.5497060676201654,0.6722015615702464,0.40099446569145625,0.5857955622783212,0.10729030282731312,-0.46820152079900534,0.5491402267005732,0.3062713478319458,0.7303765286788075,0.5141753905188274,0.5218466280716919,0.5149429181094796,-0.06430578624343686,0.33053310088114307,1.0,0.27673487850942874,0.4975034639974739,0.7584594157915956,0.6225130418977295,0.5334288008010757,0.7319826604421245,-0.18833266986402283,0.340085308686811,0.4323997192028396,0.6861008636390307,0.785388796040004,0.6639307228931287,0.16775421540965602,0.33055573111455844,0.5569122515372501,0.601924232459948,0.7985058688839156,0.6050197800721935,0.4508747754132093,0.7926843956360956,0.6579721278416245,0.549253826202226,0.772495526636081,0.5317386682210602,0.506761281509048,0.2093518634438819,-0.17026108122692613,0.5577284407215449,0.7856181896185159,0.7460502859568294,-0.27905282316109425,0.6374414926340547,0.41910349939332386,0.14645742486036015,0.7819432858912462,0.6544734367538816,0.41576356595111885,0.6852569911347882,0.5428804944360677,0.6024588541954056,0.642368122509014,0.6010097677996827,-0.2571010171087093,0.5278247632124001,0.7517298118774948,0.5445247511298994,-0.0363112123516013,0.14993775368833326,0.20089905166284483,0.7305336990230594,0.8583634223385479,0.24107043581842968,0.8544037783197839,0.8258229535536892,0.640491814483252,0.17038660361242225,0.4898501319317091,0.4277578810421513,0.16392688843847444,0.40654717572568994,0.675510517630684,0.580417826181081,0.37179380808286955,0.33010033282104,0.44650111506196277,0.7731398967346162,0.5925544707283469,0.45997392988792263,0.32377567970997706,0.596084268181934,0.6987621972770457,0.07579610918130972,0.2038265928852219,0.4857706726564326,0.8386208887389651,0.719987322121003,0.05252914449595336
Raphe_M,0.09364358075465669,0.29660496968223193,0.08047547255076061,0.26609753401441755,0.33169947590123494,0.46083332725038073,-0.13944673491275594,0.2888893016632113,0.4172244139873243,0.14935011368314793,0.2918277857586585,0.3713808512283688,0.3535609871138103,-0.06493623245515535,-0.012613824197793989,0.28380095290498714,0.09666357288483605,0.37771554377119915,0.1656636746216559,0.5886021554124325,0.20704229150801629,0.4500840932190963,-0.0569064889960568,-0.338427294202879,0.26024682211177935,0.12797894594253417,0.24414667032958282,-0.1963849015746764,0.24886036175367146,0.15276054932554792,0.30762918868289596,0.0673138671830827,0.27673487850942874,1.0,0.14439871555742265,0.2696016200050526,0.2755606135828136,0.3286431689806958,0.38538455076825845,-0.39244079385496705,0.2576068575861769,-0.08686770986191347,0.1438964883408606,0.32463247964440806,0.4857113751935627,-0.11759693951730806,0.2432597643861219,0.26020701986753353,0.2536856363640243,0.41897247997401577,0.25104492624077523,0.30694417201895385,0.4353602655184082,0.30588963171272165,0.2938083305876261,0.22117976612134274,0.25044189426093993,0.2742363046788271,-0.11823789661751088,-0.222871903861151,0.3525333092337964,0.38190904848733054,0.09279381074456733,-0.16586265282396637,0.3110873773614833,0.25651994276084294,0.21414748338905817,0.33097866660272224,0.1868997856855584,0.14048865687678463,0.14184013458841307,0.15818642921785703,0.30678214211409516,0.06570521887816475,0.22015547802877092,0.12314845063829206,0.2682925307847941,0.40078141109278964,0.04574645471534229,-0.050489145806963204,-0.021852357313706095,0.09836472447684529,0.4399143530637985,0.3549304554177973,-0.06575194386946906,0.43410186243961035,0.415305556493297,0.12247439597473284,0.36459268471900924,0.09852789910776122,0.3100287252902464,0.2233111341113582,0.08285647868947159,0.33615310312767843,0.2780241238283678,0.08630263840636943,0.02059820361486296,0.22375582840600583,0.45774962661521873,0.33561632365807165,0.3978266399226028,0.08320885972786621,0.15657855947258495,0.2652016901896229,-0.23875438931252374,0.15860220883244358,0.1835772465708337,0.4480908792594692,0.3382499025072167,0.31558421781559504
Paracentral_Lobule_L,0.7368818128043295,0.5667144238031737,0.5098990809483144,0.3369048145903372,0.22979727186025245,0.479100512619036,0.4231966036501583,0.5551320757399523,0.5439025515022843,0.04747979709806378,0.5052104191108862,0.6665969247991925,0.11842846559523906,0.298569778231789,0.49455133578046856,0.576824388738848,0.12656505187397366,0.0646963428526895,0.05268936571443038,0.31662497879409013,0.6236399581671334,0.5971864548663898,0.5543433822664287,-0.06754259260246578,0.028637764878591015,0.6308888713283404,0.5449312126250412,0.3602782819481763,0.5387971107482791,0.7827134417117404,0.38105944635366057,0.3561528543492677,0.4975034639974739,0.14439871555742265,1.0,0.27936333507911426,0.4645342744789162,0.7133209705507915,0.5758893062835925,0.315210789462268,0.5019795051669569,0.39610720638842517,0.6418082819095575,0.3376498955201094,0.6797314151631463,0.6192022913654504,0.26320887122388953,0.38107680933963106,0.729179909914926,0.24716601796815557,0.6364758086081279,0.539191597918596,0.36383160017581145,0.36589275419271305,0.08952546392965322,0.5785345925946082,0.6769765179943571,0.6534398110882086,0.7119348975281423,0.20500963751009652,0.572959469266699,0.6340975456183073,0.44110694990729665,0.29102100291737326,0.501238330341903,0.034677581001846376,0.14756490447826537,0.39628017114413466,0.4444584159646032,0.4944850951175538,0.4851974046922848,0.5677920794476736,0.5926442350988393,0.7958285267917465,0.32344000791272853,0.19031925910564695,0.5185012908450042,0.15651905812354214,0.2931619175339491,0.2493574734359945,0.2686471361900096,-0.16073594112755502,0.7126695303690022,0.4635014991812342,0.6073711708367581,0.5288014792769629,0.2753851193907029,0.48651717414357715,0.3394334982523872,0.19624579558068192,0.27399889649407216,0.26848245273024407,0.6650236601563285,0.1572637880216172,0.10154368484814766,0.6042559651027896,0.36768111246300883,0.6119506204323639,0.24782646925683954,0.8409058560456358,0.5613087834460274,0.6624739873551461,0.7768591366499807,0.6633659419789455,0.03506643138559874,0.5686288256071497,0.612905945377412,0.34850697165211186,0.17967870292400975,0.16023627946883376
Calcarine_L,0.3928961606881588,0.6375474780089678,0.4741762790141538,0.7818106642896775,0.6981043161139971,0.7082259635254075,0.2192986506243196,0.44824250685082057,0.3867334166264067,-0.0411605193071534,0.34689640603183436,0.4670417692878925,0.6959472194708995,0.15442063227450586,-0.1905035431629916,0.5451009828337451,-0.2668642092983097,0.7145941182214011,0.5850493931826601,0.6285090471593815,0.35171417087174306,0.5596933581880764,0.1492525463423913,-0.36547273357345617,0.6156426149093587,0.3279880462672596,0.747276184279445,0.20934856212774963,0.5553794236322985,0.43702401126531565,0.014708997900845218,0.28381489839010554,0.7584594157915956,0.2696016200050526,0.27936333507911426,1.0,0.5678442630414594,0.4936259955085582,0.625101761751265,-0.1384746621140264,0.15126331634499615,0.20566442106189384,0.5477398723175148,0.7142654134661134,0.6272184918224324,0.12576164487760025,0.3141883584950846,0.5485330258357817,0.5218276878875263,0.8509020652482494,0.49202886929216905,0.49782694905235214,0.7885982478306784,0.6491530550251308,0.5352073702641381,0.8228420526934848,0.4846520741783266,0.45942435110099755,0.22494387074969135,-0.26577259754215027,0.4810297235658461,0.7878793102755426,0.6324758788273546,-0.33063773177746075,0.5581939166226229,0.3790383801363844,0.33846463475213007,0.8708330352901474,0.4920822477625801,0.3587288083667717,0.7354421745147873,0.5057562386459232,0.5463430114087696,0.5493453508471886,0.6686594249731977,-0.16956929064902657,0.4269932225799839,0.7220725622545199,0.5293714361522427,-0.21731909410607214,0.27555665073860397,0.20058084869687803,0.6378878966750742,0.8672368271097071,0.17067488997154648,0.8073701916441188,0.7136492772426175,0.5035304887109958,0.16306518988353258,0.34844757224505707,0.5565011518930644,0.15287587023383734,0.3768715273917446,0.5892525265891522,0.6233906823475243,0.4061659773338971,0.09270385214124448,0.40816266090308057,0.7265377352436619,0.4852991837922044,0.5236943153872547,0.22660824989866787,0.5007499885809004,0.6335488009317934,0.13055132286350807,0.12820100201564144,0.39394674186939616,0.8358920500580099,0.7412065340008599,0.08362754279531469
Cuneus_L,0.3637307809243563,0.32697701522844685,0.30723198045165484,0.6371939580941625,0.5811940013996173,0.48770413715720284,-0.0975559747651375,0.24590124154036827,0.25254685210119804,-0.16830487208705638,0.0896065495580443,0.1713591197263162,0.5721887352396521,-0.22118324729830693,-0.2785750818454303,0.3682555622088733,-0.44734311813541716,0.53152603180965,0.4076019600680142,0.3898681648800648,0.08719954437684825,0.2252366107265537,0.20639984542374976,-0.40330057784240714,0.5516261512946048,0.31287136451625575,0.7910389123233181,0.07041288402518373,0.24392867898042542,0.38638869647764473,-0.12565031944179417,0.008354526889986927,0.6225130418977295,0.2755606135828136,0.4645342744789162,0.5678442630414594,1.0,0.29288453743871823,0.43402501263147425,0.05200458087502905,0.09659286525834622,0.3482997921226256,0.31243215816049735,0.5830894311252294,0.4652322702346401,0.2411328675313992,-0.0333964864660324,0.4998002536308682,0.4330650931202166,0.5718517172774683,0.21277669224185988,0.3124882502753328,0.5925476844280171,0.7236537893297219,0.5098670894131525,0.45487335281690267,0.2917162447893496,0.21283816566803,0.18632441816034892,-0.2110161906922033,0.19364011947021573,0.5338310394169804,0.6429883103573231,-0.41740374906111627,0.2900494317264951,0.4205737165729262,-0.08876870846549359,0.7282306666417043,0.3568976784847918,0.1057468590878056,0.7821121502565389,0.3187021940912756,0.2674054704938235,0.43295062236628845,0.5521048029024302,-0.3051394638939993,0.17802618754216112,0.6053257632938891,0.482411773378797,-0.37398986815973045,0.11902125316062762,-0.22676099281235193,0.5310064982813723,0.5969896455425932,0.2573588780235347,0.58463631287593,0.538500567812603,0.1730453045502844,0.4551693406346183,0.35754251255712316,0.03864814811128205,-0.024031856005539032,0.43147461110241225,0.527302159272238,0.554094329692175,0.16576797397504975,-0.05261959367217815,0.0964831605559239,0.50327218261518,0.5168779776496922,0.37055909295142164,0.027950715972603016,0.4561955474368875,0.4644375749207384,0.04908075760863201,-0.0393981492611785,0.49844526658453053,0.620724568023272,0.6086277360868576,-0.003855281867999275
Rolandic_Oper_R,0.7408421435482856,0.7514789877724238,0.7192983126229385,0.47991173054714387,0.38852630089035806,0.7501499777994747,0.37031982372931,0.6800950174332919,0.7036692249639551,0.08282950103974969,0.6525741786204334,0.8329674973979331,0.2759877187684964,0.391241637743851,0.403940217238665,0.5891245013673424,0.13528525712025746,0.21588856210499185,0.29354015226652475,0.5918163232906298,0.6506865169780742,0.8526710054647034,0.5391749695399117,-0.04394774657198043,0.23079611197077682,0.748038234632712,0.48565316189273233,0.24413903466131345,0.7646902816706763,0.7903194075093292,0.499220606253305,0.4189725438069187,0.5334288008010757,0.3286431689806958,0.7133209705507915,0.4936259955085582,0.29288453743871823,1.0,0.721870198961157,0.07182483729589466,0.6157304078971979,0.28946474709273184,0.601241556733348,0.36369960376405225,0.880664171436193,0.3316778784567074,0.3795198359793419,0.47795368099132624,0.8289887376432358,0.5077533871201045,0.7979446940351257,0.7149296462677639,0.4852256461262704,0.3787080710774588,0.1650483701425466,0.6711021585651309,0.7656364334983824,0.746160513796956,0.6352051431631429,0.11879884696825638,0.6760772482335152,0.7371582690048923,0.4607542028628117,0.17942841917375063,0.6575657872214924,0.15504702852942254,0.4736105058373353,0.5006798150323196,0.4165027702369675,0.5022377761359565,0.35543692121790854,0.7947507784319007,0.7139320854404243,0.7089387575198142,0.5304440160780861,0.22401629970451564,0.6535215353937015,0.3378834428823652,0.42753532381007825,0.18253692006792707,0.4003610439194318,0.1862015514281908,0.8510937537370088,0.6032017084901882,0.48655152347222536,0.6190386084576808,0.43241234400349265,0.6861441164586393,0.28318690929058193,0.2732102659718803,0.6548112270405149,0.30915824443495504,0.6748227823891357,0.20011327263771933,0.307257264090371,0.7466858947131785,0.25579942240252296,0.7512280404920648,0.4947267428113831,0.8767352630420516,0.7167785659371501,0.6279983644393736,0.6857119322966495,0.8686551759264298,0.14318133654176743,0.5481307732856348,0.5107193241834619,0.5572878670802561,0.28310182897657515,0.20773235156182404
