,VTA_L,Putamen_R,OFCpost_L,Cerebellum_Crus2_R,Cerebellum_4_5_R,Thal_LP_R,Temporal_Pole_Sup_L,Cerebellum_3_R,Thal_PuA_L,Thal_AV_R,Insula_L,LC_L,OFClat_R,Amygdala_L,Frontal_Inf_Oper_R,Temporal_Pole_Sup_R,Thal_VPL_L,Raphe_D,Rectus_L,Red_N_R,Frontal_Inf_Orb_2_L,N_Acc_L,Temporal_Pole_Mid_R,ParaHippocampal_R,Temporal_Inf_R,Precentral_R,SN_pc_L,SN_pc_R,Thal_MGN_L,Temporal_Mid_R,Cerebellum_8_R,Lingual_L,Cingulate_Mid_L,Cerebellum_10_R,ACC_sup_R,Postcentral_L,Thal_PuM_L,OFClat_L,Amygdala_R,ParaHippocampal_L,Precentral_L,Pallidum_R,ACC_pre_R,SupraMarginal_L,Vermis_7,Thal_AV_L,Cingulate_Post_L,Frontal_Med_Orb_L,Cerebellum_9_R,OFCpost_R,Frontal_Inf_Oper_L,OFCant_R,Postcentral_R,Precuneus_R,Occipital_Sup_L,Hippocampus_L,Thal_PuL_R,Thal_IL_L,Occipital_Mid_R,ACC_sup_L,Lingual_R,Thal_LGN_L,Vermis_9,Thal_IL_R,OFCant_L,Cerebellum_Crus1_L,Olfactory_L,Occipital_Inf_L,Cingulate_Post_R,Caudate_L,Thal_MDl_R,Vermis_8,Parietal_Sup_R,SN_pr_L,ACC_pre_L
Insula_L,0.3342325783952504,0.7778524067106513,0.7170730278484181,0.44386888387444956,0.7641274847093926,0.2794459727153801,0.579415513388606,0.5711385461063732,0.6546501460330892,0.6031238016423707,1.0,-0.05296697630934112,0.16309144931550784,0.39973562069330476,0.790710619077343,0.32539527477841057,0.6463635040755221,0.5668017834254888,0.2825714578474505,0.6070056206490986,0.6312227906566678,0.5063615078561371,0.2724484652021583,0.6021657800346709,0.5146303259134307,0.7212133399535421,0.6330939564204766,0.6227256565076668,0.5169040714669157,0.5862428921935106,0.5317159710031755,0.6399365015830915,0.7675516284406608,0.6994624850157347,0.8392484573315635,0.6577978770440956,0.6987621972770457,0.024501205582473387,0.3635117063602457,0.4725543627585204,0.8477380524738628,0.7846202348002027,0.5945541662768696,0.806911223545703,-0.10495213712237793,0.33625999718915484,0.6623845212938687,0.10555474744587758,0.5467233479033409,0.5648489207835325,0.8248925901767807,0.05358136916082644,0.5486582818252855,0.71588577023583,0.5754417355676831,0.7416574100801987,0.3762935759943407,0.4962880611929081,0.5364895163696983,0.7495124133611563,0.6847708288844397,0.6395234337743757,0.49483596052662404,0.42788304660749266,0.38730595558172215,0.4015002369482959,0.46759746741161184,0.38791736628177664,0.569386658680939,0.7736255522907936,0.28123843849872276,0.4674234324165516,0.1312466569718328,0.40205043112369904,0.35705369489683636
LC_L,-0.07122924054138488,0.20910595008036958,0.2373573606522231,-0.26588969856276484,-0.007701633824592585,0.465124985888406,-0.4283131808936848,0.030240568648797296,-0.028029358344318807,0.21710321354618187,-0.05296697630934112,1.0,-0.02387610917894235,-0.23236981060418424,-0.01995948287557217,0.02655851788426418,0.4138708941788767,0.1658465061762759,0.4909110564212411,0.31469313618522465,0.2750324686477867,-0.14804942929242945,-0.48142129944774603,0.5551606159593101,0.04089043379796975,0.07924258794081973,0.3074909235408664,0.15508925680822797,-0.0039139229722667075,-0.28354941552720336,-0.21458943001476674,-0.41078396262280337,0.11080704168611094,0.03711387397175485,0.15464075283372106,0.3206351788795293,-0.26752773484181325,0.45310700124486336,-0.4795971032238536,0.6042633182244987,0.1910632204156457,0.10575716793854785,0.5364075591395425,-0.01595976394817372,0.3484093313686998,0.4388925268390179,0.08396865101984863,-0.02900941439761169,-0.3360511364868264,0.030302992249472117,0.22915633560507506,0.6668768186088353,0.17473316012171694,0.11994967235893897,-0.4879779547109552,0.11888844735985707,0.600394755940415,-0.008134413227999503,-0.5154742819989622,0.19870383984631673,-0.38862626821810314,-0.27386649966477566,-0.580004088411894,0.20853161679590881,0.49163085511592197,-0.613940642920239,0.26535437117649097,-0.6851183452109575,0.1509700809261796,0.15620019179103448,0.67054077380112,-0.5330524444957195,0.1760697897727001,0.2572816238525257,0.5701971335655605
OFClat_R,-0.18639408210828,0.27369020821118495,0.15961462196518955,0.23881735139681903,0.10767481475747372,0.35127783459051765,0.032298592241069395,0.2672112441107262,0.14333539205032336,0.22081134098949606,0.16309144931550784,-0.02387610917894235,1.0,0.03453432885728128,0.1112970940635485,0.32461739809812057,0.1160385732660758,0.0062741595132784,0.05919349500377393,0.06169574534924493,0.1781110495824375,-0.11849788270221208,0.01740661130617364,0.0326576616363329,0.2963948031423003,-0.15296151746576045,0.08469508802030612,0.1464295570697574,0.2238657352701239,0.2987074359114283,0.20585466013734638,0.2559117000284314,0.12334733986898436,0.17838215489737638,0.09859844701956623,-0.003027587076362284,0.20089905166284483,-0.15096652079564907,0.18327970391313297,-0.14389609744692447,0.0712490665280501,0.15864575605617517,0.024770736431673265,0.012670707514023076,-0.03687958519432957,0.12960485306415348,0.2059063165695731,-0.231790341348214,0.22261340155112763,0.2878747575520787,0.0315833485398533,0.05329328354618174,-0.2661658502107157,-0.13110640022171896,-0.059390109901158894,0.14634648238336737,0.12061001667822724,-0.05334565995130346,0.07673744637894613,0.062035776380218954,0.20786347532101063,0.23085331740266388,0.1988476272604207,0.16681452916556083,0.012692148376199136,0.20299295576953713,0.01606299675183281,0.09885580103559118,0.2433235392592673,0.11045099046350931,0.06847238481798064,0.09502399287812034,-0.35455855645447937,0.2301844746939904,0.18879687614541465
Amygdala_L,0.25169681400826266,0.29636789129709673,0.43002425927105364,0.2592272496913645,0.45302012446898177,0.10218501569493388,0.7839173244753574,0.4479003190164674,0.4289629915016201,0.16406426833105436,0.39973562069330476,-0.23236981060418424,0.03453432885728128,1.0,0.29776833004476017,0.15651177533651092,0.3885502716332006,0.20814128996185435,0.20683319458512128,0.32874698483157966,0.1814449967689361,0.2947323804838187,0.37336679161670744,0.185182388366614,0.1978622718611221,0.18999585621760362,0.3851819251826164,0.21793522145385885,0.31055634651480757,0.26062518684263264,0.31025850060759125,0.5349508770922603,0.21959815531577384,0.44911585978672025,0.3593838875352613,-0.07896856897418761,0.4898501319317091,0.018779599263536617,0.5457902552149819,0.14902813789539152,0.19479176500251325,0.23946182078390385,0.21818754847867158,0.247235522706417,-0.19069148775928063,0.07446666135058147,0.25907770571446875,-0.11566464174001384,0.5585801949406941,0.33946092900530256,0.1792105945258748,-0.10755009690787935,0.0064353510461991476,0.16584656100179082,0.3142479594530393,0.5585738285188304,0.14745067727581876,0.263212231705364,0.28553126227670883,0.3053055361317822,0.48092205999417603,0.47219820045328376,0.5117629646989769,0.04251780397791553,0.0010379773606285,0.5578815231236471,0.299651663200082,0.5235393621935109,0.1212563564783678,0.5205561997908151,-0.07434598014184962,0.344460514097264,-0.1491714470786249,0.16900573075808067,0.16182250947435098
Frontal_Inf_Oper_R,0.32628807350955197,0.523219281393961,0.4862629857695223,0.11720717230378201,0.6622195922573871,0.22427477881554317,0.4403575798878966,0.5620883507001004,0.3877622583593349,0.38745265765747655,0.790710619077343,-0.01995948287557217,0.1112970940635485,0.29776833004476017,1.0,0.04971677300745139,0.5264984726404118,0.5902990004808836,0.09365751897326281,0.5544773096504715,0.4619453248852711,0.3612781534776776,0.31451211649685534,0.4991926018990005,0.33033025788335013,0.8198807721557735,0.5441234115206616,0.3158673669847853,0.3816176802071361,0.3955326439006472,0.34737951489486507,0.5614557575005106,0.5889956530049301,0.6872167585611959,0.6850953748875012,0.33438518750774415,0.4692029277888782,0.08037780982326576,0.23144066512971326,0.4706785770028474,0.5600074564632672,0.6106277747913916,0.4245934076694795,0.5290890954190884,0.011740047703412236,0.40317367503637125,0.4700739327807864,0.12924014587404783,0.4368772575797538,0.1977999598025348,0.5506757019062342,-0.06780507803905858,0.623758999283999,0.5210659305440571,0.3672498200183922,0.59461332275869,0.3721560624838003,0.44390610808146636,0.37279615602690536,0.6032820828600177,0.5890299811139399,0.47034465994922864,0.39183103223133253,0.4277328615667965,0.23107239697342233,0.41439267851071987,0.3689613110047881,0.40345742799745177,0.3539990523398862,0.597095364045755,0.2679527952010473,0.3275989422785468,0.08587970689658851,0.1791819875991039,0.21893913897849338
Temporal_Pole_Sup_R,0.0321660869496555,0.44918764967772273,0.5746645324310095,0.8188835860626629,0.4709586075501407,0.42226472465484655,0.05442057677357795,0.5193209310661456,0.5676717663075768,0.4739892939365616,0.32539527477841057,0.02655851788426418,0.32461739809812057,0.15651177533651092,0.04971677300745139,1.0,0.29947842580134987,0.2099780899453294,0.3841833190912048,0.42968396765116107,0.02904096166201703,0.009322499222811602,-0.015494237491298359,0.30726286520354446,0.8480279590610347,-0.21382393781928588,0.3059920484115587,0.5535147573846317,0.26059603713531915,0.7524717823621173,0.7589726588446066,0.4255446622301909,0.3150706535022122,0.40733616802701433,0.5241338239243155,0.4099137549403216,0.6268213787947772,-0.48801857616422634,0.420797258503342,-0.0672539826786093,0.4480542602882649,0.34292597092828914,0.31212687390131605,0.30212490870727937,-0.36339675061382376,0.003594887087957208,0.3640668610640058,0.1555306505141772,0.5438366998967764,0.8143139341997244,0.3191811223614331,0.14408880837736782,-0.2700567914617831,0.306621516572905,0.40462909327165847,0.20726950745155273,0.13525232503464363,-0.18028903549151482,0.4910036701225637,0.2836839983702378,0.46572923234081715,0.2820112076898296,0.38582598154788755,0.21587560205539674,0.2956918492220824,0.05246384695959697,0.19897004286993464,0.0784984761261758,0.4063450867133448,0.1907686673010123,0.1276586975017326,0.38795653240614386,-0.29731556718248375,0.3436104978361197,0.32669992485379745
Thal_VPL_L,0.15618897730629475,0.6704135393857776,0.7524418240396945,0.3499917061449494,0.6420099885935124,0.6254581798661858,0.3069581825403783,0.5733879438074435,0.692068284747445,0.5506389234724973,0.6463635040755221,0.4138708941788767,0.1160385732660758,0.3885502716332006,0.5264984726404118,0.29947842580134987,1.0,0.46868088082490506,0.5816613314002147,0.6375432436758764,0.629313552930509,0.3933043076719455,0.12077132030943881,0.7737575068573899,0.45584870449396303,0.5229446417112289,0.6421927523951296,0.5497760194566008,0.3908965407858721,0.27318297335704544,0.4558282534337205,0.3855213625298052,0.6202824809632445,0.6215848740581146,0.7902762534374336,0.5226133011816353,0.5339654044837724,0.341978253134471,0.04395510884571699,0.7148078951183271,0.7136769030079901,0.6088502217563089,0.7612062096714574,0.5367403548929585,-0.07898375433182109,0.4582641961942442,0.5475392684482144,-0.012085803484918108,0.45071171553506467,0.4328397398190183,0.7135200612045145,0.5460282966930455,0.3519840872386968,0.4528244596633256,0.07870635644924168,0.811043587092249,0.8220726558970077,0.330459666591941,0.008342380065184866,0.8638949255864493,0.4434218757927328,0.3820401062649484,0.2498598174321951,0.33477404551310663,0.6332798026873259,0.1520640913956894,0.6400115737158937,0.04985919808283132,0.545703267707733,0.7230000205678464,0.5043368971557961,0.19512015352577344,-0.03717896300214084,0.514412846391098,0.6701610313101444
Raphe_D,0.352070947479396,0.4503232025319601,0.5425686322388961,0.24688599501368888,0.6595263731073423,0.2431327029240321,0.32134456883637513,0.6555619890663481,0.42914317731922264,0.47553787469625297,0.5668017834254888,0.1658465061762759,0.0062741595132784,0.20814128996185435,0.5902990004808836,0.2099780899453294,0.46868088082490506,1.0,0.35972607466038664,0.7698881532596463,0.24043367062012097,0.10868480221491457,0.18962011773061974,0.5286202315543336,0.47116186759367884,0.5558131764725649,0.5660947386144916,0.4555577599875969,0.32595181310695215,0.4677718388329559,0.44559175823274466,0.5453128975445989,0.634281866152226,0.6635529176764207,0.5966723808315677,0.34062188604965343,0.4040655468408278,0.008006645256923694,0.17913733955692415,0.44982127664068966,0.5725714858958341,0.5154377596901918,0.4262906241759881,0.5558315494733629,-0.1450176565922969,0.49278446838917245,0.5138949978820241,0.2310250143536811,0.4371514920646379,0.2275065429922921,0.53711749838318,0.007665552521648846,0.3660699630541936,0.49055690009044894,0.33515953939669396,0.47470667852957404,0.27046689878358277,0.29572592246918855,0.3378415354081923,0.5732900818335284,0.5467235437308934,0.35768644652952625,0.37825689945484103,0.6040800724470199,0.3183251232928808,0.24239281508592217,0.3790612666191112,0.32138285692269936,0.4115475670333268,0.6432540906302859,0.44649719038207303,0.3823831889800124,-0.0249443089097437,-0.03529205320087069,0.2188558008124529
Rectus_L,0.17952225580966993,0.4547253567502625,0.6930460010779521,0.2621227334377936,0.341204623479441,0.5183730792117138,0.0675497175954215,0.3263125643769297,0.45355275549308893,0.4176431494672148,0.2825714578474505,0.4909110564212411,0.05919349500377393,0.20683319458512128,0.09365751897326281,0.3841833190912048,0.5816613314002147,0.35972607466038664,1.0,0.5132421733785726,0.3647480103423175,0.019987526636234945,-0.25820731316774104,0.6075268777923124,0.43989061180135025,0.11472549775691075,0.48392122597477477,0.49752457650328624,0.3077236022944275,0.19716466032056132,0.23357507885310333,0.06855498197080881,0.403505205004576,0.2948813432098917,0.4628456372265584,0.48131938483452,0.16392688843847444,0.24579614138570305,-0.14433297738651188,0.4922725312323629,0.4882633208305488,0.2999923024055588,0.611078840860741,0.2702974254814568,-0.009881985661984699,0.43801818578680823,0.4087580717288102,0.015207612849876253,0.15864398236944136,0.4686303726761639,0.4774783766073394,0.5978468511789385,0.0714449680314609,0.3440477018560947,-0.01837376878794531,0.4180274221404558,0.46466954455931864,0.13154116305152036,-0.04337306193871745,0.45349288803351506,0.0977802584175293,0.17878895588298474,-0.03704226534567795,0.33353412987458086,0.6742042864075055,-0.25951212017604014,0.5681829401092723,-0.2667290048229949,0.44608012039173034,0.4975135442736991,0.5388394852940339,-0.017970989437274713,0.013279512521870481,0.25556622908171994,0.6091956953170374
Red_N_R,0.3664431930298915,0.6714241398990946,0.6709302234083209,0.32809212897985307,0.7037066826780547,0.4467994723160546,0.2751911827754096,0.7559085391208927,0.518522139594221,0.6369489824684317,0.6070056206490986,0.31469313618522465,0.06169574534924493,0.32874698483157966,0.5544773096504715,0.42968396765116107,0.6375432436758764,0.7698881532596463,0.5132421733785726,1.0,0.3140133917187592,0.14254742508125473,-0.006530642816005054,0.6859547675664431,0.6501727804777274,0.4404204868036868,0.7095416917791805,0.6070935639528601,0.43035463955697695,0.48710526041167107,0.5135679695717995,0.4870715727826346,0.655296182762257,0.7030991808507858,0.685681411990641,0.46020908205258554,0.4489618761361147,0.06644156776976169,0.1750400852856784,0.5471239040008535,0.6755971166728159,0.6104850091559592,0.6159324605884651,0.5538133530233145,-0.10351172491970337,0.5326932988518959,0.577692097229618,0.1467566113576088,0.5007061497642398,0.4690816885164868,0.6308382025480246,0.24013540334868436,0.24481913433991034,0.49129633250297744,0.2090711430298332,0.5902082452985358,0.4905808334768045,0.19182249187462522,0.2430035537700961,0.6145823800355928,0.4950172306165578,0.3981134194187875,0.3040259733523875,0.545153895534767,0.4641728263315031,0.12476969415927841,0.5050604901981153,0.14152784586350414,0.4797568790850883,0.7296145665479481,0.5796124837339225,0.22551944851261363,-0.1382402686956988,0.1905487964015522,0.42970555929371684
Frontal_Inf_Orb_2_L,-0.14451702951637652,0.6722682150774782,0.620477623740503,0.09161995252055738,0.39373436712967613,0.5262059099735632,0.33176217746095804,0.16878783068708614,0.3160809879473105,0.39145892026981194,0.6312227906566678,0.2750324686477867,0.1781110495824375,0.1814449967689361,0.4619453248852711,0.02904096166201703,0.629313552930509,0.24043367062012097,0.3647480103423175,0.3140133917187592,1.0,0.40557253211442523,-0.10758288023246604,0.6271517377603499,0.09171702635263415,0.4997028910505424,0.485040876319975,0.4234371187244525,0.44796304263598585,0.07968479957248041,0.08116127758019528,0.16500036442903482,0.5137363185004211,0.37566909705204227,0.5257677981172199,0.5727670009680498,0.2791978054902488,0.5376218928495033,-0.10110320443190335,0.6941564290990658,0.6123148301250965,0.5939316198704767,0.6508700532918916,0.5402380960067273,0.21277155837871398,0.46431730163261326,0.48275924467893316,-0.08400656080695844,0.09697188371147075,0.3846981343950227,0.6625216853184845,0.5055218986817643,0.44759176409625906,0.4835130774946811,0.10238207270011343,0.7626309771503358,0.5861264394788342,0.46574049088538283,-0.06290919092046963,0.5842974867272525,0.18975879826733463,0.37340533110124075,-0.014506590725538516,0.2452108488897282,0.5867035995255362,0.11975044771176561,0.6530700274311269,-0.0572923307075543,0.4927023100538834,0.6689043171605554,0.336306810551337,0.03655999699928701,0.2538744391085498,0.6283360803983223,0.6937014530505015
N_Acc_L,0.2783028258573883,0.2760747721352635,0.26004912207178577,0.16720398064973407,0.2951769007136019,-0.020297642203043812,0.4743340374641227,0.07965860929988441,0.39392551130228304,0.11511654168588745,0.5063615078561371,-0.14804942929242945,-0.11849788270221208,0.2947323804838187,0.3612781534776776,0.009322499222811602,0.3933043076719455,0.10868480221491457,0.019987526636234945,0.14254742508125473,0.40557253211442523,1.0,0.2337834922632414,0.24982514521681165,0.017558897279099313,0.4842500373116203,0.3307349040489076,0.35642870887268424,0.10981632775061687,0.08840485428525917,0.19672086293300825,0.2430651697425254,0.27429511610609614,0.22089700242470758,0.5139379906059539,0.3732317543032757,0.4323997192028396,0.14677311023898668,0.2096438749645959,0.36416363594654544,0.42911757794220895,0.24616003572508696,0.39129768723367,0.4524214620358331,0.015789105285759907,-0.09134990349104856,0.24677474959372472,0.12832562321213098,0.21805451245375101,0.28803171939494016,0.4497664326833839,0.02412556798996273,0.48615272149462324,0.4235850646438659,0.4044305115080678,0.49903793634536575,0.23962388973217535,0.5038404522939558,0.21043662053114737,0.5345472774196466,0.28681930022463326,0.3318456475927241,0.24202696030204018,0.2620018969900422,0.057263574248329153,0.22036304904341827,0.46693257992566056,0.2108553377669652,0.18424456751230528,0.4109772810413901,-0.04804533137850475,0.28196913352910463,0.3526687824409773,0.2954415569246505,0.2127908229318679
Temporal_Pole_Mid_R,0.28960521991334104,-0.09250560946452194,0.02184018687121273,0.2935542801365715,0.3042589312939915,-0.20336704429447505,0.48346254314239984,0.3282903192946902,0.2638508179903836,0.055136431857788895,0.2724484652021583,-0.48142129944774603,0.01740661130617364,0.37336679161670744,0.31451211649685534,-0.015494237491298359,0.12077132030943881,0.18962011773061974,-0.25820731316774104,-0.006530642816005054,-0.10758288023246604,0.2337834922632414,1.0,-0.19520993983509377,0.045174203255740376,0.2901409220417164,0.040644928955417464,-0.01815284206566662,0.020571042478407714,0.27763974942538266,0.4186848062325162,0.5892524601568098,0.1530079649361441,0.33171555343033043,0.19871322854062512,-0.25320649116458405,0.41910349939332386,-0.23329855352489207,0.5409489522793733,-0.15845690959733316,0.05132139460699845,0.11234419598603806,-0.2264308099547424,0.2274179147636603,-0.5167843877017125,-0.23783478317642662,0.10461524522783258,0.19779969271180703,0.487657344451543,-0.11037434253658425,0.025274537846159212,-0.4411356802549107,0.0932403105026473,-0.031033890610357582,0.39133235964508406,0.18346982338075982,-0.07757660132401295,0.22149365177880084,0.39102447824612785,0.2600859304725449,0.6023046191158818,0.2441862494758908,0.6792988630065694,-0.027035522645471533,-0.2432221010637999,0.7147251276164793,-0.06846874754119846,0.7709268996485069,0.0005994067150302976,0.10845002416062842,-0.33905934061356124,0.6561618367724137,-0.22591370754497103,-0.15768640347995966,-0.370490936599752
ParaHippocampal_R,0.1601221318704317,0.730651619122486,0.7146276597604596,0.23462514246951086,0.6919220428805442,0.6237031476048075,0.08617811028579608,0.5264153877929119,0.6077555241173365,0.5663227319188586,0.6021657800346709,0.5551606159593101,0.0326576616363329,0.185182388366614,0.4991926018990005,0.30726286520354446,0.7737575068573899,0.5286202315543336,0.6075268777923124,0.6859547675664431,0.6271517377603499,0.24982514521681165,-0.19520993983509377,1.0,0.5063623408416209,0.4952641172546898,0.6467340197686725,0.6195459444376039,0.4803123965416976,0.3087082786014535,0.32094966951174436,0.24075092117119065,0.6213840618233534,0.6447998264953546,0.7134393239917931,0.6838556782402164,0.40099446569145625,0.3176563425457362,-0.10780594898734489,0.8081810959956058,0.7396490765123116,0.6389362241390623,0.7925880973775528,0.4727053434668211,0.12176781569843959,0.6391085330656469,0.5299585967183492,-0.03901310191370526,0.30764113692250006,0.5029111916455845,0.723490513644731,0.5803974826303276,0.412399769046466,0.6581531712319598,0.13363086419097067,0.694609704000064,0.6614832758382155,0.26820839394928075,0.03935799135247587,0.7150953715080037,0.2964827785228311,0.3022111087111504,0.005458056774819391,0.3857455236596101,0.6919540951270371,-0.11319850760912654,0.6608431242033741,-0.1883760932044507,0.526013422077141,0.6962177328866265,0.658343956443153,-0.010591130769157154,0.1417311079171333,0.5655499613345347,0.6414685565568268
Temporal_Inf_R,0.18475950611924433,0.6178676783154451,0.6382488114681024,0.769235441948841,0.7098100194226145,0.49319061040389384,0.11665814246011885,0.7452997788824322,0.7007898754238501,0.6265305275604118,0.5146303259134307,0.04089043379796975,0.2963948031423003,0.1978622718611221,0.33033025788335013,0.8480279590610347,0.45584870449396303,0.47116186759367884,0.43989061180135025,0.6501727804777274,0.09171702635263415,0.017558897279099313,0.045174203255740376,0.5063623408416209,1.0,0.04872926410061914,0.46576720012736517,0.6372792545223497,0.4631258148049836,0.8559755045615058,0.8261619967879085,0.6255738939486459,0.561654000481596,0.6465659751666799,0.6550539426998812,0.4612641654159849,0.7041783390140579,-0.4461148976537526,0.33501509327208967,0.0665522408674094,0.6110339167861524,0.5471499689754993,0.3730992589976912,0.44025266679965896,-0.3266160531313005,0.2701140280201465,0.5276339470305461,0.12726231679819017,0.7254390551951613,0.6988606222718807,0.4893277484443949,0.12535164909349758,-0.13273331655869522,0.41563079064895747,0.41850176733221645,0.37950467165266877,0.23255330982319963,-0.04812322623742276,0.5727357906038796,0.5052156116829468,0.6586550779385673,0.4764156768547384,0.5288528610554656,0.3973737564214269,0.3698478889715445,0.16914664317318717,0.2914210389658435,0.20239890566792865,0.546338423801749,0.41172583538335783,0.3166019952146308,0.46209916026188325,-0.3863689159896661,0.2972771105242558,0.2796690908892101
Precentral_R,0.4266475053770399,0.4034244367549091,0.4099757508063086,-0.06021521493425346,0.5285349875909918,0.044440394778018075,0.4540389353846859,0.2721021868492074,0.3413722908825687,0.30155090020957737,0.7212133399535421,0.07924258794081973,-0.15296151746576045,0.18999585621760362,0.8198807721557735,-0.21382393781928588,0.5229446417112289,0.5558131764725649,0.11472549775691075,0.4404204868036868,0.4997028910505424,0.4842500373116203,0.2901409220417164,0.4952641172546898,0.04872926410061914,1.0,0.5317396840474207,0.3355454267053126,0.2303871266150607,0.11067768918461784,0.1019521625984153,0.31072810121773686,0.5760241020304869,0.4716266027029584,0.6027091824181413,0.46666490204162275,0.3062713478319458,0.3739191832606337,0.054156237455001366,0.6090268171613379,0.611318688667854,0.5606922694749017,0.5093065609906209,0.5945954729061502,0.05668156834346988,0.3616076676542649,0.44618278626213836,0.16351422326378323,0.14630198867664404,0.04421840221670435,0.6311010942876774,0.02780308082273577,0.8933012381822112,0.6270299680289887,0.3562796782420304,0.5188191663962908,0.35539201789020475,0.5428456186158085,0.18855306169905608,0.625348800350285,0.3605465050752566,0.3074933269476396,0.1934438298295248,0.37279698567862946,0.2926487738495477,0.2429263906430048,0.3520956252527807,0.24404264365012587,0.30188510152275333,0.5992735331222182,0.31534914390488544,0.2277591549425997,0.4318998140339456,0.0935957334369935,0.20443212412077538
SN_pc_L,0.43756206595166064,0.6239235508108039,0.7238439763441362,0.2838982514733082,0.6569594781540854,0.4678284919378565,0.4005939720355461,0.5414299528511165,0.4997427329290541,0.5464383894787157,0.6330939564204766,0.3074909235408664,0.08469508802030612,0.3851819251826164,0.5441234115206616,0.3059920484115587,0.6421927523951296,0.5660947386144916,0.48392122597477477,0.7095416917791805,0.485040876319975,0.3307349040489076,0.040644928955417464,0.6467340197686725,0.46576720012736517,0.5317396840474207,1.0,0.7484877641778768,0.491087792903141,0.3780934839832888,0.36062665592353194,0.4168164587834234,0.6348031862624368,0.6059347896731528,0.6802322064517456,0.5234682508119416,0.4282891679945479,0.1914693182619212,0.20905392987581387,0.5853947794937718,0.6522856483173762,0.6535335558611917,0.6470050217442914,0.589773261422936,0.010068901136750522,0.5343451254767342,0.6008563304298812,0.0807956435876892,0.36485883367518146,0.46798141708435786,0.612752174976956,0.21553765443429782,0.4203044715190044,0.6182174678475497,0.3089938139856239,0.6339707821628883,0.44476818648606925,0.41897626545054667,0.2468847148151958,0.6231861425062615,0.425511965861475,0.4424035793744228,0.23791151964824708,0.5604791188394327,0.48620288673369233,0.14226673268208093,0.5125680261658081,0.12460046861056792,0.5412840720261185,0.7505975783512704,0.5350653760453588,0.21293393921916678,0.13215001667797385,0.3539091252158583,0.5152190374455939
SN_pc_R,0.3840537776516836,0.7011974021245658,0.7236745060534863,0.5565031725124278,0.6682871960876536,0.46642314098109716,0.3186029296504243,0.49121080923166766,0.6668922701001501,0.6103758434122079,0.6227256565076668,0.15508925680822797,0.1464295570697574,0.21793522145385885,0.3158673669847853,0.5535147573846317,0.5497760194566008,0.4555577599875969,0.49752457650328624,0.6070935639528601,0.4234371187244525,0.35642870887268424,-0.01815284206566662,0.6195459444376039,0.6372792545223497,0.3355454267053126,0.7484877641778768,1.0,0.5439215504659451,0.5694896644851544,0.518099176695368,0.44252309094031106,0.6657854296035218,0.5391629176741703,0.6703235233407676,0.6708079224815031,0.5907874952757185,-0.025647467391008746,0.20298721616422508,0.37771318258533393,0.7560112524848086,0.6748504489758911,0.6100584608143643,0.5831375769564511,-0.18510860882899347,0.36864111566183205,0.6646744146934458,0.07078877803146288,0.44025719231149657,0.669844734149642,0.6788186245539466,0.24862496448055788,0.23534610731226807,0.6539258433055093,0.4451574509279814,0.5514394936000728,0.2994158134524829,0.27843594173731134,0.3807473508447671,0.6092953302958873,0.4795209566528396,0.5283564066281868,0.3209879942353536,0.4534992754797947,0.5252867303079518,0.06377175942441793,0.47068835496127176,0.07793648735406622,0.6651294414942976,0.6426041627011245,0.4186590530865704,0.362908539878545,0.05123691269678749,0.4293927004239456,0.4708980430668458
Thal_MGN_L,0.08113203719052456,0.7264956745259545,0.5451211063895164,0.3386722547566852,0.6452758739165767,0.4335343290022534,0.34004630984796763,0.4830282313486619,0.5132272855785148,0.5440131449414247,0.5169040714669157,-0.0039139229722667075,0.2238657352701239,0.31055634651480757,0.3816176802071361,0.26059603713531915,0.3908965407858721,0.32595181310695215,0.3077236022944275,0.43035463955697695,0.44796304263598585,0.10981632775061687,0.020571042478407714,0.4803123965416976,0.4631258148049836,0.2303871266150607,0.491087792903141,0.5439215504659451,1.0,0.5221938293756347,0.3420408318753096,0.5175141273022843,0.6515243026603712,0.6242061915583964,0.38780972975390543,0.34818199711205033,0.4635189320259338,0.07089953869334405,0.15999773890567753,0.21479338598425088,0.5107168129208064,0.6743537463070982,0.2898402206549825,0.3965878177179492,-0.08055508466383521,0.5645022777025042,0.6414993003789644,-0.21859610628622123,0.516824106179122,0.38936638285733516,0.45503465905373797,0.14248320748000948,0.008215516661342955,0.41980569353531294,0.2802868218095257,0.62627994926398,0.16600012976410664,0.2888077379776373,0.35983666593811714,0.40946637051928664,0.5278899547584012,0.7672016150370236,0.4021220981467282,0.2823462054032012,0.44127779429885505,0.3189556281949184,0.3954827864272415,0.24184029839303237,0.7012739331473662,0.6242203807695488,0.28113451026292174,0.3277470837871909,-0.244377278838272,0.4428264197300197,0.31530549799436824
