,VTA_L,Thal_PuI_R,Paracentral_Lobule_R,OFCpost_L,Thal_MDl_R,Cingulate_Post_R,Cerebellum_3_R,Cuneus_L,Occipital_Mid_R,Cerebellum_Crus1_L,Cerebellum_3_L,Temporal_Sup_L,Thal_PuA_R,N_Acc_R,Cerebellum_10_R,SN_pr_L,ACC_sub_R,Paracentral_Lobule_L,ParaHippocampal_R,SN_pc_R,Occipital_Inf_R,Temporal_Mid_R,OFClat_R,Postcentral_L,Frontal_Inf_Orb_2_L,Vermis_9,Frontal_Inf_Tri_L,Thal_VA_R,Temporal_Sup_R,Cerebellum_7b_R,Thal_PuL_L,Thal_LP_R,Temporal_Pole_Sup_L,Supp_Motor_Area_L,ACC_sup_R,Putamen_R,Vermis_4_5,Thal_PuM_L,Frontal_Mid_2_L,Parietal_Sup_R,Amygdala_L,Caudate_R,Frontal_Inf_Orb_2_R,OFCpost_R,Temporal_Mid_L,Frontal_Mid_2_R,ACC_sup_L,Frontal_Sup_2_L,Pallidum_R,Occipital_Inf_L,Cerebellum_9_R,Red_N_R,Temporal_Pole_Sup_R,Cingulate_Mid_L,ACC_sub_L,SupraMarginal_R,Cerebellum_10_L,Supp_Motor_Area_R,SupraMarginal_L,Thal_VL_L,Cingulate_Mid_R,Frontal_Inf_Tri_R,Vermis_1_2,Olfactory_R,Putamen_L,Thal_PuM_R,Precuneus_L,Occipital_Mid_L,Thal_MGN_R,Cerebellum_Crus2_R,Thal_LGN_L,Thal_MGN_L,Thal_AV_L,Parietal_Inf_R,Vermis_8,Thal_MDm_R,Parietal_Sup_L,Raphe_D,Calcarine_L,Heschl_R,Lingual_R,Lingual_L,Cingulate_Post_L,ParaHippocampal_L,Thal_LGN_R,Cerebellum_8_L,Frontal_Inf_Oper_L,Thal_Re_L,Cerebellum_9_L,Olfactory_L,Cerebellum_Crus2_L,Thal_VPL_L,Amygdala_R,Cerebellum_6_L,OFCant_L,Vermis_6,Hippocampus_L,Frontal_Med_Orb_R,Cerebellum_4_5_R,Precuneus_R,Parietal_Inf_L,Thal_MDm_L,Postcentral_R,Rectus_R,Temporal_Inf_L
Frontal_Inf_Orb_2_L,-0.14451702951637652,0.2106188936036724,0.6255024302974199,0.620477623740503,0.336306810551337,0.4927023100538834,0.16878783068708614,-0.17882595929933703,-0.06290919092046963,0.11975044771176561,0.49919186155513495,0.6414677432084227,0.435891433031681,0.5016654017668987,0.37566909705204227,0.6283360803983223,0.29794917202444476,0.4106973529624895,0.6271517377603499,0.4234371187244525,-0.04054066572427463,0.07968479957248041,0.1781110495824375,0.5727670009680498,1.0,-0.014506590725538516,0.7936666111730132,0.34719769486778657,0.293237539634687,-0.11509135880430983,0.31022306271195005,0.5262059099735632,0.33176217746095804,0.5014519928775343,0.5257677981172199,0.6722682150774782,0.4637237797950935,0.2791978054902488,0.6000393953196319,0.2538744391085498,0.1814449967689361,0.5624917846383655,0.6301614997515814,0.3846981343950227,0.2690204698440299,0.4890076489848415,0.5842974867272525,0.6280553376642648,0.5939316198704767,-0.0572923307075543,0.09697188371147075,0.3140133917187592,0.02904096166201703,0.5137363185004211,0.3516350186329788,0.2667053339637537,0.32968267478899127,0.4954179431889382,0.5402380960067273,0.6346450207892997,0.508453154802963,0.5769951650472536,0.33011604719229437,0.5110062162774153,0.672922498548815,0.32532928969914515,0.5597319940921917,0.04757294620810023,0.4167364881841584,0.09161995252055738,0.37340533110124075,0.44796304263598585,0.46431730163261326,0.5067674532093317,0.03655999699928701,0.4979597839323221,0.31211326559541763,0.24043367062012097,0.2780121713233928,0.47056193425955944,0.18975879826733463,0.16500036442903482,0.48275924467893316,0.6941564290990658,0.44968016873845146,-0.012168459475257423,0.6625216853184845,0.2312884364928033,0.17562635959409933,0.6530700274311269,0.14358493493064917,0.629313552930509,-0.10110320443190335,0.01256510796524746,0.5867035995255362,-0.042388931261608066,0.7626309771503358,0.3883790550682374,0.39373436712967613,0.4835130774946811,0.45294688364049573,0.5089962876889262,0.44759176409625906,0.2382401434325306,0.13273939859041464
Vermis_9,0.3103458339718374,0.858265214039425,-0.13729181578824132,0.3235687575059403,-0.2539230563417455,0.30103006043826447,0.642502251099159,0.6053257632938891,0.6751224519324577,0.8264936052701695,0.26231651990947336,0.38438461230768844,0.5300964079479824,0.13667661995440572,0.5980622662148317,-0.02106236820568557,-0.498751089514465,0.15651905812354214,0.005458056774819391,0.3209879942353536,0.9190343625815316,0.7297428878523252,0.1988476272604207,-0.027018867649860175,-0.014506590725538516,1.0,0.09924770685528157,0.1465719811459292,0.6385203109863379,0.7184434674450209,0.6486698289547435,0.015645867978164044,0.5966863409880768,0.3757617790222238,0.4491776274516248,0.3025338189089965,0.5799864840146928,0.7517298118774948,0.3165681148200138,-0.48645378409836554,0.5117629646989769,0.2579350889160588,0.15558297196142623,0.29994824934582837,0.7865131967954234,0.5207789513168254,0.45270202322338365,0.12703666125182625,0.3602269181170112,0.8943209766821242,0.8776246800550531,0.3040259733523875,0.38582598154788755,0.40116107265918133,-0.4758230858550923,0.3304358442370401,0.6368795829606302,0.5449824954662816,0.40967945457297816,0.1501309147819433,0.3498906966470813,0.3888798450021065,0.37214908438344774,-0.04394580252236898,0.09911443418268595,0.7319594420298737,0.2492304689141465,0.7920723354501317,0.2972743598968354,0.668804558317402,0.636870716338477,0.4021220981467282,-0.07299092035169606,0.15940334255508057,0.9130723381383616,0.24133724182670216,-0.28234346158664264,0.37825689945484103,0.7220725622545199,0.5444801854031565,0.9176299225921747,0.913445794065656,0.3382309767004465,-0.20793401353372976,0.31621123619129954,0.903640377949533,0.2684183323460354,-0.4330917358935617,0.9089504337402683,0.1285006676943818,0.5323879823895299,0.2498598174321951,0.6633773034728264,0.8986325620234497,-0.0951234473775396,0.9163975082227371,0.40433443853816,-0.4619936467935709,0.6287029240615756,0.1411994748263287,0.15255402884141103,0.3014483849975741,-0.11068030492229124,-0.03195048664120569,0.6933459530804356
Frontal_Inf_Tri_L,0.23892320187900876,0.2921347190132497,0.7631346738405261,0.7341646549683923,0.4785890587758598,0.514427339877207,0.29773873157996306,0.16576797397504975,0.12857777344033705,0.08616865276111564,0.6199646819688563,0.7790729804088424,0.4616778292612659,0.2166747621846275,0.47103180947004714,0.3896569079423524,0.3382948177895153,0.6042559651027896,0.7046490179818438,0.5793820995856054,-0.03764422909592051,0.19382848217102439,-0.060313866523391685,0.7405023951259351,0.7936666111730132,0.09924770685528157,1.0,0.3315189898958633,0.390413678609564,0.0028284666811408234,0.4856498751878888,0.334380920777849,0.48921419577894826,0.7679093858117549,0.7144768917107558,0.7041179964004273,0.5509746403556841,0.37179380808286955,0.8339093815169065,0.4049016345804798,0.31184166906493155,0.5638872901376349,0.4559255001265371,0.45191434262952124,0.4267033775762353,0.6817855214446001,0.7226583334828522,0.8704065830775874,0.6639919660756642,0.02177723217364526,0.17091218789135093,0.5849138336352685,0.09213584148739855,0.6819925299693893,0.43435933802577026,0.49312255362097546,0.4353232314097333,0.7446088131997276,0.7873470323752634,0.5933085093825379,0.7316758472888203,0.6453625087093066,0.5198436808332356,0.4032442498179393,0.6912553336303318,0.4990384096084706,0.6180007075265526,0.23372192210729914,0.1443171094124849,0.17524561549993847,0.40892537250128885,0.43371426707600036,0.48222678696301974,0.7630225956006178,0.14089398798057864,0.5220661475875181,0.4872076249075495,0.5151637417461793,0.4061659773338971,0.6549690030066191,0.3023459068574018,0.27503988452269135,0.5778036955715913,0.7483460094908099,0.21402602398492399,0.07725748715525199,0.8709946881989451,0.11283812014236472,0.2626378753602794,0.6085192174402624,0.05778570728178034,0.6932342664953534,0.04817307507843199,0.07276258671741323,0.5607838038206356,-0.007812005569569908,0.7356434515165764,0.3272761397604431,0.5707377547131164,0.7312113663965,0.6931331684561467,0.5234818507248318,0.6491992340338029,0.4131813235032861,0.2733286674594931
Thal_VA_R,0.047412509631402026,0.30480871301861107,0.24402418335584283,0.46533424524685735,0.4416159570128639,0.3945758632297384,0.5363572111342384,0.09659286525834622,0.1784245651903079,0.08805017876981255,0.552326487310483,0.32967263865808677,0.3410659697785103,0.29679779903353837,0.5876822984525424,0.42657622982045884,0.2942748817467141,0.5019795051669569,0.5566082849195978,0.3174981381439771,0.09413734922140098,0.31521030578301007,0.03971550461139709,0.3166017143199467,0.34719769486778657,0.1465719811459292,0.3315189898958633,1.0,0.533422467179,0.11570522811005632,0.10553958788554037,0.42938044327093305,0.07114079009867767,0.5173294164328845,0.4155234570923129,0.5888913474416182,0.42763967858031826,0.340085308686811,0.4911414767447193,-0.1888983077079867,0.19821084425267693,0.6985419626443373,0.4735193587323664,0.23199264389010932,0.20356370907836335,0.6051908969811116,0.4036105114512028,0.40194060701084605,0.5906228684242778,0.031000317333490138,0.39378631849118256,0.5177145656702864,0.22293443222671233,0.5207303324467933,0.22632059841123564,0.36349650725025484,0.5147452297623362,0.5209112789829987,0.3269309173293994,0.6167253810269443,0.327736429141998,0.607042839755449,0.5396812821722884,0.29547352962732637,0.5269032648982864,0.32456624313136584,0.4691170068445633,0.1312958400418888,0.015413470030514196,0.13470542796399773,0.37823636827505996,0.4134173209271139,0.4958649345395599,0.2578962291340665,0.0665902455520176,0.3612670805377038,0.10724340486156649,0.3052740055620676,0.15126331634499615,0.46322073510426787,0.3420435856576543,0.27157220332652676,0.44832141166409484,0.44949448044224766,0.41595600428435237,0.08711942897918347,0.3890106965695237,0.16915306826581353,0.37986511709789234,0.33955729358175735,-0.18409312596862173,0.5464919578093522,-0.062068019013402836,0.29102488768325274,0.4573025241207834,0.22069001421589396,0.5134363427566324,0.18190351675315278,0.5272893612095945,0.31329928946834934,0.37679693379599455,0.46108634358710565,0.170924445069107,0.11322469836086592,0.38326427390493145
Temporal_Sup_R,0.2262821173493261,0.7272220777739861,0.23674557667467358,0.6419300522476649,0.22125527077215562,0.5316312634552753,0.8039681730753798,0.48770413715720284,0.6659750140766036,0.4944824700984996,0.6168781836170333,0.5161094805119243,0.6229746435274167,0.23519028705801334,0.8311965690284941,0.3072688711870325,-0.06437665263769878,0.479100512619036,0.47689466529206836,0.5436723463789025,0.5910549185565122,0.8407795396503637,0.32143778155249175,0.3789166252030961,0.293237539634687,0.6385203109863379,0.390413678609564,0.533422467179,1.0,0.5690036831892583,0.5117522673020282,0.3848828650867187,0.3972111116393118,0.6797764567578938,0.6963590830007828,0.6886423418376961,0.7519045402023652,0.739113760029894,0.6865845267304446,-0.266392483025998,0.33674243623609984,0.7288785758501083,0.5621803325710869,0.579915437930474,0.5934033612310394,0.8062779546493075,0.5253843270994362,0.5547772638671464,0.7078244645247627,0.48336310474343025,0.7640361772781034,0.6555579980818774,0.578527042088359,0.6979364022900065,0.0022994417555571873,0.6653948936880857,0.6777885166081355,0.7772736500259197,0.5692372002558852,0.5306114256847837,0.4581126485286447,0.7763623353759497,0.7029671837014698,0.21470577163726334,0.49704063624717093,0.7679263176862954,0.6423918484755797,0.643117997891414,0.27999596382505915,0.6003017241264904,0.6609211325337021,0.5960257960818167,0.39387642291427666,0.4456437423913652,0.5490092615845632,0.5336723686127918,0.16351631100123212,0.5905895074460173,0.7082259635254075,0.8043779213738083,0.805492597260432,0.774660534226215,0.6405295314936068,0.1795464228812249,0.3260655645508435,0.5329182652439802,0.5017649715647269,-0.1531892378245761,0.7289748374540987,0.3207051023543935,0.11213001354096519,0.4608524847733727,0.43014967757498185,0.7099727773831747,0.32886916473396655,0.6564279069713846,0.5680018378646303,-0.10255571762672828,0.8135334152518633,0.5055731118974663,0.5555419364498195,0.5924656547748307,0.16872194543564606,0.089934830689405,0.5931416862579334
Cerebellum_7b_R,0.1715963471542351,0.655118002926699,-0.07666300519844534,0.3291261903445249,-0.1338354721644999,0.3789333670058651,0.45557630617102457,0.527302159272238,0.7410226135544491,0.3585056168488514,0.25052707774370864,0.1608547995856689,0.39009062325175153,0.1959232189307508,0.3507100674749413,0.1395522094906263,-0.2386918503088684,0.1572637880216172,0.051728039601750424,0.4524457952893785,0.7499431239017721,0.8307650985061465,0.2988726551001906,0.2515284807618705,-0.11509135880430983,0.7184434674450209,0.0028284666811408234,0.11570522811005632,0.5690036831892583,1.0,0.45435713953622014,0.09229573908985322,0.2518273842357492,0.27471832478434627,0.3868712369498401,0.38094456923094366,0.4563442490236496,0.675510517630684,0.26324187198244325,-0.3881858792562359,0.2578848275017123,0.30604034863971274,0.3784106906165639,0.5618356474728056,0.4175290508805327,0.34748046276891914,0.28333456748965474,0.17770142662125585,0.30984407703996286,0.44492819695179064,0.6987722538101329,0.2457018336810207,0.6992286532147333,0.34866862032760726,-0.27033596960713685,0.19404068539890648,0.3979388507144086,0.40393767011805465,0.33612121376881426,0.15628259902198705,0.20647036811286568,0.28462694786411075,0.1486254515795364,0.07931589119612359,0.2382738048957857,0.6519298870621276,0.350857562805993,0.6408123709492124,0.32631467815661713,0.8345626096707801,0.556962912515041,0.389129076139329,-0.1262728684768232,0.04637714528403322,0.6313996788890125,0.1578384500485289,0.09788064948974007,0.16857969405924117,0.5892525265891522,0.45254009771852144,0.6742926456300966,0.6537726207128906,0.3266140271665447,-0.35687388693613065,0.24019956015744462,0.4749222942636036,0.27017805494329344,-0.39355566284411464,0.6122682562294836,-0.019677973262287107,0.3362460121580288,0.10963763328854959,0.5287597158636257,0.614676655507482,-0.04164217541391605,0.65468083381676,0.17135537591596461,-0.27544873135280595,0.4884289058745889,0.2526535706227349,0.3896472445853526,0.2742615392239555,-0.2976756604967476,-0.01812656228663535,0.27374689588392537
Thal_PuL_L,0.3214670497911066,0.690545626746466,0.44737067613092446,0.4034299743039577,-0.23401414081108096,0.2329475194889567,0.31680722429175057,0.6429883103573231,0.6599107862681818,0.5531096171502077,0.20039257895774412,0.5175390408667117,0.709475733728985,0.34954255096978987,0.41429543159287496,0.15049610558835153,-0.32919504638030744,0.44110694990729665,0.18160165296758682,0.3828921705578952,0.5280990712784154,0.5149456187483087,-0.014355818061419329,0.39371064894564584,0.31022306271195005,0.6486698289547435,0.4856498751878888,0.10553958788554037,0.5117522673020282,0.45435713953622014,1.0,-0.06573752503359742,0.6942191803835168,0.5731248530085529,0.6723416317614651,0.34635854479644923,0.5470129930343876,0.7460502859568294,0.6102005365428597,0.2538274967529673,0.4636621253512981,0.24371517702042028,0.1808839740887849,0.44609979406182,0.6690728248095544,0.5584637937008677,0.5798345518527861,0.5629789300660377,0.4187552404068066,0.5977807991229735,0.5257699119293797,0.23449776396873112,0.24958759138914524,0.4135532739552704,-0.3296844896774679,0.5954854313305205,0.4940567954678656,0.6304854268358838,0.6533260020277382,0.08947616177466651,0.5055967508489082,0.34637775658424136,0.31125751451332845,0.10232784211545919,0.2554986763379649,0.678322053803886,0.49522992436337027,0.7722641361069333,0.33091922928697687,0.5197455271283468,0.5138863418323868,0.21327443972586801,-0.14460304781388109,0.6665524186015879,0.6506202987287225,0.2236290079843072,0.2859395218158366,0.3144052870793783,0.6324758788273546,0.647221779933495,0.6601835854935603,0.6316467141456585,0.3270437305675929,0.12681267035753807,0.29639091785042265,0.6188572840909936,0.5444704524994499,-0.4563473777951629,0.5507176599751675,0.22977107134416788,0.5323131525981131,0.3669569016315221,0.5867758852001436,0.512268741460245,-0.060366818705318175,0.5286916268791323,0.5020370585138526,-0.18063561132106498,0.5543552784511019,0.5702275711732121,0.5008900123497743,0.4573567373476324,0.4836193296186772,-0.07828590837281059,0.4688463352372955
Thal_LP_R,-0.23491771333929937,0.14958542250567008,0.0994690265113955,0.5684022175256164,0.39189565879182986,0.4856517488351855,0.4519387607686321,-0.2504243100585557,-0.12389731457461993,-0.04632353232166131,0.6119612360263901,0.1883346822819948,0.3903351954747607,0.38907768743314014,0.44417657153649726,0.5892321008484405,0.41576681683863825,0.2015314464544083,0.6237031476048075,0.46642314098109716,0.08583830814954072,0.2747818434588471,0.35127783459051765,0.3114851554783249,0.5262059099735632,0.015645867978164044,0.334380920777849,0.42938044327093305,0.3848828650867187,0.09229573908985322,-0.06573752503359742,1.0,-0.013747110579526356,0.2052383218338264,0.42821051667416027,0.5585150671574278,0.48572368053358556,0.35027368157003486,0.30839907526030863,-0.22499491821269957,0.10218501569493388,0.5940644239837247,0.6964676946416982,0.42098011035615923,-0.07067098500268748,0.3460537252521735,0.45485575950627055,0.2963593011831282,0.4540597238877265,-0.18956433384253923,0.31077960612034383,0.4467994723160546,0.42226472465484655,0.3432626722792485,0.4150322651640723,0.09469478278176058,0.35715245267380696,0.33674569140120897,0.14545261218024835,0.7579035643179453,0.20224954923425964,0.5587974434461356,0.3337805920757034,0.5708921779494897,0.6115048259876058,0.29596380562491426,0.378377143981668,-0.14693331464716128,0.2752053215105989,0.2649118275033666,0.26790765887191403,0.4335343290022534,0.5001856626242075,0.030999891060951818,0.01937335753848433,0.5222928533172921,0.06537908908075522,0.2431327029240321,0.2614678397582001,0.2893328372092369,0.2012654393774687,0.20021558777792303,0.38698048088238357,0.4632908251223923,0.41078133154742735,-0.13556250769772987,0.3493692689782572,0.2780689842650619,0.2716377998697817,0.5563090083914862,-0.15965747534856,0.6254581798661858,-0.116896386918065,0.09998515023160585,0.5619995162619694,0.05193848636863775,0.5685810982605999,0.22360055748170587,0.42506061951625973,0.20138076627199483,0.24572241789168642,0.5345094780317698,-0.05167021628742834,0.33290826823882547,0.07205988635946957
Temporal_Pole_Sup_L,0.30252453911745547,0.6514125006674918,0.203866961885944,0.44352410512905,-0.1322843414378225,0.250840325561817,0.34929611900747387,0.482411773378797,0.41092986222137956,0.6889359804899333,0.19180279817626403,0.7106059465352222,0.5355081489886963,0.1323586322151392,0.42627621556800194,0.0844853717638533,-0.16938838855668437,0.2931619175339491,0.08617811028579608,0.3186029296504243,0.44525023345519266,0.30315265790797646,0.032298592241069395,0.06760427833895817,0.33176217746095804,0.5966863409880768,0.48921419577894826,0.07114079009867767,0.3972111116393118,0.2518273842357492,0.6942191803835168,-0.013747110579526356,1.0,0.4633086257629815,0.41011939876740455,0.33263972577938455,0.5050089786506265,0.5445247511298994,0.5507921675644752,0.05114974875486448,0.7839173244753574,0.15613156937738473,0.061184443388363596,0.32656840136607934,0.8168573218469652,0.41749626751073343,0.38019347895561817,0.46022549092813636,0.39245296215073033,0.673928116831819,0.49259802131663255,0.2751911827754096,0.05442057677357795,0.36515715421933903,-0.2012328279825217,0.27109394903863,0.37996913047243785,0.5145599324112923,0.4830026231024964,0.18584216611436366,0.33853574892250377,0.23172357672910301,0.4188739894247209,0.03692761320200358,0.04091922918733669,0.5325943331312938,0.3575133414785247,0.6203819570981238,0.2316185568011453,0.25112114269209973,0.5806202747029872,0.34004630984796763,0.06318801339030146,0.4389858721018685,0.5540501826369525,0.29741570716768995,-0.040910774835424005,0.32134456883637513,0.5293714361522427,0.5308336177064755,0.5745678068205502,0.6256801572396856,0.4232027616464178,0.12420666869839395,0.2483081732409039,0.6877931800969309,0.34616128264607,-0.4012109002758089,0.5592527386899986,0.3007508593806341,0.5832258235188762,0.3069581825403783,0.5393744536677652,0.59450962524781,0.0052957058841720936,0.5174002764066571,0.5760174692296057,0.04585207454640925,0.4986256895256471,0.3358656551169738,0.16661103713005576,0.32768667543156227,0.27054221557533326,0.002852267036532793,0.6715828267953542
Supp_Motor_Area_L,0.4382964826717451,0.5278151443066597,0.6747085337938525,0.7055902396426117,0.413863831719654,0.5573411957846487,0.5431384755047549,0.5168779776496922,0.46195236091792813,0.25607228033190654,0.661731334771405,0.7193228630688039,0.4754030550876202,0.2045894962647129,0.6819914057407378,0.3135869453156149,0.15402555323266268,0.8409058560456358,0.6334136627864968,0.6419780640418993,0.24087912059397643,0.5136737116014873,-0.03385100831867478,0.7225074973597453,0.5014519928775343,0.3757617790222238,0.7679093858117549,0.5173294164328845,0.6797764567578938,0.27471832478434627,0.5731248530085529,0.2052383218338264,0.4633086257629815,1.0,0.7358151799226802,0.773597386244392,0.648892799266111,0.5925544707283469,0.8656525049291245,0.16710918085983154,0.3046509149941923,0.7354346967405001,0.47077049331563114,0.49662043038426956,0.5673366746029418,0.8725756034793752,0.6580169795853146,0.8600675153048272,0.8090551775482708,0.25986817647630434,0.44911300380026814,0.6802141286145542,0.29355831894933687,0.8336125992651111,0.19686729336141712,0.6669690294125813,0.5948656147522499,0.9296990122601281,0.8212385555007783,0.5476966178564677,0.7217717714532744,0.7598636223086639,0.676783233617933,0.267755336672569,0.6559383605330051,0.6423827570613002,0.738474003453486,0.5341106597558151,0.032606370384267364,0.3841408903323268,0.5188455008772902,0.49217475972854446,0.44605294981023447,0.7573271031490495,0.363865891295935,0.5136496829690033,0.45979906482398486,0.6101871727344177,0.4852991837922044,0.8087385387801846,0.5671296165294358,0.4953159529452664,0.695597413563456,0.5075332786749257,0.24700102610577623,0.3199209629788979,0.8370091390805491,-0.12150094612634987,0.484470906620736,0.42582259794052485,0.06214576736358254,0.5989736215755117,0.21562744863201105,0.3970294823337722,0.5325186540201395,0.31484981638004755,0.6289703948340027,0.14360530608157998,0.7373984312703781,0.7536414151354278,0.7936207919637834,0.6259061731465789,0.5648755719660405,0.28302396557319703,0.4972340586444266
ACC_sup_R,0.3422826586211473,0.5424588656417993,0.5015483652558431,0.7760711011142464,0.3620040253312891,0.5461310676345646,0.6384265920525164,0.43402501263147425,0.43698778101814906,0.2239106250118587,0.7141911249913431,0.5343709050551154,0.6904331366824272,0.3253981241815882,0.6840336185812173,0.3714180291284146,0.10841009947701989,0.5758893062835925,0.7134393239917931,0.6703235233407676,0.35365359416843445,0.580461861858495,0.09859844701956623,0.6799882389513141,0.5257677981172199,0.4491776274516248,0.7144768917107558,0.4155234570923129,0.6963590830007828,0.3868712369498401,0.6723416317614651,0.42821051667416027,0.41011939876740455,0.7358151799226802,1.0,0.6831442433463619,0.6955226068533316,0.7319826604421245,0.7672196817159059,0.11343101653259777,0.3593838875352613,0.6377164388504529,0.5978281357513205,0.6558021667226703,0.40735362114438484,0.8289415637611836,0.8829904619395571,0.7793049263150594,0.647724993502055,0.23092295092713797,0.5673648192059347,0.685681411990641,0.5241338239243155,0.6833558679050237,0.2205310455235662,0.6960238733177638,0.6584891288057305,0.8667899027551955,0.7171315144504352,0.5729454669366213,0.7194360510687042,0.802034177054754,0.5601544179584208,0.4673540546568585,0.7234672869645948,0.7496508588759624,0.6049122371537555,0.446526659527042,0.2017956460926355,0.5742143187067249,0.5020847173331813,0.38780972975390543,0.28160686037174,0.665881653816054,0.4393735982134325,0.5086603801969848,0.3662736168421838,0.5966723808315677,0.625101761751265,0.7738578097468948,0.6455322189435165,0.5824339031811617,0.5774626260657197,0.5523864640231019,0.2914264341522592,0.29800146522332277,0.8078224294724942,-0.08996018735732275,0.5918027544808717,0.5406766809082334,0.06779836981846321,0.7902762534374336,0.33283889302471736,0.35129321106686195,0.4411180612294177,0.36112942563943506,0.711400737667583,0.022274113679680643,0.7697360558875276,0.7007231138080009,0.7203716462188657,0.6514737212107092,0.4843287547571902,0.38215822103851455,0.37092154423734414
Putamen_R,0.07754827761302899,0.5147343996209389,0.5056943875614502,0.76512965797107,0.47879873402074824,0.7122809215182155,0.5927734329851333,0.21277669224185988,0.31221218906208026,0.1871610515188574,0.7885064660769633,0.7018662442594037,0.485545883768349,0.4018362516646509,0.692988974919352,0.6098037110279385,0.31361461154464565,0.6364758086081279,0.730651619122486,0.7011974021245658,0.2512938902484809,0.5636501967487605,0.27369020821118495,0.6950094899886369,0.6722682150774782,0.3025338189089965,0.7041179964004273,0.5888913474416182,0.6886423418376961,0.38094456923094366,0.34635854479644923,0.5585150671574278,0.33263972577938455,0.773597386244392,0.6831442433463619,1.0,0.7055525097851246,0.6050197800721935,0.7647301674621968,-0.0897019170205691,0.29636789129709673,0.831750178450246,0.8033594447733096,0.654119589714537,0.4511094130602692,0.7559687038524968,0.64614159393275,0.7355511990718728,0.8587316142449474,0.08673893047381585,0.5050468115347019,0.6714241398990946,0.44918764967772273,0.7981936270916173,0.2833735894873685,0.3703047075813111,0.5823760138882909,0.788939362497676,0.6552748988963932,0.8021986597566675,0.6029110273019002,0.787149333467257,0.5648524083437174,0.45866517712851307,0.806072956038371,0.6454418448140645,0.765185675367728,0.3259082813466426,0.29212760331144016,0.4398007037456809,0.647323560358079,0.7264956745259545,0.5773489546042803,0.48193870584580056,0.2406499449616951,0.6265206052389369,0.3593019939642654,0.4503232025319601,0.49202886929216905,0.7654827490139375,0.521339788631437,0.4782120902522477,0.7343699987647786,0.4933758023565329,0.4861643439295797,0.1609812960046038,0.7843222780546253,0.06062282218379616,0.5011353765465487,0.5066807072114508,0.07008147653739016,0.6704135393857776,0.09601646233948471,0.3824428347392153,0.6391670801886201,0.2957090623327105,0.769163832357566,0.29133544652830534,0.7280010557227221,0.613126895316898,0.7000587897642863,0.6706755479349205,0.20767849608047179,0.27191792254345126,0.38734567659619484
Vermis_4_5,0.15392169740226094,0.7342599559177281,0.3735336928244271,0.7087170922345849,0.24805464490726226,0.5666063953536886,0.6884881688916685,0.45487335281690267,0.5042124412448985,0.5018864490194631,0.7195405872165602,0.5869954479857225,0.7100310596469933,0.3531655315693257,0.8187779216771449,0.4885467535065614,-0.004995558497637524,0.5785345925946082,0.6370183662018399,0.6403439760940893,0.5370110531102973,0.707420749179553,0.1891796304926573,0.4515316731084932,0.4637237797950935,0.5799864840146928,0.5509746403556841,0.42763967858031826,0.7519045402023652,0.4563442490236496,0.5470129930343876,0.48572368053358556,0.5050089786506265,0.648892799266111,0.6955226068533316,0.7055525097851246,1.0,0.772495526636081,0.6746042162683089,-0.10802714701906992,0.43461849738070607,0.6921382926284879,0.5414170371615706,0.5428603521817158,0.6224798257342915,0.7276490027813919,0.6527455392799469,0.6112246235481835,0.7647755397858399,0.4405857770072939,0.7224658894207535,0.5993155611241839,0.45241965640202364,0.654829303080556,0.04122526089889785,0.44774943275627016,0.7728934180192191,0.7557367698683634,0.587524996139015,0.633169753614383,0.5369081334792459,0.7142936552120184,0.7048317664741077,0.3384498099581539,0.5777425067870188,0.8699281825554173,0.7690278266858801,0.6190145240580198,0.3654115901655349,0.5365661892254163,0.6135552072184379,0.6604113640196093,0.5045623377092465,0.43612107993907634,0.5450441645293062,0.7182542846053297,0.24951971821762686,0.589104143907309,0.8228420526934848,0.7366282636236828,0.7762063572714174,0.7698705792066126,0.6390539437798262,0.3667071375543472,0.4023006922224536,0.4943057377180865,0.5965692276356256,-0.11462917538187882,0.7003993323887057,0.49162002414771755,0.26904689564147416,0.5910027861460951,0.3775352737486791,0.670875489643167,0.4100938034969567,0.5767175679051515,0.725754325597073,-0.08026688369515261,0.9334773541352461,0.6733324617841666,0.564460201186553,0.7807312905604856,0.23119303339076794,0.12251995620309197,0.6710783297367503
