,Raphe_D,Rectus_L,Vermis_9,OFCpost_R,Occipital_Mid_R,Calcarine_R,Temporal_Pole_Sup_L,OFCant_R,Cerebellum_9_L,Thal_VL_L,Postcentral_R,OFClat_R,Occipital_Sup_R,Thal_AV_R,Thal_IL_L,Temporal_Inf_L,Angular_L,Postcentral_L,Pallidum_L,Vermis_4_5,ParaHippocampal_L,VTA_R,Rectus_R,Heschl_R,Caudate_L,Thal_PuM_L,SN_pr_R,Temporal_Sup_L,Thal_PuI_L,Temporal_Pole_Mid_R,Cerebellum_4_5_R,Precentral_R,Occipital_Mid_L,SN_pc_L,Insula_L,Supp_Motor_Area_R,Thal_VL_R,OFCmed_L,Thal_MGN_R,Vermis_7,Vermis_1_2,ACC_sub_R,Olfactory_L,ACC_sub_L,Frontal_Sup_2_L,OFCmed_R,Cingulate_Mid_L,VTA_L,Supp_Motor_Area_L,Frontal_Med_Orb_R,Thal_PuI_R,Vermis_6,Frontal_Inf_Orb_2_R,ACC_sup_L,Vermis_3,Thal_VPL_R,Lingual_L,Cerebellum_8_R,Fusiform_R,Thal_MDl_R
Postcentral_R,0.3660699630541936,0.0714449680314609,-0.11068030492229124,0.012483884715275307,0.09732393699059073,0.22420510184869902,0.27054221557533326,0.04338064889325312,-0.07050582545485812,0.09049694748666202,1.0,-0.2661658502107157,0.25148575640353915,0.10339180704344601,0.45977583785614456,0.11008814990217249,0.28947346768032106,0.5265140960913653,0.3757770380706691,0.23119303339076794,0.5991512094927868,0.26439200547343233,0.0908934483597767,0.32607155713557384,0.3990293861343584,0.10729030282731312,0.2765239347412485,0.38237375157007586,0.2939380949789,0.0932403105026473,0.274153901315649,0.8933012381822112,0.18530203000709017,0.4203044715190044,0.5486582818252855,0.45100831286742515,0.37831672935274957,-0.09599611927111393,-0.021095204954305887,0.2695014963545127,0.3619492196172964,0.06575496310608617,0.25762759630807375,0.17846315473884594,0.6700469380921799,-0.03439112762269789,0.35207529443220076,0.33693050308863437,0.5648755719660405,0.1604918190751658,0.01700859898958032,-0.2264152826344028,0.010050665617955628,0.4452879065248041,0.28206901595953465,0.23479712266205882,-0.006931078238551125,-0.12341131599010109,0.007589566386699658,0.2542782720571201
OFClat_R,0.0062741595132784,0.05919349500377393,0.1988476272604207,0.2878747575520787,0.07673744637894613,0.09522572887599724,0.032298592241069395,0.05329328354618174,0.20663923187131455,0.24346449195835954,-0.2661658502107157,1.0,0.0051578950638924165,0.22081134098949606,-0.05334565995130346,-0.02410753490055394,0.031902455170981336,-0.003027587076362284,0.23521664422871083,0.1891796304926573,-0.14389609744692447,-0.20489380982379296,-0.0719762456922771,0.12624103165239817,0.11045099046350931,0.20089905166284483,0.09585557196238381,0.04395442211608098,0.010790102305689005,0.01740661130617364,0.10767481475747372,-0.15296151746576045,0.022322106758051356,0.08469508802030612,0.16309144931550784,0.07761174759322208,0.15580044950074176,0.23667266465853057,0.49045567886658575,-0.03687958519432957,0.020433249513975772,-0.056210067118777074,0.01606299675183281,-0.0010742542687370103,-0.0166085212039417,0.010398667674422664,0.12334733986898436,-0.18639408210828,-0.03385100831867478,-0.051247296773982494,0.14487586369912728,0.20193705219616614,0.461555717148158,0.062035776380218954,0.22592953173584607,0.2797887041432733,0.2559117000284314,0.20585466013734638,0.21154034514197112,0.06847238481798064
Occipital_Sup_R,0.4315333709648139,0.07165674623288452,0.6457217893766684,0.5228362165875564,0.9181549164091664,0.8213637821092095,0.501332233489734,-0.3507646287880097,0.5674822461973923,0.17727694738987695,0.25148575640353915,0.0051578950638924165,1.0,0.40124097061628017,0.1907934930498104,0.5232020861351511,0.6677835959622419,0.4275786036828477,0.47179498611069975,0.6648024631843119,-0.04171620642283778,0.16851684293194863,-0.032621410614651083,0.6808351428452792,0.4145736538817056,0.7303765286788075,0.2234551963911788,0.45753404959624383,0.4978695515192775,0.3520312141001758,0.6904299922548829,0.34463717611476996,0.9127200771669921,0.38639433569272924,0.6463041133963112,0.6321843429889612,0.2706520878949154,0.14465940996409726,0.24771909648677506,-0.3137563062922128,0.47340272242978176,-0.2728952298356445,0.1191594341352575,-0.23519072157492624,0.5392906601544524,-0.22685040189688074,0.5432166615878155,0.3145023579197928,0.6200976423443444,-0.21617329078746653,0.7469717916541786,0.6342357536084029,0.25994335212467395,0.34670925767171545,0.4538968517450535,0.2820363656062725,0.700129572199094,0.6325376725066008,0.764008366652633,-0.06922466600295404
Thal_AV_R,0.47553787469625297,0.4176431494672148,0.30180376048942015,0.48568944101659295,0.3381278101462038,0.37303183041514554,0.18407175791139582,0.2657001325188562,0.4510032303114175,0.7187020999415595,0.10339180704344601,0.22081134098949606,0.40124097061628017,1.0,0.2036762794213475,0.30315791518003554,0.5019072350222996,0.5555505148660241,0.6535255943519108,0.548016114024999,0.3279731933035447,0.1672158936419142,0.3807086144208707,0.6613519502744967,0.6088637004862497,0.4561425771661194,0.5682002101501584,0.5033357301580844,0.6060344265657315,0.055136431857788895,0.621190641987378,0.30155090020957737,0.2954253007304132,0.5464383894787157,0.6031238016423707,0.6874407691669198,0.6822004811447967,0.48464755395498654,0.12302360913073743,-0.21353662099301543,0.5444482538511635,0.25583598831665283,0.3437317723504965,0.31922627504915563,0.5754183388948704,0.1676011313478863,0.7536046179871977,0.203906539926317,0.6656181413345227,0.1225017340286107,0.38793916576794774,0.26937228642951344,0.5816063367366962,0.516077702107419,0.5799775198749262,0.5689018419020907,0.4215847474048228,0.4870442648448784,0.6327130952445793,0.6167996662663116
Thal_IL_L,0.29572592246918855,0.13154116305152036,0.16180900594478695,0.12126537587551314,0.10280531342540833,0.28011077798187095,0.5184771557738276,-0.06071722797437005,0.23318698778944566,0.22490188365357605,0.45977583785614456,-0.05334565995130346,0.1907934930498104,0.2036762794213475,1.0,0.34774155028540804,0.27597554741387803,0.2660000044774358,0.2731185188945408,0.3110295050431906,0.40371628444256563,0.2074649486941075,0.24715422604752477,0.38009074330720555,0.5576563685355228,0.14993775368833326,0.20486782403463039,0.5672747364138084,0.30206378155402897,0.22149365177880084,0.3058731460756276,0.5428456186158085,0.24517073919101584,0.41897626545054667,0.4962880611929081,0.37977030078095586,0.4127063337887305,0.05016482491019125,0.17113156751030445,0.1602502493639227,0.3126082356019035,0.03988313237554492,0.40801770872552057,0.14034838448228662,0.43455441180092746,0.003910918733822679,0.33566571653240146,0.39603452649089976,0.4062456904103794,0.13075440825138068,0.18411066463390538,0.08530198024752365,0.05762303300680925,0.45277323539549547,0.34286023049328923,0.49741976426976797,0.27020602463425253,0.034937045289500646,0.1298308459529459,0.29625441953461856
Temporal_Inf_L,0.4694984887995786,-0.006992047888348517,0.6933459530804356,0.12457244861363417,0.42458611528264645,0.7135485673229728,0.6715828267953542,-0.24297548776578967,0.7840485817917549,0.3277570745765919,0.11008814990217249,-0.02410753490055394,0.5232020861351511,0.30315791518003554,0.34774155028540804,1.0,0.16962007328665704,-0.07595393897306284,0.1732576433815322,0.6710783297367503,0.17616995909432848,0.09950138500575421,-0.07223665720118047,0.5575168390996814,0.5616056045180514,0.5569122515372501,0.3429514936472188,0.5911242531697323,0.39632050100804617,0.5191389593402695,0.718006480902057,0.431845047580436,0.6223789813772157,0.40522373475921714,0.5057579384394805,0.5628707806225259,0.33415501759211785,0.03283422669574796,0.09581277759188153,-0.32229433351876347,0.6397347088471288,-0.2144118205315387,0.2608330698638702,-0.2709381550271043,0.27155113492330996,0.0031282785757802945,0.44901774093489116,0.3437031274881053,0.4972340586444266,-0.2136115461494405,0.734877456486872,0.7365860124294018,0.06312307408308926,0.40126805422349376,0.5312204530326248,0.36223664377673376,0.769566280901274,0.4558263951914218,0.6435780007242504,0.0029423670078208633
Angular_L,0.33971170987727206,0.23415860864952412,0.24505598451111754,0.5415735280707588,0.6281091332014355,0.393897843236049,0.3496485958757475,-0.0359631878107151,0.18196810287446138,0.33016732479640826,0.28947346768032106,0.031902455170981336,0.6677835959622419,0.5019072350222996,0.27597554741387803,0.16962007328665704,1.0,0.6488471617749881,0.6142711258919709,0.4204193213281452,0.12300671622859746,0.22213371751181057,0.18138813415381452,0.5864709151355856,0.4654070502839806,0.4857706726564326,0.34638689091217345,0.5705721298750579,0.515464511777747,0.01671129562067908,0.43030046550603396,0.3039460200205503,0.5910361950163974,0.4182930522060828,0.5509610492643003,0.5205182016332012,0.40906577789545456,0.18689235118239353,0.14613451888323967,-0.12490001442594248,0.364621138335429,0.0726357928128429,0.16045952547892192,0.15462491517567675,0.6739561248543186,-0.12970968545996758,0.7301858758958243,0.2866759641788905,0.6275601006444932,0.08742888697304174,0.348644146983453,0.17478880832491242,0.40626790386589057,0.3086824995950064,0.3026265032848962,0.2776754005129711,0.28648430147122106,0.3167081519716781,0.47009024270183236,0.21121202678865633
Postcentral_L,0.34062188604965343,0.48131938483452,-0.027018867649860175,0.622903832232261,0.2830729291277773,0.2370671283869381,0.06760427833895817,0.41807016265401253,0.05937969977006242,0.5023617746669794,0.5265140960913653,-0.003027587076362284,0.4275786036828477,0.5555505148660241,0.2660000044774358,-0.07595393897306284,0.6488471617749881,1.0,0.7416306429056618,0.4515316731084932,0.5165399791954586,0.231497947594088,0.37045375261152036,0.5918897608315199,0.5456531006162545,0.39007628318282833,0.526301682298018,0.43099780330871984,0.6136535044136302,-0.25320649116458405,0.47615087941998047,0.46666490204162275,0.22568386760754158,0.5234682508119416,0.6577978770440956,0.6567724536605757,0.5964096671697638,0.43397370585893885,0.11691827392903219,0.1139948335342556,0.3173277702417799,0.40417397177265274,0.39188162581747893,0.4390919786320725,0.8415937578407522,0.11231528668819268,0.6404915742255185,0.18418721909297275,0.7225074973597453,0.3236675058456948,0.1610194318299459,-0.12155775327387934,0.6311438494334344,0.590427754792687,0.4271500063947723,0.4410922374470093,0.08872266380643651,0.2939094557956951,0.4174854134412992,0.4766924353087058
Pallidum_L,0.42937309914904426,0.2872956151363559,0.1618956073786988,0.5240779039158467,0.41249482199186094,0.36686795308851544,0.05352052724126772,0.2042553055385098,0.2931153707986704,0.637796036128841,0.3757770380706691,0.23521664422871083,0.47179498611069975,0.6535255943519108,0.2731185188945408,0.1732576433815322,0.6142711258919709,0.7416306429056618,1.0,0.6294267861504617,0.4193325942127097,0.14000074955909783,0.15602910235449974,0.6260224071066711,0.5131393605960212,0.506761281509048,0.6255254947427141,0.4172637435476531,0.5915188257875353,-0.03143437338569804,0.6410656928069819,0.4511109320678632,0.33160271400837776,0.5809501893104787,0.6986977809344227,0.6362535524941803,0.6921023700204612,0.4713287458942145,0.3588516133618384,0.022409409164549497,0.5087837791844777,0.14057873819528657,0.3340973942363487,0.29447253215983793,0.6949612972793722,-0.09542394546457215,0.7575313257489407,0.12958720331855061,0.665134170044411,0.06908039730807365,0.3075332578782936,0.13608655967567174,0.6885928194775899,0.5739009860120459,0.6257314844667303,0.610942723838405,0.3486656273983693,0.44107609474360593,0.6006472757534258,0.5001248597821963
Vermis_4_5,0.589104143907309,0.28704715189450236,0.5799864840146928,0.5428603521817158,0.5042124412448985,0.7842851196857232,0.5050089786506265,0.0659372465177857,0.7003993323887057,0.633169753614383,0.23119303339076794,0.1891796304926573,0.6648024631843119,0.548016114024999,0.3110295050431906,0.6710783297367503,0.4204193213281452,0.4515316731084932,0.6294267861504617,1.0,0.3667071375543472,0.010938729649424364,0.12251995620309197,0.7366282636236828,0.7177011956778067,0.772495526636081,0.588694438976991,0.5869954479857225,0.6962894879083655,0.23538811983341137,0.9334773541352461,0.4534896744109671,0.6190145240580198,0.6313906335512116,0.7095722005544348,0.7557367698683634,0.6413615314027535,0.43214030128145964,0.3654115901655349,-0.20147278106380984,0.7048317664741077,-0.004995558497637524,0.49162002414771755,0.04122526089889785,0.6112246235481835,0.07817416757319227,0.654829303080556,0.15392169740226094,0.648892799266111,-0.08026688369515261,0.7342599559177281,0.5767175679051515,0.5414170371615706,0.6527455392799469,0.8688922733029992,0.6223378489784037,0.7698705792066126,0.6327000420164185,0.8688846268713952,0.24805464490726226
ParaHippocampal_L,0.44982127664068966,0.4922725312323629,-0.20793401353372976,0.20552817296441092,-0.2496182803903256,0.046681440756123634,0.12420666869839395,0.6099832101054543,0.0820963064583923,0.5985996341214627,0.5991512094927868,-0.14389609744692447,-0.04171620642283778,0.3279731933035447,0.40371628444256563,0.17616995909432848,0.12300671622859746,0.5165399791954586,0.4193325942127097,0.3667071375543472,1.0,0.18200295418955612,0.4552696861231408,0.36906182537106713,0.6475691227444561,0.11125240198954771,0.5783025312757987,0.4383920959298151,0.46219323456991634,-0.15845690959733316,0.42116565289223645,0.6090268171613379,-0.1301730011179444,0.5853947794937718,0.4725543627585204,0.5103362231878096,0.7102465838638791,0.3315682366547348,-0.06574922959041891,0.27586163633458016,0.47344223094857874,0.5122387619523019,0.6821215731533682,0.5909683062325632,0.6104422706855204,0.4139778251567281,0.4380245328856022,0.17590411073270806,0.5075332786749257,0.3490699452353196,-0.010814558195893066,-0.22216437246591184,0.3689440998459846,0.6281445975347667,0.5118316246873506,0.5198146940303771,-0.007921785635264189,0.016509466542087417,0.1466973357211689,0.5902778768140043
VTA_R,0.19628540047748677,0.27942351079368083,0.10202027141120419,0.10026144266355215,0.13320375923869351,0.1782930370404309,0.04386566990631314,0.0006956228214021094,0.10095622988432311,-0.040663529790405835,0.26439200547343233,-0.20489380982379296,0.16851684293194863,0.1672158936419142,0.2074649486941075,0.09950138500575421,0.22213371751181057,0.231497947594088,0.14000074955909783,0.010938729649424364,0.18200295418955612,1.0,0.29822001732263825,0.13443473068638465,0.12678806148581337,0.063124864311677,-0.052948056806526055,0.041548330036026954,0.21091791640320112,0.12627130039915102,0.20543310418226482,0.2828119261782567,0.11214969661040904,0.3047381948804307,0.18019794675408105,0.283108563631972,0.14013272550373124,-0.007260643521398921,-0.38662218927352726,-0.14174884349780345,0.2637949293205111,0.12830030787020225,0.08773718878763523,0.18913933992394133,0.25288067060321767,0.07567308140362423,0.2362642364481206,0.8646350211976056,0.30565548293404604,-0.019253593912224434,-0.04129286889456384,-0.05798572634599349,-0.0689016429008128,0.27712836298948484,-0.01144042180627367,0.10085232195025726,0.03341863129299552,0.12317722790521442,0.1358171232802728,0.33056176672603416
Rectus_R,0.41650860216609487,0.6832293294651012,-0.03195048664120569,0.2607745486028693,-0.11893144717278777,0.001244644384678741,0.002852267036532793,0.5006026554389779,0.10129897830755301,0.42842689412398466,0.0908934483597767,-0.0719762456922771,-0.032621410614651083,0.3807086144208707,0.24715422604752477,-0.07223665720118047,0.18138813415381452,0.37045375261152036,0.15602910235449974,0.12251995620309197,0.4552696861231408,0.29822001732263825,1.0,0.21817700401928308,0.39955082071493436,0.05252914449595336,0.17262208067788815,0.15106084455565583,0.3842466771977999,-0.195495403396211,0.20478239809268758,0.12859315230856505,-0.09247373003858494,0.39295629949970073,0.16378765348804494,0.3704973943431154,0.3948123080422221,0.5041340435118452,-0.20640772299340215,-0.14418711750958663,0.25686673797414916,0.4777426808834223,0.5206749942874147,0.6445747684965623,0.31434169868341283,0.5861471523865652,0.3157512271436861,0.2542295145621555,0.28302396557319703,0.23067333272893648,-0.06625666153274105,-0.09922799982380723,0.26938910435851277,0.4167498893063041,0.3138030928011067,0.39345028437465296,0.025617796239687667,0.22022294107974524,0.1652227245161704,0.569330952606129
