,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Thal_PuI_R,Lingual_L,Red_N_L,Thal_VA_R,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_AV_R,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_IL_L
Vermis_8,0.20474524622120238,0.25092919390485413,-0.5903596694591748,-0.6000855799552919,-0.4680811634134852,0.08412016837389882,-0.5896997141156888,-0.7142417777078214,-0.36533389460583154,0.5280394523506654,1.0,-0.27354570092549546,0.3592348369600589,-0.1724821846779217,-0.26643807949804,0.25562368190522317,-0.03359361026473214,0.3320260810974735,0.03191925314024913,-0.130548611747871,0.5707126093383819,-0.3350563837851759,0.5724838494999612,-0.37637303198654715,-0.013594589751275192,0.4608060173584376,-0.6843382600273548,-0.4514013727381623,-0.569766787774692,-0.6969340553084338,-0.6752478026429499,-0.21554392777623843,-0.6810766999677484,0.5011408053279609,-0.025457256956533975,-0.13984762303574105,-0.5655255835826325,-0.539887998654887,-0.043309324908442866,-0.20126600107356057,0.28355341624618735,-0.4416113705762843,0.0750953930950868,-0.013413347117828036,-0.18323331958984868,-0.28421198635672174,-0.005091350382895609,0.18072381307814586,-0.533019071727335,-0.16164037922832086,0.17315694245219673,0.10720156157935648,-0.15080817117002326,0.455932767355823,-0.014299993884810234,0.5752218313765493,-0.34632482489210076,0.2867751581161033,-0.41041507301600155,0.5553433047770316,-0.5910380416424775,0.42649778536786187,-0.24207912697940792,-0.40706260214485523,0.5563986485602582,-0.16855399000233393,-0.21216709726133526,-0.4354980040743794,-0.006389850536259991,0.01129841152789175,0.14537634015851292,0.3443524468630696,0.3673532721706171,0.15422350197458723,0.3194412946056353
Thal_AV_L,0.06516721249256353,0.3060478456380107,0.45913428088046515,0.35969145912637074,0.3699483992424069,0.24932794823009322,0.27118698100131916,0.12168664169236357,-0.012494829917119145,-0.01889348798962392,-0.27354570092549546,1.0,0.36655536303067615,0.5727988120137507,0.16588218686457032,0.29725552019279605,0.4538148674545915,0.25980848559062947,0.3927391775271755,0.47487225901847835,0.06058116357538421,0.23385170903193656,0.20189899530761568,0.3554433885787143,-0.213286665919247,0.0957501982690859,0.41196579860630766,0.30625640322939535,0.2866735107747164,0.2859694365118379,0.2638934734190271,-0.11745161867750763,0.1858968987708639,0.21800982655844045,0.5431627702079588,0.5726676053054318,0.38165843133757216,0.5778558047232448,0.22764520653377138,0.5265867916205772,0.3990100747367995,0.6228058352346765,0.560995887375161,0.35401068343285,0.3028649170448823,0.07961293934179973,0.6041090978926625,0.23859885896600083,0.2652357583759184,0.007910284784216494,0.48873000294446994,0.029421910042031606,0.028849665107797746,-0.32359470975112375,0.37646130669123556,-0.38326587786007793,0.11630300395507717,0.4936037929540217,0.41984832106205505,0.022857047486844834,0.530868516574234,0.228528473653065,0.34813120865349256,0.43372981712864145,-0.30422534770853127,0.3489533519748633,0.554854667388892,0.6083906650197396,0.33663142533295065,0.49042224874578916,0.25969081665331706,-0.05798377795465477,0.2675856497884089,0.37327057198895613,0.3962392391765714
Thal_LGN_L,0.41117581103144973,0.6504814721331837,-0.1552806188827063,0.12344253711014712,-0.03299148831088419,0.4249766397055457,-0.18578477819944147,-0.3462787026178256,-0.06180417117001791,0.5810197470181471,0.3592348369600589,0.36655536303067615,1.0,0.5142588047735086,-0.0775258346377108,0.6899352573802261,0.36309640669637566,0.5544806129227724,0.42579219006712615,0.517372875574354,0.6121747428944432,-0.08320823440074006,0.7159121275977491,0.19689042504006873,-0.16930661602124628,0.7072561480230043,-0.13197511715057314,-0.11398154272794622,-0.09866191554794199,-0.18463359911953148,-0.3010604942629336,-0.3104186127589021,-0.3243788902868177,0.7595872346743515,0.48015985496472974,0.3479053168044069,0.13960616369308818,0.010467668154018056,0.21876114461080012,0.34384419684109063,0.4930339872611449,0.09823916652153376,0.5951983100614712,0.10174243487699239,0.3103968228393824,-0.093254948024338,0.704525022112746,0.27838633922158634,-0.12092295971120315,-0.17959020016896046,0.5623748242445475,0.055952097530850974,0.050011311469104175,0.18449620524239008,0.4666364808620159,0.2509149998989769,-0.19963051687828381,0.6575686523207073,0.228500081133135,0.6476273834611905,0.07775835970131367,0.6433751308262474,0.29385172472044363,0.05611671542174523,0.31104795942067953,0.36647727079065195,0.41150381341674125,0.11420320782461246,0.42469141649316317,0.7061892015128497,0.4634110668523643,0.2709706597231587,0.7930544386614975,0.2787750971152891,0.6548929220585349
Paracentral_Lobule_R,0.2631753192077389,0.2521420998965808,0.3845458941827216,0.545178078368846,0.35284071510951565,0.47730791052823046,0.4214457623462645,0.12252963921163491,-0.023668293849379605,-0.1031493607431994,-0.1724821846779217,0.5727988120137507,0.5142588047735086,1.0,0.32808641728945453,0.47388744603915833,0.5881233552006492,0.11146038669505318,0.466965493657721,0.6915454673760169,0.066312976144785,0.1375791472479197,0.16243026532926805,0.7014627780147984,-0.057860411950024754,0.468970058510094,0.3374411616118288,0.4820292311097009,0.5594941230538717,0.4167374651295216,0.2924771646091272,-0.1036352047374935,0.22099914592103967,0.47754381687393266,0.48958067049492743,0.3652690668236928,0.483871946600908,0.48744780878784416,0.2199369574267553,0.4230608182157695,0.559354635564331,0.5064565897451564,0.47878515772875013,0.03763182702978932,0.41522429077657497,0.22044043580040387,0.7419151040238237,0.1595220272243308,0.5482829246685814,0.01636377843710716,0.39632903462443375,0.050793254501571225,0.3804444511260574,-0.24996398468005535,0.4089029592964728,-0.17432004966555534,0.2873498659518197,0.44325436033506677,0.7814881915127226,0.32017772039261927,0.6241244947536183,0.09632244461905806,0.5235458759263313,0.6135891738380598,-0.08188149920719137,0.4981271759295243,0.7568275567491457,0.41948081817792005,0.35003946232277383,0.6913939266185207,0.3713383332730154,-0.13893786872363437,0.45881103593565814,0.43021447091247816,0.5254401944956268
Vermis_9,0.029400632148134966,-0.3965485999587918,0.44163899801007744,0.20770948250058213,0.6307873965376316,-0.19386076745862604,0.7743563273246591,0.23354972636530977,-0.18866632038237677,-0.386440240726902,-0.26643807949804,0.16588218686457032,-0.0775258346377108,0.32808641728945453,1.0,0.058657990252918124,0.2579851153830202,-0.3570258359526626,0.17941990772619912,0.16655200391438704,-0.3492820039681803,0.40240818415009144,-0.20296099284642488,0.6004953749489431,-0.22527015044891563,0.10905559936492393,0.3182627542958665,0.651404758093195,0.7034373231286902,0.6045200091645849,0.6738637398496314,0.09543720182744421,0.4742510361614358,-0.0671056162176414,-0.2156654926789646,0.18721771931628656,0.0951618285620524,0.5719024796195445,0.12143560157357979,0.05896611115851007,0.3942750217011711,0.5192555912030771,-0.2118806624580012,-0.11195304835772783,-0.09728669686554248,0.5624696633896772,0.000797614995590977,-0.424411151238069,0.7394257718246963,0.4152467359538191,-0.17128381169868945,0.12335063526832078,0.2136762294515076,-0.12029269056029505,-0.15262285237520953,-0.06251987561652174,0.5430685167120834,-0.21404980903087242,0.559212407051283,-0.06512942501747689,0.5345757914267183,-0.28818548459219234,0.07162911101821196,0.5701970675983733,-0.12568702390628053,0.265569889627377,0.4703660854107661,0.1568486855979418,-0.24503416637779826,0.30649912412168634,0.16699689267642132,-0.07554194122099776,-0.11147914630343658,0.22203795161701648,0.09415404314358715
Amygdala_R,0.3897657120435254,0.40934612883631816,-0.08846036812820886,0.13633250671470679,-0.00683488651006789,0.33609572073830046,-0.03363007718585701,-0.1864033198096483,0.06506377912812987,0.5667868067470175,0.25562368190522317,0.29725552019279605,0.6899352573802261,0.47388744603915833,0.058657990252918124,1.0,0.14918004738913154,0.46271503772845396,0.4546121110943615,0.5141131219860058,0.4360716927808005,-0.1279657174682032,0.5235589549806057,0.30561624664278764,-0.11615520397725854,0.7331244602545404,-0.09103495922831449,-0.011343852199185732,-0.0028766337977669584,-0.036046161586436073,-0.18299315787905304,-0.28777672494826756,-0.20342514070050127,0.7205370718783394,0.22775376973655564,0.37801663556214793,0.12449351953844247,0.06359321796006795,0.09588048675510812,0.17489785879741168,0.4438372086718297,0.12449681104669316,0.40162712890930785,-0.03411263314642977,0.20366085621924834,0.09465147275426605,0.5570383937978511,0.013194022891087702,0.03271276331029865,-0.27443322142275434,0.4111124821095591,0.053919794927042915,0.10395383997216322,0.18922264154202667,0.3067454496973322,0.1157979673720347,-0.19786516381837552,0.4792246027205843,0.3264046954166539,0.5473236769141265,0.11551963873197779,0.618720443287591,0.1739831828394933,0.20652169593153955,0.1539939097788472,0.3060435780811467,0.41285512019036436,0.0614438032305667,0.4420155490287033,0.547892781438812,0.41172225136338353,0.36963033732655837,0.6006943237301058,0.08798449716115725,0.6315766787751982
Temporal_Sup_L,0.22311283778803842,0.2206535553827819,0.4424985491773179,0.4423452094261186,0.34791689865957187,0.44197660575266073,0.21455223651613492,-0.01616684642522519,-0.184079032551839,-0.1477041829957699,-0.03359361026473214,0.4538148674545915,0.36309640669637566,0.5881233552006492,0.2579851153830202,0.14918004738913154,1.0,-0.10346001251722363,0.05762806063691591,0.36598683040724017,0.22797152435954018,0.5203914361965104,0.42940387094233806,0.3720717628281387,-0.1676958475174483,0.39654542160033923,0.2535555137777996,0.36073698292055545,0.33921694768186056,0.19424117208122596,0.19908750890443466,0.1781154137781385,0.04745655864840278,0.40753460324886903,0.32061090111285784,0.29267512086700226,0.4438113850197963,0.38826276755426287,0.6281258024739832,0.503611119367141,0.622570960515627,0.5183267374079257,0.3481079299244801,0.24334346022445583,0.4265459844013933,0.10536804240578232,0.5171294784958522,0.4676167235063675,0.29565250974705576,0.3932794451013843,0.13205992114897278,0.09067853491768371,0.25692192349010673,-0.008216346994128952,0.33281018856407035,0.11330317591773106,0.47715560924202316,0.2663178946075904,0.4584312748296833,0.29827723593167277,0.4660207556925316,0.0298995755546929,0.4688251345649587,0.5591070432680578,0.20438267010129782,0.5172169330115781,0.7668791239690832,0.3281066877449325,0.08294493502564299,0.48808021303311727,0.45239804344077744,-0.2714895714786505,0.3452320001629268,0.823678791859712,0.30235595877732463
N_Acc_L,0.2148594706316857,0.6452836008982568,-0.3176685831305834,-0.18726605541271202,-0.30004780242898327,0.22192120316880382,-0.4231960439690582,-0.3749661750452481,-0.03831523977731839,0.5856291546823489,0.3320260810974735,0.25980848559062947,0.5544806129227724,0.11146038669505318,-0.3570258359526626,0.46271503772845396,-0.10346001251722363,1.0,0.43717046979692403,0.2174360733978955,0.42548118426463805,-0.4349546298400023,0.5221349340803569,-0.13894622968751827,-0.03432628047857481,0.2879315976173107,-0.18469242069234332,-0.398035955509718,-0.43609834916665335,-0.3680159463988814,-0.4748527402131376,-0.40597552073007154,-0.397234263716547,0.44719965114935994,0.4211491007874152,0.27570921704729373,-0.1075521718754207,-0.19066430315679306,-0.22986269340992507,0.12268242787415694,0.18770976709896411,-0.14017179980420116,0.5506384859268251,0.08698765361466985,0.006394136502851646,-0.29252280447525886,0.391307536158614,0.2987167944572056,-0.36385408414020276,-0.310233111519978,0.6998048195388415,-0.0444528689170585,-0.09971878781170825,-0.07946244288657005,0.4863388541200226,0.08624563014539334,-0.4523635710922688,0.6801822957937887,-0.12017688600961841,0.3026117384689253,-0.24447656770329168,0.6970183291180334,0.028703340605422234,-0.2627858254105119,0.12093432930367312,-0.07152706609176994,-0.01096653516835694,0.006528012335419582,0.6698347357003898,0.21834641932646878,0.017839770865266655,0.22987600596665925,0.43573238472215053,0.006465963593015632,0.549560046513134
Thal_Re_L,0.2654020361782745,0.3466374493627305,0.03319859745067225,0.0611118521609436,0.17551028429222237,0.13214878059099222,0.14601598245846767,-0.10878579517589985,-0.06192498843148815,0.2060869560440387,0.03191925314024913,0.3927391775271755,0.42579219006712615,0.466965493657721,0.17941990772619912,0.4546121110943615,0.05762806063691591,0.43717046979692403,1.0,0.4462100103592259,0.20777647395776563,-0.1975114947155315,0.21635162649390063,0.34320688009817185,-0.08656941514941956,0.3141432118506555,0.06474601227430626,0.14675862484177046,0.16530334436390023,0.10947147319260776,0.04287441012283228,-0.2617709847158028,0.04664652067182335,0.3569207465014756,0.388586083926414,0.3919839731485515,0.02869299998822805,0.22004917814437105,-0.09368336331518425,0.19230368132956283,0.3241100962558988,0.1855325864259888,0.4531287720658952,0.06571086029691249,0.06761909440102543,0.05510379788249598,0.43730276885195507,0.03188754792898036,0.20672104455291063,-0.08888972300573363,0.6113924324086123,0.026278159223391467,0.19199303650871374,-0.2659814220886217,0.4640475811770623,-0.10033773508982588,-0.00845653797229178,0.5317414360965995,0.330957156971556,0.22926570260552318,0.15842122859779736,0.380119601052783,0.18376052265503523,0.23915778132674817,-0.0578113758160542,0.18499597205810575,0.3073853286007264,0.1176905113945174,0.38806397343208054,0.46104154677692905,0.12517201704411243,0.06338393916737269,0.38828864032447336,0.09268676190306009,0.610110454028336
Precentral_L,0.11914769285550814,0.3903541366278446,0.3124404136071912,0.5902532053810977,0.2840806602942926,0.6194954205504282,0.23835428140525494,0.1801724949399211,0.07987914291235892,0.19407333161044105,-0.130548611747871,0.47487225901847835,0.517372875574354,0.6915454673760169,0.16655200391438704,0.5141131219860058,0.36598683040724017,0.2174360733978955,0.4462100103592259,1.0,0.04480260359039169,-0.057788054451108684,0.2509808838117628,0.7531900486411123,-0.11875124609243214,0.4497582674412894,0.17687176795791715,0.36085576835342115,0.3158031067671458,0.4260023199921963,0.16296247224499033,-0.40389005967035596,0.15929881853062672,0.381538631339046,0.40952219177955607,0.277853521105663,0.3774031046861158,0.4452816127217739,0.2678442645283001,0.28511474962032696,0.27301182179580863,0.4067551165275372,0.5081056465633362,0.11169222860781722,0.6292011176299178,0.06609617211799919,0.6220271974609872,-0.0684127229165832,0.3213150418191294,-0.14841468915692066,0.36787711895061204,-0.227936414983059,0.25550717255749705,-0.16247896501756026,0.32690804674622614,-0.19177715588755875,0.14215507806895425,0.4131376500989195,0.7440886993317053,0.30153644865142026,0.5387847079269933,0.21324145882824425,0.3687373427835077,0.3759141628024452,-0.13599558629242037,0.6839499307763571,0.49161746732382583,0.510315788804893,0.4043216487478313,0.5585554513373974,0.5223736058815117,0.15508274209726844,0.5789224285976196,0.061058149192191234,0.4493879860741386
Raphe_D,0.42561786431330256,0.5493253414221881,-0.4521814539851858,-0.2942295402155217,-0.33254434042733344,0.22115403814348053,-0.5459872532694542,-0.5487120394303757,-0.1952328817422614,0.533031796258886,0.5707126093383819,0.06058116357538421,0.6121747428944432,0.066312976144785,-0.3492820039681803,0.4360716927808005,0.22797152435954018,0.42548118426463805,0.20777647395776563,0.04480260359039169,1.0,-0.09929548883905351,0.7242825100381518,-0.30063692057977254,-0.010741544667737203,0.5882493013084905,-0.4941647049495824,-0.45608557547746886,-0.47092681092759864,-0.6257910316326448,-0.6371580132193518,-0.09365083572920045,-0.6565918129891133,0.7084280233983024,0.2780948429281071,0.23415662590025194,-0.18883778926946096,-0.4552854054691372,0.2536954981722625,0.20264219858533034,0.32416504457067774,-0.2819392485908775,0.36419575449312164,0.1564340975733162,0.026723811558467512,-0.25743922428859034,0.3167875158473125,0.4912987680875366,-0.49486560228620824,-0.11755166790601443,0.34489647349561775,0.17674619388285667,-0.1910673518649902,0.38363336343079046,0.3593742165140698,0.5016934850830532,-0.3695766400731811,0.5068744389874138,-0.2679600375724693,0.5969347477970931,-0.46285515813219114,0.6208436889041637,0.09145261665712448,-0.2092554670354058,0.5689069025319199,0.019909044668409953,0.01896597015089415,-0.25385439744761285,0.16966349910249653,0.30981697033375344,0.3014758449462903,0.17698256395944106,0.5457696042275364,0.3203941602925318,0.5066066313030296
Frontal_Inf_Orb_2_R,-0.02434241192814425,-0.17194003954839418,0.5978178729258055,0.32548152915034506,0.47804004804433675,-0.14716352054481738,0.4480922880707547,0.30757796703299783,0.05679170852186503,-0.39841238254706735,-0.3350563837851759,0.23385170903193656,-0.08320823440074006,0.1375791472479197,0.40240818415009144,-0.1279657174682032,0.5203914361965104,-0.4349546298400023,-0.1975114947155315,-0.057788054451108684,-0.09929548883905351,1.0,0.015958324888864138,0.20980647273485387,-0.05042982667412262,-0.027631839715589628,0.38402425700002735,0.34986311693933286,0.48336861655592545,0.3436548088720586,0.44693865198974514,0.49580496993290396,0.29597782719687793,-0.06967427080343412,0.02876614703650839,0.1338009956217569,0.3550442590479772,0.445003666754904,0.6747619353435061,0.5385728858960657,0.24908933492667878,0.38086975658774097,-0.056677101299780965,0.25660318936847665,0.09103933885190689,0.29752606373330875,0.037034222107327326,0.16334149702138925,0.38612769842828226,0.5736613895973534,-0.25835398977368723,0.41297232459721406,-0.0186760308234279,0.02467182100728296,-0.00046313358812242577,-0.054775671186544556,0.4789686983524589,-0.23931550676519842,0.2396480805116945,-0.12532171289385935,0.3885460207130041,-0.2822141281439794,0.20046139750099695,0.3727246357738132,0.03834663945746462,0.29901081289165593,0.4437529817663575,0.29233783912266176,-0.2103254059371997,0.2626995178184232,0.33916488468742706,-0.32979080718962134,-0.07709695267828669,0.44975206861482636,-0.19191084441647352
Insula_L,0.3530422298129555,0.6189513099123967,-0.2858836270674183,-0.09941097620607206,-0.20945199877603657,0.40617187791225984,-0.4411642361854494,-0.5186092477576908,-0.18137323735461847,0.631791132572002,0.5724838494999612,0.20189899530761568,0.7159121275977491,0.16243026532926805,-0.20296099284642488,0.5235589549806057,0.42940387094233806,0.5221349340803569,0.21635162649390063,0.2509808838117628,0.7242825100381518,0.015958324888864138,1.0,-0.1327293072373357,-0.16174332305933112,0.653048581364476,-0.343471573888832,-0.35085474113667786,-0.40455384033996167,-0.47550496360072364,-0.5067973420737628,-0.22121611127717714,-0.5843221858318158,0.7371603549984602,0.30159419255548975,0.22082189108880632,-0.0792323951267465,-0.2066106745594414,0.3971505332155306,0.309558536205665,0.5052248491936516,-0.060865159936059676,0.5036567832907696,0.19779975684166887,0.2217797637110621,-0.1963210065874694,0.47907838019116156,0.4537845892950531,-0.4011894045372356,-0.08563302685931218,0.4457235828472785,0.12281479013177574,-0.11037797541509305,0.46452506787213527,0.37964877413467457,0.5228412483426793,-0.21110911464379714,0.5589236283424615,-0.10199212526006625,0.6428542262548383,-0.2522266031143866,0.6702788969036333,0.13798674558422552,-0.15122474578906656,0.5765875789065775,0.2701201250677189,0.24989859631331174,-0.054902312601504195,0.2426063773805405,0.40376617364286665,0.5242396361788592,0.35251249003830465,0.6621455306182055,0.4275813045997377,0.5368375934671223
Postcentral_L,0.05061419333134365,-0.049944074357253926,0.5573437121548458,0.6235681281226632,0.6277536650428759,0.2532556301122358,0.7105850460972626,0.3884455754519319,0.0897395855284295,-0.24077464898303647,-0.37637303198654715,0.3554433885787143,0.19689042504006873,0.7014627780147984,0.6004953749489431,0.30561624664278764,0.3720717628281387,-0.13894622968751827,0.34320688009817185,0.7531900486411123,-0.30063692057977254,0.20980647273485387,-0.1327293072373357,1.0,-0.0963597285340691,0.30555121225670634,0.4239929047858847,0.7176580024875978,0.7665035063634217,0.7919640899030751,0.587927190690409,-0.14482736104123276,0.5121916638585682,0.11111131515597066,0.11760369761815288,0.22048464742463933,0.4392917935062639,0.6901520047135551,0.16728316203649118,0.18505980641133332,0.2980485978681331,0.5483906076191568,0.13818708295670612,-0.08559569763651256,0.3807179841259982,0.39710932115362724,0.351779675005687,-0.31563440693671535,0.7976416884757316,0.1728909494619694,0.07963771719770808,-0.09811750111773938,0.39935996103119203,-0.311134314035712,0.11797444399226284,-0.24518962303820602,0.48828165757689734,0.0716158502709557,0.9439970843638417,0.0765149315724899,0.7640848771362285,-0.17529948781567772,0.3248391456816986,0.6336919266499439,-0.2393326596858748,0.5781718108288981,0.6002057983632479,0.4671681048115975,0.15295531027300752,0.5102959728234437,0.3270210699697004,-0.05469282478090788,0.21167997730073576,0.10561905768208851,0.27970638749003646
Vermis_7,0.12787366120800858,0.09306414152416488,-0.15162503820481835,-0.042007391475632684,-0.2497091677310881,0.005573619149423903,-0.11244519161965452,0.10172434605677451,0.10688084851405012,-0.1626858532080558,-0.013594589751275192,-0.213286665919247,-0.16930661602124628,-0.057860411950024754,-0.22527015044891563,-0.11615520397725854,-0.1676958475174483,-0.03432628047857481,-0.08656941514941956,-0.11875124609243214,-0.010741544667737203,-0.05042982667412262,-0.16174332305933112,-0.0963597285340691,1.0,-0.041619095048909545,-0.24592485010226134,-0.18040391342094217,-0.022479482995533515,-0.10632028565233652,-0.16683375027742708,0.07214881539528903,-0.013023797754757573,0.01055178921668234,-0.03487947200937473,-0.16607879473331655,-0.02662877286749612,-0.27738919219316976,-0.07438532315819082,-0.1478594042452745,-0.3163726384757493,-0.41191161478088767,-0.006404495811826651,-0.007252920886531261,0.0029425548582987515,-0.07657114501473472,-0.06754723323811838,0.1538821099260153,-0.05923675421959211,-0.04450824977654552,-0.005954502802508842,-0.023006005389487657,0.1430085262069662,0.0069686210142365776,0.06570387209210525,0.08662179942914919,-0.1101539206609219,0.06248421956445349,-0.08631289075757875,0.06888138227899747,-0.2619468956667094,-0.15871680719753614,0.11312727921143842,-0.1411419988669527,0.1495894717090635,-0.0475544524209046,-0.2714244649223206,-0.013289542392790038,0.072181824442264,-0.11821773700055335,-0.19378501838308582,-0.18670967229458685,0.011158867192854692,-0.21343783244450892,-0.021767408150410502
Hippocampus_R,0.4667904332973907,0.380696580817542,-0.22857982163740526,0.03349350921506817,0.022654433036092818,0.41181033361254044,-0.13321414889936967,-0.3930245659776369,-0.2195266237586163,0.44823772266939416,0.4608060173584376,0.0957501982690859,0.7072561480230043,0.468970058510094,0.10905559936492393,0.7331244602545404,0.39654542160033923,0.2879315976173107,0.3141432118506555,0.4497582674412894,0.5882493013084905,-0.027631839715589628,0.653048581364476,0.30555121225670634,-0.041619095048909545,1.0,-0.3731518144446493,-0.052023817566662085,-0.04158370936184736,-0.17652861437399758,-0.3058780578202455,-0.19979316531451694,-0.40408043946789474,0.8698675372103992,0.13971572261570284,0.2580172027709792,0.0023297490465985613,-0.09107341003779942,0.28585798173615556,0.09363269859442819,0.5760063057520198,-0.033096882775503794,0.2935939070152706,-0.061994136353862375,0.28760621778504725,0.0023161343172889127,0.511614717063089,0.11758597434064041,-0.01440348543584234,-0.13348720897752267,0.26693105092656216,0.04560991298909052,0.07569134064743564,0.35296954917001716,0.23048083990697668,0.42249029077610606,-0.10405920284021589,0.4069574112466856,0.29576731542585005,0.8112217891288068,0.006182190677472795,0.4456513895131331,0.23789103675597637,0.1583691597164191,0.4528520901698931,0.39616047980711755,0.39047408972192993,-0.06575193336419195,0.22262716676924782,0.5707723443162709,0.5601659334900799,0.3316101734129172,0.6798459986022978,0.30914016489018964,0.615875942838
Cerebellum_10_R,-0.2200643034721338,-0.162004314239577,0.7416837504581617,0.6247187737565976,0.5189710002184214,-0.10575038113110898,0.6535818842261616,0.5611473682526621,0.4109109276822247,-0.39703706382876325,-0.6843382600273548,0.41196579860630766,-0.13197511715057314,0.3374411616118288,0.3182627542958665,-0.09103495922831449,0.2535555137777996,-0.18469242069234332,0.06474601227430626,0.17687176795791715,-0.4941647049495824,0.38402425700002735,-0.343471573888832,0.4239929047858847,-0.24592485010226134,-0.3731518144446493,1.0,0.5305521473901029,0.6428234055634573,0.7168132291123502,0.7211729796037409,0.201818607041375,0.6896440770382661,-0.3684391083861458,0.21244121010324715,0.186077574543644,0.6706389531037881,0.6603257000041871,0.06336430422313832,0.4323118519318027,0.04123988725401732,0.6370291092294544,0.12178919514994377,0.003225228708031854,0.10182543113455114,0.3278963304369018,0.18571346240441813,-0.02308036483683167,0.6281045140684275,0.30725533832472274,0.04901167567361044,0.10709015367143995,0.2966260898863376,-0.47826739014497544,0.1475751052305693,-0.5249462502011853,0.4789980856138832,-0.08943120717224029,0.4739800908384473,-0.5169968756907549,0.710912895315967,-0.22146791632078708,0.2721810984962938,0.54268447618938,-0.4726625459740075,0.17093581612221742,0.5106259544857399,0.44689325050910095,0.08047647740323566,0.17927839473866697,-0.08804403458753117,-0.39810622828093634,-0.24210685484460723,0.16685464625641228,-0.11610866659179114
Parietal_Sup_L,-0.0742554994484375,-0.28711794008105834,0.634439120241207,0.479196522560047,0.6084470242689042,0.0058055811252724085,0.7454538144213941,0.44431940930815417,0.00231516715189421,-0.462298131887529,-0.4514013727381623,0.30625640322939535,-0.11398154272794622,0.4820292311097009,0.651404758093195,-0.011343852199185732,0.36073698292055545,-0.398035955509718,0.14675862484177046,0.36085576835342115,-0.45608557547746886,0.34986311693933286,-0.35085474113667786,0.7176580024875978,-0.18040391342094217,-0.052023817566662085,0.5305521473901029,1.0,0.7947918809141946,0.7406131521519744,0.692790603223035,0.07341665512502346,0.5775131845088362,-0.16599137204810163,0.0799437238547121,0.14528981696470378,0.337828051112002,0.682903609207747,0.15474027094185633,0.22745536547963613,0.26127749782597937,0.612146912383203,-0.01352305954789668,-0.0631864432938938,0.17043851426799306,0.47200214803996027,0.15141923808146215,-0.2745096823602,0.7694662214375864,0.329728601876161,-0.09371547525998328,0.06121712095123416,0.32185653695535393,-0.38697048991367866,0.022785033863257444,-0.3687657259470411,0.5737028038404728,-0.15744878769733675,0.7014370968579107,-0.18816978269452314,0.7404724960711938,-0.3422784406305151,0.2706987730690448,0.6493935921161412,-0.3585733225996026,0.382830246790493,0.5541294378698849,0.37714459208464696,-0.051661249604464304,0.2763690506728545,0.13597107187113916,-0.2708595375758912,-0.11153448496893945,0.2168755903064138,-0.001979919956118851
Precuneus_L,0.01636275577065073,-0.310092634731884,0.6810905047380627,0.5847092282454962,0.6890104870949302,-0.10746043882371246,0.9278883047217255,0.528070943822536,0.21064437161336041,-0.5885613514989978,-0.569766787774692,0.2866735107747164,-0.09866191554794199,0.5594941230538717,0.7034373231286902,-0.0028766337977669584,0.33921694768186056,-0.43609834916665335,0.16530334436390023,0.3158031067671458,-0.47092681092759864,0.48336861655592545,-0.40455384033996167,0.7665035063634217,-0.022479482995533515,-0.04158370936184736,0.6428234055634573,0.7947918809141946,1.0,0.8494946756304665,0.8339548025245798,0.2320291329692777,0.7300891592187699,-0.1582173979516785,0.024569950101113982,0.17633328153116565,0.5143589498528337,0.7081906552694918,0.16485061069028586,0.3138727401319494,0.19468516959673474,0.5406940045601493,-0.06921801692860811,-0.096567032058074,0.08893169042406691,0.5870562711868693,0.163985906382567,-0.2436834198540257,0.9444282842269962,0.40429027168382964,-0.12099883606525112,0.1850196594829517,0.42342343283373113,-0.3313415028501699,0.014272314801044038,-0.3119238103093796,0.6563445090903182,-0.17396815536464477,0.7536079288013385,-0.19245474046168398,0.7613714479537057,-0.4527788900295566,0.32726767302633547,0.6822645275239425,-0.2709405631666569,0.35865295613319376,0.6085738396126348,0.4040684322000315,-0.08939526838519371,0.41294757439230767,0.08518550875348811,-0.3263700395583275,-0.11344641921646188,0.170160605832189,0.012801122462696338
