,ParaHippocampal_L,Pallidum_L,Insula_R,Vermis_9,Thal_MDl_R,OFClat_R,Precentral_R,SN_pc_L,Olfactory_R,ACC_sup_L,Vermis_7,ParaHippocampal_R,Thal_IL_L,OFClat_L,Supp_Motor_Area_R,OFCant_R,Angular_L,Cerebellum_6_R,Cerebellum_Crus1_L,VTA_R,ACC_sub_R,Frontal_Med_Orb_R,SN_pr_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Cerebellum_3_L,Temporal_Sup_L,Frontal_Mid_2_L,Heschl_L,Cerebellum_7b_L,Parietal_Sup_R,Frontal_Inf_Oper_L,Raphe_D,Cerebellum_6_L,Thal_LGN_R,Occipital_Mid_R,Vermis_8,Cerebellum_8_L,LC_L,Precuneus_R,Cerebellum_Crus2_R,Occipital_Inf_R,Vermis_3,Hippocampus_L,Putamen_L,Hippocampus_R,Thal_PuI_R,Parietal_Inf_L,Raphe_M,Vermis_4_5,OFCmed_L,Precentral_L,Fusiform_L,N_Acc_L,Putamen_R,Thal_MGN_R,ACC_pre_L,Cerebellum_4_5_R,Paracentral_Lobule_R,Temporal_Pole_Sup_R,Thal_VL_L,ACC_sub_L,Frontal_Sup_2_R,Thal_PuA_R,OFCpost_L,OFCmed_R,Caudate_L,Rolandic_Oper_L,Rolandic_Oper_R,Vermis_1_2,OFCpost_R,Olfactory_L,Thal_MGN_L,Cerebellum_4_5_L,Amygdala_R,Frontal_Inf_Tri_L,Thal_PuL_L,Occipital_Inf_L,Thal_MDm_L,Postcentral_L,Frontal_Inf_Oper_R,Temporal_Sup_R,Thal_PuL_R,Cerebellum_10_R,Frontal_Mid_2_R,Temporal_Pole_Mid_L,Thal_LP_L,Thal_AV_R,Postcentral_R,Vermis_10,Frontal_Inf_Tri_R,Thal_MDl_L,Cingulate_Post_L,Cingulate_Mid_R,Cingulate_Post_R,Insula_L,Temporal_Mid_L,Frontal_Sup_2_L,Thal_AV_L,Thal_VA_R
Cerebellum_3_L,-0.22494601326555036,-0.11894297397290775,-0.11541125978240445,0.47966409112691216,0.18254431160183668,0.30639032326925447,0.40246620482200607,-0.20745942381894283,-0.1564869748813807,-0.273256046048646,-0.256972812165915,-0.2652419368731547,-0.09779911899951188,0.553257145574101,0.07308640077295228,-0.38269491203937817,0.11245153393367247,0.4329278614429664,0.11371798386816215,0.30118171955131867,-0.01080324760557816,-0.25292948802815896,0.13644916154898296,-0.10242247827624396,0.7088176379658526,1.0,0.19159293237074865,0.22336867515759726,0.13372092693016047,0.032479727514616,0.4089141785856159,0.5094077400487221,-0.5422316551938393,0.5456150576971008,0.1525143870595913,0.5157739406819617,-0.5456561301359801,0.13063900936220055,0.6720874208755174,0.6004054249904898,0.2659107069141349,0.5678244991568864,0.4583645466500028,0.10301244520453022,-0.055370035408790014,-0.04385143508905805,-0.2087682450137913,0.6955553288791859,0.0698916379081406,0.5951790161685482,0.07474543678546068,0.553889911349955,0.44981160240857043,-0.2622975597322267,-0.21900900396744497,-0.5816196377827102,0.02809727498500612,0.6721925198987277,0.3549724457835988,0.30547165612573274,-0.02711702369241703,-0.17414357968256688,-0.05321870933993317,0.16565681783109398,0.5160798003196486,-0.3294784051550106,-0.49731874450218727,0.2807705435105199,0.46497972790213077,0.5984392136300662,0.609000504186448,0.016846050012277645,0.33835200293127154,0.7294464728392529,0.12187818206244375,0.5539801215419179,-0.022198427070470466,0.2307611634638198,-0.23920557138125237,0.7208500414026524,0.5468795522623422,0.6908382712306896,-0.23869263080406763,0.5348276532252302,0.1199926023450422,-0.2943620690236876,0.2146908022659294,0.4731410373353243,0.681245519561936,-0.455747829539146,0.4623769482391059,-0.07398106326213164,0.3978951296126667,-0.1450395565081784,0.2076448578790931,-0.28973390568252483,-0.1526734302115898,0.013862270865962029,0.2756931497536379,0.18086013521139532
Temporal_Sup_L,0.40753460324886903,0.33281018856407035,0.37466244843384494,0.2579851153830202,0.3280777219333998,0.39441120593530377,0.34586926142496494,0.22311283778803842,-0.2667336056228505,0.25406216932575004,-0.1676958475174483,0.2752747248995417,0.30235595877732463,0.34791689865957187,0.4322127057123778,0.09091692014170993,-0.16401148422953735,0.47715560924202316,0.4321439106982054,0.43600548417792045,-0.1741117776793864,-0.008216346994128952,0.29267512086700226,0.17690010198301653,0.38826276755426287,0.19159293237074865,1.0,0.5054911377675476,0.5274601062999087,0.20274219771738228,0.23965125764628326,0.5009897765199092,0.22797152435954018,0.38817152177926834,0.6183502739540417,-0.050827082198873844,-0.03359361026473214,0.31554361615615445,0.41224179512107256,0.3389642506292392,0.03032596168374058,-0.01616684642522519,0.3989142997202681,0.4541906453619384,0.40272056935882067,0.39654542160033923,0.29827723593167277,0.3094824279334984,0.4487325279904675,0.6173304762698607,-0.2714895714786505,0.36598683040724017,0.7668791239690832,-0.10346001251722363,0.6298904119413476,0.1582461612755939,0.3156565029754401,0.32025679860531536,0.5881233552006492,0.3139945358741326,0.3481079299244801,0.1781154137781385,0.4023944814591139,0.4103807606129769,0.32887909426910855,-0.0677757841712841,0.4676167235063675,0.5505228935393041,0.4265459844013933,0.5183267374079257,0.4424985491773179,0.08294493502564299,0.49846649962400014,0.55772381036633,0.14918004738913154,0.46929443325901204,0.19613755419436818,0.39876897076968865,0.2663178946075904,0.3720717628281387,0.5172169330115781,0.4423452094261186,0.23551740825004003,0.2535555137777996,0.6281258024739832,0.25070614155116544,0.5040130128738564,0.3281066877449325,0.4584312748296833,0.033095896579900835,0.5631226187633164,0.3453861733448132,0.4667950093062988,0.52238472518706,0.22758027151449373,0.42940387094233806,0.823678791859712,0.503611119367141,0.4538148674545915,0.4688251345649587
Frontal_Mid_2_L,0.3010176261397136,0.482349176283318,0.40169288806175624,0.0806445617107237,0.49550493450621197,0.27322625279220986,0.449180320793016,0.16215821986247364,0.05700318282458564,0.32196454210468944,-0.16331913908434523,0.06269772890796071,0.2259069745962843,0.29789119729637686,0.6469594615247539,-0.06362015863827901,-0.0957301046173221,0.18912769579482858,0.10156989739312389,0.22908426744799176,-0.15467666413668055,-0.030674937886526595,0.3706228652936952,-0.03890230868303495,0.40657899693374006,0.22336867515759726,0.5054911377675476,1.0,0.50699661289318,0.014271488397776342,0.1285064753649522,0.6095770815587269,0.18686444771002791,0.2529773606557271,0.4029973422366929,0.03258586001218464,-0.24036646511693818,0.0793234568182508,0.2767482805116474,0.2504041129041226,0.04812607401064128,0.18364787094330662,0.25686735680820566,0.40793939136352114,0.6051065863638954,0.20272046938143887,0.12279041091288177,0.21743515049893183,0.4469189699077868,0.19847679479578362,-0.0651718617584461,0.5028579672212432,0.5252572204344684,0.13267699902377286,0.6061704851386929,-0.014163390303087567,0.08506795411370502,0.26726357574760323,0.4310932721416111,0.31601327290934106,0.5762901308479712,0.049800211668560954,0.5255132097434486,0.5141151111921387,0.4329500606665812,-0.0012137235547929617,0.2995359129286041,0.5429624802742735,0.48123915985571813,0.38892044594148256,0.3812955880242544,0.33538784892836626,0.5588013873577276,0.43548906004419347,0.25666883460425205,0.650794573691161,0.33506911215510143,0.31066465546075905,0.3100629110325693,0.28942815159767094,0.5957174621566231,0.4738076110139063,0.1141887941527977,0.32098085978077806,0.6995987055544851,0.19967253807880692,0.6723976962160965,0.46680888252729374,0.32773510516444326,-0.024403523932473126,0.6149345266360404,0.3907720261166322,0.5047395412347822,0.628362430619449,0.22008687471208388,0.3910645288267676,0.33223560241836564,0.8113983078486975,0.5207624410404216,0.4954877926481799
Heschl_L,0.609943173613559,0.29266195947022916,0.5512667707240847,-0.03199761429219135,0.3926740434606173,0.05086828217483187,0.6725816083181027,0.24995874692976386,0.17623226027053823,0.0016855065550917235,-0.06153513178326525,0.3711169728673118,0.4155760360080007,-0.019485808665248027,0.5350925029891574,0.37256874186151406,-0.20255023486886908,0.0012980115156406736,0.043785969686234084,-0.03137059235552787,-0.16730809392811005,0.27033966290806116,0.1701962005083572,0.20367017070144885,0.0815234906260913,0.13372092693016047,0.5274601062999087,0.50699661289318,1.0,0.0157552332609577,-0.15193222815620286,0.6324065026302106,0.38579341260402605,-0.08527048304942872,0.525856501708943,-0.28396694738397815,0.20507307164048347,0.19228754468995155,-0.07376100865004417,-0.016394781111983336,-0.09915608983898899,-0.12594317599955746,-0.16068886824528394,0.7346332126625001,0.4055464939875839,0.630258189592899,0.5878863752412888,0.05495927715709458,0.049644587128299625,0.05673231792021858,0.23542539340160787,0.6379790969701644,0.3949553645149845,0.25717500936171306,0.5077190236093692,0.4463694316636899,0.39054081019009335,-0.1423682929282702,0.4715472847075845,0.266236477622907,0.49181374738579037,-0.23821598863232596,0.366295626870646,0.5198679435634401,0.13615659235227914,0.2021297112023856,0.2645291643527902,0.8487662245739863,0.5979365899581478,0.10450323070630665,0.014081721324873349,0.3719033055994746,0.4959910509395905,0.13636815930167492,0.47104907188994705,0.4734037263547974,0.5468563291223383,-0.014003326837873867,0.42602276043096615,0.3085365954675408,0.549207040544599,0.3885329739548046,0.43797786736317834,-0.14987050951992778,0.4682893098893603,0.1738160475921479,0.5463734524767278,0.19579732626025836,0.34252913875437185,0.19544257139507457,0.4770044339995978,0.37936929877539094,0.6495627263249046,0.4138258204123781,0.4195362216327991,0.6425601387523712,0.24129587272757738,0.3177121691007804,0.22946897564137347,0.296337768835891
Cerebellum_7b_L,0.245047566820681,0.06514076758221006,0.07965303844197968,0.5621198847514182,0.1719904064067049,0.415053141994742,0.11017554150048137,0.3708275443243416,0.16271767313820648,0.2701994446814411,-0.08934876780114427,0.41991059996259467,0.3522381586085654,0.3821474974684146,-0.013328603792235815,0.2713014557309801,-0.015682464543910736,0.1615926673485147,0.6096695985430266,0.13853831812728534,0.11734483308310392,0.04376492701528497,0.35521067850875077,0.6160352071701473,0.2809681072608851,0.032479727514616,0.20274219771738228,0.014271488397776342,0.0157552332609577,1.0,0.24495778227513143,-0.0993357189336691,0.08982253289210647,0.4273002489052891,0.32574343315553067,0.02502777194708063,0.09269151433588894,0.6812901154556682,0.2823507487954975,0.4276363218737813,0.3911052018835496,-0.13638721726613234,0.34385641025544006,0.14095867589598501,-0.053819914408310396,0.30342261400522313,0.2476703791185826,0.3652988304535884,0.37349100234269034,0.10485014288866723,-0.00832344760060151,0.05910002556415045,0.3962925870254088,-0.005478610846252932,-0.10364994080478378,0.011810821605251286,0.018629405351775,0.21378970496287034,0.34817233744743636,0.06012185798061464,-0.022302804175566175,0.05267788416372795,0.14243978425650883,0.20565275875311673,0.06211264685744997,0.18382506357304682,-0.0669612772290417,-0.03305184145445668,-0.24042559213933015,0.28541373188494207,0.061329598714318284,-0.09075754329947346,0.3268553958769968,0.22758912020169603,0.23864322346776715,-0.16305237267613665,-0.2943966315165317,0.20451595075937337,0.14265001339526226,0.3144689772958109,0.03982525245477655,-0.05045468440286105,0.20502491462627181,0.06489179969983093,0.012910931703071688,0.23214930571922338,-0.09929741868225951,-0.11584811362160469,0.32794319258308346,0.22751852194171857,0.01817145094376934,0.20522762622433163,0.15659444617657284,0.06680018560759982,0.2928065442793799,0.08576425420019573,0.3360066885230042,0.12061915897971404,0.17863175692956035,0.028904699176538064
Parietal_Sup_R,-0.20804767169443955,0.02458380113231285,-0.24256418082465048,0.5170059714117659,0.11932451044037036,0.34795984964055415,0.14454110744789983,-0.061916551094573696,-0.17467457584436138,0.1598457134880273,0.0505201057292499,-0.1371750839511356,0.001010120412526008,0.5070748819739447,-0.004510998059693503,-0.4300388386176173,0.14614270952470673,0.5608417752761802,0.35747171667066735,0.615251472484671,-0.03761949833543246,-0.4370338063582385,0.09983133981616746,0.067210513021066,0.5611885791349469,0.4089141785856159,0.23965125764628326,0.1285064753649522,-0.15193222815620286,0.24495778227513143,1.0,0.022450313365351807,-0.4278113833797856,0.6288432432720636,0.167724025601674,0.4912470648448081,-0.50949015431166,0.19286668534551704,0.5596441105738618,0.7982960469840223,0.38943260899916843,0.4757888598363567,0.7013314055843999,-0.1594776916404839,-0.033293096452469244,-0.1373202632041302,-0.2695016261750025,0.7298557398450702,0.3439996188333474,0.46061847591358424,-0.39543409531744694,0.20908524888239843,0.4245363116453859,-0.4071715435499939,-0.18066029748131582,-0.4625025559043114,-0.03385981716792733,0.6618376356047073,0.4494659726497112,0.06936936373982633,-0.07262600760111583,0.21040976532730304,0.22216643581455245,-0.09999922117050253,0.2909379400299108,-0.4212553468207154,-0.1632947042427888,-0.1634740234351828,-0.008515387682516052,0.40296750191971514,0.5974510039155858,-0.0633325167797529,0.054438099157109295,0.5714390950617234,-0.07202274847668327,0.1010686234056064,-0.46755017054560327,0.41512471223499153,-0.139198235585113,0.6164202765437089,0.18842779570650556,0.3956943824641212,-0.10606895377536957,0.52596856222618,0.05252474342614356,0.03605441452192981,-0.023769246065915583,0.332181118749327,0.5977875820584648,-0.3181873940243702,0.19771142751073956,2.696782448349687e-05,0.14251137120250437,0.06531874481536872,0.09771042113824387,-0.4615633721229242,0.1451562521424615,0.25130621241697426,0.2571408752875615,0.24711952900865364
Frontal_Inf_Oper_L,0.3664033812457725,0.2733339460581766,0.36247725465561803,0.07268236311591057,0.4255819578582205,0.1803293999961069,0.6647217785972213,0.09065472084983886,-0.007482927293367233,-0.22641154217066786,-0.16680587431257501,0.10586120717124585,0.26424743265203526,0.25920248369812166,0.5531690972171944,0.09759991552248663,-0.14654796960198943,0.14828772946991592,0.030720422462911998,0.03539530241209789,-0.3336982836084837,0.03964733318488256,0.21939672214885259,-0.00044863077834097077,0.34423636278235437,0.5094077400487221,0.5009897765199092,0.6095770815587269,0.6324065026302106,-0.0993357189336691,0.022450313365351807,1.0,0.1272078581119048,0.12003976524413795,0.4281152792632278,-0.051999854305613616,-0.08010083308288873,0.07697531710171797,0.2085573350835059,0.1438463501558063,-0.1332318486636027,0.1428538910374058,-0.017329794704719164,0.6099652083963567,0.37031408009052974,0.43990293051317086,0.34974862067728907,0.2696709149505271,0.0979189782442288,0.334670279307891,0.1751402515157617,0.752412620198489,0.44778980279275876,0.1173585431646033,0.3923379078945264,0.08945033088087422,0.2646585973911311,0.11590426604842588,0.45845422594511526,0.32414212822863064,0.483565944624649,-0.3709421440168042,0.2587088782294519,0.5231172589517011,0.31796670826404105,-0.05734249398291447,-0.02036163341216886,0.7781948568969249,0.7984770900538226,0.3415615530164763,0.27931573896960316,0.2136774547327677,0.5773439843615765,0.40278411396986796,0.35285277722464475,0.8371262618104145,0.5738284358251571,0.02758441612966041,0.26961113931737635,0.5073097132621021,0.8486918403056208,0.5387719430245834,0.13636094337885724,0.0859257979084706,0.4701448340563893,-0.013788138488264459,0.6576028942308108,0.45017495682873665,0.47946544635950145,-0.07818259673193798,0.7483190447360878,0.31069382893029324,0.6846343239922063,0.2473800050164459,0.28785439040861366,0.4078935802693316,0.1587687204194526,0.2719100895532772,0.3934484000148386,0.47646147536511174
Raphe_D,0.7084280233983024,0.3593742165140698,0.4695846835559695,-0.3492820039681803,0.21864863953156843,-0.1306297126225173,0.16366682978306876,0.42561786431330256,0.29246140592283765,0.2112652433156423,-0.010741544667737203,0.5638084532577595,0.5066066313030296,-0.33254434042733344,0.30205283847001313,0.570152870520128,-0.2610821391492683,-0.3695766400731811,-0.00824052377482253,-0.3113979848868977,-0.10304935086517182,0.38363336343079046,0.23415662590025194,0.30532206165491027,-0.4552854054691372,-0.5422316551938393,0.22797152435954018,0.18686444771002791,0.38579341260402605,0.08982253289210647,-0.4278113833797856,0.1272078581119048,1.0,-0.4287886804919689,0.4549564819211556,-0.5824099483769285,0.5707126093383819,0.11287638000849899,-0.5067735099112507,-0.4862880377223576,-0.2227383594629395,-0.5487120394303757,-0.47922787438181536,0.4855977053896222,0.3461673092881329,0.5882493013084905,0.5969347477970931,-0.5114750030812923,0.13456453010027963,-0.39375013934900566,0.17698256395944106,0.04480260359039169,0.01896597015089415,0.42548118426463805,0.5228905253652454,0.7361321968192912,0.18871220799084304,-0.5620456362887745,0.066312976144785,-0.050718265259782985,0.36419575449312164,-0.09365083572920045,0.27312285594244484,0.3756189502624544,-0.29086954784578956,0.4809205426861691,0.4912987680875366,0.33373446415097546,0.026723811558467512,-0.2819392485908775,-0.4521814539851858,0.16966349910249653,0.2996421530864227,-0.3759832114811228,0.4360716927808005,-0.0781498036469682,0.4634315708231447,-0.21059099272554577,0.5068744389874138,-0.30063692057977254,0.019909044668409953,-0.2942295402155217,0.39158879831905796,-0.4941647049495824,0.2536954981722625,0.28067891695682146,0.24705538494481988,-0.25385439744761285,-0.2679600375724693,0.5557967775323256,0.029803115057495867,0.37344608533061124,0.21455061010793447,0.3753220378971311,0.20197142628706716,0.7242825100381518,0.3203941602925318,0.20264219858533034,0.06058116357538421,0.09145261665712448
Cerebellum_6_L,-0.23587084265636962,-0.0012460538954153209,0.005953501605240291,0.7800021956816592,0.08784649915869505,0.6499066406884848,0.059859042648307915,-0.024460682418950067,-0.3618599889216171,0.09216507904827774,-0.15904202942100598,0.01853492377884044,-0.0356891245048209,0.7296068169876883,-0.1188855013756538,-0.2566468375707891,0.15365201542006615,0.7653557303582975,0.5829892389062812,0.5565993869549677,0.10307784227691728,-0.21662420131085178,0.152275201831721,0.25247791943634806,0.6562675951387653,0.5456150576971008,0.38817152177926834,0.2529773606557271,-0.08527048304942872,0.4273002489052891,0.6288432432720636,0.12003976524413795,-0.4287886804919689,1.0,0.2658632138036924,0.5301167688899704,-0.504203338428502,0.4941522365609485,0.7310114072185263,0.7792631610496098,0.595113287870192,0.4590996278970711,0.8007545210038483,-0.1509705474012096,-0.09026023585512963,-0.10961065996481772,-0.22494981167372635,0.7614798151616274,0.36064518837754816,0.6126363301979233,-0.30650815855564373,0.13805890378231375,0.5452991242196896,-0.4775576387900125,-0.05938211985313426,-0.48229033259914705,0.05143064294465505,0.7955033201339192,0.3410310589856119,0.1769271375887362,-0.1335304317982698,0.29206685698018847,0.10228151093411278,-0.04393212768107712,0.35937542841112874,-0.2541859859670073,-0.2086809423311109,-0.08578960633084434,-0.0011672540409627774,0.5650682383116852,0.6466897909706196,-0.2627256122209602,0.26203978204565204,0.7448505464158237,-0.14544455593455824,0.2702169133902693,-0.3853643497246078,0.5817649971929851,-0.24935945159245929,0.5953844943718252,0.3238836010961397,0.44209058297754233,-0.17870736654577757,0.5969621858084552,0.2936002020387309,-0.1452189068093832,0.011141152548485862,0.2793964334754749,0.5767277360572899,-0.23788339562676208,0.4160155236938625,-0.05324371833082535,0.1362169216077894,0.012007777440186178,0.006250240188837383,-0.29416629219936885,0.2859234331125542,0.2707370783770327,0.2219657878161431,0.24629159914823262
Thal_LGN_R,0.66168671918316,0.39583974353564905,0.43552228895784467,0.19892105852832925,0.43380618430441575,0.28470122116476787,0.4625751086133405,0.5041913194478149,0.08702214878486418,0.1577746285312679,-0.034580480473875096,0.5739719583664404,0.5726556470169374,0.2893222177802833,0.2920004611660991,0.2719183809873553,-0.16327001994704166,0.26233630033365807,0.26962233603541735,0.2073793885478053,-0.0010580468981557871,0.18470189533885023,0.38886630170708963,0.397780175819828,0.15902753297738834,0.1525143870595913,0.6183502739540417,0.4029973422366929,0.525856501708943,0.32574343315553067,0.167724025601674,0.4281152792632278,0.4549564819211556,0.2658632138036924,1.0,-0.04253344429607884,0.04620515392477679,0.3810331935258405,0.11405515533698997,0.2858400248661978,0.2447691789596294,-0.08527664239830601,0.20225688518776594,0.6151569907224183,0.3354344682315441,0.6998719884117821,0.584010311678925,0.2235104375646365,0.3654406460300999,0.16506139046512658,0.01791189103451246,0.4684821510928415,0.6065688838301826,0.04272832334617081,0.46262621856954134,0.3470453682937576,0.2961405985096193,0.15860562349682863,0.6309918392981436,0.12896972620664265,0.34707582153050837,0.06943443474649016,0.29914958342783565,0.45269372846821304,0.04338794651109443,0.14052209825521855,0.2877615962844972,0.4767009575076871,0.3011730814729067,0.21356050807239058,0.10942638886024678,0.15008009576895023,0.6022708328312202,0.37324353869023297,0.551687621298245,0.26062649051543557,0.2684151541880562,0.2237271128504194,0.36516786256611383,0.42589762522283914,0.47527324780479857,0.3703593519894531,0.3206351612541564,0.06126946453630193,0.4695922808795466,0.21895009023509762,0.3315228955189388,0.11121829343278643,0.45845852901982087,0.29372046252231704,0.49565578180439357,0.3671323644183522,0.5894073014945528,0.42851793966655466,0.4175944973628907,0.45464015681825193,0.42388601296932155,0.32928345963727235,0.3253556952435803,0.49869940446526734
Occipital_Mid_R,-0.4803273893387945,-0.09638979065395495,-0.2583959905742603,0.3141771482840688,-0.036820185046921514,0.1808031052673811,-0.059303699949874444,-0.24899761925678568,-0.2942346210087374,-0.06975977221275648,0.10394685356469986,-0.34536165875188,-0.3241211632925005,0.4013567431942215,-0.26630586560347924,-0.5262479258232694,0.17095020752522785,0.44595423148141483,0.040037809216094775,0.49205899318337004,0.00806688392386944,-0.3408717609590126,-0.04182143453069807,-0.21421437427054935,0.4075596155164545,0.5157739406819617,-0.050827082198873844,0.03258586001218464,-0.28396694738397815,0.02502777194708063,0.4912470648448081,-0.051999854305613616,-0.5824099483769285,0.5301167688899704,-0.04253344429607884,1.0,-0.6925470679129069,-0.12488038084135178,0.44967363092951457,0.5465458921162246,0.5306619761306745,0.657814589456635,0.525877855481163,-0.3747213858945264,-0.13818972280944333,-0.4468632030781986,-0.501253819620305,0.49103841840011525,0.03387452662900866,0.3883242177342616,-0.25760762909423635,0.032374589383463534,0.13151679699504296,-0.38837927489639956,-0.27101894571600044,-0.6532355817244092,-0.1955817921111739,0.6549671490868604,0.04744077037766364,0.08009527667743457,-0.24812824331576544,0.1918343782946858,-0.19219560425749072,-0.3068125813429902,0.21968645028914074,-0.338374223036841,-0.27224461600946637,-0.2957766188080392,0.026143399885159242,0.2806718052175103,0.4949777378017935,-0.15808842976985665,-0.09649649947602336,0.4598875738218218,-0.27131937951884405,0.06977909065268706,-0.4358024894002425,0.39993111966902334,-0.38971725460453993,0.35016460537015776,0.08652828002242915,0.4832043264200893,-0.36548419883612193,0.542802139564426,-0.07217418896455885,-0.24639368329326558,-0.13619544371777295,0.30872949941834527,0.3340254792037932,-0.42155807530253747,0.10781619804732706,-0.22585206792659798,-0.12179145663982476,-0.2076691138690117,-0.1571274462952559,-0.5621446862926727,-0.24183312131847728,0.02196066316600034,0.0726256839210314,0.06765467322473688
Vermis_8,0.5011408053279609,-0.014299993884810234,0.29186993230222497,-0.26643807949804,-0.10856245547005608,-0.16340679302119385,-0.03437642854298524,0.20474524622120238,0.2644583938236733,-0.05548405259998315,-0.013594589751275192,0.5023865394852042,0.3194412946056353,-0.4680811634134852,0.014484280046028083,0.6595343242562061,-0.19653700537386812,-0.34632482489210076,0.0681017321830294,-0.5160436210362978,0.0515999768166694,0.455932767355823,-0.13984762303574105,0.4757501267454796,-0.539887998654887,-0.5456561301359801,-0.03359361026473214,-0.24036646511693818,0.20507307164048347,0.09269151433588894,-0.50949015431166,-0.08010083308288873,0.5707126093383819,-0.504203338428502,0.04620515392477679,-0.6925470679129069,1.0,0.31786137134919895,-0.5743809683323743,-0.5736497592158007,-0.35670128682660096,-0.7142417777078214,-0.6175171299091325,0.29917429379069604,-0.054405463496508,0.4608060173584376,0.5553433047770316,-0.5094134712795213,-0.20174484064380926,-0.4333069733443896,0.3443524468630696,-0.130548611747871,-0.21216709726133526,0.3320260810974735,0.14004697041988287,0.7237738035449868,0.29881231004006775,-0.7312487166936017,-0.1724821846779217,-0.08067682286308772,0.0750953930950868,-0.21554392777623843,0.042842103546474615,0.11476178009291212,-0.3602352104183583,0.4355623392859072,0.18072381307814586,0.18484359573074988,-0.18323331958984868,-0.4416113705762843,-0.5903596694591748,-0.006389850536259991,0.016422165721849562,-0.5632312132253565,0.25562368190522317,-0.194843762408212,0.3589957703987356,-0.4375794792646548,0.2867751581161033,-0.37637303198654715,-0.16855399000233393,-0.6000855799552919,0.4092215217860752,-0.6843382600273548,-0.043309324908442866,0.11603141740506105,-0.08181205494332365,-0.4354980040743794,-0.41041507301600155,0.5289218241337321,-0.17007832605132614,0.10226391569974326,0.015182464594083496,-6.530806286512767e-05,0.0867443407693988,0.5724838494999612,0.15422350197458723,-0.20126600107356057,-0.27354570092549546,-0.24207912697940792
Cerebellum_8_L,0.33576171838341795,-0.045797492740603366,0.2879562187634889,0.6983058522158982,0.06368131433338564,0.5700223419968508,0.18943789789574256,0.2788691027157631,0.10805342401978907,0.08790991904187315,-0.22098443893525269,0.5595102527027159,0.3576412264643102,0.359933719255372,-0.06918616483636558,0.3708045529149467,-0.03928988717180166,0.31633062886053476,0.6873380924883848,0.019143942964237732,0.19406396931531775,0.22561240395607735,0.20007859121548452,0.8688778501928948,0.25729313465308756,0.13063900936220055,0.31554361615615445,0.0793234568182508,0.19228754468995155,0.6812901154556682,0.19286668534551704,0.07697531710171797,0.11287638000849899,0.4941522365609485,0.3810331935258405,-0.12488038084135178,0.31786137134919895,1.0,0.24254485035588577,0.3491680828841164,0.33182023767535285,-0.2233195120546425,0.25330476852397044,0.2529903853122,-0.14688465189305644,0.4600688264502429,0.35230920362808177,0.39699448461703346,0.25460158011175354,0.12402839701651976,0.09611007231896493,0.14380677139807185,0.44467233582900834,-0.08860182041363941,-0.047224179737979335,0.15173448215877963,0.266395130381031,0.13571132398324623,0.31690241097657007,0.1241922125824898,-0.05043283798724907,-0.010747400605825134,0.15252317354392628,0.1895146991543306,0.05822972413469807,0.14775565720432735,-0.1934768616696694,0.1618696857212251,-0.17687404854197436,0.2453577974506795,0.06882731446616387,-0.16621163875514658,0.40988939696551885,0.25746420090680855,0.27966062326555996,0.08357398705283657,-0.11420904227887846,0.1972492474282493,0.05874734850115205,0.3912012772874776,0.23635035483393388,-0.0640205386037943,0.24983352862953787,-0.03927267241415189,0.1920647743006217,0.11166898173730933,-0.053991967530599934,-0.11688497999207127,0.33621749608694923,0.3184005418948179,0.26160919707068436,0.09272206213611409,0.2583574152570847,0.01589629422542236,0.25439018236635424,0.2523205801125391,0.3777992976926388,0.10344506705955402,0.044046581013821896,0.01455684002733583
LC_L,-0.3238593960079696,-0.0037908500987658056,-0.25603998227489755,0.6157356333079351,0.22495996612189564,0.43003748704721245,0.15246523213779706,-0.13626914956429312,-0.28545395972110243,0.20143423330807605,-0.3436636503124919,-0.33440400712303225,-0.05857842223610625,0.7098180950881614,0.14177193294385199,-0.45091531369784904,0.06040007124716923,0.6011766315279317,0.3965581123376122,0.5485280546436353,-0.05535634823508609,-0.4336224761534644,0.29452947742744284,-0.10044622073328555,0.8329796355818846,0.6720874208755174,0.41224179512107256,0.2767482805116474,-0.07376100865004417,0.2823507487954975,0.5596441105738618,0.2085573350835059,-0.5067735099112507,0.7310114072185263,0.11405515533698997,0.44967363092951457,-0.5743809683323743,0.24254485035588577,1.0,0.7491041951503832,0.23660143396320693,0.4414347956944095,0.8231487438696747,-0.10691141104718825,0.06120204971863821,-0.2248212998284613,-0.34477518588398093,0.726571119039011,0.4777528499374374,0.7164639078455821,-0.290086045430482,0.2936357447329412,0.6260818505419731,-0.32091888744808017,-0.10914776997536664,-0.656591433618211,-0.19959841239327544,0.8303416493277042,0.4212724255500408,0.2611729246215377,0.00957867237168877,0.09406203796620126,0.1349758992362066,0.1825911199279105,0.5819647607987085,-0.37399502751461033,-0.20798580180776335,0.08982342356651156,0.15731974776466437,0.8590261108992395,0.738815244541003,-0.04385126739821648,0.30321508542258757,0.8312416406097402,-0.07156630486183384,0.3118913280888029,-0.37370057740262036,0.4811942441657284,-0.1584008206951011,0.5897744312545112,0.2810605871306209,0.5223548078360671,-0.21652212003691176,0.7577260251036826,0.1442865857094076,0.018197503731587013,0.17261452393017493,0.443732000808353,0.6206685147048977,-0.470170989716568,0.24919894499748707,0.08201226072256643,0.17644179915483074,0.09288132536435591,0.13848999805853573,-0.33104472312954664,0.3238874525211691,0.301028306162417,0.4774996511490302,0.18478951814362762
