,Occipital_Inf_R,Insula_R,SN_pc_L,Temporal_Sup_R,Olfactory_R,Hippocampus_L,Cingulate_Mid_R,Cerebellum_4_5_L,Cerebellum_Crus2_R,Thal_PuL_R,Pallidum_L,Paracentral_Lobule_L,SupraMarginal_R,Thal_LP_L,Thal_MDl_L,ACC_pre_L,Cerebellum_9_R,Thal_VL_R,ACC_sub_R,Frontal_Sup_2_L,OFCant_R,Thal_PuA_R,Rectus_R,Thal_AV_R,Angular_L,Heschl_L,Postcentral_R,Thal_PuI_L,Thal_PuA_L,SN_pr_R,Thal_LP_R,Red_N_R,OFClat_L,Frontal_Inf_Oper_R,Calcarine_L,Cuneus_R,Frontal_Sup_Medial_L,Vermis_1_2,Cerebellum_7b_R,ACC_sup_R,Thal_MDl_R,Vermis_10,Supp_Motor_Area_R,Paracentral_Lobule_R,Temporal_Sup_L,OFCpost_L,Thal_MDm_R,Calcarine_R,Caudate_L,Hippocampus_R,Vermis_9,Putamen_L,Temporal_Mid_L,Vermis_7,Cerebellum_Crus1_L,Thal_AV_L,Thal_PuM_R,Vermis_3,Thal_PuL_L,SupraMarginal_L,OFCmed_L,Parietal_Inf_R,Lingual_R,Temporal_Pole_Sup_R,Cerebellum_9_L,Frontal_Med_Orb_R,Cerebellum_6_L,OFCpost_R,Occipital_Mid_R,Cerebellum_3_R,Thal_VPL_R,Thal_Re_R,Cerebellum_10_L,Caudate_R,LC_R
Pallidum_L,-0.06822593414314548,0.12400291875540952,0.3691700407399366,0.16220963683073453,0.23139315212317405,0.3779554916721921,0.49515745611748335,0.10541738911436552,-0.04141301410711861,0.3968146208525726,1.0,0.4390759594307785,-0.044356798023148944,0.49116493206961187,0.6894068713643245,-0.07599215099648611,-0.01812844795555547,0.6928113074129565,-0.3337504206324739,0.42481105297986294,0.0069922880530436365,0.3949659768782353,0.1523226821388534,0.2513738255123588,-0.03389359726816321,0.29266195947022916,0.17784355963778645,0.3661246529059334,0.5317786438916785,0.33542159392738924,0.2838956877912915,0.14541113610939183,-0.03326709649900975,0.2545942635777087,-0.08338971559559162,-0.10274551307429791,0.0791549145588971,0.08536017055743875,-0.03399041478904127,0.3947316352122455,0.6408297739597832,0.031106798590634917,0.5077127631268543,0.4089029592964728,0.33281018856407035,0.010956969707456077,0.6900782161908516,-0.04961416110562976,0.5512869191084808,0.23048083990697668,-0.15262285237520953,0.8642409995583835,0.32217261276050235,0.06570387209210525,0.11622591508613993,0.37646130669123556,0.4941451323502208,0.12022232689353533,0.21431847839976387,-0.07726307588624472,-0.2905331880701296,0.010274619168352352,0.07370532153959815,0.03361077364162977,-0.023893533515939373,-0.29354736948542365,-0.0012460538954153209,0.08922819857216074,-0.09638979065395495,0.1107743195115818,0.5908002090531059,0.49611920049565505,0.11008112681520582,0.6519691484371498,0.18006327262449803
Paracentral_Lobule_L,0.21890452909086908,0.04168791117308456,0.17579097456489146,0.5857513175067283,0.1687451642123903,0.5050237281637493,0.4994119566667129,0.5760421727418008,0.07656031393067252,0.3426677821132553,0.4390759594307785,1.0,0.4855179616682052,0.5084699738279882,0.4980860392459239,0.029375086184208195,0.053504981530770344,0.49568209841393324,-0.33101649329117433,0.4721913243710766,-0.09125250390332733,0.4694892382481183,-0.16574261034841703,0.4850832536351815,-0.07705833080053673,0.44094070813756747,0.8101776503781394,0.651995527702814,0.41404034258283623,0.10328583459236026,0.057324459098307114,-0.1249100117571424,0.3636715701010258,0.5220427773533466,0.4654986227601374,0.3328853319038126,0.06362426428146696,0.4945577590057968,0.010645620198974535,0.4251487165144472,0.6351119104789932,-0.12982761502194134,0.6507327232890829,0.9466993417925675,0.5099377421588049,0.34577534284801636,0.2710468825983141,0.4175329381176858,0.11168154618855446,0.36148875090682053,0.28786113655762097,0.4492347082710999,0.33178485317156836,-0.017149967224924255,0.2894122334091565,0.5485879819505116,0.5225850272053666,0.49094832433079033,0.011166330413568687,0.46822968610682053,-0.1817779980049432,0.5721919375633295,0.5718256662534961,0.23830965329543627,-0.1420442406258277,-0.33549433856484145,0.3359291058637624,0.4354324212483684,0.0982416147954643,0.3009696927580158,0.7014751104895092,0.20739942261822597,-0.06764492970505172,0.41167532185906874,0.5701166117272956
SupraMarginal_R,0.6893098540119497,-0.1836083609896354,-0.17105912700994697,0.728444305283872,-0.2312676221675625,-0.06200592900813607,-0.11610084884929733,0.7724538064142598,0.5236858343101726,-0.25932144154185666,-0.044356798023148944,0.4855179616682052,1.0,0.0460930333067025,-0.072239102037276,-0.11455826690832197,-0.27140123681701267,-0.17783536873086364,-0.0631721883301455,0.14559855540049607,-0.5324610037741256,-0.038832881011744584,-0.45487976437224253,0.5051269127701474,0.23647379479184596,-0.043550609478267055,0.7896326913799822,0.24055949784679925,-0.24483854266635702,-0.19851001734423782,-0.08811065452127462,-0.48230729211365925,0.6837723027759354,0.41097025611269694,0.8631568901249723,0.7461887880321515,-0.1432218893741728,0.6055918354596466,0.16260812498581906,0.0653478261891787,0.21070784209208038,-0.47724143534356034,-0.013230345848623032,0.4167374651295216,0.19424117208122596,0.48208610671402236,-0.28594292384224496,0.9106292663796128,-0.41677414967511084,-0.17652861437399758,0.6045200091645849,-0.029960575636745534,-0.06281855034912599,-0.10632028565233652,0.27303876869740934,0.2859694365118379,-0.10451283175554887,0.7415381082966386,-0.34351603220574156,0.8773213655999683,-0.21716639350010553,0.8809336260948306,0.7333738955080933,0.27476267056256226,-0.25620461666502836,-0.4573557725843511,0.7350976291633083,0.738300016024905,0.688374282094038,0.4472401232716661,0.1085566040755078,-0.2188264437179396,-0.5424928187573475,-0.2941219691663092,0.6137824427958856
Thal_LP_L,0.025894911824752728,0.30713867387291194,0.07413383706628306,0.4242066118881986,0.11228948566686853,0.5168347667081279,0.6485335746598385,0.3165880914289832,-0.19907982826153955,0.26605291923375757,0.49116493206961187,0.5084699738279882,0.0460930333067025,1.0,0.5447494139329249,0.16334439987741192,-0.08328067960493542,0.804186655730222,-0.33295635058685474,0.5349078537782092,0.014310089334696892,0.6911731396275415,-0.021171054043990094,0.48855736401724875,-0.20633394859147278,0.5463734524767278,0.269477589308764,0.4671254701151009,0.6771540778439863,0.04058718511351139,0.47096308649747587,0.19611847646372352,0.08705058363893176,0.5856889727925707,0.08991388869662957,-0.11118980419386307,-0.0516368008281227,0.3221195598671063,-0.24178540283557098,0.21835846838397868,0.6193906211938454,-0.08563267336390687,0.7734235873668273,0.48638352800465734,0.5040130128738564,0.3399633241683916,0.518668548576575,0.02559820151325799,0.33696568503191254,0.2835674075985871,-0.08707122073305075,0.603358594962247,0.2990895675731836,-0.10786155141917932,0.010239194731441931,0.5984782540685175,0.592753498327813,0.0374284682683262,0.5607411171596499,0.017964412153522447,-0.011434120161896665,-0.04554222631243965,0.34710680502959207,0.28476432005106317,-0.2003383031179667,-0.07013154151838992,0.011141152548485862,0.2667698387032563,-0.13619544371777295,0.07920438674226987,0.7564975602169647,0.36725318896205633,-0.08564472377105459,0.5424573412755174,0.2362916471178227
Thal_MDl_L,-0.19960070139457822,0.09515229795524748,0.31100759102445763,0.05739714381049061,0.3954168120276296,0.4372939967484445,0.46539075294933685,0.1721892975149409,-0.09512508372650301,0.48862529547319167,0.6894068713643245,0.4980860392459239,-0.072239102037276,0.5447494139329249,1.0,-0.08158272415123922,0.10735920505288908,0.717903030737575,-0.3500519244239179,0.3897105899106248,0.0983711065344416,0.6909483050700299,0.06768602733717181,0.34909241490960013,-0.11765363469668848,0.37936929877539094,0.25508313819896694,0.5097301229890823,0.5369305128139967,0.15207888038399126,0.3194835807542549,0.2339958563283944,0.041433626862719404,0.25233533898560895,-0.06370156826601507,-0.09727902117795692,0.04092549417718165,0.2592689155408587,-0.096927949956914,0.49316543265277696,0.7435309036898359,0.08963177917291539,0.6279152767728513,0.5069201210512172,0.3453861733448132,0.17098818576397717,0.6452918608044512,-0.1009486022759041,0.4243538361531176,0.3471535366515417,-0.019263648040221994,0.7024465893720045,0.36954406184937283,-0.0558829463848886,0.112432187088435,0.668273844518287,0.5256930656288167,0.10760477411647347,0.21643993530190334,0.016257407243396926,-0.04894313837395905,0.006394396460936452,0.08734225922581638,0.10300545820119669,-0.00950355073105158,-0.257088517723304,-0.05324371833082535,0.0542175677950371,-0.22585206792659798,0.07939584640132116,0.6627091519666188,0.6053925315299109,0.15227734631917766,0.6687951158068876,0.21125463399461855
ACC_pre_L,-0.12837049024703812,0.4636510141177513,0.06549562565237906,0.08715357122072896,-0.08457400942088451,0.32289088178579706,0.15483266348723357,-0.04372497085694704,0.0936934250696499,0.1483580748415151,-0.07599215099648611,0.029375086184208195,-0.11455826690832197,0.16334439987741192,-0.08158272415123922,1.0,0.40180149278241734,0.10759483949424835,0.21023099387878763,0.036196232530084166,0.399487169566725,0.019924040627346193,0.45916559849754984,0.001321468631719575,-0.053990262461109356,0.39054081019009335,0.07313247905900917,0.13348853414571743,0.33195392214772096,0.1479598582164708,0.10423424887056773,0.09108401071094956,-0.10225903226506546,0.3558817575943065,-0.08639026633458108,-0.15409847743096663,0.10685388693829179,-0.19535308675186566,0.314299787697734,-0.10658948423211571,-0.10247183505352488,0.16900551268023445,0.004198019809415925,0.06575753298602499,0.3156565029754401,-0.06310840563018427,0.07875082505566403,-0.15887413540680748,0.16187391844835208,0.40233242764504584,0.04144098343135153,-0.12218127587208405,0.12525286429663549,0.18727476408948007,0.11597788670834078,-0.1476655691088943,0.30153811176846534,-0.20453424914434384,0.4231759062928923,-0.05284522420795791,0.15454066962596133,-0.0697321272853912,-0.03442137399862181,0.22563565162942326,0.2735642314644644,0.5010755977328006,0.05143064294465505,0.016026785432842833,-0.1955817921111739,0.16415865207618385,0.09617496323670459,-0.33784347544240695,0.29463789353947567,0.31178641594145495,0.021101660724617933
Cerebellum_9_R,-0.4957733342001302,0.35430800178419974,0.3887691297528977,-0.3550331743389442,0.258748199057346,0.34986041359455844,0.024905900491719566,-0.2135477573097177,0.12179061448794748,0.41330407563830446,-0.01812844795555547,0.053504981530770344,-0.27140123681701267,-0.08328067960493542,0.10735920505288908,0.40180149278241734,1.0,0.04099942122169012,0.1347547117116137,-0.08502059823948271,0.5774545478150491,0.13185939156556237,0.5421597140155426,-0.3338447870292123,-0.09074115715425182,0.261533742150883,0.026565196201838476,0.32299686126790794,0.2396603988050451,0.30351736631240545,-0.0864554784064871,0.20151638506498343,-0.03881674090470949,0.08667247451317542,-0.21896321129707622,-0.1214704353912905,0.24153151419307217,-0.2082045222584323,0.48445775690725923,0.10265328371667586,-0.02715449684605064,0.5599570032507003,-0.07715860387629078,0.1636604368854746,0.17646787946733405,-0.2759164510138916,0.05700771708052453,-0.3071688879651694,-0.006757695289119895,0.627006519906136,0.3383003207803568,-0.153206768598321,0.29683314063149974,0.013164417492661673,0.4923126090330915,-0.15434563120375905,0.289266701225874,-0.20364030528881719,0.08860894361940533,-0.026277292820047295,0.154656744235169,0.038455377041888325,-0.3646763159087621,-0.0779524838434472,0.7574846326057498,0.3735045186463096,0.04304660481542034,-0.3074663340065527,-0.40495109301956367,0.30246424179719167,0.07162726536518421,-0.1041947869632723,0.6997018773324595,0.3625918865106737,0.0069269075590547135
Thal_VL_R,-0.15877244912584848,0.390740240324705,0.2744394120828063,0.24959156531824983,0.2177339401850427,0.575321095963738,0.6187502263290139,0.08734717038374872,-0.24665495335159027,0.5017618026698504,0.6928113074129565,0.49568209841393324,-0.17783536873086364,0.804186655730222,0.717903030737575,0.10759483949424835,0.04099942122169012,1.0,-0.47515045515110055,0.4574499926897507,0.20148266683356444,0.6541463917195808,0.20859448561748797,0.4163561014743174,-0.2095536682645607,0.5551535213041391,0.13754195827448182,0.46306460244523606,0.7909231929291208,0.2727189545453495,0.403386365017216,0.325764075868008,-0.10867710904603513,0.4304743979590851,-0.15206671926645207,-0.2842173620415889,0.02958719731301868,0.08661730663811741,-0.13891083586014852,0.3333454498810924,0.7610011278737805,0.09886476828825727,0.7594312754329307,0.48846395580984525,0.44185707720859047,0.09304280861470807,0.7916228196944862,-0.1997967416780113,0.567608230197215,0.38011361408934924,-0.25602207013685074,0.7464369712640411,0.35391348979045195,0.05404214750218154,0.029329276402396545,0.5175365785180562,0.7025693297488552,-0.11328567642643007,0.5479304825149773,-0.22813795737455755,-0.09166524905489834,-0.17621400527052786,0.11121639144633479,0.2125167245247928,-0.02694208457608622,-0.06324503415141114,-0.17853860502380384,0.04948408818134388,-0.31597516541386966,-0.001894512313703424,0.821400650872023,0.44525636379126243,0.1693576571992135,0.795850383837546,0.08429811874007137
ACC_sub_R,-0.028149941610710365,0.06450586769985209,0.022081658644227387,-0.242246360925701,0.17544617020032333,-0.17701587898871793,-0.10684986497472014,-0.04108363925509288,0.18708290763766278,-0.1951868539365026,-0.3337504206324739,-0.33101649329117433,-0.0631721883301455,-0.33295635058685474,-0.3500519244239179,0.21023099387878763,0.1347547117116137,-0.47515045515110055,1.0,-0.11383436440060439,0.015249329909380212,-0.17040972032439683,0.06428325922422502,-0.2472781087696993,0.033959364177828,-0.16730809392811005,-0.17739911295011826,-0.11867141276277314,-0.2935812400304048,-0.0944997743504642,-0.13233243970227845,-0.09025299001571496,0.044203176212697454,-0.20623720888037503,0.0453181553550444,0.15319731490015537,0.1912535673544287,-0.09773646463304517,0.16168544787910233,-0.019541115348436354,-0.4131872661267434,0.13446927780126514,-0.4586927175820158,-0.25146030474806846,-0.1741117776793864,-0.05020065169726051,-0.3759372656038756,0.029338591858464533,-0.13818036862689792,0.0338356892060483,0.18729966194084188,-0.39855823676767077,-0.12858070747713315,-0.05648831786793783,-0.07818582101242519,-0.2635663173360354,-0.15830896960633062,0.04214713034960323,-0.0906811466305809,0.05856440430970783,0.328670208504171,0.03713955011785129,-0.10273179712484981,-0.20281441525610905,0.1901579035200584,0.3685826686952166,0.10307784227691728,-0.16976231387101393,0.00806688392386944,0.16553404205938718,-0.3149797666630992,-0.20220222852089084,0.04157915409432498,-0.28961635964993876,-0.09733938514157656
Frontal_Sup_2_L,0.11589527997291865,0.3458368216290135,0.08036132840396742,0.37081164674636574,0.07564282240801586,0.2739035118647564,0.7084295952755487,0.4212271284817309,0.12024118218522745,0.1557619328805777,0.42481105297986294,0.4721913243710766,0.14559855540049607,0.5349078537782092,0.3897105899106248,0.036196232530084166,-0.08502059823948271,0.4574499926897507,-0.11383436440060439,1.0,-0.0494235675758871,0.40331055170283975,0.0056954986643774665,0.3981122404035525,-0.07032547935500491,0.3177121691007804,0.24767648667292916,0.500841377650163,0.3237004242378965,-0.036186293737624844,0.28002277053150176,-0.03810617017839798,0.24862211151410224,0.3057451831803437,0.27441510057846435,0.23257852337730905,0.5408866827200872,0.38074004697300823,-0.003547720669222068,0.6029912278227415,0.46891348704854685,0.024841371009026017,0.6325614491647709,0.4230608182157695,0.503611119367141,0.4511859403964762,0.2941060232912771,0.25813604472844165,0.43982200967089025,0.09363269859442819,0.05896611115851007,0.5575414283548771,0.47980841442693745,-0.1478594042452745,0.19251456123474828,0.5265867916205772,0.29851858988135427,0.3928406164953364,0.11155678712938284,0.09628290777525186,-0.20904465247549775,0.20863257902147125,0.38992514469657785,0.3707237762451442,-0.09263206314861831,-0.06758185082132669,0.2707370783770327,0.4004787628680098,0.02196066316600034,0.32156324646138695,0.4686757476219345,0.24588309844094905,-0.17985921114233058,0.4316565297126492,0.28442997705540324
OFCant_R,-0.5379551745876846,0.49674751344446255,0.30087859411979645,-0.306428856111672,0.190002457676961,0.4328956591480323,0.0823725168605554,-0.37578658882931615,-0.17929134302387154,0.3882272212128324,0.0069922880530436365,-0.09125250390332733,-0.5324610037741256,0.014310089334696892,0.0983711065344416,0.399487169566725,0.5774545478150491,0.20148266683356444,0.015249329909380212,-0.0494235675758871,1.0,0.2021392824556368,0.7162852174856843,-0.38737402267640136,-0.202717777447128,0.37256874186151406,-0.20631614620543964,0.21285942840157168,0.3951781410304057,0.29818997130660957,-0.055368090156545674,0.5016744900180626,-0.3343896200874285,0.0818025974707512,-0.4588822105774497,-0.36620436058138617,0.10959177866033831,-0.3244816807791868,0.22631716964554552,0.016985171504946744,-0.030007884423003877,0.5215257897845261,0.08461041733923902,-0.005257964389671205,0.09091692014170993,-0.3400866547100558,0.2690525176348791,-0.5473705386931361,0.14371718135654887,0.5442786726612687,-0.12895711243739993,-0.04717693214540679,0.1550994320479066,0.03265457113788667,0.0901153562141493,-0.20785974378814523,0.4033374215465261,-0.48528193447737517,0.39493359584563165,-0.3668278852479752,0.46100731485225027,-0.37450890972848566,-0.4392062953886745,0.07940041491484987,0.4490193732910298,0.7570460077084319,-0.2566468375707891,-0.5714127433633901,-0.5262479258232694,0.04422720965548358,0.16261499426694023,0.0002381249637605976,0.572313581991801,0.42047737129637597,-0.287346927342575
Thal_PuA_R,-0.18014114102328926,0.2634055983006465,0.24962135331283497,0.21413543911248997,0.40451691747289636,0.5806656864250742,0.5057071738026017,0.2974146773752582,-0.22638276050392372,0.4058460814391586,0.3949659768782353,0.4694892382481183,-0.038832881011744584,0.6911731396275415,0.6909483050700299,0.019924040627346193,0.13185939156556237,0.6541463917195808,-0.17040972032439683,0.40331055170283975,0.2021392824556368,1.0,-0.014868727476441315,0.3211967806048398,-0.21017481369772079,0.5198679435634401,0.28941953333004955,0.615866427063846,0.5563364930473098,0.07642221095657789,0.2837376390991627,0.39132935624464654,0.12523448854850827,0.42367777506626936,0.02785947808992301,-0.08303025682845537,-0.022163168529907205,0.41563662892567965,-0.20660592662233315,0.4448425427438417,0.6392264601145856,0.11354582596151196,0.6627265971291417,0.5413881965084382,0.4103807606129769,0.31509869963575987,0.5159486017705857,-0.06467026671520196,0.20681358764704483,0.4834976388517495,0.0591429698077368,0.4929159185777289,0.33290954607074513,-0.2601129546762839,0.06614223147921133,0.689247483398427,0.6865245488283476,0.01367638314855986,0.43806396678862974,0.0849964156121872,0.25447756303210584,-0.041356736598239886,0.22761081378508916,0.2664207122649852,-0.04513432226035493,0.017470344850384227,-0.04393212768107712,0.08824779362885134,-0.3068125813429902,0.1634478853622699,0.7783954372900208,0.5039179404053493,0.06388894443471062,0.5265645744602906,0.23962254119133614
Rectus_R,-0.3850276142088438,0.5694869962139855,0.2879889513715536,-0.2450885609111817,0.05884301654598516,0.2839278305943555,0.09616157368942746,-0.32515951634460705,0.036933456481898864,0.33949908515330773,0.1523226821388534,-0.16574261034841703,-0.45487976437224253,-0.021171054043990094,0.06768602733717181,0.45916559849754984,0.5421597140155426,0.20859448561748797,0.06428325922422502,0.0056954986643774665,0.7162852174856843,-0.014868727476441315,1.0,-0.3141844327906814,-0.10637405589075936,0.29880345519951196,-0.26777318533228217,0.10263613934185244,0.3454158423555764,0.34797077272612975,0.04124719349295598,0.28767098197514906,-0.35371492168072505,0.02647786919478753,-0.4163728074050196,-0.27908859014363685,0.24935739978272167,-0.42458965563965895,0.3690255418186624,0.02780986283090172,-0.05110940675339791,0.4928438787628626,-0.08731797845569468,-0.08188149920719137,0.20438267010129782,-0.4869385695228309,0.31488413719542047,-0.45149239006307895,0.3656230188859548,0.4528520901698931,-0.12568702390628053,0.03718709096609733,0.24655683069874518,0.1495894717090635,0.223521431258387,-0.30422534770853127,0.3065720455834142,-0.4023375712979386,0.33527288314737835,-0.3969450091496477,0.14851681535824995,-0.30430868058104193,-0.43682017453423605,-0.04642183436252514,0.5325084830978906,0.5841104058075913,-0.10522877069309781,-0.4311370227006207,-0.33608141895879123,0.15660712353426742,0.07264412962980055,-0.08380391702325866,0.5265243089861918,0.5319839205837761,-0.21652416058981977
Thal_AV_R,0.4273962150183958,0.030499058996345994,-0.1387513780382985,0.5734118523608391,-0.02967618019161338,0.1537683451866439,0.2977345546045872,0.546257025128967,0.049478568245777885,0.024621468816603816,0.2513738255123588,0.4850832536351815,0.5051269127701474,0.48855736401724875,0.34909241490960013,0.001321468631719575,-0.3338447870292123,0.4163561014743174,-0.2472781087696993,0.3981122404035525,-0.38737402267640136,0.3211967806048398,-0.3141844327906814,1.0,-0.03451632301521888,0.19579732626025836,0.48974602134683215,0.2723237913494897,0.19202430381760413,-0.08656316461429227,0.2403776100992856,-0.1775435653800486,0.31465058241413285,0.46684506564230704,0.4667233157532453,0.2582477419629246,0.007702771841612701,0.44603977015322466,-0.1630781416948469,0.231260017339706,0.5346717842381652,-0.39882974943090366,0.415449032399545,0.41948081817792005,0.3281066877449325,0.4804860541466373,0.23987067546613516,0.45620659715229633,0.09401817850080604,-0.06575193336419195,0.1568486855979418,0.35419483775882604,0.11483072158214566,-0.013289542392790038,0.019016624648120036,0.6083906650197396,0.1932617964674748,0.394312172694199,0.09465608195401261,0.3752456686712794,-0.17422017626361444,0.3571658301733054,0.5464780459343379,0.27639606463350935,-0.2929837536368313,-0.3676724790756458,0.2793964334754749,0.6096044396166448,0.30872949941834527,0.1325234902027012,0.44279906684457937,0.07283555602315159,-0.40325382835317064,0.21098329355625087,0.36347591497482107
Angular_L,0.19286125847602598,-0.11630506585529966,-0.08626057189791843,0.05031323185509813,-0.05606299823156229,-0.18460228072050264,-0.23104188574744616,0.04534144111494646,0.282830489083359,-0.1479384475622674,-0.03389359726816321,-0.07705833080053673,0.23647379479184596,-0.20633394859147278,-0.11765363469668848,-0.053990262461109356,-0.09074115715425182,-0.2095536682645607,0.033959364177828,-0.07032547935500491,-0.202717777447128,-0.21017481369772079,-0.10637405589075936,-0.03451632301521888,1.0,-0.20255023486886908,0.05748039747401038,-0.09570739100708336,-0.16471558679518244,0.023716877479866453,-0.08553422227989685,-0.18764125021722283,0.0927949507962921,-0.009773805225965916,0.1389310348709606,0.1908625208124087,-0.05570532008826579,-0.0500060244431773,0.14530593931800662,-0.16856840594296568,-0.07433763102340131,-0.10937045132094063,-0.17447794172895376,-0.1408891969890753,-0.16401148422953735,0.039239867236907845,-0.09499448196194757,0.19549626702183417,-0.1758533407656728,-0.21172349551204017,0.07401867805133647,-0.04292510994909426,-0.19324362268643266,0.12886217529314622,-0.03130828837854432,-0.0984201688884044,-0.17100625681644274,0.1397108313725305,-0.1274200422318999,0.16885884028863934,-0.13047166438810412,0.2145448413331862,0.09474831350020224,0.06273190026718545,0.038934339535130195,-0.1595541577844871,0.15365201542006615,0.108506525038462,0.17095020752522785,0.055152649852979685,-0.18705390053943102,-0.17451417438654035,-0.05252769196519752,-0.18523537899310014,0.03379856834301912
Heschl_L,-0.12594317599955746,0.5512667707240847,0.24995874692976386,0.3885329739548046,0.17623226027053823,0.7346332126625001,0.4138258204123781,0.13636815930167492,-0.09915608983898899,0.43797786736317834,0.29266195947022916,0.44094070813756747,-0.043550609478267055,0.5463734524767278,0.37936929877539094,0.39054081019009335,0.261533742150883,0.5551535213041391,-0.16730809392811005,0.3177121691007804,0.37256874186151406,0.5198679435634401,0.29880345519951196,0.19579732626025836,-0.20255023486886908,1.0,0.34252913875437185,0.4970869281645072,0.6261727064551558,0.2460939372039374,0.22151534618567018,0.3661493319405481,-0.019485808665248027,0.549207040544599,-0.10126865805550012,-0.20412992275325906,-0.08249210333416954,0.10450323070630665,0.047130472869949584,0.13102083669491948,0.3926740434606173,0.19544257139507457,0.5350925029891574,0.4715472847075845,0.5274601062999087,0.13615659235227914,0.5184978461878356,-0.17025393607099623,0.2645291643527902,0.630258189592899,-0.03199761429219135,0.4055464939875839,0.24129587272757738,-0.06153513178326525,0.043785969686234084,0.22946897564137347,0.6667280192692323,-0.16068886824528394,0.5468563291223383,-0.0008239701320920606,0.23542539340160787,-0.048904320081049654,0.11822501373366744,0.266236477622907,0.08352931081845126,0.27033966290806116,-0.08527048304942872,0.014081721324873349,-0.28396694738397815,0.1672036534114752,0.620529508774782,0.14305020596542126,0.21308188689769408,0.5552915388851489,0.102861237926114
Postcentral_R,0.4020449514258275,-0.03954832325497694,0.06681363554267113,0.6954293628422294,0.012919655876591746,0.3658997612591104,0.18325064816426387,0.7159504852989004,0.3051852698353571,0.07756235393180312,0.17784355963778645,0.8101776503781394,0.7896326913799822,0.269477589308764,0.25508313819896694,0.07313247905900917,0.026565196201838476,0.13754195827448182,-0.17739911295011826,0.24767648667292916,-0.20631614620543964,0.28941953333004955,-0.26777318533228217,0.48974602134683215,0.05748039747401038,0.34252913875437185,1.0,0.5186523349332341,0.09567357211766545,-0.027048068457904265,-0.03083413444346471,-0.24381884340861631,0.5850348089452616,0.569041899661896,0.6761516263808871,0.5274709739971153,-0.11000870478649187,0.6246525148220776,0.13517436537078006,0.24703004778723425,0.41856300334372654,-0.2622676620441557,0.3123358516862139,0.7814881915127226,0.4584312748296833,0.44928562770769614,-0.011907494334991562,0.6554800462240132,-0.2093727853285824,0.29576731542585005,0.559212407051283,0.18570558658554734,0.19986674740607094,-0.08631289075757875,0.36607626232155166,0.41984832106205505,0.28283447110830684,0.617080264663277,-0.12026225290516816,0.7835679152256962,-0.11509060257179331,0.7950792506749303,0.6725261961299334,0.3008376508643632,-0.1541713716239839,-0.3403639224817806,0.5767277360572899,0.5947150337909217,0.3340254792037932,0.4872195738406948,0.4339431803280545,-0.04837983389252425,-0.2539838426791945,0.10301200094493818,0.6963808142530126
Thal_PuI_L,-0.06418777031572523,0.374682463262655,0.401348964784131,0.35658529073376743,0.2730612101699871,0.6315222885237748,0.44895809754904276,0.4407395765638777,0.16208732966938008,0.3934138488422988,0.3661246529059334,0.651995527702814,0.24055949784679925,0.4671254701151009,0.5097301229890823,0.13348853414571743,0.32299686126790794,0.46306460244523606,-0.11867141276277314,0.500841377650163,0.21285942840157168,0.615866427063846,0.10263613934185244,0.2723237913494897,-0.09570739100708336,0.4970869281645072,0.5186523349332341,1.0,0.5407516321328995,0.2256994654193073,0.10213813163138778,0.1427567632128878,0.39068871174604,0.5349175950709745,0.27179671441488507,0.25673585310634156,0.1346580407369093,0.33453295331590677,0.20875220752777754,0.505804445591324,0.5541878887544889,0.22256487548136455,0.5248735419259081,0.6913939266185207,0.48808021303311727,0.29173003113555035,0.4000025223819214,0.22408820253501766,0.10822056031534631,0.5707723443162709,0.30649912412168634,0.39909986268947373,0.34515708812481,-0.11821773700055335,0.27777292709090995,0.49042224874578916,0.6467856298670713,0.2636286264688243,0.23580687762475633,0.30670361998643947,0.08446402069119255,0.3450410058124735,0.3505982446466799,0.2979722653208729,0.22303838304064227,0.020184895698167515,0.3010506519431823,0.20579329165726176,-0.06646847560116485,0.488614133917739,0.6911331174429381,0.2298172492667303,0.19226776241183982,0.5008593536367423,0.3590434032636078
Thal_PuA_L,-0.21876569674974425,0.48704433967840416,0.31071720591012447,0.17521202752996345,0.2519211316757323,0.6666483071512306,0.5123797486861248,-0.06187534896163119,-0.20652616638521143,0.5015079147203249,0.5317786438916785,0.41404034258283623,-0.24483854266635702,0.6771540778439863,0.5369305128139967,0.33195392214772096,0.2396603988050451,0.7909231929291208,-0.2935812400304048,0.3237004242378965,0.3951781410304057,0.5563364930473098,0.3454158423555764,0.19202430381760413,-0.16471558679518244,0.6261727064551558,0.09567357211766545,0.5407516321328995,1.0,0.32414636464052965,0.2201792113898193,0.42336768664844715,-0.19586743126817804,0.5123997320890763,-0.2534601475909045,-0.32726016611587205,-0.02348823669376384,-0.11261022565417472,0.030867914814606955,0.13827467161287876,0.5492211596413134,0.2251162367133939,0.6457404664137051,0.3980623108643015,0.319490241523672,-0.04351059502568776,0.7231630063040648,-0.3292427765700348,0.3593548317142459,0.4991061993202437,-0.23891452085559944,0.5389441269884604,0.18678230794795117,0.10886592522682571,-0.0038347161610075274,0.20783285486987438,0.8061698572715276,-0.29035286563611556,0.7347259022547166,-0.2687294197540654,0.10505746696789615,-0.23871842780195132,-0.03560278023151681,0.19348349893785213,0.15365335708547767,0.1960619618106546,-0.22553216368162074,-0.14075342195765483,-0.37753875939020237,-0.003400805170424748,0.7298867797584031,0.27045693476170724,0.36248057119487587,0.693697719572405,-0.043929848259081875
